Date,UNITED KINGDOM SMALL GROWTH Small Cap
2010-09-15,869.977
2010-09-16,865.663
2010-09-17,866.114
2010-09-20,871.164
2010-09-21,871.644
2010-09-22,870.658
2010-09-23,871.635
2010-09-24,885.964
2010-09-27,890.844
2010-09-28,888.676
2010-09-29,890.325
2010-09-30,884.703
2010-10-01,892.912
2010-10-04,892.774
2010-10-05,906.169
2010-10-06,916.503
2010-10-07,915.307
2010-10-08,913.167
2010-10-11,920.814
2010-10-12,909.976
2010-10-13,925.175
2010-10-14,933.483
2010-10-15,928.427
2010-10-18,924.201
2010-10-19,909.168
2010-10-20,918.427
2010-10-21,921.504
2010-10-22,916.486
2010-10-25,925.947
2010-10-26,929.98
2010-10-27,913.838
2010-10-28,920.865
2010-10-29,925.217
2010-11-01,929.748
2010-11-02,933.83
2010-11-03,933.578
2010-11-04,955.741
2010-11-05,958.761
2010-11-08,951.41
2010-11-09,958.413
2010-11-10,942.448
2010-11-11,942.427
2010-11-12,940.667
2010-11-15,942.709
2010-11-16,916.741
2010-11-17,918.32
2010-11-18,937.918
2010-11-19,933.569
2010-11-22,929.896
2010-11-23,910.315
2010-11-24,915.992
2010-11-25,925.507
2010-11-26,917.317
2010-11-29,901.79
2010-11-30,897.589
2010-12-01,916.288
2010-12-02,939.212
2010-12-03,949.699
2010-12-06,953.001
2010-12-07,971.313
2010-12-08,959.962
2010-12-09,955.749
2010-12-10,960.975
2010-12-13,973.291
2010-12-14,972.461
2010-12-15,962.115
2010-12-16,957.774
2010-12-17,958.628
2010-12-20,960.595
2010-12-21,965.179
2010-12-22,964.77
2010-12-23,966.155
2010-12-24,962.574
2010-12-27,958.711
2010-12-28,958.244
2010-12-29,971.427
2010-12-30,966.605
2010-12-31,984.336
2011-01-03,972.359
2011-01-04,989.381
2011-01-05,980.97
2011-01-06,976.004
2011-01-07,979.561
2011-01-10,971.29
2011-01-11,988.516
2011-01-12,1000.434
2011-01-13,1008.462
2011-01-14,1006.22
2011-01-17,1007.66
2011-01-18,1019.191
2011-01-19,1010.593
2011-01-20,978.585
2011-01-21,992.021
2011-01-24,991.222
2011-01-25,973.287
2011-01-26,987.012
2011-01-27,994.969
2011-01-28,982.539
2011-01-31,985.916
2011-02-01,1010.176
2011-02-02,1011.27
2011-02-03,1007.247
2011-02-04,1007.144
2011-02-07,1024.633
2011-02-08,1021.837
2011-02-09,1020.708
2011-02-10,1010.344
2011-02-11,1008.251
2011-02-14,1012.701
2011-02-15,1014.365
2011-02-16,1012.975
2011-02-17,1016.844
2011-02-18,1021.065
2011-02-21,1013.064
2011-02-22,1003.963
2011-02-23,995.83
2011-02-24,977.809
2011-02-25,991.977
2011-02-28,1006.427
2011-03-01,1009.895
2011-03-02,1008.941
2011-03-03,1018.035
2011-03-04,1023.59
2011-03-07,1021.992
2011-03-08,1017.661
2011-03-09,1018.823
2011-03-10,986.695
2011-03-11,976.852
2011-03-14,984.33
2011-03-15,955.937
2011-03-16,945.284
2011-03-17,968.163
2011-03-18,985.335
2011-03-21,1010.127
2011-03-22,1009.56
2011-03-23,999.684
2011-03-24,1007.018
2011-03-25,1006.188
2011-03-28,1002.12
2011-03-29,997.32
2011-03-30,1006.602
2011-03-31,998.167
2011-04-01,1008.882
2011-04-04,1023.249
2011-04-05,1029.346
2011-04-06,1035.954
2011-04-07,1024.195
2011-04-08,1033.951
2011-04-11,1034.083
2011-04-12,1007.74
2011-04-13,1018.271
2011-04-14,1023.763
2011-04-15,1024.902
2011-04-18,1001.678
2011-04-19,1018.747
2011-04-20,1045.04
2011-04-21,1063.481
2011-04-22,1063.481
2011-04-25,1057.095
2011-04-26,1058.392
2011-04-27,1066.279
2011-04-28,1086.326
2011-04-29,1088.447
2011-05-02,1090.046
2011-05-03,1072.601
2011-05-04,1061.637
2011-05-05,1043.323
2011-05-06,1048.656
2011-05-09,1043.426
2011-05-10,1058.76
2011-05-11,1062.27
2011-05-12,1040.024
2011-05-13,1038.289
2011-05-16,1032.626
2011-05-17,1018.873
2011-05-18,1019.742
2011-05-19,1029.506
2011-05-20,1034.025
2011-05-23,1009.825
2011-05-24,1019.303
2011-05-25,1025.729
2011-05-26,1033.861
2011-05-27,1051.394
2011-05-30,1051.011
2011-05-31,1062.266
2011-06-01,1055.814
2011-06-02,1043.751
2011-06-03,1045.412
2011-06-06,1049.662
2011-06-07,1057.959
2011-06-08,1040.964
2011-06-09,1048.726
2011-06-10,1026.808
2011-06-13,1030.28
2011-06-14,1043.667
2011-06-15,1027.238
2011-06-16,1003.57
2011-06-17,1008.558
2011-06-20,999.955
2011-06-21,1010.614
2011-06-22,1003.55
2011-06-23,974.57
2011-06-24,978.941
2011-06-27,979.993
2011-06-28,988.489
2011-06-29,1008.815
2011-06-30,1022.459
2011-07-01,1033.138
2011-07-04,1041.293
2011-07-05,1050.636
2011-07-06,1044.084
2011-07-07,1051.11
2011-07-08,1047.996
2011-07-11,1019.094
2011-07-12,1011.58
2011-07-13,1030.881
2011-07-14,1029.167
2011-07-15,1027.297
2011-07-18,1002.807
2011-07-19,1018.27
2011-07-20,1026.573
2011-07-21,1037.175
2011-07-22,1046.514
2011-07-25,1043.935
2011-07-26,1051.919
2011-07-27,1035.851
2011-07-28,1026.252
2011-07-29,1026.942
2011-08-01,1010.563
2011-08-02,985.8
2011-08-03,971.886
2011-08-04,918.855
2011-08-05,896.475
2011-08-08,845.906
2011-08-09,867.255
2011-08-10,852.482
2011-08-11,876.178
2011-08-12,904.652
2011-08-15,925.453
2011-08-16,915.941
2011-08-17,920.128
2011-08-18,864.918
2011-08-19,861.691
2011-08-22,861.174
2011-08-23,870.067
2011-08-24,876.797
2011-08-25,866.925
2011-08-26,863.876
2011-08-29,873.326
2011-08-30,890.493
2011-08-31,918.676
2011-09-01,917.887
2011-09-02,905.144
2011-09-05,875.104
2011-09-06,866.918
2011-09-07,890.96
2011-09-08,907.704
2011-09-09,883.874
2011-09-12,864.995
2011-09-13,866.763
2011-09-14,873.656
2011-09-15,896.152
2011-09-16,898.333
2011-09-19,870.566
2011-09-20,882.909
2011-09-21,873.88
2011-09-22,822.03
2011-09-23,816.279
2011-09-26,820.495
2011-09-27,855.91
2011-09-28,842.122
2011-09-29,835.946
2011-09-30,815.028
2011-10-03,801.583
2011-10-04,766.024
2011-10-05,781.507
2011-10-06,808.603
2011-10-07,828.287
2011-10-10,846.331
2011-10-11,844.074
2011-10-12,867.703
2011-10-13,857.897
2011-10-14,872.616
2011-10-17,862.898
2011-10-18,850.115
2011-10-19,865.178
2011-10-20,845.402
2011-10-21,874.502
2011-10-24,890.593
2011-10-25,889.954
2011-10-26,884.254
2011-10-27,920.505
2011-10-28,928.352
2011-10-31,901.501
2011-11-01,862.929
2011-11-02,871.833
2011-11-03,885.109
2011-11-04,891.148
2011-11-07,884.423
2011-11-08,897.215
2011-11-09,876.476
2011-11-10,864.614
2011-11-11,898.787
2011-11-14,884.098
2011-11-15,873.918
2011-11-16,873.034
2011-11-17,856.6
2011-11-18,847.137
2011-11-21,810.948
2011-11-22,806.268
2011-11-23,785.856
2011-11-24,791.926
2011-11-25,793.2
2011-11-28,818.332
2011-11-29,834.324
2011-11-30,868.605
2011-12-01,855.023
2011-12-02,860.897
2011-12-05,871.663
2011-12-06,859.639
2011-12-07,864.548
2011-12-08,844.287
2011-12-09,845.279
2011-12-12,824.906
2011-12-13,828.294
2011-12-14,802.347
2011-12-15,811.623
2011-12-16,813.349
2011-12-19,809.003
2011-12-20,829.436
2011-12-21,825.961
2011-12-22,831.062
2011-12-23,837.037
2011-12-26,837.037
2011-12-27,838.536
2011-12-28,828.885
2011-12-29,827.748
2011-12-30,840.904
2012-01-02,840.904
2012-01-03,868.29
2012-01-04,860.369
2012-01-05,847.452
2012-01-06,852.891
2012-01-09,857.141
2012-01-10,871.155
2012-01-11,866.169
2012-01-12,873.721
2012-01-13,873.591
2012-01-16,877.416
2012-01-17,888.311
2012-01-18,895.892
2012-01-19,911.236
2012-01-20,914.358
2012-01-23,920.837
2012-01-24,909.968
2012-01-25,913.525
2012-01-26,934.171
2012-01-27,926.655
2012-01-30,913.282
2012-01-31,925.466
2012-02-01,951.082
2012-02-02,957.002
2012-02-03,968.235
2012-02-06,970.771
2012-02-07,970.633
2012-02-08,964.777
2012-02-09,973.521
2012-02-10,968.19
2012-02-13,978.154
2012-02-14,967.693
2012-02-15,975.199
2012-02-16,970.992
2012-02-17,986.071
2012-02-20,1001.145
2012-02-21,994.362
2012-02-22,989.656
2012-02-23,997.008
2012-02-24,1011.065
2012-02-27,1003.744
2012-02-28,1005.516
2012-02-29,1008.33
2012-03-01,1013.258
2012-03-02,1006.115
2012-03-05,995.753
2012-03-06,954.982
2012-03-07,965.734
2012-03-08,991.582
2012-03-09,987.564
2012-03-12,980.936
2012-03-13,1004.82
2012-03-14,999.502
2012-03-15,994.064
2012-03-16,1014.229
2012-03-19,1014.861
2012-03-20,999.089
2012-03-21,1000.372
2012-03-22,989.472
2012-03-23,994.278
2012-03-26,1015.699
2012-03-27,1015.381
2012-03-28,995.135
2012-03-29,984.281
2012-03-30,1001.462
2012-04-02,1016.505
2012-04-03,1011.875
2012-04-04,981.875
2012-04-05,982.298
2012-04-06,982.298
2012-04-09,984.098
2012-04-10,961.056
2012-04-11,975.492
2012-04-12,996.678
2012-04-13,986.118
2012-04-16,978.807
2012-04-17,998.6
2012-04-18,1011.848
2012-04-19,1015.877
2012-04-20,1021.08
2012-04-23,996.274
2012-04-24,1006.787
2012-04-25,1012.925
2012-04-26,1018.555
2012-04-27,1031.948
2012-04-30,1028.088
2012-05-01,1032.743
2012-05-02,1031.673
2012-05-03,1031.618
2012-05-04,997.229
2012-05-07,998.649
2012-05-08,968.086
2012-05-09,954.411
2012-05-10,976.974
2012-05-11,979.788
2012-05-14,959.693
2012-05-15,947.353
2012-05-16,936.636
2012-05-17,922.96
2012-05-18,905.223
2012-05-21,909.427
2012-05-22,923.193
2012-05-23,900.775
2012-05-24,907.115
2012-05-25,899.215
2012-05-28,911.485
2012-05-29,925.368
2012-05-30,902.793
2012-05-31,899.116
2012-06-01,873.804
2012-06-04,876.425
2012-06-05,875.798
2012-06-06,900.758
2012-06-07,918.92
2012-06-08,903.578
2012-06-11,905.379
2012-06-12,899.55
2012-06-13,899.291
2012-06-14,899.484
2012-06-15,918.304
2012-06-18,917.453
2012-06-19,930.016
2012-06-20,945.036
2012-06-21,935.075
2012-06-22,916.358
2012-06-25,901.973
2012-06-26,902.544
2012-06-27,906.827
2012-06-28,899.499
2012-06-29,930.383
2012-07-02,943.734
2012-07-03,955.644
2012-07-04,948.794
2012-07-05,943.557
2012-07-06,938.55
2012-07-09,930.152
2012-07-10,938.259
2012-07-11,934.124
2012-07-12,921.085
2012-07-13,940.285
2012-07-16,942.653
2012-07-17,934.977
2012-07-18,945.158
2012-07-19,964.232
2012-07-20,956.572
2012-07-23,923.498
2012-07-24,923.011
2012-07-25,923.227
2012-07-26,948.281
2012-07-27,957.76
2012-07-30,961.774
2012-07-31,951.396
2012-08-01,951.162
2012-08-02,937.255
2012-08-03,959.764
2012-08-06,972.378
2012-08-07,977.86
2012-08-08,977.23
2012-08-09,977.995
2012-08-10,981.961
2012-08-13,979.039
2012-08-14,983.454
2012-08-15,985.735
2012-08-16,989.36
2012-08-17,994.516
2012-08-20,990.526
2012-08-21,1002.896
2012-08-22,991.701
2012-08-23,995.495
2012-08-24,987.72
2012-08-27,986.751
2012-08-28,981.865
2012-08-29,985.179
2012-08-30,979.644
2012-08-31,994.968
2012-09-03,1003.97
2012-09-04,994.257
2012-09-05,999.569
2012-09-06,1020.032
2012-09-07,1036.658
2012-09-10,1037.22
2012-09-11,1035.386
2012-09-12,1041.933
2012-09-13,1046.356
2012-09-14,1079.12
2012-09-17,1077.381
2012-09-18,1065.011
2012-09-19,1067.686
2012-09-20,1060.021
2012-09-21,1066.907
2012-09-24,1058.077
2012-09-25,1061.836
2012-09-26,1037.293
2012-09-27,1041.684
2012-09-28,1041.881
2012-10-01,1055.858
2012-10-02,1057.873
2012-10-03,1051.285
2012-10-04,1063.659
2012-10-05,1074.141
2012-10-08,1056.463
2012-10-09,1049.629
2012-10-10,1041.37
2012-10-11,1048.812
2012-10-12,1046.064
2012-10-15,1047.06
2012-10-16,1059.131
2012-10-17,1069.249
2012-10-18,1070.064
2012-10-19,1062.679
2012-10-22,1061.636
2012-10-23,1042.055
2012-10-24,1045.955
2012-10-25,1058.662
2012-10-26,1050.512
2012-10-29,1045.3
2012-10-30,1050.354
2012-10-31,1049.911
2012-11-01,1065.974
2012-11-02,1062.733
2012-11-05,1050.045
2012-11-06,1054.696
2012-11-07,1047.011
2012-11-08,1042.581
2012-11-09,1033.693
2012-11-12,1027.439
2012-11-13,1028.834
2012-11-14,1019.706
2012-11-15,1015.4
2012-11-16,1003.13
2012-11-19,1022.846
2012-11-20,1029.401
2012-11-21,1028.537
2012-11-22,1036.46
2012-11-23,1042.898
2012-11-26,1038.022
2012-11-27,1039.71
2012-11-28,1035.821
2012-11-29,1047.633
2012-11-30,1046.744
2012-12-03,1050.541
2012-12-04,1052.221
2012-12-05,1054.936
2012-12-06,1056.339
2012-12-07,1056.021
2012-12-10,1058.351
2012-12-11,1060.505
2012-12-12,1065.683
2012-12-13,1062.193
2012-12-14,1063.647
2012-12-17,1065.709
2012-12-18,1075.329
2012-12-19,1085.525
2012-12-20,1085.302
2012-12-21,1075.224
2012-12-24,1074.983
2012-12-25,1074.983
2012-12-26,1075.116
2012-12-27,1076.773
2012-12-28,1077.488
2012-12-31,1087.359
2013-01-01,1087.359
2013-01-02,1110.148
2013-01-03,1104.575
2013-01-04,1097.198
2013-01-07,1101.605
2013-01-08,1089.826
2013-01-09,1094.503
2013-01-10,1103.776
2013-01-11,1108.377
2013-01-14,1099.057
2013-01-15,1102.283
2013-01-16,1096.011
2013-01-17,1099.176
2013-01-18,1101.176
2013-01-21,1100.98
2013-01-22,1100.969
2013-01-23,1103.555
2013-01-24,1109.131
2013-01-25,1116.349
2013-01-28,1106.833
2013-01-29,1103.718
2013-01-30,1102.797
2013-01-31,1108.06
2013-02-01,1124.837
2013-02-04,1116.74
2013-02-05,1115.769
2013-02-06,1122.592
2013-02-07,1121.497
2013-02-08,1136.75
2013-02-11,1123.064
2013-02-12,1129.341
2013-02-13,1132.298
2013-02-14,1120.563
2013-02-15,1124.357
2013-02-18,1114.704
2013-02-19,1124.146
2013-02-20,1118.737
2013-02-21,1099.129
2013-02-22,1108.781
2013-02-25,1097.153
2013-02-26,1089.992
2013-02-27,1097.006
2013-02-28,1106.074
2013-03-01,1096.536
2013-03-04,1095.682
2013-03-05,1116.288
2013-03-06,1119.577
2013-03-07,1122.257
2013-03-08,1117.958
2013-03-11,1115.404
2013-03-12,1115.201
2013-03-13,1115.446
2013-03-14,1134.828
2013-03-15,1146.707
2013-03-18,1142.616
2013-03-19,1137.945
2013-03-20,1137.516
2013-03-21,1135.844
2013-03-22,1135.649
2013-03-25,1134.289
2013-03-26,1133.474
2013-03-27,1123.721
2013-03-28,1131.338
2013-03-29,1131.338
2013-04-01,1134.915
2013-04-02,1137.296
2013-04-03,1132.194
2013-04-04,1117.213
2013-04-05,1104.091
2013-04-08,1105.644
2013-04-09,1105.932
2013-04-10,1122.781
2013-04-11,1143.314
2013-04-12,1134.491
2013-04-15,1110.667
2013-04-16,1103.639
2013-04-17,1086.876
2013-04-18,1090.524
2013-04-19,1091.261
2013-04-22,1084.352
2013-04-23,1105.761
2013-04-24,1112.725
2013-04-25,1134.785
2013-04-26,1135.543
2013-04-29,1138.948
2013-04-30,1142.386
2013-05-01,1149.47
2013-05-02,1139.022
2013-05-03,1156.364
2013-05-06,1153.579
2013-05-07,1146.587
2013-05-08,1163.36
2013-05-09,1166.773
2013-05-10,1158.529
2013-05-13,1158.21
2013-05-14,1155.818
2013-05-15,1162.145
2013-05-16,1173.515
2013-05-17,1172.484
2013-05-20,1180.078
2013-05-21,1183.053
2013-05-22,1177.965
2013-05-23,1154.563
2013-05-24,1153.996
2013-05-27,1151.138
2013-05-28,1163.854
2013-05-29,1152.552
2013-05-30,1165.99
2013-05-31,1155.562
2013-06-03,1159.293
2013-06-04,1162.293
2013-06-05,1149.657
2013-06-06,1146.969
2013-06-07,1159.139
2013-06-10,1161.231
2013-06-11,1147.592
2013-06-12,1151.991
2013-06-13,1144.335
2013-06-14,1156.372
2013-06-17,1166.277
2013-06-18,1166.266
2013-06-19,1171.206
2013-06-20,1128.717
2013-06-21,1110.022
2013-06-24,1084.871
2013-06-25,1103.947
2013-06-26,1111.79
2013-06-27,1116.66
2013-06-28,1113.481
2013-07-01,1135.982
2013-07-02,1132.153
2013-07-03,1136.574
2013-07-04,1151.417
2013-07-05,1135.132
2013-07-08,1156.053
2013-07-09,1159.352
2013-07-10,1159.412
2013-07-11,1183.887
2013-07-12,1189.924
2013-07-15,1192.043
2013-07-16,1182.497
2013-07-17,1191.889
2013-07-18,1202.854
2013-07-19,1207.868
2013-07-22,1219.633
2013-07-23,1214.551
2013-07-24,1214.611
2013-07-25,1207.468
2013-07-26,1208.608
2013-07-29,1208.504
2013-07-30,1209.565
2013-07-31,1205.296
2013-08-01,1221.349
2013-08-02,1232.377
2013-08-05,1246.207
2013-08-06,1246.257
2013-08-07,1246.345
2013-08-08,1260.242
2013-08-09,1258.944
2013-08-12,1250.759
2013-08-13,1252.073
2013-08-14,1259.921
2013-08-15,1227.701
2013-08-16,1242.939
2013-08-19,1252.373
2013-08-20,1242.269
2013-08-21,1240.287
2013-08-22,1239.537
2013-08-23,1249.563
2013-08-26,1248.361
2013-08-27,1227.853
2013-08-28,1216.21
2013-08-29,1226.846
2013-08-30,1215.086
2013-09-02,1244.699
2013-09-03,1241.656
2013-09-04,1249.002
2013-09-05,1256.78
2013-09-06,1265.495
2013-09-09,1274.193
2013-09-10,1291.797
2013-09-11,1297.325
2013-09-12,1290.218
2013-09-13,1297.94
2013-09-16,1312.07
2013-09-17,1293.972
2013-09-18,1295.481
2013-09-19,1309.71
2013-09-20,1299.209
2013-09-23,1292.001
2013-09-24,1296.333
2013-09-25,1300.324
2013-09-26,1292.548
2013-09-27,1297.53
2013-09-30,1302.639
2013-10-01,1308.942
2013-10-02,1301.654
2013-10-03,1292.784
2013-10-04,1284.617
2013-10-07,1276.423
2013-10-08,1269.4
2013-10-09,1253.12
2013-10-10,1280.517
2013-10-11,1288.012
2013-10-14,1300.099
2013-10-15,1304.024
2013-10-16,1307.973
2013-10-17,1325.685
2013-10-18,1346.024
2013-10-21,1354.459
2013-10-22,1356.402
2013-10-23,1349.972
2013-10-24,1350.614
2013-10-25,1348.331
2013-10-28,1340.61
2013-10-29,1343.24
2013-10-30,1348.892
2013-10-31,1339.067
2013-11-01,1323.79
2013-11-04,1327.11
2013-11-05,1326.737
2013-11-06,1335.275
2013-11-07,1331.896
2013-11-08,1319.764
2013-11-11,1325.606
2013-11-12,1319.543
2013-11-13,1310.776
2013-11-14,1329.725
2013-11-15,1328.618
2013-11-18,1331.832
2013-11-19,1328.114
2013-11-20,1329.104
2013-11-21,1324.91
2013-11-22,1332.941
2013-11-25,1339.266
2013-11-26,1345.521
2013-11-27,1362.431
2013-11-28,1373.179
2013-11-29,1381.246
2013-12-02,1370.442
2013-12-03,1356.389
2013-12-04,1347.164
2013-12-05,1355.476
2013-12-06,1371.921
2013-12-09,1381.509
2013-12-10,1387.948
2013-12-11,1383.142
2013-12-12,1362.149
2013-12-13,1360.361
2013-12-16,1375.055
2013-12-17,1364.073
2013-12-18,1378.815
2013-12-19,1396.451
2013-12-20,1399.459
2013-12-23,1409.56
2013-12-24,1413.72
2013-12-25,1413.72
2013-12-26,1418.08
2013-12-27,1432.177
2013-12-30,1436.404
2013-12-31,1445.317
2014-01-01,1445.317
2014-01-02,1439.07
2014-01-03,1453.26
2014-01-06,1455.856
2014-01-07,1455.974
2014-01-08,1455.715
2014-01-09,1450.279
2014-01-10,1478.101
2014-01-13,1472.954
2014-01-14,1475.388
2014-01-15,1469.91
2014-01-16,1460.455
2014-01-17,1466.154
2014-01-20,1466.291
2014-01-21,1465.529
2014-01-22,1479.779
2014-01-23,1461.698
2014-01-24,1421.771
2014-01-27,1410.873
2014-01-28,1431.822
2014-01-29,1427.065
2014-01-30,1424.991
2014-01-31,1415.028
2014-02-03,1396.485
2014-02-04,1392.905
2014-02-05,1394.579
2014-02-06,1417.666
2014-02-07,1431.82
2014-02-10,1433.64
2014-02-11,1455.338
2014-02-12,1466.455
2014-02-13,1469.658
2014-02-14,1485.282
2014-02-17,1496.942
2014-02-18,1505.462
2014-02-19,1509.768
2014-02-20,1509.136
2014-02-21,1520.764
2014-02-24,1526.057
2014-02-25,1532.885
2014-02-26,1523.752
2014-02-27,1527.872
2014-02-28,1552.795
2014-03-03,1515.002
2014-03-04,1547.648
2014-03-05,1543.844
2014-03-06,1545.432
2014-03-07,1535.578
2014-03-10,1516.839
2014-03-11,1519.646
2014-03-12,1503.726
2014-03-13,1489.994
2014-03-14,1480.831
2014-03-17,1499.659
2014-03-18,1499.346
2014-03-19,1506.304
2014-03-20,1484.085
2014-03-21,1473.415
2014-03-24,1458.213
2014-03-25,1475.41
2014-03-26,1492.607
2014-03-27,1487.147
2014-03-28,1485.028
2014-03-31,1492.329
2014-04-01,1501.932
2014-04-02,1503.207
2014-04-03,1494.601
2014-04-04,1499.513
2014-04-07,1479.651
2014-04-08,1456.538
2014-04-09,1475.736
2014-04-10,1475.303
2014-04-11,1442.147
2014-04-14,1420.077
2014-04-15,1408.624
2014-04-16,1434.941
2014-04-17,1455.941
2014-04-18,1455.941
2014-04-21,1455.465
2014-04-22,1473.327
2014-04-23,1460.955
2014-04-24,1459.402
2014-04-25,1448.258
2014-04-28,1436.718
2014-04-29,1450.408
2014-04-30,1452.783
2014-05-01,1459.469
2014-05-02,1466.972
2014-05-05,1466.537
2014-05-06,1481.264
2014-05-07,1474.372
2014-05-08,1480.399
2014-05-09,1461.477
2014-05-12,1473.767
2014-05-13,1476.242
2014-05-14,1458.162
2014-05-15,1417.904
2014-05-16,1394.729
2014-05-19,1395.139
2014-05-20,1405.41
2014-05-21,1429.525
2014-05-22,1436.832
2014-05-23,1438.468
2014-05-26,1438.852
2014-05-27,1450.755
2014-05-28,1450.502
2014-05-29,1449.268
2014-05-30,1460.673
2014-06-02,1465.117
2014-06-03,1452.25
2014-06-04,1458.949
2014-06-05,1461.672
2014-06-06,1482.844
2014-06-09,1480.522
2014-06-10,1474.073
2014-06-11,1461.338
2014-06-12,1467.791
2014-06-13,1446.599
2014-06-16,1437.284
2014-06-17,1422.819
2014-06-18,1426.048
2014-06-19,1441.979
2014-06-20,1448.49
2014-06-23,1438.984
2014-06-24,1420.418
2014-06-25,1414.701
2014-06-26,1434.683
2014-06-27,1441.303
2014-06-30,1452.345
2014-07-01,1467.836
2014-07-02,1476.625
2014-07-03,1489.792
2014-07-04,1489.308
2014-07-07,1470.568
2014-07-08,1443.397
2014-07-09,1436.663
2014-07-10,1419.578
2014-07-11,1420.899
2014-07-14,1433.646
2014-07-15,1423.158
2014-07-16,1439.525
2014-07-17,1429.841
2014-07-18,1426.579
2014-07-21,1419.207
2014-07-22,1438.505
2014-07-23,1444.224
2014-07-24,1444.862
2014-07-25,1435.939
2014-07-28,1430.16
2014-07-29,1431.42
2014-07-30,1419.542
2014-07-31,1405.547
2014-08-01,1392.657
2014-08-04,1382.219
2014-08-05,1385.951
2014-08-06,1374.589
2014-08-07,1378.69
2014-08-08,1374.519
2014-08-11,1396.36
2014-08-12,1398.577
2014-08-13,1396.229
2014-08-14,1410.863
2014-08-15,1412.516
2014-08-18,1429.214
2014-08-19,1434.135
2014-08-20,1425.369
2014-08-21,1429.11
2014-08-22,1431.243
2014-08-25,1432.28
2014-08-26,1441.495
2014-08-27,1445.335
2014-08-28,1433.693
2014-08-29,1432.63
2014-09-01,1437.491
2014-09-02,1427.654
2014-09-03,1426.472
2014-09-04,1421.399
2014-09-05,1408.896
2014-09-08,1380.902
2014-09-09,1378.164
2014-09-10,1371.863
2014-09-11,1375.694
2014-09-12,1382.762
2014-09-15,1376.803
2014-09-16,1366.289
2014-09-17,1374.488
2014-09-18,1388.864
2014-09-19,1396.058
2014-09-22,1387.853
2014-09-23,1373.061
2014-09-24,1371.043
2014-09-25,1358.603
2014-09-26,1347.396
2014-09-29,1352.822
2014-09-30,1349.013
2014-10-01,1335.488
2014-10-02,1306.895
2014-10-03,1314.824
2014-10-06,1319.322
2014-10-07,1306.092
2014-10-08,1287.016
2014-10-09,1283.595
2014-10-10,1257.497
2014-10-13,1249.755
2014-10-14,1249.409
2014-10-15,1229.396
2014-10-16,1243.789
2014-10-17,1276.847
2014-10-20,1277.404
2014-10-21,1305.065
2014-10-22,1311.764
2014-10-23,1310.455
2014-10-24,1309.722
2014-10-27,1306.227
2014-10-28,1317.049
2014-10-29,1325.281
2014-10-30,1320.634
2014-10-31,1339.048
2014-11-03,1333.509
2014-11-04,1329.189
2014-11-05,1339.291
2014-11-06,1331.86
2014-11-07,1322.099
2014-11-10,1338.283
2014-11-11,1339.851
2014-11-12,1331.049
2014-11-13,1327.163
2014-11-14,1317.463
2014-11-17,1317.671
2014-11-18,1320.11
2014-11-19,1314.212
2014-11-20,1322.651
2014-11-21,1330.046
2014-11-24,1337.061
2014-11-25,1346.754
2014-11-26,1347.608
2014-11-27,1353.243
2014-11-28,1342.252
2014-12-01,1337.564
2014-12-02,1338.353
2014-12-03,1343.602
2014-12-04,1347.812
2014-12-05,1354.681
2014-12-08,1353.409
2014-12-09,1339.021
2014-12-10,1341.609
2014-12-11,1335.418
2014-12-12,1313.791
2014-12-15,1293.981
2014-12-16,1318.588
2014-12-17,1309.191
2014-12-18,1336.366
2014-12-19,1349.826
2014-12-22,1358.51
2014-12-23,1353.394
2014-12-24,1358.556
2014-12-25,1358.556
2014-12-26,1359.605
2014-12-29,1351.647
2014-12-30,1350.737
2014-12-31,1363.379
2015-01-01,1363.379
2015-01-02,1344.175
2015-01-05,1324.324
2015-01-06,1302.743
2015-01-07,1296.01
2015-01-08,1316.788
2015-01-09,1314.899
2015-01-12,1309.454
2015-01-13,1324.551
2015-01-14,1310.42
2015-01-15,1306.021
2015-01-16,1299.221
2015-01-19,1319.136
2015-01-20,1328.322
2015-01-21,1327.418
2015-01-22,1330.17
2015-01-23,1329.467
2015-01-26,1332.472
2015-01-27,1337.828
2015-01-28,1339.05
2015-01-29,1324.76
2015-01-30,1317.354
2015-02-02,1321.717
2015-02-03,1344.092
2015-02-04,1357.653
2015-02-05,1374.686
2015-02-06,1373.98
2015-02-09,1360.741
2015-02-10,1373.264
2015-02-11,1374.41
2015-02-12,1399.704
2015-02-13,1401.901
2015-02-16,1401.02
2015-02-17,1398.579
2015-02-18,1421.16
2015-02-19,1422.614
2015-02-20,1421.94
2015-02-23,1433.698
2015-02-24,1435.41
2015-02-25,1435.613
2015-02-26,1435.099
2015-02-27,1442.993
2015-03-02,1433.343
2015-03-03,1423.956
2015-03-04,1416.79
2015-03-05,1432.236
2015-03-06,1411.627
2015-03-09,1405.478
2015-03-10,1383.722
2015-03-11,1377.446
2015-03-12,1385.857
2015-03-13,1377.951
2015-03-16,1389.432
2015-03-17,1381.265
2015-03-18,1389.909
2015-03-19,1401.523
2015-03-20,1424.985
2015-03-23,1425.359
2015-03-24,1424.247
2015-03-25,1420.562
2015-03-26,1397.061
2015-03-27,1390.126
2015-03-30,1390.159
2015-03-31,1383.673
2015-04-01,1382.436
2015-04-02,1397.938
2015-04-03,1397.938
2015-04-06,1411.843
2015-04-07,1423.579
2015-04-08,1434.284
2015-04-09,1431.286
2015-04-10,1436.228
2015-04-13,1431.398
2015-04-14,1446.736
