Date,CANADA GROWTH Standard (Large+Mid Cap)
2010-03-30,1805.82
2010-03-31,1818.72
2010-04-01,1846.203
2010-04-02,1846.203
2010-04-05,1869.467
2010-04-06,1869.888
2010-04-07,1862.61
2010-04-08,1862.416
2010-04-09,1875.493
2010-04-12,1873.829
2010-04-13,1858.1
2010-04-14,1881.864
2010-04-15,1878.129
2010-04-16,1821.396
2010-04-19,1814.474
2010-04-20,1850.282
2010-04-21,1854.147
2010-04-22,1854.4
2010-04-23,1864.331
2010-04-26,1877.018
2010-04-27,1853.548
2010-04-28,1843.505
2010-04-29,1878.197
2010-04-30,1874.947
2010-05-03,1861.441
2010-05-04,1823.35
2010-05-05,1785.332
2010-05-06,1779.502
2010-05-07,1730.337
2010-05-10,1798.427
2010-05-11,1822.735
2010-05-12,1863.694
2010-05-13,1843.405
2010-05-14,1814.612
2010-05-17,1782.078
2010-05-18,1778.399
2010-05-19,1723.804
2010-05-20,1657.195
2010-05-21,1680.952
2010-05-24,1684.123
2010-05-25,1654.174
2010-05-26,1678.847
2010-05-27,1728.84
2010-05-28,1722.431
2010-05-31,1743.872
2010-06-01,1710.213
2010-06-02,1745.521
2010-06-03,1756.124
2010-06-04,1707.057
2010-06-07,1683.696
2010-06-08,1687.8
2010-06-09,1711.136
2010-06-10,1753.965
2010-06-11,1756.198
2010-06-14,1769.748
2010-06-15,1797.167
2010-06-16,1808.575
2010-06-17,1804.789
2010-06-18,1810.544
2010-06-21,1816.863
2010-06-22,1789.733
2010-06-23,1759.983
2010-06-24,1735.223
2010-06-25,1742.853
2010-06-28,1741.003
2010-06-29,1663.755
2010-06-30,1649.1
2010-07-01,1647.317
2010-07-02,1623.18
2010-07-05,1604.85
2010-07-06,1636.676
2010-07-07,1668.702
2010-07-08,1692.314
2010-07-09,1731.504
2010-07-12,1727.493
2010-07-13,1751.191
2010-07-14,1739.768
2010-07-15,1748.965
2010-07-16,1702.741
2010-07-19,1698.471
2010-07-20,1711.909
2010-07-21,1716.847
2010-07-22,1748.376
2010-07-23,1756.633
2010-07-26,1768.801
2010-07-27,1748.127
2010-07-28,1742.995
2010-07-29,1751.874
2010-07-30,1758.971
2010-08-02,1772.74
2010-08-03,1783.254
2010-08-04,1797.686
2010-08-05,1806.358
2010-08-06,1793.798
2010-08-09,1805.979
2010-08-10,1786.812
2010-08-11,1734.602
2010-08-12,1729.124
2010-08-13,1738.372
2010-08-16,1730.056
2010-08-17,1791.267
2010-08-18,1803.991
2010-08-19,1790.528
2010-08-20,1767.31
2010-08-23,1761.776
2010-08-24,1734.228
2010-08-25,1737.791
2010-08-26,1757.713
2010-08-27,1777.237
2010-08-30,1792.125
2010-08-31,1774.576
2010-09-01,1814.559
2010-09-02,1828.078
2010-09-03,1837.076
2010-09-06,1852.873
2010-09-07,1830.968
2010-09-08,1831.288
2010-09-09,1831.866
2010-09-10,1835.506
2010-09-13,1847.316
2010-09-14,1864.445
2010-09-15,1856.091
2010-09-16,1863.382
2010-09-17,1853.377
2010-09-20,1873.313
2010-09-21,1860.526
2010-09-22,1863.891
2010-09-23,1841.607
2010-09-24,1872.219
2010-09-27,1870.705
2010-09-28,1876.573
2010-09-29,1893.648
2010-09-30,1899.743
2010-10-01,1907.995
2010-10-04,1905.272
2010-10-05,1944.53
2010-10-06,1955.185
2010-10-07,1936.03
2010-10-08,1956.173
2010-10-11,1961.962
2010-10-12,1968.399
2010-10-13,2006.353
2010-10-14,1992.705
2010-10-15,1976.463
2010-10-18,1973.93
2010-10-19,1919.11
2010-10-20,1941.538
2010-10-21,1939.507
2010-10-22,1933.824
2010-10-25,1960.237
2010-10-26,1960.018
2010-10-27,1919.274
2010-10-28,1936.072
2010-10-29,1965.922
2010-11-01,1976.014
2010-11-02,1982.232
2010-11-03,1976.968
2010-11-04,2030.029
2010-11-05,2032.654
2010-11-08,2052.232
2010-11-09,2042.501
2010-11-10,2041.251
2010-11-11,2043.992
2010-11-12,2003.828
2010-11-15,1995.628
2010-11-16,1941.106
2010-11-17,1953.534
2010-11-18,1993.59
2010-11-19,2001.544
2010-11-22,2003.595
2010-11-23,1978.058
2010-11-24,2018.093
2010-11-25,2027.941
2010-11-26,1993.611
2010-11-29,1987.967
2010-11-30,1996.39
2010-12-01,2043.231
2010-12-02,2080.347
2010-12-03,2095.629
2010-12-06,2118.499
2010-12-07,2105.228
2010-12-08,2062.81
2010-12-09,2071.102
2010-12-10,2082.652
2010-12-13,2102.381
2010-12-14,2092.523
2010-12-15,2089.318
2010-12-16,2078.143
2010-12-17,2084.141
2010-12-20,2066.651
2010-12-21,2098.978
2010-12-22,2103.972
2010-12-23,2113.674
2010-12-24,2124.887
2010-12-27,2119.934
2010-12-28,2139.565
2010-12-29,2154.767
2010-12-30,2153.812
2010-12-31,2172.974
2011-01-03,2180.215
2011-01-04,2149.422
2011-01-05,2159.146
2011-01-06,2140.209
2011-01-07,2135.691
2011-01-10,2121.664
2011-01-11,2160.641
2011-01-12,2184.335
2011-01-13,2167.152
2011-01-14,2159.667
2011-01-17,2167.316
2011-01-18,2182.166
2011-01-19,2153.376
2011-01-20,2111.539
2011-01-21,2119.907
2011-01-24,2136.338
2011-01-25,2109.458
2011-01-26,2165.841
2011-01-27,2150.222
2011-01-28,2158.058
2011-01-31,2180.058
2011-02-01,2223.755
2011-02-02,2229.725
2011-02-03,2245.625
2011-02-04,2229.414
2011-02-07,2234.877
2011-02-08,2245.231
2011-02-09,2219.804
2011-02-10,2232.61
2011-02-11,2230.219
2011-02-14,2260.25
2011-02-15,2258.892
2011-02-16,2290.132
2011-02-17,2311.647
2011-02-18,2303.445
2011-02-21,2300.753
2011-02-22,2269.982
2011-02-23,2262.674
2011-02-24,2252.777
2011-02-25,2303.48
2011-02-28,2333.624
2011-03-01,2338.896
2011-03-02,2349.384
2011-03-03,2346.988
2011-03-04,2364.238
2011-03-07,2327.744
2011-03-08,2297.593
2011-03-09,2272.679
2011-03-10,2212.45
2011-03-11,2218.461
2011-03-14,2203.705
2011-03-15,2185.354
2011-03-16,2162.087
2011-03-17,2213.772
2011-03-18,2224.314
2011-03-21,2280.496
2011-03-22,2277.855
2011-03-23,2283.71
2011-03-24,2289.89
2011-03-25,2284.38
2011-03-28,2254.327
2011-03-29,2258.196
2011-03-30,2294.816
2011-03-31,2297.756
2011-04-01,2314.28
2011-04-04,2331.61
2011-04-05,2357.296
2011-04-06,2357.255
2011-04-07,2335.335
2011-04-08,2363.799
2011-04-11,2322.359
2011-04-12,2264.688
2011-04-13,2266.984
2011-04-14,2260.421
2011-04-15,2262.852
2011-04-18,2223.556
2011-04-19,2270.389
2011-04-20,2307.955
2011-04-21,2330.182
2011-04-22,2330.182
2011-04-25,2307.757
2011-04-26,2316.531
2011-04-27,2303.304
2011-04-28,2316.35
2011-04-29,2325.47
2011-05-02,2315.556
2011-05-03,2250.411
2011-05-04,2226.594
2011-05-05,2165.818
2011-05-06,2199.621
2011-05-09,2201.02
2011-05-10,2202.654
2011-05-11,2159.921
2011-05-12,2123.72
2011-05-13,2122.871
2011-05-16,2124.227
2011-05-17,2126.717
2011-05-18,2167.856
2011-05-19,2172.2
2011-05-20,2166.157
2011-05-23,2154.328
2011-05-24,2155.646
2011-05-25,2188.772
2011-05-26,2196.716
2011-05-27,2218.556
2011-05-30,2227.297
2011-05-31,2235.653
2011-06-01,2181.969
2011-06-02,2167.034
2011-06-03,2163.296
2011-06-06,2124.855
2011-06-07,2133.644
2011-06-08,2103.197
2011-06-09,2125.875
2011-06-10,2092.292
2011-06-13,2065.916
2011-06-14,2114.265
2011-06-15,2087.139
2011-06-16,2031.888
2011-06-17,2021.574
2011-06-20,2028.474
2011-06-21,2088.555
2011-06-22,2088.389
2011-06-23,2068.384
2011-06-24,2044.211
2011-06-27,2051.135
2011-06-28,2086.489
2011-06-29,2133.567
2011-06-30,2161.744
2011-07-01,2167.808
2011-07-04,2188.496
2011-07-05,2198.639
2011-07-06,2184.031
2011-07-07,2210.398
2011-07-08,2193.206
2011-07-11,2148.031
2011-07-12,2160.992
2011-07-13,2202.915
2011-07-14,2187.241
2011-07-15,2203.586
2011-07-18,2189.072
2011-07-19,2231.674
2011-07-20,2236.888
2011-07-21,2255.9
2011-07-22,2257.196
2011-07-25,2258.416
2011-07-26,2241.433
2011-07-27,2178.094
2011-07-28,2173.586
2011-07-29,2140.281
2011-08-01,2127.128
2011-08-02,2096.763
2011-08-03,2098.742
2011-08-04,1990.304
2011-08-05,1945.141
2011-08-08,1850.61
2011-08-09,1914.966
2011-08-10,1946.194
2011-08-11,1996.199
2011-08-12,1995.294
2011-08-15,2033.59
2011-08-16,2007.791
2011-08-17,2015.739
2011-08-18,1921.048
2011-08-19,1920.371
2011-08-22,1934.181
2011-08-23,1968.298
2011-08-24,1966.065
2011-08-25,1962.667
2011-08-26,1978.581
2011-08-29,2029.262
2011-08-30,2051.527
2011-08-31,2067.116
2011-09-01,2063.252
2011-09-02,2040.663
2011-09-05,2019.646
2011-09-06,2010.822
2011-09-07,2050.095
2011-09-08,2057.683
2011-09-09,1984.36
2011-09-12,1938.021
2011-09-13,1955.958
2011-09-14,1972.158
2011-09-15,1990.055
2011-09-16,1968.047
2011-09-19,1932.35
2011-09-20,1934.357
2011-09-21,1874.941
2011-09-22,1752.642
2011-09-23,1729.847
2011-09-26,1749.005
2011-09-27,1801.212
2011-09-28,1743.819
2011-09-29,1742.802
2011-09-30,1716.099
2011-10-03,1647.313
2011-10-04,1623.868
2011-10-05,1698.681
2011-10-06,1764.553
2011-10-07,1750.188
2011-10-10,1758.117
2011-10-11,1797.903
2011-10-12,1844.325
2011-10-13,1809.431
2011-10-14,1871.107
2011-10-17,1832.8
2011-10-18,1854.344
2011-10-19,1818.835
2011-10-20,1799.446
2011-10-21,1842.472
2011-10-24,1894.281
2011-10-25,1867.532
2011-10-26,1886.542
2011-10-27,1969.674
2011-10-28,1990.73
2011-10-31,1930.964
2011-11-01,1871.93
2011-11-02,1909.369
2011-11-03,1954.488
2011-11-04,1940.737
2011-11-07,1956.95
2011-11-08,1965.48
2011-11-09,1894.787
2011-11-10,1881.746
2011-11-11,1931.239
2011-11-14,1912.926
2011-11-15,1905.337
2011-11-16,1896.445
2011-11-17,1846.664
2011-11-18,1836.947
2011-11-21,1788.42
2011-11-22,1792.45
2011-11-23,1737.48
2011-11-24,1719.415
2011-11-25,1717.358
2011-11-28,1775.223
2011-11-29,1791.078
2011-11-30,1895.191
2011-12-01,1877.474
2011-12-02,1853.009
2011-12-05,1855.58
2011-12-06,1856.423
2011-12-07,1871.003
2011-12-08,1833.022
2011-12-09,1831.743
2011-12-12,1805.648
2011-12-13,1771.349
2011-12-14,1710.658
2011-12-15,1710.302
2011-12-16,1725.86
2011-12-19,1709.142
2011-12-20,1754.346
2011-12-21,1759.037
2011-12-22,1785.547
2011-12-23,1795.177
2011-12-26,1795.177
2011-12-27,1792.892
2011-12-28,1758.709
2011-12-29,1777.57
2011-12-30,1800.702
2012-01-02,1800.702
2012-01-03,1855.949
2012-01-04,1844.225
2012-01-05,1837.122
2012-01-06,1820.78
2012-01-09,1816.673
2012-01-10,1843.986
2012-01-11,1838.519
2012-01-12,1841.538
2012-01-13,1831.674
2012-01-16,1845.104
2012-01-17,1851.431
2012-01-18,1867.301
2012-01-19,1877.897
2012-01-20,1864.958
2012-01-23,1894.124
2012-01-24,1859.504
2012-01-25,1896.375
2012-01-26,1916.24
2012-01-27,1919.269
2012-01-30,1906.979
2012-01-31,1911.984
2012-02-01,1930.995
2012-02-02,1940.688
2012-02-03,1939.676
2012-02-06,1932.933
2012-02-07,1930.441
2012-02-08,1928.923
2012-02-09,1928.893
2012-02-10,1897.43
2012-02-13,1902.407
2012-02-14,1893.171
2012-02-15,1899.546
2012-02-16,1917.007
2012-02-17,1915.856
2012-02-20,1924.931
2012-02-21,1948.362
2012-02-22,1958.095
2012-02-23,1965.5
2012-02-24,1954.89
2012-02-27,1948.31
2012-02-28,1961.718
2012-02-29,1957.776
2012-03-01,1965.114
2012-03-02,1948.649
2012-03-05,1913.333
2012-03-06,1865.164
2012-03-07,1868.485
2012-03-08,1901.62
2012-03-09,1914.453
2012-03-12,1891.012
2012-03-13,1907.141
2012-03-14,1869.816
2012-03-15,1881.715
2012-03-16,1892.276
2012-03-19,1895.358
2012-03-20,1882.135
2012-03-21,1881.794
2012-03-22,1855.265
2012-03-23,1878.815
2012-03-26,1911.77
2012-03-27,1898.347
2012-03-28,1878.053
2012-03-29,1865.663
2012-03-30,1876.313
2012-04-02,1908.447
2012-04-03,1881.388
2012-04-04,1839.028
2012-04-05,1838.918
2012-04-06,1838.918
2012-04-09,1818.349
2012-04-10,1803.264
2012-04-11,1814.651
2012-04-12,1854.262
2012-04-13,1824.851
2012-04-16,1813.319
2012-04-17,1854.456
2012-04-18,1847.171
2012-04-19,1843.659
2012-04-20,1846.66
2012-04-23,1807.698
2012-04-24,1819.459
2012-04-25,1851.552
2012-04-26,1857.296
2012-04-27,1879.797
2012-04-30,1873.293
2012-05-01,1885.97
2012-05-02,1858.238
2012-05-03,1825.806
2012-05-04,1795.491
2012-05-07,1789.443
2012-05-08,1753.791
2012-05-09,1748.538
2012-05-10,1758.099
2012-05-11,1759.048
2012-05-14,1718.439
2012-05-15,1693.101
2012-05-16,1686.939
2012-05-17,1688.107
2012-05-18,1678.838
2012-05-21,1672.512
2012-05-22,1704.715
2012-05-23,1711.345
2012-05-24,1722.657
2012-05-25,1723.736
2012-05-28,1724.46
2012-05-29,1733.358
2012-05-30,1702.505
2012-05-31,1703.165
2012-06-01,1680.571
2012-06-04,1679.358
2012-06-05,1700.972
2012-06-06,1722.851
2012-06-07,1726.674
2012-06-08,1703.516
2012-06-11,1694.051
2012-06-12,1707.503
2012-06-13,1717.449
2012-06-14,1711.845
2012-06-15,1721.694
2012-06-18,1738.356
2012-06-19,1780.19
2012-06-20,1770.328
2012-06-21,1710.155
2012-06-22,1708.141
2012-06-25,1696.564
2012-06-26,1699.757
2012-06-27,1713.405
2012-06-28,1699.712
2012-06-29,1746.939
2012-07-02,1747.625
2012-07-03,1802.404
2012-07-04,1810.117
2012-07-05,1788.422
2012-07-06,1755.647
2012-07-09,1750.641
2012-07-10,1725.542
2012-07-11,1726.783
2012-07-12,1702.206
2012-07-13,1731.281
2012-07-16,1728.2
2012-07-17,1736.927
2012-07-18,1746.271
2012-07-19,1766.692
2012-07-20,1753.931
2012-07-23,1726.271
2012-07-24,1712.973
2012-07-25,1720.706
2012-07-26,1757.055
2012-07-27,1778.781
2012-07-30,1781.732
2012-07-31,1763.884
2012-08-01,1760.37
2012-08-02,1737.19
2012-08-03,1769.211
2012-08-06,1769.477
2012-08-07,1809.413
2012-08-08,1797.703
2012-08-09,1818.629
2012-08-10,1825.717
2012-08-13,1811.186
2012-08-14,1813.402
2012-08-15,1827.125
2012-08-16,1853.912
2012-08-17,1861.553
2012-08-20,1859.786
2012-08-21,1872.729
2012-08-22,1864.996
2012-08-23,1858.753
2012-08-24,1858.729
2012-08-27,1854.602
2012-08-28,1855.082
2012-08-29,1851.147
2012-08-30,1824.699
2012-08-31,1849.211
2012-09-03,1848.461
2012-09-04,1851.41
2012-09-05,1850.743
2012-09-06,1894.329
2012-09-07,1925.77
2012-09-10,1917.166
2012-09-11,1923.976
2012-09-12,1925.953
2012-09-13,1955.055
2012-09-14,1989.234
2012-09-17,1976.378
2012-09-18,1967.774
2012-09-19,1968.398
2012-09-20,1953.654
2012-09-21,1952.324
2012-09-24,1932.969
2012-09-25,1930.541
2012-09-26,1912.471
2012-09-27,1933.263
2012-09-28,1929.207
2012-10-01,1946.607
2012-10-02,1941.757
2012-10-03,1926.244
2012-10-04,1952.996
2012-10-05,1958.509
2012-10-08,1957.506
2012-10-09,1924.128
2012-10-10,1914.953
2012-10-11,1924.124
2012-10-12,1912.631
2012-10-15,1912.499
2012-10-16,1933.877
2012-10-17,1946.257
2012-10-18,1937.716
2012-10-19,1916.987
2012-10-22,1914.055
2012-10-23,1887.458
2012-10-24,1883.893
2012-10-25,1900.417
2012-10-26,1894.19
2012-10-29,1894.125
2012-10-30,1906.207
2012-10-31,1914.581
2012-11-01,1921.497
2012-11-02,1893.492
2012-11-05,1892.052
2012-11-06,1898.33
2012-11-07,1880.217
2012-11-08,1870.053
2012-11-09,1861.948
2012-11-12,1859.549
2012-11-13,1852.061
2012-11-14,1811.943
2012-11-15,1792.609
2012-11-16,1799.331
2012-11-19,1836.32
2012-11-20,1829.006
2012-11-21,1839.326
2012-11-22,1846.038
2012-11-23,1865.607
2012-11-26,1855.619
2012-11-27,1843.779
2012-11-28,1850.803
2012-11-29,1862.967
2012-11-30,1863.956
2012-12-03,1847.575
2012-12-04,1845.414
2012-12-05,1843.96
2012-12-06,1855.562
2012-12-07,1860.15
2012-12-10,1879.891
2012-12-11,1888.122
2012-12-12,1905.581
2012-12-13,1893.535
2012-12-14,1889.803
2012-12-17,1893.893
2012-12-18,1894.65
2012-12-19,1896.929
2012-12-20,1889.234
2012-12-21,1878.254
2012-12-24,1878.82
2012-12-25,1878.82
2012-12-26,1874.946
2012-12-27,1884.38
2012-12-28,1870.501
2012-12-31,1892.8
2013-01-01,1892.8
2013-01-02,1933.929
2013-01-03,1914.338
2013-01-04,1923.827
2013-01-07,1911.981
2013-01-08,1914.285
2013-01-09,1919.246
2013-01-10,1943.006
2013-01-11,1954.905
2013-01-14,1950.195
2013-01-15,1959.445
2013-01-16,1947.008
2013-01-17,1955.081
2013-01-18,1947.345
2013-01-21,1959.131
2013-01-22,1963.075
2013-01-23,1945.166
2013-01-24,1942.592
2013-01-25,1931.85
2013-01-28,1926.551
2013-01-29,1941.389
2013-01-30,1938.012
2013-01-31,1925.525
2013-02-01,1940.439
2013-02-04,1937.486
2013-02-05,1943.151
2013-02-06,1950.944
2013-02-07,1952.871
2013-02-08,1952.273
2013-02-11,1929.275
2013-02-12,1949.096
2013-02-13,1943.087
2013-02-14,1936.956
2013-02-15,1923.21
2013-02-18,1915.592
2013-02-19,1928.642
2013-02-20,1901.853
2013-02-21,1884.469
2013-02-22,1881.039
2013-02-25,1874.357
2013-02-26,1875.065
2013-02-27,1892.455
2013-02-28,1906.836
2013-03-01,1898.778
2013-03-04,1881.307
2013-03-05,1881.864
2013-03-06,1899.959
2013-03-07,1900.261
2013-03-08,1910.436
2013-03-11,1913.472
2013-03-12,1923.342
2013-03-13,1903.745
2013-03-14,1915.5
2013-03-15,1925.32
2013-03-18,1915.625
2013-03-19,1904.353
2013-03-20,1918.791
2013-03-21,1910.187
2013-03-22,1912.894
2013-03-25,1898.074
2013-03-26,1913.534
2013-03-27,1918.492
2013-03-28,1930.029
2013-03-29,1930.029
2013-04-01,1916.855
2013-04-02,1907.356
2013-04-03,1863.992
2013-04-04,1859.775
2013-04-05,1850.854
2013-04-08,1853.571
2013-04-09,1884.25
2013-04-10,1885.402
2013-04-11,1883.23
2013-04-12,1847.949
2013-04-15,1776.242
2013-04-16,1784.011
2013-04-17,1747.86
2013-04-18,1765.42
2013-04-19,1775.392
2013-04-22,1780.761
2013-04-23,1776.597
2013-04-24,1809.826
2013-04-25,1833.824
2013-04-26,1817.382
2013-04-29,1838.216
2013-04-30,1873.573
2013-05-01,1843.973
2013-05-02,1849.177
2013-05-03,1858.707
2013-05-06,1860.212
2013-05-07,1867.08
2013-05-08,1895.284
2013-05-09,1889.863
2013-05-10,1877.902
2013-05-13,1870.537
2013-05-14,1873.356
2013-05-15,1851.361
2013-05-16,1860.306
2013-05-17,1854.129
2013-05-20,1853.047
2013-05-21,1861.619
2013-05-22,1860.707
2013-05-23,1838.618
2013-05-24,1845.931
2013-05-27,1855.191
2013-05-28,1852.267
2013-05-29,1855.016
2013-05-30,1885.005
2013-05-31,1866.491
2013-06-03,1852.915
2013-06-04,1850.841
2013-06-05,1822.162
2013-06-06,1827.808
2013-06-07,1843.016
2013-06-10,1846.728
2013-06-11,1824.663
2013-06-12,1813.422
2013-06-13,1844.207
2013-06-14,1828.171
2013-06-17,1844.207
2013-06-18,1853.684
2013-06-19,1844.006
2013-06-20,1769.064
2013-06-21,1754.369
2013-06-24,1723.051
2013-06-25,1751.948
2013-06-26,1755.309
2013-06-27,1755.442
2013-06-28,1756.723
2013-07-01,1764.585
2013-07-02,1769.577
2013-07-03,1766.902
2013-07-04,1775.62
2013-07-05,1757.968
2013-07-08,1773.893
2013-07-09,1793.3
2013-07-10,1798.205
2013-07-11,1842.4
2013-07-12,1841.556
2013-07-15,1851.367
2013-07-16,1844.665
2013-07-17,1847.82
2013-07-18,1859.432
2013-07-19,1867.976
2013-07-22,1881.739
2013-07-23,1884.117
2013-07-24,1875.486
2013-07-25,1873.561
2013-07-26,1863.823
2013-07-29,1874.623
2013-07-30,1848.468
2013-07-31,1834.165
2013-08-01,1845.569
2013-08-02,1837.826
2013-08-05,1832.259
2013-08-06,1816.312
2013-08-07,1801.297
2013-08-08,1833.443
2013-08-09,1835.823
2013-08-12,1843.263
2013-08-13,1843.554
2013-08-14,1840.911
2013-08-15,1844.75
2013-08-16,1848.3
2013-08-19,1829.577
2013-08-20,1831.232
2013-08-21,1806.408
2013-08-22,1810.456
2013-08-23,1818.491
2013-08-26,1820.136
2013-08-27,1796.078
2013-08-28,1808.382
2013-08-29,1814.445
2013-08-30,1800.686
2013-09-02,1801.711
2013-09-03,1812.327
2013-09-04,1825.539
2013-09-05,1832.573
2013-09-06,1849.094
2013-09-09,1858.903
2013-09-10,1861.855
2013-09-11,1863.734
2013-09-12,1848.653
2013-09-13,1850.341
2013-09-16,1869.604
2013-09-17,1874.594
2013-09-18,1880.23
2013-09-19,1905.302
2013-09-20,1874.028
2013-09-23,1869.537
2013-09-24,1873.634
2013-09-25,1868.96
2013-09-26,1865.012
2013-09-27,1873.406
2013-09-30,1866.748
2013-10-01,1873.094
2013-10-02,1872.731
2013-10-03,1863.396
2013-10-04,1868.548
2013-10-07,1877.406
2013-10-08,1860.508
2013-10-09,1854.099
2013-10-10,1883.567
2013-10-11,1879.836
2013-10-14,1886.922
2013-10-15,1887.308
2013-10-16,1894.616
2013-10-17,1911.891
2013-10-18,1927.588
2013-10-21,1929.874
2013-10-22,1936.809
2013-10-23,1929.2
2013-10-24,1933.046
2013-10-25,1939.219
2013-10-28,1930.804
2013-10-29,1941.471
2013-10-30,1940.155
2013-10-31,1925.714
2013-11-01,1926.261
2013-11-04,1937.034
2013-11-05,1929.476
2013-11-06,1937.259
2013-11-07,1916.823
2013-11-08,1920.199
2013-11-11,1919.958
2013-11-12,1913.004
2013-11-13,1918.829
2013-11-14,1922.654
2013-11-15,1937.946
2013-11-18,1938.959
2013-11-19,1929.576
2013-11-20,1931.162
2013-11-21,1927.762
2013-11-22,1925.635
2013-11-25,1921.495
2013-11-26,1909.088
2013-11-27,1903.936
2013-11-28,1906.623
2013-11-29,1908.28
2013-12-02,1911.291
2013-12-03,1895.675
2013-12-04,1885.567
2013-12-05,1881.109
2013-12-06,1897.281
2013-12-09,1895.132
2013-12-10,1897.634
2013-12-11,1873.097
2013-12-12,1868.475
2013-12-13,1873.945
2013-12-16,1889.104
2013-12-17,1885.363
2013-12-18,1901.8
2013-12-19,1907.216
2013-12-20,1908.812
2013-12-23,1931.761
2013-12-24,1933.563
2013-12-25,1933.563
2013-12-26,1930.837
2013-12-27,1932.224
2013-12-30,1939.879
2013-12-31,1949.721
2014-01-01,1949.721
2014-01-02,1943.305
2014-01-03,1939.943
2014-01-06,1919.221
2014-01-07,1931.604
2014-01-08,1925.928
2014-01-09,1919.778
2014-01-10,1927.852
2014-01-13,1924.841
2014-01-14,1922.027
2014-01-15,1932.458
2014-01-16,1942.178
2014-01-17,1941.831
2014-01-20,1950.236
2014-01-21,1941.942
2014-01-22,1939.359
2014-01-23,1918.39
2014-01-24,1895.928
2014-01-27,1885.372
2014-01-28,1883.191
2014-01-29,1880.074
2014-01-30,1895.437
2014-01-31,1896.135
2014-02-03,1885.032
2014-02-04,1885.395
2014-02-05,1889.607
2014-02-06,1914.809
2014-02-07,1936.187
2014-02-10,1927.656
2014-02-11,1940.125
2014-02-12,1958.411
2014-02-13,1969.021
2014-02-14,1972.803
2014-02-17,1973.792
2014-02-18,1983.529
2014-02-19,1982.238
2014-02-20,1991.57
2014-02-21,1979.237
2014-02-24,1992.596
2014-02-25,1982.965
2014-02-26,1981.763
2014-02-27,1977.824
2014-02-28,1986.556
2014-03-03,1988.651
2014-03-04,1997.117
2014-03-05,2006.819
2014-03-06,2014.016
2014-03-07,2001.339
2014-03-10,1996.433
2014-03-11,1989.85
2014-03-12,1991.713
2014-03-13,1987.099
2014-03-14,1979.019
2014-03-17,1990.754
2014-03-18,2009.557
2014-03-19,1991.416
2014-03-20,1980.058
2014-03-21,1984.641
2014-03-24,1971.215
2014-03-25,1980.987
2014-03-26,1975.235
2014-03-27,1987.289
2014-03-28,1998.292
2014-03-31,2018.468
2014-04-01,2027.349
2014-04-02,2034.306
2014-04-03,2022.498
2014-04-04,2024.485
2014-04-07,2001.652
2014-04-08,2022.456
2014-04-09,2039.271
2014-04-10,2019.413
2014-04-11,2002.513
2014-04-14,2004.7
2014-04-15,2010.43
2014-04-16,2025.307
2014-04-17,2035.745
2014-04-18,2035.745
2014-04-21,2035.228
2014-04-22,2047.686
2014-04-23,2036.368
2014-04-24,2046.986
2014-04-25,2045.292
2014-04-28,2051.159
2014-04-29,2062.017
2014-04-30,2074.542
2014-05-01,2079.837
2014-05-02,2091.464
2014-05-05,2082.116
2014-05-06,2079.765
2014-05-07,2087.251
2014-05-08,2076.524
2014-05-09,2071.113
2014-05-12,2091.574
2014-05-13,2092.881
2014-05-14,2090.384
2014-05-15,2083.67
2014-05-16,2076.847
2014-05-19,2081.726
2014-05-20,2081.596
2014-05-21,2094.054
2014-05-22,2104.143
2014-05-23,2110.973
2014-05-26,2114.78
2014-05-27,2102.562
2014-05-28,2098.627
2014-05-29,2100.366
2014-05-30,2098.691
2014-06-02,2104.85
2014-06-03,2110.143
2014-06-04,2108.732
2014-06-05,2107.221
2014-06-06,2120.592
2014-06-09,2126.871
2014-06-10,2127.475
2014-06-11,2135.984
2014-06-12,2137.386
2014-06-13,2149.018
2014-06-16,2160.318
2014-06-17,2159.774
2014-06-18,2160.499
2014-06-19,2164.904
2014-06-20,2179.408
2014-06-23,2181.994
2014-06-24,2162.588
2014-06-25,2173.027
2014-06-26,2183.672
2014-06-27,2201.975
2014-06-30,2213.091
2014-07-01,2211.741
2014-07-02,2218.429
2014-07-03,2219.56
2014-07-04,2223.105
2014-07-07,2206.446
2014-07-08,2201.411
2014-07-09,2213.856
2014-07-10,2194.835
2014-07-11,2186.208
2014-07-14,2193.182
2014-07-15,2177.413
2014-07-16,2199.584
2014-07-17,2197.562
2014-07-18,2216.225
2014-07-21,2214.423
2014-07-22,2227.843
2014-07-23,2247.346
2014-07-24,2245.612
2014-07-25,2244.912
2014-07-28,2234.637
2014-07-29,2226.422
2014-07-30,2226.094
2014-07-31,2196.221
2014-08-01,2177.113
2014-08-04,2172.926
2014-08-05,2162.237
2014-08-06,2166.188
2014-08-07,2156.395
2014-08-08,2165.748
2014-08-11,2180.578
2014-08-12,2182.907
2014-08-13,2186.597
2014-08-14,2196.364
2014-08-15,2201.284
2014-08-18,2210.149
2014-08-19,2227.993
2014-08-20,2235.039
2014-08-21,2232.121
2014-08-22,2230.011
2014-08-25,2242.328
2014-08-26,2250.107
2014-08-27,2259.049
2014-08-28,2264.97
2014-08-29,2275.805
2014-09-01,2271.93
2014-09-02,2267.388
2014-09-03,2280.836
2014-09-04,2281.442
2014-09-05,2277.534
2014-09-08,2269.217
2014-09-09,2253.899
2014-09-10,2250.067
2014-09-11,2253.403
2014-09-12,2240.235
