Date,CANADA GROWTH Standard (Large+Mid Cap)
2014-10-08,1760.26
2014-10-09,1742.864
2014-10-10,1703.728
2014-10-13,1700.538
2014-10-14,1666.708
2014-10-15,1644.73
2014-10-16,1682.005
2014-10-17,1708.293
2014-10-20,1718.779
2014-10-21,1754.111
2014-10-22,1728.428
2014-10-23,1744.846
2014-10-24,1760.974
2014-10-27,1749.431
2014-10-28,1779.063
2014-10-29,1772.746
2014-10-30,1761.985
2014-10-31,1772.727
2014-11-03,1754.433
2014-11-04,1725.424
2014-11-05,1749.101
2014-11-06,1750.614
2014-11-07,1768.256
2014-11-10,1782.242
2014-11-11,1783.093
2014-11-12,1799.985
2014-11-13,1785.109
2014-11-14,1790.209
2014-11-17,1793.56
2014-11-18,1809.474
2014-11-19,1815.824
2014-11-20,1832.01
2014-11-21,1844.796
2014-11-24,1822.141
2014-11-25,1834.861
2014-11-26,1838.42
2014-11-27,1819.409
2014-11-28,1780.4
2014-12-01,1763.33
2014-12-02,1769.905
2014-12-03,1793.385
2014-12-04,1770.266
2014-12-05,1765.61
2014-12-08,1722.275
2014-12-09,1733.632
2014-12-10,1688.711
2014-12-11,1686.843
2014-12-12,1666.852
2014-12-15,1662.338
2014-12-16,1678.274
2014-12-17,1711.806
2014-12-18,1736.074
2014-12-19,1752.254
2014-12-22,1747.396
2014-12-23,1770.525
2014-12-24,1770.62
2014-12-25,1770.62
2014-12-26,1770.315
2014-12-29,1778.293
2014-12-30,1778.995
2014-12-31,1780.622
2015-01-01,1780.622
2015-01-02,1778.11
2015-01-05,1720.551
2015-01-06,1700.586
2015-01-07,1695.772
2015-01-08,1734.822
2015-01-09,1718.474
2015-01-12,1694.818
2015-01-13,1689.651
2015-01-14,1675.608
2015-01-15,1673.47
2015-01-16,1695.613
2015-01-19,1699.221
2015-01-20,1685.316
2015-01-21,1693.927
2015-01-22,1711.718
2015-01-23,1702.66
2015-01-26,1705.101
2015-01-27,1716.853
2015-01-28,1684.291
2015-01-29,1676.958
2015-01-30,1662.188
2015-02-02,1698.912
2015-02-03,1724.635
2015-02-04,1709.446
2015-02-05,1740.269
2015-02-06,1728.714
2015-02-09,1728.006
2015-02-10,1731.933
2015-02-11,1721.918
2015-02-12,1752.363
2015-02-13,1758.811
2015-02-16,1754.724
2015-02-17,1765.115
2015-02-18,1757.804
2015-02-19,1745.737
2015-02-20,1749.224
2015-02-23,1757.387
2015-02-24,1753.564
2015-02-25,1781.968
2015-02-26,1777.809
2015-02-27,1772.521
2015-03-02,1779.865
2015-03-03,1770.051
2015-03-04,1766.752
2015-03-05,1767.8
2015-03-06,1738.387
2015-03-09,1733.885
2015-03-10,1705.937
2015-03-11,1696.565
2015-03-12,1711.922
2015-03-13,1696.007
2015-03-16,1721.192
2015-03-17,1727.378
2015-03-18,1731.22
2015-03-19,1725.494
2015-03-20,1745.528
2015-03-23,1751.341
2015-03-24,1769.02
2015-03-25,1747.2
2015-03-26,1746.353
2015-03-27,1726.987
2015-03-30,1730.793
2015-03-31,1734.195
2015-04-01,1737.096
2015-04-02,1755.104
2015-04-03,1755.104
2015-04-06,1777.043
2015-04-07,1785.118
2015-04-08,1787.821
2015-04-09,1792.477
2015-04-10,1802.728
2015-04-13,1802.119
2015-04-14,1818.412
2015-04-15,1823.782
2015-04-16,1842.396
2015-04-17,1839.562
2015-04-20,1850.84
2015-04-21,1831.89
2015-04-22,1829.323
2015-04-23,1852.753
2015-04-24,1851.328
2015-04-27,1848.328
2015-04-28,1857.385
2015-04-29,1866.58
2015-04-30,1828.697
2015-05-01,1842.498
2015-05-04,1851.153
2015-05-05,1840.111
2015-05-06,1830.355
2015-05-07,1817.452
2015-05-08,1828.626
2015-05-11,1834.97
2015-05-12,1829.644
2015-05-13,1820.141
2015-05-14,1831.769
2015-05-15,1838.973
2015-05-18,1820.101
2015-05-19,1811.232
2015-05-20,1807.765
2015-05-21,1828.374
2015-05-22,1821.55
2015-05-25,1819.502
2015-05-26,1787.4
2015-05-27,1789.157
2015-05-28,1784.023
2015-05-29,1770.875
2015-06-01,1773.897
2015-06-02,1784.917
2015-06-03,1789.044
2015-06-04,1771.053
2015-06-05,1762.07
2015-06-08,1738.982
2015-06-09,1759.427
2015-06-10,1774.114
2015-06-11,1770.059
2015-06-12,1757.351
2015-06-15,1755.172
2015-06-16,1753.584
2015-06-17,1754.022
2015-06-18,1781.073
2015-06-19,1760.28
2015-06-22,1780.957
2015-06-23,1783.311
2015-06-24,1773.185
2015-06-25,1775.988
2015-06-26,1760.21
2015-06-29,1721.148
2015-06-30,1718.037
2015-07-01,1709.888
2015-07-02,1727.963
2015-07-03,1730.841
2015-07-06,1714.73
2015-07-07,1703.617
2015-07-08,1683.801
2015-07-09,1665.693
2015-07-10,1689.061
2015-07-13,1705.302
2015-07-14,1717.431
2015-07-15,1709.265
2015-07-16,1715.177
2015-07-17,1708.661
2015-07-20,1694.315
2015-07-21,1692.03
2015-07-22,1676.11
2015-07-23,1689.067
2015-07-24,1668.467
2015-07-27,1666.984
2015-07-28,1678.415
2015-07-29,1707.159
2015-07-30,1702.271
2015-07-31,1713.667
2015-08-03,1699.234
2015-08-04,1712.015
2015-08-05,1712.253
2015-08-06,1684.728
2015-08-07,1685.48
2015-08-10,1694.107
2015-08-11,1684.291
2015-08-12,1686.988
2015-08-13,1672.985
2015-08-14,1683.171
2015-08-17,1675.34
2015-08-18,1673.954
2015-08-19,1644.681
2015-08-20,1602.727
2015-08-21,1561.869
2015-08-24,1519.651
2015-08-25,1510.916
2015-08-26,1534.617
2015-08-27,1582.339
2015-08-28,1595.933
2015-08-31,1579.998
2015-09-01,1553.878
2015-09-02,1558.093
2015-09-03,1575.877
2015-09-04,1552.296
2015-09-07,1547.568
2015-09-08,1574.01
2015-09-09,1568.984
2015-09-10,1565.237
2015-09-11,1547.061
2015-09-14,1537.576
2015-09-15,1552.963
2015-09-16,1593.153
2015-09-17,1599.272
2015-09-18,1596.574
2015-09-21,1588.304
2015-09-22,1545.816
2015-09-23,1535.965
2015-09-24,1518.128
2015-09-25,1519.415
2015-09-28,1457.178
2015-09-29,1446.498
2015-09-30,1490.252
2015-10-01,1502.399
2015-10-02,1520.078
2015-10-05,1543.398
2015-10-06,1551.083
2015-10-07,1585.267
2015-10-08,1592.642
2015-10-09,1608.514
2015-10-12,1604.728
2015-10-13,1585.104
2015-10-14,1590.835
2015-10-15,1592.444
2015-10-16,1594.287
2015-10-19,1575.205
2015-10-20,1580.522
2015-10-21,1534.035
2015-10-22,1545.705
2015-10-23,1551.011
2015-10-26,1534.544
2015-10-27,1505.79
2015-10-28,1538.567
2015-10-29,1530.865
2015-10-30,1502.216
2015-11-02,1514.628
2015-11-03,1520.63
2015-11-04,1512.092
2015-11-05,1487.533
2015-11-06,1468.729
2015-11-09,1463.381
2015-11-10,1454.795
2015-11-11,1445.73
2015-11-12,1415.878
2015-11-13,1409.048
2015-11-16,1432.141
2015-11-17,1433.44
2015-11-18,1452.191
2015-11-19,1476.508
2015-11-20,1474.766
2015-11-23,1462.491
2015-11-24,1464.333
2015-11-25,1468.026
2015-11-26,1471.98
2015-11-27,1457.05
2015-11-30,1475.856
2015-12-01,1494.514
2015-12-02,1474.542
2015-12-03,1448.249
2015-12-04,1457.781
2015-12-07,1410.185
2015-12-08,1392.172
2015-12-09,1394.87
2015-12-10,1406.287
2015-12-11,1370.471
2015-12-14,1367.297
2015-12-15,1396.342
2015-12-16,1420.157
2015-12-17,1390.286
2015-12-18,1391.941
2015-12-21,1385.18
2015-12-22,1400.537
2015-12-23,1427.905
2015-12-24,1428.56
2015-12-25,1428.56
2015-12-28,1424.909
2015-12-29,1417.964
2015-12-30,1405.439
2015-12-31,1392.745
2016-01-01,1392.745
2016-01-04,1374.716
2016-01-05,1370.062
2016-01-06,1339.668
2016-01-07,1307.853
2016-01-08,1299.455
2016-01-11,1284.338
2016-01-12,1285.763
2016-01-13,1266.868
2016-01-14,1285.901
2016-01-15,1249.176
2016-01-18,1233.221
2016-01-19,1238.074
2016-01-20,1210.459
2016-01-21,1258.07
2016-01-22,1309.452
2016-01-25,1284.312
2016-01-26,1317.752
2016-01-27,1313.373
2016-01-28,1329.961
2016-01-29,1357.852
2016-02-01,1351.614
2016-02-02,1320.502
2016-02-03,1353.827
2016-02-04,1387.417
2016-02-05,1363.123
2016-02-08,1324.574
2016-02-09,1323.214
2016-02-10,1311.366
2016-02-11,1290.735
2016-02-12,1324.909
2016-02-15,1331.903
2016-02-16,1348.805
2016-02-17,1400.244
2016-02-18,1401.831
2016-02-19,1370.729
2016-02-22,1389.713
2016-02-23,1370.224
2016-02-24,1376.287
2016-02-25,1393.783
2016-02-26,1407.837
2016-02-29,1403.644
2016-03-01,1421.64
2016-03-02,1417.548
2016-03-03,1431.096
2016-03-04,1440.842
2016-03-07,1466.078
2016-03-08,1447.21
2016-03-09,1467.708
2016-03-10,1458.752
2016-03-11,1490.307
2016-03-14,1480.431
2016-03-15,1444.977
2016-03-16,1448.932
2016-03-17,1502.058
2016-03-18,1484.247
2016-03-21,1482.784
2016-03-22,1478.838
2016-03-23,1459.759
2016-03-24,1453.261
2016-03-25,1453.261
2016-03-28,1462.069
2016-03-29,1468.595
2016-03-30,1503.537
2016-03-31,1504.255
2016-04-01,1476.017
2016-04-04,1466.088
2016-04-05,1449.586
2016-04-06,1463.05
2016-04-07,1453.117
2016-04-08,1482.673
2016-04-11,1483.541
2016-04-12,1504.872
2016-04-13,1525.418
2016-04-14,1521.122
2016-04-15,1511.248
2016-04-18,1525.858
2016-04-19,1554.702
2016-04-20,1559.808
2016-04-21,1551.288
2016-04-22,1557.801
2016-04-25,1547.079
2016-04-26,1545.376
2016-04-27,1548.804
2016-04-28,1556.374
2016-04-29,1550.53
2016-05-02,1544.288
2016-05-03,1518.989
2016-05-04,1495.423
2016-05-05,1496.035
2016-05-06,1489.25
2016-05-09,1473.059
2016-05-10,1499.438
2016-05-11,1500.305
2016-05-12,1508.174
2016-05-13,1488.15
2016-05-16,1507.466
2016-05-17,1506.803
2016-05-18,1497.267
2016-05-19,1471.148
2016-05-20,1488.46
2016-05-23,1485.462
2016-05-24,1501.069
2016-05-25,1508.447
2016-05-26,1520.071
2016-05-27,1527.496
2016-05-30,1521.491
2016-05-31,1520.554
2016-06-01,1521.336
2016-06-02,1525.781
2016-06-03,1555.921
2016-06-06,1569.182
2016-06-07,1579.109
2016-06-08,1582.11
2016-06-09,1572.068
2016-06-10,1551.017
2016-06-13,1545.472
2016-06-14,1524.595
2016-06-15,1521.658
2016-06-16,1502.379
2016-06-17,1523.2
2016-06-20,1544.329
2016-06-21,1538.338
2016-06-22,1539.364
2016-06-23,1557.318
2016-06-24,1518.87
2016-06-27,1480.956
2016-06-28,1497.37
2016-06-29,1530.637
2016-06-30,1540.01
2016-07-01,1550.816
2016-07-04,1577.715
2016-07-05,1561.877
2016-07-06,1558.951
2016-07-07,1559.226
2016-07-08,1553.973
2016-07-11,1565.059
2016-07-12,1581.913
2016-07-13,1591.043
2016-07-14,1600.935
2016-07-15,1595.074
2016-07-18,1596.833
2016-07-19,1596.617
2016-07-20,1599.824
2016-07-21,1601.59
2016-07-22,1590.288
2016-07-25,1574.523
2016-07-26,1575.694
2016-07-27,1578.592
2016-07-28,1583.571
2016-07-29,1606.192
2016-08-01,1599.018
2016-08-02,1593.462
2016-08-03,1593.38
2016-08-04,1601.381
2016-08-05,1598.126
2016-08-08,1609.629
2016-08-09,1623.031
2016-08-10,1626.08
2016-08-11,1632.591
2016-08-12,1635.261
2016-08-15,1640.759
2016-08-16,1636.59
2016-08-17,1640.754
2016-08-18,1650.232
2016-08-19,1635.626
2016-08-22,1644.142
2016-08-23,1648.841
2016-08-24,1621.066
2016-08-25,1619.88
2016-08-26,1628.281
2016-08-29,1614.766
2016-08-30,1605.199
2016-08-31,1595.296
2016-09-01,1612.208
2016-09-02,1633.231
2016-09-05,1645.109
2016-09-06,1653.185
2016-09-07,1647.268
2016-09-08,1650.094
2016-09-09,1600.728
2016-09-12,1603.665
2016-09-13,1566.315
2016-09-14,1566.652
2016-09-15,1588.352
2016-09-16,1578.788
2016-09-19,1584.661
2016-09-20,1583.925
2016-09-21,1604.897
2016-09-22,1639.277
2016-09-23,1618.889
2016-09-26,1604.538
2016-09-27,1591.392
2016-09-28,1606.181
2016-09-29,1626.19
2016-09-30,1618.26
2016-10-03,1617.484
2016-10-04,1596.994
2016-10-05,1604.019
2016-10-06,1595.008
2016-10-07,1588.773
2016-10-10,1601.035
2016-10-11,1586.705
2016-10-12,1588.962
2016-10-13,1593.69
2016-10-14,1595.025
2016-10-17,1594.997
2016-10-18,1614.043
2016-10-19,1637.547
2016-10-20,1607.811
2016-10-21,1604.308
2016-10-24,1598.35
2016-10-25,1591.219
2016-10-26,1585.255
2016-10-27,1581.939
2016-10-28,1579.632
2016-10-31,1577.203
2016-11-01,1581.758
2016-11-02,1559.244
2016-11-03,1555.132
2016-11-04,1548.203
2016-11-07,1565.012
2016-11-08,1569.661
2016-11-09,1565.526
2016-11-10,1547.941
2016-11-11,1517.087
2016-11-14,1506.329
2016-11-15,1536.946
2016-11-16,1542.273
2016-11-17,1555.724
2016-11-18,1544.942
2016-11-21,1576.765
2016-11-22,1580.588
2016-11-23,1568.427
2016-11-24,1568.068
2016-11-25,1567.888
2016-11-28,1575.142
2016-11-29,1569.321
2016-11-30,1571.146
2016-12-01,1572.211
2016-12-02,1576.489
2016-12-05,1582.358
2016-12-06,1578.205
2016-12-07,1595.427
2016-12-08,1594.338
2016-12-09,1595.347
2016-12-12,1599.017
2016-12-13,1615.342
2016-12-14,1594.974
2016-12-15,1557.777
2016-12-16,1570.734
2016-12-19,1570.859
2016-12-20,1573.317
2016-12-21,1574.543
2016-12-22,1569.242
2016-12-23,1563.881
2016-12-26,1563.881
2016-12-27,1560.13
2016-12-28,1561.383
2016-12-29,1579.285
2016-12-30,1571.854
2017-01-02,1571.854
2017-01-03,1581.136
2017-01-04,1603.424
2017-01-05,1618.867
2017-01-06,1609.307
2017-01-09,1594.452
2017-01-10,1598.376
2017-01-11,1595.076
2017-01-12,1605.171
2017-01-13,1617.969
2017-01-16,1615.133
2017-01-17,1622.015
2017-01-18,1616.242
2017-01-19,1588.036
2017-01-20,1603.104
2017-01-23,1597.911
2017-01-24,1629.432
2017-01-25,1637.534
2017-01-26,1632.132
2017-01-27,1625.722
2017-01-30,1608.608
2017-01-31,1615.024
2017-02-01,1611.082
2017-02-02,1622.502
2017-02-03,1629.617
2017-02-06,1607.615
2017-02-07,1603.97
2017-02-08,1610.626
2017-02-09,1620.716
2017-02-10,1640.384
2017-02-13,1642.813
2017-02-14,1643.031
2017-02-15,1647.843
2017-02-16,1653.669
2017-02-17,1646.032
2017-02-20,1648.106
2017-02-21,1656.002
2017-02-22,1632.85
2017-02-23,1637.533
2017-02-24,1614.457
2017-02-27,1610.601
2017-02-28,1585.949
2017-03-01,1594.563
2017-03-02,1590.116
2017-03-03,1590.973
2017-03-06,1594.928
2017-03-07,1592.909
2017-03-08,1574.927
2017-03-09,1573.872
2017-03-10,1588.396
2017-03-13,1593.92
2017-03-14,1571.82
2017-03-15,1594.551
2017-03-16,1612.2
2017-03-17,1599.146
2017-03-20,1596.654
2017-03-21,1590.917
2017-03-22,1595.302
2017-03-23,1600.653
2017-03-24,1599.157
2017-03-27,1607.335
2017-03-28,1615.958
2017-03-29,1622.45
2017-03-30,1626.058
2017-03-31,1618.188
2017-04-03,1618.366
2017-04-04,1626.017
2017-04-05,1626.74
2017-04-06,1632.661
2017-04-07,1631.624
2017-04-10,1646.167
2017-04-11,1649.6
2017-04-12,1650.987
2017-04-13,1643.486
2017-04-14,1643.486
2017-04-17,1659.087
2017-04-18,1639.474
2017-04-19,1621.378
2017-04-20,1624.487
2017-04-21,1625.502
2017-04-24,1634.874
2017-04-25,1619.455
2017-04-26,1620.374
2017-04-27,1600.728
2017-04-28,1607.674
2017-05-01,1609.374
2017-05-02,1613.798
2017-05-03,1607.099
2017-05-04,1588.843
2017-05-05,1612.822
2017-05-08,1617.446
2017-05-09,1609.663
2017-05-10,1622.179
2017-05-11,1614.855
2017-05-12,1613.092
2017-05-15,1630.535
2017-05-16,1625.857
2017-05-17,1595.744
2017-05-18,1594.409
2017-05-19,1619.606
2017-05-22,1626.45
2017-05-23,1626.844
2017-05-24,1631.504
2017-05-25,1631.034
2017-05-26,1627.103
2017-05-29,1628.312
2017-05-30,1620.51
2017-05-31,1614.383
2017-06-01,1629.987
2017-06-02,1624.983
2017-06-05,1624.998
2017-06-06,1638.91
2017-06-07,1619.985
2017-06-08,1618.464
2017-06-09,1621.371
2017-06-12,1607.748
2017-06-13,1634.161
2017-06-14,1608.218
2017-06-15,1599.256
2017-06-16,1613.073
2017-06-19,1623.376
2017-06-20,1598.416
2017-06-21,1603.836
2017-06-22,1615.96
2017-06-23,1626.606
2017-06-26,1630.596
2017-06-27,1632.255
2017-06-28,1651.009
2017-06-29,1640.436
2017-06-30,1634.891
2017-07-03,1633.759
2017-07-04,1633.953
2017-07-05,1623.685
2017-07-06,1621.604
2017-07-07,1619.574
2017-07-10,1629.871
2017-07-11,1631.461
2017-07-12,1643.571
2017-07-13,1649.423
2017-07-14,1665.341
2017-07-17,1666.163
2017-07-18,1669.534
2017-07-19,1685.645
2017-07-20,1695.384
2017-07-21,1687.026
2017-07-24,1681.923
2017-07-25,1686.48
2017-07-26,1683.198
2017-07-27,1687.2
2017-07-28,1692.335
2017-07-31,1681.648
2017-08-01,1696.241
2017-08-02,1694.805
2017-08-03,1690.991
2017-08-04,1685.9
2017-08-07,1681.249
2017-08-08,1675.399
2017-08-09,1671.955
2017-08-10,1660.702
2017-08-11,1659.252
2017-08-14,1667.21
2017-08-15,1653.261
2017-08-16,1653.026
2017-08-17,1657.236
2017-08-18,1653.833
2017-08-21,1652.829
2017-08-22,1667.256
2017-08-23,1672.841
2017-08-24,1680.299
2017-08-25,1677.34
2017-08-28,1680.385
2017-08-29,1683.929
2017-08-30,1676.636
2017-08-31,1693.129
2017-09-01,1708.665
2017-09-04,1703.848
2017-09-05,1706.137
2017-09-06,1718.586
2017-09-07,1730.182
2017-09-08,1725.505
2017-09-11,1730.495
2017-09-12,1741.564
2017-09-13,1731.127
2017-09-14,1738.4
2017-09-15,1742.033
2017-09-18,1746.52
2017-09-19,1740.479
2017-09-20,1755.322
2017-09-21,1747.938
2017-09-22,1748.39
2017-09-25,1751.339
2017-09-26,1739.989
2017-09-27,1762.459
2017-09-28,1747.908
2017-09-29,1746.019
2017-10-02,1751.735
2017-10-03,1749.028
2017-10-04,1751.181
2017-10-05,1750.272
2017-10-06,1741.902
2017-10-09,1740.167
2017-10-10,1748.629
2017-10-11,1749.354
2017-10-12,1749.573
2017-10-13,1756.96
2017-10-16,1748.392
2017-10-17,1747.096
2017-10-18,1753.363
2017-10-19,1759.163
2017-10-20,1743.674
2017-10-23,1737.63
2017-10-24,1737.445
2017-10-25,1714.552
2017-10-26,1715.886
2017-10-27,1720.476
2017-10-30,1734.832
2017-10-31,1727.378
2017-11-01,1723.686
2017-11-02,1727.766
2017-11-03,1732.99
2017-11-06,1742.234
2017-11-07,1743.228
2017-11-08,1749.019
2017-11-09,1751.528
2017-11-10,1757.141
2017-11-13,1747.889
2017-11-14,1727.071
2017-11-15,1720.438
2017-11-16,1728.071
2017-11-17,1722.387
2017-11-20,1725.934
2017-11-21,1743.885
2017-11-22,1744.619
2017-11-23,1748.276
2017-11-24,1757.022
2017-11-27,1743.536
2017-11-28,1732.317
2017-11-29,1711.572
2017-11-30,1729.736
2017-12-01,1745.464
2017-12-04,1740.705
2017-12-05,1742.456
2017-12-06,1733.12
2017-12-07,1738.807
2017-12-08,1744.69
2017-12-11,1743.161
2017-12-12,1740.283
2017-12-13,1745.501
2017-12-14,1735.816
2017-12-15,1741.631
2017-12-18,1746.131
2017-12-19,1741.353
2017-12-20,1751.315
2017-12-21,1770.817
2017-12-22,1764.065
2017-12-25,1764.065
2017-12-26,1771.076
2017-12-27,1781.318
2017-12-28,1795.003
2017-12-29,1801.833
2018-01-01,1801.833
2018-01-02,1814.882
2018-01-03,1820.069
2018-01-04,1825.291
2018-01-05,1834.515
2018-01-08,1826.83
2018-01-09,1823.412
2018-01-10,1806.647
2018-01-11,1803.8
2018-01-12,1808.476
2018-01-15,1826.889
2018-01-16,1823.317
2018-01-17,1818.407
2018-01-18,1815.811
2018-01-19,1828.256
2018-01-22,1824.78
2018-01-23,1825.911
2018-01-24,1833.2
2018-01-25,1831.696
2018-01-26,1832.867
2018-01-29,1818.893
2018-01-30,1807.231
2018-01-31,1816.906
2018-02-01,1806.733
2018-02-02,1764.549
2018-02-05,1720.536
2018-02-06,1713.984
2018-02-07,1707.24
2018-02-08,1665.045
2018-02-09,1659.126
2018-02-12,1688.632
2018-02-13,1689.307
2018-02-14,1711.672
2018-02-15,1727.74
2018-02-16,1732.614
2018-02-19,1727.93
2018-02-20,1720.635
2018-02-21,1724.063
2018-02-22,1721.409
2018-02-23,1741.66
2018-02-26,1744.524
2018-02-27,1737.513
2018-02-28,1702.43
2018-03-01,1691.06
2018-03-02,1687.449
2018-03-05,1693.927
2018-03-06,1700.415
2018-03-07,1683.674
2018-03-08,1695.212
2018-03-09,1714.167
2018-03-12,1715.725
2018-03-13,1704.952
2018-03-14,1705.105
2018-03-15,1695.278
2018-03-16,1694.94
2018-03-19,1681.626
2018-03-20,1682.718
2018-03-21,1703.174
2018-03-22,1672.123
2018-03-23,1661.047
2018-03-26,1664.993
2018-03-27,1659.302
2018-03-28,1653.309
2018-03-29,1675.866
2018-03-30,1675.866
2018-04-02,1658.312
2018-04-03,1670.047
2018-04-04,1664.824
2018-04-05,1686.947
2018-04-06,1669.472
2018-04-09,1679.289
2018-04-10,1694.536
2018-04-11,1699.989
2018-04-12,1697.602
2018-04-13,1696.222
2018-04-16,1703.909
2018-04-17,1714.173
2018-04-18,1734.008
2018-04-19,1723.37
2018-04-20,1712.448
2018-04-23,1707.405
2018-04-24,1699.129
2018-04-25,1698.202
2018-04-26,1713.715
2018-04-27,1722.258
2018-04-30,1720.499
2018-05-01,1707.7
2018-05-02,1717.361
2018-05-03,1711.405
2018-05-04,1729.589
2018-05-07,1739.165
2018-05-08,1729.815
2018-05-09,1749.411
2018-05-10,1758.539
2018-05-11,1759.896
2018-05-14,1774.65
2018-05-15,1759.904
2018-05-16,1774.284
2018-05-17,1779.807
2018-05-18,1772.647
2018-05-21,1776.443
2018-05-22,1780.674
2018-05-23,1766.48
2018-05-24,1758.61
2018-05-25,1746.115
2018-05-28,1735.409
2018-05-29,1730.714
2018-05-30,1764.443
2018-05-31,1755.684
2018-06-01,1756.553
2018-06-04,1762.834
2018-06-05,1758.5
2018-06-06,1775.987
2018-06-07,1764.198
2018-06-08,1767.179
2018-06-11,1768.921
2018-06-12,1773.585
2018-06-13,1771.135
2018-06-14,1772.638
2018-06-15,1753.021
2018-06-18,1762.942
2018-06-19,1743.166
2018-06-20,1756.224
2018-06-21,1739.846
2018-06-22,1750.939
2018-06-25,1723.562
2018-06-26,1737.186
2018-06-27,1736.743
2018-06-28,1737.14
2018-06-29,1759.42
2018-07-02,1753.887
2018-07-03,1753.666
2018-07-04,1757.231
2018-07-05,1757.711
2018-07-06,1778.348
2018-07-09,1792.658
2018-07-10,1802.799
2018-07-11,1789.112
2018-07-12,1804.732
2018-07-13,1806.66
2018-07-16,1803.574
2018-07-17,1799.891
2018-07-18,1791.418
2018-07-19,1799.028
2018-07-20,1803.864
2018-07-23,1797.47
2018-07-24,1790.077
2018-07-25,1799.306
2018-07-26,1807.701
2018-07-27,1800.519
2018-07-30,1801.768
2018-07-31,1810.393
2018-08-01,1805.016
2018-08-02,1807.048
2018-08-03,1809.819
2018-08-06,1806.826
2018-08-07,1786.097
2018-08-08,1784.428
2018-08-09,1797.988
2018-08-10,1782.757
2018-08-13,1771.036
2018-08-14,1785.586
2018-08-15,1748.665
2018-08-16,1759.745
2018-08-17,1775.781
2018-08-20,1776.189
2018-08-21,1774.032
2018-08-22,1782.929
2018-08-23,1779.836
2018-08-24,1782.485
2018-08-27,1802.909
2018-08-28,1801.506
2018-08-29,1800.991
2018-08-30,1801.983
2018-08-31,1777.759
2018-09-03,1773.067
2018-09-04,1747.519
2018-09-05,1742.467
2018-09-06,1739.425
2018-09-07,1742.505
2018-09-10,1738.378
2018-09-11,1744.122
2018-09-12,1754.363
2018-09-13,1749.89
2018-09-14,1744.523
2018-09-17,1752.589
2018-09-18,1771.895
2018-09-19,1767.296
2018-09-20,1783.826
2018-09-21,1781.658
2018-09-24,1777.946
2018-09-25,1774.191
2018-09-26,1775.155
2018-09-27,1770.463
2018-09-28,1772.556
2018-10-01,1790.528
2018-10-02,1777.504
2018-10-03,1780.895
2018-10-04,1769.195
2018-10-05,1757.696
2018-10-08,1752.006
2018-10-09,1741.495
2018-10-10,1692.752
2018-10-11,1660.352
2018-10-12,1677.889
2018-10-15,1684.019
2018-10-16,1707.308
2018-10-17,1690.692
2018-10-18,1670.579
2018-10-19,1666.339
2018-10-22,1666.261
2018-10-23,1647.888
2018-10-24,1621.887
2018-10-25,1613.364
2018-10-26,1606.383
2018-10-29,1590.004
2018-10-30,1614.081
2018-10-31,1628.177
2018-11-01,1641.679
2018-11-02,1638.69
2018-11-05,1647.73
2018-11-06,1646.635
2018-11-07,1658.716
2018-11-08,1659.43
2018-11-09,1638.133
2018-11-12,1620.794
2018-11-13,1616.008
2018-11-14,1621.808
2018-11-15,1621.278
2018-11-16,1634.492
2018-11-19,1621.686
2018-11-20,1592.369
2018-11-21,1616.184
2018-11-22,1623.808
2018-11-23,1612.424
2018-11-26,1615.297
2018-11-27,1603.417
2018-11-28,1620.213
2018-11-29,1634.326
2018-11-30,1634.963
2018-12-03,1649.789
2018-12-04,1626.389
2018-12-05,1621.436
2018-12-06,1589.148
2018-12-07,1585.23
2018-12-10,1573.931
2018-12-11,1563.52
2018-12-12,1589.352
2018-12-13,1582.931
2018-12-14,1560.753
2018-12-17,1537.315
2018-12-18,1540.048
2018-12-19,1520.95
2018-12-20,1498.387
2018-12-21,1469.148
2018-12-24,1455.038
2018-12-25,1455.038
2018-12-26,1453.22
2018-12-27,1493.791
2018-12-28,1498.369
2018-12-31,1506.387
2019-01-01,1506.387
2019-01-02,1508.069
2019-01-03,1499.179
2019-01-04,1535.592
2019-01-07,1554.626
2019-01-08,1564.159
2019-01-09,1595.225
2019-01-10,1606.099
2019-01-11,1605.605
2019-01-14,1614.2
2019-01-15,1620.465
2019-01-16,1627.329
2019-01-17,1634.446
2019-01-18,1648.325
2019-01-21,1650.912
2019-01-22,1631.966
2019-01-23,1630.799
2019-01-24,1642.628
2019-01-25,1661.342
2019-01-28,1660.855
2019-01-29,1666.053
2019-01-30,1675.404
2019-01-31,1692.661
2019-02-01,1693.631
2019-02-04,1704.029
2019-02-05,1713.473
2019-02-06,1705.424
2019-02-07,1697.566
2019-02-08,1691.23
2019-02-11,1673.505
2019-02-12,1686.301
2019-02-13,1685.525
2019-02-14,1690.511
2019-02-15,1711.757
2019-02-18,1717.253
2019-02-19,1726.55
2019-02-20,1746.229
2019-02-21,1737.331
2019-02-22,1734.278
2019-02-25,1740.278
2019-02-26,1738.743
2019-02-27,1747.651
2019-02-28,1739.163
2019-03-01,1738.913
2019-03-04,1730.647
2019-03-05,1734.695
2019-03-06,1725.194
2019-03-07,1720.365
2019-03-08,1714.843
2019-03-11,1730.077
2019-03-12,1736.924
2019-03-13,1747.968
2019-03-14,1741.627
2019-03-15,1748.133
2019-03-18,1757.148
2019-03-19,1751.2
2019-03-20,1744.295
2019-03-21,1751.788
2019-03-22,1735.203
2019-03-25,1733.113
