Date,SWEDEN SMID CAP SMID (Small+Mid Cap)
2010-09-17,861.165
2010-09-20,876.087
2010-09-21,884.045
2010-09-22,893.25
2010-09-23,879.593
2010-09-24,906.632
2010-09-27,899.311
2010-09-28,909.999
2010-09-29,917.866
2010-09-30,920.446
2010-10-01,916.891
2010-10-04,902.538
2010-10-05,929.208
2010-10-06,931.428
2010-10-07,936.578
2010-10-08,932.758
2010-10-11,941.024
2010-10-12,935.94
2010-10-13,958.792
2010-10-14,971.341
2010-10-15,956.852
2010-10-18,951.033
2010-10-19,929.731
2010-10-20,948.434
2010-10-21,968.882
2010-10-22,957.012
2010-10-25,965.802
2010-10-26,948.237
2010-10-27,932.47
2010-10-28,927.153
2010-10-29,931.657
2010-11-01,939.105
2010-11-02,947.537
2010-11-03,944.133
2010-11-04,980.764
2010-11-05,964.32
2010-11-08,955.188
2010-11-09,964.581
2010-11-10,944.276
2010-11-11,937.111
2010-11-12,929.205
2010-11-15,929.557
2010-11-16,901.8
2010-11-17,907.097
2010-11-18,926.065
2010-11-19,929.767
2010-11-22,922.932
2010-11-23,899.112
2010-11-24,912.619
2010-11-25,916.961
2010-11-26,906.255
2010-11-29,897.131
2010-11-30,899.204
2010-12-01,922.492
2010-12-02,946.933
2010-12-03,963.151
2010-12-06,959.293
2010-12-07,965.361
2010-12-08,949.862
2010-12-09,943.124
2010-12-10,948.452
2010-12-13,966.668
2010-12-14,975.825
2010-12-15,979.814
2010-12-16,973.952
2010-12-17,972.746
2010-12-20,972.412
2010-12-21,988.969
2010-12-22,981.457
2010-12-23,982.743
2010-12-24,984.312
2010-12-27,984.41
2010-12-28,983.561
2010-12-29,991.67
2010-12-30,999.129
2010-12-31,1005.222
2011-01-03,1031.278
2011-01-04,1024.623
2011-01-05,1007.07
2011-01-06,994.622
2011-01-07,994.166
2011-01-10,987.502
2011-01-11,1009.397
2011-01-12,1023.881
2011-01-13,1027.636
2011-01-14,1027.125
2011-01-17,1019.78
2011-01-18,1031.583
2011-01-19,1021.226
2011-01-20,991.652
2011-01-21,1014.358
2011-01-24,1016.753
2011-01-25,1021.016
2011-01-26,1045.697
2011-01-27,1054.717
2011-01-28,1032.537
2011-01-31,1036.863
2011-02-01,1042.764
2011-02-02,1016.05
2011-02-03,1007.179
2011-02-04,1010.262
2011-02-07,1018.359
2011-02-08,1025.956
2011-02-09,1023.994
2011-02-10,1007.715
2011-02-11,1017.849
2011-02-14,1012.63
2011-02-15,1006.013
2011-02-16,1010.019
2011-02-17,1002.679
2011-02-18,1010.812
2011-02-21,1005.262
2011-02-22,1003.535
2011-02-23,993.384
2011-02-24,999.457
2011-02-25,1002.977
2011-02-28,1033.039
2011-03-01,1033.943
2011-03-02,1021.962
2011-03-03,1028.824
2011-03-04,1032.221
2011-03-07,1036.322
2011-03-08,1035.628
2011-03-09,1049.21
2011-03-10,1029.044
2011-03-11,1016.326
2011-03-14,1011.033
2011-03-15,978.723
2011-03-16,963.582
2011-03-17,986.831
2011-03-18,1018.378
2011-03-21,1038.733
2011-03-22,1032.985
2011-03-23,1033.081
2011-03-24,1052.767
2011-03-25,1049.117
2011-03-28,1050.592
2011-03-29,1052.387
2011-03-30,1064.121
2011-03-31,1070.873
2011-04-01,1077.737
2011-04-04,1087.482
2011-04-05,1079.57
2011-04-06,1094.62
2011-04-07,1081.594
2011-04-08,1098.955
2011-04-11,1089.457
2011-04-12,1067.814
2011-04-13,1084.826
2011-04-14,1082.311
2011-04-15,1084.814
2011-04-18,1046.528
2011-04-19,1073.484
2011-04-20,1108.492
2011-04-21,1120.761
2011-04-22,1120.761
2011-04-25,1121.037
2011-04-26,1125.964
2011-04-27,1121.86
2011-04-28,1133.479
2011-04-29,1139.103
2011-05-02,1150.135
2011-05-03,1131.941
2011-05-04,1115.42
2011-05-05,1089.354
2011-05-06,1097.135
2011-05-09,1081.446
2011-05-10,1100.518
2011-05-11,1096.238
2011-05-12,1079.493
2011-05-13,1081.727
2011-05-16,1085.576
2011-05-17,1068.421
2011-05-18,1080.414
2011-05-19,1090.651
2011-05-20,1086.433
2011-05-23,1054.946
2011-05-24,1061.461
2011-05-25,1065.636
2011-05-26,1061.89
2011-05-27,1085.166
2011-05-30,1088.394
2011-05-31,1103.604
2011-06-01,1107.833
2011-06-02,1099.809
2011-06-03,1089.836
2011-06-06,1086.112
2011-06-07,1089.906
2011-06-08,1057.211
2011-06-09,1055.205
2011-06-10,1019.824
2011-06-13,1014.615
2011-06-14,1027.284
2011-06-15,997.082
2011-06-16,972.637
2011-06-17,988.238
2011-06-20,974.067
2011-06-21,1000.97
2011-06-22,992.336
2011-06-23,949.478
2011-06-24,952.311
2011-06-27,972.596
2011-06-28,977.526
2011-06-29,1015.104
2011-06-30,1042.452
2011-07-01,1048.524
2011-07-04,1059.392
2011-07-05,1060.074
2011-07-06,1038.138
2011-07-07,1059.72
2011-07-08,1037.907
2011-07-11,993.954
2011-07-12,991.391
2011-07-13,1015.057
2011-07-14,994.979
2011-07-15,981.647
2011-07-18,948.158
2011-07-19,974.644
2011-07-20,995.32
2011-07-21,1022.717
2011-07-22,1025.853
2011-07-25,1024.027
2011-07-26,1026.951
2011-07-27,1015.967
2011-07-28,1004.885
2011-07-29,1007.094
2011-08-01,979.135
2011-08-02,956.902
2011-08-03,926.793
2011-08-04,865.163
2011-08-05,860.059
2011-08-08,805.949
2011-08-09,835.813
2011-08-10,813.514
2011-08-11,853.878
2011-08-12,874.231
2011-08-15,902.422
2011-08-16,893.332
2011-08-17,906.388
2011-08-18,842.268
2011-08-19,837.853
2011-08-22,846.17
2011-08-23,860.405
2011-08-24,875.848
2011-08-25,863.651
2011-08-26,861.212
2011-08-29,894.703
2011-08-30,886.944
2011-08-31,916.944
2011-09-01,910.4
2011-09-02,886.328
2011-09-05,843.256
2011-09-06,848.088
2011-09-07,877.725
2011-09-08,880.887
2011-09-09,844.559
2011-09-12,802.581
2011-09-13,804.285
2011-09-14,810.15
2011-09-15,846.194
2011-09-16,845.204
2011-09-19,813.232
2011-09-20,841.215
2011-09-21,824.06
2011-09-22,760.842
2011-09-23,757.695
2011-09-26,754.034
2011-09-27,807.923
2011-09-28,792.25
2011-09-29,808.05
2011-09-30,783.182
2011-10-03,778.559
2011-10-04,747.565
2011-10-05,770.171
2011-10-06,790.551
2011-10-07,800.808
2011-10-10,833.73
2011-10-11,828.94
2011-10-12,851.322
2011-10-13,830.772
2011-10-14,858.401
2011-10-17,845.474
2011-10-18,847.554
2011-10-19,854.777
2011-10-20,843.883
2011-10-21,878.385
2011-10-24,892.627
2011-10-25,891.831
2011-10-26,892.495
2011-10-27,953.235
2011-10-28,962.174
2011-10-31,923.478
2011-11-01,864.52
2011-11-02,887.82
2011-11-03,900.624
2011-11-04,902.765
2011-11-07,892.538
2011-11-08,900.037
2011-11-09,869.958
2011-11-10,867.039
2011-11-11,901.757
2011-11-14,881.896
2011-11-15,867.869
2011-11-16,862.654
2011-11-17,846.412
2011-11-18,839.446
2011-11-21,803.539
2011-11-22,807.509
2011-11-23,784.998
2011-11-24,780.859
2011-11-25,781.207
2011-11-28,815.027
2011-11-29,829.139
2011-11-30,882.706
2011-12-01,873.807
2011-12-02,879.896
2011-12-05,892.761
2011-12-06,880.147
2011-12-07,884.248
2011-12-08,857.454
2011-12-09,866.27
2011-12-12,837.993
2011-12-13,839.329
2011-12-14,814.531
2011-12-15,826.207
2011-12-16,830.676
2011-12-19,832.62
2011-12-20,860.986
2011-12-21,856.74
2011-12-22,867.839
2011-12-23,873.375
2011-12-26,873.375
2011-12-27,876.485
2011-12-28,862.809
2011-12-29,868.808
2011-12-30,886.457
2012-01-02,897.335
2012-01-03,916.28
2012-01-04,903.319
2012-01-05,896.63
2012-01-06,894.065
2012-01-09,895.29
2012-01-10,911.464
2012-01-11,904.584
2012-01-12,910.559
2012-01-13,897.225
2012-01-16,898.59
2012-01-17,920.453
2012-01-18,929.604
2012-01-19,941.854
2012-01-20,938.381
2012-01-23,951.892
2012-01-24,937.239
2012-01-25,936.395
2012-01-26,957.583
2012-01-27,953.13
2012-01-30,942.18
2012-01-31,944.74
2012-02-01,978.816
2012-02-02,983.853
2012-02-03,995.653
2012-02-06,989.266
2012-02-07,990.505
2012-02-08,993.266
2012-02-09,995.131
2012-02-10,980.192
2012-02-13,988.614
2012-02-14,980.777
2012-02-15,988.494
2012-02-16,982.55
2012-02-17,994.695
2012-02-20,1015.533
2012-02-21,1009.589
2012-02-22,999.439
2012-02-23,999.958
2012-02-24,1016.23
2012-02-27,1006.548
2012-02-28,1016.685
2012-02-29,1018.562
2012-03-01,1013.438
2012-03-02,1001.39
2012-03-05,996.673
2012-03-06,946.456
2012-03-07,950.906
2012-03-08,990.768
2012-03-09,979.417
2012-03-12,974.61
2012-03-13,992.318
2012-03-14,984.396
2012-03-15,992.147
2012-03-16,1001.504
2012-03-19,1005.393
2012-03-20,986.606
2012-03-21,982.575
2012-03-22,964.32
2012-03-23,973.816
2012-03-26,1007.196
2012-03-27,1000.363
2012-03-28,991.532
2012-03-29,982.803
2012-03-30,1003.419
2012-04-02,1020.741
2012-04-03,1021.853
2012-04-04,976.433
2012-04-05,971.652
2012-04-06,971.652
2012-04-09,964.454
2012-04-10,943.724
2012-04-11,952.241
2012-04-12,977.829
2012-04-13,959.132
2012-04-16,964.533
2012-04-17,987.869
2012-04-18,972.04
2012-04-19,977.376
2012-04-20,988.713
2012-04-23,943.277
2012-04-24,955.189
2012-04-25,965.512
2012-04-26,960.966
2012-04-27,975.54
2012-04-30,978.194
2012-05-01,977.54
2012-05-02,972.069
2012-05-03,980.203
2012-05-04,953.305
2012-05-07,950.262
2012-05-08,927.413
2012-05-09,919.257
2012-05-10,922.762
2012-05-11,926.157
2012-05-14,895.825
2012-05-15,880.484
2012-05-16,866.921
2012-05-17,860.181
2012-05-18,839.768
2012-05-21,863.546
2012-05-22,885.647
2012-05-23,853.165
2012-05-24,865.003
2012-05-25,861.032
2012-05-28,867.277
2012-05-29,878.942
2012-05-30,858.54
2012-05-31,849.033
2012-06-01,826.518
2012-06-04,827.815
2012-06-05,823.64
2012-06-06,823.446
2012-06-07,855.038
2012-06-08,845.325
2012-06-11,857.873
2012-06-12,856.73
2012-06-13,852.431
2012-06-14,848.763
2012-06-15,858.25
2012-06-18,857.297
2012-06-19,875.696
2012-06-20,886.722
2012-06-21,875.855
2012-06-22,872.823
2012-06-25,845.766
2012-06-26,838.756
2012-06-27,850.035
2012-06-28,838.334
2012-06-29,892.051
2012-07-02,895.171
2012-07-03,909.421
2012-07-04,911.572
2012-07-05,909.138
2012-07-06,889.473
2012-07-09,887.168
2012-07-10,900.317
2012-07-11,895.176
2012-07-12,879.065
2012-07-13,895.408
2012-07-16,896.83
2012-07-17,900.15
2012-07-18,910.05
2012-07-19,929.685
2012-07-20,920.618
2012-07-23,895.059
2012-07-24,898.47
2012-07-25,898.186
2012-07-26,924.888
2012-07-27,934.559
2012-07-30,948.6
2012-07-31,946.475
2012-08-01,945.567
2012-08-02,933.386
2012-08-03,961.028
2012-08-06,966.55
2012-08-07,965.959
2012-08-08,967.065
2012-08-09,973.766
2012-08-10,977.17
2012-08-13,968.782
2012-08-14,966.863
2012-08-15,960.21
2012-08-16,961.547
2012-08-17,970.643
2012-08-20,971.53
2012-08-21,975.61
2012-08-22,955.445
2012-08-23,958.184
2012-08-24,958.787
2012-08-27,963.816
2012-08-28,950.486
2012-08-29,943.318
2012-08-30,936.996
2012-08-31,954.081
2012-09-03,948.226
2012-09-04,936.577
2012-09-05,939.994
2012-09-06,951.823
2012-09-07,983.807
2012-09-10,978.279
2012-09-11,984.508
2012-09-12,996.741
2012-09-13,990.249
2012-09-14,1025.615
2012-09-17,1016.589
2012-09-18,1011.726
2012-09-19,1025.296
2012-09-20,1012.564
2012-09-21,1010.655
2012-09-24,1004.123
2012-09-25,1010.648
2012-09-26,986.971
2012-09-27,1000.739
2012-09-28,995.485
2012-10-01,1007.57
2012-10-02,998.426
2012-10-03,984.317
2012-10-04,996.138
2012-10-05,1011.224
2012-10-08,992.009
2012-10-09,977.306
2012-10-10,967.435
2012-10-11,969.964
2012-10-12,966.768
2012-10-15,973.055
2012-10-16,984.153
2012-10-17,1000.813
2012-10-18,1007.406
2012-10-19,994.222
2012-10-22,994.255
2012-10-23,965.672
2012-10-24,967.249
2012-10-25,968.648
2012-10-26,976.964
2012-10-29,979.888
2012-10-30,987.172
2012-10-31,980.494
2012-11-01,990.096
2012-11-02,988.337
2012-11-05,986.562
2012-11-06,991.935
2012-11-07,978.574
2012-11-08,973.529
2012-11-09,966.609
2012-11-12,965.497
2012-11-13,958.719
2012-11-14,956.694
2012-11-15,949.152
2012-11-16,935.354
2012-11-19,963.702
2012-11-20,966.156
2012-11-21,973.588
2012-11-22,990.303
2012-11-23,1004.373
2012-11-26,1002.769
2012-11-27,998.989
2012-11-28,997.962
2012-11-29,1011.497
2012-11-30,1016.895
2012-12-03,1023.7
2012-12-04,1029.565
2012-12-05,1029.696
2012-12-06,1030.193
2012-12-07,1023.0
2012-12-10,1022.534
2012-12-11,1037.593
2012-12-12,1033.321
2012-12-13,1020.069
2012-12-14,1022.339
2012-12-17,1029.779
2012-12-18,1043.466
2012-12-19,1057.62
2012-12-20,1060.545
2012-12-21,1052.96
2012-12-24,1051.583
2012-12-25,1051.583
2012-12-26,1055.376
2012-12-27,1059.383
2012-12-28,1058.219
2012-12-31,1059.089
2013-01-01,1059.089
2013-01-02,1089.227
2013-01-03,1078.076
2013-01-04,1073.121
2013-01-07,1073.111
2013-01-08,1065.104
2013-01-09,1064.604
2013-01-10,1074.216
2013-01-11,1076.185
2013-01-14,1081.032
2013-01-15,1074.342
2013-01-16,1073.399
2013-01-17,1082.169
2013-01-18,1075.812
2013-01-21,1079.371
2013-01-22,1073.473
2013-01-23,1074.581
2013-01-24,1087.247
2013-01-25,1103.103
2013-01-28,1110.51
2013-01-29,1115.249
2013-01-30,1123.086
2013-01-31,1109.06
2013-02-01,1131.379
2013-02-04,1114.787
2013-02-05,1114.751
2013-02-06,1118.059
2013-02-07,1095.109
2013-02-08,1100.7
2013-02-11,1101.487
2013-02-12,1114.514
2013-02-13,1141.108
2013-02-14,1129.887
2013-02-15,1134.968
2013-02-18,1130.344
2013-02-19,1145.116
2013-02-20,1156.014
2013-02-21,1121.416
2013-02-22,1127.059
2013-02-25,1127.617
2013-02-26,1104.722
2013-02-27,1117.697
2013-02-28,1123.349
2013-03-01,1119.138
2013-03-04,1123.884
2013-03-05,1140.194
2013-03-06,1134.606
2013-03-07,1143.114
2013-03-08,1135.678
2013-03-11,1136.364
2013-03-12,1130.377
2013-03-13,1122.897
2013-03-14,1127.449
2013-03-15,1135.216
2013-03-18,1121.392
2013-03-19,1106.219
2013-03-20,1110.81
2013-03-21,1101.822
2013-03-22,1107.056
2013-03-25,1104.221
2013-03-26,1111.397
2013-03-27,1108.843
2013-03-28,1124.521
2013-03-29,1124.521
2013-04-01,1123.57
2013-04-02,1133.531
2013-04-03,1126.462
2013-04-04,1108.087
2013-04-05,1109.794
2013-04-08,1118.744
2013-04-09,1123.169
2013-04-10,1142.813
2013-04-11,1151.298
2013-04-12,1137.871
2013-04-15,1125.977
2013-04-16,1115.349
2013-04-17,1079.673
2013-04-18,1080.33
2013-04-19,1081.875
2013-04-22,1082.336
2013-04-23,1090.412
2013-04-24,1093.082
2013-04-25,1110.248
2013-04-26,1111.24
2013-04-29,1124.324
2013-04-30,1145.938
2013-05-01,1146.904
2013-05-02,1131.057
2013-05-03,1145.106
2013-05-06,1143.09
2013-05-07,1146.279
2013-05-08,1161.912
2013-05-09,1156.735
2013-05-10,1154.129
2013-05-13,1156.905
2013-05-14,1152.372
2013-05-15,1151.494
2013-05-16,1156.23
2013-05-17,1145.745
2013-05-20,1151.695
2013-05-21,1156.15
2013-05-22,1165.183
2013-05-23,1135.572
2013-05-24,1137.622
2013-05-27,1147.427
2013-05-28,1146.572
2013-05-29,1139.266
2013-05-30,1157.104
2013-05-31,1135.415
2013-06-03,1144.327
2013-06-04,1143.412
2013-06-05,1120.472
2013-06-06,1124.706
2013-06-07,1130.604
2013-06-10,1124.487
2013-06-11,1121.009
2013-06-12,1132.974
2013-06-13,1127.09
2013-06-14,1147.969
2013-06-17,1154.518
2013-06-18,1156.463
2013-06-19,1166.526
2013-06-20,1098.061
2013-06-21,1084.936
2013-06-24,1042.267
2013-06-25,1066.263
2013-06-26,1077.04
2013-06-27,1082.231
2013-06-28,1076.69
2013-07-01,1096.747
2013-07-02,1102.309
2013-07-03,1090.093
2013-07-04,1114.073
2013-07-05,1090.131
2013-07-08,1101.431
2013-07-09,1109.522
2013-07-10,1120.935
2013-07-11,1151.14
2013-07-12,1153.517
2013-07-15,1155.834
2013-07-16,1177.216
2013-07-17,1180.756
2013-07-18,1187.544
2013-07-19,1200.49
2013-07-22,1208.694
2013-07-23,1217.098
2013-07-24,1218.735
2013-07-25,1215.018
2013-07-26,1218.05
2013-07-29,1217.78
2013-07-30,1209.057
2013-07-31,1213.879
2013-08-01,1214.959
2013-08-02,1210.936
2013-08-05,1218.456
2013-08-06,1220.284
2013-08-07,1218.159
2013-08-08,1229.804
2013-08-09,1231.846
2013-08-12,1226.153
2013-08-13,1225.889
2013-08-14,1239.359
2013-08-15,1216.345
2013-08-16,1232.743
2013-08-19,1233.52
2013-08-20,1232.705
2013-08-21,1203.575
2013-08-22,1221.59
2013-08-23,1230.747
2013-08-26,1227.356
2013-08-27,1215.641
2013-08-28,1202.771
2013-08-29,1193.887
2013-08-30,1181.068
2013-09-02,1208.654
2013-09-03,1209.272
2013-09-04,1220.872
2013-09-05,1211.649
2013-09-06,1221.892
2013-09-09,1232.719
2013-09-10,1254.994
2013-09-11,1259.073
2013-09-12,1257.354
2013-09-13,1249.024
2013-09-16,1272.748
2013-09-17,1270.908
2013-09-18,1271.629
2013-09-19,1311.928
2013-09-20,1302.12
2013-09-23,1292.525
2013-09-24,1294.129
2013-09-25,1281.363
2013-09-26,1279.696
2013-09-27,1275.254
2013-09-30,1264.511
2013-10-01,1282.78
2013-10-02,1278.532
2013-10-03,1276.248
2013-10-04,1257.021
2013-10-07,1247.221
2013-10-08,1240.797
2013-10-09,1220.748
2013-10-10,1233.038
2013-10-11,1243.603
2013-10-14,1241.813
2013-10-15,1236.843
2013-10-16,1238.08
2013-10-17,1254.016
2013-10-18,1264.623
2013-10-21,1282.865
2013-10-22,1290.25
2013-10-23,1286.271
2013-10-24,1294.065
2013-10-25,1298.927
2013-10-28,1295.742
2013-10-29,1283.108
2013-10-30,1281.084
2013-10-31,1260.479
2013-11-01,1243.263
2013-11-04,1254.388
2013-11-05,1248.301
2013-11-06,1264.865
2013-11-07,1263.252
2013-11-08,1249.016
2013-11-11,1263.22
2013-11-12,1244.243
2013-11-13,1223.621
2013-11-14,1238.038
2013-11-15,1241.188
2013-11-18,1260.293
2013-11-19,1250.081
2013-11-20,1246.934
2013-11-21,1236.287
2013-11-22,1252.525
2013-11-25,1259.938
2013-11-26,1262.502
2013-11-27,1272.483
2013-11-28,1278.291
2013-11-29,1277.949
2013-12-02,1273.008
2013-12-03,1258.859
2013-12-04,1254.393
2013-12-05,1252.894
2013-12-06,1253.937
2013-12-09,1251.899
2013-12-10,1247.457
2013-12-11,1244.313
2013-12-12,1223.987
2013-12-13,1224.693
2013-12-16,1241.725
2013-12-17,1237.47
2013-12-18,1255.938
2013-12-19,1273.955
2013-12-20,1281.463
2013-12-23,1295.048
2013-12-24,1290.172
2013-12-25,1290.172
2013-12-26,1295.256
2013-12-27,1315.015
2013-12-30,1328.729
2013-12-31,1329.453
2014-01-01,1329.453
2014-01-02,1312.876
2014-01-03,1315.102
2014-01-06,1314.133
2014-01-07,1310.374
2014-01-08,1304.807
2014-01-09,1305.633
2014-01-10,1330.047
2014-01-13,1329.433
2014-01-14,1341.129
2014-01-15,1343.792
2014-01-16,1350.531
2014-01-17,1354.875
2014-01-20,1343.635
2014-01-21,1338.934
2014-01-22,1347.433
2014-01-23,1341.525
2014-01-24,1314.205
2014-01-27,1304.416
2014-01-28,1319.808
2014-01-29,1303.714
2014-01-30,1288.184
2014-01-31,1275.642
2014-02-03,1262.586
2014-02-04,1262.192
2014-02-05,1266.135
2014-02-06,1293.964
2014-02-07,1301.426
2014-02-10,1306.259
2014-02-11,1338.135
2014-02-12,1332.581
2014-02-13,1327.721
2014-02-14,1331.476
2014-02-17,1340.668
2014-02-18,1327.51
2014-02-19,1339.513
2014-02-20,1328.044
2014-02-21,1331.034
2014-02-24,1351.416
2014-02-25,1352.942
2014-02-26,1345.601
2014-02-27,1338.779
2014-02-28,1370.767
2014-03-03,1321.054
2014-03-04,1350.163
2014-03-05,1347.181
2014-03-06,1365.578
2014-03-07,1344.894
2014-03-10,1342.677
2014-03-11,1344.684
2014-03-12,1336.899
2014-03-13,1331.911
2014-03-14,1326.317
2014-03-17,1354.492
2014-03-18,1363.052
2014-03-19,1358.627
2014-03-20,1337.062
2014-03-21,1327.664
2014-03-24,1308.609
2014-03-25,1328.762
2014-03-26,1332.961
2014-03-27,1327.507
2014-03-28,1333.346
2014-03-31,1354.209
2014-04-01,1368.483
2014-04-02,1367.411
2014-04-03,1351.526
2014-04-04,1358.976
2014-04-07,1350.618
2014-04-08,1351.601
2014-04-09,1361.872
2014-04-10,1352.67
2014-04-11,1334.406
2014-04-14,1326.828
2014-04-15,1308.812
2014-04-16,1317.922
2014-04-17,1320.883
2014-04-18,1320.883
2014-04-21,1316.0
2014-04-22,1347.693
2014-04-23,1347.719
2014-04-24,1356.757
2014-04-25,1361.168
2014-04-28,1364.932
2014-04-29,1375.128
2014-04-30,1385.672
2014-05-01,1388.804
2014-05-02,1392.256
2014-05-05,1380.705
2014-05-06,1385.224
2014-05-07,1380.255
2014-05-08,1388.098
2014-05-09,1385.541
2014-05-12,1404.129
2014-05-13,1411.813
2014-05-14,1406.504
2014-05-15,1398.948
2014-05-16,1386.522
2014-05-19,1389.131
2014-05-20,1388.792
2014-05-21,1392.203
2014-05-22,1399.016
2014-05-23,1389.923
2014-05-26,1396.837
2014-05-27,1394.683
2014-05-28,1391.414
2014-05-29,1393.742
2014-05-30,1386.294
2014-06-02,1386.579
2014-06-03,1381.157
2014-06-04,1390.941
2014-06-05,1378.546
2014-06-06,1390.078
2014-06-09,1395.414
2014-06-10,1388.815
2014-06-11,1382.489
2014-06-12,1389.1
2014-06-13,1386.838
2014-06-16,1377.429
2014-06-17,1371.914
2014-06-18,1369.257
2014-06-19,1372.58
2014-06-20,1362.102
2014-06-23,1380.263
2014-06-24,1375.284
2014-06-25,1362.099
2014-06-26,1358.662
2014-06-27,1370.76
2014-06-30,1387.508
2014-07-01,1390.233
2014-07-02,1393.133
2014-07-03,1396.643
2014-07-04,1389.162
2014-07-07,1386.12
2014-07-08,1371.708
2014-07-09,1375.983
2014-07-10,1354.339
2014-07-11,1351.039
2014-07-14,1370.168
2014-07-15,1351.303
2014-07-16,1359.994
2014-07-17,1347.936
2014-07-18,1343.726
2014-07-21,1335.638
2014-07-22,1345.919
2014-07-23,1349.755
2014-07-24,1353.698
2014-07-25,1349.732
2014-07-28,1342.615
2014-07-29,1341.758
2014-07-30,1326.648
2014-07-31,1308.858
2014-08-01,1301.283
2014-08-04,1295.564
2014-08-05,1302.716
2014-08-06,1276.909
2014-08-07,1270.733
2014-08-08,1265.064
2014-08-11,1293.24
2014-08-12,1286.746
2014-08-13,1292.874
2014-08-14,1295.634
2014-08-15,1293.108
2014-08-18,1308.018
2014-08-19,1311.906
2014-08-20,1306.614
2014-08-21,1315.722
2014-08-22,1308.408
2014-08-25,1318.627
2014-08-26,1322.977
2014-08-27,1327.326
2014-08-28,1305.091
2014-08-29,1305.941
2014-09-01,1300.767
2014-09-02,1300.976
2014-09-03,1308.846
2014-09-04,1302.032
2014-09-05,1286.064
2014-09-08,1288.37
2014-09-09,1274.838
2014-09-10,1271.309
2014-09-11,1263.084
2014-09-12,1264.812
2014-09-15,1266.908
2014-09-16,1261.1
2014-09-17,1269.717
2014-09-18,1274.956
2014-09-19,1263.112
2014-09-22,1259.835
2014-09-23,1248.893
2014-09-24,1243.453
2014-09-25,1223.527
2014-09-26,1216.854
2014-09-29,1214.685
2014-09-30,1231.795
2014-10-01,1206.186
2014-10-02,1184.945
2014-10-03,1183.83
2014-10-06,1187.518
2014-10-07,1165.047
2014-10-08,1159.237
2014-10-09,1156.615
2014-10-10,1128.85
2014-10-13,1131.343
2014-10-14,1138.286
2014-10-15,1112.975
2014-10-16,1113.593
2014-10-17,1148.175
2014-10-20,1148.067
2014-10-21,1171.956
2014-10-22,1187.424
2014-10-23,1203.302
2014-10-24,1197.82
2014-10-27,1193.658
2014-10-28,1207.207
2014-10-29,1221.736
2014-10-30,1219.807
2014-10-31,1226.074
2014-11-03,1219.711
2014-11-04,1225.093
2014-11-05,1233.916
2014-11-06,1232.441
2014-11-07,1227.163
2014-11-10,1244.509
2014-11-11,1246.843
2014-11-12,1241.83
2014-11-13,1242.29
2014-11-14,1241.336
2014-11-17,1238.511
2014-11-18,1252.735
2014-11-19,1245.144
2014-11-20,1237.784
2014-11-21,1246.904
2014-11-24,1257.531
2014-11-25,1267.414
2014-11-26,1270.944
2014-11-27,1262.499
2014-11-28,1257.203
2014-12-01,1258.614
2014-12-02,1243.488
2014-12-03,1252.455
2014-12-04,1250.855
2014-12-05,1254.402
2014-12-08,1250.154
2014-12-09,1245.61
2014-12-10,1246.297
2014-12-11,1236.187
2014-12-12,1221.985
2014-12-15,1197.429
2014-12-16,1204.158
2014-12-17,1197.285
2014-12-18,1225.181
2014-12-19,1231.086
2014-12-22,1230.927
2014-12-23,1236.099
2014-12-24,1231.554
2014-12-25,1231.554
2014-12-26,1226.136
2014-12-29,1232.657
2014-12-30,1236.224
2014-12-31,1223.953
2015-01-01,1223.953
2015-01-02,1216.101
2015-01-05,1210.404
2015-01-06,1211.943
2015-01-07,1175.621
2015-01-08,1198.167
2015-01-09,1193.3
2015-01-12,1190.255
2015-01-13,1202.272
2015-01-14,1172.576
2015-01-15,1173.656
2015-01-16,1173.769
2015-01-19,1186.301
2015-01-20,1183.531
2015-01-21,1187.724
2015-01-22,1201.959
2015-01-23,1199.663
2015-01-26,1210.514
2015-01-27,1213.687
2015-01-28,1225.913
2015-01-29,1226.211
2015-01-30,1229.254
2015-02-02,1229.518
2015-02-03,1247.652
2015-02-04,1244.791
2015-02-05,1261.194
2015-02-06,1260.286
2015-02-09,1257.888
2015-02-10,1276.885
2015-02-11,1259.975
2015-02-12,1286.218
2015-02-13,1308.137
2015-02-16,1312.978
2015-02-17,1306.856
2015-02-18,1309.916
2015-02-19,1315.405
2015-02-20,1318.513
2015-02-23,1318.888
2015-02-24,1324.058
2015-02-25,1339.203
2015-02-26,1332.788
2015-02-27,1340.041
2015-03-02,1333.235
2015-03-03,1320.096
2015-03-04,1298.512
2015-03-05,1309.198
2015-03-06,1279.139
2015-03-09,1269.923
2015-03-10,1245.473
2015-03-11,1251.965
2015-03-12,1256.277
2015-03-13,1251.75
2015-03-16,1270.266
2015-03-17,1252.224
2015-03-18,1258.99
2015-03-19,1271.073
2015-03-20,1283.274
2015-03-23,1296.717
2015-03-24,1304.717
2015-03-25,1304.581
2015-03-26,1278.626
2015-03-27,1278.727
2015-03-30,1295.641
2015-03-31,1287.635
2015-04-01,1287.431
2015-04-02,1299.141
2015-04-03,1299.141
2015-04-06,1320.69
2015-04-07,1316.119
2015-04-08,1305.367
2015-04-09,1309.588
2015-04-10,1307.388
2015-04-13,1310.12
2015-04-14,1326.175
2015-04-15,1325.119
2015-04-16,1340.135
2015-04-17,1307.825
2015-04-20,1315.748
2015-04-21,1336.03
2015-04-22,1322.245
