Date,EUROPE MID GROWTH Mid Cap
2010-09-17,684.479
2010-09-20,694.076
2010-09-21,695.575
2010-09-22,701.356
2010-09-23,697.437
2010-09-24,712.36
2010-09-27,709.979
2010-09-28,714.791
2010-09-29,717.62
2010-09-30,717.029
2010-10-01,720.17
2010-10-04,713.485
2010-10-05,728.342
2010-10-06,734.051
2010-10-07,733.979
2010-10-08,734.214
2010-10-11,736.781
2010-10-12,732.081
2010-10-13,747.845
2010-10-14,754.587
2010-10-15,751.168
2010-10-18,749.21
2010-10-19,734.155
2010-10-20,746.264
2010-10-21,752.085
2010-10-22,745.938
2010-10-25,753.037
2010-10-26,746.676
2010-10-27,735.765
2010-10-28,744.081
2010-10-29,744.147
2010-11-01,747.523
2010-11-02,755.876
2010-11-03,752.752
2010-11-04,774.629
2010-11-05,770.182
2010-11-08,764.102
2010-11-09,770.491
2010-11-10,753.035
2010-11-11,749.982
2010-11-12,747.769
2010-11-15,748.806
2010-11-16,729.364
2010-11-17,732.929
2010-11-18,745.025
2010-11-19,745.522
2010-11-22,740.084
2010-11-23,723.379
2010-11-24,731.238
2010-11-25,735.172
2010-11-26,727.285
2010-11-29,709.633
2010-11-30,707.584
2010-12-01,724.212
2010-12-02,743.251
2010-12-03,754.698
2010-12-06,752.555
2010-12-07,762.337
2010-12-08,755.11
2010-12-09,749.619
2010-12-10,754.05
2010-12-13,766.547
2010-12-14,765.836
2010-12-15,762.067
2010-12-16,758.401
2010-12-17,757.388
2010-12-20,759.69
2010-12-21,767.635
2010-12-22,767.65
2010-12-23,765.915
2010-12-24,767.513
2010-12-27,764.313
2010-12-28,765.571
2010-12-29,768.457
2010-12-30,769.508
2010-12-31,774.737
2011-01-03,778.255
2011-01-04,781.043
2011-01-05,768.294
2011-01-06,764.155
2011-01-07,763.442
2011-01-10,756.304
2011-01-11,768.61
2011-01-12,780.349
2011-01-13,784.603
2011-01-14,786.391
2011-01-17,783.365
2011-01-18,795.226
2011-01-19,787.866
2011-01-20,766.027
2011-01-21,779.012
2011-01-24,782.538
2011-01-25,780.447
2011-01-26,794.329
2011-01-27,798.499
2011-01-28,786.157
2011-01-31,787.393
2011-02-01,803.572
2011-02-02,802.204
2011-02-03,795.244
2011-02-04,795.143
2011-02-07,805.559
2011-02-08,809.793
2011-02-09,809.2
2011-02-10,801.964
2011-02-11,805.905
2011-02-14,808.126
2011-02-15,806.983
2011-02-16,807.753
2011-02-17,809.669
2011-02-18,812.161
2011-02-21,804.466
2011-02-22,802.111
2011-02-23,793.937
2011-02-24,791.857
2011-02-25,803.067
2011-02-28,815.719
2011-03-01,815.533
2011-03-02,813.493
2011-03-03,821.999
2011-03-04,820.933
2011-03-07,821.087
2011-03-08,815.88
2011-03-09,817.695
2011-03-10,797.039
2011-03-11,789.379
2011-03-14,790.61
2011-03-15,773.518
2011-03-16,760.591
2011-03-17,778.424
2011-03-18,789.987
2011-03-21,805.846
2011-03-22,804.052
2011-03-23,804.343
2011-03-24,816.633
2011-03-25,815.154
2011-03-28,814.748
2011-03-29,815.773
2011-03-30,824.577
2011-03-31,825.578
2011-04-01,832.645
2011-04-04,841.009
2011-04-05,841.891
2011-04-06,848.867
2011-04-07,838.443
2011-04-08,847.669
2011-04-11,845.399
2011-04-12,832.771
2011-04-13,841.051
2011-04-14,836.669
2011-04-15,837.52
2011-04-18,814.126
2011-04-19,826.425
2011-04-20,852.683
2011-04-21,861.87
2011-04-22,861.87
2011-04-25,860.023
2011-04-26,868.465
2011-04-27,869.931
2011-04-28,880.47
2011-04-29,885.154
2011-05-02,889.406
2011-05-03,879.773
2011-05-04,870.023
2011-05-05,853.125
2011-05-06,858.46
2011-05-09,848.626
2011-05-10,861.231
2011-05-11,861.085
2011-05-12,849.261
2011-05-13,848.257
2011-05-16,848.146
2011-05-17,833.287
2011-05-18,839.805
2011-05-19,846.078
2011-05-20,841.471
2011-05-23,818.508
2011-05-24,826.067
2011-05-25,828.765
2011-05-26,829.414
2011-05-27,845.739
2011-05-30,848.232
2011-05-31,862.412
2011-06-01,859.587
2011-06-02,851.449
2011-06-03,853.955
2011-06-06,852.908
2011-06-07,855.173
2011-06-08,837.684
2011-06-09,841.346
2011-06-10,821.403
2011-06-13,823.397
2011-06-14,835.935
2011-06-15,817.407
2011-06-16,800.16
2011-06-17,809.357
2011-06-20,802.927
2011-06-21,820.522
2011-06-22,820.17
2011-06-23,792.253
2011-06-24,793.801
2011-06-27,799.648
2011-06-28,806.815
2011-06-29,826.29
2011-06-30,840.467
2011-07-01,845.487
2011-07-04,853.112
2011-07-05,850.804
2011-07-06,840.941
2011-07-07,851.555
2011-07-08,840.167
2011-07-11,813.173
2011-07-12,808.425
2011-07-13,827.201
2011-07-14,816.489
2011-07-15,811.203
2011-07-18,789.251
2011-07-19,806.93
2011-07-20,815.23
2011-07-21,830.08
2011-07-22,836.635
2011-07-25,835.606
2011-07-26,836.848
2011-07-27,823.074
2011-07-28,811.13
2011-07-29,811.665
2011-08-01,793.701
2011-08-02,773.15
2011-08-03,759.171
2011-08-04,719.099
2011-08-05,712.548
2011-08-08,674.234
2011-08-09,696.32
2011-08-10,677.58
2011-08-11,699.215
2011-08-12,720.718
2011-08-15,734.691
2011-08-16,726.472
2011-08-17,730.338
2011-08-18,685.909
2011-08-19,687.201
2011-08-22,689.306
2011-08-23,695.331
2011-08-24,707.235
2011-08-25,697.666
2011-08-26,696.105
2011-08-29,715.092
2011-08-30,720.225
2011-08-31,743.648
2011-09-01,738.35
2011-09-02,720.326
2011-09-05,688.04
2011-09-06,680.612
2011-09-07,704.722
2011-09-08,709.365
2011-09-09,679.409
2011-09-12,659.387
2011-09-13,663.085
2011-09-14,675.406
2011-09-15,696.441
2011-09-16,696.152
2011-09-19,673.391
2011-09-20,690.513
2011-09-21,680.553
2011-09-22,636.654
2011-09-23,636.93
2011-09-26,641.415
2011-09-27,676.898
2011-09-28,665.452
2011-09-29,669.868
2011-09-30,646.895
2011-10-03,630.193
2011-10-04,609.231
2011-10-05,626.618
2011-10-06,646.803
2011-10-07,656.991
2011-10-10,678.752
2011-10-11,675.097
2011-10-12,696.232
2011-10-13,685.237
2011-10-14,700.458
2011-10-17,686.709
2011-10-18,683.714
2011-10-19,688.961
2011-10-20,675.005
2011-10-21,703.473
2011-10-24,714.725
2011-10-25,714.321
2011-10-26,710.868
2011-10-27,750.005
2011-10-28,752.639
2011-10-31,723.313
2011-11-01,685.093
2011-11-02,699.844
2011-11-03,714.564
2011-11-04,709.916
2011-11-07,705.067
2011-11-08,711.887
2011-11-09,689.506
2011-11-10,684.026
2011-11-11,707.482
2011-11-14,695.231
2011-11-15,683.918
2011-11-16,683.007
2011-11-17,671.312
2011-11-18,664.967
2011-11-21,640.179
2011-11-22,639.753
2011-11-23,625.184
2011-11-24,626.566
2011-11-25,626.192
2011-11-28,651.305
2011-11-29,658.636
2011-11-30,690.547
2011-12-01,686.77
2011-12-02,689.523
2011-12-05,696.376
2011-12-06,688.057
2011-12-07,687.552
2011-12-08,671.354
2011-12-09,678.242
2011-12-12,659.185
2011-12-13,658.069
2011-12-14,635.627
2011-12-15,643.412
2011-12-16,647.231
2011-12-19,645.211
2011-12-20,667.379
2011-12-21,660.118
2011-12-22,666.775
2011-12-23,670.398
2011-12-26,670.398
2011-12-27,671.931
2011-12-28,664.234
2011-12-29,667.917
2011-12-30,677.942
2012-01-02,683.743
2012-01-03,698.163
2012-01-04,687.134
2012-01-05,676.294
2012-01-06,675.061
2012-01-09,676.457
2012-01-10,689.372
2012-01-11,682.407
2012-01-12,688.307
2012-01-13,680.545
2012-01-16,682.352
2012-01-17,690.377
2012-01-18,697.737
2012-01-19,708.335
2012-01-20,706.336
2012-01-23,715.278
2012-01-24,705.386
2012-01-25,705.801
2012-01-26,724.28
2012-01-27,717.572
2012-01-30,706.711
2012-01-31,713.937
2012-02-01,734.194
2012-02-02,735.346
2012-02-03,744.986
2012-02-06,740.64
2012-02-07,744.63
2012-02-08,744.239
2012-02-09,747.31
2012-02-10,739.685
2012-02-13,744.43
2012-02-14,739.313
2012-02-15,744.563
2012-02-16,742.432
2012-02-17,753.403
2012-02-20,768.966
2012-02-21,761.286
2012-02-22,755.481
2012-02-23,759.532
2012-02-24,772.359
2012-02-27,766.278
2012-02-28,770.087
2012-02-29,769.929
2012-03-01,773.134
2012-03-02,765.51
2012-03-05,759.131
2012-03-06,730.294
2012-03-07,739.755
2012-03-08,763.464
2012-03-09,760.01
2012-03-12,757.984
2012-03-13,767.98
2012-03-14,762.187
2012-03-15,768.197
2012-03-16,778.517
2012-03-19,781.521
2012-03-20,771.436
2012-03-21,770.654
2012-03-22,761.489
2012-03-23,768.527
2012-03-26,783.162
2012-03-27,779.546
2012-03-28,770.688
2012-03-29,763.932
2012-03-30,777.333
2012-04-02,788.891
2012-04-03,785.315
2012-04-04,753.463
2012-04-05,754.553
2012-04-06,754.553
2012-04-09,754.705
2012-04-10,737.066
2012-04-11,745.324
2012-04-12,762.714
2012-04-13,747.582
2012-04-16,748.947
2012-04-17,765.952
2012-04-18,761.362
2012-04-19,763.188
2012-04-20,767.952
2012-04-23,742.143
2012-04-24,751.691
2012-04-25,760.5
2012-04-26,764.682
2012-04-27,773.182
2012-04-30,767.675
2012-05-01,769.841
2012-05-02,766.754
2012-05-03,768.582
2012-05-04,750.279
2012-05-07,750.641
2012-05-08,732.155
2012-05-09,727.126
2012-05-10,732.792
2012-05-11,733.267
2012-05-14,715.377
2012-05-15,707.5
2012-05-16,700.696
2012-05-17,690.796
2012-05-18,681.277
2012-05-21,690.761
2012-05-22,704.031
2012-05-23,679.552
2012-05-24,686.791
2012-05-25,685.926
2012-05-28,691.683
2012-05-29,700.112
2012-05-30,681.791
2012-05-31,674.631
2012-06-01,657.94
2012-06-04,659.033
2012-06-05,659.5
2012-06-06,673.994
2012-06-07,688.673
2012-06-08,680.269
2012-06-11,684.145
2012-06-12,682.57
2012-06-13,682.617
2012-06-14,680.096
2012-06-15,686.963
2012-06-18,688.477
2012-06-19,703.69
2012-06-20,711.682
2012-06-21,701.4
2012-06-22,688.682
2012-06-25,677.068
2012-06-26,673.084
2012-06-27,681.611
2012-06-28,676.393
2012-06-29,709.268
2012-07-02,713.287
2012-07-03,722.232
2012-07-04,719.39
2012-07-05,712.71
2012-07-06,700.463
2012-07-09,696.243
2012-07-10,702.329
2012-07-11,696.794
2012-07-12,685.606
2012-07-13,699.559
2012-07-16,701.301
2012-07-17,697.399
2012-07-18,706.711
2012-07-19,718.085
2012-07-20,706.737
2012-07-23,684.255
2012-07-24,682.721
2012-07-25,686.651
2012-07-26,711.575
2012-07-27,720.561
2012-07-30,722.418
2012-07-31,718.831
2012-08-01,719.52
2012-08-02,705.029
2012-08-03,729.57
2012-08-06,738.636
2012-08-07,741.158
2012-08-08,736.905
2012-08-09,739.04
2012-08-10,739.096
2012-08-13,735.301
2012-08-14,737.761
2012-08-15,737.246
2012-08-16,744.302
2012-08-17,747.103
2012-08-20,744.643
2012-08-21,755.474
2012-08-22,745.174
2012-08-23,748.628
2012-08-24,744.097
2012-08-27,745.914
2012-08-28,742.849
2012-08-29,742.127
2012-08-30,736.437
2012-08-31,746.419
2012-09-03,749.565
2012-09-04,739.537
2012-09-05,743.932
2012-09-06,758.892
2012-09-07,773.123
2012-09-10,771.756
2012-09-11,772.144
2012-09-12,778.66
2012-09-13,776.619
2012-09-14,805.327
2012-09-17,802.676
2012-09-18,794.273
2012-09-19,797.647
2012-09-20,792.315
2012-09-21,797.815
2012-09-24,788.418
2012-09-25,794.13
2012-09-26,774.118
2012-09-27,778.771
2012-09-28,776.134
2012-10-01,787.827
2012-10-02,787.377
2012-10-03,783.311
2012-10-04,790.75
2012-10-05,801.335
2012-10-08,787.404
2012-10-09,779.371
2012-10-10,773.723
2012-10-11,781.099
2012-10-12,777.502
2012-10-15,780.048
2012-10-16,791.278
2012-10-17,798.619
2012-10-18,798.298
2012-10-19,788.668
2012-10-22,787.353
2012-10-23,768.961
2012-10-24,774.223
2012-10-25,778.814
2012-10-26,777.687
2012-10-29,776.186
2012-10-30,784.17
2012-10-31,781.514
2012-11-01,790.87
2012-11-02,787.803
2012-11-05,780.184
2012-11-06,785.659
2012-11-07,774.665
2012-11-08,769.51
2012-11-09,767.672
2012-11-12,765.72
2012-11-13,768.263
2012-11-14,763.455
2012-11-15,758.197
2012-11-16,748.729
2012-11-19,767.263
2012-11-20,771.732
2012-11-21,773.229
2012-11-22,783.919
2012-11-23,792.429
2012-11-26,789.412
2012-11-27,792.508
2012-11-28,791.888
2012-11-29,803.593
2012-11-30,805.228
2012-12-03,809.569
2012-12-04,809.756
2012-12-05,810.212
2012-12-06,810.385
2012-12-07,808.342
2012-12-10,808.649
2012-12-11,815.122
2012-12-12,816.136
2012-12-13,813.194
2012-12-14,813.674
2012-12-17,814.268
2012-12-18,821.9
2012-12-19,830.484
2012-12-20,830.478
2012-12-21,823.276
2012-12-24,822.99
2012-12-25,822.99
2012-12-26,824.254
2012-12-27,824.479
2012-12-28,819.869
2012-12-31,820.89
2013-01-01,820.89
2013-01-02,840.907
2013-01-03,835.606
2013-01-04,833.414
2013-01-07,831.626
2013-01-08,826.256
2013-01-09,827.017
2013-01-10,834.671
2013-01-11,839.959
2013-01-14,836.742
2013-01-15,837.748
2013-01-16,836.672
2013-01-17,844.025
2013-01-18,840.486
2013-01-21,844.297
2013-01-22,843.715
2013-01-23,845.431
2013-01-24,851.313
2013-01-25,861.551
2013-01-28,858.201
2013-01-29,858.816
2013-01-30,859.191
2013-01-31,856.32
2013-02-01,871.52
2013-02-04,857.251
2013-02-05,857.81
2013-02-06,859.257
2013-02-07,850.623
2013-02-08,858.772
2013-02-11,851.597
2013-02-12,860.186
2013-02-13,867.082
2013-02-14,861.054
2013-02-15,863.874
2013-02-18,860.468
2013-02-19,869.953
2013-02-20,871.018
2013-02-21,852.039
2013-02-22,858.513
2013-02-25,856.433
2013-02-26,845.032
2013-02-27,852.23
2013-02-28,856.685
2013-03-01,850.1
2013-03-04,853.627
2013-03-05,867.7
2013-03-06,865.677
2013-03-07,869.881
2013-03-08,864.504
2013-03-11,866.57
2013-03-12,868.228
2013-03-13,864.406
2013-03-14,872.955
2013-03-15,876.254
2013-03-18,871.666
2013-03-19,865.47
2013-03-20,869.788
2013-03-21,863.661
2013-03-22,864.365
2013-03-25,857.232
2013-03-26,858.272
2013-03-27,851.395
2013-03-28,864.406
2013-03-29,864.406
2013-04-01,865.4
2013-04-02,871.725
2013-04-03,868.737
2013-04-04,857.865
2013-04-05,852.697
2013-04-08,855.814
2013-04-09,856.319
2013-04-10,871.977
2013-04-11,881.847
2013-04-12,874.397
2013-04-15,864.03
2013-04-16,858.867
2013-04-17,842.888
2013-04-18,844.371
2013-04-19,847.784
2013-04-22,845.274
2013-04-23,862.192
2013-04-24,864.905
2013-04-25,874.746
2013-04-26,874.931
2013-04-29,881.68
2013-04-30,885.602
2013-05-01,886.858
2013-05-02,879.536
2013-05-03,891.449
2013-05-06,889.443
2013-05-07,888.241
2013-05-08,900.291
2013-05-09,899.262
2013-05-10,895.213
2013-05-13,896.466
2013-05-14,898.318
2013-05-15,895.874
2013-05-16,901.044
2013-05-17,894.026
2013-05-20,901.523
2013-05-21,905.113
2013-05-22,906.156
2013-05-23,890.698
2013-05-24,891.789
2013-05-27,894.921
2013-05-28,900.59
2013-05-29,893.246
2013-05-30,903.727
2013-05-31,891.874
2013-06-03,892.685
2013-06-04,894.427
2013-06-05,885.001
2013-06-06,886.462
2013-06-07,892.913
2013-06-10,893.908
2013-06-11,889.51
2013-06-12,894.985
2013-06-13,891.609
2013-06-14,898.158
2013-06-17,903.979
2013-06-18,908.834
2013-06-19,911.51
2013-06-20,872.666
2013-06-21,859.728
2013-06-24,839.668
2013-06-25,851.716
2013-06-26,857.655
2013-06-27,864.292
2013-06-28,860.362
2013-07-01,875.899
2013-07-02,873.862
2013-07-03,868.842
2013-07-04,881.608
2013-07-05,869.44
2013-07-08,881.663
2013-07-09,883.146
2013-07-10,891.774
2013-07-11,908.189
2013-07-12,910.973
2013-07-15,913.803
2013-07-16,914.078
2013-07-17,914.304
2013-07-18,923.056
2013-07-19,925.445
2013-07-22,928.212
2013-07-23,925.561
2013-07-24,932.378
2013-07-25,929.278
2013-07-26,928.25
2013-07-29,928.786
2013-07-30,931.624
2013-07-31,932.7
2013-08-01,940.062
2013-08-02,944.679
2013-08-05,946.903
2013-08-06,949.771
2013-08-07,946.62
2013-08-08,955.941
2013-08-09,957.187
2013-08-12,952.246
2013-08-13,952.234
2013-08-14,959.251
2013-08-15,946.211
2013-08-16,953.884
2013-08-19,955.235
2013-08-20,954.628
2013-08-21,948.011
2013-08-22,954.093
2013-08-23,961.163
2013-08-26,957.362
2013-08-27,942.827
2013-08-28,932.871
2013-08-29,934.263
2013-08-30,926.525
2013-09-02,942.705
2013-09-03,938.697
2013-09-04,943.563
2013-09-05,945.153
2013-09-06,950.419
2013-09-09,957.575
2013-09-10,969.386
2013-09-11,971.842
2013-09-12,969.846
2013-09-13,970.268
2013-09-16,983.519
2013-09-17,978.235
2013-09-18,979.896
2013-09-19,996.947
2013-09-20,994.807
2013-09-23,989.102
2013-09-24,989.679
2013-09-25,988.047
2013-09-26,984.952
2013-09-27,987.208
2013-09-30,983.24
2013-10-01,991.058
2013-10-02,986.414
2013-10-03,983.474
2013-10-04,978.507
2013-10-07,973.34
2013-10-08,968.318
2013-10-09,954.794
2013-10-10,969.934
2013-10-11,976.185
2013-10-14,979.535
2013-10-15,980.543
2013-10-16,980.408
2013-10-17,991.144
2013-10-18,1004.14
2013-10-21,1012.379
2013-10-22,1020.979
2013-10-23,1019.032
2013-10-24,1022.743
2013-10-25,1020.498
2013-10-28,1018.599
2013-10-29,1016.897
2013-10-30,1020.113
2013-10-31,1014.603
2013-11-01,1001.076
2013-11-04,1006.222
2013-11-05,1002.071
2013-11-06,1012.257
2013-11-07,1003.265
2013-11-08,999.42
2013-11-11,1006.483
2013-11-12,1001.764
2013-11-13,992.461
2013-11-14,1004.641
2013-11-15,1006.011
2013-11-18,1011.945
2013-11-19,1007.482
2013-11-20,1002.963
2013-11-21,1000.051
2013-11-22,1006.74
2013-11-25,1009.389
2013-11-26,1010.45
2013-11-27,1017.609
2013-11-28,1022.386
2013-11-29,1024.471
2013-12-02,1017.534
2013-12-03,1004.624
2013-12-04,996.979
2013-12-05,997.636
2013-12-06,1004.11
2013-12-09,1010.625
2013-12-10,1011.37
2013-12-11,1009.027
2013-12-12,995.018
2013-12-13,993.919
2013-12-16,1004.801
2013-12-17,997.779
2013-12-18,1006.431
2013-12-19,1014.968
2013-12-20,1020.767
2013-12-23,1031.585
2013-12-24,1033.011
2013-12-25,1033.011
2013-12-26,1035.4
2013-12-27,1050.517
2013-12-30,1053.852
2013-12-31,1055.304
2014-01-01,1055.304
2014-01-02,1043.192
2014-01-03,1047.77
2014-01-06,1048.803
2014-01-07,1047.357
2014-01-08,1048.968
2014-01-09,1044.834
2014-01-10,1056.201
2014-01-13,1058.818
2014-01-14,1063.837
2014-01-15,1064.115
2014-01-16,1064.199
2014-01-17,1066.877
2014-01-20,1066.085
2014-01-21,1068.207
2014-01-22,1071.555
2014-01-23,1071.521
2014-01-24,1048.251
2014-01-27,1039.489
2014-01-28,1049.791
2014-01-29,1047.415
2014-01-30,1041.109
2014-01-31,1030.512
2014-02-03,1022.265
2014-02-04,1020.512
2014-02-05,1022.9
2014-02-06,1041.73
2014-02-07,1049.88
2014-02-10,1052.253
2014-02-11,1069.887
2014-02-12,1069.663
2014-02-13,1075.956
2014-02-14,1084.22
2014-02-17,1090.217
2014-02-18,1092.537
2014-02-19,1094.192
2014-02-20,1088.476
2014-02-21,1095.004
2014-02-24,1102.331
2014-02-25,1105.013
2014-02-26,1096.888
2014-02-27,1100.981
2014-02-28,1116.95
2014-03-03,1087.991
2014-03-04,1105.896
2014-03-05,1107.097
2014-03-06,1118.642
2014-03-07,1108.474
2014-03-10,1100.497
2014-03-11,1102.11
2014-03-12,1092.903
2014-03-13,1085.105
2014-03-14,1077.336
2014-03-17,1092.31
2014-03-18,1095.858
2014-03-19,1095.597
2014-03-20,1083.745
2014-03-21,1083.022
2014-03-24,1068.342
2014-03-25,1080.141
2014-03-26,1091.448
2014-03-27,1087.427
2014-03-28,1094.129
2014-03-31,1099.846
2014-04-01,1109.019
2014-04-02,1109.119
2014-04-03,1104.066
2014-04-04,1108.806
2014-04-07,1098.232
2014-04-08,1093.059
2014-04-09,1102.498
2014-04-10,1101.337
2014-04-11,1083.307
2014-04-14,1071.909
2014-04-15,1063.385
2014-04-16,1079.027
2014-04-17,1089.456
2014-04-18,1089.456
2014-04-21,1087.433
2014-04-22,1102.862
2014-04-23,1101.959
2014-04-24,1105.682
2014-04-25,1101.038
2014-04-28,1099.257
2014-04-29,1107.297
2014-04-30,1113.436
2014-05-01,1116.058
2014-05-02,1117.448
2014-05-05,1115.858
2014-05-06,1119.744
2014-05-07,1114.652
2014-05-08,1117.207
2014-05-09,1106.498
2014-05-12,1117.849
2014-05-13,1117.927
2014-05-14,1113.529
2014-05-15,1097.877
2014-05-16,1090.43
2014-05-19,1096.073
2014-05-20,1098.832
2014-05-21,1103.029
2014-05-22,1107.806
2014-05-23,1106.281
2014-05-26,1114.249
2014-05-27,1116.518
2014-05-28,1116.272
2014-05-29,1119.043
2014-05-30,1122.522
2014-06-02,1122.187
2014-06-03,1115.708
2014-06-04,1121.074
2014-06-05,1124.322
2014-06-06,1135.79
2014-06-09,1135.679
2014-06-10,1135.132
2014-06-11,1120.809
2014-06-12,1123.77
2014-06-13,1116.049
2014-06-16,1117.81
2014-06-17,1120.891
2014-06-18,1119.038
2014-06-19,1127.368
2014-06-20,1124.279
2014-06-23,1118.798
2014-06-24,1111.462
2014-06-25,1099.717
2014-06-26,1102.354
2014-06-27,1107.108
2014-06-30,1110.876
2014-07-01,1119.096
2014-07-02,1120.241
2014-07-03,1127.419
2014-07-04,1122.303
2014-07-07,1112.022
2014-07-08,1093.014
2014-07-09,1094.808
2014-07-10,1077.525
2014-07-11,1078.113
2014-07-14,1090.029
2014-07-15,1081.449
2014-07-16,1096.005
2014-07-17,1087.526
2014-07-18,1086.007
2014-07-21,1081.796
2014-07-22,1091.431
2014-07-23,1093.135
2014-07-24,1096.897
2014-07-25,1086.79
2014-07-28,1082.079
2014-07-29,1082.996
2014-07-30,1074.97
2014-07-31,1058.836
2014-08-01,1051.077
2014-08-04,1045.652
2014-08-05,1041.895
2014-08-06,1030.101
2014-08-07,1024.552
2014-08-08,1023.487
2014-08-11,1040.417
2014-08-12,1038.748
2014-08-13,1043.889
2014-08-14,1046.868
2014-08-15,1043.58
2014-08-18,1055.25
2014-08-19,1058.865
2014-08-20,1054.82
2014-08-21,1059.131
2014-08-22,1056.154
2014-08-25,1062.57
2014-08-26,1069.498
2014-08-27,1073.173
2014-08-28,1062.026
2014-08-29,1063.345
2014-09-01,1062.119
2014-09-02,1062.123
2014-09-03,1067.837
2014-09-04,1063.157
2014-09-05,1057.545
2014-09-08,1050.316
2014-09-09,1043.579
2014-09-10,1041.117
2014-09-11,1042.059
2014-09-12,1042.854
2014-09-15,1037.584
2014-09-16,1030.362
2014-09-17,1036.738
2014-09-18,1043.511
2014-09-19,1038.3
2014-09-22,1031.728
2014-09-23,1018.002
2014-09-24,1013.867
2014-09-25,1003.426
2014-09-26,1001.802
2014-09-29,1000.646
2014-09-30,999.489
2014-10-01,987.34
2014-10-02,969.072
2014-10-03,970.408
2014-10-06,975.87
2014-10-07,963.795
2014-10-08,956.657
2014-10-09,954.671
2014-10-10,931.983
2014-10-13,932.062
2014-10-14,935.73
2014-10-15,915.557
2014-10-16,918.038
2014-10-17,943.659
2014-10-20,942.322
2014-10-21,960.823
2014-10-22,966.586
2014-10-23,969.529
2014-10-24,967.3
2014-10-27,964.194
2014-10-28,976.409
2014-10-29,980.152
2014-10-30,977.519
2014-10-31,984.403
2014-11-03,978.297
2014-11-04,976.447
2014-11-05,984.367
2014-11-06,983.415
2014-11-07,980.781
2014-11-10,989.808
2014-11-11,992.454
2014-11-12,986.046
2014-11-13,986.825
2014-11-14,987.934
2014-11-17,989.518
2014-11-18,1002.066
2014-11-19,999.916
2014-11-20,1000.305
2014-11-21,1006.415
2014-11-24,1010.199
2014-11-25,1018.914
2014-11-26,1021.505
2014-11-27,1020.747
2014-11-28,1015.774
2014-12-01,1013.745
2014-12-02,1011.867
2014-12-03,1013.775
2014-12-04,1015.947
2014-12-05,1020.318
2014-12-08,1013.721
2014-12-09,1001.743
2014-12-10,998.694
2014-12-11,994.762
2014-12-12,979.564
2014-12-15,961.572
2014-12-16,983.92
2014-12-17,975.569
2014-12-18,995.898
2014-12-19,999.793
2014-12-22,1005.329
2014-12-23,1005.606
2014-12-24,1006.635
2014-12-25,1006.635
2014-12-26,1005.648
2014-12-29,1005.625
2014-12-30,999.215
2014-12-31,998.222
2015-01-01,998.222
2015-01-02,991.778
2015-01-05,970.852
2015-01-06,959.247
2015-01-07,951.205
2015-01-08,970.725
2015-01-09,970.128
2015-01-12,971.129
2015-01-13,979.721
2015-01-14,967.725
2015-01-15,970.15
2015-01-16,967.335
2015-01-19,984.388
2015-01-20,986.901
2015-01-21,993.203
2015-01-22,995.742
2015-01-23,997.357
2015-01-26,1006.371
2015-01-27,1006.108
2015-01-28,1004.911
2015-01-29,1003.893
2015-01-30,999.059
2015-02-02,1000.394
2015-02-03,1015.993
2015-02-04,1021.44
2015-02-05,1027.524
2015-02-06,1023.334
2015-02-09,1014.514
2015-02-10,1023.067
2015-02-11,1019.499
2015-02-12,1036.993
2015-02-13,1041.059
2015-02-16,1040.381
2015-02-17,1039.605
2015-02-18,1051.614
2015-02-19,1058.311
2015-02-20,1057.092
2015-02-23,1065.866
2015-02-24,1066.757
2015-02-25,1067.173
2015-02-26,1063.595
2015-02-27,1066.909
2015-03-02,1063.2
2015-03-03,1049.448
2015-03-04,1044.352
2015-03-05,1050.843
2015-03-06,1036.882
2015-03-09,1033.025
2015-03-10,1013.99
2015-03-11,1018.533
2015-03-12,1023.443
2015-03-13,1019.344
2015-03-16,1031.676
2015-03-17,1024.068
2015-03-18,1028.048
2015-03-19,1033.415
2015-03-20,1054.445
2015-03-23,1060.391
2015-03-24,1062.363
2015-03-25,1057.437
2015-03-26,1041.244
2015-03-27,1040.817
2015-03-30,1047.099
2015-03-31,1035.011
2015-04-01,1038.975
2015-04-02,1050.694
2015-04-03,1050.694
2015-04-06,1063.315
2015-04-07,1065.079
2015-04-08,1060.551
2015-04-09,1062.959
2015-04-10,1066.907
2015-04-13,1064.277
2015-04-14,1075.838
2015-04-15,1070.328
2015-04-16,1072.318
2015-04-17,1061.117
2015-04-20,1066.094
2015-04-21,1076.565
2015-04-22,1074.391
2015-04-23,1076.168
2015-04-24,1086.931
2015-04-27,1098.702
2015-04-28,1090.344
2015-04-29,1084.488
2015-04-30,1087.004
2015-05-01,1083.388
2015-05-04,1086.77
2015-05-05,1076.856
2015-05-06,1084.31
2015-05-07,1080.547
2015-05-08,1105.462
2015-05-11,1105.442
2015-05-12,1100.53
2015-05-13,1112.456
2015-05-14,1121.104
2015-05-15,1127.32
2015-05-18,1125.161
2015-05-19,1118.974
2015-05-20,1116.934
2015-05-21,1123.516
2015-05-22,1113.009
2015-05-25,1109.302
2015-05-26,1093.024
2015-05-27,1104.773
2015-05-28,1106.54
2015-05-29,1094.752
2015-06-01,1091.365
2015-06-02,1103.841
2015-06-03,1116.098
2015-06-04,1107.616
2015-06-05,1080.571
2015-06-08,1081.057
2015-06-09,1083.163
2015-06-10,1107.963
2015-06-11,1106.608
2015-06-12,1101.84
2015-06-15,1081.887
