Date,ACWI MID VALUE Mid Cap
2010-09-23,833.93
2010-09-24,848.411
2010-09-27,848.527
2010-09-28,852.969
2010-09-29,856.04
2010-09-30,854.796
2010-10-01,858.074
2010-10-04,853.398
2010-10-05,869.111
2010-10-06,875.956
2010-10-07,877.853
2010-10-08,879.701
2010-10-11,881.188
2010-10-12,877.415
2010-10-13,887.903
2010-10-14,891.127
2010-10-15,887.633
2010-10-18,888.517
2010-10-19,876.183
2010-10-20,884.233
2010-10-21,885.424
2010-10-22,885.022
2010-10-25,891.053
2010-10-26,886.19
2010-10-27,878.41
2010-10-28,880.62
2010-10-29,883.167
2010-11-01,884.774
2010-11-02,891.512
2010-11-03,891.957
2010-11-04,912.502
2010-11-05,912.423
2010-11-08,909.838
2010-11-09,907.146
2010-11-10,902.125
2010-11-11,899.059
2010-11-12,889.15
2010-11-15,887.378
2010-11-16,871.47
2010-11-17,873.292
2010-11-18,885.38
2010-11-19,886.657
2010-11-22,885.73
2010-11-23,872.638
2010-11-24,879.697
2010-11-25,881.499
2010-11-26,871.44
2010-11-29,866.442
2010-11-30,861.839
2010-12-01,878.118
2010-12-02,894.504
2010-12-03,903.011
2010-12-06,902.091
2010-12-07,905.478
2010-12-08,902.797
2010-12-09,906.019
2010-12-10,908.66
2010-12-13,914.938
2010-12-14,916.873
2010-12-15,911.153
2010-12-16,910.008
2010-12-17,910.661
2010-12-20,911.632
2010-12-21,921.181
2010-12-22,924.331
2010-12-23,924.459
2010-12-24,924.965
2010-12-27,925.323
2010-12-28,927.935
2010-12-29,931.911
2010-12-30,931.816
2010-12-31,934.847
2011-01-03,941.835
2011-01-04,942.797
2011-01-05,939.049
2011-01-06,937.935
2011-01-07,937.806
2011-01-10,932.803
2011-01-11,937.162
2011-01-12,948.837
2011-01-13,954.1
2011-01-14,955.614
2011-01-17,954.39
2011-01-18,960.42
2011-01-19,956.902
2011-01-20,945.762
2011-01-21,947.738
2011-01-24,954.204
2011-01-25,954.449
2011-01-26,959.73
2011-01-27,964.77
2011-01-28,951.563
2011-01-31,952.275
2011-02-01,965.765
2011-02-02,966.437
2011-02-03,965.599
2011-02-04,968.479
2011-02-07,974.26
2011-02-08,977.978
2011-02-09,971.971
2011-02-10,965.75
2011-02-11,967.618
2011-02-14,970.64
2011-02-15,969.864
2011-02-16,976.083
2011-02-17,982.955
2011-02-18,986.846
2011-02-21,983.744
2011-02-22,967.346
2011-02-23,959.306
2011-02-24,955.405
2011-02-25,968.199
2011-02-28,975.789
2011-03-01,968.831
2011-03-02,965.04
2011-03-03,975.016
2011-03-04,975.657
2011-03-07,969.018
2011-03-08,971.706
2011-03-09,973.455
2011-03-10,954.303
2011-03-11,954.586
2011-03-14,945.13
2011-03-15,918.505
2011-03-16,917.304
2011-03-17,928.689
2011-03-18,937.312
2011-03-21,951.277
2011-03-22,955.756
2011-03-23,954.606
2011-03-24,962.848
2011-03-25,964.026
2011-03-28,960.782
2011-03-29,962.581
2011-03-30,973.661
2011-03-31,976.281
2011-04-01,981.912
2011-04-04,984.757
2011-04-05,984.252
2011-04-06,988.814
2011-04-07,985.513
2011-04-08,989.186
2011-04-11,985.501
2011-04-12,974.036
2011-04-13,976.688
2011-04-14,976.728
2011-04-15,978.765
2011-04-18,964.734
2011-04-19,969.101
2011-04-20,986.011
2011-04-21,994.756
2011-04-22,994.583
2011-04-25,992.549
2011-04-26,999.8
2011-04-27,1002.464
2011-04-28,1012.641
2011-04-29,1014.047
2011-05-02,1017.692
2011-05-03,1008.386
2011-05-04,1001.561
2011-05-05,992.745
2011-05-06,995.472
2011-05-09,992.47
2011-05-10,1002.27
2011-05-11,998.464
2011-05-12,993.181
2011-05-13,986.931
2011-05-16,981.559
2011-05-17,975.498
2011-05-18,985.386
2011-05-19,986.894
2011-05-20,982.382
2011-05-23,964.835
2011-05-24,965.625
2011-05-25,966.642
2011-05-26,972.767
2011-05-27,982.011
2011-05-30,982.477
2011-05-31,995.175
2011-06-01,984.619
2011-06-02,976.857
2011-06-03,974.37
2011-06-06,966.332
2011-06-07,968.847
2011-06-08,960.712
2011-06-09,961.172
2011-06-10,947.973
2011-06-13,946.911
2011-06-14,960.354
2011-06-15,946.126
2011-06-16,935.914
2011-06-17,941.8
2011-06-20,941.412
2011-06-21,954.652
2011-06-22,955.104
2011-06-23,940.766
2011-06-24,938.932
2011-06-27,939.788
2011-06-28,948.146
2011-06-29,961.006
2011-06-30,972.742
2011-07-01,982.501
2011-07-04,988.173
2011-07-05,984.245
2011-07-06,979.936
2011-07-07,986.812
2011-07-08,980.68
2011-07-11,959.227
2011-07-12,953.976
2011-07-13,963.303
2011-07-14,955.366
2011-07-15,956.158
2011-07-18,941.768
2011-07-19,953.527
2011-07-20,961.401
2011-07-21,974.834
2011-07-22,980.34
2011-07-25,973.227
2011-07-26,974.676
2011-07-27,959.241
2011-07-28,952.407
2011-07-29,948.639
2011-08-01,942.374
2011-08-02,922.611
2011-08-03,914.589
2011-08-04,878.66
2011-08-05,861.605
2011-08-08,814.823
2011-08-09,832.911
2011-08-10,821.576
2011-08-11,844.418
2011-08-12,850.993
2011-08-15,871.605
2011-08-16,865.971
2011-08-17,869.826
2011-08-18,836.132
2011-08-19,822.876
2011-08-22,820.761
2011-08-23,835.38
2011-08-24,842.023
2011-08-25,833.067
2011-08-26,838.377
2011-08-29,862.596
2011-08-30,867.952
2011-08-31,879.082
2011-09-01,873.651
2011-09-02,855.169
2011-09-05,838.554
2011-09-06,828.043
2011-09-07,851.63
2011-09-08,849.69
2011-09-09,826.56
2011-09-12,816.072
2011-09-13,823.652
2011-09-14,826.262
2011-09-15,841.775
2011-09-16,848.521
2011-09-19,831.601
2011-09-20,831.942
2011-09-21,816.057
2011-09-22,781.522
2011-09-23,781.084
2011-09-26,785.029
2011-09-27,808.192
2011-09-28,799.667
2011-09-29,806.859
2011-09-30,790.856
2011-10-03,767.238
2011-10-04,762.914
2011-10-05,774.272
2011-10-06,795.272
2011-10-07,797.773
2011-10-10,815.679
2011-10-11,819.029
2011-10-12,831.969
2011-10-13,829.006
2011-10-14,836.986
2011-10-17,830.624
2011-10-18,831.738
2011-10-19,832.085
2011-10-20,824.825
2011-10-21,843.105
2011-10-24,859.513
2011-10-25,848.675
2011-10-26,851.814
2011-10-27,886.219
2011-10-28,887.958
2011-10-31,866.13
2011-11-01,836.261
2011-11-02,844.961
2011-11-03,854.428
2011-11-04,856.408
2011-11-07,856.456
2011-11-08,860.665
2011-11-09,839.429
2011-11-10,833.991
2011-11-11,852.013
2011-11-14,844.563
2011-11-15,840.737
2011-11-16,833.196
2011-11-17,823.732
2011-11-18,819.582
2011-11-21,801.427
2011-11-22,797.55
2011-11-23,779.451
2011-11-24,778.584
2011-11-25,776.912
2011-11-28,798.103
2011-11-29,805.793
2011-11-30,834.468
2011-12-01,838.245
2011-12-02,841.407
2011-12-05,850.964
2011-12-06,844.122
2011-12-07,847.84
2011-12-08,830.541
2011-12-09,836.469
2011-12-12,825.076
2011-12-13,815.063
2011-12-14,802.603
2011-12-15,805.855
2011-12-16,810.011
2011-12-19,797.462
2011-12-20,818.154
2011-12-21,823.516
2011-12-22,830.224
2011-12-23,836.678
2011-12-26,837.068
2011-12-27,836.307
2011-12-28,825.84
2011-12-29,832.039
2011-12-30,835.535
2012-01-02,836.964
2012-01-03,850.014
2012-01-04,848.325
2012-01-05,844.23
2012-01-06,840.34
2012-01-09,840.449
2012-01-10,853.488
2012-01-11,855.198
2012-01-12,859.142
2012-01-13,855.861
2012-01-16,855.785
2012-01-17,863.766
2012-01-18,872.616
2012-01-19,881.258
2012-01-20,885.168
2012-01-23,890.234
2012-01-24,886.25
2012-01-25,890.406
2012-01-26,898.164
2012-01-27,897.383
2012-01-30,890.19
2012-01-31,894.24
2012-02-01,909.592
2012-02-02,914.885
2012-02-03,925.047
2012-02-06,923.415
2012-02-07,925.751
2012-02-08,931.949
2012-02-09,934.06
2012-02-10,920.374
2012-02-13,926.1
2012-02-14,920.39
2012-02-15,924.485
2012-02-16,927.196
2012-02-17,935.081
2012-02-20,941.314
2012-02-21,936.484
2012-02-22,931.609
2012-02-23,934.654
2012-02-24,939.702
2012-02-27,936.314
2012-02-28,939.306
2012-02-29,939.421
2012-03-01,941.057
2012-03-02,939.768
2012-03-05,933.011
2012-03-06,912.573
2012-03-07,916.73
2012-03-08,931.02
2012-03-09,935.473
2012-03-12,932.095
2012-03-13,946.171
2012-03-14,944.923
2012-03-15,950.987
2012-03-16,952.545
2012-03-19,953.847
2012-03-20,947.187
2012-03-21,943.701
2012-03-22,937.291
2012-03-23,940.401
2012-03-26,948.241
2012-03-27,950.753
2012-03-28,944.023
2012-03-29,937.927
2012-03-30,942.513
2012-04-02,948.136
2012-04-03,944.943
2012-04-04,926.175
2012-04-05,922.736
2012-04-06,922.34
2012-04-09,913.808
2012-04-10,899.357
2012-04-11,904.848
2012-04-12,917.959
2012-04-13,910.09
2012-04-16,907.107
2012-04-17,917.614
2012-04-18,914.715
2012-04-19,910.749
2012-04-20,913.353
2012-04-23,901.463
2012-04-24,907.908
2012-04-25,917.949
2012-04-26,922.296
2012-04-27,925.215
2012-04-30,922.858
2012-05-01,925.565
2012-05-02,923.206
2012-05-03,917.024
2012-05-04,906.562
2012-05-07,901.369
2012-05-08,896.358
2012-05-09,887.875
2012-05-10,892.375
2012-05-11,889.278
2012-05-14,875.174
2012-05-15,865.243
2012-05-16,853.129
2012-05-17,843.651
2012-05-18,830.983
2012-05-21,840.824
2012-05-22,848.183
2012-05-23,838.369
2012-05-24,840.899
2012-05-25,839.899
2012-05-28,841.436
2012-05-29,851.385
2012-05-30,835.66
2012-05-31,833.778
2012-06-01,816.053
2012-06-04,810.334
2012-06-05,817.981
2012-06-06,836.017
2012-06-07,841.004
2012-06-08,838.846
2012-06-11,835.363
2012-06-12,838.579
2012-06-13,836.4
2012-06-14,839.391
2012-06-15,848.677
2012-06-18,852.56
2012-06-19,862.969
2012-06-20,867.898
2012-06-21,853.868
2012-06-22,850.56
2012-06-25,838.328
2012-06-26,838.46
2012-06-27,847.071
2012-06-28,850.04
2012-06-29,875.611
2012-07-02,879.864
2012-07-03,888.737
2012-07-04,888.969
2012-07-05,883.179
2012-07-06,875.039
2012-07-09,868.642
2012-07-10,865.581
2012-07-11,865.225
2012-07-12,855.651
2012-07-13,867.822
2012-07-16,867.83
2012-07-17,871.07
2012-07-18,875.342
2012-07-19,881.963
2012-07-20,870.992
2012-07-23,855.037
2012-07-24,848.972
2012-07-25,847.311
2012-07-26,865.198
2012-07-27,881.807
2012-07-30,886.521
2012-07-31,884.389
2012-08-01,881.43
2012-08-02,870.478
2012-08-03,884.565
2012-08-06,892.693
2012-08-07,898.456
2012-08-08,900.227
2012-08-09,904.373
2012-08-10,904.969
2012-08-13,902.39
2012-08-14,904.253
2012-08-15,904.772
2012-08-16,912.586
2012-08-17,915.971
2012-08-20,915.171
2012-08-21,919.168
2012-08-22,914.325
2012-08-23,913.636
2012-08-24,911.477
2012-08-27,910.784
2012-08-28,908.398
2012-08-29,909.186
2012-08-30,901.219
2012-08-31,905.744
2012-09-03,906.867
2012-09-04,905.012
2012-09-05,903.106
2012-09-06,917.841
2012-09-07,932.211
2012-09-10,929.892
2012-09-11,933.378
2012-09-12,939.292
2012-09-13,945.506
2012-09-14,963.963
2012-09-17,957.795
2012-09-18,952.521
2012-09-19,956.287
2012-09-20,948.776
2012-09-21,952.744
2012-09-24,948.447
2012-09-25,945.252
2012-09-26,934.091
2012-09-27,940.547
2012-09-28,936.882
2012-10-01,939.308
2012-10-02,940.901
2012-10-03,940.487
2012-10-04,947.448
2012-10-05,952.207
2012-10-08,945.575
2012-10-09,938.34
2012-10-10,932.711
2012-10-11,937.433
2012-10-12,935.695
2012-10-15,938.685
2012-10-16,950.436
2012-10-17,960.236
2012-10-18,963.084
2012-10-19,953.878
2012-10-22,952.45
2012-10-23,939.613
2012-10-24,937.19
2012-10-25,940.974
2012-10-26,935.686
2012-10-29,933.128
2012-10-30,936.103
2012-10-31,939.042
2012-11-01,947.964
2012-11-02,943.808
2012-11-05,941.7
2012-11-06,948.679
2012-11-07,936.536
2012-11-08,927.033
2012-11-09,925.129
2012-11-12,922.652
2012-11-13,919.403
2012-11-14,910.865
2012-11-15,908.132
2012-11-16,908.234
2012-11-19,923.943
2012-11-20,924.002
2012-11-21,925.964
2012-11-22,931.754
2012-11-23,941.013
2012-11-26,941.107
2012-11-27,940.196
2012-11-28,942.314
2012-11-29,951.98
2012-11-30,955.123
2012-12-03,954.726
2012-12-04,955.772
2012-12-05,960.276
2012-12-06,964.377
2012-12-07,967.11
2012-12-10,968.746
2012-12-11,972.987
2012-12-12,976.196
2012-12-13,975.442
2012-12-14,975.906
2012-12-17,983.619
2012-12-18,993.478
2012-12-19,998.775
2012-12-20,1003.276
2012-12-21,995.133
2012-12-24,992.792
2012-12-25,993.64
2012-12-26,993.389
2012-12-27,995.481
2012-12-28,991.651
2012-12-31,997.48
2013-01-01,997.748
2013-01-02,1017.102
2013-01-03,1017.939
2013-01-04,1022.913
2013-01-07,1020.295
2013-01-08,1015.325
2013-01-09,1019.877
2013-01-10,1028.513
2013-01-11,1029.856
2013-01-14,1030.911
2013-01-15,1033.739
2013-01-16,1028.255
2013-01-17,1033.712
2013-01-18,1037.338
2013-01-21,1038.232
2013-01-22,1043.717
2013-01-23,1038.48
2013-01-24,1040.325
2013-01-25,1045.547
2013-01-28,1043.133
2013-01-29,1048.689
2013-01-30,1048.753
2013-01-31,1048.569
2013-02-01,1053.004
2013-02-04,1044.244
2013-02-05,1044.121
2013-02-06,1049.995
2013-02-07,1046.65
2013-02-08,1051.247
2013-02-11,1048.447
2013-02-12,1055.237
2013-02-13,1055.125
2013-02-14,1054.846
2013-02-15,1051.903
2013-02-18,1053.519
2013-02-19,1060.813
2013-02-20,1055.896
2013-02-21,1043.571
2013-02-22,1049.439
2013-02-25,1042.786
2013-02-26,1037.524
2013-02-27,1047.067
2013-02-28,1053.732
2013-03-01,1051.242
2013-03-04,1051.685
2013-03-05,1061.849
2013-03-06,1065.342
2013-03-07,1065.405
2013-03-08,1069.971
2013-03-11,1074.37
2013-03-12,1072.163
2013-03-13,1069.561
2013-03-14,1076.185
2013-03-15,1081.081
2013-03-18,1071.218
2013-03-19,1068.25
2013-03-20,1072.382
2013-03-21,1069.851
2013-03-22,1070.722
2013-03-25,1068.303
2013-03-26,1072.683
2013-03-27,1072.433
2013-03-28,1077.48
2013-03-29,1079.196
2013-04-01,1072.083
2013-04-02,1072.517
2013-04-03,1067.146
2013-04-04,1064.698
2013-04-05,1063.973
2013-04-08,1070.226
2013-04-09,1075.127
2013-04-10,1091.367
2013-04-11,1098.483
2013-04-12,1097.076
2013-04-15,1077.872
2013-04-16,1082.531
2013-04-17,1073.081
2013-04-18,1067.259
2013-04-19,1076.098
2013-04-22,1081.281
2013-04-23,1093.138
2013-04-24,1102.04
2013-04-25,1109.979
2013-04-26,1107.299
2013-04-29,1114.444
2013-04-30,1124.949
2013-05-01,1118.092
2013-05-02,1118.013
2013-05-03,1126.138
2013-05-06,1127.368
2013-05-07,1138.3
2013-05-08,1147.307
2013-05-09,1141.18
2013-05-10,1139.669
2013-05-13,1139.866
2013-05-14,1145.749
2013-05-15,1150.372
2013-05-16,1150.174
2013-05-17,1153.813
2013-05-20,1161.214
2013-05-21,1163.294
2013-05-22,1153.525
2013-05-23,1130.924
2013-05-24,1131.161
2013-05-27,1126.535
2013-05-28,1128.425
2013-05-29,1126.773
2013-05-30,1123.594
2013-05-31,1111.694
2013-06-03,1107.945
2013-06-04,1109.896
2013-06-05,1093.051
2013-06-06,1094.576
2013-06-07,1104.094
2013-06-10,1104.95
2013-06-11,1094.704
2013-06-12,1091.252
2013-06-13,1094.09
2013-06-14,1097.678
2013-06-17,1107.53
2013-06-18,1110.719
2013-06-19,1104.799
2013-06-20,1065.277
2013-06-21,1061.192
2013-06-24,1045.267
2013-06-25,1053.564
2013-06-26,1063.363
2013-06-27,1075.824
2013-06-28,1080.313
2013-07-01,1088.167
2013-07-02,1090.041
2013-07-03,1083.521
2013-07-04,1088.24
2013-07-05,1090.497
2013-07-08,1093.805
2013-07-09,1103.614
2013-07-10,1107.389
2013-07-11,1126.646
2013-07-12,1127.549
2013-07-15,1131.163
2013-07-16,1131.974
2013-07-17,1133.011
2013-07-18,1140.673
2013-07-19,1140.824
2013-07-22,1147.553
2013-07-23,1149.673
2013-07-24,1144.012
2013-07-25,1143.94
2013-07-26,1142.666
2013-07-29,1134.926
2013-07-30,1139.263
2013-07-31,1136.308
2013-08-01,1151.618
2013-08-02,1156.497
2013-08-05,1154.559
2013-08-06,1153.053
2013-08-07,1146.494
2013-08-08,1155.234
2013-08-09,1157.066
2013-08-12,1156.056
2013-08-13,1157.07
2013-08-14,1159.719
2013-08-15,1144.621
2013-08-16,1143.978
2013-08-19,1135.419
2013-08-20,1135.433
2013-08-21,1125.441
2013-08-22,1130.473
2013-08-23,1137.946
2013-08-26,1134.717
2013-08-27,1118.248
2013-08-28,1112.227
2013-08-29,1113.265
2013-08-30,1109.033
2013-09-02,1114.984
2013-09-03,1119.169
2013-09-04,1126.215
2013-09-05,1128.616
2013-09-06,1132.397
2013-09-09,1147.186
2013-09-10,1158.726
2013-09-11,1163.447
2013-09-12,1161.159
2013-09-13,1160.913
2013-09-16,1172.484
2013-09-17,1173.802
2013-09-18,1182.563
2013-09-19,1191.811
2013-09-20,1182.45
2013-09-23,1181.413
2013-09-24,1181.293
2013-09-25,1181.201
2013-09-26,1182.489
2013-09-27,1181.645
2013-09-30,1175.509
2013-10-01,1183.339
2013-10-02,1182.566
2013-10-03,1176.706
2013-10-04,1180.816
2013-10-07,1171.112
2013-10-08,1164.895
2013-10-09,1164.657
2013-10-10,1182.986
2013-10-11,1192.731
2013-10-14,1196.522
2013-10-15,1193.539
2013-10-16,1202.09
2013-10-17,1215.963
2013-10-18,1224.117
2013-10-21,1225.429
2013-10-22,1231.96
2013-10-23,1224.692
2013-10-24,1227.009
2013-10-25,1225.82
2013-10-28,1227.693
2013-10-29,1229.052
2013-10-30,1228.039
2013-10-31,1222.571
2013-11-01,1215.144
2013-11-04,1220.5
2013-11-05,1215.283
2013-11-06,1220.767
2013-11-07,1205.953
2013-11-08,1208.955
2013-11-11,1210.951
2013-11-12,1209.937
2013-11-13,1210.729
2013-11-14,1220.079
2013-11-15,1227.289
2013-11-18,1227.33
2013-11-19,1221.527
2013-11-20,1215.615
2013-11-21,1217.434
2013-11-22,1222.097
2013-11-25,1222.659
2013-11-26,1220.452
2013-11-27,1223.336
2013-11-28,1225.811
2013-11-29,1225.206
2013-12-02,1220.053
2013-12-03,1214.365
2013-12-04,1209.634
2013-12-05,1205.103
2013-12-06,1213.144
2013-12-09,1217.181
2013-12-10,1217.086
2013-12-11,1204.404
2013-12-12,1196.273
2013-12-13,1196.31
2013-12-16,1203.25
2013-12-17,1202.963
2013-12-18,1213.977
2013-12-19,1214.194
2013-12-20,1223.283
2013-12-23,1230.806
2013-12-24,1234.541
2013-12-25,1234.436
2013-12-26,1237.06
2013-12-27,1241.715
2013-12-30,1245.625
2013-12-31,1248.571
2014-01-01,1248.644
2014-01-02,1237.181
2014-01-03,1237.954
2014-01-06,1234.232
2014-01-07,1236.586
2014-01-08,1240.474
2014-01-09,1239.038
2014-01-10,1246.741
2014-01-13,1241.828
2014-01-14,1244.066
2014-01-15,1249.799
2014-01-16,1249.154
2014-01-17,1248.543
2014-01-20,1247.198
2014-01-21,1249.609
2014-01-22,1253.426
2014-01-23,1244.01
2014-01-24,1221.23
2014-01-27,1210.522
2014-01-28,1215.927
2014-01-29,1214.303
2014-01-30,1214.706
2014-01-31,1210.713
2014-02-03,1190.53
2014-02-04,1186.058
2014-02-05,1187.72
2014-02-06,1201.197
2014-02-07,1214.127
2014-02-10,1219.2
2014-02-11,1229.746
2014-02-12,1234.418
2014-02-13,1236.88
2014-02-14,1242.65
2014-02-17,1246.982
2014-02-18,1252.644
2014-02-19,1250.945
2014-02-20,1250.615
2014-02-21,1256.324
2014-02-24,1261.813
2014-02-25,1263.489
2014-02-26,1261.314
2014-02-27,1263.648
2014-02-28,1271.768
2014-03-03,1258.954
2014-03-04,1271.609
2014-03-05,1273.269
2014-03-06,1279.386
2014-03-07,1277.146
2014-03-10,1271.498
2014-03-11,1269.105
2014-03-12,1264.57
2014-03-13,1258.798
2014-03-14,1252.039
2014-03-17,1260.213
2014-03-18,1269.117
2014-03-19,1263.835
2014-03-20,1257.035
2014-03-21,1260.576
2014-03-24,1258.028
2014-03-25,1265.297
2014-03-26,1265.148
2014-03-27,1266.755
2014-03-28,1274.557
2014-03-31,1286.094
2014-04-01,1293.113
2014-04-02,1296.238
2014-04-03,1294.075
2014-04-04,1291.287
2014-04-07,1281.1
2014-04-08,1284.69
2014-04-09,1292.092
2014-04-10,1281.839
2014-04-11,1269.229
2014-04-14,1271.224
2014-04-15,1272.476
2014-04-16,1284.915
2014-04-17,1288.08
2014-04-18,1288.829
2014-04-21,1288.366
2014-04-22,1294.716
2014-04-23,1294.895
2014-04-24,1295.303
2014-04-25,1288.065
2014-04-28,1287.2
2014-04-29,1293.984
2014-04-30,1298.812
2014-05-01,1300.565
2014-05-02,1302.644
2014-05-05,1301.246
2014-05-06,1300.288
2014-05-07,1302.391
2014-05-08,1304.099
2014-05-09,1301.269
2014-05-12,1309.177
2014-05-13,1310.679
2014-05-14,1310.003
2014-05-15,1299.594
2014-05-16,1299.014
2014-05-19,1302.973
2014-05-20,1296.312
2014-05-21,1298.801
2014-05-22,1305.556
2014-05-23,1311.354
2014-05-26,1314.564
2014-05-27,1316.777
2014-05-28,1318.108
2014-05-29,1321.961
2014-05-30,1322.873
2014-06-02,1325.893
2014-06-03,1324.402
2014-06-04,1326.417
2014-06-05,1333.775
2014-06-06,1342.322
2014-06-09,1343.464
2014-06-10,1341.85
2014-06-11,1338.725
2014-06-12,1337.249
2014-06-13,1335.72
2014-06-16,1334.432
2014-06-17,1337.609
2014-06-18,1343.82
2014-06-19,1352.327
2014-06-20,1350.039
2014-06-23,1349.295
2014-06-24,1344.191
2014-06-25,1343.498
2014-06-26,1347.344
2014-06-27,1349.978
2014-06-30,1355.278
2014-07-01,1361.576
2014-07-02,1361.258
2014-07-03,1364.814
2014-07-04,1364.738
2014-07-07,1359.512
2014-07-08,1352.686
2014-07-09,1353.115
2014-07-10,1347.123
2014-07-11,1345.753
2014-07-14,1351.291
2014-07-15,1349.495
2014-07-16,1354.854
2014-07-17,1344.612
2014-07-18,1349.35
2014-07-21,1346.861
2014-07-22,1354.204
2014-07-23,1355.397
2014-07-24,1358.219
2014-07-25,1352.541
2014-07-28,1354.342
2014-07-29,1348.952
2014-07-30,1342.252
2014-07-31,1327.26
2014-08-01,1321.292
2014-08-04,1324.101
2014-08-05,1314.956
2014-08-06,1309.503
2014-08-07,1304.13
2014-08-08,1305.638
2014-08-11,1316.6
2014-08-12,1317.013
2014-08-13,1324.375
2014-08-14,1330.02
2014-08-15,1329.841
2014-08-18,1337.781
2014-08-19,1343.662
2014-08-20,1345.371
2014-08-21,1348.08
2014-08-22,1344.193
2014-08-25,1348.781
2014-08-26,1350.858
2014-08-27,1355.572
2014-08-28,1351.099
2014-08-29,1354.643
2014-09-01,1355.296
2014-09-02,1353.514
2014-09-03,1358.456
2014-09-04,1355.753
2014-09-05,1357.021
2014-09-08,1351.065
2014-09-09,1340.796
2014-09-10,1338.291
2014-09-11,1340.487
2014-09-12,1332.254
2014-09-15,1327.554
2014-09-16,1328.194
2014-09-17,1329.806
2014-09-18,1331.289
2014-09-19,1329.271
2014-09-22,1319.606
2014-09-23,1310.201
2014-09-24,1312.869
2014-09-25,1301.276
2014-09-26,1302.961
2014-09-29,1298.54
2014-09-30,1293.876
2014-10-01,1280.944
2014-10-02,1273.153
2014-10-03,1276.031
2014-10-06,1280.106
2014-10-07,1269.334
2014-10-08,1275.149
2014-10-09,1261.512
2014-10-10,1244.567
2014-10-13,1235.986
2014-10-14,1237.688
2014-10-15,1228.51
2014-10-16,1227.746
2014-10-17,1237.849
2014-10-20,1251.294
2014-10-21,1267.476
2014-10-22,1267.672
2014-10-23,1273.031
2014-10-24,1278.573
2014-10-27,1278.536
2014-10-28,1291.764
2014-10-29,1293.323
2014-10-30,1293.57
2014-10-31,1305.814
2014-11-03,1300.75
2014-11-04,1300.839
2014-11-05,1306.793
2014-11-06,1302.021
2014-11-07,1304.037
2014-11-10,1310.472
2014-11-11,1311.321
2014-11-12,1310.488
2014-11-13,1308.616
2014-11-14,1309.338
2014-11-17,1308.155
2014-11-18,1317.972
2014-11-19,1315.134
2014-11-20,1316.828
2014-11-21,1325.597
2014-11-24,1328.57
2014-11-25,1330.079
2014-11-26,1333.056
2014-11-27,1329.69
2014-11-28,1324.578
2014-12-01,1316.986
2014-12-02,1320.097
2014-12-03,1325.296
2014-12-04,1322.32
2014-12-05,1321.902
2014-12-08,1314.647
2014-12-09,1312.928
2014-12-10,1297.199
2014-12-11,1295.41
2014-12-12,1280.237
2014-12-15,1265.867
2014-12-16,1268.28
2014-12-17,1280.435
2014-12-18,1302.817
2014-12-19,1311.325
2014-12-22,1316.887
2014-12-23,1318.812
2014-12-24,1321.383
2014-12-25,1320.645
2014-12-26,1323.573
2014-12-29,1326.838
2014-12-30,1321.118
2014-12-31,1313.466
2015-01-01,1313.528
2015-01-02,1311.335
2015-01-05,1291.337
2015-01-06,1279.154
2015-01-07,1282.862
2015-01-08,1302.493
2015-01-09,1298.941
2015-01-12,1294.457
2015-01-13,1296.247
2015-01-14,1291.878
2015-01-15,1290.494
2015-01-16,1296.821
2015-01-19,1302.344
2015-01-20,1300.815
2015-01-21,1308.336
2015-01-22,1319.557
2015-01-23,1317.748
2015-01-26,1323.668
2015-01-27,1327.117
2015-01-28,1318.976
2015-01-29,1318.706
2015-01-30,1308.824
2015-02-02,1318.53
2015-02-03,1335.03
2015-02-04,1335.507
2015-02-05,1347.73
2015-02-06,1340.867
2015-02-09,1334.901
2015-02-10,1340.975
2015-02-11,1335.891
2015-02-12,1351.031
2015-02-13,1357.154
2015-02-16,1358.1
2015-02-17,1358.663
2015-02-18,1364.722
2015-02-19,1365.396
2015-02-20,1368.839
2015-02-23,1370.21
2015-02-24,1371.348
2015-02-25,1374.436
2015-02-26,1371.015
2015-02-27,1371.951
2015-03-02,1371.886
2015-03-03,1368.943
2015-03-04,1359.401
2015-03-05,1363.869
2015-03-06,1348.515
2015-03-09,1343.557
2015-03-10,1323.479
2015-03-11,1322.645
2015-03-12,1336.222
2015-03-13,1328.835
2015-03-16,1340.351
2015-03-17,1339.171
2015-03-18,1353.08
2015-03-19,1352.724
2015-03-20,1370.478
2015-03-23,1375.797
2015-03-24,1373.362
2015-03-25,1363.608
2015-03-26,1351.974
2015-03-27,1352.395
2015-03-30,1361.787
2015-03-31,1352.976
2015-04-01,1353.713
2015-04-02,1364.834
2015-04-03,1365.737
2015-04-06,1377.275
2015-04-07,1375.033
2015-04-08,1378.845
2015-04-09,1381.565
2015-04-10,1385.429
2015-04-13,1380.641
2015-04-14,1388.384
2015-04-15,1391.39
2015-04-16,1396.884
2015-04-17,1386.575
2015-04-20,1388.315
2015-04-21,1391.435
2015-04-22,1393.852
2015-04-23,1397.356
2015-04-24,1402.387
2015-04-27,1404.399
2015-04-28,1406.361
2015-04-29,1400.913
2015-04-30,1391.381
2015-05-01,1393.213
2015-05-04,1397.408
2015-05-05,1385.954
2015-05-06,1383.95
2015-05-07,1377.69
2015-05-08,1396.132
2015-05-11,1397.579
2015-05-12,1394.465
2015-05-13,1401.316
2015-05-14,1407.442
2015-05-15,1413.026
2015-05-18,1415.777
