Date,UNITED KINGDOM IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-10,641.639
2010-09-13,651.132
2010-09-14,653.553
2010-09-15,657.872
2010-09-16,657.516
2010-09-17,652.88
2010-09-20,661.456
2010-09-21,657.446
2010-09-22,656.525
2010-09-23,658.104
2010-09-24,665.801
2010-09-27,663.695
2010-09-28,662.859
2010-09-29,662.595
2010-09-30,660.419
2010-10-01,670.32
2010-10-04,667.1
2010-10-05,678.805
2010-10-06,682.763
2010-10-07,684.999
2010-10-08,681.745
2010-10-11,682.946
2010-10-12,675.882
2010-10-13,687.02
2010-10-14,691.7
2010-10-15,687.656
2010-10-18,689.772
2010-10-19,679.695
2010-10-20,686.303
2010-10-21,685.078
2010-10-22,679.558
2010-10-25,681.78
2010-10-26,684.989
2010-10-27,675.211
2010-10-28,685.873
2010-10-29,689.077
2010-11-01,694.108
2010-11-02,700.463
2010-11-03,704.669
2010-11-04,725.063
2010-11-05,720.216
2010-11-08,715.643
2010-11-09,717.459
2010-11-10,707.127
2010-11-11,709.681
2010-11-12,709.59
2010-11-15,707.885
2010-11-16,686.417
2010-11-17,688.342
2010-11-18,697.282
2010-11-19,692.262
2010-11-22,685.516
2010-11-23,671.533
2010-11-24,675.077
2010-11-25,677.183
2010-11-26,669.055
2010-11-29,653.848
2010-11-30,652.531
2010-12-01,666.425
2010-12-02,678.214
2010-12-03,681.615
2010-12-06,683.696
2010-12-07,693.929
2010-12-08,692.538
2010-12-09,693.28
2010-12-10,697.968
2010-12-13,706.192
2010-12-14,709.291
2010-12-15,701.631
2010-12-16,697.895
2010-12-17,690.212
2010-12-20,693.187
2010-12-21,697.084
2010-12-22,695.151
2010-12-23,699.795
2010-12-24,701.919
2010-12-27,699.102
2010-12-28,698.761
2010-12-29,700.443
2010-12-30,695.51
2010-12-31,701.483
2011-01-03,692.948
2011-01-04,716.128
2011-01-05,714.007
2011-01-06,713.0
2011-01-07,713.299
2011-01-10,711.827
2011-01-11,717.04
2011-01-12,725.133
2011-01-13,732.527
2011-01-14,732.295
2011-01-17,732.788
2011-01-18,744.1
2011-01-19,738.394
2011-01-20,720.28
2011-01-21,732.235
2011-01-24,738.556
2011-01-25,729.163
2011-01-26,736.104
2011-01-27,739.089
2011-01-28,729.484
2011-01-31,731.253
2011-02-01,748.894
2011-02-02,749.927
2011-02-03,743.867
2011-02-04,742.445
2011-02-07,750.313
2011-02-08,754.498
2011-02-09,754.581
2011-02-10,750.774
2011-02-11,747.822
2011-02-14,745.912
2011-02-15,756.126
2011-02-16,759.222
2011-02-17,766.707
2011-02-18,772.416
2011-02-21,765.589
2011-02-22,761.223
2011-02-23,757.268
2011-02-24,748.545
2011-02-25,753.618
2011-02-28,765.571
2011-03-01,760.117
2011-03-02,756.619
2011-03-03,764.403
2011-03-04,766.131
2011-03-07,764.215
2011-03-08,761.707
2011-03-09,761.076
2011-03-10,743.064
2011-03-11,736.47
2011-03-14,735.237
2011-03-15,718.063
2011-03-16,705.369
2011-03-17,724.106
2011-03-18,728.804
2011-03-21,744.687
2011-03-22,748.081
2011-03-23,743.367
2011-03-24,748.455
2011-03-25,748.287
2011-03-28,744.047
2011-03-29,742.619
2011-03-30,746.245
2011-03-31,738.882
2011-04-01,751.646
2011-04-04,758.215
2011-04-05,762.408
2011-04-06,769.48
2011-04-07,765.006
2011-04-08,773.658
2011-04-11,774.726
2011-04-12,758.077
2011-04-13,765.085
2011-04-14,763.215
2011-04-15,765.305
2011-04-18,744.952
2011-04-19,752.732
2011-04-20,774.13
2011-04-21,777.201
2011-04-22,777.201
2011-04-25,772.534
2011-04-26,780.479
2011-04-27,787.715
2011-04-28,794.716
2011-04-29,796.267
2011-05-02,797.437
2011-05-03,789.852
2011-05-04,783.675
2011-05-05,771.191
2011-05-06,775.009
2011-05-09,766.036
2011-05-10,777.104
2011-05-11,781.643
2011-05-12,769.061
2011-05-13,764.04
2011-05-16,762.739
2011-05-17,755.284
2011-05-18,760.329
2011-05-19,767.209
2011-05-20,769.623
2011-05-23,751.896
2011-05-24,756.172
2011-05-25,761.046
2011-05-26,765.961
2011-05-27,776.636
2011-05-30,776.353
2011-05-31,784.967
2011-06-01,775.652
2011-06-02,762.438
2011-06-03,766.67
2011-06-06,765.848
2011-06-07,770.373
2011-06-08,761.226
2011-06-09,765.661
2011-06-10,748.42
2011-06-13,753.146
2011-06-14,762.752
2011-06-15,749.257
2011-06-16,737.308
2011-06-17,741.349
2011-06-20,739.64
2011-06-21,750.79
2011-06-22,747.461
2011-06-23,728.141
2011-06-24,728.942
2011-06-27,732.079
2011-06-28,736.424
2011-06-29,749.483
2011-06-30,760.877
2011-07-01,764.53
2011-07-04,769.523
2011-07-05,772.434
2011-07-06,762.654
2011-07-07,768.346
2011-07-08,765.666
2011-07-11,748.181
2011-07-12,742.029
2011-07-13,753.309
2011-07-14,747.688
2011-07-15,748.333
2011-07-18,731.321
2011-07-19,742.487
2011-07-20,750.096
2011-07-21,766.518
2011-07-22,770.817
2011-07-25,767.683
2011-07-26,772.473
2011-07-27,760.69
2011-07-28,764.554
2011-07-29,766.459
2011-08-01,751.407
2011-08-02,744.802
2011-08-03,736.615
2011-08-04,708.169
2011-08-05,691.101
2011-08-08,668.388
2011-08-09,672.701
2011-08-10,651.84
2011-08-11,675.094
2011-08-12,698.392
2011-08-15,709.328
2011-08-16,708.067
2011-08-17,710.299
2011-08-18,677.816
2011-08-19,672.03
2011-08-22,676.192
2011-08-23,684.709
2011-08-24,692.485
2011-08-25,674.628
2011-08-26,670.839
2011-08-29,678.178
2011-08-30,688.521
2011-08-31,702.462
2011-09-01,700.212
2011-09-02,684.302
2011-09-05,656.629
2011-09-06,658.313
2011-09-07,676.965
2011-09-08,684.854
2011-09-09,661.382
2011-09-12,646.284
2011-09-13,652.937
2011-09-14,658.633
2011-09-15,677.233
2011-09-16,681.46
2011-09-19,663.627
2011-09-20,680.212
2011-09-21,668.043
2011-09-22,632.357
2011-09-23,637.9
2011-09-26,646.08
2011-09-27,674.605
2011-09-28,665.365
2011-09-29,665.726
2011-09-30,654.466
2011-10-03,645.384
2011-10-04,626.116
2011-10-05,645.645
2011-10-06,662.92
2011-10-07,674.412
2011-10-10,690.627
2011-10-11,688.356
2011-10-12,701.999
2011-10-13,695.589
2011-10-14,706.744
2011-10-17,705.954
2011-10-18,697.426
2011-10-19,712.69
2011-10-20,700.948
2011-10-21,724.508
2011-10-24,728.988
2011-10-25,728.17
2011-10-26,729.756
2011-10-27,752.288
2011-10-28,749.946
2011-10-31,736.701
2011-11-01,709.732
2011-11-02,720.074
2011-11-03,726.963
2011-11-04,726.193
2011-11-07,724.657
2011-11-08,733.888
2011-11-09,717.021
2011-11-10,713.649
2011-11-11,737.145
2011-11-14,728.66
2011-11-15,722.195
2011-11-16,722.894
2011-11-17,714.697
2011-11-18,708.095
2011-11-21,684.709
2011-11-22,679.648
2011-11-23,665.747
2011-11-24,660.887
2011-11-25,665.897
2011-11-28,685.34
2011-11-29,692.806
2011-11-30,719.961
2011-12-01,714.052
2011-12-02,721.878
2011-12-05,728.793
2011-12-06,722.658
2011-12-07,722.988
2011-12-08,711.846
2011-12-09,719.024
2011-12-12,704.698
2011-12-13,709.741
2011-12-14,687.933
2011-12-15,697.007
2011-12-16,697.857
2011-12-19,693.923
2011-12-20,707.658
2011-12-21,703.168
2011-12-22,713.224
2011-12-23,718.647
2011-12-26,718.647
2011-12-27,719.934
2011-12-28,708.848
2011-12-29,713.433
2011-12-30,720.724
2012-01-02,720.724
2012-01-03,739.939
2012-01-04,735.983
2012-01-05,722.447
2012-01-06,724.464
2012-01-09,720.812
2012-01-10,733.865
2012-01-11,724.261
2012-01-12,722.706
2012-01-13,717.545
2012-01-16,722.403
2012-01-17,729.583
2012-01-18,732.818
2012-01-19,744.505
2012-01-20,745.116
2012-01-23,757.751
2012-01-24,752.729
2012-01-25,747.932
2012-01-26,759.812
2012-01-27,750.337
2012-01-30,741.763
2012-01-31,750.692
2012-02-01,768.068
2012-02-02,766.557
2012-02-03,778.587
2012-02-06,777.918
2012-02-07,781.226
2012-02-08,778.329
2012-02-09,781.653
2012-02-10,770.543
2012-02-13,780.846
2012-02-14,774.627
2012-02-15,778.62
2012-02-16,779.945
2012-02-17,787.119
2012-02-20,795.238
2012-02-21,790.931
2012-02-22,781.362
2012-02-23,785.291
2012-02-24,792.861
2012-02-27,787.734
2012-02-28,789.703
2012-02-29,788.669
2012-03-01,796.996
2012-03-02,790.618
2012-03-05,786.902
2012-03-06,766.207
2012-03-07,767.9
2012-03-08,780.372
2012-03-09,776.364
2012-03-12,773.321
2012-03-13,789.009
2012-03-14,788.543
2012-03-15,785.547
2012-03-16,796.128
2012-03-19,798.349
2012-03-20,789.239
2012-03-21,788.797
2012-03-22,782.161
2012-03-23,784.711
2012-03-26,795.22
2012-03-27,793.001
2012-03-28,780.72
2012-03-29,772.107
2012-03-30,778.879
2012-04-02,792.735
2012-04-03,785.883
2012-04-04,764.897
2012-04-05,764.967
2012-04-06,764.967
2012-04-09,766.368
2012-04-10,748.393
2012-04-11,757.691
2012-04-12,766.68
2012-04-13,756.711
2012-04-16,754.472
2012-04-17,772.993
2012-04-18,773.07
2012-04-19,773.188
2012-04-20,778.512
2012-04-23,764.266
2012-04-24,775.929
2012-04-25,775.214
2012-04-26,783.322
2012-04-27,791.006
2012-04-30,786.069
2012-05-01,793.914
2012-05-02,785.134
2012-05-03,786.622
2012-05-04,769.252
2012-05-07,770.347
2012-05-08,756.56
2012-05-09,752.298
2012-05-10,760.453
2012-05-11,760.908
2012-05-14,745.105
2012-05-15,737.941
2012-05-16,729.013
2012-05-17,715.432
2012-05-18,705.313
2012-05-21,709.057
2012-05-22,724.019
2012-05-23,703.477
2012-05-24,713.689
2012-05-25,711.613
2012-05-28,713.905
2012-05-29,717.09
2012-05-30,699.549
2012-05-31,696.432
2012-06-01,689.217
2012-06-04,691.285
2012-06-05,690.79
2012-06-06,713.254
2012-06-07,727.701
2012-06-08,718.842
2012-06-11,723.968
2012-06-12,730.467
2012-06-13,734.398
2012-06-14,733.039
2012-06-15,742.324
2012-06-18,743.599
2012-06-19,759.627
2012-06-20,766.11
2012-06-21,753.29
2012-06-22,741.82
2012-06-25,734.253
2012-06-26,734.888
2012-06-27,743.763
2012-06-28,736.04
2012-06-29,754.067
2012-07-02,763.33
2012-07-03,767.48
2012-07-04,762.02
2012-07-05,761.003
2012-07-06,755.479
2012-07-09,751.053
2012-07-10,756.127
2012-07-11,761.891
2012-07-12,748.209
2012-07-13,761.614
2012-07-16,766.139
2012-07-17,759.401
2012-07-18,766.774
2012-07-19,774.112
2012-07-20,760.604
2012-07-23,738.834
2012-07-24,734.838
2012-07-25,735.303
2012-07-26,751.041
2012-07-27,761.065
2012-07-30,770.204
2012-07-31,760.335
2012-08-01,766.311
2012-08-02,757.803
2012-08-03,781.239
2012-08-06,785.522
2012-08-07,794.807
2012-08-08,797.858
2012-08-09,796.969
2012-08-10,799.933
2012-08-13,799.005
2012-08-14,803.637
2012-08-15,802.027
2012-08-16,805.45
2012-08-17,806.845
2012-08-20,804.257
2012-08-21,811.921
2012-08-22,803.216
2012-08-23,805.754
2012-08-24,801.921
2012-08-27,801.135
2012-08-28,802.633
2012-08-29,798.296
2012-08-30,793.025
2012-08-31,795.882
2012-09-03,802.492
2012-09-04,790.649
2012-09-05,789.676
2012-09-06,808.812
2012-09-07,820.631
2012-09-10,820.769
2012-09-11,824.859
2012-09-12,827.771
2012-09-13,833.361
2012-09-14,854.045
2012-09-17,851.44
2012-09-18,843.362
2012-09-19,846.838
2012-09-20,840.609
2012-09-21,843.801
2012-09-24,839.363
2012-09-25,845.885
2012-09-26,825.992
2012-09-27,830.305
2012-09-28,821.873
2012-10-01,832.315
2012-10-02,828.487
2012-10-03,828.535
2012-10-04,831.839
2012-10-05,840.443
2012-10-08,827.895
2012-10-09,823.572
2012-10-10,822.149
2012-10-11,830.635
2012-10-12,827.055
2012-10-15,826.822
2012-10-16,840.841
2012-10-17,852.074
2012-10-18,852.699
2012-10-19,844.102
2012-10-22,842.556
2012-10-23,825.895
2012-10-24,830.416
2012-10-25,835.471
2012-10-26,832.465
2012-10-29,826.999
2012-10-30,839.783
2012-10-31,835.376
2012-11-01,851.937
2012-11-02,846.626
2012-11-05,836.377
2012-11-06,843.294
2012-11-07,831.224
2012-11-08,826.929
2012-11-09,820.117
2012-11-12,818.465
2012-11-13,821.612
2012-11-14,812.597
2012-11-15,809.244
2012-11-16,795.637
2012-11-19,819.066
2012-11-20,820.145
2012-11-21,824.206
2012-11-22,828.592
2012-11-23,836.107
2012-11-26,830.602
2012-11-27,831.722
2012-11-28,830.99
2012-11-29,843.482
2012-11-30,844.838
2012-12-03,847.614
2012-12-04,846.831
2012-12-05,851.964
2012-12-06,856.103
2012-12-07,853.867
2012-12-10,856.292
2012-12-11,861.429
2012-12-12,867.101
2012-12-13,867.218
2012-12-14,864.615
2012-12-17,868.77
2012-12-18,874.475
2012-12-19,881.441
2012-12-20,879.656
2012-12-21,873.404
2012-12-24,873.215
2012-12-25,873.215
2012-12-26,873.323
2012-12-27,873.366
2012-12-28,870.468
2012-12-31,871.908
2013-01-01,871.908
2013-01-02,892.466
2013-01-03,889.596
2013-01-04,889.877
2013-01-07,890.056
2013-01-08,886.217
2013-01-09,892.98
2013-01-10,899.684
2013-01-11,903.823
2013-01-14,898.037
2013-01-15,898.871
2013-01-16,890.034
2013-01-17,893.359
2013-01-18,889.813
2013-01-21,891.571
2013-01-22,891.717
2013-01-23,892.12
2013-01-24,899.978
2013-01-25,905.271
2013-01-28,903.322
2013-01-29,912.895
2013-01-30,913.682
2013-01-31,906.756
2013-02-01,908.871
2013-02-04,892.156
2013-02-05,892.759
2013-02-06,893.639
2013-02-07,886.947
2013-02-08,900.058
2013-02-11,893.184
2013-02-12,901.872
2013-02-13,899.002
2013-02-14,890.656
2013-02-15,889.71
2013-02-18,885.036
2013-02-19,889.354
2013-02-20,881.491
2013-02-21,865.071
2013-02-22,872.256
2013-02-25,869.563
2013-02-26,856.225
2013-02-27,865.201
2013-02-28,872.152
2013-03-01,864.088
2013-03-04,859.875
2013-03-05,874.064
2013-03-06,875.334
2013-03-07,875.051
2013-03-08,877.063
2013-03-11,875.591
2013-03-12,874.753
2013-03-13,873.308
2013-03-14,887.764
2013-03-15,885.201
2013-03-18,879.865
2013-03-19,877.46
2013-03-20,878.506
2013-03-21,876.794
2013-03-22,881.583
2013-03-25,875.712
2013-03-26,879.044
2013-03-27,873.478
2013-03-28,879.063
2013-03-29,879.063
2013-04-01,881.842
2013-04-02,887.226
2013-04-03,876.278
2013-04-04,869.662
2013-04-05,868.097
2013-04-08,866.006
2013-04-09,876.221
2013-04-10,888.014
2013-04-11,895.596
2013-04-12,890.916
2013-04-15,880.222
2013-04-16,876.273
2013-04-17,864.125
2013-04-18,865.759
2013-04-19,871.419
2013-04-22,871.981
2013-04-23,887.94
2013-04-24,893.874
2013-04-25,906.781
2013-04-26,907.372
2013-04-29,911.683
2013-04-30,913.504
2013-05-01,915.771
2013-05-02,912.728
2013-05-03,925.424
2013-05-06,923.195
2013-05-07,926.346
2013-05-08,936.255
2013-05-09,933.298
2013-05-10,928.263
2013-05-13,927.222
2013-05-14,928.27
2013-05-15,930.13
2013-05-16,936.304
2013-05-17,937.527
2013-05-20,942.9
2013-05-21,944.488
2013-05-22,943.756
2013-05-23,925.644
2013-05-24,922.959
2013-05-27,920.672
2013-05-28,930.976
2013-05-29,918.868
2013-05-30,928.35
2013-05-31,916.013
2013-06-03,916.075
2013-06-04,921.614
2013-06-05,907.238
2013-06-06,903.446
2013-06-07,914.54
2013-06-10,911.192
2013-06-11,907.082
2013-06-12,905.455
2013-06-13,904.624
2013-06-14,906.116
2013-06-17,911.682
2013-06-18,913.256
2013-06-19,911.525
2013-06-20,875.827
2013-06-21,864.595
2013-06-24,854.177
2013-06-25,864.858
2013-06-26,869.153
2013-06-27,871.857
2013-06-28,867.84
2013-07-01,881.939
2013-07-02,877.97
2013-07-03,872.095
2013-07-04,886.091
2013-07-05,868.544
2013-07-08,881.871
2013-07-09,885.915
2013-07-10,891.738
2013-07-11,907.744
2013-07-12,909.093
2013-07-15,914.223
2013-07-16,914.459
2013-07-17,921.669
2013-07-18,931.203
2013-07-19,934.478
2013-07-22,940.633
2013-07-23,940.466
2013-07-24,944.072
2013-07-25,936.899
2013-07-26,936.208
2013-07-29,934.544
2013-07-30,928.094
2013-07-31,929.051
2013-08-01,935.264
2013-08-02,938.06
2013-08-05,935.952
2013-08-06,933.95
2013-08-07,930.391
2013-08-08,937.502
2013-08-09,945.513
2013-08-12,942.056
2013-08-13,946.515
2013-08-14,950.479
2013-08-15,937.35
2013-08-16,944.785
2013-08-19,941.828
2013-08-20,940.277
2013-08-21,932.596
2013-08-22,934.588
2013-08-23,943.09
2013-08-26,942.183
2013-08-27,933.194
2013-08-28,934.215
2013-08-29,939.179
2013-08-30,928.756
2013-09-02,947.64
2013-09-03,939.051
2013-09-04,948.097
2013-09-05,956.249
2013-09-06,960.461
2013-09-09,965.547
2013-09-10,973.784
2013-09-11,979.537
2013-09-12,980.786
2013-09-13,981.631
2013-09-16,991.957
2013-09-17,980.049
2013-09-18,983.144
2013-09-19,995.876
2013-09-20,985.892
2013-09-23,980.903
2013-09-24,981.621
2013-09-25,986.474
2013-09-26,985.028
2013-09-27,983.882
2013-09-30,980.888
2013-10-01,981.392
2013-10-02,982.406
2013-10-03,981.877
2013-10-04,977.569
2013-10-07,973.659
2013-10-08,965.054
2013-10-09,951.644
2013-10-10,966.594
2013-10-11,975.312
2013-10-14,982.87
2013-10-15,987.593
2013-10-16,988.862
2013-10-17,1001.323
2013-10-18,1008.978
2013-10-21,1012.051
2013-10-22,1020.207
2013-10-23,1015.376
2013-10-24,1019.754
2013-10-25,1020.224
2013-10-28,1016.824
2013-10-29,1021.679
2013-10-30,1024.865
2013-10-31,1012.176
2013-11-01,1006.643
2013-11-04,1013.324
2013-11-05,1015.787
2013-11-06,1019.875
2013-11-07,1010.076
2013-11-08,1008.061
2013-11-11,1009.154
2013-11-12,1007.571
2013-11-13,998.686
2013-11-14,1009.669
2013-11-15,1014.806
2013-11-18,1021.495
2013-11-19,1015.47
2013-11-20,1018.755
2013-11-21,1018.735
2013-11-22,1019.578
2013-11-25,1018.834
2013-11-26,1012.222
2013-11-27,1018.569
2013-11-28,1024.936
2013-11-29,1026.839
2013-12-02,1017.024
2013-12-03,1011.143
2013-12-04,1003.273
2013-12-05,999.851
2013-12-06,1011.682
2013-12-09,1014.624
2013-12-10,1010.662
2013-12-11,1005.239
2013-12-12,995.208
2013-12-13,990.389
2013-12-16,1002.986
2013-12-17,994.858
2013-12-18,1004.138
2013-12-19,1016.856
2013-12-20,1020.711
2013-12-23,1031.274
2013-12-24,1034.797
2013-12-25,1034.797
2013-12-26,1037.988
2013-12-27,1049.947
2013-12-30,1049.814
2013-12-31,1053.93
2014-01-01,1053.93
2014-01-02,1041.183
2014-01-03,1042.349
2014-01-06,1040.213
2014-01-07,1044.442
2014-01-08,1043.437
2014-01-09,1038.7
2014-01-10,1048.995
2014-01-13,1045.449
2014-01-14,1050.717
2014-01-15,1053.39
2014-01-16,1054.671
2014-01-17,1065.053
2014-01-20,1063.431
2014-01-21,1062.274
2014-01-22,1069.004
2014-01-23,1065.433
2014-01-24,1042.712
2014-01-27,1032.096
2014-01-28,1036.152
2014-01-29,1032.76
2014-01-30,1032.058
2014-01-31,1022.731
2014-02-03,1008.464
2014-02-04,1002.507
2014-02-05,1004.575
2014-02-06,1020.757
2014-02-07,1028.329
2014-02-10,1031.022
2014-02-11,1048.636
2014-02-12,1057.957
2014-02-13,1062.429
2014-02-14,1068.785
2014-02-17,1078.975
2014-02-18,1088.84
2014-02-19,1092.745
2014-02-20,1091.764
2014-02-21,1099.851
2014-02-24,1096.511
2014-02-25,1092.489
2014-02-26,1084.577
2014-02-27,1089.546
2014-02-28,1095.436
2014-03-03,1075.945
2014-03-04,1089.704
2014-03-05,1087.021
2014-03-06,1088.823
2014-03-07,1075.617
2014-03-10,1064.96
2014-03-11,1063.476
2014-03-12,1055.614
2014-03-13,1049.955
2014-03-14,1041.475
2014-03-17,1049.745
2014-03-18,1049.986
2014-03-19,1047.718
2014-03-20,1034.629
2014-03-21,1037.026
2014-03-24,1029.785
2014-03-25,1043.064
2014-03-26,1049.279
2014-03-27,1047.911
2014-03-28,1054.357
2014-03-31,1054.234
2014-04-01,1059.987
2014-04-02,1061.952
2014-04-03,1056.513
2014-04-04,1064.087
2014-04-07,1054.95
2014-04-08,1058.706
2014-04-09,1066.458
2014-04-10,1069.202
2014-04-11,1053.556
2014-04-14,1057.332
2014-04-15,1050.862
2014-04-16,1061.173
2014-04-17,1068.811
2014-04-18,1068.811
2014-04-21,1068.462
2014-04-22,1078.673
2014-04-23,1075.567
2014-04-24,1082.456
2014-04-25,1079.101
2014-04-28,1083.391
2014-04-29,1098.605
2014-04-30,1103.091
2014-05-01,1103.396
2014-05-02,1106.42
2014-05-05,1106.092
2014-05-06,1109.3
2014-05-07,1109.878
2014-05-08,1116.759
2014-05-09,1106.187
2014-05-12,1114.303
2014-05-13,1114.717
2014-05-14,1115.562
2014-05-15,1112.918
2014-05-16,1115.768
2014-05-19,1108.906
2014-05-20,1102.297
2014-05-21,1108.227
2014-05-22,1105.234
2014-05-23,1105.729
2014-05-26,1106.025
2014-05-27,1105.065
2014-05-28,1099.824
2014-05-29,1102.943
2014-05-30,1100.469
2014-06-02,1104.041
2014-06-03,1097.858
2014-06-04,1094.268
2014-06-05,1095.052
2014-06-06,1104.914
2014-06-09,1107.879
2014-06-10,1103.355
2014-06-11,1101.344
2014-06-12,1103.269
2014-06-13,1100.823
2014-06-16,1098.893
2014-06-17,1096.943
2014-06-18,1100.505
2014-06-19,1111.255
2014-06-20,1109.711
2014-06-23,1107.965
2014-06-24,1102.297
2014-06-25,1094.0
2014-06-26,1094.728
2014-06-27,1099.298
2014-06-30,1102.185
2014-07-01,1114.512
2014-07-02,1120.778
2014-07-03,1125.955
2014-07-04,1127.291
2014-07-07,1118.479
2014-07-08,1105.902
2014-07-09,1103.623
2014-07-10,1093.587
2014-07-11,1096.618
2014-07-14,1104.776
2014-07-15,1104.112
2014-07-16,1118.541
2014-07-17,1106.297
2014-07-18,1105.538
2014-07-21,1102.995
2014-07-22,1112.893
2014-07-23,1116.155
2014-07-24,1116.88
2014-07-25,1114.984
2014-07-28,1116.199
2014-07-29,1115.429
2014-07-30,1107.664
2014-07-31,1102.017
2014-08-01,1088.896
2014-08-04,1090.369
2014-08-05,1092.63
2014-08-06,1085.042
2014-08-07,1079.362
2014-08-08,1071.484
2014-08-11,1081.116
2014-08-12,1080.88
2014-08-13,1080.313
2014-08-14,1084.562
2014-08-15,1084.347
2014-08-18,1094.892
2014-08-19,1093.446
2014-08-20,1093.034
2014-08-21,1093.121
2014-08-22,1091.455
2014-08-25,1092.245
2014-08-26,1099.094
2014-08-27,1100.26
2014-08-28,1094.453
2014-08-29,1097.813
2014-09-01,1099.374
2014-09-02,1092.275
2014-09-03,1097.161
2014-09-04,1091.323
2014-09-05,1084.424
2014-09-08,1070.229
2014-09-09,1064.061
2014-09-10,1067.87
2014-09-11,1068.267
2014-09-12,1068.444
2014-09-15,1067.475
2014-09-16,1066.044
2014-09-17,1072.006
2014-09-18,1082.835
2014-09-19,1081.082
2014-09-22,1070.148
2014-09-23,1059.472
2014-09-24,1063.518
2014-09-25,1049.432
2014-09-26,1044.87
2014-09-29,1042.208
2014-09-30,1035.695
2014-10-01,1025.831
2014-10-02,1002.058
2014-10-03,1003.341
2014-10-06,1012.009
2014-10-07,1010.142
2014-10-08,1006.599
2014-10-09,1001.325
2014-10-10,979.421
2014-10-13,987.984
2014-10-14,982.239
2014-10-15,958.637
2014-10-16,960.235
2014-10-17,982.614
2014-10-20,978.68
2014-10-21,998.37
2014-10-22,998.57
2014-10-23,1001.328
2014-10-24,999.449
2014-10-27,997.034
2014-10-28,1005.375
2014-10-29,1012.378
2014-10-30,1004.705
2014-10-31,1014.878
2014-11-03,1003.537
2014-11-04,999.157
2014-11-05,1010.266
2014-11-06,1007.749
2014-11-07,1007.68
2014-11-10,1013.989
2014-11-11,1017.33
2014-11-12,1013.46
2014-11-13,1010.017
2014-11-14,1007.204
2014-11-17,1009.458
2014-11-18,1014.607
2014-11-19,1012.624
2014-11-20,1010.953
2014-11-21,1022.401
2014-11-24,1018.52
2014-11-25,1019.537
2014-11-26,1024.073
2014-11-27,1015.964
2014-11-28,1011.097
2014-12-01,1003.308
2014-12-02,1015.049
2014-12-03,1015.909
2014-12-04,1008.213
2014-12-05,1010.609
2014-12-08,1001.953
2014-12-09,984.901
2014-12-10,980.714
2014-12-11,975.751
2014-12-12,951.302
2014-12-15,928.579
2014-12-16,959.028
2014-12-17,956.945
2014-12-18,972.049
2014-12-19,986.673
2014-12-22,991.262
2014-12-23,988.788
2014-12-24,992.578
2014-12-25,992.578
2014-12-26,993.344
2014-12-29,994.549
2014-12-30,984.458
2014-12-31,989.665
2015-01-01,989.665
2015-01-02,975.166
2015-01-05,943.749
2015-01-06,932.475
2015-01-07,932.828
2015-01-08,955.421
2015-01-09,950.661
2015-01-12,947.46
2015-01-13,956.369
2015-01-14,935.925
2015-01-15,947.856
2015-01-16,952.91
2015-01-19,960.398
2015-01-20,968.087
2015-01-21,978.764
2015-01-22,987.687
2015-01-23,987.296
2015-01-26,991.333
2015-01-27,995.527
2015-01-28,993.121
2015-01-29,980.19
2015-01-30,969.037
2015-02-02,977.037
2015-02-03,1001.348
2015-02-04,1004.246
2015-02-05,1010.715
2015-02-06,1008.409
2015-02-09,1004.313
2015-02-10,1001.637
2015-02-11,998.146
2015-02-12,1010.384
2015-02-13,1021.306
2015-02-16,1017.956
2015-02-17,1020.138
2015-02-18,1028.255
2015-02-19,1026.418
2015-02-20,1026.512
2015-02-23,1026.199
2015-02-24,1032.717
2015-02-25,1032.602
2015-02-26,1027.327
2015-02-27,1031.146
2015-03-02,1024.419
2015-03-03,1018.647
2015-03-04,1014.212
2015-03-05,1019.25
2015-03-06,999.736
2015-03-09,998.326
2015-03-10,972.767
2015-03-11,965.631
2015-03-12,968.297
2015-03-13,953.179
2015-03-16,964.408
2015-03-17,967.045
2015-03-18,978.447
2015-03-19,986.179
2015-03-20,1009.998
2015-03-23,1015.009
2015-03-24,1008.925
2015-03-25,1010.021
2015-03-26,993.149
2015-03-27,988.061
2015-03-30,987.995
2015-03-31,974.394
2015-04-01,978.679
2015-04-02,983.337
2015-04-03,983.337
2015-04-06,993.118
2015-04-07,1004.694
2015-04-08,998.095
2015-04-09,997.555
2015-04-10,1000.597
2015-04-13,997.32
2015-04-14,1011.127
2015-04-15,1013.262
2015-04-16,1016.709
2015-04-17,1010.748
2015-04-20,1017.109
2015-04-21,1017.929
2015-04-22,1020.773
2015-04-23,1029.524
2015-04-24,1041.348
2015-04-27,1049.687
2015-04-28,1048.647
2015-04-29,1047.053
2015-04-30,1043.223
2015-05-01,1034.538
2015-05-04,1030.415
2015-05-05,1028.932
2015-05-06,1033.586
2015-05-07,1024.142
2015-05-08,1064.275
2015-05-11,1071.252
2015-05-12,1065.335
2015-05-13,1072.915
2015-05-14,1079.026
2015-05-15,1079.499
2015-05-18,1071.742
2015-05-19,1059.84
2015-05-20,1067.585
2015-05-21,1078.335
2015-05-22,1071.09
2015-05-25,1071.09
2015-05-26,1049.684
2015-05-27,1057.975
2015-05-28,1055.5
2015-05-29,1046.261
2015-06-01,1037.915
2015-06-02,1046.129
2015-06-03,1048.024
2015-06-04,1036.772
2015-06-05,1022.475
2015-06-08,1020.409
