Date,UNITED KINGDOM IMI VALUE IMI (Large+Mid+Small Cap)
2015-06-11,1038.822
2015-06-12,1033.815
2015-06-15,1020.089
2015-06-16,1023.824
2015-06-17,1024.923
2015-06-18,1038.213
2015-06-19,1038.801
2015-06-22,1051.17
2015-06-23,1046.525
2015-06-24,1048.495
2015-06-25,1042.798
2015-06-26,1035.181
2015-06-29,1016.421
2015-06-30,999.517
2015-07-01,1003.547
2015-07-02,1009.058
2015-07-03,1000.554
2015-07-06,990.856
2015-07-07,961.383
2015-07-08,964.377
2015-07-09,976.8
2015-07-10,996.652
2015-07-13,1008.632
2015-07-14,1012.496
2015-07-15,1015.184
2015-07-16,1019.886
2015-07-17,1018.575
2015-07-20,1017.542
2015-07-21,1014.469
2015-07-22,1002.267
2015-07-23,991.805
2015-07-24,979.805
2015-07-27,973.162
2015-07-28,981.528
2015-07-29,998.085
2015-07-30,1002.093
2015-07-31,1005.026
2015-08-03,1002.722
2015-08-04,1002.781
2015-08-05,1014.291
2015-08-06,1008.507
2015-08-07,1002.964
2015-08-10,1010.266
2015-08-11,999.765
2015-08-12,991.804
2015-08-13,991.659
2015-08-14,989.766
2015-08-17,988.188
2015-08-18,987.782
2015-08-19,967.472
2015-08-20,965.788
2015-08-21,939.447
2015-08-24,895.068
2015-08-25,919.625
2015-08-26,895.278
2015-08-27,920.607
2015-08-28,928.696
2015-08-31,930.299
2015-09-01,898.202
2015-09-02,898.16
2015-09-03,911.309
2015-09-04,883.751
2015-09-07,893.554
2015-09-08,912.637
2015-09-09,925.401
2015-09-10,916.64
2015-09-11,910.978
2015-09-14,904.385
2015-09-15,909.663
2015-09-16,928.679
2015-09-17,921.528
2015-09-18,911.821
2015-09-21,904.511
2015-09-22,871.519
2015-09-23,877.419
2015-09-24,867.939
2015-09-25,881.75
2015-09-28,856.74
2015-09-29,851.192
2015-09-30,872.311
2015-10-01,876.493
2015-10-02,888.582
2015-10-05,913.724
2015-10-06,922.14
2015-10-07,934.411
2015-10-08,939.114
2015-10-09,948.262
2015-10-12,941.089
2015-10-13,925.493
2015-10-14,929.052
2015-10-15,938.555
2015-10-16,942.366
2015-10-19,938.085
2015-10-20,934.85
2015-10-21,932.906
2015-10-22,936.908
2015-10-23,942.049
2015-10-26,937.537
2015-10-27,924.489
2015-10-28,934.776
2015-10-29,924.092
2015-10-30,927.995
2015-11-02,928.685
2015-11-03,931.925
2015-11-04,936.041
2015-11-05,918.87
2015-11-06,906.139
2015-11-09,900.336
2015-11-10,897.416
2015-11-11,901.858
2015-11-12,884.196
2015-11-13,876.884
2015-11-16,882.357
2015-11-17,900.033
2015-11-18,902.933
2015-11-19,914.172
2015-11-20,910.227
2015-11-23,899.882
2015-11-24,893.785
2015-11-25,899.857
2015-11-26,912.071
2015-11-27,903.843
2015-11-30,900.954
2015-12-01,907.055
2015-12-02,902.213
2015-12-03,888.145
2015-12-04,884.446
2015-12-07,875.785
2015-12-08,857.67
2015-12-09,870.783
2015-12-10,865.302
2015-12-11,846.468
2015-12-14,828.422
2015-12-15,844.599
2015-12-16,849.789
2015-12-17,848.866
2015-12-18,845.352
2015-12-21,842.234
2015-12-22,847.742
2015-12-23,874.008
2015-12-24,880.981
2015-12-25,880.981
2015-12-28,878.623
2015-12-29,877.898
2015-12-30,872.838
2015-12-31,863.302
2016-01-01,863.302
2016-01-04,842.099
2016-01-05,845.921
2016-01-06,833.836
2016-01-07,814.115
2016-01-08,804.678
2016-01-11,797.879
2016-01-12,793.102
2016-01-13,801.464
2016-01-14,798.651
2016-01-15,775.527
2016-01-18,767.622
2016-01-19,772.187
2016-01-20,744.852
2016-01-21,758.419
2016-01-22,786.575
2016-01-25,778.515
2016-01-26,789.025
2016-01-27,795.686
2016-01-28,798.507
2016-01-29,805.856
2016-02-01,810.897
2016-02-02,787.648
2016-02-03,787.135
2016-02-04,802.154
2016-02-05,793.168
2016-02-08,766.196
2016-02-09,757.553
2016-02-10,761.461
2016-02-11,741.957
2016-02-12,772.158
2016-02-15,786.332
2016-02-16,783.202
2016-02-17,808.767
2016-02-18,805.005
2016-02-19,794.635
2016-02-22,802.21
2016-02-23,787.914
2016-02-24,763.017
2016-02-25,785.656
2016-02-26,795.787
2016-02-29,800.777
2016-03-01,804.054
2016-03-02,817.035
2016-03-03,824.78
2016-03-04,840.449
2016-03-07,839.747
2016-03-08,827.122
2016-03-09,830.055
2016-03-10,819.442
2016-03-11,839.31
2016-03-14,838.827
2016-03-15,822.644
2016-03-16,825.72
2016-03-17,856.889
2016-03-18,856.359
2016-03-21,847.658
2016-03-22,837.368
2016-03-23,828.439
2016-03-24,818.541
2016-03-25,818.541
2016-03-28,825.051
2016-03-29,821.601
2016-03-30,848.166
2016-03-31,839.739
2016-04-01,822.126
2016-04-04,829.977
2016-04-05,807.377
2016-04-06,814.08
2016-04-07,812.153
2016-04-08,826.169
2016-04-11,835.652
2016-04-12,840.615
2016-04-13,863.11
2016-04-14,859.89
2016-04-15,859.68
2016-04-18,866.035
2016-04-19,882.561
2016-04-20,887.245
2016-04-21,883.558
2016-04-22,878.925
2016-04-25,873.799
2016-04-26,883.897
2016-04-27,887.736
2016-04-28,892.4
2016-04-29,883.198
2016-05-02,884.645
2016-05-03,864.136
2016-05-04,847.486
2016-05-05,849.727
2016-05-06,847.835
2016-05-09,838.493
2016-05-10,849.989
2016-05-11,851.789
2016-05-12,846.357
2016-05-13,842.852
2016-05-16,848.564
2016-05-17,857.75
2016-05-18,866.482
2016-05-19,849.993
2016-05-20,859.364
2016-05-23,853.322
2016-05-24,871.381
2016-05-25,888.576
2016-05-26,886.139
2016-05-27,882.086
2016-05-30,882.478
2016-05-31,871.655
2016-06-01,856.941
2016-06-02,858.396
2016-06-03,866.964
2016-06-06,875.233
2016-06-07,883.419
2016-06-08,887.555
2016-06-09,872.912
2016-06-10,848.463
2016-06-13,836.021
2016-06-14,809.011
2016-06-15,819.129
2016-06-16,808.081
2016-06-17,836.337
2016-06-20,886.423
2016-06-21,888.556
2016-06-22,894.658
2016-06-23,915.768
2016-06-24,807.834
2016-06-27,755.603
2016-06-28,786.216
2016-06-29,826.673
2016-06-30,836.327
2016-07-01,839.027
2016-07-04,831.63
2016-07-05,815.798
2016-07-06,796.354
2016-07-07,808.589
2016-07-08,819.603
2016-07-11,835.819
2016-07-12,850.185
2016-07-13,850.083
2016-07-14,856.836
2016-07-15,852.174
2016-07-18,855.973
2016-07-19,846.972
2016-07-20,853.374
2016-07-21,854.207
2016-07-22,848.495
2016-07-25,847.644
2016-07-26,848.342
2016-07-27,854.439
2016-07-28,849.094
2016-07-29,858.159
2016-08-01,847.862
2016-08-02,845.942
2016-08-03,848.032
2016-08-04,851.744
2016-08-05,854.944
2016-08-08,859.409
2016-08-09,860.78
2016-08-10,862.736
2016-08-11,870.488
2016-08-12,868.019
2016-08-15,867.088
2016-08-16,867.779
2016-08-17,865.946
2016-08-18,880.027
2016-08-19,870.552
2016-08-22,871.991
2016-08-23,881.175
2016-08-24,882.515
2016-08-25,875.153
2016-08-26,880.416
2016-08-29,871.815
2016-08-30,871.149
2016-08-31,866.287
2016-09-01,874.599
2016-09-02,894.527
2016-09-05,893.014
2016-09-06,893.049
2016-09-07,890.805
2016-09-08,894.482
2016-09-09,881.757
2016-09-12,873.033
2016-09-13,858.236
2016-09-14,859.173
2016-09-15,865.965
2016-09-16,855.915
2016-09-19,867.882
2016-09-20,861.207
2016-09-21,864.38
2016-09-22,883.042
2016-09-23,872.167
2016-09-26,862.228
2016-09-27,859.469
2016-09-28,865.265
2016-09-29,879.487
2016-09-30,877.156
2016-10-03,879.003
2016-10-04,884.795
2016-10-05,883.14
2016-10-06,872.807
2016-10-07,866.933
2016-10-10,868.272
2016-10-11,853.833
2016-10-12,846.654
2016-10-13,840.493
2016-10-14,846.499
2016-10-17,835.429
2016-10-18,853.988
2016-10-19,856.838
2016-10-20,856.326
2016-10-21,854.35
2016-10-24,850.349
2016-10-25,849.839
2016-10-26,850.335
2016-10-27,849.522
2016-10-28,848.532
2016-10-31,847.159
2016-11-01,843.729
2016-11-02,840.718
2016-11-03,845.994
2016-11-04,840.209
2016-11-07,845.602
2016-11-08,850.174
2016-11-09,864.053
2016-11-10,864.486
2016-11-11,855.866
2016-11-14,851.769
2016-11-15,850.857
2016-11-16,846.618
2016-11-17,853.186
2016-11-18,840.972
2016-11-21,853.53
2016-11-22,858.288
2016-11-23,856.917
2016-11-24,863.564
2016-11-25,862.157
2016-11-28,853.569
2016-11-29,854.057
2016-11-30,856.79
2016-12-01,868.448
2016-12-02,866.413
2016-12-05,871.668
2016-12-06,879.876
2016-12-07,893.02
2016-12-08,892.693
2016-12-09,893.942
2016-12-12,894.0
2016-12-13,903.109
2016-12-14,901.878
2016-12-15,888.142
2016-12-16,892.621
2016-12-19,886.882
2016-12-20,888.266
2016-12-21,889.899
2016-12-22,886.985
2016-12-23,883.8
2016-12-26,883.8
2016-12-27,883.872
2016-12-28,886.402
2016-12-29,887.593
2016-12-30,899.178
2017-01-02,899.178
2017-01-03,898.039
2017-01-04,904.606
2017-01-05,914.516
2017-01-06,909.867
2017-01-09,896.854
2017-01-10,904.103
2017-01-11,896.812
2017-01-12,908.639
2017-01-13,910.816
2017-01-16,899.482
2017-01-17,915.451
2017-01-18,914.497
2017-01-19,904.372
2017-01-20,903.829
2017-01-23,909.626
2017-01-24,909.135
2017-01-25,919.353
2017-01-26,917.248
2017-01-27,915.267
2017-01-30,902.216
2017-01-31,904.923
2017-02-01,911.828
2017-02-02,905.463
2017-02-03,911.11
2017-02-06,904.979
2017-02-07,904.976
2017-02-08,909.996
2017-02-09,916.088
2017-02-10,918.108
2017-02-13,923.493
2017-02-14,922.862
2017-02-15,926.309
2017-02-16,926.633
2017-02-17,917.504
2017-02-20,922.937
2017-02-21,916.487
2017-02-22,917.269
2017-02-23,922.062
2017-02-24,913.023
2017-02-27,911.054
2017-02-28,912.039
2017-03-01,917.896
2017-03-02,916.267
2017-03-03,915.122
2017-03-06,912.022
2017-03-07,906.251
2017-03-08,904.496
2017-03-09,899.351
2017-03-10,904.883
2017-03-13,912.545
2017-03-14,902.282
2017-03-15,907.686
2017-03-16,925.56
2017-03-17,926.446
2017-03-20,926.444
2017-03-21,928.533
2017-03-22,921.263
2017-03-23,928.009
2017-03-24,922.561
2017-03-27,922.6
2017-03-28,928.399
2017-03-29,922.638
2017-03-30,928.994
2017-03-31,924.259
2017-04-03,916.862
2017-04-04,919.224
2017-04-05,923.355
2017-04-06,924.557
2017-04-07,922.542
2017-04-10,925.098
2017-04-11,930.816
2017-04-12,930.299
2017-04-13,927.567
2017-04-14,927.567
2017-04-17,933.198
2017-04-18,924.903
2017-04-19,926.479
2017-04-20,928.495
2017-04-21,922.88
2017-04-24,940.982
2017-04-25,947.026
2017-04-26,951.943
2017-04-27,948.365
2017-04-28,947.294
2017-05-01,946.635
2017-05-02,951.369
2017-05-03,947.123
2017-05-04,951.075
2017-05-05,961.003
2017-05-08,960.799
2017-05-09,966.593
2017-05-10,973.563
2017-05-11,968.745
2017-05-12,974.184
2017-05-15,981.354
2017-05-16,987.575
2017-05-17,989.872
2017-05-18,985.372
2017-05-19,991.665
2017-05-22,993.859
2017-05-23,991.521
2017-05-24,992.512
2017-05-25,990.978
2017-05-26,980.724
2017-05-29,984.673
2017-05-30,983.957
2017-05-31,983.729
2017-06-01,986.384
2017-06-02,981.439
2017-06-05,982.708
2017-06-06,977.741
2017-06-07,978.799
2017-06-08,979.155
2017-06-09,972.095
2017-06-12,967.311
2017-06-13,971.309
2017-06-14,971.279
2017-06-15,960.478
2017-06-16,970.535
2017-06-19,972.788
2017-06-20,952.418
2017-06-21,952.046
2017-06-22,952.178
2017-06-23,957.169
2017-06-26,959.864
2017-06-27,961.938
2017-06-28,969.386
2017-06-29,974.649
2017-06-30,967.781
2017-07-03,974.546
2017-07-04,970.992
2017-07-05,970.39
2017-07-06,971.551
2017-07-07,966.554
2017-07-10,967.564
2017-07-11,961.518
2017-07-12,973.238
2017-07-13,977.06
2017-07-14,983.951
2017-07-17,987.026
2017-07-18,983.62
2017-07-19,989.826
2017-07-20,992.26
2017-07-21,987.153
2017-07-24,983.056
2017-07-25,993.827
2017-07-26,995.601
2017-07-27,992.772
2017-07-28,991.468
2017-07-31,1002.349
2017-08-01,1010.572
2017-08-02,1010.763
2017-08-03,1012.543
2017-08-04,1008.294
2017-08-07,1009.948
2017-08-08,1008.057
2017-08-09,1005.12
2017-08-10,996.427
2017-08-11,982.874
2017-08-14,989.248
2017-08-15,979.934
2017-08-16,986.791
2017-08-17,982.784
2017-08-18,974.22
2017-08-21,977.65
2017-08-22,979.955
2017-08-23,979.948
2017-08-24,980.911
2017-08-25,986.819
2017-08-28,990.689
2017-08-29,984.822
2017-08-30,986.827
2017-08-31,992.214
2017-09-01,998.309
2017-09-04,993.226
2017-09-05,995.73
2017-09-06,996.394
2017-09-07,1004.734
2017-09-08,1005.016
2017-09-11,1011.015
2017-09-12,1017.625
2017-09-13,1011.498
2017-09-14,1012.349
2017-09-15,1018.442
2017-09-18,1020.084
2017-09-19,1026.006
2017-09-20,1030.903
2017-09-21,1030.524
2017-09-22,1036.326
2017-09-25,1033.774
2017-09-26,1026.286
2017-09-27,1027.888
2017-09-28,1034.832
2017-09-29,1040.604
2017-10-02,1037.622
2017-10-03,1040.881
2017-10-04,1041.126
2017-10-05,1036.785
2017-10-06,1031.477
2017-10-09,1034.154
2017-10-10,1044.586
2017-10-11,1039.849
2017-10-12,1040.823
2017-10-13,1049.746
2017-10-16,1047.96
2017-10-17,1037.862
2017-10-18,1042.015
2017-10-19,1044.049
2017-10-20,1043.383
2017-10-23,1041.704
2017-10-24,1038.647
2017-10-25,1036.259
2017-10-26,1032.273
2017-10-27,1029.048
2017-10-30,1035.806
2017-10-31,1044.655
2017-11-01,1046.526
2017-11-02,1040.923
2017-11-03,1039.669
2017-11-06,1045.768
2017-11-07,1041.327
2017-11-08,1040.885
2017-11-09,1036.591
2017-11-10,1036.472
2017-11-13,1023.726
2017-11-14,1024.245
2017-11-15,1021.732
2017-11-16,1024.011
2017-11-17,1023.12
2017-11-20,1027.956
2017-11-21,1027.199
2017-11-22,1035.687
2017-11-23,1035.795
2017-11-24,1039.457
2017-11-27,1034.094
2017-11-28,1037.283
2017-11-29,1047.765
2017-11-30,1050.323
2017-12-01,1043.18
2017-12-04,1046.945
2017-12-05,1041.263
2017-12-06,1034.162
2017-12-07,1033.811
2017-12-08,1041.632
2017-12-11,1049.305
2017-12-12,1053.749
2017-12-13,1056.306
2017-12-14,1055.797
2017-12-15,1052.51
2017-12-18,1065.918
2017-12-19,1062.57
2017-12-20,1066.843
2017-12-21,1073.192
2017-12-22,1072.548
2017-12-25,1072.548
2017-12-26,1072.508
2017-12-27,1080.44
2017-12-28,1084.919
2017-12-29,1100.23
2018-01-01,1100.23
2018-01-02,1102.188
2018-01-03,1100.383
2018-01-04,1108.215
2018-01-05,1112.41
2018-01-08,1110.696
2018-01-09,1111.395
2018-01-10,1115.996
2018-01-11,1118.669
2018-01-12,1136.399
2018-01-15,1144.982
2018-01-16,1139.806
2018-01-17,1138.654
2018-01-18,1140.326
2018-01-19,1136.842
2018-01-22,1146.38
2018-01-23,1150.632
2018-01-24,1156.635
2018-01-25,1161.953
2018-01-26,1157.738
2018-01-29,1149.261
2018-01-30,1139.074
2018-01-31,1137.709
2018-02-01,1130.78
2018-02-02,1115.628
2018-02-05,1093.0
2018-02-06,1054.878
2018-02-07,1074.111
2018-02-08,1068.24
2018-02-09,1043.081
2018-02-12,1053.375
2018-02-13,1058.314
2018-02-14,1072.278
2018-02-15,1084.913
2018-02-16,1093.602
2018-02-19,1086.428
2018-02-20,1084.977
2018-02-21,1087.35
2018-02-22,1084.975
2018-02-23,1086.306
2018-02-26,1089.326
2018-02-27,1085.594
2018-02-28,1070.258
2018-03-01,1059.737
2018-03-02,1047.374
2018-03-05,1061.277
2018-03-06,1070.447
2018-03-07,1071.703
2018-03-08,1072.265
2018-03-09,1077.836
2018-03-12,1079.275
2018-03-13,1073.509
2018-03-14,1065.816
2018-03-15,1066.916
2018-03-16,1069.78
2018-03-19,1061.526
2018-03-20,1064.197
2018-03-21,1067.3
2018-03-22,1054.122
2018-03-23,1054.669
2018-03-26,1055.986
2018-03-27,1065.747
2018-03-28,1063.375
2018-03-29,1060.826
2018-03-30,1060.826
2018-04-02,1062.717
2018-04-03,1059.328
2018-04-04,1061.947
2018-04-05,1080.702
2018-04-06,1085.209
2018-04-09,1090.427
2018-04-10,1108.078
2018-04-11,1111.128
2018-04-12,1116.592
2018-04-13,1120.565
2018-04-16,1117.135
2018-04-17,1122.09
2018-04-18,1131.971
2018-04-19,1138.046
2018-04-20,1129.377
2018-04-23,1130.038
2018-04-24,1134.616
2018-04-25,1122.869
2018-04-26,1127.883
2018-04-27,1126.705
2018-04-30,1127.774
2018-05-01,1115.037
2018-05-02,1119.794
2018-05-03,1109.615
2018-05-04,1116.124
2018-05-07,1120.377
2018-05-08,1114.089
2018-05-09,1136.603
2018-05-10,1135.819
2018-05-11,1149.08
2018-05-14,1151.831
2018-05-15,1144.024
2018-05-16,1142.256
2018-05-17,1154.307
2018-05-18,1150.238
2018-05-21,1156.322
2018-05-22,1160.512
2018-05-23,1137.571
2018-05-24,1126.892
2018-05-25,1120.838
2018-05-28,1119.659
2018-05-29,1102.31
2018-05-30,1113.089
2018-05-31,1112.753
2018-06-01,1120.408
2018-06-04,1125.779
2018-06-05,1117.532
2018-06-06,1129.498
2018-06-07,1130.939
2018-06-08,1124.73
2018-06-11,1131.76
2018-06-12,1122.365
2018-06-13,1121.647
2018-06-14,1130.378
2018-06-15,1102.028
2018-06-18,1100.255
2018-06-19,1089.947
2018-06-20,1092.808
2018-06-21,1088.749
2018-06-22,1111.247
2018-06-25,1085.61
2018-06-26,1086.857
2018-06-27,1092.356
2018-06-28,1088.141
2018-06-29,1099.509
2018-07-02,1079.568
2018-07-03,1089.221
2018-07-04,1090.09
2018-07-05,1096.162
2018-07-06,1102.035
2018-07-09,1112.799
2018-07-10,1112.785
2018-07-11,1093.678
2018-07-12,1098.65
2018-07-13,1097.299
2018-07-16,1088.558
2018-07-17,1085.442
2018-07-18,1083.014
2018-07-19,1079.124
2018-07-20,1086.639
2018-07-23,1085.519
2018-07-24,1098.792
2018-07-25,1091.532
2018-07-26,1091.023
2018-07-27,1094.406
2018-07-30,1097.456
2018-07-31,1102.849
2018-08-01,1087.809
2018-08-02,1066.059
2018-08-03,1075.879
2018-08-06,1069.573
2018-08-07,1081.087
2018-08-08,1081.971
2018-08-09,1079.939
2018-08-10,1060.989
2018-08-13,1057.215
2018-08-14,1050.637
2018-08-15,1028.328
2018-08-16,1043.191
2018-08-17,1044.207
2018-08-20,1050.142
2018-08-21,1057.324
2018-08-22,1062.149
2018-08-23,1055.098
2018-08-24,1058.332
2018-08-27,1060.925
2018-08-28,1064.89
2018-08-29,1065.755
2018-08-30,1060.104
2018-08-31,1047.012
2018-09-03,1047.548
2018-09-04,1037.071
2018-09-05,1038.788
2018-09-06,1030.51
2018-09-07,1024.254
2018-09-10,1029.214
2018-09-11,1025.473
2018-09-12,1035.871
2018-09-13,1037.577
2018-09-14,1037.732
2018-09-17,1045.535
2018-09-18,1047.252
2018-09-19,1053.223
2018-09-20,1064.578
2018-09-21,1070.378
2018-09-24,1069.793
2018-09-25,1079.603
2018-09-26,1079.92
2018-09-27,1078.243
2018-09-28,1065.708
2018-10-01,1063.328
2018-10-02,1057.259
2018-10-03,1065.129
2018-10-04,1060.633
2018-10-05,1050.318
2018-10-08,1037.799
2018-10-09,1041.146
2018-10-10,1041.0
2018-10-11,1021.295
2018-10-12,1013.849
2018-10-15,1017.73
2018-10-16,1025.363
2018-10-17,1019.517
2018-10-18,1011.172
2018-10-19,1010.971
2018-10-22,1004.266
2018-10-23,990.412
2018-10-24,985.818
2018-10-25,983.167
2018-10-26,974.041
2018-10-29,986.303
2018-10-30,982.508
2018-10-31,998.515
2018-11-01,1012.814
2018-11-02,1008.652
2018-11-05,1015.935
2018-11-06,1011.152
2018-11-07,1025.582
2018-11-08,1030.101
2018-11-09,1014.086
2018-11-12,991.714
2018-11-13,999.975
2018-11-14,996.026
2018-11-15,979.941
2018-11-16,980.414
2018-11-19,981.707
2018-11-20,969.904
2018-11-21,980.819
2018-11-22,977.126
2018-11-23,966.247
2018-11-26,982.179
2018-11-27,972.036
2018-11-28,972.121
2018-11-29,976.77
2018-11-30,967.928
2018-12-03,974.798
2018-12-04,967.432
2018-12-05,956.471
2018-12-06,927.847
2018-12-07,936.723
2018-12-10,910.104
2018-12-11,919.932
2018-12-12,941.544
2018-12-13,936.817
2018-12-14,926.895
2018-12-17,921.963
2018-12-18,913.37
2018-12-19,924.196
2018-12-20,915.943
2018-12-21,919.947
2018-12-24,917.914
2018-12-25,917.914
2018-12-26,914.666
2018-12-27,898.274
2018-12-28,924.208
2018-12-31,926.321
2019-01-01,926.321
2019-01-02,918.359
2019-01-03,914.434
2019-01-04,943.845
2019-01-07,944.495
2019-01-08,948.03
2019-01-09,955.354
2019-01-10,963.222
2019-01-11,964.455
2019-01-14,963.244
2019-01-15,959.368
2019-01-16,961.884
2019-01-17,961.677
2019-01-18,981.048
2019-01-21,979.366
2019-01-22,973.616
2019-01-23,973.487
2019-01-24,970.068
2019-01-25,979.402
2019-01-28,968.559
2019-01-29,980.829
2019-01-30,990.982
2019-01-31,1001.001
2019-02-01,1002.946
2019-02-04,1003.2
2019-02-05,1010.204
2019-02-06,1013.458
2019-02-07,1000.292
2019-02-08,993.548
2019-02-11,995.461
2019-02-12,997.565
2019-02-13,1005.83
2019-02-14,999.754
2019-02-15,1010.283
2019-02-18,1014.637
2019-02-19,1017.857
2019-02-20,1029.709
2019-02-21,1022.634
2019-02-22,1024.741
2019-02-25,1025.862
2019-02-26,1036.6
2019-02-27,1040.772
2019-02-28,1034.518
2019-03-01,1035.921
2019-03-04,1033.261
2019-03-05,1034.175
2019-03-06,1039.782
2019-03-07,1031.621
2019-03-08,1015.475
2019-03-11,1025.275
2019-03-12,1029.182
2019-03-13,1040.412
2019-03-14,1049.672
2019-03-15,1055.604
2019-03-18,1062.481
2019-03-19,1070.18
2019-03-20,1057.43
2019-03-21,1054.33
2019-03-22,1044.966
2019-03-25,1038.058
2019-03-26,1041.537
2019-03-27,1041.344
2019-03-28,1036.529
2019-03-29,1040.666
2019-04-01,1056.824
2019-04-02,1057.674
2019-04-03,1073.68
2019-04-04,1065.943
2019-04-05,1065.682
2019-04-08,1070.464
2019-04-09,1066.86
2019-04-10,1070.866
2019-04-11,1070.739
2019-04-12,1076.012
2019-04-15,1077.661
2019-04-16,1077.48
2019-04-17,1076.996
2019-04-18,1070.409
2019-04-19,1070.409
2019-04-22,1067.776
2019-04-23,1071.752
2019-04-24,1063.804
2019-04-25,1053.666
2019-04-26,1053.164
2019-04-29,1054.695
2019-04-30,1060.277
2019-05-01,1058.04
2019-05-02,1050.362
2019-05-03,1060.787
2019-05-06,1058.604
2019-05-07,1035.914
2019-05-08,1031.263
2019-05-09,1024.835
2019-05-10,1025.44
2019-05-13,1015.363
2019-05-14,1021.004
2019-05-15,1022.508
2019-05-16,1027.117
2019-05-17,1021.335
2019-05-20,1016.176
2019-05-21,1023.224
2019-05-22,1009.461
2019-05-23,994.198
2019-05-24,1002.82
2019-05-27,1001.832
2019-05-28,1000.305
2019-05-29,986.626
2019-05-30,987.233
2019-05-31,980.149
2019-06-03,983.578
2019-06-04,994.114
2019-06-05,997.881
2019-06-06,1002.534
2019-06-07,1016.476
2019-06-10,1018.455
2019-06-11,1024.433
2019-06-12,1016.014
2019-06-13,1013.043
2019-06-14,1002.716
2019-06-17,999.619
2019-06-18,1010.164
2019-06-19,1012.749
2019-06-20,1021.61
2019-06-21,1020.958
2019-06-24,1020.69
2019-06-25,1022.805
2019-06-26,1021.528
2019-06-27,1020.678
2019-06-28,1027.851
2019-07-01,1032.743
2019-07-02,1033.98
2019-07-03,1035.508
2019-07-04,1036.281
2019-07-05,1024.752
2019-07-08,1025.186
2019-07-09,1018.479
2019-07-10,1020.243
2019-07-11,1020.755
2019-07-12,1023.337
2019-07-15,1021.75
2019-07-16,1018.189
2019-07-17,1011.321
2019-07-18,1012.326
2019-07-19,1017.407
2019-07-22,1018.6
2019-07-23,1020.14
2019-07-24,1017.864
2019-07-25,1015.998
2019-07-26,1012.413
2019-07-29,1012.349
2019-07-30,1000.57
2019-07-31,999.322
2019-08-01,985.497
2019-08-02,958.937
2019-08-05,936.323
2019-08-06,932.62
2019-08-07,932.356
2019-08-08,945.755
2019-08-09,934.349
2019-08-12,928.503
2019-08-13,933.629
2019-08-14,918.162
2019-08-15,913.305
2019-08-16,920.835
2019-08-19,931.908
2019-08-20,921.837
2019-08-21,929.765
2019-08-22,933.158
2019-08-23,930.17
2019-08-26,926.229
2019-08-27,927.739
2019-08-28,926.268
2019-08-29,933.525
2019-08-30,934.691
2019-09-02,931.59
2019-09-03,931.482
2019-09-04,946.816
2019-09-05,957.874
2019-09-06,956.845
2019-09-09,959.944
2019-09-10,974.334
2019-09-11,982.278
2019-09-12,980.602
2019-09-13,999.969
2019-09-16,994.0
2019-09-17,994.538
2019-09-18,993.488
2019-09-19,998.697
2019-09-20,1001.333
2019-09-23,990.812
2019-09-24,985.249
2019-09-25,978.596
2019-09-26,980.792
2019-09-27,990.215
2019-09-30,990.293
2019-10-01,977.446
2019-10-02,952.36
2019-10-03,953.273
2019-10-04,953.739
2019-10-07,960.431
2019-10-08,944.308
2019-10-09,945.966
2019-10-10,958.695
2019-10-11,1009.865
2019-10-14,995.047
2019-10-15,1015.376
2019-10-16,1011.984
2019-10-17,1018.045
2019-10-18,1020.292
2019-10-21,1032.903
2019-10-22,1032.446
2019-10-23,1037.845
2019-10-24,1039.81
2019-10-25,1036.67
2019-10-28,1038.526
2019-10-29,1036.514
2019-10-30,1032.268
2019-10-31,1023.979
2019-11-01,1034.629
2019-11-04,1045.244
2019-11-05,1046.607
2019-11-06,1046.361
2019-11-07,1046.658
2019-11-08,1036.846
2019-11-11,1041.399
2019-11-12,1045.304
2019-11-13,1037.708
2019-11-14,1033.021
2019-11-15,1040.925
2019-11-18,1045.028
2019-11-19,1044.671
2019-11-20,1034.688
2019-11-21,1032.356
2019-11-22,1037.187
2019-11-25,1051.704
2019-11-26,1046.339
2019-11-27,1054.334
2019-11-28,1057.512
2019-11-29,1047.561
2019-12-02,1039.767
2019-12-03,1025.827
2019-12-04,1041.749
2019-12-05,1038.532
2019-12-06,1050.853
2019-12-09,1055.557
2019-12-10,1052.863
2019-12-11,1052.175
2019-12-12,1059.18
2019-12-13,1096.134
2019-12-16,1119.938
2019-12-17,1103.854
2019-12-18,1101.162
2019-12-19,1101.833
2019-12-20,1100.18
2019-12-23,1094.915
2019-12-24,1102.282
2019-12-25,1102.282
2019-12-26,1105.386
2019-12-27,1113.861
2019-12-30,1108.756
2019-12-31,1113.328
2020-01-01,1113.328
2020-01-02,1120.076
2020-01-03,1113.445
2020-01-06,1114.881
2020-01-07,1112.268
2020-01-08,1109.194
2020-01-09,1103.442
2020-01-10,1102.809
2020-01-13,1101.169
2020-01-14,1102.766
2020-01-15,1103.094
2020-01-16,1103.99
2020-01-17,1108.761
2020-01-20,1103.3
2020-01-21,1100.604
2020-01-22,1101.222
2020-01-23,1089.205
2020-01-24,1094.867
2020-01-27,1066.9
2020-01-28,1070.328
2020-01-29,1072.444
2020-01-30,1065.521
2020-01-31,1057.823
2020-02-03,1045.76
2020-02-04,1063.025
2020-02-05,1063.886
2020-02-06,1058.897
2020-02-07,1054.707
2020-02-10,1049.942
2020-02-11,1061.147
