Date,EUROPE IMI GROWTH IMI (Large+Mid+Small Cap)
2019-10-14,1559.154
2019-10-15,1573.135
2019-10-16,1570.885
2019-10-17,1578.769
2019-10-18,1574.069
2019-10-21,1580.119
2019-10-22,1577.799
2019-10-23,1572.387
2019-10-24,1584.447
2019-10-25,1587.053
2019-10-28,1593.102
2019-10-29,1595.875
2019-10-30,1606.992
2019-10-31,1606.314
2019-11-01,1619.002
2019-11-04,1628.58
2019-11-05,1616.172
2019-11-06,1620.642
2019-11-07,1621.45
2019-11-08,1617.099
2019-11-11,1619.015
2019-11-12,1619.356
2019-11-13,1623.058
2019-11-14,1618.058
2019-11-15,1632.407
2019-11-18,1637.621
2019-11-19,1635.672
2019-11-20,1628.693
2019-11-21,1621.204
2019-11-22,1620.818
2019-11-25,1636.191
2019-11-26,1644.201
2019-11-27,1645.63
2019-11-28,1645.798
2019-11-29,1644.406
2019-12-02,1623.75
2019-12-03,1618.67
2019-12-04,1636.074
2019-12-05,1637.63
2019-12-06,1649.287
2019-12-09,1647.299
2019-12-10,1644.341
2019-12-11,1646.723
2019-12-12,1651.064
2019-12-13,1668.67
2019-12-16,1691.403
2019-12-17,1682.118
2019-12-18,1675.415
2019-12-19,1677.372
2019-12-20,1690.662
2019-12-23,1694.898
2019-12-24,1697.904
2019-12-25,1697.904
2019-12-26,1699.248
2019-12-27,1714.191
2019-12-30,1703.708
2019-12-31,1705.897
2020-01-01,1705.897
2020-01-02,1715.857
2020-01-03,1706.407
2020-01-06,1701.987
2020-01-07,1698.974
2020-01-08,1698.633
2020-01-09,1705.064
2020-01-10,1705.263
2020-01-13,1708.251
2020-01-14,1715.006
2020-01-15,1728.22
2020-01-16,1730.08
2020-01-17,1742.318
2020-01-20,1737.61
2020-01-21,1740.793
2020-01-22,1739.653
2020-01-23,1722.207
2020-01-24,1735.451
2020-01-27,1695.244
2020-01-28,1703.911
2020-01-29,1711.618
2020-01-30,1701.239
2020-01-31,1691.093
2020-02-03,1695.491
2020-02-04,1720.234
2020-02-05,1735.779
2020-02-06,1738.6
2020-02-07,1730.848
2020-02-10,1727.891
2020-02-11,1741.752
2020-02-12,1745.314
2020-02-13,1737.999
2020-02-14,1735.446
2020-02-17,1736.54
2020-02-18,1732.156
2020-02-19,1746.786
2020-02-20,1733.004
2020-02-21,1733.215
2020-02-24,1668.35
2020-02-25,1642.874
2020-02-26,1642.507
2020-02-27,1601.536
2020-02-28,1549.652
2020-03-02,1577.263
2020-03-03,1614.488
2020-03-04,1628.739
2020-03-05,1617.636
2020-03-06,1576.67
2020-03-09,1496.783
2020-03-10,1471.812
2020-03-11,1445.533
2020-03-12,1279.609
2020-03-13,1295.268
2020-03-16,1251.06
2020-03-17,1250.589
2020-03-18,1190.99
2020-03-19,1222.104
2020-03-20,1239.006
2020-03-23,1193.154
2020-03-24,1279.699
2020-03-25,1319.891
2020-03-26,1384.68
2020-03-27,1349.392
2020-03-30,1370.918
2020-03-31,1382.559
2020-04-01,1343.309
2020-04-02,1335.674
2020-04-03,1324.216
2020-04-06,1366.686
2020-04-07,1399.188
2020-04-08,1402.673
2020-04-09,1429.615
2020-04-10,1429.615
2020-04-13,1426.272
2020-04-14,1457.062
2020-04-15,1411.708
2020-04-16,1420.466
2020-04-17,1459.907
2020-04-20,1474.67
2020-04-21,1427.77
2020-04-22,1446.446
2020-04-23,1454.35
2020-04-24,1440.62
2020-04-27,1465.589
2020-04-28,1479.036
2020-04-29,1495.3
2020-04-30,1491.256
2020-05-01,1490.098
2020-05-04,1444.759
2020-05-05,1461.535
2020-05-06,1458.071
2020-05-07,1472.763
2020-05-08,1499.062
2020-05-11,1494.433
2020-05-12,1504.507
2020-05-13,1479.123
2020-05-14,1442.467
2020-05-15,1450.209
2020-05-18,1505.24
2020-05-19,1512.41
2020-05-20,1536.314
2020-05-21,1522.135
2020-05-22,1516.217
2020-05-25,1539.823
2020-05-26,1558.585
2020-05-27,1544.353
2020-05-28,1589.225
2020-05-29,1584.395
2020-06-01,1596.612
2020-06-02,1614.693
2020-06-03,1647.158
2020-06-04,1655.689
2020-06-05,1670.356
2020-06-08,1652.306
2020-06-09,1654.214
2020-06-10,1656.032
2020-06-11,1610.779
2020-06-12,1591.111
2020-06-15,1594.586
2020-06-16,1630.398
2020-06-17,1650.573
2020-06-18,1637.416
2020-06-19,1645.796
2020-06-22,1642.73
2020-06-23,1671.585
2020-06-24,1623.053
2020-06-25,1623.337
2020-06-26,1622.018
2020-06-29,1626.95
2020-06-30,1629.61
2020-07-01,1643.06
2020-07-02,1664.933
2020-07-03,1657.553
2020-07-06,1691.927
2020-07-07,1679.699
2020-07-08,1680.175
2020-07-09,1672.556
2020-07-10,1685.679
2020-07-13,1710.715
2020-07-14,1690.634
2020-07-15,1725.615
2020-07-16,1717.611
2020-07-17,1723.372
2020-07-20,1745.581
2020-07-21,1755.261
2020-07-22,1761.339
2020-07-23,1767.675
2020-07-24,1736.467
2020-07-27,1761.571
2020-07-28,1759.133
2020-07-29,1768.595
2020-07-30,1743.739
2020-07-31,1735.695
2020-08-03,1755.982
2020-08-04,1746.281
2020-08-05,1771.09
2020-08-06,1756.697
2020-08-07,1759.797
2020-08-10,1750.475
2020-08-11,1772.238
2020-08-12,1799.263
2020-08-13,1802.989
2020-08-14,1777.595
2020-08-17,1797.712
2020-08-18,1795.603
2020-08-19,1802.235
2020-08-20,1781.465
2020-08-21,1772.0
2020-08-24,1797.896
2020-08-25,1797.985
2020-08-26,1817.188
2020-08-27,1801.564
2020-08-28,1803.546
2020-08-31,1807.153
2020-09-01,1804.757
2020-09-02,1821.379
2020-09-03,1786.712
2020-09-04,1752.717
2020-09-07,1787.394
2020-09-08,1764.996
2020-09-09,1795.565
2020-09-10,1795.513
2020-09-11,1795.022
2020-09-14,1805.934
2020-09-15,1816.696
2020-09-16,1826.601
2020-09-17,1817.481
2020-09-18,1822.712
2020-09-21,1759.093
2020-09-22,1758.628
2020-09-23,1766.249
2020-09-24,1740.871
2020-09-25,1743.168
2020-09-28,1777.081
2020-09-29,1788.293
2020-09-30,1782.883
2020-10-01,1797.412
2020-10-02,1795.259
2020-10-05,1816.816
2020-10-06,1806.431
2020-10-07,1799.659
2020-10-08,1808.972
2020-10-09,1836.674
2020-10-12,1855.093
2020-10-13,1842.224
2020-10-14,1839.579
2020-10-15,1795.805
2020-10-16,1822.732
2020-10-19,1827.068
2020-10-20,1826.149
2020-10-21,1807.724
2020-10-22,1796.816
2020-10-23,1801.973
2020-10-26,1764.109
2020-10-27,1761.289
2020-10-28,1702.887
2020-10-29,1689.275
2020-10-30,1685.74
2020-11-02,1700.648
2020-11-03,1748.075
2020-11-04,1795.395
2020-11-05,1834.558
2020-11-06,1840.235
2020-11-09,1864.321
2020-11-10,1855.443
2020-11-11,1874.046
2020-11-12,1871.679
2020-11-13,1867.731
2020-11-16,1879.328
2020-11-17,1875.312
2020-11-18,1880.586
2020-11-19,1867.31
2020-11-20,1880.247
2020-11-23,1859.074
2020-11-24,1859.549
2020-11-25,1867.184
2020-11-26,1873.268
2020-11-27,1892.42
2020-11-30,1886.872
2020-12-01,1902.33
2020-12-02,1903.867
2020-12-03,1915.729
2020-12-04,1921.628
2020-12-07,1922.935
2020-12-08,1926.835
2020-12-09,1925.053
2020-12-10,1925.029
2020-12-11,1917.797
2020-12-14,1927.331
2020-12-15,1934.12
2020-12-16,1955.578
2020-12-17,1974.1
2020-12-18,1972.671
2020-12-21,1934.809
2020-12-22,1951.31
2020-12-23,1962.007
2020-12-24,1963.211
2020-12-25,1963.211
2020-12-28,1984.534
2020-12-29,2010.761
2020-12-30,2013.8
2020-12-31,1999.152
2021-01-01,1999.152
2021-01-04,2023.29
2021-01-05,2017.391
2021-01-06,2017.144
2021-01-07,2019.892
2021-01-08,2041.758
2021-01-11,2013.182
2021-01-12,2012.142
2021-01-13,2016.26
2021-01-14,2024.236
2021-01-15,1995.714
2021-01-18,2001.224
2021-01-19,2008.504
2021-01-20,2022.77
2021-01-21,2038.981
2021-01-22,2034.799
2021-01-25,2020.309
2021-01-26,2036.227
2021-01-27,1998.955
2021-01-28,2006.381
2021-01-29,1975.712
2021-02-01,1997.254
2021-02-02,2014.784
2021-02-03,2014.461
2021-02-04,2019.116
2021-02-05,2023.597
2021-02-08,2033.905
2021-02-09,2044.783
2021-02-10,2038.719
2021-02-11,2059.571
2021-02-12,2073.162
2021-02-15,2091.465
2021-02-16,2088.143
2021-02-17,2051.666
2021-02-18,2044.253
2021-02-19,2060.624
2021-02-22,2043.678
2021-02-23,2025.562
2021-02-24,2020.798
2021-02-25,2031.081
2021-02-26,1989.093
2021-03-01,2012.301
2021-03-02,2013.278
2021-03-03,2002.841
2021-03-04,1980.41
2021-03-05,1932.056
2021-03-08,1955.878
2021-03-09,1991.996
2021-03-10,2001.609
2021-03-11,2034.125
2021-03-12,2014.883
2021-03-15,2018.082
2021-03-16,2036.959
2021-03-17,2022.365
2021-03-18,2028.079
2021-03-19,2014.891
2021-03-22,2034.172
2021-03-23,2017.635
2021-03-24,2006.53
2021-03-25,1996.14
2021-03-26,2019.483
2021-03-29,2016.822
2021-03-30,2019.602
2021-03-31,2027.673
2021-04-01,2049.421
2021-04-02,2049.421
2021-04-05,2057.717
2021-04-06,2079.314
2021-04-07,2079.421
2021-04-08,2103.74
2021-04-09,2111.855
2021-04-12,2100.204
2021-04-13,2114.799
2021-04-14,2126.758
2021-04-15,2142.09
2021-04-16,2160.927
2021-04-19,2163.989
2021-04-20,2136.225
2021-04-21,2155.896
2021-04-22,2179.367
2021-04-23,2181.86
2021-04-26,2188.18
2021-04-27,2188.581
2021-04-28,2182.078
2021-04-29,2180.194
2021-04-30,2159.077
2021-05-03,2178.16
2021-05-04,2129.036
2021-05-05,2162.002
2021-05-06,2159.211
2021-05-07,2202.534
2021-05-10,2193.654
2021-05-11,2150.068
2021-05-12,2131.295
2021-05-13,2135.531
2021-05-14,2170.849
2021-05-17,2173.633
2021-05-18,2196.028
2021-05-19,2168.082
2021-05-20,2206.675
2021-05-21,2214.915
2021-05-24,2227.167
2021-05-25,2241.07
2021-05-26,2238.499
2021-05-27,2237.698
2021-05-28,2250.549
2021-05-31,2250.58
2021-06-01,2266.089
2021-06-02,2261.031
2021-06-03,2243.76
2021-06-04,2265.23
2021-06-07,2274.669
2021-06-08,2280.586
2021-06-09,2288.966
2021-06-10,2286.209
2021-06-11,2289.843
2021-06-14,2296.483
2021-06-15,2300.46
2021-06-16,2308.39
2021-06-17,2273.653
2021-06-18,2230.104
2021-06-21,2254.38
2021-06-22,2259.827
2021-06-23,2251.36
2021-06-24,2270.945
2021-06-25,2278.562
2021-06-28,2269.008
2021-06-29,2274.412
2021-06-30,2248.187
2021-07-01,2258.59
2021-07-02,2265.586
2021-07-05,2271.395
2021-07-06,2268.091
2021-07-07,2283.833
2021-07-08,2257.074
2021-07-09,2280.499
2021-07-12,2299.963
2021-07-13,2298.113
2021-07-14,2295.246
2021-07-15,2272.488
2021-07-16,2266.816
2021-07-19,2229.013
2021-07-20,2227.06
2021-07-21,2263.848
2021-07-22,2281.696
2021-07-23,2303.704
2021-07-26,2300.155
2021-07-27,2289.395
2021-07-28,2307.432
2021-07-29,2332.748
2021-07-30,2324.153
2021-08-02,2347.171
2021-08-03,2342.64
2021-08-04,2358.8
2021-08-05,2369.412
2021-08-06,2341.763
2021-08-09,2344.3
2021-08-10,2346.736
2021-08-11,2354.952
2021-08-12,2358.357
2021-08-13,2374.794
2021-08-16,2363.216
2021-08-17,2354.321
2021-08-18,2354.615
2021-08-19,2317.87
2021-08-20,2327.177
2021-08-23,2357.224
2021-08-24,2358.9
2021-08-25,2354.639
2021-08-26,2350.688
2021-08-27,2368.345
2021-08-30,2375.464
2021-08-31,2368.047
2021-09-01,2394.997
2021-09-02,2409.145
2021-09-03,2398.018
2021-09-06,2414.055
2021-09-07,2399.82
2021-09-08,2367.442
2021-09-09,2370.608
2021-09-10,2373.543
2021-09-13,2361.474
2021-09-14,2371.787
2021-09-15,2345.748
2021-09-16,2349.527
2021-09-17,2326.607
2021-09-20,2294.634
2021-09-21,2323.183
2021-09-22,2338.405
2021-09-23,2366.083
2021-09-24,2329.35
2021-09-27,2298.758
2021-09-28,2230.048
2021-09-29,2230.129
2021-09-30,2227.97
2021-10-01,2220.091
2021-10-04,2206.816
2021-10-05,2224.192
2021-10-06,2193.416
2021-10-07,2231.561
2021-10-08,2219.97
2021-10-11,2216.375
2021-10-12,2213.976
2021-10-13,2251.172
2021-10-14,2282.74
2021-10-15,2303.899
2021-10-18,2294.505
2021-10-19,2309.319
2021-10-20,2316.07
2021-10-21,2326.423
2021-10-22,2341.44
2021-10-25,2329.962
2021-10-26,2342.97
2021-10-27,2334.939
2021-10-28,2364.947
2021-10-29,2346.536
2021-11-01,2364.519
2021-11-02,2371.798
2021-11-03,2384.766
2021-11-04,2398.264
2021-11-05,2393.163
2021-11-08,2404.94
2021-11-09,2403.045
2021-11-10,2384.335
2021-11-11,2384.618
2021-11-12,2393.171
2021-11-15,2396.213
2021-11-16,2385.85
2021-11-17,2382.771
2021-11-18,2384.797
2021-11-19,2380.993
2021-11-22,2349.585
2021-11-23,2303.932
2021-11-24,2289.522
2021-11-25,2305.796
2021-11-26,2262.472
2021-11-29,2271.018
2021-11-30,2247.321
2021-12-01,2296.559
2021-12-02,2255.787
2021-12-03,2231.369
2021-12-06,2249.622
2021-12-07,2316.14
2021-12-08,2321.221
2021-12-09,2312.491
2021-12-10,2305.162
2021-12-13,2290.699
2021-12-14,2253.8
2021-12-15,2266.622
2021-12-16,2297.706
2021-12-17,2276.524
2021-12-20,2252.709
2021-12-21,2273.153
2021-12-22,2315.672
2021-12-23,2332.664
2021-12-24,2334.393
2021-12-27,2351.311
2021-12-28,2360.369
2021-12-29,2369.383
2021-12-30,2370.362
2021-12-31,2374.713
2022-01-03,2364.469
2022-01-04,2365.609
2022-01-05,2365.441
2022-01-06,2308.338
2022-01-07,2297.082
2022-01-10,2230.241
2022-01-11,2257.502
2022-01-12,2286.026
2022-01-13,2280.321
2022-01-14,2235.976
2022-01-17,2246.994
2022-01-18,2200.272
2022-01-19,2210.279
2022-01-20,2231.505
2022-01-21,2189.103
2022-01-24,2089.6
2022-01-25,2085.197
2022-01-26,2117.282
2022-01-27,2096.883
2022-01-28,2083.654
2022-01-31,2125.06
2022-02-01,2157.811
2022-02-02,2181.795
2022-02-03,2146.64
2022-02-04,2117.566
2022-02-07,2129.763
2022-02-08,2111.671
2022-02-09,2160.495
2022-02-10,2152.405
2022-02-11,2115.941
2022-02-14,2061.508
2022-02-15,2110.532
2022-02-16,2109.25
2022-02-17,2097.713
2022-02-18,2069.402
2022-02-21,2038.448
2022-02-22,2047.459
2022-02-23,2038.034
2022-02-24,1955.475
2022-02-25,2042.011
2022-02-28,2060.961
2022-03-01,2001.382
2022-03-02,2000.349
2022-03-03,1960.084
2022-03-04,1870.566
2022-03-07,1842.815
2022-03-08,1815.165
2022-03-09,1939.263
2022-03-10,1899.988
2022-03-11,1909.044
2022-03-14,1933.651
2022-03-15,1922.073
2022-03-16,2000.911
2022-03-17,2037.425
2022-03-18,2058.622
2022-03-21,2050.37
2022-03-22,2060.25
2022-03-23,2032.851
2022-03-24,2026.476
2022-03-25,2020.08
2022-03-28,2024.523
2022-03-29,2096.07
2022-03-30,2093.893
2022-03-31,2066.67
2022-04-01,2058.993
2022-04-04,2079.191
2022-04-05,2073.435
2022-04-06,2026.193
2022-04-07,2027.418
2022-04-08,2034.517
2022-04-11,2017.132
2022-04-12,2006.885
2022-04-13,2002.099
2022-04-14,2000.325
2022-04-15,2000.325
2022-04-18,2000.223
2022-04-19,1981.161
2022-04-20,2016.222
2022-04-21,2017.722
2022-04-22,1970.525
2022-04-25,1927.922
2022-04-26,1891.113
2022-04-27,1881.427
2022-04-28,1895.321
2022-04-29,1918.048
2022-05-02,1882.747
2022-05-03,1883.865
2022-05-04,1860.338
2022-05-05,1845.286
2022-05-06,1809.572
2022-05-09,1738.971
2022-05-10,1753.128
2022-05-11,1781.459
2022-05-12,1749.123
2022-05-13,1786.08
2022-05-16,1782.37
2022-05-17,1826.421
2022-05-18,1792.484
2022-05-19,1783.891
2022-05-20,1789.974
2022-05-23,1827.431
2022-05-24,1813.133
2022-05-25,1808.128
2022-05-26,1831.824
2022-05-27,1872.369
2022-05-30,1909.176
2022-05-31,1880.455
2022-06-01,1849.685
2022-06-02,1875.998
2022-06-03,1869.34
2022-06-06,1883.45
2022-06-07,1872.771
2022-06-08,1869.659
2022-06-09,1826.277
2022-06-10,1761.976
2022-06-13,1697.224
2022-06-14,1662.614
2022-06-15,1687.31
2022-06-16,1661.19
2022-06-17,1664.899
2022-06-20,1687.109
2022-06-21,1700.776
2022-06-22,1703.971
2022-06-23,1689.24
2022-06-24,1742.684
2022-06-27,1764.104
2022-06-28,1745.488
2022-06-29,1730.067
2022-06-30,1707.589
2022-07-01,1698.205
2022-07-04,1707.467
2022-07-05,1660.74
2022-07-06,1695.362
2022-07-07,1715.797
2022-07-08,1722.607
2022-07-11,1703.514
2022-07-12,1706.873
2022-07-13,1702.506
2022-07-14,1667.787
2022-07-15,1712.705
2022-07-18,1746.403
2022-07-19,1776.057
2022-07-20,1771.639
2022-07-21,1790.33
2022-07-22,1804.995
2022-07-25,1797.29
2022-07-26,1780.507
2022-07-27,1786.68
2022-07-28,1823.908
2022-07-29,1855.28
2022-08-01,1867.532
2022-08-02,1842.863
2022-08-03,1839.532
2022-08-04,1864.715
2022-08-05,1827.518
2022-08-08,1849.82
2022-08-09,1828.864
2022-08-10,1878.605
2022-08-11,1883.747
2022-08-12,1863.808
2022-08-15,1869.013
2022-08-16,1858.116
2022-08-17,1841.302
2022-08-18,1843.5
2022-08-19,1813.642
2022-08-22,1778.12
2022-08-23,1765.266
2022-08-24,1778.784
2022-08-25,1783.95
2022-08-26,1752.824
2022-08-29,1724.919
2022-08-30,1715.548
2022-08-31,1707.858
2022-09-01,1651.494
2022-09-02,1699.761
2022-09-05,1668.807
2022-09-06,1671.377
2022-09-07,1674.005
2022-09-08,1685.125
2022-09-09,1726.281
2022-09-12,1765.809
2022-09-13,1711.051
2022-09-14,1693.385
2022-09-15,1674.726
2022-09-16,1649.057
2022-09-19,1643.714
2022-09-20,1619.38
2022-09-21,1619.623
2022-09-22,1566.205
2022-09-23,1525.115
2022-09-26,1515.674
2022-09-27,1513.22
2022-09-28,1525.641
2022-09-29,1518.249
2022-09-30,1546.556
2022-10-03,1555.349
2022-10-04,1633.082
2022-10-05,1601.111
2022-10-06,1594.541
2022-10-07,1553.764
2022-10-10,1529.621
2022-10-11,1523.688
2022-10-12,1517.639
2022-10-13,1523.423
2022-10-14,1539.55
2022-10-17,1579.536
2022-10-18,1596.181
2022-10-19,1568.604
2022-10-20,1581.83
2022-10-21,1559.566
2022-10-24,1595.895
2022-10-25,1646.213
2022-10-26,1673.234
2022-10-27,1649.855
2022-10-28,1643.278
2022-10-31,1633.874
2022-11-01,1637.686
2022-11-02,1635.709
2022-11-03,1592.518
2022-11-04,1644.777
2022-11-07,1668.311
2022-11-08,1702.048
2022-11-09,1694.098
2022-11-10,1784.693
2022-11-11,1818.787
2022-11-14,1815.907
2022-11-15,1826.09
2022-11-16,1809.427
2022-11-17,1788.0
2022-11-18,1811.31
2022-11-21,1791.409
2022-11-22,1804.047
2022-11-23,1838.043
2022-11-24,1851.964
2022-11-25,1848.558
2022-11-28,1836.28
2022-11-29,1814.799
2022-11-30,1821.956
2022-12-01,1881.963
2022-12-02,1877.007
2022-12-05,1874.461
2022-12-06,1854.926
2022-12-07,1842.306
2022-12-08,1849.43
2022-12-09,1866.033
2022-12-12,1855.901
2022-12-13,1904.26
2022-12-14,1907.451
2022-12-15,1847.261
2022-12-16,1816.574
2022-12-19,1808.667
2022-12-20,1804.074
2022-12-21,1829.343
2022-12-22,1805.34
2022-12-23,1804.438
2022-12-26,1804.438
2022-12-27,1814.657
2022-12-28,1807.042
2022-12-29,1832.458
2022-12-30,1807.855
2023-01-02,1822.696
2023-01-03,1825.81
2023-01-04,1865.968
2023-01-05,1844.795
2023-01-06,1880.365
2023-01-09,1928.799
2023-01-10,1914.914
2023-01-11,1927.024
2023-01-12,1941.609
2023-01-13,1961.639
2023-01-16,1973.676
2023-01-17,1979.829
2023-01-18,1992.51
2023-01-19,1950.71
2023-01-20,1963.425
2023-01-23,1982.959
2023-01-24,1978.611
2023-01-25,1975.581
2023-01-26,1973.262
2023-01-27,1973.69
2023-01-30,1974.466
2023-01-31,1966.604
2023-02-01,1976.691
2023-02-02,2021.528
2023-02-03,2019.67
2023-02-06,1980.392
2023-02-07,1966.804
2023-02-08,1974.34
2023-02-09,1991.463
2023-02-10,1950.902
2023-02-13,1983.427
2023-02-14,1982.606
2023-02-15,1987.798
2023-02-16,1987.182
2023-02-17,1982.235
2023-02-20,1986.084
2023-02-21,1980.448
2023-02-22,1967.173
2023-02-23,1960.119
2023-02-24,1923.915
2023-02-27,1954.966
2023-02-28,1942.209
2023-03-01,1941.525
2023-03-02,1942.71
2023-03-03,1957.33
2023-03-06,1969.361
2023-03-07,1938.532
2023-03-08,1930.795
2023-03-09,1938.407
2023-03-10,1937.595
2023-03-13,1914.737
2023-03-14,1944.165
2023-03-15,1873.158
2023-03-16,1921.59
2023-03-17,1907.551
2023-03-20,1935.307
2023-03-21,1959.185
2023-03-22,1970.652
2023-03-23,1996.856
2023-03-24,1955.919
2023-03-27,1975.005
2023-03-28,1972.925
2023-03-29,1999.918
2023-03-30,2036.533
2023-03-31,2045.372
2023-04-03,2040.163
2023-04-04,2056.128
2023-04-05,2042.043
2023-04-06,2048.254
2023-04-07,2048.254
2023-04-10,2032.539
2023-04-11,2056.104
2023-04-12,2069.057
2023-04-13,2098.706
2023-04-14,2102.328
2023-04-17,2086.817
2023-04-18,2103.309
2023-04-19,2094.432
2023-04-20,2102.556
2023-04-21,2118.29
2023-04-24,2129.577
2023-04-25,2115.004
2023-04-26,2098.91
2023-04-27,2099.755
2023-04-28,2120.595
2023-05-01,2110.387
2023-05-02,2096.063
2023-05-03,2122.12
2023-05-04,2106.907
2023-05-05,2121.452
2023-05-08,2132.649
2023-05-09,2112.595
2023-05-10,2111.09
2023-05-11,2111.578
2023-05-12,2109.598
2023-05-15,2113.623
2023-05-16,2107.893
2023-05-17,2094.801
2023-05-18,2095.619
2023-05-19,2114.291
2023-05-22,2119.919
2023-05-23,2089.431
2023-05-24,2047.7
2023-05-25,2044.694
2023-05-26,2069.234
2023-05-29,2066.841
2023-05-30,2055.28
2023-05-31,2026.708
2023-06-01,2051.76
2023-06-02,2078.376
2023-06-05,2061.98
2023-06-06,2066.105
2023-06-07,2060.534
2023-06-08,2069.104
2023-06-09,2062.763
2023-06-12,2072.324
2023-06-13,2097.299
2023-06-14,2110.476
2023-06-15,2118.662
2023-06-16,2133.551
2023-06-19,2106.521
2023-06-20,2087.866
2023-06-21,2082.238
2023-06-22,2081.139
2023-06-23,2059.267
2023-06-26,2058.804
2023-06-27,2064.314
2023-06-28,2076.334
2023-06-29,2074.786
2023-06-30,2105.793
2023-07-03,2087.492
2023-07-04,2091.068
2023-07-05,2072.287
2023-07-06,2023.323
2023-07-07,2039.184
2023-07-10,2049.773
2023-07-11,2063.49
2023-07-12,2120.282
2023-07-13,2150.763
2023-07-14,2167.249
2023-07-17,2145.248
2023-07-18,2153.704
2023-07-19,2147.49
2023-07-20,2135.494
2023-07-21,2136.46
2023-07-24,2126.059
2023-07-25,2129.738
2023-07-26,2116.622
2023-07-27,2142.046
2023-07-28,2146.782
2023-07-31,2148.17
2023-08-01,2122.114
2023-08-02,2087.029
2023-08-03,2070.814
2023-08-04,2089.279
2023-08-07,2086.468
2023-08-08,2082.183
2023-08-09,2091.651
2023-08-10,2118.212
2023-08-11,2081.757
2023-08-14,2074.295
2023-08-15,2062.247
2023-08-16,2056.453
2023-08-17,2024.295
2023-08-18,2007.931
2023-08-21,2011.195
2023-08-22,2019.883
2023-08-23,2034.164
2023-08-24,2020.628
2023-08-25,2004.949
2023-08-28,2031.511
2023-08-29,2055.615
2023-08-30,2070.657
2023-08-31,2049.265
2023-09-01,2038.122
2023-09-04,2036.033
2023-09-05,2014.037
2023-09-06,2002.412
2023-09-07,1996.858
2023-09-08,2002.56
2023-09-11,2007.26
2023-09-12,1989.537
2023-09-13,1983.757
2023-09-14,1996.501
2023-09-15,1999.077
2023-09-18,1974.478
2023-09-19,1967.072
2023-09-20,1991.92
2023-09-21,1949.016
2023-09-22,1944.951
2023-09-25,1916.531
2023-09-26,1900.477
2023-09-27,1885.708
2023-09-28,1901.156
2023-09-29,1919.08
2023-10-02,1886.159
2023-10-03,1862.627
2023-10-04,1868.106
2023-10-05,1880.889
2023-10-06,1894.977
2023-10-09,1885.379
2023-10-10,1935.846
2023-10-11,1941.279
2023-10-12,1933.708
2023-10-13,1899.949
2023-10-16,1907.708
2023-10-17,1909.137
2023-10-18,1877.645
2023-10-19,1862.343
2023-10-20,1842.105
2023-10-23,1849.727
2023-10-24,1856.565
2023-10-25,1851.912
2023-10-26,1833.305
2023-10-27,1826.827
2023-10-30,1840.35
2023-10-31,1846.256
2023-11-01,1855.377
2023-11-02,1904.593
2023-11-03,1931.21
2023-11-06,1929.588
2023-11-07,1924.059
2023-11-08,1939.218
2023-11-09,1959.941
2023-11-10,1926.674
2023-11-13,1940.812
2023-11-14,1999.891
2023-11-15,2016.262
2023-11-16,2004.39
2023-11-17,2023.762
2023-11-20,2038.224
2023-11-21,2036.59
2023-11-22,2037.708
2023-11-23,2048.852
2023-11-24,2058.345
2023-11-27,2049.919
2023-11-28,2046.002
2023-11-29,2058.671
2023-11-30,2056.375
2023-12-01,2059.748
2023-12-04,2052.736
2023-12-05,2059.274
2023-12-06,2068.037
2023-12-07,2058.748
2023-12-08,2074.763
2023-12-11,2078.286
2023-12-12,2084.188
2023-12-13,2088.64
2023-12-14,2147.047
2023-12-15,2135.72
2023-12-18,2126.834
2023-12-19,2151.021
2023-12-20,2151.573
2023-12-21,2151.189
2023-12-22,2154.687
2023-12-25,2154.687
2023-12-26,2155.735
2023-12-27,2179.126
2023-12-28,2180.343
2023-12-29,2171.821
2024-01-01,2171.821
2024-01-02,2138.366
2024-01-03,2102.197
2024-01-04,2121.473
2024-01-05,2115.751
2024-01-08,2130.163
2024-01-09,2118.93
2024-01-10,2130.591
2024-01-11,2112.925
2024-01-12,2136.703
2024-01-15,2118.694
2024-01-16,2103.646
2024-01-17,2076.032
2024-01-18,2097.376
2024-01-19,2097.947
2024-01-22,2117.889
2024-01-23,2099.719
2024-01-24,2143.394
2024-01-25,2142.655
2024-01-26,2179.339
2024-01-29,2173.392
2024-01-30,2185.432
2024-01-31,2190.308
2024-02-01,2185.971
2024-02-02,2181.303
2024-02-05,2173.269
2024-02-06,2192.613
2024-02-07,2199.27
2024-02-08,2204.526
2024-02-09,2212.001
2024-02-12,2217.161
2024-02-13,2177.951
2024-02-14,2195.935
2024-02-15,2221.05
2024-02-16,2238.973
2024-02-19,2241.967
2024-02-20,2246.967
2024-02-21,2237.062
2024-02-22,2264.165
2024-02-23,2276.258
2024-02-26,2279.378
2024-02-27,2279.129
2024-02-28,2265.58
2024-02-29,2261.247
2024-03-01,2281.386
2024-03-04,2291.327
2024-03-05,2278.447
2024-03-06,2296.602
2024-03-07,2336.33
2024-03-08,2340.593
2024-03-11,2318.153
2024-03-12,2342.776
2024-03-13,2349.944
2024-03-14,2339.834
2024-03-15,2323.27
2024-03-18,2317.815
2024-03-19,2312.481
2024-03-20,2310.202
2024-03-21,2338.336
2024-03-22,2324.177
2024-03-25,2327.407
2024-03-26,2329.398
2024-03-27,2328.867
