Date,FINLAND SMALL CAP Small Cap
2010-09-23,417.827
2010-09-24,429.058
2010-09-27,431.197
2010-09-28,437.074
2010-09-29,440.65
2010-09-30,444.531
2010-10-01,448.185
2010-10-04,444.3
2010-10-05,453.382
2010-10-06,457.665
2010-10-07,459.584
2010-10-08,459.705
2010-10-11,464.955
2010-10-12,465.237
2010-10-13,479.859
2010-10-14,476.992
2010-10-15,469.956
2010-10-18,466.271
2010-10-19,457.74
2010-10-20,466.474
2010-10-21,473.674
2010-10-22,468.608
2010-10-25,475.18
2010-10-26,470.454
2010-10-27,457.968
2010-10-28,456.901
2010-10-29,454.383
2010-11-01,457.692
2010-11-02,465.118
2010-11-03,462.198
2010-11-04,476.116
2010-11-05,470.895
2010-11-08,466.713
2010-11-09,473.737
2010-11-10,462.45
2010-11-11,458.155
2010-11-12,456.135
2010-11-15,455.473
2010-11-16,441.417
2010-11-17,442.223
2010-11-18,451.951
2010-11-19,454.63
2010-11-22,450.175
2010-11-23,437.043
2010-11-24,443.815
2010-11-25,449.086
2010-11-26,443.846
2010-11-29,432.302
2010-11-30,428.315
2010-12-01,440.771
2010-12-02,452.984
2010-12-03,461.4
2010-12-06,458.09
2010-12-07,465.742
2010-12-08,460.069
2010-12-09,453.891
2010-12-10,455.844
2010-12-13,465.468
2010-12-14,466.29
2010-12-15,471.964
2010-12-16,465.888
2010-12-17,466.091
2010-12-20,468.017
2010-12-21,471.945
2010-12-22,471.152
2010-12-23,468.744
2010-12-24,470.592
2010-12-27,470.831
2010-12-28,470.761
2010-12-29,473.026
2010-12-30,478.736
2010-12-31,483.548
2011-01-03,489.942
2011-01-04,485.462
2011-01-05,475.258
2011-01-06,471.317
2011-01-07,468.068
2011-01-10,457.747
2011-01-11,467.735
2011-01-12,477.064
2011-01-13,484.229
2011-01-14,483.949
2011-01-17,478.107
2011-01-18,484.347
2011-01-19,479.87
2011-01-20,469.317
2011-01-21,477.943
2011-01-24,479.973
2011-01-25,480.461
2011-01-26,485.316
2011-01-27,486.499
2011-01-28,481.674
2011-01-31,482.006
2011-02-01,490.899
2011-02-02,484.727
2011-02-03,475.393
2011-02-04,481.04
2011-02-07,488.968
2011-02-08,491.098
2011-02-09,491.816
2011-02-10,482.272
2011-02-11,482.823
2011-02-14,485.195
2011-02-15,483.635
2011-02-16,484.96
2011-02-17,483.253
2011-02-18,492.427
2011-02-21,487.388
2011-02-22,485.753
2011-02-23,477.465
2011-02-24,478.585
2011-02-25,484.182
2011-02-28,491.038
2011-03-01,495.199
2011-03-02,491.669
2011-03-03,500.228
2011-03-04,500.703
2011-03-07,501.235
2011-03-08,496.209
2011-03-09,500.411
2011-03-10,489.536
2011-03-11,482.112
2011-03-14,479.242
2011-03-15,473.808
2011-03-16,468.725
2011-03-17,479.239
2011-03-18,490.129
2011-03-21,501.768
2011-03-22,502.097
2011-03-23,498.832
2011-03-24,508.99
2011-03-25,508.633
2011-03-28,510.552
2011-03-29,509.239
2011-03-30,514.559
2011-03-31,513.185
2011-04-01,514.185
2011-04-04,520.236
2011-04-05,517.972
2011-04-06,525.641
2011-04-07,517.625
2011-04-08,526.038
2011-04-11,528.795
2011-04-12,520.457
2011-04-13,523.864
2011-04-14,519.904
2011-04-15,513.887
2011-04-18,498.532
2011-04-19,511.12
2011-04-20,526.468
2011-04-21,531.425
2011-04-22,531.425
2011-04-25,531.042
2011-04-26,535.029
2011-04-27,535.193
2011-04-28,551.272
2011-04-29,549.837
2011-05-02,554.446
2011-05-03,547.06
2011-05-04,541.75
2011-05-05,527.522
2011-05-06,530.954
2011-05-09,522.461
2011-05-10,530.585
2011-05-11,528.057
2011-05-12,519.19
2011-05-13,519.093
2011-05-16,517.875
2011-05-17,512.648
2011-05-18,516.73
2011-05-19,518.941
2011-05-20,514.983
2011-05-23,500.374
2011-05-24,501.065
2011-05-25,497.125
2011-05-26,495.453
2011-05-27,503.977
2011-05-30,503.018
2011-05-31,511.513
2011-06-01,510.603
2011-06-02,511.116
2011-06-03,508.986
2011-06-06,504.716
2011-06-07,506.861
2011-06-08,490.799
2011-06-09,491.432
2011-06-10,479.766
2011-06-13,476.903
2011-06-14,480.092
2011-06-15,465.204
2011-06-16,453.373
2011-06-17,462.632
2011-06-20,450.285
2011-06-21,461.894
2011-06-22,463.673
2011-06-23,445.114
2011-06-24,445.634
2011-06-27,445.487
2011-06-28,454.401
2011-06-29,474.141
2011-06-30,490.216
2011-07-01,493.286
2011-07-04,498.687
2011-07-05,493.501
2011-07-06,486.773
2011-07-07,495.154
2011-07-08,484.393
2011-07-11,459.417
2011-07-12,453.049
2011-07-13,463.756
2011-07-14,456.322
2011-07-15,449.567
2011-07-18,434.764
2011-07-19,443.448
2011-07-20,451.623
2011-07-21,456.34
2011-07-22,461.438
2011-07-25,456.764
2011-07-26,458.659
2011-07-27,447.405
2011-07-28,435.41
2011-07-29,436.502
2011-08-01,414.708
2011-08-02,400.15
2011-08-03,390.214
2011-08-04,360.391
2011-08-05,352.516
2011-08-08,333.068
2011-08-09,352.142
2011-08-10,344.868
2011-08-11,360.702
2011-08-12,373.217
2011-08-15,385.849
2011-08-16,376.145
2011-08-17,377.613
2011-08-18,349.269
2011-08-19,343.09
2011-08-22,342.494
2011-08-23,346.323
2011-08-24,351.02
2011-08-25,349.405
2011-08-26,348.048
2011-08-29,363.58
2011-08-30,364.817
2011-08-31,379.774
2011-09-01,372.774
2011-09-02,361.726
2011-09-05,342.636
2011-09-06,334.288
2011-09-07,344.537
2011-09-08,341.294
2011-09-09,324.968
2011-09-12,312.29
2011-09-13,314.496
2011-09-14,320.055
2011-09-15,335.421
2011-09-16,342.269
2011-09-19,327.245
2011-09-20,332.43
2011-09-21,331.554
2011-09-22,309.45
2011-09-23,306.042
2011-09-26,304.117
2011-09-27,322.96
2011-09-28,318.103
2011-09-29,322.927
2011-09-30,308.966
2011-10-03,301.851
2011-10-04,289.169
2011-10-05,299.849
2011-10-06,313.32
2011-10-07,313.138
2011-10-10,325.496
2011-10-11,328.591
2011-10-12,339.247
2011-10-13,338.775
2011-10-14,349.285
2011-10-17,336.074
2011-10-18,338.567
2011-10-19,339.758
2011-10-20,329.392
2011-10-21,344.066
2011-10-24,360.452
2011-10-25,356.329
2011-10-26,355.489
2011-10-27,387.581
2011-10-28,383.488
2011-10-31,359.446
2011-11-01,339.504
2011-11-02,349.912
2011-11-03,359.414
2011-11-04,354.837
2011-11-07,352.01
2011-11-08,356.635
2011-11-09,345.264
2011-11-10,339.278
2011-11-11,353.935
2011-11-14,349.329
2011-11-15,340.734
2011-11-16,339.555
2011-11-17,334.331
2011-11-18,327.174
2011-11-21,313.244
2011-11-22,312.557
2011-11-23,303.431
2011-11-24,306.751
2011-11-25,303.706
2011-11-28,322.572
2011-11-29,324.89
2011-11-30,343.393
2011-12-01,335.69
2011-12-02,336.647
2011-12-05,344.645
2011-12-06,342.457
2011-12-07,336.235
2011-12-08,319.89
2011-12-09,323.306
2011-12-12,308.438
2011-12-13,308.183
2011-12-14,294.404
2011-12-15,297.899
2011-12-16,298.749
2011-12-19,295.561
2011-12-20,311.195
2011-12-21,310.42
2011-12-22,317.071
2011-12-23,318.483
2011-12-26,318.483
2011-12-27,316.612
2011-12-28,312.883
2011-12-29,314.167
2011-12-30,319.547
2012-01-02,330.881
2012-01-03,340.584
2012-01-04,333.626
2012-01-05,328.391
2012-01-06,326.363
2012-01-09,324.726
2012-01-10,335.265
2012-01-11,334.402
2012-01-12,342.245
2012-01-13,336.889
2012-01-16,341.013
2012-01-17,349.58
2012-01-18,357.802
2012-01-19,368.363
2012-01-20,368.848
2012-01-23,378.599
2012-01-24,368.48
2012-01-25,370.031
2012-01-26,380.491
2012-01-27,377.507
2012-01-30,365.451
2012-01-31,367.217
2012-02-01,379.041
2012-02-02,386.146
2012-02-03,388.531
2012-02-06,389.955
2012-02-07,390.425
2012-02-08,397.717
2012-02-09,400.432
2012-02-10,394.447
2012-02-13,399.131
2012-02-14,397.369
2012-02-15,398.741
2012-02-16,393.0
2012-02-17,403.672
2012-02-20,413.315
2012-02-21,410.499
2012-02-22,406.028
2012-02-23,403.515
2012-02-24,411.268
2012-02-27,404.981
2012-02-28,405.884
2012-02-29,407.505
2012-03-01,407.698
2012-03-02,405.034
2012-03-05,401.593
2012-03-06,380.838
2012-03-07,388.569
2012-03-08,406.965
2012-03-09,400.783
2012-03-12,403.804
2012-03-13,408.18
2012-03-14,407.094
2012-03-15,407.753
2012-03-16,410.596
2012-03-19,411.402
2012-03-20,402.486
2012-03-21,400.619
2012-03-22,393.309
2012-03-23,395.773
2012-03-26,401.065
2012-03-27,397.899
2012-03-28,394.529
2012-03-29,389.959
2012-03-30,394.096
2012-04-02,394.611
2012-04-03,396.688
2012-04-04,378.72
2012-04-05,377.63
2012-04-06,377.63
2012-04-09,377.846
2012-04-10,362.478
2012-04-11,369.322
2012-04-12,378.451
2012-04-13,369.227
2012-04-16,368.03
2012-04-17,383.411
2012-04-18,379.997
2012-04-19,377.992
2012-04-20,383.279
2012-04-23,367.375
2012-04-24,377.611
2012-04-25,385.324
2012-04-26,379.61
2012-04-27,394.869
2012-04-30,390.586
2012-05-01,390.276
2012-05-02,384.963
2012-05-03,383.61
2012-05-04,370.27
2012-05-07,370.267
2012-05-08,358.217
2012-05-09,353.014
2012-05-10,359.881
2012-05-11,361.37
2012-05-14,345.003
2012-05-15,336.172
2012-05-16,330.206
2012-05-17,329.35
2012-05-18,319.567
2012-05-21,326.117
2012-05-22,337.815
2012-05-23,321.882
2012-05-24,321.843
2012-05-25,318.647
2012-05-28,318.987
2012-05-29,325.103
2012-05-30,312.081
2012-05-31,305.347
2012-06-01,295.737
2012-06-04,295.379
2012-06-05,296.386
2012-06-06,308.083
2012-06-07,316.877
2012-06-08,312.066
2012-06-11,312.171
2012-06-12,303.84
2012-06-13,296.656
2012-06-14,297.696
2012-06-15,307.777
2012-06-18,307.299
2012-06-19,316.733
2012-06-20,322.885
2012-06-21,319.125
2012-06-22,317.34
2012-06-25,304.239
2012-06-26,300.258
2012-06-27,302.88
2012-06-28,298.99
2012-06-29,319.818
2012-07-02,323.06
2012-07-03,327.063
2012-07-04,323.675
2012-07-05,320.123
2012-07-06,309.966
2012-07-09,308.172
2012-07-10,312.117
2012-07-11,309.285
2012-07-12,304.811
2012-07-13,309.974
2012-07-16,313.383
2012-07-17,312.065
2012-07-18,314.766
2012-07-19,319.783
2012-07-20,312.803
2012-07-23,301.721
2012-07-24,300.084
2012-07-25,304.514
2012-07-26,317.42
2012-07-27,324.432
2012-07-30,327.927
2012-07-31,322.269
2012-08-01,320.309
2012-08-02,308.657
2012-08-03,321.624
2012-08-06,328.646
2012-08-07,332.616
2012-08-08,327.383
2012-08-09,329.76
2012-08-10,326.505
2012-08-13,325.012
2012-08-14,325.544
2012-08-15,322.887
2012-08-16,328.519
2012-08-17,332.887
2012-08-20,332.917
2012-08-21,340.997
2012-08-22,334.824
2012-08-23,333.258
2012-08-24,327.331
2012-08-27,329.432
2012-08-28,325.225
2012-08-29,322.359
2012-08-30,318.701
2012-08-31,324.421
2012-09-03,327.858
2012-09-04,322.49
2012-09-05,325.823
2012-09-06,333.731
2012-09-07,345.065
2012-09-10,344.927
2012-09-11,350.699
2012-09-12,356.25
2012-09-13,356.531
2012-09-14,374.754
2012-09-17,373.953
2012-09-18,367.098
2012-09-19,366.989
2012-09-20,363.032
2012-09-21,363.912
2012-09-24,353.68
2012-09-25,356.736
2012-09-26,345.492
2012-09-27,347.761
2012-09-28,345.507
2012-10-01,350.4
2012-10-02,349.657
2012-10-03,346.356
2012-10-04,350.453
2012-10-05,359.738
2012-10-08,352.638
2012-10-09,349.47
2012-10-10,345.993
2012-10-11,348.294
2012-10-12,348.46
2012-10-15,345.423
2012-10-16,349.611
2012-10-17,356.131
2012-10-18,355.283
2012-10-19,350.797
2012-10-22,350.121
2012-10-23,342.926
2012-10-24,345.361
2012-10-25,344.944
2012-10-26,345.089
2012-10-29,343.881
2012-10-30,349.327
2012-10-31,350.425
2012-11-01,352.266
2012-11-02,355.366
2012-11-05,352.732
2012-11-06,354.362
2012-11-07,348.459
2012-11-08,345.759
2012-11-09,342.959
2012-11-12,341.742
2012-11-13,338.239
2012-11-14,336.687
2012-11-15,334.529
2012-11-16,330.256
2012-11-19,341.731
2012-11-20,341.626
2012-11-21,344.231
2012-11-22,349.608
2012-11-23,354.774
2012-11-26,353.438
2012-11-27,351.436
2012-11-28,348.721
2012-11-29,357.499
2012-11-30,359.176
2012-12-03,364.499
2012-12-04,364.284
2012-12-05,365.236
2012-12-06,362.958
2012-12-07,364.452
2012-12-10,360.524
2012-12-11,366.424
2012-12-12,367.351
2012-12-13,368.233
2012-12-14,370.458
2012-12-17,374.037
2012-12-18,379.325
2012-12-19,380.313
2012-12-20,379.808
2012-12-21,375.628
2012-12-24,376.212
2012-12-25,376.212
2012-12-26,376.982
2012-12-27,376.023
2012-12-28,374.208
2012-12-31,373.16
2013-01-01,373.16
2013-01-02,387.859
2013-01-03,384.515
2013-01-04,388.222
2013-01-07,389.007
2013-01-08,386.931
2013-01-09,386.606
2013-01-10,389.716
2013-01-11,393.348
2013-01-14,392.542
2013-01-15,391.726
2013-01-16,392.262
2013-01-17,396.681
2013-01-18,396.002
2013-01-21,399.732
2013-01-22,399.917
2013-01-23,399.85
2013-01-24,402.241
2013-01-25,404.065
2013-01-28,405.855
2013-01-29,403.886
2013-01-30,406.356
2013-01-31,401.418
2013-02-01,412.961
2013-02-04,402.345
2013-02-05,409.097
2013-02-06,407.516
2013-02-07,404.663
2013-02-08,408.27
2013-02-11,408.126
2013-02-12,415.155
2013-02-13,418.748
2013-02-14,416.65
2013-02-15,417.41
2013-02-18,413.712
2013-02-19,422.434
2013-02-20,424.749
2013-02-21,411.473
2013-02-22,413.689
2013-02-25,415.272
2013-02-26,403.488
2013-02-27,408.699
2013-02-28,406.556
2013-03-01,403.51
2013-03-04,400.6
2013-03-05,406.788
2013-03-06,404.508
2013-03-07,408.096
2013-03-08,408.361
2013-03-11,410.663
2013-03-12,411.158
2013-03-13,409.1
2013-03-14,411.215
2013-03-15,414.919
2013-03-18,407.34
2013-03-19,403.401
2013-03-20,409.109
2013-03-21,401.485
2013-03-22,398.821
2013-03-25,395.829
2013-03-26,393.284
2013-03-27,386.804
2013-03-28,388.893
2013-03-29,388.893
2013-04-01,389.074
2013-04-02,393.247
2013-04-03,392.676
2013-04-04,389.125
2013-04-05,385.955
2013-04-08,381.262
2013-04-09,386.279
2013-04-10,395.403
2013-04-11,399.149
2013-04-12,394.383
2013-04-15,386.719
2013-04-16,385.135
2013-04-17,377.217
2013-04-18,379.033
2013-04-19,379.35
2013-04-22,377.392
2013-04-23,386.963
2013-04-24,390.29
2013-04-25,396.75
2013-04-26,393.221
2013-04-29,396.01
2013-04-30,394.751
2013-05-01,395.02
2013-05-02,390.95
2013-05-03,398.795
2013-05-06,397.626
2013-05-07,402.067
2013-05-08,412.569
2013-05-09,410.11
2013-05-10,411.649
2013-05-13,409.418
2013-05-14,410.911
2013-05-15,407.952
2013-05-16,408.723
2013-05-17,403.378
2013-05-20,409.21
2013-05-21,411.583
2013-05-22,409.606
2013-05-23,399.253
2013-05-24,398.326
2013-05-27,398.449
2013-05-28,399.409
2013-05-29,398.37
2013-05-30,402.129
2013-05-31,396.704
2013-06-03,394.507
2013-06-04,392.15
2013-06-05,385.019
2013-06-06,384.814
2013-06-07,389.159
2013-06-10,390.029
2013-06-11,386.274
2013-06-12,388.781
2013-06-13,389.015
2013-06-14,394.633
2013-06-17,396.181
2013-06-18,393.936
2013-06-19,390.294
2013-06-20,373.466
2013-06-21,372.375
2013-06-24,359.801
2013-06-25,362.507
2013-06-26,366.903
2013-06-27,372.076
2013-06-28,367.221
2013-07-01,374.701
2013-07-02,374.382
2013-07-03,370.097
2013-07-04,373.074
2013-07-05,370.461
2013-07-08,374.635
2013-07-09,379.128
2013-07-10,378.414
2013-07-11,389.618
2013-07-12,389.437
2013-07-15,388.989
2013-07-16,388.978
2013-07-17,390.513
2013-07-18,392.032
2013-07-19,391.314
2013-07-22,391.263
2013-07-23,390.984
2013-07-24,389.869
2013-07-25,386.729
2013-07-26,385.915
2013-07-29,386.421
2013-07-30,388.456
2013-07-31,388.491
2013-08-01,396.233
2013-08-02,398.267
2013-08-05,397.96
2013-08-06,397.717
2013-08-07,396.905
2013-08-08,402.77
2013-08-09,407.224
2013-08-12,409.308
2013-08-13,408.824
2013-08-14,412.483
2013-08-15,408.821
2013-08-16,413.356
2013-08-19,416.8
2013-08-20,413.449
2013-08-21,409.501
2013-08-22,411.349
2013-08-23,415.056
2013-08-26,414.89
2013-08-27,409.235
2013-08-28,406.007
2013-08-29,403.845
2013-08-30,398.628
2013-09-02,405.534
2013-09-03,407.5
2013-09-04,411.646
2013-09-05,410.673
2013-09-06,414.499
2013-09-09,420.172
2013-09-10,429.906
2013-09-11,431.98
2013-09-12,429.765
2013-09-13,428.018
2013-09-16,429.549
2013-09-17,426.805
2013-09-18,427.383
2013-09-19,438.783
2013-09-20,436.194
2013-09-23,431.996
2013-09-24,430.941
2013-09-25,429.718
2013-09-26,429.03
2013-09-27,430.643
2013-09-30,428.354
2013-10-01,430.121
2013-10-02,430.83
2013-10-03,430.741
2013-10-04,427.005
2013-10-07,421.073
2013-10-08,420.832
2013-10-09,415.666
2013-10-10,419.816
2013-10-11,420.509
2013-10-14,419.979
2013-10-15,420.513
2013-10-16,418.362
2013-10-17,416.811
2013-10-18,421.12
2013-10-21,424.05
2013-10-22,425.33
2013-10-23,426.197
2013-10-24,427.373
2013-10-25,429.085
2013-10-28,430.19
2013-10-29,430.791
2013-10-30,432.291
2013-10-31,423.151
2013-11-01,419.476
2013-11-04,425.367
2013-11-05,425.436
2013-11-06,431.963
2013-11-07,429.594
2013-11-08,425.132
2013-11-11,429.452
2013-11-12,424.81
2013-11-13,420.486
2013-11-14,422.947
2013-11-15,422.201
2013-11-18,425.575
2013-11-19,423.929
2013-11-20,422.282
2013-11-21,424.856
2013-11-22,426.512
2013-11-25,428.061
2013-11-26,430.034
2013-11-27,433.286
2013-11-28,435.101
2013-11-29,438.644
2013-12-02,434.632
2013-12-03,424.944
2013-12-04,420.148
2013-12-05,424.832
2013-12-06,425.688
2013-12-09,427.471
2013-12-10,426.736
2013-12-11,425.955
2013-12-12,418.477
2013-12-13,417.115
2013-12-16,420.796
2013-12-17,420.399
2013-12-18,423.838
2013-12-19,427.296
2013-12-20,429.273
2013-12-23,434.407
2013-12-24,433.155
2013-12-25,433.155
2013-12-26,433.963
2013-12-27,442.57
2013-12-30,444.698
2013-12-31,443.571
2014-01-01,443.571
2014-01-02,434.714
2014-01-03,438.757
2014-01-06,439.692
2014-01-07,437.01
2014-01-08,438.803
2014-01-09,436.841
2014-01-10,443.447
2014-01-13,448.056
2014-01-14,448.173
2014-01-15,450.084
2014-01-16,450.036
2014-01-17,448.324
2014-01-20,451.394
2014-01-21,442.287
2014-01-22,447.057
2014-01-23,446.907
2014-01-24,438.176
2014-01-27,433.12
2014-01-28,438.97
2014-01-29,435.271
2014-01-30,431.753
2014-01-31,424.209
2014-02-03,421.248
2014-02-04,425.553
2014-02-05,427.054
2014-02-06,434.194
2014-02-07,431.919
2014-02-10,437.919
2014-02-11,442.432
2014-02-12,439.709
2014-02-13,443.08
2014-02-14,442.98
2014-02-17,447.079
2014-02-18,448.46
2014-02-19,450.945
2014-02-20,448.826
2014-02-21,453.277
2014-02-24,454.33
2014-02-25,458.416
2014-02-26,457.338
2014-02-27,455.881
2014-02-28,463.171
2014-03-03,450.739
2014-03-04,459.519
2014-03-05,461.459
2014-03-06,470.192
2014-03-07,467.064
2014-03-10,463.78
2014-03-11,462.505
2014-03-12,455.321
2014-03-13,452.193
2014-03-14,448.72
2014-03-17,458.027
2014-03-18,462.865
2014-03-19,457.662
2014-03-20,448.865
2014-03-21,448.0
2014-03-24,442.132
2014-03-25,448.759
2014-03-26,455.587
2014-03-27,452.413
2014-03-28,456.333
2014-03-31,459.195
2014-04-01,464.842
2014-04-02,467.15
2014-04-03,464.94
2014-04-04,465.662
2014-04-07,463.658
2014-04-08,461.514
2014-04-09,469.513
2014-04-10,469.05
2014-04-11,461.75
2014-04-14,454.142
2014-04-15,451.031
2014-04-16,456.172
2014-04-17,459.397
2014-04-18,459.397
2014-04-21,458.351
2014-04-22,465.057
2014-04-23,467.619
2014-04-24,468.554
2014-04-25,467.127
2014-04-28,465.837
2014-04-29,470.295
2014-04-30,471.125
2014-05-01,471.125
2014-05-02,473.633
2014-05-05,472.533
2014-05-06,475.881
2014-05-07,477.447
2014-05-08,478.65
2014-05-09,473.358
2014-05-12,475.937
2014-05-13,478.54
2014-05-14,476.858
2014-05-15,470.287
2014-05-16,466.065
2014-05-19,467.371
2014-05-20,469.618
2014-05-21,470.825
2014-05-22,475.104
2014-05-23,478.232
2014-05-26,483.45
2014-05-27,483.454
2014-05-28,481.064
2014-05-29,481.701
2014-05-30,480.09
2014-06-02,484.855
2014-06-03,482.906
2014-06-04,483.664
2014-06-05,486.123
2014-06-06,490.381
2014-06-09,490.485
2014-06-10,488.335
2014-06-11,483.094
2014-06-12,483.968
2014-06-13,482.271
2014-06-16,478.395
2014-06-17,478.79
2014-06-18,481.307
2014-06-19,483.43
2014-06-20,481.427
2014-06-23,484.46
2014-06-24,478.806
2014-06-25,472.814
2014-06-26,474.011
2014-06-27,477.271
2014-06-30,478.931
2014-07-01,480.329
2014-07-02,480.995
2014-07-03,485.258
2014-07-04,482.734
2014-07-07,480.103
2014-07-08,476.313
2014-07-09,478.032
2014-07-10,469.439
2014-07-11,467.842
2014-07-14,476.879
2014-07-15,471.327
2014-07-16,474.101
2014-07-17,471.995
2014-07-18,467.323
2014-07-21,469.451
2014-07-22,464.738
2014-07-23,472.345
2014-07-24,470.374
2014-07-25,466.264
2014-07-28,463.303
2014-07-29,460.73
2014-07-30,456.528
2014-07-31,447.286
2014-08-01,444.612
2014-08-04,442.961
2014-08-05,439.184
2014-08-06,432.497
2014-08-07,430.375
2014-08-08,424.942
2014-08-11,432.577
2014-08-12,430.558
2014-08-13,430.354
2014-08-14,429.816
2014-08-15,429.147
2014-08-18,434.285
2014-08-19,438.429
2014-08-20,436.473
2014-08-21,441.723
2014-08-22,438.219
2014-08-25,440.015
2014-08-26,443.965
2014-08-27,446.447
2014-08-28,437.275
2014-08-29,435.782
2014-09-01,432.409
2014-09-02,431.346
2014-09-03,437.189
2014-09-04,435.24
2014-09-05,437.403
2014-09-08,437.23
2014-09-09,432.901
2014-09-10,428.369
2014-09-11,428.108
2014-09-12,425.972
2014-09-15,424.204
2014-09-16,421.899
2014-09-17,423.244
2014-09-18,422.635
2014-09-19,421.046
2014-09-22,419.407
2014-09-23,414.045
2014-09-24,410.279
2014-09-25,407.242
2014-09-26,403.446
2014-09-29,400.81
2014-09-30,401.014
2014-10-01,392.707
2014-10-02,387.364
2014-10-03,385.934
2014-10-06,389.245
2014-10-07,382.672
2014-10-08,377.893
2014-10-09,374.835
2014-10-10,364.897
2014-10-13,364.652
2014-10-14,368.484
2014-10-15,363.235
2014-10-16,361.938
2014-10-17,375.09
2014-10-20,375.101
2014-10-21,381.801
2014-10-22,387.732
2014-10-23,385.796
2014-10-24,384.306
2014-10-27,382.711
2014-10-28,388.302
2014-10-29,390.515
2014-10-30,386.127
2014-10-31,388.579
2014-11-03,385.964
2014-11-04,386.149
2014-11-05,387.21
2014-11-06,386.412
2014-11-07,381.485
2014-11-10,384.544
2014-11-11,383.231
2014-11-12,380.854
2014-11-13,383.367
2014-11-14,382.885
2014-11-17,383.492
2014-11-18,390.699
2014-11-19,391.328
2014-11-20,389.858
2014-11-21,394.836
2014-11-24,403.441
2014-11-25,405.172
2014-11-26,405.605
2014-11-27,403.015
2014-11-28,396.339
2014-12-01,394.944
2014-12-02,393.703
2014-12-03,395.135
2014-12-04,397.511
2014-12-05,397.883
2014-12-08,396.982
2014-12-09,396.988
2014-12-10,395.567
2014-12-11,394.356
2014-12-12,390.168
2014-12-15,383.077
2014-12-16,386.686
2014-12-17,385.337
2014-12-18,391.526
2014-12-19,389.724
2014-12-22,390.259
2014-12-23,393.127
2014-12-24,393.546
2014-12-25,393.546
2014-12-26,392.933
2014-12-29,394.064
2014-12-30,390.403
2014-12-31,388.349
2015-01-01,388.349
2015-01-02,392.646
2015-01-05,382.98
2015-01-06,382.419
2015-01-07,375.003
2015-01-08,382.663
2015-01-09,384.364
2015-01-12,382.832
2015-01-13,384.385
2015-01-14,378.332
2015-01-15,376.207
2015-01-16,381.166
2015-01-19,389.91
2015-01-20,390.471
2015-01-21,393.737
2015-01-22,393.649
2015-01-23,396.55
2015-01-26,401.501
2015-01-27,396.111
2015-01-28,398.065
2015-01-29,396.372
2015-01-30,400.159
2015-02-02,403.385
2015-02-03,409.19
2015-02-04,408.886
2015-02-05,422.011
2015-02-06,419.292
2015-02-09,416.084
2015-02-10,419.618
2015-02-11,419.697
2015-02-12,427.223
2015-02-13,434.248
2015-02-16,434.115
2015-02-17,433.214
2015-02-18,436.592
2015-02-19,438.06
2015-02-20,438.57
2015-02-23,441.344
2015-02-24,442.064
2015-02-25,442.412
2015-02-26,437.916
2015-02-27,438.233
2015-03-02,438.447
2015-03-03,433.407
2015-03-04,426.831
2015-03-05,430.643
2015-03-06,430.07
2015-03-09,428.345
2015-03-10,421.03
2015-03-11,419.984
2015-03-12,423.166
2015-03-13,420.94
2015-03-16,427.127
2015-03-17,427.656
2015-03-18,429.265
2015-03-19,433.257
2015-03-20,444.595
2015-03-23,449.012
2015-03-24,452.087
2015-03-25,453.661
2015-03-26,445.97
2015-03-27,440.271
2015-03-30,440.81
2015-03-31,434.97
2015-04-01,440.226
2015-04-02,446.711
2015-04-03,446.711
2015-04-06,452.909
2015-04-07,449.058
2015-04-08,447.6
2015-04-09,445.278
2015-04-10,449.091
2015-04-13,448.697
2015-04-14,455.67
2015-04-15,453.334
2015-04-16,452.17
2015-04-17,447.771
2015-04-20,448.121
2015-04-21,451.72
2015-04-22,446.096
2015-04-23,447.628
2015-04-24,454.124
2015-04-27,458.191
2015-04-28,453.497
2015-04-29,443.937
2015-04-30,446.18
2015-05-01,446.856
2015-05-04,447.381
2015-05-05,442.758
2015-05-06,450.352
2015-05-07,445.815
2015-05-08,452.192
2015-05-11,449.996
2015-05-12,446.187
2015-05-13,455.019
2015-05-14,456.121
2015-05-15,463.617
2015-05-18,458.093
2015-05-19,455.343
2015-05-20,457.47
2015-05-21,458.448
2015-05-22,453.411
2015-05-25,449.752
2015-05-26,442.053
2015-05-27,440.963
2015-05-28,439.99
2015-05-29,437.707
2015-06-01,436.36
2015-06-02,449.123
2015-06-03,457.314
2015-06-04,452.05
2015-06-05,438.948
2015-06-08,436.195
2015-06-09,437.501
2015-06-10,444.023
2015-06-11,442.578
2015-06-12,436.667
2015-06-15,429.522
2015-06-16,434.384
2015-06-17,429.387
2015-06-18,435.683
2015-06-19,432.855
2015-06-22,446.885
2015-06-23,444.409
2015-06-24,442.67
2015-06-25,441.467
2015-06-26,441.202
2015-06-29,430.127
2015-06-30,424.993
2015-07-01,427.746
2015-07-02,425.507
2015-07-03,423.222
2015-07-06,415.295
2015-07-07,401.603
2015-07-08,406.99
2015-07-09,415.988
2015-07-10,431.185
2015-07-13,434.305
2015-07-14,436.171
2015-07-15,435.096
2015-07-16,437.743
2015-07-17,436.856
2015-07-20,442.814
2015-07-21,439.51
2015-07-22,435.226
2015-07-23,438.395
2015-07-24,442.55
2015-07-27,440.384
2015-07-28,441.093
2015-07-29,447.464
2015-07-30,444.353
2015-07-31,450.141
2015-08-03,448.273
2015-08-04,447.904
2015-08-05,448.525
