Date,SWEDEN SMALL VALUE Small Cap
2010-09-21,864.376
2010-09-22,877.317
2010-09-23,866.587
2010-09-24,895.168
2010-09-27,893.282
2010-09-28,912.469
2010-09-29,921.81
2010-09-30,928.768
2010-10-01,933.415
2010-10-04,921.192
2010-10-05,944.601
2010-10-06,945.652
2010-10-07,950.78
2010-10-08,945.32
2010-10-11,953.922
2010-10-12,953.088
2010-10-13,979.933
2010-10-14,990.849
2010-10-15,976.311
2010-10-18,970.515
2010-10-19,951.964
2010-10-20,960.82
2010-10-21,974.326
2010-10-22,969.206
2010-10-25,980.031
2010-10-26,972.524
2010-10-27,954.217
2010-10-28,950.278
2010-10-29,954.992
2010-11-01,960.586
2010-11-02,968.534
2010-11-03,970.623
2010-11-04,1003.612
2010-11-05,993.778
2010-11-08,979.741
2010-11-09,982.288
2010-11-10,959.014
2010-11-11,952.261
2010-11-12,941.823
2010-11-15,940.829
2010-11-16,915.627
2010-11-17,920.219
2010-11-18,937.104
2010-11-19,939.977
2010-11-22,934.008
2010-11-23,908.56
2010-11-24,925.297
2010-11-25,929.645
2010-11-26,917.374
2010-11-29,905.94
2010-11-30,905.407
2010-12-01,929.861
2010-12-02,963.467
2010-12-03,977.864
2010-12-06,978.592
2010-12-07,990.66
2010-12-08,970.819
2010-12-09,966.558
2010-12-10,969.966
2010-12-13,997.251
2010-12-14,1014.569
2010-12-15,1017.406
2010-12-16,1012.309
2010-12-17,1011.229
2010-12-20,1015.867
2010-12-21,1036.613
2010-12-22,1025.735
2010-12-23,1032.86
2010-12-24,1034.509
2010-12-27,1035.324
2010-12-28,1032.638
2010-12-29,1042.899
2010-12-30,1056.061
2010-12-31,1062.502
2011-01-03,1087.513
2011-01-04,1085.496
2011-01-05,1069.571
2011-01-06,1056.35
2011-01-07,1045.657
2011-01-10,1037.191
2011-01-11,1056.656
2011-01-12,1076.166
2011-01-13,1087.989
2011-01-14,1082.988
2011-01-17,1077.297
2011-01-18,1087.917
2011-01-19,1074.982
2011-01-20,1043.16
2011-01-21,1065.15
2011-01-24,1062.473
2011-01-25,1077.549
2011-01-26,1097.747
2011-01-27,1104.58
2011-01-28,1086.74
2011-01-31,1090.635
2011-02-01,1099.35
2011-02-02,1067.704
2011-02-03,1056.228
2011-02-04,1055.293
2011-02-07,1066.018
2011-02-08,1066.822
2011-02-09,1069.857
2011-02-10,1055.434
2011-02-11,1060.947
2011-02-14,1059.224
2011-02-15,1047.624
2011-02-16,1054.962
2011-02-17,1048.36
2011-02-18,1062.289
2011-02-21,1053.329
2011-02-22,1053.21
2011-02-23,1039.971
2011-02-24,1045.073
2011-02-25,1049.919
2011-02-28,1079.909
2011-03-01,1086.647
2011-03-02,1073.202
2011-03-03,1087.269
2011-03-04,1098.928
2011-03-07,1109.227
2011-03-08,1101.352
2011-03-09,1115.703
2011-03-10,1097.489
2011-03-11,1084.034
2011-03-14,1076.598
2011-03-15,1039.454
2011-03-16,1024.57
2011-03-17,1052.101
2011-03-18,1085.826
2011-03-21,1105.389
2011-03-22,1103.33
2011-03-23,1100.013
2011-03-24,1120.309
2011-03-25,1114.91
2011-03-28,1116.76
2011-03-29,1116.905
2011-03-30,1130.268
2011-03-31,1136.545
2011-04-01,1140.563
2011-04-04,1147.314
2011-04-05,1145.117
2011-04-06,1159.244
2011-04-07,1145.499
2011-04-08,1160.882
2011-04-11,1148.542
2011-04-12,1120.922
2011-04-13,1133.845
2011-04-14,1131.775
2011-04-15,1133.644
2011-04-18,1096.628
2011-04-19,1122.877
2011-04-20,1159.108
2011-04-21,1172.88
2011-04-22,1172.88
2011-04-25,1173.169
2011-04-26,1176.612
2011-04-27,1178.379
2011-04-28,1196.862
2011-04-29,1201.875
2011-05-02,1214.349
2011-05-03,1195.538
2011-05-04,1174.078
2011-05-05,1141.645
2011-05-06,1157.191
2011-05-09,1146.111
2011-05-10,1162.952
2011-05-11,1152.829
2011-05-12,1129.66
2011-05-13,1135.777
2011-05-16,1134.181
2011-05-17,1122.914
2011-05-18,1141.493
2011-05-19,1151.474
2011-05-20,1145.988
2011-05-23,1114.287
2011-05-24,1123.223
2011-05-25,1123.763
2011-05-26,1122.104
2011-05-27,1141.7
2011-05-30,1144.379
2011-05-31,1161.752
2011-06-01,1168.874
2011-06-02,1160.408
2011-06-03,1149.753
2011-06-06,1145.825
2011-06-07,1139.054
2011-06-08,1104.144
2011-06-09,1099.084
2011-06-10,1063.26
2011-06-13,1056.539
2011-06-14,1070.71
2011-06-15,1036.731
2011-06-16,1007.657
2011-06-17,1020.974
2011-06-20,1003.747
2011-06-21,1027.683
2011-06-22,1020.68
2011-06-23,978.623
2011-06-24,981.543
2011-06-27,993.219
2011-06-28,1003.588
2011-06-29,1051.361
2011-06-30,1083.888
2011-07-01,1091.072
2011-07-04,1101.341
2011-07-05,1104.199
2011-07-06,1082.842
2011-07-07,1105.011
2011-07-08,1077.954
2011-07-11,1027.345
2011-07-12,1021.122
2011-07-13,1044.916
2011-07-14,1020.17
2011-07-15,1009.499
2011-07-18,973.842
2011-07-19,1003.743
2011-07-20,1029.988
2011-07-21,1052.157
2011-07-22,1056.94
2011-07-25,1055.896
2011-07-26,1054.75
2011-07-27,1041.917
2011-07-28,1030.597
2011-07-29,1033.743
2011-08-01,1006.484
2011-08-02,978.284
2011-08-03,941.133
2011-08-04,874.949
2011-08-05,852.637
2011-08-08,795.419
2011-08-09,819.565
2011-08-10,809.978
2011-08-11,851.113
2011-08-12,877.726
2011-08-15,912.443
2011-08-16,909.15
2011-08-17,927.82
2011-08-18,864.813
2011-08-19,858.135
2011-08-22,864.081
2011-08-23,874.398
2011-08-24,892.099
2011-08-25,879.263
2011-08-26,878.423
2011-08-29,916.889
2011-08-30,911.386
2011-08-31,947.546
2011-09-01,938.396
2011-09-02,911.674
2011-09-05,863.067
2011-09-06,862.37
2011-09-07,894.226
2011-09-08,899.286
2011-09-09,861.453
2011-09-12,810.363
2011-09-13,806.264
2011-09-14,805.985
2011-09-15,847.508
2011-09-16,851.406
2011-09-19,818.524
2011-09-20,840.99
2011-09-21,826.072
2011-09-22,764.069
2011-09-23,760.041
2011-09-26,748.19
2011-09-27,801.7
2011-09-28,794.005
2011-09-29,808.307
2011-09-30,799.049
2011-10-03,791.733
2011-10-04,762.987
2011-10-05,786.353
2011-10-06,808.461
2011-10-07,820.1
2011-10-10,855.295
2011-10-11,852.448
2011-10-12,874.507
2011-10-13,857.961
2011-10-14,885.126
2011-10-17,870.222
2011-10-18,874.194
2011-10-19,878.092
2011-10-20,864.759
2011-10-21,900.177
2011-10-24,920.278
2011-10-25,916.404
2011-10-26,909.655
2011-10-27,966.993
2011-10-28,973.951
2011-10-31,936.778
2011-11-01,873.629
2011-11-02,893.7
2011-11-03,908.894
2011-11-04,917.65
2011-11-07,905.367
2011-11-08,916.252
2011-11-09,884.773
2011-11-10,873.421
2011-11-11,912.193
2011-11-14,893.8
2011-11-15,879.656
2011-11-16,874.811
2011-11-17,853.064
2011-11-18,844.312
2011-11-21,806.803
2011-11-22,804.585
2011-11-23,783.155
2011-11-24,780.902
2011-11-25,783.518
2011-11-28,819.562
2011-11-29,829.795
2011-11-30,878.575
2011-12-01,864.948
2011-12-02,873.724
2011-12-05,888.833
2011-12-06,877.518
2011-12-07,879.017
2011-12-08,850.101
2011-12-09,857.173
2011-12-12,823.915
2011-12-13,824.742
2011-12-14,802.619
2011-12-15,816.835
2011-12-16,824.456
2011-12-19,829.419
2011-12-20,862.717
2011-12-21,861.26
2011-12-22,876.842
2011-12-23,887.353
2011-12-26,887.353
2011-12-27,891.779
2011-12-28,879.673
2011-12-29,880.456
2011-12-30,906.533
2012-01-02,916.028
2012-01-03,934.615
2012-01-04,920.646
2012-01-05,915.656
2012-01-06,913.036
2012-01-09,910.898
2012-01-10,925.885
2012-01-11,923.535
2012-01-12,931.141
2012-01-13,922.79
2012-01-16,929.261
2012-01-17,947.837
2012-01-18,958.969
2012-01-19,982.377
2012-01-20,982.481
2012-01-23,995.282
2012-01-24,971.088
2012-01-25,967.986
2012-01-26,994.286
2012-01-27,995.514
2012-01-30,980.357
2012-01-31,983.818
2012-02-01,1018.98
2012-02-02,1032.202
2012-02-03,1047.835
2012-02-06,1041.861
2012-02-07,1046.147
2012-02-08,1055.728
2012-02-09,1056.683
2012-02-10,1036.671
2012-02-13,1038.777
2012-02-14,1031.647
2012-02-15,1042.577
2012-02-16,1035.338
2012-02-17,1047.095
2012-02-20,1069.412
2012-02-21,1062.699
2012-02-22,1049.202
2012-02-23,1041.21
2012-02-24,1055.091
2012-02-27,1041.927
2012-02-28,1052.376
2012-02-29,1055.523
2012-03-01,1054.674
2012-03-02,1042.168
2012-03-05,1033.926
2012-03-06,979.789
2012-03-07,985.547
2012-03-08,1020.256
2012-03-09,1016.643
2012-03-12,1011.266
2012-03-13,1025.407
2012-03-14,1017.781
2012-03-15,1028.832
2012-03-16,1036.155
2012-03-19,1035.873
2012-03-20,1016.796
2012-03-21,1014.391
2012-03-22,992.419
2012-03-23,997.75
2012-03-26,1027.342
2012-03-27,1027.87
2012-03-28,1018.895
2012-03-29,1005.26
2012-03-30,1020.962
2012-04-02,1038.354
2012-04-03,1043.654
2012-04-04,997.447
2012-04-05,990.922
2012-04-06,990.922
2012-04-09,983.582
2012-04-10,961.396
2012-04-11,970.411
2012-04-12,991.038
2012-04-13,976.486
2012-04-16,978.934
2012-04-17,1009.007
2012-04-18,1001.006
2012-04-19,1012.009
2012-04-20,1022.403
2012-04-23,984.904
2012-04-24,998.949
2012-04-25,1012.167
2012-04-26,999.358
2012-04-27,1012.921
2012-04-30,1017.625
2012-05-01,1016.944
2012-05-02,1011.015
2012-05-03,1012.939
2012-05-04,982.198
2012-05-07,983.833
2012-05-08,964.781
2012-05-09,954.782
2012-05-10,963.057
2012-05-11,972.955
2012-05-14,944.744
2012-05-15,927.816
2012-05-16,914.619
2012-05-17,907.507
2012-05-18,883.548
2012-05-21,908.461
2012-05-22,933.427
2012-05-23,897.44
2012-05-24,904.053
2012-05-25,898.811
2012-05-28,905.589
2012-05-29,920.122
2012-05-30,899.596
2012-05-31,892.323
2012-06-01,866.884
2012-06-04,866.741
2012-06-05,860.651
2012-06-06,860.448
2012-06-07,892.269
2012-06-08,881.409
2012-06-11,886.397
2012-06-12,881.355
2012-06-13,873.601
2012-06-14,869.371
2012-06-15,884.318
2012-06-18,878.674
2012-06-19,897.985
2012-06-20,911.689
2012-06-21,903.721
2012-06-22,900.592
2012-06-25,872.4
2012-06-26,864.583
2012-06-27,878.13
2012-06-28,865.716
2012-06-29,922.476
2012-07-02,923.469
2012-07-03,940.534
2012-07-04,941.053
2012-07-05,942.701
2012-07-06,919.597
2012-07-09,915.503
2012-07-10,925.014
2012-07-11,918.108
2012-07-12,902.33
2012-07-13,920.726
2012-07-16,924.272
2012-07-17,924.26
2012-07-18,930.701
2012-07-19,951.246
2012-07-20,944.674
2012-07-23,923.011
2012-07-24,924.809
2012-07-25,918.682
2012-07-26,945.028
2012-07-27,953.118
2012-07-30,968.674
2012-07-31,966.249
2012-08-01,967.25
2012-08-02,952.706
2012-08-03,978.764
2012-08-06,987.318
2012-08-07,987.464
2012-08-08,990.148
2012-08-09,994.019
2012-08-10,999.377
2012-08-13,989.426
2012-08-14,986.568
2012-08-15,978.255
2012-08-16,968.697
2012-08-17,975.478
2012-08-20,977.643
2012-08-21,980.073
2012-08-22,964.403
2012-08-23,969.491
2012-08-24,966.204
2012-08-27,966.941
2012-08-28,956.987
2012-08-29,948.602
2012-08-30,939.383
2012-08-31,955.131
2012-09-03,944.831
2012-09-04,939.893
2012-09-05,947.803
2012-09-06,961.604
2012-09-07,992.832
2012-09-10,991.115
2012-09-11,999.046
2012-09-12,1012.331
2012-09-13,1009.519
2012-09-14,1044.022
2012-09-17,1040.029
2012-09-18,1026.853
2012-09-19,1045.042
2012-09-20,1031.865
2012-09-21,1029.11
2012-09-24,1019.957
2012-09-25,1030.217
2012-09-26,1003.931
2012-09-27,1019.199
2012-09-28,1013.683
2012-10-01,1022.684
2012-10-02,1014.05
2012-10-03,1000.532
2012-10-04,1014.533
2012-10-05,1030.454
2012-10-08,1011.998
2012-10-09,999.202
2012-10-10,986.493
2012-10-11,984.554
2012-10-12,981.128
2012-10-15,983.087
2012-10-16,989.522
2012-10-17,1008.928
2012-10-18,1018.324
2012-10-19,1005.03
2012-10-22,1002.656
2012-10-23,974.7
2012-10-24,968.379
2012-10-25,965.225
2012-10-26,977.52
2012-10-29,976.443
2012-10-30,992.491
2012-10-31,990.755
2012-11-01,992.198
2012-11-02,989.161
2012-11-05,989.914
2012-11-06,999.14
2012-11-07,982.523
2012-11-08,978.405
2012-11-09,968.403
2012-11-12,968.821
2012-11-13,955.702
2012-11-14,955.905
2012-11-15,947.855
2012-11-16,935.409
2012-11-19,960.73
2012-11-20,955.926
2012-11-21,963.156
2012-11-22,979.492
2012-11-23,992.265
2012-11-26,987.12
2012-11-27,983.375
2012-11-28,985.505
2012-11-29,997.789
2012-11-30,1008.921
2012-12-03,1016.969
2012-12-04,1020.71
2012-12-05,1024.659
2012-12-06,1023.457
2012-12-07,1014.801
2012-12-10,1017.325
2012-12-11,1034.341
2012-12-12,1033.321
2012-12-13,1019.296
2012-12-14,1027.453
2012-12-17,1035.105
2012-12-18,1052.328
2012-12-19,1067.116
2012-12-20,1070.705
2012-12-21,1059.868
2012-12-24,1058.482
2012-12-25,1058.482
2012-12-26,1062.3
2012-12-27,1064.618
2012-12-28,1063.675
2012-12-31,1064.55
2013-01-01,1064.55
2013-01-02,1098.471
2013-01-03,1088.962
2013-01-04,1085.542
2013-01-07,1094.937
2013-01-08,1090.214
2013-01-09,1089.085
2013-01-10,1095.013
2013-01-11,1100.719
2013-01-14,1103.755
2013-01-15,1099.371
2013-01-16,1101.939
2013-01-17,1112.064
2013-01-18,1103.135
2013-01-21,1117.625
2013-01-22,1114.217
2013-01-23,1118.191
2013-01-24,1130.37
2013-01-25,1139.207
2013-01-28,1148.275
2013-01-29,1150.568
2013-01-30,1169.949
2013-01-31,1155.137
2013-02-01,1181.027
2013-02-04,1159.623
2013-02-05,1163.503
2013-02-06,1169.846
2013-02-07,1151.946
2013-02-08,1156.934
2013-02-11,1167.131
2013-02-12,1187.713
2013-02-13,1225.12
2013-02-14,1222.123
2013-02-15,1231.114
2013-02-18,1232.479
2013-02-19,1251.357
2013-02-20,1265.183
2013-02-21,1230.019
2013-02-22,1230.77
2013-02-25,1233.507
2013-02-26,1211.287
2013-02-27,1222.722
2013-02-28,1231.98
2013-03-01,1221.034
2013-03-04,1221.302
2013-03-05,1247.186
2013-03-06,1242.466
2013-03-07,1255.23
2013-03-08,1247.734
2013-03-11,1249.013
2013-03-12,1241.756
2013-03-13,1231.395
2013-03-14,1237.954
2013-03-15,1244.382
2013-03-18,1230.109
2013-03-19,1210.549
2013-03-20,1214.533
2013-03-21,1205.982
2013-03-22,1202.01
2013-03-25,1193.52
2013-03-26,1199.274
2013-03-27,1191.159
2013-03-28,1201.013
2013-03-29,1201.013
2013-04-01,1199.998
2013-04-02,1216.168
2013-04-03,1206.175
2013-04-04,1178.334
2013-04-05,1178.478
2013-04-08,1185.902
2013-04-09,1192.234
2013-04-10,1211.214
2013-04-11,1222.008
2013-04-12,1207.357
2013-04-15,1190.956
2013-04-16,1181.309
2013-04-17,1141.447
2013-04-18,1145.454
2013-04-19,1147.715
2013-04-22,1146.78
2013-04-23,1158.017
2013-04-24,1169.83
2013-04-25,1193.253
2013-04-26,1202.628
2013-04-29,1216.39
2013-04-30,1239.625
2013-05-01,1240.67
2013-05-02,1224.163
2013-05-03,1236.662
2013-05-06,1235.767
2013-05-07,1241.69
2013-05-08,1258.546
2013-05-09,1252.938
2013-05-10,1239.526
2013-05-13,1238.243
2013-05-14,1235.159
2013-05-15,1236.501
2013-05-16,1240.065
2013-05-17,1230.949
2013-05-20,1242.382
2013-05-21,1249.725
2013-05-22,1259.008
2013-05-23,1226.379
2013-05-24,1231.427
2013-05-27,1241.899
2013-05-28,1244.414
2013-05-29,1238.365
2013-05-30,1263.631
2013-05-31,1239.324
2013-06-03,1239.643
2013-06-04,1243.373
2013-06-05,1210.739
2013-06-06,1215.313
2013-06-07,1224.408
2013-06-10,1213.701
2013-06-11,1206.881
2013-06-12,1218.934
2013-06-13,1213.821
2013-06-14,1232.825
2013-06-17,1239.188
2013-06-18,1239.688
2013-06-19,1249.597
2013-06-20,1180.64
2013-06-21,1166.528
2013-06-24,1119.919
2013-06-25,1145.899
2013-06-26,1161.542
2013-06-27,1166.671
2013-06-28,1165.974
2013-07-01,1185.035
2013-07-02,1194.526
2013-07-03,1182.523
2013-07-04,1208.843
2013-07-05,1181.314
2013-07-08,1192.337
2013-07-09,1197.601
2013-07-10,1210.887
2013-07-11,1237.168
2013-07-12,1237.536
2013-07-15,1240.989
2013-07-16,1254.38
2013-07-17,1266.442
2013-07-18,1272.685
2013-07-19,1276.418
2013-07-22,1280.794
2013-07-23,1294.027
2013-07-24,1294.374
2013-07-25,1291.933
2013-07-26,1296.776
2013-07-29,1295.161
2013-07-30,1286.009
2013-07-31,1288.432
2013-08-01,1295.914
2013-08-02,1289.254
2013-08-05,1295.302
2013-08-06,1294.615
2013-08-07,1287.704
2013-08-08,1303.562
2013-08-09,1307.291
2013-08-12,1304.344
2013-08-13,1307.232
2013-08-14,1321.829
2013-08-15,1297.716
2013-08-16,1311.88
2013-08-19,1322.526
2013-08-20,1322.803
2013-08-21,1293.119
2013-08-22,1311.759
2013-08-23,1318.587
2013-08-26,1316.361
2013-08-27,1303.889
2013-08-28,1291.886
2013-08-29,1283.79
2013-08-30,1271.895
2013-09-02,1300.131
2013-09-03,1300.885
2013-09-04,1312.452
2013-09-05,1305.625
2013-09-06,1312.542
2013-09-09,1323.434
2013-09-10,1352.57
2013-09-11,1360.159
2013-09-12,1357.105
2013-09-13,1350.373
2013-09-16,1375.136
2013-09-17,1381.156
2013-09-18,1384.646
2013-09-19,1429.5
2013-09-20,1412.138
2013-09-23,1406.443
2013-09-24,1411.93
2013-09-25,1400.479
2013-09-26,1404.704
2013-09-27,1396.957
2013-09-30,1387.561
2013-10-01,1405.708
2013-10-02,1404.16
2013-10-03,1404.948
2013-10-04,1388.964
2013-10-07,1381.887
2013-10-08,1375.269
2013-10-09,1357.912
2013-10-10,1372.236
2013-10-11,1386.174
2013-10-14,1382.812
2013-10-15,1384.78
2013-10-16,1385.128
2013-10-17,1407.513
2013-10-18,1421.262
2013-10-21,1435.486
2013-10-22,1449.853
2013-10-23,1443.817
2013-10-24,1445.89
2013-10-25,1455.246
2013-10-28,1453.794
2013-10-29,1447.893
2013-10-30,1452.934
2013-10-31,1428.288
2013-11-01,1412.098
2013-11-04,1420.616
2013-11-05,1414.665
2013-11-06,1435.31
2013-11-07,1432.765
2013-11-08,1413.399
2013-11-11,1432.849
2013-11-12,1413.736
2013-11-13,1387.039
2013-11-14,1406.111
2013-11-15,1409.596
2013-11-18,1431.68
2013-11-19,1419.417
2013-11-20,1411.37
2013-11-21,1394.096
2013-11-22,1413.462
2013-11-25,1426.157
2013-11-26,1431.995
2013-11-27,1441.912
2013-11-28,1451.242
2013-11-29,1452.413
2013-12-02,1441.436
2013-12-03,1424.838
2013-12-04,1419.055
2013-12-05,1417.323
2013-12-06,1420.525
2013-12-09,1419.564
2013-12-10,1412.659
2013-12-11,1408.013
2013-12-12,1383.22
2013-12-13,1384.203
2013-12-16,1390.71
2013-12-17,1389.524
2013-12-18,1410.09
2013-12-19,1439.246
2013-12-20,1451.88
2013-12-23,1471.477
2013-12-24,1465.936
2013-12-25,1465.936
2013-12-26,1471.713
2013-12-27,1490.524
2013-12-30,1508.376
2013-12-31,1509.198
2014-01-01,1509.198
2014-01-02,1489.501
2014-01-03,1495.865
2014-01-06,1494.763
2014-01-07,1499.845
2014-01-08,1491.741
2014-01-09,1494.451
2014-01-10,1533.271
2014-01-13,1536.382
2014-01-14,1545.743
2014-01-15,1554.435
2014-01-16,1557.043
2014-01-17,1571.809
2014-01-20,1562.597
2014-01-21,1552.672
2014-01-22,1573.529
2014-01-23,1567.834
2014-01-24,1532.575
2014-01-27,1514.929
2014-01-28,1532.186
2014-01-29,1512.434
2014-01-30,1501.352
2014-01-31,1487.671
2014-02-03,1465.446
2014-02-04,1458.319
2014-02-05,1466.915
2014-02-06,1496.412
2014-02-07,1506.215
2014-02-10,1518.281
2014-02-11,1547.896
2014-02-12,1550.708
2014-02-13,1530.095
2014-02-14,1545.205
2014-02-17,1551.977
2014-02-18,1540.497
2014-02-19,1555.407
2014-02-20,1538.542
2014-02-21,1550.476
2014-02-24,1573.748
2014-02-25,1579.397
2014-02-26,1576.526
2014-02-27,1570.733
2014-02-28,1613.333
2014-03-03,1544.968
2014-03-04,1578.414
2014-03-05,1573.988
2014-03-06,1595.231
2014-03-07,1584.109
2014-03-10,1582.694
2014-03-11,1592.216
2014-03-12,1580.424
2014-03-13,1572.905
2014-03-14,1559.961
2014-03-17,1594.322
2014-03-18,1611.601
2014-03-19,1606.57
2014-03-20,1578.404
2014-03-21,1573.928
2014-03-24,1552.463
2014-03-25,1573.824
2014-03-26,1585.275
2014-03-27,1579.02
2014-03-28,1583.865
2014-03-31,1610.872
2014-04-01,1634.138
2014-04-02,1631.314
2014-04-03,1612.071
2014-04-04,1633.709
2014-04-07,1624.449
2014-04-08,1618.206
2014-04-09,1638.139
2014-04-10,1627.579
2014-04-11,1604.449
2014-04-14,1590.646
2014-04-15,1568.14
2014-04-16,1585.32
2014-04-17,1600.285
2014-04-18,1600.285
2014-04-21,1594.369
2014-04-22,1624.053
2014-04-23,1629.586
2014-04-24,1646.244
2014-04-25,1651.603
2014-04-28,1658.474
2014-04-29,1668.631
2014-04-30,1677.08
2014-05-01,1680.872
2014-05-02,1685.483
2014-05-05,1670.374
2014-05-06,1691.989
2014-05-07,1691.846
2014-05-08,1711.703
2014-05-09,1694.201
2014-05-12,1714.512
2014-05-13,1721.845
2014-05-14,1718.207
2014-05-15,1706.455
2014-05-16,1691.019
2014-05-19,1695.654
2014-05-20,1693.189
2014-05-21,1700.268
2014-05-22,1713.092
2014-05-23,1705.449
2014-05-26,1715.89
2014-05-27,1727.622
2014-05-28,1729.409
2014-05-29,1732.302
2014-05-30,1718.077
2014-06-02,1717.999
2014-06-03,1709.279
2014-06-04,1720.938
2014-06-05,1712.857
2014-06-06,1727.186
2014-06-09,1735.49
2014-06-10,1728.758
2014-06-11,1711.729
2014-06-12,1712.768
2014-06-13,1704.093
2014-06-16,1681.251
2014-06-17,1675.481
2014-06-18,1680.962
2014-06-19,1689.742
2014-06-20,1676.843
2014-06-23,1697.457
2014-06-24,1690.019
2014-06-25,1674.191
2014-06-26,1670.525
2014-06-27,1679.46
2014-06-30,1693.857
2014-07-01,1695.734
2014-07-02,1701.351
2014-07-03,1709.349
2014-07-04,1698.552
2014-07-07,1692.239
2014-07-08,1677.028
2014-07-09,1682.294
2014-07-10,1660.873
2014-07-11,1652.868
2014-07-14,1671.66
2014-07-15,1654.254
2014-07-16,1659.842
2014-07-17,1655.547
2014-07-18,1637.828
2014-07-21,1633.286
2014-07-22,1637.831
2014-07-23,1652.484
2014-07-24,1655.357
2014-07-25,1650.767
2014-07-28,1639.693
2014-07-29,1634.097
2014-07-30,1608.83
2014-07-31,1584.308
2014-08-01,1570.06
2014-08-04,1567.22
2014-08-05,1567.886
2014-08-06,1531.16
2014-08-07,1519.5
2014-08-08,1507.404
2014-08-11,1546.665
2014-08-12,1542.135
2014-08-13,1544.451
2014-08-14,1543.352
2014-08-15,1533.003
2014-08-18,1549.334
2014-08-19,1558.887
2014-08-20,1547.267
2014-08-21,1553.569
2014-08-22,1542.706
2014-08-25,1549.657
2014-08-26,1558.104
2014-08-27,1571.321
2014-08-28,1549.047
2014-08-29,1547.13
2014-09-01,1535.742
2014-09-02,1536.206
2014-09-03,1547.699
2014-09-04,1540.524
2014-09-05,1521.116
2014-09-08,1518.672
2014-09-09,1502.469
2014-09-10,1492.178
2014-09-11,1481.307
2014-09-12,1481.391
2014-09-15,1480.772
2014-09-16,1470.04
2014-09-17,1486.36
2014-09-18,1494.675
2014-09-19,1476.989
2014-09-22,1473.482
2014-09-23,1456.109
2014-09-24,1452.249
2014-09-25,1437.283
2014-09-26,1431.888
2014-09-29,1427.868
2014-09-30,1449.407
2014-10-01,1420.926
2014-10-02,1393.525
2014-10-03,1393.98
2014-10-06,1393.349
2014-10-07,1362.512
2014-10-08,1343.9
2014-10-09,1335.704
2014-10-10,1310.317
2014-10-13,1313.666
2014-10-14,1317.206
2014-10-15,1287.109
2014-10-16,1294.146
2014-10-17,1334.444
2014-10-20,1333.683
2014-10-21,1367.522
2014-10-22,1377.253
2014-10-23,1399.129
2014-10-24,1382.827
2014-10-27,1377.801
2014-10-28,1399.852
2014-10-29,1414.504
2014-10-30,1411.351
2014-10-31,1416.992
2014-11-03,1408.479
2014-11-04,1410.715
2014-11-05,1423.087
2014-11-06,1422.216
2014-11-07,1410.391
2014-11-10,1426.977
2014-11-11,1431.437
2014-11-12,1417.425
2014-11-13,1417.388
2014-11-14,1419.257
2014-11-17,1415.367
2014-11-18,1434.116
2014-11-19,1430.175
2014-11-20,1425.42
2014-11-21,1435.41
2014-11-24,1451.028
2014-11-25,1467.182
2014-11-26,1469.449
2014-11-27,1464.138
2014-11-28,1459.631
2014-12-01,1461.63
2014-12-02,1450.601
2014-12-03,1465.042
2014-12-04,1467.49
2014-12-05,1472.218
2014-12-08,1467.224
2014-12-09,1465.235
2014-12-10,1466.37
2014-12-11,1455.503
2014-12-12,1447.93
2014-12-15,1417.365
2014-12-16,1412.678
2014-12-17,1409.242
2014-12-18,1435.171
2014-12-19,1443.624
2014-12-22,1446.275
2014-12-23,1453.366
2014-12-24,1448.022
2014-12-25,1448.022
2014-12-26,1441.652
2014-12-29,1448.893
2014-12-30,1459.838
2014-12-31,1445.349
2015-01-01,1445.349
2015-01-02,1441.346
2015-01-05,1433.698
2015-01-06,1435.52
2015-01-07,1398.481
2015-01-08,1423.872
2015-01-09,1418.334
2015-01-12,1416.023
2015-01-13,1430.093
2015-01-14,1401.273
2015-01-15,1403.413
2015-01-16,1411.091
2015-01-19,1422.63
2015-01-20,1428.161
2015-01-21,1423.821
2015-01-22,1438.751
2015-01-23,1429.231
2015-01-26,1442.223
2015-01-27,1445.504
2015-01-28,1451.338
2015-01-29,1457.871
2015-01-30,1459.881
2015-02-02,1471.629
2015-02-03,1489.739
2015-02-04,1480.718
2015-02-05,1496.261
2015-02-06,1485.655
2015-02-09,1478.628
2015-02-10,1501.989
2015-02-11,1490.091
2015-02-12,1523.153
2015-02-13,1554.578
2015-02-16,1565.046
2015-02-17,1553.842
2015-02-18,1565.645
2015-02-19,1571.469
2015-02-20,1575.748
2015-02-23,1579.084
2015-02-24,1590.478
2015-02-25,1603.717
2015-02-26,1598.918
2015-02-27,1606.203
2015-03-02,1596.195
2015-03-03,1580.989
2015-03-04,1550.567
2015-03-05,1562.403
2015-03-06,1522.356
2015-03-09,1507.46
2015-03-10,1470.591
2015-03-11,1474.159
2015-03-12,1479.602
2015-03-13,1481.596
2015-03-16,1505.88
2015-03-17,1483.48
2015-03-18,1496.833
2015-03-19,1518.441
2015-03-20,1531.511
2015-03-23,1552.466
2015-03-24,1563.42
2015-03-25,1565.046
2015-03-26,1530.596
2015-03-27,1527.057
2015-03-30,1546.94
2015-03-31,1537.649
2015-04-01,1542.732
2015-04-02,1555.546
2015-04-03,1555.546
2015-04-06,1581.348
2015-04-07,1577.206
2015-04-08,1567.235
2015-04-09,1575.972
2015-04-10,1574.538
2015-04-13,1575.708
2015-04-14,1589.826
2015-04-15,1588.108
