Date,GERMANY SMALL VALUE Small Cap
2010-08-31,998.707
2010-09-01,1035.573
2010-09-02,1040.08
2010-09-03,1051.844
2010-09-06,1054.719
2010-09-07,1039.832
2010-09-08,1050.259
2010-09-09,1059.704
2010-09-10,1060.99
2010-09-13,1082.833
2010-09-14,1097.086
2010-09-15,1098.085
2010-09-16,1101.825
2010-09-17,1098.862
2010-09-20,1112.172
2010-09-21,1119.226
2010-09-22,1127.541
2010-09-23,1115.374
2010-09-24,1143.135
2010-09-27,1145.407
2010-09-28,1157.498
2010-09-29,1160.51
2010-09-30,1166.672
2010-10-01,1177.555
2010-10-04,1165.243
2010-10-05,1192.059
2010-10-06,1205.56
2010-10-07,1214.949
2010-10-08,1227.457
2010-10-11,1235.474
2010-10-12,1225.722
2010-10-13,1257.256
2010-10-14,1267.211
2010-10-15,1264.624
2010-10-18,1262.156
2010-10-19,1236.709
2010-10-20,1265.407
2010-10-21,1282.95
2010-10-22,1278.331
2010-10-25,1295.589
2010-10-26,1284.455
2010-10-27,1271.946
2010-10-28,1283.617
2010-10-29,1289.576
2010-11-01,1290.814
2010-11-02,1313.211
2010-11-03,1315.285
2010-11-04,1350.18
2010-11-05,1330.351
2010-11-08,1321.631
2010-11-09,1330.753
2010-11-10,1293.173
2010-11-11,1280.931
2010-11-12,1286.347
2010-11-15,1293.001
2010-11-16,1259.067
2010-11-17,1263.891
2010-11-18,1295.717
2010-11-19,1303.849
2010-11-22,1299.321
2010-11-23,1259.392
2010-11-24,1282.918
2010-11-25,1301.355
2010-11-26,1278.522
2010-11-29,1241.719
2010-11-30,1240.071
2010-12-01,1274.134
2010-12-02,1316.458
2010-12-03,1345.367
2010-12-06,1343.734
2010-12-07,1358.653
2010-12-08,1338.82
2010-12-09,1338.309
2010-12-10,1338.923
2010-12-13,1367.121
2010-12-14,1368.669
2010-12-15,1366.446
2010-12-16,1357.678
2010-12-17,1345.666
2010-12-20,1349.639
2010-12-21,1361.784
2010-12-22,1368.488
2010-12-23,1364.543
2010-12-24,1369.921
2010-12-27,1364.836
2010-12-28,1363.754
2010-12-29,1374.504
2010-12-30,1387.434
2010-12-31,1401.38
2011-01-03,1407.684
2011-01-04,1399.259
2011-01-05,1367.377
2011-01-06,1360.125
2011-01-07,1347.68
2011-01-10,1327.734
2011-01-11,1342.607
2011-01-12,1384.621
2011-01-13,1411.197
2011-01-14,1412.264
2011-01-17,1404.271
2011-01-18,1423.653
2011-01-19,1422.052
2011-01-20,1389.203
2011-01-21,1410.291
2011-01-24,1426.251
2011-01-25,1420.942
2011-01-26,1440.592
2011-01-27,1445.884
2011-01-28,1428.514
2011-01-31,1434.021
2011-02-01,1468.119
2011-02-02,1461.991
2011-02-03,1444.379
2011-02-04,1443.676
2011-02-07,1459.363
2011-02-08,1475.508
2011-02-09,1475.939
2011-02-10,1457.257
2011-02-11,1463.226
2011-02-14,1461.962
2011-02-15,1465.974
2011-02-16,1463.914
2011-02-17,1462.807
2011-02-18,1475.3
2011-02-21,1447.057
2011-02-22,1452.065
2011-02-23,1434.417
2011-02-24,1416.158
2011-02-25,1436.472
2011-02-28,1459.441
2011-03-01,1464.508
2011-03-02,1457.148
2011-03-03,1472.581
2011-03-04,1475.722
2011-03-07,1499.018
2011-03-08,1490.67
2011-03-09,1504.439
2011-03-10,1475.85
2011-03-11,1460.211
2011-03-14,1450.875
2011-03-15,1405.18
2011-03-16,1399.182
2011-03-17,1434.103
2011-03-18,1456.846
2011-03-21,1488.755
2011-03-22,1487.571
2011-03-23,1482.451
2011-03-24,1504.74
2011-03-25,1502.038
2011-03-28,1501.3
2011-03-29,1496.317
2011-03-30,1501.317
2011-03-31,1510.409
2011-04-01,1526.841
2011-04-04,1542.099
2011-04-05,1536.2
2011-04-06,1560.754
2011-04-07,1542.306
2011-04-08,1565.764
2011-04-11,1560.514
2011-04-12,1546.731
2011-04-13,1555.044
2011-04-14,1545.882
2011-04-15,1555.085
2011-04-18,1499.032
2011-04-19,1518.643
2011-04-20,1563.396
2011-04-21,1575.674
2011-04-22,1575.674
2011-04-25,1574.539
2011-04-26,1591.035
2011-04-27,1600.327
2011-04-28,1624.262
2011-04-29,1637.684
2011-05-02,1650.127
2011-05-03,1633.706
2011-05-04,1619.217
2011-05-05,1591.724
2011-05-06,1597.484
2011-05-09,1572.119
2011-05-10,1597.93
2011-05-11,1596.63
2011-05-12,1578.062
2011-05-13,1592.666
2011-05-16,1587.403
2011-05-17,1574.333
2011-05-18,1583.687
2011-05-19,1590.394
2011-05-20,1580.972
2011-05-23,1544.443
2011-05-24,1558.513
2011-05-25,1557.91
2011-05-26,1559.646
2011-05-27,1581.032
2011-05-30,1593.395
2011-05-31,1624.686
2011-06-01,1629.232
2011-06-02,1615.663
2011-06-03,1628.454
2011-06-06,1620.648
2011-06-07,1632.56
2011-06-08,1598.927
2011-06-09,1606.355
2011-06-10,1581.953
2011-06-13,1581.621
2011-06-14,1615.631
2011-06-15,1589.001
2011-06-16,1556.268
2011-06-17,1570.624
2011-06-20,1563.097
2011-06-21,1587.485
2011-06-22,1597.16
2011-06-23,1549.745
2011-06-24,1544.257
2011-06-27,1544.972
2011-06-28,1559.917
2011-06-29,1598.302
2011-06-30,1634.907
2011-07-01,1641.012
2011-07-04,1653.852
2011-07-05,1651.741
2011-07-06,1629.83
2011-07-07,1650.603
2011-07-08,1617.72
2011-07-11,1539.334
2011-07-12,1531.166
2011-07-13,1568.032
2011-07-14,1542.145
2011-07-15,1525.493
2011-07-18,1477.878
2011-07-19,1509.412
2011-07-20,1524.646
2011-07-21,1560.577
2011-07-22,1568.736
2011-07-25,1562.609
2011-07-26,1566.713
2011-07-27,1531.404
2011-07-28,1508.758
2011-07-29,1509.655
2011-08-01,1469.59
2011-08-02,1409.186
2011-08-03,1381.456
2011-08-04,1282.605
2011-08-05,1260.814
2011-08-08,1170.731
2011-08-09,1215.57
2011-08-10,1171.607
2011-08-11,1232.205
2011-08-12,1263.5
2011-08-15,1303.808
2011-08-16,1273.757
2011-08-17,1262.91
2011-08-18,1183.28
2011-08-19,1173.032
2011-08-22,1173.696
2011-08-23,1179.019
2011-08-24,1218.206
2011-08-25,1212.904
2011-08-26,1199.659
2011-08-29,1242.443
2011-08-30,1244.642
2011-08-31,1277.223
2011-09-01,1267.212
2011-09-02,1220.427
2011-09-05,1151.937
2011-09-06,1122.942
2011-09-07,1169.061
2011-09-08,1179.126
2011-09-09,1116.095
2011-09-12,1076.034
2011-09-13,1093.089
2011-09-14,1116.831
2011-09-15,1154.906
2011-09-16,1164.471
2011-09-19,1123.366
2011-09-20,1145.922
2011-09-21,1134.433
2011-09-22,1067.166
2011-09-23,1059.828
2011-09-26,1063.251
2011-09-27,1128.912
2011-09-28,1126.108
2011-09-29,1144.736
2011-09-30,1096.225
2011-10-03,1058.66
2011-10-04,1020.694
2011-10-05,1056.285
2011-10-06,1100.569
2011-10-07,1110.463
2011-10-10,1149.446
2011-10-11,1150.863
2011-10-12,1199.769
2011-10-13,1183.585
2011-10-14,1215.143
2011-10-17,1184.211
2011-10-18,1180.293
2011-10-19,1195.211
2011-10-20,1165.455
2011-10-21,1211.095
2011-10-24,1235.411
2011-10-25,1226.55
2011-10-26,1218.352
2011-10-27,1290.423
2011-10-28,1288.199
2011-10-31,1242.21
2011-11-01,1160.328
2011-11-02,1186.334
2011-11-03,1218.223
2011-11-04,1216.289
2011-11-07,1187.975
2011-11-08,1207.547
2011-11-09,1160.297
2011-11-10,1146.615
2011-11-11,1198.897
2011-11-14,1178.984
2011-11-15,1144.759
2011-11-16,1142.583
2011-11-17,1124.956
2011-11-18,1114.902
2011-11-21,1071.703
2011-11-22,1053.889
2011-11-23,1025.764
2011-11-24,1037.906
2011-11-25,1033.936
2011-11-28,1082.035
2011-11-29,1087.957
2011-11-30,1143.777
2011-12-01,1129.86
2011-12-02,1139.564
2011-12-05,1153.312
2011-12-06,1133.986
2011-12-07,1123.722
2011-12-08,1085.89
2011-12-09,1099.288
2011-12-12,1059.683
2011-12-13,1053.412
2011-12-14,1021.802
2011-12-15,1037.363
2011-12-16,1039.525
2011-12-19,1034.197
2011-12-20,1073.182
2011-12-21,1067.561
2011-12-22,1077.278
2011-12-23,1081.895
2011-12-26,1081.895
2011-12-27,1086.306
2011-12-28,1068.995
2011-12-29,1074.447
2011-12-30,1091.131
2012-01-02,1117.558
2012-01-03,1142.707
2012-01-04,1114.322
2012-01-05,1095.618
2012-01-06,1087.714
2012-01-09,1077.326
2012-01-10,1104.731
2012-01-11,1110.774
2012-01-12,1136.936
2012-01-13,1123.65
2012-01-16,1134.714
2012-01-17,1161.293
2012-01-18,1174.156
2012-01-19,1196.313
2012-01-20,1197.184
2012-01-23,1219.786
2012-01-24,1194.837
2012-01-25,1194.574
2012-01-26,1237.431
2012-01-27,1231.612
2012-01-30,1203.905
2012-01-31,1218.881
2012-02-01,1255.421
2012-02-02,1269.815
2012-02-03,1291.463
2012-02-06,1286.835
2012-02-07,1290.231
2012-02-08,1306.814
2012-02-09,1319.403
2012-02-10,1293.761
2012-02-13,1308.016
2012-02-14,1287.93
2012-02-15,1282.116
2012-02-16,1269.18
2012-02-17,1306.588
2012-02-20,1336.7
2012-02-21,1322.823
2012-02-22,1302.62
2012-02-23,1302.69
2012-02-24,1328.312
2012-02-27,1310.1
2012-02-28,1316.333
2012-02-29,1312.506
2012-03-01,1320.463
2012-03-02,1312.799
2012-03-05,1308.462
2012-03-06,1242.431
2012-03-07,1252.476
2012-03-08,1286.229
2012-03-09,1287.901
2012-03-12,1289.305
2012-03-13,1307.839
2012-03-14,1309.178
2012-03-15,1325.791
2012-03-16,1343.748
2012-03-19,1353.26
2012-03-20,1330.481
2012-03-21,1324.854
2012-03-22,1306.455
2012-03-23,1319.769
2012-03-26,1348.637
2012-03-27,1360.28
2012-03-28,1341.323
2012-03-29,1316.827
2012-03-30,1331.676
2012-04-02,1339.963
2012-04-03,1342.886
2012-04-04,1285.251
2012-04-05,1283.066
2012-04-06,1283.066
2012-04-09,1283.802
2012-04-10,1258.305
2012-04-11,1269.868
2012-04-12,1296.333
2012-04-13,1276.491
2012-04-16,1265.954
2012-04-17,1294.599
2012-04-18,1278.757
2012-04-19,1267.605
2012-04-20,1284.073
2012-04-23,1237.838
2012-04-24,1257.542
2012-04-25,1284.979
2012-04-26,1289.969
2012-04-27,1310.422
2012-04-30,1310.146
2012-05-01,1309.106
2012-05-02,1300.956
2012-05-03,1292.608
2012-05-04,1258.891
2012-05-07,1254.214
2012-05-08,1234.32
2012-05-09,1205.182
2012-05-10,1225.448
2012-05-11,1241.692
2012-05-14,1211.547
2012-05-15,1188.831
2012-05-16,1175.349
2012-05-17,1159.284
2012-05-18,1143.497
2012-05-21,1159.016
2012-05-22,1187.296
2012-05-23,1154.952
2012-05-24,1156.629
2012-05-25,1153.111
2012-05-28,1155.218
2012-05-29,1172.13
2012-05-30,1137.403
2012-05-31,1134.324
2012-06-01,1108.588
2012-06-04,1099.552
2012-06-05,1097.001
2012-06-06,1134.801
2012-06-07,1154.585
2012-06-08,1135.526
2012-06-11,1128.987
2012-06-12,1113.928
2012-06-13,1119.714
2012-06-14,1118.818
2012-06-15,1136.726
2012-06-18,1134.521
2012-06-19,1163.534
2012-06-20,1185.168
2012-06-21,1171.701
2012-06-22,1156.547
2012-06-25,1129.903
2012-06-26,1122.87
2012-06-27,1133.209
2012-06-28,1119.98
2012-06-29,1185.467
2012-07-02,1193.186
2012-07-03,1211.884
2012-07-04,1206.869
2012-07-05,1184.224
2012-07-06,1158.639
2012-07-09,1148.651
2012-07-10,1157.345
2012-07-11,1152.605
2012-07-12,1136.072
2012-07-13,1162.042
2012-07-16,1175.251
2012-07-17,1169.91
2012-07-18,1180.338
2012-07-19,1194.975
2012-07-20,1165.319
2012-07-23,1123.496
2012-07-24,1120.617
2012-07-25,1123.872
2012-07-26,1163.013
2012-07-27,1175.869
2012-07-30,1178.804
2012-07-31,1181.577
2012-08-01,1181.206
2012-08-02,1149.474
2012-08-03,1197.45
2012-08-06,1223.248
2012-08-07,1230.32
2012-08-08,1211.93
2012-08-09,1208.441
2012-08-10,1205.782
2012-08-13,1202.601
2012-08-14,1202.585
2012-08-15,1193.859
2012-08-16,1214.034
2012-08-17,1223.647
2012-08-20,1219.986
2012-08-21,1238.618
2012-08-22,1227.004
2012-08-23,1230.016
2012-08-24,1223.219
2012-08-27,1229.612
2012-08-28,1229.07
2012-08-29,1223.107
2012-08-30,1209.618
2012-08-31,1224.471
2012-09-03,1231.153
2012-09-04,1214.139
2012-09-05,1214.056
2012-09-06,1242.219
2012-09-07,1276.984
2012-09-10,1270.761
2012-09-11,1284.709
2012-09-12,1304.47
2012-09-13,1297.763
2012-09-14,1343.907
2012-09-17,1335.756
2012-09-18,1322.329
2012-09-19,1325.512
2012-09-20,1312.849
2012-09-21,1318.272
2012-09-24,1303.871
2012-09-25,1317.107
2012-09-26,1281.975
2012-09-27,1287.147
2012-09-28,1282.953
2012-10-01,1297.452
2012-10-02,1302.693
2012-10-03,1303.124
2012-10-04,1322.499
2012-10-05,1346.953
2012-10-08,1332.026
2012-10-09,1320.535
2012-10-10,1308.917
2012-10-11,1321.078
2012-10-12,1323.584
2012-10-15,1325.043
2012-10-16,1354.671
2012-10-17,1370.275
2012-10-18,1370.685
2012-10-19,1354.139
2012-10-22,1363.78
2012-10-23,1329.463
2012-10-24,1328.463
2012-10-25,1329.778
2012-10-26,1327.901
2012-10-29,1323.547
2012-10-30,1338.966
2012-10-31,1340.637
2012-11-01,1350.283
2012-11-02,1342.273
2012-11-05,1332.413
2012-11-06,1338.204
2012-11-07,1323.932
2012-11-08,1311.017
2012-11-09,1291.483
2012-11-12,1299.506
2012-11-13,1296.66
2012-11-14,1290.964
2012-11-15,1284.031
2012-11-16,1259.869
2012-11-19,1295.69
2012-11-20,1302.571
2012-11-21,1313.002
2012-11-22,1334.348
2012-11-23,1345.582
2012-11-26,1344.05
2012-11-27,1353.506
2012-11-28,1348.482
2012-11-29,1370.524
2012-11-30,1383.024
2012-12-03,1388.622
2012-12-04,1388.281
2012-12-05,1392.896
2012-12-06,1395.432
2012-12-07,1384.407
2012-12-10,1381.098
2012-12-11,1403.639
2012-12-12,1418.773
2012-12-13,1424.269
2012-12-14,1430.459
2012-12-17,1437.798
2012-12-18,1455.223
2012-12-19,1474.075
2012-12-20,1466.875
2012-12-21,1447.778
2012-12-24,1450.031
2012-12-25,1450.031
2012-12-26,1452.998
2012-12-27,1454.422
2012-12-28,1442.958
2012-12-31,1438.92
2013-01-01,1438.92
2013-01-02,1475.799
2013-01-03,1465.104
2013-01-04,1468.732
2013-01-07,1481.604
2013-01-08,1481.247
2013-01-09,1501.869
2013-01-10,1528.998
2013-01-11,1535.138
2013-01-14,1537.372
2013-01-15,1524.495
2013-01-16,1526.228
2013-01-17,1549.516
2013-01-18,1542.758
2013-01-21,1550.324
2013-01-22,1552.001
2013-01-23,1562.081
2013-01-24,1587.109
2013-01-25,1599.702
2013-01-28,1605.019
2013-01-29,1596.738
2013-01-30,1600.82
2013-01-31,1593.52
2013-02-01,1629.634
2013-02-04,1586.963
2013-02-05,1591.455
2013-02-06,1592.383
2013-02-07,1573.771
2013-02-08,1587.209
2013-02-11,1584.376
2013-02-12,1604.888
2013-02-13,1622.811
2013-02-14,1602.822
2013-02-15,1606.298
2013-02-18,1610.787
2013-02-19,1642.087
2013-02-20,1641.578
2013-02-21,1604.341
2013-02-22,1604.715
2013-02-25,1618.521
2013-02-26,1581.822
2013-02-27,1602.248
2013-02-28,1609.662
2013-03-01,1591.071
2013-03-04,1582.18
2013-03-05,1607.036
2013-03-06,1594.743
2013-03-07,1603.832
2013-03-08,1592.501
2013-03-11,1592.378
2013-03-12,1594.542
2013-03-13,1585.254
2013-03-14,1594.918
2013-03-15,1610.078
2013-03-18,1589.453
2013-03-19,1561.123
2013-03-20,1562.474
2013-03-21,1549.738
2013-03-22,1562.75
2013-03-25,1545.853
2013-03-26,1549.415
2013-03-27,1519.922
2013-03-28,1534.064
2013-03-29,1534.064
2013-04-01,1534.781
2013-04-02,1542.873
2013-04-03,1530.577
2013-04-04,1511.956
2013-04-05,1502.414
2013-04-08,1504.847
2013-04-09,1518.231
2013-04-10,1555.042
2013-04-11,1571.184
2013-04-12,1560.482
2013-04-15,1547.06
2013-04-16,1543.498
2013-04-17,1503.322
2013-04-18,1498.697
2013-04-19,1507.309
2013-04-22,1506.722
2013-04-23,1528.566
2013-04-24,1531.955
2013-04-25,1546.152
2013-04-26,1541.906
2013-04-29,1558.991
2013-04-30,1580.792
2013-05-01,1581.871
2013-05-02,1570.831
2013-05-03,1595.708
2013-05-06,1592.713
2013-05-07,1613.983
2013-05-08,1637.605
2013-05-09,1631.063
2013-05-10,1622.496
2013-05-13,1627.321
2013-05-14,1635.06
2013-05-15,1628.092
2013-05-16,1636.098
2013-05-17,1632.682
2013-05-20,1652.967
2013-05-21,1661.039
2013-05-22,1656.471
2013-05-23,1626.409
2013-05-24,1628.46
2013-05-27,1647.855
2013-05-28,1658.387
2013-05-29,1653.011
2013-05-30,1664.767
2013-05-31,1640.721
2013-06-03,1633.861
2013-06-04,1648.743
2013-06-05,1630.023
2013-06-06,1625.152
2013-06-07,1645.569
2013-06-10,1650.966
2013-06-11,1642.742
2013-06-12,1638.15
2013-06-13,1627.533
2013-06-14,1652.551
2013-06-17,1662.599
2013-06-18,1669.863
2013-06-19,1667.247
2013-06-20,1599.541
2013-06-21,1577.861
2013-06-24,1529.22
2013-06-25,1552.014
2013-06-26,1571.289
2013-06-27,1593.035
2013-06-28,1578.64
2013-07-01,1590.766
2013-07-02,1591.071
2013-07-03,1566.205
2013-07-04,1590.509
2013-07-05,1565.374
2013-07-08,1583.742
2013-07-09,1589.489
2013-07-10,1591.697
2013-07-11,1629.244
2013-07-12,1634.35
2013-07-15,1636.416
2013-07-16,1643.299
2013-07-17,1635.797
2013-07-18,1663.318
2013-07-19,1669.069
2013-07-22,1672.941
2013-07-23,1672.375
2013-07-24,1687.61
2013-07-25,1684.5
2013-07-26,1690.084
2013-07-29,1694.61
2013-07-30,1692.995
2013-07-31,1691.319
2013-08-01,1711.468
2013-08-02,1711.177
2013-08-05,1714.736
2013-08-06,1708.717
2013-08-07,1716.973
2013-08-08,1744.962
2013-08-09,1757.879
2013-08-12,1756.859
2013-08-13,1765.629
2013-08-14,1782.611
2013-08-15,1764.391
2013-08-16,1785.712
2013-08-19,1783.266
2013-08-20,1780.027
2013-08-21,1775.39
2013-08-22,1794.779
2013-08-23,1808.872
2013-08-26,1803.496
2013-08-27,1765.259
2013-08-28,1739.689
2013-08-29,1738.809
2013-08-30,1726.259
2013-09-02,1755.481
2013-09-03,1747.083
2013-09-04,1755.023
2013-09-05,1759.986
2013-09-06,1756.981
2013-09-09,1771.324
2013-09-10,1804.032
2013-09-11,1811.371
2013-09-12,1806.763
2013-09-13,1806.848
2013-09-16,1834.851
2013-09-17,1822.947
2013-09-18,1830.387
2013-09-19,1868.691
2013-09-20,1858.899
2013-09-23,1854.087
2013-09-24,1852.161
2013-09-25,1852.2
2013-09-26,1848.256
2013-09-27,1862.283
2013-09-30,1859.485
2013-10-01,1868.698
2013-10-02,1883.512
2013-10-03,1886.102
2013-10-04,1883.997
2013-10-07,1872.131
2013-10-08,1874.327
2013-10-09,1852.44
2013-10-10,1888.302
2013-10-11,1904.433
2013-10-14,1912.445
2013-10-15,1928.257
2013-10-16,1925.214
2013-10-17,1956.406
2013-10-18,1983.93
2013-10-21,2000.621
2013-10-22,2011.966
2013-10-23,2006.092
2013-10-24,2015.08
2013-10-25,2004.787
2013-10-28,1995.021
2013-10-29,2006.785
2013-10-30,2016.382
2013-10-31,1993.302
2013-11-01,1979.478
2013-11-04,1982.881
2013-11-05,1979.173
2013-11-06,1999.323
2013-11-07,1968.575
2013-11-08,1952.151
2013-11-11,1979.268
2013-11-12,1960.941
2013-11-13,1932.501
2013-11-14,1960.511
2013-11-15,1963.338
2013-11-18,1989.379
2013-11-19,1982.093
2013-11-20,1970.983
2013-11-21,1968.898
2013-11-22,1979.686
2013-11-25,1985.681
2013-11-26,1998.616
2013-11-27,2004.095
2013-11-28,2019.291
2013-11-29,2023.701
2013-12-02,2014.758
2013-12-03,1982.33
2013-12-04,1955.508
2013-12-05,1963.725
2013-12-06,1985.061
2013-12-09,1997.642
2013-12-10,1997.475
2013-12-11,1987.165
2013-12-12,1955.455
2013-12-13,1946.884
2013-12-16,1968.596
2013-12-17,1970.298
2013-12-18,1982.256
2013-12-19,1986.153
2013-12-20,2002.583
2013-12-23,2020.168
2013-12-24,2014.346
2013-12-25,2014.346
2013-12-26,2018.105
2013-12-27,2043.082
2013-12-30,2048.698
2013-12-31,2043.507
2014-01-01,2043.507
2014-01-02,2020.34
2014-01-03,2032.055
2014-01-06,2039.492
2014-01-07,2047.88
2014-01-08,2047.148
2014-01-09,2045.074
2014-01-10,2077.649
2014-01-13,2095.374
2014-01-14,2106.102
2014-01-15,2119.345
2014-01-16,2127.753
2014-01-17,2129.919
2014-01-20,2126.666
2014-01-21,2122.311
2014-01-22,2127.145
2014-01-23,2131.143
2014-01-24,2080.476
2014-01-27,2061.369
2014-01-28,2096.332
2014-01-29,2089.101
2014-01-30,2075.371
2014-01-31,2065.975
2014-02-03,2039.405
2014-02-04,2023.786
2014-02-05,2029.147
2014-02-06,2072.902
2014-02-07,2091.746
2014-02-10,2095.126
2014-02-11,2118.747
2014-02-12,2119.367
2014-02-13,2140.35
2014-02-14,2155.695
2014-02-17,2177.576
2014-02-18,2182.106
2014-02-19,2184.295
2014-02-20,2175.313
2014-02-21,2194.325
2014-02-24,2201.223
2014-02-25,2197.565
2014-02-26,2185.081
2014-02-27,2186.507
2014-02-28,2214.697
2014-03-03,2144.907
2014-03-04,2186.531
2014-03-05,2191.884
2014-03-06,2212.706
2014-03-07,2192.162
2014-03-10,2169.772
2014-03-11,2165.129
2014-03-12,2138.606
2014-03-13,2121.767
2014-03-14,2107.881
2014-03-17,2149.212
2014-03-18,2167.138
2014-03-19,2176.162
2014-03-20,2139.855
2014-03-21,2135.707
2014-03-24,2088.528
2014-03-25,2115.182
2014-03-26,2135.214
2014-03-27,2121.622
2014-03-28,2140.008
2014-03-31,2162.979
2014-04-01,2186.984
2014-04-02,2188.571
2014-04-03,2178.797
2014-04-04,2188.429
2014-04-07,2173.051
2014-04-08,2158.853
2014-04-09,2180.609
2014-04-10,2181.366
2014-04-11,2159.357
2014-04-14,2117.383
2014-04-15,2089.908
2014-04-16,2122.362
2014-04-17,2144.37
2014-04-18,2144.37
2014-04-21,2139.488
2014-04-22,2178.359
2014-04-23,2171.008
2014-04-24,2168.861
2014-04-25,2144.646
2014-04-28,2146.065
2014-04-29,2161.058
2014-04-30,2163.255
2014-05-01,2163.255
2014-05-02,2177.463
2014-05-05,2167.259
2014-05-06,2182.823
2014-05-07,2174.607
2014-05-08,2200.977
2014-05-09,2191.658
2014-05-12,2214.755
2014-05-13,2201.403
2014-05-14,2195.973
2014-05-15,2171.613
2014-05-16,2149.937
2014-05-19,2164.332
2014-05-20,2153.052
2014-05-21,2154.684
2014-05-22,2170.672
2014-05-23,2182.189
2014-05-26,2217.83
2014-05-27,2221.234
2014-05-28,2227.426
2014-05-29,2232.163
2014-05-30,2235.259
2014-06-02,2233.135
2014-06-03,2220.796
2014-06-04,2225.75
2014-06-05,2230.454
2014-06-06,2265.3
2014-06-09,2262.537
2014-06-10,2252.762
2014-06-11,2236.485
2014-06-12,2243.674
2014-06-13,2214.845
2014-06-16,2211.591
2014-06-17,2215.898
2014-06-18,2227.825
2014-06-19,2258.422
2014-06-20,2239.115
2014-06-23,2237.171
2014-06-24,2236.225
2014-06-25,2225.5
2014-06-26,2220.129
2014-06-27,2226.491
2014-06-30,2236.99
2014-07-01,2203.785
2014-07-02,2200.662
2014-07-03,2216.229
2014-07-04,2213.893
2014-07-07,2199.78
2014-07-08,2167.164
2014-07-09,2163.601
2014-07-10,2132.992
2014-07-11,2129.076
2014-07-14,2159.388
2014-07-15,2136.362
2014-07-16,2150.288
2014-07-17,2139.328
2014-07-18,2120.156
2014-07-21,2107.221
2014-07-22,2112.078
2014-07-23,2123.658
2014-07-24,2128.365
2014-07-25,2097.985
2014-07-28,2078.319
2014-07-29,2085.655
2014-07-30,2072.556
2014-07-31,2020.541
2014-08-01,2000.046
2014-08-04,1990.068
2014-08-05,1972.428
2014-08-06,1952.46
2014-08-07,1945.613
2014-08-08,1928.683
2014-08-11,1989.897
2014-08-12,1969.613
2014-08-13,1988.344
2014-08-14,2002.634
2014-08-15,1988.504
2014-08-18,2004.662
2014-08-19,2014.768
2014-08-20,2000.079
2014-08-21,2013.739
2014-08-22,2003.075
2014-08-25,2020.658
2014-08-26,2037.711
2014-08-27,2044.001
2014-08-28,2014.554
2014-08-29,2010.211
2014-09-01,2007.817
2014-09-02,2010.176
2014-09-03,2028.828
2014-09-04,2002.328
2014-09-05,2005.667
2014-09-08,2006.408
2014-09-09,1988.292
2014-09-10,1974.309
2014-09-11,1980.144
2014-09-12,1977.085
2014-09-15,1964.769
2014-09-16,1950.461
2014-09-17,1973.144
2014-09-18,1978.192
2014-09-19,1970.758
2014-09-22,1956.347
2014-09-23,1927.808
2014-09-24,1916.362
2014-09-25,1900.029
2014-09-26,1901.213
2014-09-29,1885.201
2014-09-30,1893.787
2014-10-01,1866.609
2014-10-02,1836.551
2014-10-03,1815.941
2014-10-06,1827.111
2014-10-07,1807.355
2014-10-08,1796.741
2014-10-09,1784.981
2014-10-10,1740.891
2014-10-13,1741.685
2014-10-14,1756.051
2014-10-15,1736.471
2014-10-16,1734.457
2014-10-17,1797.119
2014-10-20,1782.816
2014-10-21,1812.945
2014-10-22,1821.923
2014-10-23,1834.322
2014-10-24,1828.316
2014-10-27,1813.477
2014-10-28,1840.943
2014-10-29,1852.79
2014-10-30,1831.396
2014-10-31,1852.991
2014-11-03,1853.288
2014-11-04,1855.951
2014-11-05,1837.915
2014-11-06,1833.934
2014-11-07,1822.579
2014-11-10,1842.984
2014-11-11,1842.278
2014-11-12,1836.501
2014-11-13,1841.955
2014-11-14,1841.868
2014-11-17,1858.511
2014-11-18,1889.905
2014-11-19,1896.646
2014-11-20,1902.026
2014-11-21,1913.701
2014-11-24,1931.684
2014-11-25,1938.166
2014-11-26,1941.146
2014-11-27,1941.317
2014-11-28,1932.208
2014-12-01,1944.98
2014-12-02,1932.319
2014-12-03,1934.061
2014-12-04,1932.182
2014-12-05,1936.973
2014-12-08,1925.871
2014-12-09,1912.378
2014-12-10,1907.297
2014-12-11,1905.199
2014-12-12,1890.484
2014-12-15,1850.811
2014-12-16,1884.272
2014-12-17,1873.742
2014-12-18,1893.667
2014-12-19,1903.224
2014-12-22,1912.978
2014-12-23,1921.655
2014-12-24,1923.707
2014-12-25,1923.707
2014-12-26,1920.708
2014-12-29,1920.451
2014-12-30,1908.443
2014-12-31,1898.402
2015-01-01,1898.402
2015-01-02,1904.357
2015-01-05,1856.976
2015-01-06,1849.462
2015-01-07,1844.948
2015-01-08,1875.656
2015-01-09,1873.03
2015-01-12,1877.478
2015-01-13,1884.416
2015-01-14,1866.789
2015-01-15,1863.005
2015-01-16,1864.6
2015-01-19,1910.659
2015-01-20,1905.49
2015-01-21,1905.747
2015-01-22,1915.412
2015-01-23,1907.672
2015-01-26,1927.557
2015-01-27,1921.983
2015-01-28,1930.019
2015-01-29,1924.778
2015-01-30,1923.422
2015-02-02,1945.778
2015-02-03,1998.874
2015-02-04,2004.697
2015-02-05,2020.82
2015-02-06,1996.183
2015-02-09,1965.676
2015-02-10,1979.838
2015-02-11,1964.713
2015-02-12,2016.449
2015-02-13,2027.817
