Date,GERMANY SMALL GROWTH Small Cap
2010-09-16,691.181
2010-09-17,687.701
2010-09-20,695.579
2010-09-21,697.828
2010-09-22,706.669
2010-09-23,699.212
2010-09-24,715.607
2010-09-27,716.959
2010-09-28,720.509
2010-09-29,724.09
2010-09-30,726.181
2010-10-01,730.643
2010-10-04,720.738
2010-10-05,733.777
2010-10-06,740.539
2010-10-07,743.073
2010-10-08,745.81
2010-10-11,748.885
2010-10-12,748.343
2010-10-13,771.416
2010-10-14,784.641
2010-10-15,780.58
2010-10-18,779.753
2010-10-19,763.764
2010-10-20,774.147
2010-10-21,782.325
2010-10-22,781.226
2010-10-25,791.606
2010-10-26,782.15
2010-10-27,770.615
2010-10-28,781.426
2010-10-29,785.606
2010-11-01,787.878
2010-11-02,798.768
2010-11-03,796.212
2010-11-04,816.247
2010-11-05,804.184
2010-11-08,795.355
2010-11-09,801.504
2010-11-10,779.417
2010-11-11,767.372
2010-11-12,769.486
2010-11-15,769.785
2010-11-16,749.78
2010-11-17,754.872
2010-11-18,773.659
2010-11-19,776.212
2010-11-22,771.304
2010-11-23,746.981
2010-11-24,755.031
2010-11-25,765.799
2010-11-26,757.872
2010-11-29,739.944
2010-11-30,732.495
2010-12-01,751.94
2010-12-02,773.136
2010-12-03,786.621
2010-12-06,787.169
2010-12-07,795.24
2010-12-08,787.819
2010-12-09,782.367
2010-12-10,790.589
2010-12-13,808.789
2010-12-14,808.569
2010-12-15,804.093
2010-12-16,795.967
2010-12-17,790.139
2010-12-20,791.376
2010-12-21,801.285
2010-12-22,805.64
2010-12-23,809.001
2010-12-24,812.19
2010-12-27,809.403
2010-12-28,810.395
2010-12-29,814.351
2010-12-30,826.111
2010-12-31,834.415
2011-01-03,837.843
2011-01-04,837.159
2011-01-05,819.538
2011-01-06,815.297
2011-01-07,813.172
2011-01-10,798.535
2011-01-11,815.807
2011-01-12,834.745
2011-01-13,850.413
2011-01-14,852.249
2011-01-17,844.608
2011-01-18,859.97
2011-01-19,854.291
2011-01-20,834.237
2011-01-21,847.302
2011-01-24,846.525
2011-01-25,847.467
2011-01-26,861.092
2011-01-27,868.21
2011-01-28,854.062
2011-01-31,855.068
2011-02-01,870.725
2011-02-02,870.577
2011-02-03,860.668
2011-02-04,860.332
2011-02-07,870.608
2011-02-08,880.829
2011-02-09,881.748
2011-02-10,868.173
2011-02-11,868.337
2011-02-14,870.728
2011-02-15,870.034
2011-02-16,867.463
2011-02-17,864.865
2011-02-18,867.751
2011-02-21,859.429
2011-02-22,858.135
2011-02-23,844.721
2011-02-24,837.785
2011-02-25,854.214
2011-02-28,864.717
2011-03-01,870.699
2011-03-02,868.77
2011-03-03,875.613
2011-03-04,876.186
2011-03-07,879.657
2011-03-08,873.205
2011-03-09,874.586
2011-03-10,855.83
2011-03-11,846.043
2011-03-14,846.317
2011-03-15,823.327
2011-03-16,818.429
2011-03-17,839.079
2011-03-18,854.501
2011-03-21,878.322
2011-03-22,874.797
2011-03-23,870.22
2011-03-24,886.683
2011-03-25,885.904
2011-03-28,887.901
2011-03-29,885.971
2011-03-30,897.254
2011-03-31,905.297
2011-04-01,910.946
2011-04-04,922.555
2011-04-05,923.915
2011-04-06,933.986
2011-04-07,927.349
2011-04-08,939.278
2011-04-11,935.959
2011-04-12,921.491
2011-04-13,929.508
2011-04-14,923.057
2011-04-15,922.341
2011-04-18,891.363
2011-04-19,903.853
2011-04-20,935.537
2011-04-21,943.964
2011-04-22,943.964
2011-04-25,943.284
2011-04-26,951.726
2011-04-27,954.022
2011-04-28,966.06
2011-04-29,974.524
2011-05-02,983.114
2011-05-03,972.08
2011-05-04,962.36
2011-05-05,944.017
2011-05-06,950.459
2011-05-09,935.516
2011-05-10,950.473
2011-05-11,945.025
2011-05-12,931.559
2011-05-13,935.762
2011-05-16,935.422
2011-05-17,920.934
2011-05-18,927.691
2011-05-19,934.062
2011-05-20,926.643
2011-05-23,901.656
2011-05-24,910.268
2011-05-25,907.478
2011-05-26,905.697
2011-05-27,923.142
2011-05-30,929.919
2011-05-31,943.485
2011-06-01,946.78
2011-06-02,939.047
2011-06-03,947.721
2011-06-06,948.915
2011-06-07,951.822
2011-06-08,936.923
2011-06-09,938.0
2011-06-10,918.671
2011-06-13,918.784
2011-06-14,936.238
2011-06-15,916.943
2011-06-16,899.534
2011-06-17,908.451
2011-06-20,902.569
2011-06-21,920.964
2011-06-22,922.776
2011-06-23,891.586
2011-06-24,893.103
2011-06-27,895.529
2011-06-28,904.767
2011-06-29,926.023
2011-06-30,946.515
2011-07-01,951.78
2011-07-04,966.656
2011-07-05,957.801
2011-07-06,943.171
2011-07-07,957.997
2011-07-08,942.744
2011-07-11,906.137
2011-07-12,897.891
2011-07-13,921.804
2011-07-14,900.695
2011-07-15,892.593
2011-07-18,866.381
2011-07-19,887.579
2011-07-20,892.85
2011-07-21,906.413
2011-07-22,910.664
2011-07-25,911.052
2011-07-26,917.103
2011-07-27,897.616
2011-07-28,880.573
2011-07-29,879.933
2011-08-01,860.471
2011-08-02,832.081
2011-08-03,811.866
2011-08-04,766.78
2011-08-05,759.883
2011-08-08,718.259
2011-08-09,745.402
2011-08-10,731.557
2011-08-11,762.207
2011-08-12,780.578
2011-08-15,802.223
2011-08-16,782.199
2011-08-17,773.323
2011-08-18,726.106
2011-08-19,726.521
2011-08-22,727.493
2011-08-23,736.74
2011-08-24,755.791
2011-08-25,750.156
2011-08-26,748.255
2011-08-29,775.4
2011-08-30,772.861
2011-08-31,790.989
2011-09-01,783.516
2011-09-02,757.339
2011-09-05,719.042
2011-09-06,710.254
2011-09-07,736.991
2011-09-08,738.793
2011-09-09,705.46
2011-09-12,681.783
2011-09-13,693.469
2011-09-14,709.613
2011-09-15,724.359
2011-09-16,732.249
2011-09-19,709.009
2011-09-20,719.062
2011-09-21,706.538
2011-09-22,661.952
2011-09-23,659.736
2011-09-26,662.094
2011-09-27,697.104
2011-09-28,691.094
2011-09-29,693.336
2011-09-30,666.27
2011-10-03,645.055
2011-10-04,618.688
2011-10-05,634.431
2011-10-06,657.701
2011-10-07,667.963
2011-10-10,687.227
2011-10-11,687.806
2011-10-12,709.014
2011-10-13,702.38
2011-10-14,721.125
2011-10-17,711.423
2011-10-18,711.429
2011-10-19,723.317
2011-10-20,703.183
2011-10-21,726.306
2011-10-24,738.913
2011-10-25,734.662
2011-10-26,733.471
2011-10-27,766.743
2011-10-28,766.662
2011-10-31,739.02
2011-11-01,698.781
2011-11-02,714.316
2011-11-03,727.015
2011-11-04,728.322
2011-11-07,722.236
2011-11-08,727.121
2011-11-09,706.133
2011-11-10,700.791
2011-11-11,730.113
2011-11-14,718.201
2011-11-15,704.274
2011-11-16,700.86
2011-11-17,691.412
2011-11-18,685.044
2011-11-21,656.872
2011-11-22,651.071
2011-11-23,637.507
2011-11-24,644.871
2011-11-25,645.746
2011-11-28,670.488
2011-11-29,672.689
2011-11-30,703.803
2011-12-01,695.828
2011-12-02,698.271
2011-12-05,704.643
2011-12-06,693.507
2011-12-07,687.813
2011-12-08,672.76
2011-12-09,679.771
2011-12-12,659.95
2011-12-13,655.91
2011-12-14,635.574
2011-12-15,644.294
2011-12-16,645.361
2011-12-19,637.547
2011-12-20,655.382
2011-12-21,649.847
2011-12-22,653.007
2011-12-23,658.104
2011-12-26,658.104
2011-12-27,661.33
2011-12-28,651.125
2011-12-29,654.715
2011-12-30,663.186
2012-01-02,675.429
2012-01-03,689.309
2012-01-04,675.452
2012-01-05,669.42
2012-01-06,668.645
2012-01-09,666.545
2012-01-10,669.088
2012-01-11,663.661
2012-01-12,675.467
2012-01-13,666.781
2012-01-16,669.546
2012-01-17,680.151
2012-01-18,691.152
2012-01-19,700.75
2012-01-20,700.821
2012-01-23,712.355
2012-01-24,700.715
2012-01-25,705.201
2012-01-26,726.956
2012-01-27,723.484
2012-01-30,713.529
2012-01-31,718.819
2012-02-01,739.616
2012-02-02,745.395
2012-02-03,749.434
2012-02-06,746.458
2012-02-07,748.746
2012-02-08,751.905
2012-02-09,755.542
2012-02-10,744.885
2012-02-13,748.508
2012-02-14,743.744
2012-02-15,746.128
2012-02-16,739.093
2012-02-17,753.762
2012-02-20,768.728
2012-02-21,765.311
2012-02-22,758.157
2012-02-23,762.411
2012-02-24,775.417
2012-02-27,767.737
2012-02-28,775.642
2012-02-29,772.389
2012-03-01,769.163
2012-03-02,762.437
2012-03-05,756.665
2012-03-06,726.419
2012-03-07,729.737
2012-03-08,750.606
2012-03-09,749.274
2012-03-12,749.933
2012-03-13,756.86
2012-03-14,751.606
2012-03-15,759.914
2012-03-16,766.446
2012-03-19,770.387
2012-03-20,760.679
2012-03-21,759.075
2012-03-22,753.724
2012-03-23,764.07
2012-03-26,780.0
2012-03-27,779.131
2012-03-28,769.769
2012-03-29,761.272
2012-03-30,772.211
2012-04-02,781.691
2012-04-03,783.871
2012-04-04,749.447
2012-04-05,752.109
2012-04-06,752.109
2012-04-09,752.541
2012-04-10,736.339
2012-04-11,745.398
2012-04-12,764.478
2012-04-13,749.885
2012-04-16,751.006
2012-04-17,766.117
2012-04-18,761.431
2012-04-19,757.92
2012-04-20,763.901
2012-04-23,738.239
2012-04-24,749.276
2012-04-25,763.594
2012-04-26,784.575
2012-04-27,794.838
2012-04-30,794.66
2012-05-01,794.029
2012-05-02,787.242
2012-05-03,787.084
2012-05-04,769.429
2012-05-07,767.675
2012-05-08,752.668
2012-05-09,746.888
2012-05-10,755.477
2012-05-11,759.941
2012-05-14,743.699
2012-05-15,737.134
2012-05-16,733.516
2012-05-17,726.579
2012-05-18,716.34
2012-05-21,726.753
2012-05-22,739.947
2012-05-23,721.38
2012-05-24,720.43
2012-05-25,716.837
2012-05-28,722.642
2012-05-29,732.318
2012-05-30,712.288
2012-05-31,706.769
2012-06-01,687.324
2012-06-04,682.202
2012-06-05,680.431
2012-06-06,703.818
2012-06-07,718.196
2012-06-08,707.826
2012-06-11,710.127
2012-06-12,704.464
2012-06-13,706.502
2012-06-14,702.786
2012-06-15,710.04
2012-06-18,711.036
2012-06-19,725.392
2012-06-20,732.984
2012-06-21,727.397
2012-06-22,715.718
2012-06-25,699.773
2012-06-26,694.37
2012-06-27,693.873
2012-06-28,687.909
2012-06-29,725.645
2012-07-02,729.041
2012-07-03,741.045
2012-07-04,736.906
2012-07-05,727.289
2012-07-06,711.43
2012-07-09,711.023
2012-07-10,716.612
2012-07-11,712.253
2012-07-12,701.533
2012-07-13,719.327
2012-07-16,719.825
2012-07-17,720.091
2012-07-18,730.091
2012-07-19,741.252
2012-07-20,727.993
2012-07-23,699.987
2012-07-24,699.713
2012-07-25,706.566
2012-07-26,727.779
2012-07-27,735.841
2012-07-30,732.822
2012-07-31,732.886
2012-08-01,731.522
2012-08-02,710.836
2012-08-03,736.342
2012-08-06,750.921
2012-08-07,754.006
2012-08-08,740.047
2012-08-09,738.447
2012-08-10,738.171
2012-08-13,734.228
2012-08-14,735.826
2012-08-15,731.013
2012-08-16,741.739
2012-08-17,745.001
2012-08-20,741.806
2012-08-21,757.756
2012-08-22,747.062
2012-08-23,749.633
2012-08-24,742.848
2012-08-27,746.597
2012-08-28,747.726
2012-08-29,748.899
2012-08-30,742.849
2012-08-31,756.669
2012-09-03,757.474
2012-09-04,749.4
2012-09-05,751.271
2012-09-06,763.857
2012-09-07,781.087
2012-09-10,775.926
2012-09-11,781.355
2012-09-12,786.082
2012-09-13,785.025
2012-09-14,808.241
2012-09-17,806.703
2012-09-18,795.887
2012-09-19,797.615
2012-09-20,793.666
2012-09-21,800.478
2012-09-24,792.566
2012-09-25,797.445
2012-09-26,776.246
2012-09-27,782.735
2012-09-28,784.708
2012-10-01,797.922
2012-10-02,799.37
2012-10-03,798.203
2012-10-04,808.346
2012-10-05,819.836
2012-10-08,808.222
2012-10-09,801.044
2012-10-10,797.61
2012-10-11,803.631
2012-10-12,806.938
2012-10-15,809.182
2012-10-16,825.507
2012-10-17,833.915
2012-10-18,830.286
2012-10-19,820.339
2012-10-22,820.803
2012-10-23,801.299
2012-10-24,806.068
2012-10-25,810.539
2012-10-26,811.769
2012-10-29,809.818
2012-10-30,818.31
2012-10-31,815.861
2012-11-01,820.53
2012-11-02,813.981
2012-11-05,809.035
2012-11-06,815.078
2012-11-07,803.992
2012-11-08,797.458
2012-11-09,794.773
2012-11-12,794.077
2012-11-13,791.499
2012-11-14,792.896
2012-11-15,782.316
2012-11-16,771.291
2012-11-19,792.768
2012-11-20,798.175
2012-11-21,799.059
2012-11-22,811.976
2012-11-23,821.79
2012-11-26,823.603
2012-11-27,826.948
2012-11-28,825.872
2012-11-29,837.635
2012-11-30,837.822
2012-12-03,842.566
2012-12-04,840.822
2012-12-05,841.408
2012-12-06,844.612
2012-12-07,839.165
2012-12-10,837.887
2012-12-11,845.818
2012-12-12,847.498
2012-12-13,849.012
2012-12-14,852.628
2012-12-17,852.8
2012-12-18,862.94
2012-12-19,870.163
2012-12-20,868.682
2012-12-21,858.605
2012-12-24,859.941
2012-12-25,859.941
2012-12-26,861.701
2012-12-27,863.064
2012-12-28,860.165
2012-12-31,857.757
2013-01-01,857.757
2013-01-02,875.273
2013-01-03,871.108
2013-01-04,868.163
2013-01-07,869.414
2013-01-08,865.14
2013-01-09,871.867
2013-01-10,879.769
2013-01-11,887.312
2013-01-14,887.807
2013-01-15,877.539
2013-01-16,879.957
2013-01-17,890.645
2013-01-18,890.422
2013-01-21,893.581
2013-01-22,888.055
2013-01-23,895.423
2013-01-24,901.836
2013-01-25,911.143
2013-01-28,911.646
2013-01-29,901.106
2013-01-30,906.077
2013-01-31,897.617
2013-02-01,919.695
2013-02-04,899.316
2013-02-05,901.437
2013-02-06,907.739
2013-02-07,900.03
2013-02-08,906.213
2013-02-11,905.334
2013-02-12,917.284
2013-02-13,927.895
2013-02-14,919.229
2013-02-15,926.47
2013-02-18,922.284
2013-02-19,935.47
2013-02-20,937.936
2013-02-21,913.935
2013-02-22,920.326
2013-02-25,925.462
2013-02-26,904.715
2013-02-27,913.135
2013-02-28,916.345
2013-03-01,910.592
2013-03-04,906.08
2013-03-05,917.775
2013-03-06,914.721
2013-03-07,922.913
2013-03-08,911.488
2013-03-11,911.768
2013-03-12,917.227
2013-03-13,909.953
2013-03-14,918.632
2013-03-15,929.701
2013-03-18,922.471
2013-03-19,910.94
2013-03-20,916.573
2013-03-21,908.547
2013-03-22,911.087
2013-03-25,905.249
2013-03-26,910.238
2013-03-27,895.448
2013-03-28,904.342
2013-03-29,904.342
2013-04-01,904.764
2013-04-02,914.115
2013-04-03,912.81
2013-04-04,896.31
2013-04-05,885.829
2013-04-08,891.883
2013-04-09,894.519
2013-04-10,915.003
2013-04-11,930.243
2013-04-12,920.04
2013-04-15,907.989
2013-04-16,901.185
2013-04-17,878.855
2013-04-18,881.028
2013-04-19,884.352
2013-04-22,883.997
2013-04-23,898.549
2013-04-24,899.074
2013-04-25,904.193
2013-04-26,902.21
2013-04-29,910.028
2013-04-30,917.639
2013-05-01,918.265
2013-05-02,912.752
2013-05-03,926.665
2013-05-06,922.163
2013-05-07,933.609
2013-05-08,947.179
2013-05-09,942.479
2013-05-10,937.607
2013-05-13,939.176
2013-05-14,946.224
2013-05-15,942.499
2013-05-16,949.541
2013-05-17,941.344
2013-05-20,949.703
2013-05-21,956.544
2013-05-22,958.424
2013-05-23,942.415
2013-05-24,944.081
2013-05-27,952.805
2013-05-28,965.081
2013-05-29,959.0
2013-05-30,967.623
2013-05-31,960.048
2013-06-03,952.971
2013-06-04,960.579
2013-06-05,946.644
2013-06-06,944.768
2013-06-07,950.092
2013-06-10,954.552
2013-06-11,952.51
2013-06-12,957.821
2013-06-13,945.144
2013-06-14,955.163
2013-06-17,960.783
2013-06-18,970.491
2013-06-19,970.975
2013-06-20,927.036
2013-06-21,907.714
2013-06-24,882.952
2013-06-25,896.808
2013-06-26,908.59
2013-06-27,926.072
2013-06-28,917.984
2013-07-01,926.317
2013-07-02,921.297
2013-07-03,909.653
2013-07-04,923.158
2013-07-05,909.325
2013-07-08,923.387
2013-07-09,926.874
2013-07-10,925.867
2013-07-11,944.985
2013-07-12,945.973
2013-07-15,945.425
2013-07-16,948.599
2013-07-17,946.386
2013-07-18,957.156
2013-07-19,955.037
2013-07-22,958.018
2013-07-23,960.101
2013-07-24,961.921
2013-07-25,956.736
2013-07-26,954.45
2013-07-29,957.094
2013-07-30,964.273
2013-07-31,961.806
2013-08-01,971.033
2013-08-02,978.008
2013-08-05,981.718
2013-08-06,988.511
2013-08-07,987.854
2013-08-08,996.136
2013-08-09,995.673
2013-08-12,996.018
2013-08-13,996.985
2013-08-14,1004.457
2013-08-15,990.928
2013-08-16,997.058
2013-08-19,997.946
2013-08-20,997.326
2013-08-21,994.703
2013-08-22,1002.926
2013-08-23,1010.351
2013-08-26,1007.206
2013-08-27,984.863
2013-08-28,967.71
2013-08-29,971.911
2013-08-30,962.143
2013-09-02,980.001
2013-09-03,974.782
2013-09-04,981.322
2013-09-05,982.25
2013-09-06,982.592
2013-09-09,994.107
2013-09-10,1010.652
2013-09-11,1013.251
2013-09-12,1013.554
2013-09-13,1006.363
2013-09-16,1021.573
2013-09-17,1014.841
2013-09-18,1017.654
2013-09-19,1033.036
2013-09-20,1026.382
2013-09-23,1027.325
2013-09-24,1029.243
2013-09-25,1030.488
2013-09-26,1028.644
2013-09-27,1038.401
2013-09-30,1037.999
2013-10-01,1044.174
2013-10-02,1049.674
2013-10-03,1049.825
2013-10-04,1046.386
2013-10-07,1039.08
2013-10-08,1035.36
2013-10-09,1020.985
2013-10-10,1035.494
2013-10-11,1039.486
2013-10-14,1040.343
2013-10-15,1049.036
2013-10-16,1045.367
2013-10-17,1062.053
2013-10-18,1074.126
2013-10-21,1084.161
2013-10-22,1095.172
2013-10-23,1092.602
2013-10-24,1094.754
2013-10-25,1092.17
2013-10-28,1088.345
2013-10-29,1089.304
2013-10-30,1091.039
2013-10-31,1079.364
2013-11-01,1070.438
2013-11-04,1076.226
2013-11-05,1079.625
2013-11-06,1090.072
2013-11-07,1076.33
2013-11-08,1070.521
2013-11-11,1083.704
2013-11-12,1076.604
2013-11-13,1063.039
2013-11-14,1078.148
2013-11-15,1082.006
2013-11-18,1087.28
2013-11-19,1082.556
2013-11-20,1072.96
2013-11-21,1066.85
2013-11-22,1077.092
2013-11-25,1085.233
2013-11-26,1087.389
2013-11-27,1087.599
2013-11-28,1088.912
2013-11-29,1096.192
2013-12-02,1092.027
2013-12-03,1070.947
2013-12-04,1061.078
2013-12-05,1069.13
2013-12-06,1081.259
2013-12-09,1087.707
2013-12-10,1088.167
2013-12-11,1085.147
2013-12-12,1067.33
2013-12-13,1062.242
2013-12-16,1076.308
2013-12-17,1076.312
2013-12-18,1091.728
2013-12-19,1096.058
2013-12-20,1099.855
2013-12-23,1107.483
2013-12-24,1104.291
2013-12-25,1104.291
2013-12-26,1106.352
2013-12-27,1118.359
2013-12-30,1122.098
2013-12-31,1119.255
2014-01-01,1119.255
2014-01-02,1108.816
2014-01-03,1120.672
2014-01-06,1123.285
2014-01-07,1128.378
2014-01-08,1128.033
2014-01-09,1125.77
2014-01-10,1149.665
2014-01-13,1158.409
2014-01-14,1154.943
2014-01-15,1160.789
2014-01-16,1156.807
2014-01-17,1161.287
2014-01-20,1160.473
2014-01-21,1159.679
2014-01-22,1166.915
2014-01-23,1169.184
2014-01-24,1139.172
2014-01-27,1119.22
2014-01-28,1141.906
2014-01-29,1136.61
2014-01-30,1134.016
2014-01-31,1123.95
2014-02-03,1112.717
2014-02-04,1104.584
2014-02-05,1107.283
2014-02-06,1131.014
2014-02-07,1136.804
2014-02-10,1142.6
2014-02-11,1155.834
2014-02-12,1157.846
2014-02-13,1166.016
2014-02-14,1171.65
2014-02-17,1186.189
2014-02-18,1184.922
2014-02-19,1181.519
2014-02-20,1171.901
2014-02-21,1180.051
2014-02-24,1184.619
2014-02-25,1178.656
2014-02-26,1170.288
2014-02-27,1168.759
2014-02-28,1194.646
2014-03-03,1156.823
2014-03-04,1183.222
2014-03-05,1187.105
2014-03-06,1206.306
2014-03-07,1194.385
2014-03-10,1188.624
2014-03-11,1189.794
2014-03-12,1172.452
2014-03-13,1154.093
2014-03-14,1148.142
2014-03-17,1178.025
2014-03-18,1182.105
2014-03-19,1183.601
2014-03-20,1159.152
2014-03-21,1157.178
2014-03-24,1134.334
2014-03-25,1146.036
2014-03-26,1152.669
2014-03-27,1149.533
2014-03-28,1158.392
2014-03-31,1162.406
2014-04-01,1175.032
2014-04-02,1179.177
2014-04-03,1173.582
2014-04-04,1174.128
2014-04-07,1153.823
2014-04-08,1145.948
2014-04-09,1164.486
2014-04-10,1166.027
2014-04-11,1148.757
2014-04-14,1123.977
2014-04-15,1104.77
2014-04-16,1122.75
2014-04-17,1141.309
2014-04-18,1141.309
2014-04-21,1138.711
2014-04-22,1161.477
2014-04-23,1163.036
2014-04-24,1162.941
2014-04-25,1149.866
2014-04-28,1144.238
2014-04-29,1151.49
2014-04-30,1158.369
2014-05-01,1158.369
2014-05-02,1160.624
2014-05-05,1157.704
2014-05-06,1166.498
2014-05-07,1163.911
2014-05-08,1172.913
2014-05-09,1161.75
2014-05-12,1177.054
2014-05-13,1168.537
2014-05-14,1166.662
2014-05-15,1155.546
2014-05-16,1138.842
2014-05-19,1144.173
2014-05-20,1147.535
2014-05-21,1151.224
2014-05-22,1162.112
2014-05-23,1166.442
2014-05-26,1184.555
2014-05-27,1190.879
2014-05-28,1194.596
2014-05-29,1197.621
2014-05-30,1204.722
2014-06-02,1205.815
2014-06-03,1199.1
2014-06-04,1202.285
2014-06-05,1205.903
2014-06-06,1218.484
2014-06-09,1218.882
2014-06-10,1213.964
2014-06-11,1203.287
2014-06-12,1210.255
2014-06-13,1192.466
2014-06-16,1189.782
2014-06-17,1197.691
2014-06-18,1204.99
2014-06-19,1217.207
2014-06-20,1213.314
2014-06-23,1201.095
2014-06-24,1200.479
2014-06-25,1194.808
2014-06-26,1193.295
2014-06-27,1200.367
2014-06-30,1207.786
2014-07-01,1215.867
2014-07-02,1216.4
2014-07-03,1222.716
2014-07-04,1216.728
2014-07-07,1205.637
2014-07-08,1189.565
2014-07-09,1187.043
2014-07-10,1165.283
2014-07-11,1173.535
2014-07-14,1190.741
2014-07-15,1163.882
2014-07-16,1169.759
2014-07-17,1163.754
2014-07-18,1154.941
2014-07-21,1145.656
2014-07-22,1154.542
2014-07-23,1157.243
2014-07-24,1161.707
2014-07-25,1143.967
2014-07-28,1136.829
2014-07-29,1139.953
2014-07-30,1128.072
2014-07-31,1098.91
2014-08-01,1083.467
2014-08-04,1072.81
2014-08-05,1073.2
2014-08-06,1061.401
2014-08-07,1057.565
2014-08-08,1057.792
2014-08-11,1079.923
2014-08-12,1067.691
2014-08-13,1075.047
2014-08-14,1082.926
2014-08-15,1075.349
2014-08-18,1089.418
2014-08-19,1102.634
2014-08-20,1096.73
2014-08-21,1103.785
2014-08-22,1100.088
2014-08-25,1109.082
2014-08-26,1111.845
2014-08-27,1115.117
2014-08-28,1098.744
2014-08-29,1096.667
2014-09-01,1094.968
2014-09-02,1096.938
2014-09-03,1107.175
2014-09-04,1098.051
2014-09-05,1093.816
2014-09-08,1091.869
2014-09-09,1083.919
2014-09-10,1075.7
2014-09-11,1079.628
2014-09-12,1079.373
2014-09-15,1077.299
2014-09-16,1068.814
2014-09-17,1077.569
2014-09-18,1082.091
2014-09-19,1074.821
2014-09-22,1072.492
2014-09-23,1059.203
2014-09-24,1055.18
2014-09-25,1049.543
2014-09-26,1041.879
2014-09-29,1044.763
2014-09-30,1047.46
2014-10-01,1038.606
2014-10-02,1025.117
2014-10-03,1013.613
2014-10-06,1027.728
2014-10-07,1014.461
2014-10-08,1004.375
2014-10-09,997.997
2014-10-10,971.019
2014-10-13,969.051
2014-10-14,974.649
2014-10-15,961.831
2014-10-16,958.735
2014-10-17,991.075
2014-10-20,982.349
2014-10-21,1001.317
2014-10-22,1011.885
2014-10-23,1015.688
2014-10-24,1011.332
2014-10-27,1003.825
2014-10-28,1015.589
2014-10-29,1030.959
2014-10-30,1028.142
2014-10-31,1035.901
2014-11-03,1033.531
2014-11-04,1035.631
2014-11-05,1040.083
2014-11-06,1042.439
2014-11-07,1041.021
2014-11-10,1056.863
2014-11-11,1056.428
2014-11-12,1043.465
2014-11-13,1048.209
2014-11-14,1047.775
2014-11-17,1052.836
2014-11-18,1071.123
2014-11-19,1076.332
2014-11-20,1085.994
2014-11-21,1087.16
2014-11-24,1098.875
2014-11-25,1103.999
2014-11-26,1104.047
2014-11-27,1104.774
2014-11-28,1103.802
2014-12-01,1102.996
2014-12-02,1096.239
2014-12-03,1108.235
2014-12-04,1111.781
2014-12-05,1118.417
2014-12-08,1114.288
2014-12-09,1102.03
2014-12-10,1102.695
2014-12-11,1098.822
2014-12-12,1089.572
2014-12-15,1071.721
2014-12-16,1088.956
2014-12-17,1084.92
2014-12-18,1102.812
2014-12-19,1099.938
2014-12-22,1110.044
2014-12-23,1106.425
2014-12-24,1107.607
2014-12-25,1107.607
2014-12-26,1105.88
2014-12-29,1106.566
2014-12-30,1105.504
2014-12-31,1099.688
2015-01-01,1099.688
2015-01-02,1099.362
2015-01-05,1078.807
2015-01-06,1071.958
2015-01-07,1063.895
2015-01-08,1085.488
2015-01-09,1082.216
2015-01-12,1087.56
2015-01-13,1093.598
2015-01-14,1084.628
2015-01-15,1075.875
2015-01-16,1066.929
2015-01-19,1091.66
2015-01-20,1090.436
2015-01-21,1093.969
2015-01-22,1086.096
2015-01-23,1082.998
2015-01-26,1098.071
2015-01-27,1096.614
2015-01-28,1100.854
2015-01-29,1097.164
2015-01-30,1098.191
2015-02-02,1104.472
2015-02-03,1126.267
2015-02-04,1131.165
2015-02-05,1144.139
2015-02-06,1130.461
2015-02-09,1106.887
2015-02-10,1120.189
2015-02-11,1116.612
2015-02-12,1139.031
2015-02-13,1140.123
2015-02-16,1145.433
2015-02-17,1140.094
2015-02-18,1152.652
2015-02-19,1163.612
2015-02-20,1167.945
2015-02-23,1177.14
2015-02-24,1176.763
2015-02-25,1179.391
2015-02-26,1164.177
2015-02-27,1169.23
2015-03-02,1162.676
2015-03-03,1147.006
2015-03-04,1137.928
2015-03-05,1151.106
2015-03-06,1144.03
2015-03-09,1138.511
2015-03-10,1118.872
2015-03-11,1126.037
2015-03-12,1135.493
2015-03-13,1130.112
2015-03-16,1147.703
2015-03-17,1127.131
2015-03-18,1122.843
2015-03-19,1124.179
2015-03-20,1149.129
2015-03-23,1153.189
2015-03-24,1157.995
2015-03-25,1157.361
2015-03-26,1129.667
2015-03-27,1132.891
2015-03-30,1141.646
2015-03-31,1124.787
2015-04-01,1132.601
2015-04-02,1148.653
2015-04-03,1148.653
2015-04-06,1164.591
2015-04-07,1158.152
2015-04-08,1150.677
2015-04-09,1155.117
2015-04-10,1167.252
2015-04-13,1164.56
2015-04-14,1172.909
2015-04-15,1165.395
2015-04-16,1159.156
2015-04-17,1139.454
2015-04-20,1157.099
2015-04-21,1165.273
2015-04-22,1159.534
2015-04-23,1156.459
2015-04-24,1162.776
2015-04-27,1182.625
2015-04-28,1172.866
2015-04-29,1154.941
2015-04-30,1157.533
2015-05-01,1159.289
2015-05-04,1173.648
2015-05-05,1154.138
2015-05-06,1166.618
2015-05-07,1171.36
2015-05-08,1193.731
2015-05-11,1189.275
2015-05-12,1187.382
2015-05-13,1200.575
2015-05-14,1219.375
2015-05-15,1224.727
2015-05-18,1224.667
2015-05-19,1219.573
2015-05-20,1219.671
2015-05-21,1222.941
2015-05-22,1205.864
2015-05-25,1205.864
2015-05-26,1177.945
2015-05-27,1183.591
2015-05-28,1191.933
2015-05-29,1181.486
2015-06-01,1177.607
2015-06-02,1198.471
