Date,ITALY Standard (Large+Mid Cap)
2014-11-28,1128.706
2014-12-01,1111.361
2014-12-02,1110.785
2014-12-03,1114.335
2014-12-04,1093.845
2014-12-05,1117.543
2014-12-08,1108.825
2014-12-09,1089.307
2014-12-10,1078.291
2014-12-11,1074.82
2014-12-12,1047.429
2014-12-15,1013.775
2014-12-16,1054.168
2014-12-17,1039.119
2014-12-18,1057.129
2014-12-19,1052.32
2014-12-22,1055.506
2014-12-23,1063.735
2014-12-24,1064.871
2014-12-25,1064.871
2014-12-26,1063.211
2014-12-29,1051.357
2014-12-30,1042.423
2014-12-31,1036.938
2015-01-01,1036.938
2015-01-02,1037.184
2015-01-05,976.456
2015-01-06,974.278
2015-01-07,963.604
2015-01-08,998.717
2015-01-09,968.321
2015-01-12,976.378
2015-01-13,992.069
2015-01-14,976.224
2015-01-15,983.046
2015-01-16,997.329
2015-01-19,1018.549
2015-01-20,1021.56
2015-01-21,1040.1
2015-01-22,1049.786
2015-01-23,1036.551
2015-01-26,1048.166
2015-01-27,1056.678
2015-01-28,1042.6
2015-01-29,1047.228
2015-01-30,1037.084
2015-02-02,1040.92
2015-02-03,1078.197
2015-02-04,1069.956
2015-02-05,1063.243
2015-02-06,1051.354
2015-02-09,1030.676
2015-02-10,1048.678
2015-02-11,1038.234
2015-02-12,1067.359
2015-02-13,1082.314
2015-02-16,1081.393
2015-02-17,1086.912
2015-02-18,1103.431
2015-02-19,1112.456
2015-02-20,1111.95
2015-02-23,1117.886
2015-02-24,1125.216
2015-02-25,1117.003
2015-02-26,1114.597
2015-02-27,1123.934
2015-03-02,1119.295
2015-03-03,1102.384
2015-03-04,1097.217
2015-03-05,1105.485
2015-03-06,1088.608
2015-03-09,1093.566
2015-03-10,1067.272
2015-03-11,1077.791
2015-03-12,1080.044
2015-03-13,1064.361
2015-03-16,1079.405
2015-03-17,1072.933
2015-03-18,1068.429
2015-03-19,1077.933
2015-03-20,1113.973
2015-03-23,1121.622
2015-03-24,1133.297
2015-03-25,1133.055
2015-03-26,1115.352
2015-03-27,1116.087
2015-03-30,1123.016
2015-03-31,1107.818
2015-04-01,1119.511
2015-04-02,1129.771
2015-04-03,1129.771
2015-04-06,1145.447
2015-04-07,1147.39
2015-04-08,1133.117
2015-04-09,1131.379
2015-04-10,1128.054
2015-04-13,1127.595
2015-04-14,1129.512
2015-04-15,1135.256
2015-04-16,1124.569
2015-04-17,1106.063
2015-04-20,1118.869
2015-04-21,1112.615
2015-04-22,1113.441
2015-04-23,1117.287
2015-04-24,1135.475
2015-04-27,1154.533
2015-04-28,1151.261
2015-04-29,1143.37
2015-04-30,1153.681
2015-05-01,1155.431
2015-05-04,1157.935
2015-05-05,1127.945
2015-05-06,1147.86
2015-05-07,1146.973
2015-05-08,1166.837
2015-05-11,1160.169
2015-05-12,1159.786
2015-05-13,1177.529
2015-05-14,1197.949
2015-05-15,1199.638
2015-05-18,1195.995
2015-05-19,1198.089
2015-05-20,1198.718
2015-05-21,1199.794
2015-05-22,1192.284
2015-05-25,1166.264
2015-05-26,1153.875
2015-05-27,1178.302
2015-05-28,1176.724
2015-05-29,1169.675
2015-06-01,1159.406
2015-06-02,1191.495
2015-06-03,1207.676
2015-06-04,1195.675
2015-06-05,1152.868
2015-06-08,1152.861
2015-06-09,1150.534
2015-06-10,1185.98
2015-06-11,1183.619
2015-06-12,1171.729
2015-06-15,1141.419
2015-06-16,1141.323
2015-06-17,1134.373
2015-06-18,1164.799
2015-06-19,1170.074
2015-06-22,1223.657
2015-06-23,1203.726
2015-06-24,1197.915
2015-06-25,1208.0
2015-06-26,1210.214
2015-06-29,1148.384
2015-06-30,1141.443
2015-07-01,1162.074
2015-07-02,1145.67
2015-07-03,1139.644
2015-07-06,1089.004
2015-07-07,1044.666
2015-07-08,1085.625
2015-07-09,1122.194
2015-07-10,1170.195
2015-07-13,1164.447
2015-07-14,1161.075
2015-07-15,1171.855
2015-07-16,1186.09
2015-07-17,1179.564
2015-07-20,1193.934
2015-07-21,1185.969
2015-07-22,1180.291
2015-07-23,1185.473
2015-07-24,1177.854
2015-07-27,1157.54
2015-07-28,1177.267
2015-07-29,1171.562
2015-07-30,1168.023
2015-07-31,1188.649
2015-08-03,1189.141
2015-08-04,1175.442
2015-08-05,1187.083
2015-08-06,1188.451
2015-08-07,1187.536
2015-08-10,1205.544
2015-08-11,1200.096
2015-08-12,1179.693
2015-08-13,1190.853
2015-08-14,1183.023
2015-08-17,1186.995
2015-08-18,1181.827
2015-08-19,1161.861
2015-08-20,1146.443
2015-08-21,1125.491
2015-08-24,1080.674
2015-08-25,1128.761
2015-08-26,1119.444
2015-08-27,1138.708
2015-08-28,1129.294
2015-08-31,1125.408
2015-09-01,1105.111
2015-09-02,1110.414
2015-09-03,1125.93
2015-09-04,1092.172
2015-09-07,1103.594
2015-09-08,1121.889
2015-09-09,1130.529
2015-09-10,1124.869
2015-09-11,1123.244
2015-09-14,1112.999
2015-09-15,1129.969
2015-09-16,1139.89
2015-09-17,1143.744
2015-09-18,1119.167
2015-09-21,1117.525
2015-09-22,1074.149
2015-09-23,1076.844
2015-09-24,1065.779
2015-09-25,1093.653
2015-09-28,1067.44
2015-09-29,1068.204
2015-09-30,1092.771
2015-10-01,1086.532
2015-10-02,1106.573
2015-10-05,1130.847
2015-10-06,1146.922
2015-10-07,1134.964
2015-10-08,1145.04
2015-10-09,1159.842
2015-10-12,1153.389
2015-10-13,1151.277
2015-10-14,1147.076
2015-10-15,1162.492
2015-10-16,1167.144
2015-10-19,1164.963
2015-10-20,1160.548
2015-10-21,1155.919
2015-10-22,1160.383
2015-10-23,1152.264
2015-10-26,1149.713
2015-10-27,1136.087
2015-10-28,1154.596
2015-10-29,1133.751
2015-10-30,1142.141
2015-11-02,1143.144
2015-11-03,1133.015
2015-11-04,1115.359
2015-11-05,1109.246
2015-11-06,1112.315
2015-11-09,1091.676
2015-11-10,1102.768
2015-11-11,1103.123
2015-11-12,1078.616
2015-11-13,1076.502
2015-11-16,1073.695
2015-11-17,1091.866
2015-11-18,1080.338
2015-11-19,1094.099
2015-11-20,1085.224
2015-11-23,1089.412
2015-11-24,1076.088
2015-11-25,1092.23
2015-11-26,1104.946
2015-11-27,1102.879
2015-11-30,1106.058
2015-12-01,1102.21
2015-12-02,1095.58
2015-12-03,1096.416
2015-12-04,1100.839
2015-12-07,1098.172
2015-12-08,1075.363
2015-12-09,1082.728
2015-12-10,1074.831
2015-12-11,1061.26
2015-12-14,1036.083
2015-12-15,1064.989
2015-12-16,1064.105
2015-12-17,1069.354
2015-12-18,1055.841
2015-12-21,1055.832
2015-12-22,1059.547
2015-12-23,1071.62
2015-12-24,1079.401
2015-12-25,1079.401
2015-12-28,1076.321
2015-12-29,1084.51
2015-12-30,1072.865
2015-12-31,1067.901
2016-01-01,1067.901
2016-01-04,1028.115
2016-01-05,1033.448
2016-01-06,1009.069
2016-01-07,1005.655
2016-01-08,996.423
2016-01-11,984.791
2016-01-12,991.69
2016-01-13,1003.345
2016-01-14,985.056
2016-01-15,964.206
2016-01-18,931.649
2016-01-19,944.132
2016-01-20,897.414
2016-01-21,929.334
2016-01-22,944.264
2016-01-25,924.078
2016-01-26,938.057
2016-01-27,936.073
2016-01-28,909.741
2016-01-29,923.122
2016-02-01,920.335
2016-02-02,892.632
2016-02-03,879.069
2016-02-04,899.022
2016-02-05,877.749
2016-02-08,839.744
2016-02-09,825.02
2016-02-10,858.026
2016-02-11,818.745
2016-02-12,852.081
2016-02-15,870.172
2016-02-16,863.178
2016-02-17,883.738
2016-02-18,866.608
2016-02-19,855.667
2016-02-22,880.736
2016-02-23,863.876
2016-02-24,841.912
2016-02-25,862.707
2016-02-26,873.469
2016-02-29,875.07
2016-03-01,893.631
2016-03-02,901.381
2016-03-03,919.616
2016-03-04,922.302
2016-03-07,908.712
2016-03-08,912.615
2016-03-09,919.229
2016-03-10,925.189
2016-03-11,972.122
2016-03-14,965.102
2016-03-15,956.227
2016-03-16,950.671
2016-03-17,965.205
2016-03-18,962.349
2016-03-21,965.232
2016-03-22,962.526
2016-03-23,943.443
2016-03-24,927.09
2016-03-25,927.09
2016-03-28,931.367
2016-03-29,930.108
2016-03-30,953.741
2016-03-31,943.358
2016-04-01,918.988
2016-04-04,913.065
2016-04-05,885.419
2016-04-06,892.802
2016-04-07,870.269
2016-04-08,909.24
2016-04-11,922.909
2016-04-12,901.51
2016-04-13,931.973
2016-04-14,939.122
2016-04-15,938.26
2016-04-18,947.435
2016-04-19,956.293
2016-04-20,964.446
2016-04-21,965.681
2016-04-22,958.068
2016-04-25,945.611
2016-04-26,962.147
2016-04-27,965.347
2016-04-28,978.288
2016-04-29,970.451
2016-05-02,966.306
2016-05-03,943.382
2016-05-04,938.998
2016-05-05,932.054
2016-05-06,929.525
2016-05-09,920.241
2016-05-10,934.21
2016-05-11,925.387
2016-05-12,920.87
2016-05-13,915.386
2016-05-16,918.737
2016-05-17,906.962
2016-05-18,912.341
2016-05-19,898.389
2016-05-20,912.355
2016-05-23,905.366
2016-05-24,931.414
2016-05-25,946.761
2016-05-26,952.557
2016-05-27,945.632
2016-05-30,951.041
2016-05-31,936.56
2016-06-01,928.981
2016-06-02,925.21
2016-06-03,925.881
2016-06-06,935.457
2016-06-07,952.635
2016-06-08,953.044
2016-06-09,939.925
2016-06-10,904.696
2016-06-13,879.416
2016-06-14,854.222
2016-06-15,869.278
2016-06-16,853.924
2016-06-17,892.043
2016-06-20,927.769
2016-06-21,926.579
2016-06-22,921.387
2016-06-23,961.688
2016-06-24,822.016
2016-06-27,780.038
2016-06-28,812.578
2016-06-29,838.564
2016-06-30,852.124
2016-07-01,858.765
2016-07-04,845.167
2016-07-05,831.245
2016-07-06,809.265
2016-07-07,808.847
2016-07-08,838.109
2016-07-11,848.033
2016-07-12,874.651
2016-07-13,867.189
2016-07-14,881.768
2016-07-15,876.546
2016-07-18,876.911
2016-07-19,867.814
2016-07-20,871.034
2016-07-21,871.732
2016-07-22,868.92
2016-07-25,863.361
2016-07-26,864.352
2016-07-27,872.224
2016-07-28,862.153
2016-07-29,888.539
2016-08-01,871.61
2016-08-02,852.749
2016-08-03,850.599
2016-08-04,852.677
2016-08-05,867.89
2016-08-08,874.695
2016-08-09,880.474
2016-08-10,884.701
2016-08-11,896.086
2016-08-12,897.501
2016-08-15,898.987
2016-08-16,893.86
2016-08-17,881.806
2016-08-18,893.093
2016-08-19,873.074
2016-08-22,876.206
2016-08-23,897.368
2016-08-24,898.007
2016-08-25,891.681
2016-08-26,899.59
2016-08-29,880.399
2016-08-30,892.147
2016-08-31,894.95
2016-09-01,898.065
2016-09-02,910.008
2016-09-05,908.62
2016-09-06,907.916
2016-09-07,920.726
2016-09-08,928.84
2016-09-09,911.621
2016-09-12,895.24
2016-09-13,879.398
2016-09-14,878.742
2016-09-15,881.049
2016-09-16,853.486
2016-09-19,869.052
2016-09-20,857.995
2016-09-21,863.294
2016-09-22,886.764
2016-09-23,874.924
2016-09-26,863.695
2016-09-27,854.548
2016-09-28,858.003
2016-09-29,869.131
2016-09-30,872.029
2016-10-03,863.159
2016-10-04,859.86
2016-10-05,872.144
2016-10-06,870.416
2016-10-07,866.673
2016-10-10,877.134
2016-10-11,859.964
2016-10-12,856.184
2016-10-13,846.908
2016-10-14,861.468
2016-10-17,863.326
2016-10-18,880.135
2016-10-19,883.304
2016-10-20,886.341
2016-10-21,883.597
2016-10-24,891.486
2016-10-25,887.604
2016-10-26,895.067
2016-10-27,900.605
2016-10-28,895.125
2016-10-31,886.877
2016-11-01,882.355
2016-11-02,866.45
2016-11-03,861.877
2016-11-04,859.513
2016-11-07,874.685
2016-11-08,880.244
2016-11-09,871.534
2016-11-10,868.043
2016-11-11,865.948
2016-11-14,847.223
2016-11-15,848.147
2016-11-16,838.228
2016-11-17,838.188
2016-11-18,814.51
2016-11-21,823.081
2016-11-22,832.71
2016-11-23,828.536
2016-11-24,829.233
2016-11-25,832.98
2016-11-28,816.282
2016-11-29,836.587
2016-11-30,855.133
2016-12-01,865.219
2016-12-02,869.547
2016-12-05,871.935
2016-12-06,909.367
2016-12-07,931.235
2016-12-08,930.769
2016-12-09,917.465
2016-12-12,929.299
2016-12-13,954.518
2016-12-14,943.588
2016-12-15,941.529
2016-12-16,941.558
2016-12-19,942.321
2016-12-20,948.884
2016-12-21,952.144
2016-12-22,950.445
2016-12-23,962.82
2016-12-26,962.82
2016-12-27,965.058
2016-12-28,951.834
2016-12-29,959.606
2016-12-30,966.396
2017-01-02,981.237
2017-01-03,965.648
2017-01-04,976.71
2017-01-05,988.322
2017-01-06,988.156
2017-01-09,968.354
2017-01-10,974.186
2017-01-11,964.889
2017-01-12,964.898
2017-01-13,977.999
2017-01-16,962.9
2017-01-17,973.121
2017-01-18,975.42
2017-01-19,972.637
2017-01-20,979.246
2017-01-23,979.906
2017-01-24,987.547
2017-01-25,989.867
2017-01-26,973.455
2017-01-27,969.297
2017-01-30,939.113
2017-01-31,942.415
2017-02-01,943.221
2017-02-02,954.18
2017-02-03,965.8
2017-02-06,939.063
2017-02-07,932.559
2017-02-08,940.282
2017-02-09,945.883
2017-02-10,939.68
2017-02-13,946.185
2017-02-14,947.342
2017-02-15,942.712
2017-02-16,952.007
2017-02-17,944.884
2017-02-20,941.832
2017-02-21,937.237
2017-02-22,928.666
2017-02-23,930.946
2017-02-24,917.994
2017-02-27,937.251
2017-02-28,939.437
2017-03-01,955.554
2017-03-02,956.198
2017-03-03,970.579
2017-03-06,963.481
2017-03-07,962.507
2017-03-08,960.551
2017-03-09,968.403
2017-03-10,979.196
2017-03-13,983.167
2017-03-14,971.686
2017-03-15,983.05
2017-03-16,1009.73
2017-03-17,1009.447
2017-03-20,1004.865
2017-03-21,1008.802
2017-03-22,1009.536
2017-03-23,1018.478
2017-03-24,1019.732
2017-03-27,1025.468
2017-03-28,1034.512
2017-03-29,1021.045
2017-03-30,1024.82
2017-03-31,1026.772
2017-04-03,1009.066
2017-04-04,1010.757
2017-04-05,1010.235
2017-04-06,1012.159
2017-04-07,1008.505
2017-04-10,1001.274
2017-04-11,1000.342
2017-04-12,995.032
2017-04-13,983.417
2017-04-14,983.417
2017-04-17,986.98
2017-04-18,973.387
2017-04-19,994.138
2017-04-20,998.739
2017-04-21,986.41
2017-04-24,1055.882
2017-04-25,1066.77
2017-04-26,1063.958
2017-04-27,1049.264
2017-04-28,1050.652
2017-05-01,1053.354
2017-05-02,1057.801
2017-05-03,1060.84
2017-05-04,1086.079
2017-05-05,1107.856
2017-05-08,1100.7
2017-05-09,1099.298
2017-05-10,1099.879
2017-05-11,1098.493
2017-05-12,1107.576
2017-05-15,1119.563
2017-05-16,1135.933
2017-05-17,1118.755
2017-05-18,1116.56
2017-05-19,1136.81
2017-05-22,1147.0
2017-05-23,1148.686
2017-05-24,1140.46
2017-05-25,1139.155
2017-05-26,1130.28
2017-05-29,1108.225
2017-05-30,1108.267
2017-05-31,1111.481
2017-06-01,1120.24
2017-06-02,1124.115
2017-06-05,1110.985
2017-06-06,1115.86
2017-06-07,1113.551
2017-06-08,1125.578
2017-06-09,1125.901
2017-06-12,1119.898
2017-06-13,1129.249
2017-06-14,1129.969
2017-06-15,1112.022
2017-06-16,1122.945
2017-06-19,1123.504
2017-06-20,1108.282
2017-06-21,1124.026
2017-06-22,1119.27
2017-06-23,1118.398
2017-06-26,1128.38
2017-06-27,1125.629
2017-06-28,1147.823
2017-06-29,1134.777
2017-06-30,1125.209
2017-07-03,1145.111
2017-07-04,1143.719
2017-07-05,1134.879
2017-07-06,1149.383
2017-07-07,1143.755
2017-07-10,1152.053
2017-07-11,1150.857
2017-07-12,1168.08
2017-07-13,1172.803
2017-07-14,1175.596
2017-07-17,1177.322
2017-07-18,1183.112
2017-07-19,1183.117
2017-07-20,1191.104
2017-07-21,1180.526
2017-07-24,1187.908
2017-07-25,1197.153
2017-07-26,1201.002
2017-07-27,1206.521
2017-07-28,1204.136
2017-07-31,1210.842
2017-08-01,1221.256
2017-08-02,1223.173
2017-08-03,1237.623
2017-08-04,1232.662
2017-08-07,1242.701
2017-08-08,1236.219
2017-08-09,1226.186
2017-08-10,1218.176
2017-08-11,1205.091
2017-08-14,1224.454
2017-08-15,1217.7
2017-08-16,1229.852
2017-08-17,1223.031
2017-08-18,1225.678
2017-08-21,1230.063
2017-08-22,1222.129
2017-08-23,1221.872
2017-08-24,1227.646
2017-08-25,1235.36
2017-08-28,1243.391
2017-08-29,1233.653
2017-08-30,1226.536
2017-08-31,1233.021
2017-09-01,1242.003
2017-09-04,1241.917
2017-09-05,1240.323
2017-09-06,1246.277
2017-09-07,1247.224
2017-09-08,1250.864
2017-09-11,1266.216
2017-09-12,1268.287
2017-09-13,1263.327
2017-09-14,1260.9
2017-09-15,1268.442
2017-09-18,1279.77
2017-09-19,1285.232
2017-09-20,1283.753
2017-09-21,1282.785
2017-09-22,1290.155
2017-09-25,1273.422
2017-09-26,1263.427
2017-09-27,1268.482
2017-09-28,1271.111
2017-09-29,1281.105
2017-10-02,1276.381
2017-10-03,1276.416
2017-10-04,1260.185
2017-10-05,1263.145
2017-10-06,1255.941
2017-10-09,1262.043
2017-10-10,1262.254
2017-10-11,1275.724
2017-10-12,1267.501
2017-10-13,1267.789
2017-10-16,1262.723
2017-10-17,1253.417
2017-10-18,1258.357
2017-10-19,1254.556
2017-10-20,1258.661
2017-10-23,1254.474
2017-10-24,1269.703
2017-10-25,1264.402
2017-10-26,1269.31
2017-10-27,1248.552
2017-10-30,1258.247
2017-10-31,1263.201
2017-11-01,1270.946
2017-11-02,1281.098
2017-11-03,1272.42
2017-11-06,1268.135
2017-11-07,1266.056
2017-11-08,1261.047
2017-11-09,1256.619
2017-11-10,1254.282
2017-11-13,1247.129
2017-11-14,1247.761
2017-11-15,1244.949
2017-11-16,1243.862
2017-11-17,1237.295
2017-11-20,1240.113
2017-11-21,1246.23
2017-11-22,1254.747
2017-11-23,1266.181
2017-11-24,1275.114
2017-11-27,1259.655
2017-11-28,1260.018
2017-11-29,1263.327
2017-11-30,1271.547
2017-12-01,1252.156
2017-12-04,1265.64
2017-12-05,1266.485
2017-12-06,1258.199
2017-12-07,1266.895
2017-12-08,1280.16
2017-12-11,1280.374
2017-12-12,1275.57
2017-12-13,1260.689
2017-12-14,1250.172
2017-12-15,1244.501
2017-12-18,1266.469
2017-12-19,1258.097
2017-12-20,1255.957
2017-12-21,1261.133
2017-12-22,1256.97
2017-12-25,1256.97
2017-12-26,1260.263
2017-12-27,1261.339
2017-12-28,1259.695
2017-12-29,1252.062
2018-01-01,1252.062
2018-01-02,1255.09
2018-01-03,1255.687
2018-01-04,1296.657
2018-01-05,1307.915
2018-01-08,1307.032
2018-01-09,1309.47
2018-01-10,1324.86
2018-01-11,1339.866
2018-01-12,1359.009
2018-01-15,1379.672
2018-01-16,1372.534
2018-01-17,1375.238
2018-01-18,1379.948
2018-01-19,1385.266
2018-01-22,1398.464
2018-01-23,1399.438
2018-01-24,1398.101
2018-01-25,1416.978
2018-01-26,1417.276
2018-01-29,1403.669
2018-01-30,1391.03
2018-01-31,1399.048
2018-02-01,1403.834
2018-02-02,1380.679
2018-02-05,1354.427
2018-02-06,1319.332
2018-02-07,1352.312
2018-02-08,1318.51
2018-02-09,1299.3
2018-02-12,1312.449
2018-02-13,1303.387
2018-02-14,1331.511
2018-02-15,1341.843
2018-02-16,1357.728
2018-02-19,1337.614
2018-02-20,1337.292
2018-02-21,1332.475
2018-02-22,1321.528
2018-02-23,1331.252
2018-02-26,1332.512
2018-02-27,1327.45
2018-02-28,1316.35
2018-03-01,1307.043
2018-03-02,1288.818
2018-03-05,1286.079
2018-03-06,1316.259
2018-03-07,1332.088
2018-03-08,1337.214
2018-03-09,1338.583
2018-03-12,1338.852
2018-03-13,1343.19
2018-03-14,1325.226
2018-03-15,1336.4
2018-03-16,1340.915
2018-03-19,1332.519
2018-03-20,1334.65
2018-03-21,1335.062
2018-03-22,1316.06
2018-03-23,1315.431
2018-03-26,1307.783
2018-03-27,1313.447
2018-03-28,1320.375
2018-03-29,1320.223
2018-03-30,1320.223
2018-04-02,1321.403
2018-04-03,1323.792
2018-04-04,1323.829
2018-04-05,1347.817
2018-04-06,1350.787
2018-04-09,1363.845
2018-04-10,1375.838
2018-04-11,1369.607
2018-04-12,1378.412
2018-04-13,1381.734
2018-04-16,1385.031
2018-04-17,1401.038
2018-04-18,1412.161
2018-04-19,1415.104
2018-04-20,1407.598
2018-04-23,1414.951
2018-04-24,1416.56
2018-04-25,1395.411
2018-04-26,1402.621
2018-04-27,1394.277
2018-04-30,1394.75
2018-05-01,1384.072
2018-05-02,1395.755
2018-05-03,1384.304
2018-05-04,1398.888
2018-05-07,1408.409
2018-05-08,1378.41
2018-05-09,1383.263
2018-05-10,1371.924
2018-05-11,1386.248
2018-05-14,1391.805
2018-05-15,1383.039
2018-05-16,1341.123
2018-05-17,1345.164
2018-05-18,1324.466
2018-05-21,1324.003
2018-05-22,1333.536
2018-05-23,1308.89
2018-05-24,1299.832
2018-05-25,1270.303
2018-05-28,1241.086
2018-05-29,1203.401
2018-05-30,1234.695
2018-05-31,1238.708
2018-06-01,1254.158
2018-06-04,1253.369
2018-06-05,1233.99
2018-06-06,1246.835
2018-06-07,1248.701
2018-06-08,1219.243
2018-06-11,1266.093
2018-06-12,1265.833
2018-06-13,1267.68
2018-06-14,1269.901
2018-06-15,1249.403
2018-06-18,1247.44
2018-06-19,1241.872
2018-06-20,1245.111
2018-06-21,1224.076
2018-06-22,1239.787
2018-06-25,1216.186
2018-06-26,1216.417
2018-06-27,1218.189
2018-06-28,1210.834
2018-06-29,1230.981
2018-07-02,1212.481
2018-07-03,1236.692
2018-07-04,1232.048
2018-07-05,1250.936
2018-07-06,1256.783
2018-07-09,1262.449
2018-07-10,1258.705
2018-07-11,1238.82
2018-07-12,1237.716
2018-07-13,1242.293
2018-07-16,1241.88
2018-07-17,1247.547
2018-07-18,1241.338
2018-07-19,1233.45
2018-07-20,1238.77
2018-07-23,1231.861
2018-07-24,1246.233
2018-07-25,1228.111
2018-07-26,1243.106
2018-07-27,1247.985
2018-07-30,1255.153
2018-07-31,1271.187
2018-08-01,1241.197
2018-08-02,1213.489
2018-08-03,1221.141
2018-08-06,1217.67
2018-08-07,1236.803
2018-08-08,1233.956
2018-08-09,1221.764
2018-08-10,1177.16
2018-08-13,1168.337
2018-08-14,1160.615
2018-08-15,1154.491
2018-08-16,1141.279
2018-08-17,1138.774
2018-08-20,1145.169
2018-08-21,1170.615
2018-08-22,1173.754
2018-08-23,1165.912
2018-08-24,1178.087
2018-08-27,1185.492
2018-08-28,1180.825
2018-08-29,1186.051
2018-08-30,1166.934
2018-08-31,1150.578
2018-09-03,1157.008
2018-09-04,1161.197
2018-09-05,1165.744
2018-09-06,1164.322
2018-09-07,1155.261
2018-09-10,1184.546
2018-09-11,1179.609
2018-09-12,1191.396
2018-09-13,1188.598
2018-09-14,1188.554
2018-09-17,1204.636
2018-09-18,1212.362
2018-09-19,1211.829
2018-09-20,1226.276
2018-09-21,1236.155
2018-09-24,1231.162
2018-09-25,1248.928
2018-09-26,1243.873
2018-09-27,1229.78
2018-09-28,1178.42
2018-10-01,1168.457
2018-10-02,1162.915
2018-10-03,1170.893
2018-10-04,1162.955
2018-10-05,1148.487
2018-10-08,1118.384
2018-10-09,1130.983
2018-10-10,1118.982
2018-10-11,1100.664
2018-10-12,1094.322
2018-10-15,1098.789
2018-10-16,1123.532
2018-10-17,1103.098
2018-10-18,1081.293
2018-10-19,1082.866
2018-10-22,1074.324
2018-10-23,1065.31
2018-10-24,1044.605
2018-10-25,1062.272
2018-10-26,1054.666
2018-10-29,1074.269
2018-10-30,1069.435
2018-10-31,1067.95
2018-11-01,1080.911
2018-11-02,1089.958
2018-11-05,1087.684
2018-11-06,1087.946
2018-11-07,1110.025
2018-11-08,1099.051
2018-11-09,1081.315
2018-11-12,1062.554
2018-11-13,1074.246
2018-11-14,1068.775
2018-11-15,1060.416
2018-11-16,1066.873
2018-11-19,1071.093
2018-11-20,1047.783
2018-11-21,1059.434
2018-11-22,1053.081
2018-11-23,1053.623
2018-11-26,1080.761
2018-11-27,1071.005
2018-11-28,1066.923
2018-11-29,1080.205
2018-11-30,1076.581
2018-12-03,1100.85
2018-12-04,1087.042
2018-12-05,1085.111
2018-12-06,1052.541
2018-12-07,1059.254
2018-12-10,1039.997
2018-12-11,1045.645
2018-12-12,1069.919
2018-12-13,1074.75
2018-12-14,1062.267
2018-12-17,1054.971
2018-12-18,1054.885
2018-12-19,1077.505
2018-12-20,1056.997
2018-12-21,1044.895
2018-12-24,1044.895
2018-12-25,1044.895
2018-12-26,1044.345
2018-12-27,1023.991
2018-12-28,1039.829
2018-12-31,1039.556
2019-01-01,1039.556
2019-01-02,1033.321
2019-01-03,1033.54
2019-01-04,1070.151
2019-01-07,1080.028
2019-01-08,1080.507
2019-01-09,1094.964
2019-01-10,1103.72
2019-01-11,1099.152
2019-01-14,1092.098
2019-01-15,1089.341
2019-01-16,1102.268
2019-01-17,1101.707
2019-01-18,1112.411
2019-01-21,1113.195
2019-01-22,1101.255
2019-01-23,1100.789
2019-01-24,1105.215
2019-01-25,1121.66
2019-01-28,1114.32
2019-01-29,1118.722
2019-01-30,1124.501
2019-01-31,1129.88
2019-02-01,1120.752
2019-02-04,1118.035
2019-02-05,1129.886
2019-02-06,1134.16
2019-02-07,1102.654
2019-02-08,1093.39
2019-02-11,1099.592
2019-02-12,1112.275
2019-02-13,1121.308
2019-02-14,1111.737
2019-02-15,1131.322
2019-02-18,1142.518
2019-02-19,1140.959
2019-02-20,1146.649
2019-02-21,1141.475
2019-02-22,1143.867
2019-02-25,1152.672
2019-02-26,1155.012
2019-02-27,1159.656
2019-02-28,1168.591
2019-03-01,1170.019
2019-03-04,1163.68
2019-03-05,1162.843
2019-03-06,1173.556
2019-03-07,1157.783
2019-03-08,1145.253
2019-03-11,1151.705
2019-03-12,1156.516
2019-03-13,1166.88
2019-03-14,1173.16
2019-03-15,1183.869
2019-03-18,1196.19
2019-03-19,1208.68
2019-03-20,1203.482
2019-03-21,1206.216
2019-03-22,1182.606
2019-03-25,1187.421
2019-03-26,1187.311
2019-03-27,1189.445
2019-03-28,1182.026
2019-03-29,1192.45
2019-04-01,1202.565
2019-04-02,1198.297
2019-04-03,1213.76
2019-04-04,1208.828
2019-04-05,1211.425
2019-04-08,1216.319
2019-04-09,1212.248
2019-04-10,1209.635
2019-04-11,1212.068
2019-04-12,1224.575
2019-04-15,1225.238
2019-04-16,1224.056
2019-04-17,1228.957
2019-04-18,1219.798
2019-04-19,1219.798
2019-04-22,1221.046
2019-04-23,1220.551
2019-04-24,1208.387
2019-04-25,1202.054
2019-04-26,1206.081
2019-04-29,1208.597
2019-04-30,1218.471
2019-05-01,1222.113
2019-05-02,1206.334
2019-05-03,1210.452
2019-05-06,1193.2
2019-05-07,1183.162
2019-05-08,1182.151
2019-05-09,1165.444
2019-05-10,1169.592
2019-05-13,1155.134
2019-05-14,1165.946
2019-05-15,1162.283
2019-05-16,1174.362
2019-05-17,1168.258
2019-05-20,1168.056
2019-05-21,1178.813
2019-05-22,1168.279
2019-05-23,1143.913
2019-05-24,1163.771
2019-05-27,1163.055
2019-05-28,1156.234
2019-05-29,1137.196
2019-05-30,1131.557
2019-05-31,1124.187
2019-06-03,1134.539
2019-06-04,1157.579
2019-06-05,1156.122
2019-06-06,1160.694
2019-06-07,1176.646
2019-06-10,1179.935
2019-06-11,1187.096
2019-06-12,1180.014
2019-06-13,1184.496
2019-06-14,1180.183
2019-06-17,1181.192
2019-06-18,1205.538
2019-06-19,1212.743
2019-06-20,1228.766
2019-06-21,1234.992
2019-06-24,1240.853
