Date,ITALY Standard (Large+Mid Cap)
2010-06-28,666.881
2010-06-29,629.949
2010-06-30,635.88
2010-07-01,634.231
2010-07-02,646.395
2010-07-05,634.64
2010-07-06,657.652
2010-07-07,678.641
2010-07-08,688.52
2010-07-09,694.265
2010-07-12,692.601
2010-07-13,708.545
2010-07-14,710.05
2010-07-15,708.627
2010-07-16,700.308
2010-07-19,700.165
2010-07-20,691.082
2010-07-21,692.61
2010-07-22,716.917
2010-07-23,709.29
2010-07-26,723.86
2010-07-27,738.388
2010-07-28,737.733
2010-07-29,742.417
2010-07-30,736.526
2010-08-02,764.244
2010-08-03,765.242
2010-08-04,760.68
2010-08-05,755.432
2010-08-06,755.834
2010-08-09,762.552
2010-08-10,751.152
2010-08-11,717.71
2010-08-12,713.899
2010-08-13,707.436
2010-08-16,709.991
2010-08-17,720.019
2010-08-18,714.268
2010-08-19,700.322
2010-08-20,682.377
2010-08-23,685.797
2010-08-24,676.55
2010-08-25,666.323
2010-08-26,681.804
2010-08-27,684.509
2010-08-30,678.763
2010-08-31,681.676
2010-09-01,708.628
2010-09-02,710.271
2010-09-03,720.44
2010-09-06,721.675
2010-09-07,704.502
2010-09-08,712.133
2010-09-09,720.34
2010-09-10,718.686
2010-09-13,731.508
2010-09-14,737.738
2010-09-15,735.913
2010-09-16,733.607
2010-09-17,724.357
2010-09-20,737.349
2010-09-21,739.678
2010-09-22,742.969
2010-09-23,735.262
2010-09-24,754.712
2010-09-27,753.76
2010-09-28,756.811
2010-09-29,754.046
2010-09-30,761.563
2010-10-01,763.86
2010-10-04,749.207
2010-10-05,772.672
2010-10-06,778.107
2010-10-07,785.567
2010-10-08,787.515
2010-10-11,788.275
2010-10-12,780.859
2010-10-13,802.682
2010-10-14,808.685
2010-10-15,803.223
2010-10-18,807.891
2010-10-19,796.377
2010-10-20,813.675
2010-10-21,822.796
2010-10-22,814.851
2010-10-25,814.019
2010-10-26,804.728
2010-10-27,794.493
2010-10-28,812.117
2010-10-29,810.32
2010-11-01,800.746
2010-11-02,816.581
2010-11-03,808.69
2010-11-04,831.12
2010-11-05,810.11
2010-11-08,803.262
2010-11-09,817.451
2010-11-10,787.391
2010-11-11,779.161
2010-11-12,779.162
2010-11-15,779.324
2010-11-16,761.116
2010-11-17,763.339
2010-11-18,775.348
2010-11-19,774.984
2010-11-22,760.291
2010-11-23,735.574
2010-11-24,732.276
2010-11-25,730.972
2010-11-26,718.489
2010-11-29,693.352
2010-11-30,683.266
2010-12-01,701.362
2010-12-02,724.084
2010-12-03,736.872
2010-12-06,725.185
2010-12-07,735.062
2010-12-08,737.501
2010-12-09,739.188
2010-12-10,740.458
2010-12-13,755.278
2010-12-14,758.477
2010-12-15,745.212
2010-12-16,736.527
2010-12-17,724.056
2010-12-20,731.555
2010-12-21,746.155
2010-12-22,744.325
2010-12-23,744.568
2010-12-24,747.502
2010-12-27,740.082
2010-12-28,737.165
2010-12-29,738.139
2010-12-30,735.943
2010-12-31,743.34
2011-01-03,749.673
2011-01-04,751.306
2011-01-05,742.282
2011-01-06,739.971
2011-01-07,734.558
2011-01-10,716.284
2011-01-11,724.336
2011-01-12,756.649
2011-01-13,778.456
2011-01-14,785.819
2011-01-17,777.027
2011-01-18,790.931
2011-01-19,801.589
2011-01-20,798.443
2011-01-21,820.539
2011-01-24,828.515
2011-01-25,822.043
2011-01-26,825.528
2011-01-27,836.859
2011-01-28,819.627
2011-01-31,826.059
2011-02-01,849.625
2011-02-02,854.878
2011-02-03,837.182
2011-02-04,838.432
2011-02-07,843.516
2011-02-08,850.016
2011-02-09,850.367
2011-02-10,841.344
2011-02-11,842.253
2011-02-14,835.135
2011-02-15,843.512
2011-02-16,854.48
2011-02-17,858.202
2011-02-18,857.957
2011-02-21,829.476
2011-02-22,822.544
2011-02-23,823.637
2011-02-24,827.111
2011-02-25,839.611
2011-02-28,849.206
2011-03-01,841.826
2011-03-02,845.029
2011-03-03,846.249
2011-03-04,848.45
2011-03-07,848.002
2011-03-08,849.497
2011-03-09,853.988
2011-03-10,833.155
2011-03-11,827.996
2011-03-14,831.206
2011-03-15,814.992
2011-03-16,793.743
2011-03-17,810.683
2011-03-18,819.88
2011-03-21,834.446
2011-03-22,837.411
2011-03-23,837.503
2011-03-24,854.236
2011-03-25,849.243
2011-03-28,847.805
2011-03-29,838.86
2011-03-30,849.202
2011-03-31,845.676
2011-04-01,852.391
2011-04-04,860.364
2011-04-05,859.331
2011-04-06,876.654
2011-04-07,869.553
2011-04-08,884.95
2011-04-11,884.861
2011-04-12,874.134
2011-04-13,877.856
2011-04-14,865.608
2011-04-15,862.913
2011-04-18,827.692
2011-04-19,836.616
2011-04-20,858.771
2011-04-21,873.427
2011-04-22,873.427
2011-04-25,872.797
2011-04-26,882.169
2011-04-27,896.053
2011-04-28,913.315
2011-04-29,916.362
2011-05-02,919.416
2011-05-03,912.076
2011-05-04,898.885
2011-05-05,875.156
2011-05-06,876.638
2011-05-09,851.166
2011-05-10,868.82
2011-05-11,867.507
2011-05-12,851.36
2011-05-13,851.631
2011-05-16,849.589
2011-05-17,835.562
2011-05-18,842.439
2011-05-19,846.957
2011-05-20,829.972
2011-05-23,805.407
2011-05-24,812.498
2011-05-25,819.056
2011-05-26,815.504
2011-05-27,830.873
2011-05-30,830.06
2011-05-31,849.469
2011-06-01,842.947
2011-06-02,837.09
2011-06-03,848.112
2011-06-06,839.573
2011-06-07,846.295
2011-06-08,830.355
2011-06-09,829.763
2011-06-10,810.374
2011-06-13,810.004
2011-06-14,826.431
2011-06-15,798.433
2011-06-16,787.582
2011-06-17,805.988
2011-06-20,793.258
2011-06-21,813.121
2011-06-22,812.572
2011-06-23,776.146
2011-06-24,765.315
2011-06-27,777.06
2011-06-28,786.935
2011-06-29,805.433
2011-06-30,823.775
2011-07-01,835.046
2011-07-04,834.877
2011-07-05,823.696
2011-07-06,795.998
2011-07-07,798.078
2011-07-08,765.865
2011-07-11,722.16
2011-07-12,730.063
2011-07-13,752.066
2011-07-14,743.96
2011-07-15,735.631
2011-07-18,708.988
2011-07-19,730.16
2011-07-20,752.394
2011-07-21,788.838
2011-07-22,787.636
2011-07-25,768.508
2011-07-26,779.064
2011-07-27,751.849
2011-07-28,749.256
2011-07-29,747.523
2011-08-01,710.9
2011-08-02,695.298
2011-08-03,688.231
2011-08-04,648.228
2011-08-05,643.913
2011-08-08,629.107
2011-08-09,632.482
2011-08-10,590.321
2011-08-11,617.485
2011-08-12,639.696
2011-08-15,650.046
2011-08-16,641.57
2011-08-17,652.866
2011-08-18,608.615
2011-08-19,597.932
2011-08-22,608.332
2011-08-23,602.51
2011-08-24,613.936
2011-08-25,609.632
2011-08-26,603.767
2011-08-29,625.096
2011-08-30,619.605
2011-08-31,637.628
2011-09-01,635.595
2011-09-02,609.187
2011-09-05,576.309
2011-09-06,562.228
2011-09-07,586.173
2011-09-08,588.934
2011-09-09,549.106
2011-09-12,524.021
2011-09-13,536.761
2011-09-14,550.199
2011-09-15,576.081
2011-09-16,570.246
2011-09-19,547.563
2011-09-20,562.148
2011-09-21,552.737
2011-09-22,517.951
2011-09-23,526.578
2011-09-26,540.768
2011-09-27,574.574
2011-09-28,570.183
2011-09-29,584.282
2011-09-30,566.898
2011-10-03,553.128
2011-10-04,539.57
2011-10-05,562.546
2011-10-06,585.99
2011-10-07,598.194
2011-10-10,626.08
2011-10-11,622.631
2011-10-12,648.904
2011-10-13,622.521
2011-10-14,646.705
2011-10-17,628.645
2011-10-18,626.682
2011-10-19,643.993
2011-10-20,618.074
2011-10-21,643.443
2011-10-24,647.481
2011-10-25,642.599
2011-10-26,639.55
2011-10-27,689.568
2011-10-28,679.248
2011-10-31,643.675
2011-11-01,590.617
2011-11-02,608.77
2011-11-03,624.789
2011-11-04,609.884
2011-11-07,617.377
2011-11-08,624.139
2011-11-09,591.353
2011-11-10,596.415
2011-11-11,623.566
2011-11-14,607.799
2011-11-15,597.08
2011-11-16,602.879
2011-11-17,594.144
2011-11-18,595.242
2011-11-21,567.694
2011-11-22,560.876
2011-11-23,541.406
2011-11-24,539.937
2011-11-25,538.653
2011-11-28,566.603
2011-11-29,567.637
2011-11-30,598.218
2011-12-01,597.445
2011-12-02,604.001
2011-12-05,622.671
2011-12-06,616.083
2011-12-07,608.879
2011-12-08,580.554
2011-12-09,601.904
2011-12-12,573.814
2011-12-13,567.133
2011-12-14,544.781
2011-12-15,553.189
2011-12-16,552.421
2011-12-19,550.65
2011-12-20,569.856
2011-12-21,561.969
2011-12-22,570.542
2011-12-23,571.553
2011-12-26,571.553
2011-12-27,567.773
2011-12-28,558.048
2011-12-29,561.104
2011-12-30,571.053
2012-01-02,584.505
2012-01-03,594.594
2012-01-04,577.63
2012-01-05,553.067
2012-01-06,545.98
2012-01-09,535.814
2012-01-10,553.609
2012-01-11,551.206
2012-01-12,568.242
2012-01-13,556.008
2012-01-16,562.617
2012-01-17,571.094
2012-01-18,571.639
2012-01-19,590.845
2012-01-20,591.183
2012-01-23,609.045
2012-01-24,607.294
2012-01-25,602.205
2012-01-26,620.353
2012-01-27,611.404
2012-01-30,603.913
2012-01-31,607.391
2012-02-01,627.405
2012-02-02,626.785
2012-02-03,629.878
2012-02-06,625.831
2012-02-07,637.994
2012-02-08,645.7
2012-02-09,647.835
2012-02-10,631.356
2012-02-13,633.656
2012-02-14,632.471
2012-02-15,630.88
2012-02-16,624.956
2012-02-17,636.988
2012-02-20,647.433
2012-02-21,646.239
2012-02-22,640.325
2012-02-23,634.906
2012-02-24,649.012
2012-02-27,639.177
2012-02-28,640.344
2012-02-29,637.886
2012-03-01,653.856
2012-03-02,649.756
2012-03-05,647.138
2012-03-06,621.47
2012-03-07,627.281
2012-03-08,643.91
2012-03-09,629.756
2012-03-12,631.062
2012-03-13,642.337
2012-03-14,639.866
2012-03-15,647.618
2012-03-16,656.679
2012-03-19,662.3
2012-03-20,654.268
2012-03-21,644.246
2012-03-22,633.443
2012-03-23,636.948
2012-03-26,645.589
2012-03-27,640.705
2012-03-28,637.511
2012-03-29,617.436
2012-03-30,621.861
2012-04-02,620.441
2012-04-03,610.418
2012-04-04,586.109
2012-04-05,582.699
2012-04-06,582.699
2012-04-09,583.033
2012-04-10,555.493
2012-04-11,564.96
2012-04-12,572.615
2012-04-13,550.531
2012-04-16,552.668
2012-04-17,575.408
2012-04-18,561.371
2012-04-19,550.663
2012-04-20,558.611
2012-04-23,536.324
2012-04-24,552.392
2012-04-25,566.7
2012-04-26,565.472
2012-04-27,577.4
2012-04-30,569.307
2012-05-01,568.855
2012-05-02,551.709
2012-05-03,548.868
2012-05-04,538.933
2012-05-07,549.006
2012-05-08,535.336
2012-05-09,527.119
2012-05-10,536.363
2012-05-11,537.936
2012-05-14,518.607
2012-05-15,503.358
2012-05-16,500.626
2012-05-17,492.522
2012-05-18,491.91
2012-05-21,497.715
2012-05-22,513.794
2012-05-23,488.093
2012-05-24,494.399
2012-05-25,493.202
2012-05-28,490.698
2012-05-29,491.3
2012-05-30,477.361
2012-05-31,477.079
2012-06-01,472.287
2012-06-04,482.787
2012-06-05,484.488
2012-06-06,502.312
2012-06-07,509.061
2012-06-08,501.749
2012-06-11,490.4
2012-06-12,485.658
2012-06-13,486.862
2012-06-14,494.268
2012-06-15,506.722
2012-06-18,495.092
2012-06-19,515.518
2012-06-20,526.588
2012-06-21,522.507
2012-06-22,515.904
2012-06-25,493.985
2012-06-26,489.38
2012-06-27,501.421
2012-06-28,503.541
2012-06-29,546.877
2012-07-02,544.615
2012-07-03,553.864
2012-07-04,545.283
2012-07-05,529.416
2012-07-06,513.155
2012-07-09,516.084
2012-07-10,516.242
2012-07-11,516.286
2012-07-12,503.707
2012-07-13,510.803
2012-07-16,508.651
2012-07-17,502.917
2012-07-18,507.757
2012-07-19,508.709
2012-07-20,483.142
2012-07-23,466.492
2012-07-24,453.067
2012-07-25,458.83
2012-07-26,491.94
2012-07-27,509.511
2012-07-30,517.333
2012-07-31,517.1
2012-08-01,517.242
2012-08-02,489.325
2012-08-03,528.292
2012-08-06,539.334
2012-08-07,551.315
2012-08-08,548.796
2012-08-09,545.535
2012-08-10,542.208
2012-08-13,543.203
2012-08-14,546.536
2012-08-15,544.784
2012-08-16,557.159
2012-08-17,561.081
2012-08-20,557.939
2012-08-21,576.586
2012-08-22,569.487
2012-08-23,567.009
2012-08-24,561.267
2012-08-27,566.171
2012-08-28,567.665
2012-08-29,564.369
2012-08-30,557.31
2012-08-31,573.674
2012-09-03,577.293
2012-09-04,573.754
2012-09-05,571.537
2012-09-06,597.364
2012-09-07,618.584
2012-09-10,616.855
2012-09-11,624.473
2012-09-12,632.912
2012-09-13,628.012
2012-09-14,655.462
2012-09-17,649.016
2012-09-18,630.641
2012-09-19,632.423
2012-09-20,617.382
2012-09-21,626.411
2012-09-24,620.339
2012-09-25,624.671
2012-09-26,598.925
2012-09-27,600.858
2012-09-28,587.768
2012-10-01,605.272
2012-10-02,605.312
2012-10-03,604.66
2012-10-04,607.982
2012-10-05,624.649
2012-10-08,608.658
2012-10-09,602.894
2012-10-10,602.119
2012-10-11,610.071
2012-10-12,605.473
2012-10-15,607.46
2012-10-16,626.704
2012-10-17,640.891
2012-10-18,637.287
2012-10-19,621.901
2012-10-22,623.759
2012-10-23,607.653
2012-10-24,612.745
2012-10-25,605.09
2012-10-26,606.212
2012-10-29,596.28
2012-10-30,607.078
2012-10-31,607.463
2012-11-01,615.463
2012-11-02,609.509
2012-11-05,597.979
2012-11-06,604.222
2012-11-07,587.892
2012-11-08,582.695
2012-11-09,582.403
2012-11-12,581.045
2012-11-13,588.516
2012-11-14,586.64
2012-11-15,586.675
2012-11-16,570.905
2012-11-19,593.528
2012-11-20,591.81
2012-11-21,596.916
2012-11-22,605.861
2012-11-23,612.379
2012-11-26,607.741
2012-11-27,603.972
2012-11-28,602.486
2012-11-29,621.953
2012-11-30,620.002
2012-12-03,625.183
2012-12-04,632.29
2012-12-05,626.66
2012-12-06,617.905
2012-12-07,610.401
2012-12-10,597.603
2012-12-11,609.622
2012-12-12,618.198
2012-12-13,623.869
2012-12-14,626.532
2012-12-17,632.547
2012-12-18,640.296
2012-12-19,649.125
2012-12-20,650.042
2012-12-21,645.072
2012-12-24,646.076
2012-12-25,646.076
2012-12-26,647.398
2012-12-27,649.856
2012-12-28,644.102
2012-12-31,642.299
2013-01-01,642.299
2013-01-02,669.332
2013-01-03,662.354
2013-01-04,661.766
2013-01-07,660.433
2013-01-08,660.751
2013-01-09,674.535
2013-01-10,687.829
2013-01-11,697.027
2013-01-14,693.506
2013-01-15,696.22
2013-01-16,688.611
2013-01-17,700.697
2013-01-18,694.605
2013-01-21,698.859
2013-01-22,700.725
2013-01-23,695.522
2013-01-24,706.223
2013-01-25,709.292
2013-01-28,714.7
2013-01-29,715.735
2013-01-30,694.042
2013-01-31,699.583
2013-02-01,699.427
2013-02-04,661.883
2013-02-05,668.81
2013-02-06,664.488
2013-02-07,646.913
2013-02-08,654.066
2013-02-11,649.526
2013-02-12,657.717
2013-02-13,659.52
2013-02-14,647.404
2013-02-15,647.407
2013-02-18,644.538
2013-02-19,653.877
2013-02-20,648.811
2013-02-21,621.795
2013-02-22,628.116
2013-02-25,634.732
2013-02-26,597.878
2013-02-27,609.85
2013-02-28,611.498
2013-03-01,597.688
2013-03-04,593.778
2013-03-05,612.373
2013-03-06,608.955
2013-03-07,616.02
2013-03-08,620.715
2013-03-11,618.728
2013-03-12,617.858
2013-03-13,603.773
2013-03-14,620.853
2013-03-15,620.459
2013-03-18,609.334
2013-03-19,596.166
2013-03-20,611.571
2013-03-21,607.535
2013-03-22,615.222
2013-03-25,594.478
2013-03-26,586.647
2013-03-27,577.487
2013-03-28,579.526
2013-03-29,579.526
2013-04-01,579.797
2013-04-02,588.61
2013-04-03,575.11
2013-04-04,574.568
2013-04-05,585.626
2013-04-08,585.698
2013-04-09,595.572
2013-04-10,614.475
2013-04-11,619.027
2013-04-12,608.715
2013-04-15,601.47
2013-04-16,599.871
2013-04-17,590.917
2013-04-18,596.317
2013-04-19,605.837
2013-04-22,613.707
2013-04-23,629.451
2013-04-24,632.319
2013-04-25,634.725
2013-04-26,632.685
2013-04-29,650.441
2013-04-30,648.362
2013-05-01,648.804
2013-05-02,641.08
2013-05-03,650.931
2013-05-06,645.347
2013-05-07,656.192
2013-05-08,664.245
2013-05-09,654.806
2013-05-10,655.931
2013-05-13,652.666
2013-05-14,659.053
2013-05-15,658.744
2013-05-16,662.852
2013-05-17,660.325
2013-05-20,665.575
2013-05-21,663.035
2013-05-22,668.212
2013-05-23,649.598
2013-05-24,645.995
2013-05-27,656.362
2013-05-28,665.848
2013-05-29,661.264
2013-05-30,668.45
2013-05-31,657.043
2013-06-03,656.111
2013-06-04,659.928
2013-06-05,653.872
2013-06-06,642.203
2013-06-07,650.515
2013-06-10,643.643
2013-06-11,637.093
2013-06-12,629.759
2013-06-13,630.933
2013-06-14,634.586
2013-06-17,634.086
2013-06-18,635.004
2013-06-19,628.536
2013-06-20,598.782
2013-06-21,586.16
2013-06-24,583.754
2013-06-25,580.712
2013-06-26,589.318
2013-06-27,591.686
2013-06-28,584.264
2013-07-01,594.526
2013-07-02,590.251
2013-07-03,583.812
2013-07-04,600.868
2013-07-05,585.361
2013-07-08,596.33
2013-07-09,593.465
2013-07-10,592.067
2013-07-11,600.99
2013-07-12,591.932
2013-07-15,597.853
2013-07-16,599.199
2013-07-17,603.693
2013-07-18,616.322
2013-07-19,621.69
2013-07-22,628.481
2013-07-23,631.852
2013-07-24,641.74
2013-07-25,641.151
2013-07-26,641.916
2013-07-29,635.503
2013-07-30,645.819
2013-07-31,644.541
2013-08-01,656.149
2013-08-02,657.559
2013-08-05,653.141
2013-08-06,652.464
2013-08-07,659.763
2013-08-08,674.895
2013-08-09,675.018
2013-08-12,674.234
2013-08-13,675.815
2013-08-14,679.97
2013-08-15,679.201
2013-08-16,692.574
2013-08-19,676.459
2013-08-20,670.542
2013-08-21,662.643
2013-08-22,677.654
2013-08-23,683.379
2013-08-26,668.891
2013-08-27,654.948
2013-08-28,660.049
2013-08-29,659.376
2013-08-30,650.121
2013-09-02,661.963
2013-09-03,658.179
2013-09-04,652.595
2013-09-05,653.992
2013-09-06,663.848
2013-09-09,674.844
2013-09-10,678.889
2013-09-11,688.826
2013-09-12,687.273
2013-09-13,686.051
2013-09-16,697.271
2013-09-17,698.004
2013-09-18,700.573
2013-09-19,721.168
2013-09-20,715.75
2013-09-23,715.261
2013-09-24,720.807
2013-09-25,721.953
2013-09-26,712.582
2013-09-27,707.237
2013-09-30,698.98
2013-10-01,720.056
2013-10-02,728.404
2013-10-03,726.073
2013-10-04,734.774
2013-10-07,737.663
2013-10-08,736.341
2013-10-09,739.838
2013-10-10,751.553
2013-10-11,755.205
2013-10-14,757.731
2013-10-15,756.573
2013-10-16,767.551
2013-10-17,774.12
2013-10-18,779.333
2013-10-21,777.214
2013-10-22,787.143
2013-10-23,771.452
2013-10-24,782.339
2013-10-25,772.044
2013-10-28,770.131
2013-10-29,786.331
2013-10-30,784.438
2013-10-31,782.461
2013-11-01,768.685
2013-11-04,776.29
2013-11-05,764.793
2013-11-06,774.888
2013-11-07,749.631
2013-11-08,750.88
2013-11-11,760.141
2013-11-12,757.42
2013-11-13,745.953
2013-11-14,751.597
2013-11-15,749.203
2013-11-18,768.734
2013-11-19,754.625
2013-11-20,749.31
2013-11-21,753.758
2013-11-22,755.817
2013-11-25,752.862
2013-11-26,754.642
2013-11-27,761.129
2013-11-28,769.762
2013-11-29,768.099
2013-12-02,752.699
2013-12-03,739.543
2013-12-04,735.654
2013-12-05,727.682
2013-12-06,734.625
2013-12-09,742.748
2013-12-10,743.101
2013-12-11,732.736
2013-12-12,724.104
2013-12-13,722.748
2013-12-16,742.46
2013-12-17,728.73
2013-12-18,737.983
2013-12-19,745.898
2013-12-20,750.891
2013-12-23,758.4
2013-12-24,756.214
2013-12-25,756.214
2013-12-26,757.625
2013-12-27,773.013
2013-12-30,775.492
2013-12-31,773.527
2014-01-01,773.527
2014-01-02,764.905
2014-01-03,770.094
2014-01-06,777.152
2014-01-07,784.227
2014-01-08,783.1
2014-01-09,784.405
2014-01-10,791.965
2014-01-13,794.38
2014-01-14,796.845
2014-01-15,804.599
2014-01-16,798.705
2014-01-17,800.393
2014-01-20,801.809
2014-01-21,801.564
2014-01-22,802.679
2014-01-23,804.551
2014-01-24,785.518
2014-01-27,784.151
2014-01-28,788.714
2014-01-29,783.151
2014-01-30,782.023
2014-01-31,777.582
2014-02-03,759.915
2014-02-04,763.041
2014-02-05,766.314
2014-02-06,787.248
2014-02-07,795.859
2014-02-10,796.655
2014-02-11,805.89
2014-02-12,811.038
2014-02-13,814.21
2014-02-14,828.499
2014-02-17,830.322
2014-02-18,834.754
2014-02-19,833.311
2014-02-20,832.01
2014-02-21,830.973
2014-02-24,833.503
2014-02-25,832.666
2014-02-26,824.236
2014-02-27,820.941
2014-02-28,833.013
2014-03-03,803.289
2014-03-04,829.593
2014-03-05,840.766
2014-03-06,851.01
2014-03-07,843.803
2014-03-10,850.22
2014-03-11,853.416
2014-03-12,854.202
2014-03-13,847.269
2014-03-14,837.509
2014-03-17,858.527
2014-03-18,866.215
2014-03-19,863.77
2014-03-20,861.133
2014-03-21,857.625
2014-03-24,844.064
2014-03-25,852.476
2014-03-26,863.812
2014-03-27,863.993
2014-03-28,878.21
2014-03-31,886.386
2014-04-01,895.422
2014-04-02,884.162
2014-04-03,893.208
2014-04-04,899.287
2014-04-07,895.375
2014-04-08,886.362
2014-04-09,890.388
2014-04-10,883.0
2014-04-11,875.095
2014-04-14,877.322
2014-04-15,858.206
2014-04-16,886.243
2014-04-17,891.209
2014-04-18,891.209
2014-04-21,889.18
2014-04-22,902.486
2014-04-23,893.649
2014-04-24,899.349
2014-04-25,883.967
2014-04-28,887.285
2014-04-29,905.045
2014-04-30,900.545
2014-05-01,900.545
2014-05-02,899.988
2014-05-05,895.027
2014-05-06,893.694
2014-05-07,882.857
2014-05-08,898.935
2014-05-09,879.636
2014-05-12,883.347
2014-05-13,869.824
2014-05-14,868.595
2014-05-15,838.476
2014-05-16,847.102
2014-05-19,843.455
2014-05-20,843.791
2014-05-21,851.448
2014-05-22,841.737
2014-05-23,855.234
2014-05-26,886.566
2014-05-27,879.685
2014-05-28,886.458
2014-05-29,884.931
2014-05-30,890.697
2014-06-02,895.89
2014-06-03,891.68
2014-06-04,890.609
2014-06-05,904.412
2014-06-06,920.762
2014-06-09,923.146
2014-06-10,928.736
2014-06-11,910.743
2014-06-12,910.258
2014-06-13,910.833
2014-06-16,911.871
2014-06-17,915.689
2014-06-18,917.523
2014-06-19,925.441
2014-06-20,913.694
2014-06-23,905.829
2014-06-24,899.822
2014-06-25,889.579
2014-06-26,883.568
2014-06-27,883.19
2014-06-30,885.318
2014-07-01,896.795
2014-07-02,898.981
2014-07-03,904.533
2014-07-04,889.926
2014-07-07,878.919
2014-07-08,856.649
2014-07-09,865.717
2014-07-10,847.854
2014-07-11,852.64
2014-07-14,857.844
2014-07-15,842.388
2014-07-16,866.747
2014-07-17,845.929
2014-07-18,851.172
2014-07-21,839.294
2014-07-22,854.421
2014-07-23,853.531
2014-07-24,870.406
2014-07-25,860.789
2014-07-28,856.492
2014-07-29,861.283
2014-07-30,850.534
2014-07-31,837.785
2014-08-01,832.616
2014-08-04,833.518
2014-08-05,816.653
2014-08-06,794.606
2014-08-07,779.817
2014-08-08,785.55
2014-08-11,794.058
2014-08-12,790.067
2014-08-13,796.744
2014-08-14,794.454
2014-08-15,794.603
2014-08-18,799.081
2014-08-19,796.331
2014-08-20,793.342
2014-08-21,809.257
2014-08-22,801.773
2014-08-25,818.331
2014-08-26,828.814
2014-08-27,832.824
2014-08-28,814.635
2014-08-29,818.926
2014-09-01,812.377
2014-09-02,815.179
2014-09-03,831.386
2014-09-04,843.863
2014-09-05,841.89
2014-09-08,837.561
2014-09-09,830.101
2014-09-10,830.64
2014-09-11,830.591
2014-09-12,828.967
2014-09-15,820.75
2014-09-16,819.225
2014-09-17,832.971
2014-09-18,831.22
2014-09-19,820.085
2014-09-22,810.722
2014-09-23,800.149
2014-09-24,810.357
2014-09-25,796.738
2014-09-26,808.559
2014-09-29,797.61
2014-09-30,808.185
2014-10-01,798.293
2014-10-02,770.202
2014-10-03,773.475
2014-10-06,773.071
2014-10-07,763.112
2014-10-08,761.721
2014-10-09,753.412
2014-10-10,741.36
2014-10-13,742.653
2014-10-14,742.783
2014-10-15,715.454
2014-10-16,707.975
2014-10-17,730.302
2014-10-20,724.707
2014-10-21,741.468
2014-10-22,745.929
2014-10-23,751.795
2014-10-24,755.262
2014-10-27,739.858
2014-10-28,759.784
2014-10-29,749.905
2014-10-30,743.489
2014-10-31,761.06
2014-11-03,741.674
2014-11-04,729.989
2014-11-05,743.851
2014-11-06,735.637
2014-11-07,727.065
2014-11-10,735.392
2014-11-11,734.476
2014-11-12,716.117
2014-11-13,718.603
2014-11-14,725.949
2014-11-17,733.953
2014-11-18,742.856
2014-11-19,744.296
2014-11-20,737.473
2014-11-21,758.785
2014-11-24,759.081
2014-11-25,764.915
2014-11-26,763.995
2014-11-27,766.657
2014-11-28,761.747
2014-12-01,750.041
2014-12-02,749.653
2014-12-03,752.048
2014-12-04,738.22
2014-12-05,754.213
2014-12-08,748.33
2014-12-09,735.157
2014-12-10,727.722
2014-12-11,725.38
2014-12-12,706.894
2014-12-15,684.182
2014-12-16,711.442
2014-12-17,701.286
2014-12-18,713.441
2014-12-19,710.195
2014-12-22,712.346
2014-12-23,717.899
2014-12-24,718.666
2014-12-25,718.666
2014-12-26,717.545
2014-12-29,709.545
2014-12-30,703.516
2014-12-31,699.814
2015-01-01,699.814
2015-01-02,699.98
2015-01-05,658.996
2015-01-06,657.526
2015-01-07,650.322
2015-01-08,674.02
2015-01-09,653.506
2015-01-12,658.943
2015-01-13,669.532
2015-01-14,658.839
2015-01-15,663.443
2015-01-16,673.083
2015-01-19,687.404
2015-01-20,689.436
2015-01-21,701.948
2015-01-22,708.485
2015-01-23,699.553
2015-01-26,707.391
2015-01-27,713.136
2015-01-28,703.635
2015-01-29,706.759
2015-01-30,699.913
2015-02-02,702.501
2015-02-03,727.659
2015-02-04,722.098
2015-02-05,717.567
2015-02-06,709.543
2015-02-09,695.588
2015-02-10,707.737
2015-02-11,700.689
2015-02-12,720.345
2015-02-13,730.438
2015-02-16,729.816
2015-02-17,733.541
2015-02-18,744.689
2015-02-19,750.78
2015-02-20,750.439
2015-02-23,754.445
2015-02-24,759.391
2015-02-25,753.849
2015-02-26,752.225
2015-02-27,758.526
2015-03-02,755.396
2015-03-03,743.983
2015-03-04,740.495
2015-03-05,746.075
2015-03-06,734.686
2015-03-09,738.032
2015-03-10,720.286
2015-03-11,727.385
2015-03-12,728.906
2015-03-13,718.321
2015-03-16,728.475
2015-03-17,724.107
2015-03-18,721.067
2015-03-19,727.481
2015-03-20,751.804
2015-03-23,756.966
2015-03-24,764.846
2015-03-25,764.682
2015-03-26,752.734
2015-03-27,753.231
2015-03-30,757.907
2015-03-31,747.65
2015-04-01,755.542
2015-04-02,762.466
2015-04-03,762.466
2015-04-06,773.045
2015-04-07,774.357
2015-04-08,764.724
2015-04-09,763.551
2015-04-10,761.307
2015-04-13,760.997
2015-04-14,762.291
2015-04-15,766.168
2015-04-16,758.955
2015-04-17,746.466
2015-04-20,755.049
2015-04-21,750.828
2015-04-22,751.386
2015-04-23,753.982
2015-04-24,766.255
2015-04-27,779.116
2015-04-28,776.908
2015-04-29,771.583
2015-04-30,778.541
2015-05-01,779.722
2015-05-04,781.412
2015-05-05,761.174
2015-05-06,774.613
2015-05-07,774.014
2015-05-08,787.419
