Date,AUSTRALIA VALUE Standard (Large+Mid Cap)
2009-11-30,11883.803
2009-12-01,12018.131
2009-12-02,12157.622
2009-12-03,12113.91
2009-12-04,11826.123
2009-12-07,11776.275
2009-12-08,11677.438
2009-12-09,11657.111
2009-12-10,11697.707
2009-12-11,11684.067
2009-12-14,11748.707
2009-12-15,11717.727
2009-12-16,11574.423
2009-12-17,11404.962
2009-12-18,11355.752
2009-12-21,11239.688
2009-12-22,11296.994
2009-12-23,11457.949
2009-12-24,11593.144
2009-12-25,11593.144
2009-12-28,11659.5
2009-12-29,11961.243
2009-12-30,11903.324
2009-12-31,12081.401
2010-01-01,12081.401
2010-01-04,12254.026
2010-01-05,12419.465
2010-01-06,12351.605
2010-01-07,12274.357
2010-01-08,12354.98
2010-01-11,12592.092
2010-01-12,12417.535
2010-01-13,12315.826
2010-01-14,12483.026
2010-01-15,12451.153
2010-01-18,12569.623
2010-01-19,12378.331
2010-01-20,12242.822
2010-01-21,12132.994
2010-01-22,11935.342
2010-01-25,11816.452
2010-01-26,11753.679
2010-01-27,11622.857
2010-01-28,11723.787
2010-01-29,11396.075
2010-02-01,11262.159
2010-02-02,11374.81
2010-02-03,11424.119
2010-02-04,11238.732
2010-02-05,10962.31
2010-02-08,11033.818
2010-02-09,11010.757
2010-02-10,10988.421
2010-02-11,11221.22
2010-02-12,11147.787
2010-02-15,11198.597
2010-02-16,11391.186
2010-02-17,11655.191
2010-02-18,11685.225
2010-02-19,11534.684
2010-02-22,11819.748
2010-02-23,11818.936
2010-02-24,11658.703
2010-02-25,11375.52
2010-02-26,11639.438
2010-03-01,11826.594
2010-03-02,11924.787
2010-03-03,12031.317
2010-03-04,11981.807
2010-03-05,12117.263
2010-03-08,12164.996
2010-03-09,12245.039
2010-03-10,12319.127
2010-03-11,12279.706
2010-03-12,12321.543
2010-03-15,12180.785
2010-03-16,12244.745
2010-03-17,12433.334
2010-03-18,12459.044
2010-03-19,12448.055
2010-03-22,12350.172
2010-03-23,12548.445
2010-03-24,12441.185
2010-03-25,12457.711
2010-03-26,12405.489
2010-03-29,12554.756
2010-03-30,12591.587
2010-03-31,12493.42
2010-04-01,12572.506
2010-04-02,12572.506
2010-04-05,12564.997
2010-04-06,12697.218
2010-04-07,12744.076
2010-04-08,12711.751
2010-04-09,12801.048
2010-04-12,12867.962
2010-04-13,12782.544
2010-04-14,13076.845
2010-04-15,13133.255
2010-04-16,13016.075
2010-04-19,12718.221
2010-04-20,12913.363
2010-04-21,12954.347
2010-04-22,12806.021
2010-04-23,12698.688
2010-04-26,12773.082
2010-04-27,12750.931
2010-04-28,12611.833
2010-04-29,12589.254
2010-04-30,12709.976
2010-05-03,12661.138
2010-05-04,12398.448
2010-05-05,12132.036
2010-05-06,11740.334
2010-05-07,11219.749
2010-05-10,11758.181
2010-05-11,11595.039
2010-05-12,11625.824
2010-05-13,11887.054
2010-05-14,11627.864
2010-05-17,11184.67
2010-05-18,11130.272
2010-05-19,10487.538
2010-05-20,10024.989
2010-05-21,10108.158
2010-05-24,10378.302
2010-05-25,9907.155
2010-05-26,10192.323
2010-05-27,10406.555
2010-05-28,10715.686
2010-05-31,10558.714
2010-06-01,10526.074
2010-06-02,10348.743
2010-06-03,10762.517
2010-06-04,10550.573
2010-06-07,10070.768
2010-06-08,10220.484
2010-06-09,10457.25
2010-06-10,10738.207
2010-06-11,10908.968
2010-06-14,11110.665
2010-06-15,11070.617
2010-06-16,11211.562
2010-06-17,11107.108
2010-06-18,11242.164
2010-06-21,11535.601
2010-06-22,11373.719
2010-06-23,11083.088
2010-06-24,11003.775
2010-06-25,10811.767
2010-06-28,10872.769
2010-06-29,10553.255
2010-06-30,10334.668
2010-07-01,10074.718
2010-07-02,10194.065
2010-07-05,10041.996
2010-07-06,10405.292
2010-07-07,10377.094
2010-07-08,10847.498
2010-07-09,10950.388
2010-07-12,10947.852
2010-07-13,10988.55
2010-07-14,11273.882
2010-07-15,11173.686
2010-07-16,11082.178
2010-07-19,10855.79
2010-07-20,11089.082
2010-07-21,11176.942
2010-07-22,11147.682
2010-07-23,11383.343
2010-07-26,11497.4
2010-07-27,11584.676
2010-07-28,11573.967
2010-07-29,11657.103
2010-07-30,11619.805
2010-08-02,11870.071
2010-08-03,11904.618
2010-08-04,11846.41
2010-08-05,11840.126
2010-08-06,11847.11
2010-08-09,11904.223
2010-08-10,11729.571
2010-08-11,11400.206
2010-08-12,11220.673
2010-08-13,11361.668
2010-08-16,11326.303
2010-08-17,11525.567
2010-08-18,11545.631
2010-08-19,11502.103
2010-08-20,11301.857
2010-08-23,11397.638
2010-08-24,11230.422
2010-08-25,10970.861
2010-08-26,11214.772
2010-08-27,11349.359
2010-08-30,11582.277
2010-08-31,11402.855
2010-09-01,11880.0
2010-09-02,12019.529
2010-09-03,12053.755
2010-09-06,12186.16
2010-09-07,12155.269
2010-09-08,12124.85
2010-09-09,12374.239
2010-09-10,12337.266
2010-09-13,12618.769
2010-09-14,12662.87
2010-09-15,12771.836
2010-09-16,12549.405
2010-09-17,12612.886
2010-09-20,12762.625
2010-09-21,12715.344
2010-09-22,12838.737
2010-09-23,12754.996
2010-09-24,12753.424
2010-09-27,13020.042
2010-09-28,13055.541
2010-09-29,13006.361
2010-09-30,12808.905
2010-10-01,12769.118
2010-10-04,12841.841
2010-10-05,12845.543
2010-10-06,13128.857
2010-10-07,13189.336
2010-10-08,13174.992
2010-10-11,13204.258
2010-10-12,12988.359
2010-10-13,13052.865
2010-10-14,13306.886
2010-10-15,13183.014
2010-10-18,13138.396
2010-10-19,12883.217
2010-10-20,12987.059
2010-10-21,12959.706
2010-10-22,12942.952
2010-10-25,13305.374
2010-10-26,13102.666
2010-10-27,12805.473
2010-10-28,13052.215
2010-10-29,13019.419
2010-11-01,13218.035
2010-11-02,13409.43
2010-11-03,13397.374
2010-11-04,13634.746
2010-11-05,13635.381
2010-11-08,13543.853
2010-11-09,13485.08
2010-11-10,13192.37
2010-11-11,13216.769
2010-11-12,13020.615
2010-11-15,13018.705
2010-11-16,12959.028
2010-11-17,12877.754
2010-11-18,12943.922
2010-11-19,12850.603
2010-11-22,12909.172
2010-11-23,12667.545
2010-11-24,12727.391
2010-11-25,12718.768
2010-11-26,12469.294
2010-11-29,12482.582
2010-11-30,12415.884
2010-12-01,12456.376
2010-12-02,12835.176
2010-12-03,13060.815
2010-12-06,13016.633
2010-12-07,13136.373
2010-12-08,12856.693
2010-12-09,13112.336
2010-12-10,13221.516
2010-12-13,13410.98
2010-12-14,13448.012
2010-12-15,13353.703
2010-12-16,13280.219
2010-12-17,13242.085
2010-12-20,13226.649
2010-12-21,13399.078
2010-12-22,13425.224
2010-12-23,13537.891
2010-12-24,13496.865
2010-12-27,13488.797
2010-12-28,13599.73
2010-12-29,13629.686
2010-12-30,13608.233
2010-12-31,13631.988
2011-01-03,13546.876
2011-01-04,13336.887
2011-01-05,13186.269
2011-01-06,13158.922
2011-01-07,13186.911
2011-01-10,13113.663
2011-01-11,13041.857
2011-01-12,13125.191
2011-01-13,13370.935
2011-01-14,13292.732
2011-01-17,13278.448
2011-01-18,13421.007
2011-01-19,13579.618
2011-01-20,13209.868
2011-01-21,13316.562
2011-01-24,13550.695
2011-01-25,13552.312
2011-01-26,13572.756
2011-01-27,13544.494
2011-01-28,13508.649
2011-01-31,13547.384
2011-02-01,13702.883
2011-02-02,13688.204
2011-02-03,13823.754
2011-02-04,14001.055
2011-02-07,14073.813
2011-02-08,14199.794
2011-02-09,14250.772
2011-02-10,14203.062
2011-02-11,14077.248
2011-02-14,14256.139
2011-02-15,14178.537
2011-02-16,14220.111
2011-02-17,14381.966
2011-02-18,14396.351
2011-02-21,14298.548
2011-02-22,14020.691
2011-02-23,13947.908
2011-02-24,13961.99
2011-02-25,14180.58
2011-02-28,14168.903
2011-03-01,14078.035
2011-03-02,14011.208
2011-03-03,13911.923
2011-03-04,14047.24
2011-03-07,13914.004
2011-03-08,13904.611
2011-03-09,13856.863
2011-03-10,13601.001
2011-03-11,13517.901
2011-03-14,13478.068
2011-03-15,13026.774
2011-03-16,12956.649
2011-03-17,12910.637
2011-03-18,13210.701
2011-03-21,13424.409
2011-03-22,13562.827
2011-03-23,13586.8
2011-03-24,13849.507
2011-03-25,14060.079
2011-03-28,14048.894
2011-03-29,14077.071
2011-03-30,14316.3
2011-03-31,14360.153
2011-04-01,14439.056
2011-04-04,14444.958
2011-04-05,14467.347
2011-04-06,14614.171
2011-04-07,14655.667
2011-04-08,14845.54
2011-04-11,14857.605
2011-04-12,14586.174
2011-04-13,14782.631
2011-04-14,14738.672
2011-04-15,14661.393
2011-04-18,14607.831
2011-04-19,14497.358
2011-04-20,14949.915
2011-04-21,15227.503
2011-04-22,15227.503
2011-04-25,15171.517
2011-04-26,15257.976
2011-04-27,15230.245
2011-04-28,15452.328
2011-04-29,15403.868
2011-05-02,15500.628
2011-05-03,15223.314
2011-05-04,14859.275
2011-05-05,14650.254
2011-05-06,14880.767
2011-05-09,14865.727
2011-05-10,14858.222
2011-05-11,14875.568
2011-05-12,14513.668
2011-05-13,14553.558
2011-05-16,14451.482
2011-05-17,14435.032
2011-05-18,14520.07
2011-05-19,14702.165
2011-05-20,14679.87
2011-05-23,14198.858
2011-05-24,14169.567
2011-05-25,13959.068
2011-05-26,14254.261
2011-05-27,14457.747
2011-05-30,14368.109
2011-05-31,14426.084
2011-06-01,14444.344
2011-06-02,14052.131
2011-06-03,14069.513
2011-06-06,14103.599
2011-06-07,14125.436
2011-06-08,13922.037
2011-06-09,13972.757
2011-06-10,13900.807
2011-06-13,13922.546
2011-06-14,14247.793
2011-06-15,14147.955
2011-06-16,13706.789
2011-06-17,13850.425
2011-06-20,13754.499
2011-06-21,13979.566
2011-06-22,14065.15
2011-06-23,13753.423
2011-06-24,13887.955
2011-06-27,13692.084
2011-06-28,13878.869
2011-06-29,14148.595
2011-06-30,14465.427
2011-07-01,14415.325
2011-07-04,14436.108
2011-07-05,14327.619
2011-07-06,14299.6
2011-07-07,14416.643
2011-07-08,14483.43
2011-07-11,14103.743
2011-07-12,13747.673
2011-07-13,13974.978
2011-07-14,13774.59
2011-07-15,13624.444
2011-07-18,13541.181
2011-07-19,13677.93
2011-07-20,13995.698
2011-07-21,14147.262
2011-07-22,14397.129
2011-07-25,14100.292
2011-07-26,14377.74
2011-07-27,14360.757
2011-07-28,14134.962
2011-07-29,13989.8
2011-08-01,14185.022
2011-08-02,13804.993
2011-08-03,13335.537
2011-08-04,12934.002
2011-08-05,12336.419
2011-08-08,11848.226
2011-08-09,11914.449
2011-08-10,12306.57
2011-08-11,12405.801
2011-08-12,12509.635
2011-08-15,13040.238
2011-08-16,12946.091
2011-08-17,13243.913
2011-08-18,12914.157
2011-08-19,12525.722
2011-08-22,12439.665
2011-08-23,12816.421
2011-08-24,12778.634
2011-08-25,12957.763
2011-08-26,13040.199
2011-08-29,13386.685
2011-08-30,13482.164
2011-08-31,13631.968
2011-09-01,13716.903
2011-09-02,13428.342
2011-09-05,12999.587
2011-09-06,12692.232
2011-09-07,13152.575
2011-09-08,13225.08
2011-09-09,13030.398
2011-09-12,12371.599
2011-09-13,12401.808
2011-09-14,12028.97
2011-09-15,12362.674
2011-09-16,12737.706
2011-09-19,12290.971
2011-09-20,12279.042
2011-09-21,12229.144
2011-09-22,11507.898
2011-09-23,11436.62
2011-09-26,11413.14
2011-09-27,12151.598
2011-09-28,12188.202
2011-09-29,12009.4
2011-09-30,11887.359
2011-10-03,11397.628
2011-10-04,11123.583
2011-10-05,11432.404
2011-10-06,11964.191
2011-10-07,12447.503
2011-10-10,12761.617
2011-10-11,12819.627
2011-10-12,13056.856
2011-10-13,13069.033
2011-10-14,13246.995
2011-10-17,13376.664
2011-10-18,13068.325
2011-10-19,13368.947
2011-10-20,13072.038
2011-10-21,13250.509
2011-10-24,13711.915
2011-10-25,13616.117
2011-10-26,13537.822
2011-10-27,14300.171
2011-10-28,14390.147
2011-10-31,14059.479
2011-11-01,13462.549
2011-11-02,13333.632
2011-11-03,13246.979
2011-11-04,13572.795
2011-11-07,13556.457
2011-11-08,13638.369
2011-11-09,13578.916
2011-11-10,13198.39
2011-11-11,13562.012
2011-11-14,13525.525
2011-11-15,13415.216
2011-11-16,13270.489
2011-11-17,13189.906
2011-11-18,12906.561
2011-11-21,12550.65
2011-11-22,12502.031
2011-11-23,12065.531
2011-11-24,12096.192
2011-11-25,11949.245
2011-11-28,12450.231
2011-11-29,12724.398
2011-11-30,13167.465
2011-12-01,13417.616
2011-12-02,13691.884
2011-12-05,13834.481
2011-12-06,13587.346
2011-12-07,13761.764
2011-12-08,13649.278
2011-12-09,13347.797
2011-12-12,13404.68
2011-12-13,13217.607
2011-12-14,12974.878
2011-12-15,12888.371
2011-12-16,13023.898
2011-12-19,12678.234
2011-12-20,12845.728
2011-12-21,13095.815
2011-12-22,13074.477
2011-12-23,13259.788
2011-12-26,13259.788
2011-12-27,13266.319
2011-12-28,13029.338
2011-12-29,13023.883
2011-12-30,13133.073
2012-01-02,13133.073
2012-01-03,13427.83
2012-01-04,13620.999
2012-01-05,13383.987
2012-01-06,13231.72
2012-01-09,13212.788
2012-01-10,13483.151
2012-01-11,13504.798
2012-01-12,13484.992
2012-01-13,13485.971
2012-01-16,13392.634
2012-01-17,13660.661
2012-01-18,13569.803
2012-01-19,13580.385
2012-01-20,13697.42
2012-01-23,13778.561
2012-01-24,13695.826
2012-01-25,13980.013
2012-01-26,14209.554
2012-01-27,14192.507
2012-01-30,14048.819
2012-01-31,14087.618
2012-02-01,14122.952
2012-02-02,14221.61
2012-02-03,14203.737
2012-02-06,14299.002
2012-02-07,14310.101
2012-02-08,14324.371
2012-02-09,14345.669
2012-02-10,14065.971
2012-02-13,14271.312
2012-02-14,14070.648
2012-02-15,14197.016
2012-02-16,13970.778
2012-02-17,14014.548
2012-02-20,14340.445
2012-02-21,14308.8
2012-02-22,14229.878
2012-02-23,14247.562
2012-02-24,14370.302
2012-02-27,14331.933
2012-02-28,14332.478
2012-02-29,14516.131
2012-03-01,14410.005
2012-03-02,14433.631
2012-03-05,14334.857
2012-03-06,14037.976
2012-03-07,13836.352
2012-03-08,13996.192
2012-03-09,14101.391
2012-03-12,13852.321
2012-03-13,14112.052
2012-03-14,14115.208
2012-03-15,14261.709
2012-03-16,14378.315
2012-03-19,14458.964
2012-03-20,14266.607
2012-03-21,14166.837
2012-03-22,14185.352
2012-03-23,14348.195
2012-03-26,14440.782
2012-03-27,14530.439
2012-03-28,14523.134
2012-03-29,14462.764
2012-03-30,14419.658
2012-04-02,14407.883
2012-04-03,14394.186
2012-04-04,14289.865
2012-04-05,14356.751
2012-04-06,14356.751
2012-04-09,14360.929
2012-04-10,14216.531
2012-04-11,14144.152
2012-04-12,14421.028
2012-04-13,14431.929
2012-04-16,14368.786
2012-04-17,14417.738
2012-04-18,14577.528
2012-04-19,14504.049
2012-04-20,14558.182
2012-04-23,14438.926
2012-04-24,14580.467
2012-04-25,14615.834
2012-04-26,14755.41
2012-04-27,14816.817
2012-04-30,14862.394
2012-05-01,14883.724
2012-05-02,14787.448
2012-05-03,14748.403
2012-05-04,14575.48
2012-05-07,14370.058
2012-05-08,14301.622
2012-05-09,14161.851
2012-05-10,14272.976
2012-05-11,14151.63
2012-05-14,14173.96
2012-05-15,14121.171
2012-05-16,13814.622
2012-05-17,13694.423
2012-05-18,13194.26
2012-05-21,13252.803
2012-05-22,13438.231
2012-05-23,13043.12
2012-05-24,13053.616
2012-05-25,12986.395
2012-05-28,13233.764
2012-05-29,13379.686
2012-05-30,13146.712
2012-05-31,13037.936
2012-06-01,13037.707
2012-06-04,12922.398
2012-06-05,13140.206
2012-06-06,13354.17
2012-06-07,13643.103
2012-06-08,13369.503
2012-06-11,13443.962
2012-06-12,13460.091
2012-06-13,13525.183
2012-06-14,13455.969
2012-06-15,13614.265
2012-06-18,13923.847
2012-06-19,14031.479
2012-06-20,14127.191
2012-06-21,13927.019
2012-06-22,13731.204
2012-06-25,13655.376
2012-06-26,13699.446
2012-06-27,13910.118
2012-06-28,13849.356
2012-06-29,14329.885
2012-07-02,14484.817
2012-07-03,14505.227
2012-07-04,14585.545
2012-07-05,14617.881
2012-07-06,14519.289
2012-07-09,14406.565
2012-07-10,14394.139
2012-07-11,14491.361
2012-07-12,14246.421
2012-07-13,14498.667
2012-07-16,14575.069
2012-07-17,14780.843
2012-07-18,14945.333
2012-07-19,15267.07
2012-07-20,15146.213
2012-07-23,14799.152
2012-07-24,14787.265
2012-07-25,14734.11
2012-07-26,15007.975
2012-07-27,15313.239
2012-07-30,15571.212
2012-07-31,15707.522
2012-08-01,15691.864
2012-08-02,15618.72
2012-08-03,15632.653
2012-08-06,15792.431
2012-08-07,15860.965
2012-08-08,15982.551
2012-08-09,15910.829
2012-08-10,15722.466
2012-08-13,15618.007
2012-08-14,15597.346
2012-08-15,15595.473
2012-08-16,15780.514
2012-08-17,15804.211
2012-08-20,15936.604
2012-08-21,16071.78
2012-08-22,15980.491
2012-08-23,16029.339
2012-08-24,15806.012
2012-08-27,15743.762
2012-08-28,15825.493
2012-08-29,15822.921
2012-08-30,15709.934
2012-08-31,15767.958
2012-09-03,15673.485
2012-09-04,15505.844
2012-09-05,15376.231
2012-09-06,15598.985
2012-09-07,15719.767
2012-09-10,15655.056
2012-09-11,15715.104
2012-09-12,15935.262
2012-09-13,15868.477
2012-09-14,16171.797
2012-09-17,16119.884
2012-09-18,16000.687
2012-09-19,16075.078
2012-09-20,15954.699
2012-09-21,16111.124
2012-09-24,15998.131
2012-09-25,16032.192
2012-09-26,15845.714
2012-09-27,16042.575
2012-09-28,16024.092
2012-10-01,16027.049
2012-10-02,16032.715
2012-10-03,15951.304
2012-10-04,16138.988
2012-10-05,16266.122
2012-10-08,16160.862
2012-10-09,16222.472
2012-10-10,16224.741
2012-10-11,16295.87
2012-10-12,16235.166
2012-10-15,16269.63
2012-10-16,16398.871
2012-10-17,16650.81
2012-10-18,16707.692
2012-10-19,16551.479
2012-10-22,16431.495
2012-10-23,16379.236
2012-10-24,16400.752
2012-10-25,16484.413
2012-10-26,16370.316
2012-10-29,16331.771
2012-10-30,16448.556
2012-10-31,16526.993
2012-11-01,16367.186
2012-11-02,16263.228
2012-11-05,16321.911
2012-11-06,16473.598
2012-11-07,16560.598
2012-11-08,16509.352
2012-11-09,16489.301
2012-11-12,16552.18
2012-11-13,16266.763
2012-11-14,16293.789
2012-11-15,16111.399
2012-11-16,15988.97
2012-11-19,16180.069
2012-11-20,16163.908
2012-11-21,16091.109
2012-11-22,16316.323
2012-11-23,16419.617
2012-11-26,16432.43
2012-11-27,16518.518
2012-11-28,16533.069
2012-11-29,16607.27
2012-11-30,16719.399
2012-12-03,16829.995
2012-12-04,16847.83
2012-12-05,16882.842
2012-12-06,16906.846
2012-12-07,17041.721
2012-12-10,17099.9
2012-12-11,17173.487
2012-12-12,17158.209
2012-12-13,17158.524
2012-12-14,17156.68
2012-12-17,17089.816
2012-12-18,17123.318
2012-12-19,17120.345
2012-12-20,17195.83
2012-12-21,17167.875
2012-12-24,17112.212
2012-12-25,17112.212
2012-12-26,17082.525
2012-12-27,17096.918
2012-12-28,17193.01
2012-12-31,17135.656
2013-01-01,17135.656
2013-01-02,17462.892
2013-01-03,17566.797
2013-01-04,17463.283
2013-01-07,17499.732
2013-01-08,17405.85
2013-01-09,17525.88
2013-01-10,17716.649
2013-01-11,17694.055
2013-01-14,17761.652
2013-01-15,17739.777
2013-01-16,17826.401
2013-01-17,17873.921
2013-01-18,17873.286
2013-01-21,17931.643
2013-01-22,17999.646
2013-01-23,18057.142
2013-01-24,18048.16
2013-01-25,18124.445
2013-01-28,18070.619
2013-01-29,18413.869
2013-01-30,18374.142
2013-01-31,18338.19
2013-02-01,18480.211
2013-02-04,18430.432
2013-02-05,18311.813
2013-02-06,18331.896
2013-02-07,18384.815
2013-02-08,18549.218
2013-02-11,18414.46
2013-02-12,18438.049
2013-02-13,18723.163
2013-02-14,18835.982
2013-02-15,18776.44
2013-02-18,19081.234
2013-02-19,19224.143
2013-02-20,19243.361
2013-02-21,18699.022
2013-02-22,18949.362
2013-02-25,19138.07
2013-02-26,18839.187
2013-02-27,18926.266
2013-02-28,19231.159
2013-03-01,19168.101
2013-03-04,18900.333
2013-03-05,19376.561
2013-03-06,19608.868
2013-03-07,19586.295
2013-03-08,19511.107
2013-03-11,19695.762
2013-03-12,19748.13
2013-03-13,19471.833
2013-03-14,19437.114
2013-03-15,19837.566
2013-03-18,19399.781
2013-03-19,19268.814
2013-03-20,19302.968
2013-03-21,19404.936
2013-03-22,19534.204
2013-03-25,19690.615
2013-03-26,19593.763
2013-03-27,19662.578
2013-03-28,19588.891
2013-03-29,19588.891
2013-04-01,19568.223
2013-04-02,19803.001
2013-04-03,19792.612
2013-04-04,19510.336
2013-04-05,19256.755
2013-04-08,19324.198
2013-04-09,19817.22
2013-04-10,19807.316
2013-04-11,20078.404
2013-04-12,20031.414
2013-04-15,19841.317
2013-04-16,19758.648
2013-04-17,19930.238
2013-04-18,19807.525
2013-04-19,19598.303
2013-04-22,19579.806
2013-04-23,19839.484
2013-04-24,20230.409
2013-04-25,20338.883
2013-04-26,20189.178
2013-04-29,20494.497
2013-04-30,21041.944
2013-05-01,20807.426
2013-05-02,20652.428
2013-05-03,20699.143
2013-05-06,20535.401
2013-05-07,20212.789
2013-05-08,20517.26
2013-05-09,20475.363
2013-05-10,20026.55
2013-05-13,20090.885
2013-05-14,20006.846
2013-05-15,19934.905
2013-05-16,19804.348
2013-05-17,19624.081
2013-05-20,19872.604
2013-05-21,19683.283
2013-05-22,19309.822
2013-05-23,18807.297
2013-05-24,18450.828
2013-05-27,18372.878
2013-05-28,18398.262
2013-05-29,18190.12
2013-05-30,18199.389
2013-05-31,17925.002
2013-06-03,18172.636
2013-06-04,18104.424
2013-06-05,17537.47
2013-06-06,17376.264
2013-06-07,17171.773
2013-06-10,17098.44
2013-06-11,17091.658
2013-06-12,17133.995
2013-06-13,17382.327
2013-06-14,17815.902
2013-06-17,17969.33
2013-06-18,17761.216
2013-06-19,17975.837
2013-06-20,16862.888
2013-06-21,16757.362
2013-06-24,16715.352
2013-06-25,16656.466
2013-06-26,17064.845
2013-06-27,17334.939
2013-06-28,17111.922
2013-07-01,16835.015
2013-07-02,17103.504
2013-07-03,16615.345
2013-07-04,16952.43
2013-07-05,16930.544
2013-07-08,16945.512
2013-07-09,17264.49
2013-07-10,17338.91
2013-07-11,17479.308
2013-07-12,17235.655
2013-07-15,17366.929
2013-07-16,17706.014
2013-07-17,17552.892
2013-07-18,17547.207
2013-07-19,17546.431
2013-07-22,17712.754
2013-07-23,17748.205
2013-07-24,17748.129
2013-07-25,17793.855
2013-07-26,17954.845
2013-07-29,17962.425
2013-07-30,17672.605
2013-07-31,17488.67
2013-08-01,17306.09
2013-08-02,17476.848
2013-08-05,17412.785
2013-08-06,17564.112
2013-08-07,17259.85
2013-08-08,17705.356
2013-08-09,17806.153
2013-08-12,17887.377
2013-08-13,17833.484
2013-08-14,17992.117
2013-08-15,17913.216
2013-08-16,17972.575
2013-08-19,17890.194
2013-08-20,17686.725
2013-08-21,17714.102
2013-08-22,17688.404
2013-08-23,17837.204
2013-08-26,17971.14
2013-08-27,17836.589
2013-08-28,17618.5
2013-08-29,17561.395
2013-08-30,17636.087
2013-09-02,17996.139
2013-09-03,18190.393
2013-09-04,18271.564
2013-09-05,18099.625
2013-09-06,18266.51
2013-09-09,18466.588
2013-09-10,18738.581
2013-09-11,18884.046
2013-09-12,18781.255
2013-09-13,18641.473
2013-09-16,18930.47
2013-09-17,19071.492
2013-09-18,19069.189
2013-09-19,19508.935
2013-09-20,19290.465
2013-09-23,19373.096
2013-09-24,19182.56
2013-09-25,19284.481
2013-09-26,19319.57
2013-09-27,19241.858
2013-09-30,18972.714
2013-10-01,19033.917
2013-10-02,19061.284
2013-10-03,19165.303
2013-10-04,19221.62
2013-10-07,19018.276
2013-10-08,19020.212
2013-10-09,19007.469
2013-10-10,19035.788
2013-10-11,19403.877
2013-10-14,19383.796
2013-10-15,19659.0
2013-10-16,19652.301
2013-10-17,20016.048
2013-10-18,20252.388
2013-10-21,20324.678
2013-10-22,20460.238
2013-10-23,20174.983
2013-10-24,20230.647
2013-10-25,20328.122
2013-10-28,20518.278
2013-10-29,20341.454
2013-10-30,20339.718
2013-10-31,20161.529
2013-11-01,20094.913
2013-11-04,20137.792
2013-11-05,20286.075
2013-11-06,20356.862
2013-11-07,20185.479
2013-11-08,20039.087
2013-11-11,19900.228
2013-11-12,19797.216
2013-11-13,19413.617
2013-11-14,19609.435
2013-11-15,19902.901
2013-11-18,19893.354
2013-11-19,19787.589
2013-11-20,19592.021
2013-11-21,19188.958
2013-11-22,19173.15
2013-11-25,19203.559
2013-11-26,19228.84
2013-11-27,19124.115
2013-11-28,19166.521
2013-11-29,19248.463
2013-12-02,19036.366
2013-12-03,18986.434
2013-12-04,18803.411
2013-12-05,18481.167
2013-12-06,18550.781
2013-12-09,18395.334
2013-12-10,18518.432
2013-12-11,18209.305
2013-12-12,17844.058
2013-12-13,18002.182
2013-12-16,17948.286
2013-12-17,17827.276
2013-12-18,17815.167
2013-12-19,18079.64
2013-12-20,18417.473
2013-12-23,18650.161
2013-12-24,18711.561
2013-12-25,18711.561
2013-12-26,18621.415
2013-12-27,18622.072
2013-12-30,18759.137
2013-12-31,18820.372
2014-01-01,18820.372
2014-01-02,18841.268
2014-01-03,18914.248
2014-01-06,18792.333
2014-01-07,18681.072
2014-01-08,18696.492
2014-01-09,18610.575
2014-01-10,18777.275
2014-01-13,18873.809
2014-01-14,18457.129
2014-01-15,18440.981
2014-01-16,18324.327
2014-01-17,18215.393
2014-01-20,18198.414
2014-01-21,18349.027
2014-01-22,18492.676
2014-01-23,18102.814
2014-01-24,17854.621
2014-01-27,17909.901
2014-01-28,17737.684
2014-01-29,17891.731
2014-01-30,17770.393
2014-01-31,17713.387
2014-02-03,17872.086
2014-02-04,17757.083
2014-02-05,17698.813
2014-02-06,18006.132
2014-02-07,18097.778
2014-02-10,18342.259
2014-02-11,18732.22
2014-02-12,18948.879
2014-02-13,18818.16
2014-02-14,19025.967
2014-02-17,19198.755
2014-02-18,19250.638
2014-02-19,19342.875
2014-02-20,19202.665
2014-02-21,19232.842
2014-02-24,19396.952
2014-02-25,19405.49
2014-02-26,19263.727
2014-02-27,19191.397
2014-02-28,19152.516
2014-03-03,19082.066
2014-03-04,19198.476
2014-03-05,19436.365
2014-03-06,19660.708
2014-03-07,19658.546
2014-03-10,19379.918
2014-03-11,19469.939
2014-03-12,19256.877
2014-03-13,19556.062
2014-03-14,19231.674
2014-03-17,19325.103
2014-03-18,19508.801
2014-03-19,19464.671
2014-03-20,19140.627
2014-03-21,19380.412
2014-03-24,19511.26
2014-03-25,19531.251
2014-03-26,19822.924
2014-03-27,19849.754
2014-03-28,19941.613
2014-03-31,20102.906
2014-04-01,20027.418
2014-04-02,20035.278
2014-04-03,20002.292
2014-04-04,20192.604
2014-04-07,20136.431
2014-04-08,20309.12
2014-04-09,20536.055
2014-04-10,20794.962
2014-04-11,20600.117
2014-04-14,20348.56
2014-04-15,20327.407
2014-04-16,20443.707
2014-04-17,20523.672
2014-04-18,20523.672
2014-04-21,20528.067
2014-04-22,20679.906
2014-04-23,20657.44
2014-04-24,20684.848
2014-04-25,20716.096
2014-04-28,20756.266
2014-04-29,20567.616
2014-04-30,20536.909
2014-05-01,20351.015
2014-05-02,20371.869
2014-05-05,20305.981
2014-05-06,20542.975
2014-05-07,20368.133
2014-05-08,20623.284
2014-05-09,20572.014
2014-05-12,20546.701
2014-05-13,20693.444
2014-05-14,20794.579
2014-05-15,20812.399
