Date,NETHERLANDS IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-24,759.798
2010-08-25,755.401
2010-08-26,768.055
2010-08-27,770.35
2010-08-30,764.924
2010-08-31,766.857
2010-09-01,794.585
2010-09-02,794.093
2010-09-03,801.707
2010-09-06,804.643
2010-09-07,788.207
2010-09-08,797.179
2010-09-09,802.854
2010-09-10,801.582
2010-09-13,815.667
2010-09-14,820.234
2010-09-15,818.132
2010-09-16,820.689
2010-09-17,819.376
2010-09-20,834.967
2010-09-21,839.189
2010-09-22,847.462
2010-09-23,838.511
2010-09-24,858.572
2010-09-27,857.299
2010-09-28,867.555
2010-09-29,867.851
2010-09-30,866.849
2010-10-01,866.672
2010-10-04,857.953
2010-10-05,875.424
2010-10-06,882.237
2010-10-07,883.861
2010-10-08,878.167
2010-10-11,877.345
2010-10-12,871.625
2010-10-13,897.203
2010-10-14,904.286
2010-10-15,899.758
2010-10-18,891.695
2010-10-19,874.542
2010-10-20,885.832
2010-10-21,896.793
2010-10-22,888.702
2010-10-25,898.147
2010-10-26,888.378
2010-10-27,873.8
2010-10-28,882.752
2010-10-29,878.314
2010-11-01,880.111
2010-11-02,893.648
2010-11-03,887.122
2010-11-04,922.982
2010-11-05,911.604
2010-11-08,902.378
2010-11-09,904.892
2010-11-10,884.532
2010-11-11,878.525
2010-11-12,878.6
2010-11-15,877.795
2010-11-16,865.781
2010-11-17,869.513
2010-11-18,886.943
2010-11-19,889.075
2010-11-22,885.905
2010-11-23,857.064
2010-11-24,862.182
2010-11-25,865.482
2010-11-26,850.708
2010-11-29,824.859
2010-11-30,814.878
2010-12-01,833.501
2010-12-02,852.614
2010-12-03,869.313
2010-12-06,861.77
2010-12-07,877.727
2010-12-08,866.952
2010-12-09,869.552
2010-12-10,873.202
2010-12-13,884.99
2010-12-14,885.408
2010-12-15,881.106
2010-12-16,878.354
2010-12-17,875.552
2010-12-20,875.884
2010-12-21,884.646
2010-12-22,883.773
2010-12-23,883.7
2010-12-24,885.828
2010-12-27,888.092
2010-12-28,889.963
2010-12-29,893.93
2010-12-30,899.273
2010-12-31,902.418
2011-01-03,912.127
2011-01-04,903.651
2011-01-05,887.226
2011-01-06,877.008
2011-01-07,876.78
2011-01-10,869.017
2011-01-11,878.256
2011-01-12,890.156
2011-01-13,905.572
2011-01-14,908.305
2011-01-17,903.275
2011-01-18,916.312
2011-01-19,908.821
2011-01-20,896.8
2011-01-21,918.945
2011-01-24,916.822
2011-01-25,910.48
2011-01-26,914.47
2011-01-27,915.601
2011-01-28,901.429
2011-01-31,905.426
2011-02-01,920.899
2011-02-02,923.446
2011-02-03,909.005
2011-02-04,905.262
2011-02-07,913.591
2011-02-08,919.483
2011-02-09,923.408
2011-02-10,916.296
2011-02-11,912.973
2011-02-14,909.605
2011-02-15,913.245
2011-02-16,917.183
2011-02-17,917.406
2011-02-18,926.115
2011-02-21,925.907
2011-02-22,921.235
2011-02-23,917.319
2011-02-24,915.777
2011-02-25,921.379
2011-02-28,929.374
2011-03-01,931.171
2011-03-02,928.204
2011-03-03,938.116
2011-03-04,941.826
2011-03-07,939.885
2011-03-08,936.959
2011-03-09,937.819
2011-03-10,922.091
2011-03-11,914.351
2011-03-14,914.894
2011-03-15,893.369
2011-03-16,881.909
2011-03-17,897.941
2011-03-18,908.73
2011-03-21,926.502
2011-03-22,922.14
2011-03-23,926.385
2011-03-24,939.751
2011-03-25,940.499
2011-03-28,937.212
2011-03-29,939.328
2011-03-30,950.166
2011-03-31,952.436
2011-04-01,955.595
2011-04-04,966.328
2011-04-05,964.345
2011-04-06,972.193
2011-04-07,964.99
2011-04-08,973.842
2011-04-11,974.543
2011-04-12,967.335
2011-04-13,973.831
2011-04-14,968.886
2011-04-15,968.589
2011-04-18,941.239
2011-04-19,949.702
2011-04-20,972.593
2011-04-21,966.829
2011-04-22,966.829
2011-04-25,966.133
2011-04-26,974.618
2011-04-27,974.098
2011-04-28,975.853
2011-04-29,978.3
2011-05-02,986.636
2011-05-03,985.204
2011-05-04,982.009
2011-05-05,960.931
2011-05-06,966.674
2011-05-09,948.338
2011-05-10,959.571
2011-05-11,961.375
2011-05-12,954.682
2011-05-13,952.007
2011-05-16,948.941
2011-05-17,934.406
2011-05-18,939.663
2011-05-19,945.778
2011-05-20,932.932
2011-05-23,911.865
2011-05-24,916.403
2011-05-25,917.247
2011-05-26,917.884
2011-05-27,928.786
2011-05-30,931.638
2011-05-31,945.29
2011-06-01,945.17
2011-06-02,933.5
2011-06-03,938.908
2011-06-06,939.548
2011-06-07,943.736
2011-06-08,925.795
2011-06-09,923.439
2011-06-10,902.342
2011-06-13,904.752
2011-06-14,918.005
2011-06-15,895.79
2011-06-16,883.875
2011-06-17,896.447
2011-06-20,894.364
2011-06-21,906.122
2011-06-22,897.799
2011-06-23,871.109
2011-06-24,879.288
2011-06-27,890.02
2011-06-28,892.257
2011-06-29,903.825
2011-06-30,919.836
2011-07-01,925.76
2011-07-04,932.167
2011-07-05,926.136
2011-07-06,912.69
2011-07-07,927.55
2011-07-08,915.312
2011-07-11,886.995
2011-07-12,877.878
2011-07-13,885.642
2011-07-14,879.39
2011-07-15,875.491
2011-07-18,860.959
2011-07-19,873.437
2011-07-20,885.456
2011-07-21,911.417
2011-07-22,918.124
2011-07-25,913.913
2011-07-26,922.863
2011-07-27,911.547
2011-07-28,905.007
2011-07-29,901.652
2011-08-01,880.193
2011-08-02,871.062
2011-08-03,860.155
2011-08-04,839.384
2011-08-05,833.944
2011-08-08,804.102
2011-08-09,811.281
2011-08-10,791.767
2011-08-11,811.759
2011-08-12,827.393
2011-08-15,848.17
2011-08-16,843.697
2011-08-17,852.036
2011-08-18,812.896
2011-08-19,805.251
2011-08-22,813.565
2011-08-23,820.585
2011-08-24,822.175
2011-08-25,806.841
2011-08-26,807.199
2011-08-29,827.299
2011-08-30,824.408
2011-08-31,845.918
2011-09-01,840.339
2011-09-02,823.173
2011-09-05,793.161
2011-09-06,788.516
2011-09-07,802.587
2011-09-08,804.28
2011-09-09,774.863
2011-09-12,755.328
2011-09-13,760.509
2011-09-14,772.257
2011-09-15,786.667
2011-09-16,791.606
2011-09-19,770.682
2011-09-20,788.466
2011-09-21,784.676
2011-09-22,746.259
2011-09-23,755.278
2011-09-26,766.009
2011-09-27,798.496
2011-09-28,789.973
2011-09-29,805.023
2011-09-30,785.998
2011-10-03,768.4
2011-10-04,755.651
2011-10-05,766.286
2011-10-06,786.651
2011-10-07,796.855
2011-10-10,815.935
2011-10-11,812.886
2011-10-12,839.974
2011-10-13,835.163
2011-10-14,858.425
2011-10-17,843.06
2011-10-18,840.212
2011-10-19,849.957
2011-10-20,839.62
2011-10-21,867.592
2011-10-24,870.635
2011-10-25,862.222
2011-10-26,856.6
2011-10-27,893.401
2011-10-28,895.276
2011-10-31,872.295
2011-11-01,837.064
2011-11-02,846.962
2011-11-03,853.171
2011-11-04,849.984
2011-11-07,846.266
2011-11-08,858.833
2011-11-09,827.242
2011-11-10,823.551
2011-11-11,849.174
2011-11-14,833.964
2011-11-15,821.651
2011-11-16,825.826
2011-11-17,814.451
2011-11-18,809.69
2011-11-21,786.619
2011-11-22,788.98
2011-11-23,770.982
2011-11-24,762.979
2011-11-25,768.283
2011-11-28,795.645
2011-11-29,802.691
2011-11-30,836.876
2011-12-01,829.794
2011-12-02,830.595
2011-12-05,841.963
2011-12-06,839.687
2011-12-07,849.024
2011-12-08,837.099
2011-12-09,845.235
2011-12-12,827.803
2011-12-13,819.94
2011-12-14,800.016
2011-12-15,807.806
2011-12-16,807.025
2011-12-19,812.836
2011-12-20,833.526
2011-12-21,826.592
2011-12-22,834.901
2011-12-23,842.005
2011-12-26,842.005
2011-12-27,847.169
2011-12-28,840.497
2011-12-29,847.734
2011-12-30,854.16
2012-01-02,867.577
2012-01-03,874.025
2012-01-04,854.127
2012-01-05,849.666
2012-01-06,836.05
2012-01-09,843.953
2012-01-10,851.708
2012-01-11,829.588
2012-01-12,831.509
2012-01-13,820.873
2012-01-16,830.21
2012-01-17,837.784
2012-01-18,838.762
2012-01-19,843.345
2012-01-20,847.479
2012-01-23,859.138
2012-01-24,848.81
2012-01-25,848.211
2012-01-26,866.607
2012-01-27,858.196
2012-01-30,855.151
2012-01-31,855.839
2012-02-01,879.803
2012-02-02,864.202
2012-02-03,875.796
2012-02-06,872.413
2012-02-07,884.987
2012-02-08,879.24
2012-02-09,887.71
2012-02-10,877.374
2012-02-13,881.721
2012-02-14,877.312
2012-02-15,881.377
2012-02-16,886.538
2012-02-17,896.532
2012-02-20,923.489
2012-02-21,918.984
2012-02-22,914.524
2012-02-23,914.927
2012-02-24,913.008
2012-02-27,909.216
2012-02-28,913.985
2012-02-29,909.884
2012-03-01,913.323
2012-03-02,903.391
2012-03-05,906.621
2012-03-06,883.279
2012-03-07,894.213
2012-03-08,914.021
2012-03-09,908.717
2012-03-12,917.823
2012-03-13,925.254
2012-03-14,916.562
2012-03-15,923.541
2012-03-16,929.24
2012-03-19,935.794
2012-03-20,924.66
2012-03-21,923.181
2012-03-22,916.169
2012-03-23,919.91
2012-03-26,937.923
2012-03-27,933.82
2012-03-28,926.548
2012-03-29,919.869
2012-03-30,934.136
2012-04-02,948.111
2012-04-03,947.166
2012-04-04,912.52
2012-04-05,909.175
2012-04-06,909.175
2012-04-09,909.697
2012-04-10,892.212
2012-04-11,893.994
2012-04-12,908.151
2012-04-13,896.932
2012-04-16,905.55
2012-04-17,925.305
2012-04-18,921.9
2012-04-19,926.096
2012-04-20,933.729
2012-04-23,908.122
2012-04-24,917.684
2012-04-25,921.432
2012-04-26,943.625
2012-04-27,942.61
2012-04-30,936.55
2012-05-01,935.807
2012-05-02,934.412
2012-05-03,935.768
2012-05-04,917.091
2012-05-07,922.284
2012-05-08,902.569
2012-05-09,900.364
2012-05-10,900.809
2012-05-11,913.769
2012-05-14,890.037
2012-05-15,888.284
2012-05-16,876.96
2012-05-17,864.137
2012-05-18,857.29
2012-05-21,864.434
2012-05-22,870.97
2012-05-23,846.566
2012-05-24,853.329
2012-05-25,852.329
2012-05-28,855.243
2012-05-29,863.206
2012-05-30,842.323
2012-05-31,841.567
2012-06-01,819.624
2012-06-04,819.792
2012-06-05,823.913
2012-06-06,841.162
2012-06-07,850.011
2012-06-08,845.657
2012-06-11,848.27
2012-06-12,846.756
2012-06-13,857.225
2012-06-14,859.853
2012-06-15,865.748
2012-06-18,867.214
2012-06-19,878.141
2012-06-20,877.129
2012-06-21,876.924
2012-06-22,867.407
2012-06-25,854.368
2012-06-26,851.863
2012-06-27,866.501
2012-06-28,859.855
2012-06-29,902.867
2012-07-02,908.574
2012-07-03,923.221
2012-07-04,917.635
2012-07-05,904.784
2012-07-06,890.302
2012-07-09,884.787
2012-07-10,896.023
2012-07-11,884.304
2012-07-12,872.301
2012-07-13,884.221
2012-07-16,886.565
2012-07-17,884.293
2012-07-18,903.828
2012-07-19,913.873
2012-07-20,904.09
2012-07-23,881.998
2012-07-24,883.223
2012-07-25,882.436
2012-07-26,927.611
2012-07-27,939.459
2012-07-30,939.617
2012-07-31,940.992
2012-08-01,941.895
2012-08-02,919.133
2012-08-03,952.593
2012-08-06,949.78
2012-08-07,953.205
2012-08-08,942.222
2012-08-09,945.547
2012-08-10,941.156
2012-08-13,938.647
2012-08-14,940.184
2012-08-15,939.488
2012-08-16,944.933
2012-08-17,941.911
2012-08-20,946.016
2012-08-21,961.364
2012-08-22,948.962
2012-08-23,953.272
2012-08-24,952.131
2012-08-27,956.576
2012-08-28,949.616
2012-08-29,951.135
2012-08-30,941.228
2012-08-31,951.635
2012-09-03,959.332
2012-09-04,951.426
2012-09-05,954.539
2012-09-06,972.367
2012-09-07,972.025
2012-09-10,961.628
2012-09-11,970.042
2012-09-12,968.623
2012-09-13,966.816
2012-09-14,987.635
2012-09-17,988.064
2012-09-18,985.148
2012-09-19,991.857
2012-09-20,984.209
2012-09-21,984.256
2012-09-24,974.262
2012-09-25,985.693
2012-09-26,964.716
2012-09-27,971.169
2012-09-28,964.023
2012-10-01,976.007
2012-10-02,977.036
2012-10-03,980.232
2012-10-04,990.899
2012-10-05,1006.539
2012-10-08,992.188
2012-10-09,980.252
2012-10-10,976.14
2012-10-11,980.795
2012-10-12,980.62
2012-10-15,980.381
2012-10-16,995.348
2012-10-17,996.343
2012-10-18,992.758
2012-10-19,987.302
2012-10-22,990.46
2012-10-23,965.798
2012-10-24,972.628
2012-10-25,986.892
2012-10-26,981.671
2012-10-29,980.251
2012-10-30,991.803
2012-10-31,986.24
2012-11-01,994.609
2012-11-02,995.086
2012-11-05,985.376
2012-11-06,993.167
2012-11-07,980.218
2012-11-08,978.909
2012-11-09,977.283
2012-11-12,978.015
2012-11-13,982.735
2012-11-14,979.749
2012-11-15,965.597
2012-11-16,953.076
2012-11-19,968.571
2012-11-20,972.557
2012-11-21,969.59
2012-11-22,980.228
2012-11-23,998.961
2012-11-26,999.216
2012-11-27,1010.843
2012-11-28,1013.553
2012-11-29,1029.253
2012-11-30,1024.628
2012-12-03,1033.319
2012-12-04,1030.863
2012-12-05,1032.446
2012-12-06,1030.961
2012-12-07,1032.561
2012-12-10,1031.645
2012-12-11,1037.822
2012-12-12,1038.61
2012-12-13,1039.713
2012-12-14,1045.965
2012-12-17,1047.813
2012-12-18,1054.121
2012-12-19,1062.485
2012-12-20,1064.208
2012-12-21,1053.22
2012-12-24,1057.507
2012-12-25,1057.507
2012-12-26,1059.663
2012-12-27,1054.248
2012-12-28,1049.674
2012-12-31,1049.572
2013-01-01,1049.572
2013-01-02,1074.843
2013-01-03,1063.633
2013-01-04,1060.576
2013-01-07,1056.299
2013-01-08,1051.236
2013-01-09,1050.26
2013-01-10,1058.979
2013-01-11,1066.238
2013-01-14,1053.698
2013-01-15,1058.984
2013-01-16,1064.746
2013-01-17,1077.468
2013-01-18,1073.433
2013-01-21,1078.055
2013-01-22,1078.34
2013-01-23,1088.487
2013-01-24,1095.496
2013-01-25,1112.543
2013-01-28,1118.815
2013-01-29,1120.477
2013-01-30,1126.158
2013-01-31,1119.811
2013-02-01,1141.665
2013-02-04,1113.324
2013-02-05,1110.584
2013-02-06,1106.733
2013-02-07,1091.932
2013-02-08,1095.82
2013-02-11,1093.907
2013-02-12,1104.76
2013-02-13,1110.66
2013-02-14,1108.459
2013-02-15,1102.062
2013-02-18,1095.633
2013-02-19,1111.399
2013-02-20,1111.578
2013-02-21,1081.395
2013-02-22,1087.386
2013-02-25,1094.852
2013-02-26,1076.138
2013-02-27,1083.484
2013-02-28,1089.085
2013-03-01,1080.006
2013-03-04,1088.219
2013-03-05,1102.909
2013-03-06,1100.592
2013-03-07,1109.397
2013-03-08,1112.548
2013-03-11,1116.092
2013-03-12,1114.239
2013-03-13,1107.663
2013-03-14,1115.851
2013-03-15,1118.382
2013-03-18,1113.364
2013-03-19,1107.03
2013-03-20,1119.791
2013-03-21,1113.833
2013-03-22,1117.058
2013-03-25,1107.819
2013-03-26,1104.195
2013-03-27,1089.126
2013-03-28,1114.94
2013-03-29,1114.94
2013-04-01,1115.459
2013-04-02,1125.403
2013-04-03,1122.183
2013-04-04,1106.572
2013-04-05,1103.886
2013-04-08,1108.205
2013-04-09,1104.626
2013-04-10,1127.631
2013-04-11,1137.093
2013-04-12,1127.533
2013-04-15,1123.348
2013-04-16,1119.761
2013-04-17,1105.075
2013-04-18,1116.64
2013-04-19,1119.82
2013-04-22,1110.9
2013-04-23,1134.402
2013-04-24,1133.186
2013-04-25,1130.481
2013-04-26,1125.997
2013-04-29,1144.055
2013-04-30,1146.367
2013-05-01,1147.147
2013-05-02,1146.398
2013-05-03,1160.522
2013-05-06,1155.435
2013-05-07,1155.069
2013-05-08,1166.95
2013-05-09,1160.418
2013-05-10,1157.003
2013-05-13,1159.045
2013-05-14,1165.497
2013-05-15,1168.984
2013-05-16,1171.516
2013-05-17,1164.786
2013-05-20,1170.639
2013-05-21,1172.209
2013-05-22,1175.492
2013-05-23,1164.401
2013-05-24,1168.84
2013-05-27,1173.965
2013-05-28,1181.733
2013-05-29,1171.458
2013-05-30,1179.304
2013-05-31,1158.238
2013-06-03,1155.415
2013-06-04,1160.338
2013-06-05,1139.768
2013-06-06,1140.795
2013-06-07,1155.118
2013-06-10,1152.25
2013-06-11,1150.353
2013-06-12,1153.506
2013-06-13,1147.023
2013-06-14,1150.164
2013-06-17,1158.911
2013-06-18,1163.918
2013-06-19,1170.227
2013-06-20,1114.452
2013-06-21,1101.683
2013-06-24,1080.306
2013-06-25,1087.768
2013-06-26,1102.197
2013-06-27,1118.845
2013-06-28,1119.812
2013-07-01,1131.783
2013-07-02,1131.648
2013-07-03,1122.782
2013-07-04,1145.695
2013-07-05,1130.378
2013-07-08,1147.613
2013-07-09,1144.101
2013-07-10,1157.57
2013-07-11,1181.587
2013-07-12,1184.772
2013-07-15,1191.068
2013-07-16,1190.039
2013-07-17,1191.848
2013-07-18,1193.711
2013-07-19,1194.83
2013-07-22,1195.856
2013-07-23,1191.9
2013-07-24,1198.205
2013-07-25,1194.019
2013-07-26,1188.46
2013-07-29,1189.742
2013-07-30,1197.456
2013-07-31,1203.824
2013-08-01,1217.421
2013-08-02,1221.182
2013-08-05,1219.843
2013-08-06,1222.754
2013-08-07,1216.328
2013-08-08,1228.922
2013-08-09,1234.446
2013-08-12,1230.062
2013-08-13,1231.958
2013-08-14,1242.974
2013-08-15,1233.183
2013-08-16,1236.521
2013-08-19,1236.733
2013-08-20,1231.142
2013-08-21,1218.642
2013-08-22,1222.689
2013-08-23,1236.294
2013-08-26,1230.613
2013-08-27,1204.423
2013-08-28,1195.49
2013-08-29,1194.991
2013-08-30,1185.665
2013-09-02,1202.478
2013-09-03,1191.144
2013-09-04,1193.677
2013-09-05,1192.129
2013-09-06,1200.599
2013-09-09,1200.562
2013-09-10,1221.519
2013-09-11,1216.636
2013-09-12,1225.481
2013-09-13,1222.092
2013-09-16,1242.161
2013-09-17,1247.325
2013-09-18,1252.145
2013-09-19,1279.593
2013-09-20,1274.093
2013-09-23,1262.962
2013-09-24,1264.061
2013-09-25,1259.192
2013-09-26,1253.489
2013-09-27,1251.698
2013-09-30,1249.808
2013-10-01,1248.452
2013-10-02,1246.941
2013-10-03,1250.573
2013-10-04,1249.505
2013-10-07,1241.064
2013-10-08,1236.279
2013-10-09,1212.642
2013-10-10,1230.438
2013-10-11,1240.003
2013-10-14,1239.957
2013-10-15,1246.801
2013-10-16,1245.955
2013-10-17,1262.717
2013-10-18,1275.087
2013-10-21,1275.469
2013-10-22,1290.968
2013-10-23,1283.054
2013-10-24,1287.601
2013-10-25,1282.955
2013-10-28,1288.112
2013-10-29,1291.633
2013-10-30,1288.522
2013-10-31,1280.806
2013-11-01,1265.427
2013-11-04,1270.839
2013-11-05,1261.992
2013-11-06,1271.126
2013-11-07,1249.913
2013-11-08,1245.361
2013-11-11,1254.613
2013-11-12,1251.964
2013-11-13,1247.816
2013-11-14,1266.85
2013-11-15,1269.03
2013-11-18,1278.679
2013-11-19,1274.427
2013-11-20,1271.486
2013-11-21,1264.718
2013-11-22,1269.348
2013-11-25,1279.665
2013-11-26,1275.213
2013-11-27,1285.03
2013-11-28,1290.132
2013-11-29,1292.045
2013-12-02,1282.907
2013-12-03,1271.75
2013-12-04,1259.913
2013-12-05,1256.89
2013-12-06,1269.759
2013-12-09,1270.172
2013-12-10,1267.107
2013-12-11,1261.666
2013-12-12,1237.869
2013-12-13,1231.243
2013-12-16,1252.335
2013-12-17,1238.625
2013-12-18,1249.32
2013-12-19,1263.533
2013-12-20,1275.178
2013-12-23,1289.061
2013-12-24,1288.785
2013-12-25,1288.785
2013-12-26,1291.19
2013-12-27,1313.662
2013-12-30,1313.85
2013-12-31,1315.831
2014-01-01,1315.831
2014-01-02,1296.469
2014-01-03,1298.732
2014-01-06,1293.818
2014-01-07,1298.329
2014-01-08,1300.23
2014-01-09,1292.322
2014-01-10,1307.522
2014-01-13,1305.996
2014-01-14,1319.272
2014-01-15,1314.229
2014-01-16,1309.893
2014-01-17,1305.338
2014-01-20,1310.009
2014-01-21,1308.88
2014-01-22,1325.527
2014-01-23,1320.856
2014-01-24,1291.303
2014-01-27,1282.432
2014-01-28,1279.811
2014-01-29,1264.654
2014-01-30,1253.947
2014-01-31,1240.722
2014-02-03,1234.262
2014-02-04,1231.969
2014-02-05,1233.327
2014-02-06,1259.367
2014-02-07,1264.336
2014-02-10,1267.87
2014-02-11,1283.613
2014-02-12,1279.294
2014-02-13,1282.635
2014-02-14,1286.54
2014-02-17,1302.343
2014-02-18,1308.157
2014-02-19,1307.526
2014-02-20,1296.579
2014-02-21,1303.844
2014-02-24,1312.683
2014-02-25,1307.999
2014-02-26,1293.661
2014-02-27,1293.19
2014-02-28,1308.491
2014-03-03,1270.398
2014-03-04,1303.923
2014-03-05,1301.467
2014-03-06,1318.524
2014-03-07,1308.444
2014-03-10,1301.397
2014-03-11,1302.735
2014-03-12,1297.507
2014-03-13,1284.1
2014-03-14,1273.923
2014-03-17,1287.06
2014-03-18,1293.716
2014-03-19,1289.944
2014-03-20,1283.006
2014-03-21,1283.317
2014-03-24,1276.863
2014-03-25,1293.303
2014-03-26,1307.913
2014-03-27,1309.831
2014-03-28,1326.229
2014-03-31,1330.469
2014-04-01,1338.556
2014-04-02,1338.717
2014-04-03,1333.329
2014-04-04,1335.938
2014-04-07,1330.365
2014-04-08,1333.885
2014-04-09,1341.602
2014-04-10,1341.96
2014-04-11,1322.257
2014-04-14,1311.781
2014-04-15,1302.019
2014-04-16,1304.368
2014-04-17,1308.25
2014-04-18,1308.25
2014-04-21,1305.272
2014-04-22,1305.744
2014-04-23,1303.387
2014-04-24,1296.968
2014-04-25,1283.34
2014-04-28,1289.011
2014-04-29,1300.719
2014-04-30,1305.163
2014-05-01,1305.163
2014-05-02,1298.523
2014-05-05,1297.189
2014-05-06,1293.659
2014-05-07,1302.22
2014-05-08,1308.81
2014-05-09,1300.843
2014-05-12,1314.216
2014-05-13,1312.222
2014-05-14,1310.859
2014-05-15,1305.088
2014-05-16,1304.404
2014-05-19,1311.281
2014-05-20,1306.789
2014-05-21,1309.462
2014-05-22,1312.519
2014-05-23,1314.665
2014-05-26,1324.113
2014-05-27,1322.112
2014-05-28,1318.599
2014-05-29,1324.402
2014-05-30,1328.023
2014-06-02,1329.708
2014-06-03,1330.452
2014-06-04,1330.498
2014-06-05,1338.548
2014-06-06,1344.947
2014-06-09,1348.637
2014-06-10,1350.089
2014-06-11,1343.021
2014-06-12,1344.702
2014-06-13,1339.091
2014-06-16,1337.682
2014-06-17,1342.113
2014-06-18,1342.988
2014-06-19,1356.447
2014-06-20,1348.87
2014-06-23,1341.733
2014-06-24,1341.775
2014-06-25,1333.123
2014-06-26,1321.526
2014-06-27,1324.735
2014-06-30,1340.765
2014-07-01,1348.756
2014-07-02,1345.701
2014-07-03,1355.757
2014-07-04,1350.132
2014-07-07,1337.373
2014-07-08,1328.017
2014-07-09,1330.824
2014-07-10,1303.337
2014-07-11,1303.738
2014-07-14,1314.455
2014-07-15,1299.981
2014-07-16,1307.942
2014-07-17,1294.988
2014-07-18,1290.269
2014-07-21,1294.061
2014-07-22,1305.512
2014-07-23,1305.281
2014-07-24,1307.951
2014-07-25,1286.554
2014-07-28,1284.597
2014-07-29,1289.877
2014-07-30,1297.627
2014-07-31,1279.7
2014-08-01,1271.639
2014-08-04,1258.931
2014-08-05,1261.646
2014-08-06,1260.283
2014-08-07,1255.602
2014-08-08,1247.411
2014-08-11,1266.382
2014-08-12,1257.343
2014-08-13,1264.23
2014-08-14,1266.076
2014-08-15,1265.912
2014-08-18,1279.016
2014-08-19,1284.94
2014-08-20,1291.09
2014-08-21,1300.973
2014-08-22,1291.98
2014-08-25,1307.482
2014-08-26,1314.307
2014-08-27,1314.784
2014-08-28,1308.087
2014-08-29,1310.505
2014-09-01,1310.45
2014-09-02,1316.645
2014-09-03,1322.249
2014-09-04,1321.051
2014-09-05,1319.954
2014-09-08,1318.471
2014-09-09,1310.379
2014-09-10,1310.74
2014-09-11,1311.983
2014-09-12,1313.979
2014-09-15,1314.754
2014-09-16,1312.054
2014-09-17,1309.678
2014-09-18,1316.069
2014-09-19,1317.276
2014-09-22,1304.126
2014-09-23,1299.419
2014-09-24,1304.502
2014-09-25,1289.062
2014-09-26,1291.116
2014-09-29,1288.31
2014-09-30,1293.25
2014-10-01,1276.55
2014-10-02,1253.702
2014-10-03,1257.238
2014-10-06,1267.134
2014-10-07,1253.381
2014-10-08,1249.931
2014-10-09,1255.442
2014-10-10,1225.509
2014-10-13,1222.542
2014-10-14,1223.333
2014-10-15,1193.531
2014-10-16,1186.047
2014-10-17,1211.036
2014-10-20,1210.443
2014-10-21,1230.784
2014-10-22,1228.778
2014-10-23,1222.316
2014-10-24,1222.922
2014-10-27,1230.036
2014-10-28,1250.174
2014-10-29,1253.476
2014-10-30,1250.498
2014-10-31,1266.941
2014-11-03,1258.91
2014-11-04,1256.943
2014-11-05,1267.241
2014-11-06,1273.27
2014-11-07,1258.379
2014-11-10,1277.209
2014-11-11,1279.536
2014-11-12,1276.331
2014-11-13,1284.144
2014-11-14,1282.424
2014-11-17,1287.656
2014-11-18,1301.766
2014-11-19,1309.238
2014-11-20,1307.702
2014-11-21,1312.923
2014-11-24,1311.699
2014-11-25,1321.906
2014-11-26,1327.095
2014-11-27,1340.443
2014-11-28,1345.852
2014-12-01,1343.914
2014-12-02,1341.317
2014-12-03,1333.497
2014-12-04,1339.186
2014-12-05,1352.455
2014-12-08,1344.413
2014-12-09,1328.024
2014-12-10,1329.514
2014-12-11,1322.3
2014-12-12,1298.311
2014-12-15,1264.689
2014-12-16,1289.638
2014-12-17,1269.123
2014-12-18,1300.16
2014-12-19,1295.243
2014-12-22,1308.973
2014-12-23,1312.844
2014-12-24,1311.18
2014-12-25,1311.18
2014-12-26,1309.136
2014-12-29,1313.286
2014-12-30,1296.445
2014-12-31,1299.993
2015-01-01,1299.993
2015-01-02,1281.957
2015-01-05,1243.609
2015-01-06,1230.719
2015-01-07,1228.212
2015-01-08,1266.298
2015-01-09,1246.346
2015-01-12,1264.333
2015-01-13,1277.196
2015-01-14,1267.065
2015-01-15,1268.479
2015-01-16,1273.532
2015-01-19,1294.995
2015-01-20,1295.084
2015-01-21,1306.498
2015-01-22,1304.407
2015-01-23,1310.034
2015-01-26,1324.897
2015-01-27,1335.507
2015-01-28,1327.284
2015-01-29,1339.412
2015-01-30,1332.767
2015-02-02,1327.893
2015-02-03,1338.183
2015-02-04,1336.958
2015-02-05,1335.663
2015-02-06,1324.708
2015-02-09,1306.155
2015-02-10,1320.59
2015-02-11,1338.176
2015-02-12,1349.134
2015-02-13,1357.895
2015-02-16,1347.494
2015-02-17,1352.723
2015-02-18,1354.658
2015-02-19,1375.631
2015-02-20,1371.782
2015-02-23,1389.795
2015-02-24,1404.736
2015-02-25,1402.956
2015-02-26,1402.267
2015-02-27,1404.894
2015-03-02,1414.05
2015-03-03,1398.39
2015-03-04,1395.582
2015-03-05,1408.567
2015-03-06,1387.241
2015-03-09,1380.047
2015-03-10,1356.69
2015-03-11,1366.152
2015-03-12,1363.685
2015-03-13,1362.296
2015-03-16,1386.873
2015-03-17,1377.609
2015-03-18,1384.528
2015-03-19,1376.793
2015-03-20,1406.23
2015-03-23,1417.929
2015-03-24,1421.965
2015-03-25,1397.713
2015-03-26,1373.403
2015-03-27,1370.754
2015-03-30,1392.059
2015-03-31,1365.453
2015-04-01,1367.076
2015-04-02,1394.523
2015-04-03,1394.523
2015-04-06,1413.873
2015-04-07,1417.874
2015-04-08,1399.593
2015-04-09,1400.756
2015-04-10,1409.205
2015-04-13,1405.41
2015-04-14,1411.404
2015-04-15,1398.277
