Date,USA IMI VALUE IMI (Large+Mid+Small Cap)
2015-04-29,1460.851
2015-04-30,1449.034
2015-05-01,1460.673
2015-05-04,1465.678
2015-05-05,1450.066
2015-05-06,1444.882
2015-05-07,1448.815
2015-05-08,1467.358
2015-05-11,1460.0
2015-05-12,1456.626
2015-05-13,1457.159
2015-05-14,1470.79
2015-05-15,1471.773
2015-05-18,1476.157
2015-05-19,1476.31
2015-05-20,1476.569
2015-05-21,1477.983
2015-05-22,1472.831
2015-05-25,1472.831
2015-05-26,1458.797
2015-05-27,1470.631
2015-05-28,1470.542
2015-05-29,1463.312
2015-06-01,1464.362
2015-06-02,1463.076
2015-06-03,1465.638
2015-06-04,1452.014
2015-06-05,1450.133
2015-06-08,1442.862
2015-06-09,1444.444
2015-06-10,1461.915
2015-06-11,1464.908
2015-06-12,1454.704
2015-06-15,1447.047
2015-06-16,1456.001
2015-06-17,1458.229
2015-06-18,1471.778
2015-06-19,1463.785
2015-06-22,1472.055
2015-06-23,1472.57
2015-06-24,1461.298
2015-06-25,1454.998
2015-06-26,1455.895
2015-06-29,1426.993
2015-06-30,1428.397
2015-07-01,1437.464
2015-07-02,1436.593
2015-07-03,1436.593
2015-07-06,1430.548
2015-07-07,1438.965
2015-07-08,1417.865
2015-07-09,1419.642
2015-07-10,1434.56
2015-07-13,1447.299
2015-07-14,1453.062
2015-07-15,1451.002
2015-07-16,1461.151
2015-07-17,1455.129
2015-07-20,1452.124
2015-07-21,1444.294
2015-07-22,1441.839
2015-07-23,1433.893
2015-07-24,1418.155
2015-07-27,1411.004
2015-07-28,1426.235
2015-07-29,1438.693
2015-07-30,1439.619
2015-07-31,1435.798
2015-08-03,1431.339
2015-08-04,1428.247
2015-08-05,1433.156
2015-08-06,1427.511
2015-08-07,1421.939
2015-08-10,1441.055
2015-08-11,1428.47
2015-08-12,1429.731
2015-08-13,1427.009
2015-08-14,1434.315
2015-08-17,1440.602
2015-08-18,1435.909
2015-08-19,1422.261
2015-08-20,1396.616
2015-08-21,1359.078
2015-08-24,1304.724
2015-08-25,1282.282
2015-08-26,1326.657
2015-08-27,1359.31
2015-08-28,1361.345
2015-08-31,1354.193
2015-09-01,1313.488
2015-09-02,1333.112
2015-09-03,1338.198
2015-09-04,1315.796
2015-09-07,1315.796
2015-09-08,1347.909
2015-09-09,1329.171
2015-09-10,1333.837
2015-09-11,1338.211
2015-09-14,1333.032
2015-09-15,1350.59
2015-09-16,1364.508
2015-09-17,1359.701
2015-09-18,1336.781
2015-09-21,1343.676
2015-09-22,1327.62
2015-09-23,1324.267
2015-09-24,1322.229
2015-09-25,1325.914
2015-09-28,1297.262
2015-09-29,1301.623
2015-09-30,1323.192
2015-10-01,1322.322
2015-10-02,1340.466
2015-10-05,1369.356
2015-10-06,1369.634
2015-10-07,1383.366
2015-10-08,1397.332
2015-10-09,1394.284
2015-10-12,1393.859
2015-10-13,1385.167
2015-10-14,1379.214
2015-10-15,1398.737
2015-10-16,1405.627
2015-10-19,1403.008
2015-10-20,1403.443
2015-10-21,1394.227
2015-10-22,1418.109
2015-10-23,1430.248
2015-10-26,1424.048
2015-10-27,1416.099
2015-10-28,1437.197
2015-10-29,1431.81
2015-10-30,1424.759
2015-11-02,1442.829
2015-11-03,1447.104
2015-11-04,1442.849
2015-11-05,1441.626
2015-11-06,1441.062
2015-11-09,1426.808
2015-11-10,1430.121
2015-11-11,1426.177
2015-11-12,1403.664
2015-11-13,1393.071
2015-11-16,1414.557
2015-11-17,1409.885
2015-11-18,1429.342
2015-11-19,1428.882
2015-11-20,1430.818
2015-11-23,1430.482
2015-11-24,1435.025
2015-11-25,1433.878
2015-11-26,1433.878
2015-11-27,1436.123
2015-11-30,1433.128
2015-12-01,1447.082
2015-12-02,1428.488
2015-12-03,1409.46
2015-12-04,1433.245
2015-12-07,1419.835
2015-12-08,1405.647
2015-12-09,1400.005
2015-12-10,1401.789
2015-12-11,1376.036
2015-12-14,1378.366
2015-12-15,1398.95
2015-12-16,1418.479
2015-12-17,1398.403
2015-12-18,1375.259
2015-12-21,1385.275
2015-12-22,1399.564
2015-12-23,1421.578
2015-12-24,1418.963
2015-12-25,1418.963
2015-12-28,1413.545
2015-12-29,1427.398
2015-12-30,1417.272
2015-12-31,1404.983
2016-01-01,1404.983
2016-01-04,1387.331
2016-01-05,1392.009
2016-01-06,1370.505
2016-01-07,1338.837
2016-01-08,1322.349
2016-01-11,1321.934
2016-01-12,1327.642
2016-01-13,1299.223
2016-01-14,1321.377
2016-01-15,1293.335
2016-01-18,1293.335
2016-01-19,1289.84
2016-01-20,1271.928
2016-01-21,1279.815
2016-01-22,1305.537
2016-01-25,1282.658
2016-01-26,1306.472
2016-01-27,1299.477
2016-01-28,1305.982
2016-01-29,1340.385
2016-02-01,1336.345
2016-02-02,1310.455
2016-02-03,1321.939
2016-02-04,1327.133
2016-02-05,1310.486
2016-02-08,1294.841
2016-02-09,1290.605
2016-02-10,1286.903
2016-02-11,1267.237
2016-02-12,1295.188
2016-02-15,1295.188
2016-02-16,1316.2
2016-02-17,1334.832
2016-02-18,1332.951
2016-02-19,1330.2
2016-02-22,1349.87
2016-02-23,1332.03
2016-02-24,1337.34
2016-02-25,1353.542
2016-02-26,1351.746
2016-02-29,1341.31
2016-03-01,1369.475
2016-03-02,1382.059
2016-03-03,1389.763
2016-03-04,1396.344
2016-03-07,1403.646
2016-03-08,1384.068
2016-03-09,1393.151
2016-03-10,1392.784
2016-03-11,1416.517
2016-03-14,1412.388
2016-03-15,1406.901
2016-03-16,1414.735
2016-03-17,1428.57
2016-03-18,1434.009
2016-03-21,1434.156
2016-03-22,1432.375
2016-03-23,1420.727
2016-03-24,1421.059
2016-03-25,1421.059
2016-03-28,1421.09
2016-03-29,1433.233
2016-03-30,1438.8
2016-03-31,1436.181
2016-04-01,1441.488
2016-04-04,1436.449
2016-04-05,1419.965
2016-04-06,1432.512
2016-04-07,1416.058
2016-04-08,1422.524
2016-04-11,1420.39
2016-04-12,1435.502
2016-04-13,1450.367
2016-04-14,1450.538
2016-04-15,1449.212
2016-04-18,1459.334
2016-04-19,1469.805
2016-04-20,1470.436
2016-04-21,1459.451
2016-04-22,1465.312
2016-04-25,1460.685
2016-04-26,1466.699
2016-04-27,1474.976
2016-04-28,1462.265
2016-04-29,1454.401
2016-05-02,1464.309
2016-05-03,1448.791
2016-05-04,1440.632
2016-05-05,1439.953
2016-05-06,1444.929
2016-05-09,1442.984
2016-05-10,1461.286
2016-05-11,1452.023
2016-05-12,1452.615
2016-05-13,1438.79
2016-05-16,1452.876
2016-05-17,1440.249
2016-05-18,1440.523
2016-05-19,1436.098
2016-05-20,1445.139
2016-05-23,1442.006
2016-05-24,1460.267
2016-05-25,1473.19
2016-05-26,1472.089
2016-05-27,1479.273
2016-05-30,1479.273
2016-05-31,1479.053
2016-06-01,1481.563
2016-06-02,1486.781
2016-06-03,1482.32
2016-06-06,1492.764
2016-06-07,1497.795
2016-06-08,1502.462
2016-06-09,1498.492
2016-06-10,1484.282
2016-06-13,1472.693
2016-06-14,1467.95
2016-06-15,1466.036
2016-06-16,1471.072
2016-06-17,1471.887
2016-06-20,1480.377
2016-06-21,1485.263
2016-06-22,1481.743
2016-06-23,1504.711
2016-06-24,1449.17
2016-06-27,1419.359
2016-06-28,1444.987
2016-06-29,1470.976
2016-06-30,1494.777
2016-07-01,1496.641
2016-07-04,1496.641
2016-07-05,1482.986
2016-07-06,1490.591
2016-07-07,1487.235
2016-07-08,1510.564
2016-07-11,1516.56
2016-07-12,1530.394
2016-07-13,1531.798
2016-07-14,1538.904
2016-07-15,1539.096
2016-07-18,1541.48
2016-07-19,1538.174
2016-07-20,1544.497
2016-07-21,1540.548
2016-07-22,1549.021
2016-07-25,1543.065
2016-07-26,1544.789
2016-07-27,1538.791
2016-07-28,1538.814
2016-07-29,1542.78
2016-08-01,1535.022
2016-08-02,1525.114
2016-08-03,1532.55
2016-08-04,1532.783
2016-08-05,1548.439
2016-08-08,1549.404
2016-08-09,1549.209
2016-08-10,1543.194
2016-08-11,1550.474
2016-08-12,1548.767
2016-08-15,1554.579
2016-08-16,1546.811
2016-08-17,1550.758
2016-08-18,1557.532
2016-08-19,1553.547
2016-08-22,1552.041
2016-08-23,1555.694
2016-08-24,1549.129
2016-08-25,1550.036
2016-08-26,1546.039
2016-08-29,1557.075
2016-08-30,1556.354
2016-08-31,1552.575
2016-09-01,1551.246
2016-09-02,1559.915
2016-09-05,1559.915
2016-09-06,1564.386
2016-09-07,1566.167
2016-09-08,1566.329
2016-09-09,1526.958
2016-09-12,1548.21
2016-09-13,1521.305
2016-09-14,1517.425
2016-09-15,1531.975
2016-09-16,1525.941
2016-09-19,1528.864
2016-09-20,1526.851
2016-09-21,1545.292
2016-09-22,1555.986
2016-09-23,1547.218
2016-09-26,1533.227
2016-09-27,1540.437
2016-09-28,1554.103
2016-09-29,1539.372
2016-09-30,1552.22
2016-10-03,1546.197
2016-10-04,1537.156
2016-10-05,1547.306
2016-10-06,1546.782
2016-10-07,1542.307
2016-10-10,1550.866
2016-10-11,1531.683
2016-10-12,1532.237
2016-10-13,1526.744
2016-10-14,1526.11
2016-10-17,1522.808
2016-10-18,1530.665
2016-10-19,1535.168
2016-10-20,1531.643
2016-10-21,1529.737
2016-10-24,1534.497
2016-10-25,1531.878
2016-10-26,1532.191
2016-10-27,1527.506
2016-10-28,1523.883
2016-10-31,1526.102
2016-11-01,1515.836
2016-11-02,1503.354
2016-11-03,1500.667
2016-11-04,1498.185
2016-11-07,1530.448
2016-11-08,1535.99
2016-11-09,1560.564
2016-11-10,1570.078
2016-11-11,1570.845
2016-11-14,1580.563
2016-11-15,1593.016
2016-11-16,1585.697
2016-11-17,1590.417
2016-11-18,1589.553
2016-11-21,1600.257
2016-11-22,1605.339
2016-11-23,1608.529
2016-11-24,1608.529
2016-11-25,1615.641
2016-11-28,1606.305
2016-11-29,1606.157
2016-11-30,1611.45
2016-12-01,1611.11
2016-12-02,1610.71
2016-12-05,1622.416
2016-12-06,1630.827
2016-12-07,1653.289
2016-12-08,1660.438
2016-12-09,1668.514
2016-12-12,1668.111
2016-12-13,1676.618
2016-12-14,1658.971
2016-12-15,1666.985
2016-12-16,1666.017
2016-12-19,1670.431
2016-12-20,1678.252
2016-12-21,1673.218
2016-12-22,1670.679
2016-12-23,1673.557
2016-12-26,1673.557
2016-12-27,1676.434
2016-12-28,1662.032
2016-12-29,1662.387
2016-12-30,1658.143
2017-01-02,1658.143
2017-01-03,1671.549
2017-01-04,1682.24
2017-01-05,1675.301
2017-01-06,1676.374
2017-01-09,1665.021
2017-01-10,1666.402
2017-01-11,1672.107
2017-01-12,1666.137
2017-01-13,1669.34
2017-01-16,1669.34
2017-01-17,1660.419
2017-01-18,1664.235
2017-01-19,1656.134
2017-01-20,1663.596
2017-01-23,1656.105
2017-01-24,1669.746
2017-01-25,1683.178
2017-01-26,1680.273
2017-01-27,1677.967
2017-01-30,1666.161
2017-01-31,1667.149
2017-02-01,1662.946
2017-02-02,1664.773
2017-02-03,1681.295
2017-02-06,1676.281
2017-02-07,1673.964
2017-02-08,1672.86
2017-02-09,1683.936
2017-02-10,1690.52
2017-02-13,1700.779
2017-02-14,1708.632
2017-02-15,1716.617
2017-02-16,1716.733
2017-02-17,1717.074
2017-02-20,1717.074
2017-02-21,1728.065
2017-02-22,1724.924
2017-02-23,1728.301
2017-02-24,1728.766
2017-02-27,1731.469
2017-02-28,1725.733
2017-03-01,1749.742
2017-03-02,1736.544
2017-03-03,1737.436
2017-03-06,1730.254
2017-03-07,1723.816
2017-03-08,1717.137
2017-03-09,1717.085
2017-03-10,1722.708
2017-03-13,1722.594
2017-03-14,1717.377
2017-03-15,1733.395
2017-03-16,1730.978
2017-03-17,1728.075
2017-03-20,1721.942
2017-03-21,1696.873
2017-03-22,1697.746
2017-03-23,1698.57
2017-03-24,1696.591
2017-03-27,1693.916
2017-03-28,1707.349
2017-03-29,1708.026
2017-03-30,1717.264
2017-03-31,1712.837
2017-04-03,1707.04
2017-04-04,1709.599
2017-04-05,1702.27
2017-04-06,1707.983
2017-04-07,1705.627
2017-04-10,1706.732
2017-04-11,1707.415
2017-04-12,1699.019
2017-04-13,1684.516
2017-04-14,1684.516
2017-04-17,1699.303
2017-04-18,1693.808
2017-04-19,1688.933
2017-04-20,1701.282
2017-04-21,1694.145
2017-04-24,1713.291
2017-04-25,1724.504
2017-04-26,1724.226
2017-04-27,1721.413
2017-04-28,1712.022
2017-05-01,1713.83
2017-05-02,1711.806
2017-05-03,1710.936
2017-05-04,1709.248
2017-05-05,1716.94
2017-05-08,1714.788
2017-05-09,1708.845
2017-05-10,1712.96
2017-05-11,1707.061
2017-05-12,1701.392
2017-05-15,1711.522
2017-05-16,1711.136
2017-05-17,1680.637
2017-05-18,1683.334
2017-05-19,1695.424
2017-05-22,1702.762
2017-05-23,1709.264
2017-05-24,1711.293
2017-05-25,1714.306
2017-05-26,1713.765
2017-05-29,1713.768
2017-05-30,1709.979
2017-05-31,1708.42
2017-06-01,1725.386
2017-06-02,1727.979
2017-06-05,1725.249
2017-06-06,1721.948
2017-06-07,1723.13
2017-06-08,1727.478
2017-06-09,1742.986
2017-06-12,1747.014
2017-06-13,1751.76
2017-06-14,1749.352
2017-06-15,1746.961
2017-06-16,1749.093
2017-06-19,1757.939
2017-06-20,1745.773
2017-06-21,1737.166
2017-06-22,1736.471
2017-06-23,1738.95
2017-06-26,1744.271
2017-06-27,1734.591
2017-06-28,1748.819
2017-06-29,1740.611
2017-06-30,1742.306
2017-07-03,1755.651
2017-07-04,1755.651
2017-07-05,1751.758
2017-07-06,1734.133
2017-07-07,1741.61
2017-07-10,1738.896
2017-07-11,1736.456
2017-07-12,1746.304
2017-07-13,1750.584
2017-07-14,1756.391
2017-07-17,1756.719
2017-07-18,1753.836
2017-07-19,1763.72
2017-07-20,1764.561
2017-07-21,1760.941
2017-07-24,1757.152
2017-07-25,1769.003
2017-07-26,1764.474
2017-07-27,1767.287
2017-07-28,1764.379
2017-07-31,1767.167
2017-08-01,1771.409
2017-08-02,1767.981
2017-08-03,1764.653
2017-08-04,1769.254
2017-08-07,1769.042
2017-08-08,1765.443
2017-08-09,1762.537
2017-08-10,1741.422
2017-08-11,1738.422
2017-08-14,1754.623
2017-08-15,1752.803
2017-08-16,1753.824
2017-08-17,1727.383
2017-08-18,1723.988
2017-08-21,1725.685
2017-08-22,1738.397
2017-08-23,1736.021
2017-08-24,1734.668
2017-08-25,1739.579
2017-08-28,1737.684
2017-08-29,1736.018
2017-08-30,1741.32
2017-08-31,1750.62
2017-09-01,1757.445
2017-09-04,1757.445
2017-09-05,1740.135
2017-09-06,1746.243
2017-09-07,1740.939
2017-09-08,1741.967
2017-09-11,1763.335
2017-09-12,1772.894
2017-09-13,1775.662
2017-09-14,1777.376
2017-09-15,1782.934
2017-09-18,1789.242
2017-09-19,1792.15
2017-09-20,1794.255
2017-09-21,1790.404
2017-09-22,1792.912
2017-09-25,1797.307
2017-09-26,1796.33
2017-09-27,1801.355
2017-09-28,1805.088
2017-09-29,1807.759
2017-10-02,1819.008
2017-10-03,1822.541
2017-10-04,1823.814
2017-10-05,1832.487
2017-10-06,1828.499
2017-10-09,1824.122
2017-10-10,1831.64
2017-10-11,1832.29
2017-10-12,1826.859
2017-10-13,1827.042
2017-10-16,1829.837
2017-10-17,1829.41
2017-10-18,1832.984
2017-10-19,1836.622
2017-10-20,1845.718
2017-10-23,1839.304
2017-10-24,1841.529
2017-10-25,1830.838
2017-10-26,1835.39
2017-10-27,1838.603
2017-10-30,1827.854
2017-10-31,1828.348
2017-11-01,1832.548
2017-11-02,1834.7
2017-11-03,1835.854
2017-11-06,1836.132
2017-11-07,1831.326
2017-11-08,1832.374
2017-11-09,1827.69
2017-11-10,1825.177
2017-11-13,1826.279
2017-11-14,1821.954
2017-11-15,1814.561
2017-11-16,1827.997
2017-11-17,1826.279
2017-11-20,1829.414
2017-11-21,1837.149
2017-11-22,1836.179
2017-11-23,1836.179
2017-11-24,1837.686
2017-11-27,1835.081
2017-11-28,1860.1
2017-11-29,1872.658
2017-11-30,1883.069
2017-12-01,1883.072
2017-12-04,1889.725
2017-12-05,1877.898
2017-12-06,1873.853
2017-12-07,1876.485
2017-12-08,1886.678
2017-12-11,1891.586
2017-12-12,1896.662
2017-12-13,1893.867
2017-12-14,1882.033
2017-12-15,1898.935
2017-12-18,1910.117
2017-12-19,1902.925
2017-12-20,1902.022
2017-12-21,1908.599
2017-12-22,1908.935
2017-12-25,1908.935
2017-12-26,1908.496
2017-12-27,1909.156
2017-12-28,1913.463
2017-12-29,1904.388
2018-01-01,1904.388
2018-01-02,1915.466
2018-01-03,1921.338
2018-01-04,1928.672
2018-01-05,1936.188
2018-01-08,1938.952
2018-01-09,1940.573
2018-01-10,1939.168
2018-01-11,1954.405
2018-01-12,1963.673
2018-01-15,1963.673
2018-01-16,1956.347
2018-01-17,1970.973
2018-01-18,1964.727
2018-01-19,1974.571
2018-01-22,1990.001
2018-01-23,1990.552
2018-01-24,1992.076
2018-01-25,1991.89
2018-01-26,2011.673
2018-01-29,1998.141
2018-01-30,1974.14
2018-01-31,1970.521
2018-02-01,1972.066
2018-02-02,1931.319
2018-02-05,1851.412
2018-02-06,1875.717
2018-02-07,1871.653
2018-02-08,1808.255
2018-02-09,1832.03
2018-02-12,1854.13
2018-02-13,1858.664
2018-02-14,1881.246
2018-02-15,1899.447
2018-02-16,1902.951
2018-02-19,1902.951
2018-02-20,1884.901
2018-02-21,1872.882
2018-02-22,1872.843
2018-02-23,1901.673
2018-02-26,1920.796
2018-02-27,1896.372
2018-02-28,1871.845
2018-03-01,1853.107
2018-03-02,1863.675
2018-03-05,1885.203
2018-03-06,1890.648
2018-03-07,1887.105
2018-03-08,1893.681
2018-03-09,1922.813
2018-03-12,1920.324
2018-03-13,1911.183
2018-03-14,1897.066
2018-03-15,1894.304
2018-03-16,1901.37
2018-03-19,1878.031
2018-03-20,1874.37
2018-03-21,1876.205
2018-03-22,1833.536
2018-03-23,1795.268
2018-03-26,1837.652
2018-03-27,1818.36
2018-03-28,1820.917
2018-03-29,1840.455
2018-03-30,1840.455
2018-04-02,1800.065
2018-04-03,1825.163
2018-04-04,1844.483
2018-04-05,1857.698
2018-04-06,1821.633
2018-04-09,1827.757
2018-04-10,1856.807
2018-04-11,1848.268
2018-04-12,1861.313
2018-04-13,1856.54
2018-04-16,1871.875
2018-04-17,1881.352
2018-04-18,1878.906
2018-04-19,1869.956
2018-04-20,1859.081
2018-04-23,1861.53
2018-04-24,1849.825
2018-04-25,1852.415
2018-04-26,1861.144
2018-04-27,1864.77
2018-04-30,1845.887
2018-05-01,1843.586
2018-05-02,1827.231
2018-05-03,1819.923
2018-05-04,1840.042
2018-05-07,1844.95
2018-05-08,1844.314
2018-05-09,1860.849
2018-05-10,1878.032
2018-05-11,1881.698
2018-05-14,1883.541
2018-05-15,1875.411
2018-05-16,1883.552
2018-05-17,1884.207
2018-05-18,1876.092
2018-05-21,1890.931
2018-05-22,1887.545
2018-05-23,1888.713
2018-05-24,1882.928
2018-05-25,1877.044
2018-05-28,1877.044
2018-05-29,1853.738
2018-05-30,1880.7
2018-05-31,1865.78
2018-06-01,1881.752
2018-06-04,1886.274
2018-06-05,1884.652
2018-06-06,1901.915
2018-06-07,1907.187
2018-06-08,1913.092
2018-06-11,1914.318
2018-06-12,1914.482
2018-06-13,1904.784
2018-06-14,1906.524
2018-06-15,1905.814
2018-06-18,1899.357
2018-06-19,1896.866
2018-06-20,1898.131
2018-06-21,1887.403
2018-06-22,1897.326
2018-06-25,1879.584
2018-06-26,1880.539
2018-06-27,1867.43
2018-06-28,1876.319
2018-06-29,1876.358
2018-07-02,1878.058
2018-07-03,1876.334
2018-07-04,1876.334
2018-07-05,1891.578
2018-07-06,1904.47
2018-07-09,1919.712
2018-07-10,1926.641
2018-07-11,1909.747
2018-07-12,1916.759
2018-07-13,1915.153
2018-07-16,1915.12
2018-07-17,1919.843
2018-07-18,1922.494
2018-07-19,1918.998
2018-07-20,1915.145
2018-07-23,1919.719
2018-07-24,1926.137
2018-07-25,1936.208
2018-07-26,1944.865
2018-07-27,1938.048
2018-07-30,1940.765
2018-07-31,1950.414
2018-08-01,1940.158
2018-08-02,1943.252
2018-08-03,1955.576
2018-08-06,1958.977
2018-08-07,1963.425
2018-08-08,1960.81
2018-08-09,1957.577
2018-08-10,1944.674
2018-08-13,1933.447
2018-08-14,1945.82
2018-08-15,1934.342
2018-08-16,1956.25
2018-08-17,1966.187
2018-08-20,1972.301
2018-08-21,1977.747
2018-08-22,1972.463
2018-08-23,1966.242
2018-08-24,1973.978
2018-08-27,1986.011
2018-08-28,1985.05
2018-08-29,1989.708
2018-08-30,1979.972
2018-08-31,1979.565
2018-09-03,1979.565
2018-09-04,1974.376
2018-09-05,1981.631
2018-09-06,1975.446
2018-09-07,1970.844
2018-09-10,1975.119
2018-09-11,1974.936
2018-09-12,1977.986
2018-09-13,1984.548
2018-09-14,1987.385
2018-09-17,1985.199
2018-09-18,1992.532
2018-09-19,1996.389
2018-09-20,2013.441
2018-09-21,2016.119
2018-09-24,2000.067
2018-09-25,1991.843
2018-09-26,1979.816
2018-09-27,1979.383
2018-09-28,1980.954
2018-10-01,1985.618
2018-10-02,1989.4
2018-10-03,1991.431
2018-10-04,1986.691
2018-10-05,1979.717
2018-10-08,1987.934
2018-10-09,1981.485
2018-10-10,1934.377
2018-10-11,1887.186
2018-10-12,1896.963
2018-10-15,1894.916
2018-10-16,1927.078
2018-10-17,1929.319
2018-10-18,1910.369
2018-10-19,1912.601
2018-10-22,1897.072
2018-10-23,1886.702
2018-10-24,1841.048
2018-10-25,1864.875
2018-10-26,1841.336
2018-10-29,1846.707
2018-10-30,1875.8
2018-10-31,1882.684
2018-11-01,1898.593
2018-11-02,1893.441
2018-11-05,1911.568
2018-11-06,1922.619
2018-11-07,1950.855
2018-11-08,1948.174
2018-11-09,1934.981
2018-11-12,1908.671
2018-11-13,1905.806
2018-11-14,1892.363
2018-11-15,1910.151
2018-11-16,1919.518
2018-11-19,1908.693
2018-11-20,1874.072
2018-11-21,1877.0
2018-11-22,1877.0
2018-11-23,1867.556
2018-11-26,1890.036
2018-11-27,1895.018
2018-11-28,1924.28
2018-11-29,1920.915
2018-11-30,1937.013
2018-12-03,1950.445
2018-12-04,1894.231
2018-12-05,1894.231
2018-12-06,1886.61
2018-12-07,1853.912
2018-12-10,1846.906
2018-12-11,1844.224
2018-12-12,1850.302
2018-12-13,1848.426
2018-12-14,1820.115
2018-12-17,1786.029
2018-12-18,1777.746
2018-12-19,1754.107
2018-12-20,1732.277
2018-12-21,1706.247
2018-12-24,1656.552
2018-12-25,1656.552
2018-12-26,1725.88
2018-12-27,1740.035
2018-12-28,1739.636
2018-12-31,1753.193
2019-01-01,1753.193
2019-01-02,1756.574
2019-01-03,1728.771
2019-01-04,1780.701
2019-01-07,1790.649
2019-01-08,1807.293
2019-01-09,1811.921
2019-01-10,1820.566
2019-01-11,1824.4
2019-01-14,1816.602
2019-01-15,1827.675
2019-01-16,1834.67
2019-01-17,1849.521
2019-01-18,1873.565
2019-01-21,1873.565
2019-01-22,1850.119
2019-01-23,1854.89
2019-01-24,1856.49
2019-01-25,1866.75
2019-01-28,1857.717
2019-01-29,1861.259
2019-01-30,1876.429
2019-01-31,1889.158
2019-02-01,1895.513
2019-02-04,1901.763
2019-02-05,1905.256
2019-02-06,1904.819
2019-02-07,1890.694
2019-02-08,1890.59
2019-02-11,1894.117
2019-02-12,1915.721
2019-02-13,1922.757
2019-02-14,1915.411
2019-02-15,1941.266
2019-02-18,1941.266
2019-02-19,1946.192
2019-02-20,1953.276
2019-02-21,1946.8
2019-02-22,1956.108
2019-02-25,1958.311
2019-02-26,1953.553
2019-02-27,1953.858
2019-02-28,1949.587
2019-03-01,1958.64
2019-03-04,1953.009
2019-03-05,1948.773
2019-03-06,1932.766
2019-03-07,1920.612
2019-03-08,1916.396
2019-03-11,1940.735
2019-03-12,1944.886
2019-03-13,1956.805
2019-03-14,1955.111
2019-03-15,1964.004
2019-03-18,1972.173
2019-03-19,1966.195
2019-03-20,1951.327
2019-03-21,1968.879
2019-03-22,1933.378
2019-03-25,1930.899
2019-03-26,1951.003
2019-03-27,1943.43
2019-03-28,1950.094
2019-03-29,1959.4
2019-04-01,1982.26
2019-04-02,1977.684
2019-04-03,1979.749
2019-04-04,1987.381
2019-04-05,1996.65
2019-04-08,1997.805
2019-04-09,1981.307
2019-04-10,1990.275
2019-04-11,1991.891
2019-04-12,2006.023
2019-04-15,2002.154
2019-04-16,2007.952
2019-04-17,2002.754
2019-04-18,2002.542
2019-04-19,2002.542
2019-04-22,1999.566
2019-04-23,2012.182
2019-04-24,2008.685
2019-04-25,2000.074
2019-04-26,2009.818
2019-04-29,2012.656
2019-04-30,2022.614
2019-05-01,2006.249
2019-05-02,2002.898
2019-05-03,2022.08
2019-05-06,2013.886
2019-05-07,1983.589
2019-05-08,1976.194
2019-05-09,1972.073
2019-05-10,1982.494
2019-05-13,1941.715
2019-05-14,1957.516
2019-05-15,1961.456
2019-05-16,1976.184
2019-05-17,1965.513
2019-05-20,1957.157
2019-05-21,1972.82
2019-05-22,1965.412
2019-05-23,1944.278
2019-05-24,1948.84
2019-05-27,1948.84
2019-05-28,1924.03
2019-05-29,1912.892
2019-05-30,1909.915
2019-05-31,1886.932
2019-06-03,1904.825
2019-06-04,1940.514
2019-06-05,1949.52
2019-06-06,1959.32
2019-06-07,1968.876
2019-06-10,1974.069
2019-06-11,1975.462
2019-06-12,1971.897
2019-06-13,1983.072
2019-06-14,1979.568
2019-06-17,1977.384
2019-06-18,1994.474
2019-06-19,1998.036
2019-06-20,2015.573
2019-06-21,2012.219
2019-06-24,2006.255
2019-06-25,1994.705
2019-06-26,1987.604
2019-06-27,1997.237
2019-06-28,2013.348
2019-07-01,2025.576
2019-07-02,2028.817
2019-07-03,2045.357
2019-07-04,2045.357
2019-07-05,2042.42
2019-07-08,2032.291
2019-07-09,2032.233
2019-07-10,2037.512
2019-07-11,2038.156
2019-07-12,2047.599
2019-07-15,2044.771
2019-07-16,2039.612
2019-07-17,2025.994
2019-07-18,2037.274
2019-07-19,2026.781
2019-07-22,2026.254
2019-07-23,2042.652
2019-07-24,2053.904
2019-07-25,2043.96
2019-07-26,2055.788
2019-07-29,2054.73
2019-07-30,2053.993
2019-07-31,2033.387
2019-08-01,2008.464
2019-08-02,1997.867
2019-08-05,1944.293
2019-08-06,1963.575
2019-08-07,1959.814
2019-08-08,1992.369
2019-08-09,1980.804
2019-08-12,1957.104
2019-08-13,1979.513
2019-08-14,1923.597
2019-08-15,1923.811
2019-08-16,1954.994
2019-08-19,1977.395
2019-08-20,1958.643
2019-08-21,1971.414
2019-08-22,1973.518
2019-08-23,1923.795
2019-08-26,1942.604
2019-08-27,1932.814
2019-08-28,1948.821
2019-08-29,1970.077
2019-08-30,1974.7
2019-09-02,1974.7
2019-09-03,1966.065
2019-09-04,1988.215
2019-09-05,2010.064
2019-09-06,2014.301
2019-09-09,2029.434
2019-09-10,2041.052
2019-09-11,2058.519
2019-09-12,2060.181
2019-09-13,2060.696
2019-09-16,2057.757
2019-09-17,2057.386
2019-09-18,2057.02
2019-09-19,2054.526
2019-09-20,2051.426
2019-09-23,2052.896
2019-09-24,2038.466
2019-09-25,2048.515
2019-09-26,2042.319
2019-09-27,2040.174
2019-09-30,2046.004
2019-10-01,2015.679
2019-10-02,1981.675
2019-10-03,1993.665
2019-10-04,2019.998
2019-10-07,2010.104
2019-10-08,1977.494
2019-10-09,1991.211
2019-10-10,2004.129
2019-10-11,2027.387
2019-10-14,2022.953
