Date,EUROPE SMID GROWTH SMID (Small+Mid Cap)
2010-09-16,690.686
2010-09-17,690.774
2010-09-20,699.686
2010-09-21,701.93
2010-09-22,707.61
2010-09-23,703.899
2010-09-24,718.43
2010-09-27,717.607
2010-09-28,721.575
2010-09-29,724.337
2010-09-30,723.882
2010-10-01,727.873
2010-10-04,721.796
2010-10-05,736.343
2010-10-06,742.763
2010-10-07,742.9
2010-10-08,743.177
2010-10-11,746.335
2010-10-12,741.675
2010-10-13,758.162
2010-10-14,765.441
2010-10-15,761.564
2010-10-18,759.596
2010-10-19,744.874
2010-10-20,756.433
2010-10-21,762.986
2010-10-22,757.467
2010-10-25,765.155
2010-10-26,759.089
2010-10-27,747.913
2010-10-28,755.752
2010-10-29,756.806
2010-11-01,760.244
2010-11-02,768.612
2010-11-03,765.435
2010-11-04,787.271
2010-11-05,782.811
2010-11-08,776.471
2010-11-09,783.278
2010-11-10,765.667
2010-11-11,762.047
2010-11-12,759.617
2010-11-15,760.967
2010-11-16,740.987
2010-11-17,744.484
2010-11-18,757.751
2010-11-19,758.487
2010-11-22,753.73
2010-11-23,735.816
2010-11-24,743.326
2010-11-25,747.742
2010-11-26,739.211
2010-11-29,722.396
2010-11-30,719.368
2010-12-01,736.53
2010-12-02,756.2
2010-12-03,768.223
2010-12-06,766.888
2010-12-07,777.017
2010-12-08,769.442
2010-12-09,764.556
2010-12-10,768.813
2010-12-13,782.102
2010-12-14,782.074
2010-12-15,778.193
2010-12-16,773.386
2010-12-17,772.554
2010-12-20,774.881
2010-12-21,782.517
2010-12-22,782.669
2010-12-23,781.573
2010-12-24,782.638
2010-12-27,779.664
2010-12-28,781.067
2010-12-29,785.475
2010-12-30,787.72
2010-12-31,794.852
2011-01-03,797.052
2011-01-04,799.733
2011-01-05,786.502
2011-01-06,782.333
2011-01-07,780.924
2011-01-10,773.272
2011-01-11,786.145
2011-01-12,798.515
2011-01-13,804.042
2011-01-14,805.064
2011-01-17,802.09
2011-01-18,813.634
2011-01-19,807.172
2011-01-20,785.065
2011-01-21,798.079
2011-01-24,800.533
2011-01-25,797.333
2011-01-26,810.44
2011-01-27,815.483
2011-01-28,804.105
2011-01-31,805.062
2011-02-01,821.545
2011-02-02,820.069
2011-02-03,812.718
2011-02-04,812.57
2011-02-07,823.044
2011-02-08,827.221
2011-02-09,826.736
2011-02-10,817.95
2011-02-11,820.649
2011-02-14,823.084
2011-02-15,822.305
2011-02-16,822.725
2011-02-17,824.579
2011-02-18,827.458
2011-02-21,819.915
2011-02-22,816.719
2011-02-23,809.181
2011-02-24,805.095
2011-02-25,816.501
2011-02-28,828.954
2011-03-01,829.924
2011-03-02,828.14
2011-03-03,835.855
2011-03-04,836.441
2011-03-07,837.422
2011-03-08,832.236
2011-03-09,834.218
2011-03-10,813.152
2011-03-11,805.022
2011-03-14,806.581
2011-03-15,788.216
2011-03-16,777.155
2011-03-17,795.043
2011-03-18,808.37
2011-03-21,825.651
2011-03-22,824.119
2011-03-23,822.55
2011-03-24,834.522
2011-03-25,833.477
2011-03-28,833.011
2011-03-29,832.913
2011-03-30,841.218
2011-03-31,841.892
2011-04-01,848.613
2011-04-04,858.654
2011-04-05,859.362
2011-04-06,866.634
2011-04-07,856.881
2011-04-08,866.624
2011-04-11,864.76
2011-04-12,851.496
2011-04-13,859.838
2011-04-14,856.641
2011-04-15,856.904
2011-04-18,833.201
2011-04-19,845.815
2011-04-20,871.642
2011-04-21,881.384
2011-04-22,881.384
2011-04-25,879.385
2011-04-26,886.147
2011-04-27,887.936
2011-04-28,899.921
2011-04-29,904.456
2011-05-02,908.728
2011-05-03,898.605
2011-05-04,889.025
2011-05-05,871.975
2011-05-06,876.583
2011-05-09,866.655
2011-05-10,879.446
2011-05-11,878.581
2011-05-12,865.709
2011-05-13,864.804
2011-05-16,864.649
2011-05-17,850.287
2011-05-18,856.166
2011-05-19,862.488
2011-05-20,858.713
2011-05-23,835.847
2011-05-24,843.553
2011-05-25,845.717
2011-05-26,847.344
2011-05-27,863.801
2011-05-30,866.251
2011-05-31,879.309
2011-06-01,878.087
2011-06-02,870.494
2011-06-03,873.488
2011-06-06,872.886
2011-06-07,875.366
2011-06-08,857.852
2011-06-09,861.002
2011-06-10,841.464
2011-06-13,843.113
2011-06-14,855.278
2011-06-15,836.868
2011-06-16,818.985
2011-06-17,827.498
2011-06-20,820.212
2011-06-21,836.628
2011-06-22,835.731
2011-06-23,807.729
2011-06-24,809.156
2011-06-27,814.116
2011-06-28,822.029
2011-06-29,841.2
2011-06-30,856.111
2011-07-01,861.354
2011-07-04,869.384
2011-07-05,867.707
2011-07-06,857.779
2011-07-07,867.67
2011-07-08,856.911
2011-07-11,828.869
2011-07-12,823.51
2011-07-13,841.738
2011-07-14,831.7
2011-07-15,826.453
2011-07-18,804.422
2011-07-19,821.938
2011-07-20,830.134
2011-07-21,844.599
2011-07-22,851.131
2011-07-25,849.909
2011-07-26,852.531
2011-07-27,838.398
2011-07-28,826.37
2011-07-29,826.875
2011-08-01,809.956
2011-08-02,788.432
2011-08-03,773.756
2011-08-04,732.298
2011-08-05,723.178
2011-08-08,683.225
2011-08-09,704.883
2011-08-10,688.95
2011-08-11,709.561
2011-08-12,731.122
2011-08-15,747.288
2011-08-16,737.999
2011-08-17,741.619
2011-08-18,696.54
2011-08-19,696.25
2011-08-22,698.51
2011-08-23,704.245
2011-08-24,715.561
2011-08-25,707.438
2011-08-26,705.524
2011-08-29,724.521
2011-08-30,729.579
2011-08-31,752.418
2011-09-01,747.504
2011-09-02,730.241
2011-09-05,698.226
2011-09-06,689.83
2011-09-07,713.002
2011-09-08,718.59
2011-09-09,690.063
2011-09-12,669.412
2011-09-13,673.437
2011-09-14,684.482
2011-09-15,705.291
2011-09-16,706.966
2011-09-19,683.994
2011-09-20,699.096
2011-09-21,689.901
2011-09-22,646.563
2011-09-23,645.499
2011-09-26,648.859
2011-09-27,683.261
2011-09-28,673.16
2011-09-29,676.315
2011-09-30,654.42
2011-10-03,638.576
2011-10-04,616.006
2011-10-05,632.458
2011-10-06,652.935
2011-10-07,663.29
2011-10-10,684.203
2011-10-11,681.296
2011-10-12,702.309
2011-10-13,692.141
2011-10-14,707.709
2011-10-17,694.996
2011-10-18,691.063
2011-10-19,697.666
2011-10-20,683.116
2011-10-21,710.025
2011-10-24,722.082
2011-10-25,721.103
2011-10-26,717.785
2011-10-27,755.336
2011-10-28,757.631
2011-10-31,729.971
2011-11-01,691.872
2011-11-02,705.376
2011-11-03,719.169
2011-11-04,716.362
2011-11-07,711.321
2011-11-08,718.679
2011-11-09,696.938
2011-11-10,690.884
2011-11-11,715.174
2011-11-14,703.167
2011-11-15,692.266
2011-11-16,691.397
2011-11-17,679.531
2011-11-18,673.358
2011-11-21,647.897
2011-11-22,646.431
2011-11-23,631.212
2011-11-24,632.919
2011-11-25,632.42
2011-11-28,657.096
2011-11-29,664.496
2011-11-30,695.662
2011-12-01,690.104
2011-12-02,693.301
2011-12-05,701.183
2011-12-06,692.573
2011-12-07,692.795
2011-12-08,676.445
2011-12-09,682.303
2011-12-12,662.893
2011-12-13,661.668
2011-12-14,639.692
2011-12-15,647.416
2011-12-16,650.669
2011-12-19,648.373
2011-12-20,669.168
2011-12-21,663.16
2011-12-22,669.418
2011-12-23,673.409
2011-12-26,673.409
2011-12-27,674.93
2011-12-28,666.904
2011-12-29,669.724
2011-12-30,679.792
2012-01-02,685.551
2012-01-03,701.067
2012-01-04,690.377
2012-01-05,680.118
2012-01-06,679.376
2012-01-09,681.035
2012-01-10,692.84
2012-01-11,686.774
2012-01-12,693.922
2012-01-13,687.151
2012-01-16,689.614
2012-01-17,698.0
2012-01-18,705.679
2012-01-19,716.941
2012-01-20,716.172
2012-01-23,724.593
2012-01-24,714.875
2012-01-25,715.967
2012-01-26,734.472
2012-01-27,728.881
2012-01-30,718.111
2012-01-31,725.728
2012-02-01,746.178
2012-02-02,748.309
2012-02-03,757.117
2012-02-06,754.518
2012-02-07,758.179
2012-02-08,757.258
2012-02-09,760.627
2012-02-10,753.485
2012-02-13,758.738
2012-02-14,753.188
2012-02-15,757.741
2012-02-16,754.583
2012-02-17,766.151
2012-02-20,780.928
2012-02-21,774.37
2012-02-22,768.929
2012-02-23,772.664
2012-02-24,785.801
2012-02-27,779.791
2012-02-28,783.361
2012-02-29,783.5
2012-03-01,786.13
2012-03-02,779.035
2012-03-05,773.067
2012-03-06,743.154
2012-03-07,751.793
2012-03-08,775.401
2012-03-09,771.525
2012-03-12,769.209
2012-03-13,780.269
2012-03-14,774.855
2012-03-15,779.248
2012-03-16,789.988
2012-03-19,792.992
2012-03-20,782.62
2012-03-21,781.673
2012-03-22,772.514
2012-03-23,779.497
2012-03-26,794.923
2012-03-27,791.864
2012-03-28,782.166
2012-03-29,774.627
2012-03-30,787.65
2012-04-02,798.798
2012-04-03,796.566
2012-04-04,765.865
2012-04-05,766.197
2012-04-06,766.197
2012-04-09,766.434
2012-04-10,748.768
2012-04-11,757.408
2012-04-12,774.967
2012-04-13,761.248
2012-04-16,760.962
2012-04-17,777.909
2012-04-18,776.028
2012-04-19,777.284
2012-04-20,782.083
2012-04-23,757.477
2012-04-24,767.602
2012-04-25,776.185
2012-04-26,780.904
2012-04-27,789.604
2012-04-30,785.655
2012-05-01,787.556
2012-05-02,784.253
2012-05-03,785.691
2012-05-04,766.249
2012-05-07,766.538
2012-05-08,746.935
2012-05-09,740.408
2012-05-10,748.373
2012-05-11,749.527
2012-05-14,731.356
2012-05-15,723.021
2012-05-16,716.688
2012-05-17,707.403
2012-05-18,696.927
2012-05-21,705.543
2012-05-22,718.909
2012-05-23,695.585
2012-05-24,701.653
2012-05-25,699.44
2012-05-28,705.436
2012-05-29,714.529
2012-05-30,696.127
2012-05-31,690.058
2012-06-01,672.586
2012-06-04,673.309
2012-06-05,673.422
2012-06-06,689.442
2012-06-07,704.582
2012-06-08,695.397
2012-06-11,698.408
2012-06-12,695.165
2012-06-13,695.564
2012-06-14,693.669
2012-06-15,702.334
2012-06-18,703.099
2012-06-19,717.504
2012-06-20,726.045
2012-06-21,716.96
2012-06-22,704.08
2012-06-25,691.488
2012-06-26,687.838
2012-06-27,694.972
2012-06-28,689.571
2012-06-29,722.205
2012-07-02,726.939
2012-07-03,736.252
2012-07-04,732.845
2012-07-05,726.145
2012-07-06,714.803
2012-07-09,710.55
2012-07-10,716.541
2012-07-11,711.668
2012-07-12,700.266
2012-07-13,714.268
2012-07-16,716.254
2012-07-17,713.087
2012-07-18,722.076
2012-07-19,733.977
2012-07-20,723.022
2012-07-23,699.911
2012-07-24,698.594
2012-07-25,702.002
2012-07-26,725.913
2012-07-27,734.73
2012-07-30,736.188
2012-07-31,732.869
2012-08-01,733.027
2012-08-02,718.416
2012-08-03,742.022
2012-08-06,751.999
2012-08-07,754.708
2012-08-08,750.78
2012-08-09,752.227
2012-08-10,752.536
2012-08-13,749.09
2012-08-14,751.509
2012-08-15,750.736
2012-08-16,757.257
2012-08-17,760.068
2012-08-20,757.777
2012-08-21,769.066
2012-08-22,759.233
2012-08-23,762.545
2012-08-24,757.585
2012-08-27,759.153
2012-08-28,756.176
2012-08-29,756.227
2012-08-30,750.684
2012-08-31,761.698
2012-09-03,765.308
2012-09-04,756.354
2012-09-05,760.368
2012-09-06,775.126
2012-09-07,789.607
2012-09-10,788.5
2012-09-11,789.314
2012-09-12,795.585
2012-09-13,794.47
2012-09-14,822.157
2012-09-17,819.763
2012-09-18,811.035
2012-09-19,814.083
2012-09-20,808.1
2012-09-21,813.617
2012-09-24,804.782
2012-09-25,810.277
2012-09-26,790.109
2012-09-27,794.998
2012-09-28,793.311
2012-10-01,804.875
2012-10-02,805.292
2012-10-03,800.854
2012-10-04,809.124
2012-10-05,819.441
2012-10-08,806.044
2012-10-09,798.38
2012-10-10,792.332
2012-10-11,798.978
2012-10-12,796.35
2012-10-15,798.235
2012-10-16,809.429
2012-10-17,817.188
2012-10-18,816.973
2012-10-19,808.087
2012-10-22,807.197
2012-10-23,788.952
2012-10-24,793.589
2012-10-25,798.662
2012-10-26,796.839
2012-10-29,794.8
2012-10-30,802.302
2012-10-31,799.897
2012-11-01,809.334
2012-11-02,806.197
2012-11-05,798.36
2012-11-06,803.258
2012-11-07,793.341
2012-11-08,788.326
2012-11-09,785.377
2012-11-12,782.564
2012-11-13,783.603
2012-11-14,779.112
2012-11-15,773.831
2012-11-16,764.027
2012-11-19,782.379
2012-11-20,786.43
2012-11-21,787.887
2012-11-22,798.191
2012-11-23,806.476
2012-11-26,803.546
2012-11-27,805.964
2012-11-28,804.56
2012-11-29,816.093
2012-11-30,817.546
2012-12-03,821.884
2012-12-04,822.106
2012-12-05,823.114
2012-12-06,823.951
2012-12-07,821.623
2012-12-10,821.696
2012-12-11,827.905
2012-12-12,829.851
2012-12-13,827.664
2012-12-14,828.678
2012-12-17,829.836
2012-12-18,838.038
2012-12-19,846.738
2012-12-20,846.735
2012-12-21,839.423
2012-12-24,839.055
2012-12-25,839.055
2012-12-26,840.24
2012-12-27,840.967
2012-12-28,837.539
2012-12-31,839.364
2013-01-01,839.364
2013-01-02,858.945
2013-01-03,853.958
2013-01-04,851.576
2013-01-07,851.701
2013-01-08,846.113
2013-01-09,847.794
2013-01-10,855.948
2013-01-11,861.179
2013-01-14,858.075
2013-01-15,857.758
2013-01-16,856.404
2013-01-17,863.843
2013-01-18,861.264
2013-01-21,864.332
2013-01-22,863.597
2013-01-23,865.967
2013-01-24,871.729
2013-01-25,881.243
2013-01-28,877.754
2013-01-29,876.938
2013-01-30,877.456
2013-01-31,875.363
2013-02-01,891.443
2013-02-04,876.96
2013-02-05,877.272
2013-02-06,879.858
2013-02-07,872.386
2013-02-08,880.972
2013-02-11,874.395
2013-02-12,882.876
2013-02-13,889.204
2013-02-14,882.299
2013-02-15,885.578
2013-02-18,881.517
2013-02-19,891.392
2013-02-20,891.858
2013-02-21,872.448
2013-02-22,878.532
2013-02-25,876.523
2013-02-26,864.728
2013-02-27,872.203
2013-02-28,876.636
2013-03-01,869.418
2013-03-04,871.148
2013-03-05,885.692
2013-03-06,883.887
2013-03-07,888.426
2013-03-08,883.187
2013-03-11,884.591
2013-03-12,886.421
2013-03-13,882.382
2013-03-14,891.666
2013-03-15,896.939
2013-03-18,891.774
2013-03-19,885.033
2013-03-20,888.83
2013-03-21,883.354
2013-03-22,884.261
2013-03-25,878.036
2013-03-26,878.952
2013-03-27,871.071
2013-03-28,881.929
2013-03-29,881.929
2013-04-01,883.1
2013-04-02,888.557
2013-04-03,885.621
2013-04-04,874.62
2013-04-05,868.613
2013-04-08,871.174
2013-04-09,872.398
2013-04-10,887.894
2013-04-11,899.032
2013-04-12,891.585
2013-04-15,879.465
2013-04-16,874.519
2013-04-17,858.09
2013-04-18,859.704
2013-04-19,862.792
2013-04-22,859.728
2013-04-23,875.654
2013-04-24,878.705
2013-04-25,889.432
2013-04-26,889.49
2013-04-29,895.859
2013-04-30,900.267
2013-05-01,902.189
2013-05-02,894.84
2013-05-03,906.575
2013-05-06,904.264
2013-05-07,903.784
2013-05-08,916.702
2013-05-09,915.988
2013-05-10,911.335
2013-05-13,912.561
2013-05-14,914.024
2013-05-15,912.496
2013-05-16,918.459
2013-05-17,912.434
2013-05-20,919.137
2013-05-21,922.018
2013-05-22,921.974
2013-05-23,905.56
2013-05-24,906.813
2013-05-27,909.682
2013-05-28,916.109
2013-05-29,909.207
2013-05-30,919.042
2013-05-31,908.486
2013-06-03,908.611
2013-06-04,911.264
2013-06-05,901.746
2013-06-06,902.578
2013-06-07,909.399
2013-06-10,910.025
2013-06-11,904.177
2013-06-12,909.771
2013-06-13,905.291
2013-06-14,913.23
2013-06-17,919.076
2013-06-18,923.381
2013-06-19,926.144
2013-06-20,887.685
2013-06-21,874.358
2013-06-24,853.377
2013-06-25,865.475
2013-06-26,872.28
2013-06-27,879.473
2013-06-28,875.78
2013-07-01,890.715
2013-07-02,888.655
2013-07-03,883.922
2013-07-04,896.117
2013-07-05,884.073
2013-07-08,896.654
2013-07-09,898.225
2013-07-10,904.95
2013-07-11,922.16
2013-07-12,925.15
2013-07-15,927.514
2013-07-16,927.511
2013-07-17,928.475
2013-07-18,937.281
2013-07-19,940.449
2013-07-22,944.806
2013-07-23,942.615
2013-07-24,947.58
2013-07-25,944.107
2013-07-26,943.488
2013-07-29,944.376
2013-07-30,947.8
2013-07-31,948.186
2013-08-01,955.965
2013-08-02,961.379
2013-08-05,965.347
2013-08-06,968.011
2013-08-07,965.64
2013-08-08,975.686
2013-08-09,976.864
2013-08-12,972.349
2013-08-13,971.952
2013-08-14,978.918
2013-08-15,963.903
2013-08-16,972.438
2013-08-19,975.027
2013-08-20,972.656
2013-08-21,966.849
2013-08-22,972.193
2013-08-23,979.771
2013-08-26,975.798
2013-08-27,960.532
2013-08-28,950.503
2013-08-29,952.944
2013-08-30,944.124
2013-09-02,961.471
2013-09-03,958.488
2013-09-04,963.575
2013-09-05,965.532
2013-09-06,970.926
2013-09-09,979.05
2013-09-10,992.458
2013-09-11,995.497
2013-09-12,993.465
2013-09-13,993.606
2013-09-16,1006.829
2013-09-17,1000.331
2013-09-18,1001.749
2013-09-19,1019.097
2013-09-20,1015.644
2013-09-23,1010.005
2013-09-24,1011.414
2013-09-25,1010.708
2013-09-26,1007.746
2013-09-27,1010.873
2013-09-30,1007.896
2013-10-01,1016.077
2013-10-02,1012.775
2013-10-03,1010.57
2013-10-04,1006.021
2013-10-07,1000.421
2013-10-08,995.458
2013-10-09,981.446
2013-10-10,997.275
2013-10-11,1003.513
2013-10-14,1007.636
2013-10-15,1009.432
2013-10-16,1009.719
2013-10-17,1021.928
2013-10-18,1035.052
2013-10-21,1043.174
2013-10-22,1050.769
2013-10-23,1047.947
2013-10-24,1051.064
2013-10-25,1049.009
2013-10-28,1045.822
2013-10-29,1045.626
2013-10-30,1048.181
2013-10-31,1042.214
2013-11-01,1030.14
2013-11-04,1034.532
2013-11-05,1031.411
2013-11-06,1042.202
2013-11-07,1033.377
2013-11-08,1028.031
2013-11-11,1035.652
2013-11-12,1030.773
2013-11-13,1021.336
2013-11-14,1033.829
2013-11-15,1035.725
2013-11-18,1041.599
2013-11-19,1036.62
2013-11-20,1032.102
2013-11-21,1029.283
2013-11-22,1036.415
2013-11-25,1040.109
2013-11-26,1043.783
2013-11-27,1051.602
2013-11-28,1057.241
2013-11-29,1060.287
2013-12-02,1053.46
2013-12-03,1040.507
2013-12-04,1032.685
2013-12-05,1034.981
2013-12-06,1042.563
2013-12-09,1049.326
2013-12-10,1050.847
2013-12-11,1048.228
2013-12-12,1033.347
2013-12-13,1032.183
2013-12-16,1042.709
2013-12-17,1035.961
2013-12-18,1045.83
2013-12-19,1054.824
2013-12-20,1060.535
2013-12-23,1070.727
2013-12-24,1071.581
2013-12-25,1071.581
2013-12-26,1074.109
2013-12-27,1089.009
2013-12-30,1092.97
2013-12-31,1094.68
2014-01-01,1094.68
2014-01-02,1084.6
2014-01-03,1090.977
2014-01-06,1092.665
2014-01-07,1092.464
2014-01-08,1093.211
2014-01-09,1089.639
2014-01-10,1104.247
2014-01-13,1106.065
2014-01-14,1110.025
2014-01-15,1109.759
2014-01-16,1107.867
2014-01-17,1110.631
2014-01-20,1109.968
2014-01-21,1110.954
2014-01-22,1115.33
2014-01-23,1113.144
2014-01-24,1087.296
2014-01-27,1076.938
2014-01-28,1090.047
2014-01-29,1086.716
2014-01-30,1081.633
2014-01-31,1071.804
2014-02-03,1062.267
2014-02-04,1060.036
2014-02-05,1062.578
2014-02-06,1082.428
2014-02-07,1091.008
2014-02-10,1093.926
2014-02-11,1110.577
2014-02-12,1111.841
2014-02-13,1118.188
2014-02-14,1127.071
2014-02-17,1134.306
2014-02-18,1136.769
2014-02-19,1139.018
2014-02-20,1133.74
2014-02-21,1141.17
2014-02-24,1148.271
2014-02-25,1151.381
2014-02-26,1143.654
2014-02-27,1146.73
2014-02-28,1164.846
2014-03-03,1134.11
2014-03-04,1154.447
2014-03-05,1155.65
2014-03-06,1166.77
2014-03-07,1157.381
2014-03-10,1149.227
2014-03-11,1150.798
2014-03-12,1140.207
2014-03-13,1131.916
2014-03-14,1123.405
2014-03-17,1139.763
2014-03-18,1143.465
2014-03-19,1144.393
2014-03-20,1130.142
2014-03-21,1127.449
2014-03-24,1112.432
2014-03-25,1124.223
2014-03-26,1135.772
2014-03-27,1132.684
2014-03-28,1138.647
2014-03-31,1144.81
2014-04-01,1154.552
2014-04-02,1154.677
2014-04-03,1149.196
2014-04-04,1153.256
2014-04-07,1141.365
2014-04-08,1132.904
2014-04-09,1144.308
2014-04-10,1143.159
2014-04-11,1123.175
2014-04-14,1108.564
2014-04-15,1099.002
2014-04-16,1115.811
2014-04-17,1126.973
2014-04-18,1126.973
2014-04-21,1125.001
2014-04-22,1142.397
2014-04-23,1140.368
2014-04-24,1142.381
2014-04-25,1136.3
2014-04-28,1133.359
2014-04-29,1141.495
2014-04-30,1147.853
2014-05-01,1150.752
2014-05-02,1153.883
2014-05-05,1152.325
2014-05-06,1157.845
2014-05-07,1151.798
2014-05-08,1155.309
2014-05-09,1144.141
2014-05-12,1155.494
2014-05-13,1154.484
2014-05-14,1148.333
2014-05-15,1129.829
2014-05-16,1120.195
2014-05-19,1124.677
2014-05-20,1128.479
2014-05-21,1134.773
2014-05-22,1140.117
2014-05-23,1138.868
2014-05-26,1147.112
2014-05-27,1150.867
2014-05-28,1151.346
2014-05-29,1153.519
2014-05-30,1158.12
2014-06-02,1158.416
2014-06-03,1151.032
2014-06-04,1156.329
2014-06-05,1159.57
2014-06-06,1171.828
2014-06-09,1171.549
2014-06-10,1169.743
2014-06-11,1156.073
2014-06-12,1159.495
2014-06-13,1149.554
2014-06-16,1148.392
2014-06-17,1148.809
2014-06-18,1149.15
2014-06-19,1158.33
2014-06-20,1156.17
2014-06-23,1150.768
2014-06-24,1142.544
2014-06-25,1132.565
2014-06-26,1136.361
2014-06-27,1141.549
2014-06-30,1146.706
2014-07-01,1155.309
2014-07-02,1157.811
2014-07-03,1165.211
2014-07-04,1160.816
2014-07-07,1149.944
2014-07-08,1131.019
2014-07-09,1131.603
2014-07-10,1113.705
2014-07-11,1115.022
2014-07-14,1127.053
2014-07-15,1117.009
2014-07-16,1130.49
2014-07-17,1122.61
2014-07-18,1119.782
2014-07-21,1115.289
2014-07-22,1124.828
2014-07-23,1126.99
2014-07-24,1130.505
2014-07-25,1120.819
2014-07-28,1115.804
2014-07-29,1116.582
2014-07-30,1108.099
2014-07-31,1092.201
2014-08-01,1083.468
2014-08-04,1076.583
2014-08-05,1074.4
2014-08-06,1061.984
2014-08-07,1057.703
2014-08-08,1055.469
2014-08-11,1073.633
2014-08-12,1072.013
2014-08-13,1075.852
2014-08-14,1080.632
2014-08-15,1078.364
2014-08-18,1090.108
2014-08-19,1094.886
2014-08-20,1090.266
2014-08-21,1095.041
2014-08-22,1091.976
2014-08-25,1097.842
2014-08-26,1104.905
2014-08-27,1108.594
2014-08-28,1097.122
2014-08-29,1097.22
2014-09-01,1096.222
2014-09-02,1095.091
2014-09-03,1100.389
2014-09-04,1095.28
2014-09-05,1089.575
2014-09-08,1081.015
2014-09-09,1075.089
2014-09-10,1071.503
2014-09-11,1072.777
2014-09-12,1074.776
2014-09-15,1070.221
2014-09-16,1062.518
2014-09-17,1069.207
2014-09-18,1076.283
2014-09-19,1072.465
2014-09-22,1066.109
2014-09-23,1053.542
2014-09-24,1049.513
2014-09-25,1039.263
2014-09-26,1035.838
2014-09-29,1035.49
2014-09-30,1034.725
2014-10-01,1023.226
2014-10-02,1004.248
2014-10-03,1005.143
2014-10-06,1010.589
2014-10-07,998.142
2014-10-08,989.327
2014-10-09,986.332
2014-10-10,963.207
2014-10-13,961.622
2014-10-14,965.053
2014-10-15,946.018
2014-10-16,948.11
2014-10-17,975.458
2014-10-20,974.962
2014-10-21,994.447
2014-10-22,1001.201
2014-10-23,1003.889
2014-10-24,1002.035
2014-10-27,998.582
2014-10-28,1010.279
2014-10-29,1015.521
2014-10-30,1012.1
2014-10-31,1020.626
2014-11-03,1015.344
2014-11-04,1013.644
2014-11-05,1020.626
2014-11-06,1018.76
2014-11-07,1014.761
2014-11-10,1025.592
2014-11-11,1027.321
2014-11-12,1021.157
2014-11-13,1021.4
2014-11-14,1021.871
2014-11-17,1023.003
2014-11-18,1034.548
2014-11-19,1032.625
2014-11-20,1034.387
2014-11-21,1039.815
2014-11-24,1044.913
2014-11-25,1053.327
2014-11-26,1055.271
2014-11-27,1055.177
2014-11-28,1050.177
2014-12-01,1047.893
2014-12-02,1045.695
2014-12-03,1048.191
2014-12-04,1051.309
2014-12-05,1055.286
2014-12-08,1050.582
2014-12-09,1039.71
2014-12-10,1037.86
2014-12-11,1033.227
2014-12-12,1018.614
2014-12-15,1000.298
2014-12-16,1019.821
2014-12-17,1012.405
2014-12-18,1032.372
2014-12-19,1037.171
2014-12-22,1043.008
2014-12-23,1042.115
2014-12-24,1043.52
2014-12-25,1043.52
2014-12-26,1042.556
2014-12-29,1042.075
2014-12-30,1037.301
2014-12-31,1037.316
2015-01-01,1037.316
2015-01-02,1030.562
2015-01-05,1010.968
2015-01-06,999.287
2015-01-07,990.223
2015-01-08,1008.976
2015-01-09,1008.501
2015-01-12,1009.091
2015-01-13,1017.924
2015-01-14,1006.491
2015-01-15,1006.753
2015-01-16,1003.451
2015-01-19,1020.964
2015-01-20,1023.172
2015-01-21,1027.984
2015-01-22,1028.627
2015-01-23,1029.2
2015-01-26,1038.269
2015-01-27,1038.811
2015-01-28,1038.413
2015-01-29,1035.773
2015-01-30,1032.014
2015-02-02,1034.654
2015-02-03,1050.888
2015-02-04,1056.574
2015-02-05,1064.724
2015-02-06,1060.007
2015-02-09,1050.852
2015-02-10,1060.282
2015-02-11,1056.089
2015-02-12,1074.523
2015-02-13,1078.68
2015-02-16,1078.67
2015-02-17,1077.733
2015-02-18,1089.746
2015-02-19,1095.478
2015-02-20,1094.853
2015-02-23,1102.831
2015-02-24,1104.109
2015-02-25,1105.807
2015-02-26,1101.507
2015-02-27,1106.019
2015-03-02,1101.349
2015-03-03,1089.386
2015-03-04,1083.355
2015-03-05,1092.259
2015-03-06,1078.402
2015-03-09,1073.957
2015-03-10,1054.301
2015-03-11,1057.276
2015-03-12,1063.137
2015-03-13,1059.106
2015-03-16,1071.294
2015-03-17,1063.011
2015-03-18,1067.127
2015-03-19,1073.236
2015-03-20,1094.954
2015-03-23,1101.416
2015-03-24,1103.967
2015-03-25,1099.775
2015-03-26,1081.48
2015-03-27,1080.576
2015-03-30,1087.2
2015-03-31,1075.93
2015-04-01,1079.484
2015-04-02,1092.406
2015-04-03,1092.406
2015-04-06,1105.476
2015-04-07,1106.807
2015-04-08,1104.244
2015-04-09,1106.175
2015-04-10,1110.888
2015-04-13,1109.017
2015-04-14,1119.983
2015-04-15,1114.942
2015-04-16,1116.986
2015-04-17,1105.586
2015-04-20,1109.865
2015-04-21,1120.267
2015-04-22,1117.2
2015-04-23,1120.025
2015-04-24,1131.401
2015-04-27,1143.569
2015-04-28,1136.75
2015-04-29,1131.906
2015-04-30,1134.588
2015-05-01,1130.554
2015-05-04,1133.784
2015-05-05,1124.998
2015-05-06,1132.571
2015-05-07,1129.155
2015-05-08,1156.618
2015-05-11,1157.477
2015-05-12,1153.208
2015-05-13,1167.642
2015-05-14,1176.17
2015-05-15,1183.862
2015-05-18,1180.553
2015-05-19,1174.29
2015-05-20,1172.654
2015-05-21,1179.7
2015-05-22,1168.688
2015-05-25,1165.613
2015-05-26,1148.305
2015-05-27,1157.601
2015-05-28,1160.238
2015-05-29,1149.773
2015-06-01,1147.079
2015-06-02,1160.629
2015-06-03,1173.687
