Date,EUROPE SMID GROWTH SMID (Small+Mid Cap)
2015-06-03,1206.67
2015-06-04,1198.271
2015-06-05,1168.657
2015-06-08,1168.89
2015-06-09,1170.526
2015-06-10,1196.12
2015-06-11,1194.791
2015-06-12,1189.174
2015-06-15,1167.56
2015-06-16,1175.397
2015-06-17,1169.182
2015-06-18,1186.525
2015-06-19,1186.061
2015-06-22,1210.508
2015-06-23,1203.712
2015-06-24,1197.074
2015-06-25,1198.372
2015-06-26,1193.93
2015-06-29,1167.965
2015-06-30,1159.084
2015-07-01,1172.928
2015-07-02,1163.476
2015-07-03,1160.546
2015-07-06,1146.786
2015-07-07,1116.682
2015-07-08,1122.941
2015-07-09,1143.53
2015-07-10,1176.927
2015-07-13,1184.363
2015-07-14,1184.189
2015-07-15,1184.631
2015-07-16,1193.96
2015-07-17,1192.883
2015-07-20,1199.441
2015-07-21,1195.895
2015-07-22,1188.732
2015-07-23,1190.887
2015-07-24,1182.064
2015-07-27,1168.168
2015-07-28,1172.318
2015-07-29,1182.167
2015-07-30,1176.67
2015-07-31,1193.295
2015-08-03,1195.147
2015-08-04,1194.631
2015-08-05,1194.436
2015-08-06,1187.415
2015-08-07,1177.149
2015-08-10,1190.915
2015-08-11,1184.309
2015-08-12,1170.646
2015-08-13,1181.55
2015-08-14,1182.939
2015-08-17,1182.747
2015-08-18,1184.496
2015-08-19,1168.818
2015-08-20,1156.837
2015-08-21,1134.531
2015-08-24,1105.911
2015-08-25,1135.415
2015-08-26,1120.509
2015-08-27,1133.694
2015-08-28,1136.198
2015-08-31,1136.336
2015-09-01,1114.447
2015-09-02,1116.784
2015-09-03,1127.89
2015-09-04,1105.753
2015-09-07,1113.322
2015-09-08,1127.914
2015-09-09,1138.449
2015-09-10,1138.073
2015-09-11,1133.974
2015-09-14,1127.724
2015-09-15,1130.59
2015-09-16,1144.011
2015-09-17,1147.102
2015-09-18,1142.465
2015-09-21,1133.389
2015-09-22,1096.827
2015-09-23,1099.47
2015-09-24,1092.134
2015-09-25,1107.199
2015-09-28,1091.108
2015-09-29,1078.395
2015-09-30,1098.154
2015-10-01,1100.837
2015-10-02,1110.104
2015-10-05,1133.008
2015-10-06,1143.607
2015-10-07,1136.204
2015-10-08,1142.886
2015-10-09,1151.178
2015-10-12,1147.273
2015-10-13,1136.917
2015-10-14,1135.891
2015-10-15,1147.001
2015-10-16,1147.992
2015-10-19,1148.115
2015-10-20,1152.204
2015-10-21,1157.33
2015-10-22,1153.278
2015-10-23,1164.073
2015-10-26,1162.355
2015-10-27,1150.221
2015-10-28,1161.509
2015-10-29,1155.388
2015-10-30,1165.357
2015-11-02,1169.972
2015-11-03,1163.863
2015-11-04,1158.799
2015-11-05,1155.736
2015-11-06,1149.879
2015-11-09,1141.23
2015-11-10,1136.521
2015-11-11,1148.145
2015-11-12,1135.849
2015-11-13,1123.785
2015-11-16,1126.951
2015-11-17,1143.776
2015-11-18,1141.927
2015-11-19,1158.791
2015-11-20,1154.593
2015-11-23,1147.659
2015-11-24,1131.28
2015-11-25,1143.979
2015-11-26,1156.587
2015-11-27,1155.402
2015-11-30,1165.86
2015-12-01,1170.165
2015-12-02,1169.342
2015-12-03,1173.829
2015-12-04,1177.303
2015-12-07,1181.483
2015-12-08,1163.521
2015-12-09,1167.384
2015-12-10,1159.263
2015-12-11,1145.732
2015-12-14,1135.128
2015-12-15,1150.301
2015-12-16,1154.617
2015-12-17,1155.256
2015-12-18,1147.381
2015-12-21,1144.451
2015-12-22,1146.714
2015-12-23,1160.42
2015-12-24,1168.126
2015-12-25,1168.126
2015-12-28,1167.056
2015-12-29,1177.271
2015-12-30,1176.069
2015-12-31,1165.442
2016-01-01,1165.442
2016-01-04,1135.372
2016-01-05,1130.845
2016-01-06,1118.153
2016-01-07,1103.191
2016-01-08,1098.759
2016-01-11,1087.999
2016-01-12,1093.766
2016-01-13,1096.924
2016-01-14,1070.437
2016-01-15,1048.029
2016-01-18,1033.862
2016-01-19,1050.329
2016-01-20,1018.678
2016-01-21,1026.844
2016-01-22,1056.365
2016-01-25,1057.424
2016-01-26,1063.766
2016-01-27,1069.185
2016-01-28,1060.342
2016-01-29,1071.019
2016-02-01,1083.313
2016-02-02,1066.257
2016-02-03,1064.98
2016-02-04,1069.665
2016-02-05,1053.507
2016-02-08,1004.483
2016-02-09,1009.128
2016-02-10,1021.535
2016-02-11,1000.068
2016-02-12,1011.521
2016-02-15,1034.177
2016-02-16,1029.689
2016-02-17,1058.243
2016-02-18,1064.669
2016-02-19,1060.78
2016-02-22,1064.069
2016-02-23,1057.773
2016-02-24,1036.579
2016-02-25,1055.47
2016-02-26,1058.643
2016-02-29,1062.818
2016-03-01,1077.985
2016-03-02,1073.348
2016-03-03,1078.732
2016-03-04,1092.225
2016-03-07,1085.737
2016-03-08,1079.074
2016-03-09,1078.463
2016-03-10,1076.005
2016-03-11,1102.462
2016-03-14,1109.478
2016-03-15,1099.152
2016-03-16,1099.586
2016-03-17,1124.348
2016-03-18,1128.045
2016-03-21,1121.658
2016-03-22,1118.797
2016-03-23,1117.726
2016-03-24,1105.514
2016-03-25,1105.514
2016-03-28,1111.64
2016-03-29,1115.717
2016-03-30,1148.086
2016-03-31,1144.922
2016-04-01,1132.941
2016-04-04,1138.685
2016-04-05,1121.073
2016-04-06,1127.501
2016-04-07,1119.195
2016-04-08,1132.203
2016-04-11,1137.843
2016-04-12,1132.624
2016-04-13,1141.819
2016-04-14,1138.772
2016-04-15,1133.933
2016-04-18,1141.142
2016-04-19,1158.863
2016-04-20,1152.233
2016-04-21,1142.176
2016-04-22,1135.124
2016-04-25,1140.602
2016-04-26,1146.352
2016-04-27,1153.346
2016-04-28,1156.281
2016-04-29,1153.221
2016-05-02,1158.899
2016-05-03,1147.478
2016-05-04,1138.587
2016-05-05,1132.005
2016-05-06,1130.081
2016-05-09,1134.44
2016-05-10,1142.899
2016-05-11,1144.51
2016-05-12,1139.866
2016-05-13,1132.547
2016-05-16,1136.764
2016-05-17,1140.772
2016-05-18,1144.478
2016-05-19,1129.828
2016-05-20,1144.965
2016-05-23,1146.23
2016-05-24,1162.058
2016-05-25,1168.982
2016-05-26,1172.464
2016-05-27,1169.2
2016-05-30,1170.849
2016-05-31,1167.237
2016-06-01,1160.75
2016-06-02,1163.316
2016-06-03,1173.686
2016-06-06,1177.678
2016-06-07,1188.731
2016-06-08,1186.481
2016-06-09,1171.967
2016-06-10,1141.222
2016-06-13,1120.436
2016-06-14,1090.184
2016-06-15,1100.912
2016-06-16,1076.496
2016-06-17,1106.337
2016-06-20,1157.805
2016-06-21,1154.743
2016-06-22,1158.488
2016-06-23,1183.315
2016-06-24,1076.383
2016-06-27,999.82
2016-06-28,1035.446
2016-06-29,1071.902
2016-06-30,1082.347
2016-07-01,1096.212
2016-07-04,1083.716
2016-07-05,1057.564
2016-07-06,1038.732
2016-07-07,1052.626
2016-07-08,1067.988
2016-07-11,1092.723
2016-07-12,1103.945
2016-07-13,1107.958
2016-07-14,1115.0
2016-07-15,1106.236
2016-07-18,1113.87
2016-07-19,1108.776
2016-07-20,1120.437
2016-07-21,1116.79
2016-07-22,1111.706
2016-07-25,1116.439
2016-07-26,1119.701
2016-07-27,1127.107
2016-07-28,1130.619
2016-07-29,1146.941
2016-08-01,1140.193
2016-08-02,1135.29
2016-08-03,1127.56
2016-08-04,1131.753
2016-08-05,1136.977
2016-08-08,1137.358
2016-08-09,1151.465
2016-08-10,1154.92
2016-08-11,1165.312
2016-08-12,1165.08
2016-08-15,1166.866
2016-08-16,1163.676
2016-08-17,1156.091
2016-08-18,1174.137
2016-08-19,1167.497
2016-08-22,1173.139
2016-08-23,1182.131
2016-08-24,1178.253
2016-08-25,1170.322
2016-08-26,1175.235
2016-08-29,1162.234
2016-08-30,1161.623
2016-08-31,1154.027
2016-09-01,1166.036
2016-09-02,1177.305
2016-09-05,1177.411
2016-09-06,1185.765
2016-09-07,1188.492
2016-09-08,1186.586
2016-09-09,1162.793
2016-09-12,1154.906
2016-09-13,1149.953
2016-09-14,1153.218
2016-09-15,1160.177
2016-09-16,1148.297
2016-09-19,1158.604
2016-09-20,1156.024
2016-09-21,1155.495
2016-09-22,1180.726
2016-09-23,1170.381
2016-09-26,1160.755
2016-09-27,1153.566
2016-09-28,1162.462
2016-09-29,1162.617
2016-09-30,1167.843
2016-10-03,1169.432
2016-10-04,1169.727
2016-10-05,1164.371
2016-10-06,1155.889
2016-10-07,1140.168
2016-10-10,1141.94
2016-10-11,1126.537
2016-10-12,1115.643
2016-10-13,1112.406
2016-10-14,1119.751
2016-10-17,1110.203
2016-10-18,1123.996
2016-10-19,1128.904
2016-10-20,1120.106
2016-10-21,1114.817
2016-10-24,1114.096
2016-10-25,1103.096
2016-10-26,1101.486
2016-10-27,1096.759
2016-10-28,1096.467
2016-10-31,1098.106
2016-11-01,1094.66
2016-11-02,1091.545
2016-11-03,1092.266
2016-11-04,1083.765
2016-11-07,1087.86
2016-11-08,1087.637
2016-11-09,1087.675
2016-11-10,1072.923
2016-11-11,1065.46
2016-11-14,1052.588
2016-11-15,1059.263
2016-11-16,1057.848
2016-11-17,1066.227
2016-11-18,1059.878
2016-11-21,1066.01
2016-11-22,1065.013
2016-11-23,1058.669
2016-11-24,1066.736
2016-11-25,1072.979
2016-11-28,1066.352
2016-11-29,1074.105
2016-11-30,1072.025
2016-12-01,1066.627
2016-12-02,1066.124
2016-12-05,1076.395
2016-12-06,1079.787
2016-12-07,1087.949
2016-12-08,1081.026
2016-12-09,1085.467
2016-12-12,1086.232
2016-12-13,1095.727
2016-12-14,1092.281
2016-12-15,1074.308
2016-12-16,1079.22
2016-12-19,1083.485
2016-12-20,1079.257
2016-12-21,1086.124
2016-12-22,1088.387
2016-12-23,1090.913
2016-12-26,1090.913
2016-12-27,1093.756
2016-12-28,1092.688
2016-12-29,1099.982
2016-12-30,1109.63
2017-01-02,1117.192
2017-01-03,1104.982
2017-01-04,1110.488
2017-01-05,1127.438
2017-01-06,1124.062
2017-01-09,1117.659
2017-01-10,1123.524
2017-01-11,1116.126
2017-01-12,1127.979
2017-01-13,1133.991
2017-01-16,1125.62
2017-01-17,1134.444
2017-01-18,1137.366
2017-01-19,1129.166
2017-01-20,1134.179
2017-01-23,1141.656
2017-01-24,1146.265
2017-01-25,1155.546
2017-01-26,1155.314
2017-01-27,1161.478
2017-01-30,1150.334
2017-01-31,1157.962
2017-02-01,1163.768
2017-02-02,1169.016
2017-02-03,1171.209
2017-02-06,1159.058
2017-02-07,1161.705
2017-02-08,1169.61
2017-02-09,1168.17
2017-02-10,1169.714
2017-02-13,1175.73
2017-02-14,1172.245
2017-02-15,1174.605
2017-02-16,1182.491
2017-02-17,1175.252
2017-02-20,1179.455
2017-02-21,1178.039
2017-02-22,1175.296
2017-02-23,1178.279
2017-02-24,1166.26
2017-02-27,1172.101
2017-02-28,1176.679
2017-03-01,1182.538
2017-03-02,1179.5
2017-03-03,1177.162
2017-03-06,1176.384
2017-03-07,1172.816
2017-03-08,1171.07
2017-03-09,1171.041
2017-03-10,1181.018
2017-03-13,1189.446
2017-03-14,1183.912
2017-03-15,1187.418
2017-03-16,1207.703
2017-03-17,1210.11
2017-03-20,1211.135
2017-03-21,1206.328
2017-03-22,1198.272
2017-03-23,1209.631
2017-03-24,1211.251
2017-03-27,1213.562
2017-03-28,1219.14
2017-03-29,1208.875
2017-03-30,1217.092
2017-03-31,1216.235
2017-04-03,1208.551
2017-04-04,1212.47
2017-04-05,1215.215
2017-04-06,1218.163
2017-04-07,1216.607
2017-04-10,1218.67
2017-04-11,1220.844
2017-04-12,1226.257
2017-04-13,1227.728
2017-04-14,1227.728
2017-04-17,1233.136
2017-04-18,1225.032
2017-04-19,1232.559
2017-04-20,1241.258
2017-04-21,1229.835
2017-04-24,1268.153
2017-04-25,1279.251
2017-04-26,1283.871
2017-04-27,1285.251
2017-04-28,1288.84
2017-05-01,1290.764
2017-05-02,1302.922
2017-05-03,1296.73
2017-05-04,1308.107
2017-05-05,1321.81
2017-05-08,1314.325
2017-05-09,1315.815
2017-05-10,1314.781
2017-05-11,1308.052
2017-05-12,1316.754
2017-05-15,1324.28
2017-05-16,1334.664
2017-05-17,1323.254
2017-05-18,1317.597
2017-05-19,1337.489
2017-05-22,1342.868
2017-05-23,1344.286
2017-05-24,1343.787
2017-05-25,1347.604
2017-05-26,1343.323
2017-05-29,1341.613
2017-05-30,1343.473
2017-05-31,1350.728
2017-06-01,1358.849
2017-06-02,1368.756
2017-06-05,1363.292
2017-06-06,1355.153
2017-06-07,1356.201
2017-06-08,1349.433
2017-06-09,1347.026
2017-06-12,1327.616
2017-06-13,1341.913
2017-06-14,1352.523
2017-06-15,1325.314
2017-06-16,1345.165
2017-06-19,1350.724
2017-06-20,1336.874
2017-06-21,1337.801
2017-06-22,1339.079
2017-06-23,1341.249
2017-06-26,1340.665
2017-06-27,1335.476
2017-06-28,1341.803
2017-06-29,1328.79
2017-06-30,1331.54
2017-07-03,1332.74
2017-07-04,1327.338
2017-07-05,1331.746
2017-07-06,1327.737
2017-07-07,1327.762
2017-07-10,1332.479
2017-07-11,1327.317
2017-07-12,1346.119
2017-07-13,1351.432
2017-07-14,1362.532
2017-07-17,1368.826
2017-07-18,1370.213
2017-07-19,1372.869
2017-07-20,1380.267
2017-07-21,1370.448
2017-07-24,1363.372
2017-07-25,1366.616
2017-07-26,1374.469
2017-07-27,1380.4
2017-07-28,1376.591
2017-07-31,1383.559
2017-08-01,1394.047
2017-08-02,1394.212
2017-08-03,1395.146
2017-08-04,1391.753
2017-08-07,1395.571
2017-08-08,1388.18
2017-08-09,1380.995
2017-08-10,1371.85
2017-08-11,1363.154
2017-08-14,1378.512
2017-08-15,1370.286
2017-08-16,1380.838
2017-08-17,1380.771
2017-08-18,1370.862
2017-08-21,1375.699
2017-08-22,1380.781
2017-08-23,1380.089
2017-08-24,1380.148
2017-08-25,1387.04
2017-08-28,1389.78
2017-08-29,1382.58
2017-08-30,1383.252
2017-08-31,1393.347
2017-09-01,1403.18
2017-09-04,1400.206
2017-09-05,1404.067
2017-09-06,1402.538
2017-09-07,1416.95
2017-09-08,1423.099
2017-09-11,1431.743
2017-09-12,1434.015
2017-09-13,1427.566
2017-09-14,1428.996
2017-09-15,1433.97
2017-09-18,1439.615
2017-09-19,1443.962
2017-09-20,1446.132
2017-09-21,1438.483
2017-09-22,1447.319
2017-09-25,1438.503
2017-09-26,1423.816
2017-09-27,1421.837
2017-09-28,1437.571
2017-09-29,1447.722
2017-10-02,1446.181
2017-10-03,1451.844
2017-10-04,1456.976
2017-10-05,1450.047
2017-10-06,1444.741
2017-10-09,1447.633
2017-10-10,1458.607
2017-10-11,1463.493
2017-10-12,1468.3
2017-10-13,1472.434
2017-10-16,1465.484
2017-10-17,1450.863
2017-10-18,1458.349
2017-10-19,1453.841
2017-10-20,1449.696
2017-10-23,1449.147
2017-10-24,1444.252
2017-10-25,1448.351
2017-10-26,1450.785
2017-10-27,1447.998
2017-10-30,1457.553
2017-10-31,1465.39
2017-11-01,1465.337
2017-11-02,1459.254
2017-11-03,1463.039
2017-11-06,1462.502
2017-11-07,1453.64
2017-11-08,1451.213
2017-11-09,1430.883
2017-11-10,1430.941
2017-11-13,1416.551
2017-11-14,1424.215
2017-11-15,1419.357
2017-11-16,1435.515
2017-11-17,1431.957
2017-11-20,1439.882
2017-11-21,1445.103
2017-11-22,1446.669
2017-11-23,1453.231
2017-11-24,1460.075
2017-11-27,1452.013
2017-11-28,1453.201
2017-11-29,1449.379
2017-11-30,1459.192
2017-12-01,1441.814
2017-12-04,1448.617
2017-12-05,1444.833
2017-12-06,1436.528
2017-12-07,1438.306
2017-12-08,1442.77
2017-12-11,1444.978
2017-12-12,1444.081
2017-12-13,1446.261
2017-12-14,1445.315
2017-12-15,1438.62
2017-12-18,1462.367
2017-12-19,1460.688
2017-12-20,1463.181
2017-12-21,1464.297
2017-12-22,1464.426
2017-12-25,1464.426
2017-12-26,1466.51
2017-12-27,1477.36
2017-12-28,1482.182
2017-12-29,1490.537
2018-01-01,1490.537
2018-01-02,1494.143
2018-01-03,1503.274
2018-01-04,1520.959
2018-01-05,1531.0
2018-01-08,1529.73
2018-01-09,1530.075
2018-01-10,1524.861
2018-01-11,1526.547
2018-01-12,1544.374
2018-01-15,1557.703
2018-01-16,1556.495
2018-01-17,1557.619
2018-01-18,1561.388
2018-01-19,1570.257
2018-01-22,1574.988
2018-01-23,1582.932
2018-01-24,1585.219
2018-01-25,1590.236
2018-01-26,1591.056
2018-01-29,1578.313
2018-01-30,1571.487
2018-01-31,1579.28
2018-02-01,1579.681
2018-02-02,1549.294
2018-02-05,1519.702
2018-02-06,1479.999
2018-02-07,1506.681
2018-02-08,1471.616
2018-02-09,1453.051
2018-02-12,1473.63
2018-02-13,1477.128
2018-02-14,1502.547
2018-02-15,1525.609
2018-02-16,1537.895
2018-02-19,1520.003
2018-02-20,1525.958
2018-02-21,1527.811
2018-02-22,1523.099
2018-02-23,1520.163
2018-02-26,1524.192
2018-02-27,1515.145
2018-02-28,1500.293
2018-03-01,1473.29
2018-03-02,1461.932
2018-03-05,1480.216
2018-03-06,1497.923
2018-03-07,1504.011
2018-03-08,1514.264
2018-03-09,1524.268
2018-03-12,1528.366
2018-03-13,1523.549
2018-03-14,1515.749
2018-03-15,1520.105
2018-03-16,1509.416
2018-03-19,1506.192
2018-03-20,1506.692
2018-03-21,1505.844
2018-03-22,1486.501
2018-03-23,1483.791
2018-03-26,1481.583
2018-03-27,1494.563
2018-03-28,1482.921
2018-03-29,1480.122
2018-03-30,1480.122
2018-04-02,1481.798
2018-04-03,1467.442
2018-04-04,1453.405
2018-04-05,1478.843
2018-04-06,1480.65
2018-04-09,1488.31
2018-04-10,1504.669
2018-04-11,1498.859
2018-04-12,1503.705
2018-04-13,1508.2
2018-04-16,1511.458
2018-04-17,1524.852
2018-04-18,1534.132
2018-04-19,1536.543
2018-04-20,1523.083
2018-04-23,1520.527
2018-04-24,1514.502
2018-04-25,1493.152
2018-04-26,1503.045
2018-04-27,1504.836
2018-04-30,1502.208
2018-05-01,1490.99
2018-05-02,1502.671
2018-05-03,1495.897
2018-05-04,1500.495
2018-05-07,1514.009
2018-05-08,1515.112
2018-05-09,1522.189
2018-05-10,1524.053
2018-05-11,1535.723
2018-05-14,1538.604
2018-05-15,1522.848
2018-05-16,1519.421
2018-05-17,1531.364
2018-05-18,1529.215
2018-05-21,1534.434
2018-05-22,1540.417
2018-05-23,1517.245
2018-05-24,1519.032
2018-05-25,1519.271
2018-05-28,1512.194
2018-05-29,1484.287
2018-05-30,1494.643
2018-05-31,1502.094
2018-06-01,1512.649
2018-06-04,1524.135
2018-06-05,1523.312
2018-06-06,1541.238
2018-06-07,1542.415
2018-06-08,1532.468
2018-06-11,1547.68
2018-06-12,1546.23
2018-06-13,1552.6
2018-06-14,1552.139
2018-06-15,1530.751
2018-06-18,1520.626
2018-06-19,1496.485
2018-06-20,1503.14
2018-06-21,1493.464
2018-06-22,1507.008
2018-06-25,1485.049
2018-06-26,1484.63
2018-06-27,1483.326
2018-06-28,1460.546
2018-06-29,1487.199
2018-07-02,1463.402
2018-07-03,1477.855
2018-07-04,1470.055
2018-07-05,1483.0
2018-07-06,1494.768
2018-07-09,1506.82
2018-07-10,1515.997
2018-07-11,1501.439
2018-07-12,1508.004
2018-07-13,1507.442
2018-07-16,1513.599
2018-07-17,1516.888
2018-07-18,1517.829
2018-07-19,1507.513
2018-07-20,1516.661
2018-07-23,1509.62
2018-07-24,1522.332
2018-07-25,1517.907
2018-07-26,1525.295
2018-07-27,1527.651
2018-07-30,1529.216
2018-07-31,1525.368
2018-08-01,1519.583
2018-08-02,1504.772
2018-08-03,1510.61
2018-08-06,1506.344
2018-08-07,1509.347
2018-08-08,1508.715
2018-08-09,1512.502
2018-08-10,1482.825
2018-08-13,1478.981
2018-08-14,1471.993
2018-08-15,1442.412
2018-08-16,1460.521
2018-08-17,1461.566
2018-08-20,1474.01
2018-08-21,1488.752
2018-08-22,1498.776
2018-08-23,1497.141
2018-08-24,1505.401
2018-08-27,1520.204
2018-08-28,1529.636
2018-08-29,1532.495
2018-08-30,1528.747
2018-08-31,1518.829
2018-09-03,1516.297
2018-09-04,1495.752
2018-09-05,1484.697
2018-09-06,1477.628
2018-09-07,1474.479
2018-09-10,1481.234
2018-09-11,1481.207
2018-09-12,1493.152
2018-09-13,1493.447
2018-09-14,1500.352
2018-09-17,1504.085
2018-09-18,1508.529
2018-09-19,1505.611
2018-09-20,1521.003
2018-09-21,1520.516
2018-09-24,1515.257
2018-09-25,1519.861
2018-09-26,1516.789
2018-09-27,1505.076
2018-09-28,1489.887
2018-10-01,1495.042
2018-10-02,1480.025
2018-10-03,1481.73
2018-10-04,1455.908
2018-10-05,1437.743
2018-10-08,1406.845
2018-10-09,1403.293
2018-10-10,1367.681
2018-10-11,1351.919
2018-10-12,1359.262
2018-10-15,1354.26
2018-10-16,1388.822
2018-10-17,1377.329
2018-10-18,1365.283
2018-10-19,1350.529
2018-10-22,1341.675
2018-10-23,1302.726
2018-10-24,1289.522
2018-10-25,1299.836
2018-10-26,1289.993
2018-10-29,1308.14
2018-10-30,1306.586
2018-10-31,1330.087
2018-11-01,1350.362
2018-11-02,1361.1
2018-11-05,1345.677
2018-11-06,1346.59
2018-11-07,1365.591
2018-11-08,1360.857
2018-11-09,1342.992
2018-11-12,1308.561
2018-11-13,1319.992
2018-11-14,1315.073
2018-11-15,1296.112
2018-11-16,1301.71
2018-11-19,1290.922
2018-11-20,1263.576
2018-11-21,1277.709
2018-11-22,1274.551
2018-11-23,1275.011
2018-11-26,1289.696
2018-11-27,1278.028
2018-11-28,1279.354
2018-11-29,1299.131
2018-11-30,1283.514
2018-12-03,1305.073
2018-12-04,1289.673
2018-12-05,1275.266
2018-12-06,1239.818
2018-12-07,1247.994
2018-12-10,1216.911
2018-12-11,1230.797
2018-12-12,1259.568
2018-12-13,1252.261
2018-12-14,1235.943
2018-12-17,1221.073
2018-12-18,1217.222
2018-12-19,1227.022
2018-12-20,1202.094
2018-12-21,1200.914
2018-12-24,1198.954
2018-12-25,1198.954
2018-12-26,1196.86
2018-12-27,1182.138
2018-12-28,1208.911
2018-12-31,1218.041
2019-01-01,1218.041
2019-01-02,1209.595
2019-01-03,1191.61
2019-01-04,1232.54
2019-01-07,1249.95
2019-01-08,1263.725
2019-01-09,1286.824
2019-01-10,1290.867
2019-01-11,1287.116
2019-01-14,1276.139
2019-01-15,1276.362
2019-01-16,1283.647
2019-01-17,1285.54
2019-01-18,1305.755
2019-01-21,1308.855
2019-01-22,1303.304
2019-01-23,1302.248
2019-01-24,1305.242
2019-01-25,1317.356
2019-01-28,1309.981
2019-01-29,1315.089
2019-01-30,1319.722
2019-01-31,1320.66
2019-02-01,1324.062
2019-02-04,1323.326
2019-02-05,1337.598
2019-02-06,1336.101
2019-02-07,1312.017
2019-02-08,1296.484
2019-02-11,1304.65
2019-02-12,1313.456
2019-02-13,1324.151
2019-02-14,1321.828
2019-02-15,1333.861
2019-02-18,1345.432
2019-02-19,1343.639
2019-02-20,1354.2
2019-02-21,1351.131
2019-02-22,1355.424
2019-02-25,1361.257
2019-02-26,1368.887
2019-02-27,1364.718
2019-02-28,1366.104
2019-03-01,1380.787
2019-03-04,1380.859
2019-03-05,1377.238
2019-03-06,1374.469
2019-03-07,1352.839
2019-03-08,1339.473
2019-03-11,1350.291
2019-03-12,1357.773
2019-03-13,1370.107
2019-03-14,1380.206
2019-03-15,1393.885
2019-03-18,1394.429
2019-03-19,1407.137
2019-03-20,1394.75
2019-03-21,1394.864
2019-03-22,1368.495
2019-03-25,1362.609
2019-03-26,1368.833
2019-03-27,1361.448
2019-03-28,1361.852
2019-03-29,1373.677
2019-04-01,1394.007
2019-04-02,1395.762
2019-04-03,1419.807
2019-04-04,1411.804
2019-04-05,1419.089
2019-04-08,1418.838
2019-04-09,1410.134
2019-04-10,1415.172
2019-04-11,1423.265
2019-04-12,1435.873
2019-04-15,1441.022
2019-04-16,1444.701
2019-04-17,1442.165
2019-04-18,1438.79
2019-04-19,1438.79
2019-04-22,1438.236
2019-04-23,1440.014
2019-04-24,1441.026
2019-04-25,1429.426
2019-04-26,1435.902
2019-04-29,1437.72
2019-04-30,1440.024
2019-05-01,1444.52
2019-05-02,1429.862
2019-05-03,1438.042
2019-05-06,1424.608
2019-05-07,1410.02
2019-05-08,1415.645
2019-05-09,1394.381
2019-05-10,1403.538
2019-05-13,1378.932
2019-05-14,1393.413
2019-05-15,1398.407
2019-05-16,1412.202
2019-05-17,1404.241
2019-05-20,1386.929
2019-05-21,1402.275
2019-05-22,1401.909
2019-05-23,1378.009
2019-05-24,1389.616
2019-05-27,1388.942
2019-05-28,1390.391
2019-05-29,1361.81
2019-05-30,1367.926
2019-05-31,1362.054
2019-06-03,1368.724
2019-06-04,1375.836
2019-06-05,1389.564
2019-06-06,1389.264
2019-06-07,1410.113
2019-06-10,1409.538
2019-06-11,1422.307
2019-06-12,1420.796
2019-06-13,1416.802
2019-06-14,1402.296
2019-06-17,1401.214
2019-06-18,1417.721
2019-06-19,1421.082
2019-06-20,1440.468
2019-06-21,1437.642
2019-06-24,1444.578
2019-06-25,1444.348
2019-06-26,1435.53
2019-06-27,1434.926
2019-06-28,1450.391
2019-07-01,1455.404
2019-07-02,1452.502
2019-07-03,1464.086
2019-07-04,1465.366
2019-07-05,1441.924
2019-07-08,1439.14
2019-07-09,1427.395
2019-07-10,1432.074
2019-07-11,1432.308
2019-07-12,1437.741
2019-07-15,1446.633
2019-07-16,1446.693
2019-07-17,1441.992
2019-07-18,1432.351
2019-07-19,1439.814
2019-07-22,1442.064
2019-07-23,1444.373
2019-07-24,1450.562
2019-07-25,1444.832
2019-07-26,1444.505
2019-07-29,1444.543
2019-07-30,1424.989
2019-07-31,1428.265
2019-08-01,1430.1
2019-08-02,1400.813
2019-08-05,1373.367
2019-08-06,1371.916
2019-08-07,1379.306
2019-08-08,1401.129
2019-08-09,1389.764
2019-08-12,1384.049
2019-08-13,1384.298
2019-08-14,1354.023
2019-08-15,1341.375
2019-08-16,1358.597
2019-08-19,1375.678
2019-08-20,1366.655
2019-08-21,1391.057
2019-08-22,1382.846
2019-08-23,1378.051
2019-08-26,1374.78
2019-08-27,1382.922
2019-08-28,1371.453
2019-08-29,1385.072
2019-08-30,1394.448
2019-09-02,1391.39
2019-09-03,1386.664
2019-09-04,1408.765
2019-09-05,1424.134
2019-09-06,1430.113
2019-09-09,1424.819
2019-09-10,1412.785
2019-09-11,1425.867
2019-09-12,1431.327
2019-09-13,1444.717
2019-09-16,1426.988
2019-09-17,1432.619
2019-09-18,1433.953
2019-09-19,1439.532
2019-09-20,1433.119
2019-09-23,1417.122
2019-09-24,1422.644
2019-09-25,1403.54
2019-09-26,1409.263
2019-09-27,1416.032
2019-09-30,1412.736
2019-10-01,1400.736
2019-10-02,1368.443
2019-10-03,1373.103
2019-10-04,1386.42
2019-10-07,1395.904
2019-10-08,1372.866
2019-10-09,1379.835
2019-10-10,1390.114
2019-10-11,1427.256
2019-10-14,1421.068
2019-10-15,1442.132
2019-10-16,1439.597
2019-10-17,1449.503
2019-10-18,1445.302
2019-10-21,1453.015
2019-10-22,1448.549
2019-10-23,1443.497
2019-10-24,1453.821
2019-10-25,1454.762
2019-10-28,1465.693
2019-10-29,1466.663
2019-10-30,1471.411
2019-10-31,1470.408
2019-11-01,1485.282
2019-11-04,1496.226
2019-11-05,1486.158
2019-11-06,1486.365
2019-11-07,1492.179
2019-11-08,1487.651
2019-11-11,1490.357
2019-11-12,1489.053
2019-11-13,1490.19
2019-11-14,1486.616
2019-11-15,1501.462
2019-11-18,1505.73
