Date,ITALY LARGE CAP Large Cap
2010-09-15,529.77
2010-09-16,528.033
2010-09-17,521.204
2010-09-20,530.708
2010-09-21,532.21
2010-09-22,534.404
2010-09-23,528.943
2010-09-24,543.039
2010-09-27,542.742
2010-09-28,544.757
2010-09-29,543.272
2010-09-30,548.725
2010-10-01,550.481
2010-10-04,539.549
2010-10-05,556.372
2010-10-06,560.699
2010-10-07,566.245
2010-10-08,568.282
2010-10-11,568.902
2010-10-12,563.331
2010-10-13,579.227
2010-10-14,583.771
2010-10-15,579.646
2010-10-18,583.079
2010-10-19,574.655
2010-10-20,587.511
2010-10-21,594.407
2010-10-22,588.064
2010-10-25,587.862
2010-10-26,580.878
2010-10-27,573.354
2010-10-28,586.435
2010-10-29,585.128
2010-11-01,578.162
2010-11-02,590.174
2010-11-03,584.226
2010-11-04,600.354
2010-11-05,585.154
2010-11-08,580.507
2010-11-09,591.038
2010-11-10,569.989
2010-11-11,564.273
2010-11-12,563.481
2010-11-15,564.221
2010-11-16,551.123
2010-11-17,552.394
2010-11-18,561.37
2010-11-19,560.956
2010-11-22,550.788
2010-11-23,532.531
2010-11-24,529.478
2010-11-25,528.745
2010-11-26,519.221
2010-11-29,500.976
2010-11-30,493.666
2010-12-01,507.167
2010-12-02,523.918
2010-12-03,533.42
2010-12-06,525.038
2010-12-07,532.926
2010-12-08,534.445
2010-12-09,536.189
2010-12-10,536.566
2010-12-13,548.039
2010-12-14,550.305
2010-12-15,540.321
2010-12-16,534.03
2010-12-17,524.675
2010-12-20,530.242
2010-12-21,541.266
2010-12-22,540.027
2010-12-23,539.782
2010-12-24,541.909
2010-12-27,536.434
2010-12-28,534.405
2010-12-29,535.078
2010-12-30,532.97
2010-12-31,538.327
2011-01-03,543.275
2011-01-04,544.409
2011-01-05,537.664
2011-01-06,536.156
2011-01-07,531.952
2011-01-10,518.316
2011-01-11,523.789
2011-01-12,548.252
2011-01-13,565.259
2011-01-14,570.431
2011-01-17,563.631
2011-01-18,573.802
2011-01-19,582.508
2011-01-20,581.693
2011-01-21,597.979
2011-01-24,604.096
2011-01-25,598.771
2011-01-26,600.972
2011-01-27,609.897
2011-01-28,596.82
2011-01-31,600.613
2011-02-01,619.622
2011-02-02,624.368
2011-02-03,610.784
2011-02-04,611.878
2011-02-07,615.254
2011-02-08,619.722
2011-02-09,620.065
2011-02-10,613.636
2011-02-11,614.482
2011-02-14,609.162
2011-02-15,616.476
2011-02-16,624.826
2011-02-17,627.62
2011-02-18,627.522
2011-02-21,605.693
2011-02-22,600.275
2011-02-23,601.344
2011-02-24,603.882
2011-02-25,614.163
2011-02-28,621.709
2011-03-01,615.659
2011-03-02,617.943
2011-03-03,619.267
2011-03-04,622.028
2011-03-07,620.753
2011-03-08,622.509
2011-03-09,624.604
2011-03-10,609.345
2011-03-11,605.572
2011-03-14,607.547
2011-03-15,594.93
2011-03-16,577.83
2011-03-17,590.472
2011-03-18,596.166
2011-03-21,607.905
2011-03-22,611.852
2011-03-23,612.12
2011-03-24,624.492
2011-03-25,620.42
2011-03-28,620.074
2011-03-29,614.61
2011-03-30,622.192
2011-03-31,619.056
2011-04-01,623.785
2011-04-04,629.751
2011-04-05,629.424
2011-04-06,642.173
2011-04-07,637.628
2011-04-08,649.011
2011-04-11,649.308
2011-04-12,640.64
2011-04-13,643.551
2011-04-14,634.765
2011-04-15,632.557
2011-04-18,606.332
2011-04-19,612.209
2011-04-20,628.515
2011-04-21,639.122
2011-04-22,639.122
2011-04-25,638.662
2011-04-26,643.369
2011-04-27,654.563
2011-04-28,667.739
2011-04-29,670.176
2011-05-02,671.595
2011-05-03,666.063
2011-05-04,655.521
2011-05-05,637.789
2011-05-06,638.917
2011-05-09,619.782
2011-05-10,632.553
2011-05-11,631.468
2011-05-12,619.596
2011-05-13,621.151
2011-05-16,619.646
2011-05-17,609.144
2011-05-18,614.64
2011-05-19,618.219
2011-05-20,605.347
2011-05-23,587.286
2011-05-24,592.25
2011-05-25,596.951
2011-05-26,594.354
2011-05-27,606.081
2011-05-30,604.855
2011-05-31,619.445
2011-06-01,614.776
2011-06-02,611.202
2011-06-03,619.025
2011-06-06,611.785
2011-06-07,617.683
2011-06-08,606.803
2011-06-09,606.025
2011-06-10,591.78
2011-06-13,591.071
2011-06-14,603.372
2011-06-15,582.291
2011-06-16,575.263
2011-06-17,589.737
2011-06-20,579.189
2011-06-21,594.029
2011-06-22,594.005
2011-06-23,567.798
2011-06-24,558.723
2011-06-27,567.254
2011-06-28,575.241
2011-06-29,589.35
2011-06-30,602.506
2011-07-01,611.76
2011-07-04,609.938
2011-07-05,601.919
2011-07-06,581.576
2011-07-07,582.636
2011-07-08,558.835
2011-07-11,526.466
2011-07-12,531.823
2011-07-13,548.608
2011-07-14,543.353
2011-07-15,536.61
2011-07-18,517.589
2011-07-19,533.595
2011-07-20,550.32
2011-07-21,578.374
2011-07-22,576.634
2011-07-25,561.964
2011-07-26,571.595
2011-07-27,551.736
2011-07-28,551.129
2011-07-29,550.026
2011-08-01,523.363
2011-08-02,513.521
2011-08-03,507.672
2011-08-04,477.86
2011-08-05,474.117
2011-08-08,464.873
2011-08-09,466.182
2011-08-10,434.587
2011-08-11,454.441
2011-08-12,470.615
2011-08-15,478.23
2011-08-16,473.533
2011-08-17,482.891
2011-08-18,450.447
2011-08-19,441.31
2011-08-22,450.141
2011-08-23,446.367
2011-08-24,453.962
2011-08-25,450.24
2011-08-26,446.118
2011-08-29,461.998
2011-08-30,458.12
2011-08-31,471.032
2011-09-01,470.135
2011-09-02,450.632
2011-09-05,426.269
2011-09-06,415.598
2011-09-07,432.935
2011-09-08,434.973
2011-09-09,405.334
2011-09-12,386.002
2011-09-13,395.104
2011-09-14,403.21
2011-09-15,422.927
2011-09-16,416.687
2011-09-19,399.835
2011-09-20,409.762
2011-09-21,403.313
2011-09-22,377.773
2011-09-23,384.795
2011-09-26,395.771
2011-09-27,421.52
2011-09-28,417.918
2011-09-29,429.222
2011-09-30,416.288
2011-10-03,405.959
2011-10-04,396.872
2011-10-05,414.269
2011-10-06,431.556
2011-10-07,441.581
2011-10-10,462.322
2011-10-11,459.062
2011-10-12,478.645
2011-10-13,458.685
2011-10-14,477.15
2011-10-17,463.942
2011-10-18,462.072
2011-10-19,476.397
2011-10-20,457.483
2011-10-21,476.36
2011-10-24,478.833
2011-10-25,475.211
2011-10-26,473.51
2011-10-27,511.435
2011-10-28,504.509
2011-10-31,478.245
2011-11-01,438.189
2011-11-02,452.567
2011-11-03,463.885
2011-11-04,452.826
2011-11-07,458.864
2011-11-08,464.65
2011-11-09,440.773
2011-11-10,443.885
2011-11-11,464.095
2011-11-14,452.526
2011-11-15,445.212
2011-11-16,449.981
2011-11-17,443.631
2011-11-18,444.886
2011-11-21,424.721
2011-11-22,419.288
2011-11-23,405.101
2011-11-24,403.608
2011-11-25,403.248
2011-11-28,424.867
2011-11-29,425.345
2011-11-30,447.764
2011-12-01,447.445
2011-12-02,452.263
2011-12-05,465.025
2011-12-06,460.794
2011-12-07,455.225
2011-12-08,434.18
2011-12-09,450.219
2011-12-12,430.402
2011-12-13,425.207
2011-12-14,408.481
2011-12-15,415.027
2011-12-16,413.265
2011-12-19,412.511
2011-12-20,425.749
2011-12-21,420.567
2011-12-22,426.827
2011-12-23,427.749
2011-12-26,427.749
2011-12-27,424.864
2011-12-28,417.861
2011-12-29,420.543
2011-12-30,428.254
2012-01-02,437.682
2012-01-03,444.859
2012-01-04,432.304
2012-01-05,413.876
2012-01-06,408.041
2012-01-09,400.865
2012-01-10,414.517
2012-01-11,412.603
2012-01-12,424.907
2012-01-13,416.105
2012-01-16,420.623
2012-01-17,427.252
2012-01-18,427.636
2012-01-19,442.109
2012-01-20,441.233
2012-01-23,454.498
2012-01-24,453.223
2012-01-25,447.747
2012-01-26,460.572
2012-01-27,453.854
2012-01-30,449.194
2012-01-31,451.421
2012-02-01,465.214
2012-02-02,463.673
2012-02-03,466.219
2012-02-06,463.087
2012-02-07,472.788
2012-02-08,478.774
2012-02-09,480.832
2012-02-10,468.795
2012-02-13,470.553
2012-02-14,469.712
2012-02-15,468.057
2012-02-16,463.002
2012-02-17,470.803
2012-02-20,478.428
2012-02-21,476.296
2012-02-22,472.55
2012-02-23,469.406
2012-02-24,480.431
2012-02-27,474.269
2012-02-28,475.077
2012-02-29,473.094
2012-03-01,484.107
2012-03-02,480.722
2012-03-05,479.179
2012-03-06,460.889
2012-03-07,464.768
2012-03-08,476.011
2012-03-09,466.093
2012-03-12,467.205
2012-03-13,475.139
2012-03-14,472.927
2012-03-15,479.01
2012-03-16,487.086
2012-03-19,491.338
2012-03-20,485.618
2012-03-21,477.377
2012-03-22,469.924
2012-03-23,471.905
2012-03-26,478.535
2012-03-27,473.894
2012-03-28,471.867
2012-03-29,457.389
2012-03-30,460.503
2012-04-02,459.431
2012-04-03,451.81
2012-04-04,434.897
2012-04-05,432.552
2012-04-06,432.552
2012-04-09,432.8
2012-04-10,412.337
2012-04-11,419.482
2012-04-12,424.551
2012-04-13,408.305
2012-04-16,410.949
2012-04-17,427.796
2012-04-18,418.08
2012-04-19,410.104
2012-04-20,416.594
2012-04-23,400.208
2012-04-24,411.878
2012-04-25,422.452
2012-04-26,422.386
2012-04-27,430.969
2012-04-30,424.764
2012-05-01,424.427
2012-05-02,411.669
2012-05-03,409.833
2012-05-04,402.17
2012-05-07,409.254
2012-05-08,399.875
2012-05-09,394.284
2012-05-10,401.03
2012-05-11,401.826
2012-05-14,387.054
2012-05-15,375.854
2012-05-16,373.926
2012-05-17,368.062
2012-05-18,367.555
2012-05-21,370.134
2012-05-22,382.1
2012-05-23,362.892
2012-05-24,367.849
2012-05-25,367.161
2012-05-28,365.476
2012-05-29,365.264
2012-05-30,355.08
2012-05-31,355.819
2012-06-01,352.428
2012-06-04,360.17
2012-06-05,361.343
2012-06-06,374.777
2012-06-07,379.497
2012-06-08,374.505
2012-06-11,366.367
2012-06-12,363.297
2012-06-13,364.878
2012-06-14,370.609
2012-06-15,379.523
2012-06-18,370.26
2012-06-19,385.984
2012-06-20,393.041
2012-06-21,389.889
2012-06-22,384.657
2012-06-25,368.68
2012-06-26,365.985
2012-06-27,375.264
2012-06-28,377.334
2012-06-29,409.646
2012-07-02,408.236
2012-07-03,415.315
2012-07-04,408.092
2012-07-05,396.136
2012-07-06,384.342
2012-07-09,387.028
2012-07-10,386.849
2012-07-11,387.534
2012-07-12,377.91
2012-07-13,383.541
2012-07-16,381.314
2012-07-17,377.126
2012-07-18,381.022
2012-07-19,381.296
2012-07-20,362.432
2012-07-23,349.809
2012-07-24,339.925
2012-07-25,344.074
2012-07-26,369.533
2012-07-27,382.88
2012-07-30,387.915
2012-07-31,388.032
2012-08-01,387.939
2012-08-02,367.707
2012-08-03,397.279
2012-08-06,405.006
2012-08-07,414.543
2012-08-08,413.357
2012-08-09,410.37
2012-08-10,407.697
2012-08-13,408.312
2012-08-14,411.024
2012-08-15,409.706
2012-08-16,418.678
2012-08-17,419.777
2012-08-20,417.77
2012-08-21,431.411
2012-08-22,425.422
2012-08-23,423.112
2012-08-24,419.137
2012-08-27,422.662
2012-08-28,423.275
2012-08-29,421.04
2012-08-30,416.152
2012-08-31,428.861
2012-09-03,431.397
2012-09-04,428.355
2012-09-05,426.194
2012-09-06,445.233
2012-09-07,460.758
2012-09-10,459.098
2012-09-11,464.713
2012-09-12,470.539
2012-09-13,467.55
2012-09-14,487.91
2012-09-17,483.112
2012-09-18,469.344
2012-09-19,471.182
2012-09-20,460.27
2012-09-21,466.953
2012-09-24,462.321
2012-09-25,465.499
2012-09-26,446.644
2012-09-27,448.244
2012-09-28,438.032
2012-10-01,450.768
2012-10-02,450.336
2012-10-03,449.698
2012-10-04,451.238
2012-10-05,464.043
2012-10-08,452.459
2012-10-09,448.599
2012-10-10,448.653
2012-10-11,453.809
2012-10-12,450.237
2012-10-15,451.625
2012-10-16,466.712
2012-10-17,476.989
2012-10-18,474.336
2012-10-19,462.899
2012-10-22,463.981
2012-10-23,452.067
2012-10-24,455.84
2012-10-25,449.894
2012-10-26,451.027
2012-10-29,444.184
2012-10-30,453.086
2012-10-31,453.885
2012-11-01,459.811
2012-11-02,455.245
2012-11-05,446.807
2012-11-06,451.189
2012-11-07,439.336
2012-11-08,436.08
2012-11-09,436.29
2012-11-12,435.852
2012-11-13,441.786
2012-11-14,440.984
2012-11-15,441.062
2012-11-16,429.281
2012-11-19,446.094
2012-11-20,445.763
2012-11-21,449.703
2012-11-22,456.131
2012-11-23,461.348
2012-11-26,457.558
2012-11-27,454.736
2012-11-28,453.626
2012-11-29,467.91
2012-11-30,466.142
2012-12-03,470.087
2012-12-04,475.129
2012-12-05,470.453
2012-12-06,464.143
2012-12-07,458.232
2012-12-10,449.152
2012-12-11,458.04
2012-12-12,464.516
2012-12-13,467.878
2012-12-14,469.815
2012-12-17,473.576
2012-12-18,478.786
2012-12-19,485.503
2012-12-20,485.746
2012-12-21,482.445
2012-12-24,483.196
2012-12-25,483.196
2012-12-26,484.184
2012-12-27,485.577
2012-12-28,480.934
2012-12-31,479.589
2013-01-01,479.589
2013-01-02,500.292
2013-01-03,494.821
2013-01-04,493.491
2013-01-07,491.599
2013-01-08,491.894
2013-01-09,501.558
2013-01-10,510.883
2013-01-11,518.003
2013-01-14,514.79
2013-01-15,516.915
2013-01-16,511.691
2013-01-17,519.583
2013-01-18,514.928
2013-01-21,517.298
2013-01-22,518.537
2013-01-23,515.731
2013-01-24,524.463
2013-01-25,526.007
2013-01-28,530.038
2013-01-29,531.119
2013-01-30,514.333
2013-01-31,518.384
2013-02-01,517.892
2013-02-04,490.523
2013-02-05,496.285
2013-02-06,492.492
2013-02-07,477.895
2013-02-08,482.388
2013-02-11,478.392
2013-02-12,485.136
2013-02-13,486.429
2013-02-14,477.144
2013-02-15,477.827
2013-02-18,475.392
2013-02-19,482.537
2013-02-20,478.158
2013-02-21,458.432
2013-02-22,463.861
2013-02-25,468.55
2013-02-26,441.205
2013-02-27,450.167
2013-02-28,450.973
2013-03-01,441.346
2013-03-04,438.446
2013-03-05,453.166
2013-03-06,450.445
2013-03-07,455.901
2013-03-08,458.619
2013-03-11,456.837
2013-03-12,457.146
2013-03-13,446.504
2013-03-14,459.812
2013-03-15,458.987
2013-03-18,450.378
2013-03-19,440.839
2013-03-20,452.693
2013-03-21,449.345
2013-03-22,455.583
2013-03-25,440.321
2013-03-26,434.564
2013-03-27,428.053
2013-03-28,429.635
2013-03-29,429.635
2013-04-01,429.836
2013-04-02,437.471
2013-04-03,426.986
2013-04-04,427.199
2013-04-05,434.813
2013-04-08,436.106
2013-04-09,443.802
2013-04-10,456.404
2013-04-11,459.9
2013-04-12,452.735
2013-04-15,447.433
2013-04-16,445.394
2013-04-17,438.655
2013-04-18,442.88
2013-04-19,449.531
2013-04-22,455.439
2013-04-23,466.762
2013-04-24,469.151
2013-04-25,470.389
2013-04-26,469.623
2013-04-29,482.808
2013-04-30,481.264
2013-05-01,481.592
2013-05-02,475.76
2013-05-03,483.266
2013-05-06,478.814
2013-05-07,485.967
2013-05-08,491.004
2013-05-09,484.945
2013-05-10,485.479
2013-05-13,482.649
2013-05-14,487.499
2013-05-15,486.427
2013-05-16,489.363
2013-05-17,487.631
2013-05-20,490.992
2013-05-21,489.226
2013-05-22,493.286
2013-05-23,479.915
2013-05-24,476.474
2013-05-27,483.675
2013-05-28,491.277
2013-05-29,487.256
2013-05-30,491.293
2013-05-31,481.802
2013-06-03,479.981
2013-06-04,482.949
2013-06-05,477.83
2013-06-06,470.251
2013-06-07,476.333
2013-06-10,471.732
2013-06-11,466.579
2013-06-12,461.642
2013-06-13,462.705
2013-06-14,465.778
2013-06-17,463.976
2013-06-18,464.032
2013-06-19,459.418
2013-06-20,437.369
2013-06-21,428.707
2013-06-24,427.068
2013-06-25,424.976
2013-06-26,431.513
2013-06-27,433.398
2013-06-28,427.992
2013-07-01,435.497
2013-07-02,432.07
2013-07-03,428.046
2013-07-04,439.899
2013-07-05,427.995
2013-07-08,435.807
2013-07-09,434.214
2013-07-10,431.984
2013-07-11,438.937
2013-07-12,432.345
2013-07-15,436.877
2013-07-16,437.753
2013-07-17,441.351
2013-07-18,450.333
2013-07-19,454.655
2013-07-22,459.828
2013-07-23,462.028
2013-07-24,469.051
2013-07-25,468.54
2013-07-26,469.225
2013-07-29,463.997
2013-07-30,472.431
2013-07-31,471.691
2013-08-01,480.354
2013-08-02,481.429
2013-08-05,477.812
2013-08-06,477.59
2013-08-07,483.397
2013-08-08,494.526
2013-08-09,493.803
2013-08-12,492.735
2013-08-13,493.136
2013-08-14,495.821
2013-08-15,495.26
2013-08-16,505.628
2013-08-19,493.686
2013-08-20,490.139
2013-08-21,483.978
2013-08-22,494.838
2013-08-23,500.497
2013-08-26,490.147
2013-08-27,479.996
2013-08-28,483.994
2013-08-29,483.401
2013-08-30,476.794
2013-09-02,486.123
2013-09-03,482.841
2013-09-04,478.958
2013-09-05,480.019
2013-09-06,487.633
2013-09-09,495.089
2013-09-10,498.854
2013-09-11,505.743
2013-09-12,504.588
2013-09-13,503.954
2013-09-16,512.037
2013-09-17,512.212
2013-09-18,513.716
2013-09-19,529.588
2013-09-20,525.168
2013-09-23,524.259
2013-09-24,528.322
2013-09-25,528.838
2013-09-26,522.217
2013-09-27,518.263
2013-09-30,512.727
2013-10-01,527.68
2013-10-02,533.374
2013-10-03,531.554
2013-10-04,536.501
2013-10-07,537.749
2013-10-08,536.901
2013-10-09,540.008
2013-10-10,549.076
2013-10-11,551.975
2013-10-14,553.21
2013-10-15,552.431
2013-10-16,561.616
2013-10-17,566.464
2013-10-18,570.424
2013-10-21,568.976
2013-10-22,575.217
2013-10-23,564.259
2013-10-24,571.782
2013-10-25,565.012
2013-10-28,563.134
2013-10-29,575.464
2013-10-30,574.882
2013-10-31,573.671
2013-11-01,564.51
2013-11-04,569.924
2013-11-05,560.751
2013-11-06,568.001
2013-11-07,548.244
2013-11-08,549.461
2013-11-11,556.08
2013-11-12,553.31
2013-11-13,545.267
2013-11-14,550.226
2013-11-15,547.864
2013-11-18,562.042
2013-11-19,551.503
2013-11-20,547.767
2013-11-21,550.967
2013-11-22,551.698
2013-11-25,550.456
2013-11-26,552.211
2013-11-27,556.703
2013-11-28,562.91
2013-11-29,562.075
2013-12-02,551.345
2013-12-03,541.422
2013-12-04,538.577
2013-12-05,532.512
2013-12-06,537.77
2013-12-09,542.967
2013-12-10,542.58
2013-12-11,535.13
2013-12-12,528.867
2013-12-13,527.795
2013-12-16,543.459
2013-12-17,532.253
2013-12-18,539.217
2013-12-19,545.263
2013-12-20,549.013
2013-12-23,553.923
2013-12-24,552.326
2013-12-25,552.326
2013-12-26,553.357
2013-12-27,565.066
2013-12-30,566.338
2013-12-31,564.903
2014-01-01,564.903
2014-01-02,555.868
2014-01-03,560.34
2014-01-06,565.742
2014-01-07,572.769
2014-01-08,573.226
2014-01-09,573.02
2014-01-10,578.865
2014-01-13,579.471
2014-01-14,580.718
2014-01-15,585.887
2014-01-16,580.061
2014-01-17,579.801
2014-01-20,582.064
2014-01-21,582.002
2014-01-22,583.956
2014-01-23,584.443
2014-01-24,569.796
2014-01-27,569.495
2014-01-28,572.436
2014-01-29,567.374
2014-01-30,566.42
2014-01-31,563.879
2014-02-03,551.029
2014-02-04,553.501
2014-02-05,554.809
2014-02-06,570.152
2014-02-07,577.529
2014-02-10,577.83
2014-02-11,585.047
2014-02-12,589.003
2014-02-13,591.514
2014-02-14,601.253
2014-02-17,603.028
2014-02-18,606.562
2014-02-19,605.176
2014-02-20,603.964
2014-02-21,602.697
2014-02-24,605.356
2014-02-25,604.757
2014-02-26,597.329
2014-02-27,594.256
2014-02-28,602.944
2014-03-03,581.216
2014-03-04,600.36
2014-03-05,607.75
2014-03-06,614.565
2014-03-07,608.519
2014-03-10,613.858
2014-03-11,616.853
2014-03-12,617.641
2014-03-13,612.36
2014-03-14,605.343
2014-03-17,620.79
2014-03-18,627.958
2014-03-19,626.357
2014-03-20,624.172
2014-03-21,621.83
2014-03-24,611.964
2014-03-25,618.375
2014-03-26,626.519
2014-03-27,626.403
2014-03-28,636.727
2014-03-31,641.789
2014-04-01,647.068
2014-04-02,639.715
2014-04-03,646.627
2014-04-04,650.723
2014-04-07,647.607
2014-04-08,642.09
2014-04-09,644.258
2014-04-10,639.228
2014-04-11,632.915
2014-04-14,635.266
2014-04-15,622.777
2014-04-16,641.7
2014-04-17,645.004
2014-04-18,645.004
2014-04-21,643.535
2014-04-22,653.009
2014-04-23,647.53
2014-04-24,651.787
2014-04-25,640.514
2014-04-28,642.985
2014-04-29,656.547
2014-04-30,653.387
2014-05-01,653.387
2014-05-02,652.352
2014-05-05,649.286
2014-05-06,648.763
2014-05-07,645.214
2014-05-08,658.215
2014-05-09,645.507
2014-05-12,648.375
2014-05-13,638.226
2014-05-14,638.251
2014-05-15,617.077
2014-05-16,623.194
2014-05-19,619.739
2014-05-20,619.756
2014-05-21,626.136
2014-05-22,620.117
2014-05-23,629.105
2014-05-26,651.556
2014-05-27,646.717
2014-05-28,651.752
2014-05-29,650.969
2014-05-30,653.716
2014-06-02,656.985
2014-06-03,654.495
2014-06-04,653.676
2014-06-05,664.14
2014-06-06,675.884
2014-06-09,677.83
2014-06-10,678.449
2014-06-11,670.291
2014-06-12,669.77
2014-06-13,670.01
2014-06-16,666.768
2014-06-17,665.887
2014-06-18,668.623
2014-06-19,679.127
2014-06-20,668.796
2014-06-23,663.559
2014-06-24,662.282
2014-06-25,658.912
2014-06-26,654.107
2014-06-27,654.721
2014-06-30,658.376
2014-07-01,664.816
2014-07-02,666.423
2014-07-03,669.864
2014-07-04,659.129
2014-07-07,651.28
2014-07-08,635.781
2014-07-09,641.808
2014-07-10,629.177
2014-07-11,632.57
2014-07-14,638.452
2014-07-15,625.434
2014-07-16,643.814
2014-07-17,627.216
2014-07-18,631.189
2014-07-21,622.779
2014-07-22,634.427
2014-07-23,634.243
2014-07-24,645.813
2014-07-25,637.579
2014-07-28,635.881
2014-07-29,640.119
2014-07-30,631.663
2014-07-31,623.301
2014-08-01,619.536
2014-08-04,621.357
2014-08-05,609.877
2014-08-06,595.024
2014-08-07,583.856
2014-08-08,587.848
2014-08-11,593.584
2014-08-12,588.911
2014-08-13,594.598
2014-08-14,592.496
2014-08-15,592.606
2014-08-18,595.216
2014-08-19,594.046
2014-08-20,591.575
2014-08-21,603.308
2014-08-22,596.277
2014-08-25,608.792
2014-08-26,616.294
2014-08-27,618.745
2014-08-28,605.719
2014-08-29,609.017
2014-09-01,604.643
2014-09-02,606.787
2014-09-03,618.982
2014-09-04,629.024
2014-09-05,626.44
2014-09-08,623.753
2014-09-09,618.767
2014-09-10,618.752
2014-09-11,618.598
2014-09-12,616.965
2014-09-15,611.494
2014-09-16,610.777
2014-09-17,621.423
2014-09-18,620.931
2014-09-19,612.154
2014-09-22,606.229
2014-09-23,598.122
2014-09-24,607.429
2014-09-25,597.121
2014-09-26,606.008
2014-09-29,597.927
2014-09-30,605.996
2014-10-01,598.952
2014-10-02,577.69
2014-10-03,579.634
2014-10-06,579.21
2014-10-07,571.198
2014-10-08,569.527
2014-10-09,563.617
2014-10-10,554.252
2014-10-13,554.416
2014-10-14,554.847
2014-10-15,534.522
2014-10-16,528.408
2014-10-17,544.063
2014-10-20,539.478
2014-10-21,551.532
2014-10-22,555.116
2014-10-23,559.623
2014-10-24,561.797
2014-10-27,553.209
2014-10-28,568.394
2014-10-29,560.047
2014-10-30,556.039
2014-10-31,569.895
2014-11-03,554.75
2014-11-04,545.51
2014-11-05,556.395
2014-11-06,550.246
2014-11-07,542.447
2014-11-10,550.014
2014-11-11,548.375
2014-11-12,533.12
2014-11-13,533.965
2014-11-14,539.256
2014-11-17,545.023
2014-11-18,551.396
2014-11-19,553.59
2014-11-20,548.446
2014-11-21,565.83
2014-11-24,565.331
2014-11-25,569.453
2014-11-26,568.38
2014-11-27,570.537
2014-11-28,566.911
2014-12-01,557.101
2014-12-02,556.791
2014-12-03,558.143
2014-12-04,548.098
2014-12-05,559.55
2014-12-08,554.453
2014-12-09,545.833
2014-12-10,541.949
2014-12-11,542.458
2014-12-12,527.919
2014-12-15,510.318
2014-12-16,530.586
2014-12-17,523.785
2014-12-18,533.937
2014-12-19,531.272
2014-12-22,533.004
2014-12-23,537.254
2014-12-24,537.828
2014-12-25,537.828
2014-12-26,536.99
2014-12-29,530.113
2014-12-30,525.356
2014-12-31,522.592
2015-01-01,522.592
2015-01-02,522.42
2015-01-05,489.592
2015-01-06,489.742
2015-01-07,484.388
2015-01-08,502.342
2015-01-09,486.738
2015-01-12,491.576
2015-01-13,500.025
2015-01-14,491.681
2015-01-15,496.097
2015-01-16,503.578
2015-01-19,512.367
2015-01-20,513.152
2015-01-21,522.114
2015-01-22,526.912
2015-01-23,520.612
2015-01-26,525.442
2015-01-27,530.223
2015-01-28,522.848
2015-01-29,525.32
2015-01-30,520.179
2015-02-02,521.217
2015-02-03,539.689
2015-02-04,533.92
2015-02-05,530.397
2015-02-06,523.902
2015-02-09,513.792
2015-02-10,522.468
2015-02-11,516.541
2015-02-12,529.179
2015-02-13,538.471
2015-02-16,536.97
2015-02-17,540.028
2015-02-18,548.69
2015-02-19,551.853
2015-02-20,551.055
2015-02-23,552.721
2015-02-24,556.906
2015-02-25,553.804
2015-02-26,552.373
2015-02-27,557.484
2015-03-02,554.641
2015-03-03,547.793
2015-03-04,544.296
2015-03-05,548.172
2015-03-06,539.691
2015-03-09,542.432
2015-03-10,528.117
2015-03-11,532.743
2015-03-12,533.035
2015-03-13,523.005
2015-03-16,530.828
2015-03-17,528.699
2015-03-18,526.614
2015-03-19,530.85
2015-03-20,550.52
2015-03-23,553.782
2015-03-24,559.545
2015-03-25,558.75
2015-03-26,550.297
2015-03-27,550.764
2015-03-30,553.931
2015-03-31,546.039
2015-04-01,552.681
2015-04-02,556.562
2015-04-03,556.562
2015-04-06,564.284
2015-04-07,566.37
2015-04-08,558.489
2015-04-09,557.02
2015-04-10,556.271
2015-04-13,556.429
2015-04-14,556.943
2015-04-15,560.431
2015-04-16,555.24
2015-04-17,545.786
2015-04-20,552.531
2015-04-21,548.931
2015-04-22,549.87
2015-04-23,552.612
2015-04-24,560.941
2015-04-27,569.778
2015-04-28,568.855
2015-04-29,566.36
2015-04-30,572.812
2015-05-01,573.681
2015-05-04,575.658
2015-05-05,559.284
2015-05-06,569.644
2015-05-07,567.704
2015-05-08,577.996
2015-05-11,574.237
2015-05-12,574.686
2015-05-13,583.122
2015-05-14,593.42
2015-05-15,593.839
2015-05-18,589.537
2015-05-19,591.125
2015-05-20,591.932
2015-05-21,592.333
2015-05-22,588.425
2015-05-25,576.372
2015-05-26,569.602
2015-05-27,582.103
2015-05-28,580.791
2015-05-29,576.556
2015-06-01,571.726
2015-06-02,587.331
2015-06-03,595.307
2015-06-04,589.491
2015-06-05,568.688
2015-06-08,568.641
2015-06-09,567.287
2015-06-10,585.777
2015-06-11,584.995
2015-06-12,578.785
2015-06-15,563.835
2015-06-16,563.2
2015-06-17,559.316
2015-06-18,575.33
2015-06-19,578.33
2015-06-22,603.77
2015-06-23,593.976
2015-06-24,590.822
2015-06-25,595.508
2015-06-26,596.841
2015-06-29,566.554
2015-06-30,563.287
2015-07-01,573.182
2015-07-02,565.318
2015-07-03,562.275
2015-07-06,537.485
2015-07-07,515.749
2015-07-08,535.427
2015-07-09,553.766
2015-07-10,578.033
2015-07-13,575.651
2015-07-14,573.486
2015-07-15,579.016
2015-07-16,585.793
2015-07-17,582.44
2015-07-20,588.777
2015-07-21,584.881
2015-07-22,581.434
2015-07-23,583.523
2015-07-24,580.183
2015-07-27,569.886
2015-07-28,579.669
