Date,EM (EMERGING MARKETS) LARGE GROWTH Large Cap
2010-08-06,1012.935
2010-08-09,1018.381
2010-08-10,1005.185
2010-08-11,985.491
2010-08-12,978.651
2010-08-13,983.531
2010-08-16,989.457
2010-08-17,998.641
2010-08-18,999.37
2010-08-19,1001.282
2010-08-20,994.206
2010-08-23,992.225
2010-08-24,978.187
2010-08-25,967.367
2010-08-26,971.06
2010-08-27,974.188
2010-08-30,977.031
2010-08-31,974.618
2010-09-01,993.362
2010-09-02,999.063
2010-09-03,1006.462
2010-09-06,1014.367
2010-09-07,1008.706
2010-09-08,1008.778
2010-09-09,1012.532
2010-09-10,1016.543
2010-09-13,1038.834
2010-09-14,1042.066
2010-09-15,1044.132
2010-09-16,1037.292
2010-09-17,1042.451
2010-09-20,1050.963
2010-09-21,1052.028
2010-09-22,1056.28
2010-09-23,1055.518
2010-09-24,1061.609
2010-09-27,1068.062
2010-09-28,1069.752
2010-09-29,1079.604
2010-09-30,1086.204
2010-10-01,1097.117
2010-10-04,1100.874
2010-10-05,1106.518
2010-10-06,1116.593
2010-10-07,1112.432
2010-10-08,1112.092
2010-10-11,1119.829
2010-10-12,1111.46
2010-10-13,1132.273
2010-10-14,1140.675
2010-10-15,1134.48
2010-10-18,1127.224
2010-10-19,1110.825
2010-10-20,1116.768
2010-10-21,1125.069
2010-10-22,1123.019
2010-10-25,1132.766
2010-10-26,1131.202
2010-10-27,1111.427
2010-10-28,1116.507
2010-10-29,1120.113
2010-11-01,1136.108
2010-11-02,1139.948
2010-11-03,1147.154
2010-11-04,1166.832
2010-11-05,1172.146
2010-11-08,1168.829
2010-11-09,1170.321
2010-11-10,1163.843
2010-11-11,1153.905
2010-11-12,1137.505
2010-11-15,1132.363
2010-11-16,1115.83
2010-11-17,1108.565
2010-11-18,1127.886
2010-11-19,1129.631
2010-11-22,1134.28
2010-11-23,1109.786
2010-11-24,1116.547
2010-11-25,1119.129
2010-11-26,1099.525
2010-11-29,1100.041
2010-11-30,1093.863
2010-12-01,1116.419
2010-12-02,1133.92
2010-12-03,1142.204
2010-12-06,1148.401
2010-12-07,1153.982
2010-12-08,1138.511
2010-12-09,1139.789
2010-12-10,1137.005
2010-12-13,1142.716
2010-12-14,1150.936
2010-12-15,1143.731
2010-12-16,1135.338
2010-12-17,1137.898
2010-12-20,1133.471
2010-12-21,1146.539
2010-12-22,1150.034
2010-12-23,1151.576
2010-12-24,1150.826
2010-12-27,1147.731
2010-12-28,1148.591
2010-12-29,1160.569
2010-12-30,1169.299
2010-12-31,1174.307
2011-01-03,1186.826
2011-01-04,1188.808
2011-01-05,1184.131
2011-01-06,1178.59
2011-01-07,1170.005
2011-01-10,1157.811
2011-01-11,1164.108
2011-01-12,1184.126
2011-01-13,1183.567
2011-01-14,1180.996
2011-01-17,1177.862
2011-01-18,1182.216
2011-01-19,1183.293
2011-01-20,1164.437
2011-01-21,1156.491
2011-01-24,1157.934
2011-01-25,1156.851
2011-01-26,1166.274
2011-01-27,1164.963
2011-01-28,1147.712
2011-01-31,1138.661
2011-02-01,1149.75
2011-02-02,1153.467
2011-02-03,1151.001
2011-02-04,1147.501
2011-02-07,1145.254
2011-02-08,1142.874
2011-02-09,1123.731
2011-02-10,1102.206
2011-02-11,1106.322
2011-02-14,1123.425
2011-02-15,1122.447
2011-02-16,1125.953
2011-02-17,1132.361
2011-02-18,1143.287
2011-02-21,1141.889
2011-02-22,1121.305
2011-02-23,1113.952
2011-02-24,1103.352
2011-02-25,1116.026
2011-02-28,1125.148
2011-03-01,1130.617
2011-03-02,1132.526
2011-03-03,1148.425
2011-03-04,1160.26
2011-03-07,1153.116
2011-03-08,1157.255
2011-03-09,1157.746
2011-03-10,1136.223
2011-03-11,1128.037
2011-03-14,1137.044
2011-03-15,1110.985
2011-03-16,1114.72
2011-03-17,1107.755
2011-03-18,1114.742
2011-03-21,1127.326
2011-03-22,1138.842
2011-03-23,1141.302
2011-03-24,1154.803
2011-03-25,1165.44
2011-03-28,1160.037
2011-03-29,1164.417
2011-03-30,1181.302
2011-03-31,1193.211
2011-04-01,1207.391
2011-04-04,1215.297
2011-04-05,1217.89
2011-04-06,1228.419
2011-04-07,1228.742
2011-04-08,1231.423
2011-04-11,1225.844
2011-04-12,1202.406
2011-04-13,1213.49
2011-04-14,1213.498
2011-04-15,1211.148
2011-04-18,1192.558
2011-04-19,1196.208
2011-04-20,1227.143
2011-04-21,1240.824
2011-04-22,1239.733
2011-04-25,1238.727
2011-04-26,1238.043
2011-04-27,1236.626
2011-04-28,1235.859
2011-04-29,1238.714
2011-05-02,1242.481
2011-05-03,1219.247
2011-05-04,1201.507
2011-05-05,1195.338
2011-05-06,1196.758
2011-05-09,1195.299
2011-05-10,1198.948
2011-05-11,1198.21
2011-05-12,1180.937
2011-05-13,1179.297
2011-05-16,1171.361
2011-05-17,1167.853
2011-05-18,1178.904
2011-05-19,1178.06
2011-05-20,1178.21
2011-05-23,1150.323
2011-05-24,1161.204
2011-05-25,1153.549
2011-05-26,1171.617
2011-05-27,1184.92
2011-05-30,1185.433
2011-05-31,1207.397
2011-06-01,1206.584
2011-06-02,1198.997
2011-06-03,1195.577
2011-06-06,1189.799
2011-06-07,1193.445
2011-06-08,1184.778
2011-06-09,1182.907
2011-06-10,1167.871
2011-06-13,1162.58
2011-06-14,1173.837
2011-06-15,1166.902
2011-06-16,1144.09
2011-06-17,1137.826
2011-06-20,1133.033
2011-06-21,1148.47
2011-06-22,1153.536
2011-06-23,1142.446
2011-06-24,1151.918
2011-06-27,1148.665
2011-06-28,1158.922
2011-06-29,1172.967
2011-06-30,1187.55
2011-07-01,1200.715
2011-07-04,1215.944
2011-07-05,1212.593
2011-07-06,1209.574
2011-07-07,1216.879
2011-07-08,1212.443
2011-07-11,1190.438
2011-07-12,1167.113
2011-07-13,1186.202
2011-07-14,1184.834
2011-07-15,1185.552
2011-07-18,1172.678
2011-07-19,1180.127
2011-07-20,1186.645
2011-07-21,1190.597
2011-07-22,1201.147
2011-07-25,1193.958
2011-07-26,1201.896
2011-07-27,1195.238
2011-07-28,1192.541
2011-07-29,1184.353
2011-08-01,1195.609
2011-08-02,1173.067
2011-08-03,1148.116
2011-08-04,1113.62
2011-08-05,1080.008
2011-08-08,1024.748
2011-08-09,1008.76
2011-08-10,1019.623
2011-08-11,1029.209
2011-08-12,1028.733
2011-08-15,1053.713
2011-08-16,1058.871
2011-08-17,1065.971
2011-08-18,1031.576
2011-08-19,1001.649
2011-08-22,995.24
2011-08-23,1018.049
2011-08-24,1010.099
2011-08-25,1004.747
2011-08-26,1010.457
2011-08-29,1039.32
2011-08-30,1050.499
2011-08-31,1072.977
2011-09-01,1078.089
2011-09-02,1060.152
2011-09-05,1024.049
2011-09-06,1022.491
2011-09-07,1045.892
2011-09-08,1049.207
2011-09-09,1028.124
2011-09-12,1003.113
2011-09-13,997.712
2011-09-14,986.274
2011-09-15,999.322
2011-09-16,1013.331
2011-09-19,985.082
2011-09-20,988.308
2011-09-21,975.763
2011-09-22,912.645
2011-09-23,893.467
2011-09-26,880.591
2011-09-27,926.451
2011-09-28,925.151
2011-09-29,928.163
2011-09-30,912.135
2011-10-03,881.282
2011-10-04,856.731
2011-10-05,863.292
2011-10-06,895.203
2011-10-07,919.247
2011-10-10,935.872
2011-10-11,947.828
2011-10-12,964.605
2011-10-13,972.41
2011-10-14,978.25
2011-10-17,984.986
2011-10-18,967.063
2011-10-19,973.008
2011-10-20,944.418
2011-10-21,958.275
2011-10-24,992.165
2011-10-25,998.244
2011-10-26,1005.565
2011-10-27,1042.228
2011-10-28,1057.94
2011-10-31,1040.41
2011-11-01,1010.415
2011-11-02,1020.745
2011-11-03,1018.476
2011-11-04,1035.375
2011-11-07,1036.093
2011-11-08,1036.552
2011-11-09,1025.361
2011-11-10,998.567
2011-11-11,1015.901
2011-11-14,1024.074
2011-11-15,1016.071
2011-11-16,1004.214
2011-11-17,994.757
2011-11-18,975.674
2011-11-21,948.372
2011-11-22,950.206
2011-11-23,924.178
2011-11-24,928.462
2011-11-25,915.509
2011-11-28,942.35
2011-11-29,951.111
2011-11-30,970.72
2011-12-01,1003.305
2011-12-02,1002.86
2011-12-05,1008.137
2011-12-06,995.572
2011-12-07,1001.238
2011-12-08,990.722
2011-12-09,975.967
2011-12-12,967.462
2011-12-13,959.236
2011-12-14,945.929
2011-12-15,937.594
2011-12-16,947.607
2011-12-19,932.912
2011-12-20,945.3
2011-12-21,961.01
2011-12-22,962.918
2011-12-23,971.165
2011-12-26,971.769
2011-12-27,968.714
2011-12-28,957.576
2011-12-29,958.18
2011-12-30,960.728
2012-01-02,962.153
2012-01-03,985.15
2012-01-04,981.07
2012-01-05,972.647
2012-01-06,967.452
2012-01-09,970.949
2012-01-10,989.346
2012-01-11,988.042
2012-01-12,990.607
2012-01-13,989.571
2012-01-16,987.194
2012-01-17,1007.605
2012-01-18,1016.067
2012-01-19,1026.271
2012-01-20,1029.15
2012-01-23,1033.158
2012-01-24,1030.209
2012-01-25,1032.911
2012-01-26,1049.23
2012-01-27,1048.775
2012-01-30,1037.574
2012-01-31,1050.234
2012-02-01,1059.101
2012-02-02,1072.192
2012-02-03,1076.082
2012-02-06,1073.977
2012-02-07,1075.581
2012-02-08,1086.11
2012-02-09,1086.865
2012-02-10,1068.075
2012-02-13,1080.539
2012-02-14,1075.282
2012-02-15,1088.817
2012-02-16,1082.186
2012-02-17,1098.002
2012-02-20,1101.376
2012-02-21,1099.532
2012-02-22,1102.276
2012-02-23,1095.36
2012-02-24,1103.272
2012-02-27,1092.727
2012-02-28,1104.496
2012-02-29,1116.592
2012-03-01,1112.536
2012-03-02,1114.634
2012-03-05,1101.264
2012-03-06,1078.411
2012-03-07,1075.685
2012-03-08,1091.512
2012-03-09,1100.814
2012-03-12,1090.128
2012-03-13,1105.931
2012-03-14,1107.411
2012-03-15,1107.437
2012-03-16,1104.681
2012-03-19,1105.687
2012-03-20,1094.221
2012-03-21,1093.271
2012-03-22,1088.189
2012-03-23,1089.481
2012-03-26,1093.726
2012-03-27,1107.563
2012-03-28,1096.765
2012-03-29,1085.247
2012-03-30,1091.986
2012-04-02,1099.882
2012-04-03,1111.031
2012-04-04,1091.876
2012-04-05,1094.85
2012-04-06,1094.895
2012-04-09,1084.816
2012-04-10,1072.559
2012-04-11,1073.958
2012-04-12,1079.707
2012-04-13,1080.133
2012-04-16,1074.305
2012-04-17,1074.295
2012-04-18,1080.353
2012-04-19,1083.385
2012-04-20,1080.865
2012-04-23,1066.018
2012-04-24,1071.368
2012-04-25,1072.221
2012-04-26,1080.038
2012-04-27,1086.029
2012-04-30,1094.625
2012-05-01,1094.151
2012-05-02,1096.535
2012-05-03,1090.738
2012-05-04,1075.966
2012-05-07,1063.654
2012-05-08,1052.708
2012-05-09,1038.265
2012-05-10,1042.05
2012-05-11,1032.946
2012-05-14,1015.77
2012-05-15,1012.177
2012-05-16,985.314
2012-05-17,982.163
2012-05-18,966.403
2012-05-21,974.552
2012-05-22,981.067
2012-05-23,956.891
2012-05-24,964.645
2012-05-25,964.373
2012-05-28,971.483
2012-05-29,983.324
2012-05-30,969.897
2012-05-31,967.974
2012-06-01,954.39
2012-06-04,939.515
2012-06-05,942.892
2012-06-06,962.776
2012-06-07,976.766
2012-06-08,968.796
2012-06-11,981.905
2012-06-12,979.79
2012-06-13,987.246
2012-06-14,981.478
2012-06-15,991.408
2012-06-18,1002.638
2012-06-19,1011.781
2012-06-20,1015.579
2012-06-21,996.809
2012-06-22,979.554
2012-06-25,965.239
2012-06-26,969.853
2012-06-27,978.741
2012-06-28,973.27
2012-06-29,1005.545
2012-07-02,1008.551
2012-07-03,1024.475
2012-07-04,1026.752
2012-07-05,1025.044
2012-07-06,1016.28
2012-07-09,1004.346
2012-07-10,1004.377
2012-07-11,1003.154
2012-07-12,983.393
2012-07-13,998.445
2012-07-16,1000.72
2012-07-17,1007.96
2012-07-18,1005.627
2012-07-19,1018.852
2012-07-20,1014.719
2012-07-23,987.3
2012-07-24,984.916
2012-07-25,980.345
2012-07-26,992.764
2012-07-27,1021.459
2012-07-30,1029.801
2012-07-31,1033.826
2012-08-01,1036.172
2012-08-02,1025.454
2012-08-03,1032.989
2012-08-06,1050.122
2012-08-07,1049.644
2012-08-08,1051.49
2012-08-09,1061.322
2012-08-10,1061.513
2012-08-13,1053.184
2012-08-14,1058.831
2012-08-15,1054.986
2012-08-16,1057.185
2012-08-17,1051.786
2012-08-20,1051.378
2012-08-21,1058.479
2012-08-22,1050.602
2012-08-23,1056.595
2012-08-24,1048.242
2012-08-27,1039.536
2012-08-28,1035.964
2012-08-29,1033.753
2012-08-30,1026.026
2012-08-31,1029.644
2012-09-03,1036.653
2012-09-04,1029.714
2012-09-05,1020.837
2012-09-06,1032.687
2012-09-07,1052.581
2012-09-10,1054.037
2012-09-11,1059.247
2012-09-12,1066.398
2012-09-13,1069.293
2012-09-14,1103.31
2012-09-17,1099.427
2012-09-18,1091.556
2012-09-19,1094.342
2012-09-20,1081.894
2012-09-21,1091.679
2012-09-24,1090.446
2012-09-25,1087.773
2012-09-26,1074.61
2012-09-27,1084.779
2012-09-28,1090.619
2012-10-01,1094.662
2012-10-02,1096.446
2012-10-03,1092.289
2012-10-04,1097.316
2012-10-05,1102.328
2012-10-08,1090.861
2012-10-09,1088.098
2012-10-10,1082.255
2012-10-11,1083.663
2012-10-12,1084.346
2012-10-15,1082.292
2012-10-16,1092.451
2012-10-17,1099.986
2012-10-18,1102.196
2012-10-19,1093.103
2012-10-22,1094.519
2012-10-23,1084.35
2012-10-24,1082.389
2012-10-25,1088.623
2012-10-26,1079.014
2012-10-29,1078.962
2012-10-30,1083.435
2012-10-31,1087.852
2012-11-01,1092.253
2012-11-02,1098.269
2012-11-05,1095.604
2012-11-06,1101.284
2012-11-07,1102.152
2012-11-08,1090.609
2012-11-09,1086.381
2012-11-12,1087.215
2012-11-13,1081.317
2012-11-14,1079.865
2012-11-15,1072.129
2012-11-16,1068.566
2012-11-19,1076.984
2012-11-20,1080.951
2012-11-21,1084.479
2012-11-22,1090.489
2012-11-23,1103.209
2012-11-26,1100.874
2012-11-27,1103.116
2012-11-28,1097.629
2012-11-29,1111.183
2012-11-30,1116.07
2012-12-03,1118.367
2012-12-04,1117.028
2012-12-05,1129.136
2012-12-06,1132.245
2012-12-07,1136.073
2012-12-10,1141.942
2012-12-11,1146.435
2012-12-12,1152.674
2012-12-13,1155.351
2012-12-14,1152.664
2012-12-17,1148.249
2012-12-18,1154.143
2012-12-19,1160.593
2012-12-20,1157.613
2012-12-21,1145.848
2012-12-24,1147.606
2012-12-25,1149.463
2012-12-26,1151.334
2012-12-27,1156.1
2012-12-28,1162.985
2012-12-31,1163.185
2013-01-01,1163.751
2013-01-02,1189.879
2013-01-03,1192.559
2013-01-04,1186.034
2013-01-07,1183.055
2013-01-08,1178.744
2013-01-09,1182.81
2013-01-10,1186.053
2013-01-11,1181.291
2013-01-14,1189.903
2013-01-15,1180.156
2013-01-16,1179.077
2013-01-17,1181.128
2013-01-18,1189.959
2013-01-21,1185.222
2013-01-22,1187.252
2013-01-23,1184.993
2013-01-24,1179.994
2013-01-25,1174.393
2013-01-28,1164.961
2013-01-29,1176.334
2013-01-30,1177.171
2013-01-31,1178.901
2013-02-01,1181.71
2013-02-04,1182.161
2013-02-05,1179.145
2013-02-06,1174.795
2013-02-07,1172.633
2013-02-08,1176.798
2013-02-11,1174.902
2013-02-12,1176.278
2013-02-13,1181.524
2013-02-14,1181.639
2013-02-15,1184.737
2013-02-18,1182.54
2013-02-19,1182.478
2013-02-20,1189.903
2013-02-21,1173.472
2013-02-22,1171.744
2013-02-25,1172.791
2013-02-26,1159.544
2013-02-27,1162.949
2013-02-28,1171.605
2013-03-01,1171.757
2013-03-04,1161.079
2013-03-05,1171.315
2013-03-06,1179.692
2013-03-07,1175.494
2013-03-08,1186.178
2013-03-11,1181.796
2013-03-12,1175.562
2013-03-13,1169.699
2013-03-14,1166.729
2013-03-15,1158.674
2013-03-18,1142.7
2013-03-19,1139.243
2013-03-20,1141.976
2013-03-21,1137.618
2013-03-22,1129.039
2013-03-25,1137.228
2013-03-26,1145.943
2013-03-27,1149.228
2013-03-28,1151.22
2013-03-29,1153.732
2013-04-01,1149.912
2013-04-02,1149.805
2013-04-03,1144.479
2013-04-04,1136.072
2013-04-05,1125.62
2013-04-08,1126.636
2013-04-09,1136.255
2013-04-10,1147.108
2013-04-11,1154.549
2013-04-12,1144.239
2013-04-15,1127.236
2013-04-16,1135.087
2013-04-17,1127.071
2013-04-18,1121.836
2013-04-19,1139.317
2013-04-22,1140.766
2013-04-23,1136.449
2013-04-24,1142.674
2013-04-25,1153.415
2013-04-26,1148.275
2013-04-29,1152.621
2013-04-30,1169.568
2013-05-01,1168.089
2013-05-02,1170.4
2013-05-03,1177.389
2013-05-06,1179.783
2013-05-07,1186.669
2013-05-08,1198.978
2013-05-09,1197.821
2013-05-10,1186.041
2013-05-13,1175.901
2013-05-14,1184.057
2013-05-15,1185.607
2013-05-16,1185.612
2013-05-17,1184.847
2013-05-20,1187.782
2013-05-21,1188.577
2013-05-22,1189.793
2013-05-23,1164.799
2013-05-24,1165.799
2013-05-27,1168.566
2013-05-28,1170.053
2013-05-29,1158.469
2013-05-30,1156.637
2013-05-31,1148.454
2013-06-03,1134.152
2013-06-04,1141.929
2013-06-05,1127.603
2013-06-06,1120.175
2013-06-07,1114.715
2013-06-10,1107.143
2013-06-11,1084.414
2013-06-12,1087.157
2013-06-13,1075.118
2013-06-14,1090.639
2013-06-17,1094.256
2013-06-18,1089.347
2013-06-19,1081.923
2013-06-20,1036.728
2013-06-21,1030.009
2013-06-24,1009.975
2013-06-25,1012.651
2013-06-26,1030.11
2013-06-27,1054.955
2013-06-28,1081.136
2013-07-01,1080.807
2013-07-02,1070.973
2013-07-03,1049.086
2013-07-04,1060.376
2013-07-05,1053.042
2013-07-08,1038.906
2013-07-09,1045.651
2013-07-10,1048.627
2013-07-11,1081.604
2013-07-12,1085.929
2013-07-15,1093.558
2013-07-16,1093.736
2013-07-17,1101.072
2013-07-18,1095.031
2013-07-19,1083.89
2013-07-22,1086.713
2013-07-23,1103.015
2013-07-24,1101.196
2013-07-25,1097.149
2013-07-26,1096.079
2013-07-29,1085.075
2013-07-30,1086.836
2013-07-31,1081.045
2013-08-01,1089.684
2013-08-02,1090.919
2013-08-05,1091.012
2013-08-06,1079.416
2013-08-07,1067.783
2013-08-08,1076.337
2013-08-09,1083.665
2013-08-12,1090.273
2013-08-13,1101.73
2013-08-14,1102.595
2013-08-15,1093.689
2013-08-16,1091.023
2013-08-19,1074.605
2013-08-20,1060.663
2013-08-21,1052.533
2013-08-22,1049.088
2013-08-23,1063.365
2013-08-26,1062.532
2013-08-27,1042.327
2013-08-28,1035.157
2013-08-29,1051.716
2013-08-30,1062.475
2013-09-02,1072.405
2013-09-03,1064.182
2013-09-04,1067.497
2013-09-05,1080.325
2013-09-06,1089.675
2013-09-09,1111.109
2013-09-10,1134.592
2013-09-11,1136.175
2013-09-12,1135.929
2013-09-13,1132.282
2013-09-16,1151.111
2013-09-17,1150.13
2013-09-18,1147.932
2013-09-19,1174.306
2013-09-20,1162.413
2013-09-23,1164.074
2013-09-24,1158.639
2013-09-25,1154.17
2013-09-26,1150.192
2013-09-27,1146.902
2013-09-30,1131.909
2013-10-01,1144.373
2013-10-02,1148.991
2013-10-03,1159.013
2013-10-04,1161.936
2013-10-07,1159.46
2013-10-08,1164.242
2013-10-09,1159.82
2013-10-10,1170.405
2013-10-11,1181.546
2013-10-14,1179.834
2013-10-15,1188.74
2013-10-16,1189.258
2013-10-17,1193.512
2013-10-18,1206.722
2013-10-21,1206.665
2013-10-22,1209.102
2013-10-23,1196.371
2013-10-24,1192.836
2013-10-25,1187.915
2013-10-28,1197.322
2013-10-29,1199.159
2013-10-30,1207.203
2013-10-31,1196.312
2013-11-01,1192.091
2013-11-04,1191.176
2013-11-05,1176.872
2013-11-06,1173.562
2013-11-07,1167.077
2013-11-08,1148.482
2013-11-11,1146.898
2013-11-12,1147.754
2013-11-13,1133.059
2013-11-14,1148.156
2013-11-15,1163.804
2013-11-18,1188.104
2013-11-19,1184.948
2013-11-20,1178.619
2013-11-21,1160.36
2013-11-22,1166.83
2013-11-25,1172.281
2013-11-26,1169.065
2013-11-27,1174.427
2013-11-28,1179.493
2013-11-29,1185.726
2013-12-02,1181.166
2013-12-03,1167.501
2013-12-04,1158.226
2013-12-05,1160.797
2013-12-06,1165.256
2013-12-09,1180.491
2013-12-10,1179.932
2013-12-11,1171.515
2013-12-12,1157.375
2013-12-13,1153.706
2013-12-16,1155.106
2013-12-17,1154.561
2013-12-18,1155.868
2013-12-19,1156.086
2013-12-20,1151.178
2013-12-23,1158.147
2013-12-24,1159.139
2013-12-25,1158.905
2013-12-26,1156.329
2013-12-27,1161.656
2013-12-30,1166.019
2013-12-31,1167.306
2014-01-01,1167.29
2014-01-02,1153.084
2014-01-03,1139.449
2014-01-06,1133.024
2014-01-07,1132.122
2014-01-08,1134.652
2014-01-09,1121.069
2014-01-10,1128.977
2014-01-13,1137.61
2014-01-14,1137.0
2014-01-15,1141.513
2014-01-16,1137.841
2014-01-17,1135.419
2014-01-20,1135.816
2014-01-21,1131.993
2014-01-22,1138.904
2014-01-23,1124.643
2014-01-24,1106.544
2014-01-27,1083.447
2014-01-28,1088.492
2014-01-29,1091.572
2014-01-30,1091.842
2014-01-31,1092.398
2014-02-03,1082.719
2014-02-04,1070.935
2014-02-05,1068.214
2014-02-06,1084.9
2014-02-07,1095.082
2014-02-10,1092.738
2014-02-11,1106.327
2014-02-12,1116.39
2014-02-13,1108.44
2014-02-14,1122.798
2014-02-17,1132.305
2014-02-18,1127.212
2014-02-19,1126.332
2014-02-20,1113.182
2014-02-21,1126.214
2014-02-24,1125.441
2014-02-25,1124.378
2014-02-26,1128.233
2014-02-27,1136.627
2014-02-28,1142.114
2014-03-03,1120.747
2014-03-04,1128.021
2014-03-05,1134.17
2014-03-06,1147.751
2014-03-07,1143.352
2014-03-10,1129.764
2014-03-11,1131.2
2014-03-12,1115.39
2014-03-13,1114.352
2014-03-14,1105.467
2014-03-17,1109.034
2014-03-18,1123.038
2014-03-19,1119.751
2014-03-20,1107.516
2014-03-21,1113.3
2014-03-24,1123.84
2014-03-25,1125.257
2014-03-26,1136.271
2014-03-27,1141.422
2014-03-28,1153.231
2014-03-31,1163.883
2014-04-01,1173.909
2014-04-02,1180.174
2014-04-03,1175.661
2014-04-04,1174.893
2014-04-07,1174.164
2014-04-08,1183.175
2014-04-09,1187.171
2014-04-10,1198.451
2014-04-11,1187.562
2014-04-14,1185.253
2014-04-15,1173.275
2014-04-16,1176.946
2014-04-17,1183.246
2014-04-18,1187.554
2014-04-21,1186.669
2014-04-22,1184.856
2014-04-23,1180.59
2014-04-24,1181.933
2014-04-25,1168.926
2014-04-28,1166.508
2014-04-29,1172.281
2014-04-30,1163.001
2014-05-01,1163.936
2014-05-02,1172.636
2014-05-05,1170.145
2014-05-06,1172.923
2014-05-07,1173.536
2014-05-08,1177.522
2014-05-09,1176.178
2014-05-12,1190.334
2014-05-13,1198.14
2014-05-14,1209.969
2014-05-15,1206.981
2014-05-16,1208.663
2014-05-19,1210.059
2014-05-20,1207.872
2014-05-21,1210.682
2014-05-22,1220.443
2014-05-23,1221.353
2014-05-26,1220.583
2014-05-27,1211.606
2014-05-28,1219.768
2014-05-29,1220.658
2014-05-30,1207.502
2014-06-02,1209.816
2014-06-03,1219.534
2014-06-04,1212.989
2014-06-05,1217.196
2014-06-06,1227.91
2014-06-09,1231.035
2014-06-10,1243.799
2014-06-11,1241.641
2014-06-12,1241.3
2014-06-13,1232.703
2014-06-16,1231.958
2014-06-17,1228.073
2014-06-18,1228.881
2014-06-19,1235.332
2014-06-20,1227.971
2014-06-23,1224.992
2014-06-24,1233.59
2014-06-25,1225.468
2014-06-26,1231.549
2014-06-27,1230.126
2014-06-30,1235.642
2014-07-01,1237.608
2014-07-02,1253.62
2014-07-03,1258.081
2014-07-04,1257.785
2014-07-07,1260.081
2014-07-08,1260.075
2014-07-09,1254.431
2014-07-10,1255.134
2014-07-11,1252.564
2014-07-14,1258.556
2014-07-15,1261.442
2014-07-16,1261.178
2014-07-17,1253.298
2014-07-18,1254.672
2014-07-21,1253.715
2014-07-22,1267.237
2014-07-23,1269.003
2014-07-24,1272.282
2014-07-25,1270.116
2014-07-28,1270.762
2014-07-29,1274.194
2014-07-30,1271.26
2014-07-31,1251.592
2014-08-01,1245.415
2014-08-04,1258.419
2014-08-05,1251.864
2014-08-06,1243.868
2014-08-07,1234.646
2014-08-08,1230.028
2014-08-11,1249.429
2014-08-12,1253.961
2014-08-13,1263.701
2014-08-14,1265.344
2014-08-15,1265.852
2014-08-18,1269.099
2014-08-19,1277.41
2014-08-20,1278.886
2014-08-21,1275.192
2014-08-22,1275.502
2014-08-25,1278.185
2014-08-26,1281.531
2014-08-27,1286.65
2014-08-28,1277.68
2014-08-29,1276.362
2014-09-01,1279.621
2014-09-02,1273.565
2014-09-03,1290.081
2014-09-04,1291.747
2014-09-05,1286.593
2014-09-08,1284.15
2014-09-09,1275.083
2014-09-10,1259.382
2014-09-11,1252.882
2014-09-12,1243.702
2014-09-15,1239.025
2014-09-16,1237.306
2014-09-17,1246.428
2014-09-18,1242.172
2014-09-19,1240.997
2014-09-22,1224.907
2014-09-23,1215.035
2014-09-24,1217.323
2014-09-25,1207.408
2014-09-26,1208.563
2014-09-29,1193.997
2014-09-30,1189.297
2014-10-01,1179.45
2014-10-02,1175.11
2014-10-03,1181.966
2014-10-06,1199.867
2014-10-07,1198.815
2014-10-08,1182.172
2014-10-09,1192.438
2014-10-10,1168.784
2014-10-13,1167.201
2014-10-14,1168.186
2014-10-15,1159.111
2014-10-16,1147.688
2014-10-17,1154.951
2014-10-20,1160.038
2014-10-21,1162.425
2014-10-22,1171.321
2014-10-23,1163.958
2014-10-24,1166.927
2014-10-27,1159.972
2014-10-28,1180.196
2014-10-29,1196.04
2014-10-30,1203.064
2014-10-31,1218.225
2014-11-03,1212.302
2014-11-04,1208.899
2014-11-05,1201.057
2014-11-06,1189.526
2014-11-07,1184.714
2014-11-10,1201.466
2014-11-11,1195.498
2014-11-12,1197.806
2014-11-13,1193.396
2014-11-14,1194.408
2014-11-17,1187.901
2014-11-18,1191.463
2014-11-19,1195.16
2014-11-20,1196.686
2014-11-21,1213.331
2014-11-24,1219.754
2014-11-25,1216.445
2014-11-26,1221.611
2014-11-27,1225.55
2014-11-28,1217.025
2014-12-01,1196.285
2014-12-02,1193.741
2014-12-03,1194.906
2014-12-04,1193.57
2014-12-05,1190.76
2014-12-08,1180.142
2014-12-09,1171.512
2014-12-10,1161.88
2014-12-11,1147.246
2014-12-12,1137.238
2014-12-15,1119.943
2014-12-16,1102.794
2014-12-17,1110.628
2014-12-18,1133.131
2014-12-19,1148.656
2014-12-22,1161.616
2014-12-23,1154.586
2014-12-24,1153.608
2014-12-25,1153.258
2014-12-26,1157.246
2014-12-29,1168.09
2014-12-30,1165.153
2014-12-31,1166.485
2015-01-01,1166.319
2015-01-02,1165.103
2015-01-05,1149.459
2015-01-06,1142.984
2015-01-07,1153.084
2015-01-08,1177.028
2015-01-09,1177.136
2015-01-12,1170.481
2015-01-13,1174.896
2015-01-14,1172.139
2015-01-15,1178.149
2015-01-16,1175.155
2015-01-19,1170.439
2015-01-20,1175.784
2015-01-21,1201.053
2015-01-22,1207.643
2015-01-23,1219.596
2015-01-26,1220.617
2015-01-27,1223.194
2015-01-28,1216.382
2015-01-29,1201.141
2015-01-30,1186.536
2015-02-02,1188.7
2015-02-03,1202.531
2015-02-04,1205.086
