Date,FRANCE MID VALUE Mid Cap
2010-09-20,797.789
2010-09-21,799.454
2010-09-22,803.354
2010-09-23,795.457
2010-09-24,818.422
2010-09-27,816.298
2010-09-28,822.742
2010-09-29,820.951
2010-09-30,823.726
2010-10-01,831.184
2010-10-04,816.696
2010-10-05,842.721
2010-10-06,851.416
2010-10-07,857.831
2010-10-08,851.125
2010-10-11,851.96
2010-10-12,849.108
2010-10-13,870.422
2010-10-14,881.639
2010-10-15,881.46
2010-10-18,876.729
2010-10-19,860.447
2010-10-20,873.488
2010-10-21,885.054
2010-10-22,885.456
2010-10-25,888.383
2010-10-26,878.727
2010-10-27,869.905
2010-10-28,881.227
2010-10-29,880.801
2010-11-01,882.981
2010-11-02,896.558
2010-11-03,888.536
2010-11-04,896.501
2010-11-05,890.727
2010-11-08,879.648
2010-11-09,886.31
2010-11-10,862.826
2010-11-11,849.895
2010-11-12,849.819
2010-11-15,851.772
2010-11-16,831.57
2010-11-17,834.117
2010-11-18,852.665
2010-11-19,856.185
2010-11-22,846.389
2010-11-23,825.474
2010-11-24,834.141
2010-11-25,837.513
2010-11-26,821.791
2010-11-29,798.258
2010-11-30,786.278
2010-12-01,805.136
2010-12-02,828.05
2010-12-03,849.211
2010-12-06,845.491
2010-12-07,862.568
2010-12-08,855.341
2010-12-09,847.517
2010-12-10,850.157
2010-12-13,865.108
2010-12-14,865.017
2010-12-15,852.934
2010-12-16,843.274
2010-12-17,835.437
2010-12-20,839.567
2010-12-21,852.507
2010-12-22,852.274
2010-12-23,847.496
2010-12-24,846.944
2010-12-27,839.7
2010-12-28,838.418
2010-12-29,847.227
2010-12-30,851.609
2010-12-31,852.016
2011-01-03,873.103
2011-01-04,874.288
2011-01-05,868.207
2011-01-06,871.837
2011-01-07,868.933
2011-01-10,848.66
2011-01-11,866.49
2011-01-12,884.227
2011-01-13,897.896
2011-01-14,900.477
2011-01-17,896.612
2011-01-18,913.993
2011-01-19,908.097
2011-01-20,889.613
2011-01-21,901.161
2011-01-24,908.359
2011-01-25,898.774
2011-01-26,911.516
2011-01-27,925.249
2011-01-28,910.124
2011-01-31,906.913
2011-02-01,923.528
2011-02-02,922.374
2011-02-03,907.073
2011-02-04,906.264
2011-02-07,915.663
2011-02-08,928.427
2011-02-09,921.879
2011-02-10,908.026
2011-02-11,902.169
2011-02-14,901.815
2011-02-15,908.932
2011-02-16,914.39
2011-02-17,924.205
2011-02-18,928.249
2011-02-21,919.373
2011-02-22,913.284
2011-02-23,906.55
2011-02-24,903.027
2011-02-25,920.071
2011-02-28,931.207
2011-03-01,930.973
2011-03-02,927.586
2011-03-03,933.262
2011-03-04,934.047
2011-03-07,935.83
2011-03-08,933.614
2011-03-09,937.354
2011-03-10,910.555
2011-03-11,901.448
2011-03-14,899.293
2011-03-15,876.097
2011-03-16,855.944
2011-03-17,877.728
2011-03-18,889.691
2011-03-21,911.112
2011-03-22,905.586
2011-03-23,902.939
2011-03-24,922.818
2011-03-25,918.922
2011-03-28,920.153
2011-03-29,918.903
2011-03-30,929.6
2011-03-31,926.787
2011-04-01,939.832
2011-04-04,946.636
2011-04-05,946.991
2011-04-06,960.055
2011-04-07,945.39
2011-04-08,959.986
2011-04-11,955.24
2011-04-12,939.879
2011-04-13,944.085
2011-04-14,933.226
2011-04-15,931.232
2011-04-18,900.436
2011-04-19,910.329
2011-04-20,944.122
2011-04-21,956.225
2011-04-22,956.225
2011-04-25,955.535
2011-04-26,976.359
2011-04-27,978.389
2011-04-28,991.962
2011-04-29,996.552
2011-05-02,1000.795
2011-05-03,996.659
2011-05-04,991.369
2011-05-05,970.992
2011-05-06,977.745
2011-05-09,961.097
2011-05-10,977.628
2011-05-11,974.348
2011-05-12,960.237
2011-05-13,962.087
2011-05-16,965.018
2011-05-17,947.901
2011-05-18,957.902
2011-05-19,967.766
2011-05-20,958.318
2011-05-23,934.482
2011-05-24,936.738
2011-05-25,936.938
2011-05-26,936.203
2011-05-27,955.351
2011-05-30,956.636
2011-05-31,966.372
2011-06-01,964.27
2011-06-02,950.284
2011-06-03,963.099
2011-06-06,958.607
2011-06-07,961.037
2011-06-08,945.02
2011-06-09,946.051
2011-06-10,921.144
2011-06-13,923.349
2011-06-14,940.953
2011-06-15,918.212
2011-06-16,896.44
2011-06-17,908.336
2011-06-20,903.277
2011-06-21,925.324
2011-06-22,925.462
2011-06-23,887.574
2011-06-24,892.017
2011-06-27,900.417
2011-06-28,907.253
2011-06-29,930.749
2011-06-30,951.981
2011-07-01,957.093
2011-07-04,965.236
2011-07-05,959.949
2011-07-06,945.028
2011-07-07,954.331
2011-07-08,932.538
2011-07-11,893.544
2011-07-12,883.749
2011-07-13,903.711
2011-07-14,888.2
2011-07-15,880.062
2011-07-18,850.327
2011-07-19,877.401
2011-07-20,886.031
2011-07-21,911.236
2011-07-22,916.1
2011-07-25,912.905
2011-07-26,906.89
2011-07-27,881.872
2011-07-28,856.189
2011-07-29,854.517
2011-08-01,823.257
2011-08-02,801.796
2011-08-03,782.278
2011-08-04,737.332
2011-08-05,730.426
2011-08-08,681.575
2011-08-09,702.001
2011-08-10,679.981
2011-08-11,709.455
2011-08-12,730.041
2011-08-15,748.72
2011-08-16,735.467
2011-08-17,740.146
2011-08-18,684.407
2011-08-19,675.489
2011-08-22,680.964
2011-08-23,684.858
2011-08-24,701.128
2011-08-25,697.976
2011-08-26,690.118
2011-08-29,714.878
2011-08-30,714.617
2011-08-31,735.955
2011-09-01,719.401
2011-09-02,696.551
2011-09-05,659.775
2011-09-06,643.979
2011-09-07,669.096
2011-09-08,671.841
2011-09-09,631.336
2011-09-12,605.373
2011-09-13,609.274
2011-09-14,626.247
2011-09-15,653.099
2011-09-16,655.434
2011-09-19,626.177
2011-09-20,636.797
2011-09-21,628.505
2011-09-22,583.804
2011-09-23,585.516
2011-09-26,587.41
2011-09-27,630.638
2011-09-28,616.198
2011-09-29,622.671
2011-09-30,599.315
2011-10-03,576.474
2011-10-04,555.464
2011-10-05,584.809
2011-10-06,613.676
2011-10-07,620.3
2011-10-10,641.846
2011-10-11,638.353
2011-10-12,659.503
2011-10-13,646.026
2011-10-14,664.679
2011-10-17,649.156
2011-10-18,638.436
2011-10-19,643.332
2011-10-20,622.592
2011-10-21,651.748
2011-10-24,665.396
2011-10-25,653.376
2011-10-26,648.415
2011-10-27,690.747
2011-10-28,691.294
2011-10-31,658.931
2011-11-01,610.281
2011-11-02,621.879
2011-11-03,648.526
2011-11-04,640.357
2011-11-07,640.199
2011-11-08,645.16
2011-11-09,617.376
2011-11-10,613.128
2011-11-11,636.605
2011-11-14,620.637
2011-11-15,603.998
2011-11-16,605.323
2011-11-17,588.887
2011-11-18,585.149
2011-11-21,560.093
2011-11-22,549.542
2011-11-23,533.764
2011-11-24,536.914
2011-11-25,537.884
2011-11-28,573.451
2011-11-29,579.618
2011-11-30,611.123
2011-12-01,604.507
2011-12-02,615.688
2011-12-05,623.591
2011-12-06,608.585
2011-12-07,603.121
2011-12-08,577.986
2011-12-09,589.754
2011-12-12,565.226
2011-12-13,556.809
2011-12-14,532.92
2011-12-15,542.929
2011-12-16,548.7
2011-12-19,543.242
2011-12-20,572.166
2011-12-21,564.024
2011-12-22,571.027
2011-12-23,577.964
2011-12-26,577.964
2011-12-27,579.666
2011-12-28,569.03
2011-12-29,573.704
2011-12-30,585.081
2012-01-02,596.638
2012-01-03,612.602
2012-01-04,595.079
2012-01-05,571.879
2012-01-06,570.368
2012-01-09,566.308
2012-01-10,585.159
2012-01-11,584.458
2012-01-12,601.207
2012-01-13,595.311
2012-01-16,608.954
2012-01-17,616.752
2012-01-18,627.476
2012-01-19,644.632
2012-01-20,650.164
2012-01-23,662.708
2012-01-24,642.057
2012-01-25,638.987
2012-01-26,663.799
2012-01-27,658.64
2012-01-30,643.314
2012-01-31,646.321
2012-02-01,672.624
2012-02-02,675.72
2012-02-03,682.437
2012-02-06,677.271
2012-02-07,676.454
2012-02-08,680.59
2012-02-09,689.813
2012-02-10,674.18
2012-02-13,677.452
2012-02-14,665.874
2012-02-15,664.66
2012-02-16,666.518
2012-02-17,686.875
2012-02-20,704.037
2012-02-21,696.658
2012-02-22,697.56
2012-02-23,694.182
2012-02-24,712.473
2012-02-27,698.333
2012-02-28,706.964
2012-02-29,704.583
2012-03-01,706.556
2012-03-02,702.27
2012-03-05,697.326
2012-03-06,664.798
2012-03-07,673.008
2012-03-08,708.884
2012-03-09,702.194
2012-03-12,707.704
2012-03-13,722.881
2012-03-14,722.689
2012-03-15,730.991
2012-03-16,738.536
2012-03-19,743.748
2012-03-20,732.491
2012-03-21,731.626
2012-03-22,723.122
2012-03-23,732.722
2012-03-26,743.188
2012-03-27,741.274
2012-03-28,730.421
2012-03-29,714.04
2012-03-30,724.437
2012-04-02,722.583
2012-04-03,717.671
2012-04-04,674.711
2012-04-05,673.303
2012-04-06,673.303
2012-04-09,673.689
2012-04-10,651.55
2012-04-11,662.09
2012-04-12,675.533
2012-04-13,654.13
2012-04-16,647.785
2012-04-17,668.973
2012-04-18,652.868
2012-04-19,644.188
2012-04-20,643.382
2012-04-23,610.153
2012-04-24,629.371
2012-04-25,645.168
2012-04-26,645.833
2012-04-27,658.981
2012-04-30,646.418
2012-05-01,645.905
2012-05-02,644.761
2012-05-03,641.165
2012-05-04,627.822
2012-05-07,636.316
2012-05-08,618.284
2012-05-09,610.457
2012-05-10,622.208
2012-05-11,623.66
2012-05-14,597.479
2012-05-15,586.968
2012-05-16,582.646
2012-05-17,570.471
2012-05-18,569.677
2012-05-21,579.797
2012-05-22,597.494
2012-05-23,571.57
2012-05-24,576.331
2012-05-25,570.075
2012-05-28,572.625
2012-05-29,580.737
2012-05-30,561.814
2012-05-31,558.282
2012-06-01,546.597
2012-06-04,553.301
2012-06-05,557.731
2012-06-06,578.506
2012-06-07,586.134
2012-06-08,579.801
2012-06-11,572.93
2012-06-12,566.707
2012-06-13,566.199
2012-06-14,567.959
2012-06-15,586.43
2012-06-18,581.475
2012-06-19,596.742
2012-06-20,607.055
2012-06-21,597.956
2012-06-22,588.472
2012-06-25,569.804
2012-06-26,564.201
2012-06-27,574.822
2012-06-28,573.883
2012-06-29,604.544
2012-07-02,606.64
2012-07-03,612.283
2012-07-04,609.404
2012-07-05,593.589
2012-07-06,578.961
2012-07-09,574.944
2012-07-10,576.163
2012-07-11,571.102
2012-07-12,562.611
2012-07-13,571.667
2012-07-16,572.209
2012-07-17,570.027
2012-07-18,580.57
2012-07-19,590.74
2012-07-20,571.362
2012-07-23,548.451
2012-07-24,542.673
2012-07-25,550.442
2012-07-26,574.918
2012-07-27,586.498
2012-07-30,592.043
2012-07-31,590.038
2012-08-01,591.78
2012-08-02,568.469
2012-08-03,594.579
2012-08-06,604.703
2012-08-07,607.184
2012-08-08,601.477
2012-08-09,601.611
2012-08-10,600.547
2012-08-13,598.42
2012-08-14,598.771
2012-08-15,597.396
2012-08-16,614.741
2012-08-17,616.002
2012-08-20,610.857
2012-08-21,622.55
2012-08-22,616.32
2012-08-23,617.406
2012-08-24,607.542
2012-08-27,609.819
2012-08-28,608.499
2012-08-29,606.419
2012-08-30,596.711
2012-08-31,605.942
2012-09-03,608.194
2012-09-04,603.173
2012-09-05,600.219
2012-09-06,618.224
2012-09-07,639.715
2012-09-10,638.443
2012-09-11,645.337
2012-09-12,663.115
2012-09-13,657.496
2012-09-14,686.733
2012-09-17,682.95
2012-09-18,666.454
2012-09-19,665.295
2012-09-20,657.176
2012-09-21,663.864
2012-09-24,653.97
2012-09-25,658.472
2012-09-26,635.589
2012-09-27,636.695
2012-09-28,631.212
2012-10-01,643.024
2012-10-02,640.503
2012-10-03,638.217
2012-10-04,641.027
2012-10-05,653.167
2012-10-08,639.982
2012-10-09,635.395
2012-10-10,629.623
2012-10-11,636.609
2012-10-12,639.544
2012-10-15,638.656
2012-10-16,652.537
2012-10-17,663.825
2012-10-18,663.049
2012-10-19,656.961
2012-10-22,652.69
2012-10-23,635.929
2012-10-24,638.944
2012-10-25,640.144
2012-10-26,635.953
2012-10-29,627.682
2012-10-30,635.672
2012-10-31,632.298
2012-11-01,639.26
2012-11-02,637.205
2012-11-05,627.025
2012-11-06,633.569
2012-11-07,624.886
2012-11-08,618.387
2012-11-09,615.954
2012-11-12,613.323
2012-11-13,614.894
2012-11-14,615.231
2012-11-15,611.758
2012-11-16,597.718
2012-11-19,618.078
2012-11-20,621.581
2012-11-21,624.768
2012-11-22,633.32
2012-11-23,641.508
2012-11-26,637.094
2012-11-27,640.279
2012-11-28,641.948
2012-11-29,658.901
2012-11-30,661.27
2012-12-03,664.079
2012-12-04,664.865
2012-12-05,668.626
2012-12-06,664.129
2012-12-07,663.489
2012-12-10,666.09
2012-12-11,677.774
2012-12-12,680.86
2012-12-13,683.611
2012-12-14,684.303
2012-12-17,687.747
2012-12-18,694.229
2012-12-19,702.119
2012-12-20,700.207
2012-12-21,691.324
2012-12-24,690.06
2012-12-25,690.06
2012-12-26,691.472
2012-12-27,693.669
2012-12-28,688.645
2012-12-31,687.826
2013-01-01,687.826
2013-01-02,704.991
2013-01-03,696.78
2013-01-04,692.97
2013-01-07,694.958
2013-01-08,692.907
2013-01-09,690.706
2013-01-10,694.696
2013-01-11,703.84
2013-01-14,704.759
2013-01-15,701.374
2013-01-16,699.563
2013-01-17,710.917
2013-01-18,712.059
2013-01-21,718.919
2013-01-22,716.906
2013-01-23,714.655
2013-01-24,727.447
2013-01-25,740.145
2013-01-28,738.956
2013-01-29,737.38
2013-01-30,739.41
2013-01-31,733.855
2013-02-01,750.409
2013-02-04,729.932
2013-02-05,732.09
2013-02-06,731.217
2013-02-07,722.517
2013-02-08,728.557
2013-02-11,725.902
2013-02-12,736.511
2013-02-13,740.512
2013-02-14,730.093
2013-02-15,734.039
2013-02-18,732.854
2013-02-19,743.85
2013-02-20,743.085
2013-02-21,726.65
2013-02-22,734.708
2013-02-25,735.736
2013-02-26,715.356
2013-02-27,729.529
2013-02-28,730.111
2013-03-01,725.283
2013-03-04,731.157
2013-03-05,744.492
2013-03-06,745.075
2013-03-07,748.227
2013-03-08,749.563
2013-03-11,747.566
2013-03-12,747.323
2013-03-13,740.435
2013-03-14,746.977
2013-03-15,748.446
2013-03-18,743.987
2013-03-19,733.75
2013-03-20,739.483
2013-03-21,728.757
2013-03-22,730.36
2013-03-25,719.348
2013-03-26,719.698
2013-03-27,705.849
2013-03-28,712.911
2013-03-29,712.911
2013-04-01,713.244
2013-04-02,722.966
2013-04-03,718.625
2013-04-04,712.882
2013-04-05,708.949
2013-04-08,709.432
2013-04-09,711.863
2013-04-10,726.744
2013-04-11,734.691
2013-04-12,725.295
2013-04-15,715.7
2013-04-16,713.546
2013-04-17,696.192
2013-04-18,695.054
2013-04-19,695.972
2013-04-22,698.241
2013-04-23,713.977
2013-04-24,720.059
2013-04-25,727.513
2013-04-26,726.07
2013-04-29,737.35
2013-04-30,744.648
2013-05-01,745.157
2013-05-02,744.21
2013-05-03,762.157
2013-05-06,761.281
2013-05-07,764.931
2013-05-08,775.128
2013-05-09,768.514
2013-05-10,764.406
2013-05-13,765.524
2013-05-14,767.034
2013-05-15,768.765
2013-05-16,772.49
2013-05-17,771.552
2013-05-20,780.252
2013-05-21,784.586
2013-05-22,783.944
2013-05-23,770.536
2013-05-24,772.09
2013-05-27,775.666
2013-05-28,774.181
2013-05-29,769.934
2013-05-30,780.183
2013-05-31,769.612
2013-06-03,771.05
2013-06-04,776.618
2013-06-05,769.501
2013-06-06,768.861
2013-06-07,778.771
2013-06-10,777.806
2013-06-11,771.712
2013-06-12,771.254
2013-06-13,772.071
2013-06-14,780.557
2013-06-17,787.292
2013-06-18,794.15
2013-06-19,791.068
2013-06-20,759.586
2013-06-21,745.02
2013-06-24,724.499
2013-06-25,734.087
2013-06-26,744.916
2013-06-27,747.981
2013-06-28,742.666
2013-07-01,750.359
2013-07-02,753.208
2013-07-03,745.764
2013-07-04,754.033
2013-07-05,745.603
2013-07-08,760.125
2013-07-09,760.072
2013-07-10,765.935
2013-07-11,785.317
2013-07-12,786.844
2013-07-15,793.044
2013-07-16,795.203
2013-07-17,796.205
2013-07-18,803.859
2013-07-19,808.464
2013-07-22,812.107
2013-07-23,805.576
2013-07-24,811.179
2013-07-25,811.471
2013-07-26,814.972
2013-07-29,810.519
2013-07-30,810.965
2013-07-31,816.737
2013-08-01,827.427
2013-08-02,832.826
2013-08-05,834.949
2013-08-06,832.945
2013-08-07,831.182
2013-08-08,839.6
2013-08-09,838.565
2013-08-12,838.171
2013-08-13,836.359
2013-08-14,840.771
2013-08-15,834.634
2013-08-16,843.634
2013-08-19,841.921
2013-08-20,837.506
2013-08-21,837.611
2013-08-22,845.082
2013-08-23,850.104
2013-08-26,843.519
2013-08-27,826.681
2013-08-28,820.257
2013-08-29,819.779
2013-08-30,810.803
2013-09-02,821.43
2013-09-03,817.089
2013-09-04,823.269
2013-09-05,826.789
2013-09-06,835.184
2013-09-09,846.385
2013-09-10,861.329
2013-09-11,865.595
2013-09-12,869.386
2013-09-13,866.099
2013-09-16,882.868
2013-09-17,877.942
2013-09-18,881.729
2013-09-19,894.704
2013-09-20,894.402
2013-09-23,887.57
2013-09-24,890.291
2013-09-25,890.992
2013-09-26,889.133
2013-09-27,889.067
2013-09-30,883.334
2013-10-01,891.304
2013-10-02,893.694
2013-10-03,891.054
2013-10-04,893.275
2013-10-07,891.627
2013-10-08,890.389
2013-10-09,883.418
2013-10-10,899.541
2013-10-11,906.478
2013-10-14,909.97
2013-10-15,907.051
2013-10-16,907.028
2013-10-17,915.729
2013-10-18,931.383
2013-10-21,933.097
2013-10-22,938.543
2013-10-23,934.57
2013-10-24,937.405
2013-10-25,935.319
2013-10-28,930.424
2013-10-29,932.338
2013-10-30,932.912
2013-10-31,928.458
2013-11-01,918.528
2013-11-04,921.973
2013-11-05,912.201
2013-11-06,915.633
2013-11-07,912.932
2013-11-08,907.257
2013-11-11,916.44
2013-11-12,910.481
2013-11-13,904.396
2013-11-14,910.966
2013-11-15,915.425
2013-11-18,921.503
2013-11-19,915.621
2013-11-20,906.945
2013-11-21,901.656
2013-11-22,909.737
2013-11-25,914.436
2013-11-26,912.826
2013-11-27,911.818
2013-11-28,916.718
2013-11-29,918.276
2013-12-02,911.298
2013-12-03,898.245
2013-12-04,893.565
2013-12-05,897.454
2013-12-06,901.215
2013-12-09,905.757
2013-12-10,908.771
2013-12-11,907.189
2013-12-12,899.375
2013-12-13,895.412
2013-12-16,905.952
2013-12-17,894.26
2013-12-18,902.385
2013-12-19,909.239
2013-12-20,919.214
2013-12-23,926.363
2013-12-24,925.185
2013-12-25,925.185
2013-12-26,926.911
2013-12-27,937.71
2013-12-30,945.5
2013-12-31,949.503
2014-01-01,949.503
2014-01-02,927.851
2014-01-03,932.359
2014-01-06,934.86
2014-01-07,937.383
2014-01-08,939.329
2014-01-09,929.879
2014-01-10,938.392
2014-01-13,944.897
2014-01-14,948.688
2014-01-15,948.148
2014-01-16,943.409
2014-01-17,949.674
2014-01-20,948.433
2014-01-21,942.948
2014-01-22,942.952
2014-01-23,946.699
2014-01-24,922.78
2014-01-27,917.64
2014-01-28,924.745
2014-01-29,922.192
2014-01-30,918.264
2014-01-31,908.323
2014-02-03,906.106
2014-02-04,904.048
2014-02-05,908.962
2014-02-06,926.961
2014-02-07,933.545
2014-02-10,940.227
2014-02-11,954.898
2014-02-12,954.669
2014-02-13,954.058
2014-02-14,960.129
2014-02-17,966.551
2014-02-18,963.967
2014-02-19,964.033
2014-02-20,968.631
2014-02-21,972.475
2014-02-24,976.32
2014-02-25,980.993
2014-02-26,971.862
2014-02-27,979.581
2014-02-28,990.815
2014-03-03,970.158
2014-03-04,982.848
2014-03-05,987.814
2014-03-06,1003.072
2014-03-07,997.708
2014-03-10,995.584
2014-03-11,993.607
2014-03-12,987.477
2014-03-13,984.534
2014-03-14,972.488
2014-03-17,986.816
2014-03-18,993.253
2014-03-19,990.354
2014-03-20,979.898
2014-03-21,979.774
2014-03-24,974.82
2014-03-25,984.927
2014-03-26,991.442
2014-03-27,985.577
2014-03-28,991.484
2014-03-31,993.52
2014-04-01,999.979
2014-04-02,996.89
2014-04-03,989.673
2014-04-04,994.832
2014-04-07,991.756
2014-04-08,984.673
2014-04-09,995.024
2014-04-10,992.506
2014-04-11,980.212
2014-04-14,967.108
2014-04-15,960.872
2014-04-16,979.696
2014-04-17,985.843
2014-04-18,985.843
2014-04-21,983.598
2014-04-22,995.428
2014-04-23,998.683
2014-04-24,998.741
2014-04-25,995.457
2014-04-28,996.089
2014-04-29,1001.34
2014-04-30,996.441
2014-05-01,996.441
2014-05-02,995.559
2014-05-05,991.138
2014-05-06,992.824
2014-05-07,989.413
2014-05-08,987.309
2014-05-09,982.49
2014-05-12,989.239
2014-05-13,989.322
2014-05-14,987.812
2014-05-15,977.283
2014-05-16,964.203
2014-05-19,971.665
2014-05-20,971.387
2014-05-21,974.821
2014-05-22,982.649
2014-05-23,990.197
2014-05-26,1001.668
2014-05-27,1001.159
2014-05-28,1000.439
2014-05-29,1003.465
2014-05-30,1007.182
2014-06-02,1007.899
2014-06-03,1005.009
2014-06-04,1003.215
2014-06-05,1013.181
2014-06-06,1031.446
2014-06-09,1027.467
2014-06-10,1024.38
2014-06-11,1011.145
2014-06-12,1015.528
2014-06-13,1006.673
2014-06-16,1002.23
2014-06-17,1001.3
2014-06-18,1005.48
2014-06-19,1012.206
2014-06-20,1005.167
2014-06-23,996.817
2014-06-24,995.521
2014-06-25,989.521
2014-06-26,990.2
2014-06-27,992.039
2014-06-30,989.523
2014-07-01,998.046
2014-07-02,993.179
2014-07-03,998.332
2014-07-04,992.559
2014-07-07,983.504
2014-07-08,964.836
2014-07-09,968.086
2014-07-10,954.234
2014-07-11,957.314
2014-07-14,969.992
2014-07-15,961.144
2014-07-16,969.831
2014-07-17,959.797
2014-07-18,960.145
2014-07-21,956.162
2014-07-22,959.992
2014-07-23,958.655
2014-07-24,963.77
2014-07-25,946.828
2014-07-28,945.146
2014-07-29,944.638
2014-07-30,943.273
2014-07-31,933.742
2014-08-01,913.778
2014-08-04,908.833
2014-08-05,907.15
2014-08-06,895.675
2014-08-07,887.749
2014-08-08,886.562
2014-08-11,898.599
2014-08-12,893.639
2014-08-13,899.086
2014-08-14,902.96
2014-08-15,896.334
2014-08-18,902.573
2014-08-19,903.934
2014-08-20,899.729
2014-08-21,916.242
2014-08-22,908.622
2014-08-25,919.126
2014-08-26,927.726
2014-08-27,930.946
2014-08-28,917.472
2014-08-29,917.577
2014-09-01,915.22
2014-09-02,919.417
2014-09-03,927.391
2014-09-04,921.599
2014-09-05,925.443
2014-09-08,918.625
2014-09-09,911.258
2014-09-10,908.83
2014-09-11,913.686
2014-09-12,919.337
2014-09-15,912.021
2014-09-16,901.619
2014-09-17,906.837
2014-09-18,907.256
2014-09-19,899.583
2014-09-22,895.665
2014-09-23,881.586
2014-09-24,876.321
2014-09-25,864.101
2014-09-26,868.069
2014-09-29,864.113
2014-09-30,868.098
2014-10-01,858.236
2014-10-02,845.352
2014-10-03,842.873
2014-10-06,846.451
2014-10-07,835.51
2014-10-08,827.394
2014-10-09,820.552
2014-10-10,800.059
2014-10-13,801.749
2014-10-14,802.93
2014-10-15,785.178
2014-10-16,786.562
2014-10-17,807.563
2014-10-20,801.386
2014-10-21,815.981
2014-10-22,819.728
2014-10-23,823.875
2014-10-24,822.653
2014-10-27,817.623
2014-10-28,828.955
2014-10-29,823.533
2014-10-30,814.668
2014-10-31,826.13
2014-11-03,822.808
2014-11-04,820.607
2014-11-05,826.454
2014-11-06,830.205
2014-11-07,827.851
2014-11-10,833.042
2014-11-11,834.645
2014-11-12,826.938
2014-11-13,828.176
2014-11-14,837.133
2014-11-17,837.669
2014-11-18,853.092
2014-11-19,854.629
2014-11-20,848.145
2014-11-21,854.338
2014-11-24,860.817
2014-11-25,867.894
2014-11-26,872.07
2014-11-27,872.474
2014-11-28,873.047
2014-12-01,869.688
2014-12-02,868.487
2014-12-03,866.672
2014-12-04,868.801
2014-12-05,871.391
2014-12-08,867.362
2014-12-09,856.647
2014-12-10,852.836
2014-12-11,848.158
2014-12-12,836.7
2014-12-15,818.653
2014-12-16,837.46
2014-12-17,830.905
2014-12-18,849.745
2014-12-19,849.915
2014-12-22,853.021
2014-12-23,856.885
2014-12-24,857.21
2014-12-25,857.21
2014-12-26,855.874
2014-12-29,855.579
2014-12-30,844.702
2014-12-31,840.834
2015-01-01,840.834
2015-01-02,837.889
2015-01-05,814.406
2015-01-06,808.62
2015-01-07,806.487
2015-01-08,824.156
2015-01-09,828.238
2015-01-12,830.959
2015-01-13,842.504
2015-01-14,835.41
2015-01-15,834.95
2015-01-16,835.801
2015-01-19,848.902
2015-01-20,848.743
2015-01-21,859.002
2015-01-22,862.742
2015-01-23,863.956
2015-01-26,876.03
2015-01-27,875.876
2015-01-28,872.177
2015-01-29,879.592
2015-01-30,873.497
2015-02-02,879.324
2015-02-03,900.36
2015-02-04,899.826
2015-02-05,905.239
2015-02-06,897.1
2015-02-09,883.894
2015-02-10,893.973
2015-02-11,888.339
2015-02-12,904.44
2015-02-13,908.045
2015-02-16,904.884
2015-02-17,901.724
2015-02-18,905.981
2015-02-19,913.603
2015-02-20,909.435
2015-02-23,915.635
2015-02-24,923.494
2015-02-25,915.212
2015-02-26,907.123
2015-02-27,913.231
2015-03-02,913.78
2015-03-03,907.746
2015-03-04,900.822
2015-03-05,910.57
2015-03-06,900.353
2015-03-09,897.643
2015-03-10,879.409
2015-03-11,886.104
2015-03-12,889.286
2015-03-13,886.713
2015-03-16,899.412
2015-03-17,891.334
2015-03-18,898.642
2015-03-19,899.959
2015-03-20,922.733
2015-03-23,930.983
2015-03-24,933.874
2015-03-25,930.716
2015-03-26,915.897
2015-03-27,922.462
2015-03-30,926.407
2015-03-31,908.669
2015-04-01,912.708
2015-04-02,924.656
2015-04-03,924.656
2015-04-06,937.486
2015-04-07,937.179
2015-04-08,929.737
2015-04-09,934.178
2015-04-10,938.926
2015-04-13,935.58
2015-04-14,942.935
2015-04-15,941.218
2015-04-16,941.345
2015-04-17,932.999
2015-04-20,940.33
2015-04-21,946.096
2015-04-22,942.171
2015-04-23,940.953
2015-04-24,950.454
2015-04-27,969.591
2015-04-28,961.002
2015-04-29,951.546
2015-04-30,949.726
2015-05-01,951.167
2015-05-04,956.092
2015-05-05,933.838
2015-05-06,942.61
2015-05-07,933.152
2015-05-08,949.64
2015-05-11,941.183
2015-05-12,944.543
2015-05-13,958.376
2015-05-14,969.979
2015-05-15,971.566
2015-05-18,967.063
2015-05-19,962.662
2015-05-20,964.512
2015-05-21,965.064
2015-05-22,954.653
2015-05-25,950.828
2015-05-26,936.374
2015-05-27,949.727
2015-05-28,951.021
2015-05-29,940.702
2015-06-01,934.522
2015-06-02,952.68
2015-06-03,965.371
2015-06-04,955.83
2015-06-05,927.321
2015-06-08,928.716
2015-06-09,932.94
2015-06-10,951.725
2015-06-11,950.716
2015-06-12,942.673
2015-06-15,922.578
2015-06-16,928.551
2015-06-17,915.392
2015-06-18,932.676
2015-06-19,930.05
2015-06-22,962.945
2015-06-23,955.964
2015-06-24,951.531
2015-06-25,948.766
2015-06-26,945.784
2015-06-29,921.093
2015-06-30,906.768
2015-07-01,917.224
2015-07-02,913.348
2015-07-03,908.581
2015-07-06,892.09
2015-07-07,858.77
2015-07-08,871.606
2015-07-09,889.076
2015-07-10,922.318
2015-07-13,922.063
2015-07-14,921.522
2015-07-15,922.297
2015-07-16,930.235
2015-07-17,926.106
2015-07-20,931.171
2015-07-21,931.247
2015-07-22,920.869
2015-07-23,932.271
2015-07-24,919.346
2015-07-27,910.348
2015-07-28,910.831
2015-07-29,914.756
