Date,SWEDEN IMI VALUE IMI (Large+Mid+Small Cap)
2019-10-16,1578.758
2019-10-17,1587.492
2019-10-18,1599.858
2019-10-21,1616.959
2019-10-22,1621.65
2019-10-23,1614.397
2019-10-24,1622.921
2019-10-25,1625.374
2019-10-28,1626.018
2019-10-29,1608.275
2019-10-30,1611.403
2019-10-31,1610.427
2019-11-01,1620.871
2019-11-04,1637.659
2019-11-05,1624.304
2019-11-06,1628.955
2019-11-07,1633.388
2019-11-08,1624.98
2019-11-11,1618.621
2019-11-12,1630.251
2019-11-13,1613.997
2019-11-14,1611.642
2019-11-15,1613.173
2019-11-18,1607.878
2019-11-19,1604.222
2019-11-20,1594.998
2019-11-21,1586.405
2019-11-22,1592.961
2019-11-25,1600.097
2019-11-26,1607.479
2019-11-27,1610.221
2019-11-28,1604.686
2019-11-29,1598.279
2019-12-02,1586.143
2019-12-03,1570.723
2019-12-04,1601.496
2019-12-05,1608.46
2019-12-06,1625.639
2019-12-09,1626.96
2019-12-10,1630.395
2019-12-11,1650.423
2019-12-12,1672.851
2019-12-13,1681.648
2019-12-16,1706.485
2019-12-17,1715.456
2019-12-18,1704.989
2019-12-19,1704.403
2019-12-20,1725.843
2019-12-23,1722.688
2019-12-24,1724.892
2019-12-25,1724.892
2019-12-26,1724.388
2019-12-27,1739.729
2019-12-30,1729.154
2019-12-31,1721.387
2020-01-01,1721.387
2020-01-02,1758.853
2020-01-03,1728.331
2020-01-06,1724.969
2020-01-07,1724.614
2020-01-08,1716.642
2020-01-09,1712.163
2020-01-10,1705.691
2020-01-13,1708.348
2020-01-14,1705.391
2020-01-15,1690.929
2020-01-16,1709.662
2020-01-17,1717.328
2020-01-20,1717.954
2020-01-21,1714.71
2020-01-22,1704.58
2020-01-23,1679.148
2020-01-24,1692.869
2020-01-27,1645.557
2020-01-28,1677.631
2020-01-29,1690.072
2020-01-30,1683.604
2020-01-31,1696.818
2020-02-03,1692.648
2020-02-04,1734.221
2020-02-05,1768.142
2020-02-06,1781.921
2020-02-07,1774.85
2020-02-10,1778.017
2020-02-11,1799.515
2020-02-12,1807.731
2020-02-13,1792.996
2020-02-14,1794.475
2020-02-17,1797.023
2020-02-18,1779.486
2020-02-19,1798.633
2020-02-20,1796.268
2020-02-21,1797.698
2020-02-24,1727.82
2020-02-25,1693.366
2020-02-26,1693.481
2020-02-27,1645.698
2020-02-28,1584.544
2020-03-02,1618.357
2020-03-03,1658.789
2020-03-04,1653.811
2020-03-05,1645.591
2020-03-06,1607.294
2020-03-09,1494.344
2020-03-10,1462.929
2020-03-11,1435.924
2020-03-12,1211.755
2020-03-13,1224.158
2020-03-16,1147.988
2020-03-17,1165.599
2020-03-18,1093.753
2020-03-19,1125.662
2020-03-20,1123.571
2020-03-23,1063.985
2020-03-24,1151.844
2020-03-25,1200.0
2020-03-26,1242.969
2020-03-27,1202.309
2020-03-30,1195.045
2020-03-31,1246.899
2020-04-01,1195.065
2020-04-02,1182.398
2020-04-03,1156.928
2020-04-06,1204.072
2020-04-07,1278.849
2020-04-08,1268.821
2020-04-09,1287.319
2020-04-10,1287.319
2020-04-13,1281.427
2020-04-14,1299.498
2020-04-15,1231.417
2020-04-16,1211.284
2020-04-17,1267.955
2020-04-20,1267.922
2020-04-21,1215.897
2020-04-22,1246.904
2020-04-23,1269.564
2020-04-24,1254.009
2020-04-27,1275.616
2020-04-28,1327.328
2020-04-29,1386.364
2020-04-30,1381.028
2020-05-01,1377.024
2020-05-04,1285.24
2020-05-05,1314.915
2020-05-06,1295.068
2020-05-07,1317.671
2020-05-08,1352.913
2020-05-11,1325.701
2020-05-12,1345.421
2020-05-13,1282.097
2020-05-14,1241.976
2020-05-15,1253.765
2020-05-18,1331.811
2020-05-19,1349.929
2020-05-20,1355.313
2020-05-21,1346.724
2020-05-22,1337.947
2020-05-25,1362.584
2020-05-26,1404.561
2020-05-27,1430.686
2020-05-28,1470.923
2020-05-29,1469.905
2020-06-01,1496.337
2020-06-02,1534.886
2020-06-03,1593.864
2020-06-04,1614.819
2020-06-05,1639.905
2020-06-08,1637.882
2020-06-09,1616.859
2020-06-10,1592.875
2020-06-11,1506.394
2020-06-12,1486.628
2020-06-15,1482.988
2020-06-16,1519.998
2020-06-17,1523.744
2020-06-18,1513.516
2020-06-19,1504.394
2020-06-22,1497.971
2020-06-23,1545.804
2020-06-24,1505.314
2020-06-25,1519.363
2020-06-26,1509.207
2020-06-29,1535.979
2020-06-30,1530.419
2020-07-01,1543.003
2020-07-02,1564.977
2020-07-03,1556.842
2020-07-06,1605.823
2020-07-07,1601.038
2020-07-08,1606.69
2020-07-09,1583.499
2020-07-10,1609.594
2020-07-13,1650.995
2020-07-14,1655.888
2020-07-15,1677.606
2020-07-16,1671.998
2020-07-17,1693.793
2020-07-20,1710.185
2020-07-21,1720.39
2020-07-22,1740.057
2020-07-23,1740.41
2020-07-24,1712.657
2020-07-27,1740.816
2020-07-28,1730.776
2020-07-29,1738.276
2020-07-30,1695.927
2020-07-31,1688.979
2020-08-03,1713.993
2020-08-04,1712.836
2020-08-05,1740.777
2020-08-06,1729.745
2020-08-07,1714.981
2020-08-10,1732.072
2020-08-11,1767.027
2020-08-12,1781.726
2020-08-13,1782.174
2020-08-14,1750.909
2020-08-17,1762.581
2020-08-18,1751.723
2020-08-19,1763.155
2020-08-20,1729.834
2020-08-21,1716.806
2020-08-24,1750.998
2020-08-25,1750.766
2020-08-26,1773.61
2020-08-27,1763.27
2020-08-28,1775.032
2020-08-31,1762.512
2020-09-01,1759.5
2020-09-02,1753.005
2020-09-03,1727.853
2020-09-04,1723.603
2020-09-07,1768.232
2020-09-08,1747.471
2020-09-09,1789.737
2020-09-10,1787.695
2020-09-11,1773.602
2020-09-14,1780.267
2020-09-15,1776.916
2020-09-16,1800.366
2020-09-17,1784.095
2020-09-18,1782.308
2020-09-21,1696.821
2020-09-22,1694.492
2020-09-23,1685.402
2020-09-24,1644.939
2020-09-25,1642.588
2020-09-28,1690.566
2020-09-29,1710.783
2020-09-30,1724.299
2020-10-01,1728.409
2020-10-02,1720.646
2020-10-05,1754.975
2020-10-06,1761.826
2020-10-07,1765.946
2020-10-08,1771.585
2020-10-09,1789.081
2020-10-12,1795.165
2020-10-13,1767.835
2020-10-14,1776.382
2020-10-15,1745.565
2020-10-16,1768.736
2020-10-19,1789.889
2020-10-20,1802.419
2020-10-21,1785.868
2020-10-22,1777.022
2020-10-23,1787.597
2020-10-26,1737.703
2020-10-27,1732.149
2020-10-28,1652.306
2020-10-29,1627.139
2020-10-30,1638.192
2020-11-02,1671.073
2020-11-03,1715.697
2020-11-04,1741.954
2020-11-05,1776.673
2020-11-06,1779.733
2020-11-09,1869.546
2020-11-10,1888.967
2020-11-11,1875.797
2020-11-12,1871.25
2020-11-13,1860.853
2020-11-16,1904.717
2020-11-17,1904.254
2020-11-18,1913.8
2020-11-19,1889.006
2020-11-20,1902.96
2020-11-23,1904.371
2020-11-24,1949.249
2020-11-25,1955.414
2020-11-26,1955.155
2020-11-27,1972.408
2020-11-30,1934.804
2020-12-01,1960.136
2020-12-02,1959.027
2020-12-03,1969.082
2020-12-04,1974.245
2020-12-07,1972.703
2020-12-08,1958.816
2020-12-09,1962.219
2020-12-10,1959.562
2020-12-11,1937.58
2020-12-14,1954.26
2020-12-15,1950.464
2020-12-16,1944.224
2020-12-17,1956.508
2020-12-18,1955.788
2020-12-21,1908.915
2020-12-22,1909.15
2020-12-23,1945.466
2020-12-24,1951.241
2020-12-25,1951.241
2020-12-28,1964.021
2020-12-29,1989.475
2020-12-30,1979.546
2020-12-31,1973.014
2021-01-01,1973.014
2021-01-04,1975.346
2021-01-05,1974.578
2021-01-06,1974.999
2021-01-07,2028.34
2021-01-08,2024.105
2021-01-11,1987.97
2021-01-12,2016.317
2021-01-13,2012.942
2021-01-14,2038.882
2021-01-15,2011.273
2021-01-18,2017.152
2021-01-19,2029.22
2021-01-20,2046.992
2021-01-21,2071.974
2021-01-22,2060.341
2021-01-25,2025.037
2021-01-26,2039.965
2021-01-27,2010.004
2021-01-28,2009.707
2021-01-29,1991.876
2021-02-01,1986.953
2021-02-02,1988.119
2021-02-03,1997.291
2021-02-04,2004.092
2021-02-05,2000.454
2021-02-08,2011.701
2021-02-09,2011.387
2021-02-10,2022.432
2021-02-11,2029.863
2021-02-12,2035.18
2021-02-15,2072.207
2021-02-16,2078.371
2021-02-17,2044.882
2021-02-18,2038.295
2021-02-19,2072.357
2021-02-22,2077.756
2021-02-23,2072.54
2021-02-24,2087.335
2021-02-25,2122.847
2021-02-26,2056.718
2021-03-01,2091.639
2021-03-02,2108.064
2021-03-03,2127.607
2021-03-04,2124.162
2021-03-05,2098.438
2021-03-08,2136.827
2021-03-09,2155.571
2021-03-10,2166.489
2021-03-11,2190.774
2021-03-12,2188.993
2021-03-15,2171.248
2021-03-16,2183.307
2021-03-17,2175.592
2021-03-18,2181.13
2021-03-19,2171.239
2021-03-22,2174.806
2021-03-23,2157.961
2021-03-24,2176.223
2021-03-25,2137.922
2021-03-26,2162.303
2021-03-29,2137.565
2021-03-30,2155.905
2021-03-31,2150.311
2021-04-01,2161.75
2021-04-02,2161.75
2021-04-05,2164.964
2021-04-06,2204.873
2021-04-07,2234.763
2021-04-08,2240.4
2021-04-09,2247.345
2021-04-12,2234.397
2021-04-13,2248.503
2021-04-14,2263.605
2021-04-15,2265.687
2021-04-16,2304.669
2021-04-19,2295.004
2021-04-20,2247.09
2021-04-21,2249.936
2021-04-22,2254.5
2021-04-23,2263.289
2021-04-26,2285.467
2021-04-27,2282.243
2021-04-28,2282.824
2021-04-29,2300.633
2021-04-30,2263.934
2021-05-03,2282.709
2021-05-04,2241.09
2021-05-05,2281.531
2021-05-06,2297.227
2021-05-07,2334.034
2021-05-10,2348.7
2021-05-11,2304.042
2021-05-12,2286.791
2021-05-13,2286.125
2021-05-14,2341.343
2021-05-17,2332.655
2021-05-18,2363.653
2021-05-19,2306.893
2021-05-20,2333.097
2021-05-21,2344.912
2021-05-24,2344.073
2021-05-25,2356.716
2021-05-26,2320.665
2021-05-27,2337.51
2021-05-28,2343.576
2021-05-31,2330.488
2021-06-01,2375.01
2021-06-02,2380.976
2021-06-03,2373.278
2021-06-04,2387.419
2021-06-07,2390.973
2021-06-08,2396.841
2021-06-09,2390.446
2021-06-10,2397.762
2021-06-11,2386.593
2021-06-14,2392.383
2021-06-15,2381.407
2021-06-16,2367.156
2021-06-17,2311.334
2021-06-18,2254.501
2021-06-21,2282.604
2021-06-22,2290.483
2021-06-23,2298.136
2021-06-24,2322.732
2021-06-25,2322.91
2021-06-28,2303.964
2021-06-29,2320.894
2021-06-30,2300.337
2021-07-01,2316.726
2021-07-02,2324.169
2021-07-05,2347.212
2021-07-06,2323.497
2021-07-07,2341.607
2021-07-08,2325.306
2021-07-09,2358.68
2021-07-12,2391.035
2021-07-13,2369.645
2021-07-14,2377.911
2021-07-15,2371.928
2021-07-16,2376.208
2021-07-19,2305.801
2021-07-20,2312.742
2021-07-21,2355.891
2021-07-22,2364.794
2021-07-23,2380.01
2021-07-26,2411.892
2021-07-27,2413.817
2021-07-28,2402.263
2021-07-29,2439.212
2021-07-30,2418.762
2021-08-02,2438.173
2021-08-03,2439.682
2021-08-04,2453.602
2021-08-05,2456.433
2021-08-06,2431.23
2021-08-09,2419.897
2021-08-10,2425.491
2021-08-11,2443.352
2021-08-12,2442.037
2021-08-13,2463.343
2021-08-16,2436.168
2021-08-17,2408.356
2021-08-18,2402.907
2021-08-19,2340.47
2021-08-20,2361.282
2021-08-23,2394.556
2021-08-24,2396.723
2021-08-25,2388.269
2021-08-26,2382.524
2021-08-27,2416.675
2021-08-30,2426.105
2021-08-31,2398.503
2021-09-01,2414.375
2021-09-02,2446.764
2021-09-03,2438.399
2021-09-06,2459.115
2021-09-07,2437.304
2021-09-08,2390.755
2021-09-09,2401.287
2021-09-10,2386.06
2021-09-13,2394.166
2021-09-14,2385.173
2021-09-15,2383.535
2021-09-16,2380.688
2021-09-17,2354.319
2021-09-20,2299.648
2021-09-21,2289.011
2021-09-22,2327.207
2021-09-23,2378.476
2021-09-24,2350.19
2021-09-27,2361.629
2021-09-28,2307.21
2021-09-29,2310.273
2021-09-30,2323.282
2021-10-01,2323.45
2021-10-04,2322.085
2021-10-05,2339.923
2021-10-06,2299.699
2021-10-07,2339.32
2021-10-08,2346.628
2021-10-11,2344.335
2021-10-12,2360.862
2021-10-13,2383.627
2021-10-14,2428.085
2021-10-15,2457.079
2021-10-18,2455.037
2021-10-19,2479.134
2021-10-20,2470.692
2021-10-21,2482.564
2021-10-22,2506.38
2021-10-25,2505.687
2021-10-26,2478.3
2021-10-27,2484.985
2021-10-28,2496.544
2021-10-29,2465.127
2021-11-01,2497.402
2021-11-02,2492.929
2021-11-03,2521.046
2021-11-04,2524.373
2021-11-05,2544.521
2021-11-08,2540.346
2021-11-09,2535.825
2021-11-10,2526.191
2021-11-11,2537.174
2021-11-12,2530.56
2021-11-15,2542.81
2021-11-16,2526.474
2021-11-17,2515.685
2021-11-18,2505.406
2021-11-19,2493.138
2021-11-22,2491.24
2021-11-23,2454.858
2021-11-24,2438.188
2021-11-25,2473.827
2021-11-26,2357.807
2021-11-29,2385.07
2021-11-30,2376.866
2021-12-01,2421.224
2021-12-02,2414.105
2021-12-03,2351.665
2021-12-06,2401.7
2021-12-07,2426.911
2021-12-08,2424.441
2021-12-09,2399.935
2021-12-10,2403.823
2021-12-13,2371.783
2021-12-14,2349.005
2021-12-15,2345.152
2021-12-16,2374.813
2021-12-17,2362.932
2021-12-20,2315.238
2021-12-21,2338.094
2021-12-22,2357.181
2021-12-23,2397.808
2021-12-24,2397.663
2021-12-27,2423.543
2021-12-28,2453.061
2021-12-29,2463.553
2021-12-30,2461.722
2021-12-31,2459.846
2022-01-03,2459.054
2022-01-04,2487.471
2022-01-05,2486.768
2022-01-06,2464.682
2022-01-07,2466.366
2022-01-10,2413.888
2022-01-11,2432.871
2022-01-12,2487.258
2022-01-13,2516.146
2022-01-14,2459.573
2022-01-17,2448.185
2022-01-18,2378.964
2022-01-19,2390.732
2022-01-20,2407.007
2022-01-21,2339.781
2022-01-24,2236.531
2022-01-25,2273.397
2022-01-26,2306.807
2022-01-27,2280.727
2022-01-28,2257.312
2022-01-31,2290.782
2022-02-01,2340.891
2022-02-02,2358.142
2022-02-03,2352.07
2022-02-04,2303.607
2022-02-07,2334.187
2022-02-08,2331.623
2022-02-09,2378.254
2022-02-10,2344.226
2022-02-11,2332.66
2022-02-14,2246.638
2022-02-15,2297.387
2022-02-16,2295.711
2022-02-17,2248.06
2022-02-18,2226.804
2022-02-21,2172.995
2022-02-22,2190.534
2022-02-23,2165.416
2022-02-24,2025.34
2022-02-25,2130.367
2022-02-28,2123.323
2022-03-01,2046.979
2022-03-02,2026.525
2022-03-03,1995.119
2022-03-04,1899.73
2022-03-07,1858.489
2022-03-08,1867.959
2022-03-09,1986.026
2022-03-10,1994.71
2022-03-11,2020.745
2022-03-14,2091.488
2022-03-15,2069.68
2022-03-16,2164.418
2022-03-17,2170.346
2022-03-18,2173.397
2022-03-21,2185.289
2022-03-22,2197.602
2022-03-23,2137.671
2022-03-24,2128.941
2022-03-25,2147.865
2022-03-28,2142.877
2022-03-29,2230.172
2022-03-30,2231.066
2022-03-31,2192.862
2022-04-01,2206.655
2022-04-04,2199.688
2022-04-05,2198.965
2022-04-06,2160.441
2022-04-07,2169.531
2022-04-08,2198.969
2022-04-11,2181.202
2022-04-12,2194.561
2022-04-13,2178.328
2022-04-14,2178.161
2022-04-15,2178.161
2022-04-18,2171.165
2022-04-19,2170.183
2022-04-20,2198.622
2022-04-21,2215.595
2022-04-22,2180.937
2022-04-25,2099.129
2022-04-26,2075.102
2022-04-27,2113.117
2022-04-28,2104.487
2022-04-29,2124.525
2022-05-02,2064.078
2022-05-03,2088.369
2022-05-04,2059.426
2022-05-05,2026.106
2022-05-06,2002.928
2022-05-09,1909.501
2022-05-10,1928.795
2022-05-11,1992.771
2022-05-12,1971.425
2022-05-13,1995.616
2022-05-16,2004.149
2022-05-17,2045.107
2022-05-18,2021.535
2022-05-19,2024.635
2022-05-20,2017.366
2022-05-23,2067.692
2022-05-24,2061.864
2022-05-25,2036.51
2022-05-26,2037.232
2022-05-27,2092.971
2022-05-30,2119.869
2022-05-31,2068.214
2022-06-01,2061.062
2022-06-02,2089.824
2022-06-03,2084.574
2022-06-06,2086.539
2022-06-07,2087.888
2022-06-08,2076.984
2022-06-09,2040.128
2022-06-10,1967.358
2022-06-13,1896.396
2022-06-14,1880.404
2022-06-15,1889.149
2022-06-16,1822.036
2022-06-17,1829.283
2022-06-20,1871.247
2022-06-21,1872.709
2022-06-22,1854.243
2022-06-23,1794.069
2022-06-24,1802.181
2022-06-27,1859.082
2022-06-28,1846.331
2022-06-29,1819.795
2022-06-30,1769.771
2022-07-01,1770.328
2022-07-04,1774.018
2022-07-05,1710.148
2022-07-06,1748.846
2022-07-07,1787.08
2022-07-08,1809.897
2022-07-11,1765.01
2022-07-12,1813.052
2022-07-13,1788.18
2022-07-14,1740.357
2022-07-15,1761.354
2022-07-18,1829.47
2022-07-19,1885.322
2022-07-20,1865.357
2022-07-21,1876.597
2022-07-22,1886.392
2022-07-25,1886.573
2022-07-26,1846.364
2022-07-27,1844.698
2022-07-28,1888.75
2022-07-29,1928.454
2022-08-01,1933.763
2022-08-02,1887.052
2022-08-03,1894.29
2022-08-04,1921.015
2022-08-05,1906.275
2022-08-08,1934.958
2022-08-09,1914.36
2022-08-10,1978.579
2022-08-11,1975.804
2022-08-12,1950.2
2022-08-15,1921.376
2022-08-16,1945.498
2022-08-17,1905.045
2022-08-18,1895.79
2022-08-19,1863.378
2022-08-22,1808.344
2022-08-23,1823.592
2022-08-24,1816.104
2022-08-25,1822.135
2022-08-26,1793.257
2022-08-29,1764.875
2022-08-30,1762.187
2022-08-31,1770.5
2022-09-01,1699.873
2022-09-02,1752.847
2022-09-05,1712.042
2022-09-06,1717.392
2022-09-07,1714.179
2022-09-08,1720.434
2022-09-09,1772.303
2022-09-12,1836.429
2022-09-13,1784.723
2022-09-14,1757.78
2022-09-15,1754.338
2022-09-16,1730.244
2022-09-19,1713.654
2022-09-20,1690.02
2022-09-21,1688.054
2022-09-22,1660.616
2022-09-23,1604.461
2022-09-26,1578.817
2022-09-27,1575.907
2022-09-28,1576.336
2022-09-29,1555.248
2022-09-30,1600.522
2022-10-03,1622.041
2022-10-04,1690.99
2022-10-05,1641.872
2022-10-06,1629.218
2022-10-07,1594.657
2022-10-10,1575.923
2022-10-11,1577.172
2022-10-12,1579.134
2022-10-13,1591.244
2022-10-14,1620.216
2022-10-17,1665.184
2022-10-18,1700.581
2022-10-19,1692.342
2022-10-20,1677.013
2022-10-21,1652.83
2022-10-24,1687.726
2022-10-25,1741.009
2022-10-26,1750.047
2022-10-27,1763.439
2022-10-28,1759.519
2022-10-31,1740.595
2022-11-01,1752.502
2022-11-02,1757.275
2022-11-03,1719.757
2022-11-04,1783.32
2022-11-07,1811.185
2022-11-08,1853.983
2022-11-09,1830.087
2022-11-10,1906.189
2022-11-11,1955.369
2022-11-14,1937.905
2022-11-15,1941.55
2022-11-16,1923.171
2022-11-17,1871.378
2022-11-18,1905.324
2022-11-21,1877.885
2022-11-22,1898.921
2022-11-23,1946.583
2022-11-24,1961.733
2022-11-25,1960.587
2022-11-28,1925.889
2022-11-29,1924.69
2022-11-30,1905.636
2022-12-01,1976.855
2022-12-02,1971.582
2022-12-05,1992.205
2022-12-06,1959.875
2022-12-07,1945.743
2022-12-08,1948.68
2022-12-09,1977.182
2022-12-12,1962.306
2022-12-13,2019.183
2022-12-14,2017.577
2022-12-15,1946.83
2022-12-16,1896.557
2022-12-19,1892.539
2022-12-20,1891.381
2022-12-21,1919.895
2022-12-22,1898.69
2022-12-23,1899.907
2022-12-26,1899.907
2022-12-27,1923.341
2022-12-28,1909.959
2022-12-29,1930.236
2022-12-30,1909.151
2023-01-02,1947.464
2023-01-03,1933.884
2023-01-04,1962.015
2023-01-05,1944.385
2023-01-06,1966.799
2023-01-09,2046.64
2023-01-10,2026.299
2023-01-11,2047.005
2023-01-12,2077.097
2023-01-13,2071.373
2023-01-16,2082.965
2023-01-17,2070.172
2023-01-18,2103.731
2023-01-19,2042.773
2023-01-20,2072.55
2023-01-23,2113.426
2023-01-24,2119.636
2023-01-25,2103.099
2023-01-26,2082.005
2023-01-27,2101.084
2023-01-30,2089.462
2023-01-31,2063.585
2023-02-01,2093.784
2023-02-02,2174.256
2023-02-03,2136.277
2023-02-06,2066.449
2023-02-07,2064.707
2023-02-08,2060.949
2023-02-09,2105.701
2023-02-10,2051.882
2023-02-13,2088.259
2023-02-14,2095.427
2023-02-15,2092.482
2023-02-16,2102.07
2023-02-17,2087.675
2023-02-20,2114.833
2023-02-21,2106.844
2023-02-22,2085.592
2023-02-23,2090.66
2023-02-24,2060.611
2023-02-27,2110.089
2023-02-28,2107.232
2023-03-01,2088.731
2023-03-02,2081.794
2023-03-03,2113.288
2023-03-06,2130.617
2023-03-07,2065.05
2023-03-08,2069.311
2023-03-09,2047.571
2023-03-10,2011.35
2023-03-13,1976.588
2023-03-14,2020.133
2023-03-15,1895.547
2023-03-16,1926.358
2023-03-17,1890.707
2023-03-20,1938.516
2023-03-21,1975.798
2023-03-22,1967.62
2023-03-23,1962.186
2023-03-24,1899.257
2023-03-27,1923.563
2023-03-28,1929.664
2023-03-29,1951.748
2023-03-30,2026.72
2023-03-31,2041.778
2023-04-03,2032.69
2023-04-04,2064.102
2023-04-05,2004.46
2023-04-06,2022.188
2023-04-07,2022.188
2023-04-10,1997.648
2023-04-11,2052.01
2023-04-12,2083.609
2023-04-13,2106.914
2023-04-14,2134.939
2023-04-17,2117.917
2023-04-18,2121.461
2023-04-19,2112.137
2023-04-20,2109.741
2023-04-21,2100.003
2023-04-24,2124.998
2023-04-25,2092.685
2023-04-26,2095.311
2023-04-27,2105.528
2023-04-28,2125.722
2023-05-01,2112.684
2023-05-02,2073.415
2023-05-03,2082.712
2023-05-04,2059.333
2023-05-05,2106.039
2023-05-08,2107.665
2023-05-09,2069.799
2023-05-10,2048.519
2023-05-11,2040.293
2023-05-12,2032.182
2023-05-15,2054.553
2023-05-16,2030.943
2023-05-17,2013.432
2023-05-18,1992.246
2023-05-19,2025.795
2023-05-22,2025.011
2023-05-23,2018.63
2023-05-24,1963.298
2023-05-25,1936.48
2023-05-26,1965.571
2023-05-29,1950.209
2023-05-30,1931.372
2023-05-31,1908.016
2023-06-01,1933.867
2023-06-02,1993.706
2023-06-05,1976.735
2023-06-06,1970.92
2023-06-07,1999.7
2023-06-08,2004.602
2023-06-09,2004.405
2023-06-12,1996.352
2023-06-13,2025.648
2023-06-14,2026.025
2023-06-15,2035.344
2023-06-16,2051.623
2023-06-19,2004.347
2023-06-20,1976.484
2023-06-21,1991.063
2023-06-22,1955.261
2023-06-23,1945.803
2023-06-26,1960.513
2023-06-27,1960.213
2023-06-28,1965.432
2023-06-29,1973.328
2023-06-30,2001.727
2023-07-03,2008.852
2023-07-04,2020.474
2023-07-05,1992.688
2023-07-06,1945.981
2023-07-07,1980.516
2023-07-10,1975.002
2023-07-11,2015.006
2023-07-12,2095.47
2023-07-13,2134.888
2023-07-14,2105.796
2023-07-17,2096.114
2023-07-18,2129.406
2023-07-19,2123.229
2023-07-20,2108.992
2023-07-21,2081.512
2023-07-24,2103.856
2023-07-25,2125.815
2023-07-26,2104.51
2023-07-27,2111.628
2023-07-28,2105.759
2023-07-31,2101.383
2023-08-01,2074.689
2023-08-02,2023.019
2023-08-03,2014.442
2023-08-04,2061.72
2023-08-07,2054.324
2023-08-08,2010.941
2023-08-09,2039.069
2023-08-10,2073.649
2023-08-11,2015.967
2023-08-14,2010.127
2023-08-15,1991.133
2023-08-16,1979.34
2023-08-17,1966.829
2023-08-18,1941.545
2023-08-21,1934.725
2023-08-22,1950.312
2023-08-23,1948.786
2023-08-24,1927.132
2023-08-25,1910.926
2023-08-28,1951.055
2023-08-29,1970.164
2023-08-30,1995.5
2023-08-31,1978.949
2023-09-01,1965.617
2023-09-04,1968.485
2023-09-05,1961.199
2023-09-06,1965.975
2023-09-07,1942.853
2023-09-08,1940.565
2023-09-11,1964.09
2023-09-12,1947.267
2023-09-13,1939.722
2023-09-14,1964.81
2023-09-15,1977.954
2023-09-18,1962.482
2023-09-19,1975.853
2023-09-20,2019.133
2023-09-21,1988.988
2023-09-22,1988.5
2023-09-25,1982.524
2023-09-26,1971.05
2023-09-27,1957.733
2023-09-28,1981.867
2023-09-29,2010.773
2023-10-02,1973.595
2023-10-03,1932.96
2023-10-04,1925.153
2023-10-05,1949.984
2023-10-06,1974.486
2023-10-09,1972.57
2023-10-10,2037.77
2023-10-11,2048.745
2023-10-12,2047.53
2023-10-13,2013.348
2023-10-16,2035.444
2023-10-17,2014.577
2023-10-18,1987.906
2023-10-19,1968.773
2023-10-20,1927.32
2023-10-23,1905.024
2023-10-24,1898.057
2023-10-25,1881.396
2023-10-26,1868.872
2023-10-27,1874.043
2023-10-30,1876.448
2023-10-31,1892.485
2023-11-01,1871.122
2023-11-02,1923.905
2023-11-03,1979.944
2023-11-06,1976.704
2023-11-07,1951.368
2023-11-08,1959.781
2023-11-09,1986.355
2023-11-10,1956.561
2023-11-13,1973.229
2023-11-14,2063.902
2023-11-15,2101.38
2023-11-16,2072.751
2023-11-17,2103.305
2023-11-20,2125.585
2023-11-21,2118.658
2023-11-22,2108.595
2023-11-23,2132.07
2023-11-24,2147.215
2023-11-27,2141.761
2023-11-28,2146.97
2023-11-29,2167.855
2023-11-30,2144.247
2023-12-01,2172.539
2023-12-04,2172.177
2023-12-05,2198.68
2023-12-06,2227.297
2023-12-07,2240.042
2023-12-08,2234.933
2023-12-11,2244.271
2023-12-12,2241.093
2023-12-13,2235.074
2023-12-14,2355.891
2023-12-15,2353.096
2023-12-18,2360.985
2023-12-19,2378.488
2023-12-20,2384.435
2023-12-21,2374.684
2023-12-22,2409.469
2023-12-25,2409.469
2023-12-26,2405.905
2023-12-27,2448.268
2023-12-28,2439.324
2023-12-29,2408.439
2024-01-01,2408.439
2024-01-02,2383.626
2024-01-03,2319.36
2024-01-04,2353.235
2024-01-05,2338.456
2024-01-08,2347.864
2024-01-09,2319.637
2024-01-10,2325.596
2024-01-11,2298.082
2024-01-12,2334.523
2024-01-15,2299.443
2024-01-16,2242.309
2024-01-17,2205.701
2024-01-18,2217.47
2024-01-19,2192.951
2024-01-22,2217.356
2024-01-23,2220.471
2024-01-24,2251.743
2024-01-25,2283.325
2024-01-26,2296.136
2024-01-29,2273.352
2024-01-30,2279.566
2024-01-31,2309.415
2024-02-01,2280.977
2024-02-02,2276.36
2024-02-05,2214.51
2024-02-06,2247.515
2024-02-07,2271.13
2024-02-08,2277.203
2024-02-09,2278.235
2024-02-12,2309.528
2024-02-13,2264.158
2024-02-14,2278.821
2024-02-15,2324.568
2024-02-16,2337.015
2024-02-19,2345.551
2024-02-20,2359.79
2024-02-21,2347.572
2024-02-22,2368.228
2024-02-23,2375.284
2024-02-26,2376.016
2024-02-27,2397.579
2024-02-28,2394.868
2024-02-29,2405.796
2024-03-01,2435.592
2024-03-04,2410.851
2024-03-05,2401.573
2024-03-06,2424.174
2024-03-07,2447.581
2024-03-08,2481.974
2024-03-11,2462.866
2024-03-12,2498.496
2024-03-13,2512.389
2024-03-14,2488.342
2024-03-15,2484.603
2024-03-18,2444.301
2024-03-19,2456.086
2024-03-20,2454.303
2024-03-21,2508.188
2024-03-22,2490.667
2024-03-25,2485.334
2024-03-26,2507.885
2024-03-27,2489.948
2024-03-28,2454.228
2024-03-29,2454.228
