Date,WORLD ex USA IMI IMI (Large+Mid+Small Cap)
2015-06-05,1055.455
2015-06-08,1053.489
2015-06-09,1052.173
2015-06-10,1070.52
2015-06-11,1071.475
2015-06-12,1068.591
2015-06-15,1056.749
2015-06-16,1057.921
2015-06-17,1053.07
2015-06-18,1064.803
2015-06-19,1064.513
2015-06-22,1084.784
2015-06-23,1083.708
2015-06-24,1080.319
2015-06-25,1078.946
2015-06-26,1072.758
2015-06-29,1048.871
2015-06-30,1042.963
2015-07-01,1049.677
2015-07-02,1050.033
2015-07-03,1046.023
2015-07-06,1030.213
2015-07-07,1015.68
2015-07-08,1013.209
2015-07-09,1024.49
2015-07-10,1042.861
2015-07-13,1049.366
2015-07-14,1057.471
2015-07-15,1057.204
2015-07-16,1065.314
2015-07-17,1062.367
2015-07-20,1063.105
2015-07-21,1064.089
2015-07-22,1052.231
2015-07-23,1054.714
2015-07-24,1045.87
2015-07-27,1037.322
2015-07-28,1039.07
2015-07-29,1047.901
2015-07-30,1045.74
2015-07-31,1057.098
2015-08-03,1055.452
2015-08-04,1055.436
2015-08-05,1055.725
2015-08-06,1053.791
2015-08-07,1050.204
2015-08-10,1059.341
2015-08-11,1049.972
2015-08-12,1039.203
2015-08-13,1040.743
2015-08-14,1039.222
2015-08-17,1038.89
2015-08-18,1036.361
2015-08-19,1022.794
2015-08-20,1012.919
2015-08-21,991.403
2015-08-24,958.016
2015-08-25,966.767
2015-08-26,964.648
2015-08-27,979.748
2015-08-28,989.507
2015-08-31,984.002
2015-09-01,960.858
2015-09-02,957.882
2015-09-03,966.087
2015-09-04,948.342
2015-09-07,952.121
2015-09-08,959.214
2015-09-09,978.93
2015-09-10,969.232
2015-09-11,966.227
2015-09-14,962.355
2015-09-15,964.504
2015-09-16,979.968
2015-09-17,982.481
2015-09-18,973.903
2015-09-21,965.813
2015-09-22,943.611
2015-09-23,941.007
2015-09-24,932.824
2015-09-25,943.805
2015-09-28,932.001
2015-09-29,916.899
2015-09-30,936.229
2015-10-01,942.613
2015-10-02,950.322
2015-10-05,968.885
2015-10-06,978.719
2015-10-07,985.057
2015-10-08,987.349
2015-10-09,1000.511
2015-10-12,1000.313
2015-10-13,991.008
2015-10-14,986.485
2015-10-15,998.398
2015-10-16,1002.197
2015-10-19,997.429
2015-10-20,996.608
2015-10-21,998.946
2015-10-22,999.834
2015-10-23,1008.884
2015-10-26,1009.132
2015-10-27,1000.283
2015-10-28,1007.961
2015-10-29,999.017
2015-10-30,1004.668
2015-11-02,1001.203
2015-11-03,1000.413
2015-11-04,999.592
2015-11-05,997.705
2015-11-06,989.511
2015-11-09,985.762
2015-11-10,981.968
2015-11-11,988.992
2015-11-12,980.428
2015-11-13,971.827
2015-11-16,970.443
2015-11-17,984.038
2015-11-18,983.356
2015-11-19,998.023
2015-11-20,996.215
2015-11-23,990.233
2015-11-24,985.62
2015-11-25,988.61
2015-11-26,997.035
2015-11-27,991.537
2015-11-30,990.509
2015-12-01,998.234
2015-12-02,994.517
2015-12-03,990.631
2015-12-04,986.648
2015-12-07,985.407
2015-12-08,971.721
2015-12-09,973.717
2015-12-10,969.741
2015-12-11,960.227
2015-12-14,947.218
2015-12-15,952.207
2015-12-16,962.974
2015-12-17,964.867
2015-12-18,959.13
2015-12-21,956.513
2015-12-22,960.456
2015-12-23,972.635
2015-12-24,978.192
2015-12-25,977.216
2015-12-28,976.803
2015-12-29,983.997
2015-12-30,981.548
2015-12-31,975.271
2016-01-01,975.271
2016-01-04,952.024
2016-01-05,948.816
2016-01-06,938.434
2016-01-07,922.839
2016-01-08,916.376
2016-01-11,910.21
2016-01-12,905.4
2016-01-13,913.915
2016-01-14,899.174
2016-01-15,887.618
2016-01-18,877.034
2016-01-19,886.169
2016-01-20,860.414
2016-01-21,862.374
2016-01-22,891.372
2016-01-25,890.469
2016-01-26,892.711
2016-01-27,901.034
2016-01-28,897.231
2016-01-29,907.171
2016-02-01,914.453
2016-02-02,900.809
2016-02-03,897.759
2016-02-04,906.293
2016-02-05,896.089
2016-02-08,879.196
2016-02-09,866.156
2016-02-10,863.405
2016-02-11,854.85
2016-02-12,854.17
2016-02-15,878.948
2016-02-16,880.127
2016-02-17,893.408
2016-02-18,900.12
2016-02-19,892.761
2016-02-22,901.938
2016-02-23,894.311
2016-02-24,881.144
2016-02-25,893.737
2016-02-26,895.989
2016-02-29,896.851
2016-03-01,905.553
2016-03-02,917.493
2016-03-03,927.461
2016-03-04,937.49
2016-03-07,935.828
2016-03-08,931.24
2016-03-09,931.042
2016-03-10,930.118
2016-03-11,948.453
2016-03-14,952.456
2016-03-15,944.189
2016-03-16,940.11
2016-03-17,962.351
2016-03-18,960.534
2016-03-21,956.52
2016-03-22,957.433
2016-03-23,949.239
2016-03-24,937.542
2016-03-25,939.369
2016-03-28,944.357
2016-03-29,945.493
2016-03-30,963.853
2016-03-31,959.599
2016-04-01,940.096
2016-04-04,945.51
2016-04-05,928.245
2016-04-06,934.316
2016-04-07,935.171
2016-04-08,946.357
2016-04-11,951.007
2016-04-12,954.575
2016-04-13,970.519
2016-04-14,978.461
2016-04-15,977.486
2016-04-18,975.505
2016-04-19,995.893
2016-04-20,997.236
2016-04-21,997.571
2016-04-22,990.94
2016-04-25,989.136
2016-04-26,990.55
2016-04-27,989.584
2016-04-28,991.433
2016-04-29,990.374
2016-05-02,986.424
2016-05-03,975.451
2016-05-04,963.545
2016-05-05,960.779
2016-05-06,959.849
2016-05-09,957.964
2016-05-10,968.215
2016-05-11,969.505
2016-05-12,965.789
2016-05-13,957.506
2016-05-16,962.062
2016-05-17,966.282
2016-05-18,964.998
2016-05-19,951.969
2016-05-20,960.554
2016-05-23,958.881
2016-05-24,965.97
2016-05-25,976.634
2016-05-26,981.672
2016-05-27,981.242
2016-05-30,982.286
2016-05-31,980.892
2016-06-01,976.818
2016-06-02,974.019
2016-06-03,985.683
2016-06-06,989.744
2016-06-07,999.043
2016-06-08,1002.002
2016-06-09,990.672
2016-06-10,970.949
2016-06-13,953.502
2016-06-14,934.028
2016-06-15,940.946
2016-06-16,927.838
2016-06-17,943.618
2016-06-20,975.887
2016-06-21,978.492
2016-06-22,979.254
2016-06-23,993.926
2016-06-24,927.499
2016-06-27,899.423
2016-06-28,914.711
2016-06-29,941.022
2016-06-30,949.154
2016-07-01,956.719
2016-07-04,957.571
2016-07-05,945.172
2016-07-06,931.34
2016-07-07,936.703
2016-07-08,941.32
2016-07-11,956.546
2016-07-12,967.09
2016-07-13,972.314
2016-07-14,977.243
2016-07-15,974.044
2016-07-18,975.717
2016-07-19,970.943
2016-07-20,976.424
2016-07-21,978.544
2016-07-22,973.864
2016-07-25,974.119
2016-07-26,976.606
2016-07-27,979.642
2016-07-28,979.387
2016-07-29,997.2
2016-08-01,992.896
2016-08-02,987.179
2016-08-03,977.584
2016-08-04,983.439
2016-08-05,983.888
2016-08-08,989.611
2016-08-09,1000.829
2016-08-10,1003.906
2016-08-11,1009.59
2016-08-12,1011.838
2016-08-15,1012.133
2016-08-16,1008.422
2016-08-17,1006.874
2016-08-18,1011.601
2016-08-19,1006.617
2016-08-22,1008.392
2016-08-23,1013.817
2016-08-24,1011.21
2016-08-25,1007.671
2016-08-26,1008.242
2016-08-29,999.889
2016-08-30,999.448
2016-08-31,996.816
2016-09-01,1002.892
2016-09-02,1011.518
2016-09-05,1015.738
2016-09-06,1024.653
2016-09-07,1027.273
2016-09-08,1026.758
2016-09-09,1010.271
2016-09-12,1000.59
2016-09-13,992.57
2016-09-14,989.946
2016-09-15,992.998
2016-09-16,986.848
2016-09-19,995.928
2016-09-20,995.651
2016-09-21,1006.635
2016-09-22,1023.614
2016-09-23,1016.597
2016-09-26,1008.271
2016-09-27,1006.533
2016-09-28,1009.105
2016-09-29,1014.298
2016-09-30,1011.172
2016-10-03,1012.153
2016-10-04,1011.462
2016-10-05,1009.964
2016-10-06,1005.935
2016-10-07,1001.944
2016-10-10,1004.842
2016-10-11,996.126
2016-10-12,987.894
2016-10-13,984.736
2016-10-14,990.022
2016-10-17,986.036
2016-10-18,996.265
2016-10-19,1001.459
2016-10-20,999.639
2016-10-21,995.505
2016-10-24,995.497
2016-10-25,993.773
2016-10-26,994.352
2016-10-27,990.87
2016-10-28,990.099
2016-10-31,990.047
2016-11-01,990.209
2016-11-02,984.194
2016-11-03,982.99
2016-11-04,975.266
2016-11-07,980.254
2016-11-08,983.102
2016-11-09,973.3
2016-11-10,978.712
2016-11-11,973.641
2016-11-14,967.067
2016-11-15,970.008
2016-11-16,967.679
2016-11-17,972.625
2016-11-18,963.051
2016-11-21,970.497
2016-11-22,971.434
2016-11-23,965.163
2016-11-24,970.201
2016-11-25,974.814
2016-11-28,972.211
2016-11-29,973.556
2016-11-30,972.966
2016-12-01,974.217
2016-12-02,974.167
2016-12-05,977.94
2016-12-06,986.142
2016-12-07,997.424
2016-12-08,999.13
2016-12-09,1000.836
2016-12-12,1002.941
2016-12-13,1012.433
2016-12-14,1010.198
2016-12-15,990.837
2016-12-16,993.632
2016-12-19,996.875
2016-12-20,994.974
2016-12-21,997.033
2016-12-22,996.882
2016-12-23,996.755
2016-12-26,995.969
2016-12-27,995.653
2016-12-28,995.055
2016-12-29,999.459
2016-12-30,1004.061
2017-01-02,1006.892
2017-01-03,1000.964
2017-01-04,1014.314
2017-01-05,1027.965
2017-01-06,1023.138
2017-01-09,1019.469
2017-01-10,1023.194
2017-01-11,1016.842
2017-01-12,1027.721
2017-01-13,1031.001
2017-01-16,1024.749
2017-01-17,1028.416
2017-01-18,1029.392
2017-01-19,1020.951
2017-01-20,1025.709
2017-01-23,1028.267
2017-01-24,1031.138
2017-01-25,1040.391
2017-01-26,1038.751
2017-01-27,1039.562
2017-01-30,1033.06
2017-01-31,1034.819
2017-02-01,1036.136
2017-02-02,1037.817
2017-02-03,1041.353
2017-02-06,1034.316
2017-02-07,1033.008
2017-02-08,1039.081
2017-02-09,1037.498
2017-02-10,1042.545
2017-02-13,1046.94
2017-02-14,1041.621
2017-02-15,1047.864
2017-02-16,1054.409
2017-02-17,1051.303
2017-02-20,1051.96
2017-02-21,1051.301
2017-02-22,1051.976
2017-02-23,1056.755
2017-02-24,1047.842
2017-02-27,1047.135
2017-02-28,1047.876
2017-03-01,1051.648
2017-03-02,1050.562
2017-03-03,1049.703
2017-03-06,1050.393
2017-03-07,1047.761
2017-03-08,1043.19
2017-03-09,1043.822
2017-03-10,1052.816
2017-03-13,1057.834
2017-03-14,1052.904
2017-03-15,1055.592
2017-03-16,1072.781
2017-03-17,1073.426
2017-03-20,1073.696
2017-03-21,1073.797
2017-03-22,1065.233
2017-03-23,1070.462
2017-03-24,1072.92
2017-03-27,1073.153
2017-03-28,1081.663
2017-03-29,1078.252
2017-03-30,1078.644
2017-03-31,1073.548
2017-04-03,1070.069
2017-04-04,1070.371
2017-04-05,1070.05
2017-04-06,1067.879
2017-04-07,1067.908
2017-04-10,1069.159
2017-04-11,1072.936
2017-04-12,1072.305
2017-04-13,1069.166
2017-04-14,1067.687
2017-04-17,1074.296
2017-04-18,1066.775
2017-04-19,1066.553
2017-04-20,1071.217
2017-04-21,1069.576
2017-04-24,1093.982
2017-04-25,1099.26
2017-04-26,1100.816
2017-04-27,1098.672
2017-04-28,1098.512
2017-05-01,1101.33
2017-05-02,1106.103
2017-05-03,1104.062
2017-05-04,1108.041
2017-05-05,1115.564
2017-05-08,1118.009
2017-05-09,1114.531
2017-05-10,1116.627
2017-05-11,1114.169
2017-05-12,1118.77
2017-05-15,1123.6
2017-05-16,1132.025
2017-05-17,1127.701
2017-05-18,1120.1
2017-05-19,1129.382
2017-05-22,1136.083
2017-05-23,1136.077
2017-05-24,1133.669
2017-05-25,1136.36
2017-05-26,1132.674
2017-05-29,1132.001
2017-05-30,1131.799
2017-05-31,1135.057
2017-06-01,1139.16
2017-06-02,1150.517
2017-06-05,1148.084
2017-06-06,1144.744
2017-06-07,1144.088
2017-06-08,1139.372
2017-06-09,1138.822
2017-06-12,1134.33
2017-06-13,1141.485
2017-06-14,1146.363
2017-06-15,1129.261
2017-06-16,1138.67
2017-06-19,1144.092
2017-06-20,1135.459
2017-06-21,1132.727
2017-06-22,1135.56
2017-06-23,1137.829
2017-06-26,1140.599
2017-06-27,1139.681
2017-06-28,1145.549
2017-06-29,1142.863
2017-06-30,1136.496
2017-07-03,1138.048
2017-07-04,1135.318
2017-07-05,1135.748
2017-07-06,1135.379
2017-07-07,1130.655
2017-07-10,1134.722
2017-07-11,1133.633
2017-07-12,1146.23
2017-07-13,1149.317
2017-07-14,1158.046
2017-07-17,1159.328
2017-07-18,1160.42
2017-07-19,1164.296
2017-07-20,1171.095
2017-07-21,1165.641
2017-07-24,1161.727
2017-07-25,1164.808
2017-07-26,1166.34
2017-07-27,1170.958
2017-07-28,1168.772
2017-07-31,1171.223
2017-08-01,1180.309
2017-08-02,1179.966
2017-08-03,1181.371
2017-08-04,1176.886
2017-08-07,1180.136
2017-08-08,1177.078
2017-08-09,1171.211
2017-08-10,1165.926
2017-08-11,1159.931
2017-08-14,1164.645
2017-08-15,1160.522
2017-08-16,1165.298
2017-08-17,1166.273
2017-08-18,1161.1
2017-08-21,1162.157
2017-08-22,1164.181
2017-08-23,1165.347
2017-08-24,1164.556
2017-08-25,1169.325
2017-08-28,1171.272
2017-08-29,1168.49
2017-08-30,1164.402
2017-08-31,1172.428
2017-09-01,1178.041
2017-09-04,1174.236
2017-09-05,1174.671
2017-09-06,1176.431
2017-09-07,1185.554
2017-09-08,1187.729
2017-09-11,1194.396
2017-09-12,1197.456
2017-09-13,1194.221
2017-09-14,1191.598
2017-09-15,1194.778
2017-09-18,1196.095
2017-09-19,1202.375
2017-09-20,1205.121
2017-09-21,1197.785
2017-09-22,1202.777
2017-09-25,1199.202
2017-09-26,1190.531
2017-09-27,1191.812
2017-09-28,1197.316
2017-09-29,1203.092
2017-10-02,1202.233
2017-10-03,1205.899
2017-10-04,1205.808
2017-10-05,1203.728
2017-10-06,1202.36
2017-10-09,1204.439
2017-10-10,1213.264
2017-10-11,1214.624
2017-10-12,1216.651
2017-10-13,1221.935
2017-10-16,1221.792
2017-10-17,1216.363
2017-10-18,1219.332
2017-10-19,1221.994
2017-10-20,1216.565
2017-10-23,1215.71
2017-10-24,1214.986
2017-10-25,1212.188
2017-10-26,1212.359
2017-10-27,1211.566
2017-10-30,1218.002
2017-10-31,1219.607
2017-11-01,1223.472
2017-11-02,1226.134
2017-11-03,1223.911
2017-11-06,1223.83
2017-11-07,1224.243
2017-11-08,1227.028
2017-11-09,1221.383
2017-11-10,1219.886
2017-11-13,1211.365
2017-11-14,1210.301
2017-11-15,1203.474
2017-11-16,1211.696
2017-11-17,1211.94
2017-11-20,1213.762
2017-11-21,1219.424
2017-11-22,1225.312
2017-11-23,1230.129
2017-11-24,1235.272
2017-11-27,1230.703
2017-11-28,1229.048
2017-11-29,1229.708
2017-11-30,1232.658
2017-12-01,1224.523
2017-12-04,1227.701
2017-12-05,1225.195
2017-12-06,1217.268
2017-12-07,1219.83
2017-12-08,1224.262
2017-12-11,1229.64
2017-12-12,1229.855
2017-12-13,1232.284
2017-12-14,1230.667
2017-12-15,1226.297
2017-12-18,1243.277
2017-12-19,1238.463
2017-12-20,1239.26
2017-12-21,1243.165
2017-12-22,1242.503
2017-12-25,1242.998
2017-12-26,1244.022
2017-12-27,1249.434
2017-12-28,1251.945
2017-12-29,1256.801
2018-01-01,1256.844
2018-01-02,1260.63
2018-01-03,1262.951
2018-01-04,1279.903
2018-01-05,1286.965
2018-01-08,1285.69
2018-01-09,1288.832
2018-01-10,1291.645
2018-01-11,1292.063
2018-01-12,1299.712
2018-01-15,1312.394
2018-01-16,1311.179
2018-01-17,1310.221
2018-01-18,1308.301
2018-01-19,1314.954
2018-01-22,1319.437
2018-01-23,1328.591
2018-01-24,1333.551
2018-01-25,1335.382
2018-01-26,1334.151
2018-01-29,1325.795
2018-01-30,1316.999
2018-01-31,1315.37
2018-02-01,1316.341
2018-02-02,1296.413
2018-02-05,1272.762
2018-02-06,1234.977
2018-02-07,1247.04
2018-02-08,1233.758
2018-02-09,1216.66
2018-02-12,1228.396
2018-02-13,1230.549
2018-02-14,1242.591
2018-02-15,1257.862
2018-02-16,1267.765
2018-02-19,1265.65
2018-02-20,1262.559
2018-02-21,1261.196
2018-02-22,1258.721
2018-02-23,1264.319
2018-02-26,1270.427
2018-02-27,1266.478
2018-02-28,1254.571
2018-03-01,1237.713
2018-03-02,1228.286
2018-03-05,1231.968
2018-03-06,1244.125
2018-03-07,1242.155
2018-03-08,1248.172
2018-03-09,1251.643
2018-03-12,1260.87
2018-03-13,1259.315
2018-03-14,1255.147
2018-03-15,1255.756
2018-03-16,1252.842
2018-03-19,1245.261
2018-03-20,1243.047
2018-03-21,1243.703
2018-03-22,1237.62
2018-03-23,1222.508
2018-03-26,1222.603
2018-03-27,1234.585
2018-03-28,1230.002
2018-03-29,1231.95
2018-03-30,1234.055
2018-04-02,1232.761
2018-04-03,1226.176
2018-04-04,1223.786
2018-04-05,1238.986
2018-04-06,1238.648
2018-04-09,1245.159
2018-04-10,1257.245
2018-04-11,1256.094
2018-04-12,1254.239
2018-04-13,1257.414
2018-04-16,1259.465
2018-04-17,1263.676
2018-04-18,1273.114
2018-04-19,1272.625
2018-04-20,1264.1
2018-04-23,1260.3
2018-04-24,1261.036
2018-04-25,1251.546
2018-04-26,1256.277
2018-04-27,1260.458
2018-04-30,1260.961
2018-05-01,1252.566
2018-05-02,1255.424
2018-05-03,1252.668
2018-05-04,1256.076
2018-05-07,1260.717
2018-05-08,1258.604
2018-05-09,1262.916
2018-05-10,1266.967
2018-05-11,1277.112
2018-05-14,1282.027
2018-05-15,1270.935
2018-05-16,1267.955
2018-05-17,1273.51
2018-05-18,1271.723
2018-05-21,1272.956
2018-05-22,1276.631
2018-05-23,1262.529
2018-05-24,1259.362
2018-05-25,1253.729
2018-05-28,1248.526
2018-05-29,1234.268
2018-05-30,1236.549
2018-05-31,1239.275
2018-06-01,1242.563
2018-06-04,1253.078
2018-06-05,1248.264
2018-06-06,1257.402
2018-06-07,1260.761
2018-06-08,1255.174
2018-06-11,1262.586
2018-06-12,1260.9
2018-06-13,1260.95
2018-06-14,1258.553
2018-06-15,1247.74
2018-06-18,1239.403
2018-06-19,1225.607
2018-06-20,1231.267
2018-06-21,1226.601
2018-06-22,1236.265
2018-06-25,1219.999
2018-06-26,1219.737
2018-06-27,1218.271
2018-06-28,1211.636
2018-06-29,1224.493
2018-07-02,1207.551
2018-07-03,1216.056
2018-07-04,1216.039
2018-07-05,1219.883
2018-07-06,1229.703
2018-07-09,1238.833
2018-07-10,1239.474
2018-07-11,1225.557
2018-07-12,1228.44
2018-07-13,1232.106
2018-07-16,1232.25
2018-07-17,1232.211
2018-07-18,1234.327
2018-07-19,1230.266
2018-07-20,1238.402
2018-07-23,1235.611
2018-07-24,1244.744
2018-07-25,1243.172
2018-07-26,1249.405
2018-07-27,1254.319
2018-07-30,1254.386
2018-07-31,1251.089
2018-08-01,1247.973
2018-08-02,1235.199
2018-08-03,1238.134
2018-08-06,1233.716
2018-08-07,1241.498
2018-08-08,1241.335
2018-08-09,1241.607
2018-08-10,1220.521
2018-08-13,1209.533
2018-08-14,1211.947
2018-08-15,1195.907
2018-08-16,1202.876
2018-08-17,1207.13
2018-08-20,1212.738
2018-08-21,1218.611
2018-08-22,1225.735
2018-08-23,1219.959
2018-08-24,1225.787
2018-08-27,1237.99
2018-08-28,1241.269
2018-08-29,1242.231
2018-08-30,1238.192
2018-08-31,1229.662
2018-09-03,1226.006
2018-09-04,1213.953
2018-09-05,1206.135
2018-09-06,1200.956
2018-09-07,1195.755
2018-09-10,1199.217
2018-09-11,1199.292
2018-09-12,1205.703
2018-09-13,1209.773
2018-09-14,1214.969
2018-09-17,1218.234
2018-09-18,1225.134
2018-09-19,1231.061
2018-09-20,1241.367
2018-09-21,1248.158
2018-09-24,1244.91
2018-09-25,1248.847
2018-09-26,1250.145
2018-09-27,1243.012
2018-09-28,1236.497
2018-10-01,1236.069
2018-10-02,1230.207
2018-10-03,1228.325
2018-10-04,1218.649
2018-10-05,1208.96
2018-10-08,1198.658
2018-10-09,1193.413
2018-10-10,1185.198
2018-10-11,1159.541
2018-10-12,1160.792
2018-10-15,1158.655
2018-10-16,1171.705
2018-10-17,1170.69
2018-10-18,1161.785
2018-10-19,1158.883
2018-10-22,1153.594
2018-10-23,1133.832
2018-10-24,1125.723
2018-10-25,1116.873
2018-10-26,1112.568
2018-10-29,1115.413
2018-10-30,1118.992
2018-10-31,1135.335
2018-11-01,1143.755
2018-11-02,1150.328
2018-11-05,1146.383
2018-11-06,1149.687
2018-11-07,1160.254
2018-11-08,1163.254
2018-11-09,1152.586
2018-11-12,1138.423
2018-11-13,1137.343
2018-11-14,1134.56
2018-11-15,1130.962
2018-11-16,1134.637
2018-11-19,1133.785
2018-11-20,1118.128
2018-11-21,1122.972
2018-11-22,1122.947
2018-11-23,1121.41
2018-11-26,1128.049
2018-11-27,1124.662
2018-11-28,1126.606
2018-11-29,1138.492
2018-11-30,1132.847
2018-12-03,1148.839
2018-12-04,1136.412
2018-12-05,1124.473
2018-12-06,1100.988
2018-12-07,1106.312
2018-12-10,1083.792
2018-12-11,1086.802
2018-12-12,1108.209
2018-12-13,1106.875
2018-12-14,1093.736
2018-12-17,1088.976
2018-12-18,1079.991
2018-12-19,1083.829
2018-12-20,1066.332
2018-12-21,1060.106
2018-12-24,1057.606
2018-12-25,1045.856
2018-12-26,1048.323
2018-12-27,1052.247
2018-12-28,1066.967
2018-12-31,1072.253
2019-01-01,1072.313
2019-01-02,1066.899
2019-01-03,1067.524
2019-01-04,1084.308
2019-01-07,1095.934
2019-01-08,1102.574
2019-01-09,1117.708
2019-01-10,1119.392
2019-01-11,1118.861
2019-01-14,1115.182
2019-01-15,1118.831
2019-01-16,1119.101
2019-01-17,1119.04
2019-01-18,1132.35
2019-01-21,1132.765
2019-01-22,1126.446
2019-01-23,1124.743
2019-01-24,1126.926
2019-01-25,1138.511
2019-01-28,1134.038
2019-01-29,1137.576
2019-01-30,1140.321
2019-01-31,1150.841
2019-02-01,1149.788
2019-02-04,1149.982
2019-02-05,1160.36
2019-02-06,1158.592
2019-02-07,1145.5
2019-02-08,1134.193
2019-02-11,1134.289
2019-02-12,1145.281
2019-02-13,1151.465
2019-02-14,1149.352
2019-02-15,1156.645
2019-02-18,1166.154
2019-02-19,1168.199
2019-02-20,1176.271
2019-02-21,1174.746
2019-02-22,1176.191
2019-02-25,1181.001
2019-02-26,1182.905
2019-02-27,1183.398
2019-02-28,1179.97
2019-03-01,1183.052
2019-03-04,1182.985
2019-03-05,1180.73
2019-03-06,1180.292
2019-03-07,1170.65
2019-03-08,1159.043
2019-03-11,1166.015
2019-03-12,1173.612
2019-03-13,1178.505
2019-03-14,1181.173
2019-03-15,1190.221
2019-03-18,1196.4
2019-03-19,1200.838
2019-03-20,1194.369
2019-03-21,1196.454
2019-03-22,1185.851
2019-03-25,1175.594
2019-03-26,1185.256
2019-03-27,1184.189
2019-03-28,1178.7
2019-03-29,1185.026
2019-04-01,1198.394
2019-04-02,1198.242
2019-04-03,1210.865
2019-04-04,1207.198
2019-04-05,1208.601
2019-04-08,1211.02
2019-04-09,1208.79
2019-04-10,1208.663
2019-04-11,1208.319
2019-04-12,1213.094
2019-04-15,1217.923
2019-04-16,1219.822
2019-04-17,1221.602
2019-04-18,1216.864
2019-04-19,1217.301
2019-04-22,1216.897
2019-04-23,1218.306
2019-04-24,1214.883
2019-04-25,1211.631
2019-04-26,1214.603
2019-04-29,1215.406
2019-04-30,1218.42
2019-05-01,1220.594
2019-05-02,1212.054
2019-05-03,1217.198
2019-05-06,1209.98
2019-05-07,1198.098
2019-05-08,1195.506
2019-05-09,1183.106
2019-05-10,1186.71
2019-05-13,1176.166
2019-05-14,1178.273
2019-05-15,1183.844
2019-05-16,1190.132
2019-05-17,1188.344
2019-05-20,1184.333
2019-05-21,1186.997
2019-05-22,1184.178
2019-05-23,1172.618
2019-05-24,1181.07
2019-05-27,1183.13
2019-05-28,1182.096
2019-05-29,1166.276
2019-05-30,1164.938
2019-05-31,1159.884
2019-06-03,1162.844
2019-06-04,1170.677
2019-06-05,1182.212
2019-06-06,1182.604
2019-06-07,1195.814
2019-06-10,1198.764
2019-06-11,1206.344
2019-06-12,1202.652
2019-06-13,1198.134
2019-06-14,1192.9
2019-06-17,1190.065
2019-06-18,1199.565
2019-06-19,1209.155
2019-06-20,1223.151
2019-06-21,1218.591
2019-06-24,1222.926
2019-06-25,1221.128
2019-06-26,1215.77
2019-06-27,1220.265
2019-06-28,1226.497
2019-07-01,1232.016
2019-07-02,1235.552
2019-07-03,1241.579
2019-07-04,1244.71
2019-07-05,1233.789
2019-07-08,1227.677
2019-07-09,1222.118
2019-07-10,1224.589
2019-07-11,1226.807
2019-07-12,1228.051
2019-07-15,1230.06
2019-07-16,1227.858
2019-07-17,1225.348
2019-07-18,1218.024
2019-07-19,1225.887
2019-07-22,1224.776
2019-07-23,1228.275
2019-07-24,1230.569
2019-07-25,1226.556
2019-07-26,1223.548
2019-07-29,1222.379
2019-07-30,1214.604
2019-07-31,1213.019
2019-08-01,1210.311
2019-08-02,1192.19
2019-08-05,1174.547
2019-08-06,1166.707
2019-08-07,1171.757
2019-08-08,1183.591
2019-08-09,1180.167
2019-08-12,1178.064
2019-08-13,1173.394
2019-08-14,1161.573
2019-08-15,1152.121
2019-08-16,1161.622
2019-08-19,1173.119
2019-08-20,1171.007
2019-08-21,1177.793
2019-08-22,1173.978
2019-08-23,1171.777
2019-08-26,1165.585
2019-08-27,1172.095
2019-08-28,1169.859
2019-08-29,1175.865
2019-08-30,1183.452
2019-09-02,1180.155
2019-09-03,1180.173
2019-09-04,1192.166
2019-09-05,1203.206
2019-09-06,1208.232
2019-09-09,1208.939
2019-09-10,1209.635
2019-09-11,1217.129
2019-09-12,1222.073
2019-09-13,1230.829
2019-09-16,1221.672
2019-09-17,1224.678
2019-09-18,1223.456
2019-09-19,1229.091
2019-09-20,1228.861
2019-09-23,1223.479
2019-09-24,1224.4
2019-09-25,1214.803
2019-09-26,1218.197
2019-09-27,1220.022
2019-09-30,1216.23
2019-10-01,1210.11
2019-10-02,1191.569
2019-10-03,1189.866
2019-10-04,1195.135
2019-10-07,1200.749
2019-10-08,1192.275
2019-10-09,1193.941
2019-10-10,1199.731
2019-10-11,1220.725
2019-10-14,1217.525
2019-10-15,1229.332
2019-10-16,1232.596
2019-10-17,1236.821
2019-10-18,1235.432
2019-10-21,1242.502
2019-10-22,1242.36
2019-10-23,1242.648
2019-10-24,1248.183
2019-10-25,1250.113
2019-10-28,1251.422
2019-10-29,1255.113
2019-10-30,1255.534
2019-10-31,1257.053
2019-11-01,1264.33
2019-11-04,1270.664
2019-11-05,1270.318
2019-11-06,1271.936
2019-11-07,1274.221
2019-11-08,1271.497
2019-11-11,1272.145
2019-11-12,1274.085
2019-11-13,1269.882
2019-11-14,1264.483
2019-11-15,1274.492
2019-11-18,1277.805
2019-11-19,1277.23
2019-11-20,1269.893
2019-11-21,1266.505
2019-11-22,1267.092
2019-11-25,1275.318
2019-11-26,1277.331
2019-11-27,1280.351
2019-11-28,1279.396
2019-11-29,1274.576
2019-12-02,1270.706
2019-12-03,1264.665
2019-12-04,1270.81
2019-12-05,1273.106
2019-12-06,1280.313
2019-12-09,1281.786
2019-12-10,1279.892
2019-12-11,1281.571
2019-12-12,1285.035
2019-12-13,1300.803
2019-12-16,1311.352
2019-12-17,1309.4
2019-12-18,1305.106
2019-12-19,1306.144
2019-12-20,1308.899
2019-12-23,1308.567
2019-12-24,1311.108
2019-12-25,1310.095
