Date,WORLD ex USA IMI IMI (Large+Mid+Small Cap)
2010-09-08,752.258
2010-09-09,759.397
2010-09-10,759.066
2010-09-13,771.174
2010-09-14,776.433
2010-09-15,775.104
2010-09-16,772.624
2010-09-17,770.972
2010-09-20,779.825
2010-09-21,779.447
2010-09-22,784.433
2010-09-23,780.937
2010-09-24,790.951
2010-09-27,792.463
2010-09-28,794.695
2010-09-29,796.594
2010-09-30,792.795
2010-10-01,796.197
2010-10-04,790.73
2010-10-05,805.915
2010-10-06,814.942
2010-10-07,817.415
2010-10-08,817.16
2010-10-11,818.182
2010-10-12,811.708
2010-10-13,824.98
2010-10-14,833.101
2010-10-15,827.7
2010-10-18,828.134
2010-10-19,815.684
2010-10-20,824.549
2010-10-21,827.23
2010-10-22,823.147
2010-10-25,830.384
2010-10-26,822.656
2010-10-27,811.555
2010-10-28,820.139
2010-10-29,821.641
2010-11-01,822.502
2010-11-02,830.059
2010-11-03,827.568
2010-11-04,850.784
2010-11-05,849.739
2010-11-08,847.428
2010-11-09,850.269
2010-11-10,835.815
2010-11-11,835.904
2010-11-12,830.363
2010-11-15,829.92
2010-11-16,813.028
2010-11-17,815.515
2010-11-18,829.273
2010-11-19,828.887
2010-11-22,825.436
2010-11-23,809.78
2010-11-24,812.94
2010-11-25,815.532
2010-11-26,804.147
2010-11-29,793.128
2010-11-30,788.616
2010-12-01,802.14
2010-12-02,819.58
2010-12-03,830.413
2010-12-06,828.799
2010-12-07,834.518
2010-12-08,828.216
2010-12-09,831.155
2010-12-10,833.232
2010-12-13,844.952
2010-12-14,847.394
2010-12-15,841.563
2010-12-16,836.688
2010-12-17,833.365
2010-12-20,833.828
2010-12-21,843.635
2010-12-22,844.163
2010-12-23,845.377
2010-12-24,846.427
2010-12-27,844.26
2010-12-28,847.4
2010-12-29,851.595
2010-12-30,850.197
2010-12-31,855.357
2011-01-03,856.267
2011-01-04,859.144
2011-01-05,849.601
2011-01-06,849.136
2011-01-07,847.597
2011-01-10,841.288
2011-01-11,846.971
2011-01-12,860.504
2011-01-13,870.703
2011-01-14,869.313
2011-01-17,867.51
2011-01-18,877.247
2011-01-19,876.772
2011-01-20,859.604
2011-01-21,867.0
2011-01-24,874.257
2011-01-25,872.363
2011-01-26,878.574
2011-01-27,880.369
2011-01-28,871.075
2011-01-31,872.183
2011-02-01,887.364
2011-02-02,892.737
2011-02-03,887.333
2011-02-04,887.556
2011-02-07,892.748
2011-02-08,899.267
2011-02-09,895.47
2011-02-10,888.457
2011-02-11,887.728
2011-02-14,890.999
2011-02-15,893.095
2011-02-16,897.329
2011-02-17,904.351
2011-02-18,906.843
2011-02-21,901.018
2011-02-22,892.864
2011-02-23,887.772
2011-02-24,884.75
2011-02-25,894.397
2011-02-28,903.789
2011-03-01,903.955
2011-03-02,898.902
2011-03-03,902.84
2011-03-04,905.072
2011-03-07,900.334
2011-03-08,895.452
2011-03-09,895.354
2011-03-10,877.282
2011-03-11,873.316
2011-03-14,859.607
2011-03-15,829.626
2011-03-16,831.412
2011-03-17,846.42
2011-03-18,853.593
2011-03-21,867.884
2011-03-22,875.939
2011-03-23,874.211
2011-03-24,882.586
2011-03-25,882.304
2011-03-28,879.275
2011-03-29,877.784
2011-03-30,887.893
2011-03-31,888.218
2011-04-01,891.887
2011-04-04,897.616
2011-04-05,895.06
2011-04-06,899.98
2011-04-07,896.378
2011-04-08,908.14
2011-04-11,906.938
2011-04-12,894.162
2011-04-13,900.368
2011-04-14,898.415
2011-04-15,896.881
2011-04-18,879.63
2011-04-19,884.87
2011-04-20,906.824
2011-04-21,916.907
2011-04-22,917.063
2011-04-25,913.906
2011-04-26,918.117
2011-04-27,918.723
2011-04-28,933.687
2011-04-29,936.829
2011-05-02,942.679
2011-05-03,934.555
2011-05-04,926.11
2011-05-05,913.738
2011-05-06,915.958
2011-05-09,905.374
2011-05-10,914.933
2011-05-11,913.439
2011-05-12,901.069
2011-05-13,898.176
2011-05-16,895.368
2011-05-17,886.181
2011-05-18,895.145
2011-05-19,898.148
2011-05-20,893.609
2011-05-23,874.773
2011-05-24,878.369
2011-05-25,880.952
2011-05-26,886.483
2011-05-27,898.216
2011-05-30,898.359
2011-05-31,910.501
2011-06-01,906.653
2011-06-02,894.549
2011-06-03,895.89
2011-06-06,891.757
2011-06-07,895.17
2011-06-08,885.104
2011-06-09,886.984
2011-06-10,873.676
2011-06-13,873.258
2011-06-14,885.439
2011-06-15,871.651
2011-06-16,856.401
2011-06-17,863.091
2011-06-20,859.613
2011-06-21,874.734
2011-06-22,877.348
2011-06-23,855.79
2011-06-24,857.516
2011-06-27,857.775
2011-06-28,866.299
2011-06-29,882.67
2011-06-30,896.966
2011-07-01,901.233
2011-07-04,907.486
2011-07-05,905.602
2011-07-06,899.656
2011-07-07,904.354
2011-07-08,898.43
2011-07-11,877.198
2011-07-12,871.22
2011-07-13,886.098
2011-07-14,879.535
2011-07-15,877.339
2011-07-18,863.416
2011-07-19,875.006
2011-07-20,885.366
2011-07-21,899.326
2011-07-22,905.208
2011-07-25,900.276
2011-07-26,905.631
2011-07-27,892.878
2011-07-28,886.855
2011-07-29,883.596
2011-08-01,876.049
2011-08-02,860.759
2011-08-03,847.862
2011-08-04,815.484
2011-08-05,796.982
2011-08-08,768.11
2011-08-09,775.508
2011-08-10,764.896
2011-08-11,778.307
2011-08-12,792.972
2011-08-15,808.306
2011-08-16,804.964
2011-08-17,809.959
2011-08-18,775.826
2011-08-19,765.989
2011-08-22,765.112
2011-08-23,774.606
2011-08-24,778.726
2011-08-25,773.143
2011-08-26,772.71
2011-08-29,788.137
2011-08-30,793.496
2011-08-31,809.644
2011-09-01,808.3
2011-09-02,791.949
2011-09-05,763.878
2011-09-06,753.543
2011-09-07,773.092
2011-09-08,776.488
2011-09-09,751.554
2011-09-12,730.443
2011-09-13,739.011
2011-09-14,741.835
2011-09-15,760.769
2011-09-16,765.929
2011-09-19,748.062
2011-09-20,756.061
2011-09-21,746.508
2011-09-22,707.912
2011-09-23,709.884
2011-09-26,710.989
2011-09-27,743.246
2011-09-28,738.167
2011-09-29,741.847
2011-09-30,727.147
2011-10-03,709.886
2011-10-04,692.616
2011-10-05,707.249
2011-10-06,729.841
2011-10-07,739.376
2011-10-10,753.6
2011-10-11,757.293
2011-10-12,771.674
2011-10-13,765.483
2011-10-14,774.123
2011-10-17,770.881
2011-10-18,762.449
2011-10-19,769.16
2011-10-20,755.039
2011-10-21,775.806
2011-10-24,788.535
2011-10-25,783.929
2011-10-26,781.732
2011-10-27,820.19
2011-10-28,824.335
2011-10-31,796.477
2011-11-01,763.175
2011-11-02,770.015
2011-11-03,777.946
2011-11-04,778.225
2011-11-07,776.168
2011-11-08,780.61
2011-11-09,765.326
2011-11-10,756.578
2011-11-11,775.825
2011-11-14,769.387
2011-11-15,760.817
2011-11-16,758.333
2011-11-17,750.594
2011-11-18,744.249
2011-11-21,723.949
2011-11-22,722.218
2011-11-23,707.223
2011-11-24,703.34
2011-11-25,702.31
2011-11-28,725.548
2011-11-29,733.923
2011-11-30,759.483
2011-12-01,760.359
2011-12-02,764.671
2011-12-05,772.171
2011-12-06,763.715
2011-12-07,767.322
2011-12-08,754.814
2011-12-09,757.645
2011-12-12,745.554
2011-12-13,740.148
2011-12-14,722.414
2011-12-15,724.66
2011-12-16,726.83
2011-12-19,721.374
2011-12-20,735.988
2011-12-21,735.02
2011-12-22,740.22
2011-12-23,744.578
2011-12-26,745.324
2011-12-27,746.214
2011-12-28,736.447
2011-12-29,740.224
2011-12-30,750.561
2012-01-02,755.082
2012-01-03,769.338
2012-01-04,766.007
2012-01-05,754.602
2012-01-06,749.66
2012-01-09,748.956
2012-01-10,761.079
2012-01-11,756.751
2012-01-12,758.955
2012-01-13,754.935
2012-01-16,757.007
2012-01-17,766.128
2012-01-18,770.876
2012-01-19,781.057
2012-01-20,784.316
2012-01-23,793.303
2012-01-24,786.255
2012-01-25,787.455
2012-01-26,802.211
2012-01-27,797.911
2012-01-30,790.541
2012-01-31,793.86
2012-02-01,808.163
2012-02-02,810.491
2012-02-03,815.795
2012-02-06,815.939
2012-02-07,820.299
2012-02-08,822.551
2012-02-09,825.109
2012-02-10,812.298
2012-02-13,818.965
2012-02-14,812.444
2012-02-15,818.361
2012-02-16,815.343
2012-02-17,824.274
2012-02-20,835.564
2012-02-21,833.045
2012-02-22,828.816
2012-02-23,832.114
2012-02-24,839.025
2012-02-27,835.413
2012-02-28,839.014
2012-02-29,837.897
2012-03-01,839.533
2012-03-02,834.776
2012-03-05,829.713
2012-03-06,808.367
2012-03-07,809.833
2012-03-08,827.324
2012-03-09,826.254
2012-03-12,823.283
2012-03-13,832.234
2012-03-14,829.666
2012-03-15,835.574
2012-03-16,843.208
2012-03-19,846.06
2012-03-20,837.062
2012-03-21,833.034
2012-03-22,828.948
2012-03-23,831.606
2012-03-26,839.388
2012-03-27,840.893
2012-03-28,834.328
2012-03-29,826.573
2012-03-30,832.3
2012-04-02,841.464
2012-04-03,835.587
2012-04-04,811.882
2012-04-05,810.26
2012-04-06,808.895
2012-04-09,807.357
2012-04-10,795.477
2012-04-11,798.574
2012-04-12,810.131
2012-04-13,800.811
2012-04-16,799.273
2012-04-17,812.184
2012-04-18,812.189
2012-04-19,809.225
2012-04-20,813.714
2012-04-23,798.638
2012-04-24,805.497
2012-04-25,811.853
2012-04-26,816.586
2012-04-27,821.982
2012-04-30,820.236
2012-05-01,819.174
2012-05-02,814.69
2012-05-03,812.724
2012-05-04,801.824
2012-05-07,795.749
2012-05-08,785.69
2012-05-09,778.694
2012-05-10,783.313
2012-05-11,782.658
2012-05-14,768.208
2012-05-15,759.071
2012-05-16,750.473
2012-05-17,747.163
2012-05-18,736.225
2012-05-21,740.016
2012-05-22,751.274
2012-05-23,733.08
2012-05-24,737.26
2012-05-25,735.197
2012-05-28,737.536
2012-05-29,743.656
2012-05-30,729.682
2012-05-31,727.301
2012-06-01,715.513
2012-06-04,712.805
2012-06-05,717.387
2012-06-06,732.408
2012-06-07,742.622
2012-06-08,732.94
2012-06-11,737.788
2012-06-12,737.61
2012-06-13,741.406
2012-06-14,740.094
2012-06-15,748.185
2012-06-18,751.413
2012-06-19,762.808
2012-06-20,768.058
2012-06-21,757.866
2012-06-22,749.816
2012-06-25,740.455
2012-06-26,738.82
2012-06-27,746.623
2012-06-28,746.179
2012-06-29,772.497
2012-07-02,776.798
2012-07-03,785.607
2012-07-04,784.263
2012-07-05,777.888
2012-07-06,769.041
2012-07-09,763.49
2012-07-10,763.642
2012-07-11,763.537
2012-07-12,752.572
2012-07-13,762.868
2012-07-16,764.99
2012-07-17,763.325
2012-07-18,770.19
2012-07-19,779.878
2012-07-20,767.256
2012-07-23,748.831
2012-07-24,744.986
2012-07-25,743.661
2012-07-26,764.187
2012-07-27,776.391
2012-07-30,782.164
2012-07-31,781.809
2012-08-01,781.156
2012-08-02,770.289
2012-08-03,785.688
2012-08-06,794.862
2012-08-07,801.34
2012-08-08,801.248
2012-08-09,803.136
2012-08-10,802.065
2012-08-13,800.525
2012-08-14,802.34
2012-08-15,800.597
2012-08-16,808.403
2012-08-17,810.489
2012-08-20,810.265
2012-08-21,818.762
2012-08-22,811.184
2012-08-23,815.326
2012-08-24,810.078
2012-08-27,811.508
2012-08-28,808.845
2012-08-29,806.913
2012-08-30,798.995
2012-08-31,804.251
2012-09-03,806.534
2012-09-04,799.503
2012-09-05,798.568
2012-09-06,812.362
2012-09-07,828.375
2012-09-10,826.957
2012-09-11,831.273
2012-09-12,836.325
2012-09-13,838.42
2012-09-14,858.771
2012-09-17,854.956
2012-09-18,849.392
2012-09-19,854.149
2012-09-20,845.603
2012-09-21,850.571
2012-09-24,844.625
2012-09-25,848.996
2012-09-26,832.16
2012-09-27,837.606
2012-09-28,830.612
2012-10-01,837.759
2012-10-02,837.752
2012-10-03,833.154
2012-10-04,840.442
2012-10-05,848.532
2012-10-08,840.804
2012-10-09,832.936
2012-10-10,827.397
2012-10-11,831.686
2012-10-12,830.969
2012-10-15,832.374
2012-10-16,844.838
2012-10-17,855.238
2012-10-18,857.262
2012-10-19,849.925
2012-10-22,847.882
2012-10-23,833.497
2012-10-24,834.72
2012-10-25,837.716
2012-10-26,835.093
2012-10-29,830.731
2012-10-30,837.407
2012-10-31,836.323
2012-11-01,841.677
2012-11-02,840.703
2012-11-05,835.432
2012-11-06,838.695
2012-11-07,831.352
2012-11-08,825.969
2012-11-09,823.52
2012-11-12,820.881
2012-11-13,820.875
2012-11-14,814.136
2012-11-15,811.103
2012-11-16,805.865
2012-11-19,825.361
2012-11-20,825.289
2012-11-21,827.268
2012-11-22,835.821
2012-11-23,843.235
2012-11-26,842.25
2012-11-27,842.613
2012-11-28,841.246
2012-11-29,851.791
2012-11-30,852.435
2012-12-03,855.337
2012-12-04,856.677
2012-12-05,856.99
2012-12-06,859.114
2012-12-07,858.573
2012-12-10,859.814
2012-12-11,864.636
2012-12-12,867.982
2012-12-13,867.766
2012-12-14,868.867
2012-12-17,871.205
2012-12-18,877.518
2012-12-19,885.968
2012-12-20,884.815
2012-12-21,879.149
2012-12-24,877.762
2012-12-25,878.722
2012-12-26,879.566
2012-12-27,881.312
2012-12-28,879.016
2012-12-31,879.176
2013-01-01,879.266
2013-01-02,894.655
2013-01-03,892.51
2013-01-04,895.291
2013-01-07,894.658
2013-01-08,891.28
2013-01-09,894.923
2013-01-10,903.286
2013-01-11,907.723
2013-01-14,906.154
2013-01-15,908.471
2013-01-16,903.491
2013-01-17,907.675
2013-01-18,907.311
2013-01-21,909.448
2013-01-22,910.621
2013-01-23,908.444
2013-01-24,912.273
2013-01-25,919.084
2013-01-28,917.549
2013-01-29,922.843
2013-01-30,925.181
2013-01-31,922.489
2013-02-01,928.317
2013-02-04,916.959
2013-02-05,913.764
2013-02-06,917.995
2013-02-07,911.687
2013-02-08,917.318
2013-02-11,911.511
2013-02-12,921.087
2013-02-13,920.922
2013-02-14,917.32
2013-02-15,912.201
2013-02-18,914.541
2013-02-19,922.989
2013-02-20,922.657
2013-02-21,905.14
2013-02-22,909.674
2013-02-25,913.157
2013-02-26,901.0
2013-02-27,906.462
2013-02-28,915.022
2013-03-01,908.05
2013-03-04,907.77
2013-03-05,918.85
2013-03-06,920.946
2013-03-07,922.706
2013-03-08,923.069
2013-03-11,928.165
2013-03-12,928.472
2013-03-13,923.001
2013-03-14,931.424
2013-03-15,939.895
2013-03-18,927.776
2013-03-19,924.652
2013-03-20,928.063
2013-03-21,927.151
2013-03-22,927.428
2013-03-25,923.628
2013-03-26,923.912
2013-03-27,920.892
2013-03-28,924.343
2013-03-29,924.085
2013-04-01,919.391
2013-04-02,923.897
2013-04-03,922.13
2013-04-04,913.083
2013-04-05,913.149
2013-04-08,916.967
2013-04-09,922.556
2013-04-10,936.108
2013-04-11,946.518
2013-04-12,941.293
2013-04-15,931.174
2013-04-16,926.795
2013-04-17,917.429
2013-04-18,914.788
2013-04-19,917.357
2013-04-22,919.595
2013-04-23,931.516
2013-04-24,941.464
2013-04-25,949.502
2013-04-26,950.027
2013-04-29,957.243
2013-04-30,965.303
2013-05-01,962.568
2013-05-02,956.958
2013-05-03,963.606
2013-05-06,961.099
2013-05-07,969.813
2013-05-08,981.949
2013-05-09,975.955
2013-05-10,970.988
2013-05-13,973.392
2013-05-14,974.192
2013-05-15,975.113
2013-05-16,977.128
2013-05-17,973.215
2013-05-20,982.1
2013-05-21,983.208
2013-05-22,982.094
2013-05-23,958.001
2013-05-24,958.441
2013-05-27,954.055
2013-05-28,957.661
2013-05-29,956.05
2013-05-30,955.083
2013-05-31,944.524
2013-06-03,939.589
2013-06-04,946.379
2013-06-05,931.099
2013-06-06,926.602
2013-06-07,933.3
2013-06-10,938.062
2013-06-11,935.899
2013-06-12,937.895
2013-06-13,930.597
2013-06-14,936.637
2013-06-17,946.741
2013-06-18,946.366
2013-06-19,950.879
2013-06-20,908.016
2013-06-21,901.86
2013-06-24,886.788
2013-06-25,892.477
2013-06-26,899.693
2013-06-27,907.524
2013-06-28,909.206
2013-07-01,918.253
2013-07-02,919.883
2013-07-03,913.521
2013-07-04,923.913
2013-07-05,914.555
2013-07-08,920.448
2013-07-09,927.542
2013-07-10,933.799
2013-07-11,951.328
2013-07-12,950.328
2013-07-15,952.051
2013-07-16,955.979
2013-07-17,956.646
2013-07-18,961.705
2013-07-19,963.225
2013-07-22,971.155
2013-07-23,972.216
2013-07-24,974.298
2013-07-25,969.601
2013-07-26,966.772
2013-07-29,960.406
2013-07-30,962.053
2013-07-31,958.709
2013-08-01,967.586
2013-08-02,978.26
2013-08-05,975.84
2013-08-06,979.313
2013-08-07,972.107
2013-08-08,979.805
2013-08-09,982.359
2013-08-12,979.806
2013-08-13,981.24
2013-08-14,987.943
2013-08-15,977.881
2013-08-16,982.784
2013-08-19,979.912
2013-08-20,974.104
2013-08-21,965.832
2013-08-22,967.244
2013-08-23,977.35
2013-08-26,975.814
2013-08-27,966.003
2013-08-28,956.531
2013-08-29,955.631
2013-08-30,947.784
2013-09-02,959.838
2013-09-03,962.426
2013-09-04,968.016
2013-09-05,968.293
2013-09-06,974.832
2013-09-09,982.92
2013-09-10,993.17
2013-09-11,998.698
2013-09-12,998.707
2013-09-13,996.993
2013-09-16,1008.756
2013-09-17,1004.506
2013-09-18,1010.306
2013-09-19,1028.448
2013-09-20,1022.842
2013-09-23,1021.031
2013-09-24,1020.954
2013-09-25,1021.306
2013-09-26,1022.59
2013-09-27,1025.084
2013-09-30,1016.571
2013-10-01,1020.678
2013-10-02,1018.148
2013-10-03,1017.118
2013-10-04,1015.282
2013-10-07,1009.301
2013-10-08,1005.932
2013-10-09,1001.095
2013-10-10,1012.663
2013-10-11,1021.306
2013-10-14,1024.138
2013-10-15,1025.903
2013-10-16,1026.556
2013-10-17,1041.535
2013-10-18,1049.843
2013-10-21,1052.608
2013-10-22,1061.27
2013-10-23,1054.601
2013-10-24,1059.299
2013-10-25,1054.505
2013-10-28,1055.993
2013-10-29,1055.352
2013-10-30,1058.15
2013-10-31,1050.249
2013-11-01,1039.83
2013-11-04,1043.892
2013-11-05,1041.415
2013-11-06,1048.901
2013-11-07,1038.708
2013-11-08,1033.932
2013-11-11,1039.478
2013-11-12,1038.878
2013-11-13,1033.174
2013-11-14,1043.253
2013-11-15,1050.087
2013-11-18,1057.328
2013-11-19,1051.357
2013-11-20,1048.729
2013-11-21,1045.391
2013-11-22,1048.973
2013-11-25,1051.524
2013-11-26,1049.155
2013-11-27,1050.022
2013-11-28,1055.691
2013-11-29,1056.259
2013-12-02,1049.507
2013-12-03,1042.254
2013-12-04,1031.912
2013-12-05,1029.128
2013-12-06,1035.117
2013-12-09,1039.943
2013-12-10,1039.285
2013-12-11,1033.838
2013-12-12,1021.872
2013-12-13,1020.22
2013-12-16,1026.944
2013-12-17,1023.189
2013-12-18,1032.295
2013-12-19,1039.525
2013-12-20,1044.62
2013-12-23,1053.151
2013-12-24,1052.64
2013-12-25,1052.777
2013-12-26,1056.578
2013-12-27,1068.202
2013-12-30,1071.79
2013-12-31,1073.493
2014-01-01,1073.536
2014-01-02,1063.441
2014-01-03,1065.595
2014-01-06,1062.445
2014-01-07,1063.289
2014-01-08,1066.979
2014-01-09,1061.659
2014-01-10,1071.593
2014-01-13,1074.359
2014-01-14,1069.354
2014-01-15,1074.379
2014-01-16,1074.79
2014-01-17,1077.021
2014-01-20,1076.815
2014-01-21,1076.509
2014-01-22,1078.669
2014-01-23,1073.856
2014-01-24,1055.244
2014-01-27,1042.138
2014-01-28,1043.921
2014-01-29,1046.716
2014-01-30,1038.013
2014-01-31,1033.383
2014-02-03,1023.69
2014-02-04,1011.151
2014-02-05,1017.056
2014-02-06,1030.885
2014-02-07,1041.699
2014-02-10,1046.699
2014-02-11,1057.89
2014-02-12,1062.889
2014-02-13,1063.216
2014-02-14,1067.317
2014-02-17,1072.73
2014-02-18,1080.168
2014-02-19,1080.867
2014-02-20,1074.329
2014-02-21,1082.255
2014-02-24,1086.506
2014-02-25,1090.01
2014-02-26,1083.493
2014-02-27,1082.735
2014-02-28,1090.332
2014-03-03,1071.617
2014-03-04,1084.06
2014-03-05,1086.728
2014-03-06,1095.264
2014-03-07,1088.637
2014-03-10,1082.866
2014-03-11,1083.479
2014-03-12,1073.903
2014-03-13,1070.03
2014-03-14,1058.055
2014-03-17,1064.343
2014-03-18,1071.531
2014-03-19,1069.278
2014-03-20,1055.961
2014-03-21,1058.254
2014-03-24,1054.699
2014-03-25,1062.954
2014-03-26,1070.356
2014-03-27,1073.088
2014-03-28,1079.226
2014-03-31,1086.309
2014-04-01,1090.873
2014-04-02,1092.813
2014-04-03,1091.595
2014-04-04,1096.076
2014-04-07,1086.47
2014-04-08,1086.737
2014-04-09,1089.482
2014-04-10,1089.808
2014-04-11,1076.569
2014-04-14,1074.193
2014-04-15,1068.983
2014-04-16,1081.715
2014-04-17,1087.487
2014-04-18,1088.703
2014-04-21,1086.247
2014-04-22,1094.312
2014-04-23,1094.207
2014-04-24,1095.207
2014-04-25,1091.914
2014-04-28,1090.397
2014-04-29,1097.58
2014-04-30,1101.669
2014-05-01,1105.41
2014-05-02,1106.146
2014-05-05,1105.171
2014-05-06,1108.61
2014-05-07,1101.94
2014-05-08,1108.271
2014-05-09,1101.435
2014-05-12,1105.885
2014-05-13,1109.806
2014-05-14,1112.179
2014-05-15,1105.729
2014-05-16,1102.265
2014-05-19,1100.561
2014-05-20,1098.646
2014-05-21,1100.658
2014-05-22,1106.349
2014-05-23,1108.96
2014-05-26,1116.891
2014-05-27,1115.894
2014-05-28,1115.844
2014-05-29,1118.936
2014-05-30,1119.596
2014-06-02,1122.178
2014-06-03,1120.311
2014-06-04,1120.82
2014-06-05,1123.349
2014-06-06,1130.479
2014-06-09,1131.486
2014-06-10,1130.749
2014-06-11,1129.716
2014-06-12,1131.389
2014-06-13,1129.198
2014-06-16,1127.542
2014-06-17,1126.931
2014-06-18,1130.024
2014-06-19,1143.409
2014-06-20,1139.591
2014-06-23,1138.305
2014-06-24,1134.841
2014-06-25,1129.157
2014-06-26,1130.469
2014-06-27,1132.742
2014-06-30,1137.147
2014-07-01,1144.211
2014-07-02,1146.934
2014-07-03,1149.987
2014-07-04,1149.241
2014-07-07,1142.438
2014-07-08,1133.518
2014-07-09,1133.238
2014-07-10,1122.274
2014-07-11,1122.439
2014-07-14,1131.268
2014-07-15,1126.002
2014-07-16,1134.577
2014-07-17,1127.714
2014-07-18,1126.415
2014-07-21,1123.769
2014-07-22,1131.998
2014-07-23,1134.563
2014-07-24,1136.542
2014-07-25,1132.157
2014-07-28,1131.637
2014-07-29,1131.921
2014-07-30,1125.705
2014-07-31,1115.808
2014-08-01,1107.234
2014-08-04,1103.904
2014-08-05,1099.357
2014-08-06,1092.642
2014-08-07,1088.406
2014-08-08,1081.575
2014-08-11,1094.023
2014-08-12,1093.538
2014-08-13,1098.271
2014-08-14,1102.545
2014-08-15,1100.667
2014-08-18,1107.904
2014-08-19,1112.301
2014-08-20,1110.236
2014-08-21,1115.058
2014-08-22,1109.359
2014-08-25,1115.91
2014-08-26,1119.918
2014-08-27,1122.481
2014-08-28,1115.698
2014-08-29,1117.067
2014-09-01,1116.626
2014-09-02,1115.333
2014-09-03,1123.239
2014-09-04,1120.294
2014-09-05,1116.32
2014-09-08,1111.069
2014-09-09,1104.31
2014-09-10,1102.834
2014-09-11,1103.044
2014-09-12,1100.844
2014-09-15,1098.692
2014-09-16,1096.274
2014-09-17,1098.602
2014-09-18,1102.408
2014-09-19,1099.928
2014-09-22,1091.876
2014-09-23,1085.61
2014-09-24,1085.222
2014-09-25,1078.435
2014-09-26,1074.621
2014-09-29,1070.345
2014-09-30,1068.789
2014-10-01,1059.705
2014-10-02,1043.624
2014-10-03,1039.115
2014-10-06,1047.745
2014-10-07,1041.652
2014-10-08,1035.574
2014-10-09,1033.893
2014-10-10,1012.165
2014-10-13,1014.946
2014-10-14,1008.899
2014-10-15,997.171
2014-10-16,992.681
2014-10-17,1005.993
2014-10-20,1012.474
2014-10-21,1022.299
2014-10-22,1027.489
2014-10-23,1029.045
2014-10-24,1030.692
2014-10-27,1031.23
2014-10-28,1039.971
2014-10-29,1045.278
2014-10-30,1040.344
2014-10-31,1050.624
2014-11-03,1038.401
2014-11-04,1041.793
2014-11-05,1045.511
2014-11-06,1041.524
2014-11-07,1040.611
2014-11-10,1047.575
2014-11-11,1049.304
2014-11-12,1047.821
2014-11-13,1048.792
2014-11-14,1049.755
2014-11-17,1045.643
2014-11-18,1057.283
2014-11-19,1054.077
2014-11-20,1052.648
2014-11-21,1061.718
2014-11-24,1061.635
2014-11-25,1067.32
2014-11-26,1070.592
2014-11-27,1065.644
2014-11-28,1061.938
2014-12-01,1058.66
2014-12-02,1058.506
2014-12-03,1058.535
2014-12-04,1056.277
2014-12-05,1056.38
2014-12-08,1050.415
2014-12-09,1044.563
2014-12-10,1034.902
2014-12-11,1029.475
2014-12-12,1018.28
2014-12-15,998.744
2014-12-16,1010.948
2014-12-17,1007.562
2014-12-18,1022.37
2014-12-19,1031.057
2014-12-22,1034.395
2014-12-23,1033.028
2014-12-24,1036.447
2014-12-25,1035.742
2014-12-26,1036.48
2014-12-29,1038.741
2014-12-30,1031.618
2014-12-31,1030.344
2015-01-01,1030.355
2015-01-02,1024.019
2015-01-05,1003.333
2015-01-06,991.53
2015-01-07,986.049
2015-01-08,1006.008
2015-01-09,1003.703
2015-01-12,1004.327
2015-01-13,1009.532
2015-01-14,999.818
2015-01-15,1008.208
2015-01-16,1007.256
2015-01-19,1017.048
2015-01-20,1019.667
2015-01-21,1025.285
2015-01-22,1026.799
2015-01-23,1029.952
2015-01-26,1032.446
2015-01-27,1040.929
2015-01-28,1037.092
2015-01-29,1030.575
2015-01-30,1026.132
2015-02-02,1032.544
2015-02-03,1041.836
2015-02-04,1047.543
2015-02-05,1051.136
2015-02-06,1045.842
2015-02-09,1042.954
2015-02-10,1044.331
2015-02-11,1037.932
2015-02-12,1053.249
2015-02-13,1062.313
2015-02-16,1063.675
2015-02-17,1064.203
2015-02-18,1070.936
2015-02-19,1075.133
2015-02-20,1076.675
2015-02-23,1080.217
2015-02-24,1083.225
2015-02-25,1087.217
2015-02-26,1085.2
2015-02-27,1088.127
2015-03-02,1084.407
2015-03-03,1079.88
2015-03-04,1075.074
2015-03-05,1077.917
2015-03-06,1067.442
2015-03-09,1061.604
2015-03-10,1044.213
2015-03-11,1044.024
2015-03-12,1052.484
2015-03-13,1048.521
2015-03-16,1058.006
2015-03-17,1057.044
2015-03-18,1064.683
2015-03-19,1067.728
2015-03-20,1088.441
2015-03-23,1096.657
2015-03-24,1097.804
2015-03-25,1096.735
2015-03-26,1083.28
2015-03-27,1081.214
2015-03-30,1081.619
2015-03-31,1071.319
2015-04-01,1072.869
2015-04-02,1084.311
2015-04-03,1085.754
2015-04-06,1096.854
2015-04-07,1099.33
2015-04-08,1099.111
2015-04-09,1100.306
2015-04-10,1104.014
2015-04-13,1100.269
2015-04-14,1109.859
2015-04-15,1107.916
2015-04-16,1113.397
2015-04-17,1104.837
2015-04-20,1106.403
2015-04-21,1112.588
2015-04-22,1112.105
2015-04-23,1116.939
2015-04-24,1125.624
2015-04-27,1134.366
2015-04-28,1133.886
2015-04-29,1128.973
2015-04-30,1119.545
2015-05-01,1116.561
2015-05-04,1118.089
2015-05-05,1111.298
2015-05-06,1116.53
2015-05-07,1106.815
2015-05-08,1125.164
2015-05-11,1125.921
2015-05-12,1124.603
2015-05-13,1133.738
2015-05-14,1138.103
2015-05-15,1142.695
2015-05-18,1140.47
2015-05-19,1134.152
2015-05-20,1135.134
2015-05-21,1141.445
2015-05-22,1134.456
2015-05-25,1134.885
2015-05-26,1117.292
