Date,NORWAY SMALL GROWTH Small Cap
2010-09-10,748.981
2010-09-13,771.648
2010-09-14,778.823
2010-09-15,777.265
2010-09-16,770.333
2010-09-17,772.75
2010-09-20,783.169
2010-09-21,793.265
2010-09-22,795.733
2010-09-23,789.382
2010-09-24,801.259
2010-09-27,803.972
2010-09-28,803.703
2010-09-29,814.552
2010-09-30,818.256
2010-10-01,823.44
2010-10-04,816.81
2010-10-05,840.776
2010-10-06,858.952
2010-10-07,845.496
2010-10-08,849.845
2010-10-11,843.223
2010-10-12,835.401
2010-10-13,883.516
2010-10-14,898.966
2010-10-15,890.557
2010-10-18,884.231
2010-10-19,859.794
2010-10-20,873.197
2010-10-21,891.096
2010-10-22,887.981
2010-10-25,899.64
2010-10-26,887.243
2010-10-27,871.47
2010-10-28,884.337
2010-10-29,886.881
2010-11-01,907.899
2010-11-02,925.777
2010-11-03,917.512
2010-11-04,957.048
2010-11-05,949.584
2010-11-08,941.082
2010-11-09,960.768
2010-11-10,932.756
2010-11-11,939.352
2010-11-12,918.854
2010-11-15,919.257
2010-11-16,880.438
2010-11-17,885.15
2010-11-18,900.568
2010-11-19,908.341
2010-11-22,900.84
2010-11-23,864.251
2010-11-24,879.626
2010-11-25,880.488
2010-11-26,864.235
2010-11-29,846.756
2010-11-30,842.448
2010-12-01,871.249
2010-12-02,917.197
2010-12-03,937.038
2010-12-06,933.817
2010-12-07,937.416
2010-12-08,925.31
2010-12-09,918.943
2010-12-10,917.141
2010-12-13,938.831
2010-12-14,943.619
2010-12-15,954.454
2010-12-16,952.298
2010-12-17,957.219
2010-12-20,968.188
2010-12-21,986.136
2010-12-22,977.314
2010-12-23,991.962
2010-12-24,994.76
2010-12-27,993.207
2010-12-28,1003.985
2010-12-29,1007.25
2010-12-30,1018.204
2010-12-31,1031.64
2011-01-03,1035.286
2011-01-04,1025.946
2011-01-05,1011.505
2011-01-06,1015.945
2011-01-07,1010.924
2011-01-10,1009.015
2011-01-11,1026.467
2011-01-12,1034.682
2011-01-13,1041.996
2011-01-14,1045.1
2011-01-17,1043.77
2011-01-18,1058.624
2011-01-19,1048.783
2011-01-20,1008.524
2011-01-21,1037.926
2011-01-24,1040.33
2011-01-25,1032.991
2011-01-26,1050.579
2011-01-27,1064.96
2011-01-28,1052.637
2011-01-31,1048.575
2011-02-01,1089.545
2011-02-02,1088.157
2011-02-03,1078.933
2011-02-04,1084.353
2011-02-07,1093.903
2011-02-08,1097.359
2011-02-09,1090.473
2011-02-10,1058.425
2011-02-11,1078.861
2011-02-14,1087.065
2011-02-15,1091.93
2011-02-16,1086.78
2011-02-17,1078.252
2011-02-18,1076.529
2011-02-21,1059.878
2011-02-22,1056.092
2011-02-23,1055.192
2011-02-24,1059.304
2011-02-25,1080.164
2011-02-28,1096.857
2011-03-01,1104.392
2011-03-02,1103.669
2011-03-03,1102.835
2011-03-04,1117.455
2011-03-07,1120.408
2011-03-08,1116.053
2011-03-09,1115.945
2011-03-10,1072.698
2011-03-11,1057.52
2011-03-14,1056.167
2011-03-15,1020.822
2011-03-16,1025.208
2011-03-17,1048.802
2011-03-18,1072.727
2011-03-21,1094.983
2011-03-22,1097.178
2011-03-23,1088.064
2011-03-24,1102.062
2011-03-25,1103.47
2011-03-28,1101.988
2011-03-29,1091.808
2011-03-30,1109.988
2011-03-31,1116.811
2011-04-01,1131.326
2011-04-04,1135.223
2011-04-05,1136.404
2011-04-06,1146.052
2011-04-07,1124.283
2011-04-08,1145.323
2011-04-11,1140.142
2011-04-12,1117.245
2011-04-13,1128.461
2011-04-14,1107.06
2011-04-15,1096.548
2011-04-18,1050.357
2011-04-19,1076.774
2011-04-20,1115.41
2011-04-21,1116.274
2011-04-22,1116.274
2011-04-25,1114.339
2011-04-26,1116.039
2011-04-27,1117.759
2011-04-28,1132.299
2011-04-29,1149.321
2011-05-02,1146.998
2011-05-03,1116.401
2011-05-04,1082.389
2011-05-05,1064.354
2011-05-06,1083.268
2011-05-09,1069.168
2011-05-10,1089.689
2011-05-11,1081.088
2011-05-12,1063.361
2011-05-13,1076.124
2011-05-16,1083.806
2011-05-17,1069.161
2011-05-18,1078.665
2011-05-19,1085.585
2011-05-20,1082.868
2011-05-23,1047.038
2011-05-24,1065.27
2011-05-25,1069.198
2011-05-26,1080.885
2011-05-27,1121.749
2011-05-30,1120.916
2011-05-31,1136.097
2011-06-01,1142.836
2011-06-02,1140.492
2011-06-03,1131.841
2011-06-06,1139.857
2011-06-07,1140.961
2011-06-08,1099.383
2011-06-09,1095.059
2011-06-10,1060.822
2011-06-13,1068.812
2011-06-14,1092.553
2011-06-15,1043.07
2011-06-16,1018.381
2011-06-17,1022.79
2011-06-20,1009.469
2011-06-21,1042.803
2011-06-22,1057.173
2011-06-23,1009.202
2011-06-24,1007.763
2011-06-27,1008.945
2011-06-28,1027.435
2011-06-29,1060.295
2011-06-30,1086.122
2011-07-01,1092.636
2011-07-04,1108.556
2011-07-05,1113.467
2011-07-06,1091.202
2011-07-07,1109.218
2011-07-08,1084.937
2011-07-11,1044.768
2011-07-12,1022.574
2011-07-13,1037.258
2011-07-14,1016.508
2011-07-15,1032.196
2011-07-18,1010.19
2011-07-19,1045.371
2011-07-20,1063.78
2011-07-21,1092.561
2011-07-22,1096.602
2011-07-25,1101.798
2011-07-26,1103.712
2011-07-27,1082.495
2011-07-28,1074.181
2011-07-29,1066.426
2011-08-01,1058.209
2011-08-02,1027.418
2011-08-03,1001.593
2011-08-04,901.648
2011-08-05,874.964
2011-08-08,806.499
2011-08-09,821.381
2011-08-10,812.546
2011-08-11,846.894
2011-08-12,883.773
2011-08-15,940.43
2011-08-16,935.793
2011-08-17,957.756
2011-08-18,872.587
2011-08-19,868.615
2011-08-22,866.36
2011-08-23,867.535
2011-08-24,888.242
2011-08-25,877.108
2011-08-26,891.881
2011-08-29,923.906
2011-08-30,924.02
2011-08-31,954.445
2011-09-01,939.739
2011-09-02,908.384
2011-09-05,858.064
2011-09-06,865.684
2011-09-07,891.556
2011-09-08,900.916
2011-09-09,863.016
2011-09-12,809.543
2011-09-13,802.831
2011-09-14,815.786
2011-09-15,851.317
2011-09-16,860.217
2011-09-19,820.499
2011-09-20,841.922
2011-09-21,831.038
2011-09-22,763.019
2011-09-23,752.267
2011-09-26,743.205
2011-09-27,784.46
2011-09-28,765.623
2011-09-29,771.069
2011-09-30,748.578
2011-10-03,710.277
2011-10-04,672.175
2011-10-05,715.134
2011-10-06,743.543
2011-10-07,743.271
2011-10-10,800.731
2011-10-11,789.431
2011-10-12,833.422
2011-10-13,807.154
2011-10-14,844.821
2011-10-17,840.343
2011-10-18,836.273
2011-10-19,846.821
2011-10-20,832.579
2011-10-21,881.381
2011-10-24,908.565
2011-10-25,914.433
2011-10-26,909.484
2011-10-27,958.177
2011-10-28,933.364
2011-10-31,892.696
2011-11-01,826.533
2011-11-02,845.85
2011-11-03,877.489
2011-11-04,871.359
2011-11-07,881.058
2011-11-08,882.262
2011-11-09,846.327
2011-11-10,844.132
2011-11-11,873.611
2011-11-14,857.81
2011-11-15,844.152
2011-11-16,854.269
2011-11-17,823.844
2011-11-18,821.977
2011-11-21,789.145
2011-11-22,786.585
2011-11-23,752.314
2011-11-24,746.689
2011-11-25,750.715
2011-11-28,788.397
2011-11-29,791.26
2011-11-30,839.5
2011-12-01,836.868
2011-12-02,850.561
2011-12-05,871.793
2011-12-06,868.62
2011-12-07,856.658
2011-12-08,820.939
2011-12-09,837.327
2011-12-12,801.075
2011-12-13,786.986
2011-12-14,751.301
2011-12-15,757.116
2011-12-16,778.152
2011-12-19,773.844
2011-12-20,813.897
2011-12-21,805.215
2011-12-22,818.796
2011-12-23,828.899
2011-12-26,828.899
2011-12-27,827.909
2011-12-28,808.677
2011-12-29,813.796
2011-12-30,825.467
2012-01-02,842.34
2012-01-03,865.601
2012-01-04,854.403
2012-01-05,849.102
2012-01-06,851.219
2012-01-09,855.383
2012-01-10,869.874
2012-01-11,866.864
2012-01-12,890.622
2012-01-13,870.862
2012-01-16,877.207
2012-01-17,885.988
2012-01-18,905.049
2012-01-19,932.149
2012-01-20,928.608
2012-01-23,940.29
2012-01-24,923.099
2012-01-25,929.954
2012-01-26,957.113
2012-01-27,960.607
2012-01-30,937.44
2012-01-31,944.678
2012-02-01,982.421
2012-02-02,989.165
2012-02-03,997.334
2012-02-06,999.659
2012-02-07,1002.563
2012-02-08,1008.304
2012-02-09,1002.137
2012-02-10,1019.011
2012-02-13,1024.599
2012-02-14,1020.914
2012-02-15,1020.986
2012-02-16,1027.764
2012-02-17,1043.399
2012-02-20,1079.775
2012-02-21,1069.852
2012-02-22,1068.897
2012-02-23,1060.42
2012-02-24,1089.524
2012-02-27,1082.693
2012-02-28,1084.49
2012-02-29,1091.233
2012-03-01,1095.507
2012-03-02,1090.523
2012-03-05,1077.753
2012-03-06,1012.604
2012-03-07,1035.085
2012-03-08,1084.917
2012-03-09,1068.323
2012-03-12,1059.445
2012-03-13,1072.461
2012-03-14,1053.654
2012-03-15,1068.624
2012-03-16,1080.701
2012-03-19,1086.384
2012-03-20,1057.266
2012-03-21,1053.398
2012-03-22,1031.754
2012-03-23,1052.782
2012-03-26,1095.006
2012-03-27,1077.347
2012-03-28,1056.937
2012-03-29,1040.955
2012-03-30,1069.584
2012-04-02,1086.926
2012-04-03,1082.79
2012-04-04,1049.437
2012-04-05,1047.904
2012-04-06,1047.904
2012-04-09,1043.843
2012-04-10,1001.513
2012-04-11,1008.118
2012-04-12,1037.566
2012-04-13,1022.407
2012-04-16,1018.903
2012-04-17,1054.926
2012-04-18,1047.289
2012-04-19,1039.563
2012-04-20,1060.568
2012-04-23,1018.797
2012-04-24,1034.406
2012-04-25,1052.749
2012-04-26,1060.601
2012-04-27,1072.771
2012-04-30,1072.778
2012-05-01,1074.091
2012-05-02,1063.351
2012-05-03,1079.121
2012-05-04,1034.252
2012-05-07,1048.217
2012-05-08,992.229
2012-05-09,980.904
2012-05-10,1001.034
2012-05-11,995.549
2012-05-14,952.366
2012-05-15,938.478
2012-05-16,942.845
2012-05-17,938.644
2012-05-18,906.933
2012-05-21,930.809
2012-05-22,960.651
2012-05-23,915.988
2012-05-24,924.787
2012-05-25,923.168
2012-05-28,926.205
2012-05-29,952.958
2012-05-30,924.342
2012-05-31,904.346
2012-06-01,877.919
2012-06-04,867.094
2012-06-05,881.925
2012-06-06,913.265
2012-06-07,935.292
2012-06-08,923.716
2012-06-11,922.328
2012-06-12,917.677
2012-06-13,909.562
2012-06-14,921.923
2012-06-15,951.11
2012-06-18,940.758
2012-06-19,968.401
2012-06-20,987.437
2012-06-21,973.221
2012-06-22,942.472
2012-06-25,914.864
2012-06-26,915.614
2012-06-27,935.641
2012-06-28,939.51
2012-06-29,998.128
2012-07-02,1002.344
2012-07-03,1021.627
2012-07-04,1004.174
2012-07-05,988.464
2012-07-06,962.073
2012-07-09,956.259
2012-07-10,975.744
2012-07-11,971.266
2012-07-12,954.657
2012-07-13,982.043
2012-07-16,991.638
2012-07-17,995.599
2012-07-18,1005.688
2012-07-19,1021.485
2012-07-20,998.624
2012-07-23,964.394
2012-07-24,966.332
2012-07-25,971.737
2012-07-26,1001.807
2012-07-27,1009.084
2012-07-30,1007.656
2012-07-31,1012.021
2012-08-01,1008.886
2012-08-02,987.152
2012-08-03,1029.828
2012-08-06,1047.849
2012-08-07,1050.677
2012-08-08,1038.189
2012-08-09,1039.711
2012-08-10,1046.431
2012-08-13,1046.827
2012-08-14,1052.96
2012-08-15,1048.701
2012-08-16,1051.282
2012-08-17,1057.667
2012-08-20,1049.348
2012-08-21,1074.393
2012-08-22,1062.642
2012-08-23,1060.477
2012-08-24,1060.036
2012-08-27,1064.999
2012-08-28,1060.396
2012-08-29,1068.593
2012-08-30,1058.614
2012-08-31,1076.282
2012-09-03,1092.21
2012-09-04,1081.319
2012-09-05,1086.895
2012-09-06,1099.522
2012-09-07,1121.789
2012-09-10,1122.482
2012-09-11,1130.707
2012-09-12,1142.444
2012-09-13,1130.523
2012-09-14,1181.885
2012-09-17,1172.944
2012-09-18,1161.295
2012-09-19,1154.646
2012-09-20,1133.031
2012-09-21,1149.071
2012-09-24,1141.562
2012-09-25,1161.954
2012-09-26,1124.572
2012-09-27,1143.981
2012-09-28,1152.782
2012-10-01,1173.537
2012-10-02,1180.087
2012-10-03,1161.661
2012-10-04,1175.547
2012-10-05,1200.941
2012-10-08,1188.19
2012-10-09,1177.589
2012-10-10,1161.872
2012-10-11,1168.642
2012-10-12,1164.085
2012-10-15,1161.133
2012-10-16,1175.135
2012-10-17,1180.41
2012-10-18,1180.767
2012-10-19,1163.601
2012-10-22,1163.444
2012-10-23,1114.913
2012-10-24,1122.197
2012-10-25,1126.778
2012-10-26,1115.696
2012-10-29,1115.768
2012-10-30,1126.811
2012-10-31,1128.425
2012-11-01,1151.279
2012-11-02,1134.495
2012-11-05,1117.879
2012-11-06,1128.3
2012-11-07,1122.098
2012-11-08,1118.808
2012-11-09,1113.635
2012-11-12,1096.308
2012-11-13,1081.512
2012-11-14,1090.859
2012-11-15,1066.779
2012-11-16,1062.023
2012-11-19,1089.483
2012-11-20,1090.663
2012-11-21,1101.207
2012-11-22,1117.73
2012-11-23,1125.633
2012-11-26,1122.326
2012-11-27,1120.051
2012-11-28,1109.78
2012-11-29,1134.724
2012-11-30,1134.401
2012-12-03,1141.404
2012-12-04,1140.546
2012-12-05,1135.083
2012-12-06,1144.646
2012-12-07,1138.113
2012-12-10,1128.723
2012-12-11,1146.273
2012-12-12,1161.084
2012-12-13,1159.439
2012-12-14,1150.636
2012-12-17,1162.196
2012-12-18,1177.081
2012-12-19,1196.953
2012-12-20,1192.166
2012-12-21,1193.091
2012-12-24,1185.085
2012-12-25,1185.085
2012-12-26,1187.013
2012-12-27,1182.645
2012-12-28,1170.699
2012-12-31,1175.137
2013-01-01,1175.137
2013-01-02,1220.712
2013-01-03,1204.714
2013-01-04,1194.802
2013-01-07,1186.992
2013-01-08,1203.2
2013-01-09,1207.893
2013-01-10,1222.152
2013-01-11,1221.119
2013-01-14,1235.343
2013-01-15,1216.875
2013-01-16,1222.351
2013-01-17,1236.328
2013-01-18,1224.257
2013-01-21,1226.805
2013-01-22,1226.808
2013-01-23,1233.195
2013-01-24,1238.973
2013-01-25,1248.005
2013-01-28,1236.234
2013-01-29,1239.91
2013-01-30,1236.452
2013-01-31,1238.055
2013-02-01,1272.12
2013-02-04,1259.217
2013-02-05,1250.43
2013-02-06,1251.222
2013-02-07,1251.27
2013-02-08,1258.505
2013-02-11,1251.344
2013-02-12,1273.593
2013-02-13,1279.135
2013-02-14,1270.4
2013-02-15,1285.582
2013-02-18,1287.827
2013-02-19,1307.358
2013-02-20,1316.597
2013-02-21,1273.253
2013-02-22,1277.972
2013-02-25,1288.175
2013-02-26,1280.82
2013-02-27,1294.968
2013-02-28,1293.701
2013-03-01,1276.16
2013-03-04,1275.901
2013-03-05,1299.296
2013-03-06,1295.347
2013-03-07,1297.426
2013-03-08,1287.801
2013-03-11,1298.133
2013-03-12,1316.294
2013-03-13,1303.416
2013-03-14,1285.136
2013-03-15,1294.013
2013-03-18,1286.128
2013-03-19,1271.715
2013-03-20,1260.849
2013-03-21,1253.707
2013-03-22,1257.429
2013-03-25,1258.155
2013-03-26,1258.923
2013-03-27,1260.076
2013-03-28,1265.196
2013-03-29,1265.196
2013-04-01,1268.415
2013-04-02,1285.012
2013-04-03,1300.759
2013-04-04,1275.43
2013-04-05,1265.591
2013-04-08,1273.351
2013-04-09,1284.215
2013-04-10,1284.991
2013-04-11,1305.143
2013-04-12,1297.998
2013-04-15,1270.892
2013-04-16,1268.93
2013-04-17,1236.488
2013-04-18,1246.408
2013-04-19,1257.122
2013-04-22,1244.578
2013-04-23,1253.764
2013-04-24,1249.461
2013-04-25,1256.907
2013-04-26,1257.045
2013-04-29,1256.076
2013-04-30,1274.505
2013-05-01,1273.377
2013-05-02,1271.488
2013-05-03,1280.234
2013-05-06,1272.112
2013-05-07,1272.923
2013-05-08,1301.806
2013-05-09,1298.201
2013-05-10,1291.186
2013-05-13,1305.249
2013-05-14,1308.295
2013-05-15,1292.306
2013-05-16,1310.266
2013-05-17,1299.663
2013-05-20,1306.157
2013-05-21,1328.739
2013-05-22,1322.512
2013-05-23,1292.481
2013-05-24,1293.069
2013-05-27,1299.256
2013-05-28,1307.324
2013-05-29,1295.992
2013-05-30,1311.629
2013-05-31,1293.31
2013-06-03,1307.533
2013-06-04,1307.724
2013-06-05,1291.604
2013-06-06,1287.564
2013-06-07,1294.719
2013-06-10,1290.4
2013-06-11,1264.849
2013-06-12,1287.923
2013-06-13,1280.113
2013-06-14,1302.426
2013-06-17,1311.0
2013-06-18,1306.813
2013-06-19,1313.364
2013-06-20,1229.839
2013-06-21,1216.788
2013-06-24,1169.187
2013-06-25,1185.295
2013-06-26,1207.981
2013-06-27,1233.313
2013-06-28,1215.441
2013-07-01,1237.439
2013-07-02,1248.824
2013-07-03,1230.488
2013-07-04,1242.477
2013-07-05,1222.648
2013-07-08,1225.299
2013-07-09,1206.491
2013-07-10,1229.506
2013-07-11,1255.618
2013-07-12,1269.208
2013-07-15,1270.362
2013-07-16,1290.471
2013-07-17,1274.882
2013-07-18,1280.324
2013-07-19,1311.417
2013-07-22,1320.924
2013-07-23,1333.768
2013-07-24,1330.764
2013-07-25,1314.939
2013-07-26,1315.058
2013-07-29,1308.45
2013-07-30,1312.858
2013-07-31,1312.78
2013-08-01,1317.08
2013-08-02,1310.729
2013-08-05,1312.078
2013-08-06,1310.367
2013-08-07,1308.873
2013-08-08,1327.237
2013-08-09,1352.947
2013-08-12,1336.418
2013-08-13,1330.874
2013-08-14,1337.648
2013-08-15,1302.48
2013-08-16,1313.985
2013-08-19,1338.159
2013-08-20,1318.902
2013-08-21,1299.634
2013-08-22,1294.952
2013-08-23,1306.202
2013-08-26,1292.557
2013-08-27,1279.452
2013-08-28,1274.011
2013-08-29,1266.858
2013-08-30,1244.336
2013-09-02,1280.916
2013-09-03,1283.833
2013-09-04,1283.576
2013-09-05,1271.907
2013-09-06,1276.154
2013-09-09,1290.11
2013-09-10,1330.231
2013-09-11,1346.311
2013-09-12,1340.16
2013-09-13,1332.017
2013-09-16,1343.505
2013-09-17,1336.547
2013-09-18,1342.689
2013-09-19,1378.483
2013-09-20,1349.145
2013-09-23,1346.205
2013-09-24,1331.068
2013-09-25,1321.402
2013-09-26,1328.113
2013-09-27,1326.402
2013-09-30,1303.493
2013-10-01,1323.41
2013-10-02,1317.186
2013-10-03,1356.641
2013-10-04,1354.185
2013-10-07,1342.508
2013-10-08,1303.54
2013-10-09,1284.571
2013-10-10,1295.571
2013-10-11,1315.693
2013-10-14,1331.346
2013-10-15,1340.826
2013-10-16,1350.145
2013-10-17,1371.229
2013-10-18,1388.883
2013-10-21,1410.157
2013-10-22,1415.251
2013-10-23,1408.081
2013-10-24,1416.645
2013-10-25,1422.309
2013-10-28,1418.039
2013-10-29,1424.448
2013-10-30,1425.81
2013-10-31,1411.217
2013-11-01,1419.875
2013-11-04,1424.48
2013-11-05,1400.756
2013-11-06,1451.835
2013-11-07,1423.976
2013-11-08,1387.757
2013-11-11,1410.057
2013-11-12,1383.204
2013-11-13,1371.619
2013-11-14,1393.963
2013-11-15,1413.451
2013-11-18,1420.018
2013-11-19,1418.596
2013-11-20,1407.472
2013-11-21,1389.518
2013-11-22,1410.278
2013-11-25,1409.938
2013-11-26,1451.636
2013-11-27,1479.687
2013-11-28,1485.953
2013-11-29,1475.936
2013-12-02,1482.505
2013-12-03,1487.597
2013-12-04,1463.491
2013-12-05,1457.028
2013-12-06,1456.121
2013-12-09,1447.838
2013-12-10,1460.024
2013-12-11,1455.774
2013-12-12,1427.722
2013-12-13,1429.357
2013-12-16,1437.382
2013-12-17,1434.857
2013-12-18,1447.273
2013-12-19,1441.797
2013-12-20,1451.995
2013-12-23,1479.032
2013-12-24,1476.338
2013-12-25,1476.338
2013-12-26,1476.146
2013-12-27,1489.402
2013-12-30,1503.22
2013-12-31,1505.982
2014-01-01,1505.982
2014-01-02,1505.815
2014-01-03,1518.869
2014-01-06,1502.726
2014-01-07,1490.777
2014-01-08,1493.814
2014-01-09,1488.816
2014-01-10,1496.448
2014-01-13,1501.636
2014-01-14,1515.512
2014-01-15,1517.069
2014-01-16,1494.048
2014-01-17,1477.716
2014-01-20,1460.764
2014-01-21,1467.25
2014-01-22,1474.98
2014-01-23,1464.705
2014-01-24,1426.857
2014-01-27,1407.863
2014-01-28,1430.491
2014-01-29,1418.515
2014-01-30,1409.121
2014-01-31,1389.119
2014-02-03,1399.683
2014-02-04,1391.334
2014-02-05,1399.517
2014-02-06,1429.746
2014-02-07,1448.931
2014-02-10,1455.921
2014-02-11,1463.258
2014-02-12,1466.951
2014-02-13,1488.757
2014-02-14,1490.222
2014-02-17,1510.111
2014-02-18,1504.612
2014-02-19,1500.242
2014-02-20,1487.251
2014-02-21,1515.643
2014-02-24,1529.9
2014-02-25,1525.32
2014-02-26,1526.67
2014-02-27,1534.038
2014-02-28,1549.732
2014-03-03,1498.335
2014-03-04,1533.03
2014-03-05,1545.19
2014-03-06,1535.758
2014-03-07,1536.111
2014-03-10,1515.841
2014-03-11,1525.321
2014-03-12,1489.359
2014-03-13,1476.547
2014-03-14,1460.421
2014-03-17,1492.281
2014-03-18,1485.633
2014-03-19,1484.748
2014-03-20,1452.693
2014-03-21,1461.843
2014-03-24,1449.761
2014-03-25,1465.585
2014-03-26,1487.935
2014-03-27,1505.781
2014-03-28,1514.872
2014-03-31,1510.473
2014-04-01,1525.324
2014-04-02,1503.414
2014-04-03,1493.598
2014-04-04,1482.483
2014-04-07,1445.454
2014-04-08,1426.021
2014-04-09,1453.998
2014-04-10,1472.677
2014-04-11,1422.539
2014-04-14,1404.179
2014-04-15,1392.892
2014-04-16,1400.252
2014-04-17,1399.866
2014-04-18,1399.866
2014-04-21,1395.933
2014-04-22,1457.552
2014-04-23,1453.296
2014-04-24,1447.87
2014-04-25,1441.098
2014-04-28,1438.998
2014-04-29,1449.095
2014-04-30,1470.948
2014-05-01,1475.494
2014-05-02,1486.122
2014-05-05,1472.928
2014-05-06,1485.408
2014-05-07,1478.058
2014-05-08,1472.334
2014-05-09,1474.981
2014-05-12,1486.533
2014-05-13,1486.997
2014-05-14,1494.241
2014-05-15,1461.315
2014-05-16,1446.875
2014-05-19,1454.874
2014-05-20,1450.086
2014-05-21,1453.762
2014-05-22,1483.697
2014-05-23,1485.959
2014-05-26,1466.503
2014-05-27,1482.733
2014-05-28,1496.238
2014-05-29,1501.66
2014-05-30,1505.48
2014-06-02,1509.617
2014-06-03,1494.28
2014-06-04,1487.353
2014-06-05,1505.066
2014-06-06,1533.623
2014-06-09,1529.859
2014-06-10,1535.8
2014-06-11,1509.26
2014-06-12,1506.791
2014-06-13,1495.537
2014-06-16,1479.536
2014-06-17,1470.556
2014-06-18,1475.72
2014-06-19,1468.722
2014-06-20,1484.004
2014-06-23,1491.423
2014-06-24,1468.13
2014-06-25,1449.362
2014-06-26,1449.286
2014-06-27,1459.735
2014-06-30,1467.386
2014-07-01,1468.554
2014-07-02,1471.588
2014-07-03,1490.491
2014-07-04,1495.13
2014-07-07,1499.207
2014-07-08,1467.032
2014-07-09,1477.635
2014-07-10,1440.698
2014-07-11,1445.872
2014-07-14,1463.223
2014-07-15,1453.984
2014-07-16,1483.726
2014-07-17,1470.932
2014-07-18,1448.077
2014-07-21,1454.413
2014-07-22,1467.566
2014-07-23,1463.825
2014-07-24,1446.513
2014-07-25,1433.507
2014-07-28,1431.758
2014-07-29,1421.236
2014-07-30,1412.348
2014-07-31,1391.929
2014-08-01,1380.856
2014-08-04,1364.279
2014-08-05,1369.595
2014-08-06,1343.431
2014-08-07,1319.521
2014-08-08,1322.101
2014-08-11,1370.468
2014-08-12,1361.043
2014-08-13,1355.726
2014-08-14,1374.605
2014-08-15,1388.294
2014-08-18,1399.757
2014-08-19,1406.604
2014-08-20,1408.229
2014-08-21,1423.823
2014-08-22,1414.397
2014-08-25,1427.551
2014-08-26,1448.739
2014-08-27,1440.587
2014-08-28,1432.67
2014-08-29,1423.21
2014-09-01,1416.042
2014-09-02,1425.073
2014-09-03,1427.557
2014-09-04,1435.332
2014-09-05,1417.705
2014-09-08,1420.794
2014-09-09,1420.395
2014-09-10,1416.196
2014-09-11,1405.102
2014-09-12,1416.733
2014-09-15,1406.505
2014-09-16,1393.893
2014-09-17,1403.842
2014-09-18,1435.183
2014-09-19,1431.255
2014-09-22,1423.99
2014-09-23,1399.485
2014-09-24,1392.457
2014-09-25,1379.453
2014-09-26,1370.936
2014-09-29,1373.786
2014-09-30,1381.442
2014-10-01,1360.865
2014-10-02,1306.034
2014-10-03,1298.872
2014-10-06,1288.642
2014-10-07,1249.824
2014-10-08,1245.644
2014-10-09,1223.407
2014-10-10,1184.22
2014-10-13,1182.879
2014-10-14,1196.754
2014-10-15,1155.055
2014-10-16,1133.767
2014-10-17,1195.896
2014-10-20,1190.507
2014-10-21,1235.502
2014-10-22,1257.546
2014-10-23,1252.77
2014-10-24,1247.165
2014-10-27,1231.109
2014-10-28,1234.249
2014-10-29,1243.952
2014-10-30,1243.708
2014-10-31,1258.758
2014-11-03,1257.866
2014-11-04,1238.759
2014-11-05,1252.395
2014-11-06,1260.109
2014-11-07,1265.659
2014-11-10,1310.58
2014-11-11,1299.699
2014-11-12,1301.83
2014-11-13,1285.881
2014-11-14,1394.152
2014-11-17,1385.453
2014-11-18,1397.835
2014-11-19,1371.979
2014-11-20,1372.847
2014-11-21,1386.366
2014-11-24,1393.885
2014-11-25,1396.341
2014-11-26,1375.443
2014-11-27,1330.039
2014-11-28,1296.343
2014-12-01,1299.919
2014-12-02,1300.366
2014-12-03,1298.924
2014-12-04,1292.235
2014-12-05,1269.069
2014-12-08,1254.629
2014-12-09,1242.375
2014-12-10,1233.374
2014-12-11,1213.253
2014-12-12,1183.308
2014-12-15,1173.826
2014-12-16,1148.602
2014-12-17,1193.115
2014-12-18,1239.635
2014-12-19,1268.925
2014-12-22,1270.638
2014-12-23,1265.393
2014-12-24,1258.431
2014-12-25,1258.431
2014-12-26,1256.832
2014-12-29,1259.142
2014-12-30,1258.354
2014-12-31,1243.761
2015-01-01,1243.761
2015-01-02,1253.354
2015-01-05,1219.252
2015-01-06,1219.136
2015-01-07,1215.735
2015-01-08,1244.434
2015-01-09,1237.982
2015-01-12,1216.928
2015-01-13,1229.189
2015-01-14,1229.264
2015-01-15,1227.396
2015-01-16,1230.86
2015-01-19,1260.631
2015-01-20,1249.166
2015-01-21,1252.567
2015-01-22,1259.573
2015-01-23,1244.055
2015-01-26,1248.083
2015-01-27,1241.365
2015-01-28,1243.873
2015-01-29,1234.251
2015-01-30,1239.452
2015-02-02,1259.443
2015-02-03,1284.817
2015-02-04,1273.039
2015-02-05,1294.352
2015-02-06,1280.961
2015-02-09,1265.878
2015-02-10,1273.678
2015-02-11,1185.884
2015-02-12,1191.987
2015-02-13,1182.891
2015-02-16,1182.054
2015-02-17,1179.025
2015-02-18,1183.276
2015-02-19,1160.915
2015-02-20,1172.321
2015-02-23,1154.607
2015-02-24,1141.001
2015-02-25,1166.141
2015-02-26,1149.424
2015-02-27,1159.145
2015-03-02,1123.819
2015-03-03,1120.948
2015-03-04,1096.305
2015-03-05,1127.634
2015-03-06,1115.045
2015-03-09,1099.784
2015-03-10,1055.084
2015-03-11,1053.383
2015-03-12,1070.482
2015-03-13,1061.96
2015-03-16,1042.797
2015-03-17,1042.208
2015-03-18,1054.222
2015-03-19,1096.724
2015-03-20,1117.113
2015-03-23,1132.431
2015-03-24,1132.765
2015-03-25,1116.54
2015-03-26,1089.905
2015-03-27,1094.434
