Date,FINLAND SMID VALUE SMID (Small+Mid Cap)
2010-09-17,776.899
2010-09-20,787.957
2010-09-21,794.04
2010-09-22,798.135
2010-09-23,785.368
2010-09-24,810.98
2010-09-27,809.615
2010-09-28,828.062
2010-09-29,833.143
2010-09-30,839.579
2010-10-01,848.589
2010-10-04,838.97
2010-10-05,857.879
2010-10-06,866.07
2010-10-07,872.325
2010-10-08,875.738
2010-10-11,878.827
2010-10-12,875.682
2010-10-13,900.551
2010-10-14,894.213
2010-10-15,877.683
2010-10-18,866.744
2010-10-19,850.114
2010-10-20,875.769
2010-10-21,889.245
2010-10-22,877.439
2010-10-25,893.461
2010-10-26,880.686
2010-10-27,864.73
2010-10-28,855.139
2010-10-29,847.524
2010-11-01,853.691
2010-11-02,866.895
2010-11-03,863.349
2010-11-04,893.907
2010-11-05,881.36
2010-11-08,868.536
2010-11-09,886.003
2010-11-10,863.415
2010-11-11,856.621
2010-11-12,849.507
2010-11-15,853.281
2010-11-16,824.815
2010-11-17,827.583
2010-11-18,845.436
2010-11-19,847.802
2010-11-22,838.056
2010-11-23,813.789
2010-11-24,825.287
2010-11-25,837.624
2010-11-26,824.222
2010-11-29,799.827
2010-11-30,791.491
2010-12-01,818.017
2010-12-02,842.032
2010-12-03,856.774
2010-12-06,850.627
2010-12-07,863.957
2010-12-08,850.512
2010-12-09,844.238
2010-12-10,845.306
2010-12-13,861.926
2010-12-14,859.807
2010-12-15,862.684
2010-12-16,854.386
2010-12-17,850.989
2010-12-20,856.556
2010-12-21,879.478
2010-12-22,883.09
2010-12-23,879.882
2010-12-24,883.349
2010-12-27,886.307
2010-12-28,886.075
2010-12-29,892.1
2010-12-30,897.25
2010-12-31,906.268
2011-01-03,923.599
2011-01-04,913.531
2011-01-05,898.297
2011-01-06,890.848
2011-01-07,891.756
2011-01-10,869.901
2011-01-11,885.411
2011-01-12,917.015
2011-01-13,933.997
2011-01-14,935.248
2011-01-17,928.182
2011-01-18,948.905
2011-01-19,936.497
2011-01-20,920.325
2011-01-21,943.872
2011-01-24,956.725
2011-01-25,964.774
2011-01-26,967.793
2011-01-27,971.162
2011-01-28,964.199
2011-01-31,964.934
2011-02-01,984.61
2011-02-02,971.132
2011-02-03,945.05
2011-02-04,944.278
2011-02-07,954.738
2011-02-08,957.583
2011-02-09,956.937
2011-02-10,939.613
2011-02-11,936.271
2011-02-14,939.419
2011-02-15,937.153
2011-02-16,941.382
2011-02-17,938.548
2011-02-18,948.579
2011-02-21,940.363
2011-02-22,944.019
2011-02-23,926.809
2011-02-24,929.121
2011-02-25,937.487
2011-02-28,942.432
2011-03-01,947.095
2011-03-02,942.894
2011-03-03,961.958
2011-03-04,957.89
2011-03-07,957.806
2011-03-08,951.04
2011-03-09,956.157
2011-03-10,937.7
2011-03-11,925.12
2011-03-14,919.234
2011-03-15,906.269
2011-03-16,893.304
2011-03-17,917.996
2011-03-18,930.541
2011-03-21,953.67
2011-03-22,953.707
2011-03-23,949.519
2011-03-24,968.838
2011-03-25,973.18
2011-03-28,971.845
2011-03-29,971.61
2011-03-30,981.982
2011-03-31,989.675
2011-04-01,1002.124
2011-04-04,1014.555
2011-04-05,1011.683
2011-04-06,1023.523
2011-04-07,1010.207
2011-04-08,1028.648
2011-04-11,1030.437
2011-04-12,1013.537
2011-04-13,1022.662
2011-04-14,1012.761
2011-04-15,1006.421
2011-04-18,975.019
2011-04-19,995.451
2011-04-20,1013.495
2011-04-21,1026.914
2011-04-22,1026.914
2011-04-25,1026.174
2011-04-26,1035.501
2011-04-27,1032.518
2011-04-28,1043.305
2011-04-29,1046.303
2011-05-02,1052.905
2011-05-03,1032.402
2011-05-04,1019.46
2011-05-05,995.378
2011-05-06,1011.37
2011-05-09,990.98
2011-05-10,1007.507
2011-05-11,1000.529
2011-05-12,988.209
2011-05-13,992.484
2011-05-16,988.751
2011-05-17,978.999
2011-05-18,986.373
2011-05-19,988.225
2011-05-20,979.992
2011-05-23,955.274
2011-05-24,960.428
2011-05-25,957.025
2011-05-26,951.255
2011-05-27,968.306
2011-05-30,966.646
2011-05-31,980.208
2011-06-01,978.131
2011-06-02,979.114
2011-06-03,968.643
2011-06-06,959.71
2011-06-07,966.397
2011-06-08,942.284
2011-06-09,945.334
2011-06-10,919.279
2011-06-13,914.44
2011-06-14,922.401
2011-06-15,895.435
2011-06-16,868.778
2011-06-17,891.633
2011-06-20,870.068
2011-06-21,893.66
2011-06-22,898.558
2011-06-23,862.359
2011-06-24,863.364
2011-06-27,863.824
2011-06-28,875.376
2011-06-29,910.16
2011-06-30,942.725
2011-07-01,950.96
2011-07-04,956.971
2011-07-05,948.496
2011-07-06,934.5
2011-07-07,948.676
2011-07-08,920.963
2011-07-11,877.449
2011-07-12,868.743
2011-07-13,892.564
2011-07-14,882.33
2011-07-15,870.107
2011-07-18,840.636
2011-07-19,855.708
2011-07-20,867.549
2011-07-21,877.342
2011-07-22,885.494
2011-07-25,877.501
2011-07-26,884.684
2011-07-27,866.371
2011-07-28,843.521
2011-07-29,841.434
2011-08-01,804.617
2011-08-02,777.624
2011-08-03,751.742
2011-08-04,698.454
2011-08-05,687.337
2011-08-08,651.242
2011-08-09,689.298
2011-08-10,671.647
2011-08-11,705.278
2011-08-12,727.401
2011-08-15,750.653
2011-08-16,729.138
2011-08-17,736.174
2011-08-18,683.352
2011-08-19,671.675
2011-08-22,671.405
2011-08-23,676.511
2011-08-24,684.822
2011-08-25,681.17
2011-08-26,676.157
2011-08-29,702.783
2011-08-30,708.859
2011-08-31,732.584
2011-09-01,722.757
2011-09-02,699.285
2011-09-05,665.169
2011-09-06,651.269
2011-09-07,674.537
2011-09-08,673.648
2011-09-09,635.7
2011-09-12,609.546
2011-09-13,619.082
2011-09-14,627.678
2011-09-15,655.734
2011-09-16,663.551
2011-09-19,633.903
2011-09-20,644.53
2011-09-21,636.41
2011-09-22,595.785
2011-09-23,592.432
2011-09-26,592.108
2011-09-27,630.603
2011-09-28,620.371
2011-09-29,632.383
2011-09-30,606.819
2011-10-03,592.96
2011-10-04,570.038
2011-10-05,591.099
2011-10-06,619.304
2011-10-07,619.665
2011-10-10,645.031
2011-10-11,647.605
2011-10-12,670.387
2011-10-13,669.808
2011-10-14,682.272
2011-10-17,654.078
2011-10-18,655.029
2011-10-19,652.875
2011-10-20,636.573
2011-10-21,666.742
2011-10-24,694.205
2011-10-25,690.05
2011-10-26,686.005
2011-10-27,743.201
2011-10-28,741.121
2011-10-31,694.263
2011-11-01,654.505
2011-11-02,670.888
2011-11-03,686.354
2011-11-04,672.498
2011-11-07,669.526
2011-11-08,674.327
2011-11-09,649.264
2011-11-10,641.449
2011-11-11,671.855
2011-11-14,661.334
2011-11-15,647.837
2011-11-16,643.997
2011-11-17,632.285
2011-11-18,620.707
2011-11-21,594.581
2011-11-22,594.797
2011-11-23,581.127
2011-11-24,588.007
2011-11-25,585.878
2011-11-28,624.651
2011-11-29,628.835
2011-11-30,663.353
2011-12-01,653.711
2011-12-02,653.778
2011-12-05,668.691
2011-12-06,664.445
2011-12-07,647.665
2011-12-08,618.325
2011-12-09,627.531
2011-12-12,601.306
2011-12-13,596.912
2011-12-14,573.065
2011-12-15,579.902
2011-12-16,580.676
2011-12-19,575.722
2011-12-20,606.78
2011-12-21,601.403
2011-12-22,611.754
2011-12-23,618.108
2011-12-26,618.108
2011-12-27,616.251
2011-12-28,610.221
2011-12-29,611.868
2011-12-30,624.694
2012-01-02,644.328
2012-01-03,661.226
2012-01-04,647.316
2012-01-05,633.236
2012-01-06,629.325
2012-01-09,626.009
2012-01-10,648.261
2012-01-11,647.175
2012-01-12,658.954
2012-01-13,644.99
2012-01-16,656.654
2012-01-17,678.004
2012-01-18,690.91
2012-01-19,708.63
2012-01-20,710.691
2012-01-23,728.761
2012-01-24,711.816
2012-01-25,713.47
2012-01-26,731.571
2012-01-27,720.588
2012-01-30,702.619
2012-01-31,706.671
2012-02-01,732.888
2012-02-02,737.74
2012-02-03,741.455
2012-02-06,739.66
2012-02-07,739.924
2012-02-08,752.212
2012-02-09,754.882
2012-02-10,738.735
2012-02-13,745.42
2012-02-14,738.342
2012-02-15,744.123
2012-02-16,739.987
2012-02-17,761.574
2012-02-20,784.73
2012-02-21,780.33
2012-02-22,770.112
2012-02-23,766.738
2012-02-24,782.701
2012-02-27,766.875
2012-02-28,767.77
2012-02-29,768.301
2012-03-01,768.504
2012-03-02,765.996
2012-03-05,758.298
2012-03-06,722.826
2012-03-07,736.224
2012-03-08,764.542
2012-03-09,755.708
2012-03-12,756.329
2012-03-13,769.841
2012-03-14,764.974
2012-03-15,772.597
2012-03-16,778.395
2012-03-19,782.1
2012-03-20,769.868
2012-03-21,761.199
2012-03-22,750.989
2012-03-23,756.223
2012-03-26,772.025
2012-03-27,762.701
2012-03-28,755.38
2012-03-29,747.528
2012-03-30,760.184
2012-04-02,761.367
2012-04-03,760.75
2012-04-04,723.244
2012-04-05,719.97
2012-04-06,719.97
2012-04-09,720.384
2012-04-10,691.133
2012-04-11,705.272
2012-04-12,721.584
2012-04-13,706.245
2012-04-16,706.884
2012-04-17,739.504
2012-04-18,728.341
2012-04-19,726.427
2012-04-20,731.905
2012-04-23,705.391
2012-04-24,726.519
2012-04-25,743.867
2012-04-26,737.162
2012-04-27,762.542
2012-04-30,750.159
2012-05-01,749.564
2012-05-02,736.21
2012-05-03,733.773
2012-05-04,710.534
2012-05-07,710.673
2012-05-08,693.544
2012-05-09,687.999
2012-05-10,700.667
2012-05-11,702.49
2012-05-14,671.562
2012-05-15,654.402
2012-05-16,646.585
2012-05-17,644.91
2012-05-18,627.175
2012-05-21,640.728
2012-05-22,662.908
2012-05-23,633.501
2012-05-24,635.878
2012-05-25,628.13
2012-05-28,627.539
2012-05-29,635.331
2012-05-30,616.452
2012-05-31,604.764
2012-06-01,586.579
2012-06-04,583.631
2012-06-05,585.915
2012-06-06,606.779
2012-06-07,622.271
2012-06-08,615.427
2012-06-11,615.738
2012-06-12,607.688
2012-06-13,598.579
2012-06-14,603.291
2012-06-15,621.784
2012-06-18,617.907
2012-06-19,635.615
2012-06-20,647.433
2012-06-21,639.504
2012-06-22,635.927
2012-06-25,611.412
2012-06-26,604.016
2012-06-27,610.473
2012-06-28,602.658
2012-06-29,642.527
2012-07-02,647.778
2012-07-03,660.424
2012-07-04,653.81
2012-07-05,645.009
2012-07-06,629.744
2012-07-09,625.269
2012-07-10,633.479
2012-07-11,627.373
2012-07-12,617.848
2012-07-13,630.134
2012-07-16,636.558
2012-07-17,631.971
2012-07-18,639.212
2012-07-19,649.928
2012-07-20,624.22
2012-07-23,601.123
2012-07-24,597.083
2012-07-25,604.23
2012-07-26,632.31
2012-07-27,646.33
2012-07-30,652.462
2012-07-31,642.103
2012-08-01,635.168
2012-08-02,611.176
2012-08-03,639.332
2012-08-06,654.442
2012-08-07,659.759
2012-08-08,654.921
2012-08-09,659.475
2012-08-10,653.118
2012-08-13,649.787
2012-08-14,649.271
2012-08-15,644.888
2012-08-16,657.394
2012-08-17,662.652
2012-08-20,660.936
2012-08-21,678.933
2012-08-22,667.282
2012-08-23,664.1
2012-08-24,656.539
2012-08-27,662.536
2012-08-28,653.853
2012-08-29,647.526
2012-08-30,640.145
2012-08-31,651.644
2012-09-03,656.753
2012-09-04,647.331
2012-09-05,652.051
2012-09-06,669.503
2012-09-07,690.34
2012-09-10,688.472
2012-09-11,696.144
2012-09-12,707.118
2012-09-13,706.097
2012-09-14,740.377
2012-09-17,736.874
2012-09-18,721.461
2012-09-19,720.376
2012-09-20,710.816
2012-09-21,715.37
2012-09-24,699.623
2012-09-25,709.862
2012-09-26,688.26
2012-09-27,693.228
2012-09-28,685.54
2012-10-01,693.435
2012-10-02,689.786
2012-10-03,683.371
2012-10-04,690.509
2012-10-05,708.516
2012-10-08,694.204
2012-10-09,689.424
2012-10-10,683.217
2012-10-11,691.677
2012-10-12,688.636
2012-10-15,687.111
2012-10-16,698.895
2012-10-17,711.782
2012-10-18,712.211
2012-10-19,697.998
2012-10-22,696.118
2012-10-23,687.674
2012-10-24,694.648
2012-10-25,682.459
2012-10-26,684.555
2012-10-29,680.471
2012-10-30,689.408
2012-10-31,691.756
2012-11-01,698.643
2012-11-02,702.824
2012-11-05,698.2
2012-11-06,702.294
2012-11-07,690.487
2012-11-08,684.026
2012-11-09,681.648
2012-11-12,679.414
2012-11-13,677.401
2012-11-14,673.53
2012-11-15,670.996
2012-11-16,659.824
2012-11-19,681.818
2012-11-20,681.425
2012-11-21,685.705
2012-11-22,698.242
2012-11-23,707.064
2012-11-26,702.016
2012-11-27,696.682
2012-11-28,693.703
2012-11-29,710.559
2012-11-30,714.734
2012-12-03,724.243
2012-12-04,726.257
2012-12-05,730.567
2012-12-06,726.011
2012-12-07,729.649
2012-12-10,726.298
2012-12-11,738.362
2012-12-12,742.873
2012-12-13,743.456
2012-12-14,745.222
2012-12-17,750.842
2012-12-18,763.184
2012-12-19,764.081
2012-12-20,764.661
2012-12-21,756.801
2012-12-24,757.978
2012-12-25,757.978
2012-12-26,759.529
2012-12-27,758.087
2012-12-28,754.491
2012-12-31,752.38
2013-01-01,752.38
2013-01-02,782.739
2013-01-03,778.634
2013-01-04,782.406
2013-01-07,780.094
2013-01-08,777.64
2013-01-09,774.849
2013-01-10,776.858
2013-01-11,788.386
2013-01-14,782.381
2013-01-15,775.381
2013-01-16,774.771
2013-01-17,792.249
2013-01-18,785.704
2013-01-21,794.146
2013-01-22,796.346
2013-01-23,794.327
2013-01-24,801.1
2013-01-25,807.574
2013-01-28,810.389
2013-01-29,808.554
2013-01-30,811.943
2013-01-31,795.495
2013-02-01,814.46
2013-02-04,789.87
2013-02-05,801.385
2013-02-06,791.677
2013-02-07,780.392
2013-02-08,785.116
2013-02-11,783.814
2013-02-12,791.7
2013-02-13,798.898
2013-02-14,791.308
2013-02-15,791.862
2013-02-18,785.646
2013-02-19,800.634
2013-02-20,802.937
2013-02-21,779.763
2013-02-22,784.323
2013-02-25,790.105
2013-02-26,764.595
2013-02-27,779.409
2013-02-28,778.626
2013-03-01,771.994
2013-03-04,768.961
2013-03-05,783.067
2013-03-06,781.646
2013-03-07,785.875
2013-03-08,786.56
2013-03-11,788.532
2013-03-12,786.876
2013-03-13,780.267
2013-03-14,781.819
2013-03-15,787.194
2013-03-18,773.782
2013-03-19,767.842
2013-03-20,776.473
2013-03-21,768.361
2013-03-22,765.5
2013-03-25,765.109
2013-03-26,760.316
2013-03-27,747.427
2013-03-28,754.743
2013-03-29,754.743
2013-04-01,755.096
2013-04-02,760.485
2013-04-03,757.368
2013-04-04,755.93
2013-04-05,755.493
2013-04-08,748.16
2013-04-09,756.613
2013-04-10,776.631
2013-04-11,781.602
2013-04-12,772.711
2013-04-15,756.152
2013-04-16,751.692
2013-04-17,736.601
2013-04-18,736.881
2013-04-19,738.722
2013-04-22,736.754
2013-04-23,758.39
2013-04-24,768.948
2013-04-25,778.382
2013-04-26,778.125
2013-04-29,785.59
2013-04-30,786.253
2013-05-01,786.79
2013-05-02,776.946
2013-05-03,792.551
2013-05-06,788.31
2013-05-07,797.007
2013-05-08,813.854
2013-05-09,809.004
2013-05-10,809.902
2013-05-13,809.684
2013-05-14,810.273
2013-05-15,805.537
2013-05-16,809.923
2013-05-17,802.407
2013-05-20,808.871
2013-05-21,811.192
2013-05-22,809.475
2013-05-23,790.889
2013-05-24,790.72
2013-05-27,792.453
2013-05-28,793.675
2013-05-29,793.092
2013-05-30,800.322
2013-05-31,782.816
2013-06-03,779.167
2013-06-04,770.364
2013-06-05,757.183
2013-06-06,756.561
2013-06-07,767.236
2013-06-10,766.749
2013-06-11,760.118
2013-06-12,764.667
2013-06-13,765.881
2013-06-14,776.429
2013-06-17,779.412
2013-06-18,777.887
2013-06-19,770.817
2013-06-20,737.208
2013-06-21,735.054
2013-06-24,707.959
2013-06-25,717.375
2013-06-26,723.521
2013-06-27,732.032
2013-06-28,722.43
2013-07-01,732.559
2013-07-02,734.071
2013-07-03,725.651
2013-07-04,734.316
2013-07-05,724.484
2013-07-08,734.725
2013-07-09,745.441
2013-07-10,745.86
2013-07-11,774.384
2013-07-12,772.86
2013-07-15,774.466
2013-07-16,777.609
2013-07-17,777.74
2013-07-18,783.548
2013-07-19,782.245
2013-07-22,783.976
2013-07-23,791.382
2013-07-24,790.275
2013-07-25,779.447
2013-07-26,777.395
2013-07-29,775.33
2013-07-30,778.447
2013-07-31,780.268
2013-08-01,789.88
2013-08-02,793.796
2013-08-05,792.626
2013-08-06,805.221
2013-08-07,805.601
2013-08-08,819.855
2013-08-09,829.843
2013-08-12,830.258
2013-08-13,833.734
2013-08-14,839.643
2013-08-15,831.841
2013-08-16,843.945
2013-08-19,845.572
2013-08-20,840.113
2013-08-21,833.296
2013-08-22,836.561
2013-08-23,843.792
2013-08-26,842.383
2013-08-27,829.153
2013-08-28,820.87
2013-08-29,818.744
2013-08-30,805.644
2013-09-02,820.372
2013-09-03,826.28
2013-09-04,837.171
2013-09-05,836.054
2013-09-06,845.52
2013-09-09,856.049
2013-09-10,879.998
2013-09-11,881.899
2013-09-12,882.988
2013-09-13,880.17
2013-09-16,889.072
2013-09-17,888.262
2013-09-18,889.412
2013-09-19,903.956
2013-09-20,899.404
2013-09-23,890.035
2013-09-24,882.55
2013-09-25,882.165
2013-09-26,882.246
2013-09-27,887.068
2013-09-30,874.498
2013-10-01,881.296
2013-10-02,883.954
2013-10-03,879.922
2013-10-04,872.99
2013-10-07,862.144
2013-10-08,862.188
2013-10-09,856.173
2013-10-10,876.526
2013-10-11,876.545
2013-10-14,878.06
2013-10-15,889.332
2013-10-16,891.663
2013-10-17,893.606
2013-10-18,901.087
2013-10-21,905.53
2013-10-22,909.163
2013-10-23,907.378
2013-10-24,920.13
2013-10-25,917.882
2013-10-28,920.929
2013-10-29,928.777
2013-10-30,938.893
2013-10-31,922.285
2013-11-01,918.284
2013-11-04,929.823
2013-11-05,934.25
2013-11-06,946.209
2013-11-07,943.411
2013-11-08,934.335
2013-11-11,944.649
2013-11-12,930.701
2013-11-13,923.065
2013-11-14,932.572
2013-11-15,936.853
2013-11-18,950.017
2013-11-19,943.61
2013-11-20,937.741
2013-11-21,944.842
2013-11-22,946.661
2013-11-25,950.361
2013-11-26,953.306
2013-11-27,961.456
2013-11-28,963.205
2013-11-29,956.75
2013-12-02,952.921
2013-12-03,929.126
2013-12-04,920.496
2013-12-05,927.238
2013-12-06,929.105
2013-12-09,937.338
2013-12-10,932.85
2013-12-11,929.411
2013-12-12,914.694
2013-12-13,910.643
2013-12-16,924.215
2013-12-17,922.027
2013-12-18,927.881
2013-12-19,940.759
2013-12-20,952.334
2013-12-23,960.884
2013-12-24,958.115
2013-12-25,958.115
2013-12-26,959.902
2013-12-27,981.582
2013-12-30,983.243
2013-12-31,980.751
2014-01-01,980.751
2014-01-02,965.78
2014-01-03,970.464
2014-01-06,972.531
2014-01-07,968.804
2014-01-08,975.485
2014-01-09,975.185
2014-01-10,990.248
2014-01-13,997.389
2014-01-14,995.463
2014-01-15,999.696
2014-01-16,1002.162
2014-01-17,999.813
2014-01-20,1001.853
2014-01-21,987.362
2014-01-22,995.108
2014-01-23,998.165
2014-01-24,978.512
2014-01-27,963.489
2014-01-28,970.027
2014-01-29,969.833
2014-01-30,951.792
2014-01-31,930.801
2014-02-03,922.715
2014-02-04,931.913
2014-02-05,943.979
2014-02-06,971.151
2014-02-07,973.493
2014-02-10,980.904
2014-02-11,996.188
2014-02-12,991.954
2014-02-13,1001.287
2014-02-14,1004.558
2014-02-17,1013.185
2014-02-18,1015.748
2014-02-19,1022.979
2014-02-20,1018.86
2014-02-21,1026.988
2014-02-24,1031.142
2014-02-25,1040.509
2014-02-26,1034.453
2014-02-27,1034.845
2014-02-28,1047.018
2014-03-03,1018.323
2014-03-04,1036.681
2014-03-05,1046.62
2014-03-06,1061.398
2014-03-07,1052.013
2014-03-10,1045.759
2014-03-11,1044.608
2014-03-12,1030.315
2014-03-13,1015.517
2014-03-14,1011.92
2014-03-17,1031.473
2014-03-18,1038.037
2014-03-19,1027.503
2014-03-20,1008.448
2014-03-21,1008.364
2014-03-24,994.407
2014-03-25,1009.022
2014-03-26,1022.667
2014-03-27,1016.11
2014-03-28,1026.992
2014-03-31,1032.414
2014-04-01,1062.504
2014-04-02,1059.736
2014-04-03,1053.902
2014-04-04,1057.27
2014-04-07,1055.022
2014-04-08,1053.604
2014-04-09,1072.024
2014-04-10,1068.386
2014-04-11,1054.762
2014-04-14,1036.672
2014-04-15,1027.965
2014-04-16,1043.705
2014-04-17,1048.682
2014-04-18,1048.682
2014-04-21,1046.295
2014-04-22,1062.801
2014-04-23,1077.865
2014-04-24,1082.901
2014-04-25,1075.21
2014-04-28,1071.892
2014-04-29,1091.603
2014-04-30,1091.063
2014-05-01,1091.063
2014-05-02,1099.315
2014-05-05,1099.173
2014-05-06,1102.865
2014-05-07,1102.805
2014-05-08,1109.935
2014-05-09,1097.976
2014-05-12,1106.675
2014-05-13,1111.805
2014-05-14,1105.833
2014-05-15,1089.981
2014-05-16,1080.878
2014-05-19,1090.487
2014-05-20,1094.05
2014-05-21,1097.609
2014-05-22,1105.343
2014-05-23,1111.782
2014-05-26,1121.273
2014-05-27,1118.951
2014-05-28,1112.768
2014-05-29,1114.241
2014-05-30,1107.921
2014-06-02,1125.011
2014-06-03,1116.179
2014-06-04,1115.723
2014-06-05,1123.733
2014-06-06,1135.643
2014-06-09,1138.917
2014-06-10,1133.606
2014-06-11,1121.344
2014-06-12,1123.09
2014-06-13,1115.313
2014-06-16,1113.853
2014-06-17,1113.656
2014-06-18,1122.152
2014-06-19,1130.333
2014-06-20,1125.649
2014-06-23,1129.441
2014-06-24,1118.253
2014-06-25,1105.777
2014-06-26,1108.56
2014-06-27,1108.649
2014-06-30,1108.498
2014-07-01,1115.457
2014-07-02,1115.595
2014-07-03,1126.655
2014-07-04,1115.724
2014-07-07,1110.211
2014-07-08,1098.048
2014-07-09,1101.213
2014-07-10,1081.184
2014-07-11,1077.032
2014-07-14,1100.944
2014-07-15,1088.148
2014-07-16,1097.567
2014-07-17,1084.554
2014-07-18,1078.832
2014-07-21,1082.174
2014-07-22,1073.686
2014-07-23,1084.789
2014-07-24,1076.074
2014-07-25,1070.105
2014-07-28,1064.606
2014-07-29,1061.302
2014-07-30,1057.609
2014-07-31,1043.737
2014-08-01,1039.193
2014-08-04,1044.814
2014-08-05,1024.507
2014-08-06,1003.835
2014-08-07,999.415
2014-08-08,986.152
2014-08-11,1002.43
2014-08-12,998.623
2014-08-13,1001.007
2014-08-14,1001.445
2014-08-15,1000.03
2014-08-18,1011.665
2014-08-19,1023.056
2014-08-20,1018.72
2014-08-21,1029.174
2014-08-22,1019.233
2014-08-25,1023.848
2014-08-26,1029.916
2014-08-27,1039.14
2014-08-28,1016.723
2014-08-29,1014.361
2014-09-01,1008.642
2014-09-02,1009.281
2014-09-03,1020.436
2014-09-04,1020.948
2014-09-05,1023.087
2014-09-08,1020.69
2014-09-09,1009.754
2014-09-10,998.923
2014-09-11,998.324
2014-09-12,996.857
2014-09-15,991.411
2014-09-16,986.619
2014-09-17,996.415
2014-09-18,994.118
2014-09-19,991.159
2014-09-22,987.812
2014-09-23,973.89
2014-09-24,968.32
2014-09-25,960.506
2014-09-26,959.093
2014-09-29,952.688
2014-09-30,955.528
2014-10-01,938.826
2014-10-02,927.198
2014-10-03,925.279
2014-10-06,936.423
2014-10-07,920.658
2014-10-08,908.005
2014-10-09,903.062
2014-10-10,883.462
2014-10-13,885.545
2014-10-14,893.273
2014-10-15,872.88
2014-10-16,872.834
2014-10-17,908.485
2014-10-20,905.521
2014-10-21,919.936
2014-10-22,929.989
2014-10-23,927.807
2014-10-24,918.942
2014-10-27,916.052
2014-10-28,952.066
2014-10-29,949.665
2014-10-30,945.716
2014-10-31,947.335
2014-11-03,940.477
2014-11-04,943.656
2014-11-05,948.823
2014-11-06,946.663
2014-11-07,934.478
2014-11-10,941.245
2014-11-11,942.442
2014-11-12,932.35
2014-11-13,943.052
2014-11-14,944.879
2014-11-17,945.831
2014-11-18,961.982
2014-11-19,962.664
2014-11-20,961.057
2014-11-21,978.725
2014-11-24,992.918
2014-11-25,996.537
2014-11-26,997.534
2014-11-27,990.762
2014-11-28,975.323
2014-12-01,975.69
2014-12-02,971.583
2014-12-03,973.746
2014-12-04,982.159
2014-12-05,985.481
2014-12-08,978.648
2014-12-09,975.184
2014-12-10,971.406
2014-12-11,968.864
2014-12-12,955.706
2014-12-15,931.176
2014-12-16,947.994
2014-12-17,943.346
2014-12-18,962.748
2014-12-19,957.986
2014-12-22,964.82
2014-12-23,968.725
2014-12-24,969.76
2014-12-25,969.76
2014-12-26,968.248
2014-12-29,967.924
2014-12-30,954.455
2014-12-31,949.434
2015-01-01,949.434
2015-01-02,954.57
2015-01-05,930.696
2015-01-06,929.332
2015-01-07,918.246
2015-01-08,934.797
2015-01-09,937.788
2015-01-12,939.471
2015-01-13,944.493
2015-01-14,930.415
2015-01-15,926.778
2015-01-16,935.035
2015-01-19,958.974
2015-01-20,956.474
2015-01-21,968.458
2015-01-22,971.512
2015-01-23,981.395
2015-01-26,996.218
2015-01-27,983.913
2015-01-28,987.116
2015-01-29,983.125
2015-01-30,985.853
2015-02-02,983.356
2015-02-03,1010.422
2015-02-04,1001.622
2015-02-05,1032.175
2015-02-06,1024.84
2015-02-09,1015.824
2015-02-10,1022.416
2015-02-11,1017.123
2015-02-12,1035.486
2015-02-13,1043.786
2015-02-16,1041.632
2015-02-17,1038.843
2015-02-18,1046.885
2015-02-19,1046.716
2015-02-20,1052.152
2015-02-23,1054.652
2015-02-24,1062.722
2015-02-25,1058.319
2015-02-26,1046.641
2015-02-27,1045.21
2015-03-02,1046.511
2015-03-03,1039.691
2015-03-04,1025.451
2015-03-05,1035.205
2015-03-06,1026.761
2015-03-09,1027.083
2015-03-10,1004.257
2015-03-11,1008.308
2015-03-12,1010.496
2015-03-13,1006.139
2015-03-16,1028.162
2015-03-17,1030.778
2015-03-18,1034.621
2015-03-19,1043.367
2015-03-20,1071.654
2015-03-23,1084.768
2015-03-24,1087.148
2015-03-25,1087.737
2015-03-26,1069.001
2015-03-27,1057.588
2015-03-30,1066.526
2015-03-31,1050.923
2015-04-01,1061.335
2015-04-02,1077.346
2015-04-03,1077.346
2015-04-06,1092.295
2015-04-07,1086.685
2015-04-08,1084.248
2015-04-09,1083.941
2015-04-10,1095.175
2015-04-13,1090.209
2015-04-14,1105.666
2015-04-15,1103.088
2015-04-16,1112.596
2015-04-17,1105.816
2015-04-20,1112.959
2015-04-21,1126.024
2015-04-22,1107.532
2015-04-23,1109.343
2015-04-24,1127.377
2015-04-27,1136.727
2015-04-28,1103.133
2015-04-29,1085.002
2015-04-30,1096.285
2015-05-01,1097.948
2015-05-04,1101.494
2015-05-05,1080.224
2015-05-06,1091.66
2015-05-07,1087.154
2015-05-08,1109.792
2015-05-11,1097.53
2015-05-12,1085.937
2015-05-13,1110.33
2015-05-14,1113.02
2015-05-15,1129.0
2015-05-18,1116.907
2015-05-19,1116.809
2015-05-20,1123.658
2015-05-21,1125.635
2015-05-22,1114.45
2015-05-25,1104.931
2015-05-26,1084.62
2015-05-27,1089.625
2015-05-28,1084.637
2015-05-29,1078.672
2015-06-01,1077.732
2015-06-02,1103.95
2015-06-03,1119.681
2015-06-04,1107.066
2015-06-05,1079.157
2015-06-08,1072.111
2015-06-09,1073.788
2015-06-10,1091.349
2015-06-11,1087.254
2015-06-12,1076.53
2015-06-15,1062.948
2015-06-16,1074.259
2015-06-17,1058.5
2015-06-18,1084.942
2015-06-19,1077.901
2015-06-22,1115.319
2015-06-23,1104.451
2015-06-24,1102.269
2015-06-25,1107.416
