Date,BELGIUM SMID GROWTH SMID (Small+Mid Cap)
2010-09-10,627.634
2010-09-13,641.15
2010-09-14,649.412
2010-09-15,649.775
2010-09-16,647.699
2010-09-17,647.645
2010-09-20,658.633
2010-09-21,663.343
2010-09-22,672.528
2010-09-23,668.075
2010-09-24,678.524
2010-09-27,679.395
2010-09-28,688.104
2010-09-29,690.851
2010-09-30,690.383
2010-10-01,697.219
2010-10-04,693.719
2010-10-05,707.596
2010-10-06,717.081
2010-10-07,717.913
2010-10-08,724.438
2010-10-11,722.391
2010-10-12,720.731
2010-10-13,737.242
2010-10-14,747.6
2010-10-15,741.688
2010-10-18,742.939
2010-10-19,726.792
2010-10-20,739.953
2010-10-21,747.654
2010-10-22,743.672
2010-10-25,751.763
2010-10-26,744.654
2010-10-27,740.699
2010-10-28,749.642
2010-10-29,750.59
2010-11-01,755.252
2010-11-02,767.122
2010-11-03,764.354
2010-11-04,794.892
2010-11-05,778.015
2010-11-08,770.251
2010-11-09,777.48
2010-11-10,756.779
2010-11-11,753.799
2010-11-12,748.096
2010-11-15,754.899
2010-11-16,732.193
2010-11-17,733.526
2010-11-18,747.147
2010-11-19,753.474
2010-11-22,749.312
2010-11-23,728.187
2010-11-24,725.671
2010-11-25,731.414
2010-11-26,719.083
2010-11-29,698.315
2010-11-30,695.997
2010-12-01,715.401
2010-12-02,738.313
2010-12-03,753.205
2010-12-06,758.026
2010-12-07,763.449
2010-12-08,751.089
2010-12-09,733.976
2010-12-10,746.352
2010-12-13,769.475
2010-12-14,766.037
2010-12-15,763.752
2010-12-16,751.762
2010-12-17,752.366
2010-12-20,755.777
2010-12-21,756.698
2010-12-22,760.072
2010-12-23,761.228
2010-12-24,757.73
2010-12-27,751.784
2010-12-28,752.156
2010-12-29,763.005
2010-12-30,766.39
2010-12-31,773.207
2011-01-03,781.528
2011-01-04,773.324
2011-01-05,753.407
2011-01-06,739.742
2011-01-07,733.062
2011-01-10,721.337
2011-01-11,730.943
2011-01-12,743.623
2011-01-13,751.001
2011-01-14,743.868
2011-01-17,739.861
2011-01-18,753.219
2011-01-19,745.928
2011-01-20,719.448
2011-01-21,736.551
2011-01-24,733.978
2011-01-25,736.809
2011-01-26,756.408
2011-01-27,766.322
2011-01-28,750.155
2011-01-31,748.897
2011-02-01,770.651
2011-02-02,767.949
2011-02-03,756.775
2011-02-04,759.281
2011-02-07,771.094
2011-02-08,777.703
2011-02-09,778.677
2011-02-10,762.755
2011-02-11,767.705
2011-02-14,772.906
2011-02-15,773.411
2011-02-16,768.841
2011-02-17,767.482
2011-02-18,768.87
2011-02-21,764.128
2011-02-22,762.455
2011-02-23,757.245
2011-02-24,752.363
2011-02-25,762.416
2011-02-28,771.616
2011-03-01,781.186
2011-03-02,775.136
2011-03-03,784.548
2011-03-04,781.12
2011-03-07,781.842
2011-03-08,773.509
2011-03-09,772.694
2011-03-10,754.002
2011-03-11,751.395
2011-03-14,753.085
2011-03-15,735.252
2011-03-16,728.936
2011-03-17,742.559
2011-03-18,760.062
2011-03-21,779.267
2011-03-22,771.575
2011-03-23,768.839
2011-03-24,779.959
2011-03-25,782.559
2011-03-28,784.872
2011-03-29,784.341
2011-03-30,790.529
2011-03-31,795.131
2011-04-01,803.01
2011-04-04,814.687
2011-04-05,810.92
2011-04-06,816.498
2011-04-07,805.358
2011-04-08,821.511
2011-04-11,817.521
2011-04-12,807.118
2011-04-13,816.946
2011-04-14,810.91
2011-04-15,807.733
2011-04-18,786.12
2011-04-19,799.019
2011-04-20,820.963
2011-04-21,827.219
2011-04-22,827.219
2011-04-25,826.623
2011-04-26,844.91
2011-04-27,846.92
2011-04-28,862.115
2011-04-29,871.099
2011-05-02,870.685
2011-05-03,864.021
2011-05-04,855.018
2011-05-05,837.26
2011-05-06,833.992
2011-05-09,822.534
2011-05-10,834.792
2011-05-11,821.311
2011-05-12,806.169
2011-05-13,805.335
2011-05-16,809.503
2011-05-17,792.9
2011-05-18,804.013
2011-05-19,811.755
2011-05-20,808.665
2011-05-23,787.131
2011-05-24,799.459
2011-05-25,792.411
2011-05-26,787.824
2011-05-27,796.208
2011-05-30,798.046
2011-05-31,817.959
2011-06-01,818.945
2011-06-02,808.42
2011-06-03,814.903
2011-06-06,816.215
2011-06-07,815.134
2011-06-08,795.503
2011-06-09,794.789
2011-06-10,769.631
2011-06-13,766.018
2011-06-14,781.521
2011-06-15,766.316
2011-06-16,748.789
2011-06-17,759.833
2011-06-20,753.568
2011-06-21,766.096
2011-06-22,761.903
2011-06-23,729.204
2011-06-24,741.488
2011-06-27,746.188
2011-06-28,731.891
2011-06-29,751.351
2011-06-30,757.906
2011-07-01,761.556
2011-07-04,768.842
2011-07-05,761.139
2011-07-06,753.008
2011-07-07,761.761
2011-07-08,748.911
2011-07-11,723.336
2011-07-12,709.171
2011-07-13,728.891
2011-07-14,723.206
2011-07-15,719.551
2011-07-18,700.201
2011-07-19,719.763
2011-07-20,724.935
2011-07-21,735.667
2011-07-22,739.576
2011-07-25,737.385
2011-07-26,747.947
2011-07-27,738.082
2011-07-28,723.509
2011-07-29,710.506
2011-08-01,689.226
2011-08-02,676.447
2011-08-03,661.766
2011-08-04,635.295
2011-08-05,623.114
2011-08-08,598.681
2011-08-09,629.158
2011-08-10,623.794
2011-08-11,643.613
2011-08-12,666.779
2011-08-15,680.683
2011-08-16,667.433
2011-08-17,671.323
2011-08-18,633.243
2011-08-19,629.119
2011-08-22,638.75
2011-08-23,640.75
2011-08-24,656.713
2011-08-25,651.065
2011-08-26,647.332
2011-08-29,667.127
2011-08-30,668.694
2011-08-31,688.571
2011-09-01,682.222
2011-09-02,666.929
2011-09-05,634.764
2011-09-06,629.435
2011-09-07,650.4
2011-09-08,654.385
2011-09-09,626.091
2011-09-12,604.158
2011-09-13,610.495
2011-09-14,615.356
2011-09-15,633.869
2011-09-16,636.064
2011-09-19,609.018
2011-09-20,619.031
2011-09-21,610.204
2011-09-22,564.048
2011-09-23,565.745
2011-09-26,562.813
2011-09-27,595.32
2011-09-28,585.862
2011-09-29,590.84
2011-09-30,571.587
2011-10-03,559.405
2011-10-04,543.515
2011-10-05,558.974
2011-10-06,576.378
2011-10-07,580.098
2011-10-10,599.374
2011-10-11,597.278
2011-10-12,613.421
2011-10-13,608.944
2011-10-14,623.289
2011-10-17,610.533
2011-10-18,604.286
2011-10-19,599.914
2011-10-20,594.658
2011-10-21,612.791
2011-10-24,624.595
2011-10-25,622.442
2011-10-26,620.048
2011-10-27,653.831
2011-10-28,651.237
2011-10-31,619.877
2011-11-01,588.8
2011-11-02,598.01
2011-11-03,611.227
2011-11-04,604.179
2011-11-07,599.515
2011-11-08,606.864
2011-11-09,589.077
2011-11-10,584.523
2011-11-11,604.39
2011-11-14,594.566
2011-11-15,581.994
2011-11-16,579.576
2011-11-17,576.065
2011-11-18,568.964
2011-11-21,545.824
2011-11-22,549.047
2011-11-23,536.926
2011-11-24,535.77
2011-11-25,533.201
2011-11-28,558.032
2011-11-29,552.202
2011-11-30,581.138
2011-12-01,568.659
2011-12-02,574.587
2011-12-05,589.057
2011-12-06,581.011
2011-12-07,584.209
2011-12-08,570.025
2011-12-09,581.217
2011-12-12,561.298
2011-12-13,561.592
2011-12-14,537.9
2011-12-15,543.917
2011-12-16,547.329
2011-12-19,545.693
2011-12-20,562.664
2011-12-21,557.914
2011-12-22,561.779
2011-12-23,565.044
2011-12-26,565.044
2011-12-27,563.971
2011-12-28,558.174
2011-12-29,560.444
2011-12-30,568.551
2012-01-02,574.501
2012-01-03,590.903
2012-01-04,580.483
2012-01-05,569.987
2012-01-06,564.636
2012-01-09,563.788
2012-01-10,575.505
2012-01-11,572.494
2012-01-12,579.661
2012-01-13,569.915
2012-01-16,571.868
2012-01-17,581.346
2012-01-18,586.716
2012-01-19,600.144
2012-01-20,599.693
2012-01-23,607.96
2012-01-24,600.061
2012-01-25,602.914
2012-01-26,624.599
2012-01-27,622.396
2012-01-30,608.335
2012-01-31,610.94
2012-02-01,634.462
2012-02-02,632.755
2012-02-03,635.536
2012-02-06,628.916
2012-02-07,636.299
2012-02-08,636.229
2012-02-09,636.706
2012-02-10,621.348
2012-02-13,631.278
2012-02-14,623.865
2012-02-15,624.588
2012-02-16,622.697
2012-02-17,633.413
2012-02-20,644.906
2012-02-21,637.484
2012-02-22,632.068
2012-02-23,640.98
2012-02-24,649.217
2012-02-27,642.671
2012-02-28,648.302
2012-02-29,643.544
2012-03-01,642.716
2012-03-02,644.136
2012-03-05,640.831
2012-03-06,614.685
2012-03-07,622.204
2012-03-08,642.159
2012-03-09,639.081
2012-03-12,642.315
2012-03-13,652.455
2012-03-14,650.846
2012-03-15,654.449
2012-03-16,666.48
2012-03-19,671.424
2012-03-20,661.93
2012-03-21,663.019
2012-03-22,659.443
2012-03-23,666.588
2012-03-26,678.641
2012-03-27,676.869
2012-03-28,666.043
2012-03-29,660.862
2012-03-30,668.246
2012-04-02,679.503
2012-04-03,680.969
2012-04-04,651.182
2012-04-05,646.626
2012-04-06,646.626
2012-04-09,646.997
2012-04-10,638.55
2012-04-11,644.94
2012-04-12,663.5
2012-04-13,649.227
2012-04-16,653.671
2012-04-17,669.016
2012-04-18,662.08
2012-04-19,659.375
2012-04-20,668.917
2012-04-23,646.135
2012-04-24,644.266
2012-04-25,660.206
2012-04-26,654.395
2012-04-27,662.43
2012-04-30,667.137
2012-05-01,666.607
2012-05-02,671.42
2012-05-03,668.071
2012-05-04,657.45
2012-05-07,653.465
2012-05-08,640.444
2012-05-09,639.41
2012-05-10,651.735
2012-05-11,650.96
2012-05-14,631.192
2012-05-15,622.015
2012-05-16,623.267
2012-05-17,614.698
2012-05-18,614.259
2012-05-21,624.086
2012-05-22,638.823
2012-05-23,618.196
2012-05-24,621.878
2012-05-25,622.864
2012-05-28,628.548
2012-05-29,634.48
2012-05-30,620.544
2012-05-31,615.251
2012-06-01,605.113
2012-06-04,605.291
2012-06-05,604.474
2012-06-06,617.48
2012-06-07,618.629
2012-06-08,612.257
2012-06-11,614.158
2012-06-12,614.753
2012-06-13,616.486
2012-06-14,612.322
2012-06-15,615.132
2012-06-18,617.409
2012-06-19,629.422
2012-06-20,631.847
2012-06-21,616.823
2012-06-22,606.156
2012-06-25,597.731
2012-06-26,592.898
2012-06-27,610.901
2012-06-28,606.483
2012-06-29,638.943
2012-07-02,640.215
2012-07-03,647.639
2012-07-04,640.014
2012-07-05,630.292
2012-07-06,619.365
2012-07-09,612.24
2012-07-10,614.177
2012-07-11,616.814
2012-07-12,610.006
2012-07-13,618.578
2012-07-16,620.98
2012-07-17,622.92
2012-07-18,637.561
2012-07-19,645.46
2012-07-20,633.359
2012-07-23,612.009
2012-07-24,608.766
2012-07-25,611.033
2012-07-26,629.602
2012-07-27,641.817
2012-07-30,638.726
2012-07-31,639.031
2012-08-01,640.148
2012-08-02,620.14
2012-08-03,639.199
2012-08-06,648.643
2012-08-07,649.994
2012-08-08,642.55
2012-08-09,647.275
2012-08-10,647.19
2012-08-13,647.475
2012-08-14,645.651
2012-08-15,640.587
2012-08-16,647.626
2012-08-17,651.202
2012-08-20,651.797
2012-08-21,662.896
2012-08-22,659.324
2012-08-23,659.719
2012-08-24,658.361
2012-08-27,660.056
2012-08-28,654.494
2012-08-29,657.255
2012-08-30,651.111
2012-08-31,658.149
2012-09-03,662.124
2012-09-04,654.765
2012-09-05,656.582
2012-09-06,674.398
2012-09-07,688.517
2012-09-10,691.5
2012-09-11,691.712
2012-09-12,697.612
2012-09-13,697.24
2012-09-14,729.223
2012-09-17,729.033
2012-09-18,722.356
2012-09-19,719.485
2012-09-20,728.611
2012-09-21,732.48
2012-09-24,721.362
2012-09-25,727.151
2012-09-26,711.404
2012-09-27,710.769
2012-09-28,711.438
2012-10-01,717.354
2012-10-02,719.214
2012-10-03,717.051
2012-10-04,724.688
2012-10-05,732.909
2012-10-08,725.778
2012-10-09,721.546
2012-10-10,713.39
2012-10-11,712.995
2012-10-12,710.084
2012-10-15,712.036
2012-10-16,724.826
2012-10-17,737.942
2012-10-18,736.111
2012-10-19,730.743
2012-10-22,732.365
2012-10-23,716.537
2012-10-24,720.132
2012-10-25,721.887
2012-10-26,725.05
2012-10-29,720.733
2012-10-30,729.809
2012-10-31,724.431
2012-11-01,733.057
2012-11-02,731.338
2012-11-05,721.755
2012-11-06,727.323
2012-11-07,713.804
2012-11-08,710.095
2012-11-09,705.635
2012-11-12,706.985
2012-11-13,704.939
2012-11-14,701.806
2012-11-15,701.897
2012-11-16,695.507
2012-11-19,714.351
2012-11-20,718.154
2012-11-21,711.478
2012-11-22,714.19
2012-11-23,718.93
2012-11-26,715.285
2012-11-27,716.797
2012-11-28,713.684
2012-11-29,727.786
2012-11-30,726.656
2012-12-03,727.691
2012-12-04,728.808
2012-12-05,727.865
2012-12-06,729.372
2012-12-07,728.032
2012-12-10,728.485
2012-12-11,734.636
2012-12-12,741.062
2012-12-13,745.225
2012-12-14,751.365
2012-12-17,757.739
2012-12-18,769.276
2012-12-19,782.407
2012-12-20,778.568
2012-12-21,771.734
2012-12-24,765.785
2012-12-25,765.785
2012-12-26,767.352
2012-12-27,768.138
2012-12-28,762.523
2012-12-31,764.539
2013-01-01,764.539
2013-01-02,779.433
2013-01-03,766.255
2013-01-04,760.701
2013-01-07,759.994
2013-01-08,755.891
2013-01-09,760.697
2013-01-10,768.475
2013-01-11,770.319
2013-01-14,768.79
2013-01-15,770.11
2013-01-16,768.641
2013-01-17,777.341
2013-01-18,771.422
2013-01-21,773.2
2013-01-22,772.526
2013-01-23,768.33
2013-01-24,781.625
2013-01-25,793.288
2013-01-28,788.335
2013-01-29,785.389
2013-01-30,784.006
2013-01-31,780.569
2013-02-01,796.799
2013-02-04,774.527
2013-02-05,780.311
2013-02-06,782.356
2013-02-07,763.973
2013-02-08,767.167
2013-02-11,762.568
2013-02-12,774.435
2013-02-13,773.224
2013-02-14,772.489
2013-02-15,775.331
2013-02-18,772.852
2013-02-19,784.379
2013-02-20,788.19
2013-02-21,766.752
2013-02-22,772.156
2013-02-25,775.5
2013-02-26,756.278
2013-02-27,769.987
2013-02-28,776.943
2013-03-01,767.69
2013-03-04,769.24
2013-03-05,785.127
2013-03-06,785.926
2013-03-07,793.553
2013-03-08,788.306
2013-03-11,790.419
2013-03-12,787.761
2013-03-13,785.98
2013-03-14,789.374
2013-03-15,797.572
2013-03-18,781.947
2013-03-19,773.216
2013-03-20,782.132
2013-03-21,779.121
2013-03-22,778.752
2013-03-25,769.36
2013-03-26,763.486
2013-03-27,756.156
2013-03-28,760.997
2013-03-29,760.997
2013-04-01,761.353
2013-04-02,763.986
2013-04-03,754.873
2013-04-04,752.693
2013-04-05,749.647
2013-04-08,748.551
2013-04-09,754.541
2013-04-10,771.006
2013-04-11,778.57
2013-04-12,770.506
2013-04-15,761.311
2013-04-16,762.417
2013-04-17,741.258
2013-04-18,743.8
2013-04-19,751.795
2013-04-22,753.896
2013-04-23,766.797
2013-04-24,768.515
2013-04-25,771.606
2013-04-26,767.325
2013-04-29,777.173
2013-04-30,778.672
2013-05-01,779.204
2013-05-02,779.753
2013-05-03,791.511
2013-05-06,790.157
2013-05-07,796.004
2013-05-08,809.024
2013-05-09,806.058
2013-05-10,795.901
2013-05-13,791.73
2013-05-14,792.687
2013-05-15,790.074
2013-05-16,792.466
2013-05-17,782.718
2013-05-20,790.002
2013-05-21,789.578
2013-05-22,797.157
2013-05-23,787.429
2013-05-24,787.583
2013-05-27,792.629
2013-05-28,792.9
2013-05-29,787.052
2013-05-30,790.685
2013-05-31,776.027
2013-06-03,776.796
2013-06-04,782.468
2013-06-05,774.309
2013-06-06,775.943
2013-06-07,784.208
2013-06-10,778.932
2013-06-11,773.745
2013-06-12,771.977
2013-06-13,770.572
2013-06-14,782.357
2013-06-17,785.862
2013-06-18,785.144
2013-06-19,785.616
2013-06-20,751.372
2013-06-21,740.836
2013-06-24,718.919
2013-06-25,724.968
2013-06-26,737.703
2013-06-27,735.975
2013-06-28,730.583
2013-07-01,731.747
2013-07-02,726.639
2013-07-03,726.671
2013-07-04,736.702
2013-07-05,727.583
2013-07-08,740.307
2013-07-09,742.218
2013-07-10,750.21
2013-07-11,765.376
2013-07-12,769.011
2013-07-15,772.441
2013-07-16,770.056
2013-07-17,773.061
2013-07-18,775.278
2013-07-19,775.759
2013-07-22,771.228
2013-07-23,770.583
2013-07-24,784.931
2013-07-25,775.583
2013-07-26,770.664
2013-07-29,764.403
2013-07-30,769.844
2013-07-31,777.172
2013-08-01,788.196
2013-08-02,808.739
2013-08-05,812.121
2013-08-06,815.464
2013-08-07,816.257
2013-08-08,839.498
2013-08-09,841.058
2013-08-12,844.706
2013-08-13,846.694
2013-08-14,847.533
2013-08-15,841.653
2013-08-16,849.911
2013-08-19,846.384
2013-08-20,841.781
2013-08-21,833.744
2013-08-22,841.505
2013-08-23,849.321
2013-08-26,839.324
2013-08-27,817.9
2013-08-28,810.865
2013-08-29,806.921
2013-08-30,792.024
2013-09-02,801.817
2013-09-03,800.772
2013-09-04,803.481
2013-09-05,803.819
2013-09-06,806.429
2013-09-09,817.203
2013-09-10,830.448
2013-09-11,835.409
2013-09-12,832.263
2013-09-13,828.761
2013-09-16,846.457
2013-09-17,841.727
2013-09-18,849.952
2013-09-19,863.249
2013-09-20,860.281
2013-09-23,855.673
2013-09-24,852.724
2013-09-25,851.597
2013-09-26,848.456
2013-09-27,845.788
2013-09-30,847.613
2013-10-01,855.267
2013-10-02,856.333
2013-10-03,848.659
2013-10-04,850.889
2013-10-07,847.631
2013-10-08,843.434
2013-10-09,836.881
2013-10-10,854.897
2013-10-11,857.139
2013-10-14,857.784
2013-10-15,869.482
2013-10-16,878.065
2013-10-17,888.137
2013-10-18,895.722
2013-10-21,897.41
2013-10-22,908.083
2013-10-23,904.343
2013-10-24,908.976
2013-10-25,899.858
2013-10-28,899.78
2013-10-29,907.074
2013-10-30,903.194
2013-10-31,898.116
2013-11-01,885.747
2013-11-04,891.883
2013-11-05,887.423
2013-11-06,900.376
2013-11-07,886.274
2013-11-08,882.051
2013-11-11,891.873
2013-11-12,884.983
2013-11-13,874.018
2013-11-14,888.8
2013-11-15,887.585
2013-11-18,892.083
2013-11-19,882.557
2013-11-20,875.896
2013-11-21,873.621
2013-11-22,873.339
2013-11-25,880.121
2013-11-26,887.455
2013-11-27,890.252
2013-11-28,893.806
2013-11-29,897.647
2013-12-02,889.77
2013-12-03,875.64
2013-12-04,872.998
2013-12-05,878.525
2013-12-06,885.823
2013-12-09,887.427
2013-12-10,887.244
2013-12-11,883.007
2013-12-12,881.325
2013-12-13,875.985
2013-12-16,885.972
2013-12-17,887.262
2013-12-18,896.484
2013-12-19,900.212
2013-12-20,910.824
2013-12-23,919.813
2013-12-24,921.15
2013-12-25,921.15
2013-12-26,922.869
2013-12-27,936.64
2013-12-30,940.423
2013-12-31,942.532
2014-01-01,942.532
2014-01-02,927.568
2014-01-03,930.067
2014-01-06,926.346
2014-01-07,918.665
2014-01-08,912.515
2014-01-09,903.047
2014-01-10,915.72
2014-01-13,913.062
2014-01-14,911.158
2014-01-15,902.57
2014-01-16,912.076
2014-01-17,908.996
2014-01-20,906.448
2014-01-21,908.45
2014-01-22,907.788
2014-01-23,913.418
2014-01-24,901.774
2014-01-27,895.175
2014-01-28,900.736
2014-01-29,898.853
2014-01-30,898.367
2014-01-31,898.428
2014-02-03,888.121
2014-02-04,884.717
2014-02-05,887.832
2014-02-06,910.159
2014-02-07,910.953
2014-02-10,916.113
2014-02-11,930.598
2014-02-12,927.523
2014-02-13,935.657
2014-02-14,942.767
2014-02-17,952.59
2014-02-18,953.447
2014-02-19,959.789
2014-02-20,950.406
2014-02-21,956.713
2014-02-24,965.145
2014-02-25,962.521
2014-02-26,968.849
2014-02-27,973.305
2014-02-28,990.641
2014-03-03,972.126
2014-03-04,988.996
2014-03-05,993.356
2014-03-06,1006.104
2014-03-07,999.558
2014-03-10,993.79
2014-03-11,997.782
2014-03-12,990.075
2014-03-13,984.835
2014-03-14,980.804
2014-03-17,988.963
2014-03-18,995.723
2014-03-19,997.129
2014-03-20,987.917
2014-03-21,991.552
2014-03-24,981.151
2014-03-25,990.203
2014-03-26,995.216
2014-03-27,991.36
2014-03-28,995.474
2014-03-31,1001.018
2014-04-01,1001.891
2014-04-02,1001.22
2014-04-03,994.363
2014-04-04,994.205
2014-04-07,990.545
2014-04-08,986.941
2014-04-09,987.364
2014-04-10,987.833
2014-04-11,978.208
2014-04-14,975.297
2014-04-15,975.12
2014-04-16,989.427
2014-04-17,996.414
2014-04-18,996.414
2014-04-21,994.146
2014-04-22,1009.949
2014-04-23,1012.346
2014-04-24,1012.215
2014-04-25,1012.282
2014-04-28,1012.952
2014-04-29,1006.159
2014-04-30,1011.254
2014-05-01,1011.254
2014-05-02,1009.048
2014-05-05,1012.528
2014-05-06,1023.556
2014-05-07,1018.784
2014-05-08,1023.42
2014-05-09,1013.383
2014-05-12,1016.985
2014-05-13,1004.695
2014-05-14,1001.327
2014-05-15,995.475
2014-05-16,985.092
2014-05-19,988.474
2014-05-20,983.439
2014-05-21,985.879
2014-05-22,987.619
2014-05-23,987.595
2014-05-26,993.366
2014-05-27,996.981
2014-05-28,997.385
2014-05-29,1001.302
2014-05-30,1000.319
2014-06-02,996.628
2014-06-03,991.32
2014-06-04,993.285
2014-06-05,992.796
2014-06-06,994.881
2014-06-09,995.788
2014-06-10,997.323
2014-06-11,1000.185
2014-06-12,1000.219
2014-06-13,990.412
2014-06-16,993.449
2014-06-17,996.69
2014-06-18,999.806
2014-06-19,1010.056
2014-06-20,1008.014
2014-06-23,1003.255
2014-06-24,998.69
2014-06-25,988.388
2014-06-26,986.993
2014-06-27,987.976
2014-06-30,999.413
2014-07-01,1010.264
2014-07-02,1018.576
2014-07-03,1021.627
2014-07-04,1016.136
2014-07-07,1005.587
2014-07-08,998.021
2014-07-09,999.396
2014-07-10,987.925
2014-07-11,984.273
2014-07-14,995.278
2014-07-15,992.46
2014-07-16,1002.294
2014-07-17,994.589
2014-07-18,990.958
2014-07-21,994.441
2014-07-22,1002.432
2014-07-23,1010.611
2014-07-24,1012.281
2014-07-25,1003.83
2014-07-28,1004.07
2014-07-29,1003.555
2014-07-30,1006.742
2014-07-31,995.532
2014-08-01,984.729
2014-08-04,979.144
2014-08-05,985.392
2014-08-06,978.907
2014-08-07,971.406
2014-08-08,963.154
2014-08-11,974.095
2014-08-12,970.803
2014-08-13,987.475
2014-08-14,994.968
2014-08-15,992.098
2014-08-18,1006.708
2014-08-19,1007.376
2014-08-20,1003.849
2014-08-21,1011.136
2014-08-22,1005.659
2014-08-25,1006.72
2014-08-26,1017.797
2014-08-27,1019.931
2014-08-28,1017.993
2014-08-29,1009.683
2014-09-01,1001.846
2014-09-02,999.626
2014-09-03,1000.836
2014-09-04,993.609
2014-09-05,985.386
2014-09-08,982.867
2014-09-09,975.276
2014-09-10,973.143
2014-09-11,970.71
2014-09-12,971.214
2014-09-15,967.369
2014-09-16,959.847
2014-09-17,968.21
2014-09-18,974.158
2014-09-19,967.773
2014-09-22,966.358
2014-09-23,964.216
2014-09-24,961.756
2014-09-25,957.49
2014-09-26,954.955
2014-09-29,957.311
2014-09-30,956.233
2014-10-01,943.278
2014-10-02,929.477
2014-10-03,928.856
2014-10-06,930.847
2014-10-07,915.692
2014-10-08,909.135
2014-10-09,913.045
2014-10-10,882.355
2014-10-13,873.765
2014-10-14,868.278
2014-10-15,853.214
2014-10-16,847.647
2014-10-17,882.191
2014-10-20,874.379
2014-10-21,889.831
2014-10-22,900.205
2014-10-23,896.963
2014-10-24,893.77
2014-10-27,894.497
2014-10-28,903.524
2014-10-29,898.414
2014-10-30,883.577
2014-10-31,876.697
2014-11-03,868.603
2014-11-04,880.942
2014-11-05,880.835
2014-11-06,884.139
2014-11-07,877.53
2014-11-10,882.067
2014-11-11,881.985
2014-11-12,882.724
2014-11-13,878.529
2014-11-14,874.387
2014-11-17,871.375
2014-11-18,883.593
2014-11-19,888.435
2014-11-20,881.034
2014-11-21,875.312
2014-11-24,879.622
2014-11-25,887.691
2014-11-26,894.059
2014-11-27,893.449
2014-11-28,888.611
2014-12-01,886.998
2014-12-02,887.82
2014-12-03,890.931
2014-12-04,895.463
2014-12-05,896.492
2014-12-08,898.547
2014-12-09,896.558
2014-12-10,896.061
2014-12-11,896.459
2014-12-12,880.966
2014-12-15,865.075
2014-12-16,880.826
2014-12-17,868.921
2014-12-18,876.804
2014-12-19,886.791
2014-12-22,890.01
2014-12-23,889.774
2014-12-24,888.346
2014-12-25,888.346
2014-12-26,886.961
2014-12-29,889.76
2014-12-30,882.966
2014-12-31,880.114
2015-01-01,880.114
2015-01-02,876.126
2015-01-05,857.601
2015-01-06,843.966
2015-01-07,832.821
2015-01-08,857.089
2015-01-09,855.356
2015-01-12,854.274
2015-01-13,862.461
2015-01-14,859.312
2015-01-15,857.449
2015-01-16,862.753
2015-01-19,879.788
2015-01-20,875.933
2015-01-21,882.136
2015-01-22,870.063
2015-01-23,871.699
2015-01-26,884.316
2015-01-27,892.538
2015-01-28,892.015
2015-01-29,888.46
2015-01-30,884.215
2015-02-02,893.249
2015-02-03,901.149
2015-02-04,897.379
2015-02-05,904.293
2015-02-06,893.53
2015-02-09,884.32
2015-02-10,886.644
2015-02-11,878.712
2015-02-12,892.217
2015-02-13,900.451
2015-02-16,893.706
2015-02-17,895.04
2015-02-18,900.21
2015-02-19,910.878
2015-02-20,910.072
2015-02-23,910.539
2015-02-24,909.687
2015-02-25,916.767
2015-02-26,915.526
2015-02-27,918.605
2015-03-02,915.258
2015-03-03,902.265
2015-03-04,901.23
2015-03-05,903.001
2015-03-06,893.457
2015-03-09,885.344
2015-03-10,863.776
2015-03-11,864.213
2015-03-12,868.844
2015-03-13,868.153
2015-03-16,883.975
2015-03-17,876.025
2015-03-18,873.11
2015-03-19,872.771
2015-03-20,899.981
2015-03-23,908.466
2015-03-24,909.745
2015-03-25,908.216
2015-03-26,891.595
2015-03-27,894.625
2015-03-30,903.282
2015-03-31,885.88
2015-04-01,885.32
2015-04-02,903.533
2015-04-03,903.533
2015-04-06,916.07
2015-04-07,917.714
2015-04-08,913.586
2015-04-09,920.429
2015-04-10,927.297
2015-04-13,921.379
2015-04-14,930.365
2015-04-15,922.742
2015-04-16,922.816
2015-04-17,909.892
2015-04-20,917.944
2015-04-21,921.423
2015-04-22,916.583
2015-04-23,922.02
2015-04-24,930.524
2015-04-27,947.159
2015-04-28,945.909
2015-04-29,938.992
2015-04-30,940.097
2015-05-01,941.523
2015-05-04,947.096
2015-05-05,935.59
2015-05-06,938.413
2015-05-07,925.823
2015-05-08,936.662
2015-05-11,930.077
2015-05-12,934.453
2015-05-13,940.786
2015-05-14,952.422
2015-05-15,957.877
2015-05-18,955.93
2015-05-19,944.925
2015-05-20,942.437
2015-05-21,949.126
2015-05-22,948.392
2015-05-25,943.641
2015-05-26,926.67
2015-05-27,935.186
2015-05-28,944.246
2015-05-29,946.797
2015-06-01,941.871
2015-06-02,965.422
2015-06-03,979.5
2015-06-04,974.156
2015-06-05,946.308
2015-06-08,947.84
2015-06-09,951.187
2015-06-10,975.602
2015-06-11,970.229
2015-06-12,960.722
2015-06-15,938.746
2015-06-16,948.777
2015-06-17,943.78
2015-06-18,965.301
2015-06-19,958.11
2015-06-22,985.365
2015-06-23,980.116
2015-06-24,974.235
2015-06-25,975.465
2015-06-26,973.886
2015-06-29,952.326
2015-06-30,941.999
2015-07-01,959.63
2015-07-02,953.383
2015-07-03,944.632
2015-07-06,936.465
2015-07-07,909.483
2015-07-08,921.193
2015-07-09,938.1
2015-07-10,964.991
2015-07-13,974.988
2015-07-14,975.486
2015-07-15,979.975
2015-07-16,985.024
