Date,SWITZERLAND IMI VALUE IMI (Large+Mid+Small Cap)
2015-07-08,1006.188
2015-07-09,1022.319
2015-07-10,1047.658
2015-07-13,1048.981
2015-07-14,1061.1
2015-07-15,1053.779
2015-07-16,1063.377
2015-07-17,1056.906
2015-07-20,1057.261
2015-07-21,1055.08
2015-07-22,1039.218
2015-07-23,1053.656
2015-07-24,1046.572
2015-07-27,1035.039
2015-07-28,1033.95
2015-07-29,1049.696
2015-07-30,1043.109
2015-07-31,1054.701
2015-08-03,1053.894
2015-08-04,1049.393
2015-08-05,1043.899
2015-08-06,1033.856
2015-08-07,1030.538
2015-08-10,1037.166
2015-08-11,1032.805
2015-08-12,1025.787
2015-08-13,1033.744
2015-08-14,1037.513
2015-08-17,1038.681
2015-08-18,1040.854
2015-08-19,1034.399
2015-08-20,1027.382
2015-08-21,1006.302
2015-08-24,982.991
2015-08-25,1003.228
2015-08-26,989.435
2015-08-27,997.362
2015-08-28,997.132
2015-08-31,993.599
2015-09-01,976.966
2015-09-02,970.731
2015-09-03,978.198
2015-09-04,967.565
2015-09-07,972.331
2015-09-08,977.109
2015-09-09,991.199
2015-09-10,984.823
2015-09-11,982.822
2015-09-14,981.769
2015-09-15,989.715
2015-09-16,1003.038
2015-09-17,1003.043
2015-09-18,997.673
2015-09-21,988.711
2015-09-22,955.041
2015-09-23,947.475
2015-09-24,939.245
2015-09-25,953.575
2015-09-28,938.546
2015-09-29,932.899
2015-09-30,948.723
2015-10-01,950.665
2015-10-02,958.078
2015-10-05,977.474
2015-10-06,988.859
2015-10-07,975.805
2015-10-08,983.264
2015-10-09,989.287
2015-10-12,994.954
2015-10-13,989.069
2015-10-14,987.548
2015-10-15,997.839
2015-10-16,1001.294
2015-10-19,992.675
2015-10-20,994.008
2015-10-21,985.606
2015-10-22,986.315
2015-10-23,992.649
2015-10-26,987.798
2015-10-27,978.792
2015-10-28,986.973
2015-10-29,983.589
2015-10-30,986.285
2015-11-02,990.321
2015-11-03,984.302
2015-11-04,983.106
2015-11-05,977.204
2015-11-06,969.634
2015-11-09,962.683
2015-11-10,958.345
2015-11-11,964.699
2015-11-12,957.675
2015-11-13,944.042
2015-11-16,944.731
2015-11-17,958.002
2015-11-18,958.557
2015-11-19,966.447
2015-11-20,962.071
2015-11-23,950.329
2015-11-24,941.445
2015-11-25,949.263
2015-11-26,951.456
2015-11-27,950.138
2015-11-30,951.154
2015-12-01,948.986
2015-12-02,949.286
2015-12-03,960.287
2015-12-04,958.048
2015-12-07,957.251
2015-12-08,950.8
2015-12-09,951.966
2015-12-10,951.843
2015-12-11,941.669
2015-12-14,930.695
2015-12-15,943.915
2015-12-16,947.948
2015-12-17,946.882
2015-12-18,943.925
2015-12-21,940.361
2015-12-22,942.946
2015-12-23,958.729
2015-12-24,964.604
2015-12-25,964.604
2015-12-28,965.31
2015-12-29,975.36
2015-12-30,970.858
2015-12-31,960.431
2016-01-01,960.431
2016-01-04,937.461
2016-01-05,934.712
2016-01-06,928.938
2016-01-07,914.451
2016-01-08,904.227
2016-01-11,897.497
2016-01-12,908.559
2016-01-13,911.956
2016-01-14,899.303
2016-01-15,889.197
2016-01-18,878.223
2016-01-19,893.25
2016-01-20,860.383
2016-01-21,857.731
2016-01-22,878.735
2016-01-25,874.558
2016-01-26,879.904
2016-01-27,883.11
2016-01-28,875.076
2016-01-29,884.102
2016-02-01,887.789
2016-02-02,877.719
2016-02-03,882.067
2016-02-04,877.659
2016-02-05,878.083
2016-02-08,859.303
2016-02-09,853.203
2016-02-10,861.165
2016-02-11,840.11
2016-02-12,854.029
2016-02-15,865.799
2016-02-16,862.523
2016-02-17,873.69
2016-02-18,870.324
2016-02-19,865.378
2016-02-22,870.133
2016-02-23,860.16
2016-02-24,849.52
2016-02-25,862.599
2016-02-26,864.178
2016-02-29,865.128
2016-03-01,876.801
2016-03-02,882.112
2016-03-03,889.204
2016-03-04,895.201
2016-03-07,892.904
2016-03-08,892.539
2016-03-09,890.371
2016-03-10,889.467
2016-03-11,909.729
2016-03-14,906.648
2016-03-15,900.887
2016-03-16,898.404
2016-03-17,916.815
2016-03-18,914.446
2016-03-21,915.964
2016-03-22,911.522
2016-03-23,911.626
2016-03-24,894.531
2016-03-25,894.531
2016-03-28,897.887
2016-03-29,896.723
2016-03-30,915.258
2016-03-31,916.643
2016-04-01,902.589
2016-04-04,908.636
2016-04-05,901.276
2016-04-06,907.336
2016-04-07,907.029
2016-04-08,917.827
2016-04-11,919.91
2016-04-12,919.543
2016-04-13,929.248
2016-04-14,935.487
2016-04-15,933.222
2016-04-18,938.445
2016-04-19,952.758
2016-04-20,954.032
2016-04-21,942.945
2016-04-22,933.946
2016-04-25,932.31
2016-04-26,936.114
2016-04-27,936.72
2016-04-28,941.147
2016-04-29,936.934
2016-05-02,943.376
2016-05-03,935.955
2016-05-04,922.186
2016-05-05,911.991
2016-05-06,911.332
2016-05-09,916.411
2016-05-10,923.176
2016-05-11,925.97
2016-05-12,928.871
2016-05-13,923.148
2016-05-16,922.439
2016-05-17,924.82
2016-05-18,925.842
2016-05-19,912.722
2016-05-20,920.717
2016-05-23,925.949
2016-05-24,934.619
2016-05-25,940.02
2016-05-26,948.227
2016-05-27,947.131
2016-05-30,946.622
2016-05-31,936.647
2016-06-01,936.049
2016-06-02,932.483
2016-06-03,933.682
2016-06-06,941.684
2016-06-07,951.453
2016-06-08,949.58
2016-06-09,934.122
2016-06-10,917.212
2016-06-13,896.081
2016-06-14,881.224
2016-06-15,891.065
2016-06-16,879.738
2016-06-17,902.9
2016-06-20,930.692
2016-06-21,936.083
2016-06-22,943.624
2016-06-23,955.53
2016-06-24,891.415
2016-06-27,843.397
2016-06-28,856.95
2016-06-29,881.711
2016-06-30,891.165
2016-07-01,901.338
2016-07-04,896.232
2016-07-05,872.653
2016-07-06,856.885
2016-07-07,863.492
2016-07-08,866.691
2016-07-11,882.138
2016-07-12,886.975
2016-07-13,890.895
2016-07-14,899.994
2016-07-15,893.991
2016-07-18,896.435
2016-07-19,891.92
2016-07-20,901.131
2016-07-21,898.775
2016-07-22,898.717
2016-07-25,902.514
2016-07-26,899.439
2016-07-27,904.018
2016-07-28,901.141
2016-07-29,916.282
2016-08-01,915.95
2016-08-02,900.691
2016-08-03,894.479
2016-08-04,902.61
2016-08-05,908.803
2016-08-08,910.645
2016-08-09,920.699
2016-08-10,926.776
2016-08-11,940.248
2016-08-12,938.316
2016-08-15,940.011
2016-08-16,937.133
2016-08-17,928.975
2016-08-18,935.535
2016-08-19,924.474
2016-08-22,924.01
2016-08-23,935.863
2016-08-24,932.481
2016-08-25,926.371
2016-08-26,928.891
2016-08-29,918.056
2016-08-30,924.596
2016-08-31,927.036
2016-09-01,925.033
2016-09-02,940.747
2016-09-05,943.218
2016-09-06,948.194
2016-09-07,955.072
2016-09-08,958.943
2016-09-09,950.418
2016-09-12,942.465
2016-09-13,938.105
2016-09-14,934.271
2016-09-15,938.992
2016-09-16,922.316
2016-09-19,928.163
2016-09-20,928.088
2016-09-21,932.37
2016-09-22,952.47
2016-09-23,948.45
2016-09-26,938.477
2016-09-27,928.141
2016-09-28,933.562
2016-09-29,934.451
2016-09-30,933.601
2016-10-03,933.718
2016-10-04,935.072
2016-10-05,941.002
2016-10-06,934.615
2016-10-07,932.547
2016-10-10,934.218
2016-10-11,926.786
2016-10-12,920.171
2016-10-13,910.209
2016-10-14,922.199
2016-10-17,912.027
2016-10-18,920.848
2016-10-19,926.567
2016-10-20,924.709
2016-10-21,922.921
2016-10-24,928.983
2016-10-25,921.575
2016-10-26,923.025
2016-10-27,922.201
2016-10-28,924.06
2016-10-31,920.64
2016-11-01,920.967
2016-11-02,916.168
2016-11-03,907.695
2016-11-04,903.673
2016-11-07,914.881
2016-11-08,921.013
2016-11-09,930.198
2016-11-10,945.448
2016-11-11,943.71
2016-11-14,947.378
2016-11-15,943.935
2016-11-16,938.341
2016-11-17,946.26
2016-11-18,935.857
2016-11-21,931.226
2016-11-22,925.588
2016-11-23,922.212
2016-11-24,927.052
2016-11-25,931.471
2016-11-28,921.217
2016-11-29,925.414
2016-11-30,927.278
2016-12-01,925.461
2016-12-02,924.336
2016-12-05,935.66
2016-12-06,949.81
2016-12-07,964.058
2016-12-08,958.425
2016-12-09,956.653
2016-12-12,952.597
2016-12-13,966.166
2016-12-14,963.926
2016-12-15,951.267
2016-12-16,952.802
2016-12-19,955.632
2016-12-20,955.163
2016-12-21,954.081
2016-12-22,954.276
2016-12-23,953.339
2016-12-26,953.339
2016-12-27,953.982
2016-12-28,951.982
2016-12-29,954.34
2016-12-30,959.532
2017-01-02,959.532
2017-01-03,965.954
2017-01-04,977.626
2017-01-05,988.846
2017-01-06,986.848
2017-01-09,982.176
2017-01-10,988.183
2017-01-11,978.88
2017-01-12,991.026
2017-01-13,1002.157
2017-01-16,990.604
2017-01-17,992.612
2017-01-18,990.407
2017-01-19,982.714
2017-01-20,986.997
2017-01-23,986.355
2017-01-24,988.387
2017-01-25,1008.763
2017-01-26,1006.307
2017-01-27,999.07
2017-01-30,992.132
2017-01-31,1000.924
2017-02-01,999.488
2017-02-02,997.378
2017-02-03,1003.48
2017-02-06,997.44
2017-02-07,995.942
2017-02-08,996.583
2017-02-09,996.841
2017-02-10,993.931
2017-02-13,995.156
2017-02-14,993.602
2017-02-15,997.446
2017-02-16,1003.995
2017-02-17,999.077
2017-02-20,1002.72
2017-02-21,1000.84
2017-02-22,995.31
2017-02-23,997.664
2017-02-24,988.04
2017-02-27,990.178
2017-02-28,996.326
2017-03-01,1004.441
2017-03-02,998.694
2017-03-03,1002.321
2017-03-06,998.139
2017-03-07,990.845
2017-03-08,992.188
2017-03-09,995.102
2017-03-10,1002.899
2017-03-13,1005.243
2017-03-14,1000.47
2017-03-15,1004.911
2017-03-16,1020.306
2017-03-17,1019.007
2017-03-20,1018.671
2017-03-21,1013.669
2017-03-22,1008.161
2017-03-23,1013.461
2017-03-24,1012.88
2017-03-27,1015.178
2017-03-28,1017.385
2017-03-29,1009.63
2017-03-30,1016.982
2017-03-31,1012.862
2017-04-03,1004.247
2017-04-04,1006.675
2017-04-05,1003.969
2017-04-06,1005.89
2017-04-07,1003.47
2017-04-10,1004.628
2017-04-11,1006.98
2017-04-12,1008.36
2017-04-13,1004.733
2017-04-14,1004.733
2017-04-17,1007.893
2017-04-18,999.501
2017-04-19,1004.864
2017-04-20,1012.196
2017-04-21,1009.493
2017-04-24,1035.713
2017-04-25,1050.371
2017-04-26,1056.861
2017-04-27,1057.995
2017-04-28,1060.367
2017-05-01,1061.968
2017-05-02,1068.974
2017-05-03,1073.525
2017-05-04,1080.751
2017-05-05,1086.619
2017-05-08,1080.822
2017-05-09,1080.254
2017-05-10,1079.598
2017-05-11,1075.115
2017-05-12,1081.778
2017-05-15,1087.724
2017-05-16,1093.584
2017-05-17,1082.121
2017-05-18,1077.957
2017-05-19,1091.301
2017-05-22,1097.485
2017-05-23,1097.754
2017-05-24,1088.217
2017-05-25,1093.254
2017-05-26,1090.001
2017-05-29,1087.9
2017-05-30,1082.179
2017-05-31,1090.334
2017-06-01,1090.761
2017-06-02,1098.568
2017-06-05,1097.714
2017-06-06,1092.158
2017-06-07,1090.738
2017-06-08,1080.766
2017-06-09,1082.543
2017-06-12,1076.993
2017-06-13,1086.359
2017-06-14,1086.673
2017-06-15,1074.906
2017-06-16,1086.968
2017-06-19,1096.457
2017-06-20,1094.778
2017-06-21,1092.242
2017-06-22,1109.62
2017-06-23,1110.566
2017-06-26,1116.97
2017-06-27,1118.116
2017-06-28,1122.777
2017-06-29,1114.512
2017-06-30,1109.834
2017-07-03,1119.171
2017-07-04,1113.904
2017-07-05,1112.105
2017-07-06,1108.827
2017-07-07,1109.676
2017-07-10,1114.159
2017-07-11,1104.139
2017-07-12,1123.336
2017-07-13,1117.179
2017-07-14,1120.816
2017-07-17,1125.153
2017-07-18,1131.73
2017-07-19,1137.362
2017-07-20,1141.309
2017-07-21,1132.528
2017-07-24,1131.766
2017-07-25,1136.51
2017-07-26,1131.456
2017-07-27,1132.459
2017-07-28,1124.429
2017-07-31,1132.602
2017-08-01,1131.605
2017-08-02,1138.301
2017-08-03,1136.76
2017-08-04,1134.549
2017-08-07,1132.001
2017-08-08,1128.767
2017-08-09,1121.917
2017-08-10,1114.231
2017-08-11,1105.915
2017-08-14,1117.672
2017-08-15,1112.434
2017-08-16,1112.67
2017-08-17,1111.507
2017-08-18,1107.337
2017-08-21,1109.604
2017-08-22,1109.331
2017-08-23,1111.75
2017-08-24,1110.133
2017-08-25,1113.252
2017-08-28,1109.509
2017-08-29,1108.924
2017-08-30,1101.073
2017-08-31,1109.075
2017-09-01,1108.54
2017-09-04,1105.887
2017-09-05,1103.622
2017-09-06,1104.577
2017-09-07,1109.853
2017-09-08,1116.345
2017-09-11,1125.68
2017-09-12,1128.677
2017-09-13,1125.428
2017-09-14,1124.24
2017-09-15,1123.479
2017-09-18,1125.01
2017-09-19,1128.182
2017-09-20,1127.797
2017-09-21,1119.039
2017-09-22,1125.599
2017-09-25,1125.261
2017-09-26,1118.814
2017-09-27,1114.151
2017-09-28,1120.603
2017-09-29,1132.711
2017-10-02,1135.689
2017-10-03,1140.622
2017-10-04,1138.891
2017-10-05,1134.24
2017-10-06,1135.063
2017-10-09,1133.505
2017-10-10,1138.722
2017-10-11,1141.846
2017-10-12,1142.636
2017-10-13,1146.884
2017-10-16,1144.474
2017-10-17,1136.736
2017-10-18,1140.524
2017-10-19,1144.073
2017-10-20,1139.682
2017-10-23,1138.836
2017-10-24,1124.714
2017-10-25,1110.658
2017-10-26,1118.619
2017-10-27,1110.555
2017-10-30,1113.307
2017-10-31,1122.444
2017-11-01,1123.821
2017-11-02,1129.24
2017-11-03,1129.268
2017-11-06,1125.723
2017-11-07,1119.83
2017-11-08,1124.015
2017-11-09,1116.018
2017-11-10,1118.256
2017-11-13,1119.273
2017-11-14,1119.834
2017-11-15,1118.3
2017-11-16,1121.0
2017-11-17,1128.585
2017-11-20,1130.125
2017-11-21,1134.079
2017-11-22,1139.101
2017-11-23,1143.327
2017-11-24,1148.132
2017-11-27,1137.409
2017-11-28,1139.932
2017-11-29,1141.731
2017-11-30,1147.73
2017-12-01,1138.648
2017-12-04,1146.518
2017-12-05,1136.119
2017-12-06,1131.032
2017-12-07,1126.524
2017-12-08,1134.872
2017-12-11,1138.837
2017-12-12,1141.656
2017-12-13,1151.629
2017-12-14,1150.454
2017-12-15,1150.049
2017-12-18,1162.727
2017-12-19,1155.174
2017-12-20,1143.639
2017-12-21,1151.271
2017-12-22,1144.84
2017-12-25,1144.84
2017-12-26,1145.072
2017-12-27,1151.475
2017-12-28,1160.05
2017-12-29,1162.878
2018-01-01,1162.878
2018-01-02,1165.629
2018-01-03,1169.915
2018-01-04,1175.792
2018-01-05,1182.248
2018-01-08,1181.978
2018-01-09,1185.903
2018-01-10,1183.454
2018-01-11,1185.419
2018-01-12,1196.4
2018-01-15,1206.45
2018-01-16,1205.289
2018-01-17,1206.458
2018-01-18,1210.523
2018-01-19,1213.731
2018-01-22,1217.997
2018-01-23,1224.411
2018-01-24,1246.822
2018-01-25,1262.376
2018-01-26,1261.99
2018-01-29,1251.644
2018-01-30,1243.569
2018-01-31,1236.578
2018-02-01,1238.44
2018-02-02,1222.978
2018-02-05,1198.664
2018-02-06,1159.665
2018-02-07,1173.328
2018-02-08,1153.007
2018-02-09,1141.807
2018-02-12,1162.911
2018-02-13,1159.752
2018-02-14,1181.549
2018-02-15,1192.364
2018-02-16,1200.185
2018-02-19,1186.87
2018-02-20,1190.115
2018-02-21,1188.967
2018-02-22,1188.076
2018-02-23,1186.438
2018-02-26,1194.859
2018-02-27,1187.349
2018-02-28,1172.05
2018-03-01,1153.684
2018-03-02,1140.263
2018-03-05,1160.255
2018-03-06,1158.571
2018-03-07,1156.216
2018-03-08,1163.02
2018-03-09,1164.886
2018-03-12,1172.65
2018-03-13,1165.718
2018-03-14,1162.591
2018-03-15,1166.678
2018-03-16,1163.574
2018-03-19,1155.366
2018-03-20,1154.153
2018-03-21,1146.261
2018-03-22,1131.983
2018-03-23,1123.778
2018-03-26,1121.607
2018-03-27,1133.83
2018-03-28,1143.409
2018-03-29,1136.103
2018-03-30,1136.103
2018-04-02,1139.256
2018-04-03,1122.331
2018-04-04,1113.743
2018-04-05,1132.46
2018-04-06,1128.662
2018-04-09,1132.145
2018-04-10,1143.357
2018-04-11,1135.165
2018-04-12,1139.994
2018-04-13,1139.773
2018-04-16,1140.414
2018-04-17,1146.382
2018-04-18,1145.644
2018-04-19,1138.834
2018-04-20,1130.408
2018-04-23,1124.189
2018-04-24,1118.317
2018-04-25,1108.423
2018-04-26,1118.045
2018-04-27,1118.925
2018-04-30,1120.875
2018-05-01,1114.122
2018-05-02,1108.053
2018-05-03,1098.536
2018-05-04,1104.338
2018-05-07,1112.094
2018-05-08,1112.061
2018-05-09,1113.793
2018-05-10,1114.182
2018-05-11,1122.17
2018-05-14,1122.557
2018-05-15,1117.301
2018-05-16,1112.462
2018-05-17,1113.479
2018-05-18,1111.116
2018-05-21,1111.728
2018-05-22,1117.81
2018-05-23,1102.054
2018-05-24,1099.276
2018-05-25,1098.246
2018-05-28,1097.717
2018-05-29,1074.893
2018-05-30,1076.095
2018-05-31,1066.428
2018-06-01,1081.585
2018-06-04,1086.138
2018-06-05,1074.021
2018-06-06,1077.016
2018-06-07,1083.68
2018-06-08,1074.879
2018-06-11,1091.129
2018-06-12,1094.295
2018-06-13,1090.366
2018-06-14,1089.907
2018-06-15,1079.89
2018-06-18,1062.839
2018-06-19,1056.649
2018-06-20,1065.767
2018-06-21,1057.168
2018-06-22,1078.314
2018-06-25,1061.374
2018-06-26,1060.564
2018-06-27,1056.922
2018-06-28,1049.24
2018-06-29,1075.287
2018-07-02,1061.592
2018-07-03,1074.135
2018-07-04,1080.795
2018-07-05,1084.066
2018-07-06,1090.455
2018-07-09,1094.477
2018-07-10,1090.171
2018-07-11,1079.73
2018-07-12,1089.821
2018-07-13,1088.347
2018-07-16,1091.853
2018-07-17,1088.798
2018-07-18,1104.296
2018-07-19,1103.53
2018-07-20,1116.154
2018-07-23,1118.12
2018-07-24,1125.484
2018-07-25,1120.742
2018-07-26,1134.449
2018-07-27,1138.519
2018-07-30,1146.053
2018-07-31,1146.344
2018-08-01,1143.111
2018-08-02,1135.176
2018-08-03,1134.255
2018-08-06,1129.068
2018-08-07,1136.623
2018-08-08,1135.218
2018-08-09,1136.101
2018-08-10,1118.54
2018-08-13,1114.434
2018-08-14,1115.497
2018-08-15,1106.401
2018-08-16,1114.332
2018-08-17,1114.018
2018-08-20,1119.753
2018-08-21,1131.003
2018-08-22,1133.22
2018-08-23,1128.962
2018-08-24,1130.848
2018-08-27,1137.33
2018-08-28,1137.956
2018-08-29,1139.903
2018-08-30,1137.804
2018-08-31,1133.519
2018-09-03,1137.71
2018-09-04,1124.191
2018-09-05,1121.275
2018-09-06,1119.413
2018-09-07,1119.623
2018-09-10,1126.061
2018-09-11,1126.328
2018-09-12,1132.885
2018-09-13,1136.321
2018-09-14,1141.122
2018-09-17,1142.736
2018-09-18,1139.517
2018-09-19,1138.966
2018-09-20,1158.327
2018-09-21,1161.859
2018-09-24,1155.836
2018-09-25,1161.216
2018-09-26,1163.588
2018-09-27,1159.453
2018-09-28,1153.72
2018-10-01,1148.669
2018-10-02,1143.412
2018-10-03,1148.743
2018-10-04,1138.539
2018-10-05,1127.611
2018-10-08,1115.949
2018-10-09,1118.137
2018-10-10,1118.705
2018-10-11,1084.898
2018-10-12,1085.593
2018-10-15,1091.865
2018-10-16,1104.66
2018-10-17,1101.417
2018-10-18,1103.556
2018-10-19,1113.088
2018-10-22,1110.554
2018-10-23,1099.827
2018-10-24,1091.619
2018-10-25,1089.075
2018-10-26,1087.039
2018-10-29,1102.21
2018-10-30,1108.422
2018-10-31,1125.132
2018-11-01,1126.318
2018-11-02,1122.797
2018-11-05,1123.38
2018-11-06,1122.402
2018-11-07,1133.925
2018-11-08,1138.422
2018-11-09,1135.611
2018-11-12,1119.736
2018-11-13,1123.248
2018-11-14,1113.477
2018-11-15,1106.89
2018-11-16,1112.703
2018-11-19,1114.329
2018-11-20,1109.962
2018-11-21,1118.286
2018-11-22,1110.212
2018-11-23,1114.024
2018-11-26,1124.242
2018-11-27,1121.338
2018-11-28,1116.574
2018-11-29,1137.757
2018-11-30,1133.721
2018-12-03,1144.478
2018-12-04,1137.689
2018-12-05,1118.636
2018-12-06,1087.005
2018-12-07,1093.398
2018-12-10,1070.284
2018-12-11,1086.618
2018-12-12,1103.352
2018-12-13,1097.527
2018-12-14,1084.531
2018-12-17,1071.873
2018-12-18,1065.525
2018-12-19,1071.177
2018-12-20,1052.97
2018-12-21,1056.963
2018-12-24,1058.619
2018-12-25,1058.619
2018-12-26,1058.245
2018-12-27,1036.846
2018-12-28,1073.497
2018-12-31,1071.918
2019-01-01,1071.918
2019-01-02,1069.152
2019-01-03,1067.682
2019-01-04,1091.861
2019-01-07,1090.686
2019-01-08,1104.152
2019-01-09,1116.037
2019-01-10,1126.112
2019-01-11,1128.502
2019-01-14,1125.652
2019-01-15,1124.542
2019-01-16,1136.311
2019-01-17,1134.444
2019-01-18,1147.78
2019-01-21,1141.815
2019-01-22,1133.703
2019-01-23,1133.784
2019-01-24,1131.88
2019-01-25,1130.605
2019-01-28,1123.632
2019-01-29,1129.399
2019-01-30,1128.188
2019-01-31,1129.8
2019-02-01,1132.739
2019-02-04,1127.448
2019-02-05,1139.64
2019-02-06,1140.425
2019-02-07,1126.65
2019-02-08,1120.162
2019-02-11,1123.832
2019-02-12,1126.439
2019-02-13,1130.309
2019-02-14,1122.23
2019-02-15,1134.941
2019-02-18,1138.476
2019-02-19,1140.186
2019-02-20,1145.47
2019-02-21,1143.901
2019-02-22,1147.187
2019-02-25,1153.465
2019-02-26,1159.686
2019-02-27,1160.79
2019-02-28,1162.923
2019-03-01,1161.732
2019-03-04,1161.248
2019-03-05,1155.269
2019-03-06,1155.079
2019-03-07,1141.487
2019-03-08,1134.103
2019-03-11,1142.076
2019-03-12,1147.101
2019-03-13,1157.388
2019-03-14,1167.757
2019-03-15,1177.158
2019-03-18,1183.675
2019-03-19,1187.812
2019-03-20,1177.83
2019-03-21,1180.089
2019-03-22,1162.232
2019-03-25,1161.278
2019-03-26,1165.049
2019-03-27,1167.495
2019-03-28,1169.49
2019-03-29,1177.519
2019-04-01,1188.702
2019-04-02,1185.988
2019-04-03,1195.213
2019-04-04,1190.167
2019-04-05,1187.731
2019-04-08,1189.029
2019-04-09,1190.524
2019-04-10,1180.154
2019-04-11,1187.559
2019-04-12,1187.914
2019-04-15,1194.188
2019-04-16,1198.966
2019-04-17,1196.77
2019-04-18,1188.634
2019-04-19,1188.634
2019-04-22,1186.001
2019-04-23,1180.723
2019-04-24,1189.001
2019-04-25,1198.068
2019-04-26,1201.611
2019-04-29,1204.319
2019-04-30,1205.227
2019-05-01,1210.156
2019-05-02,1202.452
2019-05-03,1202.4
2019-05-06,1192.582
2019-05-07,1177.081
2019-05-08,1184.819
2019-05-09,1167.996
2019-05-10,1178.982
2019-05-13,1165.626
2019-05-14,1171.685
2019-05-15,1181.542
2019-05-16,1201.346
2019-05-17,1196.338
2019-05-20,1191.175
2019-05-21,1198.518
2019-05-22,1198.137
2019-05-23,1190.43
2019-05-24,1212.063
2019-05-27,1215.871
2019-05-28,1210.712
2019-05-29,1192.605
2019-05-30,1191.541
2019-05-31,1189.387
2019-06-03,1198.63
2019-06-04,1213.848
2019-06-05,1225.861
2019-06-06,1227.0
2019-06-07,1236.953
2019-06-10,1233.454
2019-06-11,1241.625
2019-06-12,1238.115
2019-06-13,1238.7
2019-06-14,1229.336
2019-06-17,1228.81
2019-06-18,1242.877
2019-06-19,1250.914
2019-06-20,1264.267
2019-06-21,1262.424
2019-06-24,1271.465
2019-06-25,1268.768
2019-06-26,1262.656
2019-06-27,1264.184
2019-06-28,1272.359
2019-07-01,1270.331
2019-07-02,1274.183
2019-07-03,1282.054
2019-07-04,1285.438
2019-07-05,1264.102
2019-07-08,1261.482
2019-07-09,1254.725
2019-07-10,1253.742
2019-07-11,1252.847
2019-07-12,1250.915
2019-07-15,1254.366
2019-07-16,1253.549
2019-07-17,1259.965
2019-07-18,1265.982
2019-07-19,1272.1
2019-07-22,1270.98
2019-07-23,1274.16
2019-07-24,1262.904
2019-07-25,1251.734
2019-07-26,1249.95
2019-07-29,1250.705
2019-07-30,1239.117
2019-07-31,1244.548
2019-08-01,1239.228
2019-08-02,1234.923
2019-08-05,1225.311
2019-08-06,1210.482
2019-08-07,1208.997
2019-08-08,1230.073
2019-08-09,1231.918
2019-08-12,1240.865
2019-08-13,1239.383
2019-08-14,1218.413
2019-08-15,1209.921
2019-08-16,1221.377
2019-08-19,1232.168
2019-08-20,1228.832
2019-08-21,1235.878
2019-08-22,1231.236
2019-08-23,1226.722
2019-08-26,1227.173
2019-08-27,1227.414
2019-08-28,1222.656
2019-08-29,1230.0
2019-08-30,1229.672
2019-09-02,1229.685
2019-09-03,1227.727
2019-09-04,1240.829
2019-09-05,1254.071
2019-09-06,1260.553
2019-09-09,1267.806
2019-09-10,1277.29
2019-09-11,1282.52
2019-09-12,1286.355
2019-09-13,1292.901
2019-09-16,1275.943
2019-09-17,1267.93
2019-09-18,1268.708
2019-09-19,1278.628
2019-09-20,1277.791
2019-09-23,1271.536
2019-09-24,1266.483
2019-09-25,1258.876
2019-09-26,1265.524
2019-09-27,1270.399
2019-09-30,1268.31
2019-10-01,1257.421
2019-10-02,1228.777
2019-10-03,1224.652
2019-10-04,1231.766
2019-10-07,1243.835
2019-10-08,1231.664
2019-10-09,1231.501
2019-10-10,1243.045
2019-10-11,1263.154
2019-10-14,1257.761
2019-10-15,1267.498
2019-10-16,1269.155
2019-10-17,1279.211
2019-10-18,1276.871
2019-10-21,1290.165
2019-10-22,1287.895
2019-10-23,1289.432
2019-10-24,1298.491
2019-10-25,1301.598
2019-10-28,1304.246
2019-10-29,1310.275
2019-10-30,1304.579
2019-10-31,1302.227
2019-11-01,1310.03
2019-11-04,1325.742
2019-11-05,1319.649
2019-11-06,1324.191
2019-11-07,1330.273
2019-11-08,1323.451
2019-11-11,1325.437
2019-11-12,1331.057
2019-11-13,1326.804
2019-11-14,1323.552
2019-11-15,1333.465
2019-11-18,1335.573
2019-11-19,1335.257
2019-11-20,1332.253
2019-11-21,1328.612
2019-11-22,1329.599
2019-11-25,1336.475
2019-11-26,1336.234
2019-11-27,1339.91
2019-11-28,1340.949
2019-11-29,1334.677
2019-12-02,1327.014
2019-12-03,1318.938
2019-12-04,1332.53
2019-12-05,1336.23
2019-12-06,1348.208
2019-12-09,1349.74
2019-12-10,1346.677
2019-12-11,1348.947
2019-12-12,1359.996
2019-12-13,1364.705
2019-12-16,1375.948
2019-12-17,1384.267
2019-12-18,1382.568
2019-12-19,1384.669
2019-12-20,1383.989
2019-12-23,1387.303
2019-12-24,1389.638
2019-12-25,1389.638
2019-12-26,1388.363
2019-12-27,1396.48
2019-12-30,1394.301
2019-12-31,1395.453
2020-01-01,1395.453
2020-01-02,1394.373
2020-01-03,1401.664
2020-01-06,1398.263
2020-01-07,1403.993
2020-01-08,1406.063
2020-01-09,1402.9
2020-01-10,1396.438
2020-01-13,1395.657
2020-01-14,1406.864
2020-01-15,1404.478
2020-01-16,1409.462
2020-01-17,1415.009
2020-01-20,1417.415
2020-01-21,1412.702
2020-01-22,1409.494
2020-01-23,1400.883
2020-01-24,1410.058
2020-01-27,1380.497
2020-01-28,1388.376
2020-01-29,1398.28
2020-01-30,1387.774
2020-01-31,1379.748
2020-02-03,1382.126
2020-02-04,1394.343
2020-02-05,1413.68
