Date,SWITZERLAND IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-17,656.659
2010-09-20,666.555
2010-09-21,662.874
2010-09-22,666.387
2010-09-23,656.829
2010-09-24,663.473
2010-09-27,660.995
2010-09-28,662.363
2010-09-29,665.04
2010-09-30,658.117
2010-10-01,658.411
2010-10-04,658.748
2010-10-05,671.62
2010-10-06,677.109
2010-10-07,680.702
2010-10-08,680.94
2010-10-11,681.554
2010-10-12,681.493
2010-10-13,690.084
2010-10-14,693.939
2010-10-15,688.093
2010-10-18,696.536
2010-10-19,685.139
2010-10-20,695.646
2010-10-21,684.268
2010-10-22,673.535
2010-10-25,675.479
2010-10-26,666.254
2010-10-27,661.922
2010-10-28,671.786
2010-10-29,668.068
2010-11-01,664.109
2010-11-02,680.197
2010-11-03,674.294
2010-11-04,693.967
2010-11-05,697.012
2010-11-08,693.988
2010-11-09,699.126
2010-11-10,683.842
2010-11-11,679.832
2010-11-12,676.374
2010-11-15,672.952
2010-11-16,662.303
2010-11-17,664.854
2010-11-18,666.738
2010-11-19,663.018
2010-11-22,661.128
2010-11-23,647.948
2010-11-24,649.042
2010-11-25,647.211
2010-11-26,637.568
2010-11-29,632.176
2010-11-30,624.318
2010-12-01,631.045
2010-12-02,646.613
2010-12-03,654.129
2010-12-06,646.786
2010-12-07,652.815
2010-12-08,653.592
2010-12-09,659.912
2010-12-10,658.84
2010-12-13,667.813
2010-12-14,673.79
2010-12-15,685.161
2010-12-16,678.29
2010-12-17,675.978
2010-12-20,679.828
2010-12-21,687.791
2010-12-22,690.464
2010-12-23,688.667
2010-12-24,687.951
2010-12-27,683.848
2010-12-28,692.151
2010-12-29,693.64
2010-12-30,690.742
2010-12-31,694.225
2011-01-03,700.394
2011-01-04,693.816
2011-01-05,687.411
2011-01-06,694.197
2011-01-07,689.074
2011-01-10,678.79
2011-01-11,683.519
2011-01-12,696.082
2011-01-13,698.416
2011-01-14,698.272
2011-01-17,699.414
2011-01-18,706.83
2011-01-19,700.705
2011-01-20,689.851
2011-01-21,701.69
2011-01-24,712.557
2011-01-25,710.788
2011-01-26,713.603
2011-01-27,708.406
2011-01-28,708.542
2011-01-31,705.522
2011-02-01,713.171
2011-02-02,715.779
2011-02-03,709.203
2011-02-04,710.086
2011-02-07,714.566
2011-02-08,715.789
2011-02-09,712.156
2011-02-10,699.389
2011-02-11,699.104
2011-02-14,702.373
2011-02-15,705.857
2011-02-16,710.798
2011-02-17,725.871
2011-02-18,731.121
2011-02-21,727.868
2011-02-22,724.495
2011-02-23,727.583
2011-02-24,722.214
2011-02-25,725.014
2011-02-28,732.751
2011-03-01,736.149
2011-03-02,738.7
2011-03-03,734.834
2011-03-04,734.584
2011-03-07,730.448
2011-03-08,724.139
2011-03-09,717.928
2011-03-10,709.198
2011-03-11,706.198
2011-03-14,697.436
2011-03-15,687.439
2011-03-16,679.82
2011-03-17,695.099
2011-03-18,699.033
2011-03-21,708.142
2011-03-22,712.186
2011-03-23,710.325
2011-03-24,717.493
2011-03-25,715.906
2011-03-28,714.675
2011-03-29,710.483
2011-03-30,708.906
2011-03-31,711.153
2011-04-01,709.39
2011-04-04,715.166
2011-04-05,716.3
2011-04-06,725.761
2011-04-07,731.077
2011-04-08,735.045
2011-04-11,732.802
2011-04-12,731.327
2011-04-13,733.94
2011-04-14,731.387
2011-04-15,727.804
2011-04-18,709.227
2011-04-19,719.805
2011-04-20,737.092
2011-04-21,744.179
2011-04-22,744.179
2011-04-25,744.432
2011-04-26,746.192
2011-04-27,743.467
2011-04-28,756.159
2011-04-29,760.957
2011-05-02,765.94
2011-05-03,764.445
2011-05-04,761.964
2011-05-05,753.498
2011-05-06,754.841
2011-05-09,747.706
2011-05-10,751.892
2011-05-11,751.23
2011-05-12,748.255
2011-05-13,747.277
2011-05-16,751.045
2011-05-17,739.308
2011-05-18,748.11
2011-05-19,748.225
2011-05-20,751.661
2011-05-23,733.927
2011-05-24,738.546
2011-05-25,744.904
2011-05-26,751.232
2011-05-27,765.939
2011-05-30,767.292
2011-05-31,775.088
2011-06-01,777.972
2011-06-02,775.759
2011-06-03,772.012
2011-06-06,767.426
2011-06-07,762.95
2011-06-08,754.887
2011-06-09,751.835
2011-06-10,742.257
2011-06-13,747.225
2011-06-14,748.284
2011-06-15,738.827
2011-06-16,732.572
2011-06-17,732.736
2011-06-20,732.503
2011-06-21,734.627
2011-06-22,734.63
2011-06-23,718.388
2011-06-24,716.755
2011-06-27,717.365
2011-06-28,721.741
2011-06-29,727.217
2011-06-30,733.79
2011-07-01,734.413
2011-07-04,734.438
2011-07-05,737.674
2011-07-06,736.344
2011-07-07,734.549
2011-07-08,735.363
2011-07-11,725.556
2011-07-12,720.2
2011-07-13,728.637
2011-07-14,727.351
2011-07-15,725.237
2011-07-18,708.198
2011-07-19,717.294
2011-07-20,724.504
2011-07-21,735.523
2011-07-22,734.945
2011-07-25,739.387
2011-07-26,741.347
2011-07-27,731.539
2011-07-28,723.444
2011-07-29,725.246
2011-08-01,731.885
2011-08-02,711.511
2011-08-03,705.171
2011-08-04,679.779
2011-08-05,670.223
2011-08-08,644.985
2011-08-09,661.823
2011-08-10,648.246
2011-08-11,646.048
2011-08-12,664.157
2011-08-15,668.337
2011-08-16,665.491
2011-08-17,670.254
2011-08-18,645.103
2011-08-19,638.262
2011-08-22,644.453
2011-08-23,652.228
2011-08-24,660.353
2011-08-25,652.31
2011-08-26,643.817
2011-08-29,650.773
2011-08-30,652.211
2011-08-31,671.314
2011-09-01,678.975
2011-09-02,668.465
2011-09-05,639.024
2011-09-06,613.014
2011-09-07,627.181
2011-09-08,624.8
2011-09-09,605.335
2011-09-12,589.323
2011-09-13,600.088
2011-09-14,604.974
2011-09-15,619.352
2011-09-16,620.632
2011-09-19,602.791
2011-09-20,613.429
2011-09-21,608.332
2011-09-22,584.477
2011-09-23,585.253
2011-09-26,596.453
2011-09-27,620.453
2011-09-28,618.866
2011-09-29,630.372
2011-09-30,614.969
2011-10-03,605.527
2011-10-04,593.956
2011-10-05,599.97
2011-10-06,615.315
2011-10-07,619.88
2011-10-10,633.192
2011-10-11,631.383
2011-10-12,645.801
2011-10-13,637.22
2011-10-14,648.101
2011-10-17,641.552
2011-10-18,630.431
2011-10-19,636.167
2011-10-20,632.188
2011-10-21,651.814
2011-10-24,655.191
2011-10-25,645.258
2011-10-26,640.88
2011-10-27,671.384
2011-10-28,673.654
2011-10-31,655.308
2011-11-01,624.984
2011-11-02,632.162
2011-11-03,635.014
2011-11-04,631.134
2011-11-07,623.013
2011-11-08,628.227
2011-11-09,613.754
2011-11-10,609.519
2011-11-11,623.562
2011-11-14,617.167
2011-11-15,609.919
2011-11-16,611.792
2011-11-17,607.582
2011-11-18,604.543
2011-11-21,591.272
2011-11-22,589.671
2011-11-23,579.558
2011-11-24,573.055
2011-11-25,568.394
2011-11-28,587.536
2011-11-29,587.476
2011-11-30,603.886
2011-12-01,606.929
2011-12-02,605.661
2011-12-05,609.678
2011-12-06,606.852
2011-12-07,607.711
2011-12-08,602.697
2011-12-09,611.116
2011-12-12,597.665
2011-12-13,594.112
2011-12-14,581.95
2011-12-15,598.241
2011-12-16,595.778
2011-12-19,600.384
2011-12-20,608.881
2011-12-21,605.637
2011-12-22,608.752
2011-12-23,612.288
2011-12-26,612.288
2011-12-27,614.162
2011-12-28,608.564
2011-12-29,607.388
2011-12-30,618.359
2012-01-02,618.359
2012-01-03,630.959
2012-01-04,623.282
2012-01-05,613.065
2012-01-06,608.927
2012-01-09,606.203
2012-01-10,614.61
2012-01-11,607.294
2012-01-12,613.566
2012-01-13,604.786
2012-01-16,607.263
2012-01-17,615.017
2012-01-18,623.869
2012-01-19,636.823
2012-01-20,627.871
2012-01-23,634.556
2012-01-24,632.453
2012-01-25,624.715
2012-01-26,636.011
2012-01-27,628.188
2012-01-30,623.542
2012-01-31,621.849
2012-02-01,639.472
2012-02-02,638.794
2012-02-03,643.063
2012-02-06,641.375
2012-02-07,649.812
2012-02-08,649.142
2012-02-09,650.14
2012-02-10,639.902
2012-02-13,648.159
2012-02-14,644.117
2012-02-15,644.223
2012-02-16,644.574
2012-02-17,654.832
2012-02-20,661.429
2012-02-21,661.995
2012-02-22,656.725
2012-02-23,659.844
2012-02-24,666.537
2012-02-27,665.162
2012-02-28,663.674
2012-02-29,660.979
2012-03-01,661.317
2012-03-02,656.778
2012-03-05,659.52
2012-03-06,642.297
2012-03-07,645.022
2012-03-08,658.998
2012-03-09,656.812
2012-03-12,657.897
2012-03-13,664.143
2012-03-14,661.893
2012-03-15,669.978
2012-03-16,677.287
2012-03-19,681.592
2012-03-20,678.155
2012-03-21,674.904
2012-03-22,671.217
2012-03-23,674.435
2012-03-26,681.667
2012-03-27,679.681
2012-03-28,675.934
2012-03-29,667.962
2012-03-30,676.147
2012-04-02,682.318
2012-04-03,680.766
2012-04-04,660.3
2012-04-05,658.193
2012-04-06,658.193
2012-04-09,659.088
2012-04-10,650.574
2012-04-11,652.287
2012-04-12,660.529
2012-04-13,649.589
2012-04-16,652.965
2012-04-17,666.189
2012-04-18,662.234
2012-04-19,665.422
2012-04-20,670.623
2012-04-23,660.187
2012-04-24,663.214
2012-04-25,663.555
2012-04-26,664.438
2012-04-27,667.033
2012-04-30,664.677
2012-05-01,663.982
2012-05-02,658.297
2012-05-03,656.319
2012-05-04,652.592
2012-05-07,652.729
2012-05-08,645.597
2012-05-09,636.12
2012-05-10,635.945
2012-05-11,637.97
2012-05-14,624.779
2012-05-15,619.248
2012-05-16,616.501
2012-05-17,614.87
2012-05-18,611.135
2012-05-21,613.798
2012-05-22,623.455
2012-05-23,607.057
2012-05-24,610.278
2012-05-25,608.671
2012-05-28,609.37
2012-05-29,612.403
2012-05-30,605.834
2012-05-31,600.639
2012-06-01,594.681
2012-06-04,593.889
2012-06-05,591.796
2012-06-06,605.021
2012-06-07,612.212
2012-06-08,607.905
2012-06-11,609.03
2012-06-12,609.045
2012-06-13,618.761
2012-06-14,615.008
2012-06-15,619.457
2012-06-18,619.511
2012-06-19,633.397
2012-06-20,634.941
2012-06-21,629.974
2012-06-22,624.483
2012-06-25,615.292
2012-06-26,613.505
2012-06-27,619.034
2012-06-28,614.361
2012-06-29,637.103
2012-07-02,636.662
2012-07-03,646.236
2012-07-04,640.878
2012-07-05,634.161
2012-07-06,626.996
2012-07-09,624.659
2012-07-10,624.24
2012-07-11,623.503
2012-07-12,617.563
2012-07-13,622.738
2012-07-16,623.471
2012-07-17,621.969
2012-07-18,630.932
2012-07-19,636.648
2012-07-20,626.304
2012-07-23,614.133
2012-07-24,611.373
2012-07-25,614.056
2012-07-26,632.537
2012-07-27,643.558
2012-07-30,642.428
2012-07-31,642.998
2012-08-01,641.913
2012-08-02,633.884
2012-08-03,650.432
2012-08-06,655.5
2012-08-07,655.741
2012-08-08,652.645
2012-08-09,652.518
2012-08-10,650.834
2012-08-13,651.712
2012-08-14,654.125
2012-08-15,653.964
2012-08-16,660.548
2012-08-17,659.166
2012-08-20,658.574
2012-08-21,669.558
2012-08-22,666.621
2012-08-23,669.327
2012-08-24,666.298
2012-08-27,666.722
2012-08-28,662.524
2012-08-29,660.511
2012-08-30,655.013
2012-08-31,662.317
2012-09-03,664.905
2012-09-04,656.791
2012-09-05,664.485
2012-09-06,676.369
2012-09-07,685.64
2012-09-10,682.152
2012-09-11,688.344
2012-09-12,692.373
2012-09-13,692.978
2012-09-14,709.545
2012-09-17,707.909
2012-09-18,702.093
2012-09-19,705.237
2012-09-20,699.446
2012-09-21,708.167
2012-09-24,703.445
2012-09-25,707.299
2012-09-26,691.125
2012-09-27,693.671
2012-09-28,689.28
2012-10-01,702.489
2012-10-02,705.002
2012-10-03,704.124
2012-10-04,711.978
2012-10-05,718.286
2012-10-08,711.245
2012-10-09,704.977
2012-10-10,703.12
2012-10-11,708.075
2012-10-12,710.164
2012-10-15,714.09
2012-10-16,728.083
2012-10-17,733.625
2012-10-18,734.425
2012-10-19,725.45
2012-10-22,727.092
2012-10-23,708.903
2012-10-24,708.936
2012-10-25,706.578
2012-10-26,703.276
2012-10-29,704.802
2012-10-30,715.106
2012-10-31,711.889
2012-11-01,718.793
2012-11-02,716.845
2012-11-05,712.305
2012-11-06,717.338
2012-11-07,710.352
2012-11-08,711.411
2012-11-09,709.638
2012-11-12,706.987
2012-11-13,710.264
2012-11-14,705.565
2012-11-15,699.212
2012-11-16,686.682
2012-11-19,706.109
2012-11-20,701.483
2012-11-21,705.644
2012-11-22,713.197
2012-11-23,721.788
2012-11-26,717.595
2012-11-27,718.831
2012-11-28,720.838
2012-11-29,732.664
2012-11-30,732.348
2012-12-03,736.721
2012-12-04,738.771
2012-12-05,737.612
2012-12-06,739.477
2012-12-07,737.526
2012-12-10,739.194
2012-12-11,743.076
2012-12-12,745.043
2012-12-13,746.332
2012-12-14,743.99
2012-12-17,748.66
2012-12-18,755.016
2012-12-19,761.135
2012-12-20,757.378
2012-12-21,751.576
2012-12-24,752.726
2012-12-25,752.726
2012-12-26,753.962
2012-12-27,751.318
2012-12-28,748.212
2012-12-31,746.455
2013-01-01,746.455
2013-01-02,747.721
2013-01-03,760.637
2013-01-04,766.688
2013-01-07,769.835
2013-01-08,771.367
2013-01-09,775.585
2013-01-10,785.868
2013-01-11,792.103
2013-01-14,790.794
2013-01-15,783.704
2013-01-16,785.413
2013-01-17,794.9
2013-01-18,787.715
2013-01-21,788.257
2013-01-22,784.497
2013-01-23,802.086
2013-01-24,804.838
2013-01-25,808.704
2013-01-28,811.347
2013-01-29,810.582
2013-01-30,814.763
2013-01-31,814.506
2013-02-01,822.001
2013-02-04,813.623
2013-02-05,818.441
2013-02-06,820.956
2013-02-07,807.716
2013-02-08,812.158
2013-02-11,814.072
2013-02-12,819.296
2013-02-13,820.938
2013-02-14,823.275
2013-02-15,823.348
2013-02-18,823.558
2013-02-19,827.71
2013-02-20,831.053
2013-02-21,814.224
2013-02-22,816.106
2013-02-25,821.706
2013-02-26,808.878
2013-02-27,816.902
2013-02-28,826.448
2013-03-01,819.735
2013-03-04,823.77
2013-03-05,835.268
2013-03-06,831.095
2013-03-07,833.308
2013-03-08,832.517
2013-03-11,834.7
2013-03-12,840.228
2013-03-13,830.813
2013-03-14,836.95
2013-03-15,848.233
2013-03-18,841.136
2013-03-19,840.519
2013-03-20,850.953
2013-03-21,843.065
2013-03-22,842.884
2013-03-25,835.767
2013-03-26,840.923
2013-03-27,834.593
2013-03-28,842.341
2013-03-29,842.341
2013-04-01,841.541
2013-04-02,848.444
2013-04-03,847.771
2013-04-04,838.046
2013-04-05,839.032
2013-04-08,844.19
2013-04-09,843.796
2013-04-10,858.027
2013-04-11,867.01
2013-04-12,863.961
2013-04-15,867.95
2013-04-16,860.147
2013-04-17,837.848
2013-04-18,843.856
2013-04-19,846.267
2013-04-22,845.519
2013-04-23,860.622
2013-04-24,860.816
2013-04-25,867.682
2013-04-26,869.69
2013-04-29,877.364
2013-04-30,883.959
2013-05-01,885.007
2013-05-02,878.024
2013-05-03,880.61
2013-05-06,877.013
2013-05-07,881.618
2013-05-08,899.352
2013-05-09,894.381
2013-05-10,892.18
2013-05-13,886.591
2013-05-14,891.301
2013-05-15,894.697
2013-05-16,892.017
2013-05-17,876.885
2013-05-20,881.233
2013-05-21,880.517
2013-05-22,881.373
2013-05-23,866.385
2013-05-24,871.635
2013-05-27,871.301
2013-05-28,867.121
2013-05-29,861.481
2013-05-30,868.614
2013-05-31,859.319
2013-06-03,850.725
2013-06-04,860.906
2013-06-05,851.773
2013-06-06,846.199
2013-06-07,861.474
2013-06-10,858.786
2013-06-11,859.391
2013-06-12,862.251
2013-06-13,857.427
2013-06-14,862.102
2013-06-17,867.949
2013-06-18,869.461
2013-06-19,872.938
2013-06-20,840.147
2013-06-21,830.999
2013-06-24,814.77
2013-06-25,826.028
2013-06-26,837.076
2013-06-27,841.487
2013-06-28,845.9
2013-07-01,851.337
2013-07-02,849.098
2013-07-03,843.959
2013-07-04,850.282
2013-07-05,841.328
2013-07-08,851.022
2013-07-09,850.105
2013-07-10,860.089
2013-07-11,875.443
2013-07-12,877.293
2013-07-15,879.047
2013-07-16,880.865
2013-07-17,877.622
2013-07-18,878.562
2013-07-19,882.228
2013-07-22,887.404
2013-07-23,884.172
2013-07-24,887.293
2013-07-25,880.134
2013-07-26,873.531
2013-07-29,873.386
2013-07-30,874.757
2013-07-31,878.044
2013-08-01,873.672
2013-08-02,893.257
2013-08-05,892.013
2013-08-06,895.668
2013-08-07,896.868
2013-08-08,902.565
2013-08-09,903.14
2013-08-12,897.328
2013-08-13,893.947
2013-08-14,897.828
2013-08-15,885.866
2013-08-16,890.613
2013-08-19,889.981
2013-08-20,898.766
2013-08-21,892.948
2013-08-22,899.555
2013-08-23,909.744
2013-08-26,905.823
2013-08-27,895.474
2013-08-28,883.003
2013-08-29,871.279
2013-08-30,870.16
2013-09-02,886.474
2013-09-03,882.732
2013-09-04,882.586
2013-09-05,884.359
2013-09-06,892.086
2013-09-09,896.69
2013-09-10,905.446
2013-09-11,910.242
2013-09-12,911.283
2013-09-13,904.824
2013-09-16,909.992
2013-09-17,904.895
2013-09-18,907.296
2013-09-19,918.542
2013-09-20,917.355
2013-09-23,914.036
2013-09-24,915.039
2013-09-25,916.318
2013-09-26,915.664
2013-09-27,920.836
2013-09-30,915.946
2013-10-01,919.785
2013-10-02,916.073
2013-10-03,913.848
2013-10-04,913.822
2013-10-07,907.202
2013-10-08,904.86
2013-10-09,895.486
2013-10-10,904.002
2013-10-11,911.445
2013-10-14,913.496
2013-10-15,911.643
2013-10-16,909.896
2013-10-17,927.009
2013-10-18,932.852
2013-10-21,937.517
2013-10-22,954.386
2013-10-23,960.435
2013-10-24,961.131
2013-10-25,962.709
2013-10-28,965.057
2013-10-29,962.478
2013-10-30,964.044
2013-10-31,955.129
2013-11-01,945.953
2013-11-04,949.274
2013-11-05,944.93
2013-11-06,954.905
2013-11-07,951.698
2013-11-08,953.913
2013-11-11,967.647
2013-11-12,969.874
2013-11-13,964.15
2013-11-14,973.756
2013-11-15,976.215
2013-11-18,979.739
2013-11-19,973.066
2013-11-20,967.221
2013-11-21,964.228
2013-11-22,969.065
2013-11-25,969.87
2013-11-26,967.042
2013-11-27,965.697
2013-11-28,967.275
2013-11-29,971.512
2013-12-02,965.124
2013-12-03,955.225
2013-12-04,948.189
2013-12-05,953.821
2013-12-06,961.209
2013-12-09,965.604
2013-12-10,961.563
2013-12-11,960.181
2013-12-12,946.097
2013-12-13,942.034
2013-12-16,948.349
2013-12-17,948.278
2013-12-18,956.203
2013-12-19,961.33
2013-12-20,968.219
2013-12-23,973.917
2013-12-24,970.223
2013-12-25,970.223
2013-12-26,971.307
2013-12-27,991.79
2013-12-30,991.611
2013-12-31,988.322
2014-01-01,988.322
2014-01-02,975.814
2014-01-03,976.783
2014-01-06,977.164
2014-01-07,976.764
2014-01-08,977.76
2014-01-09,975.252
2014-01-10,988.97
2014-01-13,991.367
2014-01-14,992.312
2014-01-15,991.184
2014-01-16,997.948
2014-01-17,997.618
2014-01-20,997.754
2014-01-21,997.899
2014-01-22,997.126
2014-01-23,1002.436
2014-01-24,986.827
2014-01-27,979.043
2014-01-28,983.145
2014-01-29,982.372
2014-01-30,979.817
2014-01-31,974.221
2014-02-03,968.93
2014-02-04,961.516
2014-02-05,964.988
2014-02-06,981.16
2014-02-07,992.924
2014-02-10,994.422
2014-02-11,1000.437
2014-02-12,999.312
2014-02-13,1004.651
2014-02-14,1008.122
2014-02-17,1009.51
2014-02-18,1011.19
2014-02-19,1011.836
2014-02-20,1005.823
2014-02-21,1014.118
2014-02-24,1018.038
2014-02-25,1022.286
2014-02-26,1022.45
2014-02-27,1022.04
2014-02-28,1035.253
2014-03-03,1018.293
2014-03-04,1027.635
2014-03-05,1030.939
2014-03-06,1041.775
2014-03-07,1032.09
2014-03-10,1031.966
2014-03-11,1032.417
2014-03-12,1030.053
2014-03-13,1020.278
2014-03-14,1012.419
2014-03-17,1017.311
2014-03-18,1022.255
2014-03-19,1019.789
2014-03-20,1009.962
2014-03-21,1014.583
2014-03-24,1006.493
2014-03-25,1015.075
2014-03-26,1021.312
2014-03-27,1019.629
2014-03-28,1021.237
2014-03-31,1039.093
2014-04-01,1037.9
2014-04-02,1042.282
2014-04-03,1035.298
2014-04-04,1033.991
2014-04-07,1032.622
2014-04-08,1040.724
2014-04-09,1046.825
2014-04-10,1051.424
2014-04-11,1038.016
2014-04-14,1040.617
2014-04-15,1038.643
2014-04-16,1040.647
2014-04-17,1046.629
2014-04-18,1046.629
2014-04-21,1043.253
2014-04-22,1053.799
2014-04-23,1058.037
2014-04-24,1054.767
2014-04-25,1053.389
2014-04-28,1056.007
2014-04-29,1061.979
2014-04-30,1069.238
2014-05-01,1070.454
2014-05-02,1072.222
2014-05-05,1074.167
2014-05-06,1079.799
2014-05-07,1081.666
2014-05-08,1083.032
2014-05-09,1079.141
2014-05-12,1082.2
2014-05-13,1078.393
2014-05-14,1083.314
2014-05-15,1084.122
2014-05-16,1086.279
2014-05-19,1083.057
2014-05-20,1080.752
2014-05-21,1082.225
2014-05-22,1085.544
2014-05-23,1083.958
2014-05-26,1088.506
2014-05-27,1085.909
2014-05-28,1084.717
2014-05-29,1086.835
2014-05-30,1090.685
2014-06-02,1083.013
2014-06-03,1079.874
2014-06-04,1081.189
2014-06-05,1080.497
2014-06-06,1087.5
2014-06-09,1083.016
2014-06-10,1091.064
2014-06-11,1086.72
2014-06-12,1085.239
2014-06-13,1083.268
2014-06-16,1087.795
2014-06-17,1083.998
2014-06-18,1087.587
2014-06-19,1096.357
2014-06-20,1091.467
2014-06-23,1089.513
2014-06-24,1091.477
2014-06-25,1084.407
2014-06-26,1076.009
2014-06-27,1082.863
2014-06-30,1085.996
2014-07-01,1094.785
2014-07-02,1093.142
2014-07-03,1097.524
2014-07-04,1095.076
2014-07-07,1087.566
2014-07-08,1081.044
2014-07-09,1080.595
2014-07-10,1071.368
2014-07-11,1071.281
2014-07-14,1084.376
2014-07-15,1080.405
2014-07-16,1085.25
2014-07-17,1075.95
2014-07-18,1071.228
2014-07-21,1071.681
2014-07-22,1075.481
2014-07-23,1075.528
2014-07-24,1077.984
2014-07-25,1068.946
2014-07-28,1062.2
2014-07-29,1062.062
2014-07-30,1053.497
2014-07-31,1042.998
2014-08-01,1047.665
2014-08-04,1032.751
2014-08-05,1032.977
2014-08-06,1025.934
2014-08-07,1030.207
2014-08-08,1029.125
2014-08-11,1034.186
2014-08-12,1034.154
2014-08-13,1044.779
2014-08-14,1052.53
2014-08-15,1047.952
2014-08-18,1055.255
2014-08-19,1061.139
2014-08-20,1058.989
2014-08-21,1064.712
2014-08-22,1059.487
2014-08-25,1064.464
2014-08-26,1070.889
2014-08-27,1073.093
2014-08-28,1066.389
2014-08-29,1070.997
2014-09-01,1080.685
2014-09-02,1082.059
2014-09-03,1088.008
2014-09-04,1079.343
2014-09-05,1071.541
2014-09-08,1073.87
2014-09-09,1071.523
2014-09-10,1066.925
2014-09-11,1070.438
2014-09-12,1065.198
2014-09-15,1064.838
2014-09-16,1064.645
2014-09-17,1068.452
2014-09-18,1069.524
2014-09-19,1064.975
2014-09-22,1061.372
2014-09-23,1057.872
2014-09-24,1054.853
2014-09-25,1050.31
2014-09-26,1048.9
2014-09-29,1049.609
2014-09-30,1051.703
2014-10-01,1045.155
2014-10-02,1034.6
2014-10-03,1026.385
2014-10-06,1031.811
2014-10-07,1020.707
2014-10-08,1021.551
2014-10-09,1023.373
2014-10-10,1002.615
2014-10-13,1003.905
2014-10-14,999.927
2014-10-15,983.913
2014-10-16,970.514
2014-10-17,990.693
2014-10-20,995.921
2014-10-21,1003.205
2014-10-22,1010.692
2014-10-23,1013.678
2014-10-24,1016.449
2014-10-27,1018.93
2014-10-28,1034.067
2014-10-29,1037.714
2014-10-30,1032.98
2014-10-31,1041.262
2014-11-03,1027.483
2014-11-04,1029.933
2014-11-05,1038.465
2014-11-06,1033.749
2014-11-07,1026.755
2014-11-10,1038.445
2014-11-11,1037.567
2014-11-12,1041.285
2014-11-13,1051.688
2014-11-14,1049.202
2014-11-17,1049.048
2014-11-18,1061.334
2014-11-19,1061.106
2014-11-20,1060.953
2014-11-21,1058.833
2014-11-24,1058.843
2014-11-25,1061.906
2014-11-26,1064.873
2014-11-27,1062.331
2014-11-28,1061.686
2014-12-01,1058.203
2014-12-02,1053.57
2014-12-03,1048.892
2014-12-04,1053.784
2014-12-05,1052.836
2014-12-08,1048.138
2014-12-09,1047.809
2014-12-10,1042.48
2014-12-11,1045.373
2014-12-12,1032.744
2014-12-15,1010.689
2014-12-16,1029.494
2014-12-17,1021.416
2014-12-18,1028.379
2014-12-19,1040.055
2014-12-22,1045.974
2014-12-23,1045.287
2014-12-24,1046.294
2014-12-25,1046.294
2014-12-26,1044.494
2014-12-29,1044.783
2014-12-30,1036.247
2014-12-31,1030.929
2015-01-01,1030.929
2015-01-02,1025.254
2015-01-05,1002.05
2015-01-06,993.214
2015-01-07,987.873
2015-01-08,1002.476
2015-01-09,1000.582
2015-01-12,1002.205
2015-01-13,1014.77
2015-01-14,1004.645
2015-01-15,1047.79
2015-01-16,1050.892
2015-01-19,1051.282
2015-01-20,1050.637
2015-01-21,1060.229
2015-01-22,1058.203
2015-01-23,1065.496
2015-01-26,1054.177
2015-01-27,1058.471
2015-01-28,1048.441
2015-01-29,1046.264
2015-01-30,1043.731
2015-02-02,1047.298
2015-02-03,1056.66
2015-02-04,1065.95
2015-02-05,1062.257
2015-02-06,1062.326
2015-02-09,1062.703
2015-02-10,1064.017
2015-02-11,1059.195
2015-02-12,1064.976
2015-02-13,1066.235
2015-02-16,1072.061
2015-02-17,1067.974
2015-02-18,1067.954
2015-02-19,1071.674
2015-02-20,1074.794
2015-02-23,1077.189
2015-02-24,1080.386
2015-02-25,1081.998
2015-02-26,1080.677
2015-02-27,1085.121
2015-03-02,1078.135
2015-03-03,1070.042
2015-03-04,1073.089
2015-03-05,1070.556
2015-03-06,1061.47
2015-03-09,1054.134
2015-03-10,1044.978
2015-03-11,1048.08
2015-03-12,1050.846
2015-03-13,1054.857
2015-03-16,1058.416
2015-03-17,1059.608
2015-03-18,1075.75
2015-03-19,1082.025
2015-03-20,1112.455
2015-03-23,1121.975
2015-03-24,1129.385
2015-03-25,1121.272
2015-03-26,1106.751
2015-03-27,1106.674
2015-03-30,1110.954
2015-03-31,1099.792
2015-04-01,1105.558
2015-04-02,1119.564
2015-04-03,1119.564
2015-04-06,1127.809
2015-04-07,1127.742
2015-04-08,1121.878
2015-04-09,1120.344
2015-04-10,1123.194
2015-04-13,1119.352
2015-04-14,1130.635
2015-04-15,1130.968
2015-04-16,1140.872
2015-04-17,1134.623
2015-04-20,1139.691
2015-04-21,1137.557
2015-04-22,1126.259
2015-04-23,1133.7
2015-04-24,1127.75
2015-04-27,1127.741
2015-04-28,1121.296
2015-04-29,1127.109
2015-04-30,1127.954
2015-05-01,1134.493
2015-05-04,1132.8
2015-05-05,1138.982
2015-05-06,1142.624
2015-05-07,1131.462
2015-05-08,1137.939
2015-05-11,1137.845
2015-05-12,1139.684
2015-05-13,1149.196
2015-05-14,1152.147
2015-05-15,1157.147
2015-05-18,1151.19
2015-05-19,1145.088
2015-05-20,1147.257
2015-05-21,1154.871
2015-05-22,1149.328
2015-05-25,1149.328
2015-05-26,1127.51
2015-05-27,1136.129
2015-05-28,1138.866
2015-05-29,1130.105
2015-06-01,1126.526
2015-06-02,1135.042
2015-06-03,1139.951
2015-06-04,1137.331
2015-06-05,1108.095
2015-06-08,1115.97
2015-06-09,1114.637
2015-06-10,1127.692
2015-06-11,1125.298
2015-06-12,1124.83
2015-06-15,1102.301
2015-06-16,1111.023
