Date,SWEDEN LARGE CAP Large Cap
2010-09-16,852.376
2010-09-17,852.059
2010-09-20,870.002
2010-09-21,873.882
2010-09-22,883.939
2010-09-23,867.279
2010-09-24,895.451
2010-09-27,883.535
2010-09-28,893.973
2010-09-29,894.114
2010-09-30,898.968
2010-10-01,897.647
2010-10-04,875.871
2010-10-05,904.882
2010-10-06,898.313
2010-10-07,901.436
2010-10-08,897.488
2010-10-11,905.23
2010-10-12,898.517
2010-10-13,920.681
2010-10-14,925.215
2010-10-15,913.351
2010-10-18,911.863
2010-10-19,893.104
2010-10-20,909.31
2010-10-21,927.005
2010-10-22,926.265
2010-10-25,931.075
2010-10-26,909.339
2010-10-27,901.047
2010-10-28,901.336
2010-10-29,900.671
2010-11-01,904.564
2010-11-02,915.4
2010-11-03,906.253
2010-11-04,940.771
2010-11-05,917.659
2010-11-08,909.959
2010-11-09,920.062
2010-11-10,899.047
2010-11-11,888.507
2010-11-12,880.516
2010-11-15,882.483
2010-11-16,858.998
2010-11-17,864.601
2010-11-18,887.534
2010-11-19,893.774
2010-11-22,885.886
2010-11-23,865.637
2010-11-24,881.487
2010-11-25,891.606
2010-11-26,879.233
2010-11-29,871.931
2010-11-30,875.214
2010-12-01,901.999
2010-12-02,921.521
2010-12-03,941.032
2010-12-06,931.34
2010-12-07,933.46
2010-12-08,921.312
2010-12-09,912.731
2010-12-10,920.297
2010-12-13,932.845
2010-12-14,946.04
2010-12-15,947.124
2010-12-16,942.722
2010-12-17,944.728
2010-12-20,943.417
2010-12-21,959.221
2010-12-22,949.222
2010-12-23,946.062
2010-12-24,947.573
2010-12-27,949.952
2010-12-28,946.268
2010-12-29,952.962
2010-12-30,956.747
2010-12-31,962.581
2011-01-03,984.885
2011-01-04,969.21
2011-01-05,947.525
2011-01-06,935.812
2011-01-07,936.747
2011-01-10,932.795
2011-01-11,953.471
2011-01-12,965.472
2011-01-13,976.684
2011-01-14,977.242
2011-01-17,970.561
2011-01-18,986.921
2011-01-19,975.96
2011-01-20,948.339
2011-01-21,971.872
2011-01-24,974.247
2011-01-25,985.804
2011-01-26,1017.081
2011-01-27,1013.21
2011-01-28,988.994
2011-01-31,996.322
2011-02-01,1004.429
2011-02-02,983.447
2011-02-03,985.211
2011-02-04,982.045
2011-02-07,984.652
2011-02-08,986.163
2011-02-09,983.228
2011-02-10,971.406
2011-02-11,983.824
2011-02-14,973.001
2011-02-15,970.279
2011-02-16,976.746
2011-02-17,964.545
2011-02-18,973.224
2011-02-21,966.535
2011-02-22,968.949
2011-02-23,956.61
2011-02-24,958.194
2011-02-25,966.425
2011-02-28,993.196
2011-03-01,987.9
2011-03-02,967.969
2011-03-03,974.925
2011-03-04,977.641
2011-03-07,986.213
2011-03-08,981.53
2011-03-09,989.757
2011-03-10,973.964
2011-03-11,959.593
2011-03-14,954.84
2011-03-15,919.556
2011-03-16,902.711
2011-03-17,930.661
2011-03-18,961.763
2011-03-21,977.66
2011-03-22,975.231
2011-03-23,977.191
2011-03-24,997.279
2011-03-25,994.768
2011-03-28,1001.028
2011-03-29,1000.462
2011-03-30,1010.528
2011-03-31,1009.709
2011-04-01,1015.919
2011-04-04,1021.546
2011-04-05,1018.484
2011-04-06,1032.004
2011-04-07,1025.426
2011-04-08,1048.001
2011-04-11,1041.274
2011-04-12,1016.558
2011-04-13,1029.587
2011-04-14,1027.322
2011-04-15,1022.728
2011-04-18,989.398
2011-04-19,1010.87
2011-04-20,1056.755
2011-04-21,1065.676
2011-04-22,1065.676
2011-04-25,1065.938
2011-04-26,1077.094
2011-04-27,1087.554
2011-04-28,1112.854
2011-04-29,1121.255
2011-05-02,1127.428
2011-05-03,1108.21
2011-05-04,1103.339
2011-05-05,1082.411
2011-05-06,1089.306
2011-05-09,1074.086
2011-05-10,1095.141
2011-05-11,1095.047
2011-05-12,1074.381
2011-05-13,1073.058
2011-05-16,1088.238
2011-05-17,1063.363
2011-05-18,1073.95
2011-05-19,1086.16
2011-05-20,1077.988
2011-05-23,1039.544
2011-05-24,1040.451
2011-05-25,1058.373
2011-05-26,1050.452
2011-05-27,1074.112
2011-05-30,1072.271
2011-05-31,1083.365
2011-06-01,1093.379
2011-06-02,1085.46
2011-06-03,1072.742
2011-06-06,1069.077
2011-06-07,1067.36
2011-06-08,1033.495
2011-06-09,1035.93
2011-06-10,1001.729
2011-06-13,996.057
2011-06-14,1015.126
2011-06-15,983.916
2011-06-16,963.646
2011-06-17,979.805
2011-06-20,966.537
2011-06-21,996.378
2011-06-22,981.926
2011-06-23,938.459
2011-06-24,941.26
2011-06-27,963.386
2011-06-28,967.031
2011-06-29,1003.745
2011-06-30,1028.095
2011-07-01,1034.199
2011-07-04,1044.052
2011-07-05,1046.046
2011-07-06,1023.998
2011-07-07,1045.978
2011-07-08,1015.806
2011-07-11,974.997
2011-07-12,970.212
2011-07-13,992.558
2011-07-14,970.447
2011-07-15,958.913
2011-07-18,923.262
2011-07-19,962.452
2011-07-20,983.938
2011-07-21,991.817
2011-07-22,992.082
2011-07-25,986.416
2011-07-26,989.137
2011-07-27,973.596
2011-07-28,967.988
2011-07-29,970.761
2011-08-01,934.849
2011-08-02,913.099
2011-08-03,878.714
2011-08-04,824.224
2011-08-05,834.385
2011-08-08,792.372
2011-08-09,814.629
2011-08-10,789.409
2011-08-11,827.348
2011-08-12,839.471
2011-08-15,858.544
2011-08-16,851.5
2011-08-17,861.317
2011-08-18,785.33
2011-08-19,777.509
2011-08-22,786.881
2011-08-23,802.772
2011-08-24,817.81
2011-08-25,802.758
2011-08-26,802.981
2011-08-29,834.264
2011-08-30,824.08
2011-08-31,852.801
2011-09-01,851.73
2011-09-02,822.628
2011-09-05,775.48
2011-09-06,776.326
2011-09-07,811.371
2011-09-08,813.817
2011-09-09,768.911
2011-09-12,726.732
2011-09-13,739.504
2011-09-14,741.296
2011-09-15,789.707
2011-09-16,789.575
2011-09-19,751.002
2011-09-20,783.926
2011-09-21,765.03
2011-09-22,701.972
2011-09-23,707.428
2011-09-26,717.166
2011-09-27,782.05
2011-09-28,754.193
2011-09-29,779.504
2011-09-30,746.048
2011-10-03,734.946
2011-10-04,700.136
2011-10-05,732.927
2011-10-06,756.639
2011-10-07,765.234
2011-10-10,801.113
2011-10-11,797.686
2011-10-12,816.689
2011-10-13,785.386
2011-10-14,814.531
2011-10-17,793.978
2011-10-18,794.307
2011-10-19,797.825
2011-10-20,783.941
2011-10-21,823.044
2011-10-24,832.52
2011-10-25,830.636
2011-10-26,836.174
2011-10-27,911.526
2011-10-28,906.779
2011-10-31,856.829
2011-11-01,795.912
2011-11-02,817.735
2011-11-03,831.385
2011-11-04,834.362
2011-11-07,821.161
2011-11-08,828.559
2011-11-09,789.771
2011-11-10,784.796
2011-11-11,820.101
2011-11-14,799.341
2011-11-15,790.011
2011-11-16,789.17
2011-11-17,778.048
2011-11-18,771.477
2011-11-21,737.131
2011-11-22,734.898
2011-11-23,711.252
2011-11-24,704.337
2011-11-25,700.65
2011-11-28,739.206
2011-11-29,747.119
2011-11-30,806.485
2011-12-01,793.406
2011-12-02,802.629
2011-12-05,820.314
2011-12-06,803.356
2011-12-07,806.49
2011-12-08,779.66
2011-12-09,789.948
2011-12-12,757.875
2011-12-13,755.906
2011-12-14,738.365
2011-12-15,749.443
2011-12-16,747.759
2011-12-19,746.99
2011-12-20,774.833
2011-12-21,768.831
2011-12-22,781.303
2011-12-23,787.881
2011-12-26,787.881
2011-12-27,787.338
2011-12-28,772.082
2011-12-29,779.192
2011-12-30,795.786
2012-01-02,805.628
2012-01-03,825.83
2012-01-04,808.013
2012-01-05,799.263
2012-01-06,796.977
2012-01-09,792.782
2012-01-10,811.224
2012-01-11,802.897
2012-01-12,807.491
2012-01-13,793.608
2012-01-16,801.647
2012-01-17,816.625
2012-01-18,827.462
2012-01-19,847.18
2012-01-20,846.333
2012-01-23,860.93
2012-01-24,847.931
2012-01-25,828.388
2012-01-26,856.232
2012-01-27,847.975
2012-01-30,840.517
2012-01-31,840.601
2012-02-01,875.19
2012-02-02,874.63
2012-02-03,889.636
2012-02-06,881.922
2012-02-07,896.158
2012-02-08,899.949
2012-02-09,906.869
2012-02-10,888.846
2012-02-13,899.129
2012-02-14,892.14
2012-02-15,900.246
2012-02-16,902.983
2012-02-17,919.665
2012-02-20,942.462
2012-02-21,937.611
2012-02-22,922.825
2012-02-23,927.505
2012-02-24,944.58
2012-02-27,929.89
2012-02-28,941.315
2012-02-29,941.409
2012-03-01,937.178
2012-03-02,927.499
2012-03-05,921.918
2012-03-06,872.152
2012-03-07,873.825
2012-03-08,915.117
2012-03-09,901.501
2012-03-12,901.071
2012-03-13,919.647
2012-03-14,915.914
2012-03-15,928.461
2012-03-16,940.17
2012-03-19,943.102
2012-03-20,921.666
2012-03-21,909.6
2012-03-22,895.9
2012-03-23,909.598
2012-03-26,931.279
2012-03-27,926.164
2012-03-28,919.849
2012-03-29,898.042
2012-03-30,918.548
2012-04-02,931.567
2012-04-03,929.565
2012-04-04,880.864
2012-04-05,872.518
2012-04-06,872.518
2012-04-09,866.055
2012-04-10,845.54
2012-04-11,860.514
2012-04-12,884.828
2012-04-13,858.434
2012-04-16,864.138
2012-04-17,884.323
2012-04-18,872.655
2012-04-19,882.486
2012-04-20,896.986
2012-04-23,843.71
2012-04-24,868.964
2012-04-25,884.571
2012-04-26,885.484
2012-04-27,906.56
2012-04-30,911.713
2012-05-01,911.103
2012-05-02,898.421
2012-05-03,904.966
2012-05-04,880.014
2012-05-07,879.001
2012-05-08,865.219
2012-05-09,862.956
2012-05-10,866.068
2012-05-11,869.009
2012-05-14,833.062
2012-05-15,819.01
2012-05-16,806.152
2012-05-17,799.884
2012-05-18,773.4
2012-05-21,798.439
2012-05-22,823.136
2012-05-23,791.965
2012-05-24,806.304
2012-05-25,801.179
2012-05-28,803.589
2012-05-29,816.943
2012-05-30,796.287
2012-05-31,783.236
2012-06-01,768.333
2012-06-04,769.197
2012-06-05,772.881
2012-06-06,772.699
2012-06-07,803.243
2012-06-08,797.694
2012-06-11,810.76
2012-06-12,815.59
2012-06-13,814.263
2012-06-14,811.297
2012-06-15,819.826
2012-06-18,817.95
2012-06-19,844.442
2012-06-20,859.887
2012-06-21,849.036
2012-06-22,846.097
2012-06-25,818.184
2012-06-26,812.773
2012-06-27,823.464
2012-06-28,811.927
2012-06-29,868.967
2012-07-02,867.609
2012-07-03,881.327
2012-07-04,880.646
2012-07-05,872.429
2012-07-06,855.188
2012-07-09,852.496
2012-07-10,861.979
2012-07-11,858.378
2012-07-12,840.27
2012-07-13,856.711
2012-07-16,858.789
2012-07-17,849.818
2012-07-18,868.216
2012-07-19,884.174
2012-07-20,877.374
2012-07-23,856.516
2012-07-24,857.668
2012-07-25,863.959
2012-07-26,894.21
2012-07-27,904.58
2012-07-30,919.336
2012-07-31,923.171
2012-08-01,926.154
2012-08-02,912.555
2012-08-03,943.776
2012-08-06,943.238
2012-08-07,941.794
2012-08-08,950.397
2012-08-09,953.065
2012-08-10,956.624
2012-08-13,949.725
2012-08-14,948.606
2012-08-15,944.817
2012-08-16,945.609
2012-08-17,957.79
2012-08-20,956.254
2012-08-21,960.769
2012-08-22,935.207
2012-08-23,938.52
2012-08-24,942.456
2012-08-27,949.958
2012-08-28,924.773
2012-08-29,917.926
2012-08-30,907.323
2012-08-31,920.679
2012-09-03,914.471
2012-09-04,900.117
2012-09-05,900.532
2012-09-06,915.65
2012-09-07,945.759
2012-09-10,939.83
2012-09-11,951.374
2012-09-12,964.861
2012-09-13,958.554
2012-09-14,996.162
2012-09-17,986.842
2012-09-18,978.364
2012-09-19,994.714
2012-09-20,983.93
2012-09-21,979.851
2012-09-24,977.797
2012-09-25,991.496
2012-09-26,961.433
2012-09-27,969.423
2012-09-28,955.276
2012-10-01,964.452
2012-10-02,960.175
2012-10-03,942.411
2012-10-04,957.198
2012-10-05,970.818
2012-10-08,951.386
2012-10-09,941.047
2012-10-10,927.766
2012-10-11,929.687
2012-10-12,924.521
2012-10-15,928.814
2012-10-16,941.892
2012-10-17,948.303
2012-10-18,963.971
2012-10-19,942.113
2012-10-22,943.039
2012-10-23,916.798
2012-10-24,912.905
2012-10-25,920.341
2012-10-26,920.393
2012-10-29,920.798
2012-10-30,933.091
2012-10-31,926.45
2012-11-01,930.743
2012-11-02,933.711
2012-11-05,927.093
2012-11-06,934.541
2012-11-07,919.652
2012-11-08,920.39
2012-11-09,911.549
2012-11-12,909.143
2012-11-13,906.707
2012-11-14,904.545
2012-11-15,896.915
2012-11-16,879.946
2012-11-19,911.377
2012-11-20,906.879
2012-11-21,910.975
2012-11-22,922.785
2012-11-23,940.69
2012-11-26,941.947
2012-11-27,934.161
2012-11-28,932.506
2012-11-29,946.829
2012-11-30,949.004
2012-12-03,957.878
2012-12-04,961.332
2012-12-05,963.435
2012-12-06,965.883
2012-12-07,962.535
2012-12-10,966.23
2012-12-11,975.772
2012-12-12,967.982
2012-12-13,954.813
2012-12-14,958.884
2012-12-17,968.958
2012-12-18,979.656
2012-12-19,990.54
2012-12-20,994.761
2012-12-21,991.476
2012-12-24,990.179
2012-12-25,990.179
2012-12-26,993.751
2012-12-27,996.143
2012-12-28,991.898
2012-12-31,992.713
2013-01-01,992.713
2013-01-02,1021.794
2013-01-03,1014.663
2013-01-04,1019.061
2013-01-07,1021.467
2013-01-08,1006.417
2013-01-09,1004.841
2013-01-10,1018.329
2013-01-11,1028.772
2013-01-14,1030.857
2013-01-15,1021.536
2013-01-16,1022.1
2013-01-17,1027.824
2013-01-18,1021.011
2013-01-21,1033.487
2013-01-22,1030.085
2013-01-23,1029.578
2013-01-24,1043.108
2013-01-25,1062.369
2013-01-28,1070.735
2013-01-29,1076.958
2013-01-30,1096.166
2013-01-31,1095.54
2013-02-01,1119.722
2013-02-04,1101.513
2013-02-05,1111.415
2013-02-06,1110.303
2013-02-07,1088.265
2013-02-08,1101.382
2013-02-11,1102.195
2013-02-12,1115.642
2013-02-13,1133.973
2013-02-14,1128.381
2013-02-15,1127.504
2013-02-18,1127.348
2013-02-19,1139.296
2013-02-20,1150.684
2013-02-21,1119.214
2013-02-22,1127.293
2013-02-25,1126.741
2013-02-26,1099.48
2013-02-27,1116.549
2013-02-28,1121.453
2013-03-01,1119.5
2013-03-04,1126.928
2013-03-05,1150.313
2013-03-06,1137.596
2013-03-07,1150.279
2013-03-08,1146.914
2013-03-11,1151.951
2013-03-12,1151.682
2013-03-13,1142.119
2013-03-14,1151.182
2013-03-15,1159.035
2013-03-18,1144.17
2013-03-19,1124.137
2013-03-20,1129.979
2013-03-21,1116.976
2013-03-22,1125.946
2013-03-25,1116.912
2013-03-26,1118.763
2013-03-27,1115.375
2013-03-28,1121.247
2013-03-29,1121.247
2013-04-01,1120.299
2013-04-02,1135.505
2013-04-03,1124.424
2013-04-04,1096.067
2013-04-05,1103.652
2013-04-08,1103.362
2013-04-09,1118.487
2013-04-10,1145.411
2013-04-11,1158.069
2013-04-12,1143.237
2013-04-15,1133.055
2013-04-16,1126.439
2013-04-17,1083.507
2013-04-18,1076.71
2013-04-19,1075.043
2013-04-22,1068.992
2013-04-23,1082.856
2013-04-24,1093.281
2013-04-25,1115.408
2013-04-26,1127.499
2013-04-29,1134.2
2013-04-30,1148.738
2013-05-01,1149.706
2013-05-02,1136.329
2013-05-03,1148.251
2013-05-06,1145.929
2013-05-07,1152.206
2013-05-08,1172.23
2013-05-09,1167.008
2013-05-10,1155.53
2013-05-13,1150.267
2013-05-14,1146.323
2013-05-15,1145.25
2013-05-16,1155.477
2013-05-17,1156.406
2013-05-20,1162.603
2013-05-21,1170.274
2013-05-22,1179.214
2013-05-23,1142.691
2013-05-24,1137.486
2013-05-27,1155.161
2013-05-28,1159.376
2013-05-29,1147.436
2013-05-30,1163.578
2013-05-31,1137.659
2013-06-03,1145.564
2013-06-04,1144.869
2013-06-05,1116.701
2013-06-06,1120.921
2013-06-07,1127.301
2013-06-10,1121.82
2013-06-11,1117.411
2013-06-12,1123.082
2013-06-13,1117.998
2013-06-14,1136.354
2013-06-17,1141.638
2013-06-18,1143.283
2013-06-19,1136.584
2013-06-20,1064.984
2013-06-21,1052.254
2013-06-24,1012.375
2013-06-25,1035.522
2013-06-26,1051.975
2013-06-27,1060.705
2013-06-28,1054.633
2013-07-01,1082.554
2013-07-02,1075.438
2013-07-03,1064.669
2013-07-04,1088.39
2013-07-05,1060.907
2013-07-08,1077.746
2013-07-09,1084.791
2013-07-10,1093.831
2013-07-11,1118.558
2013-07-12,1119.266
2013-07-15,1122.009
2013-07-16,1137.499
2013-07-17,1133.814
2013-07-18,1132.711
2013-07-19,1145.096
2013-07-22,1147.844
2013-07-23,1157.053
2013-07-24,1165.129
2013-07-25,1165.048
2013-07-26,1166.757
2013-07-29,1164.648
2013-07-30,1160.669
2013-07-31,1160.012
2013-08-01,1164.548
2013-08-02,1165.057
2013-08-05,1165.724
2013-08-06,1165.32
2013-08-07,1168.668
2013-08-08,1187.6
2013-08-09,1189.89
2013-08-12,1183.486
2013-08-13,1185.986
2013-08-14,1198.309
2013-08-15,1174.157
2013-08-16,1188.765
2013-08-19,1188.671
2013-08-20,1189.0
2013-08-21,1151.612
2013-08-22,1171.169
2013-08-23,1182.452
2013-08-26,1180.63
2013-08-27,1163.098
2013-08-28,1153.928
2013-08-29,1144.315
2013-08-30,1128.097
2013-09-02,1148.019
2013-09-03,1155.854
2013-09-04,1161.201
2013-09-05,1149.956
2013-09-06,1160.806
2013-09-09,1175.662
2013-09-10,1198.804
2013-09-11,1207.952
2013-09-12,1205.107
2013-09-13,1194.854
2013-09-16,1220.776
2013-09-17,1220.952
2013-09-18,1224.923
2013-09-19,1261.251
2013-09-20,1249.425
2013-09-23,1235.678
2013-09-24,1239.147
2013-09-25,1214.885
2013-09-26,1225.815
2013-09-27,1221.376
2013-09-30,1211.12
2013-10-01,1231.991
2013-10-02,1223.151
2013-10-03,1224.919
2013-10-04,1210.638
2013-10-07,1201.927
2013-10-08,1200.423
2013-10-09,1184.882
2013-10-10,1202.247
2013-10-11,1215.061
2013-10-14,1207.72
2013-10-15,1208.997
2013-10-16,1207.395
2013-10-17,1228.613
2013-10-18,1243.06
2013-10-21,1250.482
2013-10-22,1269.738
2013-10-23,1257.081
2013-10-24,1264.357
2013-10-25,1259.638
2013-10-28,1253.224
2013-10-29,1249.871
2013-10-30,1251.808
2013-10-31,1222.058
2013-11-01,1205.359
2013-11-04,1215.125
2013-11-05,1203.398
2013-11-06,1218.846
2013-11-07,1212.801
2013-11-08,1196.844
2013-11-11,1209.163
2013-11-12,1187.942
2013-11-13,1175.613
2013-11-14,1193.853
2013-11-15,1203.349
2013-11-18,1224.433
2013-11-19,1213.854
2013-11-20,1209.028
2013-11-21,1198.777
2013-11-22,1218.942
2013-11-25,1227.767
2013-11-26,1228.059
2013-11-27,1232.338
2013-11-28,1241.443
2013-11-29,1236.222
2013-12-02,1231.276
2013-12-03,1213.421
2013-12-04,1213.068
2013-12-05,1205.358
2013-12-06,1206.528
2013-12-09,1212.5
2013-12-10,1200.024
2013-12-11,1193.44
2013-12-12,1174.097
2013-12-13,1176.55
2013-12-16,1189.165
2013-12-17,1183.515
2013-12-18,1202.864
2013-12-19,1215.097
2013-12-20,1229.764
2013-12-23,1243.926
2013-12-24,1239.242
2013-12-25,1239.242
2013-12-26,1244.126
2013-12-27,1266.238
2013-12-30,1280.62
2013-12-31,1281.318
2014-01-01,1281.318
2014-01-02,1258.84
2014-01-03,1253.714
2014-01-06,1252.79
2014-01-07,1257.17
2014-01-08,1249.832
2014-01-09,1247.009
2014-01-10,1267.288
2014-01-13,1265.719
2014-01-14,1272.796
2014-01-15,1283.872
2014-01-16,1285.111
2014-01-17,1291.581
2014-01-20,1288.612
2014-01-21,1284.226
2014-01-22,1295.906
2014-01-23,1289.555
2014-01-24,1266.398
2014-01-27,1269.872
2014-01-28,1267.581
2014-01-29,1252.589
2014-01-30,1236.885
2014-01-31,1237.454
2014-02-03,1221.966
2014-02-04,1217.809
2014-02-05,1228.055
2014-02-06,1251.17
2014-02-07,1253.52
2014-02-10,1262.222
2014-02-11,1289.755
2014-02-12,1279.825
2014-02-13,1277.413
2014-02-14,1284.17
2014-02-17,1288.798
2014-02-18,1271.005
2014-02-19,1277.882
2014-02-20,1271.058
2014-02-21,1280.571
2014-02-24,1312.107
2014-02-25,1314.956
2014-02-26,1313.224
2014-02-27,1307.418
2014-02-28,1332.833
2014-03-03,1291.332
2014-03-04,1317.005
2014-03-05,1325.856
2014-03-06,1339.56
2014-03-07,1331.978
2014-03-10,1336.545
2014-03-11,1339.704
2014-03-12,1326.339
2014-03-13,1320.259
2014-03-14,1301.985
2014-03-17,1330.268
2014-03-18,1343.176
2014-03-19,1341.197
2014-03-20,1328.45
2014-03-21,1329.614
2014-03-24,1316.213
2014-03-25,1330.081
2014-03-26,1324.862
2014-03-27,1314.838
2014-03-28,1312.935
2014-03-31,1338.139
2014-04-01,1355.999
2014-04-02,1351.8
2014-04-03,1338.786
2014-04-04,1337.007
2014-04-07,1327.485
2014-04-08,1341.692
2014-04-09,1345.043
2014-04-10,1324.751
2014-04-11,1317.621
2014-04-14,1319.471
2014-04-15,1299.052
2014-04-16,1306.331
2014-04-17,1308.029
2014-04-18,1308.029
2014-04-21,1303.193
2014-04-22,1334.107
2014-04-23,1315.67
2014-04-24,1326.317
2014-04-25,1315.452
2014-04-28,1318.323
2014-04-29,1329.964
2014-04-30,1340.044
2014-05-01,1343.073
2014-05-02,1334.726
2014-05-05,1327.277
2014-05-06,1334.023
2014-05-07,1328.837
2014-05-08,1345.487
2014-05-09,1326.649
2014-05-12,1336.403
2014-05-13,1348.551
2014-05-14,1353.34
2014-05-15,1365.949
2014-05-16,1361.445
2014-05-19,1357.186
2014-05-20,1359.403
2014-05-21,1364.41
2014-05-22,1364.484
2014-05-23,1354.945
2014-05-26,1364.541
2014-05-27,1364.704
2014-05-28,1358.57
2014-05-29,1360.843
2014-05-30,1362.719
2014-06-02,1357.555
2014-06-03,1354.759
2014-06-04,1363.925
2014-06-05,1348.969
2014-06-06,1360.254
2014-06-09,1365.685
2014-06-10,1361.367
2014-06-11,1357.15
2014-06-12,1353.76
2014-06-13,1354.951
2014-06-16,1351.486
2014-06-17,1349.913
2014-06-18,1339.019
2014-06-19,1341.006
2014-06-20,1330.769
2014-06-23,1347.761
2014-06-24,1346.121
2014-06-25,1324.107
2014-06-26,1311.884
2014-06-27,1321.415
2014-06-30,1328.259
2014-07-01,1333.199
2014-07-02,1335.067
2014-07-03,1331.66
2014-07-04,1315.977
2014-07-07,1315.884
2014-07-08,1301.769
2014-07-09,1309.331
2014-07-10,1289.552
2014-07-11,1292.289
2014-07-14,1312.224
2014-07-15,1298.977
2014-07-16,1317.015
2014-07-17,1301.849
2014-07-18,1310.375
2014-07-21,1305.832
2014-07-22,1320.39
2014-07-23,1321.241
2014-07-24,1327.332
2014-07-25,1331.686
2014-07-28,1326.544
2014-07-29,1320.645
2014-07-30,1313.215
2014-07-31,1292.023
2014-08-01,1280.78
2014-08-04,1276.3
2014-08-05,1281.509
2014-08-06,1257.314
2014-08-07,1248.275
2014-08-08,1251.627
2014-08-11,1281.861
2014-08-12,1271.806
2014-08-13,1285.658
2014-08-14,1280.885
2014-08-15,1278.565
2014-08-18,1293.255
2014-08-19,1299.527
2014-08-20,1289.308
2014-08-21,1300.417
2014-08-22,1293.367
2014-08-25,1300.903
2014-08-26,1301.582
2014-08-27,1301.201
2014-08-28,1281.1
2014-08-29,1286.198
2014-09-01,1277.716
2014-09-02,1275.965
2014-09-03,1285.476
2014-09-04,1276.823
2014-09-05,1262.33
2014-09-08,1269.037
2014-09-09,1252.761
2014-09-10,1262.912
2014-09-11,1255.806
2014-09-12,1257.602
2014-09-15,1264.74
2014-09-16,1265.539
2014-09-17,1275.413
2014-09-18,1290.798
2014-09-19,1289.002
2014-09-22,1286.184
2014-09-23,1278.041
2014-09-24,1278.348
2014-09-25,1254.137
2014-09-26,1250.041
2014-09-29,1245.823
2014-09-30,1263.825
2014-10-01,1244.076
2014-10-02,1225.046
2014-10-03,1226.601
2014-10-06,1229.861
2014-10-07,1209.543
2014-10-08,1201.96
2014-10-09,1194.983
2014-10-10,1171.444
2014-10-13,1173.452
2014-10-14,1175.024
2014-10-15,1145.636
2014-10-16,1153.752
2014-10-17,1189.925
2014-10-20,1182.781
2014-10-21,1206.294
2014-10-22,1204.875
2014-10-23,1222.466
2014-10-24,1222.663
2014-10-27,1217.13
2014-10-28,1228.607
2014-10-29,1240.976
2014-10-30,1241.355
2014-10-31,1244.524
2014-11-03,1230.021
2014-11-04,1233.452
2014-11-05,1247.665
2014-11-06,1245.235
2014-11-07,1230.857
2014-11-10,1240.919
2014-11-11,1245.594
2014-11-12,1231.454
2014-11-13,1240.803
2014-11-14,1239.543
2014-11-17,1240.666
2014-11-18,1261.387
2014-11-19,1254.481
2014-11-20,1250.194
2014-11-21,1261.804
2014-11-24,1272.869
2014-11-25,1285.204
2014-11-26,1283.877
2014-11-27,1282.899
2014-11-28,1276.746
2014-12-01,1272.811
2014-12-02,1258.977
2014-12-03,1269.946
2014-12-04,1262.027
2014-12-05,1269.892
2014-12-08,1264.906
2014-12-09,1263.414
2014-12-10,1258.157
2014-12-11,1256.24
2014-12-12,1232.827
2014-12-15,1202.607
2014-12-16,1208.167
2014-12-17,1190.19
2014-12-18,1215.033
2014-12-19,1221.212
2014-12-22,1218.837
2014-12-23,1226.061
2014-12-24,1221.553
2014-12-25,1221.553
2014-12-26,1216.179
2014-12-29,1227.88
2014-12-30,1228.012
2014-12-31,1215.823
2015-01-01,1215.823
2015-01-02,1205.662
2015-01-05,1195.142
2015-01-06,1196.661
2015-01-07,1156.524
2015-01-08,1177.351
2015-01-09,1169.556
2015-01-12,1170.056
2015-01-13,1185.526
2015-01-14,1160.223
2015-01-15,1167.466
2015-01-16,1177.013
2015-01-19,1185.294
2015-01-20,1194.014
2015-01-21,1198.884
2015-01-22,1218.272
2015-01-23,1216.304
2015-01-26,1226.011
2015-01-27,1228.084
2015-01-28,1240.522
2015-01-29,1247.5
2015-01-30,1247.622
2015-02-02,1248.524
2015-02-03,1269.924
2015-02-04,1253.615
2015-02-05,1252.799
2015-02-06,1247.738
2015-02-09,1241.683
2015-02-10,1259.669
2015-02-11,1237.839
2015-02-12,1250.158
2015-02-13,1271.52
2015-02-16,1274.9
2015-02-17,1272.477
2015-02-18,1279.553
2015-02-19,1292.848
2015-02-20,1297.627
2015-02-23,1303.086
2015-02-24,1309.577
2015-02-25,1316.489
2015-02-26,1312.703
2015-02-27,1325.184
2015-03-02,1324.146
2015-03-03,1312.877
2015-03-04,1303.689
2015-03-05,1309.295
2015-03-06,1283.183
2015-03-09,1280.324
2015-03-10,1256.923
2015-03-11,1264.225
2015-03-12,1265.223
2015-03-13,1258.733
2015-03-16,1283.879
2015-03-17,1267.94
2015-03-18,1277.523
2015-03-19,1290.433
2015-03-20,1307.017
2015-03-23,1318.056
2015-03-24,1317.929
2015-03-25,1319.727
2015-03-26,1298.098
2015-03-27,1287.928
2015-03-30,1302.878
2015-03-31,1284.125
2015-04-01,1282.424
2015-04-02,1291.143
2015-04-03,1291.143
2015-04-06,1312.56
2015-04-07,1307.145
2015-04-08,1294.754
2015-04-09,1293.937
2015-04-10,1289.79
2015-04-13,1286.019
2015-04-14,1297.345
2015-04-15,1299.797
2015-04-16,1308.075
2015-04-17,1279.189
2015-04-20,1292.564
2015-04-21,1311.383
2015-04-22,1311.604
2015-04-23,1306.166
2015-04-24,1314.954
2015-04-27,1336.508
2015-04-28,1311.342
2015-04-29,1310.659
2015-04-30,1306.098
2015-05-01,1303.187
2015-05-04,1309.089
2015-05-05,1279.82
