Date,NETHERLANDS VALUE Standard (Large+Mid Cap)
2009-11-30,13515.938
2009-12-01,14179.933
2009-12-02,14070.4
2009-12-03,14090.768
2009-12-04,14065.819
2009-12-07,13855.109
2009-12-08,13528.021
2009-12-09,13282.23
2009-12-10,13614.941
2009-12-11,13720.447
2009-12-14,13937.471
2009-12-15,14053.803
2009-12-16,14369.481
2009-12-17,14092.871
2009-12-18,13797.828
2009-12-21,14057.766
2009-12-22,13997.207
2009-12-23,14149.389
2009-12-24,14220.753
2009-12-25,14220.753
2009-12-28,14393.732
2009-12-29,14501.296
2009-12-30,14221.243
2009-12-31,14278.646
2010-01-01,14278.646
2010-01-04,14826.652
2010-01-05,14881.882
2010-01-06,14808.17
2010-01-07,14781.853
2010-01-08,14901.376
2010-01-11,14981.097
2010-01-12,14739.24
2010-01-13,14838.676
2010-01-14,14918.562
2010-01-15,14616.307
2010-01-18,14759.97
2010-01-19,14572.217
2010-01-20,14043.498
2010-01-21,13778.965
2010-01-22,13697.945
2010-01-25,13896.628
2010-01-26,13946.92
2010-01-27,13905.998
2010-01-28,13648.422
2010-01-29,13820.315
2010-02-01,14073.068
2010-02-02,14266.175
2010-02-03,14246.067
2010-02-04,13468.389
2010-02-05,12869.862
2010-02-08,12848.467
2010-02-09,12990.786
2010-02-10,13123.207
2010-02-11,12955.688
2010-02-12,12877.187
2010-02-15,12907.158
2010-02-16,13022.632
2010-02-17,13412.209
2010-02-18,13330.579
2010-02-19,13204.691
2010-02-22,13339.236
2010-02-23,12981.671
2010-02-24,13014.094
2010-02-25,12552.196
2010-02-26,12847.814
2010-03-01,13133.763
2010-03-02,13312.306
2010-03-03,13676.835
2010-03-04,13589.884
2010-03-05,13988.534
2010-03-08,13910.81
2010-03-09,13895.888
2010-03-10,14174.874
2010-03-11,14113.337
2010-03-12,14250.949
2010-03-15,13944.369
2010-03-16,14236.129
2010-03-17,14440.66
2010-03-18,14187.367
2010-03-19,13983.384
2010-03-22,13906.311
2010-03-23,14128.066
2010-03-24,13913.211
2010-03-25,14161.902
2010-03-26,14148.566
2010-03-29,14236.685
2010-03-30,14148.363
2010-03-31,14284.104
2010-04-01,14682.885
2010-04-02,14682.885
2010-04-05,14649.262
2010-04-06,14717.817
2010-04-07,14514.195
2010-04-08,14361.461
2010-04-09,14689.281
2010-04-12,14887.052
2010-04-13,14871.862
2010-04-14,15040.51
2010-04-15,14999.251
2010-04-16,14621.962
2010-04-19,14601.001
2010-04-20,15019.014
2010-04-21,14799.762
2010-04-22,14573.029
2010-04-23,14833.882
2010-04-26,15097.652
2010-04-27,14488.622
2010-04-28,14010.196
2010-04-29,14297.718
2010-04-30,14205.471
2010-05-03,14213.5
2010-05-04,13418.362
2010-05-05,13095.421
2010-05-06,12617.778
2010-05-07,11916.325
2010-05-10,13524.989
2010-05-11,13259.599
2010-05-12,13628.462
2010-05-13,13532.549
2010-05-14,12914.448
2010-05-17,12810.9
2010-05-18,13105.823
2010-05-19,12575.752
2010-05-20,12181.925
2010-05-21,12420.487
2010-05-24,12224.16
2010-05-25,11590.965
2010-05-26,11978.06
2010-05-27,12429.922
2010-05-28,12466.733
2010-05-31,12419.747
2010-06-01,12433.238
2010-06-02,12339.463
2010-06-03,12539.969
2010-06-04,12104.825
2010-06-07,11836.435
2010-06-08,11717.321
2010-06-09,12030.868
2010-06-10,12335.257
2010-06-11,12364.659
2010-06-14,12752.335
2010-06-15,12936.459
2010-06-16,13003.761
2010-06-17,13171.053
2010-06-18,13253.403
2010-06-21,13403.921
2010-06-22,13246.566
2010-06-23,13069.453
2010-06-24,12940.406
2010-06-25,12741.855
2010-06-28,12974.336
2010-06-29,12305.305
2010-06-30,12328.915
2010-07-01,12283.185
2010-07-02,12491.702
2010-07-05,12310.852
2010-07-06,12780.102
2010-07-07,13002.18
2010-07-08,13318.338
2010-07-09,13276.34
2010-07-12,13304.315
2010-07-13,13710.849
2010-07-14,13773.19
2010-07-15,13725.894
2010-07-16,13470.867
2010-07-19,13419.966
2010-07-20,13232.508
2010-07-21,13474.195
2010-07-22,13968.785
2010-07-23,13946.426
2010-07-26,14272.845
2010-07-27,14677.39
2010-07-28,14658.968
2010-07-29,14838.986
2010-07-30,14515.81
2010-08-02,15242.93
2010-08-03,15193.299
2010-08-04,15123.056
2010-08-05,15179.211
2010-08-06,15076.593
2010-08-09,15200.511
2010-08-10,14806.562
2010-08-11,14288.487
2010-08-12,14068.285
2010-08-13,14066.304
2010-08-16,14072.02
2010-08-17,14331.588
2010-08-18,14262.655
2010-08-19,14039.123
2010-08-20,13670.693
2010-08-23,13624.318
2010-08-24,13363.738
2010-08-25,13174.707
2010-08-26,13426.483
2010-08-27,13573.557
2010-08-30,13470.635
2010-08-31,13609.968
2010-09-01,14153.987
2010-09-02,14278.501
2010-09-03,14422.971
2010-09-06,14488.259
2010-09-07,14126.115
2010-09-08,14249.742
2010-09-09,14492.126
2010-09-10,14518.129
2010-09-13,14828.262
2010-09-14,15019.476
2010-09-15,15097.458
2010-09-16,15035.491
2010-09-17,14937.855
2010-09-20,15251.653
2010-09-21,15240.28
2010-09-22,15372.581
2010-09-23,15158.911
2010-09-24,15682.697
2010-09-27,15627.596
2010-09-28,15668.84
2010-09-29,15629.833
2010-09-30,15563.295
2010-10-01,15657.11
2010-10-04,15372.655
2010-10-05,15915.594
2010-10-06,16089.997
2010-10-07,16228.55
2010-10-08,16136.738
2010-10-11,16105.573
2010-10-12,15889.026
2010-10-13,16328.438
2010-10-14,16520.428
2010-10-15,16480.063
2010-10-18,16516.389
2010-10-19,16163.905
2010-10-20,16357.206
2010-10-21,16484.437
2010-10-22,16391.562
2010-10-25,16547.12
2010-10-26,16302.493
2010-10-27,16090.323
2010-10-28,16239.949
2010-10-29,16053.825
2010-11-01,16185.409
2010-11-02,16394.373
2010-11-03,16193.212
2010-11-04,16595.655
2010-11-05,16437.777
2010-11-08,16277.802
2010-11-09,16363.596
2010-11-10,16253.914
2010-11-11,15985.09
2010-11-12,15949.129
2010-11-15,15937.022
2010-11-16,15621.416
2010-11-17,15716.274
2010-11-18,15969.297
2010-11-19,15992.201
2010-11-22,15790.301
2010-11-23,15097.933
2010-11-24,15105.371
2010-11-25,15098.984
2010-11-26,14740.935
2010-11-29,14261.746
2010-11-30,13919.766
2010-12-01,14451.609
2010-12-02,14865.844
2010-12-03,15129.039
2010-12-06,14917.804
2010-12-07,15057.961
2010-12-08,15021.972
2010-12-09,15225.082
2010-12-10,15289.718
2010-12-13,15480.219
2010-12-14,15478.963
2010-12-15,15282.794
2010-12-16,15153.962
2010-12-17,15050.548
2010-12-20,14999.54
2010-12-21,15227.731
2010-12-22,15153.032
2010-12-23,15106.489
2010-12-24,15150.945
2010-12-27,15137.75
2010-12-28,15149.78
2010-12-29,15210.086
2010-12-30,15331.394
2010-12-31,15478.116
2011-01-03,15554.557
2011-01-04,15588.226
2011-01-05,15359.543
2011-01-06,15350.035
2011-01-07,15156.512
2011-01-10,14952.195
2011-01-11,15190.951
2011-01-12,15705.081
2011-01-13,16092.83
2011-01-14,16215.504
2011-01-17,16162.725
2011-01-18,16435.606
2011-01-19,16240.754
2011-01-20,16157.372
2011-01-21,16630.207
2011-01-24,16867.4
2011-01-25,16769.799
2011-01-26,16873.355
2011-01-27,17199.585
2011-01-28,16923.645
2011-01-31,17000.444
2011-02-01,17516.093
2011-02-02,17546.991
2011-02-03,17288.543
2011-02-04,17374.403
2011-02-07,17590.301
2011-02-08,17941.292
2011-02-09,17937.256
2011-02-10,17866.295
2011-02-11,17730.825
2011-02-14,17648.946
2011-02-15,17703.236
2011-02-16,17715.404
2011-02-17,17967.649
2011-02-18,18109.363
2011-02-21,17904.062
2011-02-22,17880.221
2011-02-23,17773.888
2011-02-24,17591.52
2011-02-25,17675.778
2011-02-28,17923.991
2011-03-01,17857.79
2011-03-02,17698.895
2011-03-03,17890.153
2011-03-04,18052.555
2011-03-07,18003.262
2011-03-08,17862.379
2011-03-09,18089.589
2011-03-10,17664.116
2011-03-11,17538.816
2011-03-14,17576.784
2011-03-15,17062.441
2011-03-16,16694.995
2011-03-17,17150.887
2011-03-18,17356.399
2011-03-21,17811.339
2011-03-22,17896.504
2011-03-23,17931.555
2011-03-24,18279.0
2011-03-25,18195.683
2011-03-28,18258.825
2011-03-29,18238.036
2011-03-30,18263.436
2011-03-31,18181.311
2011-04-01,18465.588
2011-04-04,18550.5
2011-04-05,18459.904
2011-04-06,18763.746
2011-04-07,18588.403
2011-04-08,18785.908
2011-04-11,18808.281
2011-04-12,18590.804
2011-04-13,18700.221
2011-04-14,18288.592
2011-04-15,18135.652
2011-04-18,17415.828
2011-04-19,17582.866
2011-04-20,18276.266
2011-04-21,18375.763
2011-04-22,18375.763
2011-04-25,18362.521
2011-04-26,18544.542
2011-04-27,18641.986
2011-04-28,18966.766
2011-04-29,19044.59
2011-05-02,19271.256
2011-05-03,19088.205
2011-05-04,18854.182
2011-05-05,18588.931
2011-05-06,18632.157
2011-05-09,18016.291
2011-05-10,18510.798
2011-05-11,18483.651
2011-05-12,18068.557
2011-05-13,17927.268
2011-05-16,17827.843
2011-05-17,17459.377
2011-05-18,17614.736
2011-05-19,17703.52
2011-05-20,17427.917
2011-05-23,16882.668
2011-05-24,17005.986
2011-05-25,17113.929
2011-05-26,17098.333
2011-05-27,17479.631
2011-05-30,17435.431
2011-05-31,17773.131
2011-06-01,17556.68
2011-06-02,17345.164
2011-06-03,17554.536
2011-06-06,17489.872
2011-06-07,17578.308
2011-06-08,17284.495
2011-06-09,17253.729
2011-06-10,16782.154
2011-06-13,16791.867
2011-06-14,17191.762
2011-06-15,16768.025
2011-06-16,16412.745
2011-06-17,16734.766
2011-06-20,16579.318
2011-06-21,16951.398
2011-06-22,17035.555
2011-06-23,16242.128
2011-06-24,16112.274
2011-06-27,16090.197
2011-06-28,16300.739
2011-06-29,16762.517
2011-06-30,17205.612
2011-07-01,17427.659
2011-07-04,17410.71
2011-07-05,17279.744
2011-07-06,16932.135
2011-07-07,17081.526
2011-07-08,16771.298
2011-07-11,15808.255
2011-07-12,15556.795
2011-07-13,15929.254
2011-07-14,15782.211
2011-07-15,15563.966
2011-07-18,14849.106
2011-07-19,15397.646
2011-07-20,15816.749
2011-07-21,16409.178
2011-07-22,16394.018
2011-07-25,16155.496
2011-07-26,16362.399
2011-07-27,15854.828
2011-07-28,15845.492
2011-07-29,15721.552
2011-08-01,15289.878
2011-08-02,14929.091
2011-08-03,14521.513
2011-08-04,13739.568
2011-08-05,13747.65
2011-08-08,12936.337
2011-08-09,13212.036
2011-08-10,12508.487
2011-08-11,12746.366
2011-08-12,13315.329
2011-08-15,13647.578
2011-08-16,13425.515
2011-08-17,13489.626
2011-08-18,12531.406
2011-08-19,12389.893
2011-08-22,12317.942
2011-08-23,12360.145
2011-08-24,12688.319
2011-08-25,12620.513
2011-08-26,12386.515
2011-08-29,12815.607
2011-08-30,12870.882
2011-08-31,13349.756
2011-09-01,13287.446
2011-09-02,12734.19
2011-09-05,11901.751
2011-09-06,11621.742
2011-09-07,12048.093
2011-09-08,12145.706
2011-09-09,11373.593
2011-09-12,10731.647
2011-09-13,10962.135
2011-09-14,11148.898
2011-09-15,11649.065
2011-09-16,11875.435
2011-09-19,11198.798
2011-09-20,11521.816
2011-09-21,11317.696
2011-09-22,10406.407
2011-09-23,10439.947
2011-09-26,10910.644
2011-09-27,11826.86
2011-09-28,11653.408
2011-09-29,12113.217
2011-09-30,11478.483
2011-10-03,11042.864
2011-10-04,10759.353
2011-10-05,11302.446
2011-10-06,11871.675
2011-10-07,12017.111
2011-10-10,12509.932
2011-10-11,12478.629
2011-10-12,13149.123
2011-10-13,12685.323
2011-10-14,13026.69
2011-10-17,12687.035
2011-10-18,12608.678
2011-10-19,12950.74
2011-10-20,12706.764
2011-10-21,13237.205
2011-10-24,13533.246
2011-10-25,13394.971
2011-10-26,13119.202
2011-10-27,14474.177
2011-10-28,14169.229
2011-10-31,13385.811
2011-11-01,12105.908
2011-11-02,12544.265
2011-11-03,13126.693
2011-11-04,12890.739
2011-11-07,12635.024
2011-11-08,12926.159
2011-11-09,12035.024
2011-11-10,12159.929
2011-11-11,12715.556
2011-11-14,12272.724
2011-11-15,11828.081
2011-11-16,11889.527
2011-11-17,11606.115
2011-11-18,11520.898
2011-11-21,11005.481
2011-11-22,10846.956
2011-11-23,10525.759
2011-11-24,10589.862
2011-11-25,10504.368
2011-11-28,11324.357
2011-11-29,11446.757
2011-11-30,12157.085
2011-12-01,11993.155
2011-12-02,12252.663
2011-12-05,12510.827
2011-12-06,12393.907
2011-12-07,12216.486
2011-12-08,11876.967
2011-12-09,12197.527
2011-12-12,11567.681
2011-12-13,11402.664
2011-12-14,10992.791
2011-12-15,11182.521
2011-12-16,11177.003
2011-12-19,11079.548
2011-12-20,11598.22
2011-12-21,11450.849
2011-12-22,11698.168
2011-12-23,11794.225
2011-12-26,11794.225
2011-12-27,11883.737
2011-12-28,11598.336
2011-12-29,11678.692
2011-12-30,11886.818
2012-01-02,12066.921
2012-01-03,12164.564
2012-01-04,11822.395
2012-01-05,11458.33
2012-01-06,11366.39
2012-01-09,11392.491
2012-01-10,11607.83
2012-01-11,11553.314
2012-01-12,11754.401
2012-01-13,11578.311
2012-01-16,11774.984
2012-01-17,12017.815
2012-01-18,12188.194
2012-01-19,12651.937
2012-01-20,12669.814
2012-01-23,12854.37
2012-01-24,12650.971
2012-01-25,12619.764
2012-01-26,12980.91
2012-01-27,12836.236
2012-01-30,12543.712
2012-01-31,12753.775
2012-02-01,13187.791
2012-02-02,13165.239
2012-02-03,13263.285
2012-02-06,13112.901
2012-02-07,13263.253
2012-02-08,13213.095
2012-02-09,13122.137
2012-02-10,12607.387
2012-02-13,12805.858
2012-02-14,12591.307
2012-02-15,12667.333
2012-02-16,12783.633
2012-02-17,13159.214
2012-02-20,13403.804
2012-02-21,13268.671
2012-02-22,12983.484
2012-02-23,13034.009
2012-02-24,13242.384
2012-02-27,13201.372
2012-02-28,13228.597
2012-02-29,13101.603
2012-03-01,13153.924
2012-03-02,13187.61
2012-03-05,13091.778
2012-03-06,12499.59
2012-03-07,12574.259
2012-03-08,13017.672
2012-03-09,12872.083
2012-03-12,12829.891
2012-03-13,13082.863
2012-03-14,13198.406
2012-03-15,13403.496
2012-03-16,13614.689
2012-03-19,13662.679
2012-03-20,13471.655
2012-03-21,13305.727
2012-03-22,13137.787
2012-03-23,13179.138
2012-03-26,13425.149
2012-03-27,13388.159
2012-03-28,13218.268
2012-03-29,12902.636
2012-03-30,12974.823
2012-04-02,13006.802
2012-04-03,12775.158
2012-04-04,12109.423
2012-04-05,12107.025
2012-04-06,12107.025
2012-04-09,12113.976
2012-04-10,11688.152
2012-04-11,11834.992
2012-04-12,12054.081
2012-04-13,11673.941
2012-04-16,11604.02
2012-04-17,12023.01
2012-04-18,11785.631
2012-04-19,11638.896
2012-04-20,11878.59
2012-04-23,11470.231
2012-04-24,11705.236
2012-04-25,11934.373
2012-04-26,11893.791
2012-04-27,11978.585
2012-04-30,11818.149
2012-05-01,11808.773
2012-05-02,11658.14
2012-05-03,11595.074
2012-05-04,11358.991
2012-05-07,11502.965
2012-05-08,11430.596
2012-05-09,11449.853
2012-05-10,11727.609
2012-05-11,11744.677
2012-05-14,11300.82
2012-05-15,11130.351
2012-05-16,11126.453
2012-05-17,10869.906
2012-05-18,10859.715
2012-05-21,11003.531
2012-05-22,11338.228
2012-05-23,10832.71
2012-05-24,10881.532
2012-05-25,10826.368
2012-05-28,10842.752
2012-05-29,10922.163
2012-05-30,10626.275
2012-05-31,10547.749
2012-06-01,10308.26
2012-06-04,10469.663
2012-06-05,10480.511
2012-06-06,10783.618
2012-06-07,10905.327
2012-06-08,10746.313
2012-06-11,10779.876
2012-06-12,10667.963
2012-06-13,10677.24
2012-06-14,10724.412
2012-06-15,11065.274
2012-06-18,10899.018
2012-06-19,11233.143
2012-06-20,11352.289
2012-06-21,11142.179
2012-06-22,10945.364
2012-06-25,10684.018
2012-06-26,10669.603
2012-06-27,10771.961
2012-06-28,10715.941
2012-06-29,11484.167
2012-07-02,11457.507
2012-07-03,11571.042
2012-07-04,11475.114
2012-07-05,11258.611
2012-07-06,11011.725
2012-07-09,11018.965
2012-07-10,11053.199
2012-07-11,11141.582
2012-07-12,11129.496
2012-07-13,11284.015
2012-07-16,11378.511
2012-07-17,11319.788
2012-07-18,11444.967
2012-07-19,11589.389
2012-07-20,11318.329
2012-07-23,11029.293
2012-07-24,10869.941
2012-07-25,11034.208
2012-07-26,11558.852
2012-07-27,11749.849
2012-07-30,11773.616
2012-07-31,11761.324
2012-08-01,11785.002
2012-08-02,11363.458
2012-08-03,11926.986
2012-08-06,12111.497
2012-08-07,12274.965
2012-08-08,12167.563
2012-08-09,12284.145
2012-08-10,12263.921
2012-08-13,12215.098
2012-08-14,12251.943
2012-08-15,12209.742
2012-08-16,12374.964
2012-08-17,12433.973
2012-08-20,12367.106
2012-08-21,12647.089
2012-08-22,12496.25
2012-08-23,12530.733
2012-08-24,12396.947
2012-08-27,12544.863
2012-08-28,12513.646
2012-08-29,12545.573
2012-08-30,12444.868
2012-08-31,12703.859
2012-09-03,12765.743
2012-09-04,12642.572
2012-09-05,12752.73
2012-09-06,13166.955
2012-09-07,13605.344
2012-09-10,13486.0
2012-09-11,13554.734
2012-09-12,13681.093
2012-09-13,13592.063
2012-09-14,14052.766
2012-09-17,13988.315
2012-09-18,13705.631
2012-09-19,13727.65
2012-09-20,13538.561
2012-09-21,13610.191
2012-09-24,13387.042
2012-09-25,13563.371
2012-09-26,13082.287
2012-09-27,13205.2
2012-09-28,12849.73
2012-10-01,13151.098
2012-10-02,13155.178
2012-10-03,13104.421
2012-10-04,13217.174
2012-10-05,13553.355
2012-10-08,13296.001
2012-10-09,13110.936
2012-10-10,13070.88
2012-10-11,13315.483
2012-10-12,13234.436
2012-10-15,13333.954
2012-10-16,13632.988
2012-10-17,13939.412
2012-10-18,13908.579
2012-10-19,13729.226
2012-10-22,13874.849
2012-10-23,13343.288
2012-10-24,13373.451
2012-10-25,13316.274
2012-10-26,13256.249
2012-10-29,13152.525
2012-10-30,13406.853
2012-10-31,13379.264
2012-11-01,13570.165
2012-11-02,13561.513
2012-11-05,13368.342
2012-11-06,13477.651
2012-11-07,13254.338
2012-11-08,13202.463
2012-11-09,13122.311
2012-11-12,13136.007
2012-11-13,13193.771
2012-11-14,13121.925
2012-11-15,13003.225
2012-11-16,12613.202
2012-11-19,12985.36
2012-11-20,13089.48
2012-11-21,13164.42
2012-11-22,13316.153
2012-11-23,13540.654
2012-11-26,13497.497
2012-11-27,13494.957
2012-11-28,13527.375
2012-11-29,13713.136
2012-11-30,13692.866
2012-12-03,13815.833
2012-12-04,13913.096
2012-12-05,13973.043
2012-12-06,14036.38
2012-12-07,13996.34
2012-12-10,13941.043
2012-12-11,14105.753
2012-12-12,14149.502
2012-12-13,14215.469
2012-12-14,14240.697
2012-12-17,14177.79
2012-12-18,14187.44
2012-12-19,14350.373
2012-12-20,14352.401
2012-12-21,14149.292
2012-12-24,14166.49
2012-12-25,14166.49
2012-12-26,14195.478
2012-12-27,14265.919
2012-12-28,14103.414
2012-12-31,14150.283
2013-01-01,14150.283
2013-01-02,14565.811
2013-01-03,14445.884
2013-01-04,14440.197
2013-01-07,14677.433
2013-01-08,14515.857
2013-01-09,14655.332
2013-01-10,15043.646
2013-01-11,15208.604
2013-01-14,15245.453
2013-01-15,15146.996
2013-01-16,15057.143
2013-01-17,15238.36
2013-01-18,15034.981
2013-01-21,15181.993
2013-01-22,15171.718
2013-01-23,14958.06
2013-01-24,15208.539
2013-01-25,15355.028
2013-01-28,15368.665
2013-01-29,15452.157
2013-01-30,15643.421
2013-01-31,15579.328
2013-02-01,15737.339
2013-02-04,15202.621
2013-02-05,15028.687
2013-02-06,14907.839
2013-02-07,14654.978
2013-02-08,14713.508
2013-02-11,14757.8
2013-02-12,14900.275
2013-02-13,14774.497
2013-02-14,14652.118
2013-02-15,14564.747
2013-02-18,14566.521
2013-02-19,14729.518
2013-02-20,14460.215
2013-02-21,13855.398
2013-02-22,13979.114
2013-02-25,14026.822
2013-02-26,13481.75
2013-02-27,13627.766
2013-02-28,13746.496
2013-03-01,13526.685
2013-03-04,13529.435
2013-03-05,13986.078
2013-03-06,14068.134
2013-03-07,14154.71
2013-03-08,14340.252
2013-03-11,14289.918
2013-03-12,14370.554
2013-03-13,14278.498
2013-03-14,14534.461
2013-03-15,14525.899
2013-03-18,14287.475
2013-03-19,14167.431
2013-03-20,14368.977
2013-03-21,14244.143
2013-03-22,14202.12
2013-03-25,13910.646
2013-03-26,13913.844
2013-03-27,13633.669
2013-03-28,13694.623
2013-03-29,13694.623
2013-04-01,13701.022
2013-04-02,14004.589
2013-04-03,13796.998
2013-04-04,13803.952
2013-04-05,13733.571
2013-04-08,13698.204
2013-04-09,13835.723
2013-04-10,14295.375
2013-04-11,14517.917
2013-04-12,14252.57
2013-04-15,14154.987
2013-04-16,14229.757
2013-04-17,13821.425
2013-04-18,13746.176
2013-04-19,13813.719
2013-04-22,13596.384
2013-04-23,14000.739
2013-04-24,14182.602
2013-04-25,14325.651
2013-04-26,14258.739
2013-04-29,14372.848
2013-04-30,14357.973
2013-05-01,14367.774
2013-05-02,14347.259
2013-05-03,14592.231
2013-05-06,14554.072
2013-05-07,14602.664
2013-05-08,14826.019
2013-05-09,14826.882
2013-05-10,14799.897
2013-05-13,14764.664
2013-05-14,14915.409
2013-05-15,14943.453
2013-05-16,14976.422
2013-05-17,15016.279
2013-05-20,15210.923
2013-05-21,15168.069
2013-05-22,15398.87
2013-05-23,15010.425
2013-05-24,15019.215
2013-05-27,15141.923
2013-05-28,15283.988
2013-05-29,15250.331
2013-05-30,15517.44
2013-05-31,15174.782
2013-06-03,15152.837
2013-06-04,15151.716
2013-06-05,14836.003
2013-06-06,14830.678
2013-06-07,15094.53
2013-06-10,15094.523
2013-06-11,15086.122
2013-06-12,15026.472
2013-06-13,14988.495
2013-06-14,15089.557
2013-06-17,15369.723
2013-06-18,15491.076
2013-06-19,15411.245
2013-06-20,14800.687
2013-06-21,14501.069
2013-06-24,14188.885
2013-06-25,14291.776
2013-06-26,14411.152
2013-06-27,14601.697
2013-06-28,14564.356
2013-07-01,14819.285
2013-07-02,14861.29
2013-07-03,14702.621
2013-07-04,15032.593
2013-07-05,14904.686
2013-07-08,15173.641
2013-07-09,15236.953
2013-07-10,15370.772
2013-07-11,15540.748
2013-07-12,15608.585
2013-07-15,15707.151
2013-07-16,15674.229
2013-07-17,15715.175
2013-07-18,15900.601
2013-07-19,16064.994
2013-07-22,16319.329
2013-07-23,16305.374
2013-07-24,16646.532
2013-07-25,16543.039
2013-07-26,16458.364
2013-07-29,16484.904
2013-07-30,16529.995
2013-07-31,16566.793
2013-08-01,16857.757
2013-08-02,16827.572
2013-08-05,16812.206
2013-08-06,16865.443
2013-08-07,16919.519
2013-08-08,17113.394
2013-08-09,17384.073
2013-08-12,17369.694
2013-08-13,17313.056
2013-08-14,17439.145
2013-08-15,17228.775
2013-08-16,17270.923
2013-08-19,17261.662
2013-08-20,17080.37
2013-08-21,17024.523
2013-08-22,17341.334
2013-08-23,17546.483
2013-08-26,17414.325
2013-08-27,16906.755
2013-08-28,16738.585
2013-08-29,16771.701
2013-08-30,16470.453
2013-09-02,16860.733
2013-09-03,16756.461
2013-09-04,16941.816
2013-09-05,16900.315
2013-09-06,16958.125
2013-09-09,17166.676
2013-09-10,17522.084
2013-09-11,17544.532
2013-09-12,17573.853
2013-09-13,17536.985
2013-09-16,17787.26
2013-09-17,17702.555
2013-09-18,17742.927
2013-09-19,17869.699
2013-09-20,17872.776
2013-09-23,17776.867
2013-09-24,17867.797
2013-09-25,17879.578
2013-09-26,17674.733
2013-09-27,17680.869
2013-09-30,17574.232
2013-10-01,17878.054
2013-10-02,17943.724
2013-10-03,17825.307
2013-10-04,17872.591
2013-10-07,17742.879
2013-10-08,17625.889
2013-10-09,17364.521
2013-10-10,17720.788
2013-10-11,17940.195
2013-10-14,17928.909
2013-10-15,18123.209
2013-10-16,18223.691
2013-10-17,18295.36
2013-10-18,18500.056
2013-10-21,18726.259
2013-10-22,19007.995
2013-10-23,19013.64
2013-10-24,19125.487
2013-10-25,19032.965
2013-10-28,18940.468
2013-10-29,19039.733
2013-10-30,19081.488
2013-10-31,18989.599
2013-11-01,18840.167
2013-11-04,18998.136
2013-11-05,18792.011
2013-11-06,19217.461
2013-11-07,18990.911
2013-11-08,19036.213
2013-11-11,19184.998
2013-11-12,19120.302
2013-11-13,19011.922
2013-11-14,19195.087
2013-11-15,19147.404
2013-11-18,19309.884
2013-11-19,19248.004
2013-11-20,19149.882
2013-11-21,19132.338
2013-11-22,19276.576
2013-11-25,19266.2
2013-11-26,19247.745
2013-11-27,19346.668
2013-11-28,19393.475
2013-11-29,19405.162
2013-12-02,19293.462
2013-12-03,19065.149
2013-12-04,18866.888
2013-12-05,18752.206
2013-12-06,18899.091
2013-12-09,18964.354
2013-12-10,19028.07
2013-12-11,18955.327
2013-12-12,18674.129
2013-12-13,18644.667
2013-12-16,18918.44
2013-12-17,18706.119
2013-12-18,18928.378
2013-12-19,19106.319
2013-12-20,19302.066
2013-12-23,19637.076
2013-12-24,19685.307
2013-12-25,19685.307
2013-12-26,19722.036
2013-12-27,19991.099
2013-12-30,19986.976
2013-12-31,20003.828
2014-01-01,20003.828
2014-01-02,19798.175
2014-01-03,19826.807
2014-01-06,19859.385
2014-01-07,19959.443
2014-01-08,20049.097
2014-01-09,19962.03
2014-01-10,20128.726
2014-01-13,20213.24
2014-01-14,20385.235
2014-01-15,20362.853
2014-01-16,20280.171
2014-01-17,20275.606
2014-01-20,20227.492
2014-01-21,19834.917
2014-01-22,19754.912
2014-01-23,19870.805
2014-01-24,19314.479
2014-01-27,19128.025
2014-01-28,19349.79
2014-01-29,19239.079
2014-01-30,19136.068
2014-01-31,18880.73
2014-02-03,18746.075
2014-02-04,18671.469
2014-02-05,18807.212
2014-02-06,19321.675
2014-02-07,19407.227
2014-02-10,19470.435
2014-02-11,19750.552
2014-02-12,19854.403
2014-02-13,19971.12
2014-02-14,20167.503
2014-02-17,20241.511
2014-02-18,20330.558
2014-02-19,20258.038
2014-02-20,19923.059
2014-02-21,20090.578
2014-02-24,20122.989
2014-02-25,20194.072
2014-02-26,19958.952
2014-02-27,20031.399
2014-02-28,20257.117
2014-03-03,19607.74
2014-03-04,20100.593
2014-03-05,20203.852
2014-03-06,20436.208
2014-03-07,20202.298
2014-03-10,20071.768
2014-03-11,20088.994
2014-03-12,20055.948
2014-03-13,19770.221
2014-03-14,19573.633
2014-03-17,19846.321
2014-03-18,19963.225
2014-03-19,19888.132
2014-03-20,19878.078
2014-03-21,19771.989
2014-03-24,19539.286
2014-03-25,19750.866
2014-03-26,19957.341
2014-03-27,19909.538
2014-03-28,20018.933
2014-03-31,20293.054
2014-04-01,20536.995
2014-04-02,20510.211
2014-04-03,20304.932
2014-04-04,20328.699
2014-04-07,20123.708
2014-04-08,19955.098
2014-04-09,20022.484
2014-04-10,19952.703
2014-04-11,19600.122
2014-04-14,19387.816
2014-04-15,19202.623
2014-04-16,19571.061
2014-04-17,19619.675
2014-04-18,19619.675
2014-04-21,19575.006
2014-04-22,19857.897
2014-04-23,19855.545
2014-04-24,19884.784
2014-04-25,19681.631
2014-04-28,19699.775
2014-04-29,19960.283
2014-04-30,20145.35
2014-05-01,20145.35
2014-05-02,20099.309
2014-05-05,20027.571
2014-05-06,20201.074
2014-05-07,20240.933
2014-05-08,20397.943
2014-05-09,20135.834
2014-05-12,20285.12
2014-05-13,20145.071
2014-05-14,20070.786
2014-05-15,19796.489
