Date,NETHERLANDS VALUE Standard (Large+Mid Cap)
2009-11-30,20285.618
2009-12-01,21282.187
2009-12-02,21117.792
2009-12-03,21148.362
2009-12-04,21110.917
2009-12-07,20794.669
2009-12-08,20303.754
2009-12-09,19934.854
2009-12-10,20434.209
2009-12-11,20592.559
2009-12-14,20918.283
2009-12-15,21092.881
2009-12-16,21566.672
2009-12-17,21151.518
2009-12-18,20708.698
2009-12-21,21098.83
2009-12-22,21007.939
2009-12-23,21236.344
2009-12-24,21343.452
2009-12-25,21343.452
2009-12-28,21603.07
2009-12-29,21764.51
2009-12-30,21344.188
2009-12-31,21430.342
2010-01-01,21430.342
2010-01-04,22252.825
2010-01-05,22335.719
2010-01-06,22225.087
2010-01-07,22185.589
2010-01-08,22364.977
2010-01-11,22484.627
2010-01-12,22121.631
2010-01-13,22270.871
2010-01-14,22390.769
2010-01-15,21937.125
2010-01-18,22152.744
2010-01-19,21870.952
2010-01-20,21077.415
2010-01-21,20680.387
2010-01-22,20558.787
2010-01-25,20856.984
2010-01-26,20932.466
2010-01-27,20871.047
2010-01-28,20484.459
2010-01-29,20742.447
2010-02-01,21121.796
2010-02-02,21411.624
2010-02-03,21381.445
2010-02-04,20214.254
2010-02-05,19315.945
2010-02-08,19283.834
2010-02-09,19497.435
2010-02-10,19696.182
2010-02-11,19444.758
2010-02-12,19326.939
2010-02-15,19371.922
2010-02-16,19545.232
2010-02-17,20129.935
2010-02-18,20007.42
2010-02-19,19818.478
2010-02-22,20020.412
2010-02-23,19483.754
2010-02-24,19532.417
2010-02-25,18839.171
2010-02-26,19282.854
2010-03-01,19712.025
2010-03-02,19979.994
2010-03-03,20527.104
2010-03-04,20396.602
2010-03-05,20994.922
2010-03-08,20878.269
2010-03-09,20855.873
2010-03-10,21274.593
2010-03-11,21182.234
2010-03-12,21388.772
2010-03-15,20928.637
2010-03-16,21366.529
2010-03-17,21673.503
2010-03-18,21293.344
2010-03-19,20987.193
2010-03-22,20871.516
2010-03-23,21204.341
2010-03-24,20881.872
2010-03-25,21255.125
2010-03-26,21235.109
2010-03-29,21393.703
2010-03-30,21260.979
2010-03-31,21464.96
2010-04-01,22064.215
2010-04-02,22064.215
2010-04-05,22013.69
2010-04-06,22121.476
2010-04-07,21815.423
2010-04-08,21585.858
2010-04-09,22078.585
2010-04-12,22378.398
2010-04-13,22355.564
2010-04-14,22609.078
2010-04-15,22547.057
2010-04-16,21983.1
2010-04-19,21951.587
2010-04-20,22580.04
2010-04-21,22250.41
2010-04-22,21914.843
2010-04-23,22310.671
2010-04-26,22707.39
2010-04-27,21797.365
2010-04-28,21077.597
2010-04-29,21510.158
2010-04-30,21380.791
2010-05-03,21392.875
2010-05-04,20196.105
2010-05-05,19710.043
2010-05-06,18991.139
2010-05-07,17935.375
2010-05-10,20356.591
2010-05-11,19957.149
2010-05-12,20512.328
2010-05-13,20367.969
2010-05-14,19440.427
2010-05-17,19284.554
2010-05-18,19728.509
2010-05-19,18930.579
2010-05-20,18337.743
2010-05-21,18696.856
2010-05-24,18401.32
2010-05-25,17448.156
2010-05-26,18030.859
2010-05-27,18711.058
2010-05-28,18766.471
2010-05-31,18697.36
2010-06-01,18717.67
2010-06-02,18576.496
2010-06-03,18878.348
2010-06-04,18223.26
2010-06-07,17819.21
2010-06-08,17639.889
2010-06-09,18111.92
2010-06-10,18570.164
2010-06-11,18614.428
2010-06-14,19198.056
2010-06-15,19475.246
2010-06-16,19576.567
2010-06-17,19828.416
2010-06-18,19952.39
2010-06-21,20178.988
2010-06-22,19942.098
2010-06-23,19675.463
2010-06-24,19481.188
2010-06-25,19182.279
2010-06-28,19532.268
2010-06-29,18525.073
2010-06-30,18560.616
2010-07-01,18491.772
2010-07-02,18805.685
2010-07-05,18533.424
2010-07-06,19239.858
2010-07-07,19574.186
2010-07-08,20050.148
2010-07-09,19986.921
2010-07-12,20029.036
2010-07-13,20641.054
2010-07-14,20734.906
2010-07-15,20663.704
2010-07-16,20279.773
2010-07-19,20203.144
2010-07-20,19920.934
2010-07-21,20284.783
2010-07-22,21029.366
2010-07-23,20995.705
2010-07-26,21487.114
2010-07-27,22096.138
2010-07-28,22068.404
2010-07-29,22349.604
2010-07-30,21862.855
2010-08-02,22958.0
2010-08-03,22883.25
2010-08-04,22783.833
2010-08-05,22868.434
2010-08-06,22713.833
2010-08-09,22901.929
2010-08-10,22308.384
2010-08-11,21527.823
2010-08-12,21196.054
2010-08-13,21193.07
2010-08-16,21201.682
2010-08-17,21592.762
2010-08-18,21488.903
2010-08-19,21152.117
2010-08-20,20597.021
2010-08-23,20527.149
2010-08-24,20134.545
2010-08-25,19849.741
2010-08-26,20229.081
2010-08-27,20450.671
2010-08-30,20295.603
2010-08-31,20505.528
2010-09-01,21325.178
2010-09-02,21512.777
2010-09-03,21730.444
2010-09-06,21828.811
2010-09-07,21283.185
2010-09-08,21469.448
2010-09-09,21834.637
2010-09-10,21873.814
2010-09-13,22341.079
2010-09-14,22629.172
2010-09-15,22746.663
2010-09-16,22653.301
2010-09-17,22506.197
2010-09-20,22978.982
2010-09-21,22961.847
2010-09-22,23161.179
2010-09-23,22839.252
2010-09-24,23628.417
2010-09-27,23545.398
2010-09-28,23607.539
2010-09-29,23548.768
2010-09-30,23448.52
2010-10-01,23589.867
2010-10-04,23161.29
2010-10-05,23979.313
2010-10-06,24242.077
2010-10-07,24450.83
2010-10-08,24312.5
2010-10-11,24265.546
2010-10-12,23939.284
2010-10-13,24601.326
2010-10-14,24890.588
2010-10-15,24829.773
2010-10-18,24884.504
2010-10-19,24353.431
2010-10-20,24644.669
2010-10-21,24836.362
2010-10-22,24696.432
2010-10-25,24934.489
2010-10-26,24565.866
2010-10-27,24246.152
2010-10-28,24471.62
2010-10-29,24191.154
2010-11-01,24389.435
2010-11-02,24704.319
2010-11-03,24401.193
2010-11-04,25007.626
2010-11-05,24769.722
2010-11-08,24528.66
2010-11-09,24657.941
2010-11-10,24492.663
2010-11-11,24087.579
2010-11-12,24033.389
2010-11-15,24015.146
2010-11-16,23539.566
2010-11-17,23682.506
2010-11-18,24063.781
2010-11-19,24098.294
2010-11-22,23794.056
2010-11-23,22750.742
2010-11-24,22761.949
2010-11-25,22752.325
2010-11-26,22212.788
2010-11-29,21490.709
2010-11-30,20975.388
2010-12-01,21776.81
2010-12-02,22401.011
2010-12-03,22797.614
2010-12-06,22479.309
2010-12-07,22690.509
2010-12-08,22636.277
2010-12-09,22942.34
2010-12-10,23039.738
2010-12-13,23326.8
2010-12-14,23324.908
2010-12-15,23029.304
2010-12-16,22835.17
2010-12-17,22679.338
2010-12-20,22602.476
2010-12-21,22946.331
2010-12-22,22833.769
2010-12-23,22763.633
2010-12-24,22830.624
2010-12-27,22810.741
2010-12-28,22828.869
2010-12-29,22919.742
2010-12-30,23102.538
2010-12-31,23323.631
2011-01-03,23438.819
2011-01-04,23489.553
2011-01-05,23144.956
2011-01-06,23130.628
2011-01-07,22839.013
2011-01-10,22531.132
2011-01-11,22890.907
2011-01-12,23665.64
2011-01-13,24249.929
2011-01-14,24434.784
2011-01-17,24355.253
2011-01-18,24766.451
2011-01-19,24472.834
2011-01-20,24347.187
2011-01-21,25059.692
2011-01-24,25417.112
2011-01-25,25270.04
2011-01-26,25426.086
2011-01-27,25917.675
2011-01-28,25501.867
2011-01-31,25617.593
2011-02-01,26394.612
2011-02-02,26441.173
2011-02-03,26051.724
2011-02-04,26181.103
2011-02-07,26506.436
2011-02-08,27035.335
2011-02-09,27029.254
2011-02-10,26922.325
2011-02-11,26718.188
2011-02-14,26594.807
2011-02-15,26676.615
2011-02-16,26694.951
2011-02-17,27075.053
2011-02-18,27288.598
2011-02-21,26979.235
2011-02-22,26946.268
2011-02-23,26786.021
2011-02-24,26511.183
2011-02-25,26638.164
2011-02-28,27012.232
2011-03-01,26912.463
2011-03-02,26673.002
2011-03-03,26961.237
2011-03-04,27205.984
2011-03-07,27131.696
2011-03-08,26919.38
2011-03-09,27261.795
2011-03-10,26620.589
2011-03-11,26431.757
2011-03-14,26488.976
2011-03-15,25713.838
2011-03-16,25160.082
2011-03-17,25847.13
2011-03-18,26156.846
2011-03-21,26842.46
2011-03-22,26970.807
2011-03-23,27023.632
2011-03-24,27547.246
2011-03-25,27421.684
2011-03-28,27516.842
2011-03-29,27485.511
2011-03-30,27523.789
2011-03-31,27400.023
2011-04-01,27828.442
2011-04-04,27956.409
2011-04-05,27819.877
2011-04-06,28277.779
2011-04-07,28013.529
2011-04-08,28323.897
2011-04-11,28357.629
2011-04-12,28029.734
2011-04-13,28194.705
2011-04-14,27574.083
2011-04-15,27343.493
2011-04-18,26258.2
2011-04-19,26510.046
2011-04-20,27555.499
2011-04-21,27714.71
2011-04-22,27714.71
2011-04-25,27694.738
2011-04-26,27971.948
2011-04-27,28126.007
2011-04-28,28616.018
2011-04-29,28753.764
2011-05-02,29102.658
2011-05-03,28826.222
2011-05-04,28472.81
2011-05-05,28072.239
2011-05-06,28137.517
2011-05-09,27211.106
2011-05-10,27957.99
2011-05-11,27916.988
2011-05-12,27290.046
2011-05-13,27076.649
2011-05-16,26926.482
2011-05-17,26369.964
2011-05-18,26604.613
2011-05-19,26738.709
2011-05-20,26322.449
2011-05-23,25498.927
2011-05-24,25687.136
2011-05-25,25850.181
2011-05-26,25826.625
2011-05-27,26402.566
2011-05-30,26335.802
2011-05-31,26845.89
2011-06-01,26518.946
2011-06-02,26199.456
2011-06-03,26515.708
2011-06-06,26418.035
2011-06-07,26551.615
2011-06-08,26107.818
2011-06-09,26061.347
2011-06-10,25349.044
2011-06-13,25363.714
2011-06-14,25967.747
2011-06-15,25327.702
2011-06-16,24791.06
2011-06-17,25277.465
2011-06-20,25042.664
2011-06-21,25604.682
2011-06-22,25731.799
2011-06-23,24533.347
2011-06-24,24337.205
2011-06-27,24303.858
2011-06-28,24621.877
2011-06-29,25319.382
2011-06-30,25988.667
2011-07-01,26324.063
2011-07-04,26298.463
2011-07-05,26100.641
2011-07-06,25575.586
2011-07-07,25801.238
2011-07-08,25332.646
2011-07-11,23877.993
2011-07-12,23498.168
2011-07-13,24060.759
2011-07-14,23838.654
2011-07-15,23508.999
2011-07-18,22429.221
2011-07-19,23257.777
2011-07-20,23890.823
2011-07-21,24785.672
2011-07-22,24762.774
2011-07-25,24402.491
2011-07-26,24715.013
2011-07-27,23948.34
2011-07-28,23941.388
2011-07-29,23754.124
2011-08-01,23101.895
2011-08-02,22557.423
2011-08-03,21948.324
2011-08-04,20766.466
2011-08-05,20778.681
2011-08-08,19554.385
2011-08-09,19974.488
2011-08-10,18910.835
2011-08-11,19270.47
2011-08-12,20130.651
2011-08-15,20632.959
2011-08-16,20297.234
2011-08-17,20394.16
2011-08-18,18945.485
2011-08-19,18731.54
2011-08-22,18622.761
2011-08-23,18686.566
2011-08-24,19182.712
2011-08-25,19080.2
2011-08-26,18726.433
2011-08-29,19375.151
2011-08-30,19458.718
2011-08-31,20182.7
2011-09-01,20088.497
2011-09-02,19252.062
2011-09-05,17993.547
2011-09-06,17570.217
2011-09-07,18214.793
2011-09-08,18362.368
2011-09-09,17195.056
2011-09-12,16224.537
2011-09-13,16572.997
2011-09-14,16855.353
2011-09-15,17611.526
2011-09-16,17953.761
2011-09-19,16930.794
2011-09-20,17419.146
2011-09-21,17110.55
2011-09-22,15732.826
2011-09-23,15783.532
2011-09-26,16495.152
2011-09-27,17880.324
2011-09-28,17618.092
2011-09-29,18313.25
2011-09-30,17353.633
2011-10-03,16695.047
2011-10-04,16266.423
2011-10-05,17087.494
2011-10-06,17948.077
2011-10-07,18167.954
2011-10-10,18913.02
2011-10-11,18865.694
2011-10-12,19879.374
2011-10-13,19178.184
2011-10-14,19694.275
2011-10-17,19180.771
2011-10-18,19062.308
2011-10-19,19579.451
2011-10-20,19210.598
2011-10-21,20012.541
2011-10-24,20463.578
2011-10-25,20254.492
2011-10-26,19837.503
2011-10-27,21886.356
2011-10-28,21425.245
2011-10-31,20240.642
2011-11-01,18305.304
2011-11-02,18968.143
2011-11-03,19848.83
2011-11-04,19492.045
2011-11-07,19105.379
2011-11-08,19545.603
2011-11-09,18198.121
2011-11-10,18386.989
2011-11-11,19227.151
2011-11-14,18557.546
2011-11-15,17885.204
2011-11-16,17978.115
2011-11-17,17549.569
2011-11-18,17420.713
2011-11-21,16641.352
2011-11-22,16401.647
2011-11-23,15915.966
2011-11-24,16012.897
2011-11-25,15883.621
2011-11-28,17123.523
2011-11-29,17308.605
2011-11-30,18382.689
2011-12-01,18134.811
2011-12-02,18527.212
2011-12-05,18917.581
2011-12-06,18740.787
2011-12-07,18472.509
2011-12-08,17959.124
2011-12-09,18443.84
2011-12-12,17491.453
2011-12-13,17241.931
2011-12-14,16622.164
2011-12-15,16909.054
2011-12-16,16900.711
2011-12-19,16753.348
2011-12-20,17537.631
2011-12-21,17314.792
2011-12-22,17688.763
2011-12-23,17834.01
2011-12-26,17834.01
2011-12-27,17969.36
2011-12-28,17537.807
2011-12-29,17659.313
2011-12-30,17974.019
2012-01-02,18246.352
2012-01-03,18393.998
2012-01-04,17876.605
2012-01-05,17326.104
2012-01-06,17187.082
2012-01-09,17226.549
2012-01-10,17552.162
2012-01-11,17469.728
2012-01-12,17773.792
2012-01-13,17507.527
2012-01-16,17804.916
2012-01-17,18172.099
2012-01-18,18429.729
2012-01-19,19130.953
2012-01-20,19157.985
2012-01-23,19437.051
2012-01-24,19129.492
2012-01-25,19082.304
2012-01-26,19628.392
2012-01-27,19409.631
2012-01-30,18967.306
2012-01-31,19284.942
2012-02-01,19941.217
2012-02-02,19907.115
2012-02-03,20055.37
2012-02-06,19827.976
2012-02-07,20055.321
2012-02-08,19979.478
2012-02-09,19841.941
2012-02-10,19063.589
2012-02-13,19363.696
2012-02-14,19039.274
2012-02-15,19154.234
2012-02-16,19330.09
2012-02-17,19898.005
2012-02-20,20267.849
2012-02-21,20063.515
2012-02-22,19632.284
2012-02-23,19708.683
2012-02-24,20023.767
2012-02-27,19961.751
2012-02-28,20002.919
2012-02-29,19810.892
2012-03-01,19890.006
2012-03-02,19940.943
2012-03-05,19796.036
2012-03-06,18900.589
2012-03-07,19013.496
2012-03-08,19683.98
2012-03-09,19463.836
2012-03-12,19400.036
2012-03-13,19782.555
2012-03-14,19957.268
2012-03-15,20267.383
2012-03-16,20586.728
2012-03-19,20659.293
2012-03-20,20370.445
2012-03-21,20119.547
2012-03-22,19865.605
2012-03-23,19928.132
2012-03-26,20300.124
2012-03-27,20244.192
2012-03-28,19987.301
2012-03-29,19510.035
2012-03-30,19619.188
2012-04-02,19667.543
2012-04-03,19317.276
2012-04-04,18310.619
2012-04-05,18306.993
2012-04-06,18306.993
2012-04-09,18317.504
2012-04-10,17673.616
2012-04-11,17895.653
2012-04-12,18226.937
2012-04-13,17652.128
2012-04-16,17572.125
2012-04-17,18206.608
2012-04-18,17847.141
2012-04-19,17629.987
2012-04-20,17993.063
2012-04-23,17379.643
2012-04-24,17735.722
2012-04-25,18091.124
2012-04-26,18036.661
2012-04-27,18171.733
2012-04-30,17928.348
2012-05-01,17914.125
2012-05-02,17709.396
2012-05-03,17613.595
2012-05-04,17254.971
2012-05-07,17473.676
2012-05-08,17363.742
2012-05-09,17392.995
2012-05-10,17814.923
2012-05-11,17840.851
2012-05-14,17166.606
2012-05-15,16912.404
2012-05-16,16906.481
2012-05-17,16516.661
2012-05-18,16506.458
2012-05-21,16725.055
2012-05-22,17233.784
2012-05-23,16465.412
2012-05-24,16539.62
2012-05-25,16457.663
2012-05-28,16482.569
2012-05-29,16603.286
2012-05-30,16153.493
2012-05-31,16034.122
2012-06-01,15670.063
2012-06-04,15915.42
2012-06-05,15931.91
2012-06-06,16392.677
2012-06-07,16577.693
2012-06-08,16335.968
2012-06-11,16386.989
2012-06-12,16216.865
2012-06-13,16230.966
2012-06-14,16302.675
2012-06-15,16820.836
2012-06-18,16568.102
2012-06-19,17076.02
2012-06-20,17257.14
2012-06-21,16937.742
2012-06-22,16638.555
2012-06-25,16241.271
2012-06-26,16219.357
2012-06-27,16374.957
2012-06-28,16289.798
2012-06-29,17457.614
2012-07-02,17417.087
2012-07-03,17589.677
2012-07-04,17443.852
2012-07-05,17114.736
2012-07-06,16739.433
2012-07-09,16750.438
2012-07-10,16802.48
2012-07-11,16936.835
2012-07-12,16918.462
2012-07-13,17153.353
2012-07-16,17297.001
2012-07-17,17207.734
2012-07-18,17398.024
2012-07-19,17617.566
2012-07-20,17205.516
2012-07-23,16766.138
2012-07-24,16523.9
2012-07-25,16773.61
2012-07-26,17574.775
2012-07-27,17865.178
2012-07-30,17901.315
2012-07-31,17882.625
2012-08-01,17918.627
2012-08-02,17277.686
2012-08-03,18134.508
2012-08-06,18416.361
2012-08-07,18664.926
2012-08-08,18506.578
2012-08-09,18683.896
2012-08-10,18653.136
2012-08-13,18578.878
2012-08-14,18634.918
2012-08-15,18570.731
2012-08-16,18827.263
2012-08-17,18917.038
2012-08-20,18815.308
2012-08-21,19241.273
2012-08-22,19011.787
2012-08-23,19064.25
2012-08-24,18860.708
2012-08-27,19085.747
2012-08-28,19038.253
2012-08-29,19086.827
2012-08-30,18933.614
2012-08-31,19327.644
2012-09-03,19421.794
2012-09-04,19234.401
2012-09-05,19401.995
2012-09-06,20032.198
2012-09-07,20699.163
2012-09-10,20517.592
2012-09-11,20622.164
2012-09-12,20814.407
2012-09-13,20678.957
2012-09-14,21379.87
2012-09-17,21281.813
2012-09-18,20851.739
2012-09-19,20885.238
2012-09-20,20597.559
2012-09-21,20706.536
2012-09-24,20367.037
2012-09-25,20635.304
2012-09-26,19903.384
2012-09-27,20090.384
2012-09-28,19549.571
2012-10-01,20008.072
2012-10-02,20014.28
2012-10-03,19937.058
2012-10-04,20108.6
2012-10-05,20620.065
2012-10-08,20228.528
2012-10-09,19946.97
2012-10-10,19886.029
2012-10-11,20258.168
2012-10-12,20134.863
2012-10-15,20286.269
2012-10-16,20741.219
2012-10-17,21207.412
2012-10-18,21160.503
2012-10-19,20887.636
2012-10-22,21111.659
2012-10-23,20302.848
2012-10-24,20348.743
2012-10-25,20261.743
2012-10-26,20170.411
2012-10-29,20012.586
2012-10-30,20399.567
2012-10-31,20357.588
2012-11-01,20648.059
2012-11-02,20634.893
2012-11-05,20340.968
2012-11-06,20507.292
2012-11-07,20167.503
2012-11-08,20088.571
2012-11-09,19966.614
2012-11-12,19987.453
2012-11-13,20075.345
2012-11-14,19966.026
2012-11-15,19785.415
2012-11-16,19191.965
2012-11-19,19758.232
2012-11-20,19916.658
2012-11-21,20030.686
2012-11-22,20261.56
2012-11-23,20603.154
2012-11-26,20537.488
2012-11-27,20533.623
2012-11-28,20582.95
2012-11-29,20865.599
2012-11-30,20834.757
2012-12-03,21021.862
2012-12-04,21169.854
2012-12-05,21261.068
2012-12-06,21357.44
2012-12-07,21296.516
2012-12-10,21212.379
2012-12-11,21462.997
2012-12-12,21529.565
2012-12-13,21629.938
2012-12-14,21668.325
2012-12-17,21572.606
2012-12-18,21587.29
2012-12-19,21835.206
2012-12-20,21838.291
2012-12-21,21529.245
2012-12-24,21555.414
2012-12-25,21555.414
2012-12-26,21599.521
2012-12-27,21706.703
2012-12-28,21459.438
2012-12-31,21530.753
2013-01-01,21530.753
2013-01-02,22163.011
2013-01-03,21980.532
2013-01-04,21971.879
2013-01-07,22332.853
2013-01-08,22087.002
2013-01-09,22299.223
2013-01-10,22890.075
2013-01-11,23141.071
2013-01-14,23197.139
2013-01-15,23047.329
2013-01-16,22910.61
2013-01-17,23186.347
2013-01-18,22876.89
2013-01-21,23100.58
2013-01-22,23084.945
2013-01-23,22759.848
2013-01-24,23140.971
2013-01-25,23363.866
2013-01-28,23384.615
2013-01-29,23511.655
2013-01-30,23802.678
2013-01-31,23705.156
2013-02-01,23945.582
2013-02-04,23131.967
2013-02-05,22867.313
2013-02-06,22683.433
2013-02-07,22298.685
2013-02-08,22387.743
2013-02-11,22455.137
2013-02-12,22671.924
2013-02-13,22480.542
2013-02-14,22294.334
2013-02-15,22161.392
2013-02-18,22164.091
2013-02-19,22412.104
2013-02-20,22002.338
2013-02-21,21082.063
2013-02-22,21270.307
2013-02-25,21342.897
2013-02-26,20513.528
2013-02-27,20735.703
2013-02-28,20916.36
2013-03-01,20581.901
2013-03-04,20586.085
2013-03-05,21280.902
2013-03-06,21405.757
2013-03-07,21537.489
2013-03-08,21819.806
2013-03-11,21743.219
2013-03-12,21865.912
2013-03-13,21725.841
2013-03-14,22115.31
2013-03-15,22102.281
2013-03-18,21739.501
2013-03-19,21556.844
2013-03-20,21863.512
2013-03-21,21673.569
2013-03-22,21609.626
2013-03-25,21166.127
2013-03-26,21170.992
2013-03-27,20744.684
2013-03-28,20837.431
2013-03-29,20837.431
2013-04-01,20847.167
2013-04-02,21309.068
2013-04-03,20998.524
2013-04-04,21009.107
2013-04-05,20901.99
2013-04-08,20848.163
2013-04-09,21057.462
2013-04-10,21757.035
2013-04-11,22095.735
2013-04-12,21691.887
2013-04-15,21543.37
2013-04-16,21657.167
2013-04-17,21035.7
2013-04-18,20921.174
2013-04-19,21029.566
2013-04-22,20705.387
2013-04-23,21321.162
2013-04-24,21598.114
2013-04-25,21815.958
2013-04-26,21721.568
2013-04-29,21895.399
2013-04-30,21881.028
2013-05-01,21895.965
2013-05-02,21864.701
2013-05-03,22238.03
2013-05-06,22179.876
2013-05-07,22285.027
2013-05-08,22625.887
2013-05-09,22627.204
2013-05-10,22586.022
2013-05-13,22532.253
2013-05-14,22762.305
2013-05-15,22805.102
2013-05-16,22855.416
2013-05-17,22923.105
2013-05-20,23220.239
2013-05-21,23154.819
2013-05-22,23507.149
2013-05-23,22914.168
2013-05-24,22927.586
2013-05-27,23114.907
2013-05-28,23331.776
2013-05-29,23280.397
2013-05-30,23688.152
2013-05-31,23165.068
2013-06-03,23131.567
2013-06-04,23129.856
2013-06-05,22647.905
2013-06-06,22639.775
2013-06-07,23042.558
2013-06-10,23042.547
2013-06-11,23029.723
2013-06-12,22938.665
2013-06-13,22880.691
2013-06-14,23034.967
2013-06-17,23462.654
2013-06-18,23647.905
2013-06-19,23526.04
2013-06-20,22593.992
2013-06-21,22136.611
2013-06-24,21660.045
2013-06-25,21817.114
2013-06-26,21999.347
2013-06-27,22290.224
2013-06-28,22233.222
2013-07-01,22622.383
2013-07-02,22686.505
2013-07-03,22444.29
2013-07-04,22948.008
2013-07-05,22752.753
2013-07-08,23163.326
2013-07-09,23259.974
2013-07-10,23464.256
2013-07-11,23723.733
2013-07-12,23827.29
2013-07-15,23977.755
2013-07-16,23927.499
2013-07-17,23990.004
2013-07-18,24273.066
2013-07-19,24524.021
2013-07-22,24912.275
2013-07-23,24890.973
2013-07-24,25411.767
2013-07-25,25253.78
2013-07-26,25124.519
2013-07-29,25165.034
2013-07-30,25233.867
2013-07-31,25290.042
2013-08-01,25734.213
2013-08-02,25688.134
2013-08-05,25664.678
2013-08-06,25745.946
2013-08-07,25831.516
2013-08-08,26127.511
2013-08-09,26540.764
2013-08-12,26518.811
2013-08-13,26432.34
2013-08-14,26624.844
2013-08-15,26311.207
2013-08-16,26375.575
2013-08-19,26361.432
2013-08-20,26084.568
2013-08-21,25999.281
2013-08-22,26483.103
2013-08-23,26796.4
2013-08-26,26594.572
2013-08-27,25819.43
2013-08-28,25562.606
2013-08-29,25613.178
2013-08-30,25153.123
2013-09-02,25749.145
2013-09-03,25589.905
2013-09-04,25872.972
2013-09-05,25809.594
2013-09-06,25897.88
2013-09-09,26216.372
2013-09-10,26759.139
2013-09-11,26793.421
2013-09-12,26838.198
2013-09-13,26781.896
2013-09-16,27164.107
2013-09-17,27034.748
2013-09-18,27096.403
2013-09-19,27290.004
2013-09-20,27294.703
2013-09-23,27148.235
2013-09-24,27287.1
2013-09-25,27305.091
2013-09-26,26992.259
2013-09-27,27001.63
2013-09-30,26838.777
2013-10-01,27302.765
2013-10-02,27403.053
2013-10-03,27222.211
2013-10-04,27294.422
2013-10-07,27096.33
2013-10-08,26917.667
2013-10-09,26518.514
2013-10-10,27062.593
2013-10-11,27397.664
2013-10-14,27380.429
2013-10-15,27677.156
2013-10-16,27830.61
2013-10-17,27940.06
2013-10-18,28252.665
2013-10-21,28598.115
2013-10-22,29028.372
2013-10-23,29039.06
2013-10-24,29209.882
2013-10-25,29068.575
2013-10-28,28927.306
2013-10-29,29078.911
2013-10-30,29142.683
2013-10-31,29002.343
2013-11-01,28774.12
2013-11-04,29015.382
2013-11-05,28700.572
2013-11-06,29350.351
2013-11-07,29004.347
2013-11-08,29073.535
2013-11-11,29300.771
2013-11-12,29201.962
2013-11-13,29036.437
2013-11-14,29316.18
2013-11-15,29243.354
2013-11-18,29491.506
2013-11-19,29396.999
2013-11-20,29247.139
2013-11-21,29220.345
2013-11-22,29440.637
2013-11-25,29424.788
2013-11-26,29396.604
2013-11-27,29547.686
2013-11-28,29619.173
2013-11-29,29637.022
2013-12-02,29466.425
2013-12-03,29117.728
2013-12-04,28814.93
2013-12-05,28639.778
2013-12-06,28864.113
2013-12-09,28963.787
2013-12-10,29061.099
2013-12-11,28950.001
2013-12-12,28520.534
2013-12-13,28475.537
2013-12-16,28893.664
2013-12-17,28569.391
2013-12-18,28908.841
2013-12-19,29180.606
2013-12-20,29479.566
2013-12-23,29991.218
2013-12-24,30064.881
2013-12-25,30064.881
2013-12-26,30120.976
2013-12-27,30531.909
2013-12-30,30525.612
2013-12-31,30551.349
2014-01-01,30551.349
2014-01-02,30237.26
2014-01-03,30280.99
2014-01-06,30330.746
2014-01-07,30483.561
2014-01-08,30620.488
2014-01-09,30487.512
2014-01-10,30742.104
2014-01-13,30871.18
2014-01-14,31133.864
2014-01-15,31099.68
2014-01-16,30973.401
2014-01-17,30966.43
2014-01-20,30892.946
2014-01-21,30293.376
2014-01-22,30171.187
2014-01-23,30348.188
2014-01-24,29498.524
2014-01-27,29213.758
2014-01-28,29552.454
2014-01-29,29383.367
2014-01-30,29226.042
2014-01-31,28836.07
2014-02-03,28630.414
2014-02-04,28516.472
2014-02-05,28723.788
2014-02-06,29509.514
2014-02-07,29640.175
2014-02-10,29736.713
2014-02-11,30164.528
2014-02-12,30323.137
2014-02-13,30501.395
2014-02-14,30801.326
2014-02-17,30914.358
2014-02-18,31050.357
2014-02-19,30939.598
2014-02-20,30427.994
2014-02-21,30683.841
2014-02-24,30733.342
2014-02-25,30841.905
2014-02-26,30482.811
2014-02-27,30593.458
2014-02-28,30938.193
2014-03-03,29946.414
2014-03-04,30699.137
2014-03-05,30856.842
2014-03-06,31211.713
2014-03-07,30854.469
2014-03-10,30655.112
2014-03-11,30681.422
2014-03-12,30630.952
2014-03-13,30194.567
2014-03-14,29894.323
2014-03-17,30310.793
2014-03-18,30489.338
2014-03-19,30374.651
2014-03-20,30359.295
2014-03-21,30197.267
2014-03-24,29841.867
2014-03-25,30165.008
2014-03-26,30480.351
2014-03-27,30407.344
2014-03-28,30574.419
2014-03-31,30993.078
2014-04-01,31365.642
2014-04-02,31324.737
2014-04-03,31011.218
2014-04-04,31047.518
2014-04-07,30737.495
2014-04-08,30479.956
2014-04-09,30582.884
2014-04-10,30476.298
2014-04-11,29937.757
2014-04-14,29613.474
2014-04-15,29330.606
2014-04-16,29893.367
2014-04-17,29967.621
2014-04-18,29967.621
2014-04-21,29899.393
2014-04-22,30354.27
2014-04-23,30358.366
2014-04-24,30403.071
2014-04-25,30103.574
2014-04-28,30131.326
2014-04-29,30529.78
2014-04-30,30812.845
2014-05-01,30812.845
2014-05-02,30756.615
2014-05-05,30646.84
2014-05-06,30912.341
2014-05-07,30973.334
2014-05-08,31213.595
2014-05-09,30821.833
2014-05-12,31050.346
2014-05-13,30835.972
2014-05-14,30722.265
2014-05-15,30302.399
