Date,ISRAEL SMID CAP SMID (Small+Mid Cap)
2010-09-06,945.293
2010-09-07,939.861
2010-09-08,943.423
2010-09-09,944.199
2010-09-10,944.6
2010-09-13,947.785
2010-09-14,945.639
2010-09-15,941.895
2010-09-16,945.234
2010-09-17,945.487
2010-09-20,972.22
2010-09-21,990.655
2010-09-22,995.403
2010-09-23,993.587
2010-09-24,1001.3
2010-09-27,998.949
2010-09-28,999.601
2010-09-29,1008.938
2010-09-30,1010.465
2010-10-01,1010.326
2010-10-04,1017.239
2010-10-05,1038.105
2010-10-06,1036.768
2010-10-07,1019.155
2010-10-08,1016.89
2010-10-11,1048.839
2010-10-12,1040.244
2010-10-13,1060.304
2010-10-14,1065.525
2010-10-15,1067.899
2010-10-18,1071.73
2010-10-19,1054.031
2010-10-20,1058.79
2010-10-21,1075.524
2010-10-22,1070.628
2010-10-25,1082.719
2010-10-26,1057.588
2010-10-27,1056.451
2010-10-28,1068.553
2010-10-29,1070.466
2010-11-01,1079.392
2010-11-02,1078.403
2010-11-03,1067.789
2010-11-04,1086.911
2010-11-05,1083.775
2010-11-08,1069.572
2010-11-09,1077.381
2010-11-10,1069.685
2010-11-11,1047.882
2010-11-12,1042.392
2010-11-15,1051.312
2010-11-16,1048.21
2010-11-17,1049.845
2010-11-18,1070.579
2010-11-19,1074.55
2010-11-22,1076.306
2010-11-23,1055.552
2010-11-24,1062.638
2010-11-25,1064.756
2010-11-26,1057.651
2010-11-29,1049.998
2010-11-30,1033.906
2010-12-01,1047.174
2010-12-02,1058.846
2010-12-03,1066.171
2010-12-06,1086.134
2010-12-07,1096.266
2010-12-08,1096.963
2010-12-09,1096.716
2010-12-10,1099.16
2010-12-13,1104.313
2010-12-14,1104.748
2010-12-15,1108.689
2010-12-16,1112.193
2010-12-17,1113.757
2010-12-20,1109.807
2010-12-21,1113.169
2010-12-22,1111.662
2010-12-23,1112.416
2010-12-24,1113.811
2010-12-27,1108.973
2010-12-28,1121.878
2010-12-29,1133.827
2010-12-30,1144.676
2010-12-31,1145.322
2011-01-03,1168.244
2011-01-04,1171.957
2011-01-05,1164.181
2011-01-06,1157.155
2011-01-07,1154.164
2011-01-10,1129.623
2011-01-11,1155.723
2011-01-12,1161.994
2011-01-13,1161.767
2011-01-14,1161.603
2011-01-17,1162.244
2011-01-18,1162.798
2011-01-19,1162.302
2011-01-20,1134.196
2011-01-21,1133.382
2011-01-24,1127.122
2011-01-25,1125.409
2011-01-26,1125.724
2011-01-27,1120.118
2011-01-28,1103.432
2011-01-31,1055.492
2011-02-01,1051.108
2011-02-02,1060.091
2011-02-03,1049.269
2011-02-04,1041.474
2011-02-07,1082.01
2011-02-08,1093.809
2011-02-09,1084.48
2011-02-10,1067.806
2011-02-11,1067.109
2011-02-14,1089.398
2011-02-15,1088.807
2011-02-16,1114.75
2011-02-17,1107.676
2011-02-18,1109.174
2011-02-21,1111.23
2011-02-22,1089.326
2011-02-23,1074.278
2011-02-24,1048.283
2011-02-25,1050.726
2011-02-28,1068.881
2011-03-01,1050.642
2011-03-02,1039.554
2011-03-03,1049.627
2011-03-04,1050.484
2011-03-07,1059.415
2011-03-08,1057.667
2011-03-09,1053.61
2011-03-10,1056.645
2011-03-11,1056.719
2011-03-14,1050.829
2011-03-15,1040.386
2011-03-16,1052.49
2011-03-17,1069.631
2011-03-18,1075.254
2011-03-21,1099.999
2011-03-22,1107.964
2011-03-23,1087.443
2011-03-24,1079.334
2011-03-25,1081.233
2011-03-28,1107.437
2011-03-29,1117.36
2011-03-30,1132.732
2011-03-31,1147.134
2011-04-01,1146.573
2011-04-04,1148.191
2011-04-05,1141.796
2011-04-06,1145.218
2011-04-07,1134.034
2011-04-08,1139.068
2011-04-11,1154.498
2011-04-12,1146.571
2011-04-13,1157.898
2011-04-14,1149.525
2011-04-15,1149.508
2011-04-18,1142.64
2011-04-19,1152.217
2011-04-20,1163.923
2011-04-21,1174.399
2011-04-22,1174.399
2011-04-25,1171.384
2011-04-26,1161.854
2011-04-27,1152.655
2011-04-28,1149.384
2011-04-29,1158.852
2011-05-02,1138.968
2011-05-03,1124.128
2011-05-04,1134.599
2011-05-05,1112.255
2011-05-06,1105.82
2011-05-09,1106.033
2011-05-10,1107.426
2011-05-11,1115.065
2011-05-12,1096.588
2011-05-13,1096.604
2011-05-16,1079.043
2011-05-17,1068.432
2011-05-18,1079.728
2011-05-19,1088.298
2011-05-20,1090.015
2011-05-23,1058.429
2011-05-24,1055.006
2011-05-25,1034.499
2011-05-26,1041.46
2011-05-27,1045.013
2011-05-30,1067.057
2011-05-31,1087.582
2011-06-01,1072.531
2011-06-02,1064.74
2011-06-03,1071.301
2011-06-06,1068.57
2011-06-07,1073.306
2011-06-08,1071.553
2011-06-09,1048.796
2011-06-10,1042.228
2011-06-13,1036.303
2011-06-14,1050.974
2011-06-15,1024.706
2011-06-16,1014.943
2011-06-17,1025.591
2011-06-20,1008.909
2011-06-21,1029.076
2011-06-22,1041.402
2011-06-23,1006.7
2011-06-24,1010.969
2011-06-27,1016.921
2011-06-28,1029.872
2011-06-29,1042.95
2011-06-30,1043.944
2011-07-01,1046.867
2011-07-04,1071.466
2011-07-05,1064.607
2011-07-06,1054.956
2011-07-07,1071.105
2011-07-08,1067.21
2011-07-11,1043.954
2011-07-12,1039.626
2011-07-13,1044.165
2011-07-14,1046.397
2011-07-15,1038.594
2011-07-18,1024.574
2011-07-19,1032.091
2011-07-20,1042.222
2011-07-21,1056.387
2011-07-22,1058.095
2011-07-25,1061.823
2011-07-26,1065.559
2011-07-27,1052.231
2011-07-28,1029.429
2011-07-29,1033.693
2011-08-01,1003.498
2011-08-02,983.07
2011-08-03,971.373
2011-08-04,945.203
2011-08-05,935.935
2011-08-08,872.141
2011-08-09,861.506
2011-08-10,829.933
2011-08-11,828.302
2011-08-12,826.958
2011-08-15,863.829
2011-08-16,850.751
2011-08-17,866.516
2011-08-18,831.824
2011-08-19,832.324
2011-08-22,849.566
2011-08-23,844.545
2011-08-24,839.384
2011-08-25,823.168
2011-08-26,820.553
2011-08-29,851.661
2011-08-30,853.217
2011-08-31,870.671
2011-09-01,872.298
2011-09-02,865.95
2011-09-05,819.693
2011-09-06,788.549
2011-09-07,806.548
2011-09-08,798.674
2011-09-09,794.529
2011-09-12,744.537
2011-09-13,760.668
2011-09-14,772.459
2011-09-15,800.696
2011-09-16,805.131
2011-09-19,777.634
2011-09-20,805.517
2011-09-21,812.071
2011-09-22,776.588
2011-09-23,781.554
2011-09-26,791.533
2011-09-27,813.417
2011-09-28,810.357
2011-09-29,809.4
2011-09-30,803.234
2011-10-03,801.65
2011-10-04,781.68
2011-10-05,798.033
2011-10-06,804.877
2011-10-07,807.052
2011-10-10,840.413
2011-10-11,848.726
2011-10-12,856.46
2011-10-13,853.244
2011-10-14,854.528
2011-10-17,899.48
2011-10-18,893.818
2011-10-19,896.844
2011-10-20,888.093
2011-10-21,896.314
2011-10-24,897.934
2011-10-25,889.921
2011-10-26,890.502
2011-10-27,925.316
2011-10-28,932.32
2011-10-31,898.972
2011-11-01,859.213
2011-11-02,866.639
2011-11-03,868.671
2011-11-04,870.686
2011-11-07,870.242
2011-11-08,880.56
2011-11-09,849.804
2011-11-10,851.496
2011-11-11,854.231
2011-11-14,869.998
2011-11-15,859.911
2011-11-16,859.077
2011-11-17,852.74
2011-11-18,853.256
2011-11-21,803.477
2011-11-22,790.872
2011-11-23,780.571
2011-11-24,769.196
2011-11-25,769.287
2011-11-28,805.919
2011-11-29,782.844
2011-11-30,814.322
2011-12-01,825.899
2011-12-02,824.797
2011-12-05,841.959
2011-12-06,821.307
2011-12-07,804.927
2011-12-08,805.005
2011-12-09,804.631
2011-12-12,796.146
2011-12-13,801.427
2011-12-14,788.911
2011-12-15,795.928
2011-12-16,799.22
2011-12-19,793.576
2011-12-20,802.733
2011-12-21,792.847
2011-12-22,783.977
2011-12-23,784.08
2011-12-26,803.894
2011-12-27,808.256
2011-12-28,800.059
2011-12-29,788.319
2011-12-30,785.793
2012-01-02,803.813
2012-01-03,809.226
2012-01-04,797.73
2012-01-05,802.028
2012-01-06,801.279
2012-01-09,802.432
2012-01-10,815.377
2012-01-11,807.169
2012-01-12,817.193
2012-01-13,812.981
2012-01-16,809.231
2012-01-17,824.015
2012-01-18,831.723
2012-01-19,836.706
2012-01-20,839.0
2012-01-23,833.465
2012-01-24,820.698
2012-01-25,816.285
2012-01-26,836.211
2012-01-27,833.475
2012-01-30,823.288
2012-01-31,834.41
2012-02-01,841.874
2012-02-02,843.747
2012-02-03,846.08
2012-02-06,839.535
2012-02-07,837.302
2012-02-08,835.993
2012-02-09,837.426
2012-02-10,833.77
2012-02-13,839.81
2012-02-14,837.673
2012-02-15,835.349
2012-02-16,824.129
2012-02-17,830.101
2012-02-20,835.914
2012-02-21,829.571
2012-02-22,816.228
2012-02-23,803.546
2012-02-24,799.017
2012-02-27,784.496
2012-02-28,774.281
2012-02-29,784.625
2012-03-01,787.589
2012-03-02,782.234
2012-03-05,785.473
2012-03-06,766.502
2012-03-07,768.589
2012-03-08,776.212
2012-03-09,773.498
2012-03-12,771.638
2012-03-13,780.275
2012-03-14,803.398
2012-03-15,805.423
2012-03-16,811.2
2012-03-19,816.764
2012-03-20,813.7
2012-03-21,815.294
2012-03-22,821.366
2012-03-23,825.45
2012-03-26,846.128
2012-03-27,851.225
2012-03-28,849.003
2012-03-29,833.881
2012-03-30,840.088
2012-04-02,849.636
2012-04-03,858.797
2012-04-04,852.104
2012-04-05,852.663
2012-04-06,852.663
2012-04-09,845.041
2012-04-10,849.953
2012-04-11,841.108
2012-04-12,843.972
2012-04-13,844.603
2012-04-16,836.555
2012-04-17,844.31
2012-04-18,843.279
2012-04-19,855.185
2012-04-20,856.016
2012-04-23,855.184
2012-04-24,865.823
2012-04-25,864.658
2012-04-26,864.21
2012-04-27,865.661
2012-04-30,860.364
2012-05-01,860.909
2012-05-02,850.698
2012-05-03,853.574
2012-05-04,853.089
2012-05-07,840.564
2012-05-08,843.634
2012-05-09,832.869
2012-05-10,838.866
2012-05-11,837.932
2012-05-14,819.458
2012-05-15,802.616
2012-05-16,799.334
2012-05-17,776.648
2012-05-18,779.179
2012-05-21,774.259
2012-05-22,781.516
2012-05-23,766.779
2012-05-24,768.844
2012-05-25,767.779
2012-05-28,767.058
2012-05-29,762.987
2012-05-30,755.664
2012-05-31,757.47
2012-06-01,756.549
2012-06-04,746.586
2012-06-05,751.271
2012-06-06,763.402
2012-06-07,782.12
2012-06-08,780.104
2012-06-11,773.973
2012-06-12,768.344
2012-06-13,758.803
2012-06-14,754.241
2012-06-15,758.353
2012-06-18,765.068
2012-06-19,772.276
2012-06-20,762.038
2012-06-21,748.799
2012-06-22,746.018
2012-06-25,729.153
2012-06-26,720.733
2012-06-27,721.305
2012-06-28,710.986
2012-06-29,717.373
2012-07-02,729.404
2012-07-03,731.771
2012-07-04,732.486
2012-07-05,733.531
2012-07-06,732.553
2012-07-09,720.898
2012-07-10,725.363
2012-07-11,720.201
2012-07-12,711.827
2012-07-13,715.098
2012-07-16,700.694
2012-07-17,694.158
2012-07-18,686.016
2012-07-19,711.547
2012-07-20,711.503
2012-07-23,687.16
2012-07-24,683.772
2012-07-25,686.925
2012-07-26,696.528
2012-07-27,702.08
2012-07-30,710.58
2012-07-31,719.749
2012-08-01,723.086
2012-08-02,711.359
2012-08-03,716.057
2012-08-06,727.399
2012-08-07,731.67
2012-08-08,727.896
2012-08-09,730.203
2012-08-10,729.107
2012-08-13,692.095
2012-08-14,699.039
2012-08-15,694.211
2012-08-16,707.138
2012-08-17,705.353
2012-08-20,715.461
2012-08-21,726.537
2012-08-22,721.886
2012-08-23,720.53
2012-08-24,717.272
2012-08-27,723.29
2012-08-28,722.576
2012-08-29,729.264
2012-08-30,733.655
2012-08-31,738.16
2012-09-03,732.745
2012-09-04,726.81
2012-09-05,726.741
2012-09-06,729.046
2012-09-07,737.681
2012-09-10,744.407
2012-09-11,747.845
2012-09-12,755.489
2012-09-13,754.409
2012-09-14,766.806
2012-09-17,766.235
2012-09-18,765.704
2012-09-19,767.293
2012-09-20,771.311
2012-09-21,772.013
2012-09-24,799.929
2012-09-25,803.121
2012-09-26,796.966
2012-09-27,805.716
2012-09-28,804.494
2012-10-01,806.972
2012-10-02,835.905
2012-10-03,846.771
2012-10-04,850.569
2012-10-05,854.928
2012-10-08,849.108
2012-10-09,836.506
2012-10-10,834.116
2012-10-11,847.114
2012-10-12,850.837
2012-10-15,872.748
2012-10-16,879.991
2012-10-17,883.592
2012-10-18,853.986
2012-10-19,850.381
2012-10-22,847.018
2012-10-23,821.699
2012-10-24,828.035
2012-10-25,835.142
2012-10-26,832.986
2012-10-29,821.193
2012-10-30,831.492
2012-10-31,834.592
2012-11-01,843.495
2012-11-02,839.359
2012-11-05,840.923
2012-11-06,852.191
2012-11-07,843.174
2012-11-08,838.34
2012-11-09,837.321
2012-11-12,828.35
2012-11-13,829.433
2012-11-14,820.372
2012-11-15,816.345
2012-11-16,812.839
2012-11-19,838.759
2012-11-20,841.722
2012-11-21,845.573
2012-11-22,855.758
2012-11-23,859.743
2012-11-26,876.106
2012-11-27,880.928
2012-11-28,873.7
2012-11-29,883.495
2012-11-30,885.732
2012-12-03,882.478
2012-12-04,874.772
2012-12-05,875.82
2012-12-06,870.184
2012-12-07,868.708
2012-12-10,871.878
2012-12-11,884.195
2012-12-12,892.694
2012-12-13,876.784
2012-12-14,875.929
2012-12-17,867.604
2012-12-18,878.408
2012-12-19,889.497
2012-12-20,893.249
2012-12-21,894.203
2012-12-24,869.092
2012-12-25,861.953
2012-12-26,867.527
2012-12-27,872.98
2012-12-28,871.309
2012-12-31,877.075
2013-01-01,901.335
2013-01-02,914.073
2013-01-03,888.864
2013-01-04,883.627
2013-01-07,876.021
2013-01-08,874.853
2013-01-09,879.533
2013-01-10,892.027
2013-01-11,897.735
2013-01-14,902.868
2013-01-15,892.912
2013-01-16,889.488
2013-01-17,893.903
2013-01-18,891.973
2013-01-21,877.26
2013-01-22,876.967
2013-01-23,886.461
2013-01-24,883.305
2013-01-25,882.556
2013-01-28,887.587
2013-01-29,880.454
2013-01-30,874.607
2013-01-31,879.024
2013-02-01,889.181
2013-02-04,895.364
2013-02-05,903.414
2013-02-06,903.468
2013-02-07,910.927
2013-02-08,914.413
2013-02-11,913.048
2013-02-12,921.386
2013-02-13,918.191
2013-02-14,918.118
2013-02-15,915.88
2013-02-18,918.108
2013-02-19,924.133
2013-02-20,943.096
2013-02-21,915.001
2013-02-22,908.724
2013-02-25,911.106
2013-02-26,903.052
2013-02-27,907.753
2013-02-28,915.075
2013-03-01,909.309
2013-03-04,905.096
2013-03-05,914.34
2013-03-06,917.753
2013-03-07,915.528
2013-03-08,921.085
2013-03-11,927.21
2013-03-12,931.971
2013-03-13,927.728
2013-03-14,931.677
2013-03-15,935.35
2013-03-18,935.99
2013-03-19,940.432
2013-03-20,944.53
2013-03-21,937.186
2013-03-22,941.065
2013-03-25,954.098
2013-03-26,954.94
2013-03-27,950.004
2013-03-28,948.917
2013-03-29,948.917
2013-04-01,947.938
2013-04-02,957.463
2013-04-03,952.251
2013-04-04,940.088
2013-04-05,941.19
2013-04-08,942.785
2013-04-09,945.943
2013-04-10,948.831
2013-04-11,949.977
2013-04-12,950.501
2013-04-15,951.783
2013-04-16,953.714
2013-04-17,943.671
2013-04-18,932.647
2013-04-19,932.493
2013-04-22,927.888
2013-04-23,935.578
2013-04-24,945.917
2013-04-25,942.187
2013-04-26,944.151
2013-04-29,942.067
2013-04-30,950.954
2013-05-01,950.765
2013-05-02,954.181
2013-05-03,957.522
2013-05-06,958.495
2013-05-07,963.109
2013-05-08,968.131
2013-05-09,958.027
2013-05-10,950.91
2013-05-13,943.098
2013-05-14,932.164
2013-05-15,927.216
2013-05-16,941.665
2013-05-17,933.509
2013-05-20,948.605
2013-05-21,956.379
2013-05-22,946.946
2013-05-23,931.677
2013-05-24,932.495
2013-05-27,941.631
2013-05-28,957.858
2013-05-29,953.669
2013-05-30,959.312
2013-05-31,955.221
2013-06-03,957.906
2013-06-04,962.92
2013-06-05,960.878
2013-06-06,975.414
2013-06-07,976.021
2013-06-10,975.552
2013-06-11,964.635
2013-06-12,965.008
2013-06-13,963.529
2013-06-14,967.927
2013-06-17,980.888
2013-06-18,980.085
2013-06-19,972.327
2013-06-20,947.262
2013-06-21,946.302
2013-06-24,929.105
2013-06-25,941.82
2013-06-26,938.681
2013-06-27,935.676
2013-06-28,931.859
2013-07-01,942.072
2013-07-02,943.705
2013-07-03,937.075
2013-07-04,938.904
2013-07-05,932.561
2013-07-08,940.501
2013-07-09,940.001
2013-07-10,948.987
2013-07-11,966.62
2013-07-12,968.836
2013-07-15,982.787
2013-07-16,986.993
2013-07-17,987.897
2013-07-18,991.398
2013-07-19,995.077
2013-07-22,995.292
2013-07-23,985.873
2013-07-24,986.237
2013-07-25,979.767
2013-07-26,981.382
2013-07-29,979.299
2013-07-30,979.569
2013-07-31,988.517
2013-08-01,995.812
2013-08-02,994.5
2013-08-05,996.943
2013-08-06,997.494
2013-08-07,996.446
2013-08-08,1002.279
2013-08-09,1002.067
2013-08-12,992.482
2013-08-13,999.418
2013-08-14,994.126
2013-08-15,990.103
2013-08-16,992.187
2013-08-19,996.821
2013-08-20,1002.363
2013-08-21,994.731
2013-08-22,988.178
2013-08-23,988.508
2013-08-26,963.37
2013-08-27,923.72
2013-08-28,934.503
2013-08-29,956.419
2013-08-30,958.521
2013-09-02,969.086
2013-09-03,952.065
2013-09-04,950.811
2013-09-05,948.143
2013-09-06,949.898
2013-09-09,954.84
2013-09-10,980.109
2013-09-11,989.611
2013-09-12,988.724
2013-09-13,988.013
2013-09-16,1015.425
2013-09-17,1022.974
2013-09-18,1024.942
2013-09-19,1038.516
2013-09-20,1030.98
2013-09-23,1043.651
2013-09-24,1042.175
2013-09-25,1037.413
2013-09-26,1036.291
2013-09-27,1037.019
2013-09-30,1059.275
2013-10-01,1067.723
2013-10-02,1058.502
2013-10-03,1038.469
2013-10-04,1038.966
2013-10-07,1053.444
2013-10-08,1052.799
2013-10-09,1054.374
2013-10-10,1057.479
2013-10-11,1060.282
2013-10-14,1062.431
2013-10-15,1056.804
2013-10-16,1060.13
2013-10-17,1060.681
2013-10-18,1060.44
2013-10-21,1066.512
2013-10-22,1082.736
2013-10-23,1065.292
2013-10-24,1061.067
2013-10-25,1060.42
2013-10-28,1056.459
2013-10-29,1064.805
2013-10-30,1061.042
2013-10-31,1063.473
2013-11-01,1058.555
2013-11-04,1063.247
2013-11-05,1055.72
2013-11-06,1069.616
2013-11-07,1068.563
2013-11-08,1069.771
2013-11-11,1072.253
2013-11-12,1071.722
2013-11-13,1070.847
2013-11-14,1078.756
2013-11-15,1078.281
2013-11-18,1098.418
2013-11-19,1095.547
2013-11-20,1083.984
2013-11-21,1070.984
2013-11-22,1071.194
2013-11-25,1077.561
2013-11-26,1078.683
2013-11-27,1080.784
2013-11-28,1090.18
2013-11-29,1091.093
2013-12-02,1104.163
2013-12-03,1096.06
2013-12-04,1091.927
2013-12-05,1100.158
2013-12-06,1105.013
2013-12-09,1113.178
2013-12-10,1094.403
2013-12-11,1090.585
2013-12-12,1082.61
2013-12-13,1084.049
2013-12-16,1089.819
2013-12-17,1087.921
2013-12-18,1088.852
2013-12-19,1086.423
2013-12-20,1085.403
2013-12-23,1123.355
2013-12-24,1118.284
2013-12-25,1117.237
2013-12-26,1107.51
2013-12-27,1112.382
2013-12-30,1105.621
2013-12-31,1119.02
2014-01-01,1128.738
2014-01-02,1103.188
2014-01-03,1098.297
2014-01-06,1102.581
2014-01-07,1110.749
2014-01-08,1109.144
2014-01-09,1104.498
2014-01-10,1108.602
2014-01-13,1122.085
2014-01-14,1123.025
2014-01-15,1122.319
2014-01-16,1118.964
2014-01-17,1117.538
2014-01-20,1093.803
2014-01-21,1097.723
2014-01-22,1100.485
2014-01-23,1097.15
2014-01-24,1093.366
2014-01-27,1083.622
2014-01-28,1077.56
2014-01-29,1072.223
2014-01-30,1066.562
2014-01-31,1058.397
2014-02-03,1049.304
2014-02-04,1048.89
2014-02-05,1054.334
2014-02-06,1058.42
2014-02-07,1057.791
2014-02-10,1069.469
2014-02-11,1079.495
2014-02-12,1078.49
2014-02-13,1081.992
2014-02-14,1080.467
2014-02-17,1086.558
2014-02-18,1084.903
2014-02-19,1080.682
2014-02-20,1076.249
2014-02-21,1078.785
2014-02-24,1079.564
2014-02-25,1080.677
2014-02-26,1091.019
2014-02-27,1100.356
2014-02-28,1105.736
2014-03-03,1099.728
2014-03-04,1114.174
2014-03-05,1112.585
2014-03-06,1120.803
2014-03-07,1119.606
2014-03-10,1116.733
2014-03-11,1124.456
2014-03-12,1118.174
2014-03-13,1123.081
2014-03-14,1123.633
2014-03-17,1127.804
2014-03-18,1128.312
2014-03-19,1133.158
2014-03-20,1122.073
2014-03-21,1122.847
2014-03-24,1133.05
2014-03-25,1143.233
2014-03-26,1140.954
2014-03-27,1137.284
2014-03-28,1136.862
2014-03-31,1142.027
2014-04-01,1153.076
2014-04-02,1152.935
2014-04-03,1155.658
2014-04-04,1152.969
2014-04-07,1150.156
2014-04-08,1152.649
2014-04-09,1156.195
2014-04-10,1159.335
2014-04-11,1160.088
2014-04-14,1150.652
2014-04-15,1150.155
2014-04-16,1158.207
2014-04-17,1148.786
2014-04-18,1148.786
2014-04-21,1147.713
2014-04-22,1148.365
2014-04-23,1142.419
2014-04-24,1142.275
2014-04-25,1144.365
2014-04-28,1139.55
2014-04-29,1140.674
2014-04-30,1136.517
2014-05-01,1136.792
2014-05-02,1137.038
2014-05-05,1132.177
2014-05-06,1135.51
2014-05-07,1136.958
2014-05-08,1133.439
2014-05-09,1130.257
2014-05-12,1133.769
2014-05-13,1141.76
2014-05-14,1145.974
2014-05-15,1141.398
2014-05-16,1139.831
2014-05-19,1140.372
2014-05-20,1130.271
2014-05-21,1127.359
2014-05-22,1123.212
2014-05-23,1124.051
2014-05-26,1140.255
2014-05-27,1138.417
2014-05-28,1134.804
2014-05-29,1133.287
2014-05-30,1133.091
2014-06-02,1136.557
2014-06-03,1134.842
2014-06-04,1134.434
2014-06-05,1137.273
2014-06-06,1140.412
2014-06-09,1147.261
2014-06-10,1142.432
2014-06-11,1137.363
2014-06-12,1133.575
2014-06-13,1134.888
2014-06-16,1136.13
2014-06-17,1136.206
2014-06-18,1137.842
2014-06-19,1147.044
2014-06-20,1144.714
2014-06-23,1147.318
2014-06-24,1148.407
2014-06-25,1135.26
2014-06-26,1130.856
2014-06-27,1130.311
2014-06-30,1133.693
2014-07-01,1129.4
2014-07-02,1123.782
2014-07-03,1137.216
2014-07-04,1137.332
2014-07-07,1112.063
2014-07-08,1102.448
2014-07-09,1114.307
2014-07-10,1112.748
2014-07-11,1113.853
2014-07-14,1136.787
2014-07-15,1134.943
2014-07-16,1137.479
2014-07-17,1142.3
2014-07-18,1136.421
2014-07-21,1131.096
2014-07-22,1134.361
2014-07-23,1130.76
2014-07-24,1131.747
2014-07-25,1127.366
2014-07-28,1124.128
2014-07-29,1124.094
2014-07-30,1125.425
2014-07-31,1122.921
2014-08-01,1123.872
2014-08-04,1130.488
2014-08-05,1129.414
2014-08-06,1123.276
2014-08-07,1106.91
2014-08-08,1106.32
2014-08-11,1111.374
2014-08-12,1104.032
2014-08-13,1108.023
2014-08-14,1109.241
2014-08-15,1104.17
2014-08-18,1086.824
2014-08-19,1080.451
2014-08-20,1074.805
2014-08-21,1083.541
2014-08-22,1079.189
2014-08-25,1070.255
2014-08-26,1079.515
2014-08-27,1100.261
2014-08-28,1098.806
2014-08-29,1097.436
2014-09-01,1102.597
2014-09-02,1108.146
2014-09-03,1117.099
2014-09-04,1114.199
2014-09-05,1111.014
2014-09-08,1121.597
2014-09-09,1107.557
2014-09-10,1110.05
2014-09-11,1106.608
2014-09-12,1106.517
2014-09-15,1102.931
2014-09-16,1098.929
2014-09-17,1108.248
2014-09-18,1110.282
2014-09-19,1108.212
2014-09-22,1110.727
2014-09-23,1111.563
2014-09-24,1108.701
2014-09-25,1108.414
2014-09-26,1105.237
2014-09-29,1099.027
2014-09-30,1099.129
2014-10-01,1103.001
2014-10-02,1097.229
2014-10-03,1090.24
2014-10-06,1101.507
2014-10-07,1095.282
2014-10-08,1091.369
2014-10-09,1099.029
2014-10-10,1089.7
2014-10-13,1072.855
2014-10-14,1066.152
2014-10-15,1077.671
2014-10-16,1078.471
2014-10-17,1071.959
2014-10-20,1058.721
2014-10-21,1064.526
2014-10-22,1057.765
2014-10-23,1049.453
2014-10-24,1047.621
2014-10-27,1048.019
2014-10-28,1053.704
2014-10-29,1046.66
2014-10-30,1020.359
2014-10-31,1013.592
2014-11-03,1018.442
2014-11-04,1025.142
2014-11-05,1026.182
2014-11-06,1029.927
2014-11-07,1026.546
2014-11-10,1029.953
2014-11-11,1010.237
2014-11-12,1014.923
2014-11-13,1013.944
2014-11-14,1009.464
2014-11-17,1011.501
2014-11-18,1007.863
2014-11-19,1012.243
2014-11-20,1007.281
2014-11-21,1004.34
2014-11-24,994.821
2014-11-25,1001.688
2014-11-26,1012.902
2014-11-27,1013.13
2014-11-28,1012.974
2014-12-01,1003.15
2014-12-02,988.983
2014-12-03,992.818
2014-12-04,999.347
2014-12-05,993.136
2014-12-08,1003.095
2014-12-09,1001.817
2014-12-10,1002.895
2014-12-11,1008.067
2014-12-12,1012.53
2014-12-15,1001.918
2014-12-16,993.185
2014-12-17,991.839
2014-12-18,989.691
2014-12-19,996.094
2014-12-22,994.791
2014-12-23,987.338
2014-12-24,980.686
2014-12-25,982.475
2014-12-26,984.357
2014-12-29,975.8
2014-12-30,976.51
2014-12-31,988.217
2015-01-01,989.299
2015-01-02,978.065
2015-01-05,965.002
2015-01-06,965.168
2015-01-07,957.093
2015-01-08,965.226
2015-01-09,968.581
2015-01-12,965.561
2015-01-13,974.061
2015-01-14,985.773
2015-01-15,978.144
2015-01-16,977.036
2015-01-19,970.958
2015-01-20,966.284
2015-01-21,964.291
2015-01-22,958.288
2015-01-23,943.775
2015-01-26,947.431
2015-01-27,960.735
2015-01-28,962.604
2015-01-29,963.986
2015-01-30,964.269
2015-02-02,963.141
2015-02-03,987.472
2015-02-04,982.445
2015-02-05,992.773
2015-02-06,986.126
2015-02-09,990.224
2015-02-10,1001.483
2015-02-11,993.786
2015-02-12,991.92
2015-02-13,991.207
2015-02-16,1019.645
2015-02-17,1016.363
2015-02-18,1023.641
2015-02-19,1032.999
2015-02-20,1028.811
2015-02-23,1031.105
2015-02-24,1013.29
2015-02-25,1023.309
2015-02-26,1025.553
2015-02-27,1017.13
2015-03-02,1028.488
2015-03-03,1034.072
2015-03-04,1030.806
2015-03-05,1030.664
2015-03-06,1022.344
2015-03-09,1035.97
2015-03-10,1019.085
2015-03-11,1028.492
2015-03-12,1028.989
2015-03-13,1020.226
2015-03-16,1019.291
2015-03-17,1020.017
2015-03-18,1023.129
2015-03-19,1038.387
2015-03-20,1031.861
2015-03-23,1065.984
2015-03-24,1078.963
2015-03-25,1077.186
2015-03-26,1063.043
2015-03-27,1061.166
2015-03-30,1076.936
2015-03-31,1072.175
2015-04-01,1085.222
2015-04-02,1094.513
2015-04-03,1094.513
2015-04-06,1111.029
2015-04-07,1114.13
2015-04-08,1108.621
2015-04-09,1103.528
2015-04-10,1093.016
2015-04-13,1091.465
2015-04-14,1090.747
2015-04-15,1091.196
2015-04-16,1101.018
2015-04-17,1106.206
2015-04-20,1105.976
2015-04-21,1107.008
2015-04-22,1109.818
2015-04-23,1110.762
2015-04-24,1117.149
2015-04-27,1127.628
2015-04-28,1131.284
2015-04-29,1120.282
2015-04-30,1120.094
2015-05-01,1115.202
