Date,NEW ZEALAND IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-08,731.309
2010-09-09,722.838
2010-09-10,727.149
2010-09-13,740.736
2010-09-14,745.429
2010-09-15,741.708
2010-09-16,732.526
2010-09-17,735.463
2010-09-20,743.161
2010-09-21,742.84
2010-09-22,748.893
2010-09-23,739.649
2010-09-24,740.441
2010-09-27,747.526
2010-09-28,750.624
2010-09-29,752.408
2010-09-30,736.715
2010-10-01,753.68
2010-10-04,755.15
2010-10-05,758.028
2010-10-06,765.739
2010-10-07,764.137
2010-10-08,766.578
2010-10-11,765.836
2010-10-12,765.667
2010-10-13,775.86
2010-10-14,784.455
2010-10-15,777.929
2010-10-18,778.871
2010-10-19,766.221
2010-10-20,768.3
2010-10-21,770.77
2010-10-22,773.916
2010-10-25,782.008
2010-10-26,774.145
2010-10-27,763.461
2010-10-28,779.144
2010-10-29,790.276
2010-11-01,791.245
2010-11-02,798.822
2010-11-03,805.64
2010-11-04,831.738
2010-11-05,826.507
2010-11-08,817.424
2010-11-09,826.86
2010-11-10,821.976
2010-11-11,818.871
2010-11-12,812.191
2010-11-15,820.626
2010-11-16,810.525
2010-11-17,808.255
2010-11-18,812.919
2010-11-19,812.32
2010-11-22,815.199
2010-11-23,801.9
2010-11-24,804.785
2010-11-25,799.329
2010-11-26,789.124
2010-11-29,788.871
2010-11-30,781.632
2010-12-01,781.322
2010-12-02,794.302
2010-12-03,801.312
2010-12-06,802.39
2010-12-07,800.162
2010-12-08,785.829
2010-12-09,776.81
2010-12-10,775.129
2010-12-13,785.585
2010-12-14,783.194
2010-12-15,779.144
2010-12-16,766.833
2010-12-17,775.617
2010-12-20,779.582
2010-12-21,789.972
2010-12-22,788.944
2010-12-23,795.126
2010-12-24,794.72
2010-12-27,795.411
2010-12-28,803.545
2010-12-29,807.459
2010-12-30,812.865
2010-12-31,822.206
2011-01-03,815.891
2011-01-04,808.418
2011-01-05,804.425
2011-01-06,802.68
2011-01-07,803.556
2011-01-10,805.343
2011-01-11,807.847
2011-01-12,811.041
2011-01-13,833.018
2011-01-14,829.112
2011-01-17,832.051
2011-01-18,829.499
2011-01-19,831.471
2011-01-20,808.755
2011-01-21,817.68
2011-01-24,825.055
2011-01-25,829.724
2011-01-26,830.606
2011-01-27,835.761
2011-01-28,839.513
2011-01-31,830.476
2011-02-01,834.011
2011-02-02,835.974
2011-02-03,824.412
2011-02-04,832.783
2011-02-07,832.773
2011-02-08,836.176
2011-02-09,834.272
2011-02-10,822.477
2011-02-11,813.536
2011-02-14,817.432
2011-02-15,818.186
2011-02-16,816.223
2011-02-17,824.077
2011-02-18,833.897
2011-02-21,822.435
2011-02-22,804.118
2011-02-23,805.606
2011-02-24,799.967
2011-02-25,801.426
2011-02-28,803.025
2011-03-01,812.321
2011-03-02,804.768
2011-03-03,804.659
2011-03-04,804.432
2011-03-07,804.368
2011-03-08,800.395
2011-03-09,796.229
2011-03-10,784.517
2011-03-11,788.69
2011-03-14,776.364
2011-03-15,759.041
2011-03-16,764.001
2011-03-17,754.425
2011-03-18,763.6
2011-03-21,767.852
2011-03-22,779.63
2011-03-23,782.192
2011-03-24,798.045
2011-03-25,799.926
2011-03-28,805.41
2011-03-29,812.252
2011-03-30,819.239
2011-03-31,822.996
2011-04-01,831.68
2011-04-04,836.312
2011-04-05,842.688
2011-04-06,844.334
2011-04-07,840.295
2011-04-08,842.061
2011-04-11,847.613
2011-04-12,843.719
2011-04-13,848.915
2011-04-14,844.842
2011-04-15,853.79
2011-04-18,850.674
2011-04-19,846.711
2011-04-20,872.369
2011-04-21,877.658
2011-04-22,877.658
2011-04-25,876.068
2011-04-26,881.115
2011-04-27,877.152
2011-04-28,887.608
2011-04-29,897.805
2011-05-02,896.443
2011-05-03,882.623
2011-05-04,875.467
2011-05-05,871.244
2011-05-06,885.271
2011-05-09,879.822
2011-05-10,891.264
2011-05-11,901.35
2011-05-12,897.87
2011-05-13,890.054
2011-05-16,893.719
2011-05-17,893.379
2011-05-18,906.82
2011-05-19,902.053
2011-05-20,905.326
2011-05-23,893.224
2011-05-24,921.125
2011-05-25,928.772
2011-05-26,927.39
2011-05-27,931.915
2011-05-30,942.426
2011-05-31,949.752
2011-06-01,948.613
2011-06-02,932.109
2011-06-03,920.788
2011-06-06,924.528
2011-06-07,929.153
2011-06-08,934.311
2011-06-09,935.508
2011-06-10,931.331
2011-06-13,910.466
2011-06-14,928.413
2011-06-15,928.889
2011-06-16,910.96
2011-06-17,912.939
2011-06-20,916.459
2011-06-21,917.2
2011-06-22,922.142
2011-06-23,920.607
2011-06-24,921.252
2011-06-27,906.073
2011-06-28,909.909
2011-06-29,915.945
2011-06-30,928.911
2011-07-01,942.085
2011-07-04,943.887
2011-07-05,941.82
2011-07-06,934.737
2011-07-07,943.526
2011-07-08,946.068
2011-07-11,930.26
2011-07-12,922.611
2011-07-13,939.64
2011-07-14,945.695
2011-07-15,949.885
2011-07-18,948.343
2011-07-19,967.89
2011-07-20,967.999
2011-07-21,984.731
2011-07-22,999.39
2011-07-25,992.824
2011-07-26,992.343
2011-07-27,996.235
2011-07-28,997.937
2011-07-29,994.995
2011-08-01,999.989
2011-08-02,1000.892
2011-08-03,984.244
2011-08-04,973.666
2011-08-05,931.093
2011-08-08,892.687
2011-08-09,857.397
2011-08-10,871.315
2011-08-11,886.528
2011-08-12,893.334
2011-08-15,911.961
2011-08-16,931.041
2011-08-17,940.039
2011-08-18,920.638
2011-08-19,928.945
2011-08-22,938.717
2011-08-23,942.354
2011-08-24,945.618
2011-08-25,949.456
2011-08-26,955.938
2011-08-29,972.408
2011-08-30,983.985
2011-08-31,982.633
2011-09-01,975.886
2011-09-02,965.372
2011-09-05,944.568
2011-09-06,933.105
2011-09-07,950.099
2011-09-08,963.025
2011-09-09,949.652
2011-09-12,933.896
2011-09-13,946.053
2011-09-14,939.788
2011-09-15,950.513
2011-09-16,961.176
2011-09-19,950.823
2011-09-20,960.897
2011-09-21,956.685
2011-09-22,920.718
2011-09-23,914.282
2011-09-26,879.989
2011-09-27,919.038
2011-09-28,905.192
2011-09-29,899.184
2011-09-30,899.267
2011-10-03,888.258
2011-10-04,878.46
2011-10-05,888.074
2011-10-06,896.549
2011-10-07,912.397
2011-10-10,914.156
2011-10-11,914.307
2011-10-12,935.879
2011-10-13,922.228
2011-10-14,936.425
2011-10-17,931.478
2011-10-18,921.659
2011-10-19,934.647
2011-10-20,924.886
2011-10-21,934.04
2011-10-24,940.041
2011-10-25,931.309
2011-10-26,922.193
2011-10-27,948.177
2011-10-28,958.54
2011-10-31,947.875
2011-11-01,935.683
2011-11-02,934.691
2011-11-03,932.532
2011-11-04,943.448
2011-11-07,950.156
2011-11-08,955.042
2011-11-09,942.653
2011-11-10,927.941
2011-11-11,939.671
2011-11-14,919.066
2011-11-15,911.2
2011-11-16,893.763
2011-11-17,884.731
2011-11-18,868.464
2011-11-21,857.929
2011-11-22,862.674
2011-11-23,873.035
2011-11-24,867.471
2011-11-25,857.947
2011-11-28,878.156
2011-11-29,888.923
2011-11-30,916.713
2011-12-01,911.176
2011-12-02,911.356
2011-12-05,918.361
2011-12-06,914.08
2011-12-07,915.393
2011-12-08,916.818
2011-12-09,912.406
2011-12-12,912.571
2011-12-13,910.729
2011-12-14,887.56
2011-12-15,886.853
2011-12-16,896.611
2011-12-19,877.244
2011-12-20,890.838
2011-12-21,890.037
2011-12-22,892.897
2011-12-23,898.934
2011-12-26,898.934
2011-12-27,896.203
2011-12-28,903.455
2011-12-29,903.571
2011-12-30,923.738
2012-01-02,923.738
2012-01-03,935.994
2012-01-04,922.968
2012-01-05,919.613
2012-01-06,913.413
2012-01-09,912.543
2012-01-10,927.616
2012-01-11,926.807
2012-01-12,920.87
2012-01-13,923.221
2012-01-16,925.807
2012-01-17,938.475
2012-01-18,957.206
2012-01-19,954.571
2012-01-20,961.902
2012-01-23,975.639
2012-01-24,971.223
2012-01-25,978.007
2012-01-26,1001.024
2012-01-27,1005.702
2012-01-30,1006.784
2012-01-31,1010.66
2012-02-01,1026.657
2012-02-02,1032.875
2012-02-03,1039.108
2012-02-06,1033.403
2012-02-07,1036.792
2012-02-08,1041.23
2012-02-09,1040.354
2012-02-10,1035.058
2012-02-13,1037.769
2012-02-14,1035.494
2012-02-15,1031.812
2012-02-16,1019.048
2012-02-17,1024.538
2012-02-20,1038.434
2012-02-21,1040.446
2012-02-22,1022.471
2012-02-23,1027.805
2012-02-24,1027.999
2012-02-27,1028.421
2012-02-28,1024.614
2012-02-29,1038.322
2012-03-01,1039.983
2012-03-02,1047.272
2012-03-05,1034.766
2012-03-06,1029.467
2012-03-07,1042.704
2012-03-08,1055.366
2012-03-09,1072.903
2012-03-12,1073.612
2012-03-13,1090.297
2012-03-14,1082.52
2012-03-15,1112.196
2012-03-16,1102.088
2012-03-19,1099.856
2012-03-20,1097.247
2012-03-21,1093.202
2012-03-22,1084.006
2012-03-23,1088.664
2012-03-26,1105.785
2012-03-27,1117.245
2012-03-28,1110.032
2012-03-29,1107.434
2012-03-30,1113.213
2012-04-02,1113.821
2012-04-03,1108.27
2012-04-04,1092.203
2012-04-05,1087.754
2012-04-06,1087.754
2012-04-09,1094.879
2012-04-10,1088.135
2012-04-11,1092.016
2012-04-12,1109.667
2012-04-13,1107.039
2012-04-16,1101.238
2012-04-17,1103.672
2012-04-18,1109.663
2012-04-19,1107.27
2012-04-20,1099.901
2012-04-23,1100.462
2012-04-24,1116.517
2012-04-25,1115.762
2012-04-26,1111.357
2012-04-27,1121.856
2012-04-30,1128.564
2012-05-01,1135.21
2012-05-02,1140.673
2012-05-03,1105.532
2012-05-04,1079.623
2012-05-07,1075.853
2012-05-08,1067.788
2012-05-09,1073.679
2012-05-10,1082.867
2012-05-11,1071.846
2012-05-14,1070.079
2012-05-15,1050.609
2012-05-16,1031.397
2012-05-17,1033.907
2012-05-18,1017.003
2012-05-21,1021.701
2012-05-22,1044.249
2012-05-23,1008.551
2012-05-24,1010.599
2012-05-25,1008.231
2012-05-28,1010.179
2012-05-29,1025.432
2012-05-30,1015.349
2012-05-31,1010.404
2012-06-01,992.732
2012-06-04,1001.524
2012-06-05,989.722
2012-06-06,1025.464
2012-06-07,1029.98
2012-06-08,1015.844
2012-06-11,1029.761
2012-06-12,1019.488
2012-06-13,1009.046
2012-06-14,1023.759
2012-06-15,1044.102
2012-06-18,1053.456
2012-06-19,1067.741
2012-06-20,1055.707
2012-06-21,1037.15
2012-06-22,1028.807
2012-06-25,1024.123
2012-06-26,1020.004
2012-06-27,1019.277
2012-06-28,1017.966
2012-06-29,1037.792
2012-07-02,1054.6
2012-07-03,1066.852
2012-07-04,1080.044
2012-07-05,1077.781
2012-07-06,1068.325
2012-07-09,1066.798
2012-07-10,1061.366
2012-07-11,1064.223
2012-07-12,1059.455
2012-07-13,1060.14
2012-07-16,1044.462
2012-07-17,1038.297
2012-07-18,1048.96
2012-07-19,1056.862
2012-07-20,1046.091
2012-07-23,1033.057
2012-07-24,1032.794
2012-07-25,1029.224
2012-07-26,1059.858
2012-07-27,1070.662
2012-07-30,1082.261
2012-07-31,1098.279
2012-08-01,1094.648
2012-08-02,1106.329
2012-08-03,1112.635
2012-08-06,1125.879
2012-08-07,1129.18
2012-08-08,1122.369
2012-08-09,1121.473
2012-08-10,1121.797
2012-08-13,1126.365
2012-08-14,1125.801
2012-08-15,1136.145
2012-08-16,1127.291
2012-08-17,1127.473
2012-08-20,1138.967
2012-08-21,1158.016
2012-08-22,1128.524
2012-08-23,1141.779
2012-08-24,1112.419
2012-08-27,1113.619
2012-08-28,1110.173
2012-08-29,1103.157
2012-08-30,1102.163
2012-08-31,1119.712
2012-09-03,1111.025
2012-09-04,1101.591
2012-09-05,1102.874
2012-09-06,1120.801
2012-09-07,1139.278
2012-09-10,1139.164
2012-09-11,1158.575
2012-09-12,1170.601
2012-09-13,1178.483
2012-09-14,1195.033
2012-09-17,1197.91
2012-09-18,1195.334
2012-09-19,1194.475
2012-09-20,1195.75
2012-09-21,1201.135
2012-09-24,1188.574
2012-09-25,1204.241
2012-09-26,1189.818
2012-09-27,1203.786
2012-09-28,1210.195
2012-10-01,1213.591
2012-10-02,1230.633
2012-10-03,1228.523
2012-10-04,1224.04
2012-10-05,1243.745
2012-10-08,1239.033
2012-10-09,1228.783
2012-10-10,1213.049
2012-10-11,1217.148
2012-10-12,1220.353
2012-10-15,1230.371
2012-10-16,1236.991
2012-10-17,1251.554
2012-10-18,1265.069
2012-10-19,1248.219
2012-10-22,1248.143
2012-10-23,1244.503
2012-10-24,1244.349
2012-10-25,1249.03
2012-10-26,1242.596
2012-10-29,1226.718
2012-10-30,1220.578
2012-10-31,1229.286
2012-11-01,1226.023
2012-11-02,1228.001
2012-11-05,1222.921
2012-11-06,1232.195
2012-11-07,1237.14
2012-11-08,1227.537
2012-11-09,1222.389
2012-11-12,1246.342
2012-11-13,1239.405
2012-11-14,1214.964
2012-11-15,1217.567
2012-11-16,1216.236
2012-11-19,1229.477
2012-11-20,1240.611
2012-11-21,1234.533
2012-11-22,1251.234
2012-11-23,1271.002
2012-11-26,1271.758
2012-11-27,1266.52
2012-11-28,1264.519
2012-11-29,1263.137
2012-11-30,1265.627
2012-12-03,1270.852
2012-12-04,1266.475
2012-12-05,1262.964
2012-12-06,1284.781
2012-12-07,1301.249
2012-12-10,1306.288
2012-12-11,1317.134
2012-12-12,1306.437
2012-12-13,1301.332
2012-12-14,1297.813
2012-12-17,1290.284
2012-12-18,1288.1
2012-12-19,1301.451
2012-12-20,1313.013
2012-12-21,1282.566
2012-12-24,1286.837
2012-12-25,1286.837
2012-12-26,1278.007
2012-12-27,1287.026
2012-12-28,1292.735
2012-12-31,1296.797
2013-01-01,1296.797
2013-01-02,1310.237
2013-01-03,1311.652
2013-01-04,1303.532
2013-01-07,1313.504
2013-01-08,1315.477
2013-01-09,1328.119
2013-01-10,1347.172
2013-01-11,1348.954
2013-01-14,1361.005
2013-01-15,1365.018
2013-01-16,1365.678
2013-01-17,1383.091
2013-01-18,1367.896
2013-01-21,1381.511
2013-01-22,1390.321
2013-01-23,1394.436
2013-01-24,1385.341
2013-01-25,1388.668
2013-01-28,1379.001
2013-01-29,1388.288
2013-01-30,1400.94
2013-01-31,1424.351
2013-02-01,1424.939
2013-02-04,1416.73
2013-02-05,1392.037
2013-02-06,1391.211
2013-02-07,1367.345
2013-02-08,1383.503
2013-02-11,1377.281
2013-02-12,1387.807
2013-02-13,1386.727
2013-02-14,1402.924
2013-02-15,1386.169
2013-02-18,1397.518
2013-02-19,1418.219
2013-02-20,1368.116
2013-02-21,1341.33
2013-02-22,1362.24
2013-02-25,1373.383
2013-02-26,1354.831
2013-02-27,1367.487
2013-02-28,1394.72
2013-03-01,1386.76
2013-03-04,1362.764
2013-03-05,1380.102
2013-03-06,1393.923
2013-03-07,1398.944
2013-03-08,1394.761
2013-03-11,1405.332
2013-03-12,1403.266
2013-03-13,1382.553
2013-03-14,1393.216
2013-03-15,1403.745
2013-03-18,1377.844
2013-03-19,1369.501
2013-03-20,1363.982
2013-03-21,1386.247
2013-03-22,1384.947
2013-03-25,1378.177
2013-03-26,1376.931
2013-03-27,1401.312
2013-03-28,1405.331
2013-03-29,1405.331
2013-04-01,1403.906
2013-04-02,1404.479
2013-04-03,1414.789
2013-04-04,1418.263
2013-04-05,1428.003
2013-04-08,1423.035
2013-04-09,1426.12
2013-04-10,1445.103
2013-04-11,1457.295
2013-04-12,1453.682
2013-04-15,1434.651
2013-04-16,1423.739
2013-04-17,1432.144
2013-04-18,1419.555
2013-04-19,1421.475
2013-04-22,1429.578
2013-04-23,1445.621
2013-04-24,1458.644
2013-04-25,1471.419
2013-04-26,1465.783
2013-04-29,1482.58
2013-04-30,1493.133
2013-05-01,1468.296
2013-05-02,1457.89
2013-05-03,1436.141
2013-05-06,1444.509
2013-05-07,1456.453
2013-05-08,1451.27
2013-05-09,1465.165
2013-05-10,1449.061
2013-05-13,1444.75
2013-05-14,1437.018
2013-05-15,1434.16
2013-05-16,1421.395
2013-05-17,1373.688
2013-05-20,1374.681
2013-05-21,1371.085
2013-05-22,1373.306
2013-05-23,1377.899
2013-05-24,1359.664
2013-05-27,1343.52
2013-05-28,1341.236
2013-05-29,1351.581
2013-05-30,1342.151
2013-05-31,1327.063
2013-06-03,1342.041
2013-06-04,1313.727
2013-06-05,1305.378
2013-06-06,1309.846
2013-06-07,1292.422
2013-06-10,1299.938
2013-06-11,1290.23
2013-06-12,1305.704
2013-06-13,1296.374
2013-06-14,1315.552
2013-06-17,1317.721
2013-06-18,1313.112
2013-06-19,1313.863
2013-06-20,1248.356
2013-06-21,1239.809
2013-06-24,1236.219
2013-06-25,1217.527
2013-06-26,1263.496
2013-06-27,1265.537
2013-06-28,1255.052
2013-07-01,1262.856
2013-07-02,1268.523
2013-07-03,1271.511
2013-07-04,1291.411
2013-07-05,1273.885
2013-07-08,1295.82
2013-07-09,1310.851
2013-07-10,1310.486
2013-07-11,1303.738
2013-07-12,1309.818
2013-07-15,1329.29
2013-07-16,1333.033
2013-07-17,1326.907
2013-07-18,1321.075
2013-07-19,1324.503
2013-07-22,1331.81
2013-07-23,1343.975
2013-07-24,1345.305
2013-07-25,1353.999
2013-07-26,1358.829
2013-07-29,1345.086
2013-07-30,1322.987
2013-07-31,1314.306
2013-08-01,1305.406
2013-08-02,1318.653
2013-08-05,1309.94
2013-08-06,1328.453
2013-08-07,1332.813
2013-08-08,1346.276
2013-08-09,1343.855
2013-08-12,1336.262
2013-08-13,1319.471
2013-08-14,1335.724
2013-08-15,1334.264
2013-08-16,1338.034
2013-08-19,1334.946
2013-08-20,1324.524
2013-08-21,1326.766
2013-08-22,1312.372
2013-08-23,1300.538
2013-08-26,1320.891
2013-08-27,1309.191
2013-08-28,1303.945
2013-08-29,1305.368
2013-08-30,1309.045
2013-09-02,1334.635
2013-09-03,1339.877
2013-09-04,1352.73
2013-09-05,1347.052
2013-09-06,1362.825
2013-09-09,1367.51
2013-09-10,1378.87
2013-09-11,1382.268
2013-09-12,1391.427
2013-09-13,1396.111
2013-09-16,1415.154
2013-09-17,1427.689
2013-09-18,1428.647
2013-09-19,1473.194
2013-09-20,1459.954
2013-09-23,1455.971
2013-09-24,1443.886
2013-09-25,1461.723
2013-09-26,1470.83
2013-09-27,1477.963
2013-09-30,1471.682
2013-10-01,1456.435
2013-10-02,1463.882
2013-10-03,1471.482
2013-10-04,1479.349
2013-10-07,1473.414
2013-10-08,1469.623
2013-10-09,1459.061
2013-10-10,1452.784
2013-10-11,1470.179
2013-10-14,1474.712
2013-10-15,1486.158
2013-10-16,1489.23
2013-10-17,1509.436
2013-10-18,1504.78
2013-10-21,1506.111
2013-10-22,1522.751
2013-10-23,1524.315
2013-10-24,1501.788
2013-10-25,1496.667
2013-10-28,1494.772
2013-10-29,1479.02
2013-10-30,1485.451
2013-10-31,1508.604
2013-11-01,1497.348
2013-11-04,1506.821
2013-11-05,1515.645
2013-11-06,1528.047
2013-11-07,1503.307
2013-11-08,1504.56
2013-11-11,1491.698
2013-11-12,1490.995
2013-11-13,1494.211
2013-11-14,1502.457
2013-11-15,1503.151
2013-11-18,1504.059
2013-11-19,1486.034
2013-11-20,1476.044
2013-11-21,1450.12
2013-11-22,1441.796
2013-11-25,1443.087
2013-11-26,1428.033
2013-11-27,1419.926
2013-11-28,1423.211
2013-11-29,1417.473
2013-12-02,1422.052
2013-12-03,1425.027
2013-12-04,1400.779
2013-12-05,1412.494
2013-12-06,1433.15
2013-12-09,1447.209
2013-12-10,1441.894
2013-12-11,1419.653
2013-12-12,1428.331
2013-12-13,1436.757
2013-12-16,1454.623
2013-12-17,1442.529
2013-12-18,1422.501
2013-12-19,1426.123
2013-12-20,1423.22
2013-12-23,1435.387
2013-12-24,1443.03
2013-12-25,1443.03
2013-12-26,1436.689
2013-12-27,1448.19
2013-12-30,1448.021
2013-12-31,1440.591
2014-01-01,1440.591
2014-01-02,1437.528
2014-01-03,1469.354
2014-01-06,1453.592
2014-01-07,1449.48
2014-01-08,1457.133
2014-01-09,1447.46
2014-01-10,1460.716
2014-01-13,1486.534
2014-01-14,1488.327
2014-01-15,1485.183
2014-01-16,1484.747
2014-01-17,1460.922
2014-01-20,1464.446
2014-01-21,1482.75
2014-01-22,1487.004
2014-01-23,1478.712
2014-01-24,1457.572
2014-01-27,1461.182
2014-01-28,1460.377
2014-01-29,1465.17
2014-01-30,1430.503
2014-01-31,1423.96
2014-02-03,1427.517
2014-02-04,1423.077
2014-02-05,1430.351
2014-02-06,1441.414
2014-02-07,1453.683
2014-02-10,1458.677
2014-02-11,1463.844
2014-02-12,1465.284
2014-02-13,1474.491
2014-02-14,1477.476
2014-02-17,1474.613
2014-02-18,1461.003
2014-02-19,1473.779
2014-02-20,1470.827
2014-02-21,1465.158
2014-02-24,1493.623
2014-02-25,1493.198
2014-02-26,1492.203
2014-02-27,1512.382
2014-02-28,1531.519
2014-03-03,1528.051
2014-03-04,1534.028
2014-03-05,1553.146
2014-03-06,1568.184
2014-03-07,1561.923
2014-03-10,1560.508
2014-03-11,1558.444
2014-03-12,1568.553
2014-03-13,1590.798
2014-03-14,1582.144
2014-03-17,1591.104
2014-03-18,1614.706
2014-03-19,1619.55
2014-03-20,1603.714
2014-03-21,1597.856
2014-03-24,1593.181
2014-03-25,1600.592
2014-03-26,1606.337
2014-03-27,1620.228
2014-03-28,1627.026
2014-03-31,1628.183
2014-04-01,1626.742
2014-04-02,1609.738
2014-04-03,1614.798
2014-04-04,1631.415
2014-04-07,1627.786
2014-04-08,1630.018
2014-04-09,1644.136
2014-04-10,1667.545
2014-04-11,1662.25
2014-04-14,1661.167
2014-04-15,1666.996
2014-04-16,1663.21
2014-04-17,1666.235
2014-04-18,1666.235
2014-04-21,1663.712
2014-04-22,1667.359
2014-04-23,1678.301
2014-04-24,1679.252
2014-04-25,1682.78
2014-04-28,1665.302
2014-04-29,1677.19
2014-04-30,1713.56
2014-05-01,1710.843
2014-05-02,1720.703
2014-05-05,1715.945
2014-05-06,1724.717
2014-05-07,1716.946
2014-05-08,1702.026
2014-05-09,1690.814
2014-05-12,1696.849
2014-05-13,1708.983
2014-05-14,1715.532
2014-05-15,1706.489
2014-05-16,1708.785
2014-05-19,1701.298
2014-05-20,1687.155
2014-05-21,1671.989
2014-05-22,1682.962
2014-05-23,1681.681
2014-05-26,1677.57
2014-05-27,1666.388
2014-05-28,1670.864
2014-05-29,1671.393
2014-05-30,1674.69
2014-06-02,1671.238
2014-06-03,1666.451
2014-06-04,1667.15
2014-06-05,1670.417
2014-06-06,1677.488
2014-06-09,1678.574
2014-06-10,1673.438
2014-06-11,1679.351
2014-06-12,1711.772
2014-06-13,1697.905
2014-06-16,1704.941
2014-06-17,1710.18
2014-06-18,1704.534
2014-06-19,1717.347
2014-06-20,1698.916
2014-06-23,1699.24
2014-06-24,1692.534
2014-06-25,1701.233
2014-06-26,1712.819
2014-06-27,1720.216
2014-06-30,1712.716
2014-07-01,1723.508
2014-07-02,1722.971
2014-07-03,1729.784
2014-07-04,1728.997
2014-07-07,1730.758
2014-07-08,1731.555
2014-07-09,1722.591
2014-07-10,1721.649
2014-07-11,1711.774
2014-07-14,1725.655
2014-07-15,1715.321
2014-07-16,1704.351
2014-07-17,1698.364
2014-07-18,1698.211
2014-07-21,1716.546
2014-07-22,1713.249
2014-07-23,1728.493
2014-07-24,1722.366
2014-07-25,1725.435
2014-07-28,1719.676
2014-07-29,1693.394
2014-07-30,1680.306
2014-07-31,1690.004
2014-08-01,1680.92
2014-08-04,1677.601
2014-08-05,1670.858
2014-08-06,1665.168
2014-08-07,1674.635
2014-08-08,1655.665
2014-08-11,1655.549
2014-08-12,1649.727
2014-08-13,1659.801
2014-08-14,1677.348
2014-08-15,1688.175
2014-08-18,1679.305
2014-08-19,1687.826
2014-08-20,1685.686
2014-08-21,1690.015
2014-08-22,1682.011
2014-08-25,1681.755
2014-08-26,1681.194
2014-08-27,1710.828
2014-08-28,1705.272
2014-08-29,1691.713
2014-09-01,1702.327
2014-09-02,1691.477
2014-09-03,1696.011
2014-09-04,1703.218
2014-09-05,1720.869
2014-09-08,1722.162
2014-09-09,1708.241
2014-09-10,1700.313
2014-09-11,1699.386
2014-09-12,1685.805
2014-09-15,1688.06
2014-09-16,1673.422
2014-09-17,1652.85
2014-09-18,1657.259
2014-09-19,1660.992
2014-09-22,1690.573
2014-09-23,1682.386
2014-09-24,1697.297
2014-09-25,1674.235
2014-09-26,1657.458
2014-09-29,1633.11
2014-09-30,1635.625
2014-10-01,1638.027
2014-10-02,1643.19
2014-10-03,1617.042
2014-10-06,1624.892
2014-10-07,1644.864
2014-10-08,1639.036
2014-10-09,1668.617
2014-10-10,1648.565
2014-10-13,1640.423
2014-10-14,1626.4
2014-10-15,1651.499
2014-10-16,1652.75
2014-10-17,1656.282
2014-10-20,1690.883
2014-10-21,1707.475
2014-10-22,1712.931
2014-10-23,1698.366
2014-10-24,1718.232
2014-10-27,1724.903
2014-10-28,1737.583
2014-10-29,1751.522
2014-10-30,1724.373
2014-10-31,1714.627
2014-11-03,1713.172
2014-11-04,1722.798
2014-11-05,1703.915
2014-11-06,1701.961
2014-11-07,1712.271
2014-11-10,1746.89
2014-11-11,1768.751
2014-11-12,1789.221
2014-11-13,1777.233
2014-11-14,1784.989
2014-11-17,1793.081
2014-11-18,1798.693
2014-11-19,1788.908
2014-11-20,1785.19
2014-11-21,1777.412
2014-11-24,1757.832
2014-11-25,1732.684
2014-11-26,1749.935
2014-11-27,1743.238
2014-11-28,1740.901
2014-12-01,1755.981
2014-12-02,1733.621
2014-12-03,1732.952
2014-12-04,1728.956
2014-12-05,1707.448
2014-12-08,1692.411
2014-12-09,1723.531
2014-12-10,1725.512
2014-12-11,1747.154
2014-12-12,1740.091
2014-12-15,1722.539
2014-12-16,1733.903
2014-12-17,1726.574
2014-12-18,1738.178
2014-12-19,1730.979
2014-12-22,1729.551
2014-12-23,1728.334
2014-12-24,1726.386
2014-12-25,1726.386
2014-12-26,1736.235
2014-12-29,1756.499
2014-12-30,1767.2
2014-12-31,1760.426
2015-01-01,1760.426
2015-01-02,1739.817
2015-01-05,1741.358
2015-01-06,1766.065
2015-01-07,1754.667
2015-01-08,1781.714
2015-01-09,1785.829
2015-01-12,1779.736
2015-01-13,1782.01
2015-01-14,1790.032
2015-01-15,1802.491
2015-01-16,1807.549
2015-01-19,1821.198
2015-01-20,1806.358
2015-01-21,1792.537
2015-01-22,1762.303
2015-01-23,1762.329
2015-01-26,1763.049
2015-01-27,1788.593
2015-01-28,1814.603
2015-01-29,1747.634
2015-01-30,1727.931
2015-02-02,1752.25
2015-02-03,1758.484
2015-02-04,1779.211
2015-02-05,1786.113
2015-02-06,1783.814
2015-02-09,1776.606
2015-02-10,1778.406
2015-02-11,1773.236
2015-02-12,1751.059
2015-02-13,1773.44
2015-02-16,1766.394
2015-02-17,1767.902
2015-02-18,1778.332
2015-02-19,1766.659
2015-02-20,1774.848
2015-02-23,1768.82
2015-02-24,1747.74
2015-02-25,1796.725
2015-02-26,1805.789
2015-02-27,1814.382
2015-03-02,1815.299
2015-03-03,1824.154
2015-03-04,1822.843
2015-03-05,1789.425
2015-03-06,1786.268
2015-03-09,1781.455
2015-03-10,1750.851
2015-03-11,1726.459
2015-03-12,1780.818
2015-03-13,1773.977
2015-03-16,1775.966
2015-03-17,1753.49
2015-03-18,1737.744
2015-03-19,1745.611
2015-03-20,1790.682
2015-03-23,1813.484
2015-03-24,1810.837
2015-03-25,1809.476
2015-03-26,1790.787
2015-03-27,1795.405
2015-03-30,1775.542
2015-03-31,1778.244
2015-04-01,1771.594
2015-04-02,1776.989
2015-04-03,1776.989
