Date,DENMARK SMID VALUE SMID (Small+Mid Cap)
2010-09-17,569.939
2010-09-20,573.387
2010-09-21,581.47
2010-09-22,599.121
2010-09-23,593.708
2010-09-24,604.353
2010-09-27,600.284
2010-09-28,597.543
2010-09-29,599.95
2010-09-30,601.518
2010-10-01,602.745
2010-10-04,596.748
2010-10-05,604.771
2010-10-06,614.262
2010-10-07,618.784
2010-10-08,608.092
2010-10-11,611.124
2010-10-12,606.968
2010-10-13,624.806
2010-10-14,629.75
2010-10-15,621.171
2010-10-18,617.254
2010-10-19,612.846
2010-10-20,623.575
2010-10-21,630.998
2010-10-22,625.717
2010-10-25,630.902
2010-10-26,622.131
2010-10-27,616.01
2010-10-28,618.873
2010-10-29,617.091
2010-11-01,617.761
2010-11-02,621.866
2010-11-03,615.617
2010-11-04,629.425
2010-11-05,627.219
2010-11-08,618.079
2010-11-09,620.931
2010-11-10,604.663
2010-11-11,605.22
2010-11-12,607.087
2010-11-15,610.011
2010-11-16,597.663
2010-11-17,593.463
2010-11-18,602.368
2010-11-19,604.826
2010-11-22,600.257
2010-11-23,585.836
2010-11-24,586.123
2010-11-25,584.724
2010-11-26,576.837
2010-11-29,564.531
2010-11-30,563.702
2010-12-01,579.414
2010-12-02,597.974
2010-12-03,598.807
2010-12-06,593.689
2010-12-07,607.149
2010-12-08,602.753
2010-12-09,596.274
2010-12-10,605.092
2010-12-13,619.181
2010-12-14,622.323
2010-12-15,617.31
2010-12-16,611.862
2010-12-17,622.846
2010-12-20,615.755
2010-12-21,616.498
2010-12-22,614.264
2010-12-23,616.999
2010-12-24,619.448
2010-12-27,619.831
2010-12-28,622.934
2010-12-29,625.375
2010-12-30,637.865
2010-12-31,644.507
2011-01-03,647.09
2011-01-04,647.321
2011-01-05,633.81
2011-01-06,631.179
2011-01-07,627.116
2011-01-10,673.398
2011-01-11,679.334
2011-01-12,686.588
2011-01-13,697.301
2011-01-14,701.347
2011-01-17,697.136
2011-01-18,706.117
2011-01-19,714.686
2011-01-20,705.065
2011-01-21,715.767
2011-01-24,716.053
2011-01-25,710.442
2011-01-26,712.361
2011-01-27,717.13
2011-01-28,714.002
2011-01-31,716.615
2011-02-01,722.271
2011-02-02,719.491
2011-02-03,710.029
2011-02-04,707.055
2011-02-07,702.865
2011-02-08,709.117
2011-02-09,710.12
2011-02-10,697.732
2011-02-11,696.045
2011-02-14,691.802
2011-02-15,692.851
2011-02-16,694.431
2011-02-17,694.599
2011-02-18,696.607
2011-02-21,693.06
2011-02-22,702.239
2011-02-23,704.528
2011-02-24,703.426
2011-02-25,705.873
2011-02-28,706.554
2011-03-01,706.614
2011-03-02,705.861
2011-03-03,708.765
2011-03-04,712.127
2011-03-07,711.442
2011-03-08,707.819
2011-03-09,711.721
2011-03-10,693.623
2011-03-11,689.657
2011-03-14,692.086
2011-03-15,683.353
2011-03-16,678.509
2011-03-17,685.557
2011-03-18,699.027
2011-03-21,707.404
2011-03-22,709.236
2011-03-23,704.246
2011-03-24,711.7
2011-03-25,714.359
2011-03-28,713.611
2011-03-29,710.718
2011-03-30,712.052
2011-03-31,718.087
2011-04-01,721.191
2011-04-04,722.679
2011-04-05,720.546
2011-04-06,732.788
2011-04-07,731.389
2011-04-08,746.446
2011-04-11,748.446
2011-04-12,748.804
2011-04-13,754.046
2011-04-14,752.627
2011-04-15,749.495
2011-04-18,730.743
2011-04-19,734.116
2011-04-20,748.335
2011-04-21,751.457
2011-04-22,751.457
2011-04-25,750.914
2011-04-26,759.705
2011-04-27,758.51
2011-04-28,766.223
2011-04-29,772.961
2011-05-02,790.63
2011-05-03,785.807
2011-05-04,780.034
2011-05-05,765.144
2011-05-06,762.651
2011-05-09,746.629
2011-05-10,754.495
2011-05-11,753.835
2011-05-12,746.767
2011-05-13,747.934
2011-05-16,758.499
2011-05-17,749.079
2011-05-18,749.299
2011-05-19,750.49
2011-05-20,745.39
2011-05-23,730.617
2011-05-24,734.74
2011-05-25,730.547
2011-05-26,726.021
2011-05-27,738.164
2011-05-30,737.328
2011-05-31,744.59
2011-06-01,744.485
2011-06-02,745.178
2011-06-03,751.729
2011-06-06,740.255
2011-06-07,738.604
2011-06-08,723.867
2011-06-09,717.568
2011-06-10,702.782
2011-06-13,703.601
2011-06-14,705.592
2011-06-15,683.417
2011-06-16,664.978
2011-06-17,675.14
2011-06-20,660.291
2011-06-21,672.056
2011-06-22,673.885
2011-06-23,648.234
2011-06-24,642.922
2011-06-27,640.564
2011-06-28,649.527
2011-06-29,659.059
2011-06-30,676.4
2011-07-01,694.845
2011-07-04,702.915
2011-07-05,697.09
2011-07-06,687.049
2011-07-07,693.964
2011-07-08,681.467
2011-07-11,653.273
2011-07-12,646.669
2011-07-13,662.729
2011-07-14,655.913
2011-07-15,651.019
2011-07-18,633.889
2011-07-19,651.486
2011-07-20,667.978
2011-07-21,700.86
2011-07-22,702.934
2011-07-25,692.864
2011-07-26,698.457
2011-07-27,681.97
2011-07-28,677.253
2011-07-29,674.183
2011-08-01,664.532
2011-08-02,639.111
2011-08-03,629.358
2011-08-04,603.295
2011-08-05,598.386
2011-08-08,566.207
2011-08-09,570.987
2011-08-10,558.218
2011-08-11,566.513
2011-08-12,583.791
2011-08-15,603.855
2011-08-16,576.716
2011-08-17,572.62
2011-08-18,539.307
2011-08-19,531.313
2011-08-22,511.652
2011-08-23,500.437
2011-08-24,502.338
2011-08-25,513.227
2011-08-26,506.09
2011-08-29,527.674
2011-08-30,525.755
2011-08-31,538.97
2011-09-01,532.731
2011-09-02,516.985
2011-09-05,486.15
2011-09-06,475.034
2011-09-07,490.168
2011-09-08,489.053
2011-09-09,464.043
2011-09-12,442.012
2011-09-13,449.805
2011-09-14,448.181
2011-09-15,474.179
2011-09-16,486.856
2011-09-19,468.012
2011-09-20,475.432
2011-09-21,473.056
2011-09-22,455.661
2011-09-23,462.203
2011-09-26,466.198
2011-09-27,495.825
2011-09-28,498.366
2011-09-29,499.931
2011-09-30,485.817
2011-10-03,477.485
2011-10-04,468.449
2011-10-05,477.225
2011-10-06,483.759
2011-10-07,491.521
2011-10-10,513.122
2011-10-11,509.653
2011-10-12,519.435
2011-10-13,508.935
2011-10-14,517.583
2011-10-17,503.755
2011-10-18,496.821
2011-10-19,499.331
2011-10-20,490.293
2011-10-21,499.298
2011-10-24,502.972
2011-10-25,497.828
2011-10-26,498.008
2011-10-27,528.136
2011-10-28,536.81
2011-10-31,514.93
2011-11-01,477.293
2011-11-02,480.619
2011-11-03,484.679
2011-11-04,483.099
2011-11-07,482.555
2011-11-08,491.543
2011-11-09,474.859
2011-11-10,470.562
2011-11-11,478.495
2011-11-14,477.224
2011-11-15,470.578
2011-11-16,469.565
2011-11-17,462.977
2011-11-18,459.723
2011-11-21,450.145
2011-11-22,449.822
2011-11-23,445.416
2011-11-24,442.884
2011-11-25,442.013
2011-11-28,458.751
2011-11-29,456.795
2011-11-30,480.299
2011-12-01,464.313
2011-12-02,468.187
2011-12-05,481.182
2011-12-06,478.982
2011-12-07,480.613
2011-12-08,467.686
2011-12-09,466.223
2011-12-12,444.049
2011-12-13,437.386
2011-12-14,420.263
2011-12-15,421.678
2011-12-16,427.7
2011-12-19,425.133
2011-12-20,433.706
2011-12-21,432.572
2011-12-22,431.949
2011-12-23,434.082
2011-12-26,434.082
2011-12-27,431.466
2011-12-28,424.802
2011-12-29,424.518
2011-12-30,430.597
2012-01-02,444.379
2012-01-03,456.306
2012-01-04,448.245
2012-01-05,447.349
2012-01-06,444.028
2012-01-09,445.615
2012-01-10,456.606
2012-01-11,456.281
2012-01-12,472.076
2012-01-13,477.391
2012-01-16,482.266
2012-01-17,489.001
2012-01-18,491.776
2012-01-19,503.021
2012-01-20,508.091
2012-01-23,518.641
2012-01-24,506.653
2012-01-25,509.46
2012-01-26,523.868
2012-01-27,517.874
2012-01-30,502.066
2012-01-31,503.895
2012-02-01,524.767
2012-02-02,528.565
2012-02-03,537.43
2012-02-06,538.574
2012-02-07,551.431
2012-02-08,560.031
2012-02-09,573.015
2012-02-10,564.503
2012-02-13,567.864
2012-02-14,554.395
2012-02-15,562.263
2012-02-16,552.222
2012-02-17,566.556
2012-02-20,574.542
2012-02-21,569.751
2012-02-22,559.551
2012-02-23,549.631
2012-02-24,562.297
2012-02-27,557.453
2012-02-28,571.026
2012-02-29,572.319
2012-03-01,567.809
2012-03-02,565.955
2012-03-05,570.108
2012-03-06,546.969
2012-03-07,555.1
2012-03-08,566.369
2012-03-09,565.882
2012-03-12,561.816
2012-03-13,568.269
2012-03-14,566.988
2012-03-15,566.925
2012-03-16,571.357
2012-03-19,571.491
2012-03-20,565.365
2012-03-21,559.816
2012-03-22,550.039
2012-03-23,556.371
2012-03-26,560.464
2012-03-27,553.324
2012-03-28,549.507
2012-03-29,533.635
2012-03-30,547.396
2012-04-02,554.502
2012-04-03,559.248
2012-04-04,542.182
2012-04-05,539.898
2012-04-06,539.898
2012-04-09,540.211
2012-04-10,530.379
2012-04-11,526.46
2012-04-12,535.366
2012-04-13,533.985
2012-04-16,528.472
2012-04-17,542.053
2012-04-18,539.086
2012-04-19,541.157
2012-04-20,545.626
2012-04-23,531.414
2012-04-24,536.639
2012-04-25,541.576
2012-04-26,537.159
2012-04-27,542.515
2012-04-30,543.768
2012-05-01,544.31
2012-05-02,543.421
2012-05-03,544.673
2012-05-04,543.108
2012-05-07,531.717
2012-05-08,525.342
2012-05-09,504.773
2012-05-10,511.391
2012-05-11,512.544
2012-05-14,492.363
2012-05-15,485.946
2012-05-16,483.527
2012-05-17,482.295
2012-05-18,482.803
2012-05-21,484.464
2012-05-22,496.113
2012-05-23,482.654
2012-05-24,491.164
2012-05-25,491.217
2012-05-28,492.257
2012-05-29,492.466
2012-05-30,476.565
2012-05-31,477.744
2012-06-01,463.173
2012-06-04,462.033
2012-06-05,460.758
2012-06-06,467.57
2012-06-07,478.385
2012-06-08,474.953
2012-06-11,474.879
2012-06-12,468.122
2012-06-13,469.157
2012-06-14,463.735
2012-06-15,470.777
2012-06-18,469.684
2012-06-19,482.841
2012-06-20,490.831
2012-06-21,486.534
2012-06-22,479.758
2012-06-25,474.193
2012-06-26,464.872
2012-06-27,468.426
2012-06-28,466.765
2012-06-29,490.963
2012-07-02,486.46
2012-07-03,486.948
2012-07-04,484.107
2012-07-05,478.39
2012-07-06,469.298
2012-07-09,468.033
2012-07-10,463.436
2012-07-11,461.852
2012-07-12,454.706
2012-07-13,462.923
2012-07-16,467.329
2012-07-17,463.605
2012-07-18,470.783
2012-07-19,478.607
2012-07-20,469.722
2012-07-23,458.942
2012-07-24,458.922
2012-07-25,458.139
2012-07-26,468.491
2012-07-27,473.291
2012-07-30,471.104
2012-07-31,477.958
2012-08-01,475.026
2012-08-02,466.421
2012-08-03,482.593
2012-08-06,490.156
2012-08-07,497.226
2012-08-08,494.077
2012-08-09,495.517
2012-08-10,493.923
2012-08-13,497.79
2012-08-14,499.446
2012-08-15,500.725
2012-08-16,505.829
2012-08-17,505.469
2012-08-20,506.06
2012-08-21,517.26
2012-08-22,509.077
2012-08-23,516.789
2012-08-24,510.347
2012-08-27,513.2
2012-08-28,519.181
2012-08-29,517.21
2012-08-30,516.764
2012-08-31,526.449
2012-09-03,533.36
2012-09-04,537.797
2012-09-05,535.202
2012-09-06,543.804
2012-09-07,555.967
2012-09-10,556.3
2012-09-11,552.442
2012-09-12,555.847
2012-09-13,545.569
2012-09-14,564.63
2012-09-17,570.924
2012-09-18,563.812
2012-09-19,565.245
2012-09-20,562.143
2012-09-21,567.059
2012-09-24,568.302
2012-09-25,574.979
2012-09-26,558.989
2012-09-27,559.861
2012-09-28,557.369
2012-10-01,556.273
2012-10-02,555.58
2012-10-03,549.025
2012-10-04,551.183
2012-10-05,563.917
2012-10-08,559.091
2012-10-09,550.355
2012-10-10,543.901
2012-10-11,547.327
2012-10-12,546.167
2012-10-15,544.697
2012-10-16,553.556
2012-10-17,557.543
2012-10-18,560.938
2012-10-19,550.434
2012-10-22,553.614
2012-10-23,545.843
2012-10-24,545.132
2012-10-25,544.271
2012-10-26,541.606
2012-10-29,538.724
2012-10-30,543.402
2012-10-31,542.369
2012-11-01,540.05
2012-11-02,540.849
2012-11-05,531.729
2012-11-06,534.177
2012-11-07,522.486
2012-11-08,521.473
2012-11-09,520.141
2012-11-12,520.006
2012-11-13,515.32
2012-11-14,512.985
2012-11-15,508.743
2012-11-16,505.003
2012-11-19,512.147
2012-11-20,513.484
2012-11-21,517.048
2012-11-22,527.368
2012-11-23,530.949
2012-11-26,534.448
2012-11-27,524.113
2012-11-28,520.211
2012-11-29,533.127
2012-11-30,536.228
2012-12-03,546.973
2012-12-04,547.74
2012-12-05,552.142
2012-12-06,553.535
2012-12-07,550.697
2012-12-10,547.519
2012-12-11,553.194
2012-12-12,553.521
2012-12-13,552.857
2012-12-14,556.712
2012-12-17,552.184
2012-12-18,556.161
2012-12-19,561.191
2012-12-20,565.785
2012-12-21,563.23
2012-12-24,564.101
2012-12-25,564.101
2012-12-26,565.451
2012-12-27,563.067
2012-12-28,556.4
2012-12-31,554.817
2013-01-01,554.817
2013-01-02,574.61
2013-01-03,572.776
2013-01-04,573.187
2013-01-07,585.084
2013-01-08,586.228
2013-01-09,589.625
2013-01-10,604.494
2013-01-11,613.681
2013-01-14,607.746
2013-01-15,606.014
2013-01-16,602.596
2013-01-17,609.938
2013-01-18,608.343
2013-01-21,610.594
2013-01-22,610.715
2013-01-23,606.387
2013-01-24,611.336
2013-01-25,618.452
2013-01-28,614.124
2013-01-29,612.323
2013-01-30,617.329
2013-01-31,610.69
2013-02-01,623.921
2013-02-04,611.555
2013-02-05,607.524
2013-02-06,610.313
2013-02-07,607.822
2013-02-08,608.824
2013-02-11,605.244
2013-02-12,612.919
2013-02-13,618.159
2013-02-14,613.985
2013-02-15,615.723
2013-02-18,616.023
2013-02-19,623.513
2013-02-20,631.533
2013-02-21,619.275
2013-02-22,622.423
2013-02-25,629.916
2013-02-26,621.8
2013-02-27,626.868
2013-02-28,631.361
2013-03-01,628.394
2013-03-04,631.726
2013-03-05,645.244
2013-03-06,645.756
2013-03-07,652.184
2013-03-08,661.502
2013-03-11,664.069
2013-03-12,670.933
2013-03-13,665.271
2013-03-14,673.961
2013-03-15,681.283
2013-03-18,670.611
2013-03-19,667.531
2013-03-20,673.552
2013-03-21,675.302
2013-03-22,676.725
2013-03-25,672.561
2013-03-26,668.597
2013-03-27,662.687
2013-03-28,665.643
2013-03-29,665.643
2013-04-01,665.942
2013-04-02,673.353
2013-04-03,674.001
2013-04-04,664.809
2013-04-05,661.21
2013-04-08,664.673
2013-04-09,670.034
2013-04-10,685.649
2013-04-11,695.976
2013-04-12,696.061
2013-04-15,693.129
2013-04-16,691.589
2013-04-17,679.468
2013-04-18,672.851
2013-04-19,678.333
2013-04-22,678.854
2013-04-23,691.289
2013-04-24,693.255
2013-04-25,699.376
2013-04-26,700.501
2013-04-29,712.102
2013-04-30,714.869
2013-05-01,721.146
2013-05-02,708.011
2013-05-03,717.134
2013-05-06,722.236
2013-05-07,726.387
2013-05-08,749.472
2013-05-09,745.028
2013-05-10,737.872
2013-05-13,752.504
2013-05-14,767.693
2013-05-15,764.514
2013-05-16,765.508
2013-05-17,762.345
2013-05-20,764.206
2013-05-21,776.902
2013-05-22,769.888
2013-05-23,756.339
2013-05-24,767.599
2013-05-27,775.537
2013-05-28,783.228
2013-05-29,784.216
2013-05-30,784.826
2013-05-31,772.04
2013-06-03,764.429
2013-06-04,762.043
2013-06-05,762.906
2013-06-06,758.059
2013-06-07,759.436
2013-06-10,760.446
2013-06-11,749.986
2013-06-12,749.501
2013-06-13,746.373
2013-06-14,751.247
2013-06-17,764.007
2013-06-18,764.605
2013-06-19,763.945
2013-06-20,737.282
2013-06-21,733.855
2013-06-24,718.07
2013-06-25,734.306
2013-06-26,744.422
2013-06-27,755.268
2013-06-28,756.22
2013-07-01,756.562
2013-07-02,756.14
2013-07-03,753.311
2013-07-04,764.833
2013-07-05,760.806
2013-07-08,780.763
2013-07-09,779.851
2013-07-10,783.277
2013-07-11,803.611
2013-07-12,812.288
2013-07-15,810.251
2013-07-16,811.682
2013-07-17,817.728
2013-07-18,825.567
2013-07-19,835.58
2013-07-22,844.568
2013-07-23,853.472
2013-07-24,867.854
2013-07-25,866.48
2013-07-26,864.145
2013-07-29,859.808
2013-07-30,868.987
2013-07-31,876.911
2013-08-01,888.653
2013-08-02,899.616
2013-08-05,904.413
2013-08-06,885.565
2013-08-07,872.173
2013-08-08,888.751
2013-08-09,894.579
2013-08-12,896.618
2013-08-13,895.154
2013-08-14,900.09
2013-08-15,895.868
2013-08-16,905.791
2013-08-19,887.653
2013-08-20,888.138
2013-08-21,893.736
2013-08-22,895.718
2013-08-23,905.486
2013-08-26,899.56
2013-08-27,874.328
2013-08-28,878.467
2013-08-29,879.698
2013-08-30,869.375
2013-09-02,882.203
2013-09-03,887.245
2013-09-04,886.763
2013-09-05,890.61
2013-09-06,903.345
2013-09-09,916.247
2013-09-10,935.17
2013-09-11,936.662
2013-09-12,939.153
2013-09-13,925.715
2013-09-16,939.13
2013-09-17,934.315
2013-09-18,941.587
2013-09-19,964.648
2013-09-20,962.201
2013-09-23,948.361
2013-09-24,956.814
2013-09-25,949.795
2013-09-26,966.56
2013-09-27,980.914
2013-09-30,977.363
2013-10-01,995.607
2013-10-02,996.578
2013-10-03,1008.457
2013-10-04,1011.984
2013-10-07,1005.782
2013-10-08,1013.646
2013-10-09,999.949
2013-10-10,1015.937
2013-10-11,1022.256
2013-10-14,1018.296
2013-10-15,1020.735
2013-10-16,1037.321
2013-10-17,1055.526
2013-10-18,1058.97
2013-10-21,1064.229
2013-10-22,1078.636
2013-10-23,1071.751
2013-10-24,1071.852
2013-10-25,1060.639
2013-10-28,1044.998
2013-10-29,1061.839
2013-10-30,1057.645
2013-10-31,1048.602
2013-11-01,1041.474
2013-11-04,1039.726
2013-11-05,1026.352
2013-11-06,1074.41
2013-11-07,1055.663
2013-11-08,1051.528
2013-11-11,1044.423
2013-11-12,1040.505
2013-11-13,1033.393
2013-11-14,1043.223
2013-11-15,1043.079
2013-11-18,1049.218
2013-11-19,1038.045
2013-11-20,1018.909
2013-11-21,1022.03
2013-11-22,1027.045
2013-11-25,1027.975
2013-11-26,1025.68
2013-11-27,1039.627
2013-11-28,1058.934
2013-11-29,1060.503
2013-12-02,1058.778
2013-12-03,1053.627
2013-12-04,1038.854
2013-12-05,1035.377
2013-12-06,1035.002
2013-12-09,1046.463
2013-12-10,1050.563
2013-12-11,1050.4
2013-12-12,1037.489
2013-12-13,1031.16
2013-12-16,1037.477
2013-12-17,1035.368
2013-12-18,1049.971
2013-12-19,1047.926
2013-12-20,1062.469
2013-12-23,1075.194
2013-12-24,1072.239
2013-12-25,1072.239
2013-12-26,1074.207
2013-12-27,1094.813
2013-12-30,1106.74
2013-12-31,1103.878
2014-01-01,1103.878
2014-01-02,1091.298
2014-01-03,1093.33
2014-01-06,1105.888
2014-01-07,1105.432
2014-01-08,1111.408
2014-01-09,1116.093
2014-01-10,1113.879
2014-01-13,1106.043
2014-01-14,1111.416
2014-01-15,1120.485
2014-01-16,1116.183
2014-01-17,1116.037
2014-01-20,1107.658
2014-01-21,1114.074
2014-01-22,1115.484
2014-01-23,1120.729
2014-01-24,1104.496
2014-01-27,1082.132
2014-01-28,1081.595
2014-01-29,1066.933
2014-01-30,1075.533
2014-01-31,1077.733
2014-02-03,1061.15
2014-02-04,1056.672
2014-02-05,1064.163
2014-02-06,1087.951
2014-02-07,1085.21
2014-02-10,1102.52
2014-02-11,1104.757
2014-02-12,1089.289
2014-02-13,1084.618
2014-02-14,1099.716
2014-02-17,1108.767
2014-02-18,1115.78
2014-02-19,1117.451
2014-02-20,1110.093
2014-02-21,1123.043
2014-02-24,1130.57
2014-02-25,1164.72
2014-02-26,1149.57
2014-02-27,1136.839
2014-02-28,1159.71
2014-03-03,1129.624
2014-03-04,1142.125
2014-03-05,1141.733
2014-03-06,1152.957
2014-03-07,1154.65
2014-03-10,1145.593
2014-03-11,1133.369
2014-03-12,1120.622
2014-03-13,1116.606
2014-03-14,1096.826
2014-03-17,1108.159
2014-03-18,1115.724
2014-03-19,1115.94
2014-03-20,1097.963
2014-03-21,1098.17
2014-03-24,1081.871
2014-03-25,1082.667
2014-03-26,1089.656
2014-03-27,1079.286
2014-03-28,1086.965
2014-03-31,1106.71
2014-04-01,1134.545
2014-04-02,1137.104
2014-04-03,1123.43
2014-04-04,1130.578
2014-04-07,1127.266
2014-04-08,1123.516
2014-04-09,1134.412
2014-04-10,1136.75
2014-04-11,1121.408
2014-04-14,1102.941
2014-04-15,1093.889
2014-04-16,1108.413
2014-04-17,1110.734
2014-04-18,1110.734
2014-04-21,1108.218
2014-04-22,1131.467
2014-04-23,1136.185
2014-04-24,1133.364
2014-04-25,1125.472
2014-04-28,1118.878
2014-04-29,1124.346
2014-04-30,1132.173
2014-05-01,1141.235
2014-05-02,1150.838
2014-05-05,1156.566
2014-05-06,1165.282
2014-05-07,1149.15
2014-05-08,1149.727
2014-05-09,1151.014
2014-05-12,1168.011
2014-05-13,1153.688
2014-05-14,1171.521
2014-05-15,1181.784
2014-05-16,1180.721
2014-05-19,1171.631
2014-05-20,1171.682
2014-05-21,1173.867
2014-05-22,1172.552
2014-05-23,1168.088
2014-05-26,1170.698
2014-05-27,1164.681
2014-05-28,1174.5
2014-05-29,1176.064
2014-05-30,1178.709
2014-06-02,1186.425
2014-06-03,1170.996
2014-06-04,1172.718
2014-06-05,1172.365
2014-06-06,1191.13
2014-06-09,1187.159
2014-06-10,1186.442
2014-06-11,1170.417
2014-06-12,1179.884
2014-06-13,1181.63
2014-06-16,1183.314
2014-06-17,1181.906
2014-06-18,1194.695
2014-06-19,1210.219
2014-06-20,1198.513
2014-06-23,1204.799
2014-06-24,1198.59
2014-06-25,1199.671
2014-06-26,1197.2
2014-06-27,1205.54
2014-06-30,1209.063
2014-07-01,1210.045
2014-07-02,1217.084
2014-07-03,1215.453
2014-07-04,1213.902
2014-07-07,1216.047
2014-07-08,1202.291
2014-07-09,1189.828
2014-07-10,1175.513
2014-07-11,1176.526
2014-07-14,1194.431
2014-07-15,1182.03
2014-07-16,1193.059
2014-07-17,1191.426
2014-07-18,1175.329
2014-07-21,1174.646
2014-07-22,1181.845
2014-07-23,1187.645
2014-07-24,1197.186
2014-07-25,1189.294
2014-07-28,1188.244
2014-07-29,1196.281
2014-07-30,1192.505
2014-07-31,1174.591
2014-08-01,1176.37
2014-08-04,1177.025
2014-08-05,1179.037
2014-08-06,1164.185
2014-08-07,1118.196
2014-08-08,1105.526
2014-08-11,1111.482
2014-08-12,1115.734
2014-08-13,1125.119
2014-08-14,1122.481
2014-08-15,1119.021
2014-08-18,1125.054
2014-08-19,1113.381
2014-08-20,1107.472
2014-08-21,1124.803
2014-08-22,1118.165
2014-08-25,1126.245
2014-08-26,1126.664
2014-08-27,1137.486
2014-08-28,1131.414
2014-08-29,1128.04
2014-09-01,1125.704
2014-09-02,1132.26
2014-09-03,1134.125
2014-09-04,1123.335
2014-09-05,1115.379
2014-09-08,1110.087
2014-09-09,1100.119
2014-09-10,1095.284
2014-09-11,1092.015
2014-09-12,1096.425
2014-09-15,1059.104
2014-09-16,1063.282
2014-09-17,1067.531
2014-09-18,1077.101
2014-09-19,1079.52
2014-09-22,1073.369
2014-09-23,1061.798
2014-09-24,1058.214
2014-09-25,1060.768
2014-09-26,1063.358
2014-09-29,1057.306
2014-09-30,1055.741
2014-10-01,1048.22
2014-10-02,1036.472
2014-10-03,1029.367
2014-10-06,1034.606
2014-10-07,1028.363
2014-10-08,1013.786
2014-10-09,1016.923
2014-10-10,996.708
2014-10-13,990.667
2014-10-14,993.195
2014-10-15,984.161
2014-10-16,966.646
2014-10-17,991.272
2014-10-20,993.94
2014-10-21,1018.039
2014-10-22,1031.662
2014-10-23,1035.446
2014-10-24,1035.51
2014-10-27,1041.394
2014-10-28,1055.324
2014-10-29,1062.645
2014-10-30,1055.186
2014-10-31,1055.572
2014-11-03,1042.949
2014-11-04,1048.177
2014-11-05,1049.498
2014-11-06,1044.242
2014-11-07,1031.335
2014-11-10,1036.884
2014-11-11,1046.126
2014-11-12,1043.717
2014-11-13,1042.636
2014-11-14,1046.522
2014-11-17,1043.972
2014-11-18,1064.271
2014-11-19,1070.405
2014-11-20,1065.798
2014-11-21,1071.3
2014-11-24,1077.231
2014-11-25,1085.395
2014-11-26,1088.733
2014-11-27,1084.385
2014-11-28,1075.787
2014-12-01,1067.589
2014-12-02,1077.464
2014-12-03,1092.939
2014-12-04,1094.169
2014-12-05,1087.996
2014-12-08,1078.743
2014-12-09,1078.202
2014-12-10,1065.5
2014-12-11,1066.838
2014-12-12,1056.894
2014-12-15,1038.492
2014-12-16,1035.598
2014-12-17,1036.651
2014-12-18,1047.028
2014-12-19,1059.531
2014-12-22,1063.977
2014-12-23,1058.184
2014-12-24,1059.224
2014-12-25,1059.224
2014-12-26,1057.595
2014-12-29,1057.353
2014-12-30,1053.208
2014-12-31,1047.508
2015-01-01,1047.508
2015-01-02,1054.494
2015-01-05,1044.035
2015-01-06,1030.336
2015-01-07,1017.941
2015-01-08,1021.983
2015-01-09,1029.093
2015-01-12,1034.426
2015-01-13,1043.318
2015-01-14,1026.981
2015-01-15,1018.452
2015-01-16,1005.178
2015-01-19,1019.778
2015-01-20,1016.906
2015-01-21,1017.274
2015-01-22,1013.664
2015-01-23,1004.116
2015-01-26,1017.42
2015-01-27,1016.613
2015-01-28,1015.714
2015-01-29,1011.945
2015-01-30,1004.995
2015-02-02,1009.533
2015-02-03,1040.693
2015-02-04,1040.449
2015-02-05,1032.91
2015-02-06,1029.086
2015-02-09,1022.678
2015-02-10,1026.899
2015-02-11,1018.131
2015-02-12,1029.133
2015-02-13,1042.776
2015-02-16,1047.577
2015-02-17,1039.704
2015-02-18,1048.017
2015-02-19,1057.009
2015-02-20,1060.089
2015-02-23,1074.835
2015-02-24,1060.552
2015-02-25,1068.019
2015-02-26,1060.897
2015-02-27,1061.499
2015-03-02,1065.374
2015-03-03,1062.76
2015-03-04,1053.016
2015-03-05,1063.229
2015-03-06,1048.727
2015-03-09,1038.48
2015-03-10,1017.455
2015-03-11,1011.432
2015-03-12,1007.167
2015-03-13,1001.538
2015-03-16,1008.009
2015-03-17,999.891
2015-03-18,1003.413
2015-03-19,1010.484
2015-03-20,1028.589
2015-03-23,1047.763
2015-03-24,1057.205
2015-03-25,1065.053
2015-03-26,1044.138
2015-03-27,1040.731
2015-03-30,1049.907
2015-03-31,1038.171
2015-04-01,1046.522
2015-04-02,1058.448
2015-04-03,1058.448
2015-04-06,1072.799
2015-04-07,1076.957
2015-04-08,1069.703
2015-04-09,1061.273
2015-04-10,1063.084
2015-04-13,1067.878
2015-04-14,1078.26
2015-04-15,1068.707
2015-04-16,1070.998
2015-04-17,1070.023
2015-04-20,1076.514
2015-04-21,1088.655
2015-04-22,1079.199
2015-04-23,1086.154
2015-04-24,1101.384
2015-04-27,1110.348
2015-04-28,1102.616
2015-04-29,1095.9
2015-04-30,1104.212
2015-05-01,1105.532
2015-05-04,1104.267
2015-05-05,1100.167
2015-05-06,1110.413
2015-05-07,1096.33
2015-05-08,1105.939
2015-05-11,1117.161
2015-05-12,1118.297
2015-05-13,1128.075
2015-05-14,1130.474
2015-05-15,1136.696
2015-05-18,1126.108
2015-05-19,1115.264
2015-05-20,1114.23
2015-05-21,1113.75
2015-05-22,1107.096
2015-05-25,1107.096
2015-05-26,1094.974
2015-05-27,1096.182
2015-05-28,1111.247
2015-05-29,1113.919
2015-06-01,1098.957
2015-06-02,1123.347
2015-06-03,1157.819
2015-06-04,1157.196
2015-06-05,1139.455
