Date,DENMARK SMID VALUE SMID (Small+Mid Cap)
2010-09-17,557.108
2010-09-20,560.478
2010-09-21,568.38
2010-09-22,585.633
2010-09-23,580.342
2010-09-24,590.748
2010-09-27,586.77
2010-09-28,584.091
2010-09-29,586.444
2010-09-30,587.976
2010-10-01,589.176
2010-10-04,583.313
2010-10-05,591.156
2010-10-06,600.433
2010-10-07,604.853
2010-10-08,594.402
2010-10-11,597.367
2010-10-12,593.304
2010-10-13,610.74
2010-10-14,615.572
2010-10-15,607.187
2010-10-18,603.358
2010-10-19,599.049
2010-10-20,609.537
2010-10-21,616.793
2010-10-22,611.631
2010-10-25,616.699
2010-10-26,608.126
2010-10-27,602.142
2010-10-28,604.94
2010-10-29,603.198
2010-11-01,603.854
2010-11-02,607.867
2010-11-03,601.758
2010-11-04,615.255
2010-11-05,613.098
2010-11-08,604.164
2010-11-09,606.953
2010-11-10,591.051
2010-11-11,591.595
2010-11-12,593.42
2010-11-15,596.278
2010-11-16,584.208
2010-11-17,580.102
2010-11-18,588.807
2010-11-19,591.209
2010-11-22,586.744
2010-11-23,572.647
2010-11-24,572.928
2010-11-25,571.561
2010-11-26,563.851
2010-11-29,551.822
2010-11-30,551.012
2010-12-01,566.37
2010-12-02,584.513
2010-12-03,585.326
2010-12-06,580.323
2010-12-07,593.481
2010-12-08,589.184
2010-12-09,582.85
2010-12-10,591.47
2010-12-13,605.242
2010-12-14,608.313
2010-12-15,603.412
2010-12-16,598.088
2010-12-17,608.825
2010-12-20,601.893
2010-12-21,602.619
2010-12-22,600.436
2010-12-23,603.109
2010-12-24,605.503
2010-12-27,605.878
2010-12-28,608.91
2010-12-29,611.297
2010-12-30,623.505
2010-12-31,629.998
2011-01-03,632.522
2011-01-04,632.749
2011-01-05,619.542
2011-01-06,616.97
2011-01-07,612.998
2011-01-10,658.238
2011-01-11,664.041
2011-01-12,671.131
2011-01-13,681.603
2011-01-14,685.558
2011-01-17,681.442
2011-01-18,690.22
2011-01-19,698.596
2011-01-20,689.192
2011-01-21,699.653
2011-01-24,699.933
2011-01-25,694.448
2011-01-26,696.324
2011-01-27,700.986
2011-01-28,697.928
2011-01-31,700.483
2011-02-01,706.011
2011-02-02,703.294
2011-02-03,694.045
2011-02-04,691.137
2011-02-07,687.041
2011-02-08,693.153
2011-02-09,694.133
2011-02-10,682.025
2011-02-11,680.375
2011-02-14,676.227
2011-02-15,677.253
2011-02-16,678.798
2011-02-17,678.962
2011-02-18,680.924
2011-02-21,677.458
2011-02-22,686.43
2011-02-23,688.668
2011-02-24,687.591
2011-02-25,689.982
2011-02-28,690.648
2011-03-01,690.706
2011-03-02,689.971
2011-03-03,692.809
2011-03-04,696.095
2011-03-07,695.426
2011-03-08,691.885
2011-03-09,695.699
2011-03-10,678.008
2011-03-11,674.131
2011-03-14,676.506
2011-03-15,667.969
2011-03-16,663.235
2011-03-17,670.124
2011-03-18,683.29
2011-03-21,691.479
2011-03-22,693.27
2011-03-23,688.392
2011-03-24,695.678
2011-03-25,698.173
2011-03-28,697.38
2011-03-29,694.553
2011-03-30,695.856
2011-03-31,701.754
2011-04-01,704.787
2011-04-04,706.242
2011-04-05,704.157
2011-04-06,716.121
2011-04-07,714.753
2011-04-08,729.468
2011-04-11,731.291
2011-04-12,731.194
2011-04-13,736.313
2011-04-14,734.927
2011-04-15,731.499
2011-04-18,713.197
2011-04-19,716.489
2011-04-20,730.367
2011-04-21,733.414
2011-04-22,733.414
2011-04-25,732.884
2011-04-26,741.464
2011-04-27,740.297
2011-04-28,747.753
2011-04-29,754.132
2011-05-02,771.371
2011-05-03,766.664
2011-05-04,761.032
2011-05-05,746.505
2011-05-06,744.073
2011-05-09,728.442
2011-05-10,736.116
2011-05-11,735.471
2011-05-12,728.575
2011-05-13,729.715
2011-05-16,740.022
2011-05-17,730.832
2011-05-18,731.047
2011-05-19,732.208
2011-05-20,727.233
2011-05-23,712.819
2011-05-24,716.842
2011-05-25,712.751
2011-05-26,708.336
2011-05-27,720.182
2011-05-30,719.367
2011-05-31,726.452
2011-06-01,726.35
2011-06-02,727.025
2011-06-03,733.417
2011-06-06,722.223
2011-06-07,720.612
2011-06-08,706.233
2011-06-09,700.088
2011-06-10,685.662
2011-06-13,686.462
2011-06-14,688.404
2011-06-15,666.769
2011-06-16,648.779
2011-06-17,658.694
2011-06-20,644.207
2011-06-21,655.684
2011-06-22,657.469
2011-06-23,632.443
2011-06-24,627.26
2011-06-27,624.96
2011-06-28,633.705
2011-06-29,643.005
2011-06-30,659.923
2011-07-01,677.78
2011-07-04,685.653
2011-07-05,679.97
2011-07-06,670.176
2011-07-07,676.921
2011-07-08,664.731
2011-07-11,637.229
2011-07-12,630.788
2011-07-13,646.453
2011-07-14,639.805
2011-07-15,635.031
2011-07-18,618.322
2011-07-19,635.487
2011-07-20,651.573
2011-07-21,683.647
2011-07-22,685.671
2011-07-25,675.848
2011-07-26,681.304
2011-07-27,665.222
2011-07-28,660.621
2011-07-29,657.626
2011-08-01,648.212
2011-08-02,623.415
2011-08-03,613.902
2011-08-04,588.479
2011-08-05,583.69
2011-08-08,552.302
2011-08-09,556.965
2011-08-10,544.509
2011-08-11,552.6
2011-08-12,569.454
2011-08-15,589.025
2011-08-16,562.553
2011-08-17,558.557
2011-08-18,526.062
2011-08-19,518.265
2011-08-22,499.087
2011-08-23,488.147
2011-08-24,490.002
2011-08-25,500.623
2011-08-26,493.661
2011-08-29,514.715
2011-08-30,512.843
2011-08-31,525.734
2011-09-01,519.647
2011-09-02,504.289
2011-09-05,474.211
2011-09-06,463.368
2011-09-07,478.13
2011-09-08,477.042
2011-09-09,452.647
2011-09-12,431.157
2011-09-13,438.759
2011-09-14,437.174
2011-09-15,462.534
2011-09-16,474.9
2011-09-19,456.519
2011-09-20,463.756
2011-09-21,461.438
2011-09-22,444.47
2011-09-23,450.852
2011-09-26,454.749
2011-09-27,483.648
2011-09-28,486.127
2011-09-29,487.653
2011-09-30,473.886
2011-10-03,465.759
2011-10-04,456.944
2011-10-05,465.505
2011-10-06,471.878
2011-10-07,479.45
2011-10-10,500.521
2011-10-11,497.137
2011-10-12,506.679
2011-10-13,496.437
2011-10-14,504.872
2011-10-17,491.383
2011-10-18,484.62
2011-10-19,487.068
2011-10-20,478.252
2011-10-21,487.036
2011-10-24,490.62
2011-10-25,485.602
2011-10-26,485.777
2011-10-27,515.166
2011-10-28,523.627
2011-10-31,502.284
2011-11-01,465.571
2011-11-02,468.816
2011-11-03,472.776
2011-11-04,471.235
2011-11-07,470.704
2011-11-08,479.471
2011-11-09,463.197
2011-11-10,459.006
2011-11-11,466.744
2011-11-14,465.504
2011-11-15,459.021
2011-11-16,458.033
2011-11-17,451.607
2011-11-18,448.433
2011-11-21,439.09
2011-11-22,438.775
2011-11-23,434.477
2011-11-24,432.007
2011-11-25,431.158
2011-11-28,447.485
2011-11-29,445.577
2011-11-30,468.503
2011-12-01,452.91
2011-12-02,456.689
2011-12-05,469.365
2011-12-06,467.219
2011-12-07,468.81
2011-12-08,456.2
2011-12-09,454.773
2011-12-12,433.143
2011-12-13,426.644
2011-12-14,409.942
2011-12-15,411.322
2011-12-16,417.196
2011-12-19,414.692
2011-12-20,423.055
2011-12-21,421.948
2011-12-22,421.341
2011-12-23,423.422
2011-12-26,423.422
2011-12-27,420.87
2011-12-28,414.369
2011-12-29,414.093
2011-12-30,420.022
2012-01-02,433.466
2012-01-03,445.1
2012-01-04,437.237
2012-01-05,436.363
2012-01-06,433.123
2012-01-09,434.671
2012-01-10,445.393
2012-01-11,445.075
2012-01-12,460.482
2012-01-13,465.667
2012-01-16,470.422
2012-01-17,476.992
2012-01-18,479.698
2012-01-19,490.668
2012-01-20,495.613
2012-01-23,505.904
2012-01-24,494.21
2012-01-25,496.948
2012-01-26,511.003
2012-01-27,505.156
2012-01-30,489.736
2012-01-31,491.52
2012-02-01,511.88
2012-02-02,515.584
2012-02-03,524.231
2012-02-06,525.347
2012-02-07,537.889
2012-02-08,546.277
2012-02-09,558.942
2012-02-10,550.639
2012-02-13,553.918
2012-02-14,540.78
2012-02-15,548.455
2012-02-16,538.66
2012-02-17,552.642
2012-02-20,560.432
2012-02-21,555.759
2012-02-22,545.809
2012-02-23,536.133
2012-02-24,548.488
2012-02-27,543.763
2012-02-28,557.002
2012-02-29,558.263
2012-03-01,553.864
2012-03-02,552.056
2012-03-05,556.107
2012-03-06,533.536
2012-03-07,541.467
2012-03-08,552.459
2012-03-09,551.984
2012-03-12,548.018
2012-03-13,554.313
2012-03-14,553.064
2012-03-15,553.002
2012-03-16,557.325
2012-03-19,557.456
2012-03-20,551.48
2012-03-21,545.063
2012-03-22,535.545
2012-03-23,541.71
2012-03-26,545.695
2012-03-27,538.743
2012-03-28,534.841
2012-03-29,519.393
2012-03-30,532.525
2012-04-02,539.437
2012-04-03,544.055
2012-04-04,527.452
2012-04-05,525.23
2012-04-06,525.23
2012-04-09,525.534
2012-04-10,515.97
2012-04-11,512.158
2012-04-12,520.306
2012-04-13,518.964
2012-04-16,513.51
2012-04-17,526.706
2012-04-18,523.823
2012-04-19,525.706
2012-04-20,530.047
2012-04-23,516.241
2012-04-24,521.317
2012-04-25,526.113
2012-04-26,521.822
2012-04-27,527.025
2012-04-30,528.242
2012-05-01,528.769
2012-05-02,527.905
2012-05-03,529.122
2012-05-04,527.601
2012-05-07,516.535
2012-05-08,510.343
2012-05-09,490.361
2012-05-10,496.79
2012-05-11,497.909
2012-05-14,478.305
2012-05-15,472.071
2012-05-16,469.721
2012-05-17,468.525
2012-05-18,469.018
2012-05-21,470.631
2012-05-22,481.948
2012-05-23,468.873
2012-05-24,477.141
2012-05-25,477.192
2012-05-28,478.202
2012-05-29,478.405
2012-05-30,462.958
2012-05-31,464.104
2012-06-01,449.948
2012-06-04,448.841
2012-06-05,447.602
2012-06-06,454.22
2012-06-07,464.726
2012-06-08,461.392
2012-06-11,461.321
2012-06-12,454.756
2012-06-13,455.762
2012-06-14,450.494
2012-06-15,457.336
2012-06-18,456.273
2012-06-19,469.055
2012-06-20,476.816
2012-06-21,472.643
2012-06-22,466.06
2012-06-25,460.654
2012-06-26,451.599
2012-06-27,455.052
2012-06-28,453.438
2012-06-29,476.945
2012-07-02,472.571
2012-07-03,473.044
2012-07-04,470.285
2012-07-05,464.731
2012-07-06,455.898
2012-07-09,454.669
2012-07-10,450.204
2012-07-11,448.665
2012-07-12,441.723
2012-07-13,449.706
2012-07-16,453.985
2012-07-17,450.368
2012-07-18,457.341
2012-07-19,464.942
2012-07-20,456.31
2012-07-23,445.838
2012-07-24,445.819
2012-07-25,445.058
2012-07-26,455.115
2012-07-27,459.778
2012-07-30,457.653
2012-07-31,464.311
2012-08-01,461.463
2012-08-02,453.104
2012-08-03,468.814
2012-08-06,476.161
2012-08-07,483.029
2012-08-08,479.97
2012-08-09,479.252
2012-08-10,477.71
2012-08-13,481.45
2012-08-14,483.051
2012-08-15,484.289
2012-08-16,489.224
2012-08-17,488.877
2012-08-20,489.448
2012-08-21,500.281
2012-08-22,492.366
2012-08-23,499.825
2012-08-24,493.594
2012-08-27,496.354
2012-08-28,502.139
2012-08-29,500.232
2012-08-30,499.801
2012-08-31,509.168
2012-09-03,515.852
2012-09-04,520.144
2012-09-05,517.634
2012-09-06,525.953
2012-09-07,537.717
2012-09-10,538.039
2012-09-11,534.307
2012-09-12,537.601
2012-09-13,527.66
2012-09-14,546.096
2012-09-17,552.183
2012-09-18,545.304
2012-09-19,546.69
2012-09-20,543.69
2012-09-21,548.445
2012-09-24,549.647
2012-09-25,556.105
2012-09-26,540.64
2012-09-27,541.483
2012-09-28,539.073
2012-10-01,538.013
2012-10-02,537.343
2012-10-03,531.003
2012-10-04,533.09
2012-10-05,545.406
2012-10-08,540.739
2012-10-09,532.289
2012-10-10,526.047
2012-10-11,529.361
2012-10-12,528.238
2012-10-15,526.817
2012-10-16,535.385
2012-10-17,539.241
2012-10-18,542.525
2012-10-19,532.365
2012-10-22,535.441
2012-10-23,527.925
2012-10-24,527.238
2012-10-25,526.405
2012-10-26,523.827
2012-10-29,521.04
2012-10-30,525.565
2012-10-31,524.565
2012-11-01,522.322
2012-11-02,523.096
2012-11-05,514.275
2012-11-06,516.643
2012-11-07,505.335
2012-11-08,504.356
2012-11-09,503.067
2012-11-12,502.937
2012-11-13,498.404
2012-11-14,496.145
2012-11-15,492.043
2012-11-16,488.426
2012-11-19,495.336
2012-11-20,496.629
2012-11-21,500.075
2012-11-22,510.057
2012-11-23,513.52
2012-11-26,516.905
2012-11-27,506.909
2012-11-28,503.134
2012-11-29,515.627
2012-11-30,518.626
2012-12-03,529.018
2012-12-04,529.761
2012-12-05,534.018
2012-12-06,535.365
2012-12-07,532.62
2012-12-10,529.546
2012-12-11,535.035
2012-12-12,535.351
2012-12-13,534.709
2012-12-14,538.438
2012-12-17,534.058
2012-12-18,537.904
2012-12-19,542.77
2012-12-20,547.213
2012-12-21,544.742
2012-12-24,545.584
2012-12-25,545.584
2012-12-26,546.89
2012-12-27,544.584
2012-12-28,538.136
2012-12-31,536.605
2013-01-01,536.605
2013-01-02,555.748
2013-01-03,553.974
2013-01-04,554.372
2013-01-07,565.878
2013-01-08,566.985
2013-01-09,570.27
2013-01-10,584.651
2013-01-11,593.536
2013-01-14,587.797
2013-01-15,586.121
2013-01-16,582.815
2013-01-17,589.916
2013-01-18,588.374
2013-01-21,590.551
2013-01-22,590.668
2013-01-23,586.482
2013-01-24,591.269
2013-01-25,598.151
2013-01-28,593.965
2013-01-29,592.223
2013-01-30,597.065
2013-01-31,590.644
2013-02-01,603.44
2013-02-04,591.48
2013-02-05,587.581
2013-02-06,590.279
2013-02-07,587.87
2013-02-08,588.839
2013-02-11,585.377
2013-02-12,592.8
2013-02-13,597.867
2013-02-14,593.83
2013-02-15,595.511
2013-02-18,595.801
2013-02-19,603.046
2013-02-20,610.802
2013-02-21,598.947
2013-02-22,601.991
2013-02-25,609.239
2013-02-26,601.389
2013-02-27,606.29
2013-02-28,610.637
2013-03-01,607.766
2013-03-04,610.989
2013-03-05,624.064
2013-03-06,624.558
2013-03-07,630.776
2013-03-08,637.004
2013-03-11,639.476
2013-03-12,646.086
2013-03-13,640.634
2013-03-14,649.002
2013-03-15,656.053
2013-03-18,645.776
2013-03-19,642.81
2013-03-20,648.608
2013-03-21,649.698
2013-03-22,650.889
2013-03-25,646.788
2013-03-26,642.976
2013-03-27,637.292
2013-03-28,640.135
2013-03-29,640.135
2013-04-01,640.422
2013-04-02,647.549
2013-04-03,648.172
2013-04-04,639.333
2013-04-05,635.871
2013-04-08,639.128
2013-04-09,644.282
2013-04-10,659.298
2013-04-11,669.228
2013-04-12,669.178
2013-04-15,666.359
2013-04-16,664.878
2013-04-17,653.225
2013-04-18,646.709
2013-04-19,651.979
2013-04-22,652.479
2013-04-23,664.431
2013-04-24,666.321
2013-04-25,672.071
2013-04-26,673.152
2013-04-29,684.3
2013-04-30,686.959
2013-05-01,692.991
2013-05-02,680.369
2013-05-03,689.135
2013-05-06,694.039
2013-05-07,698.028
2013-05-08,720.212
2013-05-09,715.941
2013-05-10,709.064
2013-05-13,723.125
2013-05-14,737.721
2013-05-15,734.666
2013-05-16,735.621
2013-05-17,732.582
2013-05-20,734.37
2013-05-21,746.571
2013-05-22,739.83
2013-05-23,726.81
2013-05-24,737.631
2013-05-27,745.259
2013-05-28,752.65
2013-05-29,753.599
2013-05-30,754.185
2013-05-31,741.898
2013-06-03,734.585
2013-06-04,732.292
2013-06-05,733.121
2013-06-06,728.463
2013-06-07,729.787
2013-06-10,730.757
2013-06-11,720.706
2013-06-12,720.239
2013-06-13,717.233
2013-06-14,721.917
2013-06-17,734.179
2013-06-18,734.753
2013-06-19,734.119
2013-06-20,708.498
2013-06-21,705.204
2013-06-24,690.035
2013-06-25,705.638
2013-06-26,715.358
2013-06-27,725.781
2013-06-28,726.696
2013-07-01,727.025
2013-07-02,726.619
2013-07-03,723.9
2013-07-04,734.972
2013-07-05,731.103
2013-07-08,750.281
2013-07-09,749.404
2013-07-10,752.696
2013-07-11,772.237
2013-07-12,780.575
2013-07-15,778.617
2013-07-16,779.993
2013-07-17,785.802
2013-07-18,793.335
2013-07-19,802.958
2013-07-22,811.595
2013-07-23,820.151
2013-07-24,833.971
2013-07-25,832.651
2013-07-26,830.407
2013-07-29,826.24
2013-07-30,835.06
2013-07-31,842.675
2013-08-01,853.958
2013-08-02,864.493
2013-08-05,869.103
2013-08-06,850.991
2013-08-07,838.122
2013-08-08,851.734
2013-08-09,857.318
2013-08-12,859.272
2013-08-13,857.87
2013-08-14,862.6
2013-08-15,858.554
2013-08-16,868.064
2013-08-19,850.681
2013-08-20,851.146
2013-08-21,856.511
2013-08-22,858.41
2013-08-23,867.771
2013-08-26,862.092
2013-08-27,837.911
2013-08-28,841.878
2013-08-29,843.057
2013-08-30,833.165
2013-09-02,845.458
2013-09-03,850.291
2013-09-04,849.828
2013-09-05,853.515
2013-09-06,865.72
2013-09-09,878.084
2013-09-10,896.219
2013-09-11,897.649
2013-09-12,900.036
2013-09-13,887.157
2013-09-16,900.014
2013-09-17,895.399
2013-09-18,902.369
2013-09-19,924.469
2013-09-20,922.124
2013-09-23,908.861
2013-09-24,916.962
2013-09-25,910.234
2013-09-26,926.302
2013-09-27,940.058
2013-09-30,936.654
2013-10-01,954.139
2013-10-02,955.069
2013-10-03,966.454
2013-10-04,969.834
2013-10-07,963.89
2013-10-08,971.426
2013-10-09,958.3
2013-10-10,973.622
2013-10-11,979.678
2013-10-14,975.882
2013-10-15,978.22
2013-10-16,994.116
2013-10-17,1011.562
2013-10-18,1014.863
2013-10-21,1019.902
2013-10-22,1033.709
2013-10-23,1027.112
2013-10-24,1027.208
2013-10-25,1016.462
2013-10-28,1001.472
2013-10-29,1017.612
2013-10-30,1013.593
2013-10-31,1004.926
2013-11-01,998.095
2013-11-04,996.42
2013-11-05,983.603
2013-11-06,1029.659
2013-11-07,1011.693
2013-11-08,1007.73
2013-11-11,1000.922
2013-11-12,997.167
2013-11-13,990.351
2013-11-14,999.771
2013-11-15,999.633
2013-11-18,1005.517
2013-11-19,994.809
2013-11-20,976.47
2013-11-21,979.462
2013-11-22,984.267
2013-11-25,985.158
2013-11-26,982.96
2013-11-27,996.325
2013-11-28,1014.828
2013-11-29,1016.332
2013-12-02,1014.679
2013-12-03,1009.742
2013-12-04,995.584
2013-12-05,992.252
2013-12-06,991.893
2013-12-09,1002.877
2013-12-10,1006.806
2013-12-11,1006.65
2013-12-12,994.277
2013-12-13,988.211
2013-12-16,994.265
2013-12-17,992.243
2013-12-18,1006.239
2013-12-19,1004.278
2013-12-20,1018.216
2013-12-23,1030.411
2013-12-24,1027.579
2013-12-25,1027.579
2013-12-26,1029.465
2013-12-27,1049.213
2013-12-30,1060.643
2013-12-31,1057.9
2014-01-01,1057.9
2014-01-02,1045.844
2014-01-03,1047.792
2014-01-06,1059.826
2014-01-07,1059.389
2014-01-08,1065.117
2014-01-09,1069.606
2014-01-10,1067.485
2014-01-13,1059.975
2014-01-14,1065.125
2014-01-15,1073.815
2014-01-16,1069.692
2014-01-17,1069.553
2014-01-20,1061.523
2014-01-21,1067.672
2014-01-22,1069.023
2014-01-23,1074.049
2014-01-24,1058.492
2014-01-27,1037.06
2014-01-28,1036.546
2014-01-29,1022.494
2014-01-30,1030.735
2014-01-31,1032.844
2014-02-03,1016.952
2014-02-04,1012.66
2014-02-05,1019.839
2014-02-06,1042.637
2014-02-07,1040.01
2014-02-10,1056.599
2014-02-11,1058.742
2014-02-12,1043.919
2014-02-13,1039.443
2014-02-14,1053.911
2014-02-17,1062.586
2014-02-18,1069.306
2014-02-19,1070.908
2014-02-20,1063.856
2014-02-21,1076.267
2014-02-24,1083.481
2014-02-25,1116.208
2014-02-26,1101.689
2014-02-27,1089.489
2014-02-28,1111.407
2014-03-03,1082.574
2014-03-04,1094.555
2014-03-05,1094.178
2014-03-06,1104.935
2014-03-07,1101.787
2014-03-10,1093.145
2014-03-11,1081.48
2014-03-12,1069.316
2014-03-13,1065.484
2014-03-14,1046.61
2014-03-17,1057.424
2014-03-18,1064.643
2014-03-19,1064.849
2014-03-20,1047.695
2014-03-21,1047.893
2014-03-24,1032.34
2014-03-25,1033.099
2014-03-26,1039.544
2014-03-27,1029.372
2014-03-28,1036.41
2014-03-31,1055.236
2014-04-01,1081.777
2014-04-02,1084.217
2014-04-03,1071.179
2014-04-04,1077.994
2014-04-07,1074.836
2014-04-08,1071.261
2014-04-09,1081.65
2014-04-10,1083.88
2014-04-11,1069.158
2014-04-14,1051.358
2014-04-15,1042.73
2014-04-16,1056.574
2014-04-17,1058.787
2014-04-18,1058.787
2014-04-21,1056.389
2014-04-22,1078.549
2014-04-23,1083.047
2014-04-24,1080.236
2014-04-25,1072.715
2014-04-28,1066.429
2014-04-29,1071.641
2014-04-30,1079.101
2014-05-01,1087.738
2014-05-02,1096.891
2014-05-05,1102.351
2014-05-06,1110.659
2014-05-07,1095.283
2014-05-08,1095.832
2014-05-09,1097.059
2014-05-12,1113.259
2014-05-13,1099.607
2014-05-14,1116.604
2014-05-15,1126.387
2014-05-16,1125.374
2014-05-19,1116.709
2014-05-20,1116.758
2014-05-21,1118.841
2014-05-22,1117.588
2014-05-23,1113.332
2014-05-26,1115.82
2014-05-27,1110.085
2014-05-28,1119.444
2014-05-29,1120.935
2014-05-30,1123.456
2014-06-02,1130.81
2014-06-03,1116.104
2014-06-04,1117.745
2014-06-05,1117.409
2014-06-06,1135.294
2014-06-09,1131.509
2014-06-10,1130.826
2014-06-11,1115.552
2014-06-12,1124.575
2014-06-13,1126.24
2014-06-16,1127.844
2014-06-17,1126.502
2014-06-18,1138.692
2014-06-19,1153.489
2014-06-20,1142.332
2014-06-23,1148.322
2014-06-24,1142.405
2014-06-25,1143.435
2014-06-26,1141.08
2014-06-27,1149.029
2014-06-30,1152.387
2014-07-01,1153.323
2014-07-02,1160.032
2014-07-03,1158.478
2014-07-04,1156.999
2014-07-07,1159.043
2014-07-08,1145.932
2014-07-09,1134.053
2014-07-10,1120.409
2014-07-11,1121.375
2014-07-14,1138.44
2014-07-15,1126.621
2014-07-16,1137.133
2014-07-17,1135.577
2014-07-18,1120.234
2014-07-21,1119.583
2014-07-22,1126.445
2014-07-23,1131.973
2014-07-24,1141.066
2014-07-25,1133.545
2014-07-28,1132.544
2014-07-29,1140.204
2014-07-30,1136.604
2014-07-31,1119.531
2014-08-01,1121.226
2014-08-04,1121.85
2014-08-05,1123.769
2014-08-06,1109.613
2014-08-07,1065.779
2014-08-08,1050.752
2014-08-11,1056.413
2014-08-12,1060.454
2014-08-13,1069.374
2014-08-14,1066.867
2014-08-15,1063.578
2014-08-18,1069.312
2014-08-19,1058.217
2014-08-20,1052.601
2014-08-21,1069.074
2014-08-22,1062.765
2014-08-25,1070.444
2014-08-26,1070.842
2014-08-27,1081.128
2014-08-28,1075.357
2014-08-29,1072.15
2014-09-01,1069.93
2014-09-02,1076.161
2014-09-03,1077.934
2014-09-04,1067.678
2014-09-05,1060.117
2014-09-08,1055.086
2014-09-09,1045.612
2014-09-10,1041.017
2014-09-11,1037.91
2014-09-12,1042.101
2014-09-15,1006.629
2014-09-16,1010.601
2014-09-17,1014.64
2014-09-18,1023.735
2014-09-19,1026.034
2014-09-22,1020.188
2014-09-23,1009.19
2014-09-24,1005.784
2014-09-25,1008.185
2014-09-26,1010.646
2014-09-29,1004.894
2014-09-30,1003.406
2014-10-01,996.258
2014-10-02,985.093
2014-10-03,978.34
2014-10-06,983.32
2014-10-07,977.386
2014-10-08,963.531
2014-10-09,966.513
2014-10-10,947.3
2014-10-13,941.559
2014-10-14,943.961
2014-10-15,935.375
2014-10-16,918.728
2014-10-17,942.133
2014-10-20,944.669
2014-10-21,967.574
2014-10-22,980.521
2014-10-23,984.118
2014-10-24,984.179
2014-10-27,989.771
2014-10-28,1003.01
2014-10-29,1009.968
2014-10-30,1002.879
2014-10-31,1003.246
2014-11-03,991.249
2014-11-04,996.217
2014-11-05,997.474
2014-11-06,992.478
2014-11-07,980.211
2014-11-10,985.484
2014-11-11,994.269
2014-11-12,991.978
2014-11-13,990.951
2014-11-14,994.645
2014-11-17,992.221
2014-11-18,1011.514
2014-11-19,1017.343
2014-11-20,1012.965
2014-11-21,1018.194
2014-11-24,1023.831
2014-11-25,1031.591
2014-11-26,1034.763
2014-11-27,1030.631
2014-11-28,1022.459
2014-12-01,1014.667
2014-12-02,1024.052
2014-12-03,1038.761
2014-12-04,1039.93
2014-12-05,1034.063
2014-12-08,1025.269
2014-12-09,1024.754
2014-12-10,1012.682
2014-12-11,1013.954
2014-12-12,1004.503
2014-12-15,987.012
2014-12-16,984.262
2014-12-17,985.263
2014-12-18,995.125
2014-12-19,1006.959
2014-12-22,1011.184
2014-12-23,1005.678
2014-12-24,1006.667
2014-12-25,1006.667
2014-12-26,1005.119
2014-12-29,1004.889
2014-12-30,1000.949
2014-12-31,995.533
2015-01-01,995.533
2015-01-02,1002.172
2015-01-05,992.231
2015-01-06,979.212
2015-01-07,967.433
2015-01-08,971.274
2015-01-09,978.031
2015-01-12,983.099
2015-01-13,991.55
2015-01-14,976.024
2015-01-15,967.918
2015-01-16,955.303
2015-01-19,969.178
2015-01-20,966.449
2015-01-21,966.798
2015-01-22,963.368
2015-01-23,954.293
2015-01-26,966.938
2015-01-27,966.17
2015-01-28,965.316
2015-01-29,961.734
2015-01-30,955.128
2015-02-02,959.382
2015-02-03,988.994
2015-02-04,988.763
2015-02-05,981.598
2015-02-06,977.964
2015-02-09,971.874
2015-02-10,975.885
2015-02-11,967.553
2015-02-12,978.008
2015-02-13,990.974
2015-02-16,995.537
2015-02-17,988.055
2015-02-18,995.954
2015-02-19,1004.499
2015-02-20,1007.427
2015-02-23,1021.44
2015-02-24,1007.867
2015-02-25,1014.963
2015-02-26,1008.194
2015-02-27,1008.767
2015-03-02,1012.449
2015-03-03,1009.965
2015-03-04,1000.705
2015-03-05,1010.411
2015-03-06,995.02
2015-03-09,985.297
2015-03-10,965.349
2015-03-11,959.634
2015-03-12,955.588
2015-03-13,949.285
2015-03-16,955.418
2015-03-17,947.724
2015-03-18,951.063
2015-03-19,957.764
2015-03-20,974.925
2015-03-23,993.099
2015-03-24,1002.048
2015-03-25,1009.221
2015-03-26,988.188
2015-03-27,984.086
2015-03-30,992.679
2015-03-31,981.582
2015-04-01,989.478
2015-04-02,1000.754
2015-04-03,1000.754
2015-04-06,1014.323
2015-04-07,1018.254
2015-04-08,1011.395
2015-04-09,1003.425
2015-04-10,1005.074
2015-04-13,1009.607
2015-04-14,1019.422
2015-04-15,1010.391
2015-04-16,1012.557
2015-04-17,1011.634
2015-04-20,1017.771
2015-04-21,1029.25
2015-04-22,1020.31
2015-04-23,1026.209
2015-04-24,1040.598
2015-04-27,1049.067
2015-04-28,1041.734
2015-04-29,1035.389
2015-04-30,1043.242
2015-05-01,1044.489
2015-05-04,1043.295
2015-05-05,1039.421
2015-05-06,1049.101
2015-05-07,1035.796
2015-05-08,1044.874
2015-05-11,1055.477
2015-05-12,1056.55
2015-05-13,1065.788
2015-05-14,1068.055
2015-05-15,1073.932
2015-05-18,1063.929
2015-05-19,1053.684
2015-05-20,1052.707
2015-05-21,1052.254
2015-05-22,1045.967
2015-05-25,1045.967
2015-05-26,1034.515
2015-05-27,1035.655
2015-05-28,1049.889
2015-05-29,1052.414
2015-06-01,1038.278
2015-06-02,1061.321
2015-06-03,1093.89
2015-06-04,1093.301
2015-06-05,1076.539
2015-06-08,1080.379
2015-06-09,1072.319
2015-06-10,1091.681
2015-06-11,1091.317
2015-06-12,1096.193
2015-06-15,1062.509
2015-06-16,1070.545
2015-06-17,1068.285
2015-06-18,1081.674
