Date,FRANCE MID GROWTH Mid Cap
2010-09-21,753.96
2010-09-22,762.353
2010-09-23,754.801
2010-09-24,772.027
2010-09-27,770.228
2010-09-28,776.552
2010-09-29,782.054
2010-09-30,781.5
2010-10-01,787.604
2010-10-04,778.755
2010-10-05,800.582
2010-10-06,808.311
2010-10-07,807.88
2010-10-08,805.473
2010-10-11,807.539
2010-10-12,805.316
2010-10-13,821.86
2010-10-14,830.64
2010-10-15,826.889
2010-10-18,824.825
2010-10-19,808.783
2010-10-20,822.003
2010-10-21,833.63
2010-10-22,825.173
2010-10-25,828.18
2010-10-26,818.919
2010-10-27,808.381
2010-10-28,819.876
2010-10-29,818.744
2010-11-01,826.318
2010-11-02,839.804
2010-11-03,836.079
2010-11-04,852.599
2010-11-05,845.207
2010-11-08,834.786
2010-11-09,841.823
2010-11-10,820.195
2010-11-11,810.149
2010-11-12,808.42
2010-11-15,808.185
2010-11-16,788.127
2010-11-17,789.662
2010-11-18,802.648
2010-11-19,805.361
2010-11-22,795.083
2010-11-23,777.754
2010-11-24,788.333
2010-11-25,790.704
2010-11-26,782.641
2010-11-29,759.706
2010-11-30,757.878
2010-12-01,776.442
2010-12-02,798.807
2010-12-03,816.901
2010-12-06,812.915
2010-12-07,827.189
2010-12-08,816.255
2010-12-09,813.55
2010-12-10,817.172
2010-12-13,833.712
2010-12-14,834.109
2010-12-15,830.256
2010-12-16,827.036
2010-12-17,835.184
2010-12-20,832.033
2010-12-21,839.367
2010-12-22,839.559
2010-12-23,835.976
2010-12-24,834.184
2010-12-27,831.014
2010-12-28,832.239
2010-12-29,835.841
2010-12-30,841.387
2010-12-31,841.266
2011-01-03,854.741
2011-01-04,858.107
2011-01-05,845.06
2011-01-06,839.191
2011-01-07,835.128
2011-01-10,823.719
2011-01-11,834.864
2011-01-12,844.546
2011-01-13,852.005
2011-01-14,858.046
2011-01-17,852.693
2011-01-18,864.006
2011-01-19,862.229
2011-01-20,839.625
2011-01-21,856.725
2011-01-24,858.562
2011-01-25,861.439
2011-01-26,875.828
2011-01-27,884.124
2011-01-28,867.672
2011-01-31,868.079
2011-02-01,887.322
2011-02-02,889.667
2011-02-03,877.402
2011-02-04,878.377
2011-02-07,886.643
2011-02-08,898.155
2011-02-09,902.207
2011-02-10,901.138
2011-02-11,910.62
2011-02-14,908.838
2011-02-15,904.694
2011-02-16,911.222
2011-02-17,923.896
2011-02-18,924.388
2011-02-21,914.244
2011-02-22,915.148
2011-02-23,909.252
2011-02-24,900.779
2011-02-25,920.602
2011-02-28,935.543
2011-03-01,933.341
2011-03-02,933.127
2011-03-03,947.609
2011-03-04,947.464
2011-03-07,953.561
2011-03-08,945.167
2011-03-09,942.661
2011-03-10,924.14
2011-03-11,916.255
2011-03-14,914.469
2011-03-15,898.367
2011-03-16,878.976
2011-03-17,900.45
2011-03-18,914.359
2011-03-21,937.828
2011-03-22,936.873
2011-03-23,935.361
2011-03-24,956.754
2011-03-25,955.767
2011-03-28,959.604
2011-03-29,963.403
2011-03-30,971.301
2011-03-31,974.298
2011-04-01,983.293
2011-04-04,993.141
2011-04-05,991.375
2011-04-06,996.878
2011-04-07,981.662
2011-04-08,994.555
2011-04-11,986.568
2011-04-12,971.8
2011-04-13,987.379
2011-04-14,981.157
2011-04-15,980.937
2011-04-18,950.651
2011-04-19,958.935
2011-04-20,998.703
2011-04-21,1003.126
2011-04-22,1003.126
2011-04-25,1002.403
2011-04-26,1014.477
2011-04-27,1016.677
2011-04-28,1033.201
2011-04-29,1040.061
2011-05-02,1047.085
2011-05-03,1035.52
2011-05-04,1026.251
2011-05-05,1004.11
2011-05-06,1008.207
2011-05-09,998.101
2011-05-10,1010.352
2011-05-11,1010.324
2011-05-12,998.674
2011-05-13,1002.807
2011-05-16,999.543
2011-05-17,979.287
2011-05-18,990.286
2011-05-19,1001.472
2011-05-20,995.983
2011-05-23,969.806
2011-05-24,977.782
2011-05-25,975.056
2011-05-26,979.128
2011-05-27,994.733
2011-05-30,998.635
2011-05-31,1015.637
2011-06-01,1014.999
2011-06-02,1001.762
2011-06-03,1010.467
2011-06-06,1013.639
2011-06-07,1019.729
2011-06-08,997.806
2011-06-09,1003.587
2011-06-10,980.765
2011-06-13,981.793
2011-06-14,1001.723
2011-06-15,979.179
2011-06-16,960.259
2011-06-17,972.483
2011-06-20,967.701
2011-06-21,991.928
2011-06-22,994.79
2011-06-23,956.222
2011-06-24,958.781
2011-06-27,971.367
2011-06-28,982.581
2011-06-29,1007.98
2011-06-30,1028.338
2011-07-01,1029.199
2011-07-04,1039.535
2011-07-05,1032.293
2011-07-06,1019.753
2011-07-07,1031.866
2011-07-08,1011.151
2011-07-11,971.807
2011-07-12,964.329
2011-07-13,984.441
2011-07-14,966.763
2011-07-15,962.262
2011-07-18,936.963
2011-07-19,966.718
2011-07-20,974.708
2011-07-21,996.346
2011-07-22,998.955
2011-07-25,996.5
2011-07-26,1005.262
2011-07-27,980.091
2011-07-28,951.295
2011-07-29,950.84
2011-08-01,926.474
2011-08-02,905.725
2011-08-03,890.588
2011-08-04,840.879
2011-08-05,833.286
2011-08-08,781.481
2011-08-09,807.148
2011-08-10,790.293
2011-08-11,817.95
2011-08-12,848.957
2011-08-15,867.972
2011-08-16,857.847
2011-08-17,861.818
2011-08-18,804.281
2011-08-19,802.43
2011-08-22,803.726
2011-08-23,811.508
2011-08-24,830.13
2011-08-25,821.572
2011-08-26,821.692
2011-08-29,849.062
2011-08-30,848.751
2011-08-31,878.495
2011-09-01,874.44
2011-09-02,847.647
2011-09-05,803.801
2011-09-06,792.129
2011-09-07,825.146
2011-09-08,831.472
2011-09-09,787.434
2011-09-12,756.795
2011-09-13,760.528
2011-09-14,777.365
2011-09-15,802.642
2011-09-16,797.203
2011-09-19,769.537
2011-09-20,789.013
2011-09-21,781.25
2011-09-22,728.533
2011-09-23,727.682
2011-09-26,730.224
2011-09-27,770.621
2011-09-28,759.011
2011-09-29,768.644
2011-09-30,737.509
2011-10-03,707.83
2011-10-04,684.24
2011-10-05,711.712
2011-10-06,739.1
2011-10-07,746.469
2011-10-10,775.259
2011-10-11,768.144
2011-10-12,793.794
2011-10-13,783.978
2011-10-14,807.328
2011-10-17,787.049
2011-10-18,784.057
2011-10-19,780.909
2011-10-20,761.727
2011-10-21,790.266
2011-10-24,805.56
2011-10-25,805.559
2011-10-26,798.936
2011-10-27,848.255
2011-10-28,844.898
2011-10-31,810.183
2011-11-01,764.933
2011-11-02,778.347
2011-11-03,801.317
2011-11-04,783.968
2011-11-07,778.72
2011-11-08,787.568
2011-11-09,760.998
2011-11-10,753.723
2011-11-11,775.434
2011-11-14,758.69
2011-11-15,743.129
2011-11-16,743.988
2011-11-17,728.251
2011-11-18,723.717
2011-11-21,699.377
2011-11-22,696.658
2011-11-23,680.233
2011-11-24,684.705
2011-11-25,686.048
2011-11-28,718.225
2011-11-29,722.981
2011-11-30,755.827
2011-12-01,750.663
2011-12-02,750.818
2011-12-05,759.556
2011-12-06,751.127
2011-12-07,747.287
2011-12-08,724.216
2011-12-09,738.295
2011-12-12,715.113
2011-12-13,710.741
2011-12-14,682.798
2011-12-15,687.23
2011-12-16,691.305
2011-12-19,688.684
2011-12-20,718.857
2011-12-21,706.899
2011-12-22,716.809
2011-12-23,722.13
2011-12-26,722.13
2011-12-27,722.654
2011-12-28,715.601
2011-12-29,721.238
2011-12-30,730.372
2012-01-02,742.9
2012-01-03,750.451
2012-01-04,734.644
2012-01-05,718.272
2012-01-06,715.778
2012-01-09,715.633
2012-01-10,733.57
2012-01-11,730.252
2012-01-12,740.492
2012-01-13,726.998
2012-01-16,731.417
2012-01-17,744.334
2012-01-18,753.1
2012-01-19,768.597
2012-01-20,765.489
2012-01-23,777.288
2012-01-24,762.596
2012-01-25,760.637
2012-01-26,783.586
2012-01-27,775.356
2012-01-30,762.992
2012-01-31,770.76
2012-02-01,790.857
2012-02-02,793.342
2012-02-03,799.07
2012-02-06,791.331
2012-02-07,798.689
2012-02-08,804.27
2012-02-09,808.306
2012-02-10,803.64
2012-02-13,806.118
2012-02-14,803.75
2012-02-15,809.624
2012-02-16,811.817
2012-02-17,827.495
2012-02-20,842.133
2012-02-21,837.556
2012-02-22,833.382
2012-02-23,836.713
2012-02-24,854.73
2012-02-27,842.76
2012-02-28,848.385
2012-02-29,847.455
2012-03-01,851.44
2012-03-02,844.995
2012-03-05,840.172
2012-03-06,806.328
2012-03-07,816.658
2012-03-08,847.118
2012-03-09,841.404
2012-03-12,841.269
2012-03-13,849.385
2012-03-14,841.64
2012-03-15,850.274
2012-03-16,862.708
2012-03-19,865.513
2012-03-20,855.229
2012-03-21,853.205
2012-03-22,842.221
2012-03-23,849.264
2012-03-26,866.675
2012-03-27,862.632
2012-03-28,852.467
2012-03-29,842.712
2012-03-30,859.711
2012-04-02,868.445
2012-04-03,862.875
2012-04-04,821.186
2012-04-05,823.306
2012-04-06,823.306
2012-04-09,823.778
2012-04-10,801.738
2012-04-11,813.793
2012-04-12,832.724
2012-04-13,813.576
2012-04-16,813.888
2012-04-17,835.524
2012-04-18,822.998
2012-04-19,819.686
2012-04-20,817.652
2012-04-23,792.217
2012-04-24,809.284
2012-04-25,826.826
2012-04-26,829.498
2012-04-27,837.156
2012-04-30,827.818
2012-05-01,827.161
2012-05-02,825.952
2012-05-03,826.691
2012-05-04,806.952
2012-05-07,811.746
2012-05-08,787.072
2012-05-09,788.392
2012-05-10,792.732
2012-05-11,780.016
2012-05-14,760.195
2012-05-15,754.695
2012-05-16,751.271
2012-05-17,737.799
2012-05-18,732.326
2012-05-21,742.408
2012-05-22,755.951
2012-05-23,725.434
2012-05-24,734.547
2012-05-25,732.669
2012-05-28,740.234
2012-05-29,750.561
2012-05-30,727.317
2012-05-31,718.405
2012-06-01,699.741
2012-06-04,702.768
2012-06-05,708.847
2012-06-06,725.515
2012-06-07,740.659
2012-06-08,730.26
2012-06-11,733.065
2012-06-12,727.959
2012-06-13,728.794
2012-06-14,728.678
2012-06-15,741.652
2012-06-18,742.073
2012-06-19,757.275
2012-06-20,763.9
2012-06-21,755.426
2012-06-22,740.555
2012-06-25,728.276
2012-06-26,723.623
2012-06-27,740.336
2012-06-28,735.608
2012-06-29,779.034
2012-07-02,783.857
2012-07-03,792.143
2012-07-04,785.023
2012-07-05,775.111
2012-07-06,759.5
2012-07-09,755.517
2012-07-10,758.918
2012-07-11,753.308
2012-07-12,743.118
2012-07-13,757.99
2012-07-16,757.596
2012-07-17,752.665
2012-07-18,764.546
2012-07-19,777.525
2012-07-20,768.302
2012-07-23,742.183
2012-07-24,739.32
2012-07-25,742.662
2012-07-26,775.737
2012-07-27,782.187
2012-07-30,777.124
2012-07-31,773.564
2012-08-01,775.15
2012-08-02,759.982
2012-08-03,790.915
2012-08-06,802.584
2012-08-07,803.221
2012-08-08,793.239
2012-08-09,791.169
2012-08-10,793.4
2012-08-13,790.265
2012-08-14,792.004
2012-08-15,791.368
2012-08-16,805.429
2012-08-17,805.891
2012-08-20,802.753
2012-08-21,819.034
2012-08-22,809.975
2012-08-23,814.545
2012-08-24,806.846
2012-08-27,807.35
2012-08-28,806.262
2012-08-29,803.026
2012-08-30,797.473
2012-08-31,805.905
2012-09-03,812.752
2012-09-04,802.047
2012-09-05,805.37
2012-09-06,822.977
2012-09-07,837.486
2012-09-10,833.596
2012-09-11,839.493
2012-09-12,848.504
2012-09-13,848.386
2012-09-14,882.881
2012-09-17,879.518
2012-09-18,868.066
2012-09-19,869.455
2012-09-20,863.213
2012-09-21,875.04
2012-09-24,859.979
2012-09-25,871.289
2012-09-26,847.101
2012-09-27,848.542
2012-09-28,848.465
2012-10-01,861.51
2012-10-02,861.317
2012-10-03,856.846
2012-10-04,862.405
2012-10-05,876.319
2012-10-08,863.163
2012-10-09,853.113
2012-10-10,843.733
2012-10-11,850.29
2012-10-12,845.48
2012-10-15,849.894
2012-10-16,861.727
2012-10-17,864.315
2012-10-18,866.307
2012-10-19,863.101
2012-10-22,861.436
2012-10-23,840.413
2012-10-24,845.198
2012-10-25,848.135
2012-10-26,847.031
2012-10-29,843.981
2012-10-30,851.704
2012-10-31,846.602
2012-11-01,854.05
2012-11-02,849.456
2012-11-05,838.911
2012-11-06,844.909
2012-11-07,835.538
2012-11-08,831.031
2012-11-09,833.11
2012-11-12,833.199
2012-11-13,836.454
2012-11-14,834.669
2012-11-15,831.206
2012-11-16,820.929
2012-11-19,839.456
2012-11-20,845.445
2012-11-21,849.298
2012-11-22,865.276
2012-11-23,874.882
2012-11-26,871.463
2012-11-27,874.145
2012-11-28,874.281
2012-11-29,885.141
2012-11-30,889.064
2012-12-03,893.184
2012-12-04,895.186
2012-12-05,895.564
2012-12-06,895.303
2012-12-07,895.641
2012-12-10,893.944
2012-12-11,902.092
2012-12-12,902.917
2012-12-13,900.95
2012-12-14,903.977
2012-12-17,903.957
2012-12-18,909.407
2012-12-19,917.221
2012-12-20,914.719
2012-12-21,902.251
2012-12-24,900.647
2012-12-25,900.647
2012-12-26,902.49
2012-12-27,905.545
2012-12-28,899.321
2012-12-31,900.233
2013-01-01,900.233
2013-01-02,920.033
2013-01-03,912.043
2013-01-04,910.315
2013-01-07,909.397
2013-01-08,901.459
2013-01-09,898.446
2013-01-10,904.462
2013-01-11,913.192
2013-01-14,914.356
2013-01-15,915.262
2013-01-16,915.942
2013-01-17,929.924
2013-01-18,929.545
2013-01-21,932.946
2013-01-22,928.775
2013-01-23,932.565
2013-01-24,941.746
2013-01-25,955.473
2013-01-28,952.312
2013-01-29,951.36
2013-01-30,946.982
2013-01-31,949.956
2013-02-01,976.807
2013-02-04,957.249
2013-02-05,956.326
2013-02-06,955.533
2013-02-07,942.862
2013-02-08,950.653
2013-02-11,943.612
2013-02-12,954.788
2013-02-13,960.827
2013-02-14,953.783
2013-02-15,963.056
2013-02-18,961.009
2013-02-19,972.049
2013-02-20,972.391
2013-02-21,952.221
2013-02-22,961.524
2013-02-25,963.162
2013-02-26,946.883
2013-02-27,955.497
2013-02-28,954.685
2013-03-01,943.267
2013-03-04,943.857
2013-03-05,964.52
2013-03-06,960.727
2013-03-07,965.502
2013-03-08,958.879
2013-03-11,961.891
2013-03-12,962.865
2013-03-13,954.731
2013-03-14,958.704
2013-03-15,963.0
2013-03-18,961.225
2013-03-19,952.433
2013-03-20,955.414
2013-03-21,947.17
2013-03-22,951.519
2013-03-25,940.873
2013-03-26,939.261
2013-03-27,926.107
2013-03-28,935.113
2013-03-29,935.113
2013-04-01,935.55
2013-04-02,946.87
2013-04-03,950.237
2013-04-04,939.885
2013-04-05,934.503
2013-04-08,940.747
2013-04-09,937.374
2013-04-10,950.202
2013-04-11,961.17
2013-04-12,952.603
2013-04-15,934.335
2013-04-16,931.025
2013-04-17,910.395
2013-04-18,906.449
2013-04-19,908.354
2013-04-22,904.482
2013-04-23,924.724
2013-04-24,931.623
2013-04-25,942.801
2013-04-26,940.928
2013-04-29,951.091
2013-04-30,954.426
2013-05-01,955.078
2013-05-02,947.011
2013-05-03,956.909
2013-05-06,957.883
2013-05-07,961.514
2013-05-08,969.317
2013-05-09,964.646
2013-05-10,961.045
2013-05-13,961.001
2013-05-14,962.578
2013-05-15,957.558
2013-05-16,965.7
2013-05-17,964.32
2013-05-20,976.903
2013-05-21,982.601
2013-05-22,984.315
2013-05-23,968.787
2013-05-24,967.699
2013-05-27,976.586
2013-05-28,981.845
2013-05-29,973.095
2013-05-30,986.265
2013-05-31,970.777
2013-06-03,969.596
2013-06-04,973.103
2013-06-05,961.402
2013-06-06,965.467
2013-06-07,972.316
2013-06-10,972.7
2013-06-11,967.217
2013-06-12,970.666
2013-06-13,968.838
2013-06-14,973.728
2013-06-17,980.61
2013-06-18,990.75
2013-06-19,994.371
2013-06-20,954.853
2013-06-21,936.177
2013-06-24,911.021
2013-06-25,919.42
2013-06-26,928.783
2013-06-27,938.876
2013-06-28,931.215
2013-07-01,947.771
2013-07-02,943.523
2013-07-03,934.619
2013-07-04,947.566
2013-07-05,941.197
2013-07-08,951.454
2013-07-09,952.396
2013-07-10,963.575
2013-07-11,982.847
2013-07-12,983.977
2013-07-15,986.603
2013-07-16,984.78
2013-07-17,981.478
2013-07-18,991.763
2013-07-19,993.105
2013-07-22,992.666
2013-07-23,994.053
2013-07-24,1007.036
2013-07-25,1004.669
2013-07-26,1003.264
2013-07-29,1002.178
2013-07-30,1002.47
2013-07-31,1008.004
2013-08-01,1014.849
2013-08-02,1014.842
2013-08-05,1011.74
2013-08-06,1015.442
2013-08-07,1011.306
2013-08-08,1020.137
2013-08-09,1017.245
2013-08-12,1016.798
2013-08-13,1016.265
2013-08-14,1025.661
2013-08-15,1014.889
2013-08-16,1020.747
2013-08-19,1022.787
2013-08-20,1020.751
2013-08-21,1015.121
2013-08-22,1020.464
2013-08-23,1028.335
2013-08-26,1023.267
2013-08-27,1008.013
2013-08-28,997.965
2013-08-29,998.5
2013-08-30,990.204
2013-09-02,1000.33
2013-09-03,996.192
2013-09-04,1000.027
2013-09-05,1004.897
2013-09-06,1007.379
2013-09-09,1015.114
2013-09-10,1028.639
2013-09-11,1031.405
2013-09-12,1028.085
2013-09-13,1029.575
2013-09-16,1041.773
2013-09-17,1037.9
2013-09-18,1043.852
2013-09-19,1060.067
2013-09-20,1067.749
2013-09-23,1055.238
2013-09-24,1060.369
2013-09-25,1056.792
2013-09-26,1052.521
2013-09-27,1053.57
2013-09-30,1048.453
2013-10-01,1055.841
2013-10-02,1049.002
2013-10-03,1045.508
2013-10-04,1043.51
2013-10-07,1033.731
2013-10-08,1034.381
2013-10-09,1023.018
2013-10-10,1039.348
2013-10-11,1046.034
2013-10-14,1039.338
2013-10-15,1038.692
2013-10-16,1031.608
2013-10-17,1044.117
2013-10-18,1060.874
2013-10-21,1067.384
2013-10-22,1076.55
2013-10-23,1070.024
2013-10-24,1070.992
2013-10-25,1073.151
2013-10-28,1069.306
2013-10-29,1073.568
2013-10-30,1072.989
2013-10-31,1054.039
2013-11-01,1045.254
2013-11-04,1053.102
2013-11-05,1047.147
2013-11-06,1059.48
2013-11-07,1038.388
2013-11-08,1036.077
2013-11-11,1049.693
2013-11-12,1046.311
2013-11-13,1036.702
2013-11-14,1050.405
2013-11-15,1050.313
2013-11-18,1053.923
2013-11-19,1050.024
2013-11-20,1039.294
2013-11-21,1033.093
2013-11-22,1042.606
2013-11-25,1043.861
2013-11-26,1041.076
2013-11-27,1040.626
2013-11-28,1046.701
2013-11-29,1054.669
2013-12-02,1049.018
2013-12-03,1034.084
2013-12-04,1031.465
2013-12-05,1035.666
2013-12-06,1045.02
2013-12-09,1049.813
2013-12-10,1049.338
2013-12-11,1049.959
2013-12-12,1039.425
2013-12-13,1038.48
2013-12-16,1046.232
2013-12-17,1030.171
2013-12-18,1033.564
2013-12-19,1037.588
2013-12-20,1039.705
2013-12-23,1045.964
2013-12-24,1047.193
2013-12-25,1047.193
2013-12-26,1049.147
2013-12-27,1068.192
2013-12-30,1073.525
2013-12-31,1071.78
2014-01-01,1071.78
2014-01-02,1058.315
2014-01-03,1059.278
2014-01-06,1057.199
2014-01-07,1058.596
2014-01-08,1063.401
2014-01-09,1051.558
2014-01-10,1056.143
2014-01-13,1066.625
2014-01-14,1064.272
2014-01-15,1063.638
2014-01-16,1063.979
2014-01-17,1062.833
2014-01-20,1061.158
2014-01-21,1063.14
2014-01-22,1065.232
2014-01-23,1067.713
2014-01-24,1045.917
2014-01-27,1039.894
2014-01-28,1044.535
2014-01-29,1046.305
2014-01-30,1038.029
2014-01-31,1025.87
2014-02-03,1023.914
2014-02-04,1025.344
2014-02-05,1026.466
2014-02-06,1047.131
2014-02-07,1053.261
2014-02-10,1059.099
2014-02-11,1069.118
2014-02-12,1068.85
2014-02-13,1080.907
2014-02-14,1083.148
2014-02-17,1089.406
2014-02-18,1092.315
2014-02-19,1092.767
2014-02-20,1096.879
2014-02-21,1112.233
2014-02-24,1120.578
2014-02-25,1122.324
2014-02-26,1110.282
2014-02-27,1112.15
2014-02-28,1128.86
2014-03-03,1101.608
2014-03-04,1119.834
2014-03-05,1119.167
2014-03-06,1139.176
2014-03-07,1135.964
2014-03-10,1136.187
2014-03-11,1136.022
2014-03-12,1129.621
2014-03-13,1123.412
2014-03-14,1111.748
2014-03-17,1123.926
2014-03-18,1133.214
2014-03-19,1135.351
2014-03-20,1133.133
2014-03-21,1137.578
2014-03-24,1122.839
2014-03-25,1132.05
2014-03-26,1143.158
2014-03-27,1140.159
2014-03-28,1145.359
2014-03-31,1149.177
2014-04-01,1153.03
2014-04-02,1151.93
2014-04-03,1146.206
2014-04-04,1150.316
2014-04-07,1142.187
2014-04-08,1137.752
2014-04-09,1151.14
2014-04-10,1152.027
2014-04-11,1137.019
2014-04-14,1120.063
2014-04-15,1116.486
2014-04-16,1130.833
2014-04-17,1143.052
2014-04-18,1143.052
2014-04-21,1140.45
2014-04-22,1153.121
2014-04-23,1154.891
2014-04-24,1165.625
2014-04-25,1161.565
2014-04-28,1157.191
2014-04-29,1161.461
2014-04-30,1163.715
2014-05-01,1163.715
2014-05-02,1166.985
2014-05-05,1167.084
2014-05-06,1167.617
2014-05-07,1161.581
2014-05-08,1163.737
2014-05-09,1151.64
2014-05-12,1163.436
2014-05-13,1164.92
2014-05-14,1163.459
2014-05-15,1148.098
2014-05-16,1139.619
2014-05-19,1146.249
2014-05-20,1149.091
2014-05-21,1149.255
2014-05-22,1153.515
2014-05-23,1151.004
2014-05-26,1165.986
2014-05-27,1164.46
2014-05-28,1166.245
2014-05-29,1175.356
2014-05-30,1180.709
2014-06-02,1176.173
2014-06-03,1168.61
2014-06-04,1170.691
2014-06-05,1181.255
2014-06-06,1190.83
2014-06-09,1187.908
2014-06-10,1184.26
2014-06-11,1163.818
2014-06-12,1170.352
2014-06-13,1158.622
2014-06-16,1156.299
2014-06-17,1159.773
2014-06-18,1159.276
2014-06-19,1168.453
2014-06-20,1159.664
2014-06-23,1155.056
2014-06-24,1151.839
2014-06-25,1141.779
2014-06-26,1143.097
2014-06-27,1151.8
2014-06-30,1153.437
2014-07-01,1160.396
2014-07-02,1160.848
2014-07-03,1168.297
2014-07-04,1167.029
2014-07-07,1154.299
2014-07-08,1135.58
2014-07-09,1136.459
2014-07-10,1119.481
2014-07-11,1119.668
2014-07-14,1131.409
2014-07-15,1115.313
2014-07-16,1125.775
2014-07-17,1119.919
2014-07-18,1123.225
2014-07-21,1118.361
2014-07-22,1126.085
2014-07-23,1129.02
2014-07-24,1131.533
2014-07-25,1112.065
2014-07-28,1111.019
2014-07-29,1113.352
2014-07-30,1105.529
2014-07-31,1089.096
2014-08-01,1071.389
2014-08-04,1064.049
2014-08-05,1060.613
2014-08-06,1048.631
2014-08-07,1040.36
2014-08-08,1036.453
2014-08-11,1052.125
2014-08-12,1049.547
2014-08-13,1050.145
2014-08-14,1054.929
2014-08-15,1048.664
2014-08-18,1059.197
2014-08-19,1064.986
2014-08-20,1058.558
2014-08-21,1068.368
2014-08-22,1059.986
2014-08-25,1068.017
2014-08-26,1075.921
2014-08-27,1078.002
2014-08-28,1064.554
2014-08-29,1066.978
2014-09-01,1062.156
2014-09-02,1065.678
2014-09-03,1074.411
2014-09-04,1072.384
2014-09-05,1069.836
2014-09-08,1067.176
2014-09-09,1060.646
2014-09-10,1055.771
2014-09-11,1059.382
2014-09-12,1060.186
2014-09-15,1058.265
2014-09-16,1050.114
2014-09-17,1054.112
2014-09-18,1058.697
2014-09-19,1047.454
2014-09-22,1040.204
2014-09-23,1024.549
2014-09-24,1019.284
2014-09-25,1002.709
2014-09-26,1002.214
2014-09-29,998.357
2014-09-30,997.058
2014-10-01,987.484
2014-10-02,975.047
2014-10-03,970.63
2014-10-06,976.118
2014-10-07,962.838
2014-10-08,954.452
2014-10-09,949.905
2014-10-10,928.667
2014-10-13,926.592
2014-10-14,935.037
2014-10-15,913.6
2014-10-16,913.306
2014-10-17,939.801
2014-10-20,935.329
2014-10-21,951.742
2014-10-22,951.924
2014-10-23,952.003
2014-10-24,949.742
2014-10-27,946.545
2014-10-28,961.416
2014-10-29,967.965
2014-10-30,975.61
2014-10-31,979.686
2014-11-03,980.089
2014-11-04,976.32
2014-11-05,983.018
2014-11-06,983.835
2014-11-07,979.893
2014-11-10,984.912
2014-11-11,989.642
2014-11-12,985.508
2014-11-13,983.187
2014-11-14,989.867
2014-11-17,989.839
2014-11-18,1006.874
2014-11-19,1006.84
2014-11-20,1001.431
2014-11-21,1007.722
2014-11-24,1017.621
2014-11-25,1026.74
2014-11-26,1030.113
2014-11-27,1027.364
2014-11-28,1029.02
2014-12-01,1032.436
2014-12-02,1024.714
2014-12-03,1021.821
2014-12-04,1028.034
2014-12-05,1027.909
2014-12-08,1022.054
2014-12-09,1010.438
2014-12-10,1006.086
2014-12-11,1002.437
2014-12-12,989.79
2014-12-15,971.4
2014-12-16,994.089
2014-12-17,985.594
2014-12-18,1008.28
2014-12-19,1011.951
2014-12-22,1018.669
2014-12-23,1024.938
2014-12-24,1023.526
2014-12-25,1023.526
2014-12-26,1021.931
2014-12-29,1024.013
2014-12-30,1012.196
2014-12-31,1012.018
2015-01-01,1012.018
2015-01-02,1007.105
2015-01-05,979.95
2015-01-06,965.238
2015-01-07,956.826
2015-01-08,982.613
2015-01-09,984.369
2015-01-12,987.46
2015-01-13,992.805
2015-01-14,981.396
2015-01-15,986.702
2015-01-16,979.377
2015-01-19,997.359
2015-01-20,1000.039
2015-01-21,1007.344
2015-01-22,1012.987
2015-01-23,1021.605
2015-01-26,1035.532
2015-01-27,1034.977
2015-01-28,1037.416
2015-01-29,1041.593
2015-01-30,1032.906
2015-02-02,1031.334
2015-02-03,1055.188
2015-02-04,1061.569
2015-02-05,1069.535
2015-02-06,1058.821
2015-02-09,1047.34
2015-02-10,1059.525
2015-02-11,1054.151
2015-02-12,1069.215
2015-02-13,1069.526
2015-02-16,1071.51
2015-02-17,1067.846
2015-02-18,1079.563
2015-02-19,1088.62
2015-02-20,1082.709
2015-02-23,1092.064
2015-02-24,1091.678
2015-02-25,1089.476
2015-02-26,1085.799
2015-02-27,1087.158
2015-03-02,1083.114
2015-03-03,1074.64
2015-03-04,1069.257
2015-03-05,1080.286
2015-03-06,1063.931
2015-03-09,1058.321
2015-03-10,1036.655
2015-03-11,1045.908
2015-03-12,1051.92
2015-03-13,1047.353
2015-03-16,1059.95
2015-03-17,1050.327
2015-03-18,1048.62
2015-03-19,1052.547
2015-03-20,1069.852
2015-03-23,1075.457
2015-03-24,1079.443
2015-03-25,1068.535
2015-03-26,1061.078
2015-03-27,1061.621
2015-03-30,1068.56
2015-03-31,1049.172
2015-04-01,1054.876
2015-04-02,1070.125
2015-04-03,1070.125
2015-04-06,1084.974
2015-04-07,1079.816
2015-04-08,1071.925
2015-04-09,1077.033
2015-04-10,1081.965
2015-04-13,1078.51
2015-04-14,1100.645
2015-04-15,1079.791
2015-04-16,1081.556
2015-04-17,1076.737
2015-04-20,1080.395
2015-04-21,1097.316
2015-04-22,1099.827
2015-04-23,1103.974
2015-04-24,1115.732
2015-04-27,1133.091
2015-04-28,1122.496
2015-04-29,1115.226
2015-04-30,1120.959
2015-05-01,1122.66
2015-05-04,1128.136
2015-05-05,1113.511
2015-05-06,1127.944
2015-05-07,1116.631
2015-05-08,1131.968
2015-05-11,1126.903
2015-05-12,1123.703
2015-05-13,1138.007
2015-05-14,1149.073
2015-05-15,1154.285
2015-05-18,1154.744
2015-05-19,1149.503
2015-05-20,1148.978
2015-05-21,1157.637
2015-05-22,1141.264
2015-05-25,1138.841
2015-05-26,1122.473
2015-05-27,1136.998
2015-05-28,1137.701
2015-05-29,1123.054
2015-06-01,1120.031
2015-06-02,1140.377
2015-06-03,1159.461
2015-06-04,1149.369
