Date,BELGIUM LARGE CAP Large Cap
2010-09-20,357.359
2010-09-21,356.157
2010-09-22,356.947
2010-09-23,356.633
2010-09-24,365.848
2010-09-27,363.751
2010-09-28,366.818
2010-09-29,369.766
2010-09-30,368.724
2010-10-01,368.326
2010-10-04,362.172
2010-10-05,372.403
2010-10-06,375.838
2010-10-07,374.994
2010-10-08,381.692
2010-10-11,383.948
2010-10-12,381.99
2010-10-13,392.146
2010-10-14,390.244
2010-10-15,387.189
2010-10-18,386.164
2010-10-19,381.107
2010-10-20,386.146
2010-10-21,393.064
2010-10-22,391.178
2010-10-25,392.692
2010-10-26,385.083
2010-10-27,378.556
2010-10-28,382.683
2010-10-29,385.003
2010-11-01,385.164
2010-11-02,387.332
2010-11-03,378.043
2010-11-04,390.882
2010-11-05,380.392
2010-11-08,375.83
2010-11-09,380.331
2010-11-10,369.305
2010-11-11,363.537
2010-11-12,363.617
2010-11-15,363.788
2010-11-16,355.737
2010-11-17,362.317
2010-11-18,372.368
2010-11-19,372.409
2010-11-22,369.412
2010-11-23,357.33
2010-11-24,358.503
2010-11-25,358.478
2010-11-26,350.39
2010-11-29,339.123
2010-11-30,333.074
2010-12-01,342.424
2010-12-02,350.389
2010-12-03,354.306
2010-12-06,350.036
2010-12-07,354.228
2010-12-08,350.126
2010-12-09,350.209
2010-12-10,352.534
2010-12-13,354.83
2010-12-14,354.13
2010-12-15,351.202
2010-12-16,347.876
2010-12-17,343.833
2010-12-20,344.122
2010-12-21,348.894
2010-12-22,345.637
2010-12-23,345.646
2010-12-24,346.5
2010-12-27,344.601
2010-12-28,343.255
2010-12-29,343.379
2010-12-30,344.9
2010-12-31,346.149
2011-01-03,349.224
2011-01-04,349.803
2011-01-05,344.873
2011-01-06,345.683
2011-01-07,341.08
2011-01-10,335.845
2011-01-11,338.832
2011-01-12,346.544
2011-01-13,353.922
2011-01-14,350.397
2011-01-17,346.756
2011-01-18,352.519
2011-01-19,350.624
2011-01-20,344.148
2011-01-21,351.03
2011-01-24,356.386
2011-01-25,358.632
2011-01-26,358.214
2011-01-27,355.81
2011-01-28,347.362
2011-01-31,350.06
2011-02-01,354.36
2011-02-02,358.787
2011-02-03,355.564
2011-02-04,351.132
2011-02-07,357.364
2011-02-08,360.77
2011-02-09,358.288
2011-02-10,353.961
2011-02-11,353.948
2011-02-14,349.326
2011-02-15,353.063
2011-02-16,353.999
2011-02-17,354.403
2011-02-18,354.137
2011-02-21,351.197
2011-02-22,351.842
2011-02-23,353.404
2011-02-24,352.248
2011-02-25,352.479
2011-02-28,356.148
2011-03-01,359.773
2011-03-02,354.992
2011-03-03,359.89
2011-03-04,365.5
2011-03-07,361.565
2011-03-08,359.284
2011-03-09,361.6
2011-03-10,357.526
2011-03-11,356.449
2011-03-14,356.536
2011-03-15,344.172
2011-03-16,339.0
2011-03-17,346.454
2011-03-18,346.33
2011-03-21,354.848
2011-03-22,353.796
2011-03-23,355.132
2011-03-24,361.67
2011-03-25,361.284
2011-03-28,358.025
2011-03-29,357.581
2011-03-30,360.079
2011-03-31,357.621
2011-04-01,365.883
2011-04-04,370.568
2011-04-05,370.429
2011-04-06,374.677
2011-04-07,369.993
2011-04-08,372.661
2011-04-11,375.271
2011-04-12,373.028
2011-04-13,377.097
2011-04-14,374.877
2011-04-15,379.501
2011-04-18,369.379
2011-04-19,377.546
2011-04-20,382.379
2011-04-21,383.949
2011-04-22,383.949
2011-04-25,383.672
2011-04-26,390.395
2011-04-27,390.56
2011-04-28,397.522
2011-04-29,398.724
2011-05-02,400.604
2011-05-03,398.031
2011-05-04,389.552
2011-05-05,377.212
2011-05-06,376.573
2011-05-09,368.629
2011-05-10,372.546
2011-05-11,370.518
2011-05-12,371.698
2011-05-13,375.664
2011-05-16,376.699
2011-05-17,373.285
2011-05-18,375.038
2011-05-19,376.238
2011-05-20,376.134
2011-05-23,364.533
2011-05-24,365.126
2011-05-25,365.246
2011-05-26,361.767
2011-05-27,367.071
2011-05-30,368.014
2011-05-31,376.59
2011-06-01,374.138
2011-06-02,367.76
2011-06-03,369.787
2011-06-06,368.363
2011-06-07,369.871
2011-06-08,365.895
2011-06-09,365.955
2011-06-10,356.656
2011-06-13,358.412
2011-06-14,363.591
2011-06-15,355.054
2011-06-16,350.187
2011-06-17,358.004
2011-06-20,355.84
2011-06-21,360.671
2011-06-22,357.587
2011-06-23,348.658
2011-06-24,346.064
2011-06-27,350.451
2011-06-28,353.327
2011-06-29,358.775
2011-06-30,363.806
2011-07-01,364.765
2011-07-04,369.838
2011-07-05,364.637
2011-07-06,359.09
2011-07-07,364.476
2011-07-08,356.353
2011-07-11,342.392
2011-07-12,338.224
2011-07-13,341.718
2011-07-14,343.487
2011-07-15,343.335
2011-07-18,337.904
2011-07-19,344.283
2011-07-20,351.515
2011-07-21,361.087
2011-07-22,366.559
2011-07-25,364.242
2011-07-26,365.956
2011-07-27,359.38
2011-07-28,360.56
2011-07-29,356.806
2011-08-01,348.941
2011-08-02,346.861
2011-08-03,339.582
2011-08-04,328.486
2011-08-05,326.842
2011-08-08,316.557
2011-08-09,319.51
2011-08-10,306.298
2011-08-11,315.424
2011-08-12,333.404
2011-08-15,338.218
2011-08-16,340.791
2011-08-17,343.773
2011-08-18,331.051
2011-08-19,326.794
2011-08-22,329.032
2011-08-23,329.931
2011-08-24,327.252
2011-08-25,325.956
2011-08-26,324.081
2011-08-29,330.32
2011-08-30,331.443
2011-08-31,336.336
2011-09-01,332.835
2011-09-02,328.96
2011-09-05,310.69
2011-09-06,313.494
2011-09-07,317.922
2011-09-08,320.923
2011-09-09,307.402
2011-09-12,295.157
2011-09-13,298.185
2011-09-14,299.289
2011-09-15,305.808
2011-09-16,312.37
2011-09-19,304.986
2011-09-20,313.29
2011-09-21,309.839
2011-09-22,293.556
2011-09-23,300.24
2011-09-26,306.122
2011-09-27,320.69
2011-09-28,318.748
2011-09-29,322.381
2011-09-30,316.566
2011-10-03,314.297
2011-10-04,309.604
2011-10-05,313.175
2011-10-06,317.856
2011-10-07,315.727
2011-10-10,322.706
2011-10-11,321.64
2011-10-12,326.614
2011-10-13,325.374
2011-10-14,331.83
2011-10-17,325.021
2011-10-18,320.248
2011-10-19,325.053
2011-10-20,319.489
2011-10-21,328.424
2011-10-24,329.576
2011-10-25,325.137
2011-10-26,321.904
2011-10-27,339.709
2011-10-28,337.793
2011-10-31,331.175
2011-11-01,319.37
2011-11-02,319.45
2011-11-03,322.624
2011-11-04,320.023
2011-11-07,321.47
2011-11-08,329.694
2011-11-09,327.124
2011-11-10,329.005
2011-11-11,342.212
2011-11-14,333.967
2011-11-15,329.451
2011-11-16,332.518
2011-11-17,327.838
2011-11-18,329.277
2011-11-21,320.508
2011-11-22,324.241
2011-11-23,318.593
2011-11-24,315.47
2011-11-25,315.952
2011-11-28,327.458
2011-11-29,328.238
2011-11-30,334.64
2011-12-01,335.076
2011-12-02,336.902
2011-12-05,342.169
2011-12-06,335.968
2011-12-07,338.758
2011-12-08,335.451
2011-12-09,335.252
2011-12-12,328.831
2011-12-13,327.781
2011-12-14,321.073
2011-12-15,324.212
2011-12-16,322.394
2011-12-19,328.497
2011-12-20,333.221
2011-12-21,330.268
2011-12-22,332.704
2011-12-23,335.502
2011-12-26,335.502
2011-12-27,339.673
2011-12-28,336.22
2011-12-29,339.113
2011-12-30,342.183
2012-01-02,348.672
2012-01-03,344.927
2012-01-04,335.231
2012-01-05,335.086
2012-01-06,329.807
2012-01-09,335.762
2012-01-10,340.837
2012-01-11,337.308
2012-01-12,341.701
2012-01-13,333.379
2012-01-16,339.277
2012-01-17,341.855
2012-01-18,345.812
2012-01-19,349.524
2012-01-20,349.936
2012-01-23,351.58
2012-01-24,346.557
2012-01-25,348.377
2012-01-26,356.174
2012-01-27,351.888
2012-01-30,349.426
2012-01-31,346.96
2012-02-01,355.652
2012-02-02,358.963
2012-02-03,367.872
2012-02-06,365.84
2012-02-07,370.389
2012-02-08,368.04
2012-02-09,370.759
2012-02-10,364.82
2012-02-13,370.717
2012-02-14,367.245
2012-02-15,365.27
2012-02-16,367.548
2012-02-17,371.794
2012-02-20,375.723
2012-02-21,374.638
2012-02-22,372.397
2012-02-23,373.558
2012-02-24,377.153
2012-02-27,375.663
2012-02-28,380.127
2012-02-29,383.337
2012-03-01,387.869
2012-03-02,379.808
2012-03-05,381.528
2012-03-06,371.201
2012-03-07,376.866
2012-03-08,393.278
2012-03-09,390.829
2012-03-12,395.404
2012-03-13,399.156
2012-03-14,400.606
2012-03-15,402.296
2012-03-16,407.812
2012-03-19,410.804
2012-03-20,408.672
2012-03-21,408.46
2012-03-22,406.684
2012-03-23,408.029
2012-03-26,412.85
2012-03-27,411.633
2012-03-28,407.216
2012-03-29,402.318
2012-03-30,410.063
2012-04-02,411.632
2012-04-03,412.81
2012-04-04,394.68
2012-04-05,390.603
2012-04-06,390.603
2012-04-09,390.827
2012-04-10,388.932
2012-04-11,394.232
2012-04-12,398.73
2012-04-13,390.841
2012-04-16,394.992
2012-04-17,401.93
2012-04-18,402.889
2012-04-19,398.925
2012-04-20,399.321
2012-04-23,390.489
2012-04-24,398.899
2012-04-25,401.673
2012-04-26,404.885
2012-04-27,406.985
2012-04-30,402.151
2012-05-01,401.832
2012-05-02,405.593
2012-05-03,412.16
2012-05-04,406.115
2012-05-07,413.931
2012-05-08,402.222
2012-05-09,397.413
2012-05-10,400.08
2012-05-11,402.604
2012-05-14,393.861
2012-05-15,389.053
2012-05-16,386.442
2012-05-17,384.426
2012-05-18,375.108
2012-05-21,376.847
2012-05-22,382.72
2012-05-23,370.982
2012-05-24,378.912
2012-05-25,378.218
2012-05-28,374.16
2012-05-29,381.27
2012-05-30,373.86
2012-05-31,373.675
2012-06-01,362.596
2012-06-04,365.278
2012-06-05,365.253
2012-06-06,372.982
2012-06-07,373.353
2012-06-08,375.742
2012-06-11,376.045
2012-06-12,379.591
2012-06-13,387.848
2012-06-14,392.462
2012-06-15,391.933
2012-06-18,389.831
2012-06-19,396.121
2012-06-20,389.823
2012-06-21,390.338
2012-06-22,386.869
2012-06-25,390.776
2012-06-26,396.523
2012-06-27,400.677
2012-06-28,402.187
2012-06-29,425.929
2012-07-02,432.077
2012-07-03,433.844
2012-07-04,431.017
2012-07-05,425.606
2012-07-06,422.056
2012-07-09,419.828
2012-07-10,427.01
2012-07-11,421.445
2012-07-12,418.562
2012-07-13,421.437
2012-07-16,421.757
2012-07-17,420.501
2012-07-18,426.112
2012-07-19,434.466
2012-07-20,424.536
2012-07-23,416.826
2012-07-24,417.269
2012-07-25,417.281
2012-07-26,436.883
2012-07-27,441.073
2012-07-30,441.414
2012-07-31,430.976
2012-08-01,439.246
2012-08-02,431.29
2012-08-03,445.281
2012-08-06,446.159
2012-08-07,450.415
2012-08-08,448.095
2012-08-09,445.548
2012-08-10,442.059
2012-08-13,440.672
2012-08-14,440.933
2012-08-15,441.61
2012-08-16,443.868
2012-08-17,442.39
2012-08-20,445.945
2012-08-21,447.91
2012-08-22,443.242
2012-08-23,441.711
2012-08-24,446.58
2012-08-27,450.685
2012-08-28,455.356
2012-08-29,454.771
2012-08-30,451.833
2012-08-31,457.833
2012-09-03,468.831
2012-09-04,464.515
2012-09-05,467.07
2012-09-06,478.507
2012-09-07,474.056
2012-09-10,462.529
2012-09-11,466.968
2012-09-12,461.587
2012-09-13,461.569
2012-09-14,469.775
2012-09-17,469.148
2012-09-18,470.14
2012-09-19,473.521
2012-09-20,474.426
2012-09-21,477.195
2012-09-24,473.425
2012-09-25,478.03
2012-09-26,473.966
2012-09-27,469.572
2012-09-28,465.525
2012-10-01,471.149
2012-10-02,479.696
2012-10-03,480.462
2012-10-04,482.758
2012-10-05,493.126
2012-10-08,486.544
2012-10-09,477.772
2012-10-10,472.423
2012-10-11,473.791
2012-10-12,473.375
2012-10-15,472.143
2012-10-16,479.999
2012-10-17,481.788
2012-10-18,473.042
2012-10-19,468.469
2012-10-22,468.739
2012-10-23,464.873
2012-10-24,467.096
2012-10-25,463.725
2012-10-26,465.455
2012-10-29,464.118
2012-10-30,468.732
2012-10-31,456.832
2012-11-01,454.88
2012-11-02,456.773
2012-11-05,449.924
2012-11-06,455.957
2012-11-07,448.686
2012-11-08,448.444
2012-11-09,453.098
2012-11-12,452.896
2012-11-13,459.87
2012-11-14,452.527
2012-11-15,453.011
2012-11-16,447.707
2012-11-19,463.054
2012-11-20,467.374
2012-11-21,463.555
2012-11-22,470.473
2012-11-23,473.114
2012-11-26,473.187
2012-11-27,469.549
2012-11-28,466.244
2012-11-29,472.409
2012-11-30,478.07
2012-12-03,484.919
2012-12-04,483.095
2012-12-05,477.195
2012-12-06,475.346
2012-12-07,475.645
2012-12-10,478.427
2012-12-11,483.682
2012-12-12,478.064
2012-12-13,477.641
2012-12-14,480.088
2012-12-17,476.235
2012-12-18,480.863
2012-12-19,486.054
2012-12-20,484.836
2012-12-21,478.85
2012-12-24,477.038
2012-12-25,477.038
2012-12-26,478.014
2012-12-27,480.304
2012-12-28,475.986
2012-12-31,474.753
2013-01-01,474.753
2013-01-02,487.426
2013-01-03,477.18
2013-01-04,482.298
2013-01-07,480.111
2013-01-08,472.68
2013-01-09,464.671
2013-01-10,473.093
2013-01-11,481.156
2013-01-14,479.367
2013-01-15,487.06
2013-01-16,489.192
2013-01-17,486.328
2013-01-18,489.06
2013-01-21,489.551
2013-01-22,493.754
2013-01-23,491.292
2013-01-24,494.779
2013-01-25,501.813
2013-01-28,502.405
2013-01-29,508.529
2013-01-30,512.71
2013-01-31,478.174
2013-02-01,500.106
2013-02-04,485.124
2013-02-05,482.126
2013-02-06,477.382
2013-02-07,473.19
2013-02-08,470.727
2013-02-11,469.494
2013-02-12,479.454
2013-02-13,482.277
2013-02-14,503.211
2013-02-15,503.896
2013-02-18,496.457
2013-02-19,502.003
2013-02-20,506.067
2013-02-21,496.267
2013-02-22,502.116
2013-02-25,504.258
2013-02-26,493.672
2013-02-27,501.371
2013-02-28,507.791
2013-03-01,505.691
2013-03-04,504.371
2013-03-05,508.818
2013-03-06,507.665
2013-03-07,512.411
2013-03-08,517.735
2013-03-11,520.256
2013-03-12,515.593
2013-03-13,512.952
2013-03-14,518.329
2013-03-15,514.354
2013-03-18,517.238
2013-03-19,509.777
2013-03-20,515.62
2013-03-21,514.07
2013-03-22,522.417
2013-03-25,519.999
2013-03-26,525.449
2013-03-27,518.947
2013-03-28,528.906
2013-03-29,528.906
2013-04-01,529.153
2013-04-02,538.235
2013-04-03,531.141
2013-04-04,524.999
2013-04-05,523.188
2013-04-08,530.437
2013-04-09,527.334
2013-04-10,542.734
2013-04-11,540.64
2013-04-12,533.462
2013-04-15,530.986
2013-04-16,528.215
2013-04-17,518.787
2013-04-18,520.895
2013-04-19,527.371
2013-04-22,527.8
2013-04-23,533.465
2013-04-24,531.125
2013-04-25,526.451
2013-04-26,511.135
2013-04-29,521.658
2013-04-30,519.69
2013-05-01,520.045
2013-05-02,519.134
2013-05-03,523.584
2013-05-06,522.609
2013-05-07,523.259
2013-05-08,532.854
2013-05-09,527.38
2013-05-10,526.326
2013-05-13,530.035
2013-05-14,535.477
2013-05-15,531.447
2013-05-16,530.692
2013-05-17,524.571
2013-05-20,522.919
2013-05-21,522.856
2013-05-22,523.342
2013-05-23,518.041
2013-05-24,521.868
2013-05-27,526.532
2013-05-28,525.08
2013-05-29,515.791
2013-05-30,517.23
2013-05-31,504.999
2013-06-03,500.71
2013-06-04,505.387
2013-06-05,495.023
2013-06-06,503.032
2013-06-07,517.085
2013-06-10,512.542
2013-06-11,509.348
2013-06-12,509.294
2013-06-13,507.206
2013-06-14,514.745
2013-06-17,518.74
2013-06-18,514.009
2013-06-19,511.897
2013-06-20,480.405
2013-06-21,479.905
2013-06-24,468.417
2013-06-25,477.715
2013-06-26,487.631
2013-06-27,493.559
2013-06-28,487.161
2013-07-01,493.558
2013-07-02,491.119
2013-07-03,476.13
2013-07-04,493.504
2013-07-05,477.66
2013-07-08,489.352
2013-07-09,492.28
2013-07-10,496.907
2013-07-11,508.982
2013-07-12,502.136
2013-07-15,503.758
2013-07-16,499.218
2013-07-17,497.018
2013-07-18,493.303
2013-07-19,492.843
2013-07-22,492.094
2013-07-23,486.933
2013-07-24,492.413
2013-07-25,485.533
2013-07-26,490.021
2013-07-29,491.317
2013-07-30,495.794
2013-07-31,526.905
2013-08-01,534.218
2013-08-02,537.844
2013-08-05,537.031
2013-08-06,538.358
2013-08-07,539.614
2013-08-08,547.714
2013-08-09,545.256
2013-08-12,545.611
2013-08-13,546.384
2013-08-14,543.603
2013-08-15,537.068
2013-08-16,540.835
2013-08-19,535.159
2013-08-20,532.08
2013-08-21,529.68
2013-08-22,527.047
2013-08-23,532.832
2013-08-26,531.07
2013-08-27,522.477
2013-08-28,515.008
2013-08-29,515.4
2013-08-30,509.524
2013-09-02,521.647
2013-09-03,518.297
2013-09-04,521.285
2013-09-05,519.468
2013-09-06,527.642
2013-09-09,523.136
2013-09-10,529.811
2013-09-11,533.043
2013-09-12,531.711
2013-09-13,538.391
2013-09-16,545.98
2013-09-17,545.657
2013-09-18,549.323
2013-09-19,565.428
2013-09-20,552.395
2013-09-23,547.264
2013-09-24,544.33
2013-09-25,546.614
2013-09-26,550.423
2013-09-27,550.038
2013-09-30,547.639
2013-10-01,542.279
2013-10-02,540.223
2013-10-03,540.943
2013-10-04,543.783
2013-10-07,538.465
2013-10-08,534.561
2013-10-09,530.803
2013-10-10,538.578
2013-10-11,541.855
2013-10-14,543.541
2013-10-15,546.476
2013-10-16,546.822
2013-10-17,557.868
2013-10-18,567.771
2013-10-21,567.553
2013-10-22,577.285
2013-10-23,570.551
2013-10-24,571.623
2013-10-25,575.473
2013-10-28,574.588
2013-10-29,575.405
2013-10-30,566.441
2013-10-31,572.428
2013-11-01,561.446
2013-11-04,563.928
2013-11-05,561.995
2013-11-06,571.538
2013-11-07,563.441
2013-11-08,557.164
2013-11-11,572.623
2013-11-12,570.925
2013-11-13,568.684
2013-11-14,577.4
2013-11-15,577.95
2013-11-18,579.885
2013-11-19,577.548
2013-11-20,575.146
2013-11-21,570.395
2013-11-22,569.048
2013-11-25,574.642
2013-11-26,567.977
2013-11-27,571.984
2013-11-28,569.483
2013-11-29,570.892
2013-12-02,567.183
2013-12-03,561.764
2013-12-04,557.269
2013-12-05,555.686
2013-12-06,565.453
2013-12-09,565.999
2013-12-10,564.539
2013-12-11,562.442
2013-12-12,555.292
2013-12-13,551.926
2013-12-16,564.918
2013-12-17,557.806
2013-12-18,565.775
2013-12-19,571.953
2013-12-20,574.627
2013-12-23,577.275
2013-12-24,576.781
2013-12-25,576.781
2013-12-26,577.857
2013-12-27,590.47
2013-12-30,588.062
2013-12-31,589.736
2014-01-01,589.736
2014-01-02,573.023
2014-01-03,577.742
2014-01-06,571.283
2014-01-07,579.692
2014-01-08,585.978
2014-01-09,586.689
2014-01-10,586.58
2014-01-13,584.862
2014-01-14,581.571
2014-01-15,581.662
2014-01-16,583.788
2014-01-17,577.668
2014-01-20,582.746
2014-01-21,582.911
2014-01-22,584.817
2014-01-23,582.002
2014-01-24,561.648
2014-01-27,559.464
2014-01-28,562.596
2014-01-29,556.369
2014-01-30,550.079
2014-01-31,546.088
2014-02-03,537.844
2014-02-04,537.936
2014-02-05,538.063
2014-02-06,548.127
2014-02-07,555.262
2014-02-10,556.856
2014-02-11,568.782
2014-02-12,570.476
2014-02-13,571.09
2014-02-14,575.9
2014-02-17,578.748
2014-02-18,577.165
2014-02-19,578.77
2014-02-20,576.904
2014-02-21,578.957
2014-02-24,582.947
2014-02-25,581.274
2014-02-26,590.13
2014-02-27,587.219
2014-02-28,595.118
2014-03-03,576.978
2014-03-04,590.044
2014-03-05,586.107
2014-03-06,592.933
2014-03-07,584.129
2014-03-10,587.319
2014-03-11,587.555
2014-03-12,583.198
2014-03-13,577.729
2014-03-14,570.336
2014-03-17,574.909
2014-03-18,580.915
2014-03-19,578.298
2014-03-20,575.015
2014-03-21,581.745
2014-03-24,575.726
2014-03-25,581.226
2014-03-26,585.845
2014-03-27,588.735
2014-03-28,599.057
2014-03-31,594.003
2014-04-01,604.112
2014-04-02,604.809
2014-04-03,604.786
2014-04-04,605.895
2014-04-07,599.596
2014-04-08,599.03
2014-04-09,603.626
2014-04-10,602.614
2014-04-11,596.231
2014-04-14,601.908
2014-04-15,598.265
2014-04-16,609.331
2014-04-17,610.498
2014-04-18,610.498
2014-04-21,609.108
2014-04-22,615.853
2014-04-23,610.563
2014-04-24,614.069
2014-04-25,608.762
2014-04-28,616.736
2014-04-29,623.574
2014-04-30,612.041
2014-05-01,612.041
2014-05-02,609.537
2014-05-05,614.055
2014-05-06,611.856
2014-05-07,616.946
2014-05-08,627.636
2014-05-09,620.66
2014-05-12,627.333
2014-05-13,625.245
2014-05-14,625.212
2014-05-15,616.819
2014-05-16,622.533
2014-05-19,621.605
2014-05-20,622.203
2014-05-21,623.01
2014-05-22,624.554
2014-05-23,621.846
2014-05-26,628.677
2014-05-27,625.757
2014-05-28,625.138
2014-05-29,623.794
2014-05-30,624.995
2014-06-02,623.348
2014-06-03,621.704
2014-06-04,623.037
2014-06-05,624.187
2014-06-06,628.871
2014-06-09,628.253
2014-06-10,636.456
2014-06-11,634.127
2014-06-12,633.061
2014-06-13,627.853
2014-06-16,626.433
2014-06-17,631.025
2014-06-18,629.918
2014-06-19,641.852
2014-06-20,644.479
2014-06-23,640.07
2014-06-24,637.923
2014-06-25,638.876
2014-06-26,635.526
2014-06-27,638.308
2014-06-30,639.52
2014-07-01,643.305
2014-07-02,640.632
2014-07-03,646.968
2014-07-04,641.138
2014-07-07,640.095
2014-07-08,635.157
2014-07-09,638.549
2014-07-10,629.631
2014-07-11,626.201
2014-07-14,632.375
2014-07-15,626.243
2014-07-16,631.036
2014-07-17,621.07
2014-07-18,624.495
2014-07-21,619.377
2014-07-22,628.018
2014-07-23,627.953
2014-07-24,630.923
2014-07-25,622.432
2014-07-28,618.096
2014-07-29,619.916
2014-07-30,615.526
2014-07-31,609.081
2014-08-01,603.158
2014-08-04,607.253
2014-08-05,607.302
2014-08-06,604.564
2014-08-07,601.855
2014-08-08,600.533
2014-08-11,612.05
2014-08-12,608.881
2014-08-13,613.167
2014-08-14,614.474
2014-08-15,616.35
2014-08-18,623.365
2014-08-19,625.302
2014-08-20,622.621
2014-08-21,627.102
2014-08-22,622.457
2014-08-25,630.448
2014-08-26,633.529
2014-08-27,633.218
2014-08-28,626.426
2014-08-29,627.848
2014-09-01,627.757
2014-09-02,626.64
2014-09-03,630.224
2014-09-04,637.123
2014-09-05,632.588
2014-09-08,627.285
2014-09-09,624.541
2014-09-10,624.568
2014-09-11,626.365
2014-09-12,622.178
2014-09-15,635.219
2014-09-16,632.851
2014-09-17,634.14
2014-09-18,638.571
2014-09-19,637.293
2014-09-22,634.702
2014-09-23,631.321
2014-09-24,632.694
2014-09-25,625.511
2014-09-26,621.781
2014-09-29,616.33
2014-09-30,618.705
2014-10-01,606.4
2014-10-02,595.324
2014-10-03,596.739
2014-10-06,604.613
2014-10-07,595.467
2014-10-08,593.718
2014-10-09,595.184
2014-10-10,590.449
2014-10-13,592.111
2014-10-14,593.869
2014-10-15,576.675
2014-10-16,577.138
2014-10-17,590.861
2014-10-20,591.731
2014-10-21,601.525
2014-10-22,599.195
2014-10-23,602.349
2014-10-24,604.887
2014-10-27,602.166
2014-10-28,614.423
2014-10-29,618.669
2014-10-30,612.853
2014-10-31,616.458
2014-11-03,611.394
2014-11-04,605.975
2014-11-05,612.724
2014-11-06,611.228
2014-11-07,605.972
2014-11-10,613.997
2014-11-11,617.324
2014-11-12,611.425
2014-11-13,620.871
2014-11-14,619.445
2014-11-17,622.251
2014-11-18,628.608
2014-11-19,632.019
2014-11-20,633.834
2014-11-21,643.696
2014-11-24,646.536
2014-11-25,649.289
2014-11-26,648.849
2014-11-27,653.558
2014-11-28,659.718
2014-12-01,653.293
2014-12-02,645.874
2014-12-03,641.216
2014-12-04,640.259
2014-12-05,651.713
2014-12-08,647.354
2014-12-09,636.781
2014-12-10,638.89
2014-12-11,636.487
2014-12-12,622.008
2014-12-15,613.096
2014-12-16,624.062
2014-12-17,618.083
2014-12-18,637.554
2014-12-19,642.45
2014-12-22,643.6
2014-12-23,646.42
2014-12-24,644.079
2014-12-25,644.079
2014-12-26,643.075
2014-12-29,645.671
2014-12-30,632.562
2014-12-31,635.707
2015-01-01,635.707
2015-01-02,626.587
2015-01-05,607.419
2015-01-06,600.546
2015-01-07,604.959
2015-01-08,629.579
2015-01-09,621.314
2015-01-12,629.634
2015-01-13,636.458
2015-01-14,628.485
2015-01-15,632.901
2015-01-16,639.073
2015-01-19,649.801
2015-01-20,645.47
2015-01-21,654.593
2015-01-22,655.177
2015-01-23,662.437
2015-01-26,664.882
2015-01-27,667.332
2015-01-28,668.744
2015-01-29,673.562
2015-01-30,668.386
2015-02-02,672.276
2015-02-03,683.088
2015-02-04,685.737
2015-02-05,683.2
2015-02-06,672.575
2015-02-09,663.709
2015-02-10,670.126
2015-02-11,671.757
2015-02-12,678.931
2015-02-13,675.41
2015-02-16,674.508
2015-02-17,682.63
2015-02-18,678.644
2015-02-19,689.135
2015-02-20,685.165
2015-02-23,697.272
2015-02-24,700.56
2015-02-25,697.632
2015-02-26,705.995
2015-02-27,704.359
2015-03-02,704.444
2015-03-03,696.868
2015-03-04,698.841
2015-03-05,703.821
2015-03-06,692.595
2015-03-09,685.65
2015-03-10,662.278
2015-03-11,674.418
2015-03-12,674.197
2015-03-13,669.539
2015-03-16,676.189
2015-03-17,671.216
2015-03-18,669.486
2015-03-19,670.852
2015-03-20,681.729
2015-03-23,688.054
2015-03-24,684.166
2015-03-25,684.886
2015-03-26,677.666
2015-03-27,677.732
2015-03-30,688.148
2015-03-31,678.335
2015-04-01,683.908
2015-04-02,698.557
2015-04-03,698.557
2015-04-06,708.249
2015-04-07,705.42
2015-04-08,693.567
2015-04-09,695.497
2015-04-10,695.592
2015-04-13,694.646
2015-04-14,697.58
2015-04-15,691.732
2015-04-16,688.748
2015-04-17,683.195
2015-04-20,686.373
2015-04-21,685.534
2015-04-22,680.329
2015-04-23,682.245
2015-04-24,690.101
2015-04-27,701.275
2015-04-28,696.592
2015-04-29,684.948
2015-04-30,687.839
2015-05-01,688.882
2015-05-04,680.97
2015-05-05,670.82
2015-05-06,686.323
2015-05-07,681.337
2015-05-08,698.921
2015-05-11,695.465
2015-05-12,691.522
2015-05-13,694.934
2015-05-14,705.791
2015-05-15,706.123
2015-05-18,705.166
2015-05-19,708.241
2015-05-20,708.911
2015-05-21,711.069
2015-05-22,702.351
2015-05-25,702.191
2015-05-26,687.78
2015-05-27,696.988
2015-05-28,698.725
2015-05-29,686.665
2015-06-01,681.483
2015-06-02,693.293
2015-06-03,703.951
2015-06-04,697.355
2015-06-05,680.544
2015-06-08,687.114
2015-06-09,686.542
2015-06-10,698.877
2015-06-11,701.213
2015-06-12,695.543
2015-06-15,685.36
2015-06-16,689.628
2015-06-17,685.596
2015-06-18,695.393
2015-06-19,697.772
2015-06-22,719.04
2015-06-23,716.807
2015-06-24,721.54
2015-06-25,719.543
2015-06-26,715.7
2015-06-29,695.005
2015-06-30,684.868
2015-07-01,699.584
2015-07-02,693.712
2015-07-03,685.781
2015-07-06,673.332
2015-07-07,658.769
2015-07-08,675.446
2015-07-09,691.892
2015-07-10,719.764
2015-07-13,720.84
2015-07-14,722.128
2015-07-15,726.384
2015-07-16,733.147
2015-07-17,730.035
2015-07-20,733.985
2015-07-21,727.707
2015-07-22,724.911
2015-07-23,724.836
2015-07-24,715.616
2015-07-27,704.47
2015-07-28,709.559
2015-07-29,714.195
2015-07-30,686.384
2015-07-31,692.472
