Date,AUSTRALIA LARGE CAP Large Cap
2010-08-09,1006.996
2010-08-10,987.798
2010-08-11,958.836
2010-08-12,944.145
2010-08-13,957.708
2010-08-16,954.487
2010-08-17,970.801
2010-08-18,964.119
2010-08-19,960.294
2010-08-20,943.652
2010-08-23,949.491
2010-08-24,930.796
2010-08-25,911.277
2010-08-26,932.204
2010-08-27,941.226
2010-08-30,959.78
2010-08-31,942.382
2010-09-01,982.53
2010-09-02,994.483
2010-09-03,997.177
2010-09-06,1008.753
2010-09-07,1005.981
2010-09-08,1002.994
2010-09-09,1021.252
2010-09-10,1016.646
2010-09-13,1040.562
2010-09-14,1047.824
2010-09-15,1057.48
2010-09-16,1041.114
2010-09-17,1048.153
2010-09-20,1059.504
2010-09-21,1055.132
2010-09-22,1069.062
2010-09-23,1067.628
2010-09-24,1068.141
2010-09-27,1089.557
2010-09-28,1091.554
2010-09-29,1088.826
2010-09-30,1072.692
2010-10-01,1074.427
2010-10-04,1084.359
2010-10-05,1080.793
2010-10-06,1107.056
2010-10-07,1116.091
2010-10-08,1114.788
2010-10-11,1119.394
2010-10-12,1098.416
2010-10-13,1105.873
2010-10-14,1129.877
2010-10-15,1119.933
2010-10-18,1113.327
2010-10-19,1092.56
2010-10-20,1099.598
2010-10-21,1098.092
2010-10-22,1097.861
2010-10-25,1128.716
2010-10-26,1115.397
2010-10-27,1088.361
2010-10-28,1108.101
2010-10-29,1105.882
2010-11-01,1122.623
2010-11-02,1137.445
2010-11-03,1140.523
2010-11-04,1168.582
2010-11-05,1182.708
2010-11-08,1174.989
2010-11-09,1169.233
2010-11-10,1140.462
2010-11-11,1145.286
2010-11-12,1128.947
2010-11-15,1127.488
2010-11-16,1119.803
2010-11-17,1107.777
2010-11-18,1116.42
2010-11-19,1106.844
2010-11-22,1112.107
2010-11-23,1087.613
2010-11-24,1093.302
2010-11-25,1091.936
2010-11-26,1073.511
2010-11-29,1073.095
2010-11-30,1065.807
2010-12-01,1071.705
2010-12-02,1104.399
2010-12-03,1125.068
2010-12-06,1124.25
2010-12-07,1136.326
2010-12-08,1111.878
2010-12-09,1131.506
2010-12-10,1137.306
2010-12-13,1152.292
2010-12-14,1159.89
2010-12-15,1150.33
2010-12-16,1143.513
2010-12-17,1138.55
2010-12-20,1139.151
2010-12-21,1154.861
2010-12-22,1160.35
2010-12-23,1170.805
2010-12-24,1165.071
2010-12-27,1164.375
2010-12-28,1173.951
2010-12-29,1173.858
2010-12-30,1175.016
2010-12-31,1176.842
2011-01-03,1169.494
2011-01-04,1153.037
2011-01-05,1136.134
2011-01-06,1135.374
2011-01-07,1133.934
2011-01-10,1126.268
2011-01-11,1120.152
2011-01-12,1132.068
2011-01-13,1154.5
2011-01-14,1146.463
2011-01-17,1144.325
2011-01-18,1157.067
2011-01-19,1171.333
2011-01-20,1136.716
2011-01-21,1140.102
2011-01-24,1156.946
2011-01-25,1157.704
2011-01-26,1159.45
2011-01-27,1159.142
2011-01-28,1151.215
2011-01-31,1151.653
2011-02-01,1167.434
2011-02-02,1172.528
2011-02-03,1182.886
2011-02-04,1197.366
2011-02-07,1200.268
2011-02-08,1210.352
2011-02-09,1207.853
2011-02-10,1203.038
2011-02-11,1191.736
2011-02-14,1207.114
2011-02-15,1203.307
2011-02-16,1201.98
2011-02-17,1214.295
2011-02-18,1216.76
2011-02-21,1206.154
2011-02-22,1190.65
2011-02-23,1185.863
2011-02-24,1185.214
2011-02-25,1201.131
2011-02-28,1203.109
2011-03-01,1199.625
2011-03-02,1195.022
2011-03-03,1192.222
2011-03-04,1204.703
2011-03-07,1194.689
2011-03-08,1191.842
2011-03-09,1183.367
2011-03-10,1155.466
2011-03-11,1148.767
2011-03-14,1146.869
2011-03-15,1105.768
2011-03-16,1104.141
2011-03-17,1101.742
2011-03-18,1132.216
2011-03-21,1148.561
2011-03-22,1155.853
2011-03-23,1158.101
2011-03-24,1182.022
2011-03-25,1199.833
2011-03-28,1197.191
2011-03-29,1200.438
2011-03-30,1225.72
2011-03-31,1232.978
2011-04-01,1243.093
2011-04-04,1243.754
2011-04-05,1246.864
2011-04-06,1263.388
2011-04-07,1266.454
2011-04-08,1282.007
2011-04-11,1296.917
2011-04-12,1270.11
2011-04-13,1280.04
2011-04-14,1273.275
2011-04-15,1266.302
2011-04-18,1259.416
2011-04-19,1247.046
2011-04-20,1285.087
2011-04-21,1307.36
2011-04-22,1307.36
2011-04-25,1302.553
2011-04-26,1309.976
2011-04-27,1302.559
2011-04-28,1319.347
2011-04-29,1310.805
2011-05-02,1319.869
2011-05-03,1295.618
2011-05-04,1267.619
2011-05-05,1254.625
2011-05-06,1264.76
2011-05-09,1264.305
2011-05-10,1265.642
2011-05-11,1272.184
2011-05-12,1234.084
2011-05-13,1238.238
2011-05-16,1227.072
2011-05-17,1229.039
2011-05-18,1236.928
2011-05-19,1253.052
2011-05-20,1247.007
2011-05-23,1209.733
2011-05-24,1210.66
2011-05-25,1193.438
2011-05-26,1221.249
2011-05-27,1239.577
2011-05-30,1233.828
2011-05-31,1240.941
2011-06-01,1244.981
2011-06-02,1211.686
2011-06-03,1212.057
2011-06-06,1212.798
2011-06-07,1213.072
2011-06-08,1193.22
2011-06-09,1195.674
2011-06-10,1191.068
2011-06-13,1192.931
2011-06-14,1214.621
2011-06-15,1206.411
2011-06-16,1168.268
2011-06-17,1177.498
2011-06-20,1165.347
2011-06-21,1185.719
2011-06-22,1193.853
2011-06-23,1167.009
2011-06-24,1177.478
2011-06-27,1160.38
2011-06-28,1173.759
2011-06-29,1203.503
2011-06-30,1230.195
2011-07-01,1228.708
2011-07-04,1231.189
2011-07-05,1224.588
2011-07-06,1224.208
2011-07-07,1234.093
2011-07-08,1240.078
2011-07-11,1209.033
2011-07-12,1181.156
2011-07-13,1203.363
2011-07-14,1192.103
2011-07-15,1177.134
2011-07-18,1167.446
2011-07-19,1180.769
2011-07-20,1206.63
2011-07-21,1219.389
2011-07-22,1232.524
2011-07-25,1210.75
2011-07-26,1232.433
2011-07-27,1231.372
2011-07-28,1210.417
2011-07-29,1195.01
2011-08-01,1212.16
2011-08-02,1180.079
2011-08-03,1138.166
2011-08-04,1109.977
2011-08-05,1054.382
2011-08-08,1012.16
2011-08-09,1015.078
2011-08-10,1051.015
2011-08-11,1057.103
2011-08-12,1069.11
2011-08-15,1115.709
2011-08-16,1105.186
2011-08-17,1129.391
2011-08-18,1097.775
2011-08-19,1065.965
2011-08-22,1061.683
2011-08-23,1092.342
2011-08-24,1088.835
2011-08-25,1096.056
2011-08-26,1100.562
2011-08-29,1127.798
2011-08-30,1132.691
2011-08-31,1145.329
2011-09-01,1152.195
2011-09-02,1127.736
2011-09-05,1093.496
2011-09-06,1069.81
2011-09-07,1108.296
2011-09-08,1113.559
2011-09-09,1095.249
2011-09-12,1042.089
2011-09-13,1049.809
2011-09-14,1020.782
2011-09-15,1047.409
2011-09-16,1076.575
2011-09-19,1040.495
2011-09-20,1041.283
2011-09-21,1039.763
2011-09-22,971.366
2011-09-23,957.354
2011-09-26,944.148
2011-09-27,1006.536
2011-09-28,1007.435
2011-09-29,992.536
2011-09-30,981.86
2011-10-03,943.425
2011-10-04,919.824
2011-10-05,950.152
2011-10-06,993.706
2011-10-07,1034.859
2011-10-10,1058.576
2011-10-11,1061.81
2011-10-12,1079.747
2011-10-13,1083.013
2011-10-14,1093.838
2011-10-17,1104.594
2011-10-18,1076.075
2011-10-19,1094.005
2011-10-20,1062.757
2011-10-21,1075.813
2011-10-24,1115.313
2011-10-25,1111.746
2011-10-26,1105.276
2011-10-27,1171.765
2011-10-28,1177.536
2011-10-31,1149.766
2011-11-01,1098.632
2011-11-02,1093.262
2011-11-03,1088.587
2011-11-04,1118.506
2011-11-07,1116.694
2011-11-08,1123.044
2011-11-09,1119.336
2011-11-10,1088.415
2011-11-11,1118.318
2011-11-14,1113.783
2011-11-15,1102.335
2011-11-16,1090.233
2011-11-17,1086.204
2011-11-18,1063.867
2011-11-21,1034.877
2011-11-22,1029.026
2011-11-23,993.157
2011-11-24,996.427
2011-11-25,982.616
2011-11-28,1021.283
2011-11-29,1040.117
2011-11-30,1071.726
2011-12-01,1096.164
2011-12-02,1116.36
2011-12-05,1128.182
2011-12-06,1105.083
2011-12-07,1117.326
2011-12-08,1108.869
2011-12-09,1082.355
2011-12-12,1086.296
2011-12-13,1070.499
2011-12-14,1050.137
2011-12-15,1040.17
2011-12-16,1051.578
2011-12-19,1022.468
2011-12-20,1033.554
2011-12-21,1056.219
2011-12-22,1052.541
2011-12-23,1066.484
2011-12-26,1066.484
2011-12-27,1067.009
2011-12-28,1048.151
2011-12-29,1045.977
2011-12-30,1055.444
2012-01-02,1055.444
2012-01-03,1080.138
2012-01-04,1099.194
2012-01-05,1078.013
2012-01-06,1065.956
2012-01-09,1065.586
2012-01-10,1088.833
2012-01-11,1093.653
2012-01-12,1093.82
2012-01-13,1094.586
2012-01-16,1087.118
2012-01-17,1111.087
2012-01-18,1109.696
2012-01-19,1111.67
2012-01-20,1120.222
2012-01-23,1125.496
2012-01-24,1117.176
2012-01-25,1134.887
2012-01-26,1153.521
2012-01-27,1156.69
2012-01-30,1145.25
2012-01-31,1148.674
2012-02-01,1148.998
2012-02-02,1159.416
2012-02-03,1159.629
2012-02-06,1166.607
2012-02-07,1167.095
2012-02-08,1170.884
2012-02-09,1169.578
2012-02-10,1144.128
2012-02-13,1162.504
2012-02-14,1145.722
2012-02-15,1153.984
2012-02-16,1132.211
2012-02-17,1133.707
2012-02-20,1162.157
2012-02-21,1162.682
2012-02-22,1156.5
2012-02-23,1160.507
2012-02-24,1168.073
2012-02-27,1163.238
2012-02-28,1163.311
2012-02-29,1179.195
2012-03-01,1166.32
2012-03-02,1166.078
2012-03-05,1154.827
2012-03-06,1127.137
2012-03-07,1109.542
2012-03-08,1123.202
2012-03-09,1136.566
2012-03-12,1117.755
2012-03-13,1136.34
2012-03-14,1135.967
2012-03-15,1142.153
2012-03-16,1149.535
2012-03-19,1156.886
2012-03-20,1140.961
2012-03-21,1128.985
2012-03-22,1128.195
2012-03-23,1137.879
2012-03-26,1143.243
2012-03-27,1149.891
2012-03-28,1150.041
2012-03-29,1144.145
2012-03-30,1145.73
2012-04-02,1148.306
2012-04-03,1147.956
2012-04-04,1134.547
2012-04-05,1137.456
2012-04-06,1137.456
2012-04-09,1137.787
2012-04-10,1125.953
2012-04-11,1118.776
2012-04-12,1140.482
2012-04-13,1144.629
2012-04-16,1137.301
2012-04-17,1140.005
2012-04-18,1154.221
2012-04-19,1152.81
2012-04-20,1157.561
2012-04-23,1145.209
2012-04-24,1148.927
2012-04-25,1151.714
2012-04-26,1160.049
2012-04-27,1163.547
2012-04-30,1170.106
2012-05-01,1173.387
2012-05-02,1171.542
2012-05-03,1167.56
2012-05-04,1150.914
2012-05-07,1126.119
2012-05-08,1119.345
2012-05-09,1104.161
2012-05-10,1118.701
2012-05-11,1110.506
2012-05-14,1108.8
2012-05-15,1100.569
2012-05-16,1071.243
2012-05-17,1066.306
2012-05-18,1028.794
2012-05-21,1036.581
2012-05-22,1050.096
2012-05-23,1018.127
2012-05-24,1021.944
2012-05-25,1013.742
2012-05-28,1031.855
2012-05-29,1045.161
2012-05-30,1024.707
2012-05-31,1017.063
2012-06-01,1012.341
2012-06-04,1000.986
2012-06-05,1017.992
2012-06-06,1035.895
2012-06-07,1057.139
2012-06-08,1040.423
2012-06-11,1046.217
2012-06-12,1044.502
2012-06-13,1052.098
2012-06-14,1045.511
2012-06-15,1056.613
2012-06-18,1082.001
2012-06-19,1090.351
2012-06-20,1095.771
2012-06-21,1077.627
2012-06-22,1059.146
2012-06-25,1049.213
2012-06-26,1050.58
2012-06-27,1062.484
2012-06-28,1057.709
2012-06-29,1095.362
2012-07-02,1104.928
2012-07-03,1107.51
2012-07-04,1119.527
2012-07-05,1121.108
2012-07-06,1109.707
2012-07-09,1097.517
2012-07-10,1093.62
2012-07-11,1098.27
2012-07-12,1075.921
2012-07-13,1091.93
2012-07-16,1099.621
2012-07-17,1111.58
2012-07-18,1116.334
2012-07-19,1148.69
2012-07-20,1140.308
2012-07-23,1111.11
2012-07-24,1114.696
2012-07-25,1112.34
2012-07-26,1131.096
2012-07-27,1155.123
2012-07-30,1170.929
2012-07-31,1182.169
2012-08-01,1180.105
2012-08-02,1177.551
2012-08-03,1173.071
2012-08-06,1189.837
2012-08-07,1193.663
2012-08-08,1202.598
2012-08-09,1203.528
2012-08-10,1191.322
2012-08-13,1186.813
2012-08-14,1185.214
2012-08-15,1182.043
2012-08-16,1195.769
2012-08-17,1198.722
2012-08-20,1207.285
2012-08-21,1221.321
2012-08-22,1213.222
2012-08-23,1220.352
2012-08-24,1201.425
2012-08-27,1197.451
2012-08-28,1201.823
2012-08-29,1198.317
2012-08-30,1182.41
2012-08-31,1187.705
2012-09-03,1183.016
2012-09-04,1175.67
2012-09-05,1164.084
2012-09-06,1182.188
2012-09-07,1195.479
2012-09-10,1197.786
2012-09-11,1203.794
2012-09-12,1215.615
2012-09-13,1209.896
2012-09-14,1237.937
2012-09-17,1236.976
2012-09-18,1228.929
2012-09-19,1238.429
2012-09-20,1224.708
2012-09-21,1234.975
2012-09-24,1223.708
2012-09-25,1223.373
2012-09-26,1206.79
2012-09-27,1222.556
2012-09-28,1221.074
2012-10-01,1220.134
2012-10-02,1221.315
2012-10-03,1211.137
2012-10-04,1217.414
2012-10-05,1229.292
2012-10-08,1222.638
2012-10-09,1228.673
2012-10-10,1230.359
2012-10-11,1232.577
2012-10-12,1229.117
2012-10-15,1228.43
2012-10-16,1234.327
2012-10-17,1256.326
2012-10-18,1269.176
2012-10-19,1263.822
2012-10-22,1251.927
2012-10-23,1246.287
2012-10-24,1246.554
2012-10-25,1250.913
2012-10-26,1240.5
2012-10-29,1237.249
2012-10-30,1245.662
2012-10-31,1253.423
2012-11-01,1241.238
2012-11-02,1237.808
2012-11-05,1243.882
2012-11-06,1255.329
2012-11-07,1261.927
2012-11-08,1256.359
2012-11-09,1251.408
2012-11-12,1253.631
2012-11-13,1234.861
2012-11-14,1231.851
2012-11-15,1213.974
2012-11-16,1206.737
2012-11-19,1224.337
2012-11-20,1226.744
2012-11-21,1218.834
2012-11-22,1234.413
2012-11-23,1241.133
2012-11-26,1244.508
2012-11-27,1253.3
2012-11-28,1252.434
2012-11-29,1260.822
2012-11-30,1267.813
2012-12-03,1275.948
2012-12-04,1275.813
2012-12-05,1276.59
2012-12-06,1280.871
2012-12-07,1292.19
2012-12-10,1294.655
2012-12-11,1301.845
2012-12-12,1306.821
2012-12-13,1307.343
2012-12-14,1308.041
2012-12-17,1303.545
2012-12-18,1308.841
2012-12-19,1309.667
2012-12-20,1310.891
2012-12-21,1306.435
2012-12-24,1303.267
2012-12-25,1303.267
2012-12-26,1301.006
2012-12-27,1303.085
2012-12-28,1312.58
2012-12-31,1306.621
2013-01-01,1306.621
2013-01-02,1335.549
2013-01-03,1347.991
2013-01-04,1335.272
2013-01-07,1336.807
2013-01-08,1328.782
2013-01-09,1336.466
2013-01-10,1348.74
2013-01-11,1340.96
2013-01-14,1343.494
2013-01-15,1343.523
2013-01-16,1348.514
2013-01-17,1352.18
2013-01-18,1351.894
2013-01-21,1354.882
2013-01-22,1362.407
2013-01-23,1366.034
2013-01-24,1363.37
2013-01-25,1364.946
2013-01-28,1360.892
2013-01-29,1382.612
2013-01-30,1382.611
2013-01-31,1376.744
2013-02-01,1384.693
2013-02-04,1383.138
2013-02-05,1373.162
2013-02-06,1377.059
2013-02-07,1381.803
2013-02-08,1394.409
2013-02-11,1383.413
2013-02-12,1386.543
2013-02-13,1406.912
2013-02-14,1420.01
2013-02-15,1412.689
2013-02-18,1430.175
2013-02-19,1444.469
2013-02-20,1443.878
2013-02-21,1401.514
2013-02-22,1417.352
2013-02-25,1425.315
2013-02-26,1401.153
2013-02-27,1410.476
2013-02-28,1435.412
2013-03-01,1429.415
2013-03-04,1403.444
2013-03-05,1433.981
2013-03-06,1449.398
2013-03-07,1449.271
2013-03-08,1447.787
2013-03-11,1458.392
2013-03-12,1459.664
2013-03-13,1446.668
2013-03-14,1440.941
2013-03-15,1471.07
2013-03-18,1437.882
2013-03-19,1423.185
2013-03-20,1419.866
2013-03-21,1424.399
2013-03-22,1430.537
2013-03-25,1439.836
2013-03-26,1430.163
2013-03-27,1435.662
2013-03-28,1425.074
2013-03-29,1425.074
2013-04-01,1423.571
2013-04-02,1437.405
2013-04-03,1431.752
2013-04-04,1409.861
2013-04-05,1397.062
2013-04-08,1403.205
2013-04-09,1437.623
2013-04-10,1441.459
2013-04-11,1458.017
2013-04-12,1451.99
2013-04-15,1426.128
2013-04-16,1416.511
2013-04-17,1426.58
2013-04-18,1406.478
2013-04-19,1404.469
2013-04-22,1406.305
2013-04-23,1423.026
2013-04-24,1449.311
2013-04-25,1457.082
2013-04-26,1451.903
2013-04-29,1470.54
2013-04-30,1499.601
2013-05-01,1478.395
2013-05-02,1462.703
2013-05-03,1469.145
2013-05-06,1465.839
2013-05-07,1448.904
2013-05-08,1466.322
2013-05-09,1465.598
2013-05-10,1439.396
2013-05-13,1440.823
2013-05-14,1436.235
2013-05-15,1425.778
2013-05-16,1415.24
2013-05-17,1403.427
2013-05-20,1420.372
2013-05-21,1409.17
2013-05-22,1390.43
2013-05-23,1366.52
2013-05-24,1340.567
2013-05-27,1329.845
2013-05-28,1329.39
2013-05-29,1326.503
2013-05-30,1327.894
2013-05-31,1310.513
2013-06-03,1323.139
2013-06-04,1317.511
2013-06-05,1281.646
2013-06-06,1268.863
2013-06-07,1249.054
2013-06-10,1243.72
2013-06-11,1243.106
2013-06-12,1248.878
2013-06-13,1256.71
2013-06-14,1289.43
2013-06-17,1295.246
2013-06-18,1276.944
2013-06-19,1294.92
2013-06-20,1218.943
2013-06-21,1217.227
2013-06-24,1208.729
2013-06-25,1202.976
2013-06-26,1232.062
2013-06-27,1246.936
2013-06-28,1229.706
2013-07-01,1213.577
2013-07-02,1237.015
2013-07-03,1199.334
2013-07-04,1225.329
2013-07-05,1222.895
2013-07-08,1221.808
2013-07-09,1245.82
2013-07-10,1255.127
2013-07-11,1268.692
2013-07-12,1258.583
2013-07-15,1265.305
2013-07-16,1288.238
2013-07-17,1285.534
2013-07-18,1280.887
2013-07-19,1277.928
2013-07-22,1293.035
2013-07-23,1298.493
2013-07-24,1297.903
2013-07-25,1299.927
2013-07-26,1308.446
2013-07-29,1306.305
2013-07-30,1287.522
2013-07-31,1275.359
2013-08-01,1269.021
2013-08-02,1283.134
2013-08-05,1281.101
2013-08-06,1288.894
2013-08-07,1265.915
2013-08-08,1297.451
2013-08-09,1308.587
2013-08-12,1318.639
2013-08-13,1318.132
2013-08-14,1327.821
2013-08-15,1318.487
2013-08-16,1323.106
2013-08-19,1321.16
2013-08-20,1302.39
2013-08-21,1298.052
2013-08-22,1292.227
2013-08-23,1305.613
2013-08-26,1313.61
2013-08-27,1305.123
2013-08-28,1288.498
2013-08-29,1289.424
2013-08-30,1296.25
2013-09-02,1324.353
2013-09-03,1338.539
2013-09-04,1346.417
2013-09-05,1333.574
2013-09-06,1344.995
2013-09-09,1360.263
2013-09-10,1378.88
2013-09-11,1389.729
2013-09-12,1384.917
2013-09-13,1374.299
2013-09-16,1396.345
2013-09-17,1400.932
2013-09-18,1396.524
2013-09-19,1427.122
2013-09-20,1411.325
2013-09-23,1414.287
2013-09-24,1400.996
2013-09-25,1408.755
2013-09-26,1413.418
2013-09-27,1408.259
2013-09-30,1387.227
2013-10-01,1389.812
2013-10-02,1388.797
2013-10-03,1396.283
2013-10-04,1398.733
2013-10-07,1382.36
2013-10-08,1384.828
2013-10-09,1384.37
2013-10-10,1383.545
2013-10-11,1407.494
2013-10-14,1405.377
2013-10-15,1427.252
2013-10-16,1430.546
2013-10-17,1452.613
2013-10-18,1467.504
2013-10-21,1476.896
2013-10-22,1489.85
2013-10-23,1471.982
2013-10-24,1471.75
2013-10-25,1476.95
2013-10-28,1492.26
2013-10-29,1475.405
2013-10-30,1477.823
2013-10-31,1469.173
2013-11-01,1462.462
2013-11-04,1467.119
2013-11-05,1478.046
2013-11-06,1486.624
2013-11-07,1476.233
2013-11-08,1462.199
2013-11-11,1456.011
2013-11-12,1449.718
2013-11-13,1425.964
2013-11-14,1438.862
2013-11-15,1456.904
2013-11-18,1458.583
2013-11-19,1454.304
2013-11-20,1440.913
2013-11-21,1414.133
2013-11-22,1412.381
2013-11-25,1413.549
2013-11-26,1412.185
2013-11-27,1401.289
2013-11-28,1403.491
2013-11-29,1408.121
2013-12-02,1392.209
2013-12-03,1389.761
2013-12-04,1377.834
2013-12-05,1360.061
2013-12-06,1366.308
2013-12-09,1352.254
2013-12-10,1360.127
2013-12-11,1336.333
2013-12-12,1305.55
2013-12-13,1317.196
2013-12-16,1312.291
2013-12-17,1305.843
2013-12-18,1304.875
2013-12-19,1327.215
2013-12-20,1352.728
2013-12-23,1365.752
2013-12-24,1371.098
2013-12-25,1371.098
2013-12-26,1364.492
2013-12-27,1366.453
2013-12-30,1377.209
2013-12-31,1381.535
2014-01-01,1381.535
2014-01-02,1382.491
2014-01-03,1386.02
2014-01-06,1376.211
2014-01-07,1365.436
2014-01-08,1366.514
2014-01-09,1361.174
2014-01-10,1369.896
2014-01-13,1376.803
2014-01-14,1347.849
2014-01-15,1343.403
2014-01-16,1340.768
2014-01-17,1340.664
2014-01-20,1340.533
2014-01-21,1348.243
2014-01-22,1354.788
2014-01-23,1328.566
2014-01-24,1314.395
2014-01-27,1318.465
2014-01-28,1304.517
2014-01-29,1315.866
2014-01-30,1307.898
2014-01-31,1301.557
2014-02-03,1313.345
2014-02-04,1302.329
2014-02-05,1299.063
2014-02-06,1322.917
2014-02-07,1329.668
2014-02-10,1344.546
2014-02-11,1368.653
2014-02-12,1381.923
2014-02-13,1372.148
2014-02-14,1388.505
2014-02-17,1400.354
2014-02-18,1406.506
2014-02-19,1410.486
2014-02-20,1402.083
2014-02-21,1406.261
2014-02-24,1419.121
2014-02-25,1419.149
2014-02-26,1409.278
2014-02-27,1404.101
2014-02-28,1400.045
2014-03-03,1393.33
2014-03-04,1401.176
2014-03-05,1418.603
2014-03-06,1433.285
2014-03-07,1436.579
2014-03-10,1413.142
2014-03-11,1416.204
2014-03-12,1401.856
2014-03-13,1422.258
2014-03-14,1398.256
2014-03-17,1404.055
2014-03-18,1417.323
2014-03-19,1414.839
2014-03-20,1389.71
2014-03-21,1409.952
2014-03-24,1419.424
2014-03-25,1422.379
2014-03-26,1446.497
2014-03-27,1445.415
2014-03-28,1447.317
2014-03-31,1458.601
2014-04-01,1455.323
2014-04-02,1457.988
2014-04-03,1458.705
2014-04-04,1472.211
2014-04-07,1467.893
2014-04-08,1478.547
2014-04-09,1494.506
2014-04-10,1507.686
2014-04-11,1491.383
2014-04-14,1474.225
2014-04-15,1473.552
2014-04-16,1483.59
2014-04-17,1488.175
2014-04-18,1488.175
2014-04-21,1488.493
2014-04-22,1500.08
2014-04-23,1498.428
2014-04-24,1497.014
2014-04-25,1499.275
2014-04-28,1500.203
2014-04-29,1487.826
2014-04-30,1484.612
2014-05-01,1474.816
2014-05-02,1476.078
2014-05-05,1476.87
2014-05-06,1495.705
2014-05-07,1480.261
2014-05-08,1497.134
2014-05-09,1492.223
2014-05-12,1488.587
2014-05-13,1503.616
2014-05-14,1512.46
2014-05-15,1513.395
2014-05-16,1507.084
2014-05-19,1485.371
2014-05-20,1474.113
2014-05-21,1467.677
2014-05-22,1484.94
2014-05-23,1490.956
2014-05-26,1497.209
2014-05-27,1496.048
2014-05-28,1494.324
2014-05-29,1503.121
2014-05-30,1498.317
2014-06-02,1495.385
2014-06-03,1486.643
2014-06-04,1479.203
2014-06-05,1481.848
2014-06-06,1494.405
2014-06-09,1495.846
2014-06-10,1501.131
2014-06-11,1502.606
2014-06-12,1500.879
2014-06-13,1489.521
2014-06-16,1492.241
2014-06-17,1477.084
2014-06-18,1470.154
2014-06-19,1506.145
2014-06-20,1487.357
2014-06-23,1503.228
2014-06-24,1490.486
2014-06-25,1483.563
2014-06-26,1504.702
2014-06-27,1502.883
2014-06-30,1492.633
2014-07-01,1489.716
2014-07-02,1507.479
2014-07-03,1505.179
2014-07-04,1515.198
2014-07-07,1516.197
2014-07-08,1516.379
2014-07-09,1502.662
2014-07-10,1501.531
2014-07-11,1509.382
2014-07-14,1519.015
2014-07-15,1513.969
2014-07-16,1515.189
2014-07-17,1517.306
2014-07-18,1522.03
2014-07-21,1521.349
2014-07-22,1524.158
2014-07-23,1541.326
2014-07-24,1542.975
2014-07-25,1541.741
2014-07-28,1538.243
2014-07-29,1538.507
2014-07-30,1536.979
2014-07-31,1536.195
2014-08-01,1518.884
2014-08-04,1515.867
2014-08-05,1506.412
2014-08-06,1505.559
2014-08-07,1496.59
2014-08-08,1474.762
2014-08-11,1478.618
2014-08-12,1499.531
2014-08-13,1503.554
2014-08-14,1513.169
2014-08-15,1517.001
2014-08-18,1525.385
2014-08-19,1538.434
2014-08-20,1540.577
2014-08-21,1540.763
2014-08-22,1541.509
2014-08-25,1536.744
2014-08-26,1542.894
2014-08-27,1553.031
2014-08-28,1548.383
2014-08-29,1548.456
2014-09-01,1548.117
2014-09-02,1545.336
2014-09-03,1557.732
2014-09-04,1556.792
2014-09-05,1548.595
2014-09-08,1534.434
2014-09-09,1526.532
2014-09-10,1510.541
2014-09-11,1495.216
2014-09-12,1480.801
2014-09-15,1462.71
2014-09-16,1456.721
2014-09-17,1448.392
2014-09-18,1440.388
2014-09-19,1437.83
2014-09-22,1405.608
2014-09-23,1416.059
2014-09-24,1410.041
2014-09-25,1402.646
2014-09-26,1378.197
2014-09-29,1355.271
2014-09-30,1368.921
2014-10-01,1372.286
2014-10-02,1373.86
2014-10-03,1363.528
2014-10-06,1365.153
2014-10-07,1377.383
2014-10-08,1355.931
2014-10-09,1382.084
2014-10-10,1338.208
2014-10-13,1336.488
2014-10-14,1347.716
2014-10-15,1366.818
2014-10-16,1367.955
2014-10-17,1371.047
2014-10-20,1388.18
2014-10-21,1391.763
2014-10-22,1405.868
2014-10-23,1399.596
2014-10-24,1412.135
2014-10-27,1425.646
2014-10-28,1432.561
2014-10-29,1438.552
2014-10-30,1435.123
2014-10-31,1442.546
2014-11-03,1420.69
2014-11-04,1426.519
2014-11-05,1406.332
2014-11-06,1402.089
2014-11-07,1421.959
2014-11-10,1422.771
2014-11-11,1422.041
2014-11-12,1418.419
2014-11-13,1412.425
2014-11-14,1415.02
2014-11-17,1401.015
2014-11-18,1399.688
2014-11-19,1373.447
2014-11-20,1359.876
2014-11-21,1367.467
2014-11-24,1372.396
2014-11-25,1353.947
2014-11-26,1368.635
2014-11-27,1372.784
2014-11-28,1345.514
2014-12-01,1314.094
2014-12-02,1327.315
2014-12-03,1330.735
2014-12-04,1339.797
2014-12-05,1318.158
2014-12-08,1324.124
2014-12-09,1308.702
2014-12-10,1295.389
2014-12-11,1279.232
2014-12-12,1274.214
2014-12-15,1259.159
2014-12-16,1250.639
2014-12-17,1243.909
2014-12-18,1254.63
2014-12-19,1284.854
2014-12-22,1308.925
2014-12-23,1286.572
2014-12-24,1291.952
2014-12-25,1291.952
2014-12-26,1293.068
2014-12-29,1318.159
2014-12-30,1314.787
2014-12-31,1310.752
2015-01-01,1310.752
2015-01-02,1305.987
2015-01-05,1303.289
2015-01-06,1284.802
2015-01-07,1270.871
2015-01-08,1288.054
2015-01-09,1321.5
2015-01-12,1306.386
2015-01-13,1298.955
2015-01-14,1284.912
2015-01-15,1290.009
2015-01-16,1280.272
2015-01-19,1285.296
2015-01-20,1278.874
2015-01-21,1294.593
2015-01-22,1296.994
2015-01-23,1288.836
2015-01-26,1285.106
2015-01-27,1299.373
