Date,WORLD ex USA MID VALUE Mid Cap
2010-09-22,771.078
2010-09-23,766.823
2010-09-24,775.335
2010-09-27,777.092
2010-09-28,779.628
2010-09-29,784.895
2010-09-30,782.169
2010-10-01,783.783
2010-10-04,778.378
2010-10-05,793.668
2010-10-06,805.196
2010-10-07,809.834
2010-10-08,808.175
2010-10-11,809.087
2010-10-12,801.832
2010-10-13,813.967
2010-10-14,821.631
2010-10-15,815.105
2010-10-18,815.302
2010-10-19,804.541
2010-10-20,812.022
2010-10-21,814.063
2010-10-22,811.927
2010-10-25,818.119
2010-10-26,810.037
2010-10-27,799.502
2010-10-28,804.383
2010-10-29,806.979
2010-11-01,807.503
2010-11-02,812.152
2010-11-03,809.441
2010-11-04,829.701
2010-11-05,828.132
2010-11-08,826.405
2010-11-09,829.719
2010-11-10,816.151
2010-11-11,814.302
2010-11-12,809.291
2010-11-15,808.106
2010-11-16,792.774
2010-11-17,794.719
2010-11-18,806.592
2010-11-19,807.083
2010-11-22,803.981
2010-11-23,792.311
2010-11-24,794.038
2010-11-25,796.813
2010-11-26,785.415
2010-11-29,777.259
2010-11-30,771.49
2010-12-01,784.076
2010-12-02,801.222
2010-12-03,812.55
2010-12-06,810.975
2010-12-07,815.4
2010-12-08,811.012
2010-12-09,813.505
2010-12-10,814.146
2010-12-13,825.145
2010-12-14,827.623
2010-12-15,821.735
2010-12-16,817.594
2010-12-17,814.632
2010-12-20,814.805
2010-12-21,823.788
2010-12-22,824.668
2010-12-23,826.869
2010-12-24,827.757
2010-12-27,826.584
2010-12-28,830.392
2010-12-29,835.575
2010-12-30,834.281
2010-12-31,839.426
2011-01-03,840.956
2011-01-04,845.775
2011-01-05,837.028
2011-01-06,838.619
2011-01-07,839.946
2011-01-10,833.567
2011-01-11,837.704
2011-01-12,850.363
2011-01-13,860.056
2011-01-14,857.774
2011-01-17,857.197
2011-01-18,865.27
2011-01-19,868.459
2011-01-20,853.094
2011-01-21,857.189
2011-01-24,864.33
2011-01-25,862.923
2011-01-26,868.015
2011-01-27,871.999
2011-01-28,863.757
2011-01-31,863.387
2011-02-01,877.564
2011-02-02,880.523
2011-02-03,876.497
2011-02-04,879.11
2011-02-07,884.125
2011-02-08,889.346
2011-02-09,884.615
2011-02-10,876.633
2011-02-11,876.045
2011-02-14,878.716
2011-02-15,878.642
2011-02-16,883.615
2011-02-17,892.298
2011-02-18,895.676
2011-02-21,890.03
2011-02-22,882.059
2011-02-23,875.679
2011-02-24,871.512
2011-02-25,880.373
2011-02-28,889.397
2011-03-01,889.79
2011-03-02,883.395
2011-03-03,886.32
2011-03-04,891.53
2011-03-07,886.572
2011-03-08,881.525
2011-03-09,884.171
2011-03-10,865.088
2011-03-11,860.616
2011-03-14,847.829
2011-03-15,810.866
2011-03-16,817.855
2011-03-17,833.212
2011-03-18,840.861
2011-03-21,852.762
2011-03-22,862.766
2011-03-23,859.38
2011-03-24,866.889
2011-03-25,864.535
2011-03-28,861.403
2011-03-29,858.776
2011-03-30,868.691
2011-03-31,869.662
2011-04-01,871.868
2011-04-04,875.676
2011-04-05,872.322
2011-04-06,875.861
2011-04-07,871.509
2011-04-08,882.183
2011-04-11,879.467
2011-04-12,868.199
2011-04-13,872.237
2011-04-14,871.149
2011-04-15,869.509
2011-04-18,855.175
2011-04-19,860.099
2011-04-20,876.957
2011-04-21,887.327
2011-04-22,886.602
2011-04-25,883.897
2011-04-26,888.492
2011-04-27,889.504
2011-04-28,904.246
2011-04-29,906.588
2011-05-02,913.371
2011-05-03,905.189
2011-05-04,899.64
2011-05-05,889.328
2011-05-06,892.085
2011-05-09,883.639
2011-05-10,892.858
2011-05-11,891.96
2011-05-12,882.035
2011-05-13,878.303
2011-05-16,872.408
2011-05-17,863.306
2011-05-18,871.78
2011-05-19,874.086
2011-05-20,870.958
2011-05-23,853.516
2011-05-24,854.308
2011-05-25,856.138
2011-05-26,861.909
2011-05-27,871.91
2011-05-30,872.169
2011-05-31,883.589
2011-06-01,880.498
2011-06-02,869.25
2011-06-03,872.189
2011-06-06,866.914
2011-06-07,869.682
2011-06-08,861.377
2011-06-09,861.012
2011-06-10,848.78
2011-06-13,847.735
2011-06-14,860.374
2011-06-15,848.091
2011-06-16,832.189
2011-06-17,838.162
2011-06-20,834.419
2011-06-21,847.788
2011-06-22,851.956
2011-06-23,831.516
2011-06-24,831.972
2011-06-27,829.975
2011-06-28,837.455
2011-06-29,852.496
2011-06-30,867.01
2011-07-01,871.908
2011-07-04,879.42
2011-07-05,876.614
2011-07-06,870.017
2011-07-07,873.823
2011-07-08,868.862
2011-07-11,848.065
2011-07-12,845.318
2011-07-13,857.951
2011-07-14,850.027
2011-07-15,848.168
2011-07-18,834.446
2011-07-19,845.331
2011-07-20,855.594
2011-07-21,870.668
2011-07-22,877.524
2011-07-25,870.617
2011-07-26,873.555
2011-07-27,861.16
2011-07-28,853.063
2011-07-29,851.646
2011-08-01,844.604
2011-08-02,829.268
2011-08-03,817.027
2011-08-04,788.069
2011-08-05,769.003
2011-08-08,740.134
2011-08-09,746.588
2011-08-10,743.77
2011-08-11,756.651
2011-08-12,768.969
2011-08-15,785.069
2011-08-16,780.671
2011-08-17,785.793
2011-08-18,754.936
2011-08-19,745.941
2011-08-22,743.439
2011-08-23,749.428
2011-08-24,754.726
2011-08-25,751.87
2011-08-26,751.858
2011-08-29,768.45
2011-08-30,774.382
2011-08-31,785.919
2011-09-01,783.975
2011-09-02,769.493
2011-09-05,746.313
2011-09-06,734.523
2011-09-07,752.71
2011-09-08,756.704
2011-09-09,733.974
2011-09-12,714.42
2011-09-13,722.457
2011-09-14,723.579
2011-09-15,741.022
2011-09-16,748.153
2011-09-19,732.501
2011-09-20,736.952
2011-09-21,730.618
2011-09-22,696.871
2011-09-23,696.619
2011-09-26,696.142
2011-09-27,723.864
2011-09-28,723.366
2011-09-29,727.072
2011-09-30,714.325
2011-10-03,698.482
2011-10-04,680.477
2011-10-05,691.048
2011-10-06,711.439
2011-10-07,719.436
2011-10-10,730.145
2011-10-11,734.84
2011-10-12,748.053
2011-10-13,742.009
2011-10-14,748.275
2011-10-17,747.872
2011-10-18,738.557
2011-10-19,744.72
2011-10-20,731.445
2011-10-21,749.712
2011-10-24,762.242
2011-10-25,755.59
2011-10-26,752.816
2011-10-27,785.862
2011-10-28,787.343
2011-10-31,762.225
2011-11-01,732.544
2011-11-02,736.102
2011-11-03,743.174
2011-11-04,744.669
2011-11-07,743.034
2011-11-08,743.782
2011-11-09,731.723
2011-11-10,724.421
2011-11-11,740.866
2011-11-14,734.297
2011-11-15,725.972
2011-11-16,721.333
2011-11-17,714.681
2011-11-18,708.829
2011-11-21,692.263
2011-11-22,690.237
2011-11-23,677.067
2011-11-24,674.181
2011-11-25,672.149
2011-11-28,691.576
2011-11-29,701.015
2011-11-30,723.369
2011-12-01,724.846
2011-12-02,731.836
2011-12-05,741.226
2011-12-06,730.224
2011-12-07,733.801
2011-12-08,720.968
2011-12-09,721.844
2011-12-12,711.808
2011-12-13,705.094
2011-12-14,689.274
2011-12-15,692.369
2011-12-16,696.45
2011-12-19,688.432
2011-12-20,704.515
2011-12-21,704.446
2011-12-22,707.626
2011-12-23,711.659
2011-12-26,712.793
2011-12-27,713.6
2011-12-28,704.479
2011-12-29,707.042
2011-12-30,716.745
2012-01-02,720.76
2012-01-03,732.993
2012-01-04,732.169
2012-01-05,718.305
2012-01-06,713.56
2012-01-09,711.128
2012-01-10,722.668
2012-01-11,722.714
2012-01-12,725.601
2012-01-13,722.81
2012-01-16,723.614
2012-01-17,733.708
2012-01-18,738.497
2012-01-19,749.289
2012-01-20,755.537
2012-01-23,764.807
2012-01-24,756.549
2012-01-25,759.204
2012-01-26,773.733
2012-01-27,770.062
2012-01-30,761.81
2012-01-31,765.772
2012-02-01,779.49
2012-02-02,782.183
2012-02-03,784.679
2012-02-06,785.078
2012-02-07,788.442
2012-02-08,792.214
2012-02-09,792.946
2012-02-10,779.015
2012-02-13,784.296
2012-02-14,777.67
2012-02-15,783.139
2012-02-16,780.686
2012-02-17,790.43
2012-02-20,801.157
2012-02-21,797.043
2012-02-22,792.855
2012-02-23,795.68
2012-02-24,803.657
2012-02-27,799.701
2012-02-28,802.823
2012-02-29,803.273
2012-03-01,802.673
2012-03-02,802.421
2012-03-05,796.604
2012-03-06,778.201
2012-03-07,779.505
2012-03-08,794.545
2012-03-09,795.767
2012-03-12,792.948
2012-03-13,801.988
2012-03-14,801.999
2012-03-15,808.017
2012-03-16,813.71
2012-03-19,815.788
2012-03-20,808.327
2012-03-21,803.969
2012-03-22,800.237
2012-03-23,802.322
2012-03-26,808.499
2012-03-27,812.761
2012-03-28,806.513
2012-03-29,799.508
2012-03-30,803.428
2012-04-02,807.396
2012-04-03,802.715
2012-04-04,778.826
2012-04-05,776.906
2012-04-06,775.633
2012-04-09,773.161
2012-04-10,762.895
2012-04-11,765.707
2012-04-12,776.46
2012-04-13,768.511
2012-04-16,763.246
2012-04-17,773.601
2012-04-18,771.522
2012-04-19,767.604
2012-04-20,770.84
2012-04-23,757.48
2012-04-24,763.625
2012-04-25,770.75
2012-04-26,773.304
2012-04-27,780.287
2012-04-30,778.137
2012-05-01,777.467
2012-05-02,773.979
2012-05-03,770.858
2012-05-04,761.551
2012-05-07,753.753
2012-05-08,749.318
2012-05-09,741.231
2012-05-10,747.218
2012-05-11,744.648
2012-05-14,731.738
2012-05-15,721.404
2012-05-16,710.466
2012-05-17,708.608
2012-05-18,697.407
2012-05-21,701.424
2012-05-22,712.676
2012-05-23,695.612
2012-05-24,697.63
2012-05-25,694.545
2012-05-28,696.11
2012-05-29,701.567
2012-05-30,688.544
2012-05-31,685.762
2012-06-01,674.372
2012-06-04,671.428
2012-06-05,677.104
2012-06-06,691.868
2012-06-07,700.57
2012-06-08,691.131
2012-06-11,694.395
2012-06-12,692.175
2012-06-13,693.326
2012-06-14,693.916
2012-06-15,703.125
2012-06-18,706.681
2012-06-19,716.878
2012-06-20,724.984
2012-06-21,716.63
2012-06-22,709.593
2012-06-25,700.363
2012-06-26,696.367
2012-06-27,704.209
2012-06-28,707.27
2012-06-29,732.169
2012-07-02,735.732
2012-07-03,743.08
2012-07-04,742.948
2012-07-05,735.98
2012-07-06,727.522
2012-07-09,722.472
2012-07-10,723.269
2012-07-11,721.86
2012-07-12,711.641
2012-07-13,721.27
2012-07-16,723.989
2012-07-17,721.947
2012-07-18,726.793
2012-07-19,736.633
2012-07-20,723.279
2012-07-23,704.614
2012-07-24,701.029
2012-07-25,700.122
2012-07-26,720.298
2012-07-27,731.747
2012-07-30,739.345
2012-07-31,738.45
2012-08-01,734.954
2012-08-02,722.852
2012-08-03,735.493
2012-08-06,745.163
2012-08-07,751.659
2012-08-08,751.516
2012-08-09,753.958
2012-08-10,752.585
2012-08-13,750.462
2012-08-14,753.597
2012-08-15,751.772
2012-08-16,760.63
2012-08-17,765.364
2012-08-20,764.448
2012-08-21,772.141
2012-08-22,765.707
2012-08-23,769.331
2012-08-24,763.387
2012-08-27,763.942
2012-08-28,760.862
2012-08-29,760.647
2012-08-30,752.683
2012-08-31,757.239
2012-09-03,757.507
2012-09-04,752.633
2012-09-05,751.187
2012-09-06,763.279
2012-09-07,782.151
2012-09-10,780.601
2012-09-11,783.855
2012-09-12,792.935
2012-09-13,793.457
2012-09-14,813.649
2012-09-17,809.228
2012-09-18,803.358
2012-09-19,806.309
2012-09-20,797.962
2012-09-21,803.241
2012-09-24,796.312
2012-09-25,800.947
2012-09-26,785.55
2012-09-27,790.318
2012-09-28,784.129
2012-10-01,790.047
2012-10-02,790.77
2012-10-03,786.968
2012-10-04,794.136
2012-10-05,801.629
2012-10-08,793.406
2012-10-09,785.78
2012-10-10,779.791
2012-10-11,783.956
2012-10-12,785.1
2012-10-15,786.879
2012-10-16,799.487
2012-10-17,809.663
2012-10-18,811.926
2012-10-19,805.638
2012-10-22,803.154
2012-10-23,790.478
2012-10-24,789.822
2012-10-25,794.156
2012-10-26,789.689
2012-10-29,785.042
2012-10-30,789.653
2012-10-31,791.766
2012-11-01,797.566
2012-11-02,796.32
2012-11-05,791.262
2012-11-06,794.997
2012-11-07,788.608
2012-11-08,781.399
2012-11-09,777.282
2012-11-12,774.647
2012-11-13,773.818
2012-11-14,769.411
2012-11-15,767.539
2012-11-16,763.667
2012-11-19,780.775
2012-11-20,779.736
2012-11-21,782.457
2012-11-22,792.609
2012-11-23,799.955
2012-11-26,800.253
2012-11-27,799.578
2012-11-28,798.738
2012-11-29,810.724
2012-11-30,812.334
2012-12-03,814.628
2012-12-04,815.846
2012-12-05,816.596
2012-12-06,819.907
2012-12-07,821.355
2012-12-10,821.733
2012-12-11,825.54
2012-12-12,829.788
2012-12-13,831.987
2012-12-14,834.83
2012-12-17,840.584
2012-12-18,847.724
2012-12-19,857.884
2012-12-20,859.38
2012-12-21,852.696
2012-12-24,850.42
2012-12-25,851.545
2012-12-26,854.19
2012-12-27,857.317
2012-12-28,855.047
2012-12-31,854.137
2013-01-01,854.439
2013-01-02,867.017
2013-01-03,865.264
2013-01-04,868.93
2013-01-07,867.517
2013-01-08,863.687
2013-01-09,867.349
2013-01-10,876.816
2013-01-11,881.193
2013-01-14,880.148
2013-01-15,882.9
2013-01-16,875.141
2013-01-17,878.022
2013-01-18,880.127
2013-01-21,881.982
2013-01-22,883.388
2013-01-23,877.002
2013-01-24,878.94
2013-01-25,885.416
2013-01-28,883.057
2013-01-29,887.047
2013-01-30,889.011
2013-01-31,887.456
2013-02-01,890.169
2013-02-04,880.092
2013-02-05,873.798
2013-02-06,881.817
2013-02-07,879.193
2013-02-08,883.404
2013-02-11,878.458
2013-02-12,886.299
2013-02-13,884.368
2013-02-14,881.807
2013-02-15,876.466
2013-02-18,879.456
2013-02-19,886.763
2013-02-20,889.39
2013-02-21,876.038
2013-02-22,878.611
2013-02-25,882.217
2013-02-26,870.836
2013-02-27,877.062
2013-02-28,885.874
2013-03-01,880.637
2013-03-04,881.263
2013-03-05,889.91
2013-03-06,893.878
2013-03-07,893.262
2013-03-08,893.98
2013-03-11,898.901
2013-03-12,896.253
2013-03-13,891.362
2013-03-14,898.286
2013-03-15,908.479
2013-03-18,896.845
2013-03-19,896.353
2013-03-20,898.032
2013-03-21,900.417
2013-03-22,900.337
2013-03-25,896.615
2013-03-26,896.48
2013-03-27,894.532
2013-03-28,896.82
2013-03-29,899.214
2013-04-01,891.76
2013-04-02,893.231
2013-04-03,893.345
2013-04-04,884.163
2013-04-05,887.616
2013-04-08,892.65
2013-04-09,897.806
2013-04-10,915.394
2013-04-11,924.798
2013-04-12,927.058
2013-04-15,919.371
2013-04-16,913.813
2013-04-17,910.045
2013-04-18,903.397
2013-04-19,906.699
2013-04-22,913.605
2013-04-23,925.759
2013-04-24,935.783
2013-04-25,944.767
2013-04-26,945.351
2013-04-29,950.708
2013-04-30,961.06
2013-05-01,957.306
2013-05-02,950.492
2013-05-03,956.04
2013-05-06,954.667
2013-05-07,968.298
2013-05-08,978.716
2013-05-09,971.99
2013-05-10,966.851
2013-05-13,969.172
2013-05-14,969.752
2013-05-15,971.586
2013-05-16,976.479
2013-05-17,973.379
2013-05-20,987.527
2013-05-21,991.386
2013-05-22,985.948
2013-05-23,953.369
2013-05-24,957.486
2013-05-27,949.041
2013-05-28,949.183
2013-05-29,953.648
2013-05-30,945.504
2013-05-31,935.929
2013-06-03,930.542
2013-06-04,937.963
2013-06-05,920.838
2013-06-06,915.024
2013-06-07,921.823
2013-06-10,926.557
2013-06-11,922.332
2013-06-12,924.786
2013-06-13,915.894
2013-06-14,925.382
2013-06-17,937.874
2013-06-18,938.134
2013-06-19,943.823
2013-06-20,901.768
2013-06-21,894.383
2013-06-24,880.032
2013-06-25,883.445
2013-06-26,889.191
2013-06-27,896.874
2013-06-28,902.585
2013-07-01,911.016
2013-07-02,917.565
2013-07-03,911.499
2013-07-04,918.668
2013-07-05,914.021
2013-07-08,918.434
2013-07-09,926.325
2013-07-10,932.932
2013-07-11,949.554
2013-07-12,947.956
2013-07-15,949.561
2013-07-16,955.995
2013-07-17,954.851
2013-07-18,960.426
2013-07-19,960.731
2013-07-22,969.184
2013-07-23,970.833
2013-07-24,970.408
2013-07-25,966.669
2013-07-26,964.356
2013-07-29,954.04
2013-07-30,958.737
2013-07-31,952.591
2013-08-01,963.876
2013-08-02,974.642
2013-08-05,972.675
2013-08-06,979.552
2013-08-07,972.561
2013-08-08,981.001
2013-08-09,983.771
2013-08-12,981.116
2013-08-13,981.344
2013-08-14,988.873
2013-08-15,978.082
2013-08-16,981.612
2013-08-19,977.194
2013-08-20,969.692
2013-08-21,960.847
2013-08-22,960.122
2013-08-23,969.991
2013-08-26,966.754
2013-08-27,957.628
2013-08-28,946.862
2013-08-29,945.032
2013-08-30,938.294
2013-09-02,947.77
2013-09-03,953.188
2013-09-04,956.671
2013-09-05,957.389
2013-09-06,962.57
2013-09-09,974.262
2013-09-10,986.029
2013-09-11,991.721
2013-09-12,992.597
2013-09-13,989.828
2013-09-16,1002.407
2013-09-17,999.163
2013-09-18,1004.196
2013-09-19,1022.195
2013-09-20,1015.829
2013-09-23,1015.039
2013-09-24,1014.503
2013-09-25,1013.465
2013-09-26,1015.921
2013-09-27,1019.811
2013-09-30,1012.523
2013-10-01,1016.757
2013-10-02,1015.025
2013-10-03,1012.105
2013-10-04,1010.833
2013-10-07,1002.713
2013-10-08,1002.148
2013-10-09,1000.241
2013-10-10,1009.97
2013-10-11,1018.959
2013-10-14,1022.286
2013-10-15,1024.126
2013-10-16,1025.328
2013-10-17,1039.226
2013-10-18,1047.289
2013-10-21,1049.457
2013-10-22,1054.75
2013-10-23,1049.417
2013-10-24,1053.563
2013-10-25,1046.425
2013-10-28,1048.328
2013-10-29,1046.998
2013-10-30,1049.855
2013-10-31,1044.906
2013-11-01,1031.17
2013-11-04,1036.135
2013-11-05,1032.657
2013-11-06,1040.315
2013-11-07,1030.498
2013-11-08,1025.508
2013-11-11,1029.251
2013-11-12,1031.298
2013-11-13,1025.988
2013-11-14,1033.445
2013-11-15,1041.967
2013-11-18,1046.069
2013-11-19,1041.123
2013-11-20,1035.626
2013-11-21,1032.646
2013-11-22,1036.054
2013-11-25,1038.285
2013-11-26,1037.009
2013-11-27,1037.234
2013-11-28,1041.188
2013-11-29,1041.727
2013-12-02,1034.138
2013-12-03,1028.243
2013-12-04,1017.95
2013-12-05,1014.267
2013-12-06,1015.89
2013-12-09,1021.249
2013-12-10,1025.327
2013-12-11,1019.029
2013-12-12,1007.879
2013-12-13,1006.209
2013-12-16,1010.939
2013-12-17,1010.187
2013-12-18,1016.748
2013-12-19,1022.416
2013-12-20,1030.318
2013-12-23,1038.053
2013-12-24,1039.028
2013-12-25,1038.851
2013-12-26,1042.88
2013-12-27,1050.144
2013-12-30,1055.05
2013-12-31,1057.154
2014-01-01,1057.173
2014-01-02,1049.412
2014-01-03,1052.338
2014-01-06,1051.431
2014-01-07,1050.694
2014-01-08,1057.642
2014-01-09,1055.253
2014-01-10,1064.88
2014-01-13,1069.594
2014-01-14,1062.99
2014-01-15,1068.131
2014-01-16,1069.287
2014-01-17,1073.359
2014-01-20,1071.022
2014-01-21,1069.493
2014-01-22,1070.48
2014-01-23,1068.454
2014-01-24,1053.597
2014-01-27,1040.855
2014-01-28,1043.191
2014-01-29,1048.957
2014-01-30,1037.615
2014-01-31,1033.477
2014-02-03,1025.706
2014-02-04,1011.407
2014-02-05,1017.416
2014-02-06,1028.699
2014-02-07,1040.631
2014-02-10,1046.983
2014-02-11,1056.347
2014-02-12,1060.895
2014-02-13,1058.87
2014-02-14,1061.29
2014-02-17,1068.545
2014-02-18,1074.779
2014-02-19,1075.979
2014-02-20,1068.487
2014-02-21,1076.243
2014-02-24,1080.185
2014-02-25,1086.133
2014-02-26,1079.003
2014-02-27,1077.74
2014-02-28,1085.972
2014-03-03,1071.225
2014-03-04,1081.52
2014-03-05,1085.402
2014-03-06,1093.311
2014-03-07,1089.825
2014-03-10,1084.756
2014-03-11,1085.26
2014-03-12,1075.945
2014-03-13,1075.254
2014-03-14,1060.089
2014-03-17,1066.751
2014-03-18,1074.622
2014-03-19,1071.328
2014-03-20,1053.35
2014-03-21,1055.281
2014-03-24,1053.638
2014-03-25,1061.622
2014-03-26,1068.726
2014-03-27,1071.69
2014-03-28,1075.178
2014-03-31,1081.761
2014-04-01,1086.82
2014-04-02,1088.205
2014-04-03,1087.06
2014-04-04,1092.069
2014-04-07,1085.708
2014-04-08,1083.21
2014-04-09,1087.126
2014-04-10,1087.477
2014-04-11,1075.76
2014-04-14,1069.709
2014-04-15,1065.633
2014-04-16,1078.869
2014-04-17,1085.108
2014-04-18,1086.599
2014-04-21,1083.7
2014-04-22,1091.598
2014-04-23,1093.511
2014-04-24,1094.592
2014-04-25,1092.363
2014-04-28,1089.208
2014-04-29,1097.645
2014-04-30,1100.055
2014-05-01,1104.133
2014-05-02,1105.623
2014-05-05,1104.622
2014-05-06,1110.866
2014-05-07,1102.192
2014-05-08,1108.172
2014-05-09,1104.112
2014-05-12,1106.477
2014-05-13,1108.999
2014-05-14,1110.897
2014-05-15,1101.972
2014-05-16,1095.588
2014-05-19,1096.737
2014-05-20,1096.097
2014-05-21,1097.068
2014-05-22,1103.018
2014-05-23,1106.381
2014-05-26,1113.596
2014-05-27,1113.161
2014-05-28,1116.073
2014-05-29,1118.367
2014-05-30,1119.752
2014-06-02,1122.543
2014-06-03,1118.023
2014-06-04,1117.763
2014-06-05,1121.681
2014-06-06,1131.605
2014-06-09,1132.528
2014-06-10,1131.092
2014-06-11,1131.207
2014-06-12,1133.499
2014-06-13,1129.1
2014-06-16,1126.258
2014-06-17,1125.746
2014-06-18,1129.342
2014-06-19,1142.446
2014-06-20,1136.079
2014-06-23,1136.206
2014-06-24,1132.798
2014-06-25,1128.902
2014-06-26,1134.7
2014-06-27,1136.134
2014-06-30,1141.662
2014-07-01,1147.234
2014-07-02,1150.138
2014-07-03,1151.891
2014-07-04,1150.773
2014-07-07,1145.736
2014-07-08,1137.545
2014-07-09,1136.395
2014-07-10,1127.611
2014-07-11,1127.009
2014-07-14,1134.181
2014-07-15,1129.718
2014-07-16,1138.928
2014-07-17,1133.217
2014-07-18,1133.055
2014-07-21,1130.548
2014-07-22,1138.265
2014-07-23,1140.953
2014-07-24,1140.243
2014-07-25,1137.057
2014-07-28,1135.846
2014-07-29,1134.94
2014-07-30,1127.426
2014-07-31,1121.03
2014-08-01,1111.347
2014-08-04,1109.225
2014-08-05,1102.781
2014-08-06,1093.23
2014-08-07,1090.998
2014-08-08,1082.254
2014-08-11,1094.826
2014-08-12,1096.052
2014-08-13,1100.098
2014-08-14,1104.329
2014-08-15,1105.087
2014-08-18,1110.579
2014-08-19,1114.804
2014-08-20,1113.017
2014-08-21,1116.001
2014-08-22,1111.428
2014-08-25,1115.409
2014-08-26,1119.039
2014-08-27,1123.089
2014-08-28,1115.913
2014-08-29,1116.72
2014-09-01,1116.458
2014-09-02,1114.862
2014-09-03,1121.434
2014-09-04,1119.561
2014-09-05,1116.102
2014-09-08,1108.332
2014-09-09,1100.701
2014-09-10,1098.518
2014-09-11,1099.952
2014-09-12,1097.528
2014-09-15,1092.031
2014-09-16,1086.362
2014-09-17,1088.469
2014-09-18,1090.681
2014-09-19,1088.743
2014-09-22,1083.338
2014-09-23,1076.588
2014-09-24,1074.698
2014-09-25,1070.171
2014-09-26,1066.208
2014-09-29,1062.376
2014-09-30,1059.612
2014-10-01,1050.174
2014-10-02,1034.866
2014-10-03,1029.685
2014-10-06,1037.797
2014-10-07,1033.712
2014-10-08,1027.833
2014-10-09,1025.189
2014-10-10,1006.657
2014-10-13,1008.324
2014-10-14,1002.952
2014-10-15,995.923
2014-10-16,991.574
2014-10-17,1000.403
2014-10-20,1009.859
2014-10-21,1019.092
2014-10-22,1025.151
2014-10-23,1025.021
2014-10-24,1027.597
2014-10-27,1031.237
2014-10-28,1041.626
2014-10-29,1045.368
2014-10-30,1039.274
2014-10-31,1046.165
2014-11-03,1034.829
2014-11-04,1041.411
2014-11-05,1043.471
2014-11-06,1037.847
2014-11-07,1039.448
2014-11-10,1047.474
2014-11-11,1050.716
2014-11-12,1050.23
2014-11-13,1051.584
2014-11-14,1055.867
2014-11-17,1049.403
2014-11-18,1062.328
2014-11-19,1058.599
2014-11-20,1056.245
2014-11-21,1064.083
2014-11-24,1063.636
2014-11-25,1069.393
2014-11-26,1073.367
2014-11-27,1066.985
2014-11-28,1064.045
2014-12-01,1063.362
2014-12-02,1062.911
2014-12-03,1065.764
2014-12-04,1062.738
2014-12-05,1060.32
2014-12-08,1055.209
2014-12-09,1052.77
2014-12-10,1043.778
2014-12-11,1038.036
2014-12-12,1029.411
2014-12-15,1011.789
2014-12-16,1021.731
2014-12-17,1019.618
2014-12-18,1035.506
2014-12-19,1044.413
2014-12-22,1047.836
2014-12-23,1046.383
2014-12-24,1050.414
2014-12-25,1049.242
2014-12-26,1050.311
2014-12-29,1050.283
2014-12-30,1045.137
2014-12-31,1043.558
2015-01-01,1043.593
2015-01-02,1038.567
2015-01-05,1022.726
2015-01-06,1012.662
2015-01-07,1007.065
2015-01-08,1021.297
2015-01-09,1024.312
2015-01-12,1024.094
2015-01-13,1029.531
2015-01-14,1024.586
2015-01-15,1031.793
2015-01-16,1029.226
2015-01-19,1040.319
2015-01-20,1042.029
2015-01-21,1046.106
2015-01-22,1047.195
2015-01-23,1049.716
2015-01-26,1053.186
2015-01-27,1065.324
2015-01-28,1065.085
2015-01-29,1057.499
2015-01-30,1054.745
2015-02-02,1059.635
2015-02-03,1067.834
2015-02-04,1072.049
2015-02-05,1079.748
2015-02-06,1074.638
2015-02-09,1068.238
2015-02-10,1071.948
2015-02-11,1065.622
2015-02-12,1082.314
2015-02-13,1088.412
2015-02-16,1090.837
2015-02-17,1090.366
2015-02-18,1098.824
2015-02-19,1103.595
2015-02-20,1104.399
2015-02-23,1108.374
2015-02-24,1109.131
2015-02-25,1114.707
2015-02-26,1111.14
2015-02-27,1113.024
2015-03-02,1110.067
2015-03-03,1108.611
2015-03-04,1099.629
2015-03-05,1103.914
2015-03-06,1092.981
2015-03-09,1083.768
2015-03-10,1067.351
2015-03-11,1066.842
2015-03-12,1075.321
2015-03-13,1070.882
2015-03-16,1078.962
2015-03-17,1076.516
2015-03-18,1084.853
2015-03-19,1088.562
2015-03-20,1106.622
2015-03-23,1115.268
2015-03-24,1117.934
2015-03-25,1118.382
2015-03-26,1101.916
2015-03-27,1098.369
2015-03-30,1097.923
2015-03-31,1088.219
2015-04-01,1090.106
2015-04-02,1102.959
2015-04-03,1103.889
2015-04-06,1115.589
2015-04-07,1117.669
2015-04-08,1119.017
2015-04-09,1120.423
2015-04-10,1122.18
2015-04-13,1116.248
2015-04-14,1129.54
2015-04-15,1127.675
2015-04-16,1136.736
2015-04-17,1128.789
2015-04-20,1126.764
2015-04-21,1132.835
2015-04-22,1130.291
2015-04-23,1134.06
2015-04-24,1143.001
2015-04-27,1150.545
2015-04-28,1150.574
2015-04-29,1146.912
2015-04-30,1139.643
2015-05-01,1132.526
2015-05-04,1135.202
2015-05-05,1128.55
2015-05-06,1130.9
2015-05-07,1119.792
2015-05-08,1137.286
2015-05-11,1141.861
2015-05-12,1141.811
2015-05-13,1152.678
2015-05-14,1154.507
2015-05-15,1162.318
2015-05-18,1160.851
2015-05-19,1155.08
2015-05-20,1154.81
2015-05-21,1160.09
2015-05-22,1153.549
2015-05-25,1154.57
2015-05-26,1137.634
2015-05-27,1137.896
2015-05-28,1135.771
2015-05-29,1129.986
2015-06-01,1126.256
2015-06-02,1134.572
2015-06-03,1138.56
2015-06-04,1129.539
2015-06-05,1110.72
2015-06-08,1109.761
