Date,DENMARK MID VALUE Mid Cap
2010-10-20,402.162
2010-10-21,404.7
2010-10-22,396.328
2010-10-25,401.888
2010-10-26,395.449
2010-10-27,390.345
2010-10-28,384.993
2010-10-29,383.91
2010-11-01,389.416
2010-11-02,395.881
2010-11-03,387.892
2010-11-04,400.137
2010-11-05,390.193
2010-11-08,386.973
2010-11-09,388.693
2010-11-10,378.235
2010-11-11,374.35
2010-11-12,374.43
2010-11-15,371.31
2010-11-16,367.498
2010-11-17,363.852
2010-11-18,369.365
2010-11-19,370.833
2010-11-22,365.622
2010-11-23,353.765
2010-11-24,353.42
2010-11-25,351.202
2010-11-26,344.846
2010-11-29,335.755
2010-11-30,329.88
2010-12-01,330.522
2010-12-02,339.433
2010-12-03,342.434
2010-12-06,339.823
2010-12-07,342.555
2010-12-08,337.98
2010-12-09,336.55
2010-12-10,352.994
2010-12-13,362.759
2010-12-14,359.559
2010-12-15,354.746
2010-12-16,346.829
2010-12-17,345.681
2010-12-20,346.096
2010-12-21,345.16
2010-12-22,341.176
2010-12-23,346.408
2010-12-24,347.783
2010-12-27,349.808
2010-12-28,352.478
2010-12-29,351.38
2010-12-30,349.961
2010-12-31,353.606
2011-01-03,357.625
2011-01-04,359.149
2011-01-05,353.445
2011-01-06,363.27
2011-01-07,358.228
2011-01-10,363.478
2011-01-11,380.715
2011-01-12,389.599
2011-01-13,397.31
2011-01-14,396.779
2011-01-17,392.91
2011-01-18,405.247
2011-01-19,403.349
2011-01-20,398.146
2011-01-21,408.755
2011-01-24,410.051
2011-01-25,406.761
2011-01-26,410.616
2011-01-27,413.008
2011-01-28,409.792
2011-01-31,414.125
2011-02-01,417.721
2011-02-02,417.27
2011-02-03,411.48
2011-02-04,409.007
2011-02-07,411.856
2011-02-08,413.398
2011-02-09,416.793
2011-02-10,405.341
2011-02-11,404.917
2011-02-14,406.21
2011-02-15,406.465
2011-02-16,407.275
2011-02-17,405.708
2011-02-18,411.642
2011-02-21,406.752
2011-02-22,403.258
2011-02-23,398.209
2011-02-24,393.698
2011-02-25,397.328
2011-02-28,397.506
2011-03-01,401.801
2011-03-02,402.714
2011-03-03,403.136
2011-03-04,407.865
2011-03-07,401.949
2011-03-08,410.422
2011-03-09,429.995
2011-03-10,427.643
2011-03-11,427.466
2011-03-14,430.193
2011-03-15,418.123
2011-03-16,409.315
2011-03-17,412.557
2011-03-18,420.251
2011-03-21,424.552
2011-03-22,426.665
2011-03-23,427.63
2011-03-24,441.563
2011-03-25,439.813
2011-03-28,446.452
2011-03-29,440.338
2011-03-30,441.166
2011-03-31,449.197
2011-04-01,457.457
2011-04-04,456.342
2011-04-05,457.16
2011-04-06,469.187
2011-04-07,470.706
2011-04-08,481.65
2011-04-11,482.825
2011-04-12,481.813
2011-04-13,486.215
2011-04-14,484.315
2011-04-15,486.049
2011-04-18,465.785
2011-04-19,469.644
2011-04-20,476.733
2011-04-21,478.722
2011-04-22,478.722
2011-04-25,478.376
2011-04-26,485.461
2011-04-27,483.734
2011-04-28,494.238
2011-04-29,493.878
2011-05-02,496.498
2011-05-03,491.165
2011-05-04,488.992
2011-05-05,481.949
2011-05-06,479.339
2011-05-09,462.691
2011-05-10,464.459
2011-05-11,473.483
2011-05-12,449.125
2011-05-13,448.697
2011-05-16,457.032
2011-05-17,453.342
2011-05-18,457.421
2011-05-19,458.319
2011-05-20,455.205
2011-05-23,448.965
2011-05-24,452.01
2011-05-25,452.834
2011-05-26,455.12
2011-05-27,459.878
2011-05-30,457.874
2011-05-31,467.545
2012-05-31,1000.0
2012-06-01,976.41
2012-06-04,988.027
2012-06-05,985.301
2012-06-06,997.748
2012-06-07,1000.63
2012-06-08,1010.462
2012-06-11,1024.372
2012-06-12,1017.603
2012-06-13,1018.445
2012-06-14,1012.708
2012-06-15,1023.327
2012-06-18,1023.325
2012-06-19,1053.034
2012-06-20,1062.652
2012-06-21,1058.082
2012-06-22,1062.575
2012-06-25,1055.541
2012-06-26,1050.48
2012-06-27,1064.416
2012-06-28,1062.27
2012-06-29,1104.047
2012-07-02,1099.655
2012-07-03,1099.341
2012-07-04,1097.932
2012-07-05,1089.914
2012-07-06,1088.088
2012-07-09,1086.437
2012-07-10,1071.499
2012-07-11,1069.092
2012-07-12,1037.932
2012-07-13,1070.508
2012-07-16,1081.066
2012-07-17,1084.208
2012-07-18,1094.063
2012-07-19,1100.027
2012-07-20,1083.283
2012-07-23,1072.569
2012-07-24,1062.278
2012-07-25,1053.357
2012-07-26,1077.299
2012-07-27,1085.298
2012-07-30,1068.35
2012-07-31,1077.781
2012-08-01,1089.585
2012-08-02,1056.111
2012-08-03,1077.199
2012-08-06,1091.465
2012-08-07,1103.95
2012-08-08,1105.331
2012-08-09,1103.647
2012-08-10,1085.813
2012-08-13,1083.895
2012-08-14,1100.384
2012-08-15,1102.6
2012-08-16,1115.608
2012-08-17,1111.346
2012-08-20,1118.679
2012-08-21,1128.102
2012-08-22,1116.628
2012-08-23,1122.15
2012-08-24,1118.793
2012-08-27,1131.303
2012-08-28,1114.657
2012-08-29,1110.232
2012-08-30,1105.458
2012-08-31,1119.026
2012-09-03,1126.755
2012-09-04,1131.726
2012-09-05,1134.502
2012-09-06,1149.027
2012-09-07,1181.766
2012-09-10,1176.707
2012-09-11,1185.136
2012-09-12,1208.333
2012-09-13,1196.341
2012-09-14,1226.932
2012-09-17,1217.39
2012-09-18,1204.128
2012-09-19,1204.181
2012-09-20,1201.164
2012-09-21,1215.332
2012-09-24,1218.446
2012-09-25,1235.905
2012-09-26,1215.706
2012-09-27,1221.006
2012-09-28,1222.917
2012-10-01,1222.225
2012-10-02,1230.551
2012-10-03,1221.844
2012-10-04,1220.459
2012-10-05,1238.065
2012-10-08,1233.903
2012-10-09,1220.709
2012-10-10,1209.984
2012-10-11,1223.76
2012-10-12,1221.415
2012-10-15,1222.563
2012-10-16,1232.516
2012-10-17,1227.846
2012-10-18,1230.579
2012-10-19,1196.14
2012-10-22,1209.169
2012-10-23,1184.75
2012-10-24,1169.71
2012-10-25,1166.204
2012-10-26,1167.456
2012-10-29,1161.831
2012-10-30,1159.014
2012-10-31,1154.963
2012-11-01,1139.071
2012-11-02,1127.574
2012-11-05,1122.997
2012-11-06,1104.924
2012-11-07,1095.814
2012-11-08,1085.466
2012-11-09,1098.717
2012-11-12,1103.782
2012-11-13,1106.125
2012-11-14,1102.028
2012-11-15,1108.258
2012-11-16,1089.745
2012-11-19,1105.474
2012-11-20,1104.746
2012-11-21,1112.636
2012-11-22,1127.008
2012-11-23,1142.424
2012-11-26,1135.342
2012-11-27,1085.281
2012-11-28,1094.056
2012-11-29,1130.707
2012-11-30,1143.364
2012-12-03,1167.361
2012-12-04,1153.65
2012-12-05,1163.195
2012-12-06,1177.993
2012-12-07,1164.216
2012-12-10,1167.842
2012-12-11,1192.21
2012-12-12,1182.96
2012-12-13,1181.016
2012-12-14,1187.902
2012-12-17,1178.134
2012-12-18,1185.044
2012-12-19,1180.743
2012-12-20,1189.932
2012-12-21,1186.056
2012-12-24,1187.892
2012-12-25,1187.892
2012-12-26,1190.734
2012-12-27,1193.335
2012-12-28,1189.802
2012-12-31,1186.417
2013-01-01,1186.417
2013-01-02,1217.115
2013-01-03,1208.011
2013-01-04,1209.334
2013-01-07,1217.499
2013-01-08,1222.011
2013-01-09,1229.757
2013-01-10,1241.298
2013-01-11,1257.808
2013-01-14,1250.021
2013-01-15,1242.335
2013-01-16,1225.004
2013-01-17,1250.083
2013-01-18,1240.177
2013-01-21,1249.337
2013-01-22,1246.004
2013-01-23,1225.92
2013-01-24,1247.3
2013-01-25,1268.691
2013-01-28,1259.258
2013-01-29,1266.349
2013-01-30,1283.716
2013-01-31,1282.799
2013-02-01,1308.853
2013-02-04,1282.443
2013-02-05,1262.06
2013-02-06,1259.956
2013-02-07,1232.382
2013-02-08,1207.461
2013-02-11,1226.723
2013-02-12,1234.346
2013-02-13,1246.183
2013-02-14,1241.191
2013-02-15,1250.86
2013-02-18,1257.485
2013-02-19,1274.273
2013-02-20,1278.119
2013-02-21,1264.393
2013-02-22,1272.135
2013-02-25,1290.651
2013-02-26,1262.082
2013-02-27,1267.495
2013-02-28,1264.317
2013-03-01,1261.504
2013-03-04,1281.525
2013-03-05,1335.962
2013-03-06,1337.668
2013-03-07,1352.817
2013-03-08,1371.944
2013-03-11,1363.38
2013-03-12,1381.606
2013-03-13,1368.526
2013-03-14,1402.183
2013-03-15,1412.532
2013-03-18,1395.306
2013-03-19,1394.413
2013-03-20,1396.904
2013-03-21,1405.1
2013-03-22,1411.108
2013-03-25,1401.35
2013-03-26,1381.214
2013-03-27,1351.197
2013-03-28,1357.225
2013-03-29,1357.225
2013-04-01,1357.833
2013-04-02,1392.214
2013-04-03,1395.942
2013-04-04,1378.849
2013-04-05,1366.846
2013-04-08,1358.399
2013-04-09,1370.97
2013-04-10,1389.019
2013-04-11,1398.686
2013-04-12,1396.173
2013-04-15,1385.185
2013-04-16,1386.399
2013-04-17,1380.303
2013-04-18,1368.988
2013-04-19,1344.453
2013-04-22,1343.785
2013-04-23,1363.939
2013-04-24,1390.851
2013-04-25,1414.725
2013-04-26,1417.0
2013-04-29,1418.324
2013-04-30,1431.707
2013-05-01,1435.115
2013-05-02,1391.471
2013-05-03,1410.183
2013-05-06,1406.911
2013-05-07,1415.335
2013-05-08,1448.399
2013-05-09,1439.81
2013-05-10,1425.981
2013-05-13,1452.629
2013-05-14,1456.371
2013-05-15,1461.949
2013-05-16,1471.963
2013-05-17,1468.265
2013-05-20,1471.85
2013-05-21,1481.521
2013-05-22,1479.023
2013-05-23,1455.976
2013-05-24,1457.832
2013-05-27,1467.963
2013-05-28,1458.089
2013-05-29,1450.07
2013-05-30,1419.633
2013-05-31,1382.164
2013-06-03,1380.377
2013-06-04,1375.72
2013-06-05,1377.278
2013-06-06,1391.249
2013-06-07,1386.27
2013-06-10,1380.567
2013-06-11,1374.652
2013-06-12,1375.245
2013-06-13,1374.996
2013-06-14,1378.076
2013-06-17,1399.502
2013-06-18,1400.314
2013-06-19,1411.495
2013-06-20,1373.732
2013-06-21,1361.284
2013-06-24,1330.672
2013-06-25,1390.751
2013-06-26,1410.801
2013-06-27,1427.644
2013-06-28,1426.926
2013-07-01,1423.879
2013-07-02,1413.081
2013-07-03,1420.341
2013-07-04,1422.262
2013-07-05,1406.744
2013-07-08,1436.754
2013-07-09,1426.283
2013-07-10,1434.968
2013-07-11,1461.262
2013-07-12,1488.989
2013-07-15,1467.426
2013-07-16,1472.306
2013-07-17,1486.845
2013-07-18,1501.171
2013-07-19,1520.638
2013-07-22,1521.902
2013-07-23,1530.496
2013-07-24,1528.315
2013-07-25,1525.648
2013-07-26,1545.037
2013-07-29,1519.164
2013-07-30,1543.188
2013-07-31,1539.999
2013-08-01,1524.205
2013-08-02,1537.789
2013-08-05,1531.09
2013-08-06,1507.201
2013-08-07,1485.824
2013-08-08,1516.36
2013-08-09,1546.018
2013-08-12,1563.056
2013-08-13,1542.903
2013-08-14,1546.664
2013-08-15,1532.414
2013-08-16,1539.236
2013-08-19,1524.737
2013-08-20,1527.609
2013-08-21,1526.045
2013-08-22,1514.258
2013-08-23,1529.034
2013-08-26,1531.44
2013-08-27,1509.716
2013-08-28,1494.796
2013-08-29,1490.43
2013-08-30,1482.813
2013-09-02,1513.751
2013-09-03,1524.928
2013-09-04,1529.771
2013-09-05,1508.858
2013-09-06,1508.996
2013-09-09,1526.726
2013-09-10,1545.245
2013-09-11,1551.382
2013-09-12,1555.163
2013-09-13,1501.949
2013-09-16,1522.079
2013-09-17,1513.253
2013-09-18,1514.135
2013-09-19,1540.25
2013-09-20,1538.174
2013-09-23,1537.747
2013-09-24,1528.062
2013-09-25,1530.299
2013-09-26,1540.277
2013-09-27,1548.689
2013-09-30,1541.063
2013-10-01,1547.615
2013-10-02,1551.919
2013-10-03,1560.936
2013-10-04,1565.034
2013-10-07,1560.919
2013-10-08,1585.687
2013-10-09,1599.521
2013-10-10,1596.257
2013-10-11,1608.298
2013-10-14,1624.083
2013-10-15,1623.159
2013-10-16,1646.082
2013-10-17,1667.207
2013-10-18,1665.579
2013-10-21,1667.505
2013-10-22,1683.65
2013-10-23,1674.651
2013-10-24,1697.556
2013-10-25,1680.316
2013-10-28,1676.093
2013-10-29,1685.051
2013-10-30,1670.513
2013-10-31,1645.504
2013-11-01,1623.643
2013-11-04,1635.999
2013-11-05,1627.232
2013-11-06,1640.839
2013-11-07,1614.294
2013-11-08,1613.478
2013-11-11,1600.539
2013-11-12,1590.656
2013-11-13,1594.633
2013-11-14,1612.815
2013-11-15,1617.01
2013-11-18,1610.568
2013-11-19,1600.71
2013-11-20,1572.631
2013-11-21,1578.045
2013-11-22,1577.636
2013-11-25,1573.371
2013-11-26,1563.509
2013-11-27,1606.522
2013-11-28,1636.36
2013-11-29,1636.234
2013-12-02,1647.185
2013-12-03,1664.287
2013-12-04,1642.674
2013-12-05,1655.339
2013-12-06,1658.649
2013-12-09,1687.035
2013-12-10,1693.294
2013-12-11,1687.231
2013-12-12,1689.354
2013-12-13,1686.462
2013-12-16,1692.818
2013-12-17,1698.311
2013-12-18,1741.046
2013-12-19,1722.446
2013-12-20,1732.482
2013-12-23,1753.752
2013-12-24,1748.932
2013-12-25,1748.932
2013-12-26,1752.142
2013-12-27,1771.516
2013-12-30,1772.869
2013-12-31,1768.285
2014-01-01,1768.285
2014-01-02,1754.813
2014-01-03,1750.645
2014-01-06,1760.856
2014-01-07,1726.289
2014-01-08,1721.996
2014-01-09,1726.711
2014-01-10,1694.053
2014-01-13,1665.056
2014-01-14,1677.602
2014-01-15,1697.703
2014-01-16,1687.004
2014-01-17,1683.094
2014-01-20,1670.703
2014-01-21,1691.463
2014-01-22,1688.944
2014-01-23,1701.767
2014-01-24,1687.339
2014-01-27,1699.257
2014-01-28,1676.458
2014-01-29,1658.636
2014-01-30,1680.597
2014-01-31,1710.503
2014-02-03,1675.01
2014-02-04,1655.87
2014-02-05,1653.622
2014-02-06,1691.703
2014-02-07,1679.086
2014-02-10,1714.287
2014-02-11,1711.26
2014-02-12,1660.548
2014-02-13,1683.324
2014-02-14,1702.5
2014-02-17,1727.96
2014-02-18,1749.167
2014-02-19,1754.376
2014-02-20,1744.121
2014-02-21,1765.043
2014-02-24,1787.799
2014-02-25,1793.712
2014-02-26,1793.422
2014-02-27,1783.584
2014-02-28,1808.94
2014-03-03,1763.62
2014-03-04,1769.713
2014-03-05,1757.594
2014-03-06,1777.122
2014-03-07,1764.78
2014-03-10,1752.908
2014-03-11,1731.507
2014-03-12,1724.856
2014-03-13,1717.212
2014-03-14,1694.716
2014-03-17,1715.149
2014-03-18,1741.196
2014-03-19,1741.112
2014-03-20,1727.016
2014-03-21,1733.841
2014-03-24,1710.048
2014-03-25,1712.191
2014-03-26,1712.311
2014-03-27,1700.505
2014-03-28,1729.117
2014-03-31,1757.406
2014-04-01,1757.388
2014-04-02,1746.626
2014-04-03,1721.321
2014-04-04,1722.789
2014-04-07,1738.273
2014-04-08,1748.4
2014-04-09,1756.058
2014-04-10,1778.752
2014-04-11,1756.573
2014-04-14,1744.275
2014-04-15,1723.928
2014-04-16,1735.432
2014-04-17,1739.066
2014-04-18,1739.066
2014-04-21,1735.128
2014-04-22,1773.107
2014-04-23,1787.935
2014-04-24,1780.187
2014-04-25,1768.226
2014-04-28,1753.67
2014-04-29,1755.251
2014-04-30,1782.61
2014-05-01,1802.041
2014-05-02,1817.892
2014-05-05,1819.582
2014-05-06,1842.677
2014-05-07,1816.457
2014-05-08,1808.715
2014-05-09,1826.349
2014-05-12,1836.653
2014-05-13,1817.864
2014-05-14,1825.379
2014-05-15,1866.304
2014-05-16,1864.626
2014-05-19,1864.953
2014-05-20,1872.144
2014-05-21,1869.497
2014-05-22,1865.284
2014-05-23,1849.697
2014-05-26,1828.16
2014-05-27,1804.242
2014-05-28,1839.955
2014-05-29,1842.406
2014-05-30,1846.549
2014-06-02,1866.046
2014-06-03,1828.98
2014-06-04,1832.996
2014-06-05,1832.444
2014-06-06,1865.667
2014-06-09,1859.448
2014-06-10,1864.789
2014-06-11,1840.822
2014-06-12,1863.751
2014-06-13,1873.461
2014-06-16,1877.835
2014-06-17,1878.958
2014-06-18,1911.919
2014-06-19,1929.691
2014-06-20,1916.259
2014-06-23,1923.757
2014-06-24,1932.813
2014-06-25,1945.937
2014-06-26,1944.505
2014-06-27,1960.419
2014-06-30,1963.509
2014-07-01,1952.53
2014-07-02,1953.544
2014-07-03,1927.102
2014-07-04,1922.813
2014-07-07,1950.356
2014-07-08,1945.656
2014-07-09,1920.178
2014-07-10,1911.807
2014-07-11,1913.477
2014-07-14,1935.258
2014-07-15,1927.293
2014-07-16,1933.255
2014-07-17,1935.099
2014-07-18,1913.548
2014-07-21,1917.988
2014-07-22,1920.291
2014-07-23,1925.582
2014-07-24,1945.265
2014-07-25,1933.807
2014-07-28,1936.194
2014-07-29,1954.634
2014-07-30,1958.169
2014-07-31,1926.407
2014-08-01,1943.527
2014-08-04,1935.795
2014-08-05,1940.595
2014-08-06,1920.1
2014-08-07,1782.147
2014-08-08,1760.731
2014-08-11,1729.258
2014-08-12,1735.591
2014-08-13,1737.014
2014-08-14,1735.361
2014-08-15,1727.74
2014-08-18,1733.353
2014-08-19,1736.407
2014-08-20,1710.068
2014-08-21,1723.372
2014-08-22,1717.908
2014-08-25,1731.414
2014-08-26,1723.997
2014-08-27,1744.374
2014-08-28,1742.953
2014-08-29,1734.557
2014-09-01,1730.683
2014-09-02,1745.523
2014-09-03,1734.591
2014-09-04,1704.61
2014-09-05,1682.141
2014-09-08,1677.575
2014-09-09,1656.584
2014-09-10,1647.294
2014-09-11,1646.408
2014-09-12,1658.472
2014-09-15,1529.683
2014-09-16,1571.12
2014-09-17,1572.164
2014-09-18,1602.055
2014-09-19,1609.509
2014-09-22,1601.911
2014-09-23,1595.085
2014-09-24,1595.362
2014-09-25,1614.276
2014-09-26,1619.093
2014-09-29,1609.27
2014-09-30,1596.598
2014-10-01,1584.987
2014-10-02,1587.438
2014-10-03,1571.55
2014-10-06,1582.949
2014-10-07,1576.103
2014-10-08,1559.252
2014-10-09,1557.224
2014-10-10,1545.104
2014-10-13,1541.986
2014-10-14,1552.679
2014-10-15,1556.287
2014-10-16,1536.121
2014-10-17,1547.258
2014-10-20,1550.167
2014-10-21,1569.505
2014-10-22,1590.366
2014-10-23,1595.453
2014-10-24,1607.219
2014-10-27,1615.208
2014-10-28,1627.564
2014-10-29,1638.249
2014-10-30,1627.916
2014-10-31,1618.559
2014-11-03,1605.315
2014-11-04,1624.937
2014-11-05,1627.66
2014-11-06,1619.981
2014-11-07,1609.338
2014-11-10,1634.836
2014-11-11,1657.882
2014-11-12,1661.797
2014-11-13,1667.645
2014-11-14,1673.183
2014-11-17,1676.984
2014-11-18,1703.142
2014-11-19,1721.643
2014-11-20,1722.771
2014-11-21,1720.479
2014-11-24,1722.213
2014-11-25,1734.233
2014-11-26,1748.189
2014-11-27,1745.475
2014-11-28,1726.397
2014-12-01,1727.774
2014-12-02,1728.742
2014-12-03,1779.366
2014-12-04,1786.654
2014-12-05,1756.412
2014-12-08,1730.039
2014-12-09,1731.367
2014-12-10,1694.711
2014-12-11,1704.951
2014-12-12,1686.164
2014-12-15,1645.405
2014-12-16,1643.316
2014-12-17,1650.619
2014-12-18,1662.614
2014-12-19,1683.781
2014-12-22,1694.495
2014-12-23,1682.216
2014-12-24,1683.87
2014-12-25,1683.87
2014-12-26,1681.28
2014-12-29,1667.421
2014-12-30,1650.667
2014-12-31,1641.735
2015-01-01,1641.735
2015-01-02,1651.468
2015-01-05,1643.409
2015-01-06,1614.344
2015-01-07,1609.828
2015-01-08,1610.448
2015-01-09,1626.204
2015-01-12,1636.648
2015-01-13,1674.494
2015-01-14,1657.081
2015-01-15,1641.629
2015-01-16,1620.75
2015-01-19,1640.983
2015-01-20,1631.281
2015-01-21,1635.236
2015-01-22,1624.715
2015-01-23,1613.284
2015-01-26,1638.949
2015-01-27,1650.805
2015-01-28,1658.651
2015-01-29,1649.341
2015-01-30,1620.129
2015-02-02,1633.613
2015-02-03,1679.097
2015-02-04,1667.176
2015-02-05,1628.591
2015-02-06,1639.821
2015-02-09,1636.727
2015-02-10,1637.523
2015-02-11,1632.764
2015-02-12,1650.803
2015-02-13,1665.386
2015-02-16,1674.883
2015-02-17,1652.937
2015-02-18,1667.748
2015-02-19,1680.088
2015-02-20,1683.724
2015-02-23,1699.437
2015-02-24,1703.598
2015-02-25,1733.075
2015-02-26,1728.802
2015-02-27,1732.104
2015-03-02,1736.049
2015-03-03,1730.307
2015-03-04,1721.191
2015-03-05,1737.37
2015-03-06,1709.53
2015-03-09,1681.356
2015-03-10,1633.697
2015-03-11,1626.89
2015-03-12,1608.613
2015-03-13,1598.207
2015-03-16,1607.363
2015-03-17,1592.025
2015-03-18,1598.856
2015-03-19,1614.644
2015-03-20,1632.818
2015-03-23,1660.365
2015-03-24,1674.557
2015-03-25,1687.958
2015-03-26,1663.751
2015-03-27,1636.573
2015-03-30,1650.613
2015-03-31,1623.603
2015-04-01,1639.097
2015-04-02,1657.777
2015-04-03,1657.777
2015-04-06,1680.254
2015-04-07,1692.719
2015-04-08,1679.819
2015-04-09,1663.961
2015-04-10,1665.323
2015-04-13,1656.895
2015-04-14,1675.239
2015-04-15,1643.583
2015-04-16,1648.977
2015-04-17,1653.807
2015-04-20,1654.729
2015-04-21,1657.876
2015-04-22,1627.055
2015-04-23,1641.479
2015-04-24,1673.485
2015-04-27,1674.271
2015-04-28,1654.425
2015-04-29,1659.581
2015-04-30,1656.984
2015-05-01,1658.964
2015-05-04,1664.462
2015-05-05,1658.857
2015-05-06,1675.674
2015-05-07,1635.478
2015-05-08,1629.074
2015-05-11,1642.929
2015-05-12,1641.646
2015-05-13,1643.338
2015-05-14,1646.833
2015-05-15,1655.895
2015-05-18,1630.887
2015-05-19,1619.462
2015-05-20,1612.807
2015-05-21,1602.352
2015-05-22,1586.49
2015-05-25,1586.49
2015-05-26,1560.878
2015-05-27,1558.303
2015-05-28,1599.867
2015-05-29,1597.591
2015-06-01,1564.154
2015-06-02,1599.225
2015-06-03,1654.869
2015-06-04,1671.849
2015-06-05,1646.218
2015-06-08,1636.051
2015-06-09,1623.166
2015-06-10,1641.472
2015-06-11,1663.66
2015-06-12,1695.477
2015-06-15,1627.619
2015-06-16,1643.769
2015-06-17,1635.619
2015-06-18,1650.123
2015-06-19,1620.466
2015-06-22,1691.4
2015-06-23,1655.452
2015-06-24,1646.433
2015-06-25,1636.424
2015-06-26,1630.588
2015-06-29,1615.851
2015-06-30,1596.816
2015-07-01,1588.614
2015-07-02,1595.173
2015-07-03,1575.627
2015-07-06,1564.76
2015-07-07,1548.075
2015-07-08,1581.048
2015-07-09,1614.735
2015-07-10,1671.757
2015-07-13,1660.922
2015-07-14,1663.243
2015-07-15,1657.674
2015-07-16,1680.231
2015-07-17,1656.733
2015-07-20,1682.956
2015-07-21,1668.086
2015-07-22,1648.327
2015-07-23,1643.532
2015-07-24,1645.981
2015-07-27,1634.481
2015-07-28,1625.969
2015-07-29,1647.377
2015-07-30,1625.466
2015-07-31,1632.112
2015-08-03,1639.379
2015-08-04,1642.934
2015-08-05,1630.861
2015-08-06,1611.877
2015-08-07,1548.182
2015-08-10,1501.52
2015-08-11,1522.213
2015-08-12,1515.329
2015-08-13,1514.192
2015-08-14,1502.111
2015-08-17,1487.837
2015-08-18,1482.509
2015-08-19,1464.692
2015-08-20,1460.323
2015-08-21,1456.227
2015-08-24,1413.821
2015-08-25,1433.649
2015-08-26,1424.123
2015-08-27,1448.848
2015-08-28,1443.091
2015-08-31,1443.128
2015-09-01,1402.814
2015-09-02,1437.311
2015-09-03,1447.599
2015-09-04,1413.316
2015-09-07,1409.641
2015-09-08,1423.937
2015-09-09,1432.772
2015-09-10,1408.274
2015-09-11,1346.386
2015-09-14,1363.139
2015-09-15,1359.305
2015-09-16,1332.351
2015-09-17,1355.685
2015-09-18,1368.628
2015-09-21,1345.367
2015-09-22,1322.122
2015-09-23,1309.076
2015-09-24,1282.413
2015-09-25,1284.105
2015-09-28,1263.634
2015-09-29,1252.714
2015-09-30,1253.421
2015-10-01,1243.514
2015-10-02,1230.818
2015-10-05,1257.478
2015-10-06,1254.811
2015-10-07,1260.225
2015-10-08,1247.168
2015-10-09,1235.413
2015-10-12,1286.132
2015-10-13,1247.487
2015-10-14,1213.53
2015-10-15,1214.988
2015-10-16,1232.14
2015-10-19,1227.092
2015-10-20,1251.547
2015-10-21,1265.32
2015-10-22,1278.516
2015-10-23,1267.401
2015-10-26,1291.307
2015-10-27,1263.393
2015-10-28,1255.891
2015-10-29,1244.004
2015-10-30,1242.257
2015-11-02,1257.966
2015-11-03,1280.343
2015-11-04,1275.874
2015-11-05,1307.779
2015-11-06,1303.779
2015-11-09,1273.692
2015-11-10,1262.431
2015-11-11,1269.504
2015-11-12,1244.118
2015-11-13,1243.719
2015-11-16,1233.0
2015-11-17,1235.867
2015-11-18,1234.676
2015-11-19,1252.902
2015-11-20,1262.64
2015-11-23,1255.504
2015-11-24,1242.825
2015-11-25,1244.29
2015-11-26,1256.034
2015-11-27,1269.157
2015-11-30,1272.091
2015-12-01,1269.994
2015-12-02,1255.303
2015-12-03,1255.998
2015-12-04,1249.483
2015-12-07,1254.12
2015-12-08,1232.343
2015-12-09,1233.035
2015-12-10,1217.714
2015-12-11,1207.718
2015-12-14,1204.152
2015-12-15,1195.766
2015-12-16,1224.562
2015-12-17,1227.517
2015-12-18,1189.149
2015-12-21,1196.35
2015-12-22,1196.85
2015-12-23,1213.406
2015-12-24,1222.289
2015-12-25,1222.289
2015-12-28,1220.186
2015-12-29,1242.189
2015-12-30,1251.295
2015-12-31,1245.366
2016-01-01,1245.366
2016-01-04,1203.865
2016-01-05,1186.615
2016-01-06,1168.47
2016-01-07,1150.002
2016-01-08,1190.29
2016-01-11,1188.986
2016-01-12,1172.109
2016-01-13,1184.09
2016-01-14,1168.596
2016-01-15,1174.373
2016-01-18,1157.822
2016-01-19,1167.265
2016-01-20,1129.501
2016-01-21,1196.625
2016-01-22,1231.053
2016-01-25,1220.215
2016-01-26,1228.734
2016-01-27,1154.253
2016-01-28,1119.504
2016-01-29,1104.755
2016-02-01,1113.333
2016-02-02,1100.008
2016-02-03,1099.195
2016-02-04,1135.265
2016-02-05,1169.977
2016-02-08,1130.94
2016-02-09,1107.633
2016-02-10,1118.478
2016-02-11,1089.805
2016-02-12,1075.031
2016-02-15,1098.204
2016-02-16,1099.928
2016-02-17,1144.169
2016-02-18,1146.929
2016-02-19,1126.119
2016-02-22,1142.321
2016-02-23,1129.372
2016-02-24,1084.521
2016-02-25,1098.134
2016-02-26,1091.275
2016-02-29,1086.94
2016-03-01,1110.045
2016-03-02,1103.179
2016-03-03,1112.892
2016-03-04,1133.424
2016-03-07,1133.804
2016-03-08,1138.486
2016-03-09,1133.82
2016-03-10,1133.6
2016-03-11,1157.404
2016-03-14,1155.408
2016-03-15,1155.876
2016-03-16,1155.48
2016-03-17,1181.966
2016-03-18,1189.523
2016-03-21,1192.334
2016-03-22,1210.077
2016-03-23,1209.481
2016-03-24,1208.05
2016-03-25,1208.05
2016-03-28,1213.638
2016-03-29,1199.696
2016-03-30,1232.841
2016-03-31,1228.739
2016-04-01,1226.733
2016-04-04,1231.124
2016-04-05,1186.642
2016-04-06,1205.698
2016-04-07,1206.322
2016-04-08,1213.035
2016-04-11,1215.73
2016-04-12,1217.72
2016-04-13,1222.879
2016-04-14,1229.149
2016-04-15,1239.439
2016-04-18,1248.687
2016-04-19,1272.806
2016-04-20,1262.389
2016-04-21,1258.309
2016-04-22,1252.996
2016-04-25,1235.692
