Date,SWITZERLAND SMID CAP SMID (Small+Mid Cap)
2010-09-16,798.452
2010-09-17,801.836
2010-09-20,815.984
2010-09-21,815.794
2010-09-22,826.083
2010-09-23,823.826
2010-09-24,829.175
2010-09-27,827.693
2010-09-28,837.138
2010-09-29,838.635
2010-09-30,837.022
2010-10-01,838.687
2010-10-04,835.462
2010-10-05,847.143
2010-10-06,858.359
2010-10-07,858.561
2010-10-08,868.087
2010-10-11,869.011
2010-10-12,872.76
2010-10-13,881.136
2010-10-14,890.941
2010-10-15,885.478
2010-10-18,888.842
2010-10-19,868.933
2010-10-20,882.802
2010-10-21,885.498
2010-10-22,877.734
2010-10-25,887.084
2010-10-26,871.125
2010-10-27,859.669
2010-10-28,869.543
2010-10-29,872.113
2010-11-01,867.313
2010-11-02,884.237
2010-11-03,881.557
2010-11-04,907.75
2010-11-05,913.262
2010-11-08,906.917
2010-11-09,915.418
2010-11-10,895.127
2010-11-11,893.366
2010-11-12,889.245
2010-11-15,887.474
2010-11-16,875.295
2010-11-17,880.461
2010-11-18,885.352
2010-11-19,884.998
2010-11-22,888.082
2010-11-23,872.726
2010-11-24,880.709
2010-11-25,883.796
2010-11-26,875.813
2010-11-29,869.828
2010-11-30,869.188
2010-12-01,878.955
2010-12-02,902.87
2010-12-03,921.862
2010-12-06,916.94
2010-12-07,926.998
2010-12-08,921.937
2010-12-09,921.035
2010-12-10,923.55
2010-12-13,939.029
2010-12-14,943.259
2010-12-15,943.461
2010-12-16,933.587
2010-12-17,931.063
2010-12-20,941.507
2010-12-21,954.092
2010-12-22,955.424
2010-12-23,951.391
2010-12-24,950.402
2010-12-27,945.728
2010-12-28,957.809
2010-12-29,961.144
2010-12-30,965.84
2010-12-31,970.71
2011-01-03,977.019
2011-01-04,966.336
2011-01-05,938.401
2011-01-06,938.47
2011-01-07,929.989
2011-01-10,918.032
2011-01-11,923.697
2011-01-12,941.001
2011-01-13,937.068
2011-01-14,938.86
2011-01-17,935.29
2011-01-18,939.808
2011-01-19,935.348
2011-01-20,918.106
2011-01-21,930.637
2011-01-24,940.697
2011-01-25,945.943
2011-01-26,953.436
2011-01-27,953.882
2011-01-28,956.101
2011-01-31,951.111
2011-02-01,964.879
2011-02-02,968.003
2011-02-03,958.611
2011-02-04,955.268
2011-02-07,964.477
2011-02-08,960.231
2011-02-09,955.521
2011-02-10,945.195
2011-02-11,945.46
2011-02-14,953.268
2011-02-15,956.252
2011-02-16,953.347
2011-02-17,964.127
2011-02-18,964.42
2011-02-21,959.876
2011-02-22,962.978
2011-02-23,956.121
2011-02-24,952.783
2011-02-25,960.364
2011-02-28,970.309
2011-03-01,970.523
2011-03-02,974.81
2011-03-03,972.949
2011-03-04,980.458
2011-03-07,980.373
2011-03-08,975.295
2011-03-09,977.302
2011-03-10,960.512
2011-03-11,954.769
2011-03-14,951.367
2011-03-15,931.93
2011-03-16,923.453
2011-03-17,940.811
2011-03-18,951.093
2011-03-21,968.777
2011-03-22,970.157
2011-03-23,974.872
2011-03-24,983.035
2011-03-25,980.562
2011-03-28,979.56
2011-03-29,978.471
2011-03-30,978.876
2011-03-31,985.333
2011-04-01,979.736
2011-04-04,989.281
2011-04-05,984.186
2011-04-06,990.54
2011-04-07,990.339
2011-04-08,999.461
2011-04-11,999.0
2011-04-12,1003.767
2011-04-13,1007.396
2011-04-14,1006.562
2011-04-15,1003.893
2011-04-18,989.016
2011-04-19,992.879
2011-04-20,1012.936
2011-04-21,1035.085
2011-04-22,1035.085
2011-04-25,1035.437
2011-04-26,1041.744
2011-04-27,1037.187
2011-04-28,1051.234
2011-04-29,1060.342
2011-05-02,1063.968
2011-05-03,1061.471
2011-05-04,1058.621
2011-05-05,1040.271
2011-05-06,1043.907
2011-05-09,1038.146
2011-05-10,1042.391
2011-05-11,1039.855
2011-05-12,1030.439
2011-05-13,1026.681
2011-05-16,1028.801
2011-05-17,1013.676
2011-05-18,1022.473
2011-05-19,1022.11
2011-05-20,1026.258
2011-05-23,1001.044
2011-05-24,1007.566
2011-05-25,1009.71
2011-05-26,1017.384
2011-05-27,1039.421
2011-05-30,1040.961
2011-05-31,1050.146
2011-06-01,1061.935
2011-06-02,1058.914
2011-06-03,1059.321
2011-06-06,1050.229
2011-06-07,1041.424
2011-06-08,1026.625
2011-06-09,1025.453
2011-06-10,1011.307
2011-06-13,1018.076
2011-06-14,1012.591
2011-06-15,995.803
2011-06-16,979.585
2011-06-17,984.769
2011-06-20,980.14
2011-06-21,988.367
2011-06-22,996.851
2011-06-23,972.793
2011-06-24,968.363
2011-06-27,965.689
2011-06-28,975.968
2011-06-29,982.856
2011-06-30,993.03
2011-07-01,995.728
2011-07-04,1006.164
2011-07-05,1004.447
2011-07-06,1001.598
2011-07-07,1001.617
2011-07-08,1001.54
2011-07-11,982.264
2011-07-12,979.927
2011-07-13,995.401
2011-07-14,988.522
2011-07-15,976.501
2011-07-18,949.946
2011-07-19,958.064
2011-07-20,968.328
2011-07-21,984.586
2011-07-22,995.371
2011-07-25,998.778
2011-07-26,999.588
2011-07-27,984.22
2011-07-28,973.134
2011-07-29,984.108
2011-08-01,993.116
2011-08-02,959.972
2011-08-03,944.393
2011-08-04,900.238
2011-08-05,893.203
2011-08-08,850.876
2011-08-09,881.035
2011-08-10,864.235
2011-08-11,849.275
2011-08-12,875.169
2011-08-15,884.129
2011-08-16,863.438
2011-08-17,861.508
2011-08-18,825.281
2011-08-19,821.949
2011-08-22,826.704
2011-08-23,829.168
2011-08-24,845.377
2011-08-25,840.644
2011-08-26,826.001
2011-08-29,843.583
2011-08-30,848.612
2011-08-31,882.561
2011-09-01,881.457
2011-09-02,872.921
2011-09-05,828.481
2011-09-06,780.133
2011-09-07,802.416
2011-09-08,796.981
2011-09-09,768.727
2011-09-12,749.303
2011-09-13,758.795
2011-09-14,767.962
2011-09-15,789.328
2011-09-16,791.608
2011-09-19,768.159
2011-09-20,774.241
2011-09-21,761.017
2011-09-22,724.265
2011-09-23,725.314
2011-09-26,736.144
2011-09-27,771.284
2011-09-28,764.429
2011-09-29,775.751
2011-09-30,746.441
2011-10-03,734.74
2011-10-04,716.093
2011-10-05,724.354
2011-10-06,744.637
2011-10-07,755.697
2011-10-10,772.907
2011-10-11,770.914
2011-10-12,796.576
2011-10-13,784.614
2011-10-14,799.284
2011-10-17,790.122
2011-10-18,783.642
2011-10-19,789.759
2011-10-20,780.705
2011-10-21,809.417
2011-10-24,822.899
2011-10-25,819.573
2011-10-26,815.361
2011-10-27,860.815
2011-10-28,859.309
2011-10-31,835.666
2011-11-01,790.737
2011-11-02,804.366
2011-11-03,817.115
2011-11-04,810.286
2011-11-07,796.072
2011-11-08,801.685
2011-11-09,778.731
2011-11-10,774.149
2011-11-11,794.852
2011-11-14,782.806
2011-11-15,767.083
2011-11-16,766.761
2011-11-17,759.595
2011-11-18,755.601
2011-11-21,735.264
2011-11-22,736.371
2011-11-23,722.835
2011-11-24,722.123
2011-11-25,712.57
2011-11-28,741.312
2011-11-29,744.654
2011-11-30,775.578
2011-12-01,772.427
2011-12-02,775.573
2011-12-05,782.119
2011-12-06,771.963
2011-12-07,775.158
2011-12-08,761.822
2011-12-09,769.842
2011-12-12,747.841
2011-12-13,743.031
2011-12-14,719.919
2011-12-15,730.814
2011-12-16,733.61
2011-12-19,730.509
2011-12-20,749.489
2011-12-21,745.038
2011-12-22,753.415
2011-12-23,757.915
2011-12-26,757.915
2011-12-27,759.338
2011-12-28,751.288
2011-12-29,752.709
2011-12-30,763.91
2012-01-02,763.91
2012-01-03,786.572
2012-01-04,773.115
2012-01-05,755.595
2012-01-06,749.651
2012-01-09,750.204
2012-01-10,760.128
2012-01-11,752.858
2012-01-12,769.723
2012-01-13,764.781
2012-01-16,767.932
2012-01-17,775.446
2012-01-18,785.188
2012-01-19,804.357
2012-01-20,800.826
2012-01-23,814.098
2012-01-24,803.956
2012-01-25,800.638
2012-01-26,819.31
2012-01-27,815.821
2012-01-30,801.799
2012-01-31,808.354
2012-02-01,831.577
2012-02-02,831.817
2012-02-03,839.669
2012-02-06,834.478
2012-02-07,844.921
2012-02-08,843.497
2012-02-09,844.353
2012-02-10,835.108
2012-02-13,839.848
2012-02-14,834.886
2012-02-15,839.918
2012-02-16,834.901
2012-02-17,844.825
2012-02-20,860.202
2012-02-21,853.4
2012-02-22,844.697
2012-02-23,845.983
2012-02-24,861.475
2012-02-27,854.385
2012-02-28,853.9
2012-02-29,851.038
2012-03-01,853.366
2012-03-02,846.814
2012-03-05,843.829
2012-03-06,816.703
2012-03-07,822.703
2012-03-08,841.483
2012-03-09,838.019
2012-03-12,836.526
2012-03-13,844.152
2012-03-14,836.87
2012-03-15,850.059
2012-03-16,858.561
2012-03-19,864.044
2012-03-20,856.645
2012-03-21,851.486
2012-03-22,838.848
2012-03-23,847.824
2012-03-26,860.441
2012-03-27,859.899
2012-03-28,853.521
2012-03-29,845.672
2012-03-30,858.272
2012-04-02,864.14
2012-04-03,868.836
2012-04-04,837.135
2012-04-05,834.779
2012-04-06,834.779
2012-04-09,835.914
2012-04-10,819.611
2012-04-11,827.485
2012-04-12,842.218
2012-04-13,829.807
2012-04-16,827.381
2012-04-17,844.223
2012-04-18,838.749
2012-04-19,841.135
2012-04-20,847.12
2012-04-23,825.01
2012-04-24,837.171
2012-04-25,847.973
2012-04-26,853.117
2012-04-27,861.26
2012-04-30,862.478
2012-05-01,861.576
2012-05-02,858.814
2012-05-03,858.734
2012-05-04,843.807
2012-05-07,842.66
2012-05-08,827.02
2012-05-09,813.044
2012-05-10,818.853
2012-05-11,822.351
2012-05-14,801.906
2012-05-15,788.511
2012-05-16,789.733
2012-05-17,787.644
2012-05-18,775.884
2012-05-21,782.382
2012-05-22,790.512
2012-05-23,767.768
2012-05-24,770.788
2012-05-25,768.801
2012-05-28,769.683
2012-05-29,778.065
2012-05-30,760.211
2012-05-31,753.634
2012-06-01,743.94
2012-06-04,741.401
2012-06-05,739.863
2012-06-06,758.29
2012-06-07,771.695
2012-06-08,763.426
2012-06-11,765.412
2012-06-12,759.867
2012-06-13,770.209
2012-06-14,766.048
2012-06-15,773.405
2012-06-18,773.091
2012-06-19,789.627
2012-06-20,796.23
2012-06-21,787.174
2012-06-22,775.585
2012-06-25,763.84
2012-06-26,761.007
2012-06-27,766.933
2012-06-28,758.998
2012-06-29,794.96
2012-07-02,793.017
2012-07-03,805.128
2012-07-04,800.557
2012-07-05,789.974
2012-07-06,778.449
2012-07-09,774.854
2012-07-10,779.261
2012-07-11,774.938
2012-07-12,760.122
2012-07-13,768.433
2012-07-16,768.41
2012-07-17,769.839
2012-07-18,781.94
2012-07-19,791.831
2012-07-20,776.7
2012-07-23,755.513
2012-07-24,754.465
2012-07-25,759.811
2012-07-26,781.565
2012-07-27,789.728
2012-07-30,787.139
2012-07-31,791.329
2012-08-01,789.992
2012-08-02,773.379
2012-08-03,793.871
2012-08-06,804.51
2012-08-07,806.428
2012-08-08,804.476
2012-08-09,803.084
2012-08-10,801.301
2012-08-13,795.416
2012-08-14,797.425
2012-08-15,795.007
2012-08-16,802.958
2012-08-17,800.525
2012-08-20,800.735
2012-08-21,812.207
2012-08-22,804.549
2012-08-23,809.792
2012-08-24,803.547
2012-08-27,805.286
2012-08-28,802.972
2012-08-29,802.246
2012-08-30,797.027
2012-08-31,807.627
2012-09-03,812.799
2012-09-04,805.382
2012-09-05,808.95
2012-09-06,821.451
2012-09-07,838.306
2012-09-10,836.723
2012-09-11,842.829
2012-09-12,851.386
2012-09-13,853.639
2012-09-14,880.065
2012-09-17,876.36
2012-09-18,866.047
2012-09-19,867.912
2012-09-20,859.869
2012-09-21,864.347
2012-09-24,855.594
2012-09-25,857.659
2012-09-26,837.161
2012-09-27,842.839
2012-09-28,839.797
2012-10-01,854.888
2012-10-02,858.961
2012-10-03,853.257
2012-10-04,859.697
2012-10-05,867.751
2012-10-08,856.634
2012-10-09,847.483
2012-10-10,842.316
2012-10-11,851.663
2012-10-12,852.305
2012-10-15,852.817
2012-10-16,868.151
2012-10-17,878.262
2012-10-18,877.513
2012-10-19,868.191
2012-10-22,869.997
2012-10-23,849.161
2012-10-24,851.231
2012-10-25,849.518
2012-10-26,848.851
2012-10-29,844.442
2012-10-30,851.587
2012-10-31,847.63
2012-11-01,851.676
2012-11-02,848.732
2012-11-05,839.771
2012-11-06,846.848
2012-11-07,836.341
2012-11-08,831.702
2012-11-09,827.227
2012-11-12,822.101
2012-11-13,825.118
2012-11-14,821.168
2012-11-15,817.141
2012-11-16,804.291
2012-11-19,827.981
2012-11-20,826.445
2012-11-21,829.272
2012-11-22,837.663
2012-11-23,847.963
2012-11-26,843.665
2012-11-27,844.022
2012-11-28,843.745
2012-11-29,853.361
2012-11-30,859.679
2012-12-03,863.904
2012-12-04,862.153
2012-12-05,864.238
2012-12-06,866.969
2012-12-07,866.133
2012-12-10,868.213
2012-12-11,870.162
2012-12-12,874.108
2012-12-13,876.472
2012-12-14,877.36
2012-12-17,882.541
2012-12-18,892.796
2012-12-19,898.672
2012-12-20,899.276
2012-12-21,888.273
2012-12-24,889.632
2012-12-25,889.632
2012-12-26,891.092
2012-12-27,891.351
2012-12-28,888.212
2012-12-31,886.126
2013-01-01,886.126
2013-01-02,887.629
2013-01-03,898.038
2013-01-04,903.371
2013-01-07,907.632
2013-01-08,905.791
2013-01-09,911.178
2013-01-10,924.409
2013-01-11,932.659
2013-01-14,928.63
2013-01-15,920.329
2013-01-16,916.456
2013-01-17,928.471
2013-01-18,924.796
2013-01-21,926.713
2013-01-22,925.689
2013-01-23,931.489
2013-01-24,934.018
2013-01-25,946.131
2013-01-28,941.319
2013-01-29,939.057
2013-01-30,946.373
2013-01-31,944.571
2013-02-01,963.498
2013-02-04,946.837
2013-02-05,952.623
2013-02-06,954.429
2013-02-07,945.133
2013-02-08,953.095
2013-02-11,951.79
2013-02-12,958.92
2013-02-13,965.992
2013-02-14,966.035
2013-02-15,966.136
2013-02-18,965.086
2013-02-19,970.958
2013-02-20,972.088
2013-02-21,953.945
2013-02-22,957.527
2013-02-25,959.504
2013-02-26,947.071
2013-02-27,957.47
2013-02-28,961.928
2013-03-01,949.484
2013-03-04,952.763
2013-03-05,968.171
2013-03-06,961.372
2013-03-07,967.007
2013-03-08,961.341
2013-03-11,964.706
2013-03-12,967.059
2013-03-13,957.439
2013-03-14,970.624
2013-03-15,983.763
2013-03-18,974.148
2013-03-19,967.705
2013-03-20,975.34
2013-03-21,966.454
2013-03-22,965.102
2013-03-25,957.63
2013-03-26,959.103
2013-03-27,950.291
2013-03-28,963.709
2013-03-29,963.709
2013-04-01,962.793
2013-04-02,969.387
2013-04-03,969.042
2013-04-04,957.255
2013-04-05,954.197
2013-04-08,952.205
2013-04-09,949.501
2013-04-10,971.354
2013-04-11,980.272
2013-04-12,976.188
2013-04-15,969.371
2013-04-16,968.373
2013-04-17,944.444
2013-04-18,947.266
2013-04-19,953.142
2013-04-22,947.568
2013-04-23,960.236
2013-04-24,963.387
2013-04-25,969.86
2013-04-26,975.985
2013-04-29,986.672
2013-04-30,997.442
2013-05-01,998.625
2013-05-02,990.868
2013-05-03,999.349
2013-05-06,994.941
2013-05-07,1000.47
2013-05-08,1018.743
2013-05-09,1013.111
2013-05-10,1005.774
2013-05-13,1005.18
2013-05-14,1008.47
2013-05-15,1003.413
2013-05-16,1011.387
2013-05-17,997.776
2013-05-20,1002.723
2013-05-21,1002.011
2013-05-22,1000.98
2013-05-23,986.641
2013-05-24,995.006
2013-05-27,994.917
2013-05-28,995.458
2013-05-29,994.613
2013-05-30,1001.966
2013-05-31,995.111
2013-06-03,988.791
2013-06-04,998.252
2013-06-05,990.684
2013-06-06,987.347
2013-06-07,1000.393
2013-06-10,1000.776
2013-06-11,1000.412
2013-06-12,1006.56
2013-06-13,1000.846
2013-06-14,1006.928
2013-06-17,1010.537
2013-06-18,1020.998
2013-06-19,1027.551
2013-06-20,987.707
2013-06-21,978.298
2013-06-24,955.717
2013-06-25,967.695
2013-06-26,976.436
2013-06-27,981.453
2013-06-28,983.264
2013-07-01,993.621
2013-07-02,994.45
2013-07-03,989.471
2013-07-04,995.521
2013-07-05,987.758
2013-07-08,998.063
2013-07-09,998.372
2013-07-10,1004.646
2013-07-11,1028.295
2013-07-12,1034.175
2013-07-15,1034.529
2013-07-16,1039.274
2013-07-17,1035.174
2013-07-18,1040.646
2013-07-19,1046.265
2013-07-22,1053.535
2013-07-23,1043.984
2013-07-24,1044.439
2013-07-25,1043.57
2013-07-26,1046.948
2013-07-29,1046.733
2013-07-30,1054.303
2013-07-31,1057.369
2013-08-01,1052.104
2013-08-02,1073.445
2013-08-05,1075.856
2013-08-06,1084.401
2013-08-07,1085.236
2013-08-08,1098.413
2013-08-09,1099.744
2013-08-12,1091.349
2013-08-13,1080.919
2013-08-14,1089.391
2013-08-15,1079.489
2013-08-16,1087.489
2013-08-19,1088.96
2013-08-20,1091.363
2013-08-21,1082.314
2013-08-22,1090.395
2013-08-23,1100.008
2013-08-26,1092.911
2013-08-27,1080.107
2013-08-28,1063.589
2013-08-29,1058.013
2013-08-30,1054.656
2013-09-02,1068.155
2013-09-03,1066.328
2013-09-04,1071.47
2013-09-05,1069.709
2013-09-06,1079.41
2013-09-09,1087.116
2013-09-10,1100.216
2013-09-11,1103.376
2013-09-12,1101.478
2013-09-13,1096.879
2013-09-16,1111.351
2013-09-17,1104.85
2013-09-18,1108.707
2013-09-19,1129.379
2013-09-20,1125.612
2013-09-23,1120.364
2013-09-24,1122.967
2013-09-25,1119.926
2013-09-26,1118.012
2013-09-27,1127.611
2013-09-30,1125.522
2013-10-01,1131.115
2013-10-02,1129.595
2013-10-03,1128.975
2013-10-04,1124.438
2013-10-07,1118.738
2013-10-08,1117.731
2013-10-09,1101.329
2013-10-10,1112.426
2013-10-11,1119.775
2013-10-14,1123.114
2013-10-15,1127.036
2013-10-16,1123.506
2013-10-17,1140.545
2013-10-18,1153.926
2013-10-21,1164.725
2013-10-22,1177.135
2013-10-23,1184.139
2013-10-24,1185.643
2013-10-25,1181.668
2013-10-28,1180.082
2013-10-29,1175.439
2013-10-30,1183.919
2013-10-31,1184.538
2013-11-01,1170.076
2013-11-04,1174.613
2013-11-05,1167.677
2013-11-06,1180.359
2013-11-07,1173.398
2013-11-08,1169.266
2013-11-11,1183.387
2013-11-12,1185.829
2013-11-13,1172.669
2013-11-14,1184.378
2013-11-15,1188.021
2013-11-18,1199.048
2013-11-19,1192.166
2013-11-20,1181.016
2013-11-21,1179.101
2013-11-22,1186.093
2013-11-25,1188.026
2013-11-26,1193.368
2013-11-27,1198.68
2013-11-28,1204.381
2013-11-29,1204.822
2013-12-02,1197.105
2013-12-03,1181.235
2013-12-04,1169.838
2013-12-05,1177.354
2013-12-06,1185.003
2013-12-09,1196.302
2013-12-10,1195.851
2013-12-11,1193.081
2013-12-12,1177.228
2013-12-13,1176.532
2013-12-16,1189.084
2013-12-17,1184.624
2013-12-18,1200.666
2013-12-19,1203.809
2013-12-20,1216.369
2013-12-23,1227.912
2013-12-24,1223.255
2013-12-25,1223.255
2013-12-26,1224.621
2013-12-27,1246.743
2013-12-30,1249.846
2013-12-31,1245.7
2014-01-01,1245.7
2014-01-02,1229.934
2014-01-03,1236.066
2014-01-06,1237.851
2014-01-07,1236.504
2014-01-08,1239.134
2014-01-09,1236.532
2014-01-10,1253.325
2014-01-13,1256.868
2014-01-14,1261.494
2014-01-15,1256.33
2014-01-16,1259.663
2014-01-17,1260.352
2014-01-20,1261.787
2014-01-21,1261.017
2014-01-22,1265.489
2014-01-23,1271.114
2014-01-24,1249.658
2014-01-27,1234.423
2014-01-28,1251.039
2014-01-29,1250.347
2014-01-30,1250.605
2014-01-31,1243.18
2014-02-03,1226.617
2014-02-04,1225.235
2014-02-05,1227.738
2014-02-06,1251.065
2014-02-07,1261.217
2014-02-10,1258.073
2014-02-11,1271.539
2014-02-12,1265.657
2014-02-13,1280.003
2014-02-14,1287.148
2014-02-17,1291.934
2014-02-18,1293.949
2014-02-19,1298.064
2014-02-20,1282.863
2014-02-21,1290.269
2014-02-24,1294.563
2014-02-25,1301.761
2014-02-26,1301.634
2014-02-27,1306.164
2014-02-28,1327.952
2014-03-03,1298.255
2014-03-04,1312.63
2014-03-05,1320.247
2014-03-06,1338.969
2014-03-07,1330.994
2014-03-10,1330.163
2014-03-11,1330.841
2014-03-12,1328.735
2014-03-13,1319.852
2014-03-14,1311.145
2014-03-17,1322.82
2014-03-18,1331.445
2014-03-19,1331.057
2014-03-20,1311.083
2014-03-21,1312.157
2014-03-24,1290.723
2014-03-25,1301.965
2014-03-26,1314.751
2014-03-27,1313.546
2014-03-28,1316.978
2014-03-31,1329.232
2014-04-01,1335.184
2014-04-02,1337.855
2014-04-03,1330.879
2014-04-04,1333.406
2014-04-07,1326.459
2014-04-08,1322.517
2014-04-09,1336.41
2014-04-10,1342.334
2014-04-11,1321.704
2014-04-14,1302.872
2014-04-15,1293.995
2014-04-16,1307.657
2014-04-17,1319.163
2014-04-18,1319.163
2014-04-21,1314.908
2014-04-22,1333.955
2014-04-23,1339.903
2014-04-24,1342.515
2014-04-25,1335.566
2014-04-28,1334.648
2014-04-29,1342.701
2014-04-30,1352.058
2014-05-01,1353.596
2014-05-02,1357.105
2014-05-05,1353.999
2014-05-06,1358.964
2014-05-07,1350.835
2014-05-08,1353.034
2014-05-09,1343.959
2014-05-12,1354.812
2014-05-13,1350.552
2014-05-14,1344.287
2014-05-15,1326.267
2014-05-16,1315.606
2014-05-19,1317.893
2014-05-20,1321.028
2014-05-21,1320.968
2014-05-22,1333.537
2014-05-23,1333.388
2014-05-26,1345.959
2014-05-27,1345.557
2014-05-28,1347.288
2014-05-29,1349.918
2014-05-30,1352.598
2014-06-02,1348.533
2014-06-03,1341.596
2014-06-04,1347.571
2014-06-05,1355.879
2014-06-06,1367.661
2014-06-09,1362.022
2014-06-10,1362.805
2014-06-11,1354.179
2014-06-12,1355.258
2014-06-13,1349.349
2014-06-16,1357.135
2014-06-17,1358.401
2014-06-18,1364.272
2014-06-19,1383.483
2014-06-20,1380.56
2014-06-23,1376.898
2014-06-24,1379.91
2014-06-25,1369.866
2014-06-26,1362.582
2014-06-27,1369.163
2014-06-30,1377.868
2014-07-01,1385.442
2014-07-02,1387.053
2014-07-03,1393.69
2014-07-04,1389.8
2014-07-07,1381.905
2014-07-08,1369.779
2014-07-09,1368.28
2014-07-10,1348.605
2014-07-11,1350.267
2014-07-14,1372.463
2014-07-15,1364.491
2014-07-16,1371.164
2014-07-17,1365.66
2014-07-18,1358.886
2014-07-21,1359.805
2014-07-22,1368.702
2014-07-23,1371.709
2014-07-24,1378.696
2014-07-25,1364.597
2014-07-28,1357.529
2014-07-29,1359.689
2014-07-30,1347.625
2014-07-31,1335.403
2014-08-01,1341.377
2014-08-04,1320.202
2014-08-05,1319.487
2014-08-06,1303.946
2014-08-07,1299.331
2014-08-08,1298.347
2014-08-11,1317.302
2014-08-12,1313.618
2014-08-13,1328.281
2014-08-14,1337.787
2014-08-15,1334.264
2014-08-18,1344.268
2014-08-19,1354.255
2014-08-20,1347.573
2014-08-21,1352.078
2014-08-22,1347.753
2014-08-25,1360.433
2014-08-26,1364.319
2014-08-27,1364.055
2014-08-28,1356.2
2014-08-29,1359.6
2014-09-01,1354.378
2014-09-02,1359.89
2014-09-03,1364.031
2014-09-04,1347.736
2014-09-05,1345.69
2014-09-08,1340.899
2014-09-09,1333.543
2014-09-10,1325.751
2014-09-11,1330.306
2014-09-12,1330.548
2014-09-15,1327.26
2014-09-16,1321.889
2014-09-17,1325.046
2014-09-18,1333.001
2014-09-19,1326.552
2014-09-22,1321.16
2014-09-23,1314.1
2014-09-24,1306.783
2014-09-25,1295.562
2014-09-26,1289.821
2014-09-29,1285.641
2014-09-30,1285.557
2014-10-01,1273.643
2014-10-02,1258.266
2014-10-03,1254.422
2014-10-06,1255.159
2014-10-07,1240.674
2014-10-08,1236.117
2014-10-09,1232.902
2014-10-10,1203.55
2014-10-13,1202.731
2014-10-14,1205.748
2014-10-15,1186.557
2014-10-16,1184.782
2014-10-17,1218.503
2014-10-20,1222.475
2014-10-21,1238.04
2014-10-22,1245.681
2014-10-23,1253.363
2014-10-24,1252.546
2014-10-27,1253.229
2014-10-28,1270.372
2014-10-29,1276.944
2014-10-30,1276.275
2014-10-31,1278.681
2014-11-03,1263.22
2014-11-04,1271.819
2014-11-05,1279.185
2014-11-06,1275.175
2014-11-07,1266.143
2014-11-10,1279.279
2014-11-11,1282.479
2014-11-12,1282.898
2014-11-13,1289.777
2014-11-14,1281.408
2014-11-17,1277.967
2014-11-18,1294.052
2014-11-19,1296.019
2014-11-20,1297.403
2014-11-21,1295.249
2014-11-24,1300.774
2014-11-25,1309.398
2014-11-26,1313.735
2014-11-27,1319.231
2014-11-28,1317.337
2014-12-01,1313.254
2014-12-02,1305.22
2014-12-03,1306.695
2014-12-04,1315.879
2014-12-05,1319.861
2014-12-08,1303.442
2014-12-09,1299.063
2014-12-10,1295.639
2014-12-11,1294.863
2014-12-12,1289.163
2014-12-15,1268.487
2014-12-16,1284.46
2014-12-17,1274.151
2014-12-18,1285.306
2014-12-19,1295.353
2014-12-22,1303.073
2014-12-23,1297.634
2014-12-24,1298.884
2014-12-25,1298.884
2014-12-26,1296.649
2014-12-29,1297.521
2014-12-30,1292.127
2014-12-31,1285.495
2015-01-01,1285.495
2015-01-02,1278.419
2015-01-05,1267.71
2015-01-06,1258.663
2015-01-07,1247.711
2015-01-08,1269.052
2015-01-09,1279.528
2015-01-12,1283.476
2015-01-13,1292.892
2015-01-14,1284.399
2015-01-15,1309.667
2015-01-16,1311.842
2015-01-19,1315.22
2015-01-20,1308.119
2015-01-21,1311.504
2015-01-22,1297.817
2015-01-23,1309.879
2015-01-26,1300.471
2015-01-27,1292.663
2015-01-28,1281.583
2015-01-29,1278.583
2015-01-30,1285.923
2015-02-02,1292.284
2015-02-03,1298.867
2015-02-04,1313.125
2015-02-05,1314.657
2015-02-06,1316.957
2015-02-09,1316.173
2015-02-10,1324.24
2015-02-11,1321.784
2015-02-12,1331.627
2015-02-13,1335.319
2015-02-16,1344.562
2015-02-17,1340.663
2015-02-18,1345.858
2015-02-19,1351.187
2015-02-20,1355.87
2015-02-23,1360.687
2015-02-24,1367.652
2015-02-25,1368.617
2015-02-26,1366.316
2015-02-27,1378.784
2015-03-02,1372.553
2015-03-03,1360.334
2015-03-04,1357.596
2015-03-05,1357.234
2015-03-06,1344.142
2015-03-09,1333.956
2015-03-10,1308.071
2015-03-11,1317.056
2015-03-12,1321.254
2015-03-13,1329.598
2015-03-16,1329.114
2015-03-17,1329.837
2015-03-18,1344.559
2015-03-19,1352.717
2015-03-20,1390.353
2015-03-23,1409.088
2015-03-24,1416.01
2015-03-25,1402.688
2015-03-26,1386.911
2015-03-27,1382.554
2015-03-30,1389.555
2015-03-31,1373.157
2015-04-01,1378.624
2015-04-02,1396.064
2015-04-03,1396.064
2015-04-06,1406.345
2015-04-07,1407.522
2015-04-08,1402.114
2015-04-09,1407.698
2015-04-10,1411.043
2015-04-13,1409.52
2015-04-14,1422.919
2015-04-15,1421.175
2015-04-16,1433.125
2015-04-17,1419.086
2015-04-20,1428.006
2015-04-21,1437.024
2015-04-22,1419.178
2015-04-23,1436.42
2015-04-24,1440.436
2015-04-27,1439.877
2015-04-28,1427.683
2015-04-29,1436.2
2015-04-30,1442.987
2015-05-01,1451.352
2015-05-04,1455.46
2015-05-05,1456.401
2015-05-06,1457.81
2015-05-07,1440.905
2015-05-08,1450.621
2015-05-11,1448.06
2015-05-12,1447.683
2015-05-13,1466.163
2015-05-14,1469.928
2015-05-15,1483.39
2015-05-18,1478.724
2015-05-19,1467.199
