Date,AUSTRIA VALUE Standard (Large+Mid Cap)
2010-01-21,2524.348
2010-01-22,2498.163
2010-01-25,2486.317
2010-01-26,2462.347
2010-01-27,2440.774
2010-01-28,2369.743
2010-01-29,2382.072
2010-02-01,2429.447
2010-02-02,2453.695
2010-02-03,2431.757
2010-02-04,2345.656
2010-02-05,2245.108
2010-02-08,2265.739
2010-02-09,2267.872
2010-02-10,2294.426
2010-02-11,2298.396
2010-02-12,2285.609
2010-02-15,2294.194
2010-02-16,2372.14
2010-02-17,2378.464
2010-02-18,2408.511
2010-02-19,2412.999
2010-02-22,2418.321
2010-02-23,2371.331
2010-02-24,2380.036
2010-02-25,2302.305
2010-02-26,2305.173
2010-03-01,2276.071
2010-03-02,2315.997
2010-03-03,2316.055
2010-03-04,2264.861
2010-03-05,2322.354
2010-03-08,2378.322
2010-03-09,2351.441
2010-03-10,2405.803
2010-03-11,2402.76
2010-03-12,2427.895
2010-03-15,2404.076
2010-03-16,2463.679
2010-03-17,2480.377
2010-03-18,2422.241
2010-03-19,2384.98
2010-03-22,2370.493
2010-03-23,2402.965
2010-03-24,2372.939
2010-03-25,2432.191
2010-03-26,2435.241
2010-03-29,2471.828
2010-03-30,2472.0
2010-03-31,2500.904
2010-04-01,2525.818
2010-04-02,2525.818
2010-04-05,2520.034
2010-04-06,2551.845
2010-04-07,2579.486
2010-04-08,2557.748
2010-04-09,2621.442
2010-04-12,2685.325
2010-04-13,2628.302
2010-04-14,2715.555
2010-04-15,2683.506
2010-04-16,2604.419
2010-04-19,2598.796
2010-04-20,2595.201
2010-04-21,2584.341
2010-04-22,2511.128
2010-04-23,2544.407
2010-04-26,2575.136
2010-04-27,2507.211
2010-04-28,2431.558
2010-04-29,2459.244
2010-04-30,2479.43
2010-05-03,2466.761
2010-05-04,2319.704
2010-05-05,2209.032
2010-05-06,2099.833
2010-05-07,2019.146
2010-05-10,2260.378
2010-05-11,2194.48
2010-05-12,2250.078
2010-05-13,2229.761
2010-05-14,2126.469
2010-05-17,2098.093
2010-05-18,2160.173
2010-05-19,2080.242
2010-05-20,2007.707
2010-05-21,2089.033
2010-05-24,2059.254
2010-05-25,1929.197
2010-05-26,1979.268
2010-05-27,2055.486
2010-05-28,2068.253
2010-05-31,2067.774
2010-06-01,2029.192
2010-06-02,1992.117
2010-06-03,1992.607
2010-06-04,1869.475
2010-06-07,1817.152
2010-06-08,1819.694
2010-06-09,1885.721
2010-06-10,1972.85
2010-06-11,1986.144
2010-06-14,2053.855
2010-06-15,2098.038
2010-06-16,2075.031
2010-06-17,2054.153
2010-06-18,2090.02
2010-06-21,2090.021
2010-06-22,2076.762
2010-06-23,2021.798
2010-06-24,1977.373
2010-06-25,1957.562
2010-06-28,2008.276
2010-06-29,1898.706
2010-06-30,1907.235
2010-07-01,1901.765
2010-07-02,1939.271
2010-07-05,1919.25
2010-07-06,1948.412
2010-07-07,2010.019
2010-07-08,2067.821
2010-07-09,2072.73
2010-07-12,2085.371
2010-07-13,2167.205
2010-07-14,2172.343
2010-07-15,2183.753
2010-07-16,2115.947
2010-07-19,2099.344
2010-07-20,2100.538
2010-07-21,2107.795
2010-07-22,2201.988
2010-07-23,2183.154
2010-07-26,2264.596
2010-07-27,2308.25
2010-07-28,2322.384
2010-07-29,2334.936
2010-07-30,2255.35
2010-08-02,2310.744
2010-08-03,2337.197
2010-08-04,2340.815
2010-08-05,2338.791
2010-08-06,2291.091
2010-08-09,2314.496
2010-08-10,2219.659
2010-08-11,2164.684
2010-08-12,2136.152
2010-08-13,2156.764
2010-08-16,2201.488
2010-08-17,2260.322
2010-08-18,2226.121
2010-08-19,2187.272
2010-08-20,2154.814
2010-08-23,2171.388
2010-08-24,2121.449
2010-08-25,2091.787
2010-08-26,2132.115
2010-08-27,2144.81
2010-08-30,2130.811
2010-08-31,2105.529
2010-09-01,2197.514
2010-09-02,2198.217
2010-09-03,2202.417
2010-09-06,2226.687
2010-09-07,2165.23
2010-09-08,2171.068
2010-09-09,2199.867
2010-09-10,2178.668
2010-09-13,2220.143
2010-09-14,2227.892
2010-09-15,2221.223
2010-09-16,2234.02
2010-09-17,2199.671
2010-09-20,2229.551
2010-09-21,2264.208
2010-09-22,2283.624
2010-09-23,2263.832
2010-09-24,2333.393
2010-09-27,2298.523
2010-09-28,2316.64
2010-09-29,2343.8
2010-09-30,2372.049
2010-10-01,2421.894
2010-10-04,2385.765
2010-10-05,2447.895
2010-10-06,2504.646
2010-10-07,2535.984
2010-10-08,2537.909
2010-10-11,2546.077
2010-10-12,2523.195
2010-10-13,2614.505
2010-10-14,2608.962
2010-10-15,2572.47
2010-10-18,2597.987
2010-10-19,2550.919
2010-10-20,2571.671
2010-10-21,2556.229
2010-10-22,2559.11
2010-10-25,2573.94
2010-10-26,2553.686
2010-10-27,2528.255
2010-10-28,2553.552
2010-10-29,2527.541
2010-11-01,2525.541
2010-11-02,2602.625
2010-11-03,2575.952
2010-11-04,2656.427
2010-11-05,2603.405
2010-11-08,2567.75
2010-11-09,2581.395
2010-11-10,2512.9
2010-11-11,2436.218
2010-11-12,2478.09
2010-11-15,2485.574
2010-11-16,2438.933
2010-11-17,2438.375
2010-11-18,2510.282
2010-11-19,2520.697
2010-11-22,2498.283
2010-11-23,2393.137
2010-11-24,2383.287
2010-11-25,2398.905
2010-11-26,2348.737
2010-11-29,2277.254
2010-11-30,2230.83
2010-12-01,2325.931
2010-12-02,2387.144
2010-12-03,2420.848
2010-12-06,2384.822
2010-12-07,2419.667
2010-12-08,2396.094
2010-12-09,2438.876
2010-12-10,2441.471
2010-12-13,2495.116
2010-12-14,2486.912
2010-12-15,2489.325
2010-12-16,2472.666
2010-12-17,2453.956
2010-12-20,2468.959
2010-12-21,2507.552
2010-12-22,2522.145
2010-12-23,2498.245
2010-12-24,2508.091
2010-12-27,2511.917
2010-12-28,2537.039
2010-12-29,2572.077
2010-12-30,2564.751
2010-12-31,2590.53
2011-01-03,2621.519
2011-01-04,2594.775
2011-01-05,2528.405
2011-01-06,2507.439
2011-01-07,2493.19
2011-01-10,2412.805
2011-01-11,2448.825
2011-01-12,2517.673
2011-01-13,2560.718
2011-01-14,2552.456
2011-01-17,2533.317
2011-01-18,2623.953
2011-01-19,2654.306
2011-01-20,2604.384
2011-01-21,2636.533
2011-01-24,2683.205
2011-01-25,2629.772
2011-01-26,2664.046
2011-01-27,2703.718
2011-01-28,2670.145
2011-01-31,2701.569
2011-02-01,2783.174
2011-02-02,2790.41
2011-02-03,2750.373
2011-02-04,2725.187
2011-02-07,2743.163
2011-02-08,2805.037
2011-02-09,2806.92
2011-02-10,2790.697
2011-02-11,2763.138
2011-02-14,2776.972
2011-02-15,2799.015
2011-02-16,2818.849
2011-02-17,2822.212
2011-02-18,2822.873
2011-02-21,2765.955
2011-02-22,2762.009
2011-02-23,2735.478
2011-02-24,2733.963
2011-02-25,2733.452
2011-02-28,2756.069
2011-03-01,2745.886
2011-03-02,2732.303
2011-03-03,2721.269
2011-03-04,2704.789
2011-03-07,2718.864
2011-03-08,2682.002
2011-03-09,2691.132
2011-03-10,2649.765
2011-03-11,2650.675
2011-03-14,2638.371
2011-03-15,2598.135
2011-03-16,2544.719
2011-03-17,2628.944
2011-03-18,2672.094
2011-03-21,2709.638
2011-03-22,2718.811
2011-03-23,2724.704
2011-03-24,2774.221
2011-03-25,2740.508
2011-03-28,2752.83
2011-03-29,2744.4
2011-03-30,2776.586
2011-03-31,2769.772
2011-04-01,2780.794
2011-04-04,2779.184
2011-04-05,2778.883
2011-04-06,2838.231
2011-04-07,2791.4
2011-04-08,2832.549
2011-04-11,2847.802
2011-04-12,2797.955
2011-04-13,2841.369
2011-04-14,2795.068
2011-04-15,2804.483
2011-04-18,2690.094
2011-04-19,2709.669
2011-04-20,2792.362
2011-04-21,2818.763
2011-04-22,2818.763
2011-04-25,2816.732
2011-04-26,2819.64
2011-04-27,2849.621
2011-04-28,2855.22
2011-04-29,2832.53
2011-05-02,2868.873
2011-05-03,2863.614
2011-05-04,2825.198
2011-05-05,2755.132
2011-05-06,2750.15
2011-05-09,2696.932
2011-05-10,2747.223
2011-05-11,2742.753
2011-05-12,2686.294
2011-05-13,2647.868
2011-05-16,2661.038
2011-05-17,2633.026
2011-05-18,2655.49
2011-05-19,2677.583
2011-05-20,2641.202
2011-05-23,2596.627
2011-05-24,2626.903
2011-05-25,2621.258
2011-05-26,2615.755
2011-05-27,2665.615
2011-05-30,2668.671
2011-05-31,2715.78
2011-06-01,2710.461
2011-06-02,2713.185
2011-06-03,2697.016
2011-06-06,2686.324
2011-06-07,2696.942
2011-06-08,2657.71
2011-06-09,2662.206
2011-06-10,2616.759
2011-06-13,2619.857
2011-06-14,2680.426
2011-06-15,2630.19
2011-06-16,2589.213
2011-06-17,2616.4
2011-06-20,2597.376
2011-06-21,2648.272
2011-06-22,2652.532
2011-06-23,2600.066
2011-06-24,2542.112
2011-06-27,2563.327
2011-06-28,2587.656
2011-06-29,2652.603
2011-06-30,2720.916
2011-07-01,2755.372
2011-07-04,2744.614
2011-07-05,2702.045
2011-07-06,2663.543
2011-07-07,2683.76
2011-07-08,2639.177
2011-07-11,2553.021
2011-07-12,2532.424
2011-07-13,2569.158
2011-07-14,2528.134
2011-07-15,2513.051
2011-07-18,2441.174
2011-07-19,2486.326
2011-07-20,2522.835
2011-07-21,2618.704
2011-07-22,2616.4
2011-07-25,2600.158
2011-07-26,2636.693
2011-07-27,2590.212
2011-07-28,2568.681
2011-07-29,2556.614
2011-08-01,2496.775
2011-08-02,2426.786
2011-08-03,2406.379
2011-08-04,2309.001
2011-08-05,2233.923
2011-08-08,2135.852
2011-08-09,2119.199
2011-08-10,2063.248
2011-08-11,2155.613
2011-08-12,2211.116
2011-08-15,2246.891
2011-08-16,2232.076
2011-08-17,2251.174
2011-08-18,2142.981
2011-08-19,2138.756
2011-08-22,2198.591
2011-08-23,2204.79
2011-08-24,2266.662
2011-08-25,2247.551
2011-08-26,2237.198
2011-08-29,2315.198
2011-08-30,2321.238
2011-08-31,2372.308
2011-09-01,2353.314
2011-09-02,2296.929
2011-09-05,2209.958
2011-09-06,2163.01
2011-09-07,2195.012
2011-09-08,2218.101
2011-09-09,2059.913
2011-09-12,1974.084
2011-09-13,1981.827
2011-09-14,2004.584
2011-09-15,2053.694
2011-09-16,2074.994
2011-09-19,2005.136
2011-09-20,2031.415
2011-09-21,2006.92
2011-09-22,1838.303
2011-09-23,1828.943
2011-09-26,1848.996
2011-09-27,1958.017
2011-09-28,1940.22
2011-09-29,1961.915
2011-09-30,1907.861
2011-10-03,1842.541
2011-10-04,1851.534
2011-10-05,1940.181
2011-10-06,1971.038
2011-10-07,1996.043
2011-10-10,2017.224
2011-10-11,1958.434
2011-10-12,2095.095
2011-10-13,2055.962
2011-10-14,2107.984
2011-10-17,2096.475
2011-10-18,2078.164
2011-10-19,2107.678
2011-10-20,2045.799
2011-10-21,2133.306
2011-10-24,2123.96
2011-10-25,2110.619
2011-10-26,2097.717
2011-10-27,2273.183
2011-10-28,2251.061
2011-10-31,2131.647
2011-11-01,2090.077
2011-11-02,2073.024
2011-11-03,2086.009
2011-11-04,2093.777
2011-11-07,2075.579
2011-11-08,2101.972
2011-11-09,2004.123
2011-11-10,1969.631
2011-11-11,2024.429
2011-11-14,1997.337
2011-11-15,1952.192
2011-11-16,1936.906
2011-11-17,1909.992
2011-11-18,1901.208
2011-11-21,1821.346
2011-11-22,1777.069
2011-11-23,1748.614
2011-11-24,1783.662
2011-11-25,1785.294
2011-11-28,1876.149
2011-11-29,1889.264
2011-11-30,1990.497
2011-12-01,1960.216
2011-12-02,1999.694
2011-12-05,2029.055
2011-12-06,2017.144
2011-12-07,2015.671
2011-12-08,2003.854
2011-12-09,1987.786
2011-12-12,1898.338
2011-12-13,1884.269
2011-12-14,1829.852
2011-12-15,1862.764
2011-12-16,1893.27
2011-12-19,1879.741
2011-12-20,1954.551
2011-12-21,1940.566
2011-12-22,1996.099
2011-12-23,1987.712
2011-12-26,1987.712
2011-12-27,2004.019
2011-12-28,1966.061
2011-12-29,1967.159
2011-12-30,1977.365
2012-01-02,2029.443
2012-01-03,2053.895
2012-01-04,2004.556
2012-01-05,1937.379
2012-01-06,1925.416
2012-01-09,1890.368
2012-01-10,1944.786
2012-01-11,1934.902
2012-01-12,1972.812
2012-01-13,1950.719
2012-01-16,1959.3
2012-01-17,2003.752
2012-01-18,2019.489
2012-01-19,2080.605
2012-01-20,2094.82
2012-01-23,2204.201
2012-01-24,2151.369
2012-01-25,2163.293
2012-01-26,2280.191
2012-01-27,2252.26
2012-01-30,2183.567
2012-01-31,2181.228
2012-02-01,2270.0
2012-02-02,2305.196
2012-02-03,2347.422
2012-02-06,2345.291
2012-02-07,2386.632
2012-02-08,2389.005
2012-02-09,2403.906
2012-02-10,2300.12
2012-02-13,2337.998
2012-02-14,2286.484
2012-02-15,2282.35
2012-02-16,2274.057
2012-02-17,2336.374
2012-02-20,2394.598
2012-02-21,2367.224
2012-02-22,2334.859
2012-02-23,2342.601
2012-02-24,2404.724
2012-02-27,2373.855
2012-02-28,2383.687
2012-02-29,2369.295
2012-03-01,2407.255
2012-03-02,2380.233
2012-03-05,2352.106
2012-03-06,2236.791
2012-03-07,2247.41
2012-03-08,2310.595
2012-03-09,2287.734
2012-03-12,2273.708
2012-03-13,2311.395
2012-03-14,2303.569
2012-03-15,2333.246
2012-03-16,2371.508
2012-03-19,2389.226
2012-03-20,2364.019
2012-03-21,2346.675
2012-03-22,2308.161
2012-03-23,2324.407
2012-03-26,2359.988
2012-03-27,2350.47
2012-03-28,2308.128
2012-03-29,2267.127
2012-03-30,2293.332
2012-04-02,2286.719
2012-04-03,2276.012
2012-04-04,2179.895
2012-04-05,2127.677
2012-04-06,2127.677
2012-04-09,2128.899
2012-04-10,2080.348
2012-04-11,2136.327
2012-04-12,2178.244
2012-04-13,2112.944
2012-04-16,2106.542
2012-04-17,2148.934
2012-04-18,2097.681
2012-04-19,2090.299
2012-04-20,2133.941
2012-04-23,2075.977
2012-04-24,2127.514
2012-04-25,2151.816
2012-04-26,2169.256
2012-04-27,2194.229
2012-04-30,2198.509
2012-05-01,2196.765
2012-05-02,2166.657
2012-05-03,2160.521
2012-05-04,2135.344
2012-05-07,2162.811
2012-05-08,2131.756
2012-05-09,2058.874
2012-05-10,2084.659
2012-05-11,2073.822
2012-05-14,1983.423
2012-05-15,1930.443
2012-05-16,1907.056
2012-05-17,1902.117
2012-05-18,1894.779
2012-05-21,1923.455
2012-05-22,1973.532
2012-05-23,1894.324
2012-05-24,1905.81
2012-05-25,1882.087
2012-05-28,1885.998
2012-05-29,1882.276
2012-05-30,1801.67
2012-05-31,1810.499
2012-06-01,1780.456
2012-06-04,1812.289
2012-06-05,1827.675
2012-06-06,1858.924
2012-06-07,1868.592
2012-06-08,1862.803
2012-06-11,1871.239
2012-06-12,1841.079
2012-06-13,1869.129
2012-06-14,1881.757
2012-06-15,1941.649
2012-06-18,1919.097
2012-06-19,1986.889
2012-06-20,2003.749
2012-06-21,1965.183
2012-06-22,1912.786
2012-06-25,1874.022
2012-06-26,1847.077
2012-06-27,1885.582
2012-06-28,1874.991
2012-06-29,2020.609
2012-07-02,2037.88
2012-07-03,2048.129
2012-07-04,2028.41
2012-07-05,1985.761
2012-07-06,1925.408
2012-07-09,1923.769
2012-07-10,1935.848
2012-07-11,1933.469
2012-07-12,1892.876
2012-07-13,1930.786
2012-07-16,1922.866
2012-07-17,1925.031
2012-07-18,1953.568
2012-07-19,1966.079
2012-07-20,1891.494
2012-07-23,1824.181
2012-07-24,1814.425
2012-07-25,1829.748
2012-07-26,1938.665
2012-07-27,1967.801
2012-07-30,1995.682
2012-07-31,2005.701
2012-08-01,1971.236
2012-08-02,1898.266
2012-08-03,1993.804
2012-08-06,2041.367
2012-08-07,2063.65
2012-08-08,2058.287
2012-08-09,2051.304
2012-08-10,2041.277
2012-08-13,2050.552
2012-08-14,2059.022
2012-08-15,2052.421
2012-08-16,2091.691
2012-08-17,2103.312
2012-08-20,2069.768
2012-08-21,2105.011
2012-08-22,2082.137
2012-08-23,2092.024
2012-08-24,2045.19
2012-08-27,2065.047
2012-08-28,2054.493
2012-08-29,2044.111
2012-08-30,2002.844
2012-08-31,2061.453
2012-09-03,2050.163
2012-09-04,2039.093
2012-09-05,2054.611
2012-09-06,2132.835
2012-09-07,2191.122
2012-09-10,2189.031
2012-09-11,2224.162
2012-09-12,2262.321
2012-09-13,2242.021
2012-09-14,2385.688
2012-09-17,2370.924
2012-09-18,2325.127
2012-09-19,2323.324
2012-09-20,2272.612
2012-09-21,2295.841
2012-09-24,2267.081
2012-09-25,2266.043
2012-09-26,2186.421
2012-09-27,2211.956
2012-09-28,2181.428
2012-10-01,2234.508
2012-10-02,2232.214
2012-10-03,2252.007
2012-10-04,2283.215
2012-10-05,2312.076
2012-10-08,2275.261
2012-10-09,2248.44
2012-10-10,2249.653
2012-10-11,2305.085
2012-10-12,2294.285
2012-10-15,2307.174
2012-10-16,2358.876
2012-10-17,2414.639
2012-10-18,2412.207
2012-10-19,2356.413
2012-10-22,2356.928
2012-10-23,2290.652
2012-10-24,2280.632
2012-10-25,2268.328
2012-10-26,2263.427
2012-10-29,2236.889
2012-10-30,2312.484
2012-10-31,2324.048
2012-11-01,2320.282
2012-11-02,2347.716
2012-11-05,2327.753
2012-11-06,2353.445
2012-11-07,2301.138
2012-11-08,2265.953
2012-11-09,2277.229
2012-11-12,2278.134
2012-11-13,2271.357
2012-11-14,2269.84
2012-11-15,2282.731
2012-11-16,2246.879
2012-11-19,2322.758
2012-11-20,2323.156
2012-11-21,2323.409
2012-11-22,2353.984
2012-11-23,2392.709
2012-11-26,2399.177
2012-11-27,2410.197
2012-11-28,2383.369
2012-11-29,2440.709
2012-11-30,2460.979
2012-12-03,2480.689
2012-12-04,2482.681
2012-12-05,2502.015
2012-12-06,2518.458
2012-12-07,2486.463
2012-12-10,2499.862
2012-12-11,2536.017
2012-12-12,2559.21
2012-12-13,2586.417
2012-12-14,2580.185
2012-12-17,2594.973
2012-12-18,2639.716
2012-12-19,2673.921
2012-12-20,2641.287
2012-12-21,2628.772
2012-12-24,2632.862
2012-12-25,2632.862
2012-12-26,2638.25
2012-12-27,2636.307
2012-12-28,2624.829
2012-12-31,2617.483
2013-01-01,2617.483
2013-01-02,2703.48
2013-01-03,2687.35
2013-01-04,2671.695
2013-01-07,2683.85
2013-01-08,2652.679
2013-01-09,2642.196
2013-01-10,2663.609
2013-01-11,2672.664
2013-01-14,2662.828
2013-01-15,2667.753
2013-01-16,2659.721
2013-01-17,2710.66
2013-01-18,2695.202
2013-01-21,2712.597
2013-01-22,2704.466
2013-01-23,2713.862
2013-01-24,2731.256
2013-01-25,2750.463
2013-01-28,2738.733
2013-01-29,2738.459
2013-01-30,2745.661
2013-01-31,2737.555
2013-02-01,2749.006
2013-02-04,2673.096
2013-02-05,2683.81
2013-02-06,2684.483
2013-02-07,2649.369
2013-02-08,2674.943
2013-02-11,2665.075
2013-02-12,2684.242
2013-02-13,2704.137
2013-02-14,2670.131
2013-02-15,2653.866
2013-02-18,2647.053
2013-02-19,2661.284
2013-02-20,2687.926
2013-02-21,2620.277
2013-02-22,2639.196
2013-02-25,2682.968
2013-02-26,2603.968
2013-02-27,2615.691
2013-02-28,2638.496
2013-03-01,2608.313
2013-03-04,2622.56
2013-03-05,2684.916
2013-03-06,2683.781
2013-03-07,2704.977
2013-03-08,2719.929
2013-03-11,2709.052
2013-03-12,2698.935
2013-03-13,2679.05
2013-03-14,2703.776
2013-03-15,2704.723
2013-03-18,2662.963
2013-03-19,2618.917
2013-03-20,2642.737
2013-03-21,2646.69
2013-03-22,2631.637
2013-03-25,2559.199
2013-03-26,2543.618
2013-03-27,2511.434
2013-03-28,2496.053
2013-03-29,2496.053
2013-04-01,2497.219
2013-04-02,2517.457
2013-04-03,2509.249
2013-04-04,2504.439
2013-04-05,2527.699
2013-04-08,2532.766
2013-04-09,2583.827
2013-04-10,2648.479
2013-04-11,2683.438
2013-04-12,2659.841
2013-04-15,2584.486
2013-04-16,2570.632
2013-04-17,2512.935
2013-04-18,2514.331
2013-04-19,2526.775
2013-04-22,2538.496
2013-04-23,2560.068
2013-04-24,2611.923
2013-04-25,2644.344
2013-04-26,2611.318
2013-04-29,2641.351
2013-04-30,2669.23
2013-05-01,2671.052
2013-05-02,2643.698
2013-05-03,2692.609
2013-05-06,2701.083
2013-05-07,2725.37
2013-05-08,2722.391
2013-05-09,2706.168
2013-05-10,2719.162
2013-05-13,2722.919
2013-05-14,2806.475
2013-05-15,2769.725
2013-05-16,2772.0
2013-05-17,2767.866
2013-05-20,2774.88
2013-05-21,2809.305
2013-05-22,2792.394
2013-05-23,2765.912
2013-05-24,2767.322
2013-05-27,2773.549
2013-05-28,2753.597
2013-05-29,2750.936
2013-05-30,2769.499
2013-05-31,2690.43
2013-06-03,2701.79
2013-06-04,2707.958
2013-06-05,2745.408
2013-06-06,2726.746
2013-06-07,2791.413
2013-06-10,2788.193
2013-06-11,2760.005
2013-06-12,2746.406
2013-06-13,2754.772
2013-06-14,2787.199
2013-06-17,2784.479
2013-06-18,2801.194
2013-06-19,2792.92
2013-06-20,2710.361
2013-06-21,2647.268
2013-06-24,2531.156
2013-06-25,2556.852
2013-06-26,2587.06
2013-06-27,2590.001
2013-06-28,2567.956
2013-07-01,2636.023
2013-07-02,2639.348
2013-07-03,2588.819
2013-07-04,2613.792
2013-07-05,2599.414
2013-07-08,2620.995
2013-07-09,2600.813
2013-07-10,2579.556
2013-07-11,2670.722
2013-07-12,2681.932
2013-07-15,2687.267
2013-07-16,2685.588
2013-07-17,2698.638
2013-07-18,2712.493
2013-07-19,2713.429
2013-07-22,2722.703
2013-07-23,2730.589
2013-07-24,2739.978
2013-07-25,2731.101
2013-07-26,2749.225
2013-07-29,2765.89
2013-07-30,2745.571
2013-07-31,2748.579
2013-08-01,2799.662
2013-08-02,2823.397
2013-08-05,2817.535
2013-08-06,2811.487
2013-08-07,2830.838
2013-08-08,2884.507
2013-08-09,2924.621
2013-08-12,2918.804
2013-08-13,2915.116
2013-08-14,2948.402
2013-08-15,2945.068
2013-08-16,2980.365
2013-08-19,2946.551
2013-08-20,2926.953
2013-08-21,2911.391
2013-08-22,2937.249
2013-08-23,2992.55
2013-08-26,2965.854
2013-08-27,2928.501
2013-08-28,2921.319
2013-08-29,2891.797
2013-08-30,2852.339
2013-09-02,2882.974
2013-09-03,2880.0
2013-09-04,2910.248
2013-09-05,2925.714
2013-09-06,2934.553
2013-09-09,2954.432
2013-09-10,2980.426
2013-09-11,3016.822
2013-09-12,2997.279
2013-09-13,2980.204
2013-09-16,3030.274
2013-09-17,3028.482
2013-09-18,3020.24
2013-09-19,3068.902
2013-09-20,3015.921
2013-09-23,3011.776
2013-09-24,3052.492
2013-09-25,3066.473
2013-09-26,3092.844
2013-09-27,3139.292
2013-09-30,3111.249
2013-10-01,3109.435
2013-10-02,3119.276
2013-10-03,3129.612
2013-10-04,3107.175
2013-10-07,3067.914
2013-10-08,3048.264
2013-10-09,3022.173
2013-10-10,3084.302
2013-10-11,3078.532
2013-10-14,3105.728
2013-10-15,3129.348
2013-10-16,3129.702
2013-10-17,3185.983
2013-10-18,3215.637
2013-10-21,3199.033
2013-10-22,3199.198
2013-10-23,3199.254
2013-10-24,3192.086
2013-10-25,3176.932
2013-10-28,3174.488
2013-10-29,3190.453
2013-10-30,3203.183
2013-10-31,3153.182
2013-11-01,3128.249
2013-11-04,3193.001
2013-11-05,3192.708
2013-11-06,3222.92
2013-11-07,3191.743
2013-11-08,3157.439
2013-11-11,3173.567
2013-11-12,3157.443
2013-11-13,3140.734
2013-11-14,3147.968
2013-11-15,3155.155
2013-11-18,3197.469
2013-11-19,3198.218
2013-11-20,3177.827
2013-11-21,3202.585
2013-11-22,3214.918
2013-11-25,3243.578
2013-11-26,3251.087
2013-11-27,3258.223
2013-11-28,3260.034
2013-11-29,3265.736
2013-12-02,3236.774
2013-12-03,3188.333
2013-12-04,3121.3
2013-12-05,3086.42
2013-12-06,3090.404
2013-12-09,3126.633
2013-12-10,3159.456
2013-12-11,3122.191
2013-12-12,3102.404
2013-12-13,3061.115
2013-12-16,3076.389
2013-12-17,3033.769
2013-12-18,3081.479
2013-12-19,3052.229
2013-12-20,3075.417
2013-12-23,3121.966
2013-12-24,3112.969
2013-12-25,3112.969
2013-12-26,3118.777
2013-12-27,3173.359
2013-12-30,3176.766
2013-12-31,3168.718
2014-01-01,3168.718
2014-01-02,3114.267
2014-01-03,3124.778
2014-01-06,3131.434
2014-01-07,3197.229
2014-01-08,3240.066
2014-01-09,3239.793
2014-01-10,3247.679
2014-01-13,3278.022
2014-01-14,3284.43
2014-01-15,3319.989
2014-01-16,3325.153
2014-01-17,3314.448
2014-01-20,3299.423
2014-01-21,3275.863
2014-01-22,3276.011
2014-01-23,3286.016
2014-01-24,3209.345
2014-01-27,3170.089
2014-01-28,3217.41
2014-01-29,3149.202
2014-01-30,3103.637
2014-01-31,3058.516
2014-02-03,3017.147
2014-02-04,3003.781
2014-02-05,3032.275
2014-02-06,3078.748
2014-02-07,3115.243
2014-02-10,3112.804
2014-02-11,3178.627
2014-02-12,3181.968
2014-02-13,3135.416
2014-02-14,3177.593
2014-02-17,3196.348
2014-02-18,3191.105
2014-02-19,3149.45
2014-02-20,3155.998
2014-02-21,3182.516
2014-02-24,3204.285
2014-02-25,3205.652
2014-02-26,3184.854
2014-02-27,3140.034
2014-02-28,3099.535
2014-03-03,2969.43
2014-03-04,3036.598
2014-03-05,3014.175
2014-03-06,3054.763
2014-03-07,3002.185
2014-03-10,2968.28
2014-03-11,2943.927
2014-03-12,2896.044
2014-03-13,2849.812
2014-03-14,2829.268
2014-03-17,2900.37
2014-03-18,2971.943
2014-03-19,2979.215
2014-03-20,2931.2
2014-03-21,2945.479
2014-03-24,2892.197
2014-03-25,2908.873
2014-03-26,2932.033
2014-03-27,2889.82
2014-03-28,2932.315
2014-03-31,2993.533
2014-04-01,3036.76
2014-04-02,3034.724
2014-04-03,3043.122
2014-04-04,3052.21
2014-04-07,2991.593
2014-04-08,2962.801
2014-04-09,3020.044
2014-04-10,2993.882
2014-04-11,2958.474
2014-04-14,2918.774
2014-04-15,2864.879
2014-04-16,2898.797
2014-04-17,2913.637
2014-04-18,2913.637
2014-04-21,2907.003
2014-04-22,2974.234
2014-04-23,2990.013
2014-04-24,2974.994
2014-04-25,2935.007
2014-04-28,2948.265
2014-04-29,3015.065
2014-04-30,3026.147
2014-05-01,3026.147
2014-05-02,3018.364
2014-05-05,2993.115
2014-05-06,2986.69
2014-05-07,2975.429
2014-05-08,3002.325
2014-05-09,2962.22
2014-05-12,2976.625
2014-05-13,2938.01
2014-05-14,2926.778
2014-05-15,2856.465
2014-05-16,2828.898
2014-05-19,2838.575
2014-05-20,2837.68
2014-05-21,2835.921
2014-05-22,2892.594
2014-05-23,2927.201
2014-05-26,2969.403
2014-05-27,2984.961
2014-05-28,2983.226
2014-05-29,2987.175
2014-05-30,3004.99
2014-06-02,3005.731
2014-06-03,2977.553
2014-06-04,2961.09
2014-06-05,2991.551
2014-06-06,3059.707
2014-06-09,3049.387
2014-06-10,3073.728
2014-06-11,3042.268
2014-06-12,3056.881
2014-06-13,3058.813
2014-06-16,3074.866
2014-06-17,3087.083
2014-06-18,3131.58
2014-06-19,3145.424
2014-06-20,3149.808
2014-06-23,3112.624
2014-06-24,3111.498
2014-06-25,3072.691
2014-06-26,3076.689
2014-06-27,3076.216
2014-06-30,3102.221
2014-07-01,3095.402
2014-07-02,3127.12
2014-07-03,3152.089
2014-07-04,3115.966
2014-07-07,3085.236
2014-07-08,3028.569
