Date,AUSTRIA VALUE Standard (Large+Mid Cap)
2014-07-29,2263.974
2014-07-30,2241.809
2014-07-31,2209.802
2014-08-01,2181.389
2014-08-04,2171.015
2014-08-05,2128.891
2014-08-06,2107.324
2014-08-07,2086.044
2014-08-08,2069.158
2014-08-11,2105.531
2014-08-12,2096.039
2014-08-13,2104.447
2014-08-14,2107.972
2014-08-15,2108.366
2014-08-18,2125.138
2014-08-19,2126.765
2014-08-20,2098.847
2014-08-21,2141.352
2014-08-22,2124.858
2014-08-25,2137.181
2014-08-26,2172.657
2014-08-27,2184.205
2014-08-28,2130.047
2014-08-29,2137.516
2014-09-01,2124.165
2014-09-02,2115.503
2014-09-03,2157.86
2014-09-04,2159.636
2014-09-05,2153.358
2014-09-08,2136.962
2014-09-09,2131.356
2014-09-10,2121.854
2014-09-11,2117.055
2014-09-12,2099.35
2014-09-15,2078.309
2014-09-16,2044.97
2014-09-17,2077.414
2014-09-18,2092.488
2014-09-19,2071.15
2014-09-22,2060.997
2014-09-23,2007.906
2014-09-24,1992.172
2014-09-25,1970.934
2014-09-26,1947.663
2014-09-29,1924.434
2014-09-30,1906.243
2014-10-01,1878.616
2014-10-02,1836.521
2014-10-03,1822.501
2014-10-06,1853.317
2014-10-07,1842.161
2014-10-08,1827.781
2014-10-09,1822.152
2014-10-10,1774.646
2014-10-13,1799.901
2014-10-14,1803.713
2014-10-15,1765.75
2014-10-16,1763.595
2014-10-17,1809.723
2014-10-20,1810.734
2014-10-21,1849.353
2014-10-22,1852.766
2014-10-23,1859.923
2014-10-24,1869.993
2014-10-27,1876.967
2014-10-28,1894.452
2014-10-29,1890.213
2014-10-30,1883.399
2014-10-31,1897.696
2014-11-03,1890.645
2014-11-04,1894.503
2014-11-05,1864.292
2014-11-06,1846.555
2014-11-07,1832.653
2014-11-10,1851.405
2014-11-11,1844.207
2014-11-12,1841.824
2014-11-13,1831.943
2014-11-14,1833.05
2014-11-17,1829.721
2014-11-18,1865.388
2014-11-19,1866.376
2014-11-20,1844.409
2014-11-21,1890.296
2014-11-24,1902.515
2014-11-25,1908.847
2014-11-26,1918.505
2014-11-27,1888.021
2014-11-28,1869.097
2014-12-01,1854.26
2014-12-02,1839.612
2014-12-03,1824.793
2014-12-04,1830.28
2014-12-05,1811.1
2014-12-08,1810.29
2014-12-09,1788.97
2014-12-10,1780.218
2014-12-11,1735.687
2014-12-12,1685.422
2014-12-15,1629.9
2014-12-16,1625.914
2014-12-17,1628.46
2014-12-18,1624.616
2014-12-19,1643.643
2014-12-22,1662.603
2014-12-23,1671.727
2014-12-24,1673.512
2014-12-25,1673.512
2014-12-26,1670.903
2014-12-29,1674.432
2014-12-30,1660.102
2014-12-31,1651.368
2015-01-01,1651.368
2015-01-02,1665.031
2015-01-05,1569.942
2015-01-06,1567.64
2015-01-07,1558.129
2015-01-08,1587.853
2015-01-09,1563.924
2015-01-12,1533.68
2015-01-13,1532.596
2015-01-14,1473.613
2015-01-15,1487.794
2015-01-16,1478.701
2015-01-19,1500.618
2015-01-20,1507.574
2015-01-21,1531.2
2015-01-22,1546.732
2015-01-23,1510.207
2015-01-26,1511.892
2015-01-27,1507.276
2015-01-28,1494.268
2015-01-29,1483.856
2015-01-30,1479.665
2015-02-02,1520.747
2015-02-03,1572.418
2015-02-04,1547.91
2015-02-05,1553.243
2015-02-06,1561.924
2015-02-09,1562.655
2015-02-10,1593.044
2015-02-11,1577.786
2015-02-12,1651.153
2015-02-13,1688.415
2015-02-16,1694.508
2015-02-17,1682.076
2015-02-18,1691.386
2015-02-19,1677.935
2015-02-20,1694.905
2015-02-23,1695.71
2015-02-24,1720.382
2015-02-25,1762.775
2015-02-26,1723.126
2015-02-27,1745.558
2015-03-02,1724.134
2015-03-03,1717.328
2015-03-04,1672.088
2015-03-05,1685.772
2015-03-06,1695.296
2015-03-09,1693.232
2015-03-10,1621.136
2015-03-11,1609.76
2015-03-12,1626.107
2015-03-13,1597.321
2015-03-16,1606.105
2015-03-17,1597.372
2015-03-18,1600.525
2015-03-19,1620.281
2015-03-20,1667.824
2015-03-23,1682.453
2015-03-24,1676.462
2015-03-25,1680.561
2015-03-26,1651.079
2015-03-27,1635.023
2015-03-30,1667.174
2015-03-31,1653.555
2015-04-01,1683.808
2015-04-02,1698.342
2015-04-03,1698.342
2015-04-06,1721.908
2015-04-07,1743.15
2015-04-08,1750.287
2015-04-09,1751.477
2015-04-10,1756.224
2015-04-13,1778.409
2015-04-14,1791.755
2015-04-15,1797.222
2015-04-16,1802.672
2015-04-17,1778.131
2015-04-20,1795.976
2015-04-21,1811.359
2015-04-22,1798.064
2015-04-23,1815.785
2015-04-24,1834.052
2015-04-27,1868.548
2015-04-28,1878.454
2015-04-29,1861.687
2015-04-30,1870.54
2015-05-01,1873.378
2015-05-04,1884.462
2015-05-05,1874.38
2015-05-06,1891.798
2015-05-07,1866.652
2015-05-08,1903.82
2015-05-11,1895.497
2015-05-12,1890.741
2015-05-13,1926.923
2015-05-14,1931.591
2015-05-15,1960.62
2015-05-18,1895.192
2015-05-19,1843.786
2015-05-20,1859.09
2015-05-21,1846.406
2015-05-22,1814.01
2015-05-25,1814.01
2015-05-26,1764.156
2015-05-27,1769.753
2015-05-28,1728.359
2015-05-29,1726.82
2015-06-01,1701.822
2015-06-02,1775.526
2015-06-03,1861.874
2015-06-04,1864.601
2015-06-05,1809.207
2015-06-08,1773.46
2015-06-09,1787.64
2015-06-10,1844.075
2015-06-11,1803.591
2015-06-12,1794.139
2015-06-15,1733.047
2015-06-16,1756.891
2015-06-17,1749.894
2015-06-18,1794.93
2015-06-19,1753.338
2015-06-22,1813.33
2015-06-23,1792.793
2015-06-24,1789.98
2015-06-25,1779.585
2015-06-26,1771.774
2015-06-29,1706.399
2015-06-30,1692.62
2015-07-01,1704.686
2015-07-02,1687.692
2015-07-03,1686.398
2015-07-06,1633.192
2015-07-07,1567.12
2015-07-08,1620.886
2015-07-09,1671.465
2015-07-10,1726.552
2015-07-13,1728.583
2015-07-14,1714.682
2015-07-15,1698.57
2015-07-16,1737.614
2015-07-17,1735.086
2015-07-20,1742.736
2015-07-21,1741.296
2015-07-22,1699.7
2015-07-23,1719.969
2015-07-24,1700.688
2015-07-27,1677.783
2015-07-28,1699.588
2015-07-29,1716.348
2015-07-30,1686.361
2015-07-31,1722.824
2015-08-03,1693.852
2015-08-04,1695.61
2015-08-05,1673.254
2015-08-06,1650.847
2015-08-07,1649.632
2015-08-10,1653.076
2015-08-11,1639.3
2015-08-12,1642.028
2015-08-13,1644.095
2015-08-14,1636.98
2015-08-17,1631.526
2015-08-18,1627.228
2015-08-19,1617.459
2015-08-20,1623.656
2015-08-21,1588.837
2015-08-24,1506.893
2015-08-25,1540.364
2015-08-26,1523.648
2015-08-27,1571.856
2015-08-28,1579.693
2015-08-31,1549.754
2015-09-01,1524.59
2015-09-02,1517.938
2015-09-03,1553.355
2015-09-04,1516.956
2015-09-07,1528.227
2015-09-08,1535.241
2015-09-09,1552.227
2015-09-10,1529.108
2015-09-11,1529.625
2015-09-14,1525.247
2015-09-15,1540.047
2015-09-16,1570.674
2015-09-17,1562.78
2015-09-18,1519.585
2015-09-21,1487.9
2015-09-22,1434.611
2015-09-23,1443.815
2015-09-24,1445.449
2015-09-25,1449.959
2015-09-28,1405.975
2015-09-29,1428.784
2015-09-30,1467.146
2015-10-01,1485.803
2015-10-02,1518.873
2015-10-05,1566.527
2015-10-06,1616.938
2015-10-07,1639.988
2015-10-08,1640.63
2015-10-09,1681.181
2015-10-12,1673.252
2015-10-13,1647.295
2015-10-14,1680.712
2015-10-15,1685.012
2015-10-16,1703.054
2015-10-19,1664.682
2015-10-20,1673.827
2015-10-21,1687.573
2015-10-22,1692.27
2015-10-23,1681.297
2015-10-26,1683.736
2015-10-27,1587.769
2015-10-28,1608.074
2015-10-29,1588.625
2015-10-30,1619.498
2015-11-02,1636.857
2015-11-03,1660.222
2015-11-04,1632.201
2015-11-05,1612.959
2015-11-06,1620.235
2015-11-09,1621.651
2015-11-10,1602.061
2015-11-11,1574.01
2015-11-12,1516.89
2015-11-13,1494.641
2015-11-16,1506.944
2015-11-17,1518.797
2015-11-18,1554.918
2015-11-19,1594.185
2015-11-20,1600.705
2015-11-23,1591.718
2015-11-24,1569.268
2015-11-25,1551.735
2015-11-26,1595.991
2015-11-27,1588.218
2015-11-30,1586.641
2015-12-01,1593.747
2015-12-02,1567.354
2015-12-03,1590.173
2015-12-04,1598.433
2015-12-07,1566.743
2015-12-08,1569.414
2015-12-09,1540.608
2015-12-10,1548.411
2015-12-11,1522.326
2015-12-14,1497.029
2015-12-15,1538.975
2015-12-16,1560.133
2015-12-17,1528.197
2015-12-18,1535.951
2015-12-21,1541.079
2015-12-22,1567.289
2015-12-23,1580.338
2015-12-24,1591.813
2015-12-25,1591.813
2015-12-28,1591.774
2015-12-29,1579.497
2015-12-30,1583.983
2015-12-31,1576.653
2016-01-01,1576.653
2016-01-04,1530.239
2016-01-05,1532.153
2016-01-06,1536.298
2016-01-07,1506.115
2016-01-08,1436.553
2016-01-11,1428.424
2016-01-12,1439.291
2016-01-13,1429.121
2016-01-14,1406.018
2016-01-15,1374.203
2016-01-18,1330.94
2016-01-19,1363.99
2016-01-20,1319.595
2016-01-21,1353.979
2016-01-22,1389.285
2016-01-25,1403.778
2016-01-26,1432.866
2016-01-27,1416.764
2016-01-28,1417.156
2016-01-29,1413.338
2016-02-01,1397.557
2016-02-02,1390.949
2016-02-03,1372.411
2016-02-04,1408.45
2016-02-05,1417.056
2016-02-08,1344.441
2016-02-09,1319.279
2016-02-10,1325.535
2016-02-11,1321.375
2016-02-12,1393.628
2016-02-15,1433.541
2016-02-16,1424.351
2016-02-17,1469.361
2016-02-18,1411.411
2016-02-19,1423.261
2016-02-22,1450.482
2016-02-23,1410.853
2016-02-24,1377.412
2016-02-25,1391.814
2016-02-26,1382.876
2016-02-29,1381.169
2016-03-01,1400.837
2016-03-02,1415.485
2016-03-03,1432.06
2016-03-04,1446.041
2016-03-07,1435.216
2016-03-08,1453.915
2016-03-09,1460.293
2016-03-10,1470.779
2016-03-11,1514.473
2016-03-14,1522.756
2016-03-15,1501.603
2016-03-16,1491.252
2016-03-17,1546.673
2016-03-18,1559.575
2016-03-21,1527.07
2016-03-22,1530.849
2016-03-23,1494.865
2016-03-24,1457.303
2016-03-25,1457.303
2016-03-28,1464.025
2016-03-29,1459.816
2016-03-30,1519.984
2016-03-31,1525.862
2016-04-01,1514.522
2016-04-04,1501.91
2016-04-05,1490.765
2016-04-06,1497.039
2016-04-07,1458.657
2016-04-08,1490.77
2016-04-11,1489.674
2016-04-12,1501.285
2016-04-13,1533.271
2016-04-14,1546.504
2016-04-15,1550.733
2016-04-18,1558.728
2016-04-19,1586.178
2016-04-20,1575.662
2016-04-21,1567.159
2016-04-22,1598.104
2016-04-25,1554.38
2016-04-26,1554.667
2016-04-27,1578.162
2016-04-28,1591.233
2016-04-29,1597.868
2016-05-02,1597.365
2016-05-03,1563.971
2016-05-04,1526.505
2016-05-05,1514.152
2016-05-06,1516.655
2016-05-09,1485.692
2016-05-10,1491.749
2016-05-11,1485.042
2016-05-12,1475.803
2016-05-13,1464.168
2016-05-16,1468.379
2016-05-17,1474.978
2016-05-18,1474.15
2016-05-19,1443.546
2016-05-20,1447.461
2016-05-23,1450.945
2016-05-24,1478.181
2016-05-25,1510.645
2016-05-26,1516.067
2016-05-27,1508.228
2016-05-30,1511.424
2016-05-31,1502.544
2016-06-01,1470.585
2016-06-02,1479.099
2016-06-03,1487.55
2016-06-06,1514.582
2016-06-07,1543.798
2016-06-08,1521.687
2016-06-09,1491.115
2016-06-10,1447.306
2016-06-13,1413.288
2016-06-14,1379.937
2016-06-15,1406.549
2016-06-16,1384.46
2016-06-17,1428.457
2016-06-20,1473.568
2016-06-21,1475.197
2016-06-22,1490.787
2016-06-23,1525.833
2016-06-24,1370.379
2016-06-27,1287.165
2016-06-28,1320.199
2016-06-29,1357.03
2016-06-30,1382.422
2016-07-01,1386.962
2016-07-04,1377.599
2016-07-05,1323.825
2016-07-06,1315.2
2016-07-07,1325.252
2016-07-08,1343.596
2016-07-11,1366.892
2016-07-12,1423.742
2016-07-13,1400.069
2016-07-14,1490.939
2016-07-15,1493.55
2016-07-18,1492.819
2016-07-19,1469.551
2016-07-20,1482.748
2016-07-21,1477.539
2016-07-22,1486.355
2016-07-25,1461.24
2016-07-26,1465.605
2016-07-27,1470.323
2016-07-28,1479.289
2016-07-29,1495.281
2016-08-01,1461.292
2016-08-02,1443.432
2016-08-03,1423.213
2016-08-04,1442.515
2016-08-05,1484.18
2016-08-08,1503.094
2016-08-09,1518.204
2016-08-10,1518.851
2016-08-11,1525.901
2016-08-12,1538.07
2016-08-15,1540.615
2016-08-16,1543.062
2016-08-17,1531.088
2016-08-18,1539.821
2016-08-19,1546.165
2016-08-22,1534.96
2016-08-23,1556.27
2016-08-24,1571.764
2016-08-25,1566.801
2016-08-26,1573.176
2016-08-29,1553.816
2016-08-30,1560.356
2016-08-31,1539.875
2016-09-01,1570.147
2016-09-02,1603.759
2016-09-05,1601.594
2016-09-06,1603.467
2016-09-07,1620.309
2016-09-08,1644.175
2016-09-09,1626.456
2016-09-12,1614.615
2016-09-13,1602.639
2016-09-14,1576.622
2016-09-15,1593.213
2016-09-16,1546.233
2016-09-19,1574.148
2016-09-20,1571.96
2016-09-21,1589.234
2016-09-22,1621.84
2016-09-23,1615.406
2016-09-26,1598.469
2016-09-27,1582.177
2016-09-28,1581.92
2016-09-29,1616.1
2016-09-30,1616.587
2016-10-03,1610.041
2016-10-04,1619.781
2016-10-05,1637.877
2016-10-06,1639.131
2016-10-07,1628.128
2016-10-10,1649.447
2016-10-11,1637.893
2016-10-12,1638.772
2016-10-13,1619.341
2016-10-14,1649.6
2016-10-17,1650.956
2016-10-18,1669.653
2016-10-19,1672.043
2016-10-20,1682.586
2016-10-21,1665.347
2016-10-24,1702.173
2016-10-25,1710.87
2016-10-26,1720.008
2016-10-27,1742.149
2016-10-28,1745.461
2016-10-31,1710.164
2016-11-01,1722.879
2016-11-02,1689.277
2016-11-03,1712.656
2016-11-04,1647.728
2016-11-07,1648.858
2016-11-08,1681.231
2016-11-09,1701.277
2016-11-10,1718.617
2016-11-11,1704.869
2016-11-14,1692.106
2016-11-15,1705.216
2016-11-16,1687.07
2016-11-17,1674.201
2016-11-18,1648.769
2016-11-21,1667.586
2016-11-22,1685.975
2016-11-23,1676.397
2016-11-24,1686.693
2016-11-25,1679.833
2016-11-28,1643.64
2016-11-29,1654.381
2016-11-30,1677.611
2016-12-01,1693.197
2016-12-02,1684.87
2016-12-05,1713.529
2016-12-06,1763.384
2016-12-07,1786.749
2016-12-08,1761.189
2016-12-09,1757.214
2016-12-12,1781.381
2016-12-13,1800.192
2016-12-14,1780.86
2016-12-15,1779.194
2016-12-16,1798.318
2016-12-19,1777.742
2016-12-20,1785.781
2016-12-21,1794.251
2016-12-22,1795.418
2016-12-23,1790.902
2016-12-26,1790.902
2016-12-27,1790.072
2016-12-28,1779.25
2016-12-29,1799.767
2016-12-30,1774.501
2017-01-02,1801.553
2017-01-03,1807.136
2017-01-04,1819.294
2017-01-05,1855.338
2017-01-06,1851.313
2017-01-09,1828.204
2017-01-10,1820.219
2017-01-11,1807.562
2017-01-12,1843.859
2017-01-13,1849.804
2017-01-16,1832.544
2017-01-17,1839.498
2017-01-18,1842.657
2017-01-19,1829.635
2017-01-20,1856.323
2017-01-23,1849.346
2017-01-24,1852.865
2017-01-25,1898.592
2017-01-26,1872.919
2017-01-27,1892.329
2017-01-30,1854.351
2017-01-31,1849.654
2017-02-01,1884.514
2017-02-02,1908.244
2017-02-03,1896.778
2017-02-06,1879.013
2017-02-07,1865.235
2017-02-08,1859.466
2017-02-09,1873.52
2017-02-10,1882.795
2017-02-13,1908.57
2017-02-14,1903.076
2017-02-15,1906.248
2017-02-16,1930.889
2017-02-17,1922.939
2017-02-20,1924.989
2017-02-21,1912.207
2017-02-22,1892.578
2017-02-23,1915.785
2017-02-24,1863.838
2017-02-27,1864.526
2017-02-28,1859.421
2017-03-01,1891.795
2017-03-02,1899.115
2017-03-03,1903.669
2017-03-06,1903.704
2017-03-07,1909.683
2017-03-08,1918.98
2017-03-09,1922.096
2017-03-10,1965.38
2017-03-13,1978.751
2017-03-14,1943.77
2017-03-15,1935.844
2017-03-16,1987.675
2017-03-17,1970.412
2017-03-20,1966.387
2017-03-21,1958.914
2017-03-22,1945.291
2017-03-23,1957.328
2017-03-24,1963.698
2017-03-27,1953.462
2017-03-28,1948.115
2017-03-29,1954.588
2017-03-30,1977.014
2017-03-31,1942.677
2017-04-03,1938.158
2017-04-04,1944.269
2017-04-05,1958.694
2017-04-06,1978.009
2017-04-07,1985.679
2017-04-10,1985.806
2017-04-11,1967.961
2017-04-12,1952.079
2017-04-13,1942.244
2017-04-14,1942.244
2017-04-17,1949.281
2017-04-18,1921.329
2017-04-19,1933.165
2017-04-20,1963.717
2017-04-21,1957.983
2017-04-24,2059.438
2017-04-25,2078.681
2017-04-26,2084.614
2017-04-27,2079.473
2017-04-28,2139.345
2017-05-01,2144.845
2017-05-02,2125.039
2017-05-03,2108.732
2017-05-04,2131.659
2017-05-05,2164.951
2017-05-08,2141.829
2017-05-09,2142.7
2017-05-10,2136.196
2017-05-11,2138.861
2017-05-12,2154.92
2017-05-15,2242.01
2017-05-16,2279.745
2017-05-17,2296.067
2017-05-18,2281.096
2017-05-19,2350.27
2017-05-22,2398.525
2017-05-23,2402.663
2017-05-24,2401.789
2017-05-25,2408.017
2017-05-26,2400.349
2017-05-29,2374.925
2017-05-30,2345.682
2017-05-31,2335.635
2017-06-01,2333.062
2017-06-02,2343.9
2017-06-05,2339.223
2017-06-06,2364.509
2017-06-07,2381.979
2017-06-08,2365.633
2017-06-09,2396.032
2017-06-12,2371.641
2017-06-13,2377.642
2017-06-14,2330.496
2017-06-15,2303.944
2017-06-16,2289.002
2017-06-19,2340.14
2017-06-20,2277.562
2017-06-21,2289.316
2017-06-22,2253.287
2017-06-23,2250.022
2017-06-26,2276.66
2017-06-27,2322.23
2017-06-28,2352.397
2017-06-29,2367.657
2017-06-30,2376.882
2017-07-03,2409.952
2017-07-04,2421.16
2017-07-05,2411.307
2017-07-06,2450.284
2017-07-07,2407.511
2017-07-10,2430.883
2017-07-11,2439.708
2017-07-12,2450.333
2017-07-13,2461.609
2017-07-14,2471.164
2017-07-17,2493.291
2017-07-18,2504.935
2017-07-19,2494.797
2017-07-20,2529.66
2017-07-21,2497.461
2017-07-24,2507.823
2017-07-25,2571.403
2017-07-26,2607.485
2017-07-27,2629.138
2017-07-28,2632.316
2017-07-31,2613.698
2017-08-01,2638.36
2017-08-02,2634.569
2017-08-03,2672.353
2017-08-04,2678.242
2017-08-07,2720.45
2017-08-08,2711.981
2017-08-09,2667.38
2017-08-10,2636.586
2017-08-11,2607.585
2017-08-14,2648.83
2017-08-15,2634.218
2017-08-16,2654.57
2017-08-17,2648.203
2017-08-18,2601.733
2017-08-21,2592.792
2017-08-22,2605.981
2017-08-23,2619.428
2017-08-24,2646.499
2017-08-25,2691.085
2017-08-28,2694.101
2017-08-29,2674.385
2017-08-30,2683.896
2017-08-31,2701.848
2017-09-01,2721.394
2017-09-04,2710.644
2017-09-05,2684.955
2017-09-06,2676.903
2017-09-07,2703.445
2017-09-08,2694.525
2017-09-11,2715.977
2017-09-12,2760.052
2017-09-13,2748.511
2017-09-14,2736.548
2017-09-15,2729.754
2017-09-18,2754.917
2017-09-19,2755.136
2017-09-20,2770.929
2017-09-21,2772.219
2017-09-22,2787.039
2017-09-25,2749.754
2017-09-26,2712.145
2017-09-27,2698.553
2017-09-28,2726.751
2017-09-29,2739.605
2017-10-02,2752.204
2017-10-03,2756.297
2017-10-04,2706.653
2017-10-05,2742.948
2017-10-06,2728.225
2017-10-09,2732.885
2017-10-10,2733.111
2017-10-11,2760.85
2017-10-12,2742.718
2017-10-13,2812.399
2017-10-16,2800.281
2017-10-17,2805.145
2017-10-18,2837.469
2017-10-19,2823.001
2017-10-20,2829.216
2017-10-23,2830.123
2017-10-24,2835.229
2017-10-25,2837.512
2017-10-26,2811.805
2017-10-27,2824.413
2017-10-30,2831.05
2017-10-31,2811.968
2017-11-01,2804.003
2017-11-02,2849.508
2017-11-03,2802.844
2017-11-06,2768.861
2017-11-07,2800.631
2017-11-08,2829.68
2017-11-09,2813.9
2017-11-10,2841.298
2017-11-13,2852.327
2017-11-14,2853.165
2017-11-15,2856.877
2017-11-16,2834.93
2017-11-17,2819.45
2017-11-20,2810.86
2017-11-21,2815.245
2017-11-22,2822.774
2017-11-23,2836.625
2017-11-24,2890.713
2017-11-27,2856.287
2017-11-28,2862.315
2017-11-29,2882.564
2017-11-30,2896.744
2017-12-01,2863.112
2017-12-04,2891.388
2017-12-05,2851.569
2017-12-06,2818.934
2017-12-07,2828.998
2017-12-08,2819.76
2017-12-11,2854.372
2017-12-12,2816.917
2017-12-13,2790.141
2017-12-14,2812.3
2017-12-15,2758.978
2017-12-18,2863.774
2017-12-19,2881.78
2017-12-20,2895.03
2017-12-21,2935.713
2017-12-22,2931.061
2017-12-25,2931.061
2017-12-26,2938.739
2017-12-27,2921.035
2017-12-28,2936.399
2017-12-29,2921.906
2018-01-01,2921.906
2018-01-02,2949.9
2018-01-03,2973.074
2018-01-04,3072.746
2018-01-05,3064.122
2018-01-08,3047.348
2018-01-09,3042.325
2018-01-10,3121.265
2018-01-11,3156.619
2018-01-12,3175.524
2018-01-15,3201.666
2018-01-16,3177.605
2018-01-17,3188.036
2018-01-18,3203.377
2018-01-19,3210.107
2018-01-22,3257.755
2018-01-23,3259.586
2018-01-24,3284.15
2018-01-25,3304.584
2018-01-26,3298.986
2018-01-29,3255.679
2018-01-30,3227.523
2018-01-31,3213.928
2018-02-01,3211.172
2018-02-02,3148.273
2018-02-05,3134.367
2018-02-06,3020.881
2018-02-07,3101.216
2018-02-08,2967.435
2018-02-09,2912.856
2018-02-12,2991.595
2018-02-13,2995.854
2018-02-14,2998.188
2018-02-15,3023.087
2018-02-16,3008.704
2018-02-19,2991.291
2018-02-20,2970.613
2018-02-21,3014.841
2018-02-22,2996.051
2018-02-23,2948.703
2018-02-26,2967.467
2018-02-27,2982.368
2018-02-28,3046.399
2018-03-01,3007.88
2018-03-02,2981.972
2018-03-05,3029.471
2018-03-06,3054.127
2018-03-07,3041.41
2018-03-08,3035.14
2018-03-09,3051.312
2018-03-12,3053.001
2018-03-13,3026.277
2018-03-14,2991.037
2018-03-15,2989.633
2018-03-16,3003.156
2018-03-19,3036.65
2018-03-20,3043.321
2018-03-21,3048.813
2018-03-22,2993.365
2018-03-23,2972.272
2018-03-26,2996.636
2018-03-27,2996.55
2018-03-28,2997.247
2018-03-29,2963.26
2018-03-30,2963.26
2018-04-02,2965.911
2018-04-03,2936.26
2018-04-04,2943.802
2018-04-05,3009.903
2018-04-06,2993.062
2018-04-09,2938.881
2018-04-10,2995.468
2018-04-11,2962.378
2018-04-12,2995.477
2018-04-13,2997.282
2018-04-16,3023.552
2018-04-17,3013.561
2018-04-18,3042.481
2018-04-19,3065.963
2018-04-20,3052.359
2018-04-23,3059.32
2018-04-24,3096.336
2018-04-25,2998.18
2018-04-26,2995.447
2018-04-27,3024.582
2018-04-30,2994.621
2018-05-01,2971.695
2018-05-02,2947.952
2018-05-03,2956.27
2018-05-04,2893.776
2018-05-07,2921.579
2018-05-08,2886.813
2018-05-09,2935.039
2018-05-10,2940.98
2018-05-11,3000.278
2018-05-14,2992.936
2018-05-15,2972.758
2018-05-16,2908.135
2018-05-17,2917.269
2018-05-18,2890.405
2018-05-21,2885.616
2018-05-22,2904.784
2018-05-23,2869.923
2018-05-24,2824.012
2018-05-25,2754.812
2018-05-28,2766.891
2018-05-29,2717.458
2018-05-30,2758.267
2018-05-31,2772.638
2018-06-01,2775.033
2018-06-04,2741.57
2018-06-05,2659.285
2018-06-06,2770.545
2018-06-07,2853.134
2018-06-08,2840.946
2018-06-11,2864.37
2018-06-12,2843.226
2018-06-13,2812.826
2018-06-14,2789.152
2018-06-15,2759.395
2018-06-18,2739.439
2018-06-19,2675.909
2018-06-20,2618.289
2018-06-21,2640.375
2018-06-22,2685.437
2018-06-25,2602.274
2018-06-26,2593.85
2018-06-27,2627.595
2018-06-28,2582.993
2018-06-29,2602.428
2018-07-02,2548.843
2018-07-03,2579.149
2018-07-04,2591.586
2018-07-05,2635.779
2018-07-06,2654.237
2018-07-09,2662.832
2018-07-10,2684.651
2018-07-11,2601.065
2018-07-12,2622.859
2018-07-13,2602.419
2018-07-16,2605.893
2018-07-17,2594.935
2018-07-18,2610.04
2018-07-19,2585.664
2018-07-20,2613.332
2018-07-23,2611.795
2018-07-24,2656.22
2018-07-25,2635.488
2018-07-26,2680.275
2018-07-27,2716.151
2018-07-30,2708.701
2018-07-31,2727.622
2018-08-01,2703.551
2018-08-02,2641.56
2018-08-03,2666.384
2018-08-06,2648.346
2018-08-07,2677.6
2018-08-08,2652.013
2018-08-09,2581.808
2018-08-10,2508.967
2018-08-13,2481.344
2018-08-14,2455.504
2018-08-15,2442.549
2018-08-16,2411.73
2018-08-17,2405.762
2018-08-20,2375.898
2018-08-21,2420.328
2018-08-22,2464.117
2018-08-23,2444.658
2018-08-24,2493.943
2018-08-27,2513.166
2018-08-28,2533.612
2018-08-29,2530.481
2018-08-30,2511.34
2018-08-31,2492.439
2018-09-03,2503.999
2018-09-04,2473.282
2018-09-05,2446.792
2018-09-06,2416.704
2018-09-07,2405.05
2018-09-10,2401.31
2018-09-11,2398.606
2018-09-12,2434.495
2018-09-13,2467.707
2018-09-14,2472.141
2018-09-17,2456.02
2018-09-18,2462.382
2018-09-19,2508.126
2018-09-20,2553.608
2018-09-21,2548.709
2018-09-24,2602.088
2018-09-25,2624.841
2018-09-26,2633.37
2018-09-27,2621.106
2018-09-28,2590.164
2018-10-01,2625.279
2018-10-02,2608.609
2018-10-03,2616.61
2018-10-04,2629.972
2018-10-05,2605.642
2018-10-08,2585.101
2018-10-09,2595.726
2018-10-10,2551.835
2018-10-11,2499.789
2018-10-12,2490.171
2018-10-15,2544.621
2018-10-16,2546.012
2018-10-17,2553.429
2018-10-18,2521.606
2018-10-19,2478.635
2018-10-22,2445.36
2018-10-23,2363.945
2018-10-24,2240.39
2018-10-25,2245.716
2018-10-26,2243.94
2018-10-29,2269.919
2018-10-30,2288.823
2018-10-31,2361.477
2018-11-01,2375.337
2018-11-02,2399.275
2018-11-05,2409.326
2018-11-06,2388.591
2018-11-07,2417.812
2018-11-08,2438.485
2018-11-09,2360.405
2018-11-12,2280.358
2018-11-13,2245.571
2018-11-14,2266.037
2018-11-15,2286.815
2018-11-16,2300.149
2018-11-19,2281.785
2018-11-20,2236.421
2018-11-21,2291.618
2018-11-22,2255.684
2018-11-23,2192.56
2018-11-26,2189.055
2018-11-27,2166.564
2018-11-28,2187.48
2018-11-29,2230.419
2018-11-30,2204.042
2018-12-03,2245.32
2018-12-04,2197.364
2018-12-05,2153.824
2018-12-06,2072.452
2018-12-07,2103.767
2018-12-10,2021.372
2018-12-11,2023.255
2018-12-12,2063.195
2018-12-13,2045.027
2018-12-14,2050.142
2018-12-17,2015.641
2018-12-18,2023.07
2018-12-19,1973.647
2018-12-20,1909.045
2018-12-21,1875.118
2018-12-24,1875.118
2018-12-25,1875.118
2018-12-26,1874.132
2018-12-27,1859.383
2018-12-28,1904.051
2018-12-31,1903.551
2019-01-01,1903.551
2019-01-02,1906.29
2019-01-03,1929.607
2019-01-04,2006.131
2019-01-07,2043.303
2019-01-08,2025.419
2019-01-09,2064.155
2019-01-10,2046.696
2019-01-11,2009.233
