Date,SINGAPORE LARGE VALUE Large Cap
2019-08-22,1746.387
2019-08-23,1741.948
2019-08-26,1711.881
2019-08-27,1720.927
2019-08-28,1704.495
2019-08-29,1715.091
2019-08-30,1731.002
2019-09-02,1717.574
2019-09-03,1719.661
2019-09-04,1743.53
2019-09-05,1751.683
2019-09-06,1764.217
2019-09-09,1767.841
2019-09-10,1774.55
2019-09-11,1790.196
2019-09-12,1801.59
2019-09-13,1811.013
2019-09-16,1802.622
2019-09-17,1790.14
2019-09-18,1781.971
2019-09-19,1771.606
2019-09-20,1778.457
2019-09-23,1764.903
2019-09-24,1774.642
2019-09-25,1755.196
2019-09-26,1751.79
2019-09-27,1752.84
2019-09-30,1748.141
2019-10-01,1762.449
2019-10-02,1741.417
2019-10-03,1740.074
2019-10-04,1730.149
2019-10-07,1747.408
2019-10-08,1749.084
2019-10-09,1736.516
2019-10-10,1748.825
2019-10-11,1765.818
2019-10-14,1777.129
2019-10-15,1774.405
2019-10-16,1779.649
2019-10-17,1783.924
2019-10-18,1772.552
2019-10-21,1788.95
2019-10-22,1796.803
2019-10-23,1785.084
2019-10-24,1799.008
2019-10-25,1808.97
2019-10-28,1810.032
2019-10-29,1817.093
2019-10-30,1828.629
2019-10-31,1849.288
2019-11-01,1854.458
2019-11-04,1859.714
2019-11-05,1860.132
2019-11-06,1865.963
2019-11-07,1877.092
2019-11-08,1874.498
2019-11-11,1868.18
2019-11-12,1875.035
2019-11-13,1854.997
2019-11-14,1854.013
2019-11-15,1842.414
2019-11-18,1857.186
2019-11-19,1841.599
2019-11-20,1848.322
2019-11-21,1825.829
2019-11-22,1844.938
2019-11-25,1836.639
2019-11-26,1828.124
2019-11-27,1834.345
2019-11-28,1828.423
2019-11-29,1821.616
2019-12-02,1831.257
2019-12-03,1818.928
2019-12-04,1815.32
2019-12-05,1820.632
2019-12-06,1830.368
2019-12-09,1825.851
2019-12-10,1810.555
2019-12-11,1819.05
2019-12-12,1849.528
2019-12-13,1865.511
2019-12-16,1856.592
2019-12-17,1855.926
2019-12-18,1862.603
2019-12-19,1860.626
2019-12-20,1870.121
2019-12-23,1867.328
2019-12-24,1878.113
2019-12-25,1878.113
2019-12-26,1877.057
2019-12-27,1879.756
2019-12-30,1881.98
2019-12-31,1889.97
2020-01-01,1889.97
2020-01-02,1900.823
2020-01-03,1889.67
2020-01-06,1875.693
2020-01-07,1884.676
2020-01-08,1882.463
2020-01-09,1880.706
2020-01-10,1885.843
2020-01-13,1881.015
2020-01-14,1883.245
2020-01-15,1874.412
2020-01-16,1899.77
2020-01-17,1899.778
2020-01-20,1898.66
2020-01-21,1886.796
2020-01-22,1894.541
2020-01-23,1892.227
2020-01-24,1899.326
2020-01-27,1890.582
2020-01-28,1862.34
2020-01-29,1860.264
2020-01-30,1855.256
2020-01-31,1828.947
2020-02-03,1795.86
2020-02-04,1816.105
2020-02-05,1821.972
2020-02-06,1835.721
2020-02-07,1799.978
2020-02-10,1781.71
2020-02-11,1790.539
2020-02-12,1820.313
2020-02-13,1809.662
2020-02-14,1798.999
2020-02-17,1796.375
2020-02-18,1779.488
2020-02-19,1784.297
2020-02-20,1762.826
2020-02-21,1758.607
2020-02-24,1746.318
2020-02-25,1752.92
2020-02-26,1737.272
2020-02-27,1744.844
2020-02-28,1697.546
2020-03-02,1699.175
2020-03-03,1712.086
2020-03-04,1699.882
2020-03-05,1684.872
2020-03-06,1660.177
2020-03-09,1545.619
2020-03-10,1569.461
2020-03-11,1533.142
2020-03-12,1457.736
2020-03-13,1413.182
2020-03-16,1354.199
2020-03-17,1319.584
2020-03-18,1292.638
2020-03-19,1235.947
2020-03-20,1274.671
2020-03-23,1187.087
2020-03-24,1286.713
2020-03-25,1367.261
2020-03-26,1354.64
2020-03-27,1374.724
2020-03-30,1314.829
2020-03-31,1347.026
2020-04-01,1316.384
2020-04-02,1349.33
2020-04-03,1307.774
2020-04-06,1350.3
2020-04-07,1397.231
2020-04-08,1371.699
2020-04-09,1411.643
2020-04-10,1411.643
2020-04-13,1419.488
2020-04-14,1458.425
2020-04-15,1424.627
2020-04-16,1411.915
2020-04-17,1412.73
2020-04-20,1408.12
2020-04-21,1382.227
2020-04-22,1379.8
2020-04-23,1386.395
2020-04-24,1373.795
2020-04-27,1405.396
2020-04-28,1417.461
2020-04-29,1426.825
2020-04-30,1464.458
2020-05-01,1456.903
2020-05-04,1418.32
2020-05-05,1426.172
2020-05-06,1424.189
2020-05-07,1425.644
2020-05-08,1427.434
2020-05-11,1436.72
2020-05-12,1426.452
2020-05-13,1420.958
2020-05-14,1391.408
2020-05-15,1392.347
2020-05-18,1405.742
2020-05-19,1440.002
2020-05-20,1430.583
2020-05-21,1424.782
2020-05-22,1397.192
2020-05-25,1398.075
2020-05-26,1423.182
2020-05-27,1410.482
2020-05-28,1405.906
2020-05-29,1395.493
2020-06-01,1417.18
2020-06-02,1459.415
2020-06-03,1546.444
2020-06-04,1550.891
2020-06-05,1577.474
2020-06-08,1629.138
2020-06-09,1624.913
2020-06-10,1632.45
2020-06-11,1571.289
2020-06-12,1546.112
2020-06-15,1502.753
2020-06-16,1531.614
2020-06-17,1531.804
2020-06-18,1531.271
2020-06-19,1505.627
2020-06-22,1502.761
2020-06-23,1513.281
2020-06-24,1507.267
2020-06-25,1480.942
2020-06-26,1489.495
2020-06-29,1467.697
2020-06-30,1482.585
2020-07-01,1499.327
2020-07-02,1514.495
2020-07-03,1528.077
2020-07-06,1553.534
2020-07-07,1532.872
2020-07-08,1543.909
2020-07-09,1533.645
2020-07-10,1536.127
2020-07-13,1530.878
2020-07-14,1523.023
2020-07-15,1549.643
2020-07-16,1529.832
2020-07-17,1522.387
2020-07-20,1523.342
2020-07-21,1533.925
2020-07-22,1510.978
2020-07-23,1514.81
2020-07-24,1490.568
2020-07-27,1496.565
2020-07-28,1493.849
2020-07-29,1487.967
2020-07-30,1442.516
2020-07-31,1448.092
2020-08-03,1426.078
2020-08-04,1441.382
2020-08-05,1458.142
2020-08-06,1485.523
2020-08-07,1480.161
2020-08-10,1479.568
2020-08-11,1489.935
2020-08-12,1504.098
2020-08-13,1529.154
2020-08-14,1524.813
2020-08-17,1518.329
2020-08-18,1504.164
2020-08-19,1509.525
2020-08-20,1495.79
2020-08-21,1487.36
2020-08-24,1490.967
2020-08-25,1506.542
2020-08-26,1495.221
2020-08-27,1481.334
2020-08-28,1507.93
2020-08-31,1508.519
2020-09-01,1509.378
2020-09-02,1505.778
2020-09-03,1495.538
2020-09-04,1482.992
2020-09-07,1487.217
2020-09-08,1479.714
2020-09-09,1473.64
2020-09-10,1476.625
2020-09-11,1476.763
2020-09-14,1476.334
2020-09-15,1473.306
2020-09-16,1473.928
2020-09-17,1461.59
2020-09-18,1462.465
2020-09-21,1452.696
2020-09-22,1432.014
2020-09-23,1438.566
2020-09-24,1414.887
2020-09-25,1428.838
2020-09-28,1442.822
2020-09-29,1432.926
2020-09-30,1435.215
2020-10-01,1466.251
2020-10-02,1467.151
2020-10-05,1479.532
2020-10-06,1486.956
2020-10-07,1490.388
2020-10-08,1495.433
2020-10-09,1503.048
2020-10-12,1518.673
2020-10-13,1525.45
2020-10-14,1523.591
2020-10-15,1497.726
2020-10-16,1518.893
2020-10-19,1525.283
2020-10-20,1511.946
2020-10-21,1514.757
2020-10-22,1517.826
2020-10-23,1522.541
2020-10-26,1507.668
2020-10-27,1504.628
2020-10-28,1476.272
2020-10-29,1448.642
2020-10-30,1440.779
2020-11-02,1448.522
2020-11-03,1495.956
2020-11-04,1510.702
2020-11-05,1578.025
2020-11-06,1579.858
2020-11-09,1607.002
2020-11-10,1684.066
2020-11-11,1693.936
2020-11-12,1690.163
2020-11-13,1690.407
2020-11-16,1715.016
2020-11-17,1743.605
2020-11-18,1752.958
2020-11-19,1736.124
2020-11-20,1758.1
2020-11-23,1786.635
2020-11-24,1825.308
2020-11-25,1818.341
2020-11-26,1810.789
2020-11-27,1822.335
2020-11-30,1795.182
2020-12-01,1785.568
2020-12-02,1786.259
2020-12-03,1804.619
2020-12-04,1810.737
2020-12-07,1800.964
2020-12-08,1797.542
2020-12-09,1809.132
2020-12-10,1793.807
2020-12-11,1780.984
2020-12-14,1808.184
2020-12-15,1810.718
2020-12-16,1829.625
2020-12-17,1814.57
2020-12-18,1803.087
2020-12-21,1792.903
2020-12-22,1785.735
2020-12-23,1790.227
2020-12-24,1800.456
2020-12-25,1800.456
2020-12-28,1800.033
2020-12-29,1801.433
2020-12-30,1821.479
2020-12-31,1805.357
2021-01-01,1805.357
2021-01-04,1814.389
2021-01-05,1811.213
2021-01-06,1806.796
2021-01-07,1852.93
2021-01-08,1926.191
2021-01-11,1901.126
2021-01-12,1886.213
2021-01-13,1902.863
2021-01-14,1922.341
2021-01-15,1910.153
2021-01-18,1892.463
2021-01-19,1897.833
2021-01-20,1906.157
2021-01-21,1925.655
2021-01-22,1900.928
2021-01-25,1887.72
2021-01-26,1868.804
2021-01-27,1877.772
2021-01-28,1852.616
2021-01-29,1848.142
2021-02-01,1841.188
2021-02-02,1843.469
2021-02-03,1847.118
2021-02-04,1823.335
2021-02-05,1834.622
2021-02-08,1860.054
2021-02-09,1879.014
2021-02-10,1887.707
2021-02-11,1887.996
2021-02-12,1887.284
2021-02-15,1898.996
2021-02-16,1902.427
2021-02-17,1892.001
2021-02-18,1885.224
2021-02-19,1873.184
2021-02-22,1883.846
2021-02-23,1887.857
2021-02-24,1915.45
2021-02-25,1952.074
2021-02-26,1928.05
2021-03-01,1948.001
2021-03-02,1938.226
2021-03-03,1961.579
2021-03-04,1973.525
2021-03-05,1966.114
2021-03-08,1970.822
2021-03-09,1996.347
2021-03-10,1979.227
2021-03-11,1988.335
2021-03-12,1984.656
2021-03-15,1983.714
2021-03-16,1975.289
2021-03-17,1975.001
2021-03-18,1988.572
2021-03-19,1987.191
2021-03-22,1977.001
2021-03-23,1979.028
2021-03-24,1976.107
2021-03-25,1982.146
2021-03-26,2008.751
2021-03-29,2012.681
2021-03-30,2020.948
2021-03-31,2012.092
2021-04-01,2011.157
2021-04-02,2011.157
2021-04-05,2029.617
2021-04-06,2042.094
2021-04-07,2034.996
2021-04-08,2024.293
2021-04-09,2023.524
2021-04-12,2023.03
2021-04-13,2020.121
2021-04-14,2027.396
2021-04-15,2038.379
2021-04-16,2070.542
2021-04-19,2087.994
2021-04-20,2076.058
2021-04-21,2050.265
2021-04-22,2076.109
2021-04-23,2082.718
2021-04-26,2096.983
2021-04-27,2097.267
2021-04-28,2108.814
2021-04-29,2101.365
2021-04-30,2097.587
2021-05-03,2084.901
2021-05-04,2076.083
2021-05-05,2065.774
2021-05-06,2093.735
2021-05-07,2132.775
2021-05-10,2133.579
2021-05-11,2097.763
2021-05-12,2073.81
2021-05-13,2072.411
2021-05-14,2013.206
2021-05-17,2027.328
2021-05-18,2079.761
2021-05-19,2050.025
2021-05-20,2052.251
2021-05-21,2058.844
2021-05-24,2075.4
2021-05-25,2102.571
2021-05-26,2105.031
2021-05-27,2120.768
2021-05-28,2134.536
2021-05-31,2118.982
2021-06-01,2145.156
2021-06-02,2117.837
2021-06-03,2113.539
2021-06-04,2110.344
2021-06-07,2124.754
2021-06-08,2123.536
2021-06-09,2102.65
2021-06-10,2105.229
2021-06-11,2098.092
2021-06-14,2086.349
2021-06-15,2100.24
2021-06-16,2083.238
2021-06-17,2051.329
2021-06-18,2035.162
2021-06-21,2014.794
2021-06-22,2007.612
2021-06-23,2011.632
2021-06-24,2013.053
2021-06-25,2019.139
2021-06-28,2024.256
2021-06-29,1989.272
2021-06-30,2025.72
2021-07-01,2013.63
2021-07-02,2011.629
2021-07-05,2022.011
2021-07-06,2059.271
2021-07-07,2013.288
2021-07-08,1983.33
2021-07-09,2005.155
2021-07-12,2023.751
2021-07-13,2040.686
2021-07-14,2035.728
2021-07-15,2021.964
2021-07-16,2022.522
2021-07-19,1979.818
2021-07-20,1972.727
2021-07-21,1977.59
2021-07-22,2016.27
2021-07-23,2014.796
2021-07-26,2002.882
2021-07-27,2005.713
2021-07-28,2008.095
2021-07-29,2054.892
2021-07-30,2049.987
2021-08-02,2050.329
2021-08-03,2035.5
2021-08-04,2071.6
2021-08-05,2076.699
2021-08-06,2072.613
2021-08-09,2069.483
2021-08-10,2085.61
2021-08-11,2068.444
2021-08-12,2073.966
2021-08-13,2077.763
2021-08-16,2072.892
2021-08-17,2041.859
2021-08-18,2049.54
2021-08-19,2018.314
2021-08-20,2028.328
2021-08-23,2031.844
2021-08-24,2048.495
2021-08-25,2043.514
2021-08-26,2044.023
2021-08-27,2034.993
2021-08-30,2049.596
2021-08-31,2018.252
2021-09-01,2041.06
2021-09-02,2042.457
2021-09-03,2047.686
2021-09-06,2059.68
2021-09-07,2054.73
2021-09-08,2028.963
2021-09-09,2038.994
2021-09-10,2069.664
2021-09-13,2049.015
2021-09-14,2059.685
2021-09-15,2047.336
2021-09-16,2041.229
2021-09-17,2050.112
2021-09-20,2027.081
2021-09-21,2034.474
2021-09-22,2019.119
2021-09-23,2036.392
2021-09-24,2019.48
2021-09-27,2052.159
2021-09-28,2028.197
2021-09-29,2017.782
2021-09-30,2031.872
2021-10-01,2012.715
2021-10-04,2043.852
2021-10-05,2030.658
2021-10-06,2036.749
2021-10-07,2048.646
2021-10-08,2063.616
2021-10-11,2063.856
2021-10-12,2052.196
2021-10-13,2095.101
2021-10-14,2104.862
2021-10-15,2109.827
2021-10-18,2112.228
2021-10-19,2131.258
2021-10-20,2133.937
2021-10-21,2123.934
2021-10-22,2134.077
2021-10-25,2130.73
2021-10-26,2125.27
2021-10-27,2128.374
2021-10-28,2119.487
2021-10-29,2102.331
2021-11-01,2121.671
2021-11-02,2133.33
2021-11-03,2117.196
2021-11-04,2115.551
2021-11-05,2143.998
2021-11-08,2167.387
2021-11-09,2153.62
2021-11-10,2135.668
2021-11-11,2139.599
2021-11-12,2130.848
2021-11-15,2140.84
2021-11-16,2128.571
2021-11-17,2115.548
2021-11-18,2116.514
2021-11-19,2108.963
2021-11-22,2109.301
2021-11-23,2095.815
2021-11-24,2088.065
2021-11-25,2086.785
2021-11-26,2048.967
2021-11-29,2012.703
2021-11-30,1945.017
2021-12-01,2017.573
2021-12-02,2015.554
2021-12-03,2011.008
2021-12-06,2034.362
2021-12-07,2051.36
2021-12-08,2056.624
2021-12-09,2052.493
2021-12-10,2050.151
2021-12-13,2032.897
2021-12-14,2034.741
2021-12-15,2034.879
2021-12-16,2064.878
2021-12-17,2060.138
2021-12-20,2032.746
2021-12-21,2036.165
2021-12-22,2046.943
2021-12-23,2060.313
2021-12-24,2075.221
2021-12-27,2065.289
2021-12-28,2084.626
2021-12-29,2098.259
2021-12-30,2088.844
2021-12-31,2093.478
2022-01-03,2090.246
2022-01-04,2139.096
2022-01-05,2124.409
2022-01-06,2136.81
2022-01-07,2181.861
2022-01-10,2227.932
2022-01-11,2245.924
2022-01-12,2263.388
2022-01-13,2260.968
2022-01-14,2290.826
2022-01-17,2293.467
2022-01-18,2281.904
2022-01-19,2285.645
2022-01-20,2309.656
2022-01-21,2302.429
2022-01-24,2286.267
2022-01-25,2262.371
2022-01-26,2285.922
2022-01-27,2273.95
2022-01-28,2258.824
2022-01-31,2275.653
2022-02-01,2279.784
2022-02-02,2283.082
2022-02-03,2348.158
2022-02-04,2356.863
2022-02-07,2396.366
2022-02-08,2423.805
2022-02-09,2447.085
2022-02-10,2441.224
2022-02-11,2450.914
2022-02-14,2448.761
2022-02-15,2445.505
2022-02-16,2459.751
2022-02-17,2459.946
2022-02-18,2438.999
2022-02-21,2444.656
2022-02-22,2416.217
2022-02-23,2393.338
2022-02-24,2255.467
2022-02-25,2261.685
2022-02-28,2203.795
2022-03-01,2230.964
2022-03-02,2188.152
2022-03-03,2196.945
2022-03-04,2172.139
2022-03-07,2142.449
2022-03-08,2091.523
2022-03-09,2160.919
2022-03-10,2197.321
2022-03-11,2204.521
2022-03-14,2192.447
2022-03-15,2215.421
2022-03-16,2282.371
2022-03-17,2317.11
2022-03-18,2308.624
2022-03-21,2331.877
2022-03-22,2326.703
2022-03-23,2327.757
2022-03-24,2346.521
2022-03-25,2347.94
2022-03-28,2364.376
2022-03-29,2361.604
2022-03-30,2378.079
2022-03-31,2354.27
2022-04-01,2342.182
2022-04-04,2334.186
2022-04-05,2350.972
2022-04-06,2334.385
2022-04-07,2316.932
2022-04-08,2294.813
2022-04-11,2277.647
2022-04-12,2248.797
2022-04-13,2250.101
2022-04-14,2251.472
2022-04-15,2251.472
2022-04-18,2217.943
2022-04-19,2208.471
2022-04-20,2249.085
2022-04-21,2256.382
2022-04-22,2246.413
2022-04-25,2214.986
2022-04-26,2196.701
2022-04-27,2185.665
2022-04-28,2185.072
2022-04-29,2234.216
2022-05-02,2224.71
2022-05-03,2229.695
2022-05-04,2237.652
2022-05-05,2215.461
2022-05-06,2189.202
2022-05-09,2160.094
2022-05-10,2129.323
2022-05-11,2128.97
2022-05-12,2080.541
2022-05-13,2098.201
2022-05-16,2098.05
2022-05-17,2111.603
2022-05-18,2126.299
2022-05-19,2108.065
2022-05-20,2148.758
2022-05-23,2138.25
2022-05-24,2127.287
2022-05-25,2109.541
2022-05-26,2137.287
2022-05-27,2154.597
2022-05-30,2161.812
2022-05-31,2160.258
2022-06-01,2160.889
2022-06-02,2149.37
2022-06-03,2148.105
2022-06-06,2140.237
2022-06-07,2143.006
2022-06-08,2131.068
2022-06-09,2105.479
2022-06-10,2071.823
2022-06-13,2037.691
2022-06-14,2030.377
2022-06-15,2033.37
2022-06-16,2043.132
2022-06-17,2028.072
2022-06-20,2031.549
2022-06-21,2050.539
2022-06-22,2027.537
2022-06-23,2017.891
2022-06-24,2019.706
2022-06-27,2043.291
2022-06-28,2042.216
2022-06-29,2035.516
2022-06-30,2011.978
2022-07-01,1991.614
2022-07-04,2022.662
2022-07-05,2001.834
2022-07-06,1996.021
2022-07-07,2016.444
2022-07-08,2019.765
2022-07-11,2010.85
2022-07-12,2030.203
2022-07-13,2008.181
2022-07-14,1977.892
2022-07-15,1983.645
2022-07-18,2013.021
2022-07-19,2015.632
2022-07-20,2065.532
2022-07-21,2042.018
2022-07-22,2075.902
2022-07-25,2077.399
2022-07-26,2089.03
2022-07-27,2100.926
2022-07-28,2126.494
2022-07-29,2101.309
2022-08-01,2129.571
2022-08-02,2126.291
2022-08-03,2149.052
2022-08-04,2177.112
2022-08-05,2188.456
2022-08-08,2187.428
2022-08-09,2186.317
2022-08-10,2220.162
2022-08-11,2237.972
2022-08-12,2225.47
2022-08-15,2214.364
2022-08-16,2193.024
2022-08-17,2195.723
2022-08-18,2209.597
2022-08-19,2171.511
2022-08-22,2181.495
2022-08-23,2186.616
2022-08-24,2175.212
2022-08-25,2194.335
2022-08-26,2190.17
2022-08-29,2158.75
2022-08-30,2174.264
2022-08-31,2172.329
2022-09-01,2159.422
2022-09-02,2149.707
2022-09-05,2149.153
2022-09-06,2144.03
2022-09-07,2131.804
2022-09-08,2150.562
2022-09-09,2183.794
2022-09-12,2200.172
2022-09-13,2194.271
2022-09-14,2178.705
2022-09-15,2183.233
2022-09-16,2187.234
2022-09-19,2178.05
2022-09-20,2187.662
2022-09-21,2179.653
2022-09-22,2168.907
2022-09-23,2128.898
2022-09-26,2097.619
2022-09-27,2081.509
2022-09-28,2050.59
2022-09-29,2062.423
2022-09-30,2081.271
2022-10-03,2071.448
2022-10-04,2098.042
2022-10-05,2103.603
2022-10-06,2109.125
2022-10-07,2100.64
2022-10-10,2063.152
2022-10-11,2066.068
2022-10-12,2063.609
2022-10-13,2035.761
2022-10-14,2063.313
2022-10-17,2040.964
2022-10-18,2054.967
2022-10-19,2063.124
2022-10-20,2066.357
2022-10-21,2039.287
2022-10-24,2042.657
2022-10-25,2070.652
2022-10-26,2092.486
2022-10-27,2096.246
2022-10-28,2139.733
2022-10-31,2176.324
2022-11-01,2190.588
2022-11-02,2191.319
2022-11-03,2158.191
2022-11-04,2200.657
2022-11-07,2214.657
2022-11-08,2232.538
2022-11-09,2241.831
2022-11-10,2263.915
2022-11-11,2307.004
2022-11-14,2323.994
2022-11-15,2349.6
2022-11-16,2338.947
2022-11-17,2346.415
2022-11-18,2361.558
2022-11-21,2326.924
2022-11-22,2338.45
2022-11-23,2334.794
2022-11-24,2329.397
2022-11-25,2314.94
2022-11-28,2314.611
2022-11-29,2343.134
2022-11-30,2366.575
2022-12-01,2385.493
2022-12-02,2363.129
2022-12-05,2367.208
2022-12-06,2351.962
2022-12-07,2342.901
2022-12-08,2357.147
2022-12-09,2373.823
2022-12-12,2373.559
2022-12-13,2403.557
2022-12-14,2391.636
2022-12-15,2362.148
2022-12-16,2338.929
2022-12-19,2354.415
2022-12-20,2372.625
2022-12-21,2366.87
2022-12-22,2378.565
2022-12-23,2377.858
2022-12-26,2377.858
2022-12-27,2383.996
2022-12-28,2384.505
2022-12-29,2370.515
2022-12-30,2372.734
2023-01-02,2372.734
2023-01-03,2369.087
2023-01-04,2366.724
2023-01-05,2389.062
2023-01-06,2403.247
2023-01-09,2436.254
2023-01-10,2391.865
2023-01-11,2402.217
2023-01-12,2400.71
2023-01-13,2439.621
2023-01-16,2409.763
2023-01-17,2403.259
2023-01-18,2409.064
2023-01-19,2380.042
2023-01-20,2398.089
2023-01-23,2400.179
2023-01-24,2398.452
2023-01-25,2446.629
2023-01-26,2466.942
2023-01-27,2475.221
2023-01-30,2466.659
2023-01-31,2451.104
2023-02-01,2460.479
2023-02-02,2455.263
2023-02-03,2458.587
2023-02-06,2447.625
2023-02-07,2454.656
2023-02-08,2479.112
2023-02-09,2463.576
2023-02-10,2458.908
2023-02-13,2437.132
2023-02-14,2434.263
2023-02-15,2387.313
2023-02-16,2434.436
2023-02-17,2451.6
2023-02-20,2439.677
2023-02-21,2432.015
2023-02-22,2427.157
2023-02-23,2354.026
2023-02-24,2352.226
2023-02-27,2355.604
2023-02-28,2356.855
2023-03-01,2353.805
2023-03-02,2326.948
2023-03-03,2327.945
2023-03-06,2334.671
2023-03-07,2336.16
2023-03-08,2327.354
2023-03-09,2319.103
2023-03-10,2289.723
2023-03-13,2260.718
2023-03-14,2247.901
2023-03-15,2267.906
2023-03-16,2260.973
2023-03-17,2301.081
2023-03-20,2276.239
2023-03-21,2302.005
2023-03-22,2353.381
2023-03-23,2363.899
2023-03-24,2348.557
2023-03-27,2360.831
2023-03-28,2391.431
2023-03-29,2394.86
2023-03-30,2380.755
2023-03-31,2375.31
2023-04-03,2386.644
2023-04-04,2419.93
2023-04-05,2420.769
2023-04-06,2407.369
2023-04-07,2407.369
2023-04-10,2404.677
2023-04-11,2415.377
2023-04-12,2415.005
2023-04-13,2430.938
2023-04-14,2423.503
2023-04-17,2417.885
2023-04-18,2408.416
2023-04-19,2423.408
2023-04-20,2408.583
2023-04-21,2401.165
2023-04-24,2402.506
2023-04-25,2364.142
2023-04-26,2370.237
2023-04-27,2359.121
2023-04-28,2359.724
2023-05-01,2358.133
2023-05-02,2366.168
2023-05-03,2362.481
2023-05-04,2372.396
2023-05-05,2374.555
2023-05-08,2391.111
2023-05-09,2380.612
2023-05-10,2384.053
2023-05-11,2372.509
2023-05-12,2349.879
2023-05-15,2356.185
2023-05-16,2352.441
2023-05-17,2316.819
2023-05-18,2316.92
2023-05-19,2336.427
2023-05-22,2337.927
2023-05-23,2337.515
2023-05-24,2327.116
2023-05-25,2329.791
2023-05-26,2326.685
2023-05-29,2322.801
2023-05-30,2325.057
2023-05-31,2317.587
2023-06-01,2328.132
2023-06-02,2329.686
2023-06-05,2348.066
2023-06-06,2357.166
2023-06-07,2351.831
2023-06-08,2374.266
2023-06-09,2366.643
2023-06-12,2372.273
2023-06-13,2364.789
2023-06-14,2383.0
2023-06-15,2382.114
2023-06-16,2398.515
2023-06-19,2383.607
2023-06-20,2376.125
2023-06-21,2382.225
2023-06-22,2383.492
2023-06-23,2351.178
2023-06-26,2345.893
2023-06-27,2344.258
2023-06-28,2338.41
2023-06-29,2335.735
2023-06-30,2345.476
2023-07-03,2352.885
2023-07-04,2350.806
2023-07-05,2327.604
2023-07-06,2294.641
2023-07-07,2302.808
2023-07-10,2311.468
2023-07-11,2321.906
2023-07-12,2346.827
2023-07-13,2408.712
2023-07-14,2418.548
2023-07-17,2426.736
2023-07-18,2432.436
2023-07-19,2465.181
2023-07-20,2452.062
2023-07-21,2454.013
2023-07-24,2437.643
2023-07-25,2456.39
2023-07-26,2484.226
2023-07-27,2515.531
2023-07-28,2558.511
2023-07-31,2576.961
2023-08-01,2566.806
2023-08-02,2525.551
2023-08-03,2513.233
2023-08-04,2519.226
2023-08-07,2525.136
2023-08-08,2520.316
2023-08-09,2526.495
2023-08-10,2533.384
2023-08-11,2506.44
2023-08-14,2478.495
2023-08-15,2462.559
2023-08-16,2435.046
2023-08-17,2417.56
2023-08-18,2414.78
2023-08-21,2399.026
2023-08-22,2407.419
2023-08-23,2428.176
2023-08-24,2424.945
2023-08-25,2424.748
2023-08-28,2449.181
2023-08-29,2469.932
2023-08-30,2464.03
2023-08-31,2478.842
2023-09-01,2473.897
2023-09-04,2481.747
2023-09-05,2458.365
2023-09-06,2457.629
2023-09-07,2458.847
2023-09-08,2434.308
2023-09-11,2459.017
2023-09-12,2446.684
2023-09-13,2470.106
2023-09-14,2498.227
2023-09-15,2521.003
2023-09-18,2502.102
2023-09-19,2474.99
2023-09-20,2477.622
2023-09-21,2434.133
2023-09-22,2447.994
2023-09-25,2460.004
2023-09-26,2463.679
2023-09-27,2449.809
2023-09-28,2464.629
2023-09-29,2477.438
2023-10-02,2456.17
2023-10-03,2451.262
2023-10-04,2426.051
2023-10-05,2445.339
2023-10-06,2469.178
2023-10-09,2466.345
2023-10-10,2498.045
2023-10-11,2497.408
2023-10-12,2500.495
2023-10-13,2471.884
2023-10-16,2461.202
2023-10-17,2472.81
2023-10-18,2450.719
2023-10-19,2429.176
2023-10-20,2421.967
2023-10-23,2413.712
2023-10-24,2428.189
2023-10-25,2429.194
2023-10-26,2419.583
2023-10-27,2411.375
2023-10-30,2413.88
2023-10-31,2398.332
2023-11-01,2408.255
2023-11-02,2405.278
2023-11-03,2479.255
2023-11-06,2514.775
2023-11-07,2502.408
2023-11-08,2470.71
2023-11-09,2478.382
2023-11-10,2452.349
2023-11-13,2453.341
2023-11-14,2462.843
2023-11-15,2463.091
2023-11-16,2481.407
2023-11-17,2485.321
2023-11-20,2476.923
2023-11-21,2454.857
2023-11-22,2462.967
2023-11-23,2461.326
2023-11-24,2451.525
2023-11-27,2448.156
2023-11-28,2452.0
2023-11-29,2464.355
2023-11-30,2445.177
2023-12-01,2452.93
2023-12-04,2447.204
2023-12-05,2438.801
2023-12-06,2441.704
2023-12-07,2428.439
2023-12-08,2459.912
2023-12-11,2428.371
2023-12-12,2434.619
2023-12-13,2439.591
2023-12-14,2464.241
2023-12-15,2447.409
2023-12-18,2455.87
2023-12-19,2457.925
2023-12-20,2447.18
2023-12-21,2445.158
2023-12-22,2482.538
2023-12-25,2482.538
2023-12-26,2483.119
2023-12-27,2512.18
2023-12-28,2553.279
2023-12-29,2562.347
2024-01-01,2562.347
2024-01-02,2540.472
2024-01-03,2511.449
2024-01-04,2500.59
2024-01-05,2522.938
2024-01-08,2519.339
2024-01-09,2525.077
2024-01-10,2506.6
2024-01-11,2514.065
2024-01-12,2515.271
2024-01-15,2519.803
2024-01-16,2487.685
2024-01-17,2450.221
2024-01-18,2458.203
2024-01-19,2476.547
2024-01-22,2478.271
2024-01-23,2476.585
2024-01-24,2481.265
2024-01-25,2485.635
2024-01-26,2509.411
2024-01-29,2491.864
2024-01-30,2482.646
2024-01-31,2500.374
2024-02-01,2489.308
2024-02-02,2511.201
2024-02-05,2467.802
2024-02-06,2465.453
