Date,SINGAPORE Standard (Large+Mid Cap)
2009-12-01,8703.679
2009-12-02,8796.994
2009-12-03,8844.47
2009-12-04,8734.793
2009-12-07,8728.99
2009-12-08,8740.043
2009-12-09,8737.185
2009-12-10,8691.842
2009-12-11,8731.401
2009-12-14,8723.949
2009-12-15,8711.669
2009-12-16,8780.447
2009-12-17,8703.177
2009-12-18,8694.976
2009-12-21,8617.254
2009-12-22,8726.416
2009-12-23,8763.443
2009-12-24,8779.883
2009-12-25,8779.883
2009-12-28,8839.541
2009-12-29,8914.784
2009-12-30,8934.186
2009-12-31,8993.976
2010-01-01,8993.976
2010-01-04,9020.886
2010-01-05,9113.996
2010-01-06,9137.351
2010-01-07,9065.703
2010-01-08,9087.743
2010-01-11,9177.697
2010-01-12,9104.522
2010-01-13,9014.002
2010-01-14,9090.727
2010-01-15,9051.991
2010-01-18,9073.989
2010-01-19,9063.123
2010-01-20,8941.14
2010-01-21,8799.313
2010-01-22,8710.921
2010-01-25,8705.795
2010-01-26,8429.361
2010-01-27,8308.938
2010-01-28,8497.475
2010-01-29,8454.671
2010-02-01,8399.969
2010-02-02,8358.897
2010-02-03,8498.975
2010-02-04,8372.434
2010-02-05,8179.505
2010-02-08,8232.485
2010-02-09,8408.04
2010-02-10,8363.349
2010-02-11,8449.958
2010-02-12,8453.82
2010-02-15,8465.794
2010-02-16,8503.732
2010-02-17,8591.957
2010-02-18,8501.3
2010-02-19,8436.088
2010-02-22,8475.14
2010-02-23,8566.302
2010-02-24,8525.245
2010-02-25,8477.311
2010-02-26,8522.097
2010-03-01,8566.37
2010-03-02,8563.165
2010-03-03,8603.369
2010-03-04,8562.367
2010-03-05,8636.858
2010-03-08,8745.063
2010-03-09,8732.589
2010-03-10,8814.204
2010-03-11,8850.929
2010-03-12,8890.72
2010-03-15,8824.624
2010-03-16,8931.337
2010-03-17,9040.105
2010-03-18,9004.206
2010-03-19,8966.486
2010-03-22,8851.695
2010-03-23,8938.692
2010-03-24,8843.871
2010-03-25,8841.613
2010-03-26,8912.964
2010-03-29,9031.612
2010-03-30,9051.109
2010-03-31,8880.742
2010-04-01,9057.921
2010-04-02,9057.921
2010-04-05,9132.683
2010-04-06,9139.839
2010-04-07,9172.925
2010-04-08,9119.968
2010-04-09,9184.437
2010-04-12,9223.007
2010-04-13,9173.388
2010-04-14,9491.754
2010-04-15,9484.2
2010-04-16,9463.404
2010-04-19,9273.596
2010-04-20,9375.521
2010-04-21,9361.86
2010-04-22,9388.577
2010-04-23,9437.972
2010-04-26,9516.064
2010-04-27,9474.03
2010-04-28,9236.012
2010-04-29,9363.739
2010-04-30,9394.116
2010-05-03,9269.099
2010-05-04,9076.628
2010-05-05,8869.147
2010-05-06,8827.116
2010-05-07,8745.0
2010-05-10,9078.192
2010-05-11,8956.945
2010-05-12,9083.038
2010-05-13,9042.913
2010-05-14,8966.896
2010-05-17,8870.145
2010-05-18,8931.801
2010-05-19,8656.186
2010-05-20,8520.322
2010-05-21,8383.295
2010-05-24,8460.785
2010-05-25,8133.109
2010-05-26,8340.065
2010-05-27,8485.455
2010-05-28,8502.388
2010-05-31,8560.441
2010-06-01,8340.884
2010-06-02,8384.208
2010-06-03,8639.792
2010-06-04,8633.536
2010-06-07,8390.328
2010-06-08,8385.269
2010-06-09,8402.213
2010-06-10,8556.837
2010-06-11,8637.845
2010-06-14,8769.492
2010-06-15,8770.709
2010-06-16,8883.949
2010-06-17,8890.599
2010-06-18,8945.52
2010-06-21,9164.399
2010-06-22,9056.694
2010-06-23,8989.64
2010-06-24,8886.918
2010-06-25,8929.922
2010-06-28,9050.105
2010-06-29,8834.272
2010-06-30,8882.455
2010-07-01,8825.911
2010-07-02,8931.348
2010-07-05,8913.971
2010-07-06,9030.909
2010-07-07,8936.564
2010-07-08,9091.462
2010-07-09,9176.685
2010-07-12,9192.917
2010-07-13,9254.6
2010-07-14,9353.607
2010-07-15,9310.929
2010-07-16,9353.147
2010-07-19,9275.085
2010-07-20,9328.905
2010-07-21,9240.13
2010-07-22,9310.183
2010-07-23,9375.529
2010-07-26,9443.358
2010-07-27,9516.15
2010-07-28,9518.465
2010-07-29,9583.759
2010-07-30,9587.557
2010-08-02,9760.229
2010-08-03,9736.139
2010-08-04,9693.354
2010-08-05,9685.522
2010-08-06,9700.946
2010-08-09,9699.867
2010-08-10,9587.97
2010-08-11,9405.27
2010-08-12,9342.028
2010-08-13,9425.448
2010-08-16,9410.342
2010-08-17,9415.256
2010-08-18,9427.375
2010-08-19,9480.414
2010-08-20,9409.693
2010-08-23,9382.567
2010-08-24,9338.027
2010-08-25,9371.533
2010-08-26,9413.824
2010-08-27,9454.459
2010-08-30,9535.16
2010-08-31,9518.653
2010-09-01,9711.136
2010-09-02,9713.131
2010-09-03,9778.43
2010-09-06,9881.743
2010-09-07,9867.358
2010-09-08,9853.714
2010-09-09,9886.293
2010-09-10,9892.194
2010-09-13,10049.199
2010-09-14,9999.283
2010-09-15,10041.569
2010-09-16,10042.893
2010-09-17,10068.056
2010-09-20,10075.753
2010-09-21,10128.557
2010-09-22,10174.685
2010-09-23,10150.017
2010-09-24,10231.819
2010-09-27,10291.371
2010-09-28,10251.323
2010-09-29,10332.888
2010-09-30,10289.523
2010-10-01,10421.136
2010-10-04,10476.21
2010-10-05,10532.937
2010-10-06,10631.534
2010-10-07,10560.617
2010-10-08,10523.115
2010-10-11,10552.562
2010-10-12,10492.535
2010-10-13,10744.457
2010-10-14,10765.951
2010-10-15,10827.08
2010-10-18,10749.631
2010-10-19,10695.4
2010-10-20,10708.269
2010-10-21,10730.786
2010-10-22,10719.212
2010-10-25,10842.204
2010-10-26,10701.192
2010-10-27,10499.119
2010-10-28,10586.386
2010-10-29,10632.656
2010-11-01,10805.229
2010-11-02,10880.607
2010-11-03,10916.792
2010-11-04,11054.819
2010-11-05,11022.162
2010-11-08,11202.473
2010-11-09,11311.628
2010-11-10,11150.246
2010-11-11,11203.179
2010-11-12,10942.31
2010-11-15,10844.964
2010-11-16,10762.075
2010-11-17,10769.513
2010-11-18,10842.709
2010-11-19,10779.261
2010-11-22,10784.913
2010-11-23,10435.197
2010-11-24,10487.492
2010-11-25,10585.838
2010-11-26,10462.42
2010-11-29,10457.458
2010-11-30,10457.852
2010-12-01,10653.16
2010-12-02,10711.441
2010-12-03,10694.765
2010-12-06,10683.203
2010-12-07,10745.529
2010-12-08,10667.589
2010-12-09,10737.767
2010-12-10,10695.85
2010-12-13,10719.281
2010-12-14,10746.334
2010-12-15,10542.297
2010-12-16,10484.284
2010-12-17,10544.412
2010-12-20,10456.215
2010-12-21,10550.803
2010-12-22,10590.528
2010-12-23,10565.863
2010-12-24,10633.87
2010-12-27,10689.337
2010-12-28,10819.044
2010-12-29,10937.079
2010-12-30,11001.151
2010-12-31,10987.353
2011-01-03,11096.012
2011-01-04,11063.908
2011-01-05,11049.165
2011-01-06,11145.588
2011-01-07,11134.256
2011-01-10,10969.089
2011-01-11,11044.782
2011-01-12,11135.379
2011-01-13,11190.931
2011-01-14,11105.808
2011-01-17,11071.375
2011-01-18,11166.698
2011-01-19,11188.012
2011-01-20,10972.475
2011-01-21,10984.305
2011-01-24,10991.087
2011-01-25,10975.014
2011-01-26,11152.417
2011-01-27,11145.237
2011-01-28,11114.0
2011-01-31,10964.965
2011-02-01,11028.939
2011-02-02,11153.483
2011-02-03,11122.445
2011-02-04,11128.552
2011-02-07,11089.238
2011-02-08,11090.476
2011-02-09,10942.664
2011-02-10,10734.469
2011-02-11,10613.242
2011-02-14,10698.395
2011-02-15,10651.109
2011-02-16,10700.814
2011-02-17,10684.28
2011-02-18,10708.084
2011-02-21,10608.729
2011-02-22,10418.77
2011-02-23,10385.68
2011-02-24,10281.346
2011-02-25,10496.249
2011-02-28,10415.557
2011-03-01,10633.515
2011-03-02,10485.103
2011-03-03,10518.281
2011-03-04,10596.094
2011-03-07,10640.988
2011-03-08,10771.7
2011-03-09,10756.963
2011-03-10,10647.437
2011-03-11,10544.682
2011-03-14,10541.289
2011-03-15,10133.986
2011-03-16,10212.607
2011-03-17,10124.574
2011-03-18,10142.137
2011-03-21,10389.145
2011-03-22,10505.052
2011-03-23,10553.25
2011-03-24,10669.209
2011-03-25,10752.714
2011-03-28,10709.263
2011-03-29,10719.099
2011-03-30,10865.314
2011-03-31,10918.569
2011-04-01,10962.634
2011-04-04,11055.764
2011-04-05,11037.522
2011-04-06,11131.954
2011-04-07,11143.014
2011-04-08,11247.693
2011-04-11,11151.665
2011-04-12,11041.502
2011-04-13,11181.872
2011-04-14,11209.84
2011-04-15,11217.07
2011-04-18,11120.224
2011-04-19,11127.796
2011-04-20,11324.799
2011-04-21,11468.699
2011-04-22,11468.699
2011-04-25,11440.079
2011-04-26,11449.305
2011-04-27,11472.455
2011-04-28,11521.737
2011-04-29,11536.344
2011-05-02,11537.266
2011-05-03,11375.493
2011-05-04,11203.613
2011-05-05,11121.69
2011-05-06,11136.996
2011-05-09,11241.081
2011-05-10,11340.907
2011-05-11,11410.749
2011-05-12,11150.966
2011-05-13,11289.562
2011-05-16,11144.226
2011-05-17,11129.857
2011-05-18,11248.446
2011-05-19,11339.926
2011-05-20,11306.049
2011-05-23,10972.71
2011-05-24,11029.959
2011-05-25,11028.964
2011-05-26,11070.905
2011-05-27,11210.76
2011-05-30,11232.147
2011-05-31,11317.503
2011-06-01,11351.146
2011-06-02,11278.409
2011-06-03,11279.58
2011-06-06,11152.091
2011-06-07,11199.954
2011-06-08,11109.888
2011-06-09,11084.265
2011-06-10,10967.945
2011-06-13,10862.221
2011-06-14,10926.334
2011-06-15,10856.399
2011-06-16,10645.456
2011-06-17,10639.947
2011-06-20,10657.376
2011-06-21,10848.214
2011-06-22,10810.713
2011-06-23,10761.338
2011-06-24,10868.462
2011-06-27,10750.616
2011-06-28,10781.953
2011-06-29,10952.817
2011-06-30,11140.877
2011-07-01,11215.061
2011-07-04,11309.772
2011-07-05,11213.665
2011-07-06,11128.309
2011-07-07,11240.44
2011-07-08,11343.059
2011-07-11,11176.74
2011-07-12,11029.505
2011-07-13,11171.105
2011-07-14,11162.623
2011-07-15,11144.469
2011-07-18,11085.748
2011-07-19,11190.781
2011-07-20,11325.947
2011-07-21,11422.719
2011-07-22,11573.164
2011-07-25,11542.229
2011-07-26,11643.496
2011-07-27,11704.442
2011-07-28,11669.331
2011-07-29,11672.273
2011-08-01,11779.232
2011-08-02,11629.743
2011-08-03,11432.134
2011-08-04,11249.699
2011-08-05,10846.008
2011-08-08,10477.234
2011-08-09,10491.996
2011-08-10,10223.673
2011-08-11,10192.064
2011-08-12,10381.054
2011-08-15,10582.574
2011-08-16,10435.596
2011-08-17,10451.57
2011-08-18,10283.238
2011-08-19,10033.148
2011-08-22,10026.324
2011-08-23,10163.164
2011-08-24,9973.79
2011-08-25,10081.936
2011-08-26,10077.862
2011-08-29,10241.317
2011-08-30,10227.16
2011-08-31,10572.403
2011-09-01,10489.673
2011-09-02,10408.291
2011-09-05,10131.823
2011-09-06,10147.518
2011-09-07,10369.059
2011-09-08,10409.752
2011-09-09,10152.275
2011-09-12,9788.441
2011-09-13,9725.492
2011-09-14,9739.296
2011-09-15,9884.121
2011-09-16,9980.207
2011-09-19,9640.448
2011-09-20,9781.98
2011-09-21,9657.569
2011-09-22,9226.646
2011-09-23,9269.183
2011-09-26,9065.629
2011-09-27,9483.344
2011-09-28,9301.972
2011-09-29,9284.925
2011-09-30,9112.685
2011-10-03,8855.946
2011-10-04,8527.433
2011-10-05,8610.469
2011-10-06,8862.548
2011-10-07,9014.054
2011-10-10,9234.836
2011-10-11,9305.488
2011-10-12,9530.859
2011-10-13,9433.193
2011-10-14,9588.387
2011-10-17,9672.956
2011-10-18,9430.932
2011-10-19,9522.723
2011-10-20,9352.116
2011-10-21,9432.916
2011-10-24,9637.994
2011-10-25,9715.06
2011-10-26,9628.98
2011-10-27,10135.398
2011-10-28,10350.515
2011-10-31,10076.353
2011-11-01,9587.936
2011-11-02,9837.168
2011-11-03,9735.668
2011-11-04,9887.244
2011-11-07,9851.457
2011-11-08,9889.489
2011-11-09,9740.18
2011-11-10,9460.685
2011-11-11,9521.176
2011-11-14,9685.615
2011-11-15,9573.529
2011-11-16,9561.838
2011-11-17,9449.688
2011-11-18,9262.127
2011-11-21,9081.884
2011-11-22,9165.41
2011-11-23,8978.435
2011-11-24,8960.701
2011-11-25,8814.344
2011-11-28,9098.017
2011-11-29,9094.316
2011-11-30,9260.704
2011-12-01,9474.736
2011-12-02,9544.587
2011-12-05,9560.106
2011-12-06,9448.593
2011-12-07,9508.737
2011-12-08,9232.383
2011-12-09,9123.8
2011-12-12,9123.421
2011-12-13,9062.05
2011-12-14,8974.696
2011-12-15,8873.056
2011-12-16,9013.898
2011-12-19,8835.631
2011-12-20,8915.372
2011-12-21,9114.911
2011-12-22,9105.968
2011-12-23,9159.13
2011-12-26,9159.13
2011-12-27,9122.715
2011-12-28,9073.308
2011-12-29,9079.956
2011-12-30,9019.728
2012-01-02,9019.728
2012-01-03,9274.159
2012-01-04,9315.29
2012-01-05,9231.195
2012-01-06,9243.158
2012-01-09,9138.903
2012-01-10,9325.446
2012-01-11,9389.767
2012-01-12,9409.106
2012-01-13,9570.987
2012-01-16,9468.491
2012-01-17,9722.793
2012-01-18,9685.882
2012-01-19,9765.457
2012-01-20,9891.691
2012-01-23,9947.08
2012-01-24,9919.115
2012-01-25,10087.483
2012-01-26,10209.426
2012-01-27,10321.237
2012-01-30,10186.448
2012-01-31,10327.806
2012-02-01,10341.56
2012-02-02,10396.584
2012-02-03,10482.261
2012-02-06,10485.636
2012-02-07,10589.06
2012-02-08,10691.014
2012-02-09,10668.787
2012-02-10,10485.689
2012-02-13,10613.216
2012-02-14,10538.192
2012-02-15,10652.215
2012-02-16,10486.665
2012-02-17,10621.694
2012-02-20,10775.965
2012-02-21,10764.669
2012-02-22,10681.883
2012-02-23,10664.013
2012-02-24,10675.95
2012-02-27,10567.991
2012-02-28,10699.303
2012-02-29,10823.653
2012-03-01,10761.051
2012-03-02,10787.307
2012-03-05,10667.083
2012-03-06,10390.755
2012-03-07,10323.603
2012-03-08,10619.485
2012-03-09,10577.79
2012-03-12,10506.536
2012-03-13,10623.128
2012-03-14,10672.908
2012-03-15,10704.053
2012-03-16,10744.795
2012-03-19,10666.349
2012-03-20,10644.221
2012-03-21,10650.629
2012-03-22,10568.87
2012-03-23,10651.587
2012-03-26,10612.951
2012-03-27,10831.657
2012-03-28,10798.91
2012-03-29,10692.658
2012-03-30,10759.291
2012-04-02,10777.626
2012-04-03,10791.805
2012-04-04,10602.526
2012-04-05,10570.733
2012-04-06,10570.733
2012-04-09,10456.307
2012-04-10,10510.289
2012-04-11,10442.57
2012-04-12,10594.316
2012-04-13,10669.489
2012-04-16,10649.356
2012-04-17,10647.954
2012-04-18,10694.439
2012-04-19,10732.431
2012-04-20,10718.636
2012-04-23,10591.759
2012-04-24,10675.076
2012-04-25,10743.247
2012-04-26,10777.342
2012-04-27,10838.375
2012-04-30,10856.564
2012-05-01,10869.896
2012-05-02,10921.612
2012-05-03,10889.971
2012-05-04,10832.635
2012-05-07,10594.106
2012-05-08,10606.849
2012-05-09,10486.094
2012-05-10,10540.467
2012-05-11,10466.037
2012-05-14,10283.885
2012-05-15,10322.168
2012-05-16,10065.575
2012-05-17,10062.17
2012-05-18,9831.713
2012-05-21,9873.437
2012-05-22,10024.503
2012-05-23,9770.504
2012-05-24,9812.533
2012-05-25,9781.517
2012-05-28,9844.355
2012-05-29,9894.728
2012-05-30,9758.389
2012-05-31,9748.654
2012-06-01,9588.161
2012-06-04,9484.844
2012-06-05,9548.233
2012-06-06,9760.112
2012-06-07,9796.083
2012-06-08,9622.714
2012-06-11,9828.437
2012-06-12,9851.159
2012-06-13,9891.102
2012-06-14,9820.834
2012-06-15,10059.927
2012-06-18,10097.391
2012-06-19,10213.484
2012-06-20,10258.989
2012-06-21,10116.383
2012-06-22,10060.473
2012-06-25,9970.888
2012-06-26,9965.351
2012-06-27,10122.99
2012-06-28,10121.396
2012-06-29,10352.914
2012-07-02,10445.521
2012-07-03,10625.985
2012-07-04,10581.503
2012-07-05,10682.424
2012-07-06,10651.253
2012-07-09,10480.314
2012-07-10,10641.42
2012-07-11,10751.499
2012-07-12,10584.243
2012-07-13,10741.189
2012-07-16,10781.23
2012-07-17,10828.043
2012-07-18,10905.578
2012-07-19,11023.384
2012-07-20,10958.178
2012-07-23,10768.171
2012-07-24,10852.539
2012-07-25,10841.477
2012-07-26,10952.489
2012-07-27,10977.072
2012-07-30,11120.582
2012-07-31,11165.383
2012-08-01,11190.224
2012-08-02,11100.605
2012-08-03,11188.819
2012-08-06,11272.571
2012-08-07,11235.693
2012-08-08,11214.603
2012-08-09,11213.278
2012-08-10,11196.185
2012-08-13,11239.938
2012-08-14,11308.236
2012-08-15,11223.991
2012-08-16,11214.186
2012-08-17,11181.216
2012-08-20,11189.088
2012-08-21,11242.248
2012-08-22,11161.022
2012-08-23,11239.104
2012-08-24,11161.477
2012-08-27,11122.648
2012-08-28,11097.318
2012-08-29,11121.564
2012-08-30,11008.146
2012-08-31,11118.698
2012-09-03,11099.903
2012-09-04,11061.513
2012-09-05,10989.128
2012-09-06,11018.184
2012-09-07,11183.501
2012-09-10,11200.019
2012-09-11,11275.567
2012-09-12,11339.639
2012-09-13,11344.814
2012-09-14,11593.232
2012-09-17,11591.19
2012-09-18,11520.951
2012-09-19,11557.924
2012-09-20,11502.824
2012-09-21,11602.577
2012-09-24,11461.268
2012-09-25,11511.002
2012-09-26,11339.395
2012-09-27,11425.433
2012-09-28,11450.551
2012-10-01,11435.237
2012-10-02,11456.961
2012-10-03,11385.249
2012-10-04,11477.133
2012-10-05,11542.308
2012-10-08,11414.372
2012-10-09,11384.513
2012-10-10,11298.862
2012-10-11,11276.89
2012-10-12,11348.908
2012-10-15,11358.313
2012-10-16,11408.869
2012-10-17,11483.257
2012-10-18,11512.421
2012-10-19,11436.242
2012-10-22,11400.77
2012-10-23,11352.07
2012-10-24,11319.08
2012-10-25,11398.161
2012-10-26,11391.306
2012-10-29,11260.903
2012-10-30,11284.719
2012-10-31,11278.228
2012-11-01,11218.068
2012-11-02,11243.078
2012-11-05,11224.631
2012-11-06,11189.706
2012-11-07,11296.235
2012-11-08,11160.4
2012-11-09,11111.738
2012-11-12,11139.308
2012-11-13,11146.89
2012-11-14,11057.456
2012-11-15,10877.024
2012-11-16,10824.096
2012-11-19,10893.904
2012-11-20,10923.702
2012-11-21,10935.958
2012-11-22,11047.686
2012-11-23,11091.458
2012-11-26,11137.2
2012-11-27,11185.535
2012-11-28,11222.878
2012-11-29,11389.449
2012-11-30,11470.689
2012-12-03,11432.756
2012-12-04,11452.8
2012-12-05,11501.185
2012-12-06,11482.986
2012-12-07,11613.706
2012-12-10,11597.236
2012-12-11,11600.47
2012-12-12,11715.334
2012-12-13,11751.005
2012-12-14,11804.649
2012-12-17,11767.857
2012-12-18,11790.348
2012-12-19,11810.161
2012-12-20,11849.973
2012-12-21,11780.745
2012-12-24,11806.21
2012-12-25,11806.21
2012-12-26,11837.049
2012-12-27,11837.158
2012-12-28,11865.743
2012-12-31,11814.69
2013-01-01,11814.69
2013-01-02,11954.736
2013-01-03,12008.801
2013-01-04,11925.064
2013-01-07,11864.473
2013-01-08,11808.622
2013-01-09,11911.566
2013-01-10,12010.451
2013-01-11,11967.991
2013-01-14,11863.622
2013-01-15,11837.385
2013-01-16,11900.102
2013-01-17,11869.591
2013-01-18,11880.431
2013-01-21,11896.983
2013-01-22,11871.649
2013-01-23,11901.34
2013-01-24,11936.338
2013-01-25,11918.726
2013-01-28,11894.391
2013-01-29,11928.73
2013-01-30,12007.711
2013-01-31,11985.833
2013-02-01,12002.787
2013-02-04,12047.004
2013-02-05,11992.082
2013-02-06,12010.76
2013-02-07,11966.75
2013-02-08,12032.291
2013-02-11,11998.585
2013-02-12,12007.586
2013-02-13,12121.714
2013-02-14,12101.819
2013-02-15,12058.238
2013-02-18,12052.824
2013-02-19,12109.623
2013-02-20,12184.181
2013-02-21,12077.149
2013-02-22,12075.636
2013-02-25,12058.669
2013-02-26,11923.062
2013-02-27,11951.529
2013-02-28,12003.152
2013-03-01,11956.937
2013-03-04,11781.923
2013-03-05,11848.444
2013-03-06,11984.93
2013-03-07,12005.129
2013-03-08,11943.43
2013-03-11,11943.052
2013-03-12,12028.051
2013-03-13,11968.82
2013-03-14,11977.04
2013-03-15,11998.128
2013-03-18,11888.677
2013-03-19,11905.486
2013-03-20,11829.032
2013-03-21,11941.481
2013-03-22,11904.747
2013-03-25,11999.979
2013-03-26,12089.167
2013-03-27,12165.737
2013-03-28,12171.507
2013-03-29,12171.507
2013-04-01,12136.049
2013-04-02,12215.284
2013-04-03,12251.444
2013-04-04,12166.819
2013-04-05,12151.583
2013-04-08,12089.797
2013-04-09,12165.423
2013-04-10,12190.452
2013-04-11,12239.665
2013-04-12,12191.884
2013-04-15,12138.031
2013-04-16,12152.8
2013-04-17,12150.131
2013-04-18,12209.643
2013-04-19,12204.081
2013-04-22,12146.442
2013-04-23,12007.792
2013-04-24,12161.382
2013-04-25,12312.951
2013-04-26,12400.56
2013-04-29,12527.046
2013-04-30,12589.325
2013-05-01,12573.33
2013-05-02,12667.142
2013-05-03,12549.731
2013-05-06,12642.666
2013-05-07,12635.537
2013-05-08,12797.56
2013-05-09,12855.405
2013-05-10,12796.112
2013-05-13,12733.009
2013-05-14,12759.957
2013-05-15,12733.49
2013-05-16,12684.129
2013-05-17,12631.736
2013-05-20,12682.67
2013-05-21,12561.598
2013-05-22,12575.541
2013-05-23,12307.258
2013-05-24,12314.883
2013-05-27,12340.421
2013-05-28,12284.6
2013-05-29,12162.152
2013-05-30,12102.804
2013-05-31,11963.469
2013-06-03,11997.292
2013-06-04,12062.711
2013-06-05,11949.446
2013-06-06,11766.712
2013-06-07,11750.741
2013-06-10,11639.169
2013-06-11,11617.957
2013-06-12,11551.224
2013-06-13,11483.71
2013-06-14,11644.726
2013-06-17,11638.951
2013-06-18,11730.896
2013-06-19,11730.729
2013-06-20,11228.125
2013-06-21,11208.73
2013-06-24,10971.864
2013-06-25,11185.147
2013-06-26,11223.995
2013-06-27,11302.528
2013-06-28,11401.064
2013-07-01,11355.941
2013-07-02,11451.528
2013-07-03,11246.913
2013-07-04,11340.763
2013-07-05,11348.815
2013-07-08,11278.144
2013-07-09,11357.941
2013-07-10,11491.302
2013-07-11,11887.197
2013-07-12,11803.855
2013-07-15,11811.872
2013-07-16,11844.788
2013-07-17,11766.876
2013-07-18,11772.905
2013-07-19,11765.986
2013-07-22,11908.331
2013-07-23,11966.412
2013-07-24,12032.79
2013-07-25,11923.563
2013-07-26,11975.797
2013-07-29,11939.266
2013-07-30,11929.955
2013-07-31,11824.746
2013-08-01,11931.441
2013-08-02,12008.692
2013-08-05,12013.181
2013-08-06,11941.15
2013-08-07,11966.909
2013-08-08,12039.115
2013-08-09,12057.423
2013-08-12,12034.472
2013-08-13,12020.512
2013-08-14,11994.962
2013-08-15,11863.277
2013-08-16,11825.397
2013-08-19,11708.482
2013-08-20,11532.522
2013-08-21,11413.449
2013-08-22,11289.085
2013-08-23,11324.524
2013-08-26,11325.968
2013-08-27,11154.937
2013-08-28,11110.08
2013-08-29,11210.552
2013-08-30,11179.088
2013-09-02,11309.633
2013-09-03,11271.813
2013-09-04,11137.851
2013-09-05,11171.985
2013-09-06,11283.115
2013-09-09,11454.144
2013-09-10,11550.828
2013-09-11,11566.679
2013-09-12,11641.741
2013-09-13,11619.637
2013-09-16,11914.196
2013-09-17,11916.009
2013-09-18,11956.026
2013-09-19,12251.713
2013-09-20,12183.105
2013-09-23,12127.897
2013-09-24,12076.616
2013-09-25,12096.376
2013-09-26,12048.758
2013-09-27,12084.286
2013-09-30,11932.196
2013-10-01,12003.37
2013-10-02,11943.481
2013-10-03,11931.361
2013-10-04,11946.011
2013-10-07,11916.936
2013-10-08,11956.616
2013-10-09,11953.283
2013-10-10,12018.71
2013-10-11,12076.085
2013-10-14,12062.581
2013-10-15,12077.308
2013-10-16,12116.147
2013-10-17,12191.439
2013-10-18,12268.616
2013-10-21,12258.615
2013-10-22,12361.698
2013-10-23,12317.003
2013-10-24,12404.358
2013-10-25,12341.401
2013-10-28,12331.773
2013-10-29,12350.213
2013-10-30,12476.984
2013-10-31,12359.247
2013-11-01,12277.248
2013-11-04,12292.84
2013-11-05,12297.128
2013-11-06,12332.539
2013-11-07,12292.94
2013-11-08,12197.21
2013-11-11,12198.943
2013-11-12,12156.582
2013-11-13,12125.952
2013-11-14,12220.957
2013-11-15,12290.281
2013-11-18,12307.612
2013-11-19,12274.379
2013-11-20,12253.756
2013-11-21,12144.365
2013-11-22,12157.656
2013-11-25,12177.682
2013-11-26,12170.764
2013-11-27,12162.322
2013-11-28,12201.461
2013-11-29,12174.633
2013-12-02,12178.464
2013-12-03,12150.996
2013-12-04,12029.932
2013-12-05,11900.522
2013-12-06,11913.36
2013-12-09,11924.534
2013-12-10,11802.084
2013-12-11,11679.797
2013-12-12,11675.807
2013-12-13,11676.26
2013-12-16,11632.955
2013-12-17,11658.147
2013-12-18,11615.435
2013-12-19,11574.896
2013-12-20,11694.607
2013-12-23,11778.649
2013-12-24,11818.104
2013-12-25,11818.104
2013-12-26,11842.125
2013-12-27,11925.755
2013-12-30,11908.705
2013-12-31,12018.269
2014-01-01,12018.269
2014-01-02,11971.877
2014-01-03,11810.543
2014-01-06,11767.959
2014-01-07,11698.912
2014-01-08,11812.684
2014-01-09,11781.261
2014-01-10,11811.721
2014-01-13,11792.829
2014-01-14,11716.852
2014-01-15,11694.003
2014-01-16,11677.276
2014-01-17,11659.433
2014-01-20,11599.547
2014-01-21,11576.493
2014-01-22,11593.652
2014-01-23,11480.639
2014-01-24,11378.418
2014-01-27,11324.858
2014-01-28,11388.944
2014-01-29,11341.0
2014-01-30,11261.124
2014-01-31,11231.741
2014-02-03,11151.694
2014-02-04,11103.332
2014-02-05,11095.97
2014-02-06,11208.459
2014-02-07,11303.145
2014-02-10,11297.922
2014-02-11,11378.321
2014-02-12,11392.293
2014-02-13,11405.944
2014-02-14,11462.284
2014-02-17,11597.821
2014-02-18,11582.208
2014-02-19,11639.119
2014-02-20,11600.661
2014-02-21,11608.869
2014-02-24,11652.54
2014-02-25,11681.515
2014-02-26,11598.451
2014-02-27,11644.543
2014-02-28,11612.471
2014-03-03,11487.424
2014-03-04,11541.28
2014-03-05,11526.412
2014-03-06,11672.752
2014-03-07,11631.307
2014-03-10,11574.502
2014-03-11,11605.855
2014-03-12,11491.025
2014-03-13,11454.484
2014-03-14,11433.647
2014-03-17,11486.516
2014-03-18,11479.526
2014-03-19,11431.797
2014-03-20,11246.459
2014-03-21,11397.276
2014-03-24,11533.538
2014-03-25,11532.132
2014-03-26,11686.23
2014-03-27,11760.093
2014-03-28,11839.788
2014-03-31,11910.68
2014-04-01,11916.235
2014-04-02,11905.658
2014-04-03,12004.418
2014-04-04,12020.753
2014-04-07,11946.441
2014-04-08,12079.183
2014-04-09,12134.614
2014-04-10,12147.671
2014-04-11,12106.149
2014-04-14,12099.478
2014-04-15,12222.22
2014-04-16,12284.747
2014-04-17,12295.749
2014-04-18,12295.749
2014-04-21,12270.982
2014-04-22,12329.108
2014-04-23,12257.149
2014-04-24,12354.522
2014-04-25,12316.466
2014-04-28,12250.343
2014-04-29,12268.844
2014-04-30,12383.179
2014-05-01,12411.338
2014-05-02,12413.589
2014-05-05,12401.941
2014-05-06,12450.639
2014-05-07,12407.306
2014-05-08,12497.307
2014-05-09,12480.188
2014-05-12,12384.471
2014-05-13,12375.243
2014-05-14,12533.092
2014-05-15,12566.151
2014-05-16,12541.002
