Date,WORLD LARGE VALUE Large Cap
2010-09-20,730.907
2010-09-21,729.379
2010-09-22,729.022
2010-09-23,722.788
2010-09-24,734.974
2010-09-27,732.613
2010-09-28,735.099
2010-09-29,733.727
2010-09-30,731.021
2010-10-01,735.472
2010-10-04,729.41
2010-10-05,744.814
2010-10-06,749.59
2010-10-07,750.65
2010-10-08,751.63
2010-10-11,751.743
2010-10-12,749.691
2010-10-13,757.684
2010-10-14,759.257
2010-10-15,754.555
2010-10-18,759.712
2010-10-19,748.919
2010-10-20,757.177
2010-10-21,758.061
2010-10-22,755.982
2010-10-25,758.678
2010-10-26,755.096
2010-10-27,748.827
2010-10-28,754.335
2010-10-29,754.502
2010-11-01,754.04
2010-11-02,760.365
2010-11-03,760.408
2010-11-04,778.529
2010-11-05,778.894
2010-11-08,776.024
2010-11-09,774.554
2010-11-10,769.483
2010-11-11,768.103
2010-11-12,763.134
2010-11-15,762.895
2010-11-16,749.148
2010-11-17,750.124
2010-11-18,761.55
2010-11-19,761.844
2010-11-22,756.388
2010-11-23,742.798
2010-11-24,747.933
2010-11-25,748.335
2010-11-26,739.387
2010-11-29,733.665
2010-11-30,729.031
2010-12-01,743.971
2010-12-02,756.104
2010-12-03,761.152
2010-12-06,758.787
2010-12-07,762.053
2010-12-08,762.682
2010-12-09,767.866
2010-12-10,771.529
2010-12-13,777.451
2010-12-14,779.327
2010-12-15,774.419
2010-12-16,774.459
2010-12-17,771.709
2010-12-20,772.909
2010-12-21,780.19
2010-12-22,782.478
2010-12-23,782.643
2010-12-24,783.177
2010-12-27,781.999
2010-12-28,784.222
2010-12-29,786.076
2010-12-30,784.292
2010-12-31,786.855
2011-01-03,792.514
2011-01-04,795.572
2011-01-05,793.498
2011-01-06,792.409
2011-01-07,789.979
2011-01-10,785.327
2011-01-11,788.834
2011-01-12,800.734
2011-01-13,806.701
2011-01-14,810.506
2011-01-17,809.21
2011-01-18,814.02
2011-01-19,810.748
2011-01-20,805.618
2011-01-21,814.154
2011-01-24,819.217
2011-01-25,817.693
2011-01-26,819.66
2011-01-27,822.293
2011-01-28,811.709
2011-01-31,815.328
2011-02-01,830.863
2011-02-02,832.144
2011-02-03,829.606
2011-02-04,829.564
2011-02-07,835.036
2011-02-08,840.322
2011-02-09,838.025
2011-02-10,835.662
2011-02-11,836.066
2011-02-14,838.089
2011-02-15,839.039
2011-02-16,845.118
2011-02-17,850.529
2011-02-18,853.578
2011-02-21,850.332
2011-02-22,839.227
2011-02-23,835.9
2011-02-24,834.204
2011-02-25,840.767
2011-02-28,848.565
2011-03-01,841.494
2011-03-02,839.132
2011-03-03,847.581
2011-03-04,844.852
2011-03-07,840.292
2011-03-08,842.651
2011-03-09,842.455
2011-03-10,826.584
2011-03-11,827.478
2011-03-14,818.571
2011-03-15,800.008
2011-03-16,791.027
2011-03-17,804.168
2011-03-18,809.101
2011-03-21,821.658
2011-03-22,824.959
2011-03-23,824.219
2011-03-24,830.78
2011-03-25,832.37
2011-03-28,830.014
2011-03-29,830.737
2011-03-30,837.472
2011-03-31,835.674
2011-04-01,840.732
2011-04-04,843.119
2011-04-05,841.31
2011-04-06,846.095
2011-04-07,844.971
2011-04-08,849.772
2011-04-11,848.171
2011-04-12,839.146
2011-04-13,840.876
2011-04-14,838.675
2011-04-15,839.275
2011-04-18,824.504
2011-04-19,828.411
2011-04-20,843.937
2011-04-21,849.065
2011-04-22,849.168
2011-04-25,847.375
2011-04-26,854.072
2011-04-27,858.641
2011-04-28,868.398
2011-04-29,871.469
2011-05-02,873.532
2011-05-03,869.456
2011-05-04,862.474
2011-05-05,851.312
2011-05-06,853.667
2011-05-09,848.744
2011-05-10,856.936
2011-05-11,851.995
2011-05-12,848.031
2011-05-13,842.922
2011-05-16,839.683
2011-05-17,835.881
2011-05-18,843.655
2011-05-19,845.911
2011-05-20,839.079
2011-05-23,825.416
2011-05-24,826.501
2011-05-25,829.376
2011-05-26,831.958
2011-05-27,839.1
2011-05-30,838.463
2011-05-31,849.375
2011-06-01,836.319
2011-06-02,829.553
2011-06-03,827.409
2011-06-06,820.25
2011-06-07,821.872
2011-06-08,817.247
2011-06-09,821.314
2011-06-10,810.089
2011-06-13,811.757
2011-06-14,822.701
2011-06-15,808.162
2011-06-16,803.802
2011-06-17,810.183
2011-06-20,810.544
2011-06-21,822.324
2011-06-22,820.779
2011-06-23,807.065
2011-06-24,802.354
2011-06-27,806.106
2011-06-28,814.399
2011-06-29,825.881
2011-06-30,837.518
2011-07-01,845.541
2011-07-04,847.467
2011-07-05,844.177
2011-07-06,839.872
2011-07-07,845.376
2011-07-08,838.277
2011-07-11,819.839
2011-07-12,815.118
2011-07-13,822.728
2011-07-14,817.819
2011-07-15,816.733
2011-07-18,805.87
2011-07-19,816.806
2011-07-20,823.47
2011-07-21,839.041
2011-07-22,840.345
2011-07-25,833.649
2011-07-26,834.83
2011-07-27,820.68
2011-07-28,816.767
2011-07-29,812.422
2011-08-01,806.076
2011-08-02,789.718
2011-08-03,785.508
2011-08-04,753.18
2011-08-05,745.238
2011-08-08,707.968
2011-08-09,725.739
2011-08-10,700.481
2011-08-11,723.996
2011-08-12,731.77
2011-08-15,748.494
2011-08-16,743.369
2011-08-17,747.551
2011-08-18,717.226
2011-08-19,707.253
2011-08-22,706.904
2011-08-23,722.562
2011-08-24,730.679
2011-08-25,722.071
2011-08-26,723.839
2011-08-29,741.878
2011-08-30,743.172
2011-08-31,752.956
2011-09-01,747.281
2011-09-02,728.713
2011-09-05,715.034
2011-09-06,706.105
2011-09-07,726.093
2011-09-08,723.588
2011-09-09,701.296
2011-09-12,693.303
2011-09-13,701.18
2011-09-14,707.064
2011-09-15,724.898
2011-09-16,728.499
2011-09-19,715.05
2011-09-20,719.305
2011-09-21,702.815
2011-09-22,674.776
2011-09-23,679.649
2011-09-26,691.556
2011-09-27,711.294
2011-09-28,702.546
2011-09-29,711.396
2011-09-30,696.648
2011-10-03,677.891
2011-10-04,677.46
2011-10-05,691.007
2011-10-06,707.363
2011-10-07,708.711
2011-10-10,728.533
2011-10-11,728.904
2011-10-12,740.804
2011-10-13,733.738
2011-10-14,743.555
2011-10-17,734.594
2011-10-18,739.035
2011-10-19,741.026
2011-10-20,736.698
2011-10-21,753.379
2011-10-24,761.687
2011-10-25,751.184
2011-10-26,755.335
2011-10-27,788.797
2011-10-28,788.415
2011-10-31,764.018
2011-11-01,734.518
2011-11-02,744.035
2011-11-03,754.5
2011-11-04,749.796
2011-11-07,752.159
2011-11-08,759.559
2011-11-09,737.415
2011-11-10,738.907
2011-11-11,755.471
2011-11-14,748.076
2011-11-15,744.253
2011-11-16,737.179
2011-11-17,728.525
2011-11-18,726.272
2011-11-21,709.485
2011-11-22,704.92
2011-11-23,689.503
2011-11-24,686.862
2011-11-25,686.602
2011-11-28,707.945
2011-11-29,713.433
2011-11-30,743.399
2011-12-01,742.246
2011-12-02,746.361
2011-12-05,754.885
2011-12-06,752.349
2011-12-07,755.831
2011-12-08,739.73
2011-12-09,749.249
2011-12-12,735.893
2011-12-13,731.614
2011-12-14,720.388
2011-12-15,724.055
2011-12-16,725.885
2011-12-19,718.346
2011-12-20,736.247
2011-12-21,738.761
2011-12-22,747.081
2011-12-23,752.766
2011-12-26,753.05
2011-12-27,752.874
2011-12-28,742.345
2011-12-29,749.445
2011-12-30,752.514
2012-01-02,755.156
2012-01-03,767.975
2012-01-04,765.944
2012-01-05,760.673
2012-01-06,756.925
2012-01-09,757.49
2012-01-10,767.65
2012-01-11,765.812
2012-01-12,767.498
2012-01-13,763.082
2012-01-16,763.959
2012-01-17,769.137
2012-01-18,774.784
2012-01-19,782.324
2012-01-20,785.505
2012-01-23,790.223
2012-01-24,785.937
2012-01-25,787.04
2012-01-26,790.829
2012-01-27,786.575
2012-01-30,781.337
2012-01-31,782.043
2012-02-01,793.098
2012-02-02,793.909
2012-02-03,802.657
2012-02-06,802.681
2012-02-07,806.427
2012-02-08,808.92
2012-02-09,809.777
2012-02-10,799.528
2012-02-13,805.565
2012-02-14,801.427
2012-02-15,802.291
2012-02-16,806.244
2012-02-17,813.086
2012-02-20,818.37
2012-02-21,817.791
2012-02-22,812.685
2012-02-23,815.225
2012-02-24,819.458
2012-02-27,818.818
2012-02-28,821.512
2012-02-29,818.697
2012-03-01,822.95
2012-03-02,819.388
2012-03-05,816.498
2012-03-06,799.217
2012-03-07,802.028
2012-03-08,813.357
2012-03-09,813.406
2012-03-12,812.543
2012-03-13,826.211
2012-03-14,824.708
2012-03-15,830.343
2012-03-16,834.703
2012-03-19,837.695
2012-03-20,832.635
2012-03-21,828.827
2012-03-22,823.489
2012-03-23,826.22
2012-03-26,835.158
2012-03-27,833.503
2012-03-28,828.101
2012-03-29,822.571
2012-03-30,826.905
2012-04-02,833.562
2012-04-03,827.054
2012-04-04,812.5
2012-04-05,810.31
2012-04-06,809.7
2012-04-09,803.611
2012-04-10,790.184
2012-04-11,794.903
2012-04-12,804.616
2012-04-13,793.794
2012-04-16,795.289
2012-04-17,807.993
2012-04-18,804.891
2012-04-19,800.932
2012-04-20,804.411
2012-04-23,794.729
2012-04-24,802.257
2012-04-25,807.962
2012-04-26,812.916
2012-04-27,815.853
2012-04-30,813.366
2012-05-01,816.256
2012-05-02,810.476
2012-05-03,806.485
2012-05-04,796.301
2012-05-07,795.073
2012-05-08,789.595
2012-05-09,782.736
2012-05-10,788.4
2012-05-11,785.577
2012-05-14,773.97
2012-05-15,766.895
2012-05-16,761.846
2012-05-17,755.001
2012-05-18,748.283
2012-05-21,752.894
2012-05-22,759.195
2012-05-23,749.704
2012-05-24,753.868
2012-05-25,751.985
2012-05-28,752.429
2012-05-29,758.387
2012-05-30,745.948
2012-05-31,745.349
2012-06-01,732.186
2012-06-04,731.329
2012-06-05,735.777
2012-06-06,752.562
2012-06-07,757.757
2012-06-08,756.968
2012-06-11,754.55
2012-06-12,759.831
2012-06-13,760.599
2012-06-14,765.999
2012-06-15,774.836
2012-06-18,773.707
2012-06-19,784.178
2012-06-20,786.525
2012-06-21,773.151
2012-06-22,772.766
2012-06-25,761.045
2012-06-26,762.371
2012-06-27,771.334
2012-06-28,770.977
2012-06-29,793.313
2012-07-02,796.041
2012-07-03,801.791
2012-07-04,800.544
2012-07-05,793.674
2012-07-06,785.774
2012-07-09,783.057
2012-07-10,779.995
2012-07-11,783.034
2012-07-12,776.008
2012-07-13,787.894
2012-07-16,787.971
2012-07-17,790.913
2012-07-18,796.769
2012-07-19,799.137
2012-07-20,787.527
2012-07-23,775.893
2012-07-24,769.048
2012-07-25,769.338
2012-07-26,786.175
2012-07-27,800.774
2012-07-30,803.892
2012-07-31,802.03
2012-08-01,801.197
2012-08-02,790.859
2012-08-03,808.509
2012-08-06,813.333
2012-08-07,819.558
2012-08-08,820.497
2012-08-09,820.754
2012-08-10,821.535
2012-08-13,819.823
2012-08-14,820.508
2012-08-15,819.588
2012-08-16,826.213
2012-08-17,827.372
2012-08-20,827.089
2012-08-21,830.029
2012-08-22,825.788
2012-08-23,823.483
2012-08-24,823.979
2012-08-27,824.578
2012-08-28,823.298
2012-08-29,822.357
2012-08-30,815.558
2012-08-31,820.381
2012-09-03,821.264
2012-09-04,816.886
2012-09-05,816.294
2012-09-06,832.969
2012-09-07,843.462
2012-09-10,840.97
2012-09-11,845.827
2012-09-12,849.503
2012-09-13,858.031
2012-09-14,869.224
2012-09-17,865.095
2012-09-18,860.527
2012-09-19,862.988
2012-09-20,859.437
2012-09-21,862.473
2012-09-24,859.835
2012-09-25,857.943
2012-09-26,846.496
2012-09-27,852.823
2012-09-28,846.352
2012-10-01,852.277
2012-10-02,852.66
2012-10-03,852.001
2012-10-04,859.101
2012-10-05,864.131
2012-10-08,859.257
2012-10-09,852.163
2012-10-10,846.485
2012-10-11,849.507
2012-10-12,846.059
2012-10-15,850.984
2012-10-16,862.355
2012-10-17,872.13
2012-10-18,874.752
2012-10-19,863.081
2012-10-22,861.312
2012-10-23,846.566
2012-10-24,845.821
2012-10-25,848.598
2012-10-26,846.298
2012-10-29,843.367
2012-10-30,848.031
2012-10-31,847.887
2012-11-01,855.361
2012-11-02,850.403
2012-11-05,847.179
2012-11-06,853.376
2012-11-07,837.181
2012-11-08,830.305
2012-11-09,829.098
2012-11-12,828.084
2012-11-13,826.026
2012-11-14,816.771
2012-11-15,815.191
2012-11-16,813.665
2012-11-19,831.018
2012-11-20,830.84
2012-11-21,833.319
2012-11-22,836.802
2012-11-23,846.219
2012-11-26,843.556
2012-11-27,840.447
2012-11-28,843.642
2012-11-29,850.459
2012-11-30,851.172
2012-12-03,850.243
2012-12-04,850.448
2012-12-05,854.979
2012-12-06,856.836
2012-12-07,858.64
2012-12-10,858.7
2012-12-11,864.776
2012-12-12,868.21
2012-12-13,865.731
2012-12-14,864.955
2012-12-17,871.547
2012-12-18,880.121
2012-12-19,880.725
2012-12-20,883.381
2012-12-21,876.283
2012-12-24,874.326
2012-12-25,874.639
2012-12-26,874.113
2012-12-27,873.495
2012-12-28,866.491
2012-12-31,873.373
2013-01-01,873.395
2013-01-02,893.325
2013-01-03,891.283
2013-01-04,896.423
2013-01-07,894.482
2013-01-08,891.191
2013-01-09,894.524
2013-01-10,903.479
2013-01-11,905.7
2013-01-14,905.808
2013-01-15,907.241
2013-01-16,904.143
2013-01-17,908.687
2013-01-18,909.74
2013-01-21,911.171
2013-01-22,913.476
2013-01-23,911.919
2013-01-24,916.808
2013-01-25,923.145
2013-01-28,922.392
2013-01-29,929.765
2013-01-30,928.571
2013-01-31,925.394
2013-02-01,931.671
2013-02-04,919.548
2013-02-05,923.588
2013-02-06,925.002
2013-02-07,919.678
2013-02-08,924.609
2013-02-11,923.515
2013-02-12,930.383
2013-02-13,930.747
2013-02-14,927.899
2013-02-15,923.75
2013-02-18,925.433
2013-02-19,933.73
2013-02-20,926.67
2013-02-21,914.07
2013-02-22,920.765
2013-02-25,913.526
2013-02-26,908.983
2013-02-27,918.923
2013-02-28,921.828
2013-03-01,918.999
2013-03-04,921.124
2013-03-05,931.427
2013-03-06,934.117
2013-03-07,935.771
2013-03-08,939.321
2013-03-11,943.418
2013-03-12,942.82
2013-03-13,939.595
2013-03-14,947.097
2013-03-15,949.176
2013-03-18,939.948
2013-03-19,937.099
2013-03-20,942.85
2013-03-21,938.447
2013-03-22,942.488
2013-03-25,937.409
2013-03-26,941.352
2013-03-27,938.384
2013-03-28,940.577
2013-03-29,940.072
2013-04-01,937.519
2013-04-02,943.197
2013-04-03,934.695
2013-04-04,933.934
2013-04-05,932.712
2013-04-08,936.477
2013-04-09,943.445
2013-04-10,956.901
2013-04-11,962.835
2013-04-12,958.166
2013-04-15,942.785
2013-04-16,947.331
2013-04-17,935.766
2013-04-18,933.197
2013-04-19,939.446
2013-04-22,942.89
2013-04-23,954.897
2013-04-24,960.465
2013-04-25,965.274
2013-04-26,964.693
2013-04-29,972.77
2013-04-30,976.778
2013-05-01,969.315
2013-05-02,971.736
2013-05-03,980.287
2013-05-06,979.327
2013-05-07,986.649
2013-05-08,993.885
2013-05-09,988.142
2013-05-10,986.697
2013-05-13,988.141
2013-05-14,994.924
2013-05-15,999.72
2013-05-16,998.237
2013-05-17,1002.683
2013-05-20,1006.989
2013-05-21,1008.749
2013-05-22,1005.122
2013-05-23,993.192
2013-05-24,991.781
2013-05-27,990.525
2013-05-28,996.7
2013-05-29,991.96
2013-05-30,994.259
2013-05-31,979.469
2013-06-03,982.988
2013-06-04,983.848
2013-06-05,969.073
2013-06-06,971.59
2013-06-07,981.087
2013-06-10,982.712
2013-06-11,976.507
2013-06-12,972.611
2013-06-13,978.535
2013-06-14,977.079
2013-06-17,986.571
2013-06-18,990.435
2013-06-19,983.565
2013-06-20,950.201
2013-06-21,949.599
2013-06-24,936.804
2013-06-25,944.797
2013-06-26,953.95
2013-06-27,960.288
2013-06-28,957.68
2013-07-01,963.105
2013-07-02,962.494
2013-07-03,958.512
2013-07-04,964.049
2013-07-05,964.053
2013-07-08,971.584
2013-07-09,979.131
2013-07-10,981.492
2013-07-11,996.444
2013-07-12,997.243
2013-07-15,1000.05
2013-07-16,1000.018
2013-07-17,1002.049
2013-07-18,1008.546
2013-07-19,1010.547
2013-07-22,1016.079
2013-07-23,1017.88
2013-07-24,1016.808
2013-07-25,1014.957
2013-07-26,1014.272
2013-07-29,1009.844
2013-07-30,1008.49
2013-07-31,1006.88
2013-08-01,1015.894
2013-08-02,1020.636
2013-08-05,1017.086
2013-08-06,1014.638
2013-08-07,1010.741
2013-08-08,1017.505
2013-08-09,1017.654
2013-08-12,1015.615
2013-08-13,1017.011
2013-08-14,1017.221
2013-08-15,1005.621
2013-08-16,1005.839
2013-08-19,999.094
2013-08-20,997.642
2013-08-21,989.669
2013-08-22,995.122
2013-08-23,1004.48
2013-08-26,999.845
2013-08-27,987.116
2013-08-28,985.902
2013-08-29,986.115
2013-08-30,980.989
2013-09-02,986.734
2013-09-03,987.882
2013-09-04,994.967
2013-09-05,996.594
2013-09-06,1000.354
2013-09-09,1008.387
2013-09-10,1017.988
2013-09-11,1023.177
2013-09-12,1021.268
2013-09-13,1022.202
2013-09-16,1031.386
2013-09-17,1031.532
2013-09-18,1040.263
2013-09-19,1046.472
2013-09-20,1039.034
2013-09-23,1035.33
2013-09-24,1033.517
2013-09-25,1033.767
2013-09-26,1034.811
2013-09-27,1033.31
2013-09-30,1024.862
2013-10-01,1031.232
2013-10-02,1031.067
2013-10-03,1025.956
2013-10-04,1029.981
2013-10-07,1023.536
2013-10-08,1016.314
2013-10-09,1015.787
2013-10-10,1033.783
2013-10-11,1041.041
2013-10-14,1044.645
2013-10-15,1042.097
2013-10-16,1050.843
2013-10-17,1062.512
2013-10-18,1067.629
2013-10-21,1068.379
2013-10-22,1075.997
2013-10-23,1068.437
2013-10-24,1071.891
2013-10-25,1073.122
2013-10-28,1074.521
2013-10-29,1079.38
2013-10-30,1077.846
2013-10-31,1070.765
2013-11-01,1068.02
2013-11-04,1072.882
2013-11-05,1069.508
2013-11-06,1078.414
2013-11-07,1066.858
2013-11-08,1072.551
2013-11-11,1075.19
2013-11-12,1072.716
2013-11-13,1074.492
2013-11-14,1081.262
2013-11-15,1087.288
2013-11-18,1090.619
2013-11-19,1086.654
2013-11-20,1083.845
2013-11-21,1087.013
2013-11-22,1090.958
2013-11-25,1090.38
2013-11-26,1087.396
2013-11-27,1088.924
2013-11-28,1091.611
2013-11-29,1090.638
2013-12-02,1086.025
2013-12-03,1080.088
2013-12-04,1074.571
2013-12-05,1067.8
2013-12-06,1079.16
2013-12-09,1082.863
2013-12-10,1079.987
2013-12-11,1069.957
2013-12-12,1062.675
2013-12-13,1060.89
2013-12-16,1068.848
2013-12-17,1064.137
2013-12-18,1079.26
2013-12-19,1083.181
2013-12-20,1087.268
2013-12-23,1093.479
2013-12-24,1095.906
2013-12-25,1095.864
2013-12-26,1100.807
2013-12-27,1107.059
2013-12-30,1107.957
2013-12-31,1110.859
2014-01-01,1110.873
2014-01-02,1099.338
2014-01-03,1100.594
2014-01-06,1098.535
2014-01-07,1103.006
2014-01-08,1102.768
2014-01-09,1100.287
2014-01-10,1105.794
2014-01-13,1100.351
2014-01-14,1103.571
2014-01-15,1110.204
2014-01-16,1109.746
2014-01-17,1108.527
2014-01-20,1108.359
2014-01-21,1107.526
2014-01-22,1108.02
2014-01-23,1100.999
2014-01-24,1081.153
2014-01-27,1073.205
2014-01-28,1077.898
2014-01-29,1074.373
2014-01-30,1075.789
2014-01-31,1068.681
2014-02-03,1050.726
2014-02-04,1048.131
2014-02-05,1049.845
2014-02-06,1063.29
2014-02-07,1075.264
2014-02-10,1077.436
2014-02-11,1090.362
2014-02-12,1093.26
2014-02-13,1096.926
2014-02-14,1102.763
2014-02-17,1105.107
2014-02-18,1108.654
2014-02-19,1105.995
2014-02-20,1107.659
2014-02-21,1110.108
2014-02-24,1114.592
2014-02-25,1113.833
2014-02-26,1110.365
2014-02-27,1112.545
2014-02-28,1117.973
2014-03-03,1105.012
2014-03-04,1119.636
2014-03-05,1120.313
2014-03-06,1125.54
2014-03-07,1122.411
2014-03-10,1119.613
2014-03-11,1116.668
2014-03-12,1113.148
2014-03-13,1104.867
2014-03-14,1098.104
2014-03-17,1106.83
2014-03-18,1114.176
2014-03-19,1109.21
2014-03-20,1108.767
2014-03-21,1110.178
2014-03-24,1107.008
2014-03-25,1115.806
2014-03-26,1116.685
2014-03-27,1117.36
2014-03-28,1125.139
2014-03-31,1133.462
2014-04-01,1137.859
2014-04-02,1140.373
2014-04-03,1140.331
2014-04-04,1137.787
2014-04-07,1128.074
2014-04-08,1131.297
2014-04-09,1137.54
2014-04-10,1126.76
2014-04-11,1116.93
2014-04-14,1121.259
2014-04-15,1122.674
2014-04-16,1133.903
2014-04-17,1137.901
2014-04-18,1138.206
2014-04-21,1138.922
2014-04-22,1144.133
2014-04-23,1143.393
2014-04-24,1143.727
2014-04-25,1139.127
2014-04-28,1143.473
2014-04-29,1150.571
2014-04-30,1154.13
2014-05-01,1153.447
2014-05-02,1152.011
2014-05-05,1151.946
2014-05-06,1148.144
2014-05-07,1152.4
2014-05-08,1155.928
2014-05-09,1152.313
2014-05-12,1159.098
2014-05-13,1161.815
2014-05-14,1161.144
2014-05-15,1153.461
2014-05-16,1153.791
2014-05-19,1153.835
2014-05-20,1148.039
2014-05-21,1154.331
2014-05-22,1156.445
2014-05-23,1159.937
2014-05-26,1163.569
2014-05-27,1164.453
2014-05-28,1164.205
2014-05-29,1168.478
2014-05-30,1169.658
2014-06-02,1171.241
2014-06-03,1171.031
2014-06-04,1171.257
2014-06-05,1176.555
2014-06-06,1183.608
2014-06-09,1184.867
2014-06-10,1184.625
2014-06-11,1181.722
2014-06-12,1179.713
2014-06-13,1183.128
2014-06-16,1183.136
2014-06-17,1184.045
2014-06-18,1190.993
2014-06-19,1199.211
2014-06-20,1198.999
2014-06-23,1199.259
2014-06-24,1192.714
2014-06-25,1191.473
2014-06-26,1189.466
2014-06-27,1191.034
2014-06-30,1191.266
2014-07-01,1198.228
2014-07-02,1199.845
2014-07-03,1203.936
2014-07-04,1203.593
2014-07-07,1198.804
2014-07-08,1190.977
2014-07-09,1193.501
2014-07-10,1186.192
2014-07-11,1187.09
2014-07-14,1194.026
2014-07-15,1191.972
2014-07-16,1201.876
2014-07-17,1190.454
2014-07-18,1195.285
2014-07-21,1192.415
2014-07-22,1198.612
2014-07-23,1200.249
2014-07-24,1202.313
2014-07-25,1198.167
2014-07-28,1198.392
2014-07-29,1195.681
2014-07-30,1190.873
2014-07-31,1174.463
2014-08-01,1167.542
2014-08-04,1170.659
2014-08-05,1160.972
2014-08-06,1158.62
2014-08-07,1152.936
2014-08-08,1156.508
2014-08-11,1162.586
2014-08-12,1161.753
2014-08-13,1168.569
2014-08-14,1172.386
2014-08-15,1170.346
2014-08-18,1178.459
2014-08-19,1182.42
2014-08-20,1183.033
2014-08-21,1189.068
2014-08-22,1183.346
2014-08-25,1190.113
2014-08-26,1192.998
2014-08-27,1194.684
2014-08-28,1190.524
2014-08-29,1194.186
2014-09-01,1194.056
2014-09-02,1191.07
2014-09-03,1197.2
2014-09-04,1195.201
2014-09-05,1196.449
2014-09-08,1191.389
2014-09-09,1183.95
2014-09-10,1185.617
2014-09-11,1186.544
2014-09-12,1181.177
2014-09-15,1181.554
2014-09-16,1185.644
2014-09-17,1187.958
2014-09-18,1193.027
2014-09-19,1192.916
2014-09-22,1185.284
2014-09-23,1177.615
2014-09-24,1181.832
2014-09-25,1167.721
2014-09-26,1170.447
2014-09-29,1165.182
2014-09-30,1163.004
2014-10-01,1151.384
2014-10-02,1142.292
2014-10-03,1146.77
2014-10-06,1150.801
2014-10-07,1138.656
2014-10-08,1147.779
2014-10-09,1133.092
2014-10-10,1116.559
2014-10-13,1110.047
2014-10-14,1106.745
2014-10-15,1093.098
2014-10-16,1089.073
2014-10-17,1103.509
2014-10-20,1109.49
2014-10-21,1125.009
2014-10-22,1123.534
2014-10-23,1130.885
2014-10-24,1136.953
2014-10-27,1135.254
2014-10-28,1146.393
2014-10-29,1148.357
2014-10-30,1149.065
2014-10-31,1162.94
2014-11-03,1156.03
2014-11-04,1155.705
2014-11-05,1163.281
2014-11-06,1162.906
2014-11-07,1163.804
2014-11-10,1168.735
2014-11-11,1169.031
2014-11-12,1166.142
2014-11-13,1165.441
2014-11-14,1166.371
2014-11-17,1166.806
2014-11-18,1174.721
2014-11-19,1172.472
2014-11-20,1172.165
2014-11-21,1181.085
2014-11-24,1180.167
2014-11-25,1181.793
2014-11-26,1185.412
2014-11-27,1181.631
2014-11-28,1176.127
2014-12-01,1172.667
2014-12-02,1178.587
2014-12-03,1180.575
2014-12-04,1176.849
2014-12-05,1178.395
2014-12-08,1170.028
2014-12-09,1164.177
2014-12-10,1148.324
2014-12-11,1148.806
2014-12-12,1129.332
2014-12-15,1114.166
2014-12-16,1117.7
2014-12-17,1129.592
2014-12-18,1153.008
2014-12-19,1160.661
2014-12-22,1165.62
2014-12-23,1168.479
2014-12-24,1169.264
2014-12-25,1168.997
2014-12-26,1170.454
2014-12-29,1171.547
2014-12-30,1164.775
2014-12-31,1156.414
2015-01-01,1156.416
2015-01-02,1154.006
2015-01-05,1128.712
2015-01-06,1118.742
2015-01-07,1123.54
2015-01-08,1144.944
2015-01-09,1136.007
2015-01-12,1131.09
2015-01-13,1131.258
2015-01-14,1120.899
2015-01-15,1120.018
2015-01-16,1129.877
2015-01-19,1133.763
2015-01-20,1136.111
2015-01-21,1142.462
2015-01-22,1154.533
2015-01-23,1148.943
2015-01-26,1150.91
2015-01-27,1144.361
2015-01-28,1129.841
2015-01-29,1132.36
2015-01-30,1119.161
2015-02-02,1134.107
2015-02-03,1151.577
2015-02-04,1150.225
2015-02-05,1158.908
2015-02-06,1155.523
2015-02-09,1151.709
2015-02-10,1157.643
2015-02-11,1152.905
2015-02-12,1166.837
2015-02-13,1175.034
2015-02-16,1175.781
2015-02-17,1176.67
2015-02-18,1177.579
2015-02-19,1176.234
2015-02-20,1179.788
2015-02-23,1178.994
2015-02-24,1184.256
2015-02-25,1185.057
2015-02-26,1181.525
2015-02-27,1181.308
2015-03-02,1181.647
2015-03-03,1176.429
2015-03-04,1170.74
2015-03-05,1172.009
2015-03-06,1155.9
2015-03-09,1156.392
2015-03-10,1136.135
2015-03-11,1135.575
2015-03-12,1146.508
2015-03-13,1139.296
2015-03-16,1151.819
2015-03-17,1148.836
2015-03-18,1161.273
2015-03-19,1156.695
2015-03-20,1174.493
2015-03-23,1179.384
2015-03-24,1174.5
2015-03-25,1166.361
2015-03-26,1158.839
2015-03-27,1157.714
2015-03-30,1165.908
2015-03-31,1154.918
2015-04-01,1153.843
2015-04-02,1160.872
2015-04-03,1161.346
2015-04-06,1171.131
2015-04-07,1172.098
2015-04-08,1169.642
2015-04-09,1172.593
2015-04-10,1179.219
2015-04-13,1174.708
2015-04-14,1181.655
2015-04-15,1186.041
2015-04-16,1188.19
2015-04-17,1178.569
2015-04-20,1186.095
2015-04-21,1183.94
2015-04-22,1187.867
2015-04-23,1192.428
2015-04-24,1198.704
2015-04-27,1200.909
2015-04-28,1206.729
2015-04-29,1203.437
2015-04-30,1193.786
2015-05-01,1198.446
2015-05-04,1200.672
2015-05-05,1190.537
2015-05-06,1190.527
2015-05-07,1187.14
2015-05-08,1205.682
2015-05-11,1201.217
2015-05-12,1199.003
2015-05-13,1202.765
2015-05-14,1211.374
2015-05-15,1212.164
2015-05-18,1211.99
2015-05-19,1208.623
2015-05-20,1209.441
2015-05-21,1213.587
2015-05-22,1207.484
2015-05-25,1207.541
2015-05-26,1192.309
2015-05-27,1199.992
2015-05-28,1199.416
2015-05-29,1192.57
2015-06-01,1190.405
