Date,ISRAEL IMI IMI (Large+Mid+Small Cap)
2010-07-13,1131.522
2010-07-14,1129.07
2010-07-15,1139.184
2010-07-16,1143.098
2010-07-19,1117.285
2010-07-20,1115.229
2010-07-21,1130.745
2010-07-22,1135.39
2010-07-23,1137.775
2010-07-26,1100.441
2010-07-27,1112.879
2010-07-28,1097.811
2010-07-29,1084.842
2010-07-30,1085.273
2010-08-02,1116.201
2010-08-03,1118.366
2010-08-04,1120.788
2010-08-05,1111.866
2010-08-06,1114.42
2010-08-09,1131.689
2010-08-10,1119.636
2010-08-11,1115.124
2010-08-12,1104.553
2010-08-13,1102.448
2010-08-16,1114.544
2010-08-17,1130.931
2010-08-18,1129.975
2010-08-19,1123.726
2010-08-20,1117.969
2010-08-23,1122.703
2010-08-24,1105.336
2010-08-25,1092.532
2010-08-26,1102.829
2010-08-27,1098.579
2010-08-30,1108.292
2010-08-31,1110.213
2010-09-01,1130.886
2010-09-02,1130.9
2010-09-03,1132.696
2010-09-06,1154.534
2010-09-07,1146.841
2010-09-08,1151.188
2010-09-09,1152.134
2010-09-10,1152.624
2010-09-13,1183.779
2010-09-14,1183.439
2010-09-15,1181.044
2010-09-16,1166.497
2010-09-17,1166.81
2010-09-20,1199.433
2010-09-21,1224.037
2010-09-22,1229.904
2010-09-23,1227.66
2010-09-24,1237.191
2010-09-27,1217.101
2010-09-28,1211.447
2010-09-29,1222.762
2010-09-30,1224.612
2010-10-01,1224.444
2010-10-04,1218.536
2010-10-05,1234.827
2010-10-06,1224.661
2010-10-07,1222.694
2010-10-08,1219.976
2010-10-11,1233.44
2010-10-12,1223.401
2010-10-13,1252.006
2010-10-14,1257.599
2010-10-15,1260.4
2010-10-18,1265.477
2010-10-19,1248.77
2010-10-20,1250.168
2010-10-21,1252.49
2010-10-22,1246.788
2010-10-25,1252.556
2010-10-26,1229.617
2010-10-27,1224.606
2010-10-28,1231.37
2010-10-29,1233.575
2010-11-01,1234.407
2010-11-02,1220.356
2010-11-03,1231.721
2010-11-04,1243.786
2010-11-05,1240.198
2010-11-08,1223.107
2010-11-09,1232.937
2010-11-10,1225.28
2010-11-11,1202.587
2010-11-12,1196.287
2010-11-15,1216.587
2010-11-16,1209.028
2010-11-17,1205.821
2010-11-18,1226.396
2010-11-19,1230.944
2010-11-22,1227.206
2010-11-23,1203.794
2010-11-24,1211.767
2010-11-25,1212.513
2010-11-26,1204.423
2010-11-29,1211.607
2010-11-30,1206.737
2010-12-01,1210.063
2010-12-02,1213.789
2010-12-03,1222.185
2010-12-06,1222.021
2010-12-07,1232.658
2010-12-08,1222.881
2010-12-09,1261.711
2010-12-10,1264.522
2010-12-13,1285.921
2010-12-14,1289.284
2010-12-15,1274.851
2010-12-16,1273.684
2010-12-17,1275.474
2010-12-20,1264.88
2010-12-21,1265.912
2010-12-22,1266.547
2010-12-23,1259.019
2010-12-24,1260.598
2010-12-27,1278.135
2010-12-28,1277.443
2010-12-29,1290.8
2010-12-30,1300.162
2010-12-31,1300.897
2011-01-03,1311.687
2011-01-04,1316.125
2011-01-05,1310.158
2011-01-06,1302.057
2011-01-07,1298.691
2011-01-10,1309.625
2011-01-11,1329.944
2011-01-12,1323.8
2011-01-13,1330.89
2011-01-14,1330.703
2011-01-17,1325.887
2011-01-18,1334.788
2011-01-19,1333.906
2011-01-20,1307.593
2011-01-21,1306.653
2011-01-24,1296.802
2011-01-25,1299.62
2011-01-26,1312.529
2011-01-27,1319.821
2011-01-28,1300.159
2011-01-31,1259.075
2011-02-01,1266.278
2011-02-02,1285.743
2011-02-03,1269.505
2011-02-04,1260.074
2011-02-07,1283.391
2011-02-08,1270.644
2011-02-09,1258.772
2011-02-10,1244.955
2011-02-11,1244.143
2011-02-14,1253.547
2011-02-15,1261.042
2011-02-16,1283.146
2011-02-17,1277.608
2011-02-18,1279.336
2011-02-21,1280.655
2011-02-22,1258.417
2011-02-23,1243.294
2011-02-24,1215.438
2011-02-25,1218.27
2011-02-28,1234.846
2011-03-01,1216.559
2011-03-02,1214.085
2011-03-03,1227.966
2011-03-04,1228.97
2011-03-07,1230.032
2011-03-08,1215.896
2011-03-09,1214.668
2011-03-10,1218.34
2011-03-11,1218.426
2011-03-14,1202.4
2011-03-15,1189.807
2011-03-16,1189.049
2011-03-17,1206.601
2011-03-18,1212.945
2011-03-21,1225.27
2011-03-22,1226.546
2011-03-23,1225.943
2011-03-24,1237.819
2011-03-25,1239.998
2011-03-28,1260.508
2011-03-29,1255.696
2011-03-30,1265.607
2011-03-31,1273.738
2011-04-01,1273.115
2011-04-04,1294.409
2011-04-05,1276.077
2011-04-06,1290.98
2011-04-07,1284.542
2011-04-08,1290.244
2011-04-11,1293.88
2011-04-12,1269.555
2011-04-13,1277.458
2011-04-14,1278.473
2011-04-15,1278.454
2011-04-18,1270.08
2011-04-19,1280.726
2011-04-20,1282.168
2011-04-21,1282.077
2011-04-22,1282.077
2011-04-25,1278.786
2011-04-26,1245.538
2011-04-27,1238.127
2011-04-28,1235.497
2011-04-29,1245.674
2011-05-02,1247.471
2011-05-03,1229.458
2011-05-04,1231.095
2011-05-05,1218.307
2011-05-06,1211.258
2011-05-09,1211.384
2011-05-10,1212.91
2011-05-11,1218.622
2011-05-12,1224.17
2011-05-13,1224.188
2011-05-16,1233.099
2011-05-17,1221.356
2011-05-18,1235.353
2011-05-19,1240.996
2011-05-20,1242.953
2011-05-23,1221.005
2011-05-24,1214.521
2011-05-25,1198.09
2011-05-26,1203.847
2011-05-27,1207.953
2011-05-30,1229.471
2011-05-31,1254.443
2011-06-01,1237.992
2011-06-02,1228.51
2011-06-03,1236.08
2011-06-06,1233.291
2011-06-07,1238.757
2011-06-08,1236.734
2011-06-09,1211.389
2011-06-10,1203.802
2011-06-13,1198.431
2011-06-14,1212.754
2011-06-15,1187.744
2011-06-16,1185.523
2011-06-17,1197.96
2011-06-20,1166.442
2011-06-21,1181.992
2011-06-22,1191.126
2011-06-23,1165.294
2011-06-24,1170.235
2011-06-27,1166.258
2011-06-28,1179.708
2011-06-29,1195.38
2011-06-30,1198.352
2011-07-01,1201.707
2011-07-04,1224.763
2011-07-05,1220.882
2011-07-06,1210.838
2011-07-07,1232.256
2011-07-08,1227.776
2011-07-11,1206.447
2011-07-12,1209.305
2011-07-13,1218.442
2011-07-14,1221.063
2011-07-15,1211.957
2011-07-18,1186.849
2011-07-19,1195.561
2011-07-20,1206.183
2011-07-21,1210.229
2011-07-22,1212.186
2011-07-25,1210.385
2011-07-26,1205.307
2011-07-27,1197.374
2011-07-28,1171.19
2011-07-29,1176.041
2011-08-01,1125.212
2011-08-02,1115.226
2011-08-03,1091.787
2011-08-04,1071.9
2011-08-05,1061.389
2011-08-08,1006.123
2011-08-09,993.854
2011-08-10,972.442
2011-08-11,973.42
2011-08-12,971.841
2011-08-15,998.164
2011-08-16,996.433
2011-08-17,1009.664
2011-08-18,966.802
2011-08-19,967.383
2011-08-22,990.253
2011-08-23,981.001
2011-08-24,984.518
2011-08-25,967.38
2011-08-26,964.306
2011-08-29,998.528
2011-08-30,1000.986
2011-08-31,1018.585
2011-09-01,1024.253
2011-09-02,1016.799
2011-09-05,954.48
2011-09-06,929.486
2011-09-07,953.342
2011-09-08,943.848
2011-09-09,938.949
2011-09-12,880.351
2011-09-13,895.762
2011-09-14,913.963
2011-09-15,932.01
2011-09-16,937.171
2011-09-19,909.294
2011-09-20,926.568
2011-09-21,926.804
2011-09-22,889.234
2011-09-23,894.921
2011-09-26,894.175
2011-09-27,906.012
2011-09-28,902.603
2011-09-29,901.537
2011-09-30,894.67
2011-10-03,905.584
2011-10-04,869.801
2011-10-05,879.652
2011-10-06,908.932
2011-10-07,911.388
2011-10-10,926.251
2011-10-11,935.325
2011-10-12,943.848
2011-10-13,940.304
2011-10-14,941.719
2011-10-17,985.496
2011-10-18,981.306
2011-10-19,984.628
2011-10-20,975.02
2011-10-21,984.045
2011-10-24,982.636
2011-10-25,987.828
2011-10-26,983.94
2011-10-27,1034.303
2011-10-28,1042.132
2011-10-31,1010.021
2011-11-01,969.506
2011-11-02,957.346
2011-11-03,980.953
2011-11-04,983.229
2011-11-07,987.589
2011-11-08,1002.907
2011-11-09,970.707
2011-11-10,973.696
2011-11-11,976.823
2011-11-14,979.068
2011-11-15,967.39
2011-11-16,965.956
2011-11-17,966.845
2011-11-18,967.43
2011-11-21,919.578
2011-11-22,908.096
2011-11-23,896.979
2011-11-24,876.3
2011-11-25,876.404
2011-11-28,909.04
2011-11-29,899.338
2011-11-30,936.174
2011-12-01,947.909
2011-12-02,946.645
2011-12-05,958.933
2011-12-06,941.027
2011-12-07,932.826
2011-12-08,929.43
2011-12-09,928.998
2011-12-12,924.799
2011-12-13,937.56
2011-12-14,930.385
2011-12-15,952.975
2011-12-16,956.917
2011-12-19,966.172
2011-12-20,966.327
2011-12-21,951.778
2011-12-22,953.088
2011-12-23,953.214
2011-12-26,965.005
2011-12-27,967.215
2011-12-28,956.619
2011-12-29,930.887
2011-12-30,927.904
2012-01-02,959.819
2012-01-03,963.679
2012-01-04,970.409
2012-01-05,977.897
2012-01-06,976.983
2012-01-09,977.574
2012-01-10,997.907
2012-01-11,991.415
2012-01-12,992.945
2012-01-13,987.827
2012-01-16,985.665
2012-01-17,1000.781
2012-01-18,1006.705
2012-01-19,1014.787
2012-01-20,1017.569
2012-01-23,1017.167
2012-01-24,1011.465
2012-01-25,1009.889
2012-01-26,1022.93
2012-01-27,1019.583
2012-01-30,999.756
2012-01-31,1009.937
2012-02-01,1021.425
2012-02-02,1030.262
2012-02-03,1033.11
2012-02-06,1020.428
2012-02-07,1018.088
2012-02-08,1016.497
2012-02-09,1018.239
2012-02-10,1013.793
2012-02-13,1004.436
2012-02-14,995.751
2012-02-15,1003.538
2012-02-16,1003.21
2012-02-17,1010.48
2012-02-20,1008.908
2012-02-21,1006.678
2012-02-22,1001.895
2012-02-23,991.831
2012-02-24,986.241
2012-02-27,974.78
2012-02-28,968.727
2012-02-29,984.923
2012-03-01,990.729
2012-03-02,983.993
2012-03-05,991.405
2012-03-06,973.912
2012-03-07,976.775
2012-03-08,986.463
2012-03-09,983.013
2012-03-12,977.14
2012-03-13,982.609
2012-03-14,985.466
2012-03-15,982.366
2012-03-16,989.413
2012-03-19,991.194
2012-03-20,986.519
2012-03-21,985.943
2012-03-22,988.699
2012-03-23,993.616
2012-03-26,1014.959
2012-03-27,1016.868
2012-03-28,1016.097
2012-03-29,1003.538
2012-03-30,1011.008
2012-04-02,1032.325
2012-04-03,1039.86
2012-04-04,1025.326
2012-04-05,1026.244
2012-04-06,1026.244
2012-04-09,1019.14
2012-04-10,1019.488
2012-04-11,1007.79
2012-04-12,1011.221
2012-04-13,1011.977
2012-04-16,1007.657
2012-04-17,1024.253
2012-04-18,1031.367
2012-04-19,1028.807
2012-04-20,1029.807
2012-04-23,1022.18
2012-04-24,1036.86
2012-04-25,1035.466
2012-04-26,1034.929
2012-04-27,1036.667
2012-04-30,1031.21
2012-05-01,1036.814
2012-05-02,1038.148
2012-05-03,1038.021
2012-05-04,1037.431
2012-05-07,1008.099
2012-05-08,1010.801
2012-05-09,986.882
2012-05-10,980.961
2012-05-11,979.869
2012-05-14,955.957
2012-05-15,941.852
2012-05-16,943.823
2012-05-17,929.092
2012-05-18,932.121
2012-05-21,910.028
2012-05-22,904.592
2012-05-23,895.147
2012-05-24,904.189
2012-05-25,902.936
2012-05-28,896.099
2012-05-29,893.567
2012-05-30,878.788
2012-05-31,909.775
2012-06-01,908.669
2012-06-04,895.892
2012-06-05,892.911
2012-06-06,903.362
2012-06-07,922.131
2012-06-08,919.754
2012-06-11,913.764
2012-06-12,907.526
2012-06-13,898.894
2012-06-14,888.672
2012-06-15,893.517
2012-06-18,886.642
2012-06-19,897.388
2012-06-20,890.64
2012-06-21,879.128
2012-06-22,875.863
2012-06-25,903.168
2012-06-26,887.39
2012-06-27,886.757
2012-06-28,871.972
2012-06-29,879.805
2012-07-02,895.46
2012-07-03,895.366
2012-07-04,900.575
2012-07-05,900.24
2012-07-06,899.039
2012-07-09,889.418
2012-07-10,888.195
2012-07-11,890.173
2012-07-12,884.293
2012-07-13,888.356
2012-07-16,894.547
2012-07-17,901.727
2012-07-18,904.079
2012-07-19,911.58
2012-07-20,911.523
2012-07-23,886.773
2012-07-24,884.342
2012-07-25,887.913
2012-07-26,890.265
2012-07-27,897.36
2012-07-30,912.475
2012-07-31,915.516
2012-08-01,918.172
2012-08-02,897.466
2012-08-03,903.393
2012-08-06,887.012
2012-08-07,911.554
2012-08-08,908.44
2012-08-09,908.596
2012-08-10,907.232
2012-08-13,892.385
2012-08-14,899.059
2012-08-15,893.976
2012-08-16,903.787
2012-08-17,901.506
2012-08-20,903.408
2012-08-21,915.594
2012-08-22,911.597
2012-08-23,909.118
2012-08-24,905.007
2012-08-27,909.371
2012-08-28,902.806
2012-08-29,903.933
2012-08-30,900.836
2012-08-31,906.368
2012-09-03,904.263
2012-09-04,897.048
2012-09-05,895.722
2012-09-06,897.622
2012-09-07,908.254
2012-09-10,926.012
2012-09-11,925.395
2012-09-12,932.12
2012-09-13,924.377
2012-09-14,939.567
2012-09-17,938.868
2012-09-18,938.217
2012-09-19,935.08
2012-09-20,931.566
2012-09-21,932.414
2012-09-24,946.595
2012-09-25,950.373
2012-09-26,943.088
2012-09-27,959.977
2012-09-28,958.521
2012-10-01,961.474
2012-10-02,989.262
2012-10-03,992.512
2012-10-04,988.525
2012-10-05,993.59
2012-10-08,986.826
2012-10-09,968.606
2012-10-10,966.097
2012-10-11,974.32
2012-10-12,978.603
2012-10-15,983.624
2012-10-16,989.174
2012-10-17,1002.988
2012-10-18,999.671
2012-10-19,995.452
2012-10-22,991.909
2012-10-23,969.337
2012-10-24,974.31
2012-10-25,982.78
2012-10-26,980.243
2012-10-29,962.019
2012-10-30,977.912
2012-10-31,980.553
2012-11-01,986.985
2012-11-02,982.145
2012-11-05,994.52
2012-11-06,990.933
2012-11-07,982.708
2012-11-08,980.771
2012-11-09,979.579
2012-11-12,965.352
2012-11-13,965.091
2012-11-14,952.498
2012-11-15,944.409
2012-11-16,940.352
2012-11-19,959.406
2012-11-20,963.55
2012-11-21,972.572
2012-11-22,976.278
2012-11-23,980.825
2012-11-26,994.226
2012-11-27,997.083
2012-11-28,1004.185
2012-11-29,1005.47
2012-11-30,1008.016
2012-12-03,1000.049
2012-12-04,1005.506
2012-12-05,1017.472
2012-12-06,1009.265
2012-12-07,1007.552
2012-12-10,1024.071
2012-12-11,1039.425
2012-12-12,1025.807
2012-12-13,998.985
2012-12-14,998.01
2012-12-17,974.61
2012-12-18,987.238
2012-12-19,995.855
2012-12-20,985.415
2012-12-21,986.467
2012-12-24,969.169
2012-12-25,961.568
2012-12-26,965.595
2012-12-27,962.689
2012-12-28,960.847
2012-12-31,963.6
2013-01-01,981.79
2013-01-02,990.381
2013-01-03,967.804
2013-01-04,962.102
2013-01-07,974.532
2013-01-08,972.632
2013-01-09,976.462
2013-01-10,992.238
2013-01-11,998.587
2013-01-14,993.109
2013-01-15,989.594
2013-01-16,985.748
2013-01-17,983.449
2013-01-18,981.326
2013-01-21,973.096
2013-01-22,972.771
2013-01-23,980.49
2013-01-24,985.207
2013-01-25,984.372
2013-01-28,981.435
2013-01-29,975.132
2013-01-30,968.356
2013-01-31,968.928
2013-02-01,980.124
2013-02-04,982.81
2013-02-05,993.932
2013-02-06,991.741
2013-02-07,989.739
2013-02-08,993.527
2013-02-11,1006.325
2013-02-12,1010.424
2013-02-13,1014.296
2013-02-14,1008.699
2013-02-15,1006.24
2013-02-18,999.474
2013-02-19,1008.739
2013-02-20,1027.816
2013-02-21,1005.301
2013-02-22,998.405
2013-02-25,1002.502
2013-02-26,990.201
2013-02-27,993.489
2013-02-28,994.354
2013-03-01,988.088
2013-03-04,984.494
2013-03-05,997.272
2013-03-06,1006.341
2013-03-07,1024.018
2013-03-08,1030.233
2013-03-11,1033.483
2013-03-12,1039.785
2013-03-13,1037.844
2013-03-14,1046.519
2013-03-15,1050.645
2013-03-18,1039.805
2013-03-19,1039.855
2013-03-20,1038.674
2013-03-21,1038.618
2013-03-22,1042.917
2013-03-25,1051.712
2013-03-26,1052.64
2013-03-27,1040.622
2013-03-28,1034.426
2013-03-29,1034.426
2013-04-01,1033.359
2013-04-02,1044.694
2013-04-03,1042.422
2013-04-04,1035.031
2013-04-05,1036.244
2013-04-08,1035.109
2013-04-09,1027.321
2013-04-10,1025.06
2013-04-11,1031.403
2013-04-12,1031.972
2013-04-15,1029.562
2013-04-16,1031.651
2013-04-17,1018.339
2013-04-18,1010.417
2013-04-19,1010.25
2013-04-22,1003.983
2013-04-23,1009.034
2013-04-24,1012.797
2013-04-25,1019.458
2013-04-26,1021.583
2013-04-29,1018.918
2013-04-30,1028.635
2013-05-01,1018.619
2013-05-02,1018.881
2013-05-03,1022.448
2013-05-06,1026.03
2013-05-07,1030.106
2013-05-08,1033.125
2013-05-09,1027.178
2013-05-10,1019.547
2013-05-13,1015.838
2013-05-14,1004.062
2013-05-15,998.731
2013-05-16,1028.832
2013-05-17,1019.922
2013-05-20,1038.464
2013-05-21,1040.762
2013-05-22,1031.88
2013-05-23,1012.196
2013-05-24,1013.084
2013-05-27,1019.736
2013-05-28,1033.993
2013-05-29,1026.215
2013-05-30,1025.49
2013-05-31,1021.117
2013-06-03,1024.61
2013-06-04,1030.364
2013-06-05,1026.214
2013-06-06,1036.846
2013-06-07,1037.492
2013-06-10,1049.158
2013-06-11,1044.419
2013-06-12,1041.674
2013-06-13,1030.345
2013-06-14,1035.048
2013-06-17,1042.839
2013-06-18,1044.093
2013-06-19,1041.741
2013-06-20,1017.681
2013-06-21,1016.649
2013-06-24,1004.518
2013-06-25,1011.589
2013-06-26,1007.683
2013-06-27,1009.468
2013-06-28,1005.35
2013-07-01,1012.194
2013-07-02,1018.415
2013-07-03,1007.65
2013-07-04,1011.497
2013-07-05,1004.663
2013-07-08,1014.846
2013-07-09,1015.12
2013-07-10,1016.753
2013-07-11,1030.803
2013-07-12,1033.166
2013-07-15,1046.106
2013-07-16,1050.583
2013-07-17,1045.689
2013-07-18,1054.566
2013-07-19,1058.48
2013-07-22,1059.704
2013-07-23,1064.625
2013-07-24,1066.905
2013-07-25,1057.857
2013-07-26,1059.601
2013-07-29,1046.438
2013-07-30,1028.876
2013-07-31,1035.705
2013-08-01,1033.021
2013-08-02,1031.66
2013-08-05,1025.24
2013-08-06,1023.15
2013-08-07,1026.365
2013-08-08,1036.047
2013-08-09,1035.827
2013-08-12,1040.307
2013-08-13,1041.581
2013-08-14,1040.185
2013-08-15,1035.697
2013-08-16,1037.877
2013-08-19,1045.555
2013-08-20,1043.133
2013-08-21,1026.828
2013-08-22,1016.952
2013-08-23,1017.292
2013-08-26,1007.65
2013-08-27,985.233
2013-08-28,990.131
2013-08-29,1004.797
2013-08-30,1007.006
2013-09-02,1007.398
2013-09-03,1001.056
2013-09-04,999.737
2013-09-05,996.932
2013-09-06,998.777
2013-09-09,1001.491
2013-09-10,1017.058
2013-09-11,1028.443
2013-09-12,1026.358
2013-09-13,1025.62
2013-09-16,1042.089
2013-09-17,1039.628
2013-09-18,1041.628
2013-09-19,1055.424
2013-09-20,1047.765
2013-09-23,1051.336
2013-09-24,1052.128
2013-09-25,1047.32
2013-09-26,1046.187
2013-09-27,1046.923
2013-09-30,1056.738
2013-10-01,1062.376
2013-10-02,1055.491
2013-10-03,1051.262
2013-10-04,1051.766
2013-10-07,1066.974
2013-10-08,1073.984
2013-10-09,1075.607
2013-10-10,1088.274
2013-10-11,1091.159
2013-10-14,1099.957
2013-10-15,1088.606
2013-10-16,1088.133
2013-10-17,1090.344
2013-10-18,1090.096
2013-10-21,1098.541
2013-10-22,1104.946
2013-10-23,1092.697
2013-10-24,1089.487
2013-10-25,1088.822
2013-10-28,1098.524
2013-10-29,1103.955
2013-10-30,1070.774
2013-10-31,1061.02
2013-11-01,1056.113
2013-11-04,1052.505
2013-11-05,1051.801
2013-11-06,1057.118
2013-11-07,1061.619
2013-11-08,1062.819
2013-11-11,1063.8
2013-11-12,1068.901
2013-11-13,1070.64
2013-11-14,1079.049
2013-11-15,1078.574
2013-11-18,1089.857
2013-11-19,1094.069
2013-11-20,1108.235
2013-11-21,1100.131
2013-11-22,1100.347
2013-11-25,1110.021
2013-11-26,1109.643
2013-11-27,1114.996
2013-11-28,1117.155
2013-11-29,1118.091
2013-12-02,1127.057
2013-12-03,1122.133
2013-12-04,1116.699
2013-12-05,1119.342
2013-12-06,1124.282
2013-12-09,1119.944
2013-12-10,1128.606
2013-12-11,1119.777
2013-12-12,1100.286
2013-12-13,1101.748
2013-12-16,1106.581
2013-12-17,1102.633
2013-12-18,1105.034
2013-12-19,1102.929
2013-12-20,1101.894
2013-12-23,1122.079
2013-12-24,1115.252
2013-12-25,1120.661
2013-12-26,1118.06
2013-12-27,1122.979
2013-12-30,1115.992
2013-12-31,1124.725
2014-01-01,1134.334
2014-01-02,1120.156
2014-01-03,1115.189
2014-01-06,1114.161
2014-01-07,1121.803
2014-01-08,1129.572
2014-01-09,1130.848
2014-01-10,1135.051
2014-01-13,1147.565
2014-01-14,1141.14
2014-01-15,1179.174
2014-01-16,1175.017
2014-01-17,1173.521
2014-01-20,1167.867
2014-01-21,1178.515
2014-01-22,1173.634
2014-01-23,1161.931
2014-01-24,1157.923
2014-01-27,1144.139
2014-01-28,1154.063
2014-01-29,1161.825
2014-01-30,1154.789
2014-01-31,1145.949
2014-02-03,1139.532
2014-02-04,1137.933
2014-02-05,1141.658
2014-02-06,1155.595
2014-02-07,1154.908
2014-02-10,1152.293
2014-02-11,1146.902
2014-02-12,1152.031
2014-02-13,1153.026
2014-02-14,1151.401
2014-02-17,1161.629
2014-02-18,1173.743
2014-02-19,1182.511
2014-02-20,1200.197
2014-02-21,1203.025
2014-02-24,1202.891
2014-02-25,1210.297
2014-02-26,1215.814
2014-02-27,1219.14
2014-02-28,1225.1
2014-03-03,1231.939
2014-03-04,1238.704
2014-03-05,1248.295
2014-03-06,1264.66
2014-03-07,1263.31
2014-03-10,1249.236
2014-03-11,1254.37
2014-03-12,1239.104
2014-03-13,1239.799
2014-03-14,1240.408
2014-03-17,1252.061
2014-03-18,1256.727
2014-03-19,1270.591
2014-03-20,1260.845
2014-03-21,1261.714
2014-03-24,1248.132
2014-03-25,1259.65
2014-03-26,1266.703
2014-03-27,1252.825
2014-03-28,1252.36
2014-03-31,1287.796
2014-04-01,1305.793
2014-04-02,1321.881
2014-04-03,1316.931
2014-04-04,1313.868
2014-04-07,1316.818
2014-04-08,1281.562
2014-04-09,1297.92
2014-04-10,1308.543
2014-04-11,1309.393
2014-04-14,1279.024
2014-04-15,1278.471
2014-04-16,1279.528
2014-04-17,1269.661
2014-04-18,1269.661
2014-04-21,1268.475
2014-04-22,1294.714
2014-04-23,1284.418
2014-04-24,1270.452
2014-04-25,1272.776
2014-04-28,1259.208
2014-04-29,1258.978
2014-04-30,1264.262
2014-05-01,1268.21
2014-05-02,1268.485
2014-05-05,1259.6
2014-05-06,1263.308
2014-05-07,1259.241
2014-05-08,1279.25
2014-05-09,1275.66
2014-05-12,1265.222
2014-05-13,1281.804
2014-05-14,1282.553
2014-05-15,1273.941
2014-05-16,1272.191
2014-05-19,1273.155
2014-05-20,1263.953
2014-05-21,1268.519
2014-05-22,1274.972
2014-05-23,1275.924
2014-05-26,1291.575
2014-05-27,1292.073
2014-05-28,1289.234
2014-05-29,1274.26
2014-05-30,1274.04
2014-06-02,1284.939
2014-06-03,1282.999
2014-06-04,1282.538
2014-06-05,1281.755
2014-06-06,1285.293
2014-06-09,1296.188
2014-06-10,1297.979
2014-06-11,1302.205
2014-06-12,1294.409
2014-06-13,1295.909
2014-06-16,1292.78
2014-06-17,1291.593
2014-06-18,1300.228
2014-06-19,1322.039
2014-06-20,1319.354
2014-06-23,1315.758
2014-06-24,1305.697
2014-06-25,1298.86
2014-06-26,1298.829
2014-06-27,1298.204
2014-06-30,1306.873
2014-07-01,1309.386
2014-07-02,1318.82
2014-07-03,1327.331
2014-07-04,1327.467
2014-07-07,1312.807
2014-07-08,1295.925
2014-07-09,1306.658
2014-07-10,1303.122
2014-07-11,1304.415
2014-07-14,1332.16
2014-07-15,1333.106
2014-07-16,1331.329
2014-07-17,1320.497
2014-07-18,1313.701
2014-07-21,1321.966
2014-07-22,1330.711
2014-07-23,1328.558
2014-07-24,1331.738
2014-07-25,1326.582
2014-07-28,1319.032
2014-07-29,1322.006
2014-07-30,1325.236
2014-07-31,1313.278
2014-08-01,1314.391
2014-08-04,1316.309
2014-08-05,1315.059
2014-08-06,1295.69
2014-08-07,1287.705
2014-08-08,1287.019
2014-08-11,1270.488
2014-08-12,1274.202
2014-08-13,1271.03
2014-08-14,1274.801
2014-08-15,1268.972
2014-08-18,1268.234
2014-08-19,1270.835
2014-08-20,1275.077
2014-08-21,1296.27
2014-08-22,1291.063
2014-08-25,1275.638
2014-08-26,1269.498
2014-08-27,1285.422
2014-08-28,1280.684
2014-08-29,1279.087
2014-09-01,1283.507
2014-09-02,1290.208
2014-09-03,1288.132
2014-09-04,1288.858
2014-09-05,1285.174
2014-09-08,1285.421
2014-09-09,1275.757
2014-09-10,1269.164
2014-09-11,1270.832
2014-09-12,1270.727
2014-09-15,1274.971
2014-09-16,1275.965
2014-09-17,1281.628
2014-09-18,1289.488
2014-09-19,1287.085
2014-09-22,1284.656
2014-09-23,1278.74
2014-09-24,1275.447
2014-09-25,1275.117
2014-09-26,1271.462
2014-09-29,1301.086
2014-09-30,1298.795
2014-10-01,1295.883
2014-10-02,1302.359
2014-10-03,1294.063
2014-10-06,1303.261
2014-10-07,1293.718
2014-10-08,1289.096
2014-10-09,1298.145
2014-10-10,1287.125
2014-10-13,1259.856
2014-10-14,1228.671
2014-10-15,1241.945
2014-10-16,1242.867
2014-10-17,1235.364
2014-10-20,1250.489
2014-10-21,1253.673
2014-10-22,1270.988
2014-10-23,1268.694
2014-10-24,1266.479
2014-10-27,1268.486
2014-10-28,1282.8
2014-10-29,1280.032
2014-10-30,1275.073
2014-10-31,1266.617
2014-11-03,1290.236
2014-11-04,1301.546
2014-11-05,1308.868
2014-11-06,1313.946
2014-11-07,1309.632
2014-11-10,1312.381
2014-11-11,1302.489
2014-11-12,1308.794
2014-11-13,1307.933
2014-11-14,1302.154
2014-11-17,1303.253
2014-11-18,1297.487
2014-11-19,1299.095
2014-11-20,1294.114
2014-11-21,1290.335
2014-11-24,1276.922
2014-11-25,1277.688
2014-11-26,1288.428
2014-11-27,1287.734
2014-11-28,1287.536
2014-12-01,1283.695
2014-12-02,1272.441
2014-12-03,1284.534
2014-12-04,1294.983
2014-12-05,1286.934
2014-12-08,1289.241
2014-12-09,1284.777
2014-12-10,1284.613
2014-12-11,1291.761
2014-12-12,1297.479
2014-12-15,1268.103
2014-12-16,1275.409
2014-12-17,1260.039
2014-12-18,1271.426
2014-12-19,1279.652
2014-12-22,1287.259
2014-12-23,1286.066
2014-12-24,1280.13
2014-12-25,1274.146
2014-12-26,1276.586
2014-12-29,1276.918
2014-12-30,1268.773
2014-12-31,1278.777
2015-01-01,1281.079
2015-01-02,1266.531
2015-01-05,1247.858
2015-01-06,1241.517
2015-01-07,1252.736
2015-01-08,1279.148
2015-01-09,1283.594
2015-01-12,1269.618
2015-01-13,1282.169
2015-01-14,1281.311
2015-01-15,1279.982
2015-01-16,1278.532
2015-01-19,1281.343
2015-01-20,1290.533
2015-01-21,1281.511
2015-01-22,1278.08
2015-01-23,1258.725
2015-01-26,1279.506
2015-01-27,1283.099
2015-01-28,1284.012
2015-01-29,1262.793
2015-01-30,1263.163
2015-02-02,1254.493
2015-02-03,1272.294
