Date,UNITED KINGDOM SMALL VALUE Small Cap
2015-05-25,1457.42
2015-05-26,1438.505
2015-05-27,1444.981
2015-05-28,1441.754
2015-05-29,1431.952
2015-06-01,1433.266
2015-06-02,1447.755
2015-06-03,1452.346
2015-06-04,1444.111
2015-06-05,1420.642
2015-06-08,1418.117
2015-06-09,1419.096
2015-06-10,1456.145
2015-06-11,1458.169
2015-06-12,1451.873
2015-06-15,1431.265
2015-06-16,1441.146
2015-06-17,1448.786
2015-06-18,1462.365
2015-06-19,1465.461
2015-06-22,1480.815
2015-06-23,1481.426
2015-06-24,1475.778
2015-06-25,1480.425
2015-06-26,1468.409
2015-06-29,1444.211
2015-06-30,1439.293
2015-07-01,1446.423
2015-07-02,1440.394
2015-07-03,1433.124
2015-07-06,1418.033
2015-07-07,1379.782
2015-07-08,1362.111
2015-07-09,1380.644
2015-07-10,1407.774
2015-07-13,1425.986
2015-07-14,1424.499
2015-07-15,1434.326
2015-07-16,1444.287
2015-07-17,1447.048
2015-07-20,1443.394
2015-07-21,1437.708
2015-07-22,1433.983
2015-07-23,1419.002
2015-07-24,1406.408
2015-07-27,1391.588
2015-07-28,1405.895
2015-07-29,1422.88
2015-07-30,1418.098
2015-07-31,1431.584
2015-08-03,1432.835
2015-08-04,1438.42
2015-08-05,1444.25
2015-08-06,1431.77
2015-08-07,1421.777
2015-08-10,1436.273
2015-08-11,1433.085
2015-08-12,1416.753
2015-08-13,1425.778
2015-08-14,1430.121
2015-08-17,1427.223
2015-08-18,1431.726
2015-08-19,1414.868
2015-08-20,1405.788
2015-08-21,1375.918
2015-08-24,1323.084
2015-08-25,1363.742
2015-08-26,1340.467
2015-08-27,1355.002
2015-08-28,1370.415
2015-08-31,1372.781
2015-09-01,1341.277
2015-09-02,1340.284
2015-09-03,1354.271
2015-09-04,1324.616
2015-09-07,1335.211
2015-09-08,1366.304
2015-09-09,1381.961
2015-09-10,1378.676
2015-09-11,1372.392
2015-09-14,1366.884
2015-09-15,1366.686
2015-09-16,1388.112
2015-09-17,1389.991
2015-09-18,1384.566
2015-09-21,1371.766
2015-09-22,1330.28
2015-09-23,1330.251
2015-09-24,1323.338
2015-09-25,1337.584
2015-09-28,1323.885
2015-09-29,1304.315
2015-09-30,1323.609
2015-10-01,1330.172
2015-10-02,1335.134
2015-10-05,1358.702
2015-10-06,1364.375
2015-10-07,1364.28
2015-10-08,1365.729
2015-10-09,1368.933
2015-10-12,1366.677
2015-10-13,1348.995
2015-10-14,1358.235
2015-10-15,1373.567
2015-10-16,1370.228
2015-10-19,1377.942
2015-10-20,1379.683
2015-10-21,1380.338
2015-10-22,1379.494
2015-10-23,1390.095
2015-10-26,1384.077
2015-10-27,1368.613
2015-10-28,1374.476
2015-10-29,1366.766
2015-10-30,1383.593
2015-11-02,1386.579
2015-11-03,1383.229
2015-11-04,1376.897
2015-11-05,1361.194
2015-11-06,1350.098
2015-11-09,1347.193
2015-11-10,1339.393
2015-11-11,1351.306
2015-11-12,1335.076
2015-11-13,1326.183
2015-11-16,1333.677
2015-11-17,1354.826
2015-11-18,1354.08
2015-11-19,1364.207
2015-11-20,1359.555
2015-11-23,1343.003
2015-11-24,1321.146
2015-11-25,1332.319
2015-11-26,1347.879
2015-11-27,1347.877
2015-11-30,1359.83
2015-12-01,1371.241
2015-12-02,1366.495
2015-12-03,1361.637
2015-12-04,1367.027
2015-12-07,1359.084
2015-12-08,1337.336
2015-12-09,1351.451
2015-12-10,1344.927
2015-12-11,1329.67
2015-12-14,1310.988
2015-12-15,1328.101
2015-12-16,1332.439
2015-12-17,1330.469
2015-12-18,1328.143
2015-12-21,1327.101
2015-12-22,1331.854
2015-12-23,1352.608
2015-12-24,1362.095
2015-12-25,1362.095
2015-12-28,1358.448
2015-12-29,1361.682
2015-12-30,1360.81
2015-12-31,1346.973
2016-01-01,1346.973
2016-01-04,1321.682
2016-01-05,1326.528
2016-01-06,1308.859
2016-01-07,1283.933
2016-01-08,1275.96
2016-01-11,1268.628
2016-01-12,1257.711
2016-01-13,1264.071
2016-01-14,1239.013
2016-01-15,1212.567
2016-01-18,1192.384
2016-01-19,1193.126
2016-01-20,1160.562
2016-01-21,1172.642
2016-01-22,1212.953
2016-01-25,1209.029
2016-01-26,1221.043
2016-01-27,1220.965
2016-01-28,1226.767
2016-01-29,1233.725
2016-02-01,1252.68
2016-02-02,1239.261
2016-02-03,1235.332
2016-02-04,1246.949
2016-02-05,1232.054
2016-02-08,1180.31
2016-02-09,1171.882
2016-02-10,1184.922
2016-02-11,1159.387
2016-02-12,1183.276
2016-02-15,1203.059
2016-02-16,1190.631
2016-02-17,1223.537
2016-02-18,1232.454
2016-02-19,1215.086
2016-02-22,1216.502
2016-02-23,1208.387
2016-02-24,1187.36
2016-02-25,1210.145
2016-02-26,1217.227
2016-02-29,1228.743
2016-03-01,1240.897
2016-03-02,1252.852
2016-03-03,1268.189
2016-03-04,1294.584
2016-03-07,1287.338
2016-03-08,1270.558
2016-03-09,1270.462
2016-03-10,1262.848
2016-03-11,1291.216
2016-03-14,1297.034
2016-03-15,1272.205
2016-03-16,1277.258
2016-03-17,1323.836
2016-03-18,1332.543
2016-03-21,1316.94
2016-03-22,1303.133
2016-03-23,1287.76
2016-03-24,1273.467
2016-03-25,1273.467
2016-03-28,1283.595
2016-03-29,1288.844
2016-03-30,1321.287
2016-03-31,1311.737
2016-04-01,1289.172
2016-04-04,1295.647
2016-04-05,1269.219
2016-04-06,1276.739
2016-04-07,1268.581
2016-04-08,1281.329
2016-04-11,1292.058
2016-04-12,1290.603
2016-04-13,1313.163
2016-04-14,1301.367
2016-04-15,1297.719
2016-04-18,1304.981
2016-04-19,1324.774
2016-04-20,1325.421
2016-04-21,1315.72
2016-04-22,1315.614
2016-04-25,1328.271
2016-04-26,1336.517
2016-04-27,1344.504
2016-04-28,1353.597
2016-04-29,1341.925
2016-05-02,1344.124
2016-05-03,1320.172
2016-05-04,1305.799
2016-05-05,1309.404
2016-05-06,1302.53
2016-05-09,1296.156
2016-05-10,1306.802
2016-05-11,1307.942
2016-05-12,1306.464
2016-05-13,1292.642
2016-05-16,1304.436
2016-05-17,1324.329
2016-05-18,1342.529
2016-05-19,1326.101
2016-05-20,1338.881
2016-05-23,1344.945
2016-05-24,1365.93
2016-05-25,1385.883
2016-05-26,1377.501
2016-05-27,1375.165
2016-05-30,1375.777
2016-05-31,1365.605
2016-06-01,1339.771
2016-06-02,1345.492
2016-06-03,1354.816
2016-06-06,1356.26
2016-06-07,1365.51
2016-06-08,1361.0
2016-06-09,1350.916
2016-06-10,1312.332
2016-06-13,1287.444
2016-06-14,1250.202
2016-06-15,1262.039
2016-06-16,1232.836
2016-06-17,1283.971
2016-06-20,1368.466
2016-06-21,1366.226
2016-06-22,1374.407
2016-06-23,1411.377
2016-06-24,1193.757
2016-06-27,1070.073
2016-06-28,1119.659
2016-06-29,1172.302
2016-06-30,1183.808
2016-07-01,1189.94
2016-07-04,1168.559
2016-07-05,1113.95
2016-07-06,1096.199
2016-07-07,1118.127
2016-07-08,1144.663
2016-07-11,1184.928
2016-07-12,1213.262
2016-07-13,1210.404
2016-07-14,1220.6
2016-07-15,1209.056
2016-07-18,1223.903
2016-07-19,1212.383
2016-07-20,1223.331
2016-07-21,1231.192
2016-07-22,1211.936
2016-07-25,1221.964
2016-07-26,1216.566
2016-07-27,1234.738
2016-07-28,1229.012
2016-07-29,1247.055
2016-08-01,1228.993
2016-08-02,1237.997
2016-08-03,1235.65
2016-08-04,1234.131
2016-08-05,1242.843
2016-08-08,1245.98
2016-08-09,1250.563
2016-08-10,1250.652
2016-08-11,1255.224
2016-08-12,1261.936
2016-08-15,1255.854
2016-08-16,1257.392
2016-08-17,1259.731
2016-08-18,1284.708
2016-08-19,1272.254
2016-08-22,1282.086
2016-08-23,1296.832
2016-08-24,1307.821
2016-08-25,1293.923
2016-08-26,1298.669
2016-08-29,1285.981
2016-08-30,1280.539
2016-08-31,1272.377
2016-09-01,1301.614
2016-09-02,1316.892
2016-09-05,1313.436
2016-09-06,1325.178
2016-09-07,1322.207
2016-09-08,1335.091
2016-09-09,1306.391
2016-09-12,1295.076
2016-09-13,1278.704
2016-09-14,1276.528
2016-09-15,1289.431
2016-09-16,1284.382
2016-09-19,1284.678
2016-09-20,1276.224
2016-09-21,1280.14
2016-09-22,1299.405
2016-09-23,1279.635
2016-09-26,1269.177
2016-09-27,1261.486
2016-09-28,1274.442
2016-09-29,1278.169
2016-09-30,1278.156
2016-10-03,1287.154
2016-10-04,1286.422
2016-10-05,1277.991
2016-10-06,1263.892
2016-10-07,1236.82
2016-10-10,1227.93
2016-10-11,1216.879
2016-10-12,1206.208
2016-10-13,1201.617
2016-10-14,1210.608
2016-10-17,1193.891
2016-10-18,1223.311
2016-10-19,1220.77
2016-10-20,1213.109
2016-10-21,1209.629
2016-10-24,1205.91
2016-10-25,1195.579
2016-10-26,1197.904
2016-10-27,1182.373
2016-10-28,1183.754
2016-10-31,1183.707
2016-11-01,1185.349
2016-11-02,1187.382
2016-11-03,1209.805
2016-11-04,1196.567
2016-11-07,1195.543
2016-11-08,1197.1
2016-11-09,1213.615
2016-11-10,1225.125
2016-11-11,1221.298
2016-11-14,1212.165
2016-11-15,1209.027
2016-11-16,1206.564
2016-11-17,1214.186
2016-11-18,1206.236
2016-11-21,1211.175
2016-11-22,1218.583
2016-11-23,1210.801
2016-11-24,1214.85
2016-11-25,1213.69
2016-11-28,1203.378
2016-11-29,1214.119
2016-11-30,1208.816
2016-12-01,1219.339
2016-12-02,1218.156
2016-12-05,1225.166
2016-12-06,1223.634
2016-12-07,1227.098
2016-12-08,1228.739
2016-12-09,1230.598
2016-12-12,1232.016
2016-12-13,1237.876
2016-12-14,1238.167
2016-12-15,1214.669
2016-12-16,1219.007
2016-12-19,1215.23
2016-12-20,1210.325
2016-12-21,1212.722
2016-12-22,1215.744
2016-12-23,1213.51
2016-12-26,1213.51
2016-12-27,1213.609
2016-12-28,1216.234
2016-12-29,1218.676
2016-12-30,1236.047
2017-01-02,1236.047
2017-01-03,1231.591
2017-01-04,1237.616
2017-01-05,1261.938
2017-01-06,1252.292
2017-01-09,1234.468
2017-01-10,1241.332
2017-01-11,1228.545
2017-01-12,1240.013
2017-01-13,1241.614
2017-01-16,1224.167
2017-01-17,1254.878
2017-01-18,1254.272
2017-01-19,1244.998
2017-01-20,1241.428
2017-01-23,1256.401
2017-01-24,1255.823
2017-01-25,1267.539
2017-01-26,1263.897
2017-01-27,1261.865
2017-01-30,1252.241
2017-01-31,1262.627
2017-02-01,1277.557
2017-02-02,1266.129
2017-02-03,1274.917
2017-02-06,1266.505
2017-02-07,1282.345
2017-02-08,1295.963
2017-02-09,1297.973
2017-02-10,1298.849
2017-02-13,1303.649
2017-02-14,1302.807
2017-02-15,1306.154
2017-02-16,1305.482
2017-02-17,1297.526
2017-02-20,1301.571
2017-02-21,1300.508
2017-02-22,1294.667
2017-02-23,1300.796
2017-02-24,1291.138
2017-02-27,1293.734
2017-02-28,1297.8
2017-03-01,1296.518
2017-03-02,1292.871
2017-03-03,1286.682
2017-03-06,1285.184
2017-03-07,1273.896
2017-03-08,1271.354
2017-03-09,1267.4
2017-03-10,1273.677
2017-03-13,1286.191
2017-03-14,1272.391
2017-03-15,1278.81
2017-03-16,1300.783
2017-03-17,1305.129
2017-03-20,1308.744
2017-03-21,1310.284
2017-03-22,1297.503
2017-03-23,1315.306
2017-03-24,1308.159
2017-03-27,1312.119
2017-03-28,1313.332
2017-03-29,1301.973
2017-03-30,1313.874
2017-03-31,1314.829
2017-04-03,1308.938
2017-04-04,1309.864
2017-04-05,1317.793
2017-04-06,1323.753
2017-04-07,1318.437
2017-04-10,1324.628
2017-04-11,1333.553
2017-04-12,1343.91
2017-04-13,1352.689
2017-04-14,1352.689
2017-04-17,1360.901
2017-04-18,1363.142
2017-04-19,1375.392
2017-04-20,1377.631
2017-04-21,1368.704
2017-04-24,1385.035
2017-04-25,1391.055
2017-04-26,1402.272
2017-04-27,1406.355
2017-04-28,1409.289
2017-05-01,1408.308
2017-05-02,1418.683
2017-05-03,1405.193
2017-05-04,1407.83
2017-05-05,1414.761
2017-05-08,1417.343
2017-05-09,1425.538
2017-05-10,1429.697
2017-05-11,1415.632
2017-05-12,1413.035
2017-05-15,1414.015
2017-05-16,1417.237
2017-05-17,1414.018
2017-05-18,1414.284
2017-05-19,1427.431
2017-05-22,1433.472
2017-05-23,1428.739
2017-05-24,1426.586
2017-05-25,1430.852
2017-05-26,1418.983
2017-05-29,1424.697
2017-05-30,1425.018
2017-05-31,1427.606
2017-06-01,1430.02
2017-06-02,1426.088
2017-06-05,1418.125
2017-06-06,1398.174
2017-06-07,1406.46
2017-06-08,1411.692
2017-06-09,1390.701
2017-06-12,1382.117
2017-06-13,1398.109
2017-06-14,1411.348
2017-06-15,1376.715
2017-06-16,1401.887
2017-06-19,1397.997
2017-06-20,1376.024
2017-06-21,1375.043
2017-06-22,1372.919
2017-06-23,1386.949
2017-06-26,1385.094
2017-06-27,1378.443
2017-06-28,1395.722
2017-06-29,1396.385
2017-06-30,1396.123
2017-07-03,1390.552
2017-07-04,1388.117
2017-07-05,1397.469
2017-07-06,1397.613
2017-07-07,1391.201
2017-07-10,1385.02
2017-07-11,1373.08
2017-07-12,1377.87
2017-07-13,1394.629
2017-07-14,1410.325
2017-07-17,1417.953
2017-07-18,1421.829
2017-07-19,1431.916
2017-07-20,1430.964
2017-07-21,1426.711
2017-07-24,1424.831
2017-07-25,1428.894
2017-07-26,1438.22
2017-07-27,1454.253
2017-07-28,1447.208
2017-07-31,1460.81
2017-08-01,1473.152
2017-08-02,1473.375
2017-08-03,1470.18
2017-08-04,1462.308
2017-08-07,1462.755
2017-08-08,1452.781
2017-08-09,1451.258
2017-08-10,1441.582
2017-08-11,1426.369
2017-08-14,1437.107
2017-08-15,1418.737
2017-08-16,1433.967
2017-08-17,1431.059
2017-08-18,1419.374
2017-08-21,1425.649
2017-08-22,1426.05
2017-08-23,1421.477
2017-08-24,1420.951
2017-08-25,1425.706
2017-08-28,1431.297
2017-08-29,1423.214
2017-08-30,1426.268
2017-08-31,1437.518
2017-09-01,1444.469
2017-09-04,1437.072
2017-09-05,1448.571
2017-09-06,1450.034
2017-09-07,1459.192
2017-09-08,1458.402
2017-09-11,1464.807
2017-09-12,1472.266
2017-09-13,1461.71
2017-09-14,1467.268
2017-09-15,1485.566
2017-09-18,1481.831
2017-09-19,1486.352
2017-09-20,1490.513
2017-09-21,1484.784
2017-09-22,1491.939
2017-09-25,1493.629
2017-09-26,1481.068
2017-09-27,1484.694
2017-09-28,1500.549
2017-09-29,1515.086
2017-10-02,1502.384
2017-10-03,1505.679
2017-10-04,1506.729
2017-10-05,1495.518
2017-10-06,1489.775
2017-10-09,1493.685
2017-10-10,1506.949
2017-10-11,1503.645
2017-10-12,1505.74
2017-10-13,1524.819
2017-10-16,1520.162
2017-10-17,1501.508
2017-10-18,1511.231
2017-10-19,1507.667
2017-10-20,1506.809
2017-10-23,1501.071
2017-10-24,1494.222
2017-10-25,1507.052
2017-10-26,1506.898
2017-10-27,1496.147
2017-10-30,1515.016
2017-10-31,1529.685
2017-11-01,1535.247
2017-11-02,1515.619
2017-11-03,1516.299
2017-11-06,1521.524
2017-11-07,1514.128
2017-11-08,1512.544
2017-11-09,1497.844
2017-11-10,1506.47
2017-11-13,1474.84
2017-11-14,1481.072
2017-11-15,1471.546
2017-11-16,1485.589
2017-11-17,1480.909
2017-11-20,1491.425
2017-11-21,1490.887
2017-11-22,1501.193
2017-11-23,1503.833
2017-11-24,1508.869
2017-11-27,1498.576
2017-11-28,1495.27
2017-11-29,1521.317
2017-11-30,1531.692
2017-12-01,1522.85
2017-12-04,1528.513
2017-12-05,1519.853
2017-12-06,1507.437
2017-12-07,1512.306
2017-12-08,1521.363
2017-12-11,1522.779
2017-12-12,1519.987
2017-12-13,1526.419
2017-12-14,1534.487
2017-12-15,1528.058
2017-12-18,1551.153
2017-12-19,1551.752
2017-12-20,1558.102
2017-12-21,1560.128
2017-12-22,1564.869
2017-12-25,1564.869
2017-12-26,1564.811
2017-12-27,1582.501
2017-12-28,1589.035
2017-12-29,1606.768
2018-01-01,1606.768
2018-01-02,1608.246
2018-01-03,1602.229
2018-01-04,1610.693
2018-01-05,1621.642
2018-01-08,1619.436
2018-01-09,1615.072
2018-01-10,1608.614
2018-01-11,1609.59
2018-01-12,1635.191
2018-01-15,1651.843
2018-01-16,1650.243
2018-01-17,1646.885
2018-01-18,1650.851
2018-01-19,1645.723
2018-01-22,1655.179
2018-01-23,1662.236
2018-01-24,1675.83
2018-01-25,1688.562
2018-01-26,1679.446
2018-01-29,1660.435
2018-01-30,1649.808
2018-01-31,1655.721
2018-02-01,1652.118
2018-02-02,1622.258
2018-02-05,1583.984
2018-02-06,1535.404
2018-02-07,1565.708
2018-02-08,1552.423
2018-02-09,1522.229
2018-02-12,1534.644
2018-02-13,1535.77
2018-02-14,1552.835
2018-02-15,1568.931
2018-02-16,1581.257
2018-02-19,1571.529
2018-02-20,1583.621
2018-02-21,1576.519
2018-02-22,1568.271
2018-02-23,1576.989
2018-02-26,1572.89
2018-02-27,1573.66
2018-02-28,1549.284
2018-03-01,1536.659
2018-03-02,1531.878
2018-03-05,1556.441
2018-03-06,1571.609
2018-03-07,1577.143
2018-03-08,1586.634
2018-03-09,1598.34
2018-03-12,1604.029
2018-03-13,1595.21
2018-03-14,1587.713
2018-03-15,1590.311
2018-03-16,1586.916
2018-03-19,1592.797
2018-03-20,1595.763
2018-03-21,1595.622
2018-03-22,1583.018
2018-03-23,1582.531
2018-03-26,1579.986
2018-03-27,1587.301
2018-03-28,1584.634
2018-03-29,1583.327
2018-03-30,1583.327
2018-04-02,1586.149
2018-04-03,1581.042
2018-04-04,1580.112
2018-04-05,1593.52
2018-04-06,1608.051
2018-04-09,1608.654
2018-04-10,1628.497
2018-04-11,1630.241
2018-04-12,1650.244
2018-04-13,1658.593
2018-04-16,1662.565
2018-04-17,1666.068
2018-04-18,1668.948
2018-04-19,1680.012
2018-04-20,1663.199
2018-04-23,1662.514
2018-04-24,1653.523
2018-04-25,1641.793
2018-04-26,1652.585
2018-04-27,1647.574
2018-04-30,1644.773
2018-05-01,1631.301
2018-05-02,1638.886
2018-05-03,1624.725
2018-05-04,1625.099
2018-05-07,1631.29
2018-05-08,1639.202
2018-05-09,1654.404
2018-05-10,1642.895
2018-05-11,1660.772
2018-05-14,1668.064
2018-05-15,1655.828
2018-05-16,1651.489
2018-05-17,1665.629
2018-05-18,1661.072
2018-05-21,1662.298
2018-05-22,1665.796
2018-05-23,1641.307
2018-05-24,1639.2
2018-05-25,1640.486
2018-05-28,1638.761
2018-05-29,1600.751
2018-05-30,1606.405
2018-05-31,1609.735
2018-06-01,1625.738
2018-06-04,1637.907
2018-06-05,1632.64
2018-06-06,1650.352
2018-06-07,1647.131
2018-06-08,1643.242
2018-06-11,1653.869
2018-06-12,1642.754
2018-06-13,1643.274
2018-06-14,1651.324
2018-06-15,1620.327
2018-06-18,1612.617
2018-06-19,1587.455
2018-06-20,1595.055
2018-06-21,1588.497
2018-06-22,1613.797
2018-06-25,1594.4
2018-06-26,1587.393
2018-06-27,1578.507
2018-06-28,1562.152
2018-06-29,1583.754
2018-07-02,1558.331
2018-07-03,1567.023
2018-07-04,1568.927
2018-07-05,1574.407
2018-07-06,1581.476
2018-07-09,1589.87
2018-07-10,1591.137
2018-07-11,1568.792
2018-07-12,1575.225
2018-07-13,1574.057
2018-07-16,1575.013
2018-07-17,1572.789
2018-07-18,1566.222
2018-07-19,1554.872
2018-07-20,1568.912
2018-07-23,1557.916
2018-07-24,1570.079
2018-07-25,1565.04
2018-07-26,1569.058
2018-07-27,1570.801
2018-07-30,1573.026
2018-07-31,1575.688
2018-08-01,1568.509
2018-08-02,1535.581
2018-08-03,1541.727
2018-08-06,1532.502
2018-08-07,1538.324
2018-08-08,1538.857
2018-08-09,1543.668
2018-08-10,1517.774
2018-08-13,1508.702
2018-08-14,1500.442
2018-08-15,1478.977
2018-08-16,1495.898
2018-08-17,1496.448
2018-08-20,1505.522
2018-08-21,1528.092
2018-08-22,1531.682
2018-08-23,1528.003
2018-08-24,1529.752
2018-08-27,1533.5
2018-08-28,1542.21
2018-08-29,1546.113
2018-08-30,1544.26
2018-08-31,1542.933
2018-09-03,1529.731
2018-09-04,1513.686
2018-09-05,1524.176
2018-09-06,1522.175
2018-09-07,1511.508
2018-09-10,1527.026
2018-09-11,1519.146
2018-09-12,1531.901
2018-09-13,1534.607
2018-09-14,1539.967
2018-09-17,1552.325
2018-09-18,1554.126
2018-09-19,1554.836
2018-09-20,1567.396
2018-09-21,1550.963
2018-09-24,1548.569
2018-09-25,1545.682
2018-09-26,1546.521
2018-09-27,1531.015
2018-09-28,1516.448
2018-10-01,1521.325
2018-10-02,1506.433
2018-10-03,1514.741
2018-10-04,1504.151
2018-10-05,1499.532
2018-10-08,1482.465
2018-10-09,1480.082
2018-10-10,1470.764
2018-10-11,1443.314
2018-10-12,1439.784
2018-10-15,1432.612
2018-10-16,1465.163
2018-10-17,1449.086
2018-10-18,1438.911
2018-10-19,1420.381
2018-10-22,1406.344
2018-10-23,1377.546
2018-10-24,1376.61
2018-10-25,1374.35
2018-10-26,1363.479
2018-10-29,1378.396
2018-10-30,1376.697
2018-10-31,1393.406
2018-11-01,1434.94
2018-11-02,1444.579
2018-11-05,1436.19
2018-11-06,1442.183
2018-11-07,1457.947
2018-11-08,1463.508
2018-11-09,1440.302
2018-11-12,1396.8
2018-11-13,1423.27
2018-11-14,1417.977
2018-11-15,1369.041
2018-11-16,1369.763
2018-11-19,1370.761
2018-11-20,1354.593
2018-11-21,1365.752
2018-11-22,1372.443
2018-11-23,1365.864
2018-11-26,1380.165
2018-11-27,1365.05
2018-11-28,1361.249
2018-11-29,1353.974
2018-11-30,1337.281
2018-12-03,1335.573
2018-12-04,1314.182
2018-12-05,1316.403
2018-12-06,1283.835
2018-12-07,1290.011
2018-12-10,1235.653
2018-12-11,1246.437
2018-12-12,1285.082
2018-12-13,1270.349
2018-12-14,1253.234
2018-12-17,1241.53
2018-12-18,1251.749
2018-12-19,1260.628
2018-12-20,1251.137
2018-12-21,1252.479
2018-12-24,1247.011
2018-12-25,1247.011
2018-12-26,1242.599
2018-12-27,1223.735
2018-12-28,1258.063
2018-12-31,1267.818
2019-01-01,1267.818
2019-01-02,1260.583
2019-01-03,1252.542
2019-01-04,1290.208
2019-01-07,1308.541
2019-01-08,1323.035
2019-01-09,1337.502
2019-01-10,1345.719
2019-01-11,1358.673
2019-01-14,1360.068
2019-01-15,1343.167
2019-01-16,1357.024
2019-01-17,1365.09
2019-01-18,1382.233
2019-01-21,1382.057
2019-01-22,1384.142
2019-01-23,1391.295
2019-01-24,1388.839
2019-01-25,1403.539
2019-01-28,1394.539
2019-01-29,1409.639
2019-01-30,1415.662
2019-01-31,1414.465
2019-02-01,1413.583
2019-02-04,1416.202
2019-02-05,1405.449
2019-02-06,1415.933
2019-02-07,1394.538
2019-02-08,1381.197
2019-02-11,1386.391
2019-02-12,1384.073
2019-02-13,1394.255
2019-02-14,1378.12
2019-02-15,1388.78
2019-02-18,1404.923
2019-02-19,1413.397
2019-02-20,1428.262
2019-02-21,1434.047
2019-02-22,1433.942
2019-02-25,1431.33
2019-02-26,1459.645
2019-02-27,1467.586
2019-02-28,1464.007
2019-03-01,1475.042
2019-03-04,1469.944
2019-03-05,1465.978
2019-03-06,1467.392
2019-03-07,1447.253
2019-03-08,1422.418
2019-03-11,1431.722
2019-03-12,1435.935
2019-03-13,1456.927
2019-03-14,1472.759
2019-03-15,1487.481
2019-03-18,1480.811
2019-03-19,1492.692
2019-03-20,1467.377
2019-03-21,1448.528
2019-03-22,1442.721
2019-03-25,1425.469
2019-03-26,1431.541
2019-03-27,1434.444
2019-03-28,1420.875
2019-03-29,1428.93
2019-04-01,1451.846
2019-04-02,1444.13
2019-04-03,1476.193
2019-04-04,1464.532
2019-04-05,1452.675
2019-04-08,1454.481
2019-04-09,1445.565
2019-04-10,1448.177
2019-04-11,1461.666
2019-04-12,1470.102
2019-04-15,1478.318
2019-04-16,1478.464
2019-04-17,1471.266
2019-04-18,1466.764
2019-04-19,1466.764
2019-04-22,1463.157
2019-04-23,1461.015
2019-04-24,1472.049
2019-04-25,1457.961
2019-04-26,1459.707
2019-04-29,1463.851
2019-04-30,1469.799
2019-05-01,1474.822
2019-05-02,1463.036
2019-05-03,1472.683
2019-05-06,1469.652
2019-05-07,1449.69
2019-05-08,1446.414
2019-05-09,1430.734
2019-05-10,1437.649
2019-05-13,1415.765
2019-05-14,1424.008
2019-05-15,1417.257
2019-05-16,1415.414
2019-05-17,1405.82
2019-05-20,1392.394
2019-05-21,1408.3
2019-05-22,1383.611
2019-05-23,1364.622
2019-05-24,1372.208
2019-05-27,1370.856
2019-05-28,1375.549
2019-05-29,1353.117
2019-05-30,1358.83
2019-05-31,1351.546
2019-06-03,1344.473
2019-06-04,1358.324
2019-06-05,1373.883
2019-06-06,1370.24
2019-06-07,1383.896
2019-06-10,1383.042
2019-06-11,1387.882
2019-06-12,1383.252
2019-06-13,1378.086
2019-06-14,1363.142
2019-06-17,1356.387
2019-06-18,1365.336
2019-06-19,1374.164
2019-06-20,1388.228
2019-06-21,1385.217
2019-06-24,1383.6
2019-06-25,1384.042
2019-06-26,1377.552
2019-06-27,1380.779
2019-06-28,1393.219
2019-07-01,1398.121
2019-07-02,1393.689
2019-07-03,1401.64
2019-07-04,1403.969
2019-07-05,1384.735
2019-07-08,1380.274
2019-07-09,1367.641
2019-07-10,1368.459
2019-07-11,1375.537
2019-07-12,1386.367
2019-07-15,1382.343
2019-07-16,1374.966
2019-07-17,1373.66
2019-07-18,1376.891
2019-07-19,1382.132
2019-07-22,1385.618
2019-07-23,1385.877
2019-07-24,1394.492
2019-07-25,1397.475
2019-07-26,1385.53
2019-07-29,1367.933
2019-07-30,1348.939
2019-07-31,1347.098
2019-08-01,1334.201
2019-08-02,1305.459
2019-08-05,1281.207
2019-08-06,1282.376
2019-08-07,1285.284
2019-08-08,1297.265
2019-08-09,1285.935
2019-08-12,1271.071
2019-08-13,1278.356
2019-08-14,1261.236
2019-08-15,1256.168
2019-08-16,1272.744
2019-08-19,1296.771
2019-08-20,1289.332
2019-08-21,1302.772
2019-08-22,1317.958
2019-08-23,1320.933
2019-08-26,1315.337
2019-08-27,1329.901
2019-08-28,1312.859
2019-08-29,1319.46
2019-08-30,1324.904
2019-09-02,1317.626
2019-09-03,1319.242
2019-09-04,1340.747
2019-09-05,1360.195
2019-09-06,1361.762
2019-09-09,1363.41
2019-09-10,1375.417
2019-09-11,1396.879
2019-09-12,1392.669
2019-09-13,1427.397
2019-09-16,1415.096
2019-09-17,1419.058
2019-09-18,1417.951
2019-09-19,1424.456
2019-09-20,1431.409
2019-09-23,1412.336
2019-09-24,1408.882
2019-09-25,1389.942
2019-09-26,1389.654
2019-09-27,1397.396
2019-09-30,1400.414
2019-10-01,1383.986
2019-10-02,1367.159
2019-10-03,1368.621
2019-10-04,1366.285
2019-10-07,1365.407
2019-10-08,1337.388
2019-10-09,1331.755
2019-10-10,1350.289
2019-10-11,1459.647
2019-10-14,1438.078
2019-10-15,1480.822
2019-10-16,1483.104
2019-10-17,1489.638
2019-10-18,1500.029
2019-10-21,1521.757
2019-10-22,1504.47
2019-10-23,1502.42
2019-10-24,1496.327
2019-10-25,1489.232
2019-10-28,1496.483
2019-10-29,1497.26
2019-10-30,1486.355
2019-10-31,1487.868
2019-11-01,1496.992
2019-11-04,1499.41
2019-11-05,1495.962
2019-11-06,1490.942
2019-11-07,1501.089
