Date,EM (EMERGING MARKETS) SMALL GROWTH Small Cap
2015-03-25,1110.388
2015-03-26,1099.122
2015-03-27,1098.646
2015-03-30,1106.406
2015-03-31,1110.688
2015-04-01,1122.356
2015-04-02,1137.335
2015-04-03,1139.125
2015-04-06,1150.36
2015-04-07,1151.584
2015-04-08,1170.601
2015-04-09,1176.321
2015-04-10,1183.488
2015-04-13,1193.519
2015-04-14,1188.298
2015-04-15,1183.528
2015-04-16,1198.686
2015-04-17,1194.444
2015-04-20,1181.522
2015-04-21,1186.824
2015-04-22,1193.459
2015-04-23,1193.69
2015-04-24,1193.746
2015-04-27,1205.422
2015-04-28,1207.186
2015-04-29,1208.908
2015-04-30,1203.599
2015-05-01,1202.238
2015-05-04,1200.472
2015-05-05,1195.48
2015-05-06,1185.733
2015-05-07,1168.057
2015-05-08,1181.344
2015-05-11,1185.98
2015-05-12,1179.558
2015-05-13,1188.864
2015-05-14,1201.225
2015-05-15,1211.97
2015-05-18,1218.345
2015-05-19,1223.31
2015-05-20,1224.342
2015-05-21,1224.252
2015-05-22,1223.489
2015-05-25,1220.954
2015-05-26,1218.922
2015-05-27,1215.162
2015-05-28,1210.535
2015-05-29,1213.419
2015-06-01,1218.564
2015-06-02,1206.109
2015-06-03,1198.456
2015-06-04,1188.969
2015-06-05,1183.963
2015-06-08,1171.87
2015-06-09,1158.031
2015-06-10,1168.415
2015-06-11,1169.574
2015-06-12,1174.339
2015-06-15,1164.44
2015-06-16,1160.525
2015-06-17,1169.384
2015-06-18,1185.506
2015-06-19,1186.303
2015-06-22,1197.046
2015-06-23,1198.475
2015-06-24,1197.495
2015-06-25,1198.349
2015-06-26,1185.735
2015-06-29,1151.022
2015-06-30,1165.381
2015-07-01,1172.944
2015-07-02,1169.309
2015-07-03,1154.294
2015-07-06,1117.578
2015-07-07,1085.66
2015-07-08,1052.07
2015-07-09,1089.852
2015-07-10,1108.869
2015-07-13,1130.002
2015-07-14,1131.764
2015-07-15,1124.61
2015-07-16,1130.597
2015-07-17,1137.736
2015-07-20,1138.995
2015-07-21,1132.342
2015-07-22,1124.523
2015-07-23,1123.214
2015-07-24,1112.432
2015-07-27,1074.127
2015-07-28,1073.821
2015-07-29,1081.577
2015-07-30,1073.472
2015-07-31,1078.516
2015-08-03,1063.586
2015-08-04,1069.253
2015-08-05,1075.755
2015-08-06,1075.616
2015-08-07,1079.823
2015-08-10,1088.644
2015-08-11,1070.218
2015-08-12,1046.108
2015-08-13,1056.866
2015-08-14,1057.947
2015-08-17,1048.139
2015-08-18,1031.245
2015-08-19,1017.019
2015-08-20,1003.284
2015-08-21,975.719
2015-08-24,913.667
2015-08-25,932.436
2015-08-26,945.973
2015-08-27,972.844
2015-08-28,984.775
2015-08-31,978.391
2015-09-01,965.412
2015-09-02,961.604
2015-09-03,966.522
2015-09-04,946.077
2015-09-07,939.597
2015-09-08,947.407
2015-09-09,974.006
2015-09-10,971.66
2015-09-11,977.099
2015-09-14,973.984
2015-09-15,970.858
2015-09-16,985.842
2015-09-17,989.755
2015-09-18,1009.322
2015-09-21,1000.366
2015-09-22,995.41
2015-09-23,978.208
2015-09-24,972.817
2015-09-25,974.16
2015-09-28,969.444
2015-09-29,963.943
2015-09-30,972.732
2015-10-01,980.666
2015-10-02,984.969
2015-10-05,1002.536
2015-10-06,1005.604
2015-10-07,1014.994
2015-10-08,1008.801
2015-10-09,1018.292
2015-10-12,1029.145
2015-10-13,1020.795
2015-10-14,1018.639
2015-10-15,1036.399
2015-10-16,1038.972
2015-10-19,1039.558
2015-10-20,1041.997
2015-10-21,1034.198
2015-10-22,1031.176
2015-10-23,1040.084
2015-10-26,1042.8
2015-10-27,1037.122
2015-10-28,1038.123
2015-10-29,1028.204
2015-10-30,1027.293
2015-11-02,1024.531
2015-11-03,1033.528
2015-11-04,1040.962
2015-11-05,1037.678
2015-11-06,1033.78
2015-11-09,1016.344
2015-11-10,1004.387
2015-11-11,1006.52
2015-11-12,1008.883
2015-11-13,999.487
2015-11-16,990.696
2015-11-17,1003.246
2015-11-18,998.951
2015-11-19,1016.961
2015-11-20,1025.706
2015-11-23,1025.559
2015-11-24,1023.511
2015-11-25,1025.261
2015-11-26,1024.954
2015-11-27,1016.563
2015-11-30,1008.573
2015-12-01,1017.09
2015-12-02,1016.232
2015-12-03,1013.806
2015-12-04,1011.395
2015-12-07,1009.656
2015-12-08,993.209
2015-12-09,985.589
2015-12-10,977.123
2015-12-11,957.448
2015-12-14,951.75
2015-12-15,963.787
2015-12-16,973.822
2015-12-17,987.474
2015-12-18,986.626
2015-12-21,990.553
2015-12-22,991.614
2015-12-23,994.402
2015-12-24,993.676
2015-12-25,995.74
2015-12-28,992.815
2015-12-29,1002.75
2015-12-30,1004.462
2015-12-31,1007.349
2016-01-01,1008.001
2016-01-04,980.798
2016-01-05,981.888
2016-01-06,977.618
2016-01-07,953.105
2016-01-08,960.384
2016-01-11,936.961
2016-01-12,930.326
2016-01-13,937.492
2016-01-14,926.472
2016-01-15,911.605
2016-01-18,910.04
2016-01-19,922.497
2016-01-20,899.023
2016-01-21,893.957
2016-01-22,910.451
2016-01-25,921.154
2016-01-26,912.584
2016-01-27,913.479
2016-01-28,915.921
2016-01-29,932.479
2016-02-01,934.932
2016-02-02,932.069
2016-02-03,919.636
2016-02-04,930.512
2016-02-05,930.856
2016-02-08,927.623
2016-02-09,924.119
2016-02-10,925.491
2016-02-11,903.05
2016-02-12,886.281
2016-02-15,902.62
2016-02-16,906.198
2016-02-17,902.998
2016-02-18,915.082
2016-02-19,915.817
2016-02-22,925.219
2016-02-23,920.815
2016-02-24,913.773
2016-02-25,909.907
2016-02-26,913.033
2016-02-29,913.953
2016-03-01,924.762
2016-03-02,939.337
2016-03-03,947.0
2016-03-04,955.457
2016-03-07,956.515
2016-03-08,951.529
2016-03-09,952.965
2016-03-10,957.192
2016-03-11,964.334
2016-03-14,966.515
2016-03-15,955.947
2016-03-16,956.943
2016-03-17,974.513
2016-03-18,983.704
2016-03-21,987.186
2016-03-22,986.853
2016-03-23,980.55
2016-03-24,973.953
2016-03-25,973.535
2016-03-28,969.82
2016-03-29,970.197
2016-03-30,988.938
2016-03-31,995.585
2016-04-01,990.314
2016-04-04,994.255
2016-04-05,986.626
2016-04-06,987.32
2016-04-07,987.411
2016-04-08,992.676
2016-04-11,997.028
2016-04-12,997.654
2016-04-13,1005.935
2016-04-14,1005.32
2016-04-15,1007.162
2016-04-18,1008.129
2016-04-19,1019.357
2016-04-20,1015.962
2016-04-21,1015.77
2016-04-22,1007.674
2016-04-25,1004.457
2016-04-26,1005.972
2016-04-27,1004.097
2016-04-28,1005.86
2016-04-29,1004.868
2016-05-02,999.978
2016-05-03,995.655
2016-05-04,984.392
2016-05-05,983.818
2016-05-06,978.869
2016-05-09,970.033
2016-05-10,974.851
2016-05-11,978.334
2016-05-12,975.493
2016-05-13,968.05
2016-05-16,964.78
2016-05-17,968.658
2016-05-18,961.701
2016-05-19,949.055
2016-05-20,954.163
2016-05-23,959.555
2016-05-24,957.317
2016-05-25,962.306
2016-05-26,965.625
2016-05-27,969.946
2016-05-30,969.741
2016-05-31,975.019
2016-06-01,974.982
2016-06-02,977.102
2016-06-03,981.952
2016-06-06,988.724
2016-06-07,1001.461
2016-06-08,1006.944
2016-06-09,1004.19
2016-06-10,994.789
2016-06-13,976.686
2016-06-14,972.043
2016-06-15,975.552
2016-06-16,965.124
2016-06-17,970.636
2016-06-20,981.146
2016-06-21,986.209
2016-06-22,986.588
2016-06-23,988.83
2016-06-24,953.419
2016-06-27,951.113
2016-06-28,964.901
2016-06-29,982.526
2016-06-30,992.123
2016-07-01,997.151
2016-07-04,1001.587
2016-07-05,995.114
2016-07-06,985.471
2016-07-07,993.021
2016-07-08,991.825
2016-07-11,1003.446
2016-07-12,1008.564
2016-07-13,1010.784
2016-07-14,1016.265
2016-07-15,1014.872
2016-07-18,1013.595
2016-07-19,1013.626
2016-07-20,1016.266
2016-07-21,1019.244
2016-07-22,1021.626
2016-07-25,1017.276
2016-07-26,1019.503
2016-07-27,1019.637
2016-07-28,1022.435
2016-07-29,1024.015
2016-08-01,1029.716
2016-08-02,1025.98
2016-08-03,1019.044
2016-08-04,1024.509
2016-08-05,1031.752
2016-08-08,1037.872
2016-08-09,1043.506
2016-08-10,1050.431
2016-08-11,1051.428
2016-08-12,1051.684
2016-08-15,1055.739
2016-08-16,1056.755
2016-08-17,1047.724
2016-08-18,1053.971
2016-08-19,1046.225
2016-08-22,1036.785
2016-08-23,1040.741
2016-08-24,1033.61
2016-08-25,1036.374
2016-08-26,1041.739
2016-08-29,1032.182
2016-08-30,1039.515
2016-08-31,1037.85
2016-09-01,1036.181
2016-09-02,1042.508
2016-09-05,1049.997
2016-09-06,1059.814
2016-09-07,1061.968
2016-09-08,1062.681
2016-09-09,1048.824
2016-09-12,1027.884
2016-09-13,1024.6
2016-09-14,1027.203
2016-09-15,1032.982
2016-09-16,1033.662
2016-09-19,1043.44
2016-09-20,1044.741
2016-09-21,1051.266
2016-09-22,1062.897
2016-09-23,1062.264
2016-09-26,1050.726
2016-09-27,1059.8
2016-09-28,1060.253
2016-09-29,1059.054
2016-09-30,1053.335
2016-10-03,1062.863
2016-10-04,1065.892
2016-10-05,1065.272
2016-10-06,1064.405
2016-10-07,1055.667
2016-10-10,1058.894
2016-10-11,1047.353
2016-10-12,1043.729
2016-10-13,1030.802
2016-10-14,1036.003
2016-10-17,1029.085
2016-10-18,1039.875
2016-10-19,1044.523
2016-10-20,1044.088
2016-10-21,1040.668
2016-10-24,1043.886
2016-10-25,1040.763
2016-10-26,1035.937
2016-10-27,1035.182
2016-10-28,1027.527
2016-10-31,1024.021
2016-11-01,1022.901
2016-11-02,1004.312
2016-11-03,1000.62
2016-11-04,995.149
2016-11-07,1007.575
2016-11-08,1011.722
2016-11-09,987.061
2016-11-10,994.465
2016-11-11,972.127
2016-11-14,963.58
2016-11-15,961.622
2016-11-16,968.823
2016-11-17,964.94
2016-11-18,959.364
2016-11-21,955.92
2016-11-22,964.995
2016-11-23,961.155
2016-11-24,955.506
2016-11-25,959.859
2016-11-28,965.066
2016-11-29,965.188
2016-11-30,967.465
2016-12-01,958.727
2016-12-02,951.92
2016-12-05,950.208
2016-12-06,957.179
2016-12-07,960.755
2016-12-08,969.215
2016-12-09,967.073
2016-12-12,962.369
2016-12-13,967.094
2016-12-14,963.935
2016-12-15,957.271
2016-12-16,958.151
2016-12-19,951.191
2016-12-20,945.004
2016-12-21,948.705
2016-12-22,941.387
2016-12-23,942.312
2016-12-26,939.754
2016-12-27,940.935
2016-12-28,949.231
2016-12-29,956.415
2016-12-30,962.173
2017-01-02,961.487
2017-01-03,962.737
2017-01-04,966.845
2017-01-05,978.644
2017-01-06,975.514
2017-01-09,967.491
2017-01-10,972.605
2017-01-11,971.697
2017-01-12,979.979
2017-01-13,981.721
2017-01-16,974.756
2017-01-17,979.892
2017-01-18,986.18
2017-01-19,981.171
2017-01-20,981.757
2017-01-23,987.495
2017-01-24,993.892
2017-01-25,993.655
2017-01-26,995.612
2017-01-27,995.826
2017-01-30,995.206
2017-01-31,995.413
2017-02-01,1001.782
2017-02-02,1007.024
2017-02-03,1012.411
2017-02-06,1017.934
2017-02-07,1015.898
2017-02-08,1017.519
2017-02-09,1021.675
2017-02-10,1023.859
2017-02-13,1029.723
2017-02-14,1031.371
2017-02-15,1035.546
2017-02-16,1037.705
2017-02-17,1035.537
2017-02-20,1037.441
2017-02-21,1037.44
2017-02-22,1040.571
2017-02-23,1045.332
2017-02-24,1042.931
2017-02-27,1041.267
2017-02-28,1040.514
2017-03-01,1040.345
2017-03-02,1036.234
2017-03-03,1028.833
2017-03-06,1033.273
2017-03-07,1037.744
2017-03-08,1032.929
2017-03-09,1025.092
2017-03-10,1026.877
2017-03-13,1035.308
2017-03-14,1037.212
2017-03-15,1040.592
2017-03-16,1057.846
2017-03-17,1062.783
2017-03-20,1066.84
2017-03-21,1067.858
2017-03-22,1062.956
2017-03-23,1064.849
2017-03-24,1068.475
2017-03-27,1065.279
2017-03-28,1067.815
2017-03-29,1069.873
2017-03-30,1070.259
2017-03-31,1067.951
2017-04-03,1074.133
2017-04-04,1073.273
2017-04-05,1079.02
2017-04-06,1073.762
2017-04-07,1075.068
2017-04-10,1066.923
2017-04-11,1064.038
2017-04-12,1065.449
2017-04-13,1071.147
2017-04-14,1065.022
2017-04-17,1068.293
2017-04-18,1068.052
2017-04-19,1067.814
2017-04-20,1071.707
2017-04-21,1074.189
2017-04-24,1075.576
2017-04-25,1086.734
2017-04-26,1087.269
2017-04-27,1083.66
2017-04-28,1083.638
2017-05-01,1084.736
2017-05-02,1089.082
2017-05-03,1086.558
2017-05-04,1086.616
2017-05-05,1082.548
2017-05-08,1087.142
2017-05-09,1086.074
2017-05-10,1090.322
2017-05-11,1095.298
2017-05-12,1091.801
2017-05-15,1100.433
2017-05-16,1101.704
2017-05-17,1098.263
2017-05-18,1075.923
2017-05-19,1081.573
2017-05-22,1082.463
2017-05-23,1079.708
2017-05-24,1081.631
2017-05-25,1088.319
2017-05-26,1090.325
2017-05-29,1085.247
2017-05-30,1085.915
2017-05-31,1091.344
2017-06-01,1092.863
2017-06-02,1098.94
2017-06-05,1105.07
2017-06-06,1103.228
2017-06-07,1104.659
2017-06-08,1109.534
2017-06-09,1110.653
2017-06-12,1099.657
2017-06-13,1101.832
2017-06-14,1103.921
2017-06-15,1098.867
2017-06-16,1098.087
2017-06-19,1100.684
2017-06-20,1092.298
2017-06-21,1092.811
2017-06-22,1093.13
2017-06-23,1096.087
2017-06-26,1101.382
2017-06-27,1098.338
2017-06-28,1090.742
2017-06-29,1093.693
2017-06-30,1096.442
2017-07-03,1093.366
2017-07-04,1089.269
2017-07-05,1090.101
2017-07-06,1090.071
2017-07-07,1089.564
2017-07-10,1091.332
2017-07-11,1089.774
2017-07-12,1098.92
2017-07-13,1107.136
2017-07-14,1113.003
2017-07-17,1116.667
2017-07-18,1120.78
2017-07-19,1128.873
2017-07-20,1127.287
2017-07-21,1127.497
2017-07-24,1128.957
2017-07-25,1127.849
2017-07-26,1126.211
2017-07-27,1132.871
2017-07-28,1126.611
2017-07-31,1128.787
2017-08-01,1129.993
2017-08-02,1133.83
2017-08-03,1125.837
2017-08-04,1127.555
2017-08-07,1132.873
2017-08-08,1131.273
2017-08-09,1119.582
2017-08-10,1104.791
2017-08-11,1096.479
2017-08-14,1103.23
2017-08-15,1104.712
2017-08-16,1111.367
2017-08-17,1118.07
2017-08-18,1117.063
2017-08-21,1117.983
2017-08-22,1120.777
2017-08-23,1124.15
2017-08-24,1130.231
2017-08-25,1135.035
2017-08-28,1141.735
2017-08-29,1136.066
2017-08-30,1141.748
2017-08-31,1149.486
2017-09-01,1155.467
2017-09-04,1149.858
2017-09-05,1156.265
2017-09-06,1155.283
2017-09-07,1161.748
2017-09-08,1163.537
2017-09-11,1164.3
2017-09-12,1167.354
2017-09-13,1164.63
2017-09-14,1168.612
2017-09-15,1173.529
2017-09-18,1173.838
2017-09-19,1170.13
2017-09-20,1172.034
2017-09-21,1170.341
2017-09-22,1159.632
2017-09-25,1139.824
2017-09-26,1137.98
2017-09-27,1134.822
2017-09-28,1135.452
2017-09-29,1148.988
2017-10-02,1152.966
2017-10-03,1158.093
2017-10-04,1163.52
2017-10-05,1166.335
2017-10-06,1166.149
2017-10-09,1163.305
2017-10-10,1173.698
2017-10-11,1177.834
2017-10-12,1184.786
2017-10-13,1187.475
2017-10-16,1189.883
2017-10-17,1183.671
2017-10-18,1184.163
2017-10-19,1183.128
2017-10-20,1185.784
2017-10-23,1184.345
2017-10-24,1185.706
2017-10-25,1189.579
2017-10-26,1187.478
2017-10-27,1181.804
2017-10-30,1190.243
2017-10-31,1193.437
2017-11-01,1198.61
2017-11-02,1197.869
2017-11-03,1195.697
2017-11-06,1200.144
2017-11-07,1197.372
2017-11-08,1202.366
2017-11-09,1200.092
2017-11-10,1198.129
2017-11-13,1195.414
2017-11-14,1198.575
2017-11-15,1195.662
2017-11-16,1206.445
2017-11-17,1212.567
2017-11-20,1212.388
2017-11-21,1218.37
2017-11-22,1220.196
2017-11-23,1225.427
2017-11-24,1227.982
2017-11-27,1227.757
2017-11-28,1225.248
2017-11-29,1229.249
2017-11-30,1220.165
2017-12-01,1217.104
2017-12-04,1214.265
2017-12-05,1206.394
2017-12-06,1189.226
2017-12-07,1181.206
2017-12-08,1187.613
2017-12-11,1199.724
2017-12-12,1192.078
2017-12-13,1199.739
2017-12-14,1202.752
2017-12-15,1209.224
2017-12-18,1218.607
2017-12-19,1221.081
2017-12-20,1225.57
2017-12-21,1224.853
2017-12-22,1235.74
2017-12-25,1234.943
2017-12-26,1233.868
2017-12-27,1245.93
2017-12-28,1256.522
2017-12-29,1263.327
2018-01-01,1263.557
2018-01-02,1276.927
2018-01-03,1283.172
2018-01-04,1289.133
2018-01-05,1297.302
2018-01-08,1297.368
2018-01-09,1292.59
2018-01-10,1288.713
2018-01-11,1293.502
2018-01-12,1301.802
2018-01-15,1307.354
2018-01-16,1309.34
2018-01-17,1310.743
2018-01-18,1311.306
2018-01-19,1315.107
2018-01-22,1323.993
2018-01-23,1329.639
2018-01-24,1341.2
2018-01-25,1347.058
2018-01-26,1350.633
2018-01-29,1344.683
2018-01-30,1327.832
2018-01-31,1330.631
2018-02-01,1328.195
2018-02-02,1307.374
2018-02-05,1279.081
2018-02-06,1244.354
2018-02-07,1246.276
2018-02-08,1246.913
2018-02-09,1229.246
2018-02-12,1242.476
2018-02-13,1242.985
2018-02-14,1260.029
2018-02-15,1268.785
2018-02-16,1267.397
2018-02-19,1274.875
2018-02-20,1268.141
2018-02-21,1282.038
2018-02-22,1275.417
2018-02-23,1289.972
2018-02-26,1296.41
2018-02-27,1290.34
2018-02-28,1283.091
2018-03-01,1281.41
2018-03-02,1274.987
2018-03-05,1263.158
2018-03-06,1277.119
2018-03-07,1266.922
2018-03-08,1274.739
2018-03-09,1286.816
2018-03-12,1300.172
2018-03-13,1301.67
2018-03-14,1296.778
2018-03-15,1297.663
2018-03-16,1293.844
2018-03-19,1284.043
2018-03-20,1289.696
2018-03-21,1289.139
2018-03-22,1281.116
2018-03-23,1252.308
2018-03-26,1267.109
2018-03-27,1278.846
2018-03-28,1265.22
2018-03-29,1275.037
2018-03-30,1276.931
2018-04-02,1280.882
2018-04-03,1283.11
2018-04-04,1270.792
2018-04-05,1282.356
2018-04-06,1281.677
2018-04-09,1286.004
2018-04-10,1289.095
2018-04-11,1293.248
2018-04-12,1289.685
2018-04-13,1293.424
2018-04-16,1290.358
2018-04-17,1287.468
2018-04-18,1289.094
2018-04-19,1295.402
2018-04-20,1283.231
2018-04-23,1269.058
2018-04-24,1261.67
2018-04-25,1251.144
2018-04-26,1245.947
2018-04-27,1254.227
2018-04-30,1264.486
2018-05-01,1262.069
2018-05-02,1258.374
2018-05-03,1248.191
2018-05-04,1242.842
2018-05-07,1244.414
2018-05-08,1237.891
2018-05-09,1241.812
2018-05-10,1247.549
2018-05-11,1253.209
2018-05-14,1250.175
2018-05-15,1237.886
2018-05-16,1240.754
2018-05-17,1237.49
2018-05-18,1235.73
2018-05-21,1235.079
2018-05-22,1240.482
2018-05-23,1235.468
2018-05-24,1238.906
2018-05-25,1243.804
2018-05-28,1251.091
2018-05-29,1236.503
2018-05-30,1235.135
2018-05-31,1244.673
2018-06-01,1246.739
2018-06-04,1250.306
2018-06-05,1240.518
2018-06-06,1245.999
2018-06-07,1249.108
2018-06-08,1241.346
2018-06-11,1246.467
2018-06-12,1249.478
2018-06-13,1244.488
2018-06-14,1237.578
2018-06-15,1226.522
2018-06-18,1211.926
2018-06-19,1186.871
2018-06-20,1196.089
2018-06-21,1184.906
2018-06-22,1188.835
2018-06-25,1178.902
2018-06-26,1174.608
2018-06-27,1160.787
2018-06-28,1144.864
2018-06-29,1166.895
2018-07-02,1154.248
2018-07-03,1154.766
2018-07-04,1154.873
2018-07-05,1145.412
2018-07-06,1153.416
2018-07-09,1165.852
2018-07-10,1169.895
2018-07-11,1158.508
2018-07-12,1169.954
2018-07-13,1176.313
2018-07-16,1168.61
2018-07-17,1170.02
2018-07-18,1163.282
2018-07-19,1154.855
2018-07-20,1159.58
2018-07-23,1152.238
2018-07-24,1165.729
2018-07-25,1170.243
2018-07-26,1178.23
2018-07-27,1183.256
2018-07-30,1175.569
2018-07-31,1174.545
2018-08-01,1182.115
2018-08-02,1164.719
2018-08-03,1173.087
2018-08-06,1169.184
2018-08-07,1174.807
2018-08-08,1172.589
2018-08-09,1172.833
2018-08-10,1154.741
2018-08-13,1124.63
2018-08-14,1132.91
2018-08-15,1116.839
2018-08-16,1115.947
2018-08-17,1117.843
2018-08-20,1121.225
2018-08-21,1135.294
2018-08-22,1132.502
2018-08-23,1133.709
2018-08-24,1136.137
2018-08-27,1152.322
2018-08-28,1153.101
2018-08-29,1151.244
2018-08-30,1145.185
2018-08-31,1150.498
2018-09-03,1139.516
2018-09-04,1131.376
2018-09-05,1117.809
2018-09-06,1110.961
2018-09-07,1111.603
2018-09-10,1092.744
2018-09-11,1090.983
2018-09-12,1090.805
2018-09-13,1099.229
2018-09-14,1111.401
2018-09-17,1101.272
2018-09-18,1101.436
2018-09-19,1104.818
2018-09-20,1105.554
2018-09-21,1118.639
2018-09-24,1108.756
2018-09-25,1107.39
2018-09-26,1108.988
2018-09-27,1109.89
2018-09-28,1105.107
2018-10-01,1100.402
2018-10-02,1087.793
2018-10-03,1084.325
2018-10-04,1065.382
2018-10-05,1047.41
2018-10-08,1037.133
2018-10-09,1030.48
2018-10-10,1026.641
2018-10-11,989.556
2018-10-12,1012.517
2018-10-15,1006.484
2018-10-16,1018.241
2018-10-17,1021.045
2018-10-18,1011.935
2018-10-19,1014.488
2018-10-22,1018.777
2018-10-23,996.227
2018-10-24,991.629
2018-10-25,978.405
2018-10-26,966.504
2018-10-29,956.161
2018-10-30,959.907
2018-10-31,972.703
2018-11-01,989.879
2018-11-02,1018.335
2018-11-05,1018.103
2018-11-06,1013.389
2018-11-07,1018.662
2018-11-08,1018.841
2018-11-09,1008.593
2018-11-12,998.164
2018-11-13,998.755
2018-11-14,999.896
2018-11-15,1009.51
2018-11-16,1015.212
2018-11-19,1022.407
2018-11-20,1009.149
2018-11-21,1013.972
2018-11-22,1011.147
2018-11-23,1002.583
2018-11-26,1010.937
2018-11-27,1016.051
2018-11-28,1024.212
2018-11-29,1035.154
2018-11-30,1034.064
2018-12-03,1053.227
2018-12-04,1050.519
2018-12-05,1037.531
2018-12-06,1013.286
2018-12-07,1017.801
2018-12-10,994.967
2018-12-11,997.741
2018-12-12,1012.699
2018-12-13,1019.399
2018-12-14,1007.735
2018-12-17,1001.829
2018-12-18,998.26
2018-12-19,1006.951
2018-12-20,1001.846
2018-12-21,998.404
2018-12-24,994.367
2018-12-25,990.48
2018-12-26,986.048
2018-12-27,994.494
2018-12-28,1006.105
2018-12-31,1011.072
2019-01-01,1011.828
2019-01-02,1005.119
2019-01-03,999.19
2019-01-04,1009.462
2019-01-07,1021.032
2019-01-08,1017.155
2019-01-09,1027.117
2019-01-10,1031.713
2019-01-11,1033.196
2019-01-14,1028.392
2019-01-15,1036.144
2019-01-16,1038.014
2019-01-17,1032.681
2019-01-18,1038.067
2019-01-21,1032.814
2019-01-22,1027.327
2019-01-23,1033.548
2019-01-24,1040.818
2019-01-25,1045.399
2019-01-28,1044.738
2019-01-29,1045.584
2019-01-30,1051.835
2019-01-31,1061.625
2019-02-01,1063.817
2019-02-04,1064.265
2019-02-05,1064.227
2019-02-06,1063.568
2019-02-07,1061.645
2019-02-08,1060.859
2019-02-11,1058.284
2019-02-12,1060.321
2019-02-13,1064.72
2019-02-14,1063.521
2019-02-15,1057.769
2019-02-18,1062.51
2019-02-19,1066.024
2019-02-20,1073.707
2019-02-21,1075.091
2019-02-22,1076.72
2019-02-25,1086.247
2019-02-26,1082.872
2019-02-27,1084.805
2019-02-28,1076.92
2019-03-01,1078.529
2019-03-04,1083.317
2019-03-05,1087.03
2019-03-06,1085.908
2019-03-07,1076.001
2019-03-08,1071.849
2019-03-11,1078.23
2019-03-12,1086.82
2019-03-13,1087.12
2019-03-14,1086.216
2019-03-15,1089.295
2019-03-18,1097.172
2019-03-19,1093.762
2019-03-20,1095.697
2019-03-21,1093.89
2019-03-22,1087.224
2019-03-25,1073.757
2019-03-26,1080.559
2019-03-27,1076.061
2019-03-28,1074.127
2019-03-29,1083.778
2019-04-01,1094.895
2019-04-02,1096.092
2019-04-03,1101.828
2019-04-04,1100.898
2019-04-05,1103.022
2019-04-08,1099.399
2019-04-09,1103.608
2019-04-10,1106.945
2019-04-11,1104.215
2019-04-12,1102.069
2019-04-15,1105.331
2019-04-16,1106.922
2019-04-17,1109.769
2019-04-18,1103.051
2019-04-19,1106.706
2019-04-22,1102.917
2019-04-23,1101.911
2019-04-24,1097.333
2019-04-25,1090.559
2019-04-26,1087.11
2019-04-29,1086.297
2019-04-30,1086.729
2019-05-01,1087.477
2019-05-02,1088.615
2019-05-03,1091.387
2019-05-06,1074.967
2019-05-07,1072.616
2019-05-08,1064.676
2019-05-09,1043.827
2019-05-10,1049.058
2019-05-13,1026.857
2019-05-14,1026.483
2019-05-15,1030.88
2019-05-16,1023.717
2019-05-17,1011.868
2019-05-20,1012.609
2019-05-21,1016.517
2019-05-22,1018.514
2019-05-23,1007.904
2019-05-24,1010.539
2019-05-27,1018.336
2019-05-28,1025.153
2019-05-29,1018.855
2019-05-30,1025.896
2019-05-31,1031.658
2019-06-03,1035.019
2019-06-04,1035.12
2019-06-05,1038.155
2019-06-06,1033.825
2019-06-07,1039.419
2019-06-10,1048.463
2019-06-11,1057.404
2019-06-12,1052.702
2019-06-13,1053.338
2019-06-14,1045.132
2019-06-17,1040.13
2019-06-18,1045.072
2019-06-19,1052.777
2019-06-20,1068.7
2019-06-21,1067.405
2019-06-24,1067.382
2019-06-25,1063.3
2019-06-26,1062.978
2019-06-27,1067.489
2019-06-28,1069.662
2019-07-01,1079.504
2019-07-02,1078.763
2019-07-03,1077.476
2019-07-04,1082.613
2019-07-05,1081.354
2019-07-08,1068.251
2019-07-09,1064.14
2019-07-10,1072.194
2019-07-11,1082.366
2019-07-12,1080.013
2019-07-15,1082.215
2019-07-16,1085.024
2019-07-17,1079.659
2019-07-18,1078.54
2019-07-19,1082.561
2019-07-22,1078.654
2019-07-23,1075.821
2019-07-24,1073.469
2019-07-25,1073.528
2019-07-26,1071.075
2019-07-29,1064.125
2019-07-30,1059.228
2019-07-31,1060.587
2019-08-01,1051.262
2019-08-02,1035.242
2019-08-05,1001.837
2019-08-06,1001.279
2019-08-07,1005.18
2019-08-08,1022.345
2019-08-09,1022.472
2019-08-12,1013.623
2019-08-13,1002.348
2019-08-14,1001.78
2019-08-15,995.512
2019-08-16,998.411
2019-08-19,1002.151
2019-08-20,1006.226
2019-08-21,1013.204
2019-08-22,1006.424
2019-08-23,1001.986
2019-08-26,984.564
2019-08-27,990.44
2019-08-28,995.582
2019-08-29,999.232
2019-08-30,1011.453
2019-09-02,1015.409
2019-09-03,1005.562
2019-09-04,1018.996
2019-09-05,1025.947
2019-09-06,1028.299
2019-09-09,1024.909
2019-09-10,1022.087
2019-09-11,1031.035
2019-09-12,1039.172
2019-09-13,1041.93
2019-09-16,1040.983
2019-09-17,1034.98
2019-09-18,1041.29
2019-09-19,1038.397
2019-09-20,1046.974
2019-09-23,1048.464
2019-09-24,1045.882
2019-09-25,1036.385
2019-09-26,1040.311
2019-09-27,1035.15
2019-09-30,1032.637
2019-10-01,1031.296
2019-10-02,1027.462
2019-10-03,1032.874
2019-10-04,1035.87
2019-10-07,1036.958
2019-10-08,1036.876
