Date,EM (EMERGING MARKETS) SMALL GROWTH Small Cap
2010-08-23,997.323
2010-08-24,991.681
2010-08-25,978.714
2010-08-26,978.885
2010-08-27,978.05
2010-08-30,980.683
2010-08-31,972.951
2010-09-01,990.657
2010-09-02,999.905
2010-09-03,1013.229
2010-09-06,1022.202
2010-09-07,1014.943
2010-09-08,1016.337
2010-09-09,1025.182
2010-09-10,1028.964
2010-09-13,1041.449
2010-09-14,1042.809
2010-09-15,1045.773
2010-09-16,1041.536
2010-09-17,1055.344
2010-09-20,1060.775
2010-09-21,1061.131
2010-09-22,1063.389
2010-09-23,1061.83
2010-09-24,1070.158
2010-09-27,1077.341
2010-09-28,1078.052
2010-09-29,1086.189
2010-09-30,1093.461
2010-10-01,1102.758
2010-10-04,1100.707
2010-10-05,1105.424
2010-10-06,1118.146
2010-10-07,1119.459
2010-10-08,1114.761
2010-10-11,1119.265
2010-10-12,1111.554
2010-10-13,1130.626
2010-10-14,1136.95
2010-10-15,1132.371
2010-10-18,1122.026
2010-10-19,1116.742
2010-10-20,1123.29
2010-10-21,1129.044
2010-10-22,1129.145
2010-10-25,1140.947
2010-10-26,1139.943
2010-10-27,1125.106
2010-10-28,1126.625
2010-10-29,1131.431
2010-11-01,1140.145
2010-11-02,1142.418
2010-11-03,1147.517
2010-11-04,1162.435
2010-11-05,1165.169
2010-11-08,1162.06
2010-11-09,1166.199
2010-11-10,1164.375
2010-11-11,1165.388
2010-11-12,1139.462
2010-11-15,1131.174
2010-11-16,1117.922
2010-11-17,1110.805
2010-11-18,1125.91
2010-11-19,1127.816
2010-11-22,1134.624
2010-11-23,1114.041
2010-11-24,1115.192
2010-11-25,1121.008
2010-11-26,1101.599
2010-11-29,1102.681
2010-11-30,1110.674
2010-12-01,1126.612
2010-12-02,1137.569
2010-12-03,1139.679
2010-12-06,1143.404
2010-12-07,1146.807
2010-12-08,1133.736
2010-12-09,1130.743
2010-12-10,1131.323
2010-12-13,1142.017
2010-12-14,1150.644
2010-12-15,1142.862
2010-12-16,1135.929
2010-12-17,1137.761
2010-12-20,1128.637
2010-12-21,1138.368
2010-12-22,1141.375
2010-12-23,1143.343
2010-12-24,1143.804
2010-12-27,1142.127
2010-12-28,1139.479
2010-12-29,1145.539
2010-12-30,1156.322
2010-12-31,1163.432
2011-01-03,1174.098
2011-01-04,1177.811
2011-01-05,1171.514
2011-01-06,1170.433
2011-01-07,1162.649
2011-01-10,1153.519
2011-01-11,1156.24
2011-01-12,1169.62
2011-01-13,1170.436
2011-01-14,1165.851
2011-01-17,1157.907
2011-01-18,1158.367
2011-01-19,1162.246
2011-01-20,1148.104
2011-01-21,1144.001
2011-01-24,1141.394
2011-01-25,1138.789
2011-01-26,1143.024
2011-01-27,1142.591
2011-01-28,1128.009
2011-01-31,1120.479
2011-02-01,1125.526
2011-02-02,1129.924
2011-02-03,1125.508
2011-02-04,1124.558
2011-02-07,1128.082
2011-02-08,1129.847
2011-02-09,1115.026
2011-02-10,1100.749
2011-02-11,1092.481
2011-02-14,1104.324
2011-02-15,1104.881
2011-02-16,1107.652
2011-02-17,1109.993
2011-02-18,1117.699
2011-02-21,1115.547
2011-02-22,1092.729
2011-02-23,1080.218
2011-02-24,1062.271
2011-02-25,1074.631
2011-02-28,1078.41
2011-03-01,1086.575
2011-03-02,1083.444
2011-03-03,1098.249
2011-03-04,1105.676
2011-03-07,1099.966
2011-03-08,1106.434
2011-03-09,1113.332
2011-03-10,1103.799
2011-03-11,1093.368
2011-03-14,1084.437
2011-03-15,1053.186
2011-03-16,1064.606
2011-03-17,1053.608
2011-03-18,1070.538
2011-03-21,1081.891
2011-03-22,1092.323
2011-03-23,1095.267
2011-03-24,1103.472
2011-03-25,1106.552
2011-03-28,1102.495
2011-03-29,1105.627
2011-03-30,1118.758
2011-03-31,1128.97
2011-04-01,1143.185
2011-04-04,1151.025
2011-04-05,1153.488
2011-04-06,1164.183
2011-04-07,1171.63
2011-04-08,1175.398
2011-04-11,1171.985
2011-04-12,1154.85
2011-04-13,1161.426
2011-04-14,1164.195
2011-04-15,1167.047
2011-04-18,1151.337
2011-04-19,1150.526
2011-04-20,1167.064
2011-04-21,1177.669
2011-04-22,1177.999
2011-04-25,1178.572
2011-04-26,1177.221
2011-04-27,1179.081
2011-04-28,1179.449
2011-04-29,1178.175
2011-05-02,1181.696
2011-05-03,1165.618
2011-05-04,1160.032
2011-05-05,1154.071
2011-05-06,1151.158
2011-05-09,1150.894
2011-05-10,1153.602
2011-05-11,1155.686
2011-05-12,1142.019
2011-05-13,1145.253
2011-05-16,1134.625
2011-05-17,1128.855
2011-05-18,1134.048
2011-05-19,1125.915
2011-05-20,1120.243
2011-05-23,1093.131
2011-05-24,1099.099
2011-05-25,1090.415
2011-05-26,1104.371
2011-05-27,1113.874
2011-05-30,1117.223
2011-05-31,1137.035
2011-06-01,1137.933
2011-06-02,1128.419
2011-06-03,1130.561
2011-06-06,1128.009
2011-06-07,1131.067
2011-06-08,1122.93
2011-06-09,1117.209
2011-06-10,1106.232
2011-06-13,1095.507
2011-06-14,1103.978
2011-06-15,1101.18
2011-06-16,1082.281
2011-06-17,1084.247
2011-06-20,1066.486
2011-06-21,1073.675
2011-06-22,1081.005
2011-06-23,1072.031
2011-06-24,1083.596
2011-06-27,1081.174
2011-06-28,1088.543
2011-06-29,1097.824
2011-06-30,1110.122
2011-07-01,1118.853
2011-07-04,1131.906
2011-07-05,1131.43
2011-07-06,1129.468
2011-07-07,1139.869
2011-07-08,1136.777
2011-07-11,1119.487
2011-07-12,1097.327
2011-07-13,1109.84
2011-07-14,1109.841
2011-07-15,1117.414
2011-07-18,1112.319
2011-07-19,1116.594
2011-07-20,1124.5
2011-07-21,1127.013
2011-07-22,1139.115
2011-07-25,1131.198
2011-07-26,1140.493
2011-07-27,1143.852
2011-07-28,1142.129
2011-07-29,1132.403
2011-08-01,1141.373
2011-08-02,1126.093
2011-08-03,1107.828
2011-08-04,1083.749
2011-08-05,1039.438
2011-08-08,985.533
2011-08-09,962.895
2011-08-10,985.627
2011-08-11,993.539
2011-08-12,1000.434
2011-08-15,1017.703
2011-08-16,1029.671
2011-08-17,1030.958
2011-08-18,1012.089
2011-08-19,977.595
2011-08-22,964.387
2011-08-23,979.476
2011-08-24,972.809
2011-08-25,964.258
2011-08-26,958.394
2011-08-29,978.6
2011-08-30,988.304
2011-08-31,1003.655
2011-09-01,1005.28
2011-09-02,1001.681
2011-09-05,978.323
2011-09-06,966.433
2011-09-07,982.909
2011-09-08,983.423
2011-09-09,972.299
2011-09-12,953.775
2011-09-13,945.345
2011-09-14,922.32
2011-09-15,928.175
2011-09-16,945.524
2011-09-19,920.11
2011-09-20,920.512
2011-09-21,916.358
2011-09-22,869.565
2011-09-23,848.226
2011-09-26,814.063
2011-09-27,847.575
2011-09-28,845.171
2011-09-29,848.536
2011-09-30,843.451
2011-10-03,819.623
2011-10-04,802.736
2011-10-05,802.039
2011-10-06,818.0
2011-10-07,835.506
2011-10-10,846.785
2011-10-11,859.842
2011-10-12,874.492
2011-10-13,885.876
2011-10-14,889.331
2011-10-17,902.453
2011-10-18,883.415
2011-10-19,893.498
2011-10-20,869.733
2011-10-21,878.32
2011-10-24,896.551
2011-10-25,900.179
2011-10-26,905.303
2011-10-27,930.039
2011-10-28,938.987
2011-10-31,929.072
2011-11-01,913.829
2011-11-02,918.597
2011-11-03,913.54
2011-11-04,930.771
2011-11-07,931.075
2011-11-08,931.838
2011-11-09,926.437
2011-11-10,899.219
2011-11-11,911.403
2011-11-14,918.391
2011-11-15,908.902
2011-11-16,898.03
2011-11-17,899.622
2011-11-18,886.077
2011-11-21,863.338
2011-11-22,858.769
2011-11-23,836.661
2011-11-24,838.741
2011-11-25,830.562
2011-11-28,845.297
2011-11-29,854.479
2011-11-30,855.725
2011-12-01,876.657
2011-12-02,879.033
2011-12-05,880.601
2011-12-06,870.092
2011-12-07,874.614
2011-12-08,866.844
2011-12-09,858.803
2011-12-12,853.54
2011-12-13,844.6
2011-12-14,838.017
2011-12-15,828.109
2011-12-16,834.056
2011-12-19,812.354
2011-12-20,821.703
2011-12-21,835.649
2011-12-22,835.564
2011-12-23,844.814
2011-12-26,845.844
2011-12-27,839.754
2011-12-28,835.54
2011-12-29,837.697
2011-12-30,842.595
2012-01-02,841.018
2012-01-03,851.628
2012-01-04,853.12
2012-01-05,852.154
2012-01-06,849.381
2012-01-09,852.092
2012-01-10,865.927
2012-01-11,866.509
2012-01-12,869.475
2012-01-13,868.805
2012-01-16,867.337
2012-01-17,883.362
2012-01-18,886.556
2012-01-19,893.709
2012-01-20,894.171
2012-01-23,897.4
2012-01-24,896.063
2012-01-25,897.736
2012-01-26,910.114
2012-01-27,912.26
2012-01-30,909.543
2012-01-31,922.911
2012-02-01,934.584
2012-02-02,949.679
2012-02-03,955.735
2012-02-06,953.23
2012-02-07,953.567
2012-02-08,967.593
2012-02-09,972.784
2012-02-10,967.293
2012-02-13,975.037
2012-02-14,970.793
2012-02-15,982.788
2012-02-16,970.759
2012-02-17,978.988
2012-02-20,985.128
2012-02-21,986.582
2012-02-22,988.263
2012-02-23,986.002
2012-02-24,988.124
2012-02-27,980.037
2012-02-28,989.254
2012-02-29,998.666
2012-03-01,999.457
2012-03-02,1004.422
2012-03-05,994.201
2012-03-06,975.478
2012-03-07,975.827
2012-03-08,990.421
2012-03-09,999.797
2012-03-12,990.788
2012-03-13,997.502
2012-03-14,997.798
2012-03-15,997.632
2012-03-16,999.207
2012-03-19,994.507
2012-03-20,985.981
2012-03-21,984.749
2012-03-22,979.061
2012-03-23,977.971
2012-03-26,977.39
2012-03-27,981.751
2012-03-28,976.492
2012-03-29,962.753
2012-03-30,972.523
2012-04-02,975.263
2012-04-03,972.309
2012-04-04,960.928
2012-04-05,958.729
2012-04-06,963.778
2012-04-09,951.591
2012-04-10,946.161
2012-04-11,946.03
2012-04-12,955.459
2012-04-13,962.871
2012-04-16,959.03
2012-04-17,957.708
2012-04-18,959.552
2012-04-19,959.156
2012-04-20,957.456
2012-04-23,945.931
2012-04-24,945.776
2012-04-25,948.347
2012-04-26,950.37
2012-04-27,950.432
2012-04-30,956.187
2012-05-01,956.002
2012-05-02,964.523
2012-05-03,963.721
2012-05-04,961.864
2012-05-07,952.134
2012-05-08,953.227
2012-05-09,940.003
2012-05-10,941.262
2012-05-11,933.61
2012-05-14,916.492
2012-05-15,911.753
2012-05-16,890.603
2012-05-17,891.772
2012-05-18,873.645
2012-05-21,876.628
2012-05-22,886.827
2012-05-23,868.437
2012-05-24,869.231
2012-05-25,869.721
2012-05-28,877.058
2012-05-29,888.566
2012-05-30,875.93
2012-05-31,875.567
2012-06-01,864.854
2012-06-04,842.927
2012-06-05,850.375
2012-06-06,862.274
2012-06-07,869.153
2012-06-08,863.326
2012-06-11,873.192
2012-06-12,870.642
2012-06-13,876.486
2012-06-14,871.691
2012-06-15,879.673
2012-06-18,886.968
2012-06-19,892.6
2012-06-20,898.474
2012-06-21,892.31
2012-06-22,884.77
2012-06-25,879.228
2012-06-26,877.402
2012-06-27,882.21
2012-06-28,878.262
2012-06-29,898.861
2012-07-02,904.675
2012-07-03,916.363
2012-07-04,919.956
2012-07-05,920.091
2012-07-06,915.184
2012-07-09,908.715
2012-07-10,908.936
2012-07-11,909.067
2012-07-12,896.28
2012-07-13,900.584
2012-07-16,899.251
2012-07-17,900.162
2012-07-18,896.205
2012-07-19,904.238
2012-07-20,903.558
2012-07-23,885.465
2012-07-24,883.39
2012-07-25,878.252
2012-07-26,883.896
2012-07-27,895.316
2012-07-30,897.111
2012-07-31,902.002
2012-08-01,906.734
2012-08-02,901.839
2012-08-03,906.038
2012-08-06,914.568
2012-08-07,917.118
2012-08-08,917.459
2012-08-09,924.275
2012-08-10,924.194
2012-08-13,921.899
2012-08-14,925.161
2012-08-15,921.728
2012-08-16,926.121
2012-08-17,926.341
2012-08-20,927.141
2012-08-21,933.87
2012-08-22,931.184
2012-08-23,938.116
2012-08-24,934.143
2012-08-27,931.205
2012-08-28,928.503
2012-08-29,928.229
2012-08-30,923.599
2012-08-31,928.274
2012-09-03,935.711
2012-09-04,934.335
2012-09-05,930.187
2012-09-06,934.41
2012-09-07,946.424
2012-09-10,949.5
2012-09-11,950.558
2012-09-12,955.098
2012-09-13,955.479
2012-09-14,971.343
2012-09-17,970.895
2012-09-18,969.988
2012-09-19,975.558
2012-09-20,967.35
2012-09-21,975.114
2012-09-24,973.74
2012-09-25,976.338
2012-09-26,968.331
2012-09-27,974.132
2012-09-28,983.018
2012-10-01,984.838
2012-10-02,986.841
2012-10-03,986.478
2012-10-04,988.412
2012-10-05,991.398
2012-10-08,980.923
2012-10-09,978.712
2012-10-10,974.924
2012-10-11,975.559
2012-10-12,981.818
2012-10-15,979.14
2012-10-16,985.235
2012-10-17,990.911
2012-10-18,988.249
2012-10-19,982.6
2012-10-22,986.099
2012-10-23,982.862
2012-10-24,987.954
2012-10-25,981.055
2012-10-26,967.72
2012-10-29,958.345
2012-10-30,965.238
2012-10-31,970.112
2012-11-01,976.073
2012-11-02,979.182
2012-11-05,978.718
2012-11-06,984.793
2012-11-07,990.379
2012-11-08,984.561
2012-11-09,986.158
2012-11-12,985.792
2012-11-13,977.222
2012-11-14,974.769
2012-11-15,970.501
2012-11-16,963.669
2012-11-19,969.273
2012-11-20,970.258
2012-11-21,964.907
2012-11-22,968.826
2012-11-23,975.723
2012-11-26,979.468
2012-11-27,979.605
2012-11-28,976.225
2012-11-29,984.678
2012-11-30,987.269
2012-12-03,991.406
2012-12-04,995.967
2012-12-05,998.413
2012-12-06,998.299
2012-12-07,998.701
2012-12-10,1000.452
2012-12-11,997.076
2012-12-12,1004.141
2012-12-13,1007.709
2012-12-14,1010.727
2012-12-17,1008.398
2012-12-18,1009.738
2012-12-19,1013.478
2012-12-20,1011.186
2012-12-21,1005.658
2012-12-24,1010.951
2012-12-25,1013.562
2012-12-26,1017.316
2012-12-27,1023.413
2012-12-28,1029.3
2012-12-31,1030.042
2013-01-01,1030.882
2013-01-02,1045.326
2013-01-03,1049.672
2013-01-04,1051.657
2013-01-07,1061.156
2013-01-08,1058.508
2013-01-09,1065.177
2013-01-10,1066.247
2013-01-11,1064.507
2013-01-14,1070.788
2013-01-15,1064.754
2013-01-16,1060.72
2013-01-17,1055.731
2013-01-18,1064.34
2013-01-21,1064.207
2013-01-22,1064.103
2013-01-23,1060.838
2013-01-24,1058.061
2013-01-25,1054.448
2013-01-28,1046.275
2013-01-29,1053.113
2013-01-30,1055.188
2013-01-31,1056.136
2013-02-01,1061.615
2013-02-04,1063.509
2013-02-05,1060.685
2013-02-06,1062.516
2013-02-07,1060.754
2013-02-08,1060.225
2013-02-11,1058.967
2013-02-12,1058.755
2013-02-13,1064.344
2013-02-14,1068.427
2013-02-15,1072.192
2013-02-18,1072.652
2013-02-19,1071.971
2013-02-20,1077.143
2013-02-21,1064.92
2013-02-22,1067.717
2013-02-25,1067.398
2013-02-26,1059.409
2013-02-27,1068.233
2013-02-28,1075.622
2013-03-01,1077.951
2013-03-04,1070.016
2013-03-05,1081.344
2013-03-06,1089.293
2013-03-07,1088.697
2013-03-08,1093.69
2013-03-11,1094.045
2013-03-12,1089.039
2013-03-13,1083.582
2013-03-14,1084.399
2013-03-15,1084.263
2013-03-18,1071.354
2013-03-19,1073.485
2013-03-20,1073.839
2013-03-21,1075.059
2013-03-22,1071.537
2013-03-25,1077.638
2013-03-26,1079.236
2013-03-27,1082.034
2013-03-28,1084.492
2013-03-29,1087.391
2013-04-01,1084.412
2013-04-02,1082.514
2013-04-03,1082.206
2013-04-04,1078.734
2013-04-05,1071.29
2013-04-08,1061.358
2013-04-09,1065.58
2013-04-10,1074.446
2013-04-11,1083.609
2013-04-12,1081.303
2013-04-15,1073.108
2013-04-16,1076.01
2013-04-17,1078.723
2013-04-18,1077.681
2013-04-19,1086.222
2013-04-22,1089.977
2013-04-23,1087.895
2013-04-24,1096.294
2013-04-25,1101.509
2013-04-26,1098.92
2013-04-29,1104.684
2013-04-30,1110.353
2013-05-01,1110.969
2013-05-02,1111.165
2013-05-03,1114.67
2013-05-06,1121.56
2013-05-07,1129.207
2013-05-08,1137.009
2013-05-09,1136.246
2013-05-10,1128.867
2013-05-13,1122.974
2013-05-14,1124.391
2013-05-15,1125.959
2013-05-16,1126.897
2013-05-17,1126.831
2013-05-20,1128.368
2013-05-21,1130.526
2013-05-22,1129.285
2013-05-23,1108.253
2013-05-24,1114.273
2013-05-27,1121.453
2013-05-28,1127.731
2013-05-29,1122.33
2013-05-30,1115.016
2013-05-31,1106.319
2013-06-03,1092.539
2013-06-04,1092.719
2013-06-05,1082.84
2013-06-06,1073.709
2013-06-07,1069.739
2013-06-10,1067.03
2013-06-11,1049.134
2013-06-12,1050.713
2013-06-13,1037.489
2013-06-14,1045.496
2013-06-17,1045.353
2013-06-18,1046.394
2013-06-19,1045.528
2013-06-20,1010.117
2013-06-21,999.159
2013-06-24,973.42
2013-06-25,965.664
2013-06-26,983.054
2013-06-27,997.755
2013-06-28,1008.819
2013-07-01,1018.01
2013-07-02,1015.204
2013-07-03,995.917
2013-07-04,1001.984
2013-07-05,999.075
2013-07-08,985.488
2013-07-09,989.67
2013-07-10,989.416
2013-07-11,1010.231
2013-07-12,1015.254
2013-07-15,1025.298
2013-07-16,1031.142
2013-07-17,1033.164
2013-07-18,1034.402
2013-07-19,1028.604
2013-07-22,1033.913
2013-07-23,1042.863
2013-07-24,1043.064
2013-07-25,1035.602
2013-07-26,1033.489
2013-07-29,1024.217
2013-07-30,1023.146
2013-07-31,1016.449
2013-08-01,1021.966
2013-08-02,1024.896
2013-08-05,1031.954
2013-08-06,1027.813
2013-08-07,1023.147
2013-08-08,1031.413
2013-08-09,1037.201
2013-08-12,1034.863
2013-08-13,1038.253
2013-08-14,1039.239
2013-08-15,1031.207
2013-08-16,1028.286
2013-08-19,1015.825
2013-08-20,996.102
2013-08-21,989.618
2013-08-22,977.666
2013-08-23,988.337
2013-08-26,990.861
2013-08-27,966.403
2013-08-28,957.263
2013-08-29,971.263
2013-08-30,977.214
2013-09-02,988.187
2013-09-03,989.68
2013-09-04,991.081
2013-09-05,995.448
2013-09-06,1000.085
2013-09-09,1008.727
2013-09-10,1016.257
2013-09-11,1020.845
2013-09-12,1026.258
2013-09-13,1023.496
2013-09-16,1032.844
2013-09-17,1032.399
2013-09-18,1035.571
2013-09-19,1053.528
2013-09-20,1048.058
2013-09-23,1050.0
2013-09-24,1049.27
2013-09-25,1050.596
2013-09-26,1050.882
2013-09-27,1050.159
2013-09-30,1047.297
2013-10-01,1050.47
2013-10-02,1056.125
2013-10-03,1063.099
2013-10-04,1069.437
2013-10-07,1068.897
2013-10-08,1070.781
2013-10-09,1067.695
2013-10-10,1073.95
2013-10-11,1081.183
2013-10-14,1076.0
2013-10-15,1082.126
2013-10-16,1079.971
2013-10-17,1084.27
2013-10-18,1092.072
2013-10-21,1094.352
2013-10-22,1098.146
2013-10-23,1092.352
2013-10-24,1095.619
2013-10-25,1095.452
2013-10-28,1095.965
2013-10-29,1091.584
2013-10-30,1094.347
2013-10-31,1088.501
2013-11-01,1082.261
2013-11-04,1078.742
2013-11-05,1073.853
2013-11-06,1070.582
2013-11-07,1065.288
2013-11-08,1053.565
2013-11-11,1044.043
2013-11-12,1041.039
2013-11-13,1034.825
2013-11-14,1048.07
2013-11-15,1055.663
2013-11-18,1064.849
2013-11-19,1066.445
2013-11-20,1064.897
2013-11-21,1051.571
2013-11-22,1055.921
2013-11-25,1059.856
2013-11-26,1057.256
2013-11-27,1060.922
2013-11-28,1064.344
2013-11-29,1069.939
2013-12-02,1069.726
2013-12-03,1064.341
2013-12-04,1063.112
2013-12-05,1061.913
2013-12-06,1063.456
2013-12-09,1064.339
2013-12-10,1064.394
2013-12-11,1056.058
2013-12-12,1048.845
2013-12-13,1049.964
2013-12-16,1045.264
2013-12-17,1041.984
2013-12-18,1044.521
2013-12-19,1038.236
2013-12-20,1037.824
2013-12-23,1038.83
2013-12-24,1044.055
2013-12-25,1043.324
2013-12-26,1040.404
2013-12-27,1047.778
2013-12-30,1056.182
2013-12-31,1059.843
2014-01-01,1060.018
2014-01-02,1056.687
2014-01-03,1056.649
2014-01-06,1051.683
2014-01-07,1054.091
2014-01-08,1060.916
2014-01-09,1055.062
2014-01-10,1060.759
2014-01-13,1067.795
2014-01-14,1064.139
2014-01-15,1067.161
2014-01-16,1068.241
2014-01-17,1067.634
2014-01-20,1066.852
2014-01-21,1066.859
2014-01-22,1066.647
2014-01-23,1060.323
2014-01-24,1049.534
2014-01-27,1031.631
2014-01-28,1037.451
2014-01-29,1040.691
2014-01-30,1040.38
2014-01-31,1041.391
2014-02-03,1037.32
2014-02-04,1032.995
2014-02-05,1031.683
2014-02-06,1039.648
2014-02-07,1048.712
2014-02-10,1053.674
2014-02-11,1059.051
2014-02-12,1067.218
2014-02-13,1064.6
2014-02-14,1070.242
2014-02-17,1077.606
2014-02-18,1073.989
2014-02-19,1076.422
2014-02-20,1069.11
2014-02-21,1076.432
2014-02-24,1075.876
2014-02-25,1073.741
2014-02-26,1077.602
2014-02-27,1082.543
2014-02-28,1086.854
2014-03-03,1081.822
2014-03-04,1089.799
2014-03-05,1098.806
2014-03-06,1114.535
2014-03-07,1110.417
2014-03-10,1103.725
2014-03-11,1111.086
2014-03-12,1098.927
2014-03-13,1102.607
2014-03-14,1094.151
2014-03-17,1096.01
2014-03-18,1104.04
2014-03-19,1105.395
2014-03-20,1093.67
2014-03-21,1094.203
2014-03-24,1091.273
2014-03-25,1089.22
2014-03-26,1097.303
2014-03-27,1092.985
2014-03-28,1097.82
2014-03-31,1107.506
2014-04-01,1120.362
2014-04-02,1128.132
2014-04-03,1125.209
2014-04-04,1127.941
2014-04-07,1118.145
2014-04-08,1120.832
2014-04-09,1127.537
2014-04-10,1131.438
2014-04-11,1122.731
2014-04-14,1117.068
2014-04-15,1111.531
2014-04-16,1116.944
2014-04-17,1122.549
2014-04-18,1124.575
2014-04-21,1123.908
2014-04-22,1125.437
2014-04-23,1123.161
2014-04-24,1121.132
2014-04-25,1109.563
2014-04-28,1106.624
2014-04-29,1112.913
2014-04-30,1109.415
2014-05-01,1110.133
2014-05-02,1118.649
2014-05-05,1119.806
2014-05-06,1121.231
2014-05-07,1118.575
2014-05-08,1115.691
2014-05-09,1110.111
2014-05-12,1114.818
2014-05-13,1119.529
2014-05-14,1123.252
2014-05-15,1121.873
2014-05-16,1118.849
2014-05-19,1122.125
2014-05-20,1119.087
2014-05-21,1121.549
2014-05-22,1134.13
2014-05-23,1138.594
2014-05-26,1139.148
2014-05-27,1137.174
2014-05-28,1139.461
2014-05-29,1139.378
2014-05-30,1141.115
2014-06-02,1137.25
2014-06-03,1135.682
2014-06-04,1134.772
2014-06-05,1140.415
2014-06-06,1146.08
2014-06-09,1150.493
2014-06-10,1153.576
2014-06-11,1155.421
2014-06-12,1158.157
2014-06-13,1153.957
2014-06-16,1151.099
2014-06-17,1148.026
2014-06-18,1145.099
2014-06-19,1151.578
2014-06-20,1149.55
2014-06-23,1142.472
2014-06-24,1147.494
2014-06-25,1146.392
2014-06-26,1152.998
2014-06-27,1154.855
2014-06-30,1162.048
2014-07-01,1164.54
2014-07-02,1169.839
2014-07-03,1174.679
2014-07-04,1178.201
2014-07-07,1176.503
2014-07-08,1174.868
2014-07-09,1172.91
2014-07-10,1176.271
2014-07-11,1168.766
2014-07-14,1176.792
2014-07-15,1178.54
2014-07-16,1176.677
2014-07-17,1175.517
2014-07-18,1174.382
2014-07-21,1178.86
2014-07-22,1184.621
2014-07-23,1186.584
2014-07-24,1187.166
2014-07-25,1186.782
2014-07-28,1182.208
2014-07-29,1172.905
2014-07-30,1171.002
2014-07-31,1163.392
2014-08-01,1158.801
2014-08-04,1165.325
2014-08-05,1164.731
2014-08-06,1155.15
2014-08-07,1148.448
2014-08-08,1146.221
2014-08-11,1157.708
2014-08-12,1158.394
2014-08-13,1166.885
2014-08-14,1170.755
2014-08-15,1169.431
2014-08-18,1171.201
2014-08-19,1180.285
2014-08-20,1176.433
2014-08-21,1175.286
2014-08-22,1183.261
2014-08-25,1187.372
2014-08-26,1189.938
2014-08-27,1195.109
2014-08-28,1192.971
2014-08-29,1197.031
2014-09-01,1200.649
2014-09-02,1199.169
2014-09-03,1203.8
2014-09-04,1206.637
2014-09-05,1208.385
2014-09-08,1209.697
2014-09-09,1203.667
2014-09-10,1198.988
2014-09-11,1193.857
2014-09-12,1187.339
2014-09-15,1182.604
2014-09-16,1175.872
2014-09-17,1183.22
2014-09-18,1178.743
2014-09-19,1187.514
2014-09-22,1177.191
2014-09-23,1172.578
2014-09-24,1174.377
2014-09-25,1167.125
2014-09-26,1162.071
2014-09-29,1148.816
2014-09-30,1150.447
2014-10-01,1146.416
2014-10-02,1145.778
2014-10-03,1146.806
2014-10-06,1151.601
2014-10-07,1150.323
2014-10-08,1141.352
2014-10-09,1145.013
2014-10-10,1131.308
2014-10-13,1114.548
2014-10-14,1114.04
2014-10-15,1106.085
2014-10-16,1096.088
2014-10-17,1100.733
2014-10-20,1108.704
2014-10-21,1112.42
2014-10-22,1120.162
2014-10-23,1118.41
2014-10-24,1115.36
2014-10-27,1104.871
2014-10-28,1117.761
2014-10-29,1128.002
2014-10-30,1125.134
2014-10-31,1127.233
2014-11-03,1123.934
2014-11-04,1120.313
2014-11-05,1114.339
2014-11-06,1103.931
2014-11-07,1101.829
2014-11-10,1106.966
2014-11-11,1108.63
2014-11-12,1107.13
2014-11-13,1108.654
2014-11-14,1108.413
2014-11-17,1100.331
2014-11-18,1102.138
2014-11-19,1105.504
2014-11-20,1106.168
2014-11-21,1112.806
2014-11-24,1113.224
2014-11-25,1112.432
2014-11-26,1113.793
2014-11-27,1112.539
2014-11-28,1106.735
2014-12-01,1092.654
2014-12-02,1097.037
2014-12-03,1100.173
2014-12-04,1100.343
2014-12-05,1098.029
2014-12-08,1085.214
2014-12-09,1076.263
2014-12-10,1078.941
2014-12-11,1069.929
2014-12-12,1067.01
2014-12-15,1056.113
2014-12-16,1043.961
2014-12-17,1042.528
2014-12-18,1050.56
2014-12-19,1056.153
2014-12-22,1060.92
2014-12-23,1055.926
2014-12-24,1059.438
2014-12-25,1058.934
2014-12-26,1061.084
2014-12-29,1066.432
2014-12-30,1068.398
2014-12-31,1076.459
2015-01-01,1076.759
2015-01-02,1075.415
2015-01-05,1069.791
2015-01-06,1063.024
2015-01-07,1066.442
2015-01-08,1076.962
2015-01-09,1084.437
2015-01-12,1084.236
2015-01-13,1087.198
2015-01-14,1085.739
2015-01-15,1087.884
2015-01-16,1084.442
2015-01-19,1079.861
2015-01-20,1082.833
2015-01-21,1092.37
2015-01-22,1098.959
2015-01-23,1104.506
2015-01-26,1104.619
2015-01-27,1109.14
2015-01-28,1113.066
2015-01-29,1105.234
2015-01-30,1099.802
2015-02-02,1096.866
2015-02-03,1106.299
2015-02-04,1108.577
2015-02-05,1109.044
2015-02-06,1105.482
2015-02-09,1095.814
2015-02-10,1094.573
2015-02-11,1094.974
2015-02-12,1099.036
2015-02-13,1112.809
2015-02-16,1109.591
2015-02-17,1108.209
2015-02-18,1112.355
2015-02-19,1113.537
2015-02-20,1113.791
2015-02-23,1113.797
2015-02-24,1121.454
2015-02-25,1126.146
2015-02-26,1126.526
2015-02-27,1129.063
2015-03-02,1129.071
2015-03-03,1128.372
2015-03-04,1123.973
2015-03-05,1126.2
2015-03-06,1125.36
2015-03-09,1115.373
2015-03-10,1103.776
2015-03-11,1097.247
2015-03-12,1105.614
2015-03-13,1100.475
2015-03-16,1099.145
2015-03-17,1101.154
2015-03-18,1102.855
2015-03-19,1112.453
2015-03-20,1120.029
