Date,SPAIN SMID GROWTH SMID (Small+Mid Cap)
2010-09-20,495.73
2010-09-21,500.689
2010-09-22,504.94
2010-09-23,502.655
2010-09-24,513.116
2010-09-27,510.21
2010-09-28,512.052
2010-09-29,511.286
2010-09-30,513.528
2010-10-01,515.785
2010-10-04,509.548
2010-10-05,524.682
2010-10-06,532.167
2010-10-07,533.1
2010-10-08,535.056
2010-10-11,533.786
2010-10-12,528.734
2010-10-13,542.824
2010-10-14,548.59
2010-10-15,548.995
2010-10-18,549.081
2010-10-19,540.196
2010-10-20,546.404
2010-10-21,554.449
2010-10-22,552.365
2010-10-25,555.284
2010-10-26,548.212
2010-10-27,540.955
2010-10-28,548.464
2010-10-29,551.236
2010-11-01,549.431
2010-11-02,557.03
2010-11-03,551.737
2010-11-04,559.165
2010-11-05,543.499
2010-11-08,536.733
2010-11-09,543.501
2010-11-10,531.473
2010-11-11,523.777
2010-11-12,522.793
2010-11-15,527.784
2010-11-16,510.601
2010-11-17,515.068
2010-11-18,521.788
2010-11-19,522.707
2010-11-22,510.934
2010-11-23,496.874
2010-11-24,498.417
2010-11-25,492.398
2010-11-26,483.004
2010-11-29,468.961
2010-11-30,461.554
2010-12-01,478.841
2010-12-02,493.542
2010-12-03,505.489
2010-12-06,500.05
2010-12-07,503.724
2010-12-08,502.182
2010-12-09,503.866
2010-12-10,504.134
2010-12-13,514.479
2010-12-14,516.801
2010-12-15,511.214
2010-12-16,506.367
2010-12-17,499.258
2010-12-20,500.047
2010-12-21,507.781
2010-12-22,506.881
2010-12-23,504.022
2010-12-24,506.008
2010-12-27,497.89
2010-12-28,497.861
2010-12-29,499.791
2010-12-30,501.414
2010-12-31,506.454
2011-01-03,505.602
2011-01-04,502.753
2011-01-05,495.339
2011-01-06,488.454
2011-01-07,481.382
2011-01-10,477.592
2011-01-11,485.616
2011-01-12,502.649
2011-01-13,515.744
2011-01-14,516.547
2011-01-17,513.816
2011-01-18,524.852
2011-01-19,529.39
2011-01-20,523.936
2011-01-21,534.934
2011-01-24,537.87
2011-01-25,536.984
2011-01-26,538.781
2011-01-27,544.468
2011-01-28,539.375
2011-01-31,544.575
2011-02-01,554.624
2011-02-02,560.928
2011-02-03,553.081
2011-02-04,551.347
2011-02-07,556.561
2011-02-08,561.749
2011-02-09,560.732
2011-02-10,550.311
2011-02-11,547.655
2011-02-14,545.347
2011-02-15,545.506
2011-02-16,549.534
2011-02-17,552.496
2011-02-18,550.3
2011-02-21,539.852
2011-02-22,537.903
2011-02-23,538.18
2011-02-24,539.622
2011-02-25,544.246
2011-02-28,548.212
2011-03-01,551.851
2011-03-02,549.299
2011-03-03,552.866
2011-03-04,556.261
2011-03-07,561.119
2011-03-08,558.786
2011-03-09,563.808
2011-03-10,549.714
2011-03-11,547.534
2011-03-14,548.58
2011-03-15,540.639
2011-03-16,531.189
2011-03-17,539.827
2011-03-18,548.3
2011-03-21,559.508
2011-03-22,562.866
2011-03-23,563.641
2011-03-24,574.906
2011-03-25,569.217
2011-03-28,571.318
2011-03-29,571.588
2011-03-30,575.504
2011-03-31,571.559
2011-04-01,573.354
2011-04-04,579.973
2011-04-05,574.442
2011-04-06,588.01
2011-04-07,584.012
2011-04-08,590.854
2011-04-11,589.856
2011-04-12,586.321
2011-04-13,592.561
2011-04-14,588.095
2011-04-15,586.344
2011-04-18,566.212
2011-04-19,574.282
2011-04-20,594.242
2011-04-21,599.159
2011-04-22,599.159
2011-04-25,598.728
2011-04-26,605.689
2011-04-27,610.759
2011-04-28,621.314
2011-04-29,620.581
2011-05-02,629.18
2011-05-03,620.044
2011-05-04,612.927
2011-05-05,601.467
2011-05-06,602.079
2011-05-09,586.552
2011-05-10,592.625
2011-05-11,593.273
2011-05-12,587.36
2011-05-13,582.52
2011-05-16,585.295
2011-05-17,575.806
2011-05-18,578.018
2011-05-19,584.234
2011-05-20,576.924
2011-05-23,562.019
2011-05-24,567.126
2011-05-25,568.252
2011-05-26,567.55
2011-05-27,576.924
2011-05-30,579.256
2011-05-31,590.096
2011-06-01,592.462
2011-06-02,590.82
2011-06-03,592.573
2011-06-06,590.14
2011-06-07,592.534
2011-06-08,583.534
2011-06-09,583.552
2011-06-10,568.693
2011-06-13,569.203
2011-06-14,581.602
2011-06-15,567.691
2011-06-16,556.522
2011-06-17,565.281
2011-06-20,557.805
2011-06-21,568.282
2011-06-22,568.477
2011-06-23,545.404
2011-06-24,538.352
2011-06-27,544.489
2011-06-28,549.854
2011-06-29,563.444
2011-06-30,581.906
2011-07-01,583.945
2011-07-04,587.578
2011-07-05,579.731
2011-07-06,569.426
2011-07-07,578.094
2011-07-08,567.014
2011-07-11,545.338
2011-07-12,538.985
2011-07-13,553.08
2011-07-14,546.739
2011-07-15,540.224
2011-07-18,529.863
2011-07-19,547.567
2011-07-20,553.742
2011-07-21,566.257
2011-07-22,570.559
2011-07-25,566.654
2011-07-26,568.883
2011-07-27,557.641
2011-07-28,553.398
2011-07-29,558.023
2011-08-01,535.642
2011-08-02,523.564
2011-08-03,521.827
2011-08-04,499.472
2011-08-05,498.073
2011-08-08,481.544
2011-08-09,480.22
2011-08-10,465.886
2011-08-11,484.086
2011-08-12,500.561
2011-08-15,509.662
2011-08-16,502.471
2011-08-17,508.131
2011-08-18,481.979
2011-08-19,480.13
2011-08-22,486.708
2011-08-23,488.101
2011-08-24,497.847
2011-08-25,495.258
2011-08-26,490.918
2011-08-29,508.882
2011-08-30,510.726
2011-08-31,523.732
2011-09-01,519.124
2011-09-02,506.658
2011-09-05,490.182
2011-09-06,484.151
2011-09-07,495.706
2011-09-08,499.097
2011-09-09,474.637
2011-09-12,459.681
2011-09-13,462.146
2011-09-14,469.858
2011-09-15,485.459
2011-09-16,487.247
2011-09-19,477.12
2011-09-20,484.944
2011-09-21,477.787
2011-09-22,450.101
2011-09-23,448.625
2011-09-26,451.412
2011-09-27,473.133
2011-09-28,473.062
2011-09-29,478.025
2011-09-30,468.667
2011-10-03,458.487
2011-10-04,444.387
2011-10-05,452.007
2011-10-06,468.638
2011-10-07,474.095
2011-10-10,490.319
2011-10-11,490.681
2011-10-12,504.43
2011-10-13,501.406
2011-10-14,511.755
2011-10-17,501.631
2011-10-18,502.152
2011-10-19,505.742
2011-10-20,493.3
2011-10-21,512.175
2011-10-24,516.576
2011-10-25,513.88
2011-10-26,511.174
2011-10-27,537.27
2011-10-28,535.12
2011-10-31,516.667
2011-11-01,488.038
2011-11-02,497.225
2011-11-03,501.824
2011-11-04,498.04
2011-11-07,499.836
2011-11-08,501.928
2011-11-09,483.238
2011-11-10,478.626
2011-11-11,494.5
2011-11-14,481.46
2011-11-15,475.671
2011-11-16,479.054
2011-11-17,475.422
2011-11-18,477.052
2011-11-21,461.564
2011-11-22,456.31
2011-11-23,445.881
2011-11-24,442.816
2011-11-25,440.474
2011-11-28,459.015
2011-11-29,461.805
2011-11-30,482.041
2011-12-01,481.722
2011-12-02,484.578
2011-12-05,491.934
2011-12-06,486.102
2011-12-07,484.243
2011-12-08,473.855
2011-12-09,482.057
2011-12-12,466.71
2011-12-13,461.683
2011-12-14,449.801
2011-12-15,454.386
2011-12-16,455.805
2011-12-19,457.16
2011-12-20,466.597
2011-12-21,462.912
2011-12-22,467.352
2011-12-23,470.061
2011-12-26,470.061
2011-12-27,472.038
2011-12-28,462.783
2011-12-29,465.792
2011-12-30,470.97
2012-01-02,478.636
2012-01-03,483.795
2012-01-04,475.849
2012-01-05,465.008
2012-01-06,464.153
2012-01-09,465.963
2012-01-10,470.221
2012-01-11,466.786
2012-01-12,473.859
2012-01-13,469.922
2012-01-16,470.419
2012-01-17,476.733
2012-01-18,477.385
2012-01-19,484.022
2012-01-20,483.601
2012-01-23,491.059
2012-01-24,489.649
2012-01-25,487.9
2012-01-26,501.83
2012-01-27,499.846
2012-01-30,491.973
2012-01-31,494.49
2012-02-01,509.906
2012-02-02,510.024
2012-02-03,514.59
2012-02-06,511.922
2012-02-07,517.955
2012-02-08,518.51
2012-02-09,518.644
2012-02-10,513.447
2012-02-13,513.967
2012-02-14,512.435
2012-02-15,505.915
2012-02-16,494.329
2012-02-17,499.92
2012-02-20,510.458
2012-02-21,507.308
2012-02-22,504.319
2012-02-23,502.47
2012-02-24,511.44
2012-02-27,512.686
2012-02-28,517.385
2012-02-29,515.692
2012-03-01,518.2
2012-03-02,513.923
2012-03-05,512.371
2012-03-06,496.753
2012-03-07,496.679
2012-03-08,509.919
2012-03-09,500.961
2012-03-12,497.893
2012-03-13,505.517
2012-03-14,502.401
2012-03-15,504.588
2012-03-16,506.009
2012-03-19,513.598
2012-03-20,512.519
2012-03-21,506.672
2012-03-22,504.215
2012-03-23,506.221
2012-03-26,509.743
2012-03-27,505.967
2012-03-28,494.648
2012-03-29,492.523
2012-03-30,502.517
2012-04-02,504.3
2012-04-03,495.171
2012-04-04,478.211
2012-04-05,475.125
2012-04-06,475.125
2012-04-09,475.398
2012-04-10,466.783
2012-04-11,475.818
2012-04-12,481.804
2012-04-13,467.273
2012-04-16,465.352
2012-04-17,478.643
2012-04-18,469.98
2012-04-19,471.145
2012-04-20,477.124
2012-04-23,463.039
2012-04-24,480.552
2012-04-25,485.38
2012-04-26,486.053
2012-04-27,492.39
2012-04-30,487.918
2012-05-01,487.531
2012-05-02,481.404
2012-05-03,482.906
2012-05-04,475.253
2012-05-07,476.393
2012-05-08,468.608
2012-05-09,459.95
2012-05-10,462.595
2012-05-11,463.512
2012-05-14,449.373
2012-05-15,441.435
2012-05-16,430.278
2012-05-17,423.911
2012-05-18,428.255
2012-05-21,433.251
2012-05-22,440.941
2012-05-23,423.161
2012-05-24,425.649
2012-05-25,425.374
2012-05-28,420.434
2012-05-29,417.137
2012-05-30,405.448
2012-05-31,400.736
2012-06-01,396.035
2012-06-04,401.874
2012-06-05,404.324
2012-06-06,411.509
2012-06-07,418.522
2012-06-08,417.829
2012-06-11,419.558
2012-06-12,415.738
2012-06-13,421.28
2012-06-14,426.119
2012-06-15,428.444
2012-06-18,424.774
2012-06-19,430.709
2012-06-20,435.326
2012-06-21,432.83
2012-06-22,429.595
2012-06-25,420.592
2012-06-26,416.684
2012-06-27,426.067
2012-06-28,422.077
2012-06-29,447.103
2012-07-02,450.814
2012-07-03,453.998
2012-07-04,450.346
2012-07-05,441.87
2012-07-06,434.304
2012-07-09,431.283
2012-07-10,435.43
2012-07-11,435.294
2012-07-12,429.169
2012-07-13,435.576
2012-07-16,437.386
2012-07-17,437.484
2012-07-18,443.588
2012-07-19,448.707
2012-07-20,432.381
2012-07-23,423.072
2012-07-24,420.965
2012-07-25,424.335
2012-07-26,442.819
2012-07-27,452.281
2012-07-30,452.542
2012-07-31,461.071
2012-08-01,455.612
2012-08-02,442.813
2012-08-03,458.67
2012-08-06,469.004
2012-08-07,466.928
2012-08-08,456.562
2012-08-09,454.504
2012-08-10,449.871
2012-08-13,448.649
2012-08-14,451.565
2012-08-15,452.187
2012-08-16,464.425
2012-08-17,462.588
2012-08-20,459.049
2012-08-21,468.565
2012-08-22,465.469
2012-08-23,467.081
2012-08-24,465.864
2012-08-27,468.278
2012-08-28,467.962
2012-08-29,470.987
2012-08-30,467.779
2012-08-31,474.719
2012-09-03,470.436
2012-09-04,469.869
2012-09-05,471.653
2012-09-06,480.827
2012-09-07,484.925
2012-09-10,485.26
2012-09-11,490.691
2012-09-12,493.371
2012-09-13,496.087
2012-09-14,510.089
2012-09-17,513.556
2012-09-18,510.346
2012-09-19,515.389
2012-09-20,514.272
2012-09-21,526.847
2012-09-24,518.229
2012-09-25,521.303
2012-09-26,501.593
2012-09-27,503.819
2012-09-28,503.725
2012-10-01,512.773
2012-10-02,520.402
2012-10-03,520.095
2012-10-04,525.922
2012-10-05,531.208
2012-10-08,524.334
2012-10-09,518.882
2012-10-10,516.027
2012-10-11,519.713
2012-10-12,516.573
2012-10-15,516.557
2012-10-16,522.202
2012-10-17,528.18
2012-10-18,526.507
2012-10-19,518.777
2012-10-22,519.341
2012-10-23,511.737
2012-10-24,516.159
2012-10-25,521.507
2012-10-26,519.878
2012-10-29,521.09
2012-10-30,525.402
2012-10-31,527.666
2012-11-01,527.607
2012-11-02,528.415
2012-11-05,522.61
2012-11-06,522.922
2012-11-07,518.875
2012-11-08,513.763
2012-11-09,516.193
2012-11-12,514.436
2012-11-13,516.702
2012-11-14,511.646
2012-11-15,510.15
2012-11-16,503.12
2012-11-19,509.165
2012-11-20,512.277
2012-11-21,509.483
2012-11-22,514.346
2012-11-23,516.367
2012-11-26,515.442
2012-11-27,517.458
2012-11-28,510.378
2012-11-29,515.379
2012-11-30,509.823
2012-12-03,510.834
2012-12-04,514.836
2012-12-05,515.707
2012-12-06,516.155
2012-12-07,507.114
2012-12-10,508.487
2012-12-11,517.768
2012-12-12,522.495
2012-12-13,524.303
2012-12-14,526.27
2012-12-17,529.383
2012-12-18,534.173
2012-12-19,548.014
2012-12-20,546.609
2012-12-21,543.97
2012-12-24,546.143
2012-12-25,546.143
2012-12-26,547.261
2012-12-27,544.408
2012-12-28,538.913
2012-12-31,540.431
2013-01-01,540.431
2013-01-02,551.035
2013-01-03,549.498
2013-01-04,552.94
2013-01-07,548.946
2013-01-08,548.357
2013-01-09,552.042
2013-01-10,556.817
2013-01-11,563.679
2013-01-14,560.095
2013-01-15,559.975
2013-01-16,560.453
2013-01-17,567.805
2013-01-18,564.216
2013-01-21,567.359
2013-01-22,565.451
2013-01-23,565.353
2013-01-24,571.205
2013-01-25,581.639
2013-01-28,580.374
2013-01-29,580.295
2013-01-30,580.652
2013-01-31,572.791
2013-02-01,573.93
2013-02-04,558.894
2013-02-05,568.898
2013-02-06,570.615
2013-02-07,563.45
2013-02-08,570.774
2013-02-11,568.626
2013-02-12,580.508
2013-02-13,585.976
2013-02-14,586.055
2013-02-15,586.314
2013-02-18,584.572
2013-02-19,591.077
2013-02-20,596.306
2013-02-21,582.85
2013-02-22,587.473
2013-02-25,587.736
2013-02-26,577.101
2013-02-27,580.581
2013-02-28,582.102
2013-03-01,574.307
2013-03-04,574.559
2013-03-05,584.882
2013-03-06,580.744
2013-03-07,582.634
2013-03-08,582.989
2013-03-11,585.796
2013-03-12,589.893
2013-03-13,587.949
2013-03-14,595.614
2013-03-15,597.05
2013-03-18,590.495
2013-03-19,583.154
2013-03-20,583.538
2013-03-21,582.183
2013-03-22,586.61
2013-03-25,577.456
2013-03-26,575.511
2013-03-27,570.24
2013-03-28,574.614
2013-03-29,574.614
2013-04-01,574.883
2013-04-02,581.985
2013-04-03,579.789
2013-04-04,571.567
2013-04-05,565.26
2013-04-08,569.704
2013-04-09,572.43
2013-04-10,586.772
2013-04-11,593.994
2013-04-12,591.015
2013-04-15,590.584
2013-04-16,588.523
2013-04-17,576.56
2013-04-18,581.981
2013-04-19,586.06
2013-04-22,589.746
2013-04-23,597.665
2013-04-24,603.549
2013-04-25,603.999
2013-04-26,605.035
2013-04-29,614.012
2013-04-30,614.017
2013-05-01,614.436
2013-05-02,609.907
2013-05-03,614.282
2013-05-06,608.756
2013-05-07,607.205
2013-05-08,620.406
2013-05-09,622.206
2013-05-10,614.183
2013-05-13,612.006
2013-05-14,615.455
2013-05-15,614.819
2013-05-16,618.727
2013-05-17,614.919
2013-05-20,616.25
2013-05-21,613.477
2013-05-22,617.507
2013-05-23,607.245
2013-05-24,606.333
2013-05-27,611.121
2013-05-28,618.521
2013-05-29,613.831
2013-05-30,615.191
2013-05-31,607.606
2013-06-03,600.154
2013-06-04,598.105
2013-06-05,593.382
2013-06-06,598.219
2013-06-07,598.396
2013-06-10,598.78
2013-06-11,596.916
2013-06-12,604.313
2013-06-13,602.603
2013-06-14,607.575
2013-06-17,611.36
2013-06-18,617.876
2013-06-19,618.13
2013-06-20,593.893
2013-06-21,583.781
2013-06-24,561.798
2013-06-25,564.056
2013-06-26,577.37
2013-06-27,588.028
2013-06-28,587.277
2013-07-01,593.827
2013-07-02,591.348
2013-07-03,583.071
2013-07-04,594.319
2013-07-05,586.519
2013-07-08,595.697
2013-07-09,599.181
2013-07-10,603.234
2013-07-11,609.915
2013-07-12,604.935
2013-07-15,609.777
2013-07-16,614.597
2013-07-17,610.431
2013-07-18,619.031
2013-07-19,620.229
2013-07-22,621.096
2013-07-23,625.19
2013-07-24,632.558
2013-07-25,635.886
2013-07-26,632.833
2013-07-29,634.849
2013-07-30,641.411
2013-07-31,647.508
2013-08-01,654.76
2013-08-02,663.993
2013-08-05,663.754
2013-08-06,664.164
2013-08-07,664.52
2013-08-08,674.044
2013-08-09,674.056
2013-08-12,668.692
2013-08-13,669.575
2013-08-14,676.613
2013-08-15,668.2
2013-08-16,675.181
2013-08-19,667.714
2013-08-20,661.559
2013-08-21,656.711
2013-08-22,663.95
2013-08-23,667.987
2013-08-26,661.991
2013-08-27,642.412
2013-08-28,633.748
2013-08-29,640.764
2013-08-30,631.545
2013-09-02,639.078
2013-09-03,639.137
2013-09-04,642.187
2013-09-05,645.545
2013-09-06,651.807
2013-09-09,654.847
2013-09-10,665.948
2013-09-11,668.789
2013-09-12,677.016
2013-09-13,673.419
2013-09-16,689.156
2013-09-17,688.509
2013-09-18,690.747
2013-09-19,706.398
2013-09-20,709.709
2013-09-23,702.202
2013-09-24,703.875
2013-09-25,708.421
2013-09-26,705.271
2013-09-27,705.051
2013-09-30,706.125
2013-10-01,712.197
2013-10-02,715.689
2013-10-03,721.969
2013-10-04,727.218
2013-10-07,722.074
2013-10-08,720.762
2013-10-09,716.508
2013-10-10,723.442
2013-10-11,728.779
2013-10-14,730.741
2013-10-15,739.388
2013-10-16,743.259
2013-10-17,756.015
2013-10-18,760.907
2013-10-21,771.934
2013-10-22,775.811
2013-10-23,767.118
2013-10-24,775.454
2013-10-25,767.816
2013-10-28,765.183
2013-10-29,762.066
2013-10-30,760.603
2013-10-31,755.6
2013-11-01,744.401
2013-11-04,748.138
2013-11-05,740.834
2013-11-06,750.769
2013-11-07,742.998
2013-11-08,751.648
2013-11-11,760.575
2013-11-12,759.021
2013-11-13,749.572
2013-11-14,758.257
2013-11-15,750.084
2013-11-18,752.478
2013-11-19,740.448
2013-11-20,730.28
2013-11-21,735.845
2013-11-22,749.685
2013-11-25,753.169
2013-11-26,755.588
2013-11-27,761.426
2013-11-28,766.287
2013-11-29,766.253
2013-12-02,762.089
2013-12-03,752.526
2013-12-04,744.991
2013-12-05,743.667
2013-12-06,741.768
2013-12-09,752.256
2013-12-10,755.619
2013-12-11,756.863
2013-12-12,749.633
2013-12-13,748.042
2013-12-16,758.997
2013-12-17,755.152
2013-12-18,764.928
2013-12-19,779.091
2013-12-20,783.376
2013-12-23,790.222
2013-12-24,795.19
2013-12-25,795.19
2013-12-26,796.674
2013-12-27,806.272
2013-12-30,809.556
2013-12-31,808.665
2014-01-01,808.665
2014-01-02,793.365
2014-01-03,797.118
2014-01-06,809.597
2014-01-07,818.725
2014-01-08,827.484
2014-01-09,828.17
2014-01-10,835.612
2014-01-13,839.833
2014-01-14,844.885
2014-01-15,846.008
2014-01-16,844.036
2014-01-17,839.113
2014-01-20,838.142
2014-01-21,834.423
2014-01-22,836.409
2014-01-23,844.505
2014-01-24,819.697
2014-01-27,813.519
2014-01-28,824.019
2014-01-29,823.238
2014-01-30,824.277
2014-01-31,816.828
2014-02-03,809.393
2014-02-04,807.343
2014-02-05,801.293
2014-02-06,819.75
2014-02-07,830.111
2014-02-10,832.244
2014-02-11,844.224
2014-02-12,844.209
2014-02-13,855.762
2014-02-14,863.468
2014-02-17,860.732
2014-02-18,863.998
2014-02-19,862.279
2014-02-20,860.216
2014-02-21,862.15
2014-02-24,868.758
2014-02-25,876.616
2014-02-26,870.6
2014-02-27,866.59
2014-02-28,876.829
2014-03-03,848.357
2014-03-04,867.352
2014-03-05,868.231
2014-03-06,883.457
2014-03-07,875.711
2014-03-10,872.985
2014-03-11,875.663
2014-03-12,869.862
2014-03-13,857.927
2014-03-14,841.092
2014-03-17,859.541
2014-03-18,860.241
2014-03-19,862.473
2014-03-20,850.247
2014-03-21,843.139
2014-03-24,828.154
2014-03-25,835.391
2014-03-26,849.561
2014-03-27,850.663
2014-03-28,860.509
2014-03-31,864.832
2014-04-01,875.276
2014-04-02,876.993
2014-04-03,876.24
2014-04-04,881.949
2014-04-07,878.547
2014-04-08,861.807
2014-04-09,862.636
2014-04-10,859.422
2014-04-11,836.001
2014-04-14,819.332
2014-04-15,815.47
2014-04-16,830.877
2014-04-17,836.481
2014-04-18,836.481
2014-04-21,834.577
2014-04-22,854.372
2014-04-23,858.502
2014-04-24,861.063
2014-04-25,849.86
2014-04-28,846.123
2014-04-29,855.604
2014-04-30,863.536
2014-05-01,863.536
2014-05-02,867.586
2014-05-05,868.87
2014-05-06,882.432
2014-05-07,874.325
2014-05-08,884.194
2014-05-09,869.451
2014-05-12,879.254
2014-05-13,877.346
2014-05-14,871.133
2014-05-15,850.0
2014-05-16,848.799
2014-05-19,851.955
2014-05-20,857.455
2014-05-21,858.817
2014-05-22,858.043
2014-05-23,856.559
2014-05-26,869.63
2014-05-27,868.743
2014-05-28,870.277
2014-05-29,872.864
2014-05-30,880.667
2014-06-02,882.415
2014-06-03,870.151
2014-06-04,874.774
2014-06-05,884.956
2014-06-06,902.026
2014-06-09,918.608
2014-06-10,913.911
2014-06-11,897.814
2014-06-12,898.495
2014-06-13,891.759
2014-06-16,887.904
2014-06-17,895.196
2014-06-18,900.23
2014-06-19,905.289
2014-06-20,899.172
2014-06-23,895.218
2014-06-24,889.235
2014-06-25,879.342
2014-06-26,877.664
2014-06-27,877.754
2014-06-30,873.992
2014-07-01,872.672
2014-07-02,872.465
2014-07-03,872.636
2014-07-04,865.577
2014-07-07,854.575
2014-07-08,829.37
2014-07-09,833.859
2014-07-10,812.614
2014-07-11,811.174
2014-07-14,817.671
2014-07-15,808.466
2014-07-16,827.641
2014-07-17,815.733
2014-07-18,808.66
2014-07-21,804.083
2014-07-22,814.34
2014-07-23,815.138
2014-07-24,835.795
2014-07-25,833.054
2014-07-28,829.942
2014-07-29,826.718
2014-07-30,825.623
2014-07-31,794.002
2014-08-01,787.015
2014-08-04,784.459
2014-08-05,763.8
2014-08-06,752.798
2014-08-07,738.722
2014-08-08,747.293
2014-08-11,757.15
2014-08-12,759.844
2014-08-13,765.506
2014-08-14,763.509
2014-08-15,757.809
2014-08-18,768.848
2014-08-19,772.648
2014-08-20,774.775
2014-08-21,781.292
2014-08-22,780.508
2014-08-25,791.753
2014-08-26,801.191
2014-08-27,805.02
2014-08-28,793.883
2014-08-29,793.997
2014-09-01,789.409
2014-09-02,791.909
2014-09-03,800.311
2014-09-04,802.338
2014-09-05,805.78
2014-09-08,806.073
2014-09-09,793.459
2014-09-10,793.564
2014-09-11,794.07
2014-09-12,794.809
2014-09-15,785.795
2014-09-16,781.349
2014-09-17,798.451
2014-09-18,804.582
2014-09-19,799.691
2014-09-22,788.596
2014-09-23,777.119
2014-09-24,769.839
2014-09-25,761.097
2014-09-26,761.989
2014-09-29,753.203
2014-09-30,760.668
2014-10-01,753.679
2014-10-02,731.755
2014-10-03,738.394
2014-10-06,750.373
2014-10-07,736.97
2014-10-08,730.366
2014-10-09,724.123
2014-10-10,705.197
2014-10-13,710.233
2014-10-14,718.845
2014-10-15,697.257
2014-10-16,690.013
2014-10-17,715.615
2014-10-20,720.845
2014-10-21,739.03
2014-10-22,745.376
2014-10-23,751.553
2014-10-24,757.047
2014-10-27,752.687
2014-10-28,767.408
2014-10-29,749.769
2014-10-30,747.053
2014-10-31,746.72
2014-11-03,736.724
2014-11-04,731.989
2014-11-05,732.271
2014-11-06,730.306
2014-11-07,721.568
2014-11-10,728.648
2014-11-11,731.796
2014-11-12,720.111
2014-11-13,719.91
2014-11-14,724.488
2014-11-17,736.011
2014-11-18,749.504
2014-11-19,745.178
2014-11-20,738.167
2014-11-21,748.379
2014-11-24,755.836
2014-11-25,762.109
2014-11-26,758.826
2014-11-27,765.492
2014-11-28,762.164
2014-12-01,754.677
2014-12-02,757.17
2014-12-03,762.2
2014-12-04,752.472
2014-12-05,762.647
2014-12-08,761.774
2014-12-09,743.819
2014-12-10,738.878
2014-12-11,735.927
2014-12-12,725.829
2014-12-15,710.807
2014-12-16,738.017
2014-12-17,726.115
2014-12-18,740.277
2014-12-19,741.005
2014-12-22,745.23
2014-12-23,744.792
2014-12-24,744.973
2014-12-25,744.973
2014-12-26,743.812
2014-12-29,737.309
2014-12-30,733.139
2014-12-31,728.826
2015-01-01,728.826
2015-01-02,741.041
2015-01-05,713.669
2015-01-06,698.801
2015-01-07,688.711
2015-01-08,699.373
2015-01-09,693.489
2015-01-12,693.605
2015-01-13,704.216
2015-01-14,701.435
2015-01-15,700.746
2015-01-16,695.017
2015-01-19,712.427
2015-01-20,718.108
2015-01-21,723.176
2015-01-22,721.649
2015-01-23,705.145
2015-01-26,714.882
2015-01-27,719.048
2015-01-28,707.79
2015-01-29,713.514
2015-01-30,701.463
2015-02-02,699.25
2015-02-03,716.392
2015-02-04,714.247
2015-02-05,716.182
2015-02-06,714.209
2015-02-09,702.036
2015-02-10,708.537
2015-02-11,704.124
2015-02-12,721.038
2015-02-13,732.554
2015-02-16,732.819
2015-02-17,730.687
2015-02-18,737.311
2015-02-19,746.945
2015-02-20,745.962
2015-02-23,754.372
2015-02-24,756.453
2015-02-25,753.036
2015-02-26,749.433
2015-02-27,752.08
2015-03-02,747.596
2015-03-03,736.434
2015-03-04,733.84
2015-03-05,738.548
2015-03-06,729.373
2015-03-09,727.667
2015-03-10,714.324
2015-03-11,713.271
2015-03-12,713.311
2015-03-13,707.356
2015-03-16,713.653
2015-03-17,707.756
2015-03-18,707.535
2015-03-19,708.055
2015-03-20,733.86
2015-03-23,749.871
2015-03-24,762.043
2015-03-25,759.283
2015-03-26,751.468
2015-03-27,754.682
2015-03-30,770.19
2015-03-31,766.341
2015-04-01,775.46
2015-04-02,788.543
2015-04-03,788.543
2015-04-06,799.485
2015-04-07,790.814
2015-04-08,784.231
2015-04-09,778.924
2015-04-10,779.984
2015-04-13,781.581
2015-04-14,778.445
2015-04-15,772.603
2015-04-16,769.36
2015-04-17,758.629
2015-04-20,756.178
2015-04-21,758.797
2015-04-22,758.188
2015-04-23,758.605
2015-04-24,769.559
2015-04-27,779.829
2015-04-28,778.807
2015-04-29,774.524
2015-04-30,786.521
2015-05-01,787.714
2015-05-04,790.022
2015-05-05,770.802
2015-05-06,783.908
2015-05-07,782.791
2015-05-08,792.925
2015-05-11,791.218
2015-05-12,794.377
2015-05-13,806.875
2015-05-14,815.457
2015-05-15,819.585
2015-05-18,815.39
2015-05-19,800.455
2015-05-20,798.84
2015-05-21,797.831
2015-05-22,789.249
2015-05-25,773.311
2015-05-26,761.223
2015-05-27,771.565
2015-05-28,775.043
2015-05-29,766.611
2015-06-01,762.418
2015-06-02,776.16
2015-06-03,788.789
2015-06-04,780.382
2015-06-05,766.066
2015-06-08,762.912
2015-06-09,770.695
2015-06-10,787.199
2015-06-11,785.678
2015-06-12,779.198
2015-06-15,765.058
2015-06-16,769.636
2015-06-17,760.139
2015-06-18,774.342
2015-06-19,776.14
2015-06-22,796.512
2015-06-23,787.716
2015-06-24,781.586
2015-06-25,780.787
2015-06-26,780.318
2015-06-29,754.182
2015-06-30,754.223
2015-07-01,761.034
2015-07-02,754.293
2015-07-03,752.876
2015-07-06,739.971
2015-07-07,718.662
2015-07-08,730.718
2015-07-09,745.623
2015-07-10,770.728
2015-07-13,776.775
2015-07-14,777.594
2015-07-15,779.84
2015-07-16,786.064
2015-07-17,780.81
2015-07-20,786.389
2015-07-21,785.408
2015-07-22,784.412
2015-07-23,788.252
2015-07-24,773.647
2015-07-27,773.528
2015-07-28,776.201
2015-07-29,770.323
2015-07-30,757.439
