Date,NETHERLANDS IMI IMI (Large+Mid+Small Cap)
2010-09-01,716.836
2010-09-02,718.821
2010-09-03,725.86
2010-09-06,728.815
2010-09-07,712.918
2010-09-08,720.142
2010-09-09,727.757
2010-09-10,727.617
2010-09-13,741.583
2010-09-14,747.79
2010-09-15,748.021
2010-09-16,748.548
2010-09-17,745.917
2010-09-20,760.57
2010-09-21,763.194
2010-09-22,770.343
2010-09-23,761.474
2010-09-24,782.483
2010-09-27,780.949
2010-09-28,788.089
2010-09-29,787.742
2010-09-30,786.639
2010-10-01,788.71
2010-10-04,778.745
2010-10-05,798.473
2010-10-06,805.302
2010-10-07,809.055
2010-10-08,804.475
2010-10-11,803.786
2010-10-12,796.676
2010-10-13,819.229
2010-10-14,827.332
2010-10-15,823.992
2010-10-18,819.966
2010-10-19,803.606
2010-10-20,813.769
2010-10-21,822.651
2010-10-22,816.287
2010-10-25,824.53
2010-10-26,814.48
2010-10-27,802.241
2010-10-28,809.9
2010-10-29,804.033
2010-11-01,806.964
2010-11-02,818.549
2010-11-03,811.606
2010-11-04,838.795
2010-11-05,829.175
2010-11-08,821.013
2010-11-09,824.04
2010-11-10,809.573
2010-11-11,801.773
2010-11-12,801.03
2010-11-15,800.456
2010-11-16,787.696
2010-11-17,791.565
2010-11-18,806.014
2010-11-19,807.688
2010-11-22,802.912
2010-11-23,774.268
2010-11-24,777.574
2010-11-25,779.421
2010-11-26,764.381
2010-11-29,740.985
2010-11-30,729.074
2010-12-01,749.874
2010-12-02,768.9
2010-12-03,783.461
2010-12-06,775.73
2010-12-07,787.411
2010-12-08,780.985
2010-12-09,786.096
2010-12-10,789.566
2010-12-13,800.164
2010-12-14,800.348
2010-12-15,794.053
2010-12-16,789.717
2010-12-17,786.195
2010-12-20,785.468
2010-12-21,794.823
2010-12-22,793.03
2010-12-23,791.724
2010-12-24,793.848
2010-12-27,794.86
2010-12-28,796.21
2010-12-29,799.563
2010-12-30,805.384
2010-12-31,810.491
2011-01-03,817.358
2011-01-04,813.191
2011-01-05,799.781
2011-01-06,793.566
2011-01-07,789.069
2011-01-10,780.366
2011-01-11,790.451
2011-01-12,807.717
2011-01-13,823.866
2011-01-14,828.104
2011-01-17,824.506
2011-01-18,836.991
2011-01-19,829.047
2011-01-20,820.139
2011-01-21,841.348
2011-01-24,844.989
2011-01-25,839.859
2011-01-26,844.114
2011-01-27,850.91
2011-01-28,837.832
2011-01-31,841.26
2011-02-01,860.134
2011-02-02,861.949
2011-02-03,848.766
2011-02-04,848.29
2011-02-07,857.253
2011-02-08,867.572
2011-02-09,869.393
2011-02-10,863.623
2011-02-11,859.257
2011-02-14,855.624
2011-02-15,858.711
2011-02-16,861.493
2011-02-17,866.509
2011-02-18,873.862
2011-02-21,869.324
2011-02-22,866.385
2011-02-23,862.383
2011-02-24,857.905
2011-02-25,862.618
2011-02-28,872.192
2011-03-01,872.049
2011-03-02,867.904
2011-03-03,877.353
2011-03-04,882.492
2011-03-07,880.532
2011-03-08,875.914
2011-03-09,880.779
2011-03-10,863.365
2011-03-11,856.639
2011-03-14,857.819
2011-03-15,835.862
2011-03-16,822.423
2011-03-17,840.4
2011-03-18,850.717
2011-03-21,869.502
2011-03-22,869.0
2011-03-23,871.755
2011-03-24,886.559
2011-03-25,885.379
2011-03-28,884.925
2011-03-29,885.439
2011-03-30,892.079
2011-03-31,891.681
2011-04-01,899.013
2011-04-04,906.619
2011-04-05,903.802
2011-04-06,914.425
2011-04-07,906.645
2011-04-08,915.592
2011-04-11,916.785
2011-04-12,908.199
2011-04-13,913.951
2011-04-14,902.813
2011-04-15,899.617
2011-04-18,870.1
2011-04-19,878.473
2011-04-20,905.692
2011-04-21,905.454
2011-04-22,905.454
2011-04-25,904.802
2011-04-26,912.954
2011-04-27,914.672
2011-04-28,923.185
2011-04-29,926.507
2011-05-02,935.735
2011-05-03,931.158
2011-05-04,924.278
2011-05-05,907.17
2011-05-06,910.841
2011-05-09,888.339
2011-05-10,904.616
2011-05-11,905.277
2011-05-12,892.986
2011-05-13,888.687
2011-05-16,884.926
2011-05-17,869.614
2011-05-18,875.583
2011-05-19,880.237
2011-05-20,867.985
2011-05-23,845.217
2011-05-24,850.495
2011-05-25,852.743
2011-05-26,852.88
2011-05-27,866.889
2011-05-30,867.711
2011-05-31,882.13
2011-06-01,877.912
2011-06-02,867.384
2011-06-03,874.416
2011-06-06,873.042
2011-06-07,877.091
2011-06-08,860.825
2011-06-09,858.913
2011-06-10,838.187
2011-06-13,839.484
2011-06-14,854.529
2011-06-15,834.158
2011-06-16,820.122
2011-06-17,833.256
2011-06-20,828.707
2011-06-21,842.704
2011-06-22,839.991
2011-06-23,809.148
2011-06-24,811.093
2011-06-27,816.61
2011-06-28,821.581
2011-06-29,837.127
2011-06-30,854.673
2011-07-01,862.319
2011-07-04,865.332
2011-07-05,859.13
2011-07-06,844.735
2011-07-07,855.914
2011-07-08,842.78
2011-07-11,807.753
2011-07-12,797.84
2011-07-13,809.618
2011-07-14,802.952
2011-07-15,796.536
2011-07-18,774.053
2011-07-19,791.791
2011-07-20,806.208
2011-07-21,832.156
2011-07-22,835.503
2011-07-25,828.768
2011-07-26,837.486
2011-07-27,821.135
2011-07-28,817.096
2011-07-29,813.062
2011-08-01,792.376
2011-08-02,779.57
2011-08-03,765.408
2011-08-04,737.716
2011-08-05,734.193
2011-08-08,701.492
2011-08-09,711.773
2011-08-10,688.041
2011-08-11,704.637
2011-08-12,724.345
2011-08-15,742.446
2011-08-16,734.846
2011-08-17,740.529
2011-08-18,699.934
2011-08-19,692.914
2011-08-22,696.325
2011-08-23,701.133
2011-08-24,708.353
2011-08-25,699.113
2011-08-26,694.624
2011-08-29,714.389
2011-08-30,713.933
2011-08-31,734.92
2011-09-01,730.588
2011-09-02,710.45
2011-09-05,677.542
2011-09-06,669.425
2011-09-07,685.284
2011-09-08,688.087
2011-09-09,656.623
2011-09-12,632.821
2011-09-13,639.882
2011-09-14,649.68
2011-09-15,667.507
2011-09-16,674.917
2011-09-19,650.274
2011-09-20,666.011
2011-09-21,660.101
2011-09-22,620.831
2011-09-23,625.783
2011-09-26,640.218
2011-09-27,676.063
2011-09-28,668.102
2011-09-29,685.111
2011-09-30,662.422
2011-10-03,644.158
2011-10-04,631.133
2011-10-05,647.498
2011-10-06,670.01
2011-10-07,678.114
2011-10-10,697.535
2011-10-11,695.376
2011-10-12,723.277
2011-10-13,711.511
2011-10-14,731.133
2011-10-17,716.094
2011-10-18,712.751
2011-10-19,724.921
2011-10-20,714.139
2011-10-21,739.747
2011-10-24,747.26
2011-10-25,740.135
2011-10-26,731.712
2011-10-27,777.738
2011-10-28,772.945
2011-10-31,745.144
2011-11-01,700.641
2011-11-02,714.262
2011-11-03,728.603
2011-11-04,722.57
2011-11-07,715.27
2011-11-08,727.498
2011-11-09,692.972
2011-11-10,692.702
2011-11-11,717.532
2011-11-14,700.604
2011-11-15,684.711
2011-11-16,687.965
2011-11-17,675.965
2011-11-18,671.51
2011-11-21,648.57
2011-11-22,646.813
2011-11-23,630.649
2011-11-24,627.869
2011-11-25,628.717
2011-11-28,659.765
2011-11-29,666.012
2011-11-30,698.527
2011-12-01,690.939
2011-12-02,698.744
2011-12-05,710.994
2011-12-06,706.197
2011-12-07,705.173
2011-12-08,690.094
2011-12-09,702.283
2011-12-12,677.022
2011-12-13,669.255
2011-12-14,649.117
2011-12-15,657.999
2011-12-16,657.897
2011-12-19,657.761
2011-12-20,681.224
2011-12-21,674.022
2011-12-22,684.666
2011-12-23,690.666
2011-12-26,690.666
2011-12-27,695.676
2011-12-28,684.803
2011-12-29,690.121
2011-12-30,698.758
2012-01-02,709.676
2012-01-03,715.422
2012-01-04,697.263
2012-01-05,684.828
2012-01-06,676.456
2012-01-09,680.403
2012-01-10,689.764
2012-01-11,679.351
2012-01-12,686.161
2012-01-13,676.646
2012-01-16,685.944
2012-01-17,695.487
2012-01-18,700.717
2012-01-19,715.923
2012-01-20,718.592
2012-01-23,729.289
2012-01-24,719.146
2012-01-25,718.086
2012-01-26,736.431
2012-01-27,729.234
2012-01-30,719.23
2012-01-31,725.137
2012-02-01,747.633
2012-02-02,740.725
2012-02-03,748.345
2012-02-06,742.815
2012-02-07,752.73
2012-02-08,749.595
2012-02-09,750.914
2012-02-10,732.289
2012-02-13,739.561
2012-02-14,731.409
2012-02-15,735.035
2012-02-16,740.129
2012-02-17,754.771
2012-02-20,775.103
2012-02-21,769.036
2012-02-22,759.431
2012-02-23,760.584
2012-02-24,765.967
2012-02-27,762.902
2012-02-28,765.181
2012-02-29,760.204
2012-03-01,763.178
2012-03-02,759.765
2012-03-05,758.527
2012-03-06,731.817
2012-03-07,738.662
2012-03-08,759.714
2012-03-09,753.544
2012-03-12,756.55
2012-03-13,766.731
2012-03-14,766.231
2012-03-15,774.951
2012-03-16,783.117
2012-03-19,787.523
2012-03-20,777.369
2012-03-21,772.149
2012-03-22,764.473
2012-03-23,767.271
2012-03-26,781.917
2012-03-27,779.443
2012-03-28,771.424
2012-03-29,759.816
2012-03-30,767.892
2012-04-02,774.348
2012-04-03,767.607
2012-04-04,733.984
2012-04-05,732.519
2012-04-06,732.519
2012-04-09,732.938
2012-04-10,713.518
2012-04-11,718.465
2012-04-12,730.604
2012-04-13,715.276
2012-04-16,716.749
2012-04-17,737.103
2012-04-18,728.879
2012-04-19,726.507
2012-04-20,736.152
2012-04-23,713.56
2012-04-24,724.421
2012-04-25,732.317
2012-04-26,739.964
2012-04-27,742.47
2012-04-30,735.399
2012-05-01,734.817
2012-05-02,730.696
2012-05-03,729.441
2012-05-04,714.663
2012-05-07,721.294
2012-05-08,710.385
2012-05-09,708.865
2012-05-10,716.815
2012-05-11,722.889
2012-05-14,700.209
2012-05-15,694.23
2012-05-16,688.909
2012-05-17,676.059
2012-05-18,672.796
2012-05-21,679.893
2012-05-22,692.589
2012-05-23,667.758
2012-05-24,672.3
2012-05-25,670.559
2012-05-28,672.144
2012-05-29,677.662
2012-05-30,660.313
2012-05-31,657.712
2012-06-01,641.684
2012-06-04,646.348
2012-06-05,648.714
2012-06-06,664.908
2012-06-07,671.851
2012-06-08,665.48
2012-06-11,667.133
2012-06-12,663.042
2012-06-13,667.128
2012-06-14,669.499
2012-06-15,682.109
2012-06-18,678.33
2012-06-19,692.601
2012-06-20,695.867
2012-06-21,689.798
2012-06-22,680.607
2012-06-25,667.335
2012-06-26,665.509
2012-06-27,674.725
2012-06-28,670.234
2012-06-29,709.995
2012-07-02,711.686
2012-07-03,721.382
2012-07-04,716.254
2012-07-05,704.734
2012-07-06,691.703
2012-07-09,689.567
2012-07-10,695.176
2012-07-11,692.436
2012-07-12,686.468
2012-07-13,695.778
2012-07-16,699.189
2012-07-17,696.541
2012-07-18,708.173
2012-07-19,715.956
2012-07-20,703.876
2012-07-23,685.227
2012-07-24,681.411
2012-07-25,685.598
2012-07-26,718.995
2012-07-27,729.036
2012-07-30,729.588
2012-07-31,729.948
2012-08-01,731.044
2012-08-02,709.624
2012-08-03,739.296
2012-08-06,743.237
2012-08-07,749.175
2012-08-08,741.64
2012-08-09,745.785
2012-08-10,743.466
2012-08-13,741.138
2012-08-14,742.816
2012-08-15,741.55
2012-08-16,748.805
2012-08-17,749.269
2012-08-20,749.298
2012-08-21,763.471
2012-08-22,753.993
2012-08-23,756.794
2012-08-24,752.256
2012-08-27,758.24
2012-08-28,754.376
2012-08-29,755.825
2012-08-30,748.689
2012-08-31,760.306
2012-09-03,765.015
2012-09-04,758.376
2012-09-05,762.493
2012-09-06,781.469
2012-09-07,793.72
2012-09-10,786.236
2012-09-11,791.824
2012-09-12,795.114
2012-09-13,791.876
2012-09-14,813.592
2012-09-17,812.246
2012-09-18,803.006
2012-09-19,806.491
2012-09-20,797.88
2012-09-21,799.839
2012-09-24,790.234
2012-09-25,799.988
2012-09-26,777.826
2012-09-27,783.574
2012-09-28,771.034
2012-10-01,784.121
2012-10-02,785.015
2012-10-03,785.016
2012-10-04,792.728
2012-10-05,808.626
2012-10-08,795.688
2012-10-09,785.528
2012-10-10,782.669
2012-10-11,791.12
2012-10-12,789.054
2012-10-15,791.859
2012-10-16,806.343
2012-10-17,815.387
2012-10-18,813.289
2012-10-19,806.438
2012-10-22,811.642
2012-10-23,786.806
2012-10-24,790.704
2012-10-25,795.216
2012-10-26,791.208
2012-10-29,787.738
2012-10-30,799.699
2012-10-31,796.614
2012-11-01,805.377
2012-11-02,804.963
2012-11-05,795.085
2012-11-06,801.24
2012-11-07,789.454
2012-11-08,787.308
2012-11-09,784.267
2012-11-12,784.951
2012-11-13,788.464
2012-11-14,785.058
2012-11-15,775.721
2012-11-16,759.656
2012-11-19,776.417
2012-11-20,780.555
2012-11-21,781.772
2012-11-22,790.592
2012-11-23,804.518
2012-11-26,803.491
2012-11-27,808.114
2012-11-28,810.135
2012-11-29,822.138
2012-11-30,819.909
2012-12-03,826.941
2012-12-04,828.376
2012-12-05,830.815
2012-12-06,831.571
2012-12-07,831.187
2012-12-10,829.475
2012-12-11,836.543
2012-12-12,838.359
2012-12-13,840.473
2012-12-14,843.984
2012-12-17,843.65
2012-12-18,846.981
2012-12-19,855.234
2012-12-20,857.229
2012-12-21,846.797
2012-12-24,849.305
2012-12-25,849.305
2012-12-26,851.036
2012-12-27,850.405
2012-12-28,844.41
2012-12-31,845.323
2013-01-01,845.323
2013-01-02,867.671
2013-01-03,859.161
2013-01-04,857.656
2013-01-07,862.006
2013-01-08,855.64
2013-01-09,858.658
2013-01-10,872.681
2013-01-11,880.013
2013-01-14,873.326
2013-01-15,872.872
2013-01-16,873.161
2013-01-17,883.556
2013-01-18,876.956
2013-01-21,883.038
2013-01-22,883.128
2013-01-23,882.527
2013-01-24,891.942
2013-01-25,903.357
2013-01-28,906.778
2013-01-29,909.525
2013-01-30,916.208
2013-01-31,911.769
2013-02-01,925.775
2013-02-04,899.159
2013-02-05,893.634
2013-02-06,888.727
2013-02-07,875.691
2013-02-08,879.069
2013-02-11,879.256
2013-02-12,887.886
2013-02-13,888.206
2013-02-14,883.186
2013-02-15,878.024
2013-02-18,875.131
2013-02-19,886.738
2013-02-20,879.988
2013-02-21,851.088
2013-02-22,856.721
2013-02-25,861.69
2013-02-26,839.51
2013-02-27,846.615
2013-02-28,851.647
2013-03-01,841.599
2013-03-04,845.27
2013-03-05,863.413
2013-03-06,864.203
2013-03-07,870.303
2013-03-08,876.035
2013-03-11,876.554
2013-03-12,879.257
2013-03-13,873.799
2013-03-14,883.799
2013-03-15,885.229
2013-03-18,876.859
2013-03-19,870.649
2013-03-20,881.649
2013-03-21,875.789
2013-03-22,876.128
2013-03-25,864.62
2013-03-26,863.155
2013-03-27,848.848
2013-03-28,861.965
2013-03-29,861.965
2013-04-01,862.366
2013-04-02,874.304
2013-04-03,867.811
2013-04-04,861.126
2013-04-05,858.133
2013-04-08,859.166
2013-04-09,861.442
2013-04-10,883.287
2013-04-11,893.327
2013-04-12,882.721
2013-04-15,878.208
2013-04-16,878.55
2013-04-17,861.308
2013-04-18,864.55
2013-04-19,867.71
2013-04-22,858.387
2013-04-23,878.836
2013-04-24,883.12
2013-04-25,885.978
2013-04-26,882.414
2013-04-29,893.59
2013-04-30,894.629
2013-05-01,895.237
2013-05-02,894.234
2013-05-03,907.024
2013-05-06,903.871
2013-05-07,905.744
2013-05-08,917.113
2013-05-09,914.349
2013-05-10,911.788
2013-05-13,911.932
2013-05-14,918.602
2013-05-15,920.362
2013-05-16,922.502
2013-05-17,920.484
2013-05-20,928.266
2013-05-21,927.967
2013-05-22,934.828
2013-05-23,920.25
2013-05-24,922.774
2013-05-27,928.053
2013-05-28,935.12
2013-05-29,929.848
2013-05-30,939.849
2013-05-31,921.978
2013-06-03,920.141
2013-06-04,922.662
2013-06-05,905.371
2013-06-06,905.648
2013-06-07,918.687
2013-06-10,917.211
2013-06-11,915.848
2013-06-12,915.919
2013-06-13,911.951
2013-06-14,915.759
2013-06-17,926.093
2013-06-18,931.097
2013-06-19,932.389
2013-06-20,890.766
2013-06-21,877.494
2013-06-24,859.614
2013-06-25,865.603
2013-06-26,875.243
2013-06-27,887.306
2013-06-28,887.24
2013-07-01,898.894
2013-07-02,899.926
2013-07-03,892.054
2013-07-04,910.371
2013-07-05,900.187
2013-07-08,914.643
2013-07-09,914.809
2013-07-10,924.523
2013-07-11,940.416
2013-07-12,943.239
2013-07-15,948.541
2013-07-16,947.386
2013-07-17,949.109
2013-07-18,954.178
2013-07-19,958.865
2013-07-22,965.026
2013-07-23,962.932
2013-07-24,973.41
2013-07-25,969.093
2013-07-26,964.574
2013-07-29,965.704
2013-07-30,970.314
2013-07-31,974.389
2013-08-01,988.124
2013-08-02,989.381
2013-08-05,987.757
2013-08-06,989.912
2013-08-07,987.717
2013-08-08,999.48
2013-08-09,1008.122
2013-08-12,1005.836
2013-08-13,1005.517
2013-08-14,1013.698
2013-08-15,1004.118
2013-08-16,1007.202
2013-08-19,1007.481
2013-08-20,1000.496
2013-08-21,993.173
2013-08-22,1001.546
2013-08-23,1012.482
2013-08-26,1006.722
2013-08-27,982.24
2013-08-28,974.101
2013-08-29,974.458
2013-08-30,962.865
2013-09-02,979.715
2013-09-03,972.169
2013-09-04,977.665
2013-09-05,976.021
2013-09-06,981.791
2013-09-09,986.694
2013-09-10,1005.523
2013-09-11,1004.029
2013-09-12,1009.247
2013-09-13,1006.843
2013-09-16,1022.34
2013-09-17,1022.877
2013-09-18,1025.773
2013-09-19,1042.616
2013-09-20,1039.847
2013-09-23,1032.133
2013-09-24,1034.938
2013-09-25,1033.097
2013-09-26,1025.207
2013-09-27,1024.924
2013-09-30,1021.347
2013-10-01,1028.032
2013-10-02,1029.148
2013-10-03,1027.967
2013-10-04,1028.99
2013-10-07,1021.59
2013-10-08,1016.823
2013-10-09,999.526
2013-10-10,1016.539
2013-10-11,1025.915
2013-10-14,1026.079
2013-10-15,1033.859
2013-10-16,1035.746
2013-10-17,1045.696
2013-10-18,1056.585
2013-10-21,1062.451
2013-10-22,1076.525
2013-10-23,1073.071
2013-10-24,1077.924
2013-10-25,1073.62
2013-10-28,1073.772
2013-10-29,1077.575
2013-10-30,1077.36
2013-10-31,1071.089
2013-11-01,1060.123
2013-11-04,1067.029
2013-11-05,1058.386
2013-11-06,1072.405
2013-11-07,1055.957
2013-11-08,1055.02
2013-11-11,1063.756
2013-11-12,1060.789
2013-11-13,1055.498
2013-11-14,1068.754
2013-11-15,1068.856
2013-11-18,1077.737
2013-11-19,1073.868
2013-11-20,1069.475
2013-11-21,1065.77
2013-11-22,1071.346
2013-11-25,1075.806
2013-11-26,1072.949
2013-11-27,1080.352
2013-11-28,1084.097
2013-11-29,1085.359
2013-12-02,1078.249
2013-12-03,1067.172
2013-12-04,1056.961
2013-12-05,1053.433
2013-12-06,1063.331
2013-12-09,1064.883
2013-12-10,1064.286
2013-12-11,1059.511
2013-12-12,1041.41
2013-12-13,1037.263
2013-12-16,1053.808
2013-12-17,1042.16
2013-12-18,1052.766
2013-12-19,1063.734
2013-12-20,1073.947
2013-12-23,1087.54
2013-12-24,1088.053
2013-12-25,1088.053
2013-12-26,1090.076
2013-12-27,1107.408
2013-12-30,1107.827
2013-12-31,1109.266
2014-01-01,1109.266
2014-01-02,1094.62
2014-01-03,1096.891
2014-01-06,1095.054
2014-01-07,1099.429
2014-01-08,1102.182
2014-01-09,1096.426
2014-01-10,1108.151
2014-01-13,1109.058
2014-01-14,1119.283
2014-01-15,1116.025
2014-01-16,1112.157
2014-01-17,1109.742
2014-01-20,1111.771
2014-01-21,1103.556
2014-01-22,1111.133
2014-01-23,1111.143
2014-01-24,1084.267
2014-01-27,1075.847
2014-01-28,1078.641
2014-01-29,1068.58
2014-01-30,1060.885
2014-01-31,1049.187
2014-02-03,1042.905
2014-02-04,1040.454
2014-02-05,1043.617
2014-02-06,1066.887
2014-02-07,1070.153
2014-02-10,1073.14
2014-02-11,1086.883
2014-02-12,1086.157
2014-02-13,1090.297
2014-02-14,1095.963
2014-02-17,1106.158
2014-02-18,1110.597
2014-02-19,1108.985
2014-02-20,1097.072
2014-02-21,1104.34
2014-02-24,1108.185
2014-02-25,1106.961
2014-02-26,1094.956
2014-02-27,1096.025
2014-02-28,1109.612
2014-03-03,1076.168
2014-03-04,1103.815
2014-03-05,1104.489
2014-03-06,1118.529
2014-03-07,1108.736
2014-03-10,1102.079
2014-03-11,1103.417
2014-03-12,1099.14
2014-03-13,1086.548
2014-03-14,1076.857
2014-03-17,1089.371
2014-03-18,1095.712
2014-03-19,1092.563
2014-03-20,1087.941
2014-03-21,1086.047
2014-03-24,1078.001
2014-03-25,1091.396
2014-03-26,1103.15
2014-03-27,1103.494
2014-03-28,1114.761
2014-03-31,1122.349
2014-04-01,1131.242
2014-04-02,1131.414
2014-04-03,1124.357
2014-04-04,1126.219
2014-04-07,1119.442
2014-04-08,1118.098
2014-04-09,1124.083
2014-04-10,1122.647
2014-04-11,1105.167
2014-04-14,1094.862
2014-04-15,1086.109
2014-04-16,1094.016
2014-04-17,1097.518
2014-04-18,1097.518
2014-04-21,1095.028
2014-04-22,1101.217
2014-04-23,1099.874
2014-04-24,1097.16
2014-04-25,1085.957
2014-04-28,1089.522
2014-04-29,1100.641
2014-04-30,1106.61
2014-05-01,1106.61
2014-05-02,1102.306
2014-05-05,1100.27
2014-05-06,1101.961
2014-05-07,1106.901
2014-05-08,1113.925
2014-05-09,1104.676
2014-05-12,1114.945
2014-05-13,1111.289
2014-05-14,1109.263
2014-05-15,1100.519
2014-05-16,1096.118
2014-05-19,1101.686
2014-05-20,1099.603
2014-05-21,1102.44
2014-05-22,1105.42
2014-05-23,1108.956
2014-05-26,1117.027
2014-05-27,1113.824
2014-05-28,1110.017
2014-05-29,1115.658
2014-05-30,1117.932
2014-06-02,1118.68
2014-06-03,1118.248
2014-06-04,1119.086
2014-06-05,1126.858
2014-06-06,1134.398
2014-06-09,1136.932
2014-06-10,1134.311
2014-06-11,1127.708
2014-06-12,1128.483
2014-06-13,1123.144
2014-06-16,1121.538
2014-06-17,1126.409
2014-06-18,1128.917
2014-06-19,1140.323
2014-06-20,1133.399
2014-06-23,1126.447
2014-06-24,1126.114
2014-06-25,1120.492
2014-06-26,1111.573
2014-06-27,1114.759
2014-06-30,1126.386
2014-07-01,1131.959
2014-07-02,1129.715
2014-07-03,1139.401
2014-07-04,1134.307
2014-07-07,1122.478
2014-07-08,1111.055
2014-07-09,1114.691
2014-07-10,1089.762
2014-07-11,1088.627
2014-07-14,1098.711
2014-07-15,1085.391
2014-07-16,1094.908
2014-07-17,1081.269
2014-07-18,1079.673
2014-07-21,1079.332
2014-07-22,1086.357
2014-07-23,1088.487
2014-07-24,1093.146
2014-07-25,1075.326
2014-07-28,1074.067
2014-07-29,1078.923
2014-07-30,1080.335
2014-07-31,1064.695
2014-08-01,1057.127
2014-08-04,1047.298
2014-08-05,1048.525
2014-08-06,1046.874
2014-08-07,1041.144
2014-08-08,1034.264
2014-08-11,1051.65
2014-08-12,1043.889
2014-08-13,1050.758
2014-08-14,1050.8
2014-08-15,1050.9
2014-08-18,1060.781
2014-08-19,1066.201
2014-08-20,1067.988
2014-08-21,1076.662
2014-08-22,1069.544
2014-08-25,1080.235
2014-08-26,1087.48
2014-08-27,1088.217
2014-08-28,1082.094
2014-08-29,1084.363
2014-09-01,1082.707
2014-09-02,1087.041
2014-09-03,1094.399
2014-09-04,1091.843
2014-09-05,1090.785
2014-09-08,1090.069
2014-09-09,1082.608
2014-09-10,1083.077
2014-09-11,1082.819
2014-09-12,1084.123
2014-09-15,1084.451
2014-09-16,1082.021
2014-09-17,1083.441
2014-09-18,1091.354
2014-09-19,1094.575
2014-09-22,1082.718
2014-09-23,1078.072
2014-09-24,1079.754
2014-09-25,1066.841
2014-09-26,1064.944
2014-09-29,1062.563
2014-09-30,1065.733
2014-10-01,1052.613
2014-10-02,1032.97
2014-10-03,1035.331
2014-10-06,1043.531
2014-10-07,1032.855
2014-10-08,1029.729
2014-10-09,1031.627
2014-10-10,1007.148
2014-10-13,999.668
2014-10-14,996.689
2014-10-15,971.476
2014-10-16,964.283
2014-10-17,986.717
2014-10-20,985.722
2014-10-21,1004.228
2014-10-22,1003.74
2014-10-23,1001.291
2014-10-24,1000.885
2014-10-27,1003.668
2014-10-28,1022.376
2014-10-29,1020.823
2014-10-30,1017.973
2014-10-31,1030.327
2014-11-03,1022.518
2014-11-04,1021.456
2014-11-05,1031.098
2014-11-06,1035.373
2014-11-07,1024.972
2014-11-10,1040.044
2014-11-11,1041.08
2014-11-12,1037.916
2014-11-13,1040.575
2014-11-14,1040.764
2014-11-17,1044.826
2014-11-18,1057.167
2014-11-19,1061.563
2014-11-20,1057.797
2014-11-21,1060.211
2014-11-24,1061.383
2014-11-25,1069.57
2014-11-26,1074.315
2014-11-27,1082.808
2014-11-28,1086.068
2014-12-01,1082.916
2014-12-02,1082.827
2014-12-03,1076.657
2014-12-04,1078.487
2014-12-05,1087.43
2014-12-08,1080.606
2014-12-09,1069.137
2014-12-10,1068.589
2014-12-11,1064.371
2014-12-12,1046.647
2014-12-15,1018.911
2014-12-16,1039.863
2014-12-17,1022.99
2014-12-18,1048.194
2014-12-19,1045.098
2014-12-22,1054.662
2014-12-23,1060.228
2014-12-24,1058.407
2014-12-25,1058.407
2014-12-26,1056.758
2014-12-29,1059.48
2014-12-30,1046.769
2014-12-31,1049.566
2015-01-01,1049.566
2015-01-02,1037.089
2015-01-05,1004.401
2015-01-06,996.467
2015-01-07,991.69
2015-01-08,1018.649
2015-01-09,1005.066
2015-01-12,1014.969
2015-01-13,1025.201
2015-01-14,1016.07
2015-01-15,1011.22
2015-01-16,1016.673
2015-01-19,1037.034
2015-01-20,1037.902
2015-01-21,1045.63
2015-01-22,1044.539
2015-01-23,1044.19
2015-01-26,1054.398
2015-01-27,1057.596
2015-01-28,1049.424
2015-01-29,1056.379
2015-01-30,1049.479
2015-02-02,1050.96
2015-02-03,1063.909
2015-02-04,1059.65
2015-02-05,1061.41
2015-02-06,1052.416
2015-02-09,1040.378
2015-02-10,1048.928
2015-02-11,1061.265
2015-02-12,1075.102
2015-02-13,1085.973
2015-02-16,1080.954
2015-02-17,1081.517
2015-02-18,1087.15
2015-02-19,1100.319
2015-02-20,1098.815
2015-02-23,1113.317
2015-02-24,1122.836
2015-02-25,1122.707
2015-02-26,1119.101
2015-02-27,1121.765
2015-03-02,1127.824
2015-03-03,1115.145
2015-03-04,1112.491
2015-03-05,1123.752
2015-03-06,1111.421
2015-03-09,1105.942
2015-03-10,1084.913
2015-03-11,1092.845
2015-03-12,1096.036
2015-03-13,1091.637
2015-03-16,1111.638
2015-03-17,1103.365
2015-03-18,1109.929
2015-03-19,1104.377
2015-03-20,1128.541
2015-03-23,1137.827
2015-03-24,1141.72
2015-03-25,1128.655
2015-03-26,1109.661
2015-03-27,1107.893
2015-03-30,1124.002
2015-03-31,1103.872
2015-04-01,1107.284
2015-04-02,1129.868
2015-04-03,1129.868
2015-04-06,1145.545
2015-04-07,1148.696
2015-04-08,1134.826
2015-04-09,1134.129
2015-04-10,1140.3
2015-04-13,1138.109
2015-04-14,1141.925
2015-04-15,1133.166
2015-04-16,1132.287
2015-04-17,1119.308
2015-04-20,1129.215
2015-04-21,1138.28
2015-04-22,1140.92
2015-04-23,1142.787
2015-04-24,1155.012
2015-04-27,1169.668
2015-04-28,1160.134
2015-04-29,1146.123
2015-04-30,1150.617
2015-05-01,1152.363
2015-05-04,1152.536
2015-05-05,1134.41
2015-05-06,1142.908
2015-05-07,1138.241
2015-05-08,1159.832
2015-05-11,1160.171
2015-05-12,1161.312
2015-05-13,1167.342
2015-05-14,1182.476
2015-05-15,1192.101
2015-05-18,1184.562
