Date,WORLD ex USA SMID VALUE SMID (Small+Mid Cap)
2019-11-22,1368.366
2019-11-25,1376.346
2019-11-26,1379.419
2019-11-27,1382.975
2019-11-28,1382.293
2019-11-29,1376.026
2019-12-02,1374.671
2019-12-03,1366.737
2019-12-04,1376.607
2019-12-05,1383.468
2019-12-06,1391.523
2019-12-09,1396.169
2019-12-10,1392.303
2019-12-11,1392.182
2019-12-12,1394.874
2019-12-13,1418.878
2019-12-16,1427.306
2019-12-17,1421.298
2019-12-18,1415.482
2019-12-19,1416.457
2019-12-20,1416.938
2019-12-23,1416.151
2019-12-24,1420.472
2019-12-25,1418.299
2019-12-26,1421.94
2019-12-27,1431.93
2019-12-30,1430.066
2019-12-31,1432.576
2020-01-01,1432.654
2020-01-02,1440.327
2020-01-03,1432.694
2020-01-06,1423.078
2020-01-07,1427.189
2020-01-08,1414.77
2020-01-09,1415.744
2020-01-10,1416.528
2020-01-13,1416.091
2020-01-14,1416.658
2020-01-15,1415.08
2020-01-16,1417.52
2020-01-17,1421.716
2020-01-20,1423.454
2020-01-21,1419.01
2020-01-22,1419.269
2020-01-23,1407.665
2020-01-24,1409.863
2020-01-27,1385.253
2020-01-28,1385.336
2020-01-29,1389.283
2020-01-30,1381.009
2020-01-31,1380.183
2020-02-03,1371.414
2020-02-04,1382.246
2020-02-05,1392.525
2020-02-06,1397.987
2020-02-07,1390.208
2020-02-10,1384.457
2020-02-11,1394.93
2020-02-12,1401.319
2020-02-13,1397.67
2020-02-14,1398.957
2020-02-17,1396.102
2020-02-18,1389.256
2020-02-19,1389.083
2020-02-20,1383.163
2020-02-21,1381.988
2020-02-24,1350.397
2020-02-25,1323.621
2020-02-26,1312.576
2020-02-27,1281.012
2020-02-28,1244.898
2020-03-02,1251.632
2020-03-03,1264.539
2020-03-04,1266.139
2020-03-05,1258.293
2020-03-06,1229.961
2020-03-09,1150.596
2020-03-10,1136.15
2020-03-11,1110.605
2020-03-12,988.829
2020-03-13,968.06
2020-03-16,915.055
2020-03-17,907.631
2020-03-18,862.175
2020-03-19,853.176
2020-03-20,863.576
2020-03-23,836.291
2020-03-24,900.91
2020-03-25,947.52
2020-03-26,977.831
2020-03-27,974.071
2020-03-30,973.328
2020-03-31,980.172
2020-04-01,949.226
2020-04-02,938.765
2020-04-03,920.495
2020-04-06,953.258
2020-04-07,988.918
2020-04-08,999.768
2020-04-09,1024.065
2020-04-10,1028.298
2020-04-13,1024.078
2020-04-14,1030.527
2020-04-15,995.574
2020-04-16,990.012
2020-04-17,1017.112
2020-04-20,1015.622
2020-04-21,987.249
2020-04-22,991.701
2020-04-23,1013.474
2020-04-24,1006.015
2020-04-27,1028.749
2020-04-28,1045.266
2020-04-29,1069.822
2020-04-30,1069.219
2020-05-01,1053.444
2020-05-04,1030.35
2020-05-05,1039.714
2020-05-06,1034.087
2020-05-07,1037.562
2020-05-08,1061.544
2020-05-11,1057.63
2020-05-12,1051.991
2020-05-13,1030.743
2020-05-14,1006.423
2020-05-15,1011.734
2020-05-18,1039.038
2020-05-19,1051.812
2020-05-20,1059.891
2020-05-21,1052.336
2020-05-22,1043.823
2020-05-25,1058.306
2020-05-26,1093.434
2020-05-27,1104.188
2020-05-28,1121.17
2020-05-29,1109.308
2020-06-01,1125.059
2020-06-02,1148.452
2020-06-03,1177.906
2020-06-04,1182.924
2020-06-05,1207.661
2020-06-08,1223.988
2020-06-09,1213.278
2020-06-10,1202.633
2020-06-11,1149.934
2020-06-12,1139.548
2020-06-15,1127.152
2020-06-16,1165.462
2020-06-17,1163.692
2020-06-18,1157.919
2020-06-19,1151.957
2020-06-22,1150.65
2020-06-23,1168.072
2020-06-24,1138.887
2020-06-25,1127.107
2020-06-26,1126.045
2020-06-29,1122.872
2020-06-30,1130.463
2020-07-01,1131.725
2020-07-02,1143.882
2020-07-03,1140.518
2020-07-06,1163.472
2020-07-07,1152.65
2020-07-08,1144.146
2020-07-09,1133.776
2020-07-10,1137.136
2020-07-13,1155.128
2020-07-14,1151.103
2020-07-15,1173.121
2020-07-16,1169.301
2020-07-17,1165.28
2020-07-20,1170.046
2020-07-21,1180.503
2020-07-22,1180.038
2020-07-23,1180.037
2020-07-24,1175.997
2020-07-27,1182.61
2020-07-28,1182.07
2020-07-29,1178.476
2020-07-30,1161.294
2020-07-31,1146.914
2020-08-03,1154.644
2020-08-04,1173.373
2020-08-05,1193.924
2020-08-06,1188.069
2020-08-07,1182.517
2020-08-10,1190.996
2020-08-11,1213.63
2020-08-12,1225.012
2020-08-13,1225.305
2020-08-14,1217.835
2020-08-17,1220.145
2020-08-18,1222.309
2020-08-19,1222.43
2020-08-20,1207.237
2020-08-21,1205.761
2020-08-24,1219.541
2020-08-25,1223.06
2020-08-26,1232.399
2020-08-27,1223.306
2020-08-28,1234.9
2020-08-31,1235.819
2020-09-01,1227.902
2020-09-02,1229.441
2020-09-03,1224.917
2020-09-04,1214.977
2020-09-07,1227.035
2020-09-08,1220.987
2020-09-09,1223.976
2020-09-10,1227.913
2020-09-11,1224.304
2020-09-14,1239.031
2020-09-15,1239.979
2020-09-16,1248.477
2020-09-17,1242.245
2020-09-18,1239.602
2020-09-21,1200.736
2020-09-22,1195.638
2020-09-23,1189.914
2020-09-24,1174.622
2020-09-25,1177.215
2020-09-28,1205.182
2020-09-29,1204.363
2020-09-30,1200.042
2020-10-01,1204.016
2020-10-02,1201.606
2020-10-05,1226.459
2020-10-06,1233.507
2020-10-07,1230.302
2020-10-08,1240.514
2020-10-09,1246.768
2020-10-12,1249.545
2020-10-13,1236.514
2020-10-14,1237.653
2020-10-15,1219.345
2020-10-16,1220.942
2020-10-19,1230.536
2020-10-20,1227.69
2020-10-21,1236.08
2020-10-22,1228.98
2020-10-23,1237.434
2020-10-26,1220.712
2020-10-27,1209.143
2020-10-28,1174.993
2020-10-29,1164.574
2020-10-30,1161.612
2020-11-02,1178.081
2020-11-03,1205.259
2020-11-04,1215.714
2020-11-05,1239.63
2020-11-06,1245.154
2020-11-09,1282.481
2020-11-10,1309.999
2020-11-11,1316.702
2020-11-12,1310.112
2020-11-13,1310.778
2020-11-16,1340.846
2020-11-17,1348.916
2020-11-18,1353.184
2020-11-19,1340.603
2020-11-20,1347.974
2020-11-23,1348.897
2020-11-24,1375.92
2020-11-25,1379.459
2020-11-26,1376.079
2020-11-27,1384.98
2020-11-30,1361.313
2020-12-01,1383.229
2020-12-02,1386.18
2020-12-03,1403.422
2020-12-04,1408.263
2020-12-07,1399.401
2020-12-08,1398.07
2020-12-09,1406.598
2020-12-10,1399.894
2020-12-11,1393.671
2020-12-14,1404.084
2020-12-15,1412.092
2020-12-16,1424.235
2020-12-17,1433.653
2020-12-18,1423.342
2020-12-21,1398.878
2020-12-22,1394.887
2020-12-23,1414.109
2020-12-24,1421.714
2020-12-25,1424.277
2020-12-28,1428.228
2020-12-29,1444.952
2020-12-30,1446.695
2020-12-31,1439.512
2021-01-01,1439.512
2021-01-04,1440.295
2021-01-05,1446.071
2021-01-06,1462.534
2021-01-07,1476.17
2021-01-08,1485.655
2021-01-11,1465.904
2021-01-12,1475.48
2021-01-13,1479.285
2021-01-14,1489.26
2021-01-15,1469.781
2021-01-18,1468.375
2021-01-19,1472.806
2021-01-20,1483.617
2021-01-21,1486.797
2021-01-22,1475.037
2021-01-25,1461.529
2021-01-26,1468.212
2021-01-27,1456.428
2021-01-28,1455.113
2021-01-29,1439.963
2021-02-01,1449.555
2021-02-02,1460.921
2021-02-03,1474.029
2021-02-04,1473.19
2021-02-05,1488.675
2021-02-08,1505.464
2021-02-09,1507.564
2021-02-10,1511.533
2021-02-11,1512.65
2021-02-12,1512.918
2021-02-15,1531.282
2021-02-16,1532.364
2021-02-17,1518.691
2021-02-18,1505.074
2021-02-19,1515.501
2021-02-22,1527.315
2021-02-23,1530.68
2021-02-24,1533.255
2021-02-25,1543.91
2021-02-26,1501.146
2021-03-01,1522.512
2021-03-02,1521.8
2021-03-03,1534.636
2021-03-04,1524.489
2021-03-05,1509.744
2021-03-08,1523.915
2021-03-09,1541.0
2021-03-10,1544.013
2021-03-11,1560.285
2021-03-12,1561.552
2021-03-15,1565.47
2021-03-16,1574.093
2021-03-17,1567.895
2021-03-18,1578.216
2021-03-19,1572.898
2021-03-22,1571.64
2021-03-23,1554.121
2021-03-24,1540.598
2021-03-25,1541.245
2021-03-26,1558.925
2021-03-29,1553.54
2021-03-30,1557.08
2021-03-31,1547.458
2021-04-01,1555.304
2021-04-02,1556.108
2021-04-05,1567.75
2021-04-06,1571.747
2021-04-07,1584.021
2021-04-08,1582.497
2021-04-09,1580.618
2021-04-12,1577.409
2021-04-13,1581.151
2021-04-14,1588.086
2021-04-15,1596.198
2021-04-16,1603.932
2021-04-19,1611.157
2021-04-20,1587.105
2021-04-21,1576.344
2021-04-22,1586.505
2021-04-23,1587.868
2021-04-26,1603.032
2021-04-27,1596.599
2021-04-28,1599.723
2021-04-29,1600.432
2021-04-30,1588.831
2021-05-03,1599.201
2021-05-04,1585.629
2021-05-05,1598.567
2021-05-06,1613.59
2021-05-07,1635.209
2021-05-10,1648.291
2021-05-11,1621.372
2021-05-12,1600.561
2021-05-13,1588.732
2021-05-14,1612.472
2021-05-17,1613.765
2021-05-18,1632.196
2021-05-19,1610.584
2021-05-20,1618.862
2021-05-21,1617.809
2021-05-24,1626.289
2021-05-25,1626.83
2021-05-26,1625.829
2021-05-27,1625.064
2021-05-28,1635.189
2021-05-31,1632.148
2021-06-01,1646.477
2021-06-02,1651.556
2021-06-03,1642.389
2021-06-04,1653.597
2021-06-07,1660.344
2021-06-08,1662.392
2021-06-09,1657.039
2021-06-10,1655.434
2021-06-11,1653.747
2021-06-14,1656.068
2021-06-15,1651.882
2021-06-16,1651.541
2021-06-17,1622.216
2021-06-18,1593.158
2021-06-21,1595.471
2021-06-22,1610.4
2021-06-23,1608.316
2021-06-24,1608.813
2021-06-25,1618.825
2021-06-28,1608.134
2021-06-29,1601.21
2021-06-30,1591.024
2021-07-01,1594.942
2021-07-02,1603.946
2021-07-05,1615.081
2021-07-06,1603.796
2021-07-07,1598.094
2021-07-08,1583.468
2021-07-09,1596.387
2021-07-12,1609.208
2021-07-13,1608.495
2021-07-14,1605.317
2021-07-15,1590.079
2021-07-16,1582.712
2021-07-19,1547.324
2021-07-20,1545.013
2021-07-21,1570.476
2021-07-22,1578.561
2021-07-23,1581.736
2021-07-26,1595.549
2021-07-27,1598.296
2021-07-28,1597.542
2021-07-29,1613.183
2021-07-30,1599.916
2021-08-02,1619.885
2021-08-03,1616.055
2021-08-04,1612.917
2021-08-05,1618.887
2021-08-06,1610.754
2021-08-09,1607.893
2021-08-10,1612.005
2021-08-11,1626.632
2021-08-12,1628.363
2021-08-13,1637.706
2021-08-16,1626.556
2021-08-17,1607.944
2021-08-18,1613.644
2021-08-19,1586.397
2021-08-20,1581.646
2021-08-23,1602.035
2021-08-24,1614.009
2021-08-25,1614.522
2021-08-26,1612.384
2021-08-27,1623.411
2021-08-30,1632.841
2021-08-31,1630.721
2021-09-01,1643.335
2021-09-02,1648.068
2021-09-03,1654.427
2021-09-06,1657.701
2021-09-07,1652.544
2021-09-08,1639.753
2021-09-09,1640.195
2021-09-10,1641.515
2021-09-13,1647.223
2021-09-14,1649.379
2021-09-15,1638.891
2021-09-16,1634.973
2021-09-17,1623.258
2021-09-20,1601.097
2021-09-21,1599.615
2021-09-22,1606.845
2021-09-23,1619.999
2021-09-24,1614.897
2021-09-27,1620.41
2021-09-28,1597.442
2021-09-29,1585.429
2021-09-30,1585.971
2021-10-01,1578.053
2021-10-04,1582.558
2021-10-05,1582.175
2021-10-06,1567.597
2021-10-07,1581.707
2021-10-08,1585.162
2021-10-11,1586.226
2021-10-12,1583.271
2021-10-13,1590.953
2021-10-14,1603.134
2021-10-15,1616.769
2021-10-18,1610.97
2021-10-19,1619.999
2021-10-20,1621.645
2021-10-21,1617.761
2021-10-22,1619.107
2021-10-25,1617.957
2021-10-26,1622.731
2021-10-27,1620.0
2021-10-28,1625.766
2021-10-29,1608.711
2021-11-01,1625.467
2021-11-02,1613.468
2021-11-03,1619.31
2021-11-04,1626.148
2021-11-05,1628.158
2021-11-08,1633.397
2021-11-09,1624.834
2021-11-10,1616.4
2021-11-11,1613.243
2021-11-12,1618.194
2021-11-15,1618.192
2021-11-16,1608.235
2021-11-17,1599.711
2021-11-18,1599.149
2021-11-19,1590.529
2021-11-22,1583.656
2021-11-23,1576.512
2021-11-24,1570.0
2021-11-25,1578.406
2021-11-26,1543.757
2021-11-29,1532.617
2021-11-30,1516.873
2021-12-01,1539.065
2021-12-02,1529.596
2021-12-03,1528.807
2021-12-06,1541.044
2021-12-07,1568.824
2021-12-08,1572.045
2021-12-09,1563.825
2021-12-10,1560.751
2021-12-13,1548.72
2021-12-14,1542.086
2021-12-15,1539.045
2021-12-16,1560.49
2021-12-17,1554.925
2021-12-20,1527.262
2021-12-21,1546.328
2021-12-22,1560.041
2021-12-23,1574.781
2021-12-24,1577.05
2021-12-27,1577.442
2021-12-28,1586.838
2021-12-29,1598.038
2021-12-30,1594.758
2021-12-31,1597.028
2022-01-03,1593.998
2022-01-04,1617.649
2022-01-05,1625.408
2022-01-06,1605.093
2022-01-07,1613.05
2022-01-10,1603.119
2022-01-11,1612.271
2022-01-12,1636.103
2022-01-13,1647.625
2022-01-14,1634.361
2022-01-17,1635.595
2022-01-18,1618.467
2022-01-19,1611.142
2022-01-20,1614.867
2022-01-21,1590.272
2022-01-24,1550.647
2022-01-25,1548.743
2022-01-26,1562.581
2022-01-27,1543.018
2022-01-28,1544.86
2022-01-31,1557.429
2022-02-01,1573.683
2022-02-02,1592.248
2022-02-03,1590.421
2022-02-04,1579.203
2022-02-07,1585.424
2022-02-08,1588.355
2022-02-09,1613.268
2022-02-10,1620.162
2022-02-11,1609.802
2022-02-14,1581.379
2022-02-15,1595.159
2022-02-16,1611.276
2022-02-17,1604.682
2022-02-18,1592.703
2022-02-21,1581.092
2022-02-22,1567.752
2022-02-23,1565.099
2022-02-24,1504.212
2022-02-25,1546.218
2022-02-28,1554.566
2022-03-01,1528.675
2022-03-02,1517.702
2022-03-03,1506.05
2022-03-04,1466.613
2022-03-07,1439.199
2022-03-08,1429.23
2022-03-09,1472.135
2022-03-10,1483.803
2022-03-11,1483.666
2022-03-14,1489.877
2022-03-15,1482.618
2022-03-16,1514.231
2022-03-17,1539.462
2022-03-18,1540.224
2022-03-21,1545.745
2022-03-22,1554.184
2022-03-23,1549.434
2022-03-24,1543.109
2022-03-25,1547.446
2022-03-28,1538.819
2022-03-29,1569.272
2022-03-30,1570.24
2022-03-31,1555.322
2022-04-01,1550.067
2022-04-04,1556.404
2022-04-05,1549.725
2022-04-06,1525.005
2022-04-07,1515.366
2022-04-08,1523.059
2022-04-11,1520.012
2022-04-12,1515.322
2022-04-13,1517.155
2022-04-14,1525.044
2022-04-15,1523.94
2022-04-18,1519.362
2022-04-19,1516.013
2022-04-20,1537.663
2022-04-21,1538.516
2022-04-22,1506.738
2022-04-25,1477.865
2022-04-26,1465.957
2022-04-27,1451.774
2022-04-28,1460.24
2022-04-29,1471.912
2022-05-02,1453.909
2022-05-03,1461.466
2022-05-04,1457.369
2022-05-05,1447.379
2022-05-06,1437.939
2022-05-09,1397.249
2022-05-10,1397.97
2022-05-11,1408.936
2022-05-12,1392.237
2022-05-13,1414.01
2022-05-16,1419.122
2022-05-17,1445.85
2022-05-18,1443.691
2022-05-19,1437.675
2022-05-20,1442.308
2022-05-23,1465.383
2022-05-24,1457.047
2022-05-25,1459.507
2022-05-26,1469.839
2022-05-27,1483.777
2022-05-30,1498.984
2022-05-31,1480.782
2022-06-01,1475.859
2022-06-02,1484.434
2022-06-03,1481.21
2022-06-06,1488.687
2022-06-07,1485.255
2022-06-08,1481.315
2022-06-09,1457.098
2022-06-10,1418.759
2022-06-13,1375.339
2022-06-14,1353.988
2022-06-15,1362.058
2022-06-16,1351.0
2022-06-17,1336.188
2022-06-20,1346.743
2022-06-21,1356.52
2022-06-22,1344.118
2022-06-23,1328.607
2022-06-24,1345.1
2022-06-27,1362.35
2022-06-28,1365.246
2022-06-29,1342.826
2022-06-30,1323.26
2022-07-01,1312.352
2022-07-04,1322.086
2022-07-05,1288.793
2022-07-06,1284.741
2022-07-07,1309.06
2022-07-08,1319.156
2022-07-11,1301.7
2022-07-12,1298.618
2022-07-13,1297.67
2022-07-14,1269.399
2022-07-15,1285.823
2022-07-18,1310.843
2022-07-19,1330.73
2022-07-20,1337.36
2022-07-21,1338.523
2022-07-22,1350.557
2022-07-25,1349.293
2022-07-26,1340.506
2022-07-27,1343.959
2022-07-28,1366.214
2022-07-29,1384.027
2022-08-01,1397.93
2022-08-02,1378.805
2022-08-03,1369.733
2022-08-04,1381.545
2022-08-05,1371.171
2022-08-08,1388.489
2022-08-09,1381.872
2022-08-10,1418.791
2022-08-11,1422.095
2022-08-12,1419.755
2022-08-15,1414.5
2022-08-16,1410.276
2022-08-17,1396.619
2022-08-18,1398.377
2022-08-19,1375.854
2022-08-22,1356.417
2022-08-23,1361.045
2022-08-24,1359.658
2022-08-25,1364.106
2022-08-26,1353.939
2022-08-29,1336.806
2022-08-30,1335.109
2022-08-31,1334.36
2022-09-01,1298.933
2022-09-02,1317.953
2022-09-05,1301.519
2022-09-06,1296.541
2022-09-07,1285.896
2022-09-08,1299.593
2022-09-09,1328.445
2022-09-12,1353.537
2022-09-13,1325.235
2022-09-14,1310.261
2022-09-15,1303.361
2022-09-16,1296.142
2022-09-19,1294.17
2022-09-20,1281.283
2022-09-21,1269.409
2022-09-22,1257.496
2022-09-23,1220.568
2022-09-26,1190.073
2022-09-27,1182.755
2022-09-28,1179.269
2022-09-29,1177.251
2022-09-30,1185.558
2022-10-03,1199.893
2022-10-04,1241.477
2022-10-05,1224.336
2022-10-06,1221.69
2022-10-07,1204.27
2022-10-10,1192.235
2022-10-11,1181.472
2022-10-12,1170.249
2022-10-13,1178.575
2022-10-14,1188.392
2022-10-17,1204.747
2022-10-18,1213.403
2022-10-19,1203.502
2022-10-20,1208.275
2022-10-21,1195.687
2022-10-24,1211.462
2022-10-25,1235.815
2022-10-26,1256.461
2022-10-27,1257.297
2022-10-28,1244.564
2022-10-31,1245.042
2022-11-01,1255.546
2022-11-02,1255.678
2022-11-03,1234.143
2022-11-04,1260.573
2022-11-07,1279.769
2022-11-08,1296.047
2022-11-09,1283.772
2022-11-10,1329.779
2022-11-11,1363.481
2022-11-14,1351.656
2022-11-15,1361.706
2022-11-16,1350.447
2022-11-17,1335.981
2022-11-18,1350.659
2022-11-21,1335.691
2022-11-22,1352.905
2022-11-23,1369.872
2022-11-24,1387.171
2022-11-25,1385.304
2022-11-28,1369.572
2022-11-29,1371.14
2022-11-30,1365.952
2022-12-01,1399.323
2022-12-02,1392.301
2022-12-05,1389.082
2022-12-06,1380.836
2022-12-07,1373.869
2022-12-08,1376.453
2022-12-09,1387.492
2022-12-12,1373.476
2022-12-13,1405.412
2022-12-14,1407.372
2022-12-15,1380.599
2022-12-16,1365.002
2022-12-19,1359.064
2022-12-20,1371.025
2022-12-21,1383.777
2022-12-22,1378.362
2022-12-23,1381.048
2022-12-26,1382.236
2022-12-27,1386.829
2022-12-28,1380.532
2022-12-29,1389.578
2022-12-30,1386.633
2023-01-02,1394.754
2023-01-03,1397.889
2023-01-04,1408.034
2023-01-05,1393.753
2023-01-06,1416.682
2023-01-09,1439.432
2023-01-10,1431.132
2023-01-11,1439.96
2023-01-12,1464.415
2023-01-13,1477.86
2023-01-16,1476.401
2023-01-17,1479.945
2023-01-18,1489.818
2023-01-19,1466.757
2023-01-20,1477.987
2023-01-23,1489.853
2023-01-24,1498.03
2023-01-25,1499.764
2023-01-26,1502.151
2023-01-27,1510.949
2023-01-30,1505.034
2023-01-31,1501.553
2023-02-01,1513.767
2023-02-02,1532.453
2023-02-03,1510.943
2023-02-06,1484.958
2023-02-07,1487.916
2023-02-08,1494.073
2023-02-09,1501.561
2023-02-10,1484.812
2023-02-13,1487.826
2023-02-14,1493.628
2023-02-15,1485.594
2023-02-16,1491.563
2023-02-17,1487.298
2023-02-20,1494.752
2023-02-21,1485.867
2023-02-22,1470.829
2023-02-23,1470.341
2023-02-24,1458.254
2023-02-27,1474.519
2023-02-28,1475.732
2023-03-01,1479.287
2023-03-02,1473.158
2023-03-03,1485.976
2023-03-06,1497.686
2023-03-07,1478.619
2023-03-08,1476.581
2023-03-09,1476.135
2023-03-10,1466.704
2023-03-13,1442.015
2023-03-14,1436.26
2023-03-15,1404.276
2023-03-16,1406.138
2023-03-17,1400.569
2023-03-20,1407.554
2023-03-21,1421.148
2023-03-22,1423.722
2023-03-23,1435.203
2023-03-24,1409.809
2023-03-27,1416.995
2023-03-28,1426.422
2023-03-29,1436.879
2023-03-30,1457.551
2023-03-31,1460.414
2023-04-03,1475.374
2023-04-04,1482.693
2023-04-05,1463.136
2023-04-06,1462.982
2023-04-07,1464.162
2023-04-10,1453.254
2023-04-11,1472.936
2023-04-12,1482.565
2023-04-13,1494.704
2023-04-14,1494.765
2023-04-17,1490.084
2023-04-18,1500.786
2023-04-19,1496.355
2023-04-20,1495.538
2023-04-21,1490.4
2023-04-24,1496.103
2023-04-25,1484.777
2023-04-26,1488.028
2023-04-27,1487.638
2023-04-28,1499.668
2023-05-01,1497.289
2023-05-02,1483.41
2023-05-03,1492.115
2023-05-04,1486.837
2023-05-05,1501.403
2023-05-08,1509.163
2023-05-09,1504.296
2023-05-10,1502.658
2023-05-11,1491.986
2023-05-12,1485.267
2023-05-15,1494.272
2023-05-16,1487.892
2023-05-17,1478.978
2023-05-18,1474.525
2023-05-19,1479.799
2023-05-22,1482.017
2023-05-23,1476.781
2023-05-24,1453.745
2023-05-25,1438.85
2023-05-26,1438.605
2023-05-29,1444.418
2023-05-30,1440.771
2023-05-31,1419.403
2023-06-01,1435.328
2023-06-02,1458.983
2023-06-05,1463.099
2023-06-06,1466.88
2023-06-07,1468.351
2023-06-08,1475.583
2023-06-09,1479.008
2023-06-12,1477.749
2023-06-13,1487.41
2023-06-14,1500.514
2023-06-15,1500.168
2023-06-16,1502.049
2023-06-19,1489.906
2023-06-20,1480.263
2023-06-21,1479.882
2023-06-22,1470.61
2023-06-23,1446.496
2023-06-26,1449.72
2023-06-27,1454.572
2023-06-28,1461.183
2023-06-29,1459.741
2023-06-30,1470.682
2023-07-03,1482.649
2023-07-04,1486.94
2023-07-05,1478.222
2023-07-06,1453.313
2023-07-07,1469.237
2023-07-10,1471.458
2023-07-11,1486.252
2023-07-12,1521.043
2023-07-13,1537.386
2023-07-14,1533.954
2023-07-17,1526.002
2023-07-18,1539.744
2023-07-19,1546.999
2023-07-20,1543.111
2023-07-21,1534.154
2023-07-24,1539.924
2023-07-25,1545.38
2023-07-26,1551.393
2023-07-27,1550.826
2023-07-28,1552.458
2023-07-31,1555.457
2023-08-01,1542.742
2023-08-02,1517.066
2023-08-03,1511.532
2023-08-04,1527.05
2023-08-07,1524.787
2023-08-08,1512.579
2023-08-09,1516.777
2023-08-10,1528.624
2023-08-11,1515.17
2023-08-14,1500.657
2023-08-15,1497.11
2023-08-16,1484.795
2023-08-17,1474.257
2023-08-18,1464.378
2023-08-21,1459.259
2023-08-22,1468.949
2023-08-23,1478.554
2023-08-24,1473.219
2023-08-25,1460.694
2023-08-28,1477.26
2023-08-29,1493.384
2023-08-30,1507.588
2023-08-31,1507.065
2023-09-01,1507.705
2023-09-04,1510.76
2023-09-05,1497.125
2023-09-06,1493.909
2023-09-07,1490.211
2023-09-08,1486.172
2023-09-11,1500.518
2023-09-12,1496.798
2023-09-13,1496.501
2023-09-14,1512.071
2023-09-15,1515.058
2023-09-18,1505.952
2023-09-19,1511.635
2023-09-20,1515.602
2023-09-21,1497.826
2023-09-22,1492.056
2023-09-25,1477.234
2023-09-26,1468.798
2023-09-27,1458.49
2023-09-28,1462.141
2023-09-29,1465.779
2023-10-02,1441.986
2023-10-03,1414.186
2023-10-04,1396.69
2023-10-05,1414.201
2023-10-06,1422.937
2023-10-09,1420.659
2023-10-10,1452.347
2023-10-11,1451.912
2023-10-12,1445.397
2023-10-13,1424.554
2023-10-16,1425.797
2023-10-17,1429.665
2023-10-18,1418.507
2023-10-19,1404.081
2023-10-20,1390.857
2023-10-23,1385.822
2023-10-24,1387.608
2023-10-25,1382.511
2023-10-26,1373.355
2023-10-27,1387.044
2023-10-30,1390.701
2023-10-31,1391.025
2023-11-01,1406.058
2023-11-02,1432.593
2023-11-03,1458.084
2023-11-06,1457.388
2023-11-07,1437.477
2023-11-08,1427.021
2023-11-09,1440.124
2023-11-10,1428.464
2023-11-13,1433.856
2023-11-14,1473.894
2023-11-15,1485.506
2023-11-16,1473.396
2023-11-17,1490.728
2023-11-20,1496.293
2023-11-21,1491.414
2023-11-22,1485.144
2023-11-23,1490.681
2023-11-24,1500.825
2023-11-27,1498.187
2023-11-28,1507.101
2023-11-29,1509.843
2023-11-30,1508.1
2023-12-01,1516.772
2023-12-04,1512.19
2023-12-05,1509.475
2023-12-06,1524.788
2023-12-07,1529.296
2023-12-08,1525.573
2023-12-11,1523.956
2023-12-12,1521.442
2023-12-13,1525.185
2023-12-14,1571.487
2023-12-15,1568.664
2023-12-18,1558.194
2023-12-19,1570.449
2023-12-20,1576.375
2023-12-21,1576.795
2023-12-22,1585.801
2023-12-25,1584.388
2023-12-26,1583.776
2023-12-27,1602.965
2023-12-28,1606.724
2023-12-29,1602.519
2024-01-01,1603.779
2024-01-02,1589.724
2024-01-03,1567.277
2024-01-04,1582.336
2024-01-05,1590.19
2024-01-08,1592.732
2024-01-09,1584.445
2024-01-10,1582.336
2024-01-11,1577.822
2024-01-12,1591.306
2024-01-15,1589.416
2024-01-16,1567.031
2024-01-17,1541.229
2024-01-18,1544.8
2024-01-19,1546.486
2024-01-22,1562.082
2024-01-23,1554.766
2024-01-24,1573.598
2024-01-25,1569.861
2024-01-26,1573.012
2024-01-29,1575.799
2024-01-30,1574.739
2024-01-31,1590.061
2024-02-01,1573.946
2024-02-02,1566.738
2024-02-05,1551.033
2024-02-06,1558.042
2024-02-07,1558.543
2024-02-08,1549.236
2024-02-09,1547.569
2024-02-12,1556.017
2024-02-13,1541.836
2024-02-14,1538.615
2024-02-15,1553.225
2024-02-16,1564.998
2024-02-19,1568.442
2024-02-20,1570.701
2024-02-21,1567.099
2024-02-22,1574.885
2024-02-23,1575.919
2024-02-26,1572.759
2024-02-27,1578.041
2024-02-28,1571.571
2024-02-29,1576.43
2024-03-01,1586.921
2024-03-04,1580.6
2024-03-05,1582.829
2024-03-06,1596.387
2024-03-07,1610.012
2024-03-08,1623.536
2024-03-11,1607.099
2024-03-12,1608.501
2024-03-13,1611.46
2024-03-14,1607.752
2024-03-15,1609.332
2024-03-18,1614.154
2024-03-19,1615.338
2024-03-20,1615.748
2024-03-21,1636.49
2024-03-22,1636.204
2024-03-25,1633.934
2024-03-26,1636.557
2024-03-27,1643.764
2024-03-28,1643.501
2024-03-29,1649.322
2024-04-01,1634.068
2024-04-02,1628.551
2024-04-03,1636.535
2024-04-04,1650.934
2024-04-05,1636.854
2024-04-08,1651.838
2024-04-09,1653.839
2024-04-10,1637.178
2024-04-11,1627.746
2024-04-12,1621.489
2024-04-15,1614.75
2024-04-16,1585.377
2024-04-17,1581.509
2024-04-18,1594.284
2024-04-19,1587.261
2024-04-22,1603.436
2024-04-23,1617.118
2024-04-24,1613.918
2024-04-25,1601.609
2024-04-26,1606.482
2024-04-29,1622.868
2024-04-30,1619.62
2024-05-01,1611.006
2024-05-02,1628.801
2024-05-03,1645.895
2024-05-06,1650.426
2024-05-07,1659.529
2024-05-08,1649.645
2024-05-09,1657.745
