Date,SPAIN MID GROWTH Mid Cap
2010-09-22,495.262
2010-09-23,493.323
2010-09-24,502.676
2010-09-27,499.749
2010-09-28,501.146
2010-09-29,499.991
2010-09-30,501.939
2010-10-01,501.956
2010-10-04,497.197
2010-10-05,513.496
2010-10-06,519.288
2010-10-07,520.464
2010-10-08,522.319
2010-10-11,519.519
2010-10-12,514.76
2010-10-13,529.928
2010-10-14,535.637
2010-10-15,536.473
2010-10-18,535.896
2010-10-19,526.302
2010-10-20,531.771
2010-10-21,540.561
2010-10-22,538.953
2010-10-25,541.283
2010-10-26,533.988
2010-10-27,527.1
2010-10-28,534.071
2010-10-29,538.149
2010-11-01,535.366
2010-11-02,542.124
2010-11-03,537.516
2010-11-04,545.339
2010-11-05,528.963
2010-11-08,521.303
2010-11-09,528.433
2010-11-10,517.841
2010-11-11,511.53
2010-11-12,508.203
2010-11-15,515.132
2010-11-16,497.445
2010-11-17,502.244
2010-11-18,508.829
2010-11-19,509.657
2010-11-22,495.897
2010-11-23,483.714
2010-11-24,484.62
2010-11-25,476.601
2010-11-26,470.112
2010-11-29,455.092
2010-11-30,450.134
2010-12-01,464.505
2010-12-02,479.879
2010-12-03,491.152
2010-12-06,484.718
2010-12-07,489.44
2010-12-08,490.251
2010-12-09,493.253
2010-12-10,493.243
2010-12-13,500.71
2010-12-14,501.092
2010-12-15,497.194
2010-12-16,492.683
2010-12-17,483.033
2010-12-20,483.677
2010-12-21,491.432
2010-12-22,489.508
2010-12-23,486.641
2010-12-24,488.558
2010-12-27,480.399
2010-12-28,479.841
2010-12-29,480.99
2010-12-30,481.428
2010-12-31,486.267
2011-01-03,484.25
2011-01-04,482.679
2011-01-05,476.837
2011-01-06,470.896
2011-01-07,465.449
2011-01-10,460.772
2011-01-11,467.422
2011-01-12,484.722
2011-01-13,499.372
2011-01-14,500.081
2011-01-17,498.543
2011-01-18,510.304
2011-01-19,515.725
2011-01-20,512.198
2011-01-21,523.155
2011-01-24,526.147
2011-01-25,525.65
2011-01-26,525.655
2011-01-27,531.237
2011-01-28,525.645
2011-01-31,529.981
2011-02-01,541.276
2011-02-02,546.301
2011-02-03,540.559
2011-02-04,538.888
2011-02-07,543.545
2011-02-08,548.555
2011-02-09,546.754
2011-02-10,536.816
2011-02-11,534.333
2011-02-14,531.279
2011-02-15,530.116
2011-02-16,535.565
2011-02-17,539.267
2011-02-18,535.841
2011-02-21,524.51
2011-02-22,522.746
2011-02-23,522.806
2011-02-24,524.492
2011-02-25,528.72
2011-02-28,532.791
2011-03-01,534.939
2011-03-02,532.32
2011-03-03,534.993
2011-03-04,537.302
2011-03-07,542.886
2011-03-08,542.013
2011-03-09,548.584
2011-03-10,533.714
2011-03-11,532.719
2011-03-14,534.329
2011-03-15,526.071
2011-03-16,515.938
2011-03-17,523.02
2011-03-18,530.638
2011-03-21,541.345
2011-03-22,546.257
2011-03-23,547.115
2011-03-24,557.504
2011-03-25,551.467
2011-03-28,552.481
2011-03-29,553.369
2011-03-30,557.357
2011-03-31,551.516
2011-04-01,553.251
2011-04-04,558.371
2011-04-05,552.782
2011-04-06,567.076
2011-04-07,564.466
2011-04-08,570.107
2011-04-11,569.746
2011-04-12,566.092
2011-04-13,574.828
2011-04-14,569.855
2011-04-15,568.016
2011-04-18,547.279
2011-04-19,555.358
2011-04-20,574.874
2011-04-21,579.735
2011-04-22,579.735
2011-04-25,579.317
2011-04-26,585.769
2011-04-27,590.573
2011-04-28,601.728
2011-04-29,600.706
2011-05-02,611.867
2011-05-03,600.818
2011-05-04,593.518
2011-05-05,582.35
2011-05-06,582.939
2011-05-09,568.121
2011-05-10,572.309
2011-05-11,573.56
2011-05-12,568.032
2011-05-13,563.288
2011-05-16,567.085
2011-05-17,557.225
2011-05-18,561.056
2011-05-19,566.659
2011-05-20,559.464
2011-05-23,544.91
2011-05-24,550.482
2011-05-25,552.099
2011-05-26,551.25
2011-05-27,560.566
2011-05-30,562.684
2011-05-31,573.467
2011-06-01,573.421
2011-06-02,572.431
2011-06-03,573.978
2011-06-06,571.871
2011-06-07,574.347
2011-06-08,565.609
2011-06-09,566.669
2011-06-10,552.773
2011-06-13,554.058
2011-06-14,565.428
2011-06-15,551.624
2011-06-16,540.164
2011-06-17,550.427
2011-06-20,543.051
2011-06-21,552.011
2011-06-22,552.615
2011-06-23,531.357
2011-06-24,525.242
2011-06-27,532.821
2011-06-28,537.534
2011-06-29,552.014
2011-06-30,570.792
2011-07-01,571.554
2011-07-04,574.756
2011-07-05,566.932
2011-07-06,557.968
2011-07-07,569.679
2011-07-08,559.928
2011-07-11,540.606
2011-07-12,532.956
2011-07-13,546.767
2011-07-14,541.138
2011-07-15,535.252
2011-07-18,526.655
2011-07-19,543.993
2011-07-20,551.78
2011-07-21,562.441
2011-07-22,566.392
2011-07-25,563.582
2011-07-26,565.747
2011-07-27,554.391
2011-07-28,553.679
2011-07-29,557.928
2011-08-01,535.391
2011-08-02,525.367
2011-08-03,524.563
2011-08-04,502.117
2011-08-05,501.577
2011-08-08,486.788
2011-08-09,482.757
2011-08-10,470.056
2011-08-11,490.11
2011-08-12,505.699
2011-08-15,513.315
2011-08-16,506.687
2011-08-17,512.857
2011-08-18,487.804
2011-08-19,486.312
2011-08-22,494.018
2011-08-23,494.434
2011-08-24,504.63
2011-08-25,502.112
2011-08-26,497.222
2011-08-29,515.008
2011-08-30,518.592
2011-08-31,532.322
2011-09-01,527.732
2011-09-02,515.908
2011-09-05,501.155
2011-09-06,494.577
2011-09-07,505.676
2011-09-08,507.827
2011-09-09,482.883
2011-09-12,468.009
2011-09-13,469.118
2011-09-14,475.477
2011-09-15,491.779
2011-09-16,493.563
2011-09-19,482.648
2011-09-20,489.354
2011-09-21,481.475
2011-09-22,452.893
2011-09-23,451.334
2011-09-26,455.271
2011-09-27,477.741
2011-09-28,478.734
2011-09-29,483.607
2011-09-30,474.675
2011-10-03,464.592
2011-10-04,450.83
2011-10-05,460.796
2011-10-06,477.511
2011-10-07,483.288
2011-10-10,499.593
2011-10-11,499.524
2011-10-12,511.99
2011-10-13,510.666
2011-10-14,519.201
2011-10-17,509.083
2011-10-18,509.67
2011-10-19,511.941
2011-10-20,500.206
2011-10-21,519.338
2011-10-24,521.884
2011-10-25,517.657
2011-10-26,515.447
2011-10-27,541.864
2011-10-28,539.266
2011-10-31,519.843
2011-11-01,491.68
2011-11-02,500.794
2011-11-03,504.99
2011-11-04,502.314
2011-11-07,504.665
2011-11-08,506.262
2011-11-09,487.002
2011-11-10,481.958
2011-11-11,496.817
2011-11-14,482.718
2011-11-15,477.346
2011-11-16,480.631
2011-11-17,476.785
2011-11-18,479.548
2011-11-21,463.683
2011-11-22,460.369
2011-11-23,450.59
2011-11-24,447.837
2011-11-25,444.893
2011-11-28,463.4
2011-11-29,466.98
2011-11-30,487.675
2011-12-01,487.563
2011-12-02,490.009
2011-12-05,497.018
2011-12-06,490.485
2011-12-07,489.045
2011-12-08,478.407
2011-12-09,487.484
2011-12-12,472.326
2011-12-13,468.703
2011-12-14,457.455
2011-12-15,461.395
2011-12-16,463.088
2011-12-19,465.163
2011-12-20,473.743
2011-12-21,470.448
2011-12-22,473.596
2011-12-23,477.329
2011-12-26,477.329
2011-12-27,478.982
2011-12-28,469.479
2011-12-29,473.278
2011-12-30,478.907
2012-01-02,485.695
2012-01-03,490.511
2012-01-04,482.269
2012-01-05,471.888
2012-01-06,471.891
2012-01-09,474.103
2012-01-10,477.733
2012-01-11,473.925
2012-01-12,480.361
2012-01-13,476.768
2012-01-16,476.914
2012-01-17,483.366
2012-01-18,483.895
2012-01-19,490.171
2012-01-20,489.478
2012-01-23,496.236
2012-01-24,496.056
2012-01-25,493.884
2012-01-26,508.619
2012-01-27,506.943
2012-01-30,499.101
2012-01-31,501.662
2012-02-01,517.536
2012-02-02,516.94
2012-02-03,521.771
2012-02-06,518.581
2012-02-07,524.418
2012-02-08,524.518
2012-02-09,523.357
2012-02-10,518.563
2012-02-13,519.622
2012-02-14,518.289
2012-02-15,510.551
2012-02-16,499.269
2012-02-17,503.616
2012-02-20,514.182
2012-02-21,510.292
2012-02-22,506.319
2012-02-23,505.555
2012-02-24,514.625
2012-02-27,515.961
2012-02-28,521.078
2012-02-29,520.92
2012-03-01,522.864
2012-03-02,517.965
2012-03-05,515.975
2012-03-06,501.257
2012-03-07,499.602
2012-03-08,510.648
2012-03-09,499.534
2012-03-12,496.571
2012-03-13,505.693
2012-03-14,501.799
2012-03-15,503.896
2012-03-16,503.885
2012-03-19,511.819
2012-03-20,511.245
2012-03-21,504.678
2012-03-22,502.907
2012-03-23,503.86
2012-03-26,506.568
2012-03-27,502.028
2012-03-28,490.654
2012-03-29,488.798
2012-03-30,499.03
2012-04-02,501.444
2012-04-03,489.551
2012-04-04,472.523
2012-04-05,469.885
2012-04-06,469.885
2012-04-09,470.155
2012-04-10,462.205
2012-04-11,470.674
2012-04-12,474.648
2012-04-13,459.802
2012-04-16,458.297
2012-04-17,472.252
2012-04-18,461.891
2012-04-19,466.008
2012-04-20,473.131
2012-04-23,459.04
2012-04-24,479.113
2012-04-25,483.255
2012-04-26,484.825
2012-04-27,492.191
2012-04-30,487.541
2012-05-01,487.154
2012-05-02,481.077
2012-05-03,481.644
2012-05-04,474.838
2012-05-07,476.29
2012-05-08,469.051
2012-05-09,459.063
2012-05-10,461.687
2012-05-11,462.447
2012-05-14,448.266
2012-05-15,440.687
2012-05-16,429.412
2012-05-17,422.877
2012-05-18,429.256
2012-05-21,434.124
2012-05-22,440.202
2012-05-23,422.555
2012-05-24,425.201
2012-05-25,424.565
2012-05-28,417.766
2012-05-29,413.691
2012-05-30,402.256
2012-05-31,399.45
2012-06-01,394.983
2012-06-04,400.716
2012-06-05,403.356
2012-06-06,408.763
2012-06-07,416.533
2012-06-08,415.854
2012-06-11,418.517
2012-06-12,415.281
2012-06-13,422.806
2012-06-14,427.054
2012-06-15,428.452
2012-06-18,425.406
2012-06-19,430.76
2012-06-20,434.684
2012-06-21,432.594
2012-06-22,430.195
2012-06-25,422.413
2012-06-26,417.906
2012-06-27,429.561
2012-06-28,426.086
2012-06-29,450.283
2012-07-02,452.869
2012-07-03,455.819
2012-07-04,452.428
2012-07-05,443.08
2012-07-06,435.79
2012-07-09,432.157
2012-07-10,436.984
2012-07-11,435.795
2012-07-12,431.35
2012-07-13,438.219
2012-07-16,440.698
2012-07-17,439.451
2012-07-18,445.953
2012-07-19,452.091
2012-07-20,435.38
2012-07-23,424.779
2012-07-24,423.422
2012-07-25,429.602
2012-07-26,446.902
2012-07-27,456.581
2012-07-30,459.22
2012-07-31,470.194
2012-08-01,460.339
2012-08-02,447.241
2012-08-03,462.652
2012-08-06,474.364
2012-08-07,470.481
2012-08-08,458.471
2012-08-09,457.601
2012-08-10,451.508
2012-08-13,451.677
2012-08-14,456.235
2012-08-15,457.306
2012-08-16,471.614
2012-08-17,469.009
2012-08-20,463.461
2012-08-21,473.593
2012-08-22,470.872
2012-08-23,473.055
2012-08-24,472.098
2012-08-27,474.051
2012-08-28,475.016
2012-08-29,478.766
2012-08-30,475.759
2012-08-31,481.698
2012-09-03,476.896
2012-09-04,476.776
2012-09-05,479.134
2012-09-06,489.526
2012-09-07,493.538
2012-09-10,491.265
2012-09-11,496.236
2012-09-12,499.502
2012-09-13,503.282
2012-09-14,519.561
2012-09-17,524.836
2012-09-18,521.258
2012-09-19,525.689
2012-09-20,524.028
2012-09-21,538.797
2012-09-24,530.625
2012-09-25,532.324
2012-09-26,512.626
2012-09-27,514.102
2012-09-28,515.356
2012-10-01,523.744
2012-10-02,534.119
2012-10-03,534.409
2012-10-04,538.152
2012-10-05,544.228
2012-10-08,536.386
2012-10-09,529.549
2012-10-10,527.389
2012-10-11,531.377
2012-10-12,526.028
2012-10-15,527.266
2012-10-16,532.434
2012-10-17,539.891
2012-10-18,538.141
2012-10-19,529.557
2012-10-22,530.169
2012-10-23,521.392
2012-10-24,525.441
2012-10-25,530.198
2012-10-26,527.133
2012-10-29,529.046
2012-10-30,534.855
2012-10-31,537.347
2012-11-01,537.265
2012-11-02,537.843
2012-11-05,533.166
2012-11-06,534.082
2012-11-07,530.744
2012-11-08,524.009
2012-11-09,527.646
2012-11-12,525.614
2012-11-13,526.924
2012-11-14,520.799
2012-11-15,517.962
2012-11-16,511.285
2012-11-19,516.835
2012-11-20,520.464
2012-11-21,516.912
2012-11-22,520.874
2012-11-23,521.681
2012-11-26,519.417
2012-11-27,523.536
2012-11-28,516.607
2012-11-29,522.033
2012-11-30,514.866
2012-12-03,515.56
2012-12-04,520.947
2012-12-05,521.107
2012-12-06,519.313
2012-12-07,509.822
2012-12-10,512.324
2012-12-11,521.698
2012-12-12,527.307
2012-12-13,528.018
2012-12-14,528.22
2012-12-17,531.362
2012-12-18,536.01
2012-12-19,551.968
2012-12-20,550.305
2012-12-21,548.344
2012-12-24,551.059
2012-12-25,551.059
2012-12-26,552.187
2012-12-27,550.426
2012-12-28,543.837
2012-12-31,543.743
2013-01-01,543.743
2013-01-02,554.795
2013-01-03,553.113
2013-01-04,558.886
2013-01-07,553.213
2013-01-08,553.035
2013-01-09,556.446
2013-01-10,561.882
2013-01-11,568.295
2013-01-14,567.08
2013-01-15,568.466
2013-01-16,567.533
2013-01-17,575.476
2013-01-18,570.902
2013-01-21,573.861
2013-01-22,571.518
2013-01-23,571.856
2013-01-24,578.854
2013-01-25,590.242
2013-01-28,588.61
2013-01-29,589.344
2013-01-30,590.046
2013-01-31,582.323
2013-02-01,579.323
2013-02-04,565.841
2013-02-05,578.275
2013-02-06,580.645
2013-02-07,571.099
2013-02-08,579.298
2013-02-11,576.694
2013-02-12,589.37
2013-02-13,595.586
2013-02-14,596.612
2013-02-15,596.379
2013-02-18,596.61
2013-02-19,602.125
2013-02-20,608.496
2013-02-21,594.784
2013-02-22,600.576
2013-02-25,599.534
2013-02-26,589.325
2013-02-27,590.527
2013-02-28,593.236
2013-03-01,587.217
2013-03-04,587.683
2013-03-05,599.359
2013-03-06,595.089
2013-03-07,596.014
2013-03-08,596.364
2013-03-11,599.319
2013-03-12,604.39
2013-03-13,605.405
2013-03-14,613.378
2013-03-15,613.711
2013-03-18,607.937
2013-03-19,600.574
2013-03-20,598.822
2013-03-21,596.643
2013-03-22,601.189
2013-03-25,591.68
2013-03-26,590.446
2013-03-27,585.462
2013-03-28,590.217
2013-03-29,590.217
2013-04-01,590.493
2013-04-02,599.718
2013-04-03,596.725
2013-04-04,587.248
2013-04-05,579.072
2013-04-08,584.257
2013-04-09,587.422
2013-04-10,601.252
2013-04-11,608.608
2013-04-12,605.136
2013-04-15,606.62
2013-04-16,603.912
2013-04-17,592.267
2013-04-18,599.367
2013-04-19,605.012
2013-04-22,608.929
2013-04-23,618.507
2013-04-24,624.711
2013-04-25,625.753
2013-04-26,627.605
2013-04-29,636.617
2013-04-30,637.958
2013-05-01,638.394
2013-05-02,633.507
2013-05-03,638.354
2013-05-06,632.41
2013-05-07,629.189
2013-05-08,643.494
2013-05-09,646.954
2013-05-10,638.035
2013-05-13,635.777
2013-05-14,639.609
2013-05-15,639.036
2013-05-16,643.494
2013-05-17,640.665
2013-05-20,642.054
2013-05-21,638.214
2013-05-22,643.802
2013-05-23,632.403
2013-05-24,630.949
2013-05-27,635.375
2013-05-28,643.768
2013-05-29,636.888
2013-05-30,639.295
2013-05-31,632.337
2013-06-03,621.887
2013-06-04,617.195
2013-06-05,611.539
2013-06-06,616.048
2013-06-07,616.085
2013-06-10,617.594
2013-06-11,615.606
2013-06-12,621.964
2013-06-13,620.085
2013-06-14,623.858
2013-06-17,628.224
2013-06-18,634.553
2013-06-19,635.037
2013-06-20,609.335
2013-06-21,596.651
2013-06-24,572.139
2013-06-25,573.276
2013-06-26,588.374
2013-06-27,599.198
2013-06-28,599.229
2013-07-01,606.699
2013-07-02,603.318
2013-07-03,594.31
2013-07-04,607.304
2013-07-05,599.086
2013-07-08,608.632
2013-07-09,613.233
2013-07-10,615.859
2013-07-11,622.319
2013-07-12,618.425
2013-07-15,624.267
2013-07-16,627.808
2013-07-17,623.155
2013-07-18,633.272
2013-07-19,632.822
2013-07-22,632.696
2013-07-23,637.066
2013-07-24,645.808
2013-07-25,650.934
2013-07-26,647.481
2013-07-29,648.824
2013-07-30,656.803
2013-07-31,666.212
2013-08-01,674.774
2013-08-02,687.238
2013-08-05,686.291
2013-08-06,686.268
2013-08-07,684.82
2013-08-08,694.707
2013-08-09,694.812
2013-08-12,688.016
2013-08-13,688.927
2013-08-14,697.602
2013-08-15,689.05
2013-08-16,696.573
2013-08-19,686.714
2013-08-20,680.426
2013-08-21,674.692
2013-08-22,683.002
2013-08-23,686.727
2013-08-26,680.425
2013-08-27,657.554
2013-08-28,647.037
2013-08-29,656.297
2013-08-30,646.808
2013-09-02,653.728
2013-09-03,652.962
2013-09-04,656.054
2013-09-05,660.198
2013-09-06,667.037
2013-09-09,669.617
2013-09-10,681.877
2013-09-11,684.071
2013-09-12,694.485
2013-09-13,687.213
2013-09-16,704.15
2013-09-17,702.673
2013-09-18,706.586
2013-09-19,722.87
2013-09-20,725.664
2013-09-23,718.11
2013-09-24,719.465
2013-09-25,723.738
2013-09-26,719.166
2013-09-27,718.29
2013-09-30,720.515
2013-10-01,726.462
2013-10-02,729.359
2013-10-03,737.343
2013-10-04,742.597
2013-10-07,737.821
2013-10-08,735.958
2013-10-09,731.037
2013-10-10,737.775
2013-10-11,742.594
2013-10-14,745.416
2013-10-15,757.166
2013-10-16,761.673
2013-10-17,774.774
2013-10-18,779.344
2013-10-21,790.879
2013-10-22,795.228
2013-10-23,786.767
2013-10-24,797.541
2013-10-25,788.342
2013-10-28,786.478
2013-10-29,780.297
2013-10-30,783.563
2013-10-31,780.126
2013-11-01,767.419
2013-11-04,769.896
2013-11-05,761.62
2013-11-06,769.762
2013-11-07,763.814
2013-11-08,777.914
2013-11-11,788.175
2013-11-12,785.082
2013-11-13,776.574
2013-11-14,785.734
2013-11-15,774.136
2013-11-18,775.254
2013-11-19,761.67
2013-11-20,751.203
2013-11-21,757.054
2013-11-22,772.918
2013-11-25,775.249
2013-11-26,778.161
2013-11-27,785.529
2013-11-28,789.603
2013-11-29,787.788
2013-12-02,783.44
2013-12-03,775.486
2013-12-04,768.26
2013-12-05,766.7
2013-12-06,762.328
2013-12-09,773.516
2013-12-10,777.076
2013-12-11,778.576
2013-12-12,769.981
2013-12-13,768.527
2013-12-16,782.163
2013-12-17,776.716
2013-12-18,787.436
2013-12-19,805.345
2013-12-20,810.83
2013-12-23,817.136
2013-12-24,824.206
2013-12-25,824.206
2013-12-26,825.744
2013-12-27,836.107
2013-12-30,839.58
2013-12-31,840.61
2014-01-01,840.61
2014-01-02,821.348
2014-01-03,823.406
2014-01-06,838.004
2014-01-07,846.421
2014-01-08,857.255
2014-01-09,859.793
2014-01-10,866.349
2014-01-13,869.87
2014-01-14,875.382
2014-01-15,875.18
2014-01-16,872.003
2014-01-17,863.253
2014-01-20,862.573
2014-01-21,858.621
2014-01-22,863.188
2014-01-23,874.109
2014-01-24,847.912
2014-01-27,841.688
2014-01-28,849.441
2014-01-29,848.356
2014-01-30,851.142
2014-01-31,841.427
2014-02-03,835.784
2014-02-04,832.797
2014-02-05,824.887
2014-02-06,845.278
2014-02-07,859.151
2014-02-10,861.646
2014-02-11,877.02
2014-02-12,877.092
2014-02-13,891.506
2014-02-14,898.711
2014-02-17,895.095
2014-02-18,901.845
2014-02-19,897.051
2014-02-20,896.64
2014-02-21,898.702
2014-02-24,904.706
2014-02-25,915.631
2014-02-26,910.552
2014-02-27,905.315
2014-02-28,915.91
2014-03-03,883.538
2014-03-04,905.195
2014-03-05,906.943
2014-03-06,923.605
2014-03-07,913.016
2014-03-10,906.475
2014-03-11,909.98
2014-03-12,904.24
2014-03-13,889.446
2014-03-14,868.831
2014-03-17,888.974
2014-03-18,889.137
2014-03-19,887.933
2014-03-20,873.931
2014-03-21,863.228
2014-03-24,847.658
2014-03-25,854.978
2014-03-26,868.289
2014-03-27,867.754
2014-03-28,878.28
2014-03-31,885.453
2014-04-01,899.221
2014-04-02,903.24
2014-04-03,901.652
2014-04-04,907.294
2014-04-07,903.076
2014-04-08,882.909
2014-04-09,882.72
2014-04-10,878.266
2014-04-11,852.648
2014-04-14,835.098
2014-04-15,833.572
2014-04-16,850.128
2014-04-17,856.207
2014-04-18,856.207
2014-04-21,854.258
2014-04-22,876.173
2014-04-23,883.518
2014-04-24,888.258
2014-04-25,875.644
2014-04-28,871.802
2014-04-29,880.767
2014-04-30,888.207
2014-05-01,888.207
2014-05-02,889.781
2014-05-05,891.102
2014-05-06,909.133
2014-05-07,899.85
2014-05-08,909.707
2014-05-09,891.278
2014-05-12,902.888
2014-05-13,902.808
2014-05-14,895.66
2014-05-15,870.357
2014-05-16,871.705
2014-05-19,874.65
2014-05-20,880.757
2014-05-21,883.027
2014-05-22,882.46
2014-05-23,879.896
2014-05-26,893.736
2014-05-27,893.114
2014-05-28,894.24
2014-05-29,894.732
2014-05-30,902.648
2014-06-02,905.794
2014-06-03,891.395
2014-06-04,896.823
2014-06-05,910.251
2014-06-06,928.741
2014-06-09,949.564
2014-06-10,944.22
2014-06-11,925.953
2014-06-12,925.964
2014-06-13,919.234
2014-06-16,915.808
2014-06-17,924.833
2014-06-18,928.529
2014-06-19,931.975
2014-06-20,922.691
2014-06-23,921.027
2014-06-24,914.083
2014-06-25,903.282
2014-06-26,900.706
2014-06-27,900.755
2014-06-30,893.53
2014-07-01,897.241
2014-07-02,898.83
2014-07-03,899.846
2014-07-04,893.026
2014-07-07,881.147
2014-07-08,850.035
2014-07-09,856.236
2014-07-10,838.113
2014-07-11,835.639
2014-07-14,842.975
2014-07-15,832.948
2014-07-16,854.741
2014-07-17,838.348
2014-07-18,829.763
2014-07-21,824.304
2014-07-22,837.06
2014-07-23,838.486
2014-07-24,859.977
2014-07-25,857.549
2014-07-28,854.45
2014-07-29,852.519
2014-07-30,850.987
2014-07-31,812.858
2014-08-01,806.855
2014-08-04,805.863
2014-08-05,781.998
2014-08-06,772.08
2014-08-07,754.966
2014-08-08,767.087
2014-08-11,776.137
2014-08-12,779.103
2014-08-13,785.711
2014-08-14,782.757
2014-08-15,775.263
2014-08-18,788.861
2014-08-19,793.712
2014-08-20,796.773
2014-08-21,803.081
2014-08-22,803.665
2014-08-25,815.296
2014-08-26,827.035
2014-08-27,832.517
2014-08-28,819.024
2014-08-29,820.256
2014-09-01,814.774
2014-09-02,819.814
2014-09-03,826.926
2014-09-04,829.314
2014-09-05,831.651
2014-09-08,832.148
2014-09-09,815.847
2014-09-10,817.829
2014-09-11,817.08
2014-09-12,813.809
2014-09-15,795.719
2014-09-16,788.397
2014-09-17,808.285
2014-09-18,816.722
2014-09-19,810.883
2014-09-22,797.486
2014-09-23,783.109
2014-09-24,775.164
2014-09-25,766.547
2014-09-26,766.994
2014-09-29,756.068
2014-09-30,766.421
2014-10-01,759.476
2014-10-02,734.958
2014-10-03,744.48
2014-10-06,757.775
2014-10-07,741.588
2014-10-08,734.634
2014-10-09,726.323
2014-10-10,704.889
2014-10-13,710.807
2014-10-14,723.458
2014-10-15,696.779
2014-10-16,689.47
2014-10-17,718.976
2014-10-20,724.378
2014-10-21,745.657
2014-10-22,752.768
2014-10-23,758.78
2014-10-24,765.948
2014-10-27,761.267
2014-10-28,778.619
2014-10-29,753.848
2014-10-30,752.396
2014-10-31,750.236
2014-11-03,736.236
2014-11-04,731.569
2014-11-05,734.357
2014-11-06,732.689
2014-11-07,723.702
2014-11-10,730.514
2014-11-11,734.768
2014-11-12,719.396
2014-11-13,719.134
2014-11-14,725.154
2014-11-17,739.461
2014-11-18,754.201
2014-11-19,748.68
2014-11-20,740.603
2014-11-21,754.197
2014-11-24,764.1
2014-11-25,769.694
2014-11-26,766.39
2014-11-27,776.947
2014-11-28,772.288
2014-12-01,764.644
2014-12-02,767.892
2014-12-03,776.475
2014-12-04,757.374
2014-12-05,771.867
2014-12-08,768.757
2014-12-09,744.535
2014-12-10,739.106
2014-12-11,739.515
2014-12-12,727.193
2014-12-15,709.156
2014-12-16,743.163
2014-12-17,727.242
2014-12-18,744.051
2014-12-19,744.407
2014-12-22,748.906
2014-12-23,748.962
2014-12-24,747.725
2014-12-25,747.725
2014-12-26,746.559
2014-12-29,739.584
2014-12-30,736.006
2014-12-31,730.176
2015-01-01,730.176
2015-01-02,749.177
2015-01-05,719.614
2015-01-06,700.107
2015-01-07,686.896
2015-01-08,696.549
2015-01-09,686.819
2015-01-12,685.832
2015-01-13,700.337
2015-01-14,697.866
2015-01-15,701.284
2015-01-16,693.71
2015-01-19,712.927
2015-01-20,723.483
2015-01-21,730.459
2015-01-22,730.856
2015-01-23,708.11
2015-01-26,718.371
2015-01-27,723.072
2015-01-28,705.836
2015-01-29,715.457
2015-01-30,698.712
2015-02-02,695.098
2015-02-03,712.462
2015-02-04,708.569
2015-02-05,708.318
2015-02-06,707.466
2015-02-09,692.834
2015-02-10,699.745
2015-02-11,696.417
2015-02-12,714.173
2015-02-13,728.096
2015-02-16,728.52
2015-02-17,726.099
2015-02-18,733.386
2015-02-19,744.091
2015-02-20,742.777
2015-02-23,756.853
2015-02-24,759.664
2015-02-25,753.598
2015-02-26,753.493
2015-02-27,757.359
2015-03-02,750.939
2015-03-03,737.279
2015-03-04,735.415
2015-03-05,740.408
2015-03-06,730.809
2015-03-09,728.144
2015-03-10,714.19
2015-03-11,712.385
2015-03-12,709.928
2015-03-13,704.687
2015-03-16,709.079
2015-03-17,703.155
2015-03-18,701.69
2015-03-19,703.49
2015-03-20,732.536
2015-03-23,749.103
2015-03-24,762.166
2015-03-25,756.755
2015-03-26,749.687
2015-03-27,755.051
2015-03-30,777.188
2015-03-31,774.925
2015-04-01,787.635
2015-04-02,800.589
2015-04-03,800.589
2015-04-06,811.698
2015-04-07,801.038
2015-04-08,793.076
2015-04-09,786.978
2015-04-10,788.894
2015-04-13,790.791
2015-04-14,785.008
2015-04-15,776.672
2015-04-16,773.614
2015-04-17,760.495
2015-04-20,758.334
2015-04-21,760.09
2015-04-22,761.067
2015-04-23,760.277
2015-04-24,773.58
2015-04-27,784.231
2015-04-28,780.843
2015-04-29,773.317
2015-04-30,788.48
2015-05-01,789.677
2015-05-04,794.094
2015-05-05,769.965
2015-05-06,785.766
2015-05-07,786.125
2015-05-08,798.295
2015-05-11,796.422
2015-05-12,800.077
2015-05-13,813.295
2015-05-14,825.157
2015-05-15,828.187
2015-05-18,824.332
2015-05-19,806.651
2015-05-20,805.173
2015-05-21,802.309
2015-05-22,793.025
2015-05-25,774.631
2015-05-26,762.053
2015-05-27,776.19
2015-05-28,779.582
2015-05-29,769.816
2015-06-01,767.007
2015-06-02,780.885
2015-06-03,793.132
2015-06-04,781.935
2015-06-05,770.221
2015-06-08,766.423
2015-06-09,772.977
2015-06-10,790.231
2015-06-11,789.189
2015-06-12,783.08
2015-06-15,767.912
2015-06-16,773.474
2015-06-17,761.248
2015-06-18,776.543
2015-06-19,779.545
2015-06-22,804.495
2015-06-23,793.136
2015-06-24,784.307
2015-06-25,781.622
2015-06-26,780.787
2015-06-29,752.214
2015-06-30,752.602
2015-07-01,758.42
2015-07-02,750.527
2015-07-03,749.729
2015-07-06,736.571
2015-07-07,715.828
2015-07-08,729.773
2015-07-09,745.003
2015-07-10,770.218
2015-07-13,776.941
2015-07-14,778.45
2015-07-15,779.947
2015-07-16,786.565
2015-07-17,782.149
2015-07-20,787.645
2015-07-21,783.658
2015-07-22,783.691
2015-07-23,788.724
2015-07-24,772.299
2015-07-27,773.892
2015-07-28,776.336
2015-07-29,765.621
2015-07-30,759.672
2015-07-31,764.87
2015-08-03,770.348
2015-08-04,765.218
