Date,SPAIN MID GROWTH Mid Cap
2010-09-22,505.749
2010-09-23,503.769
2010-09-24,513.32
2010-09-27,510.331
2010-09-28,511.757
2010-09-29,510.578
2010-09-30,512.567
2010-10-01,512.584
2010-10-04,507.724
2010-10-05,524.369
2010-10-06,530.284
2010-10-07,531.484
2010-10-08,533.379
2010-10-11,530.519
2010-10-12,525.66
2010-10-13,541.149
2010-10-14,546.979
2010-10-15,547.832
2010-10-18,547.243
2010-10-19,537.446
2010-10-20,543.031
2010-10-21,552.007
2010-10-22,550.365
2010-10-25,552.744
2010-10-26,545.295
2010-10-27,538.261
2010-10-28,545.379
2010-10-29,549.544
2010-11-01,546.702
2010-11-02,553.604
2010-11-03,548.898
2010-11-04,556.887
2010-11-05,540.163
2010-11-08,532.342
2010-11-09,539.622
2010-11-10,528.806
2010-11-11,522.361
2010-11-12,518.964
2010-11-15,526.04
2010-11-16,507.978
2010-11-17,512.879
2010-11-18,519.873
2010-11-19,520.719
2010-11-22,506.661
2010-11-23,494.213
2010-11-24,495.139
2010-11-25,486.946
2010-11-26,480.316
2010-11-29,464.97
2010-11-30,459.904
2010-12-01,474.587
2010-12-02,490.295
2010-12-03,501.813
2010-12-06,495.239
2010-12-07,500.063
2010-12-08,500.892
2010-12-09,503.959
2010-12-10,504.044
2010-12-13,511.675
2010-12-14,512.065
2010-12-15,508.082
2010-12-16,503.472
2010-12-17,493.61
2010-12-20,494.268
2010-12-21,502.463
2010-12-22,500.496
2010-12-23,497.565
2010-12-24,499.526
2010-12-27,491.183
2010-12-28,490.612
2010-12-29,491.787
2010-12-30,492.235
2010-12-31,497.183
2011-01-03,495.435
2011-01-04,493.828
2011-01-05,487.851
2011-01-06,481.772
2011-01-07,476.2
2011-01-10,471.414
2011-01-11,478.218
2011-01-12,495.918
2011-01-13,510.906
2011-01-14,511.631
2011-01-17,510.058
2011-01-18,522.091
2011-01-19,527.636
2011-01-20,524.028
2011-01-21,535.323
2011-01-24,538.385
2011-01-25,537.876
2011-01-26,537.881
2011-01-27,543.593
2011-01-28,537.871
2011-01-31,542.308
2011-02-01,553.866
2011-02-02,559.007
2011-02-03,553.132
2011-02-04,551.422
2011-02-07,556.188
2011-02-08,561.314
2011-02-09,559.471
2011-02-10,549.302
2011-02-11,546.761
2011-02-14,543.636
2011-02-15,542.446
2011-02-16,548.022
2011-02-17,551.81
2011-02-18,548.304
2011-02-21,536.71
2011-02-22,534.905
2011-02-23,534.966
2011-02-24,536.691
2011-02-25,541.018
2011-02-28,545.184
2011-03-01,547.381
2011-03-02,544.702
2011-03-03,547.436
2011-03-04,549.799
2011-03-07,555.513
2011-03-08,554.62
2011-03-09,561.343
2011-03-10,546.223
2011-03-11,545.205
2011-03-14,546.852
2011-03-15,538.401
2011-03-16,528.03
2011-03-17,535.279
2011-03-18,543.075
2011-03-21,554.034
2011-03-22,559.06
2011-03-23,559.938
2011-03-24,570.571
2011-03-25,564.392
2011-03-28,565.43
2011-03-29,566.339
2011-03-30,570.42
2011-03-31,564.442
2011-04-01,566.219
2011-04-04,571.458
2011-04-05,565.738
2011-04-06,580.367
2011-04-07,577.696
2011-04-08,583.469
2011-04-11,583.1
2011-04-12,579.36
2011-04-13,588.301
2011-04-14,583.212
2011-04-15,581.329
2011-04-18,560.106
2011-04-19,568.375
2011-04-20,588.347
2011-04-21,593.323
2011-04-22,593.323
2011-04-25,592.896
2011-04-26,599.498
2011-04-27,604.415
2011-04-28,615.832
2011-04-29,614.786
2011-05-02,626.208
2011-05-03,614.9
2011-05-04,607.583
2011-05-05,596.151
2011-05-06,596.754
2011-05-09,581.584
2011-05-10,585.872
2011-05-11,587.152
2011-05-12,581.493
2011-05-13,576.637
2011-05-16,580.524
2011-05-17,570.43
2011-05-18,574.352
2011-05-19,580.755
2011-05-20,573.381
2011-05-23,558.464
2011-05-24,564.176
2011-05-25,565.833
2011-05-26,564.962
2011-05-27,574.51
2011-05-30,576.681
2011-05-31,587.732
2011-06-01,587.684
2011-06-02,586.67
2011-06-03,588.256
2011-06-06,586.096
2011-06-07,588.633
2011-06-08,579.678
2011-06-09,580.765
2011-06-10,566.639
2011-06-13,567.956
2011-06-14,579.611
2011-06-15,565.461
2011-06-16,553.713
2011-06-17,564.234
2011-06-20,556.672
2011-06-21,565.857
2011-06-22,566.477
2011-06-23,544.685
2011-06-24,538.416
2011-06-27,546.186
2011-06-28,551.017
2011-06-29,565.86
2011-06-30,585.11
2011-07-01,586.748
2011-07-04,590.035
2011-07-05,582.619
2011-07-06,573.407
2011-07-07,585.442
2011-07-08,575.421
2011-07-11,555.564
2011-07-12,547.703
2011-07-13,561.896
2011-07-14,556.111
2011-07-15,550.062
2011-07-18,541.228
2011-07-19,559.045
2011-07-20,567.048
2011-07-21,578.004
2011-07-22,582.064
2011-07-25,579.364
2011-07-26,581.589
2011-07-27,570.185
2011-07-28,569.453
2011-07-29,573.823
2011-08-01,550.644
2011-08-02,540.334
2011-08-03,539.507
2011-08-04,516.422
2011-08-05,515.867
2011-08-08,500.657
2011-08-09,496.511
2011-08-10,483.448
2011-08-11,504.073
2011-08-12,520.106
2011-08-15,527.939
2011-08-16,521.122
2011-08-17,527.468
2011-08-18,501.701
2011-08-19,500.167
2011-08-22,508.093
2011-08-23,508.52
2011-08-24,519.006
2011-08-25,516.417
2011-08-26,511.388
2011-08-29,529.68
2011-08-30,533.367
2011-08-31,547.487
2011-09-01,542.767
2011-09-02,530.606
2011-09-05,515.433
2011-09-06,508.667
2011-09-07,520.082
2011-09-08,522.294
2011-09-09,496.64
2011-09-12,481.446
2011-09-13,482.586
2011-09-14,489.129
2011-09-15,505.898
2011-09-16,507.734
2011-09-19,496.505
2011-09-20,503.404
2011-09-21,495.298
2011-09-22,465.896
2011-09-23,464.292
2011-09-26,468.342
2011-09-27,491.457
2011-09-28,492.479
2011-09-29,497.491
2011-09-30,488.303
2011-10-03,477.931
2011-10-04,463.773
2011-10-05,474.025
2011-10-06,491.22
2011-10-07,497.164
2011-10-10,513.936
2011-10-11,513.865
2011-10-12,526.69
2011-10-13,525.328
2011-10-14,534.107
2011-10-17,523.699
2011-10-18,524.303
2011-10-19,526.639
2011-10-20,514.567
2011-10-21,534.249
2011-10-24,536.868
2011-10-25,532.519
2011-10-26,530.246
2011-10-27,557.421
2011-10-28,554.749
2011-10-31,534.768
2011-11-01,505.796
2011-11-02,515.172
2011-11-03,519.489
2011-11-04,516.736
2011-11-07,519.154
2011-11-08,520.797
2011-11-09,500.984
2011-11-10,495.796
2011-11-11,511.081
2011-11-14,496.577
2011-11-15,491.051
2011-11-16,494.43
2011-11-17,490.855
2011-11-18,493.698
2011-11-21,477.366
2011-11-22,473.953
2011-11-23,463.886
2011-11-24,461.052
2011-11-25,458.021
2011-11-28,477.074
2011-11-29,480.759
2011-11-30,502.066
2011-12-01,501.95
2011-12-02,504.468
2011-12-05,511.685
2011-12-06,504.959
2011-12-07,503.476
2011-12-08,492.524
2011-12-09,501.869
2011-12-12,486.302
2011-12-13,482.572
2011-12-14,470.99
2011-12-15,475.048
2011-12-16,476.79
2011-12-19,478.927
2011-12-20,487.76
2011-12-21,484.648
2011-12-22,487.891
2011-12-23,491.737
2011-12-26,491.737
2011-12-27,493.439
2011-12-28,483.65
2011-12-29,487.563
2011-12-30,493.361
2012-01-02,500.654
2012-01-03,505.619
2012-01-04,497.123
2012-01-05,486.466
2012-01-06,486.469
2012-01-09,488.749
2012-01-10,492.491
2012-01-11,488.566
2012-01-12,495.201
2012-01-13,491.497
2012-01-16,491.647
2012-01-17,498.298
2012-01-18,498.845
2012-01-19,505.314
2012-01-20,504.676
2012-01-23,511.644
2012-01-24,511.458
2012-01-25,509.219
2012-01-26,524.412
2012-01-27,522.683
2012-01-30,514.724
2012-01-31,517.365
2012-02-01,533.736
2012-02-02,533.121
2012-02-03,538.103
2012-02-06,534.813
2012-02-07,540.833
2012-02-08,540.936
2012-02-09,539.739
2012-02-10,534.8
2012-02-13,535.892
2012-02-14,534.517
2012-02-15,526.537
2012-02-16,514.902
2012-02-17,519.385
2012-02-20,530.281
2012-02-21,526.27
2012-02-22,522.172
2012-02-23,521.384
2012-02-24,530.739
2012-02-27,532.116
2012-02-28,537.393
2012-02-29,537.231
2012-03-01,539.235
2012-03-02,534.183
2012-03-05,532.13
2012-03-06,516.952
2012-03-07,515.245
2012-03-08,526.637
2012-03-09,515.174
2012-03-12,512.16
2012-03-13,521.567
2012-03-14,517.552
2012-03-15,519.714
2012-03-16,519.703
2012-03-19,527.886
2012-03-20,527.294
2012-03-21,520.521
2012-03-22,518.694
2012-03-23,519.677
2012-03-26,522.471
2012-03-27,517.788
2012-03-28,506.057
2012-03-29,504.142
2012-03-30,514.696
2012-04-02,517.186
2012-04-03,504.919
2012-04-04,487.403
2012-04-05,484.682
2012-04-06,484.682
2012-04-09,484.96
2012-04-10,476.759
2012-04-11,485.496
2012-04-12,489.594
2012-04-13,474.28
2012-04-16,472.729
2012-04-17,487.123
2012-04-18,476.436
2012-04-19,480.682
2012-04-20,488.029
2012-04-23,473.494
2012-04-24,494.2
2012-04-25,498.472
2012-04-26,500.092
2012-04-27,507.689
2012-04-30,502.893
2012-05-01,502.494
2012-05-02,496.225
2012-05-03,496.81
2012-05-04,489.79
2012-05-07,491.288
2012-05-08,483.821
2012-05-09,473.518
2012-05-10,476.225
2012-05-11,477.009
2012-05-14,462.382
2012-05-15,454.564
2012-05-16,442.934
2012-05-17,436.194
2012-05-18,442.773
2012-05-21,447.794
2012-05-22,454.064
2012-05-23,435.861
2012-05-24,438.994
2012-05-25,438.337
2012-05-28,431.318
2012-05-29,427.11
2012-05-30,415.305
2012-05-31,412.408
2012-06-01,407.796
2012-06-04,413.715
2012-06-05,416.441
2012-06-06,422.023
2012-06-07,430.045
2012-06-08,429.344
2012-06-11,432.129
2012-06-12,428.787
2012-06-13,436.557
2012-06-14,440.943
2012-06-15,442.388
2012-06-18,439.242
2012-06-19,444.771
2012-06-20,448.822
2012-06-21,446.664
2012-06-22,444.187
2012-06-25,436.151
2012-06-26,431.499
2012-06-27,443.532
2012-06-28,439.944
2012-06-29,464.928
2012-07-02,468.23
2012-07-03,471.281
2012-07-04,467.774
2012-07-05,458.196
2012-07-06,450.657
2012-07-09,446.9
2012-07-10,451.891
2012-07-11,450.662
2012-07-12,446.065
2012-07-13,453.169
2012-07-16,456.118
2012-07-17,454.828
2012-07-18,461.557
2012-07-19,467.91
2012-07-20,450.614
2012-07-23,439.642
2012-07-24,438.238
2012-07-25,444.634
2012-07-26,462.539
2012-07-27,472.912
2012-07-30,475.645
2012-07-31,487.011
2012-08-01,476.804
2012-08-02,463.238
2012-08-03,479.2
2012-08-06,491.331
2012-08-07,487.309
2012-08-08,474.87
2012-08-09,473.969
2012-08-10,467.657
2012-08-13,467.832
2012-08-14,472.553
2012-08-15,473.663
2012-08-16,488.483
2012-08-17,485.784
2012-08-20,480.038
2012-08-21,490.532
2012-08-22,487.714
2012-08-23,489.975
2012-08-24,488.984
2012-08-27,491.007
2012-08-28,492.007
2012-08-29,495.891
2012-08-30,492.776
2012-08-31,498.927
2012-09-03,493.954
2012-09-04,493.829
2012-09-05,496.271
2012-09-06,507.035
2012-09-07,511.191
2012-09-10,508.875
2012-09-11,514.025
2012-09-12,517.407
2012-09-13,521.323
2012-09-14,538.186
2012-09-17,543.65
2012-09-18,539.944
2012-09-19,544.533
2012-09-20,542.813
2012-09-21,558.111
2012-09-24,549.647
2012-09-25,551.406
2012-09-26,531.002
2012-09-27,532.531
2012-09-28,533.83
2012-10-01,542.518
2012-10-02,553.265
2012-10-03,553.566
2012-10-04,557.443
2012-10-05,563.737
2012-10-08,555.614
2012-10-09,548.531
2012-10-10,546.294
2012-10-11,550.425
2012-10-12,544.884
2012-10-15,546.166
2012-10-16,551.519
2012-10-17,559.245
2012-10-18,557.432
2012-10-19,548.54
2012-10-22,549.173
2012-10-23,540.082
2012-10-24,544.277
2012-10-25,549.203
2012-10-26,546.029
2012-10-29,548.01
2012-10-30,554.028
2012-10-31,556.609
2012-11-01,556.524
2012-11-02,557.123
2012-11-05,552.279
2012-11-06,553.227
2012-11-07,549.769
2012-11-08,542.792
2012-11-09,546.561
2012-11-12,544.456
2012-11-13,545.812
2012-11-14,539.467
2012-11-15,536.529
2012-11-16,529.613
2012-11-19,535.361
2012-11-20,539.121
2012-11-21,535.441
2012-11-22,539.545
2012-11-23,540.381
2012-11-26,538.036
2012-11-27,542.303
2012-11-28,535.126
2012-11-29,540.746
2012-11-30,533.322
2012-12-03,534.041
2012-12-04,539.621
2012-12-05,539.787
2012-12-06,537.929
2012-12-07,528.097
2012-12-10,530.724
2012-12-11,540.435
2012-12-12,546.245
2012-12-13,547.828
2012-12-14,548.037
2012-12-17,551.297
2012-12-18,556.12
2012-12-19,572.676
2012-12-20,570.951
2012-12-21,568.916
2012-12-24,571.734
2012-12-25,571.734
2012-12-26,572.904
2012-12-27,571.076
2012-12-28,564.24
2012-12-31,564.142
2013-01-01,564.142
2013-01-02,575.833
2013-01-03,574.087
2013-01-04,580.079
2013-01-07,574.191
2013-01-08,574.006
2013-01-09,577.546
2013-01-10,583.188
2013-01-11,589.845
2013-01-14,588.583
2013-01-15,590.022
2013-01-16,589.053
2013-01-17,597.298
2013-01-18,592.551
2013-01-21,595.622
2013-01-22,593.19
2013-01-23,593.541
2013-01-24,600.804
2013-01-25,612.624
2013-01-28,610.93
2013-01-29,611.692
2013-01-30,612.911
2013-01-31,604.889
2013-02-01,601.773
2013-02-04,587.769
2013-02-05,600.684
2013-02-06,603.146
2013-02-07,593.23
2013-02-08,601.748
2013-02-11,599.042
2013-02-12,612.21
2013-02-13,618.666
2013-02-14,619.732
2013-02-15,619.49
2013-02-18,619.73
2013-02-19,625.458
2013-02-20,632.076
2013-02-21,617.833
2013-02-22,623.85
2013-02-25,622.768
2013-02-26,612.162
2013-02-27,613.412
2013-02-28,616.225
2013-03-01,609.973
2013-03-04,610.457
2013-03-05,622.586
2013-03-06,618.15
2013-03-07,619.111
2013-03-08,619.475
2013-03-11,622.544
2013-03-12,627.811
2013-03-13,628.866
2013-03-14,637.148
2013-03-15,637.494
2013-03-18,631.496
2013-03-19,623.848
2013-03-20,622.028
2013-03-21,619.764
2013-03-22,624.486
2013-03-25,614.609
2013-03-26,613.327
2013-03-27,608.15
2013-03-28,613.089
2013-03-29,613.089
2013-04-01,613.376
2013-04-02,622.958
2013-04-03,619.85
2013-04-04,610.005
2013-04-05,601.513
2013-04-08,606.899
2013-04-09,610.185
2013-04-10,624.585
2013-04-11,632.227
2013-04-12,628.62
2013-04-15,630.161
2013-04-16,627.348
2013-04-17,615.251
2013-04-18,622.627
2013-04-19,628.49
2013-04-22,632.56
2013-04-23,642.509
2013-04-24,648.954
2013-04-25,650.036
2013-04-26,651.961
2013-04-29,661.322
2013-04-30,662.715
2013-05-01,663.168
2013-05-02,658.092
2013-05-03,663.126
2013-05-06,656.951
2013-05-07,653.606
2013-05-08,668.466
2013-05-09,672.061
2013-05-10,662.795
2013-05-13,660.45
2013-05-14,664.43
2013-05-15,663.835
2013-05-16,668.466
2013-05-17,665.527
2013-05-20,666.97
2013-05-21,662.981
2013-05-22,668.786
2013-05-23,657.156
2013-05-24,655.645
2013-05-27,660.245
2013-05-28,668.966
2013-05-29,661.817
2013-05-30,664.318
2013-05-31,657.088
2013-06-03,646.229
2013-06-04,641.353
2013-06-05,635.476
2013-06-06,640.36
2013-06-07,640.398
2013-06-10,641.966
2013-06-11,639.9
2013-06-12,646.51
2013-06-13,644.556
2013-06-14,648.477
2013-06-17,653.016
2013-06-18,659.595
2013-06-19,660.098
2013-06-20,633.382
2013-06-21,620.197
2013-06-24,594.717
2013-06-25,595.9
2013-06-26,611.593
2013-06-27,622.845
2013-06-28,622.877
2013-07-01,630.642
2013-07-02,627.127
2013-07-03,617.764
2013-07-04,631.271
2013-07-05,622.728
2013-07-08,632.651
2013-07-09,637.433
2013-07-10,640.163
2013-07-11,646.878
2013-07-12,642.83
2013-07-15,648.903
2013-07-16,653.111
2013-07-17,648.271
2013-07-18,658.796
2013-07-19,658.328
2013-07-22,658.197
2013-07-23,662.742
2013-07-24,671.836
2013-07-25,677.17
2013-07-26,673.577
2013-07-29,674.975
2013-07-30,683.69
2013-07-31,693.484
2013-08-01,702.397
2013-08-02,715.372
2013-08-05,714.385
2013-08-06,714.362
2013-08-07,712.854
2013-08-08,723.146
2013-08-09,723.255
2013-08-12,716.181
2013-08-13,717.129
2013-08-14,726.159
2013-08-15,717.258
2013-08-16,725.088
2013-08-19,714.826
2013-08-20,708.28
2013-08-21,702.312
2013-08-22,710.962
2013-08-23,714.839
2013-08-26,708.28
2013-08-27,684.472
2013-08-28,673.524
2013-08-29,683.163
2013-08-30,673.286
2013-09-02,680.489
2013-09-03,679.692
2013-09-04,682.911
2013-09-05,687.225
2013-09-06,694.343
2013-09-09,697.029
2013-09-10,709.791
2013-09-11,712.075
2013-09-12,722.915
2013-09-13,715.345
2013-09-16,732.976
2013-09-17,731.439
2013-09-18,735.512
2013-09-19,752.462
2013-09-20,755.37
2013-09-23,747.506
2013-09-24,748.918
2013-09-25,753.366
2013-09-26,748.606
2013-09-27,747.694
2013-09-30,750.011
2013-10-01,756.201
2013-10-02,759.216
2013-10-03,767.527
2013-10-04,772.996
2013-10-07,768.025
2013-10-08,766.085
2013-10-09,760.963
2013-10-10,768.026
2013-10-11,773.044
2013-10-14,775.981
2013-10-15,788.213
2013-10-16,792.905
2013-10-17,806.543
2013-10-18,811.3
2013-10-21,823.308
2013-10-22,827.836
2013-10-23,819.028
2013-10-24,830.243
2013-10-25,820.667
2013-10-28,818.727
2013-10-29,812.292
2013-10-30,815.692
2013-10-31,812.115
2013-11-01,798.887
2013-11-04,801.465
2013-11-05,792.85
2013-11-06,801.326
2013-11-07,795.133
2013-11-08,809.811
2013-11-11,820.493
2013-11-12,817.274
2013-11-13,808.416
2013-11-14,817.953
2013-11-15,805.879
2013-11-18,807.043
2013-11-19,792.901
2013-11-20,782.005
2013-11-21,788.096
2013-11-22,804.611
2013-11-25,807.037
2013-11-26,810.069
2013-11-27,817.739
2013-11-28,821.98
2013-11-29,820.09
2013-12-02,815.564
2013-12-03,807.284
2013-12-04,799.761
2013-12-05,798.138
2013-12-06,793.587
2013-12-09,805.234
2013-12-10,808.939
2013-12-11,810.501
2013-12-12,801.553
2013-12-13,800.039
2013-12-16,814.235
2013-12-17,808.565
2013-12-18,819.724
2013-12-19,838.367
2013-12-20,844.077
2013-12-23,850.642
2013-12-24,858.002
2013-12-25,858.002
2013-12-26,859.603
2013-12-27,870.391
2013-12-30,874.006
2013-12-31,875.079
2014-01-01,875.079
2014-01-02,855.027
2014-01-03,857.169
2014-01-06,872.365
2014-01-07,881.128
2014-01-08,892.406
2014-01-09,895.048
2014-01-10,901.941
2014-01-13,905.607
2014-01-14,911.345
2014-01-15,911.135
2014-01-16,907.827
2014-01-17,898.718
2014-01-20,898.01
2014-01-21,893.896
2014-01-22,898.65
2014-01-23,910.02
2014-01-24,882.746
2014-01-27,876.268
2014-01-28,884.338
2014-01-29,883.209
2014-01-30,886.109
2014-01-31,876.506
2014-02-03,870.629
2014-02-04,867.517
2014-02-05,859.277
2014-02-06,880.518
2014-02-07,894.97
2014-02-10,897.569
2014-02-11,913.584
2014-02-12,913.658
2014-02-13,928.673
2014-02-14,936.179
2014-02-17,932.412
2014-02-18,939.444
2014-02-19,934.449
2014-02-20,934.021
2014-02-21,936.17
2014-02-24,942.423
2014-02-25,953.804
2014-02-26,948.513
2014-02-27,943.058
2014-02-28,954.095
2014-03-03,920.373
2014-03-04,942.933
2014-03-05,944.754
2014-03-06,962.111
2014-03-07,951.08
2014-03-10,944.267
2014-03-11,947.918
2014-03-12,941.938
2014-03-13,926.527
2014-03-14,905.053
2014-03-17,926.036
2014-03-18,926.206
2014-03-19,924.951
2014-03-20,910.366
2014-03-21,899.217
2014-03-24,882.998
2014-03-25,890.623
2014-03-26,904.489
2014-03-27,903.931
2014-03-28,914.896
2014-03-31,922.368
2014-04-01,936.71
2014-04-02,940.896
2014-04-03,939.361
2014-04-04,945.239
2014-04-07,940.845
2014-04-08,919.834
2014-04-09,919.638
2014-04-10,915.066
2014-04-11,888.375
2014-04-14,870.089
2014-04-15,868.499
2014-04-16,885.749
2014-04-17,892.084
2014-04-18,892.084
2014-04-21,890.053
2014-04-22,912.886
2014-04-23,920.539
2014-04-24,925.477
2014-04-25,912.334
2014-04-28,908.332
2014-04-29,917.673
2014-04-30,925.424
2014-05-01,925.424
2014-05-02,927.064
2014-05-05,928.441
2014-05-06,947.227
2014-05-07,937.555
2014-05-08,947.824
2014-05-09,928.623
2014-05-12,940.72
2014-05-13,940.637
2014-05-14,933.19
2014-05-15,906.825
2014-05-16,908.23
2014-05-19,911.299
2014-05-20,917.662
2014-05-21,920.027
2014-05-22,919.436
2014-05-23,916.764
2014-05-26,931.184
2014-05-27,930.536
2014-05-28,931.71
2014-05-29,932.222
2014-05-30,940.47
2014-06-02,943.748
2014-06-03,928.746
2014-06-04,934.401
2014-06-05,948.555
2014-06-06,967.823
2014-06-09,989.522
2014-06-10,983.954
2014-06-11,964.918
2014-06-12,964.93
2014-06-13,957.916
2014-06-16,954.346
2014-06-17,963.75
2014-06-18,967.603
2014-06-19,971.193
2014-06-20,961.519
2014-06-23,959.785
2014-06-24,952.548
2014-06-25,941.293
2014-06-26,938.609
2014-06-27,938.659
2014-06-30,931.13
2014-07-01,934.997
2014-07-02,936.653
2014-07-03,937.712
2014-07-04,930.605
2014-07-07,918.227
2014-07-08,885.806
2014-07-09,892.267
2014-07-10,873.429
2014-07-11,870.85
2014-07-14,878.496
2014-07-15,868.047
2014-07-16,891.295
2014-07-17,874.201
2014-07-18,865.249
2014-07-21,859.557
2014-07-22,872.858
2014-07-23,874.346
2014-07-24,896.756
2014-07-25,894.223
2014-07-28,890.992
2014-07-29,888.978
2014-07-30,887.382
2014-07-31,847.622
2014-08-01,841.361
2014-08-04,840.328
2014-08-05,815.441
2014-08-06,805.099
2014-08-07,787.254
2014-08-08,799.893
2014-08-11,809.33
2014-08-12,812.423
2014-08-13,819.313
2014-08-14,816.233
2014-08-15,808.418
2014-08-18,822.598
2014-08-19,827.657
2014-08-20,830.848
2014-08-21,837.426
2014-08-22,838.035
2014-08-25,850.163
2014-08-26,862.405
2014-08-27,868.121
2014-08-28,854.051
2014-08-29,855.336
2014-09-01,849.619
2014-09-02,854.875
2014-09-03,862.292
2014-09-04,864.782
2014-09-05,867.218
2014-09-08,867.737
2014-09-09,850.738
2014-09-10,852.805
2014-09-11,852.024
2014-09-12,848.613
2014-09-15,829.75
2014-09-16,822.114
2014-09-17,842.853
2014-09-18,851.651
2014-09-19,845.562
2014-09-22,831.592
2014-09-23,816.6
2014-09-24,808.316
2014-09-25,799.33
2014-09-26,799.796
2014-09-29,788.402
2014-09-30,799.199
2014-10-01,791.956
2014-10-02,766.39
2014-10-03,776.319
2014-10-06,790.183
2014-10-07,773.304
2014-10-08,766.052
2014-10-09,757.386
2014-10-10,735.087
2014-10-13,741.258
2014-10-14,754.451
2014-10-15,726.629
2014-10-16,719.007
2014-10-17,749.777
2014-10-20,755.41
2014-10-21,777.601
2014-10-22,785.017
2014-10-23,791.286
2014-10-24,798.761
2014-10-27,793.879
2014-10-28,811.975
2014-10-29,786.143
2014-10-30,784.628
2014-10-31,782.376
2014-11-03,767.776
2014-11-04,762.909
2014-11-05,765.817
2014-11-06,764.078
2014-11-07,754.705
2014-11-10,761.809
2014-11-11,766.246
2014-11-12,750.215
2014-11-13,749.942
2014-11-14,756.22
2014-11-17,771.14
2014-11-18,786.511
2014-11-19,780.754
2014-11-20,772.331
2014-11-21,786.506
2014-11-24,796.834
2014-11-25,802.667
2014-11-26,799.222
2014-11-27,810.231
2014-11-28,805.373
2014-12-01,797.402
2014-12-02,800.789
2014-12-03,809.739
2014-12-04,789.997
2014-12-05,805.115
2014-12-08,801.87
2014-12-09,776.605
2014-12-10,770.942
2014-12-11,771.369
2014-12-12,758.516
2014-12-15,739.702
2014-12-16,775.174
2014-12-17,758.567
2014-12-18,776.1
2014-12-19,776.472
2014-12-22,781.164
2014-12-23,781.223
2014-12-24,779.932
2014-12-25,779.932
2014-12-26,778.717
2014-12-29,771.441
2014-12-30,767.708
2014-12-31,761.628
2015-01-01,761.628
2015-01-02,781.447
2015-01-05,750.61
2015-01-06,730.264
2015-01-07,716.484
2015-01-08,726.552
2015-01-09,716.403
2015-01-12,715.396
2015-01-13,730.526
2015-01-14,727.949
2015-01-15,731.514
2015-01-16,723.613
2015-01-19,743.658
2015-01-20,754.67
2015-01-21,761.946
2015-01-22,762.361
2015-01-23,738.634
2015-01-26,749.337
2015-01-27,754.241
2015-01-28,736.261
2015-01-29,746.298
2015-01-30,728.831
2015-02-02,725.061
2015-02-03,743.174
2015-02-04,739.112
2015-02-05,738.85
2015-02-06,737.962
2015-02-09,722.699
2015-02-10,729.909
2015-02-11,726.437
2015-02-12,744.958
2015-02-13,759.482
2015-02-16,759.923
2015-02-17,757.399
2015-02-18,764.999
2015-02-19,776.166
2015-02-20,774.795
2015-02-23,789.478
2015-02-24,792.411
2015-02-25,786.083
2015-02-26,785.973
2015-02-27,790.006
2015-03-02,783.309
2015-03-03,769.061
2015-03-04,767.116
2015-03-05,772.324
2015-03-06,762.311
2015-03-09,759.531
2015-03-10,744.976
2015-03-11,743.093
2015-03-12,740.531
2015-03-13,735.064
2015-03-16,739.644
2015-03-17,733.465
2015-03-18,731.937
2015-03-19,733.815
2015-03-20,764.113
2015-03-23,781.583
2015-03-24,795.212
2015-03-25,789.566
2015-03-26,782.192
2015-03-27,787.788
2015-03-30,810.885
2015-03-31,808.525
2015-04-01,821.786
2015-04-02,835.301
2015-04-03,835.301
2015-04-06,846.891
2015-04-07,835.769
2015-04-08,827.462
2015-04-09,821.1
2015-04-10,823.117
2015-04-13,825.096
2015-04-14,819.062
2015-04-15,810.364
2015-04-16,807.174
2015-04-17,793.486
2015-04-20,791.231
2015-04-21,793.063
2015-04-22,794.083
2015-04-23,793.259
2015-04-24,807.139
2015-04-27,818.251
2015-04-28,814.716
2015-04-29,806.864
2015-04-30,822.685
2015-05-01,823.933
2015-05-04,828.542
2015-05-05,803.366
2015-05-06,819.853
2015-05-07,820.228
2015-05-08,832.926
2015-05-11,830.972
2015-05-12,834.785
2015-05-13,848.576
2015-05-14,860.953
2015-05-15,864.114
2015-05-18,860.092
2015-05-19,841.644
2015-05-20,840.102
2015-05-21,837.114
2015-05-22,827.427
2015-05-25,808.235
2015-05-26,795.111
2015-05-27,809.861
2015-05-28,813.401
2015-05-29,803.212
2015-06-01,800.28
2015-06-02,814.76
2015-06-03,827.539
2015-06-04,815.856
2015-06-05,803.634
2015-06-08,799.842
2015-06-09,806.682
2015-06-10,824.716
2015-06-11,823.629
2015-06-12,817.252
2015-06-15,801.423
2015-06-16,807.228
2015-06-17,794.468
2015-06-18,810.431
2015-06-19,813.564
2015-06-22,839.602
2015-06-23,827.747
2015-06-24,818.534
2015-06-25,815.731
2015-06-26,814.859
2015-06-29,785.167
2015-06-30,785.572
2015-07-01,791.645
2015-07-02,783.406
2015-07-03,782.573
2015-07-06,768.838
2015-07-07,747.187
2015-07-08,761.743
2015-07-09,777.64
2015-07-10,803.959
2015-07-13,810.977
2015-07-14,812.552
2015-07-15,814.114
2015-07-16,821.022
2015-07-17,816.414
2015-07-20,822.15
2015-07-21,817.989
2015-07-22,818.023
2015-07-23,823.276
2015-07-24,806.132
2015-07-27,807.795
2015-07-28,810.345
2015-07-29,799.161
2015-07-30,792.952
2015-07-31,798.377
2015-08-03,804.095
2015-08-04,798.74
