Date,ITALY SMALL GROWTH Small Cap
2015-08-04,984.033
2015-08-05,986.139
2015-08-06,979.013
2015-08-07,965.986
2015-08-10,976.152
2015-08-11,971.759
2015-08-12,952.642
2015-08-13,966.048
2015-08-14,967.391
2015-08-17,969.26
2015-08-18,964.946
2015-08-19,956.228
2015-08-20,942.629
2015-08-21,927.156
2015-08-24,905.199
2015-08-25,930.912
2015-08-26,925.029
2015-08-27,934.478
2015-08-28,921.866
2015-08-31,917.321
2015-09-01,902.367
2015-09-02,901.362
2015-09-03,911.7
2015-09-04,888.714
2015-09-07,899.185
2015-09-08,918.099
2015-09-09,922.211
2015-09-10,922.517
2015-09-11,925.982
2015-09-14,914.002
2015-09-15,921.246
2015-09-16,931.484
2015-09-17,938.986
2015-09-18,929.755
2015-09-21,924.447
2015-09-22,893.473
2015-09-23,899.866
2015-09-24,891.096
2015-09-25,908.016
2015-09-28,888.743
2015-09-29,874.718
2015-09-30,883.15
2015-10-01,887.558
2015-10-02,896.552
2015-10-05,913.154
2015-10-06,929.121
2015-10-07,920.661
2015-10-08,934.015
2015-10-09,934.557
2015-10-12,928.568
2015-10-13,924.838
2015-10-14,924.146
2015-10-15,926.92
2015-10-16,926.387
2015-10-19,929.997
2015-10-20,925.479
2015-10-21,924.124
2015-10-22,919.479
2015-10-23,926.75
2015-10-26,930.203
2015-10-27,925.044
2015-10-28,936.082
2015-10-29,926.543
2015-10-30,935.675
2015-11-02,939.026
2015-11-03,931.315
2015-11-04,922.165
2015-11-05,925.591
2015-11-06,927.371
2015-11-09,918.195
2015-11-10,927.958
2015-11-11,927.944
2015-11-12,925.66
2015-11-13,913.943
2015-11-16,906.706
2015-11-17,915.102
2015-11-18,910.83
2015-11-19,926.404
2015-11-20,920.403
2015-11-23,917.795
2015-11-24,898.961
2015-11-25,909.899
2015-11-26,916.611
2015-11-27,915.866
2015-11-30,923.35
2015-12-01,930.257
2015-12-02,933.435
2015-12-03,942.916
2015-12-04,949.937
2015-12-07,955.256
2015-12-08,940.708
2015-12-09,939.795
2015-12-10,934.631
2015-12-11,926.8
2015-12-14,915.315
2015-12-15,927.301
2015-12-16,935.302
2015-12-17,934.91
2015-12-18,928.63
2015-12-21,926.637
2015-12-22,923.339
2015-12-23,925.883
2015-12-24,932.606
2015-12-25,932.606
2015-12-28,938.203
2015-12-29,944.927
2015-12-30,943.734
2015-12-31,939.367
2016-01-01,939.367
2016-01-04,909.834
2016-01-05,902.094
2016-01-06,888.551
2016-01-07,882.26
2016-01-08,878.138
2016-01-11,866.593
2016-01-12,883.715
2016-01-13,886.267
2016-01-14,865.638
2016-01-15,854.367
2016-01-18,833.918
2016-01-19,848.698
2016-01-20,814.282
2016-01-21,827.629
2016-01-22,849.944
2016-01-25,849.494
2016-01-26,855.535
2016-01-27,858.369
2016-01-28,842.177
2016-01-29,850.924
2016-02-01,858.883
2016-02-02,843.639
2016-02-03,833.477
2016-02-04,844.261
2016-02-05,820.758
2016-02-08,779.397
2016-02-09,780.614
2016-02-10,800.001
2016-02-11,783.344
2016-02-12,792.656
2016-02-15,815.376
2016-02-16,814.108
2016-02-17,838.972
2016-02-18,834.023
2016-02-19,830.036
2016-02-22,840.786
2016-02-23,825.771
2016-02-24,807.545
2016-02-25,825.247
2016-02-26,824.389
2016-02-29,827.939
2016-03-01,846.187
2016-03-02,846.803
2016-03-03,858.339
2016-03-04,868.17
2016-03-07,860.791
2016-03-08,860.336
2016-03-09,865.407
2016-03-10,869.545
2016-03-11,889.786
2016-03-14,899.047
2016-03-15,890.19
2016-03-16,890.299
2016-03-17,903.331
2016-03-18,909.876
2016-03-21,908.4
2016-03-22,906.597
2016-03-23,899.866
2016-03-24,886.028
2016-03-25,886.028
2016-03-28,890.115
2016-03-29,885.787
2016-03-30,918.132
2016-03-31,918.295
2016-04-01,913.481
2016-04-04,914.648
2016-04-05,890.525
2016-04-06,891.913
2016-04-07,878.743
2016-04-08,899.08
2016-04-11,910.96
2016-04-12,902.242
2016-04-13,914.511
2016-04-14,916.358
2016-04-15,915.263
2016-04-18,928.292
2016-04-19,936.465
2016-04-20,933.737
2016-04-21,927.958
2016-04-22,920.018
2016-04-25,916.116
2016-04-26,923.238
2016-04-27,928.05
2016-04-28,932.84
2016-04-29,935.524
2016-05-02,937.121
2016-05-03,921.871
2016-05-04,923.14
2016-05-05,912.526
2016-05-06,910.312
2016-05-09,909.015
2016-05-10,913.512
2016-05-11,910.472
2016-05-12,909.768
2016-05-13,912.534
2016-05-16,916.045
2016-05-17,911.016
2016-05-18,908.296
2016-05-19,897.736
2016-05-20,910.522
2016-05-23,913.025
2016-05-24,925.706
2016-05-25,933.163
2016-05-26,936.034
2016-05-27,935.073
2016-05-30,942.481
2016-05-31,934.57
2016-06-01,935.23
2016-06-02,935.676
2016-06-03,938.476
2016-06-06,939.002
2016-06-07,951.728
2016-06-08,952.453
2016-06-09,939.677
2016-06-10,909.835
2016-06-13,884.806
2016-06-14,863.853
2016-06-15,868.657
2016-06-16,851.763
2016-06-17,880.613
2016-06-20,916.495
2016-06-21,911.745
2016-06-22,911.322
2016-06-23,935.443
2016-06-24,842.955
2016-06-27,789.131
2016-06-28,818.604
2016-06-29,830.114
2016-06-30,836.402
2016-07-01,847.472
2016-07-04,832.726
2016-07-05,813.276
2016-07-06,795.668
2016-07-07,804.784
2016-07-08,820.588
2016-07-11,835.277
2016-07-12,847.072
2016-07-13,847.706
2016-07-14,855.388
2016-07-15,846.572
2016-07-18,851.467
2016-07-19,845.071
2016-07-20,855.661
2016-07-21,856.696
2016-07-22,855.902
2016-07-25,859.504
2016-07-26,857.139
2016-07-27,867.57
2016-07-28,862.286
2016-07-29,869.52
2016-08-01,865.865
2016-08-02,854.624
2016-08-03,848.725
2016-08-04,852.267
2016-08-05,862.694
2016-08-08,863.24
2016-08-09,871.821
2016-08-10,876.07
2016-08-11,884.821
2016-08-12,885.327
2016-08-15,886.792
2016-08-16,880.805
2016-08-17,870.191
2016-08-18,881.398
2016-08-19,872.021
2016-08-22,875.304
2016-08-23,884.729
2016-08-24,883.512
2016-08-25,878.48
2016-08-26,881.295
2016-08-29,865.758
2016-08-30,872.057
2016-08-31,867.612
2016-09-01,872.746
2016-09-02,880.244
2016-09-05,879.327
2016-09-06,885.563
2016-09-07,894.511
2016-09-08,893.359
2016-09-09,880.265
2016-09-12,869.836
2016-09-13,865.483
2016-09-14,870.214
2016-09-15,873.289
2016-09-16,854.95
2016-09-19,866.282
2016-09-20,859.638
2016-09-21,859.395
2016-09-22,882.174
2016-09-23,876.173
2016-09-26,873.107
2016-09-27,865.736
2016-09-28,873.346
2016-09-29,872.145
2016-09-30,871.264
2016-10-03,873.506
2016-10-04,873.628
2016-10-05,877.066
2016-10-06,870.693
2016-10-07,861.253
2016-10-10,863.639
2016-10-11,852.03
2016-10-12,843.441
2016-10-13,839.967
2016-10-14,847.891
2016-10-17,845.341
2016-10-18,849.143
2016-10-19,852.886
2016-10-20,852.026
2016-10-21,848.487
2016-10-24,855.122
2016-10-25,844.025
2016-10-26,848.968
2016-10-27,851.707
2016-10-28,846.232
2016-10-31,842.668
2016-11-01,839.727
2016-11-02,831.487
2016-11-03,827.282
2016-11-04,821.599
2016-11-07,829.641
2016-11-08,834.32
2016-11-09,825.667
2016-11-10,811.692
2016-11-11,813.021
2016-11-14,799.611
2016-11-15,796.988
2016-11-16,789.97
2016-11-17,794.302
2016-11-18,782.74
2016-11-21,784.339
2016-11-22,782.591
2016-11-23,779.874
2016-11-24,785.233
2016-11-25,790.363
2016-11-28,779.003
2016-11-29,788.282
2016-11-30,792.542
2016-12-01,788.331
2016-12-02,789.469
2016-12-05,800.477
2016-12-06,821.468
2016-12-07,834.886
2016-12-08,830.575
2016-12-09,825.963
2016-12-12,827.215
2016-12-13,853.334
2016-12-14,850.176
2016-12-15,842.906
2016-12-16,844.951
2016-12-19,847.429
2016-12-20,861.138
2016-12-21,868.187
2016-12-22,858.224
2016-12-23,862.256
2016-12-26,862.256
2016-12-27,866.596
2016-12-28,858.885
2016-12-29,868.466
2016-12-30,875.463
2017-01-02,892.898
2017-01-03,880.857
2017-01-04,889.26
2017-01-05,903.754
2017-01-06,906.914
2017-01-09,894.693
2017-01-10,901.627
2017-01-11,901.695
2017-01-12,907.656
2017-01-13,919.315
2017-01-16,914.702
2017-01-17,920.779
2017-01-18,924.645
2017-01-19,922.662
2017-01-20,925.563
2017-01-23,928.247
2017-01-24,931.595
2017-01-25,927.268
2017-01-26,916.783
2017-01-27,921.2
2017-01-30,904.455
2017-01-31,905.847
2017-02-01,912.656
2017-02-02,921.888
2017-02-03,926.399
2017-02-06,904.03
2017-02-07,902.776
2017-02-08,912.474
2017-02-09,912.278
2017-02-10,907.015
2017-02-13,913.473
2017-02-14,914.466
2017-02-15,916.166
2017-02-16,926.277
2017-02-17,922.584
2017-02-20,924.464
2017-02-21,917.389
2017-02-22,916.035
2017-02-23,912.987
2017-02-24,903.551
2017-02-27,917.657
2017-02-28,920.407
2017-03-01,928.733
2017-03-02,933.271
2017-03-03,937.073
2017-03-06,936.755
2017-03-07,937.436
2017-03-08,937.189
2017-03-09,946.502
2017-03-10,961.085
2017-03-13,963.222
2017-03-14,961.715
2017-03-15,962.826
2017-03-16,985.617
2017-03-17,991.982
2017-03-20,994.888
2017-03-21,998.996
2017-03-22,1000.351
2017-03-23,1010.938
2017-03-24,1016.309
2017-03-27,1021.639
2017-03-28,1023.12
2017-03-29,1007.758
2017-03-30,1011.283
2017-03-31,1016.422
2017-04-03,1012.981
2017-04-04,1017.106
2017-04-05,1016.975
2017-04-06,1018.143
2017-04-07,1012.095
2017-04-10,1013.045
2017-04-11,1019.51
2017-04-12,1019.365
2017-04-13,1013.614
2017-04-14,1013.614
2017-04-17,1017.287
2017-04-18,1011.012
2017-04-19,1023.886
2017-04-20,1036.858
2017-04-21,1021.568
2017-04-24,1070.372
2017-04-25,1082.048
2017-04-26,1082.666
2017-04-27,1085.258
2017-04-28,1088.008
2017-05-01,1090.806
2017-05-02,1100.61
2017-05-03,1094.52
2017-05-04,1111.722
2017-05-05,1120.872
2017-05-08,1110.802
2017-05-09,1121.172
2017-05-10,1122.601
2017-05-11,1113.671
2017-05-12,1124.38
2017-05-15,1133.201
2017-05-16,1144.572
2017-05-17,1116.016
2017-05-18,1119.976
2017-05-19,1142.739
2017-05-22,1153.98
2017-05-23,1159.751
2017-05-24,1155.269
2017-05-25,1158.787
2017-05-26,1163.823
2017-05-29,1147.619
2017-05-30,1153.749
2017-05-31,1157.153
2017-06-01,1164.253
2017-06-02,1171.329
2017-06-05,1160.952
2017-06-06,1158.848
2017-06-07,1151.861
2017-06-08,1148.658
2017-06-09,1140.762
2017-06-12,1121.588
2017-06-13,1133.064
2017-06-14,1139.97
2017-06-15,1120.602
2017-06-16,1137.65
2017-06-19,1140.554
2017-06-20,1136.529
2017-06-21,1137.696
2017-06-22,1135.145
2017-06-23,1136.495
2017-06-26,1142.393
2017-06-27,1138.326
2017-06-28,1144.181
2017-06-29,1121.955
2017-06-30,1119.896
2017-07-03,1116.233
2017-07-04,1110.231
2017-07-05,1112.558
2017-07-06,1119.274
2017-07-07,1121.568
2017-07-10,1127.928
2017-07-11,1121.564
2017-07-12,1136.213
2017-07-13,1140.288
2017-07-14,1147.282
2017-07-17,1156.598
2017-07-18,1162.808
2017-07-19,1158.097
2017-07-20,1173.152
2017-07-21,1168.024
2017-07-24,1171.823
2017-07-25,1176.998
2017-07-26,1177.629
2017-07-27,1191.984
2017-07-28,1191.691
2017-07-31,1207.892
2017-08-01,1209.932
2017-08-02,1211.086
2017-08-03,1212.664
2017-08-04,1199.276
2017-08-07,1203.606
2017-08-08,1198.45
2017-08-09,1188.88
2017-08-10,1188.387
2017-08-11,1178.05
2017-08-14,1194.004
2017-08-15,1187.418
2017-08-16,1197.983
2017-08-17,1203.61
2017-08-18,1198.044
2017-08-21,1202.091
2017-08-22,1199.995
2017-08-23,1202.088
2017-08-24,1202.154
2017-08-25,1205.987
2017-08-28,1203.753
2017-08-29,1201.231
2017-08-30,1208.956
2017-08-31,1218.137
2017-09-01,1226.274
2017-09-04,1221.713
2017-09-05,1228.151
2017-09-06,1229.378
2017-09-07,1243.898
2017-09-08,1249.971
2017-09-11,1259.026
2017-09-12,1258.371
2017-09-13,1254.044
2017-09-14,1246.124
2017-09-15,1244.715
2017-09-18,1249.817
2017-09-19,1253.969
2017-09-20,1256.544
2017-09-21,1254.046
2017-09-22,1260.329
2017-09-25,1250.349
2017-09-26,1239.886
2017-09-27,1242.045
2017-09-28,1255.264
2017-09-29,1259.331
2017-10-02,1259.652
2017-10-03,1257.614
2017-10-04,1253.949
2017-10-05,1253.216
2017-10-06,1245.676
2017-10-09,1251.476
2017-10-10,1262.123
2017-10-11,1276.474
2017-10-12,1277.836
2017-10-13,1279.878
2017-10-16,1279.695
2017-10-17,1271.003
2017-10-18,1274.045
2017-10-19,1262.087
2017-10-20,1264.96
2017-10-23,1262.836
2017-10-24,1265.085
2017-10-25,1253.921
2017-10-26,1253.462
2017-10-27,1243.894
2017-10-30,1255.333
2017-10-31,1268.467
2017-11-01,1264.722
2017-11-02,1258.131
2017-11-03,1260.41
2017-11-06,1255.355
2017-11-07,1247.715
2017-11-08,1233.902
2017-11-09,1206.563
2017-11-10,1202.383
2017-11-13,1197.433
2017-11-14,1212.53
2017-11-15,1195.454
2017-11-16,1207.811
2017-11-17,1205.481
2017-11-20,1217.029
2017-11-21,1225.985
2017-11-22,1224.462
2017-11-23,1231.89
2017-11-24,1243.973
2017-11-27,1237.72
2017-11-28,1238.362
2017-11-29,1231.667
2017-11-30,1245.392
2017-12-01,1227.99
2017-12-04,1241.125
2017-12-05,1238.686
2017-12-06,1231.28
2017-12-07,1239.745
2017-12-08,1248.272
2017-12-11,1254.425
2017-12-12,1241.956
2017-12-13,1227.528
2017-12-14,1221.601
2017-12-15,1216.84
2017-12-18,1235.02
2017-12-19,1231.287
2017-12-20,1239.111
2017-12-21,1244.27
2017-12-22,1238.177
2017-12-25,1238.177
2017-12-26,1241.421
2017-12-27,1255.426
2017-12-28,1265.354
2017-12-29,1258.862
2018-01-01,1258.862
2018-01-02,1261.848
2018-01-03,1268.274
2018-01-04,1300.712
2018-01-05,1304.323
2018-01-08,1306.539
2018-01-09,1313.595
2018-01-10,1315.055
2018-01-11,1314.477
2018-01-12,1330.721
2018-01-15,1343.918
2018-01-16,1335.324
2018-01-17,1339.773
2018-01-18,1342.403
2018-01-19,1352.507
2018-01-22,1381.486
2018-01-23,1388.998
2018-01-24,1392.656
2018-01-25,1402.413
2018-01-26,1409.811
2018-01-29,1399.408
2018-01-30,1378.058
2018-01-31,1382.643
2018-02-01,1382.299
2018-02-02,1352.776
2018-02-05,1333.23
2018-02-06,1306.262
2018-02-07,1337.826
2018-02-08,1298.711
2018-02-09,1279.55
2018-02-12,1292.633
2018-02-13,1295.291
2018-02-14,1322.434
2018-02-15,1342.754
2018-02-16,1352.842
2018-02-19,1337.26
2018-02-20,1331.797
2018-02-21,1328.75
2018-02-22,1315.234
2018-02-23,1310.889
2018-02-26,1315.879
2018-02-27,1305.14
2018-02-28,1294.192
2018-03-01,1274.875
2018-03-02,1270.036
2018-03-05,1271.469
2018-03-06,1302.763
2018-03-07,1319.291
2018-03-08,1333.152
2018-03-09,1342.886
2018-03-12,1341.922
2018-03-13,1347.34
2018-03-14,1325.931
2018-03-15,1339.511
2018-03-16,1333.814
2018-03-19,1337.071
2018-03-20,1337.576
2018-03-21,1330.192
2018-03-22,1320.091
2018-03-23,1323.919
2018-03-26,1314.812
2018-03-27,1322.827
2018-03-28,1307.807
2018-03-29,1313.491
2018-03-30,1313.491
2018-04-02,1314.665
2018-04-03,1327.179
2018-04-04,1314.949
2018-04-05,1330.975
2018-04-06,1336.747
2018-04-09,1342.08
2018-04-10,1346.945
2018-04-11,1344.083
2018-04-12,1345.623
2018-04-13,1350.463
2018-04-16,1353.799
2018-04-17,1363.615
2018-04-18,1376.928
2018-04-19,1370.694
2018-04-20,1363.397
2018-04-23,1364.949
2018-04-24,1380.95
2018-04-25,1369.096
2018-04-26,1368.624
2018-04-27,1366.959
2018-04-30,1371.286
2018-05-01,1360.787
2018-05-02,1382.33
2018-05-03,1369.804
2018-05-04,1375.667
2018-05-07,1382.83
2018-05-08,1364.79
2018-05-09,1375.767
2018-05-10,1373.631
2018-05-11,1388.424
2018-05-14,1394.888
2018-05-15,1374.997
2018-05-16,1344.16
2018-05-17,1352.56
2018-05-18,1323.303
2018-05-21,1324.6
2018-05-22,1329.059
2018-05-23,1308.949
2018-05-24,1321.078
2018-05-25,1316.336
2018-05-28,1285.207
2018-05-29,1235.505
2018-05-30,1265.551
2018-05-31,1289.234
2018-06-01,1318.543
2018-06-04,1325.478
2018-06-05,1322.153
2018-06-06,1353.239
2018-06-07,1355.524
2018-06-08,1327.813
2018-06-11,1360.481
2018-06-12,1367.075
2018-06-13,1369.759
2018-06-14,1368.307
2018-06-15,1353.821
2018-06-18,1348.505
2018-06-19,1343.428
2018-06-20,1346.527
2018-06-21,1333.751
2018-06-22,1358.635
2018-06-25,1341.385
2018-06-26,1337.762
2018-06-27,1320.513
2018-06-28,1309.986
2018-06-29,1336.36
2018-07-02,1316.754
2018-07-03,1333.591
2018-07-04,1316.742
2018-07-05,1335.906
2018-07-06,1348.897
2018-07-09,1352.873
2018-07-10,1354.068
2018-07-11,1337.151
2018-07-12,1345.993
2018-07-13,1348.307
2018-07-16,1355.54
2018-07-17,1364.577
2018-07-18,1364.021
2018-07-19,1352.48
2018-07-20,1357.49
2018-07-23,1347.536
2018-07-24,1350.833
2018-07-25,1340.196
2018-07-26,1343.177
2018-07-27,1351.38
2018-07-30,1356.91
2018-07-31,1357.933
2018-08-01,1355.685
2018-08-02,1317.005
2018-08-03,1322.474
2018-08-06,1318.438
2018-08-07,1327.624
2018-08-08,1328.58
2018-08-09,1324.282
2018-08-10,1293.184
2018-08-13,1283.161
2018-08-14,1277.87
2018-08-15,1271.128
2018-08-16,1272.243
2018-08-17,1262.555
2018-08-20,1273.084
2018-08-21,1300.002
2018-08-22,1306.422
2018-08-23,1303.468
2018-08-24,1309.905
2018-08-27,1320.071
2018-08-28,1315.112
2018-08-29,1325.299
2018-08-30,1318.324
2018-08-31,1308.152
2018-09-03,1315.074
2018-09-04,1311.842
2018-09-05,1324.323
2018-09-06,1324.667
2018-09-07,1320.416
2018-09-10,1338.409
2018-09-11,1331.203
2018-09-12,1348.862
2018-09-13,1351.784
2018-09-14,1357.37
2018-09-17,1368.423
2018-09-18,1381.393
2018-09-19,1385.915
2018-09-20,1392.999
2018-09-21,1399.377
2018-09-24,1395.234
2018-09-25,1403.138
2018-09-26,1393.224
2018-09-27,1379.638
2018-09-28,1339.793
2018-10-01,1342.781
2018-10-02,1324.425
2018-10-03,1327.216
2018-10-04,1314.463
2018-10-05,1282.858
2018-10-08,1233.977
2018-10-09,1229.261
2018-10-10,1200.633
2018-10-11,1187.86
2018-10-12,1194.531
2018-10-15,1179.747
2018-10-16,1210.902
2018-10-17,1194.154
2018-10-18,1171.309
2018-10-19,1159.433
2018-10-22,1152.554
2018-10-23,1126.298
2018-10-24,1110.801
2018-10-25,1126.683
2018-10-26,1107.01
2018-10-29,1137.116
2018-10-30,1125.261
2018-10-31,1127.972
2018-11-01,1140.784
2018-11-02,1163.101
2018-11-05,1155.972
2018-11-06,1154.521
2018-11-07,1172.016
2018-11-08,1168.308
2018-11-09,1152.791
2018-11-12,1118.97
2018-11-13,1130.227
2018-11-14,1118.349
2018-11-15,1105.45
2018-11-16,1113.849
2018-11-19,1110.463
2018-11-20,1080.134
2018-11-21,1090.079
2018-11-22,1096.671
2018-11-23,1106.221
2018-11-26,1129.036
2018-11-27,1123.269
2018-11-28,1125.805
2018-11-29,1137.191
2018-11-30,1126.328
2018-12-03,1159.042
2018-12-04,1151.65
2018-12-05,1145.249
2018-12-06,1107.417
2018-12-07,1114.069
2018-12-10,1089.329
2018-12-11,1083.633
2018-12-12,1104.491
2018-12-13,1098.094
2018-12-14,1079.516
2018-12-17,1058.324
2018-12-18,1058.194
2018-12-19,1077.463
2018-12-20,1054.006
2018-12-21,1052.098
2018-12-24,1052.098
2018-12-25,1052.098
2018-12-26,1051.544
2018-12-27,1041.858
2018-12-28,1068.532
2018-12-31,1068.252
2019-01-01,1068.252
2019-01-02,1069.977
2019-01-03,1070.554
2019-01-04,1100.795
2019-01-07,1117.47
2019-01-08,1123.802
2019-01-09,1149.337
2019-01-10,1148.363
2019-01-11,1138.31
2019-01-14,1125.018
2019-01-15,1133.141
2019-01-16,1145.105
2019-01-17,1142.498
2019-01-18,1155.937
2019-01-21,1150.876
2019-01-22,1141.612
2019-01-23,1144.894
2019-01-24,1145.21
2019-01-25,1164.55
2019-01-28,1155.619
2019-01-29,1153.27
2019-01-30,1154.03
2019-01-31,1152.906
2019-02-01,1145.484
2019-02-04,1146.928
2019-02-05,1158.546
2019-02-06,1161.582
2019-02-07,1135.605
2019-02-08,1123.834
2019-02-11,1134.339
2019-02-12,1150.276
2019-02-13,1160.125
2019-02-14,1160.355
2019-02-15,1176.825
2019-02-18,1192.49
2019-02-19,1178.261
2019-02-20,1180.77
2019-02-21,1172.369
2019-02-22,1181.159
2019-02-25,1192.34
2019-02-26,1198.44
2019-02-27,1204.487
2019-02-28,1222.025
2019-03-01,1229.428
2019-03-04,1231.721
2019-03-05,1229.132
2019-03-06,1240.236
2019-03-07,1216.267
2019-03-08,1207.168
2019-03-11,1207.215
2019-03-12,1216.638
2019-03-13,1228.137
2019-03-14,1238.98
2019-03-15,1241.052
2019-03-18,1245.512
2019-03-19,1252.55
2019-03-20,1247.197
2019-03-21,1252.454
2019-03-22,1225.583
2019-03-25,1220.762
2019-03-26,1222.661
2019-03-27,1217.298
2019-03-28,1217.135
2019-03-29,1227.92
2019-04-01,1240.821
2019-04-02,1239.787
2019-04-03,1260.803
2019-04-04,1254.748
2019-04-05,1260.722
2019-04-08,1266.941
2019-04-09,1257.453
2019-04-10,1251.297
2019-04-11,1256.081
2019-04-12,1273.631
2019-04-15,1282.293
2019-04-16,1280.363
2019-04-17,1271.328
2019-04-18,1259.714
2019-04-19,1259.714
2019-04-22,1261.002
2019-04-23,1259.938
2019-04-24,1252.447
2019-04-25,1245.024
2019-04-26,1247.419
2019-04-29,1251.336
2019-04-30,1256.108
2019-05-01,1259.863
2019-05-02,1243.069
2019-05-03,1242.505
2019-05-06,1219.99
2019-05-07,1204.812
2019-05-08,1208.278
2019-05-09,1186.208
2019-05-10,1181.124
2019-05-13,1155.244
2019-05-14,1167.205
2019-05-15,1169.381
2019-05-16,1184.088
2019-05-17,1175.439
2019-05-20,1163.907
2019-05-21,1176.573
2019-05-22,1174.232
2019-05-23,1153.775
2019-05-24,1165.86
2019-05-27,1160.556
2019-05-28,1155.21
2019-05-29,1136.953
2019-05-30,1139.97
2019-05-31,1131.559
2019-06-03,1140.682
2019-06-04,1156.182
2019-06-05,1168.304
2019-06-06,1172.07
2019-06-07,1189.528
2019-06-10,1200.248
2019-06-11,1201.89
2019-06-12,1192.744
2019-06-13,1198.401
2019-06-14,1186.911
2019-06-17,1182.68
2019-06-18,1196.016
2019-06-19,1198.243
2019-06-20,1216.227
2019-06-21,1211.936
2019-06-24,1212.491
2019-06-25,1201.526
2019-06-26,1200.605
2019-06-27,1203.01
2019-06-28,1212.496
2019-07-01,1212.125
2019-07-02,1209.86
2019-07-03,1224.288
2019-07-04,1235.029
2019-07-05,1221.202
2019-07-08,1216.275
2019-07-09,1203.524
2019-07-10,1218.072
2019-07-11,1217.815
2019-07-12,1218.985
2019-07-15,1216.261
2019-07-16,1217.111
2019-07-17,1207.639
2019-07-18,1202.995
2019-07-19,1186.768
2019-07-22,1195.95
2019-07-23,1192.358
2019-07-24,1196.122
2019-07-25,1185.85
2019-07-26,1189.377
2019-07-29,1182.821
2019-07-30,1163.674
2019-07-31,1170.82
2019-08-01,1162.392
2019-08-02,1146.29
2019-08-05,1145.238
2019-08-06,1138.047
2019-08-07,1148.862
2019-08-08,1159.161
2019-08-09,1135.229
2019-08-12,1126.244
2019-08-13,1130.717
2019-08-14,1102.735
2019-08-15,1098.63
2019-08-16,1111.481
2019-08-19,1131.814
2019-08-20,1127.45
2019-08-21,1147.589
2019-08-22,1144.026
2019-08-23,1130.921
2019-08-26,1134.085
2019-08-27,1143.356
2019-08-28,1130.048
2019-08-29,1142.307
2019-08-30,1134.202
2019-09-02,1135.003
2019-09-03,1130.784
2019-09-04,1152.448
2019-09-05,1159.591
2019-09-06,1160.24
2019-09-09,1169.294
2019-09-10,1157.966
2019-09-11,1162.436
2019-09-12,1173.225
2019-09-13,1190.896
2019-09-16,1175.605
2019-09-17,1170.554
2019-09-18,1175.401
2019-09-19,1182.769
2019-09-20,1172.279
2019-09-23,1154.321
2019-09-24,1157.593
2019-09-25,1141.026
2019-09-26,1150.42
2019-09-27,1155.162
2019-09-30,1156.87
2019-10-01,1147.728
2019-10-02,1121.668
2019-10-03,1125.598
2019-10-04,1130.87
2019-10-07,1140.699
2019-10-08,1121.484
2019-10-09,1127.501
2019-10-10,1136.253
2019-10-11,1157.984
2019-10-14,1161.386
2019-10-15,1165.546
2019-10-16,1172.027
2019-10-17,1179.033
2019-10-18,1174.807
2019-10-21,1171.563
2019-10-22,1174.834
2019-10-23,1161.518
2019-10-24,1170.34
2019-10-25,1172.392
2019-10-28,1180.521
2019-10-29,1183.489
2019-10-30,1179.884
2019-10-31,1183.061
2019-11-01,1198.589
2019-11-04,1214.73
2019-11-05,1209.94
2019-11-06,1216.044
2019-11-07,1218.02
2019-11-08,1214.242
2019-11-11,1217.668
2019-11-12,1226.792
2019-11-13,1229.629
2019-11-14,1227.39
2019-11-15,1240.09
2019-11-18,1235.024
2019-11-19,1234.968
2019-11-20,1236.1
2019-11-21,1234.298
2019-11-22,1237.2
2019-11-25,1247.05
2019-11-26,1267.725
2019-11-27,1279.776
2019-11-28,1284.43
2019-11-29,1286.707
2019-12-02,1262.352
2019-12-03,1264.04
2019-12-04,1277.471
2019-12-05,1280.923
2019-12-06,1280.747
2019-12-09,1269.784
2019-12-10,1272.156
2019-12-11,1270.895
2019-12-12,1276.94
2019-12-13,1269.29
2019-12-16,1277.293
2019-12-17,1281.17
2019-12-18,1271.997
2019-12-19,1271.178
2019-12-20,1275.435
2019-12-23,1278.56
2019-12-24,1278.848
2019-12-25,1278.848
2019-12-26,1279.829
2019-12-27,1286.336
2019-12-30,1283.286
2019-12-31,1285.749
2020-01-01,1285.749
2020-01-02,1298.234
2020-01-03,1284.337
2020-01-06,1273.141
2020-01-07,1277.494
2020-01-08,1278.083
2020-01-09,1293.607
2020-01-10,1289.395
2020-01-13,1291.888
2020-01-14,1289.439
2020-01-15,1294.891
2020-01-16,1293.287
2020-01-17,1301.327
2020-01-20,1300.055
2020-01-21,1294.821
2020-01-22,1287.217
2020-01-23,1271.549
2020-01-24,1271.63
2020-01-27,1238.956
2020-01-28,1254.306
2020-01-29,1264.635
2020-01-30,1242.462
2020-01-31,1222.968
2020-02-03,1226.519
2020-02-04,1247.344
2020-02-05,1259.991
2020-02-06,1261.974
2020-02-07,1251.77
2020-02-10,1245.266
2020-02-11,1262.56
2020-02-12,1273.138
2020-02-13,1266.971
2020-02-14,1274.974
2020-02-17,1294.405
2020-02-18,1293.18
2020-02-19,1304.974
2020-02-20,1288.474
2020-02-21,1275.728
2020-02-24,1197.803
2020-02-25,1177.867
2020-02-26,1191.396
2020-02-27,1170.097
2020-02-28,1144.637
2020-03-02,1125.338
2020-03-03,1144.36
2020-03-04,1120.97
2020-03-05,1095.388
2020-03-06,1086.445
2020-03-09,1008.168
