Date,ITALY SMALL GROWTH Small Cap
2010-09-21,477.771
2010-09-22,482.407
2010-09-23,479.677
2010-09-24,491.997
2010-09-27,493.918
2010-09-28,495.464
2010-09-29,495.755
2010-09-30,498.893
2010-10-01,501.764
2010-10-04,494.874
2010-10-05,508.225
2010-10-06,512.801
2010-10-07,516.553
2010-10-08,514.939
2010-10-11,516.173
2010-10-12,514.187
2010-10-13,528.068
2010-10-14,530.961
2010-10-15,526.858
2010-10-18,527.237
2010-10-19,518.125
2010-10-20,529.084
2010-10-21,540.405
2010-10-22,538.006
2010-10-25,543.499
2010-10-26,534.814
2010-10-27,526.09
2010-10-28,532.633
2010-10-29,533.764
2010-11-01,532.736
2010-11-02,539.61
2010-11-03,531.719
2010-11-04,545.234
2010-11-05,540.174
2010-11-08,530.785
2010-11-09,533.855
2010-11-10,519.805
2010-11-11,515.765
2010-11-12,509.208
2010-11-15,512.617
2010-11-16,497.711
2010-11-17,506.188
2010-11-18,511.776
2010-11-19,515.944
2010-11-22,511.26
2010-11-23,494.841
2010-11-24,499.676
2010-11-25,502.392
2010-11-26,497.368
2010-11-29,481.055
2010-11-30,473.793
2010-12-01,485.354
2010-12-02,499.037
2010-12-03,505.878
2010-12-06,503.62
2010-12-07,511.306
2010-12-08,509.958
2010-12-09,505.657
2010-12-10,509.891
2010-12-13,522.364
2010-12-14,521.207
2010-12-15,515.02
2010-12-16,510.694
2010-12-17,508.313
2010-12-20,512.061
2010-12-21,515.096
2010-12-22,517.293
2010-12-23,515.028
2010-12-24,517.058
2010-12-27,516.076
2010-12-28,514.519
2010-12-29,516.473
2010-12-30,518.433
2010-12-31,523.643
2011-01-03,524.584
2011-01-04,523.228
2011-01-05,514.216
2011-01-06,511.508
2011-01-07,508.595
2011-01-10,498.198
2011-01-11,508.605
2011-01-12,520.146
2011-01-13,530.798
2011-01-14,529.161
2011-01-17,523.868
2011-01-18,529.685
2011-01-19,530.192
2011-01-20,523.121
2011-01-21,532.994
2011-01-24,538.102
2011-01-25,534.466
2011-01-26,539.362
2011-01-27,548.661
2011-01-28,542.451
2011-01-31,544.233
2011-02-01,554.612
2011-02-02,553.645
2011-02-03,544.128
2011-02-04,542.429
2011-02-07,548.821
2011-02-08,556.862
2011-02-09,556.411
2011-02-10,548.393
2011-02-11,546.815
2011-02-14,544.552
2011-02-15,545.015
2011-02-16,547.579
2011-02-17,546.87
2011-02-18,546.44
2011-02-21,532.862
2011-02-22,531.738
2011-02-23,532.608
2011-02-24,530.297
2011-02-25,537.275
2011-02-28,543.329
2011-03-01,543.719
2011-03-02,545.86
2011-03-03,545.773
2011-03-04,544.246
2011-03-07,570.531
2011-03-08,566.718
2011-03-09,572.018
2011-03-10,563.083
2011-03-11,556.092
2011-03-14,560.357
2011-03-15,550.7
2011-03-16,543.722
2011-03-17,551.801
2011-03-18,562.883
2011-03-21,572.56
2011-03-22,574.107
2011-03-23,572.452
2011-03-24,580.192
2011-03-25,579.564
2011-03-28,582.015
2011-03-29,579.197
2011-03-30,586.247
2011-03-31,589.397
2011-04-01,593.571
2011-04-04,600.944
2011-04-05,601.821
2011-04-06,609.79
2011-04-07,608.899
2011-04-08,619.048
2011-04-11,618.991
2011-04-12,610.549
2011-04-13,614.782
2011-04-14,612.949
2011-04-15,612.041
2011-04-18,592.205
2011-04-19,602.73
2011-04-20,618.656
2011-04-21,622.311
2011-04-22,622.311
2011-04-25,621.863
2011-04-26,628.479
2011-04-27,630.505
2011-04-28,642.203
2011-04-29,644.595
2011-05-02,646.777
2011-05-03,644.54
2011-05-04,638.481
2011-05-05,624.225
2011-05-06,626.093
2011-05-09,612.088
2011-05-10,622.257
2011-05-11,621.136
2011-05-12,619.012
2011-05-13,610.002
2011-05-16,611.788
2011-05-17,600.168
2011-05-18,606.825
2011-05-19,610.542
2011-05-20,599.955
2011-05-23,584.416
2011-05-24,590.226
2011-05-25,590.261
2011-05-26,589.751
2011-05-27,597.847
2011-05-30,601.565
2011-05-31,606.482
2011-06-01,611.492
2011-06-02,608.884
2011-06-03,615.051
2011-06-06,612.207
2011-06-07,614.35
2011-06-08,601.724
2011-06-09,599.101
2011-06-10,589.678
2011-06-13,587.713
2011-06-14,599.54
2011-06-15,584.043
2011-06-16,576.09
2011-06-17,582.983
2011-06-20,575.736
2011-06-21,584.56
2011-06-22,583.397
2011-06-23,560.648
2011-06-24,558.894
2011-06-27,564.637
2011-06-28,575.398
2011-06-29,584.477
2011-06-30,600.622
2011-07-01,603.128
2011-07-04,606.729
2011-07-05,603.314
2011-07-06,588.864
2011-07-07,592.974
2011-07-08,576.162
2011-07-11,546.676
2011-07-12,551.427
2011-07-13,564.975
2011-07-14,561.718
2011-07-15,554.389
2011-07-18,542.032
2011-07-19,553.779
2011-07-20,559.897
2011-07-21,576.532
2011-07-22,580.298
2011-07-25,576.47
2011-07-26,580.693
2011-07-27,572.359
2011-07-28,569.276
2011-07-29,571.357
2011-08-01,556.343
2011-08-02,538.691
2011-08-03,531.416
2011-08-04,507.148
2011-08-05,505.442
2011-08-08,481.166
2011-08-09,488.837
2011-08-10,474.854
2011-08-11,489.422
2011-08-12,502.764
2011-08-15,510.898
2011-08-16,511.505
2011-08-17,515.355
2011-08-18,483.545
2011-08-19,481.119
2011-08-22,487.094
2011-08-23,485.014
2011-08-24,493.781
2011-08-25,492.098
2011-08-26,491.3
2011-08-29,508.05
2011-08-30,506.544
2011-08-31,518.947
2011-09-01,516.544
2011-09-02,503.615
2011-09-05,480.129
2011-09-06,472.332
2011-09-07,485.488
2011-09-08,486.009
2011-09-09,463.754
2011-09-12,449.259
2011-09-13,456.974
2011-09-14,470.752
2011-09-15,484.696
2011-09-16,490.41
2011-09-19,475.578
2011-09-20,483.649
2011-09-21,482.204
2011-09-22,455.126
2011-09-23,456.837
2011-09-26,460.802
2011-09-27,483.177
2011-09-28,482.904
2011-09-29,484.36
2011-09-30,465.318
2011-10-03,458.507
2011-10-04,447.23
2011-10-05,457.766
2011-10-06,474.732
2011-10-07,476.105
2011-10-10,491.676
2011-10-11,487.217
2011-10-12,499.486
2011-10-13,492.202
2011-10-14,504.217
2011-10-17,491.327
2011-10-18,491.66
2011-10-19,500.338
2011-10-20,485.748
2011-10-21,496.696
2011-10-24,503.754
2011-10-25,501.415
2011-10-26,499.029
2011-10-27,525.144
2011-10-28,523.976
2011-10-31,502.022
2011-11-01,469.29
2011-11-02,482.539
2011-11-03,490.575
2011-11-04,479.133
2011-11-07,483.093
2011-11-08,483.973
2011-11-09,463.044
2011-11-10,465.318
2011-11-11,487.272
2011-11-14,473.107
2011-11-15,464.304
2011-11-16,464.244
2011-11-17,455.367
2011-11-18,457.486
2011-11-21,441.783
2011-11-22,437.366
2011-11-23,421.651
2011-11-24,421.694
2011-11-25,419.382
2011-11-28,433.586
2011-11-29,433.117
2011-11-30,452.474
2011-12-01,451.002
2011-12-02,453.355
2011-12-05,463.609
2011-12-06,457.053
2011-12-07,453.849
2011-12-08,440.239
2011-12-09,445.612
2011-12-12,430.99
2011-12-13,425.929
2011-12-14,410.946
2011-12-15,413.652
2011-12-16,415.257
2011-12-19,414.3
2011-12-20,425.489
2011-12-21,421.276
2011-12-22,424.853
2011-12-23,426.341
2011-12-26,426.341
2011-12-27,423.716
2011-12-28,417.66
2011-12-29,419.296
2011-12-30,423.39
2012-01-02,433.196
2012-01-03,440.397
2012-01-04,428.05
2012-01-05,415.18
2012-01-06,408.187
2012-01-09,404.369
2012-01-10,411.651
2012-01-11,407.368
2012-01-12,417.066
2012-01-13,409.727
2012-01-16,416.638
2012-01-17,417.019
2012-01-18,421.305
2012-01-19,432.402
2012-01-20,433.664
2012-01-23,441.838
2012-01-24,441.383
2012-01-25,443.54
2012-01-26,455.665
2012-01-27,457.108
2012-01-30,450.487
2012-01-31,452.616
2012-02-01,468.301
2012-02-02,469.314
2012-02-03,472.778
2012-02-06,473.865
2012-02-07,478.448
2012-02-08,479.041
2012-02-09,482.617
2012-02-10,475.522
2012-02-13,476.218
2012-02-14,477.398
2012-02-15,478.303
2012-02-16,472.306
2012-02-17,480.868
2012-02-20,489.366
2012-02-21,491.805
2012-02-22,490.416
2012-02-23,489.454
2012-02-24,497.029
2012-02-27,491.362
2012-02-28,493.584
2012-02-29,494.849
2012-03-01,497.974
2012-03-02,495.564
2012-03-05,495.463
2012-03-06,476.16
2012-03-07,478.905
2012-03-08,496.853
2012-03-09,488.803
2012-03-12,483.71
2012-03-13,491.263
2012-03-14,491.832
2012-03-15,494.222
2012-03-16,497.675
2012-03-19,503.929
2012-03-20,501.212
2012-03-21,499.673
2012-03-22,494.592
2012-03-23,503.831
2012-03-26,513.516
2012-03-27,511.095
2012-03-28,508.412
2012-03-29,494.421
2012-03-30,500.303
2012-04-02,501.361
2012-04-03,499.929
2012-04-04,481.307
2012-04-05,480.529
2012-04-06,480.529
2012-04-09,480.805
2012-04-10,467.704
2012-04-11,473.727
2012-04-12,487.601
2012-04-13,475.936
2012-04-16,472.457
2012-04-17,487.18
2012-04-18,482.129
2012-04-19,477.241
2012-04-20,479.812
2012-04-23,461.55
2012-04-24,471.941
2012-04-25,482.679
2012-04-26,482.608
2012-04-27,491.174
2012-04-30,493.136
2012-05-01,492.745
2012-05-02,482.12
2012-05-03,480.987
2012-05-04,475.44
2012-05-07,480.441
2012-05-08,467.374
2012-05-09,459.927
2012-05-10,469.196
2012-05-11,473.432
2012-05-14,464.225
2012-05-15,457.551
2012-05-16,448.887
2012-05-17,448.046
2012-05-18,441.089
2012-05-21,446.315
2012-05-22,459.139
2012-05-23,438.097
2012-05-24,441.457
2012-05-25,440.767
2012-05-28,441.855
2012-05-29,449.366
2012-05-30,436.95
2012-05-31,434.158
2012-06-01,423.286
2012-06-04,426.128
2012-06-05,427.111
2012-06-06,441.083
2012-06-07,450.579
2012-06-08,443.367
2012-06-11,440.333
2012-06-12,432.979
2012-06-13,436.245
2012-06-14,439.89
2012-06-15,446.025
2012-06-18,442.323
2012-06-19,452.67
2012-06-20,460.478
2012-06-21,463.386
2012-06-22,456.19
2012-06-25,443.516
2012-06-26,434.689
2012-06-27,439.849
2012-06-28,435.166
2012-06-29,462.068
2012-07-02,456.446
2012-07-03,460.927
2012-07-04,456.735
2012-07-05,450.123
2012-07-06,439.853
2012-07-09,438.416
2012-07-10,440.489
2012-07-11,435.705
2012-07-12,424.24
2012-07-13,433.214
2012-07-16,435.15
2012-07-17,433.487
2012-07-18,434.462
2012-07-19,438.395
2012-07-20,424.021
2012-07-23,413.039
2012-07-24,408.04
2012-07-25,414.249
2012-07-26,436.843
2012-07-27,445.827
2012-07-30,449.201
2012-07-31,449.655
2012-08-01,448.691
2012-08-02,432.919
2012-08-03,457.341
2012-08-06,466.003
2012-08-07,466.714
2012-08-08,469.168
2012-08-09,467.854
2012-08-10,464.967
2012-08-13,464.311
2012-08-14,463.446
2012-08-15,461.96
2012-08-16,467.317
2012-08-17,466.528
2012-08-20,465.547
2012-08-21,478.595
2012-08-22,473.91
2012-08-23,474.355
2012-08-24,473.815
2012-08-27,474.774
2012-08-28,475.615
2012-08-29,474.486
2012-08-30,469.572
2012-08-31,479.8
2012-09-03,492.682
2012-09-04,493.185
2012-09-05,493.886
2012-09-06,505.052
2012-09-07,513.717
2012-09-10,516.064
2012-09-11,515.028
2012-09-12,516.346
2012-09-13,518.199
2012-09-14,537.896
2012-09-17,536.483
2012-09-18,532.134
2012-09-19,534.053
2012-09-20,524.133
2012-09-21,527.059
2012-09-24,525.486
2012-09-25,528.041
2012-09-26,512.077
2012-09-27,518.966
2012-09-28,512.275
2012-10-01,523.676
2012-10-02,529.27
2012-10-03,529.904
2012-10-04,535.993
2012-10-05,545.693
2012-10-08,535.673
2012-10-09,533.577
2012-10-10,531.911
2012-10-11,537.148
2012-10-12,537.901
2012-10-15,539.567
2012-10-16,549.664
2012-10-17,556.986
2012-10-18,551.015
2012-10-19,544.288
2012-10-22,546.112
2012-10-23,531.032
2012-10-24,535.756
2012-10-25,539.875
2012-10-26,541.103
2012-10-29,535.714
2012-10-30,542.666
2012-10-31,540.563
2012-11-01,551.065
2012-11-02,548.057
2012-11-05,541.238
2012-11-06,542.143
2012-11-07,531.674
2012-11-08,527.908
2012-11-09,524.774
2012-11-12,518.629
2012-11-13,516.527
2012-11-14,513.334
2012-11-15,508.92
2012-11-16,500.292
2012-11-19,515.791
2012-11-20,517.386
2012-11-21,521.26
2012-11-22,529.511
2012-11-23,535.234
2012-11-26,533.631
2012-11-27,533.417
2012-11-28,533.527
2012-11-29,547.226
2012-11-30,546.876
2012-12-03,549.446
2012-12-04,551.703
2012-12-05,552.662
2012-12-06,548.484
2012-12-07,542.164
2012-12-10,535.367
2012-12-11,546.065
2012-12-12,551.105
2012-12-13,553.808
2012-12-14,557.366
2012-12-17,561.502
2012-12-18,567.001
2012-12-19,574.035
2012-12-20,576.187
2012-12-21,570.714
2012-12-24,571.602
2012-12-25,571.602
2012-12-26,572.772
2012-12-27,578.612
2012-12-28,577.463
2012-12-31,575.847
2013-01-01,575.847
2013-01-02,591.938
2013-01-03,586.4
2013-01-04,584.023
2013-01-07,586.21
2013-01-08,588.098
2013-01-09,593.157
2013-01-10,601.462
2013-01-11,607.583
2013-01-14,611.39
2013-01-15,609.781
2013-01-16,612.26
2013-01-17,621.77
2013-01-18,620.029
2013-01-21,621.535
2013-01-22,622.74
2013-01-23,622.461
2013-01-24,634.044
2013-01-25,639.793
2013-01-28,646.559
2013-01-29,642.396
2013-01-30,641.057
2013-01-31,641.201
2013-02-01,654.78
2013-02-04,630.61
2013-02-05,627.62
2013-02-06,633.006
2013-02-07,621.842
2013-02-08,631.048
2013-02-11,629.121
2013-02-12,635.274
2013-02-13,636.38
2013-02-14,630.018
2013-02-15,633.129
2013-02-18,630.912
2013-02-19,643.461
2013-02-20,646.453
2013-02-21,627.873
2013-02-22,628.412
2013-02-25,633.183
2013-02-26,608.258
2013-02-27,616.582
2013-02-28,623.471
2013-03-01,617.901
2013-03-04,617.534
2013-03-05,630.047
2013-03-06,624.723
2013-03-07,635.636
2013-03-08,632.241
2013-03-11,630.738
2013-03-12,627.418
2013-03-13,621.129
2013-03-14,628.347
2013-03-15,635.546
2013-03-18,626.277
2013-03-19,620.891
2013-03-20,630.487
2013-03-21,622.638
2013-03-22,631.624
2013-03-25,621.701
2013-03-26,623.057
2013-03-27,615.612
2013-03-28,620.753
2013-03-29,620.753
2013-04-01,621.043
2013-04-02,620.685
2013-04-03,616.116
2013-04-04,612.835
2013-04-05,620.188
2013-04-08,617.93
2013-04-09,623.944
2013-04-10,638.594
2013-04-11,642.683
2013-04-12,639.234
2013-04-15,633.635
2013-04-16,629.991
2013-04-17,619.304
2013-04-18,616.145
2013-04-19,627.665
2013-04-22,629.768
2013-04-23,643.857
2013-04-24,641.957
2013-04-25,646.651
2013-04-26,646.254
2013-04-29,660.965
2013-04-30,663.031
2013-05-01,663.484
2013-05-02,662.559
2013-05-03,665.656
2013-05-06,665.8
2013-05-07,673.42
2013-05-08,685.77
2013-05-09,681.972
2013-05-10,681.884
2013-05-13,681.705
2013-05-14,684.576
2013-05-15,681.926
2013-05-16,685.475
2013-05-17,683.32
2013-05-20,688.806
2013-05-21,685.343
2013-05-22,687.934
2013-05-23,671.923
2013-05-24,672.975
2013-05-27,681.457
2013-05-28,685.381
2013-05-29,681.204
2013-05-30,683.645
2013-05-31,675.186
2013-06-03,671.563
2013-06-04,677.757
2013-06-05,675.022
2013-06-06,673.922
2013-06-07,682.044
2013-06-10,683.727
2013-06-11,677.249
2013-06-12,678.675
2013-06-13,672.02
2013-06-14,679.596
2013-06-17,686.519
2013-06-18,695.37
2013-06-19,698.698
2013-06-20,674.556
2013-06-21,660.9
2013-06-24,646.892
2013-06-25,651.519
2013-06-26,659.646
2013-06-27,669.961
2013-06-28,670.204
2013-07-01,680.723
2013-07-02,679.489
2013-07-03,673.968
2013-07-04,685.166
2013-07-05,681.541
2013-07-08,692.712
2013-07-09,688.63
2013-07-10,692.107
2013-07-11,703.326
2013-07-12,698.525
2013-07-15,712.86
2013-07-16,714.174
2013-07-17,712.977
2013-07-18,724.262
2013-07-19,728.384
2013-07-22,736.763
2013-07-23,738.109
2013-07-24,741.293
2013-07-25,740.011
2013-07-26,742.048
2013-07-29,745.874
2013-07-30,754.691
2013-07-31,754.287
2013-08-01,764.373
2013-08-02,769.138
2013-08-05,777.743
2013-08-06,787.218
2013-08-07,783.127
2013-08-08,795.421
2013-08-09,794.899
2013-08-12,796.729
2013-08-13,793.353
2013-08-14,799.592
2013-08-15,798.688
2013-08-16,800.685
2013-08-19,792.619
2013-08-20,783.247
2013-08-21,777.914
2013-08-22,792.719
2013-08-23,793.974
2013-08-26,774.549
2013-08-27,761.571
2013-08-28,754.048
2013-08-29,763.837
2013-08-30,748.965
2013-09-02,762.746
2013-09-03,758.507
2013-09-04,751.762
2013-09-05,751.688
2013-09-06,756.154
2013-09-09,769.741
2013-09-10,779.638
2013-09-11,790.189
2013-09-12,786.014
2013-09-13,783.466
2013-09-16,796.231
2013-09-17,795.713
2013-09-18,789.738
2013-09-19,807.143
2013-09-20,813.246
2013-09-23,810.794
2013-09-24,814.918
2013-09-25,813.689
2013-09-26,801.919
2013-09-27,799.608
2013-09-30,793.244
2013-10-01,808.207
2013-10-02,811.336
2013-10-03,819.189
2013-10-04,825.702
2013-10-07,822.18
2013-10-08,825.341
2013-10-09,818.953
2013-10-10,828.659
2013-10-11,834.244
2013-10-14,831.522
2013-10-15,831.623
2013-10-16,839.718
2013-10-17,851.741
2013-10-18,857.031
2013-10-21,858.269
2013-10-22,872.459
2013-10-23,856.064
2013-10-24,863.269
2013-10-25,849.059
2013-10-28,847.543
2013-10-29,865.591
2013-10-30,854.937
2013-10-31,851.076
2013-11-01,837.926
2013-11-04,846.852
2013-11-05,842.48
2013-11-06,850.98
2013-11-07,837.395
2013-11-08,841.412
2013-11-11,845.514
2013-11-12,843.293
2013-11-13,825.869
2013-11-14,821.824
2013-11-15,830.685
2013-11-18,847.845
2013-11-19,838.684
2013-11-20,835.227
2013-11-21,836.295
2013-11-22,845.253
2013-11-25,852.026
2013-11-26,862.489
2013-11-27,869.893
2013-11-28,874.377
2013-11-29,874.898
2013-12-02,867.197
2013-12-03,852.877
2013-12-04,850.485
2013-12-05,847.477
2013-12-06,850.233
2013-12-09,860.533
2013-12-10,861.988
2013-12-11,850.993
2013-12-12,840.772
2013-12-13,841.829
2013-12-16,846.879
2013-12-17,835.627
2013-12-18,843.58
2013-12-19,862.348
2013-12-20,870.925
2013-12-23,876.441
2013-12-24,873.915
2013-12-25,873.915
2013-12-26,875.546
2013-12-27,891.052
2013-12-30,894.836
2013-12-31,892.569
2014-01-01,892.569
2014-01-02,889.052
2014-01-03,895.325
2014-01-06,894.398
2014-01-07,902.374
2014-01-08,892.228
2014-01-09,893.12
2014-01-10,908.07
2014-01-13,921.463
2014-01-14,925.111
2014-01-15,921.355
2014-01-16,914.259
2014-01-17,917.135
2014-01-20,918.806
2014-01-21,918.259
2014-01-22,908.511
2014-01-23,906.175
2014-01-24,886.278
2014-01-27,873.421
2014-01-28,899.292
2014-01-29,888.582
2014-01-30,880.749
2014-01-31,878.37
2014-02-03,858.874
2014-02-04,867.461
2014-02-05,871.049
2014-02-06,899.494
2014-02-07,912.361
2014-02-10,917.617
2014-02-11,930.106
2014-02-12,935.762
2014-02-13,940.876
2014-02-14,951.268
2014-02-17,958.226
2014-02-18,957.742
2014-02-19,958.321
2014-02-20,950.642
2014-02-21,954.668
2014-02-24,956.914
2014-02-25,959.747
2014-02-26,954.466
2014-02-27,954.291
2014-02-28,968.961
2014-03-03,937.564
2014-03-04,962.524
2014-03-05,970.372
2014-03-06,978.657
2014-03-07,972.6
2014-03-10,971.508
2014-03-11,970.075
2014-03-12,956.8
2014-03-13,950.643
2014-03-14,936.066
2014-03-17,955.657
2014-03-18,960.998
2014-03-19,957.395
2014-03-20,948.844
2014-03-21,937.766
2014-03-24,923.198
2014-03-25,929.117
2014-03-26,948.468
2014-03-27,949.921
2014-03-28,957.369
2014-03-31,964.929
2014-04-01,982.048
2014-04-02,971.812
2014-04-03,973.687
2014-04-04,980.127
2014-04-07,975.088
2014-04-08,957.823
2014-04-09,962.881
2014-04-10,952.782
2014-04-11,935.405
2014-04-14,926.809
2014-04-15,902.551
2014-04-16,925.553
2014-04-17,929.634
2014-04-18,929.634
2014-04-21,927.517
2014-04-22,942.979
2014-04-23,936.699
2014-04-24,936.423
2014-04-25,927.032
2014-04-28,931.031
2014-04-29,941.555
2014-04-30,941.36
2014-05-01,941.36
2014-05-02,950.977
2014-05-05,945.775
2014-05-06,943.585
2014-05-07,923.398
2014-05-08,934.997
2014-05-09,909.518
2014-05-12,910.584
2014-05-13,895.514
2014-05-14,879.468
2014-05-15,848.511
2014-05-16,854.838
2014-05-19,856.696
2014-05-20,859.542
2014-05-21,861.748
2014-05-22,855.45
2014-05-23,865.723
2014-05-26,893.795
2014-05-27,894.766
2014-05-28,900.393
2014-05-29,899.074
2014-05-30,906.862
2014-06-02,909.418
2014-06-03,901.371
2014-06-04,900.338
2014-06-05,902.034
2014-06-06,906.853
2014-06-09,911.084
2014-06-10,906.213
2014-06-11,896.541
2014-06-12,890.286
2014-06-13,879.619
2014-06-16,874.692
2014-06-17,866.866
2014-06-18,868.366
2014-06-19,877.375
2014-06-20,867.702
2014-06-23,859.512
2014-06-24,859.552
2014-06-25,856.562
2014-06-26,857.581
2014-06-27,861.498
2014-06-30,859.783
2014-07-01,864.685
2014-07-02,869.822
2014-07-03,877.61
2014-07-04,868.331
2014-07-07,860.486
2014-07-08,847.777
2014-07-09,854.102
2014-07-10,832.075
2014-07-11,833.46
2014-07-14,836.842
2014-07-15,825.687
2014-07-16,842.816
2014-07-17,835.707
2014-07-18,834.883
2014-07-21,825.577
2014-07-22,829.242
2014-07-23,825.576
2014-07-24,842.524
2014-07-25,834.665
2014-07-28,831.812
2014-07-29,826.565
2014-07-30,821.496
2014-07-31,805.86
2014-08-01,799.913
2014-08-04,793.886
2014-08-05,783.832
2014-08-06,769.427
2014-08-07,765.925
2014-08-08,764.289
2014-08-11,775.462
2014-08-12,775.291
2014-08-13,773.769
2014-08-14,772.661
2014-08-15,772.806
2014-08-18,780.895
2014-08-19,789.719
2014-08-20,787.741
2014-08-21,796.201
2014-08-22,789.642
2014-08-25,799.024
2014-08-26,811.853
2014-08-27,820.589
2014-08-28,808.777
2014-08-29,809.883
2014-09-01,803.883
2014-09-02,807.754
2014-09-03,819.214
2014-09-04,820.053
2014-09-05,821.616
2014-09-08,816.674
2014-09-09,815.118
2014-09-10,808.99
2014-09-11,810.338
2014-09-12,815.041
2014-09-15,807.039
2014-09-16,799.982
2014-09-17,809.495
2014-09-18,805.376
2014-09-19,796.721
2014-09-22,784.608
2014-09-23,782.435
2014-09-24,779.078
2014-09-25,764.4
2014-09-26,767.626
2014-09-29,762.389
2014-09-30,763.755
2014-10-01,757.169
2014-10-02,739.119
2014-10-03,735.872
2014-10-06,741.346
2014-10-07,731.975
2014-10-08,725.011
2014-10-09,709.271
2014-10-10,700.264
2014-10-13,696.807
2014-10-14,695.759
2014-10-15,678.739
2014-10-16,674.155
2014-10-17,696.785
2014-10-20,691.851
2014-10-21,705.094
2014-10-22,707.472
2014-10-23,710.961
2014-10-24,710.918
2014-10-27,703.601
2014-10-28,712.709
2014-10-29,711.075
2014-10-30,701.63
2014-10-31,711.54
2014-11-03,704.156
2014-11-04,696.707
2014-11-05,701.979
2014-11-06,695.572
2014-11-07,693.027
2014-11-10,697.413
2014-11-11,695.397
2014-11-12,692.285
2014-11-13,695.632
2014-11-14,702.209
2014-11-17,704.957
2014-11-18,717.655
2014-11-19,720.743
2014-11-20,719.775
2014-11-21,727.818
2014-11-24,732.738
2014-11-25,738.672
2014-11-26,743.927
2014-11-27,750.238
2014-11-28,754.33
2014-12-01,746.296
2014-12-02,737.397
2014-12-03,740.078
2014-12-04,738.065
2014-12-05,744.551
2014-12-08,745.793
2014-12-09,742.397
2014-12-10,740.268
2014-12-11,736.795
2014-12-12,728.471
2014-12-15,709.745
2014-12-16,726.462
2014-12-17,717.036
2014-12-18,722.235
2014-12-19,722.217
2014-12-22,727.324
2014-12-23,729.936
2014-12-24,730.715
2014-12-25,730.715
2014-12-26,729.576
2014-12-29,730.604
2014-12-30,729.555
2014-12-31,725.717
2015-01-01,725.717
2015-01-02,724.662
2015-01-05,707.473
2015-01-06,699.331
2015-01-07,690.271
2015-01-08,700.577
2015-01-09,697.309
2015-01-12,699.382
2015-01-13,714.739
2015-01-14,709.166
2015-01-15,704.719
2015-01-16,704.04
2015-01-19,721.639
2015-01-20,728.546
2015-01-21,735.342
2015-01-22,733.792
2015-01-23,740.703
2015-01-26,755.316
2015-01-27,760.776
2015-01-28,758.811
2015-01-29,765.534
2015-01-30,765.748
2015-02-02,771.874
2015-02-03,786.495
2015-02-04,789.748
2015-02-05,794.697
2015-02-06,787.348
2015-02-09,775.308
2015-02-10,787.11
2015-02-11,782.217
2015-02-12,795.978
2015-02-13,790.835
2015-02-16,788.329
2015-02-17,789.616
2015-02-18,795.333
2015-02-19,803.655
2015-02-20,803.609
2015-02-23,804.862
2015-02-24,811.313
2015-02-25,811.337
2015-02-26,813.703
2015-02-27,817.414
2015-03-02,818.694
2015-03-03,809.653
2015-03-04,808.175
2015-03-05,824.057
2015-03-06,823.514
2015-03-09,821.173
2015-03-10,808.627
2015-03-11,810.805
2015-03-12,819.484
2015-03-13,818.992
2015-03-16,832.256
2015-03-17,825.02
2015-03-18,823.65
2015-03-19,828.716
2015-03-20,850.746
2015-03-23,862.699
2015-03-24,869.963
2015-03-25,871.65
2015-03-26,857.32
2015-03-27,856.053
2015-03-30,863.114
2015-03-31,858.895
2015-04-01,869.814
2015-04-02,879.496
2015-04-03,879.496
2015-04-06,891.699
2015-04-07,887.705
2015-04-08,888.068
2015-04-09,888.74
2015-04-10,897.104
2015-04-13,909.404
2015-04-14,905.817
2015-04-15,898.321
2015-04-16,893.901
2015-04-17,878.406
2015-04-20,882.275
2015-04-21,885.009
2015-04-22,883.226
2015-04-23,881.221
2015-04-24,892.257
2015-04-27,910.751
2015-04-28,915.983
2015-04-29,910.676
2015-04-30,915.574
2015-05-01,916.963
2015-05-04,921.727
2015-05-05,907.834
2015-05-06,923.637
2015-05-07,919.468
2015-05-08,932.493
2015-05-11,935.321
2015-05-12,933.522
2015-05-13,942.817
2015-05-14,950.354
2015-05-15,958.617
2015-05-18,957.307
2015-05-19,949.021
2015-05-20,943.644
2015-05-21,944.006
2015-05-22,930.151
2015-05-25,918.276
2015-05-26,909.677
2015-05-27,917.641
2015-05-28,922.735
2015-05-29,914.216
2015-06-01,912.903
2015-06-02,934.802
2015-06-03,948.409
2015-06-04,942.811
2015-06-05,906.944
2015-06-08,906.203
2015-06-09,904.966
2015-06-10,930.067
2015-06-11,926.88
2015-06-12,921.255
2015-06-15,902.576
2015-06-16,906.81
2015-06-17,896.102
2015-06-18,914.928
2015-06-19,915.125
2015-06-22,946.985
2015-06-23,942.049
2015-06-24,939.954
2015-06-25,945.034
2015-06-26,944.747
2015-06-29,908.76
2015-06-30,908.07
2015-07-01,919.462
2015-07-02,909.087
2015-07-03,906.14
2015-07-06,880.122
2015-07-07,848.784
2015-07-08,864.927
2015-07-09,890.034
2015-07-10,920.482
2015-07-13,919.69
2015-07-14,906.944
2015-07-15,906.843
2015-07-16,921.492
2015-07-17,918.527
2015-07-20,930.333
2015-07-21,930.122
2015-07-22,930.782
2015-07-23,941.432
2015-07-24,939.323
2015-07-27,921.165
2015-07-28,929.771
2015-07-29,935.536
2015-07-30,927.205
2015-07-31,945.382
2015-08-03,955.947
