Date,SWITZERLAND SMID VALUE SMID (Small+Mid Cap)
2015-04-22,1502.383
2015-04-23,1519.689
2015-04-24,1518.77
2015-04-27,1520.15
2015-04-28,1514.189
2015-04-29,1528.676
2015-04-30,1538.41
2015-05-01,1547.328
2015-05-04,1546.966
2015-05-05,1552.61
2015-05-06,1563.674
2015-05-07,1529.35
2015-05-08,1539.557
2015-05-11,1547.798
2015-05-12,1548.865
2015-05-13,1568.35
2015-05-14,1572.377
2015-05-15,1584.153
2015-05-18,1573.545
2015-05-19,1554.864
2015-05-20,1553.492
2015-05-21,1563.379
2015-05-22,1551.238
2015-05-25,1551.238
2015-05-26,1521.302
2015-05-27,1528.495
2015-05-28,1529.301
2015-05-29,1519.094
2015-06-01,1516.37
2015-06-02,1527.473
2015-06-03,1531.957
2015-06-04,1524.348
2015-06-05,1488.323
2015-06-08,1497.244
2015-06-09,1508.979
2015-06-10,1529.659
2015-06-11,1513.201
2015-06-12,1510.366
2015-06-15,1475.815
2015-06-16,1486.916
2015-06-17,1480.034
2015-06-18,1490.719
2015-06-19,1488.393
2015-06-22,1512.507
2015-06-23,1503.371
2015-06-24,1495.639
2015-06-25,1482.167
2015-06-26,1489.418
2015-06-29,1474.873
2015-06-30,1458.251
2015-07-01,1456.746
2015-07-02,1461.808
2015-07-03,1458.601
2015-07-06,1433.619
2015-07-07,1401.952
2015-07-08,1411.341
2015-07-09,1432.307
2015-07-10,1461.269
2015-07-13,1469.389
2015-07-14,1484.742
2015-07-15,1472.402
2015-07-16,1485.039
2015-07-17,1471.594
2015-07-20,1469.094
2015-07-21,1469.18
2015-07-22,1454.909
2015-07-23,1469.529
2015-07-24,1453.771
2015-07-27,1438.876
2015-07-28,1445.907
2015-07-29,1467.453
2015-07-30,1456.221
2015-07-31,1473.652
2015-08-03,1471.435
2015-08-04,1465.494
2015-08-05,1464.102
2015-08-06,1456.54
2015-08-07,1452.373
2015-08-10,1458.477
2015-08-11,1449.818
2015-08-12,1448.4
2015-08-13,1448.955
2015-08-14,1454.15
2015-08-17,1454.656
2015-08-18,1457.3
2015-08-19,1446.405
2015-08-20,1437.049
2015-08-21,1418.805
2015-08-24,1387.613
2015-08-25,1415.376
2015-08-26,1402.012
2015-08-27,1406.196
2015-08-28,1408.216
2015-08-31,1401.666
2015-09-01,1384.962
2015-09-02,1376.678
2015-09-03,1384.406
2015-09-04,1367.429
2015-09-07,1364.152
2015-09-08,1374.991
2015-09-09,1393.336
2015-09-10,1387.248
2015-09-11,1379.794
2015-09-14,1383.59
2015-09-15,1388.272
2015-09-16,1406.448
2015-09-17,1405.752
2015-09-18,1393.627
2015-09-21,1380.925
2015-09-22,1348.122
2015-09-23,1335.084
2015-09-24,1320.217
2015-09-25,1320.548
2015-09-28,1303.14
2015-09-29,1299.45
2015-09-30,1316.196
2015-10-01,1325.756
2015-10-02,1335.562
2015-10-05,1367.321
2015-10-06,1398.18
2015-10-07,1386.532
2015-10-08,1400.135
2015-10-09,1412.975
2015-10-12,1412.025
2015-10-13,1399.414
2015-10-14,1398.789
2015-10-15,1406.032
2015-10-16,1414.197
2015-10-19,1397.441
2015-10-20,1403.435
2015-10-21,1399.942
2015-10-22,1399.598
2015-10-23,1411.839
2015-10-26,1400.534
2015-10-27,1382.708
2015-10-28,1395.05
2015-10-29,1390.867
2015-10-30,1396.582
2015-11-02,1414.561
2015-11-03,1412.107
2015-11-04,1411.835
2015-11-05,1378.41
2015-11-06,1375.245
2015-11-09,1365.618
2015-11-10,1357.294
2015-11-11,1366.035
2015-11-12,1349.969
2015-11-13,1336.807
2015-11-16,1339.832
2015-11-17,1356.089
2015-11-18,1359.022
2015-11-19,1370.667
2015-11-20,1367.359
2015-11-23,1358.069
2015-11-24,1348.108
2015-11-25,1355.803
2015-11-26,1360.45
2015-11-27,1357.88
2015-11-30,1369.535
2015-12-01,1374.262
2015-12-02,1374.942
2015-12-03,1400.01
2015-12-04,1397.361
2015-12-07,1399.4
2015-12-08,1390.57
2015-12-09,1393.735
2015-12-10,1389.324
2015-12-11,1373.581
2015-12-14,1361.785
2015-12-15,1378.075
2015-12-16,1389.736
2015-12-17,1390.405
2015-12-18,1381.606
2015-12-21,1380.361
2015-12-22,1388.988
2015-12-23,1405.449
2015-12-24,1414.062
2015-12-25,1414.062
2015-12-28,1414.83
2015-12-29,1425.645
2015-12-30,1424.457
2015-12-31,1409.159
2016-01-01,1409.159
2016-01-04,1378.265
2016-01-05,1368.624
2016-01-06,1355.126
2016-01-07,1335.154
2016-01-08,1323.778
2016-01-11,1313.558
2016-01-12,1322.9
2016-01-13,1323.571
2016-01-14,1302.497
2016-01-15,1287.483
2016-01-18,1266.682
2016-01-19,1289.155
2016-01-20,1253.1
2016-01-21,1260.438
2016-01-22,1283.149
2016-01-25,1278.97
2016-01-26,1285.851
2016-01-27,1294.276
2016-01-28,1293.923
2016-01-29,1303.497
2016-02-01,1306.039
2016-02-02,1283.503
2016-02-03,1290.296
2016-02-04,1301.053
2016-02-05,1308.456
2016-02-08,1267.453
2016-02-09,1256.403
2016-02-10,1265.402
2016-02-11,1241.94
2016-02-12,1258.986
2016-02-15,1276.832
2016-02-16,1274.636
2016-02-17,1291.577
2016-02-18,1300.07
2016-02-19,1293.597
2016-02-22,1304.269
2016-02-23,1301.277
2016-02-24,1287.765
2016-02-25,1305.907
2016-02-26,1313.276
2016-02-29,1321.473
2016-03-01,1339.84
2016-03-02,1341.954
2016-03-03,1359.061
2016-03-04,1383.839
2016-03-07,1379.444
2016-03-08,1375.403
2016-03-09,1369.579
2016-03-10,1370.91
2016-03-11,1405.515
2016-03-14,1399.261
2016-03-15,1389.206
2016-03-16,1383.445
2016-03-17,1418.317
2016-03-18,1417.291
2016-03-21,1413.271
2016-03-22,1404.857
2016-03-23,1393.871
2016-03-24,1373.001
2016-03-25,1373.001
2016-03-28,1378.152
2016-03-29,1375.847
2016-03-30,1408.284
2016-03-31,1415.161
2016-04-01,1401.44
2016-04-04,1402.652
2016-04-05,1394.381
2016-04-06,1397.863
2016-04-07,1395.15
2016-04-08,1411.14
2016-04-11,1419.657
2016-04-12,1416.203
2016-04-13,1426.768
2016-04-14,1427.723
2016-04-15,1419.357
2016-04-18,1426.507
2016-04-19,1443.43
2016-04-20,1437.094
2016-04-21,1411.205
2016-04-22,1400.235
2016-04-25,1398.34
2016-04-26,1406.24
2016-04-27,1408.517
2016-04-28,1418.059
2016-04-29,1427.433
2016-05-02,1438.049
2016-05-03,1427.958
2016-05-04,1411.97
2016-05-05,1396.362
2016-05-06,1397.016
2016-05-09,1399.305
2016-05-10,1393.704
2016-05-11,1397.599
2016-05-12,1392.756
2016-05-13,1385.637
2016-05-16,1384.573
2016-05-17,1392.662
2016-05-18,1388.741
2016-05-19,1371.234
2016-05-20,1379.501
2016-05-23,1387.923
2016-05-24,1402.731
2016-05-25,1408.274
2016-05-26,1420.133
2016-05-27,1415.976
2016-05-30,1417.123
2016-05-31,1414.577
2016-06-01,1420.082
2016-06-02,1410.484
2016-06-03,1422.951
2016-06-06,1435.19
2016-06-07,1449.656
2016-06-08,1448.452
2016-06-09,1433.107
2016-06-10,1407.526
2016-06-13,1375.731
2016-06-14,1352.543
2016-06-15,1363.901
2016-06-16,1342.755
2016-06-17,1370.813
2016-06-20,1411.017
2016-06-21,1416.446
2016-06-22,1419.817
2016-06-23,1436.628
2016-06-24,1351.903
2016-06-27,1264.808
2016-06-28,1290.367
2016-06-29,1317.103
2016-06-30,1336.229
2016-07-01,1352.791
2016-07-04,1347.427
2016-07-05,1308.916
2016-07-06,1282.559
2016-07-07,1293.792
2016-07-08,1305.846
2016-07-11,1332.307
2016-07-12,1342.155
2016-07-13,1351.513
2016-07-14,1361.778
2016-07-15,1354.733
2016-07-18,1362.873
2016-07-19,1356.262
2016-07-20,1366.687
2016-07-21,1359.025
2016-07-22,1358.1
2016-07-25,1368.802
2016-07-26,1360.62
2016-07-27,1369.659
2016-07-28,1375.094
2016-07-29,1400.005
2016-08-01,1399.498
2016-08-02,1389.27
2016-08-03,1372.097
2016-08-04,1390.175
2016-08-05,1391.013
2016-08-08,1394.74
2016-08-09,1410.749
2016-08-10,1426.245
2016-08-11,1443.752
2016-08-12,1441.343
2016-08-15,1444.618
2016-08-16,1445.074
2016-08-17,1430.715
2016-08-18,1449.073
2016-08-19,1437.236
2016-08-22,1435.288
2016-08-23,1445.793
2016-08-24,1434.243
2016-08-25,1428.504
2016-08-26,1430.738
2016-08-29,1411.802
2016-08-30,1418.701
2016-08-31,1419.897
2016-09-01,1425.299
2016-09-02,1441.153
2016-09-05,1447.152
2016-09-06,1454.499
2016-09-07,1465.886
2016-09-08,1468.344
2016-09-09,1448.58
2016-09-12,1432.83
2016-09-13,1425.205
2016-09-14,1427.604
2016-09-15,1433.851
2016-09-16,1412.712
2016-09-19,1422.677
2016-09-20,1419.37
2016-09-21,1422.553
2016-09-22,1450.508
2016-09-23,1445.228
2016-09-26,1440.011
2016-09-27,1429.125
2016-09-28,1437.675
2016-09-29,1443.717
2016-09-30,1441.845
2016-10-03,1446.469
2016-10-04,1444.982
2016-10-05,1452.305
2016-10-06,1445.246
2016-10-07,1434.384
2016-10-10,1435.711
2016-10-11,1425.306
2016-10-12,1419.369
2016-10-13,1407.763
2016-10-14,1420.797
2016-10-17,1406.871
2016-10-18,1417.157
2016-10-19,1424.619
2016-10-20,1415.822
2016-10-21,1416.341
2016-10-24,1421.89
2016-10-25,1414.538
2016-10-26,1425.378
2016-10-27,1422.478
2016-10-28,1424.793
2016-10-31,1427.269
2016-11-01,1430.493
2016-11-02,1423.851
2016-11-03,1418.755
2016-11-04,1412.649
2016-11-07,1421.306
2016-11-08,1433.721
2016-11-09,1431.786
2016-11-10,1441.889
2016-11-11,1433.783
2016-11-14,1431.096
2016-11-15,1431.803
2016-11-16,1428.465
2016-11-17,1439.205
2016-11-18,1433.311
2016-11-21,1433.596
2016-11-22,1430.95
2016-11-23,1422.805
2016-11-24,1428.465
2016-11-25,1435.473
2016-11-28,1427.62
2016-11-29,1435.769
2016-11-30,1429.89
2016-12-01,1428.391
2016-12-02,1427.062
2016-12-05,1436.49
2016-12-06,1452.074
2016-12-07,1463.438
2016-12-08,1457.031
2016-12-09,1453.941
2016-12-12,1451.096
2016-12-13,1471.136
2016-12-14,1472.463
2016-12-15,1445.614
2016-12-16,1450.1
2016-12-19,1456.651
2016-12-20,1455.199
2016-12-21,1456.409
2016-12-22,1457.825
2016-12-23,1463.048
2016-12-26,1463.048
2016-12-27,1465.968
2016-12-28,1460.555
2016-12-29,1469.463
2016-12-30,1480.531
2017-01-02,1480.531
2017-01-03,1485.305
2017-01-04,1507.494
2017-01-05,1531.363
2017-01-06,1524.807
2017-01-09,1514.412
2017-01-10,1520.388
2017-01-11,1504.692
2017-01-12,1526.593
2017-01-13,1533.451
2017-01-16,1524.701
2017-01-17,1534.392
2017-01-18,1535.234
2017-01-19,1526.428
2017-01-20,1529.413
2017-01-23,1531.573
2017-01-24,1518.362
2017-01-25,1541.89
2017-01-26,1544.956
2017-01-27,1539.339
2017-01-30,1529.155
2017-01-31,1544.998
2017-02-01,1549.355
2017-02-02,1548.366
2017-02-03,1556.161
2017-02-06,1553.774
2017-02-07,1556.421
2017-02-08,1556.922
2017-02-09,1553.758
2017-02-10,1553.971
2017-02-13,1558.381
2017-02-14,1563.46
2017-02-15,1569.416
2017-02-16,1577.688
2017-02-17,1568.484
2017-02-20,1576.049
2017-02-21,1571.525
2017-02-22,1566.014
2017-02-23,1576.492
2017-02-24,1559.393
2017-02-27,1569.017
2017-02-28,1580.004
2017-03-01,1582.588
2017-03-02,1571.501
2017-03-03,1573.296
2017-03-06,1572.748
2017-03-07,1569.259
2017-03-08,1568.02
2017-03-09,1571.44
2017-03-10,1580.927
2017-03-13,1586.794
2017-03-14,1578.133
2017-03-15,1583.525
2017-03-16,1609.73
2017-03-17,1606.97
2017-03-20,1611.468
2017-03-21,1606.815
2017-03-22,1597.997
2017-03-23,1608.636
2017-03-24,1610.21
2017-03-27,1611.142
2017-03-28,1615.836
2017-03-29,1601.47
2017-03-30,1616.044
2017-03-31,1610.716
2017-04-03,1601.792
2017-04-04,1606.172
2017-04-05,1605.141
2017-04-06,1605.959
2017-04-07,1604.683
2017-04-10,1607.922
2017-04-11,1612.239
2017-04-12,1622.849
2017-04-13,1618.227
2017-04-14,1618.227
2017-04-17,1623.316
2017-04-18,1614.943
2017-04-19,1627.392
2017-04-20,1641.933
2017-04-21,1633.655
2017-04-24,1666.11
2017-04-25,1690.665
2017-04-26,1694.417
2017-04-27,1699.646
2017-04-28,1705.821
2017-05-01,1708.395
2017-05-02,1735.861
2017-05-03,1735.86
2017-05-04,1745.053
2017-05-05,1756.926
2017-05-08,1741.316
2017-05-09,1742.208
2017-05-10,1739.784
2017-05-11,1732.739
2017-05-12,1746.894
2017-05-15,1763.218
2017-05-16,1778.473
2017-05-17,1751.803
2017-05-18,1745.903
2017-05-19,1768.656
2017-05-22,1788.255
2017-05-23,1784.687
2017-05-24,1770.427
2017-05-25,1778.622
2017-05-26,1780.742
2017-05-29,1775.934
2017-05-30,1770.103
2017-05-31,1775.26
2017-06-01,1780.25
2017-06-02,1795.057
2017-06-05,1793.661
2017-06-06,1780.846
2017-06-07,1783.798
2017-06-08,1770.305
2017-06-09,1773.455
2017-06-12,1758.309
2017-06-13,1777.251
2017-06-14,1789.316
2017-06-15,1765.35
2017-06-16,1791.27
2017-06-19,1798.142
2017-06-20,1781.591
2017-06-21,1774.907
2017-06-22,1776.156
2017-06-23,1781.595
2017-06-26,1784.162
2017-06-27,1784.286
2017-06-28,1791.372
2017-06-29,1783.495
2017-06-30,1788.191
2017-07-03,1799.077
2017-07-04,1794.698
2017-07-05,1799.221
2017-07-06,1793.268
2017-07-07,1800.21
2017-07-10,1805.54
2017-07-11,1787.492
2017-07-12,1813.644
2017-07-13,1809.291
2017-07-14,1815.487
2017-07-17,1829.227
2017-07-18,1836.595
2017-07-19,1840.326
2017-07-20,1846.961
2017-07-21,1832.948
2017-07-24,1842.056
2017-07-25,1851.569
2017-07-26,1836.874
2017-07-27,1841.512
2017-07-28,1826.382
2017-07-31,1845.462
2017-08-01,1843.837
2017-08-02,1862.566
2017-08-03,1861.628
2017-08-04,1858.912
2017-08-07,1861.648
2017-08-08,1852.568
2017-08-09,1843.805
2017-08-10,1822.596
2017-08-11,1805.476
2017-08-14,1825.732
2017-08-15,1817.911
2017-08-16,1817.568
2017-08-17,1823.119
2017-08-18,1820.601
2017-08-21,1824.858
2017-08-22,1824.715
2017-08-23,1824.558
2017-08-24,1822.397
2017-08-25,1829.473
2017-08-28,1825.536
2017-08-29,1818.123
2017-08-30,1817.399
2017-08-31,1820.177
2017-09-01,1828.408
2017-09-04,1825.259
2017-09-05,1815.393
2017-09-06,1814.012
2017-09-07,1820.487
2017-09-08,1834.418
2017-09-11,1849.477
2017-09-12,1842.092
2017-09-13,1834.569
2017-09-14,1831.586
2017-09-15,1830.91
2017-09-18,1844.884
2017-09-19,1842.419
2017-09-20,1841.933
2017-09-21,1821.87
2017-09-22,1831.731
2017-09-25,1827.131
2017-09-26,1808.19
2017-09-27,1804.147
2017-09-28,1826.076
2017-09-29,1852.143
2017-10-02,1845.91
2017-10-03,1855.907
2017-10-04,1851.283
2017-10-05,1848.641
2017-10-06,1841.658
2017-10-09,1843.235
2017-10-10,1855.578
2017-10-11,1861.53
2017-10-12,1865.777
2017-10-13,1875.248
2017-10-16,1867.524
2017-10-17,1852.29
2017-10-18,1858.373
2017-10-19,1855.539
2017-10-20,1847.942
2017-10-23,1845.727
2017-10-24,1839.043
2017-10-25,1839.913
2017-10-26,1851.728
2017-10-27,1833.778
2017-10-30,1833.479
2017-10-31,1847.066
2017-11-01,1850.155
2017-11-02,1854.85
2017-11-03,1854.13
2017-11-06,1846.203
2017-11-07,1844.477
2017-11-08,1852.205
2017-11-09,1837.027
2017-11-10,1841.591
2017-11-13,1820.987
2017-11-14,1830.801
2017-11-15,1825.889
2017-11-16,1838.026
2017-11-17,1839.266
2017-11-20,1854.363
2017-11-21,1860.011
2017-11-22,1870.21
2017-11-23,1870.656
2017-11-24,1880.262
2017-11-27,1854.161
2017-11-28,1854.404
2017-11-29,1856.32
2017-11-30,1869.572
2017-12-01,1855.473
2017-12-04,1870.274
2017-12-05,1856.952
2017-12-06,1849.555
2017-12-07,1850.672
2017-12-08,1860.454
2017-12-11,1868.875
2017-12-12,1866.752
2017-12-13,1878.039
2017-12-14,1887.119
2017-12-15,1890.101
2017-12-18,1917.859
2017-12-19,1911.63
2017-12-20,1910.045
2017-12-21,1909.777
2017-12-22,1904.606
2017-12-25,1904.606
2017-12-26,1904.991
2017-12-27,1921.789
2017-12-28,1942.783
2017-12-29,1949.252
2018-01-01,1949.252
2018-01-02,1953.864
2018-01-03,1960.065
2018-01-04,1977.434
2018-01-05,1990.373
2018-01-08,1990.606
2018-01-09,1988.755
2018-01-10,1994.171
2018-01-11,2000.51
2018-01-12,2019.51
2018-01-15,2042.081
2018-01-16,2040.773
2018-01-17,2050.904
2018-01-18,2055.222
2018-01-19,2061.899
2018-01-22,2069.275
2018-01-23,2072.536
2018-01-24,2094.559
2018-01-25,2095.656
2018-01-26,2087.344
2018-01-29,2075.078
2018-01-30,2057.903
2018-01-31,2069.587
2018-02-01,2079.64
2018-02-02,2052.383
2018-02-05,2005.368
2018-02-06,1948.096
2018-02-07,1983.096
2018-02-08,1937.775
2018-02-09,1915.359
2018-02-12,1950.438
2018-02-13,1946.844
2018-02-14,1975.774
2018-02-15,2008.633
2018-02-16,2024.192
2018-02-19,2011.576
2018-02-20,2010.589
2018-02-21,2013.775
2018-02-22,2008.078
2018-02-23,2007.728
2018-02-26,2016.269
2018-02-27,2013.663
2018-02-28,1987.99
2018-03-01,1953.569
2018-03-02,1937.937
2018-03-05,1964.297
2018-03-06,1980.65
2018-03-07,1971.119
2018-03-08,1978.79
2018-03-09,1984.166
2018-03-12,1993.37
2018-03-13,1988.041
2018-03-14,1983.046
2018-03-15,1994.353
2018-03-16,1978.023
2018-03-19,1974.534
2018-03-20,1967.809
2018-03-21,1960.304
2018-03-22,1933.57
2018-03-23,1926.749
2018-03-26,1923.933
2018-03-27,1934.225
2018-03-28,1928.951
2018-03-29,1924.991
2018-03-30,1924.991
2018-04-02,1930.333
2018-04-03,1906.416
2018-04-04,1890.921
2018-04-05,1914.766
2018-04-06,1914.847
2018-04-09,1914.033
2018-04-10,1927.189
2018-04-11,1909.504
2018-04-12,1927.922
2018-04-13,1930.528
2018-04-16,1936.991
2018-04-17,1943.387
2018-04-18,1952.529
2018-04-19,1955.858
2018-04-20,1951.96
2018-04-23,1954.192
2018-04-24,1944.4
2018-04-25,1919.767
2018-04-26,1935.55
2018-04-27,1935.103
2018-04-30,1933.203
2018-05-01,1921.556
2018-05-02,1930.523
2018-05-03,1918.572
2018-05-04,1918.239
2018-05-07,1932.344
2018-05-08,1939.72
2018-05-09,1942.924
2018-05-10,1943.602
2018-05-11,1964.581
2018-05-14,1960.288
2018-05-15,1950.658
2018-05-16,1937.395
2018-05-17,1937.869
2018-05-18,1937.058
2018-05-21,1938.126
2018-05-22,1956.718
2018-05-23,1927.374
2018-05-24,1914.703
2018-05-25,1923.174
2018-05-28,1918.767
2018-05-29,1881.315
2018-05-30,1885.891
2018-05-31,1886.502
2018-06-01,1901.283
2018-06-04,1910.496
2018-06-05,1899.44
2018-06-06,1907.897
2018-06-07,1919.071
2018-06-08,1901.898
2018-06-11,1926.72
2018-06-12,1929.911
2018-06-13,1925.826
2018-06-14,1923.58
2018-06-15,1898.964
2018-06-18,1884.719
2018-06-19,1867.703
2018-06-20,1868.816
2018-06-21,1854.483
2018-06-22,1887.054
2018-06-25,1863.235
2018-06-26,1860.191
2018-06-27,1854.429
2018-06-28,1834.784
2018-06-29,1870.103
2018-07-02,1847.296
2018-07-03,1854.422
2018-07-04,1849.246
2018-07-05,1855.321
2018-07-06,1861.594
2018-07-09,1874.411
2018-07-10,1871.501
2018-07-11,1858.539
2018-07-12,1850.211
2018-07-13,1839.788
2018-07-16,1850.13
2018-07-17,1848.558
2018-07-18,1855.573
2018-07-19,1844.069
2018-07-20,1853.022
2018-07-23,1854.488
2018-07-24,1865.608
2018-07-25,1859.562
2018-07-26,1869.775
2018-07-27,1881.547
2018-07-30,1898.825
2018-07-31,1885.881
2018-08-01,1880.562
2018-08-02,1853.837
2018-08-03,1854.847
2018-08-06,1848.932
2018-08-07,1865.676
2018-08-08,1865.947
2018-08-09,1873.08
2018-08-10,1846.34
2018-08-13,1835.862
2018-08-14,1840.75
2018-08-15,1824.186
2018-08-16,1835.546
2018-08-17,1830.669
2018-08-20,1838.454
2018-08-21,1865.259
2018-08-22,1874.703
2018-08-23,1873.014
2018-08-24,1875.18
2018-08-27,1890.37
2018-08-28,1895.0
2018-08-29,1898.136
2018-08-30,1896.039
2018-08-31,1897.266
2018-09-03,1899.176
2018-09-04,1877.315
2018-09-05,1878.281
2018-09-06,1876.577
2018-09-07,1868.453
2018-09-10,1873.989
2018-09-11,1867.962
2018-09-12,1866.13
2018-09-13,1869.769
2018-09-14,1882.01
2018-09-17,1886.349
2018-09-18,1885.108
2018-09-19,1875.303
2018-09-20,1897.921
2018-09-21,1906.059
2018-09-24,1897.709
2018-09-25,1893.23
2018-09-26,1889.536
2018-09-27,1872.623
2018-09-28,1863.665
2018-10-01,1856.54
2018-10-02,1844.296
2018-10-03,1845.159
2018-10-04,1830.034
2018-10-05,1805.684
2018-10-08,1783.83
2018-10-09,1793.487
2018-10-10,1779.661
2018-10-11,1739.272
2018-10-12,1740.008
2018-10-15,1741.524
2018-10-16,1765.432
2018-10-17,1765.754
2018-10-18,1759.987
2018-10-19,1753.787
2018-10-22,1744.985
2018-10-23,1710.7
2018-10-24,1691.773
2018-10-25,1692.792
2018-10-26,1697.349
2018-10-29,1728.211
2018-10-30,1730.819
2018-10-31,1757.852
2018-11-01,1763.565
2018-11-02,1770.297
2018-11-05,1759.121
2018-11-06,1756.773
2018-11-07,1776.552
2018-11-08,1772.939
2018-11-09,1770.788
2018-11-12,1740.033
2018-11-13,1750.42
2018-11-14,1741.212
2018-11-15,1722.813
2018-11-16,1730.797
2018-11-19,1737.993
2018-11-20,1719.313
2018-11-21,1731.339
2018-11-22,1724.562
2018-11-23,1724.123
2018-11-26,1742.527
2018-11-27,1746.062
2018-11-28,1745.536
2018-11-29,1767.099
2018-11-30,1754.392
2018-12-03,1765.013
2018-12-04,1755.405
2018-12-05,1732.112
2018-12-06,1695.766
2018-12-07,1709.754
2018-12-10,1680.049
2018-12-11,1696.063
2018-12-12,1717.932
2018-12-13,1710.704
2018-12-14,1685.387
2018-12-17,1667.532
2018-12-18,1659.286
2018-12-19,1664.207
2018-12-20,1640.402
2018-12-21,1649.483
2018-12-24,1652.068
2018-12-25,1652.068
2018-12-26,1651.484
2018-12-27,1625.457
2018-12-28,1674.576
2018-12-31,1672.113
2019-01-01,1672.113
2019-01-02,1667.799
2019-01-03,1668.021
2019-01-04,1706.21
2019-01-07,1724.715
2019-01-08,1750.141
2019-01-09,1769.879
2019-01-10,1779.891
2019-01-11,1782.556
2019-01-14,1780.766
2019-01-15,1776.212
2019-01-16,1800.385
2019-01-17,1792.901
2019-01-18,1803.42
2019-01-21,1797.673
2019-01-22,1790.069
2019-01-23,1796.508
2019-01-24,1805.574
2019-01-25,1803.423
2019-01-28,1798.59
2019-01-29,1804.294
2019-01-30,1803.865
2019-01-31,1801.635
2019-02-01,1802.398
2019-02-04,1787.506
2019-02-05,1799.438
2019-02-06,1803.097
2019-02-07,1784.52
2019-02-08,1766.383
2019-02-11,1774.862
2019-02-12,1776.969
2019-02-13,1779.594
2019-02-14,1777.351
2019-02-15,1790.0
2019-02-18,1796.813
2019-02-19,1796.544
2019-02-20,1815.674
2019-02-21,1815.153
2019-02-22,1821.097
2019-02-25,1830.864
2019-02-26,1837.709
2019-02-27,1839.201
2019-02-28,1842.423
2019-03-01,1842.492
2019-03-04,1845.708
2019-03-05,1834.897
2019-03-06,1835.775
2019-03-07,1810.658
2019-03-08,1797.601
2019-03-11,1802.82
2019-03-12,1815.71
2019-03-13,1829.023
2019-03-14,1842.415
2019-03-15,1853.897
2019-03-18,1864.786
2019-03-19,1875.424
2019-03-20,1865.862
2019-03-21,1870.897
2019-03-22,1839.313
2019-03-25,1836.29
2019-03-26,1831.074
2019-03-27,1835.685
2019-03-28,1837.511
2019-03-29,1853.95
2019-04-01,1877.571
2019-04-02,1883.398
2019-04-03,1904.137
2019-04-04,1897.154
2019-04-05,1901.149
2019-04-08,1902.643
2019-04-09,1886.548
2019-04-10,1887.885
2019-04-11,1899.083
2019-04-12,1913.267
2019-04-15,1925.279
2019-04-16,1935.082
2019-04-17,1934.99
2019-04-18,1935.159
2019-04-19,1935.159
2019-04-22,1930.873
2019-04-23,1928.98
2019-04-24,1932.831
2019-04-25,1930.995
2019-04-26,1935.437
2019-04-29,1937.844
2019-04-30,1939.252
2019-05-01,1947.183
2019-05-02,1934.26
2019-05-03,1938.181
2019-05-06,1924.477
2019-05-07,1909.994
2019-05-08,1910.301
2019-05-09,1894.02
2019-05-10,1906.192
2019-05-13,1888.738
2019-05-14,1894.85
2019-05-15,1900.682
2019-05-16,1928.919
2019-05-17,1915.162
2019-05-20,1908.805
2019-05-21,1923.725
2019-05-22,1919.202
2019-05-23,1897.434
2019-05-24,1930.199
2019-05-27,1929.445
2019-05-28,1923.014
2019-05-29,1899.435
2019-05-30,1897.74
2019-05-31,1903.593
2019-06-03,1910.782
2019-06-04,1929.349
2019-06-05,1952.834
2019-06-06,1950.992
2019-06-07,1967.7
2019-06-10,1962.134
2019-06-11,1974.594
2019-06-12,1971.122
2019-06-13,1975.987
2019-06-14,1962.947
2019-06-17,1960.992
2019-06-18,1976.537
2019-06-19,1990.956
2019-06-20,2019.622
2019-06-21,2014.691
2019-06-24,2031.963
2019-06-25,2025.045
2019-06-26,2018.071
2019-06-27,2019.152
2019-06-28,2040.774
2019-07-01,2029.479
2019-07-02,2037.521
2019-07-03,2058.171
2019-07-04,2066.56
2019-07-05,2025.895
2019-07-08,2023.822
2019-07-09,2004.412
2019-07-10,2005.379
2019-07-11,2007.667
2019-07-12,2013.432
2019-07-15,2016.881
2019-07-16,2007.171
2019-07-17,2013.285
2019-07-18,2004.892
2019-07-19,2016.957
2019-07-22,2015.247
2019-07-23,2013.286
2019-07-24,2002.558
2019-07-25,1993.04
2019-07-26,1988.421
2019-07-29,1994.651
2019-07-30,1977.884
2019-07-31,1980.477
2019-08-01,1972.011
2019-08-02,1976.497
2019-08-05,1963.701
2019-08-06,1948.927
2019-08-07,1966.838
2019-08-08,1976.092
2019-08-09,1984.728
2019-08-12,1990.157
2019-08-13,1984.19
2019-08-14,1956.522
2019-08-15,1950.16
2019-08-16,1969.239
2019-08-19,1990.763
2019-08-20,1982.235
2019-08-21,1995.64
2019-08-22,1992.461
2019-08-23,1993.142
2019-08-26,1994.614
2019-08-27,1988.55
2019-08-28,1979.5
2019-08-29,1986.023
2019-08-30,1986.627
2019-09-02,1984.989
2019-09-03,1986.463
2019-09-04,2013.054
2019-09-05,2022.313
2019-09-06,2025.347
2019-09-09,2035.476
2019-09-10,2044.35
2019-09-11,2044.659
2019-09-12,2047.601
2019-09-13,2058.529
2019-09-16,2026.471
2019-09-17,2026.097
2019-09-18,2027.861
2019-09-19,2040.177
2019-09-20,2041.09
2019-09-23,2035.349
2019-09-24,2029.195
2019-09-25,2016.741
2019-09-26,2022.017
2019-09-27,2025.579
2019-09-30,2026.998
2019-10-01,2018.699
2019-10-02,1978.766
2019-10-03,1974.727
2019-10-04,1995.046
