Date,SWITZERLAND SMID VALUE SMID (Small+Mid Cap)
2010-09-17,864.743
2010-09-20,877.011
2010-09-21,881.403
2010-09-22,894.334
2010-09-23,892.141
2010-09-24,899.108
2010-09-27,899.954
2010-09-28,909.8
2010-09-29,915.634
2010-09-30,915.106
2010-10-01,917.526
2010-10-04,915.583
2010-10-05,931.367
2010-10-06,945.365
2010-10-07,949.831
2010-10-08,958.496
2010-10-11,959.012
2010-10-12,963.82
2010-10-13,971.171
2010-10-14,975.605
2010-10-15,971.236
2010-10-18,976.833
2010-10-19,955.006
2010-10-20,972.6
2010-10-21,971.559
2010-10-22,960.938
2010-10-25,965.294
2010-10-26,948.832
2010-10-27,936.865
2010-10-28,946.347
2010-10-29,946.116
2010-11-01,940.803
2010-11-02,961.807
2010-11-03,960.36
2010-11-04,989.059
2010-11-05,994.399
2010-11-08,985.508
2010-11-09,995.985
2010-11-10,970.498
2010-11-11,965.602
2010-11-12,958.95
2010-11-15,953.716
2010-11-16,939.361
2010-11-17,940.479
2010-11-18,944.336
2010-11-19,940.093
2010-11-22,942.972
2010-11-23,929.369
2010-11-24,933.589
2010-11-25,935.302
2010-11-26,925.249
2010-11-29,918.847
2010-11-30,915.056
2010-12-01,924.276
2010-12-02,960.344
2010-12-03,980.535
2010-12-06,976.183
2010-12-07,985.621
2010-12-08,989.714
2010-12-09,992.144
2010-12-10,995.373
2010-12-13,1009.35
2010-12-14,1014.166
2010-12-15,1023.028
2010-12-16,1011.497
2010-12-17,1006.351
2010-12-20,1016.311
2010-12-21,1033.068
2010-12-22,1037.984
2010-12-23,1032.017
2010-12-24,1030.944
2010-12-27,1025.761
2010-12-28,1038.489
2010-12-29,1043.28
2010-12-30,1051.98
2010-12-31,1057.285
2011-01-03,1070.342
2011-01-04,1055.947
2011-01-05,1032.081
2011-01-06,1040.319
2011-01-07,1030.928
2011-01-10,1015.851
2011-01-11,1017.888
2011-01-12,1031.285
2011-01-13,1038.152
2011-01-14,1041.978
2011-01-17,1036.399
2011-01-18,1044.55
2011-01-19,1040.36
2011-01-20,1026.826
2011-01-21,1041.608
2011-01-24,1056.83
2011-01-25,1063.076
2011-01-26,1070.275
2011-01-27,1077.696
2011-01-28,1086.052
2011-01-31,1084.407
2011-02-01,1104.283
2011-02-02,1106.252
2011-02-03,1093.226
2011-02-04,1087.187
2011-02-07,1102.462
2011-02-08,1106.697
2011-02-09,1102.538
2011-02-10,1087.035
2011-02-11,1078.922
2011-02-14,1086.186
2011-02-15,1088.671
2011-02-16,1079.058
2011-02-17,1098.096
2011-02-18,1103.362
2011-02-21,1095.776
2011-02-22,1099.689
2011-02-23,1089.776
2011-02-24,1080.26
2011-02-25,1084.013
2011-02-28,1097.574
2011-03-01,1094.111
2011-03-02,1095.52
2011-03-03,1092.724
2011-03-04,1109.449
2011-03-07,1107.54
2011-03-08,1101.767
2011-03-09,1103.562
2011-03-10,1082.547
2011-03-11,1077.774
2011-03-14,1073.635
2011-03-15,1049.05
2011-03-16,1045.611
2011-03-17,1069.867
2011-03-18,1084.971
2011-03-21,1104.445
2011-03-22,1105.535
2011-03-23,1107.256
2011-03-24,1116.405
2011-03-25,1112.645
2011-03-28,1111.143
2011-03-29,1106.031
2011-03-30,1103.923
2011-03-31,1108.879
2011-04-01,1100.418
2011-04-04,1113.86
2011-04-05,1104.702
2011-04-06,1114.813
2011-04-07,1119.953
2011-04-08,1135.73
2011-04-11,1132.185
2011-04-12,1136.125
2011-04-13,1141.686
2011-04-14,1138.002
2011-04-15,1134.723
2011-04-18,1115.817
2011-04-19,1123.418
2011-04-20,1146.632
2011-04-21,1169.435
2011-04-22,1169.435
2011-04-25,1169.833
2011-04-26,1177.39
2011-04-27,1176.513
2011-04-28,1193.317
2011-04-29,1199.031
2011-05-02,1210.32
2011-05-03,1208.93
2011-05-04,1202.445
2011-05-05,1189.573
2011-05-06,1192.628
2011-05-09,1185.551
2011-05-10,1192.434
2011-05-11,1188.686
2011-05-12,1178.475
2011-05-13,1173.238
2011-05-16,1173.917
2011-05-17,1154.404
2011-05-18,1164.244
2011-05-19,1159.833
2011-05-20,1167.905
2011-05-23,1139.493
2011-05-24,1144.099
2011-05-25,1144.709
2011-05-26,1150.569
2011-05-27,1178.281
2011-05-30,1182.369
2011-05-31,1191.298
2011-06-01,1207.273
2011-06-02,1203.838
2011-06-03,1204.661
2011-06-06,1195.407
2011-06-07,1189.607
2011-06-08,1171.533
2011-06-09,1169.347
2011-06-10,1157.082
2011-06-13,1164.826
2011-06-14,1156.129
2011-06-15,1135.738
2011-06-16,1116.22
2011-06-17,1127.032
2011-06-20,1119.616
2011-06-21,1127.814
2011-06-22,1138.032
2011-06-23,1113.269
2011-06-24,1104.961
2011-06-27,1096.272
2011-06-28,1110.435
2011-06-29,1118.671
2011-06-30,1127.284
2011-07-01,1134.972
2011-07-04,1142.748
2011-07-05,1142.888
2011-07-06,1140.872
2011-07-07,1135.865
2011-07-08,1137.23
2011-07-11,1108.252
2011-07-12,1100.186
2011-07-13,1117.237
2011-07-14,1113.589
2011-07-15,1104.029
2011-07-18,1071.564
2011-07-19,1077.789
2011-07-20,1088.693
2011-07-21,1108.019
2011-07-22,1118.176
2011-07-25,1122.663
2011-07-26,1125.4
2011-07-27,1097.92
2011-07-28,1087.436
2011-07-29,1098.585
2011-08-01,1108.642
2011-08-02,1071.171
2011-08-03,1055.387
2011-08-04,1014.999
2011-08-05,999.949
2011-08-08,951.763
2011-08-09,974.937
2011-08-10,971.488
2011-08-11,947.194
2011-08-12,979.1
2011-08-15,992.947
2011-08-16,971.387
2011-08-17,967.051
2011-08-18,929.986
2011-08-19,929.095
2011-08-22,933.699
2011-08-23,928.123
2011-08-24,945.311
2011-08-25,941.116
2011-08-26,920.458
2011-08-29,932.764
2011-08-30,939.901
2011-08-31,976.774
2011-09-01,975.415
2011-09-02,964.28
2011-09-05,913.273
2011-09-06,842.241
2011-09-07,866.941
2011-09-08,865.536
2011-09-09,832.84
2011-09-12,809.83
2011-09-13,820.391
2011-09-14,825.594
2011-09-15,847.623
2011-09-16,855.835
2011-09-19,826.227
2011-09-20,832.148
2011-09-21,819.307
2011-09-22,779.375
2011-09-23,778.504
2011-09-26,786.741
2011-09-27,825.467
2011-09-28,821.104
2011-09-29,838.06
2011-09-30,811.166
2011-10-03,793.694
2011-10-04,774.513
2011-10-05,784.86
2011-10-06,803.339
2011-10-07,815.208
2011-10-10,831.134
2011-10-11,828.86
2011-10-12,855.539
2011-10-13,844.316
2011-10-14,862.795
2011-10-17,850.085
2011-10-18,844.833
2011-10-19,852.596
2011-10-20,842.54
2011-10-21,869.196
2011-10-24,882.286
2011-10-25,876.29
2011-10-26,869.989
2011-10-27,922.197
2011-10-28,921.247
2011-10-31,900.769
2011-11-01,851.319
2011-11-02,861.33
2011-11-03,869.82
2011-11-04,862.244
2011-11-07,848.983
2011-11-08,855.197
2011-11-09,831.093
2011-11-10,827.967
2011-11-11,847.258
2011-11-14,832.232
2011-11-15,813.714
2011-11-16,805.488
2011-11-17,796.996
2011-11-18,793.141
2011-11-21,770.555
2011-11-22,765.261
2011-11-23,748.527
2011-11-24,745.805
2011-11-25,735.466
2011-11-28,761.319
2011-11-29,760.933
2011-11-30,791.006
2011-12-01,783.997
2011-12-02,789.023
2011-12-05,797.176
2011-12-06,789.12
2011-12-07,790.61
2011-12-08,775.426
2011-12-09,786.436
2011-12-12,757.999
2011-12-13,751.996
2011-12-14,727.569
2011-12-15,736.285
2011-12-16,737.667
2011-12-19,735.455
2011-12-20,756.225
2011-12-21,752.006
2011-12-22,761.296
2011-12-23,762.372
2011-12-26,762.372
2011-12-27,760.576
2011-12-28,750.376
2011-12-29,750.243
2011-12-30,761.234
2012-01-02,761.234
2012-01-03,786.033
2012-01-04,773.938
2012-01-05,758.379
2012-01-06,751.822
2012-01-09,748.342
2012-01-10,759.783
2012-01-11,758.281
2012-01-12,779.904
2012-01-13,772.559
2012-01-16,777.719
2012-01-17,787.544
2012-01-18,795.766
2012-01-19,818.651
2012-01-20,814.962
2012-01-23,833.813
2012-01-24,823.128
2012-01-25,820.057
2012-01-26,838.364
2012-01-27,835.259
2012-01-30,821.871
2012-01-31,829.823
2012-02-01,851.902
2012-02-02,855.348
2012-02-03,863.054
2012-02-06,860.738
2012-02-07,873.009
2012-02-08,876.215
2012-02-09,879.124
2012-02-10,865.231
2012-02-13,871.658
2012-02-14,867.34
2012-02-15,870.364
2012-02-16,864.577
2012-02-17,879.316
2012-02-20,896.861
2012-02-21,890.105
2012-02-22,879.326
2012-02-23,877.722
2012-02-24,896.667
2012-02-27,887.886
2012-02-28,887.601
2012-02-29,889.15
2012-03-01,891.485
2012-03-02,888.09
2012-03-05,887.303
2012-03-06,855.666
2012-03-07,860.941
2012-03-08,879.37
2012-03-09,874.385
2012-03-12,873.674
2012-03-13,882.971
2012-03-14,879.5
2012-03-15,894.218
2012-03-16,905.836
2012-03-19,912.119
2012-03-20,905.318
2012-03-21,898.141
2012-03-22,881.412
2012-03-23,892.906
2012-03-26,905.582
2012-03-27,906.934
2012-03-28,897.122
2012-03-29,885.667
2012-03-30,895.425
2012-04-02,898.952
2012-04-03,906.055
2012-04-04,874.61
2012-04-05,871.526
2012-04-06,871.526
2012-04-09,872.711
2012-04-10,857.229
2012-04-11,861.898
2012-04-12,875.152
2012-04-13,863.175
2012-04-16,857.141
2012-04-17,875.347
2012-04-18,869.426
2012-04-19,866.839
2012-04-20,874.174
2012-04-23,853.162
2012-04-24,867.228
2012-04-25,878.029
2012-04-26,880.374
2012-04-27,892.735
2012-04-30,891.534
2012-05-01,890.601
2012-05-02,883.655
2012-05-03,884.521
2012-05-04,869.53
2012-05-07,871.126
2012-05-08,852.489
2012-05-09,835.042
2012-05-10,842.479
2012-05-11,841.043
2012-05-14,815.482
2012-05-15,802.268
2012-05-16,806.577
2012-05-17,804.443
2012-05-18,794.844
2012-05-21,803.949
2012-05-22,814.964
2012-05-23,792.116
2012-05-24,793.136
2012-05-25,786.619
2012-05-28,787.521
2012-05-29,794.276
2012-05-30,775.809
2012-05-31,769.666
2012-06-01,757.443
2012-06-04,755.763
2012-06-05,755.924
2012-06-06,774.798
2012-06-07,785.856
2012-06-08,775.745
2012-06-11,775.876
2012-06-12,766.52
2012-06-13,775.34
2012-06-14,773.476
2012-06-15,783.507
2012-06-18,782.099
2012-06-19,800.629
2012-06-20,813.213
2012-06-21,803.554
2012-06-22,792.058
2012-06-25,778.005
2012-06-26,773.812
2012-06-27,779.43
2012-06-28,772.497
2012-06-29,809.574
2012-07-02,808.533
2012-07-03,823.502
2012-07-04,817.041
2012-07-05,805.849
2012-07-06,792.549
2012-07-09,787.439
2012-07-10,792.527
2012-07-11,788.043
2012-07-12,772.417
2012-07-13,780.667
2012-07-16,781.713
2012-07-17,784.152
2012-07-18,797.181
2012-07-19,805.971
2012-07-20,790.846
2012-07-23,768.58
2012-07-24,765.454
2012-07-25,772.608
2012-07-26,793.661
2012-07-27,802.456
2012-07-30,803.421
2012-07-31,806.943
2012-08-01,805.58
2012-08-02,786.533
2012-08-03,813.181
2012-08-06,824.785
2012-08-07,828.986
2012-08-08,825.692
2012-08-09,823.66
2012-08-10,824.002
2012-08-13,822.314
2012-08-14,825.13
2012-08-15,823.409
2012-08-16,834.783
2012-08-17,834.793
2012-08-20,834.037
2012-08-21,847.378
2012-08-22,839.041
2012-08-23,844.328
2012-08-24,836.089
2012-08-27,837.707
2012-08-28,834.565
2012-08-29,832.899
2012-08-30,826.985
2012-08-31,839.289
2012-09-03,846.985
2012-09-04,838.788
2012-09-05,840.402
2012-09-06,855.046
2012-09-07,875.321
2012-09-10,875.066
2012-09-11,882.292
2012-09-12,891.762
2012-09-13,894.836
2012-09-14,923.919
2012-09-17,917.942
2012-09-18,905.151
2012-09-19,908.691
2012-09-20,901.435
2012-09-21,908.591
2012-09-24,898.584
2012-09-25,901.27
2012-09-26,879.654
2012-09-27,884.625
2012-09-28,879.407
2012-10-01,896.989
2012-10-02,902.119
2012-10-03,897.133
2012-10-04,905.394
2012-10-05,914.191
2012-10-08,901.083
2012-10-09,890.683
2012-10-10,883.661
2012-10-11,894.806
2012-10-12,895.567
2012-10-15,894.886
2012-10-16,912.805
2012-10-17,925.751
2012-10-18,926.56
2012-10-19,916.397
2012-10-22,920.008
2012-10-23,897.479
2012-10-24,899.398
2012-10-25,896.806
2012-10-26,892.913
2012-10-29,885.028
2012-10-30,895.249
2012-10-31,888.081
2012-11-01,892.796
2012-11-02,886.475
2012-11-05,878.408
2012-11-06,886.622
2012-11-07,874.241
2012-11-08,871.028
2012-11-09,865.014
2012-11-12,858.514
2012-11-13,858.988
2012-11-14,854.974
2012-11-15,851.901
2012-11-16,837.031
2012-11-19,864.799
2012-11-20,861.354
2012-11-21,866.829
2012-11-22,876.468
2012-11-23,888.21
2012-11-26,880.452
2012-11-27,881.448
2012-11-28,880.526
2012-11-29,892.804
2012-11-30,899.325
2012-12-03,903.375
2012-12-04,903.06
2012-12-05,906.925
2012-12-06,909.719
2012-12-07,908.583
2012-12-10,910.538
2012-12-11,912.858
2012-12-12,918.176
2012-12-13,922.9
2012-12-14,925.867
2012-12-17,929.282
2012-12-18,942.194
2012-12-19,949.048
2012-12-20,949.562
2012-12-21,935.469
2012-12-24,936.9
2012-12-25,936.9
2012-12-26,938.438
2012-12-27,942.28
2012-12-28,939.561
2012-12-31,937.355
2013-01-01,937.355
2013-01-02,938.945
2013-01-03,950.983
2013-01-04,953.477
2013-01-07,960.496
2013-01-08,958.529
2013-01-09,967.11
2013-01-10,983.658
2013-01-11,992.749
2013-01-14,990.215
2013-01-15,978.585
2013-01-16,973.36
2013-01-17,986.507
2013-01-18,982.862
2013-01-21,985.295
2013-01-22,986.182
2013-01-23,992.888
2013-01-24,993.025
2013-01-25,1006.088
2013-01-28,1002.201
2013-01-29,999.428
2013-01-30,1007.368
2013-01-31,1005.587
2013-02-01,1023.932
2013-02-04,1005.102
2013-02-05,1006.777
2013-02-06,1008.42
2013-02-07,995.449
2013-02-08,1006.082
2013-02-11,1004.117
2013-02-12,1012.407
2013-02-13,1018.125
2013-02-14,1021.235
2013-02-15,1020.818
2013-02-18,1019.628
2013-02-19,1026.958
2013-02-20,1029.511
2013-02-21,1007.807
2013-02-22,1011.173
2013-02-25,1015.594
2013-02-26,996.799
2013-02-27,1013.28
2013-02-28,1018.726
2013-03-01,1005.268
2013-03-04,1006.347
2013-03-05,1026.685
2013-03-06,1020.102
2013-03-07,1026.991
2013-03-08,1019.798
2013-03-11,1025.1
2013-03-12,1025.442
2013-03-13,1013.185
2013-03-14,1025.652
2013-03-15,1036.55
2013-03-18,1025.807
2013-03-19,1018.436
2013-03-20,1026.115
2013-03-21,1011.52
2013-03-22,1008.711
2013-03-25,996.745
2013-03-26,998.647
2013-03-27,987.052
2013-03-28,998.904
2013-03-29,998.904
2013-04-01,997.956
2013-04-02,1003.915
2013-04-03,1002.946
2013-04-04,993.045
2013-04-05,991.845
2013-04-08,986.578
2013-04-09,986.826
2013-04-10,1014.187
2013-04-11,1020.684
2013-04-12,1016.804
2013-04-15,1007.828
2013-04-16,1005.163
2013-04-17,980.84
2013-04-18,984.14
2013-04-19,991.26
2013-04-22,984.057
2013-04-23,999.722
2013-04-24,1006.583
2013-04-25,1018.804
2013-04-26,1024.131
2013-04-29,1035.113
2013-04-30,1045.807
2013-05-01,1047.046
2013-05-02,1037.435
2013-05-03,1050.289
2013-05-06,1044.334
2013-05-07,1052.674
2013-05-08,1069.846
2013-05-09,1063.933
2013-05-10,1058.816
2013-05-13,1057.182
2013-05-14,1062.105
2013-05-15,1057.957
2013-05-16,1066.297
2013-05-17,1052.097
2013-05-20,1057.314
2013-05-21,1056.367
2013-05-22,1054.839
2013-05-23,1038.392
2013-05-24,1047.441
2013-05-27,1048.19
2013-05-28,1053.168
2013-05-29,1050.934
2013-05-30,1058.289
2013-05-31,1046.475
2013-06-03,1041.415
2013-06-04,1051.868
2013-06-05,1044.144
2013-06-06,1038.448
2013-06-07,1056.529
2013-06-10,1054.431
2013-06-11,1050.066
2013-06-12,1053.147
2013-06-13,1048.18
2013-06-14,1055.633
2013-06-17,1059.509
2013-06-18,1067.86
2013-06-19,1073.029
2013-06-20,1031.17
2013-06-21,1020.055
2013-06-24,1000.558
2013-06-25,1013.524
2013-06-26,1022.582
2013-06-27,1027.422
2013-06-28,1026.759
2013-07-01,1035.961
2013-07-02,1035.285
2013-07-03,1029.93
2013-07-04,1037.567
2013-07-05,1030.092
2013-07-08,1042.556
2013-07-09,1043.78
2013-07-10,1051.689
2013-07-11,1080.178
2013-07-12,1085.055
2013-07-15,1086.831
2013-07-16,1093.695
2013-07-17,1090.835
2013-07-18,1099.203
2013-07-19,1105.172
2013-07-22,1111.142
2013-07-23,1107.211
2013-07-24,1110.055
2013-07-25,1104.725
2013-07-26,1106.583
2013-07-29,1098.31
2013-07-30,1109.163
2013-07-31,1110.424
2013-08-01,1104.895
2013-08-02,1132.618
2013-08-05,1136.246
2013-08-06,1139.269
2013-08-07,1139.955
2013-08-08,1152.593
2013-08-09,1155.484
2013-08-12,1147.645
2013-08-13,1144.296
2013-08-14,1157.228
2013-08-15,1146.03
2013-08-16,1157.475
2013-08-19,1156.618
2013-08-20,1158.656
2013-08-21,1152.31
2013-08-22,1163.027
2013-08-23,1174.06
2013-08-26,1165.722
2013-08-27,1151.198
2013-08-28,1135.633
2013-08-29,1130.97
2013-08-30,1121.787
2013-09-02,1140.028
2013-09-03,1136.109
2013-09-04,1137.876
2013-09-05,1136.298
2013-09-06,1146.42
2013-09-09,1157.112
2013-09-10,1175.954
2013-09-11,1184.337
2013-09-12,1184.544
2013-09-13,1176.538
2013-09-16,1192.207
2013-09-17,1180.431
2013-09-18,1181.721
2013-09-19,1203.795
2013-09-20,1197.565
2013-09-23,1186.921
2013-09-24,1193.494
2013-09-25,1187.822
2013-09-26,1186.19
2013-09-27,1197.066
2013-09-30,1190.674
2013-10-01,1203.522
2013-10-02,1199.429
2013-10-03,1195.444
2013-10-04,1190.105
2013-10-07,1187.197
2013-10-08,1190.128
2013-10-09,1173.29
2013-10-10,1190.003
2013-10-11,1196.005
2013-10-14,1198.299
2013-10-15,1201.202
2013-10-16,1197.484
2013-10-17,1218.186
2013-10-18,1231.665
2013-10-21,1239.102
2013-10-22,1248.608
2013-10-23,1254.965
2013-10-24,1255.667
2013-10-25,1248.328
2013-10-28,1241.68
2013-10-29,1240.446
2013-10-30,1247.713
2013-10-31,1245.044
2013-11-01,1231.51
2013-11-04,1238.528
2013-11-05,1227.389
2013-11-06,1242.829
2013-11-07,1233.699
2013-11-08,1231.325
2013-11-11,1244.238
2013-11-12,1249.734
2013-11-13,1234.094
2013-11-14,1246.61
2013-11-15,1250.586
2013-11-18,1258.614
2013-11-19,1250.655
2013-11-20,1236.592
2013-11-21,1235.089
2013-11-22,1242.482
2013-11-25,1242.763
2013-11-26,1247.061
2013-11-27,1249.218
2013-11-28,1254.265
2013-11-29,1257.206
2013-12-02,1246.859
2013-12-03,1234.588
2013-12-04,1224.995
2013-12-05,1233.453
2013-12-06,1240.514
2013-12-09,1248.427
2013-12-10,1250.063
2013-12-11,1246.937
2013-12-12,1229.74
2013-12-13,1225.76
2013-12-16,1239.445
2013-12-17,1236.307
2013-12-18,1254.581
2013-12-19,1256.942
2013-12-20,1271.853
2013-12-23,1284.281
2013-12-24,1279.41
2013-12-25,1279.41
2013-12-26,1280.839
2013-12-27,1300.35
2013-12-30,1304.499
2013-12-31,1300.172
2014-01-01,1300.172
2014-01-02,1283.717
2014-01-03,1286.845
2014-01-06,1290.784
2014-01-07,1295.566
2014-01-08,1296.763
2014-01-09,1296.483
2014-01-10,1315.881
2014-01-13,1317.963
2014-01-14,1318.543
2014-01-15,1318.183
2014-01-16,1317.29
2014-01-17,1320.532
2014-01-20,1319.576
2014-01-21,1317.74
2014-01-22,1318.066
2014-01-23,1321.339
2014-01-24,1301.98
2014-01-27,1291.212
2014-01-28,1308.35
2014-01-29,1307.022
2014-01-30,1307.966
2014-01-31,1303.584
2014-02-03,1287.014
2014-02-04,1284.441
2014-02-05,1286.331
2014-02-06,1308.544
2014-02-07,1318.191
2014-02-10,1317.804
2014-02-11,1332.51
2014-02-12,1328.74
2014-02-13,1343.363
2014-02-14,1349.232
2014-02-17,1357.452
2014-02-18,1362.388
2014-02-19,1365.605
2014-02-20,1354.144
2014-02-21,1361.4
2014-02-24,1361.378
2014-02-25,1370.974
2014-02-26,1374.518
2014-02-27,1376.797
2014-02-28,1400.189
2014-03-03,1372.927
2014-03-04,1385.999
2014-03-05,1395.21
2014-03-06,1414.603
2014-03-07,1401.59
2014-03-10,1400.455
2014-03-11,1402.472
2014-03-12,1396.773
2014-03-13,1387.51
2014-03-14,1376.351
2014-03-17,1390.186
2014-03-18,1398.939
2014-03-19,1397.059
2014-03-20,1372.887
2014-03-21,1375.078
2014-03-24,1355.549
2014-03-25,1366.453
2014-03-26,1379.962
2014-03-27,1378.171
2014-03-28,1379.573
2014-03-31,1395.432
2014-04-01,1403.792
2014-04-02,1407.714
2014-04-03,1400.535
2014-04-04,1405.991
2014-04-07,1403.492
2014-04-08,1398.325
2014-04-09,1415.078
2014-04-10,1419.768
2014-04-11,1399.208
2014-04-14,1377.665
2014-04-15,1368.698
2014-04-16,1379.155
2014-04-17,1391.165
2014-04-18,1391.165
2014-04-21,1386.679
2014-04-22,1405.22
2014-04-23,1409.399
2014-04-24,1414.182
2014-04-25,1408.874
2014-04-28,1405.931
2014-04-29,1410.263
2014-04-30,1419.188
2014-05-01,1420.802
2014-05-02,1429.054
2014-05-05,1422.562
2014-05-06,1428.071
2014-05-07,1420.946
2014-05-08,1423.376
2014-05-09,1413.029
2014-05-12,1417.731
2014-05-13,1405.571
2014-05-14,1399.426
2014-05-15,1378.118
2014-05-16,1368.579
2014-05-19,1373.653
2014-05-20,1372.839
2014-05-21,1373.263
2014-05-22,1382.498
2014-05-23,1381.443
2014-05-26,1396.616
2014-05-27,1398.741
2014-05-28,1398.724
2014-05-29,1401.454
2014-05-30,1406.584
2014-06-02,1398.766
2014-06-03,1392.315
2014-06-04,1396.922
2014-06-05,1401.219
2014-06-06,1412.132
2014-06-09,1406.31
2014-06-10,1406.059
2014-06-11,1396.664
2014-06-12,1399.343
2014-06-13,1392.591
2014-06-16,1388.61
2014-06-17,1381.479
2014-06-18,1389.17
2014-06-19,1406.313
2014-06-20,1399.898
2014-06-23,1398.224
2014-06-24,1398.629
2014-06-25,1390.056
2014-06-26,1381.806
2014-06-27,1387.749
2014-06-30,1394.531
2014-07-01,1400.77
2014-07-02,1403.554
2014-07-03,1411.623
2014-07-04,1411.277
2014-07-07,1407.158
2014-07-08,1398.151
2014-07-09,1396.006
2014-07-10,1382.905
2014-07-11,1384.9
2014-07-14,1400.981
2014-07-15,1391.648
2014-07-16,1395.758
2014-07-17,1388.632
2014-07-18,1379.43
2014-07-21,1376.247
2014-07-22,1380.537
2014-07-23,1383.492
2014-07-24,1391.628
2014-07-25,1379.725
2014-07-28,1374.826
2014-07-29,1377.086
2014-07-30,1361.777
2014-07-31,1350.954
2014-08-01,1356.998
2014-08-04,1331.839
2014-08-05,1335.507
2014-08-06,1323.832
2014-08-07,1323.001
2014-08-08,1320.715
2014-08-11,1335.703
2014-08-12,1334.973
2014-08-13,1354.172
2014-08-14,1366.105
2014-08-15,1367.37
2014-08-18,1372.67
2014-08-19,1379.366
2014-08-20,1371.588
2014-08-21,1376.965
2014-08-22,1373.118
2014-08-25,1378.968
2014-08-26,1381.672
2014-08-27,1384.573
2014-08-28,1377.622
2014-08-29,1378.55
2014-09-01,1373.066
2014-09-02,1377.962
2014-09-03,1380.673
2014-09-04,1365.006
2014-09-05,1360.507
2014-09-08,1356.153
2014-09-09,1350.344
2014-09-10,1341.718
2014-09-11,1342.987
2014-09-12,1343.724
2014-09-15,1338.669
2014-09-16,1331.74
2014-09-17,1334.535
2014-09-18,1340.217
2014-09-19,1333.1
2014-09-22,1327.845
2014-09-23,1322.607
2014-09-24,1316.767
2014-09-25,1309.333
2014-09-26,1302.935
2014-09-29,1295.629
2014-09-30,1291.607
2014-10-01,1283.91
2014-10-02,1273.646
2014-10-03,1265.702
2014-10-06,1265.662
2014-10-07,1255.789
2014-10-08,1254.565
2014-10-09,1250.671
2014-10-10,1224.697
2014-10-13,1228.651
2014-10-14,1229.21
2014-10-15,1216.259
2014-10-16,1212.071
2014-10-17,1240.007
2014-10-20,1240.489
2014-10-21,1254.787
2014-10-22,1260.063
2014-10-23,1268.934
2014-10-24,1268.7
2014-10-27,1267.512
2014-10-28,1283.222
2014-10-29,1288.893
2014-10-30,1281.271
2014-10-31,1286.909
2014-11-03,1269.446
2014-11-04,1277.841
2014-11-05,1283.072
2014-11-06,1280.309
2014-11-07,1271.624
2014-11-10,1288.285
2014-11-11,1290.143
2014-11-12,1294.486
2014-11-13,1301.092
2014-11-14,1298.314
2014-11-17,1294.853
2014-11-18,1310.822
2014-11-19,1312.491
2014-11-20,1313.312
2014-11-21,1309.958
2014-11-24,1311.989
2014-11-25,1317.635
2014-11-26,1321.316
2014-11-27,1321.591
2014-11-28,1316.647
2014-12-01,1310.622
2014-12-02,1302.607
2014-12-03,1298.684
2014-12-04,1308.716
2014-12-05,1311.406
2014-12-08,1307.934
2014-12-09,1302.472
2014-12-10,1301.419
2014-12-11,1298.671
2014-12-12,1290.141
2014-12-15,1267.886
2014-12-16,1289.354
2014-12-17,1280.513
2014-12-18,1288.914
2014-12-19,1304.104
2014-12-22,1309.649
2014-12-23,1309.116
2014-12-24,1310.377
2014-12-25,1310.377
2014-12-26,1308.123
2014-12-29,1308.232
2014-12-30,1301.579
2014-12-31,1294.898
2015-01-01,1294.898
2015-01-02,1287.77
2015-01-05,1267.35
2015-01-06,1259.342
2015-01-07,1251.807
2015-01-08,1268.591
2015-01-09,1276.035
2015-01-12,1274.595
2015-01-13,1285.832
2015-01-14,1274.412
2015-01-15,1331.854
2015-01-16,1344.739
2015-01-19,1342.508
2015-01-20,1338.535
2015-01-21,1348.094
2015-01-22,1342.436
2015-01-23,1343.695
2015-01-26,1333.594
2015-01-27,1322.718
2015-01-28,1317.049
2015-01-29,1311.504
2015-01-30,1319.537
2015-02-02,1325.201
2015-02-03,1338.369
2015-02-04,1346.485
2015-02-05,1350.66
2015-02-06,1351.77
2015-02-09,1351.205
2015-02-10,1356.939
2015-02-11,1354.184
2015-02-12,1367.368
2015-02-13,1369.873
2015-02-16,1379.098
2015-02-17,1371.015
2015-02-18,1377.924
2015-02-19,1384.689
2015-02-20,1389.302
2015-02-23,1389.672
2015-02-24,1395.608
2015-02-25,1393.838
2015-02-26,1391.308
2015-02-27,1399.637
2015-03-02,1392.081
2015-03-03,1382.477
2015-03-04,1375.777
2015-03-05,1377.595
2015-03-06,1362.64
2015-03-09,1353.203
2015-03-10,1325.204
2015-03-11,1335.364
2015-03-12,1338.363
2015-03-13,1342.419
2015-03-16,1341.123
2015-03-17,1343.969
2015-03-18,1362.67
2015-03-19,1368.293
2015-03-20,1407.831
2015-03-23,1423.3
2015-03-24,1434.135
2015-03-25,1424.667
2015-03-26,1411.333
2015-03-27,1400.916
2015-03-30,1404.54
2015-03-31,1391.969
2015-04-01,1401.973
2015-04-02,1421.853
2015-04-03,1421.853
2015-04-06,1432.324
2015-04-07,1434.396
2015-04-08,1428.76
2015-04-09,1427.599
2015-04-10,1431.936
2015-04-13,1429.217
2015-04-14,1447.808
2015-04-15,1452.838
2015-04-16,1457.962
2015-04-17,1446.735
2015-04-20,1450.282
2015-04-21,1448.364
2015-04-22,1433.809
2015-04-23,1450.326
2015-04-24,1449.449
2015-04-27,1450.221
