Date,HONG KONG SMALL VALUE Small Cap
2019-08-19,951.037
2019-08-20,949.701
2019-08-21,945.656
2019-08-22,945.066
2019-08-23,941.586
2019-08-26,915.829
2019-08-27,919.762
2019-08-28,920.6
2019-08-29,920.856
2019-08-30,918.178
2019-09-02,913.404
2019-09-03,910.584
2019-09-04,943.137
2019-09-05,941.451
2019-09-06,954.482
2019-09-09,950.766
2019-09-10,953.841
2019-09-11,964.863
2019-09-12,975.017
2019-09-13,988.334
2019-09-16,979.727
2019-09-17,962.731
2019-09-18,963.555
2019-09-19,956.504
2019-09-20,958.309
2019-09-23,947.611
2019-09-24,945.288
2019-09-25,936.155
2019-09-26,935.902
2019-09-27,935.309
2019-09-30,936.291
2019-10-01,935.644
2019-10-02,935.381
2019-10-03,933.531
2019-10-04,923.894
2019-10-07,923.975
2019-10-08,919.321
2019-10-09,909.026
2019-10-10,908.775
2019-10-11,918.399
2019-10-14,931.236
2019-10-15,932.976
2019-10-16,937.711
2019-10-17,946.643
2019-10-18,943.207
2019-10-21,943.631
2019-10-22,947.117
2019-10-23,949.367
2019-10-24,955.8
2019-10-25,954.934
2019-10-28,957.852
2019-10-29,954.905
2019-10-30,957.149
2019-10-31,959.046
2019-11-01,960.021
2019-11-04,971.563
2019-11-05,982.031
2019-11-06,983.835
2019-11-07,996.283
2019-11-08,994.75
2019-11-11,969.597
2019-11-12,981.877
2019-11-13,963.196
2019-11-14,961.448
2019-11-15,956.902
2019-11-18,962.908
2019-11-19,975.654
2019-11-20,975.577
2019-11-21,967.752
2019-11-22,965.707
2019-11-25,968.371
2019-11-26,970.969
2019-11-27,978.281
2019-11-28,976.055
2019-11-29,968.174
2019-12-02,960.524
2019-12-03,955.201
2019-12-04,952.112
2019-12-05,959.434
2019-12-06,968.562
2019-12-09,963.215
2019-12-10,960.474
2019-12-11,963.764
2019-12-12,971.145
2019-12-13,989.408
2019-12-16,985.962
2019-12-17,996.291
2019-12-18,992.49
2019-12-19,989.873
2019-12-20,992.679
2019-12-23,987.614
2019-12-24,993.066
2019-12-25,993.066
2019-12-26,992.807
2019-12-27,995.579
2019-12-30,995.809
2019-12-31,990.948
2020-01-01,990.948
2020-01-02,1000.605
2020-01-03,1005.823
2020-01-06,998.117
2020-01-07,999.071
2020-01-08,992.397
2020-01-09,998.336
2020-01-10,1000.657
2020-01-13,1010.049
2020-01-14,1012.099
2020-01-15,1018.883
2020-01-16,1023.188
2020-01-17,1030.819
2020-01-20,1028.458
2020-01-21,998.309
2020-01-22,1007.138
2020-01-23,993.65
2020-01-24,997.875
2020-01-27,997.204
2020-01-28,997.003
2020-01-29,961.859
2020-01-30,938.221
2020-01-31,933.755
2020-02-03,927.556
2020-02-04,932.758
2020-02-05,939.515
2020-02-06,957.466
2020-02-07,957.198
2020-02-10,947.97
2020-02-11,949.261
2020-02-12,959.504
2020-02-13,957.926
2020-02-14,958.501
2020-02-17,963.035
2020-02-18,956.952
2020-02-19,959.343
2020-02-20,962.032
2020-02-21,951.214
2020-02-24,931.589
2020-02-25,933.255
2020-02-26,930.299
2020-02-27,930.556
2020-02-28,908.559
2020-03-02,914.311
2020-03-03,920.156
2020-03-04,917.766
2020-03-05,931.802
2020-03-06,913.095
2020-03-09,862.301
2020-03-10,870.143
2020-03-11,860.84
2020-03-12,829.41
2020-03-13,815.788
2020-03-16,784.543
2020-03-17,779.098
2020-03-18,747.513
2020-03-19,713.573
2020-03-20,737.185
2020-03-23,715.873
2020-03-24,739.829
2020-03-25,770.06
2020-03-26,776.226
2020-03-27,780.397
2020-03-30,763.015
2020-03-31,781.332
2020-04-01,776.192
2020-04-02,772.977
2020-04-03,773.404
2020-04-06,788.053
2020-04-07,797.98
2020-04-08,797.451
2020-04-09,816.077
2020-04-10,816.077
2020-04-13,815.952
2020-04-14,820.859
2020-04-15,816.045
2020-04-16,809.068
2020-04-17,827.21
2020-04-20,826.338
2020-04-21,808.743
2020-04-22,808.657
2020-04-23,813.961
2020-04-24,805.136
2020-04-27,817.852
2020-04-28,824.975
2020-04-29,831.494
2020-04-30,831.566
2020-05-01,831.556
2020-05-04,801.64
2020-05-05,807.745
2020-05-06,809.303
2020-05-07,805.761
2020-05-08,814.824
2020-05-11,824.363
2020-05-12,813.841
2020-05-13,804.692
2020-05-14,791.648
2020-05-15,792.586
2020-05-18,793.924
2020-05-19,801.067
2020-05-20,799.008
2020-05-21,794.791
2020-05-22,747.83
2020-05-25,740.605
2020-05-26,756.019
2020-05-27,744.635
2020-05-28,734.348
2020-05-29,737.947
2020-06-01,756.553
2020-06-02,771.189
2020-06-03,777.91
2020-06-04,781.975
2020-06-05,806.583
2020-06-08,815.699
2020-06-09,830.982
2020-06-10,820.308
2020-06-11,800.686
2020-06-12,797.219
2020-06-15,784.165
2020-06-16,797.487
2020-06-17,806.246
2020-06-18,801.763
2020-06-19,811.56
2020-06-22,800.314
2020-06-23,801.85
2020-06-24,802.415
2020-06-25,802.625
2020-06-26,803.475
2020-06-29,796.464
2020-06-30,805.629
2020-07-01,805.233
2020-07-02,821.763
2020-07-03,826.047
2020-07-06,849.405
2020-07-07,835.377
2020-07-08,836.558
2020-07-09,828.718
2020-07-10,817.754
2020-07-13,821.296
2020-07-14,808.859
2020-07-15,804.739
2020-07-16,795.52
2020-07-17,798.078
2020-07-20,797.746
2020-07-21,801.318
2020-07-22,791.337
2020-07-23,790.593
2020-07-24,779.187
2020-07-27,775.427
2020-07-28,776.477
2020-07-29,778.149
2020-07-30,782.521
2020-07-31,785.907
2020-08-03,789.904
2020-08-04,798.433
2020-08-05,800.988
2020-08-06,802.566
2020-08-07,797.69
2020-08-10,796.563
2020-08-11,806.659
2020-08-12,818.821
2020-08-13,822.071
2020-08-14,821.574
2020-08-17,825.73
2020-08-18,827.449
2020-08-19,824.366
2020-08-20,818.31
2020-08-21,820.384
2020-08-24,830.344
2020-08-25,834.189
2020-08-26,832.873
2020-08-27,826.826
2020-08-28,834.197
2020-08-31,835.47
2020-09-01,837.655
2020-09-02,833.727
2020-09-03,836.099
2020-09-04,831.589
2020-09-07,826.086
2020-09-08,828.335
2020-09-09,824.704
2020-09-10,825.16
2020-09-11,823.893
2020-09-14,828.558
2020-09-15,836.235
2020-09-16,835.07
2020-09-17,832.838
2020-09-18,836.986
2020-09-21,822.321
2020-09-22,814.56
2020-09-23,812.615
2020-09-24,801.184
2020-09-25,794.941
2020-09-28,799.892
2020-09-29,799.542
2020-09-30,807.403
2020-10-01,807.383
2020-10-02,807.378
2020-10-05,817.408
2020-10-06,824.302
2020-10-07,818.72
2020-10-08,829.125
2020-10-09,825.514
2020-10-12,830.509
2020-10-13,830.278
2020-10-14,828.231
2020-10-15,825.329
2020-10-16,830.126
2020-10-19,831.212
2020-10-20,828.714
2020-10-21,829.258
2020-10-22,832.679
2020-10-23,836.232
2020-10-26,836.696
2020-10-27,831.876
2020-10-28,824.848
2020-10-29,820.687
2020-10-30,810.446
2020-11-02,807.249
2020-11-03,814.971
2020-11-04,824.716
2020-11-05,835.669
2020-11-06,840.41
2020-11-09,846.889
2020-11-10,882.563
2020-11-11,889.874
2020-11-12,881.391
2020-11-13,879.088
2020-11-16,890.109
2020-11-17,902.487
2020-11-18,896.883
2020-11-19,898.074
2020-11-20,901.314
2020-11-23,897.764
2020-11-24,911.039
2020-11-25,912.022
2020-11-26,905.63
2020-11-27,909.598
2020-11-30,905.414
2020-12-01,905.425
2020-12-02,905.922
2020-12-03,902.0
2020-12-04,902.364
2020-12-07,897.428
2020-12-08,890.47
2020-12-09,900.786
2020-12-10,893.426
2020-12-11,892.546
2020-12-14,896.401
2020-12-15,894.323
2020-12-16,892.054
2020-12-17,889.496
2020-12-18,889.994
2020-12-21,890.856
2020-12-22,882.814
2020-12-23,883.503
2020-12-24,887.672
2020-12-25,887.672
2020-12-28,888.541
2020-12-29,889.96
2020-12-30,894.835
2020-12-31,894.07
2021-01-01,894.07
2021-01-04,894.948
2021-01-05,903.019
2021-01-06,905.323
2021-01-07,901.666
2021-01-08,900.921
2021-01-11,904.795
2021-01-12,921.745
2021-01-13,929.722
2021-01-14,926.855
2021-01-15,926.41
2021-01-18,928.407
2021-01-19,941.052
2021-01-20,947.724
2021-01-21,951.385
2021-01-22,933.468
2021-01-25,925.816
2021-01-26,920.816
2021-01-27,927.931
2021-01-28,907.569
2021-01-29,896.581
2021-02-01,911.726
2021-02-02,916.52
2021-02-03,915.327
2021-02-04,913.353
2021-02-05,918.822
2021-02-08,925.016
2021-02-09,927.191
2021-02-10,937.688
2021-02-11,946.434
2021-02-12,947.429
2021-02-15,947.441
2021-02-16,968.659
2021-02-17,975.038
2021-02-18,968.712
2021-02-19,974.147
2021-02-22,979.43
2021-02-23,999.192
2021-02-24,983.418
2021-02-25,1002.312
2021-02-26,982.089
2021-03-01,983.931
2021-03-02,979.474
2021-03-03,985.189
2021-03-04,981.998
2021-03-05,994.303
2021-03-08,987.861
2021-03-09,989.514
2021-03-10,993.826
2021-03-11,1005.153
2021-03-12,998.396
2021-03-15,991.028
2021-03-16,992.944
2021-03-17,1000.256
2021-03-18,1005.022
2021-03-19,990.919
2021-03-22,998.776
2021-03-23,988.212
2021-03-24,970.066
2021-03-25,977.565
2021-03-26,988.758
2021-03-29,995.666
2021-03-30,1011.431
2021-03-31,996.61
2021-04-01,1004.359
2021-04-02,1004.359
2021-04-05,1004.264
2021-04-06,1004.092
2021-04-07,1008.754
2021-04-08,1015.48
2021-04-09,1011.439
2021-04-12,1005.924
2021-04-13,1015.844
2021-04-14,1022.561
2021-04-15,1016.22
2021-04-16,1021.688
2021-04-19,1027.732
2021-04-20,1032.629
2021-04-21,1022.038
2021-04-22,1019.986
2021-04-23,1016.554
2021-04-26,1014.578
2021-04-27,1012.26
2021-04-28,1013.338
2021-04-29,1019.461
2021-04-30,1007.074
2021-05-03,1003.861
2021-05-04,1003.968
2021-05-05,997.971
2021-05-06,998.092
2021-05-07,1002.504
2021-05-10,1011.67
2021-05-11,994.165
2021-05-12,990.646
2021-05-13,978.615
2021-05-14,982.513
2021-05-17,988.584
2021-05-18,998.308
2021-05-19,997.892
2021-05-20,1006.963
2021-05-21,1012.815
2021-05-24,1010.888
2021-05-25,1017.901
2021-05-26,1025.632
2021-05-27,1027.006
2021-05-28,1029.07
2021-05-31,1021.791
2021-06-01,1028.487
2021-06-02,1028.55
2021-06-03,1025.466
2021-06-04,1024.67
2021-06-07,1027.714
2021-06-08,1025.415
2021-06-09,1032.299
2021-06-10,1030.323
2021-06-11,1030.379
2021-06-14,1029.908
2021-06-15,1025.182
2021-06-16,1014.806
2021-06-17,1016.515
2021-06-18,1018.906
2021-06-21,1017.461
2021-06-22,1021.339
2021-06-23,1021.903
2021-06-24,1024.266
2021-06-25,1030.576
2021-06-28,1024.692
2021-06-29,1022.536
2021-06-30,1022.935
2021-07-01,1022.934
2021-07-02,1023.658
2021-07-05,1026.797
2021-07-06,1024.056
2021-07-07,1026.187
2021-07-08,1009.513
2021-07-09,1005.856
2021-07-12,1010.086
2021-07-13,1017.147
2021-07-14,1006.785
2021-07-15,1013.079
2021-07-16,1011.608
2021-07-19,994.939
2021-07-20,982.888
2021-07-21,990.905
2021-07-22,1003.243
2021-07-23,995.182
2021-07-26,980.195
2021-07-27,958.01
2021-07-28,962.449
2021-07-29,978.179
2021-07-30,970.181
2021-08-02,983.748
2021-08-03,979.149
2021-08-04,982.119
2021-08-05,975.332
2021-08-06,977.598
2021-08-09,978.439
2021-08-10,977.942
2021-08-11,977.383
2021-08-12,971.075
2021-08-13,965.913
2021-08-16,965.974
2021-08-17,957.419
2021-08-18,967.52
2021-08-19,961.334
2021-08-20,949.002
2021-08-23,956.605
2021-08-24,962.763
2021-08-25,969.183
2021-08-26,965.328
2021-08-27,970.307
2021-08-30,974.911
2021-08-31,980.933
2021-09-01,990.382
2021-09-02,991.901
2021-09-03,988.221
2021-09-06,987.958
2021-09-07,988.699
2021-09-08,984.71
2021-09-09,981.292
2021-09-10,994.21
2021-09-13,988.93
2021-09-14,984.946
2021-09-15,972.397
2021-09-16,951.715
2021-09-17,945.524
2021-09-20,910.778
2021-09-21,917.277
2021-09-22,918.54
2021-09-23,933.772
2021-09-24,920.153
2021-09-27,911.841
2021-09-28,917.923
2021-09-29,918.502
2021-09-30,920.979
2021-10-01,920.917
2021-10-04,921.854
2021-10-05,925.387
2021-10-06,924.763
2021-10-07,940.183
2021-10-08,941.894
2021-10-11,939.219
2021-10-12,941.828
2021-10-13,941.803
2021-10-14,941.327
2021-10-15,949.968
2021-10-18,947.472
2021-10-19,952.405
2021-10-20,948.986
2021-10-21,951.637
2021-10-22,954.735
2021-10-25,950.597
2021-10-26,948.242
2021-10-27,941.823
2021-10-28,937.3
2021-10-29,939.386
2021-11-01,938.851
2021-11-02,932.471
2021-11-03,933.086
2021-11-04,936.439
2021-11-05,933.639
2021-11-08,942.106
2021-11-09,941.998
2021-11-10,943.505
2021-11-11,950.958
2021-11-12,948.768
2021-11-15,949.48
2021-11-16,953.12
2021-11-17,949.051
2021-11-18,948.523
2021-11-19,947.538
2021-11-22,950.379
2021-11-23,947.7
2021-11-24,942.434
2021-11-25,946.019
2021-11-26,930.966
2021-11-29,921.902
2021-11-30,908.911
2021-12-01,913.366
2021-12-02,911.534
2021-12-03,914.171
2021-12-06,905.199
2021-12-07,915.395
2021-12-08,911.568
2021-12-09,922.429
2021-12-10,912.193
2021-12-13,905.961
2021-12-14,895.023
2021-12-15,895.772
2021-12-16,898.148
2021-12-17,887.938
2021-12-20,872.489
2021-12-21,879.481
2021-12-22,882.872
2021-12-23,887.654
2021-12-24,889.222
2021-12-27,889.096
2021-12-28,899.978
2021-12-29,902.243
2021-12-30,902.585
2021-12-31,904.688
2022-01-03,908.504
2022-01-04,914.21
2022-01-05,907.516
2022-01-06,900.493
2022-01-07,903.305
2022-01-10,910.298
2022-01-11,908.772
2022-01-12,912.873
2022-01-13,916.278
2022-01-14,920.316
2022-01-17,924.314
2022-01-18,922.367
2022-01-19,926.911
2022-01-20,932.742
2022-01-21,937.47
2022-01-24,935.154
2022-01-25,922.199
2022-01-26,929.942
2022-01-27,919.125
2022-01-28,914.533
2022-01-31,918.968
2022-02-01,919.381
2022-02-02,919.452
2022-02-03,919.493
2022-02-04,939.276
2022-02-07,942.572
2022-02-08,942.505
2022-02-09,954.13
2022-02-10,960.045
2022-02-11,961.169
2022-02-14,952.223
2022-02-15,954.597
2022-02-16,960.139
2022-02-17,959.17
2022-02-18,958.837
2022-02-21,957.049
2022-02-22,942.434
2022-02-23,941.812
2022-02-24,921.772
2022-02-25,927.018
2022-02-28,915.359
2022-03-01,916.767
2022-03-02,899.331
2022-03-03,908.952
2022-03-04,894.261
2022-03-07,876.348
2022-03-08,867.53
2022-03-09,862.664
2022-03-10,876.631
2022-03-11,871.84
2022-03-14,850.854
2022-03-15,817.643
2022-03-16,842.578
2022-03-17,885.877
2022-03-18,895.388
2022-03-21,893.67
2022-03-22,904.815
2022-03-23,900.304
2022-03-24,898.824
2022-03-25,892.167
2022-03-28,892.739
2022-03-29,891.228
2022-03-30,896.86
2022-03-31,889.943
2022-04-01,892.378
2022-04-04,899.467
2022-04-05,899.358
2022-04-06,893.89
2022-04-07,882.212
2022-04-08,886.001
2022-04-11,871.181
2022-04-12,876.033
2022-04-13,875.751
2022-04-14,887.888
2022-04-15,887.888
2022-04-18,887.826
2022-04-19,880.125
2022-04-20,877.986
2022-04-21,871.096
2022-04-22,871.971
2022-04-25,857.471
2022-04-26,849.284
2022-04-27,849.328
2022-04-28,860.626
2022-04-29,864.109
2022-05-02,863.933
2022-05-03,869.288
2022-05-04,872.005
2022-05-05,871.565
2022-05-06,855.512
2022-05-09,855.506
2022-05-10,843.954
2022-05-11,843.346
2022-05-12,835.007
2022-05-13,845.785
2022-05-16,847.08
2022-05-17,857.826
2022-05-18,862.743
2022-05-19,853.121
2022-05-20,860.841
2022-05-23,863.336
2022-05-24,856.599
2022-05-25,858.434
2022-05-26,855.245
2022-05-27,860.04
2022-05-30,867.952
2022-05-31,873.032
2022-06-01,878.127
2022-06-02,878.08
2022-06-03,877.293
2022-06-06,882.422
2022-06-07,878.662
2022-06-08,881.219
2022-06-09,877.084
2022-06-10,873.665
2022-06-13,853.684
2022-06-14,850.013
2022-06-15,850.05
2022-06-16,841.931
2022-06-17,831.41
2022-06-20,836.182
2022-06-21,843.953
2022-06-22,837.604
2022-06-23,839.008
2022-06-24,846.959
2022-06-27,858.82
2022-06-28,871.609
2022-06-29,861.103
2022-06-30,853.052
2022-07-01,853.999
2022-07-04,849.363
2022-07-05,852.439
2022-07-06,845.061
2022-07-07,843.697
2022-07-08,852.854
2022-07-11,843.307
2022-07-12,837.369
2022-07-13,836.333
2022-07-14,832.557
2022-07-15,820.845
2022-07-18,833.41
2022-07-19,830.132
2022-07-20,833.975
2022-07-21,835.756
2022-07-22,835.515
2022-07-25,838.331
2022-07-26,842.112
2022-07-27,838.112
2022-07-28,837.279
2022-07-29,829.847
2022-08-01,821.746
2022-08-02,808.554
2022-08-03,809.19
2022-08-04,813.695
2022-08-05,826.545
2022-08-08,827.841
2022-08-09,828.519
2022-08-10,817.214
2022-08-11,829.788
2022-08-12,833.484
2022-08-15,829.976
2022-08-16,832.483
2022-08-17,834.378
2022-08-18,830.04
2022-08-19,830.936
2022-08-22,826.887
2022-08-23,816.277
2022-08-24,808.133
2022-08-25,816.983
2022-08-26,822.463
2022-08-29,820.275
2022-08-30,815.189
2022-08-31,813.743
2022-09-01,803.936
2022-09-02,801.012
2022-09-05,799.462
2022-09-06,797.561
2022-09-07,792.372
2022-09-08,793.12
2022-09-09,800.461
2022-09-12,801.246
2022-09-13,810.751
2022-09-14,803.821
2022-09-15,806.167
2022-09-16,796.849
2022-09-19,791.913
2022-09-20,800.241
2022-09-21,793.828
2022-09-22,780.034
2022-09-23,771.335
2022-09-26,755.68
2022-09-27,755.389
2022-09-28,729.193
2022-09-29,721.059
2022-09-30,723.586
2022-10-03,723.078
2022-10-04,725.886
2022-10-05,753.237
2022-10-06,753.092
2022-10-07,749.064
2022-10-10,721.194
2022-10-11,713.009
2022-10-12,706.834
2022-10-13,697.463
2022-10-14,693.529
2022-10-17,687.99
2022-10-18,695.643
2022-10-19,685.078
2022-10-20,680.733
2022-10-21,677.601
2022-10-24,647.177
2022-10-25,644.559
2022-10-26,654.893
2022-10-27,655.14
2022-10-28,640.818
2022-10-31,624.547
2022-11-01,641.881
2022-11-02,652.81
2022-11-03,641.61
2022-11-04,666.541
2022-11-07,683.638
2022-11-08,680.814
2022-11-09,678.936
2022-11-10,673.082
2022-11-11,711.072
2022-11-14,727.163
2022-11-15,747.378
2022-11-16,744.437
2022-11-17,743.054
2022-11-18,736.746
2022-11-21,729.281
2022-11-22,725.827
2022-11-23,727.208
2022-11-24,738.535
2022-11-25,741.549
2022-11-28,737.902
2022-11-29,757.032
2022-11-30,765.358
2022-12-01,778.022
2022-12-02,775.791
2022-12-05,802.258
2022-12-06,812.385
2022-12-07,800.576
2022-12-08,827.548
2022-12-09,844.456
2022-12-12,835.972
2022-12-13,856.784
2022-12-14,849.88
2022-12-15,842.409
2022-12-16,851.315
2022-12-19,834.931
2022-12-20,825.704
2022-12-21,830.943
2022-12-22,838.461
2022-12-23,840.27
2022-12-26,840.27
2022-12-27,842.746
2022-12-28,857.07
2022-12-29,851.24
2022-12-30,852.646
2023-01-02,852.646
2023-01-03,867.94
2023-01-04,883.654
2023-01-05,886.172
2023-01-06,880.005
2023-01-09,894.049
2023-01-10,894.475
2023-01-11,888.884
2023-01-12,895.924
2023-01-13,906.41
2023-01-16,912.544
2023-01-17,900.888
2023-01-18,905.667
2023-01-19,908.873
2023-01-20,925.287
2023-01-23,925.277
2023-01-24,924.403
2023-01-25,923.369
2023-01-26,934.048
2023-01-27,936.402
2023-01-30,921.298
2023-01-31,918.503
2023-02-01,937.05
2023-02-02,939.132
2023-02-03,936.748
2023-02-06,923.293
2023-02-07,920.467
2023-02-08,924.006
2023-02-09,935.229
2023-02-10,930.948
2023-02-13,925.637
2023-02-14,923.906
2023-02-15,914.062
2023-02-16,911.707
2023-02-17,908.619
2023-02-20,907.901
2023-02-21,905.41
2023-02-22,901.336
2023-02-23,897.015
2023-02-24,896.135
2023-02-27,887.332
2023-02-28,889.478
2023-03-01,916.679
2023-03-02,913.386
2023-03-03,923.451
2023-03-06,922.746
2023-03-07,917.538
2023-03-08,907.434
2023-03-09,898.783
2023-03-10,880.088
2023-03-13,897.083
2023-03-14,876.403
2023-03-15,885.905
2023-03-16,877.655
2023-03-17,888.024
2023-03-20,867.936
2023-03-21,873.276
2023-03-22,880.014
2023-03-23,881.419
2023-03-24,879.877
2023-03-27,872.932
2023-03-28,876.452
2023-03-29,876.736
2023-03-30,880.258
2023-03-31,887.945
2023-04-03,895.74
2023-04-04,894.173
2023-04-05,893.329
2023-04-06,897.212
2023-04-07,897.212
2023-04-10,897.738
2023-04-11,901.472
2023-04-12,902.68
2023-04-13,904.794
2023-04-14,902.602
2023-04-17,910.729
2023-04-18,903.946
2023-04-19,897.82
2023-04-20,903.453
2023-04-21,894.997
2023-04-24,892.716
2023-04-25,880.729
2023-04-26,878.39
2023-04-27,879.147
2023-04-28,884.754
2023-05-01,885.032
2023-05-02,892.128
2023-05-03,877.233
2023-05-04,883.656
2023-05-05,887.211
2023-05-08,892.073
2023-05-09,879.621
2023-05-10,877.427
2023-05-11,875.285
2023-05-12,863.104
2023-05-15,867.298
2023-05-16,865.279
2023-05-17,851.404
2023-05-18,853.362
2023-05-19,852.002
2023-05-22,852.122
2023-05-23,848.036
2023-05-24,845.58
2023-05-25,833.331
2023-05-26,833.322
2023-05-29,829.81
2023-05-30,826.732
2023-05-31,812.134
2023-06-01,814.023
2023-06-02,837.083
2023-06-05,840.169
2023-06-06,841.375
2023-06-07,846.847
2023-06-08,848.359
2023-06-09,846.913
2023-06-12,850.238
2023-06-13,858.902
2023-06-14,855.065
2023-06-15,856.218
2023-06-16,861.753
2023-06-19,863.974
2023-06-20,858.376
2023-06-21,849.331
2023-06-22,848.282
2023-06-23,841.181
2023-06-26,839.667
2023-06-27,854.588
2023-06-28,855.293
2023-06-29,847.951
2023-06-30,853.604
2023-07-03,864.997
2023-07-04,865.139
2023-07-05,857.479
2023-07-06,846.564
2023-07-07,845.274
2023-07-10,850.168
2023-07-11,858.143
2023-07-12,859.956
2023-07-13,870.811
2023-07-14,876.226
2023-07-17,875.187
2023-07-18,869.728
2023-07-19,867.735
2023-07-20,864.468
2023-07-21,865.46
2023-07-24,859.498
2023-07-25,873.165
2023-07-26,879.649
2023-07-27,882.54
2023-07-28,887.97
2023-07-31,878.569
2023-08-01,879.553
2023-08-02,867.327
2023-08-03,868.387
2023-08-04,867.072
2023-08-07,868.829
2023-08-08,860.077
2023-08-09,857.512
2023-08-10,860.1
2023-08-11,853.71
2023-08-14,842.757
2023-08-15,834.478
2023-08-16,828.086
2023-08-17,825.094
2023-08-18,817.148
2023-08-21,794.611
2023-08-22,807.635
2023-08-23,806.948
2023-08-24,817.783
2023-08-25,811.413
2023-08-28,815.247
2023-08-29,824.711
2023-08-30,823.544
2023-08-31,821.317
2023-09-01,821.026
2023-09-04,833.0
2023-09-05,821.214
2023-09-06,821.247
2023-09-07,818.228
2023-09-08,817.969
2023-09-11,815.817
2023-09-12,813.152
2023-09-13,810.858
2023-09-14,812.473
2023-09-15,816.538
2023-09-18,807.574
2023-09-19,808.441
2023-09-20,804.702
2023-09-21,797.556
2023-09-22,807.654
2023-09-25,798.267
2023-09-26,790.11
2023-09-27,792.619
2023-09-28,789.163
2023-09-29,795.189
2023-10-02,793.594
2023-10-03,786.361
2023-10-04,781.772
2023-10-05,785.343
2023-10-06,797.792
2023-10-09,807.205
2023-10-10,809.819
2023-10-11,812.681
2023-10-12,816.938
2023-10-13,807.477
2023-10-16,805.786
2023-10-17,808.681
2023-10-18,800.556
2023-10-19,797.063
2023-10-20,795.114
2023-10-23,795.771
2023-10-24,789.607
2023-10-25,789.142
2023-10-26,784.1
2023-10-27,792.89
2023-10-30,790.321
2023-10-31,783.193
2023-11-01,783.313
2023-11-02,794.437
2023-11-03,810.611
2023-11-06,817.911
2023-11-07,797.263
2023-11-08,791.452
2023-11-09,789.633
2023-11-10,782.372
2023-11-13,788.859
2023-11-14,793.264
2023-11-15,812.225
2023-11-16,805.409
2023-11-17,798.993
2023-11-20,807.718
2023-11-21,815.244
2023-11-22,816.949
2023-11-23,814.161
2023-11-24,812.268
2023-11-27,807.067
2023-11-28,805.386
2023-11-29,796.182
2023-11-30,795.244
2023-12-01,797.353
2023-12-04,798.684
2023-12-05,786.372
2023-12-06,800.901
2023-12-07,793.447
2023-12-08,789.4
2023-12-11,785.003
2023-12-12,790.844
2023-12-13,781.637
2023-12-14,796.281
2023-12-15,808.183
2023-12-18,806.401
2023-12-19,801.02
2023-12-20,799.295
2023-12-21,808.127
2023-12-22,804.083
2023-12-25,804.083
2023-12-26,804.624
2023-12-27,804.257
2023-12-28,813.445
2023-12-29,809.857
2024-01-01,809.857
2024-01-02,807.596
2024-01-03,801.282
2024-01-04,798.795
2024-01-05,786.29
2024-01-08,778.965
2024-01-09,778.867
2024-01-10,771.348
2024-01-11,777.513
2024-01-12,777.084
2024-01-15,776.458
2024-01-16,767.184
2024-01-17,745.649
2024-01-18,753.272
2024-01-19,749.975
2024-01-22,732.162
2024-01-23,740.014
2024-01-24,753.165
2024-01-25,760.754
2024-01-26,763.997
2024-01-29,763.245
2024-01-30,748.2
2024-01-31,733.609
2024-02-01,737.188
2024-02-02,733.651
2024-02-05,727.336
2024-02-06,737.881
2024-02-07,742.041
2024-02-08,743.757
2024-02-09,739.436
2024-02-12,739.649
2024-02-13,739.668
2024-02-14,734.72
2024-02-15,735.504
2024-02-16,752.594
2024-02-19,752.73
2024-02-20,751.579
2024-02-21,759.415
2024-02-22,760.769
2024-02-23,761.512
2024-02-26,757.107
2024-02-27,757.742
2024-02-28,756.408
2024-02-29,757.673
2024-03-01,755.262
2024-03-04,756.527
2024-03-05,749.706
2024-03-06,753.739
2024-03-07,760.659
2024-03-08,765.889
2024-03-11,773.252
2024-03-12,783.862
2024-03-13,773.893
2024-03-14,783.911
2024-03-15,784.128
2024-03-18,782.946
2024-03-19,776.843
2024-03-20,776.543
2024-03-21,790.654
2024-03-22,778.392
2024-03-25,771.887
2024-03-26,768.143
2024-03-27,764.24
2024-03-28,770.604
2024-03-29,770.604
2024-04-01,770.737
2024-04-02,779.822
2024-04-03,780.784
2024-04-04,780.829
2024-04-05,779.206
2024-04-08,783.994
2024-04-09,793.805
2024-04-10,794.993
2024-04-11,791.134
2024-04-12,781.611
2024-04-15,776.569
2024-04-16,761.988
2024-04-17,762.203
2024-04-18,760.679
2024-04-19,757.611
2024-04-22,768.376
2024-04-23,776.342
2024-04-24,788.441
2024-04-25,788.959
2024-04-26,805.736
2024-04-29,814.684
2024-04-30,814.233
2024-05-01,813.983
2024-05-02,823.979
2024-05-03,836.323
2024-05-06,841.841
2024-05-07,845.35
2024-05-08,839.402
2024-05-09,851.051
2024-05-10,866.665
2024-05-13,881.132
2024-05-14,874.509
2024-05-15,874.677
2024-05-16,877.928
2024-05-17,886.857
2024-05-20,894.401
2024-05-21,879.126
2024-05-22,890.859
2024-05-23,874.336
2024-05-24,864.261
2024-05-27,871.456
2024-05-28,871.699
2024-05-29,862.668
2024-05-30,854.145
2024-05-31,850.595
2024-06-03,857.782
2024-06-04,860.499
2024-06-05,856.379
2024-06-06,856.177
2024-06-07,853.468
2024-06-10,853.271
2024-06-11,832.905
2024-06-12,827.395
2024-06-13,834.795
2024-06-14,829.252
2024-06-17,826.17
2024-06-18,826.05
2024-06-19,836.322
