Date,UNITED KINGDOM IMI IMI (Large+Mid+Small Cap)
2010-09-09,732.588
2010-09-10,729.818
2010-09-13,740.545
2010-09-14,743.614
2010-09-15,749.109
2010-09-16,746.99
2010-09-17,742.888
2010-09-20,752.065
2010-09-21,747.426
2010-09-22,749.77
2010-09-23,751.586
2010-09-24,763.233
2010-09-27,761.509
2010-09-28,760.52
2010-09-29,759.426
2010-09-30,754.663
2010-10-01,763.118
2010-10-04,759.816
2010-10-05,774.33
2010-10-06,779.503
2010-10-07,779.367
2010-10-08,778.024
2010-10-11,779.216
2010-10-12,771.588
2010-10-13,785.781
2010-10-14,791.917
2010-10-15,788.447
2010-10-18,788.059
2010-10-19,774.415
2010-10-20,784.014
2010-10-21,783.761
2010-10-22,777.054
2010-10-25,781.443
2010-10-26,782.92
2010-10-27,770.937
2010-10-28,782.587
2010-10-29,784.697
2010-11-01,790.067
2010-11-02,796.535
2010-11-03,799.267
2010-11-04,824.514
2010-11-05,822.887
2010-11-08,816.058
2010-11-09,818.281
2010-11-10,805.896
2010-11-11,811.097
2010-11-12,808.751
2010-11-15,808.011
2010-11-16,781.592
2010-11-17,784.714
2010-11-18,798.397
2010-11-19,791.954
2010-11-22,784.964
2010-11-23,768.002
2010-11-24,773.541
2010-11-25,778.359
2010-11-26,767.215
2010-11-29,748.197
2010-11-30,746.731
2010-12-01,762.183
2010-12-02,778.527
2010-12-03,784.258
2010-12-06,786.176
2010-12-07,798.489
2010-12-08,794.217
2010-12-09,793.817
2010-12-10,797.845
2010-12-13,807.474
2010-12-14,807.901
2010-12-15,798.229
2010-12-16,796.383
2010-12-17,789.688
2010-12-20,793.652
2010-12-21,800.142
2010-12-22,800.145
2010-12-23,802.248
2010-12-24,805.448
2010-12-27,802.215
2010-12-28,801.824
2010-12-29,803.843
2010-12-30,798.702
2010-12-31,803.877
2011-01-03,794.096
2011-01-04,815.806
2011-01-05,812.757
2011-01-06,810.505
2011-01-07,810.652
2011-01-10,806.492
2011-01-11,814.759
2011-01-12,826.306
2011-01-13,831.429
2011-01-14,830.081
2011-01-17,829.546
2011-01-18,843.011
2011-01-19,832.708
2011-01-20,810.239
2011-01-21,821.547
2011-01-24,828.286
2011-01-25,815.409
2011-01-26,825.908
2011-01-27,828.394
2011-01-28,812.829
2011-01-31,818.814
2011-02-01,838.674
2011-02-02,846.482
2011-02-03,841.892
2011-02-04,839.989
2011-02-07,850.863
2011-02-08,855.052
2011-02-09,852.735
2011-02-10,846.383
2011-02-11,847.963
2011-02-14,847.632
2011-02-15,852.764
2011-02-16,852.942
2011-02-17,859.363
2011-02-18,861.824
2011-02-21,853.032
2011-02-22,847.923
2011-02-23,841.236
2011-02-24,833.387
2011-02-25,843.081
2011-02-28,852.529
2011-03-01,847.106
2011-03-02,845.421
2011-03-03,855.222
2011-03-04,853.558
2011-03-07,849.762
2011-03-08,846.111
2011-03-09,845.806
2011-03-10,823.638
2011-03-11,818.922
2011-03-14,820.239
2011-03-15,802.576
2011-03-16,788.737
2011-03-17,808.325
2011-03-18,814.307
2011-03-21,829.168
2011-03-22,831.171
2011-03-23,828.502
2011-03-24,835.838
2011-03-25,834.41
2011-03-28,831.208
2011-03-29,832.496
2011-03-30,839.828
2011-03-31,832.445
2011-04-01,846.048
2011-04-04,853.343
2011-04-05,858.935
2011-04-06,865.989
2011-04-07,860.378
2011-04-08,870.907
2011-04-11,871.899
2011-04-12,851.219
2011-04-13,859.509
2011-04-14,857.592
2011-04-15,859.298
2011-04-18,836.38
2011-04-19,846.466
2011-04-20,869.579
2011-04-21,878.225
2011-04-22,878.225
2011-04-25,872.952
2011-04-26,878.755
2011-04-27,883.501
2011-04-28,891.598
2011-04-29,893.339
2011-05-02,894.651
2011-05-03,884.678
2011-05-04,874.519
2011-05-05,858.984
2011-05-06,867.075
2011-05-09,856.385
2011-05-10,869.887
2011-05-11,871.719
2011-05-12,857.296
2011-05-13,852.077
2011-05-16,852.504
2011-05-17,842.598
2011-05-18,848.037
2011-05-19,853.953
2011-05-20,854.715
2011-05-23,834.943
2011-05-24,841.417
2011-05-25,847.424
2011-05-26,853.0
2011-05-27,867.491
2011-05-30,867.175
2011-05-31,874.793
2011-06-01,865.769
2011-06-02,851.257
2011-06-03,853.758
2011-06-06,854.327
2011-06-07,860.001
2011-06-08,847.71
2011-06-09,854.179
2011-06-10,834.29
2011-06-13,839.131
2011-06-14,847.969
2011-06-15,832.676
2011-06-16,819.085
2011-06-17,823.525
2011-06-20,821.848
2011-06-21,833.49
2011-06-22,829.131
2011-06-23,807.171
2011-06-24,810.092
2011-06-27,814.917
2011-06-28,820.849
2011-06-29,835.12
2011-06-30,849.09
2011-07-01,855.193
2011-07-04,860.273
2011-07-05,863.363
2011-07-06,854.383
2011-07-07,861.377
2011-07-08,856.483
2011-07-11,838.285
2011-07-12,831.015
2011-07-13,845.485
2011-07-14,839.256
2011-07-15,838.541
2011-07-18,819.898
2011-07-19,832.687
2011-07-20,840.514
2011-07-21,855.01
2011-07-22,860.959
2011-07-25,858.028
2011-07-26,864.248
2011-07-27,851.49
2011-07-28,852.822
2011-07-29,849.316
2011-08-01,835.045
2011-08-02,827.356
2011-08-03,816.673
2011-08-04,783.619
2011-08-05,765.494
2011-08-08,735.265
2011-08-09,745.409
2011-08-10,721.473
2011-08-11,746.586
2011-08-12,771.928
2011-08-15,782.887
2011-08-16,783.677
2011-08-17,787.952
2011-08-18,747.545
2011-08-19,744.742
2011-08-22,746.715
2011-08-23,754.303
2011-08-24,760.962
2011-08-25,744.964
2011-08-26,742.692
2011-08-29,750.817
2011-08-30,765.044
2011-08-31,784.28
2011-09-01,781.983
2011-09-02,766.436
2011-09-05,735.051
2011-09-06,736.904
2011-09-07,757.758
2011-09-08,767.075
2011-09-09,741.33
2011-09-12,724.926
2011-09-13,730.12
2011-09-14,735.241
2011-09-15,754.259
2011-09-16,758.293
2011-09-19,735.913
2011-09-20,753.505
2011-09-21,738.682
2011-09-22,693.066
2011-09-23,699.786
2011-09-26,707.494
2011-09-27,742.333
2011-09-28,730.164
2011-09-29,728.306
2011-09-30,713.776
2011-10-03,701.927
2011-10-04,680.006
2011-10-05,701.26
2011-10-06,724.927
2011-10-07,738.231
2011-10-10,754.118
2011-10-11,751.351
2011-10-12,766.313
2011-10-13,758.682
2011-10-14,770.83
2011-10-17,765.383
2011-10-18,754.839
2011-10-19,769.646
2011-10-20,753.375
2011-10-21,780.432
2011-10-24,789.924
2011-10-25,787.705
2011-10-26,788.336
2011-10-27,818.48
2011-10-28,821.64
2011-10-31,798.921
2011-11-01,771.048
2011-11-02,782.547
2011-11-03,790.91
2011-11-04,791.981
2011-11-07,789.544
2011-11-08,800.46
2011-11-09,779.18
2011-11-10,773.2
2011-11-11,797.521
2011-11-14,785.054
2011-11-15,780.016
2011-11-16,778.561
2011-11-17,766.68
2011-11-18,758.131
2011-11-21,730.403
2011-11-22,728.721
2011-11-23,713.636
2011-11-24,712.035
2011-11-25,715.952
2011-11-28,739.283
2011-11-29,746.652
2011-11-30,776.246
2011-12-01,770.83
2011-12-02,776.869
2011-12-05,783.335
2011-12-06,777.552
2011-12-07,778.617
2011-12-08,766.877
2011-12-09,772.446
2011-12-12,757.942
2011-12-13,762.24
2011-12-14,739.149
2011-12-15,747.121
2011-12-16,747.608
2011-12-19,744.685
2011-12-20,760.428
2011-12-21,754.914
2011-12-22,764.678
2011-12-23,770.035
2011-12-26,770.035
2011-12-27,771.414
2011-12-28,761.648
2011-12-29,765.441
2011-12-30,773.984
2012-01-02,773.984
2012-01-03,796.633
2012-01-04,790.906
2012-01-05,777.924
2012-01-06,778.503
2012-01-09,775.948
2012-01-10,789.24
2012-01-11,779.521
2012-01-12,777.607
2012-01-13,772.679
2012-01-16,777.657
2012-01-17,784.393
2012-01-18,789.05
2012-01-19,798.121
2012-01-20,799.544
2012-01-23,810.187
2012-01-24,804.977
2012-01-25,801.792
2012-01-26,817.731
2012-01-27,807.866
2012-01-30,799.415
2012-01-31,806.572
2012-02-01,826.428
2012-02-02,825.614
2012-02-03,839.063
2012-02-06,838.079
2012-02-07,841.612
2012-02-08,836.793
2012-02-09,841.371
2012-02-10,830.965
2012-02-13,840.972
2012-02-14,833.319
2012-02-15,836.696
2012-02-16,838.125
2012-02-17,845.119
2012-02-20,854.235
2012-02-21,848.892
2012-02-22,840.329
2012-02-23,845.367
2012-02-24,853.767
2012-02-27,849.947
2012-02-28,851.875
2012-02-29,852.2
2012-03-01,859.877
2012-03-02,851.694
2012-03-05,846.798
2012-03-06,823.301
2012-03-07,827.602
2012-03-08,843.678
2012-03-09,841.142
2012-03-12,837.61
2012-03-13,853.811
2012-03-14,850.58
2012-03-15,848.665
2012-03-16,862.065
2012-03-19,864.138
2012-03-20,852.086
2012-03-21,852.339
2012-03-22,843.482
2012-03-23,847.861
2012-03-26,859.569
2012-03-27,856.795
2012-03-28,842.48
2012-03-29,835.553
2012-03-30,843.519
2012-04-02,860.258
2012-04-03,853.085
2012-04-04,828.504
2012-04-05,828.884
2012-04-06,828.884
2012-04-09,830.402
2012-04-10,810.702
2012-04-11,820.291
2012-04-12,834.092
2012-04-13,822.195
2012-04-16,821.209
2012-04-17,839.941
2012-04-18,843.592
2012-04-19,845.219
2012-04-20,851.646
2012-04-23,834.535
2012-04-24,843.864
2012-04-25,844.73
2012-04-26,852.923
2012-04-27,860.284
2012-04-30,854.756
2012-05-01,864.178
2012-05-02,856.654
2012-05-03,857.94
2012-05-04,838.018
2012-05-07,839.211
2012-05-08,821.613
2012-05-09,817.451
2012-05-10,824.085
2012-05-11,825.6
2012-05-14,809.671
2012-05-15,801.962
2012-05-16,792.151
2012-05-17,777.74
2012-05-18,766.644
2012-05-21,771.279
2012-05-22,785.263
2012-05-23,762.067
2012-05-24,772.019
2012-05-25,769.571
2012-05-28,774.34
2012-05-29,778.715
2012-05-30,758.932
2012-05-31,755.797
2012-06-01,743.501
2012-06-04,745.731
2012-06-05,745.198
2012-06-06,768.558
2012-06-07,784.0
2012-06-08,774.036
2012-06-11,778.071
2012-06-12,784.421
2012-06-13,787.202
2012-06-14,783.358
2012-06-15,790.911
2012-06-18,793.922
2012-06-19,809.662
2012-06-20,817.382
2012-06-21,805.448
2012-06-22,792.684
2012-06-25,783.158
2012-06-26,784.478
2012-06-27,793.055
2012-06-28,786.272
2012-06-29,807.459
2012-07-02,818.014
2012-07-03,824.549
2012-07-04,818.708
2012-07-05,816.61
2012-07-06,811.729
2012-07-09,807.139
2012-07-10,811.164
2012-07-11,813.812
2012-07-12,798.159
2012-07-13,814.085
2012-07-16,817.392
2012-07-17,810.083
2012-07-18,820.852
2012-07-19,830.583
2012-07-20,818.05
2012-07-23,794.232
2012-07-24,790.606
2012-07-25,788.013
2012-07-26,810.525
2012-07-27,819.351
2012-07-30,827.085
2012-07-31,817.487
2012-08-01,823.996
2012-08-02,812.984
2012-08-03,835.435
2012-08-06,839.843
2012-08-07,845.508
2012-08-08,850.008
2012-08-09,849.646
2012-08-10,852.202
2012-08-13,850.654
2012-08-14,854.796
2012-08-15,853.163
2012-08-16,855.9
2012-08-17,855.599
2012-08-20,852.932
2012-08-21,862.096
2012-08-22,851.289
2012-08-23,855.865
2012-08-24,851.752
2012-08-27,850.917
2012-08-28,851.476
2012-08-29,847.799
2012-08-30,843.37
2012-08-31,846.765
2012-09-03,854.415
2012-09-04,841.889
2012-09-05,842.878
2012-09-06,861.812
2012-09-07,870.417
2012-09-10,869.493
2012-09-11,871.498
2012-09-12,872.472
2012-09-13,878.767
2012-09-14,901.206
2012-09-17,899.29
2012-09-18,893.674
2012-09-19,895.388
2012-09-20,889.008
2012-09-21,892.009
2012-09-24,886.402
2012-09-25,892.573
2012-09-26,872.777
2012-09-27,876.944
2012-09-28,869.496
2012-10-01,881.294
2012-10-02,879.385
2012-10-03,877.711
2012-10-04,883.68
2012-10-05,891.77
2012-10-08,877.886
2012-10-09,871.953
2012-10-10,868.411
2012-10-11,877.115
2012-10-12,874.496
2012-10-15,874.385
2012-10-16,886.999
2012-10-17,896.931
2012-10-18,896.093
2012-10-19,887.202
2012-10-22,885.861
2012-10-23,868.341
2012-10-24,874.644
2012-10-25,881.583
2012-10-26,879.065
2012-10-29,873.433
2012-10-30,884.122
2012-10-31,876.429
2012-11-01,890.114
2012-11-02,885.553
2012-11-05,877.075
2012-11-06,883.888
2012-11-07,871.676
2012-11-08,868.294
2012-11-09,863.498
2012-11-12,860.409
2012-11-13,864.153
2012-11-14,854.054
2012-11-15,849.329
2012-11-16,837.368
2012-11-19,859.85
2012-11-20,862.078
2012-11-21,864.429
2012-11-22,871.207
2012-11-23,878.686
2012-11-26,874.632
2012-11-27,876.642
2012-11-28,875.249
2012-11-29,888.508
2012-11-30,887.476
2012-12-03,891.951
2012-12-04,892.416
2012-12-05,895.449
2012-12-06,896.625
2012-12-07,895.258
2012-12-10,899.19
2012-12-11,901.271
2012-12-12,905.215
2012-12-13,904.06
2012-12-14,902.417
2012-12-17,905.365
2012-12-18,912.015
2012-12-19,917.678
2012-12-20,916.859
2012-12-21,909.262
2012-12-24,908.473
2012-12-25,908.473
2012-12-26,908.586
2012-12-27,908.911
2012-12-28,906.248
2012-12-31,908.369
2013-01-01,908.369
2013-01-02,929.879
2013-01-03,925.863
2013-01-04,924.938
2013-01-07,924.547
2013-01-08,919.703
2013-01-09,924.89
2013-01-10,931.244
2013-01-11,935.567
2013-01-14,929.982
2013-01-15,932.933
2013-01-16,925.689
2013-01-17,928.6
2013-01-18,926.166
2013-01-21,928.249
2013-01-22,929.537
2013-01-23,930.596
2013-01-24,936.944
2013-01-25,941.323
2013-01-28,936.53
2013-01-29,944.636
2013-01-30,944.686
2013-01-31,942.23
2013-02-01,947.365
2013-02-04,933.02
2013-02-05,934.078
2013-02-06,936.072
2013-02-07,930.09
2013-02-08,943.378
2013-02-11,934.647
2013-02-12,943.307
2013-02-13,942.253
2013-02-14,936.168
2013-02-15,936.593
2013-02-18,932.111
2013-02-19,939.156
2013-02-20,934.274
2013-02-21,916.639
2013-02-22,923.755
2013-02-25,916.712
2013-02-26,906.103
2013-02-27,914.252
2013-02-28,922.014
2013-03-01,914.236
2013-03-04,912.862
2013-03-05,928.565
2013-03-06,925.615
2013-03-07,926.79
2013-03-08,925.306
2013-03-11,926.116
2013-03-12,925.992
2013-03-13,925.866
2013-03-14,940.682
2013-03-15,940.838
2013-03-18,935.208
2013-03-19,933.09
2013-03-20,934.597
2013-03-21,931.583
2013-03-22,935.412
2013-03-25,930.315
2013-03-26,931.317
2013-03-27,926.786
2013-03-28,934.637
2013-03-29,934.637
2013-04-01,937.591
2013-04-02,942.269
2013-04-03,933.36
2013-04-04,924.734
2013-04-05,920.58
2013-04-08,920.361
2013-04-09,926.518
2013-04-10,939.494
2013-04-11,948.909
2013-04-12,942.842
2013-04-15,932.233
2013-04-16,925.365
2013-04-17,913.901
2013-04-18,917.349
2013-04-19,921.361
2013-04-22,919.34
2013-04-23,939.696
2013-04-24,943.872
2013-04-25,957.139
2013-04-26,958.015
2013-04-29,962.366
2013-04-30,962.779
2013-05-01,965.967
2013-05-02,964.012
2013-05-03,976.901
2013-05-06,974.548
2013-05-07,975.184
2013-05-08,987.136
2013-05-09,984.946
2013-05-10,980.291
2013-05-13,980.322
2013-05-14,982.29
2013-05-15,983.512
2013-05-16,988.962
2013-05-17,986.99
2013-05-20,993.188
2013-05-21,995.14
2013-05-22,994.543
2013-05-23,974.824
2013-05-24,973.367
2013-05-27,970.956
2013-05-28,981.95
2013-05-29,968.403
2013-05-30,979.071
2013-05-31,965.368
2013-06-03,965.554
2013-06-04,969.867
2013-06-05,956.339
2013-06-06,952.387
2013-06-07,964.559
2013-06-10,962.613
2013-06-11,956.96
2013-06-12,958.795
2013-06-13,958.138
2013-06-14,959.793
2013-06-17,965.752
2013-06-18,965.931
2013-06-19,966.155
2013-06-20,926.297
2013-06-21,914.692
2013-06-24,901.487
2013-06-25,913.314
2013-06-26,919.029
2013-06-27,922.738
2013-06-28,916.99
2013-07-01,934.409
2013-07-02,930.425
2013-07-03,926.216
2013-07-04,941.88
2013-07-05,924.129
2013-07-08,938.733
2013-07-09,941.34
2013-07-10,946.875
2013-07-11,963.868
2013-07-12,964.75
2013-07-15,969.689
2013-07-16,966.095
2013-07-17,972.135
2013-07-18,982.632
2013-07-19,985.908
2013-07-22,992.31
2013-07-23,988.575
2013-07-24,991.134
2013-07-25,983.584
2013-07-26,982.513
2013-07-29,982.119
2013-07-30,978.558
2013-07-31,979.305
2013-08-01,988.962
2013-08-02,992.225
2013-08-05,993.014
2013-08-06,993.802
2013-08-07,991.035
2013-08-08,996.98
2013-08-09,1002.703
2013-08-12,998.275
2013-08-13,1002.12
2013-08-14,1006.685
2013-08-15,990.484
2013-08-16,997.686
2013-08-19,997.119
2013-08-20,995.112
2013-08-21,988.528
2013-08-22,989.739
2013-08-23,997.997
2013-08-26,997.037
2013-08-27,986.189
2013-08-28,983.874
2013-08-29,988.958
2013-08-30,977.205
2013-09-02,998.056
2013-09-03,990.859
2013-09-04,998.476
2013-09-05,1004.922
2013-09-06,1010.043
2013-09-09,1014.093
2013-09-10,1023.116
2013-09-11,1029.852
2013-09-12,1030.078
2013-09-13,1032.502
2013-09-16,1042.867
2013-09-17,1032.068
2013-09-18,1034.393
2013-09-19,1050.058
2013-09-20,1040.971
2013-09-23,1036.781
2013-09-24,1036.649
2013-09-25,1039.239
2013-09-26,1036.753
2013-09-27,1036.428
2013-09-30,1033.971
2013-10-01,1034.475
2013-10-02,1032.209
2013-10-03,1029.881
2013-10-04,1024.186
2013-10-07,1021.645
2013-10-08,1012.582
2013-10-09,998.084
2013-10-10,1014.49
2013-10-11,1022.696
2013-10-14,1030.506
2013-10-15,1034.031
2013-10-16,1035.254
2013-10-17,1050.421
2013-10-18,1061.167
2013-10-21,1064.825
2013-10-22,1074.09
2013-10-23,1068.893
2013-10-24,1074.479
2013-10-25,1075.496
2013-10-28,1073.252
2013-10-29,1075.979
2013-10-30,1078.172
2013-10-31,1070.208
2013-11-01,1060.815
2013-11-04,1066.793
2013-11-05,1069.846
2013-11-06,1072.633
2013-11-07,1064.243
2013-11-08,1061.571
2013-11-11,1063.365
2013-11-12,1059.484
2013-11-13,1050.235
2013-11-14,1062.557
2013-11-15,1066.372
2013-11-18,1072.532
2013-11-19,1067.978
2013-11-20,1070.386
2013-11-21,1068.542
2013-11-22,1070.729
2013-11-25,1072.177
2013-11-26,1066.001
2013-11-27,1075.039
2013-11-28,1080.696
2013-11-29,1082.812
2013-12-02,1072.825
2013-12-03,1065.542
2013-12-04,1057.987
2013-12-05,1055.618
2013-12-06,1066.653
2013-12-09,1070.588
2013-12-10,1068.273
2013-12-11,1062.326
2013-12-12,1049.14
2013-12-13,1045.467
2013-12-16,1059.436
2013-12-17,1050.489
2013-12-18,1061.358
2013-12-19,1074.758
2013-12-20,1077.605
2013-12-23,1089.252
2013-12-24,1093.134
2013-12-25,1093.134
2013-12-26,1096.505
2013-12-27,1110.073
2013-12-30,1109.901
2013-12-31,1115.325
2014-01-01,1115.325
2014-01-02,1102.392
2014-01-03,1105.395
2014-01-06,1103.719
2014-01-07,1106.384
2014-01-08,1105.633
2014-01-09,1100.233
2014-01-10,1111.07
2014-01-13,1107.106
2014-01-14,1113.503
2014-01-15,1114.463
2014-01-16,1112.704
2014-01-17,1121.51
2014-01-20,1121.293
2014-01-21,1123.203
2014-01-22,1130.479
2014-01-23,1124.15
2014-01-24,1097.365
2014-01-27,1084.261
2014-01-28,1089.86
2014-01-29,1083.54
2014-01-30,1078.864
2014-01-31,1070.56
2014-02-03,1056.378
2014-02-04,1051.67
2014-02-05,1054.014
2014-02-06,1071.682
2014-02-07,1078.587
2014-02-10,1082.152
2014-02-11,1101.013
2014-02-12,1109.841
2014-02-13,1110.523
2014-02-14,1118.223
2014-02-17,1128.888
2014-02-18,1137.607
2014-02-19,1140.967
2014-02-20,1139.78
2014-02-21,1146.162
2014-02-24,1146.654
2014-02-25,1144.795
2014-02-26,1136.823
2014-02-27,1141.299
2014-02-28,1149.579
2014-03-03,1128.873
2014-03-04,1145.385
2014-03-05,1142.757
2014-03-06,1144.269
2014-03-07,1132.485
2014-03-10,1121.964
2014-03-11,1120.977
2014-03-12,1111.526
2014-03-13,1105.003
2014-03-14,1097.551
2014-03-17,1106.216
2014-03-18,1107.057
2014-03-19,1106.213
2014-03-20,1092.73
2014-03-21,1093.135
2014-03-24,1086.139
2014-03-25,1100.67
2014-03-26,1106.145
2014-03-27,1106.465
2014-03-28,1111.813
2014-03-31,1112.42
2014-04-01,1118.75
2014-04-02,1120.107
2014-04-03,1115.015
2014-04-04,1122.364
2014-04-07,1111.839
2014-04-08,1114.054
2014-04-09,1122.569
2014-04-10,1124.953
2014-04-11,1107.317
2014-04-14,1109.685
2014-04-15,1102.009
2014-04-16,1114.237
2014-04-17,1123.078
2014-04-18,1123.078
2014-04-21,1122.711
2014-04-22,1133.497
2014-04-23,1129.892
2014-04-24,1135.484
2014-04-25,1132.916
2014-04-28,1133.934
2014-04-29,1147.409
2014-04-30,1152.255
2014-05-01,1157.174
2014-05-02,1158.758
2014-05-05,1158.415
2014-05-06,1163.278
2014-05-07,1161.995
2014-05-08,1168.26
2014-05-09,1156.267
2014-05-12,1164.665
2014-05-13,1165.992
2014-05-14,1164.166
2014-05-15,1156.818
2014-05-16,1158.85
2014-05-19,1156.874
2014-05-20,1152.569
2014-05-21,1160.03
2014-05-22,1159.765
2014-05-23,1158.001
2014-05-26,1158.311
2014-05-27,1160.713
2014-05-28,1156.122
2014-05-29,1159.998
2014-05-30,1160.682
2014-06-02,1162.93
2014-06-03,1156.394
2014-06-04,1155.852
2014-06-05,1157.063
2014-06-06,1165.659
2014-06-09,1168.269
2014-06-10,1165.704
2014-06-11,1162.596
2014-06-12,1167.197
2014-06-13,1162.635
2014-06-16,1159.869
2014-06-17,1159.254
2014-06-18,1159.321
2014-06-19,1172.077
2014-06-20,1173.12
2014-06-23,1167.966
2014-06-24,1161.812
2014-06-25,1153.817
2014-06-26,1157.64
2014-06-27,1162.316
2014-06-30,1166.742
2014-07-01,1179.393
2014-07-02,1184.801
2014-07-03,1192.01
2014-07-04,1192.47
2014-07-07,1183.075
2014-07-08,1167.343
2014-07-09,1164.506
2014-07-10,1154.692
2014-07-11,1156.893
2014-07-14,1165.966
2014-07-15,1162.878
2014-07-16,1175.99
2014-07-17,1165.315
2014-07-18,1165.037
2014-07-21,1161.093
2014-07-22,1172.418
2014-07-23,1172.922
2014-07-24,1171.825
2014-07-25,1167.033
2014-07-28,1167.482
2014-07-29,1167.254
2014-07-30,1158.845
2014-07-31,1149.621
2014-08-01,1137.85
2014-08-04,1137.131
2014-08-05,1140.009
2014-08-06,1131.93
2014-08-07,1126.866
2014-08-08,1119.428
2014-08-11,1130.548
2014-08-12,1131.607
2014-08-13,1131.33
2014-08-14,1136.285
2014-08-15,1136.758
2014-08-18,1148.303
2014-08-19,1147.814
2014-08-20,1146.702
2014-08-21,1147.278
2014-08-22,1145.599
2014-08-25,1146.429
2014-08-26,1153.835
2014-08-27,1156.321
2014-08-28,1151.062
2014-08-29,1154.91
2014-09-01,1156.875
2014-09-02,1149.894
2014-09-03,1153.322
2014-09-04,1149.994
2014-09-05,1140.532
2014-09-08,1124.762
2014-09-09,1120.286
2014-09-10,1122.283
2014-09-11,1123.314
2014-09-12,1124.873
2014-09-15,1124.325
2014-09-16,1120.842
2014-09-17,1126.45
2014-09-18,1137.478
2014-09-19,1136.161
2014-09-22,1127.066
2014-09-23,1113.163
2014-09-24,1116.891
2014-09-25,1104.723
2014-09-26,1099.941
2014-09-29,1099.479
2014-09-30,1093.765
2014-10-01,1082.495
2014-10-02,1059.098
2014-10-03,1062.053
2014-10-06,1070.508
2014-10-07,1064.467
2014-10-08,1060.337
2014-10-09,1058.016
2014-10-10,1034.743
2014-10-13,1039.333
2014-10-14,1034.997
2014-10-15,1008.782
2014-10-16,1012.206
2014-10-17,1035.921
2014-10-20,1031.954
2014-10-21,1049.886
2014-10-22,1049.85
2014-10-23,1051.815
2014-10-24,1050.211
2014-10-27,1049.133
2014-10-28,1056.799
2014-10-29,1064.976
2014-10-30,1058.391
2014-10-31,1070.505
2014-11-03,1060.352
2014-11-04,1056.877
2014-11-05,1067.957
2014-11-06,1066.168
2014-11-07,1064.135
2014-11-10,1073.353
2014-11-11,1075.978
2014-11-12,1070.489
2014-11-13,1068.705
2014-11-14,1065.364
2014-11-17,1067.996
2014-11-18,1073.153
2014-11-19,1071.393
2014-11-20,1072.285
2014-11-21,1081.552
2014-11-24,1080.071
2014-11-25,1083.428
2014-11-26,1087.457
2014-11-27,1082.81
2014-11-28,1077.741
2014-12-01,1071.386
2014-12-02,1079.585
2014-12-03,1079.957
2014-12-04,1074.424
2014-12-05,1077.12
2014-12-08,1069.058
2014-12-09,1051.839
2014-12-10,1048.353
2014-12-11,1042.616
2014-12-12,1017.775
2014-12-15,994.604
2014-12-16,1024.46
2014-12-17,1020.117
2014-12-18,1040.171
2014-12-19,1052.649
2014-12-22,1057.492
2014-12-23,1054.047
2014-12-24,1057.734
2014-12-25,1057.734
2014-12-26,1058.55
2014-12-29,1059.525
2014-12-30,1049.08
2014-12-31,1054.764
2015-01-01,1054.764
2015-01-02,1038.297
2015-01-05,1009.361
2015-01-06,996.628
2015-01-07,997.058
2015-01-08,1020.548
2015-01-09,1015.616
2015-01-12,1014.295
2015-01-13,1023.235
2015-01-14,1003.114
2015-01-15,1015.648
2015-01-16,1018.994
2015-01-19,1028.02
2015-01-20,1035.355
2015-01-21,1045.57
2015-01-22,1053.688
2015-01-23,1054.587
2015-01-26,1059.142
2015-01-27,1063.222
2015-01-28,1064.121
2015-01-29,1053.851
2015-01-30,1041.668
2015-02-02,1047.632
2015-02-03,1067.016
2015-02-04,1072.325
2015-02-05,1080.144
2015-02-06,1076.94
2015-02-09,1071.961
2015-02-10,1072.627
2015-02-11,1071.063
2015-02-12,1082.748
2015-02-13,1091.486
2015-02-16,1088.228
2015-02-17,1091.174
2015-02-18,1100.571
2015-02-19,1100.577
2015-02-20,1100.081
2015-02-23,1105.616
2015-02-24,1111.55
2015-02-25,1111.944
2015-02-26,1109.027
2015-02-27,1111.949
2015-03-02,1104.48
2015-03-03,1097.272
2015-03-04,1093.91
2015-03-05,1100.776
2015-03-06,1081.587
2015-03-09,1078.509
2015-03-10,1052.248
2015-03-11,1045.166
2015-03-12,1049.366
2015-03-13,1036.205
2015-03-16,1049.182
2015-03-17,1049.906
2015-03-18,1060.808
2015-03-19,1068.124
2015-03-20,1090.635
2015-03-23,1093.935
2015-03-24,1086.961
2015-03-25,1085.797
2015-03-26,1066.459
2015-03-27,1062.683
2015-03-30,1062.76
2015-03-31,1048.802
2015-04-01,1051.914
2015-04-02,1057.897
2015-04-03,1057.897
2015-04-06,1068.419
2015-04-07,1080.694
2015-04-08,1081.655
2015-04-09,1080.19
2015-04-10,1085.344
2015-04-13,1080.799
2015-04-14,1093.641
2015-04-15,1094.718
2015-04-16,1099.295
2015-04-17,1093.412
2015-04-20,1098.148
2015-04-21,1101.511
2015-04-22,1104.253
2015-04-23,1110.907
2015-04-24,1121.748
2015-04-27,1130.097
2015-04-28,1127.282
2015-04-29,1124.034
2015-04-30,1120.654
2015-05-01,1110.092
2015-05-04,1105.667
2015-05-05,1102.808
2015-05-06,1107.652
2015-05-07,1098.793
2015-05-08,1141.445
2015-05-11,1149.143
2015-05-12,1141.649
2015-05-13,1150.288
2015-05-14,1158.174
2015-05-15,1159.781
2015-05-18,1153.004
2015-05-19,1144.503
2015-05-20,1149.63
2015-05-21,1160.387
2015-05-22,1151.114
2015-05-25,1151.114
